
[00:00:00.000 --> 00:00:06.400]  各位頂姐妹 各位朋友 平安
[00:19:07.200 --> 00:19:09.200]  受痛苦五個月
[00:19:09.200 --> 00:19:11.200]  而這個痛苦就像
[00:19:11.200 --> 00:19:13.200]  被蝎子
[00:19:13.200 --> 00:19:15.200]  針過一樣
[00:19:15.200 --> 00:19:17.200]  在那些日子
[00:19:17.200 --> 00:19:19.200]  人求死
[00:19:19.200 --> 00:19:21.200]  但一定不會死
[00:19:21.200 --> 00:19:23.200]  願意死
[00:19:23.200 --> 00:19:25.200]  死卻遠離他們
[00:19:25.200 --> 00:19:27.200]  我們看到這裡
[00:19:27.200 --> 00:19:29.200]  蝎子很特別
[00:19:29.200 --> 00:19:31.200]  有蝗蟲
[00:19:31.200 --> 00:19:33.200]  另一方面
[00:19:33.200 --> 00:19:35.200]  他們的臉很特別
[00:19:35.200 --> 00:19:37.200]  就像出戰的馬一樣
[00:19:37.200 --> 00:19:39.200]  頭上戴的像金冠臉
[00:19:39.200 --> 00:19:41.200]  臉就像男人的臉
[00:19:41.200 --> 00:19:43.200]  頭髮就像女人的頭髮
[00:19:43.200 --> 00:19:45.200]  牙齒就像獅子的牙齒
[00:19:45.200 --> 00:19:47.200]  胸前有隔
[00:19:47.200 --> 00:19:49.200]  就像鐵隔
[00:19:49.200 --> 00:19:51.200]  兩邊的翅膀
[00:19:51.200 --> 00:19:53.200]  就像車馬
[00:19:53.200 --> 00:19:55.200]  奔騰上陣
[00:19:55.200 --> 00:19:57.200]  有尾巴就像蝎子
[00:19:57.200 --> 00:19:59.200]  尾巴上的毒鉤
[00:19:59.200 --> 00:20:01.200]  能傷人五個月
[00:20:01.200 --> 00:20:03.200]  有無底坑的使者
[00:20:03.200 --> 00:20:05.200]  按希伯來語說
[00:20:05.200 --> 00:20:07.200]  他們的名字叫
[00:20:07.200 --> 00:20:09.200]  阿巴頓
[00:20:09.200 --> 00:20:11.200]  希臘語叫
[00:20:11.200 --> 00:20:13.200]  阿波倫
[00:20:13.200 --> 00:20:15.200]  一樣過了
[00:20:15.200 --> 00:20:17.200]  有兩樣繼續會來
[00:20:17.200 --> 00:20:19.200]  我們看到這段聖經
[00:20:19.200 --> 00:20:21.200]  說什麼呢?
[00:20:21.200 --> 00:20:23.200]  所說到的
[00:20:23.200 --> 00:20:25.200]  就是一些特別傷害
[00:20:25.200 --> 00:20:27.200]  人的東西
[00:20:27.200 --> 00:20:29.200]  看起來就像蝗蟲
[00:20:29.200 --> 00:20:31.200]  但實際上
[00:20:31.200 --> 00:20:33.200]  他們的能力就像
[00:20:33.200 --> 00:20:35.200]  蝎子的能力一樣
[00:20:35.200 --> 00:20:37.200]  能夠傷人,但他選人來傷
[00:20:37.200 --> 00:20:39.200]  是選哪些人呢?
[00:20:39.200 --> 00:20:41.200]  就是額上
[00:20:41.200 --> 00:20:43.200]  武神、印記那些人
[00:20:43.200 --> 00:20:45.200]  而傷了之後,他們的痛苦
[00:20:45.200 --> 00:20:47.200]  就會好像蝎子
[00:20:47.200 --> 00:20:49.200]  針了他們一樣
[00:20:49.200 --> 00:20:51.200]  傷害過他們一樣
[00:20:51.200 --> 00:20:53.200]  他們求生不得
[00:20:53.200 --> 00:20:55.200]  求死不能
[00:20:55.200 --> 00:20:57.200]  在這段聖經裡說得出來
[00:20:57.200 --> 00:20:59.200]  有些解經家相信
[00:20:59.200 --> 00:21:01.200]  這些似乎是
[00:21:01.200 --> 00:21:03.200]  人的
[00:21:03.200 --> 00:21:05.200]  武器
[00:21:05.200 --> 00:21:07.200]  有可能是
[00:21:07.200 --> 00:21:09.200]  坦克
[00:21:09.200 --> 00:21:11.200]  特別的戰車
[00:21:11.200 --> 00:21:13.200]  坦克上有些東西
[00:21:13.200 --> 00:21:15.200]  有螢幕或樹葉
[00:21:15.200 --> 00:21:17.200]  那些東西
[00:21:17.200 --> 00:21:19.200]  但是他的炮可以傷人
[00:21:19.200 --> 00:21:21.200]  火箭也可以傷人
[00:21:21.200 --> 00:21:23.200]  但無論如何
[00:21:23.200 --> 00:21:25.200]  我們看到最重要的
[00:21:25.200 --> 00:21:27.200]  就是這個災帶來的
[00:21:27.200 --> 00:21:29.200]  是毀壞
[00:21:29.200 --> 00:21:31.200]  所以因為這個緣故
[00:21:31.200 --> 00:21:33.200]  無論是希伯來文也好
[00:21:33.200 --> 00:21:35.200]  希臘文也好
[00:21:35.200 --> 00:21:37.200]  他的名字都是叫做
[00:21:37.200 --> 00:21:39.200]  毀壞者
[00:21:39.200 --> 00:21:41.200]  他來到就是要毀壞
[00:21:41.200 --> 00:21:43.200]  讓地球毀壞
[00:21:43.200 --> 00:21:45.200]  讓所有的生物毀壞
[00:21:45.200 --> 00:21:47.200]  特別
[00:21:47.200 --> 00:21:49.200]  是讓那些不在神裡的人
[00:21:49.200 --> 00:21:51.200]  受到毀壞
[00:21:51.200 --> 00:21:53.200]  我們現在就看一看
[00:21:53.200 --> 00:21:55.200]  仍然在地上
[00:21:55.200 --> 00:21:57.200]  那些人
[00:21:57.200 --> 00:21:59.200]  他們的反應
[00:21:59.200 --> 00:22:01.200]  怎樣呢?
[00:22:01.200 --> 00:22:03.200]  這個就是第五號
[00:22:03.200 --> 00:22:05.200]  第六號
[00:22:05.200 --> 00:22:07.200]  之災
[00:22:07.200 --> 00:22:09.200]  去到第六號之災的時候
[00:22:09.200 --> 00:22:11.200]  我們發覺到
[00:22:11.200 --> 00:22:13.200]  第六位天使吹號
[00:22:13.200 --> 00:22:15.200]  第四個
[00:22:15.200 --> 00:22:17.200]  第四個使者被釋放
[00:22:17.200 --> 00:22:19.200]  要殺人的三分之一
[00:22:19.200 --> 00:22:21.200]  但是地上的人
[00:22:21.200 --> 00:22:23.200]  仍不悔改
[00:22:23.200 --> 00:22:25.200]  自己手上所作的
[00:22:25.200 --> 00:22:27.200]  還是去拜鬼魔
[00:22:27.200 --> 00:22:29.200]  和那些不能看、不能聽、不能走
[00:22:29.200 --> 00:22:31.200]  金銀銅
[00:22:31.200 --> 00:22:33.200]  木石這些偶像
[00:22:33.200 --> 00:22:35.200]  又不悔改他們那些
[00:22:35.200 --> 00:22:37.200]  兇殺、邪術
[00:22:37.200 --> 00:22:39.200]  姦淫、偷竊
[00:22:39.200 --> 00:22:41.200]  這些的事
[00:22:41.200 --> 00:22:43.200]  各位聽眾
[00:22:43.200 --> 00:22:45.200]  人很奇怪
[00:22:45.200 --> 00:22:47.200]  災難越多
[00:22:47.200 --> 00:22:49.200]  人就越迷信
[00:22:49.200 --> 00:22:53.200]  明明拜來拜去
[00:22:53.200 --> 00:22:55.200]  沒用的
[00:22:55.200 --> 00:22:57.200]  但那些人仍然是拜
[00:22:57.200 --> 00:22:59.200]  這些金銀銅、鐵石、木
[00:22:59.200 --> 00:23:01.200]  所製造的
[00:23:01.200 --> 00:23:03.200]  那些偶像
[00:23:03.200 --> 00:23:05.200]  留意看到這裡
[00:23:05.200 --> 00:23:07.200]  我們知道
[00:23:07.200 --> 00:23:09.200]  但是有一群人
[00:23:09.200 --> 00:23:11.200]  他們已經徹底
[00:23:11.200 --> 00:23:13.200]  在這些方面脫離了
[00:23:13.200 --> 00:23:15.200]  他們成為神的宣教士
[00:23:15.200 --> 00:23:17.200]  成為神的十四萬四千
[00:23:17.200 --> 00:23:19.200]  但是他們
[00:23:19.200 --> 00:23:21.200]  是不受任何東西影響
[00:23:21.200 --> 00:23:23.200]  大家看到
[00:23:23.200 --> 00:23:25.200]  蝗蟲傷害的是
[00:23:25.200 --> 00:23:27.200]  那些額上沒有神印記的人
[00:23:27.200 --> 00:23:29.200]  有神印記的
[00:23:29.200 --> 00:23:31.200]  神是保護他們的
[00:23:31.200 --> 00:23:33.200]  所以縱使在
[00:23:33.200 --> 00:23:35.200]  大災難當中才信的人
[00:23:35.200 --> 00:23:37.200]  他們仍然都會受到
[00:23:37.200 --> 00:23:39.200]  神的保護
[00:23:39.200 --> 00:23:41.200]  唯獨
[00:23:41.200 --> 00:23:43.200]  自始至終
[00:23:43.200 --> 00:23:45.200]  不信主的人
[00:23:45.200 --> 00:23:47.200]  他們是沒辦法經歷
[00:23:47.200 --> 00:23:49.200]  神對他們的保護
[00:23:49.200 --> 00:23:51.200]  在這樣的情形下
[00:23:51.200 --> 00:23:53.200]  神只能夠
[00:23:53.200 --> 00:23:55.200]  眼巴巴
[00:23:55.200 --> 00:23:57.200]  看著他們
[00:23:57.200 --> 00:23:59.200]  自討苦吃
[00:23:59.200 --> 00:24:01.200]  所以
[00:24:01.200 --> 00:24:03.200]  我們可以看見
[00:24:03.200 --> 00:24:05.200]  我們得救
[00:24:05.200 --> 00:24:07.200]  我們無可自誇
[00:24:07.200 --> 00:24:09.200]  是神的人
[00:24:09.200 --> 00:24:11.200]  但如果我們是
[00:24:11.200 --> 00:24:13.200]  不得救
[00:24:13.200 --> 00:24:15.200]  沉淪受傷害
[00:24:15.200 --> 00:24:17.200]  是苦難
[00:24:17.200 --> 00:24:19.200]  痛又苦
[00:24:19.200 --> 00:24:21.200]  這是
[00:24:21.200 --> 00:24:23.200]  不能夠怨別人
[00:24:23.200 --> 00:24:25.200]  我們只能夠說
[00:24:25.200 --> 00:24:27.200]  死而無怨
[00:24:27.200 --> 00:24:29.200]  是怨自己
[00:24:29.200 --> 00:24:31.200]  哪裡是我們的家呢?
[00:24:31.200 --> 00:24:33.200]  各位朋友
[00:24:33.200 --> 00:24:35.200]  在你的心目中
[00:24:35.200 --> 00:24:37.200]  當這個世界
[00:24:37.200 --> 00:24:39.200]  去到這樣的地步
[00:24:39.200 --> 00:24:41.200]  你擁有的錢
[00:24:41.200 --> 00:24:43.200]  可不可以
[00:24:43.200 --> 00:24:45.200]  繼續擁有下去呢?
[00:24:45.200 --> 00:24:47.200]  你擁有的地位
[00:24:47.200 --> 00:24:49.200]  你擁有的權
[00:24:49.200 --> 00:24:51.200]  你擁有的勢
[00:24:51.200 --> 00:24:53.200]  你擁有的名譽
[00:24:53.200 --> 00:24:55.200]  一張、二張的
[00:24:55.200 --> 00:24:57.200]  Diploma
[00:24:57.200 --> 00:24:59.200]  學士學位、碩士學位
[00:24:59.200 --> 00:25:01.200]  什麼學位、什麼專業
[00:25:01.200 --> 00:25:03.200]  這些資格
[00:25:03.200 --> 00:25:05.200]  還有沒有用呢?
[00:25:05.200 --> 00:25:07.200]  在現在這個時候
[00:25:07.200 --> 00:25:09.200]  雖然還沒有到
[00:25:09.200 --> 00:25:11.200]  七年的大災難
[00:25:11.200 --> 00:25:13.200]  但現在
[00:25:13.200 --> 00:25:15.200]  已經是岌岌可危
[00:25:15.200 --> 00:25:17.200]  你自己最關心的
[00:25:17.200 --> 00:25:19.200]  又是什麼呢?
[00:25:19.200 --> 00:25:21.200]  《約翰福音》三章十六節
[00:25:21.200 --> 00:25:23.200]  告訴我們
[00:25:23.200 --> 00:25:25.200]  這個地球有災
[00:25:25.200 --> 00:25:27.200]  這個地球有難
[00:25:27.200 --> 00:25:29.200]  這個地球有難
[00:25:29.200 --> 00:25:31.200]  這個地球有難
[00:25:31.200 --> 00:25:33.200]  這個地球有難
[00:25:33.200 --> 00:25:35.200]  這個地球
[00:25:35.200 --> 00:25:37.200]  已經被毀壞到無可藥救
[00:25:37.200 --> 00:25:39.200]  但是神
[00:25:39.200 --> 00:25:41.200]  仍然可以
[00:25:41.200 --> 00:25:43.200]  連根拔起
[00:25:43.200 --> 00:25:45.200]  剷起了
[00:25:45.200 --> 00:25:47.200]  然後重新建造新天新地
[00:25:47.200 --> 00:25:49.200]  對神來說
[00:25:49.200 --> 00:25:51.200]  整個宇宙都是他用說話
[00:25:51.200 --> 00:25:53.200]  造成的,沒有變成有
[00:25:53.200 --> 00:25:55.200]  然後將亂亂的
[00:25:55.200 --> 00:25:57.200]  改變成整整有條
[00:25:57.200 --> 00:25:59.200]  沒有水
[00:25:59.200 --> 00:26:01.200]  沒有綠
[00:26:01.200 --> 00:26:03.200]  空氣有分,有大氣層
[00:26:03.200 --> 00:26:05.200]  隔了紫外光
[00:26:05.200 --> 00:26:07.200]  令到地球
[00:26:07.200 --> 00:26:09.200]  不會有任何東西傷害
[00:26:09.200 --> 00:26:11.200]  又讓所有的
[00:26:11.200 --> 00:26:13.200]  生物繼續
[00:26:13.200 --> 00:26:15.200]  不斷生長
[00:26:15.200 --> 00:26:17.200]  供應給人
[00:26:17.200 --> 00:26:19.200]  人活在一個伊甸園的境界
[00:26:19.200 --> 00:26:21.200]  是完全不需要
[00:26:21.200 --> 00:26:23.200]  休柴,不需要休米
[00:26:23.200 --> 00:26:25.200]  不需要休食
[00:26:25.200 --> 00:26:27.200]  不需要休存
[00:26:27.200 --> 00:26:29.200]  因為到處都是天堂
[00:26:29.200 --> 00:26:31.200]  就好像我們去一些
[00:26:31.200 --> 00:26:33.200]  從來沒有人去過的
[00:26:33.200 --> 00:26:35.200]  好像
[00:26:35.200 --> 00:26:37.200]  以前
[00:26:37.200 --> 00:26:39.200]  很多人
[00:26:39.200 --> 00:26:41.200]  都會覺得
[00:26:41.200 --> 00:26:43.200]  當我們去到
[00:26:43.200 --> 00:26:45.200]  一些荒島
[00:26:45.200 --> 00:26:47.200]  好像大溪地
[00:26:47.200 --> 00:26:49.200]  最早期的時候
[00:26:49.200 --> 00:26:51.200]  有些人去到那個地方
[00:26:51.200 --> 00:26:53.200]  他們覺得這個就是人間天堂
[00:26:53.200 --> 00:26:55.200]  然後
[00:26:55.200 --> 00:26:57.200]  如果我們去到一些
[00:26:57.200 --> 00:26:59.200]  青山綠水從來沒有人去過的地方
[00:26:59.200 --> 00:27:01.200]  我們又覺得
[00:27:01.200 --> 00:27:03.200]  那是一個天堂
[00:27:03.200 --> 00:27:05.200]  我自己本身
[00:27:05.200 --> 00:27:07.200]  去到加州的時候
[00:27:07.200 --> 00:27:09.200]  去那些原始的大森林
[00:27:09.200 --> 00:27:11.200]  在那裡露營的時候
[00:27:11.200 --> 00:27:13.200]  我們看到那些樹
[00:27:13.200 --> 00:27:15.200]  漂亮到不得了
[00:27:15.200 --> 00:27:17.200]  簡直是人間天堂
[00:27:17.200 --> 00:27:19.200]  沒想到最近
[00:27:19.200 --> 00:27:21.200]  我收到的消息
[00:27:21.200 --> 00:27:23.200]  我們曾經去過那裡露營的地方
[00:27:23.200 --> 00:27:25.200]  那些樹已經燒了
[00:27:25.200 --> 00:27:27.200]  露營沒有了
[00:27:27.200 --> 00:27:31.200]  我們看到神建的
[00:27:31.200 --> 00:27:33.200]  是一個伊甸園
[00:27:33.200 --> 00:27:35.200]  但是現在因為人自己的罪
[00:27:35.200 --> 00:27:37.200]  再加上三個大魔頭
[00:27:37.200 --> 00:27:39.200]  下次我會說
[00:27:39.200 --> 00:27:41.200]  這三個大魔頭
[00:27:41.200 --> 00:27:43.200]  是什麼
[00:27:43.200 --> 00:27:45.200]  令到整個地球
[00:27:45.200 --> 00:27:47.200]  甚至太空
[00:27:47.200 --> 00:27:49.200]  都受到毀壞
[00:27:49.200 --> 00:27:51.200]  受到污染
[00:27:51.200 --> 00:27:53.200]  神最關心的
[00:27:53.200 --> 00:27:55.200]  不是這塊地
[00:27:55.200 --> 00:27:57.200]  神最關心的是
[00:27:57.200 --> 00:27:59.200]  人
[00:27:59.200 --> 00:28:01.200]  神愛世人
[00:28:01.200 --> 00:28:03.200]  約翰福音三章十六節
[00:28:03.200 --> 00:28:05.200]  甚至將他的獨生子賜給他們
[00:28:05.200 --> 00:28:07.200]  叫一切信他的
[00:28:07.200 --> 00:28:09.200]  不至滅亡
[00:28:09.200 --> 00:28:11.200]  凡得永生
[00:28:11.200 --> 00:28:13.200]  他不單止給他們有永生的盼望
[00:28:13.200 --> 00:28:15.200]  約翰福音
[00:28:15.200 --> 00:28:17.200]  十章十節
[00:28:17.200 --> 00:28:19.200]  他甚至告訴他們
[00:28:19.200 --> 00:28:21.200]  人子來
[00:28:21.200 --> 00:28:23.200]  是要叫人得生命
[00:28:23.200 --> 00:28:25.200]  並且得更豐盛的生命
[00:28:25.200 --> 00:28:27.200]  並且得更豐盛的生命
[00:28:27.200 --> 00:28:29.200]  因為這樣
[00:28:29.200 --> 00:28:31.200]  各位頂智妹
[00:28:31.200 --> 00:28:33.200]  你願不願意
[00:28:33.200 --> 00:28:35.200]  趁著現在天災人禍
[00:28:35.200 --> 00:28:37.200]  疫症
[00:28:37.200 --> 00:28:39.200]  越來越厲害的時候
[00:28:39.200 --> 00:28:41.200]  盡快將這個福音
[00:28:41.200 --> 00:28:43.200]  告訴別人
[00:28:43.200 --> 00:28:45.200]  但另一方面
[00:28:45.200 --> 00:28:47.200]  還未決戰勝處的朋友
[00:28:47.200 --> 00:28:49.200]  你有沒有考慮
[00:28:49.200 --> 00:28:51.200]  在今天
[00:28:51.200 --> 00:28:53.200]  人無路可走的時候
[00:28:53.200 --> 00:28:55.200]  伸出你的手
[00:28:55.200 --> 00:28:57.200]  在大海
[00:28:57.200 --> 00:28:59.200]  如果你再不伸出你的手
[00:28:59.200 --> 00:29:01.200]  讓救生艇來救你
[00:29:01.200 --> 00:29:03.200]  或者直升機
[00:29:03.200 --> 00:29:05.200]  把救生圈給你的時候
[00:29:05.200 --> 00:29:07.200]  你就抱著這個救生圈
[00:29:07.200 --> 00:29:09.200]  讓它救你
[00:29:09.200 --> 00:29:11.200]  今天耶穌基督
[00:29:11.200 --> 00:29:13.200]  就是這個救生圈
[00:29:13.200 --> 00:29:15.200]  耶穌基督
[00:29:15.200 --> 00:29:17.200]  就是這個救生艇
[00:29:17.200 --> 00:29:19.200]  你願不願意伸出你的手
[00:29:19.200 --> 00:29:21.200]  告訴主
[00:29:21.200 --> 00:29:23.200]  主我願意
[00:29:23.200 --> 00:29:25.200]  祢救我吧
[00:29:25.200 --> 00:29:27.200]  我承認我是無力自救的罪人
[00:29:27.200 --> 00:29:29.200]  我需要祢
[00:29:29.200 --> 00:29:31.200]  祢救我吧
[00:29:31.200 --> 00:29:33.200]  我打開我的心
[00:29:33.200 --> 00:29:35.200]  請祢進來
[00:29:35.200 --> 00:29:37.200]  你願不願意呢?
[00:29:37.200 --> 00:29:39.200]  願意的時候
[00:29:39.200 --> 00:29:41.200]  在我們低頭禱告
[00:29:41.200 --> 00:29:43.200]  你就告訴神
[00:29:43.200 --> 00:29:45.200]  你願意嗎?
[00:29:45.200 --> 00:29:47.200]  你說
[00:29:47.200 --> 00:29:49.200]  我願意
[00:29:49.200 --> 00:29:51.200]  我們一起低頭禱告
[00:29:51.200 --> 00:29:53.200]  親愛的主耶穌
[00:29:53.200 --> 00:29:57.200]  現在這個地球
[00:29:57.200 --> 00:29:59.200]  人的確
[00:29:59.200 --> 00:30:01.200]  無路可走
[00:30:01.200 --> 00:30:05.200]  無論哪個地方
[00:30:05.200 --> 00:30:07.200]  都有疫症
[00:30:07.200 --> 00:30:09.200]  無論哪個地方
[00:30:09.200 --> 00:30:11.200]  都有旱災
[00:30:11.200 --> 00:30:13.200]  都有水災
[00:30:13.200 --> 00:30:15.200]  都有風災
[00:30:15.200 --> 00:30:17.200]  都有各種
[00:30:17.200 --> 00:30:19.200]  不同令到我們
[00:30:19.200 --> 00:30:21.200]  無法享受人生的災難
[00:30:21.200 --> 00:30:25.200]  再加上
[00:30:25.200 --> 00:30:27.200]  人和人之間
[00:30:27.200 --> 00:30:29.200]  各種不同的問題
[00:30:29.200 --> 00:30:31.200]  國與國 族與族
[00:30:31.200 --> 00:30:33.200]  誤信人
[00:30:33.200 --> 00:30:35.200]  我們發覺到
[00:30:35.200 --> 00:30:37.200]  這些痛苦
[00:30:37.200 --> 00:30:39.200]  我們難以承受
[00:30:39.200 --> 00:30:41.200]  主求祢幫助我們
[00:30:41.200 --> 00:30:45.200]  願意在我們心裡
[00:30:45.200 --> 00:30:47.200]  向祢說
[00:30:47.200 --> 00:30:49.200]  主耶穌
[00:30:49.200 --> 00:30:51.200]  祢來
[00:30:51.200 --> 00:30:53.200]  住在我們的心
[00:30:53.200 --> 00:30:55.200]  做我們唯一的救主
[00:30:55.200 --> 00:30:57.200]  做我們生命的主
[00:30:57.200 --> 00:31:01.200]  帶我們
[00:31:01.200 --> 00:31:03.200]  出死入生
[00:31:03.200 --> 00:31:07.200]  我們這樣禱告
[00:31:07.200 --> 00:31:09.200]  是奉主耶穌基督的名
[00:31:09.200 --> 00:31:11.200]  阿們
[00:31:11.200 --> 00:31:13.200]  阿們
[00:31:13.200 --> 00:31:15.200]  阿們
[00:31:15.200 --> 00:31:17.200]  阿們
[00:31:17.200 --> 00:31:19.200]  阿們
[00:31:19.200 --> 00:31:21.200]  阿們
[00:31:21.200 --> 00:31:23.200]  阿們
[00:31:23.200 --> 00:31:25.200]  阿們
[00:31:25.200 --> 00:31:28.200]  (字幕由 Amara.org 社群提供)

