
[00:00:00.000 --> 00:00:12.400]  明白舊約聖經這個課程不是要代替我們自己親自去讀舊約聖經的功夫
[00:45:34.000 --> 00:45:38.000]  跟著就巴別塔十一章
[00:45:38.000 --> 00:45:40.000]  中間有兩個家譜
[00:45:40.000 --> 00:45:41.000]  一個在第五章
[00:45:41.000 --> 00:45:42.000]  一個在第十章
[00:45:42.000 --> 00:45:44.000]  這兩個家譜給我們一個印象
[00:45:44.000 --> 00:45:46.000]  就是時間過得真快
[00:45:46.000 --> 00:45:49.000]  好像香港電台廣播劇
[00:45:49.000 --> 00:45:53.000]  幾句音樂就過了幾十年
[00:45:53.000 --> 00:45:56.000]  那裡一個家譜就過了可能數千年
[00:45:56.000 --> 00:46:01.000]  創世紀一章只是簡單將幾個重要的事實
[00:46:01.000 --> 00:46:03.000]  擺在我們眼前
[00:46:03.000 --> 00:46:09.000]  目的不是要滿足我們的好奇心
[00:46:09.000 --> 00:46:13.000]  要知道初初發生了什麼事
[00:46:13.000 --> 00:46:18.000]  目的是向我們顯出神的恩
[00:46:18.000 --> 00:46:22.000]  人犯罪墮落的時候
[00:46:22.000 --> 00:46:24.000]  神總有人
[00:46:24.000 --> 00:46:27.000]  無論是對亞當夏娃
[00:46:27.000 --> 00:46:29.000]  無論是對羅亞
[00:46:29.000 --> 00:46:36.000]  甚至對巴別塔那一班被分散到世界各地的人
[00:46:36.000 --> 00:46:39.000]  甚至對該人
[00:46:39.000 --> 00:46:41.000]  殺了亞當夏娃後
[00:46:41.000 --> 00:46:43.000]  上帝要追討他的罪
[00:46:43.000 --> 00:46:45.000]  他說我所受的懲罰太重
[00:46:45.000 --> 00:46:47.000]  上帝給一個記號給他
[00:46:47.000 --> 00:46:49.000]  這是一個保護的
[00:46:49.000 --> 00:46:52.000]  神的恩典超過人的罪惡
[00:46:52.000 --> 00:46:57.000]  這是我們在創世紀頭十一章的經裡
[00:46:57.000 --> 00:47:01.000]  神的祝福和神的應許
[00:47:01.000 --> 00:47:03.000]  是有一個目的
[00:47:03.000 --> 00:47:06.000]  在目的要完成的過程裡
[00:47:06.000 --> 00:47:09.000]  人總是偏離這個目的
[00:47:09.000 --> 00:47:11.000]  人總是要走自己的路
[00:47:11.000 --> 00:47:18.000]  但是神的恩典將人帶回到他的應許和祝福裡
[00:47:18.000 --> 00:47:20.000]  所以十二章開始
[00:47:20.000 --> 00:47:23.000]  神選擇亞伯拉罕
[00:47:23.000 --> 00:47:31.000]  其實就是回應一至十一章初文的歷史結束
[00:47:31.000 --> 00:47:34.000]  人類要離開神
[00:47:34.000 --> 00:47:37.000]  神在犯罪離開他的人當中
[00:47:37.000 --> 00:47:45.000]  卻苦心孤魏地選擇一個人亞伯拉罕
[00:47:45.000 --> 00:47:51.000]  要在他身上重新開始神的應許和祝福
[00:47:51.000 --> 00:47:56.000]  所以你留意十二章提到亞伯拉罕夢神呼召的時候
[00:47:56.000 --> 00:47:58.000]  亞伯拉罕得到的應許
[00:47:58.000 --> 00:48:02.000]  不單單是他自己要成為大的國家
[00:48:02.000 --> 00:48:05.000]  他的子孫要眾多
[00:48:05.000 --> 00:48:10.000]  他更加要成為多人列國的祝福
[00:48:10.000 --> 00:48:13.000]  上帝祝福亞伯拉罕
[00:48:13.000 --> 00:48:17.000]  目的不是要這個祝福停在他身上
[00:48:17.000 --> 00:48:20.000]  或者他的家或者他的子孫身上
[00:48:20.000 --> 00:48:27.000]  神的祝福是要透過這個人臨到整個的人類
[00:48:27.000 --> 00:48:31.000]  所以在創世紀十二章到十章
[00:48:31.000 --> 00:48:35.000]  我們看以色列列祖的故事
[00:48:35.000 --> 00:48:40.000]  無論是亞伯拉罕如何下埃及和人打仗
[00:48:40.000 --> 00:48:44.000]  到以撒亞伯拉罕要將他獻為繁祭
[00:48:44.000 --> 00:48:49.000]  到以素和雅各的相爭
[00:48:49.000 --> 00:48:53.000]  雅各要走回他原來鄉下的地方
[00:48:53.000 --> 00:48:56.000]  受到他的舅父拉班欺負
[00:48:56.000 --> 00:48:59.000]  後來回到迦南地
[00:48:59.000 --> 00:49:02.000]  然後十二兄弟這十二支派
[00:49:02.000 --> 00:49:06.000]  他們如何互相不和
[00:49:06.000 --> 00:49:09.000]  特別是約瑟受到他哥哥的妒忌
[00:49:09.000 --> 00:49:11.000]  然後被賣到埃及
[00:49:11.000 --> 00:49:15.000]  當初也很好在波提弗的家裡得到主人的看管
[00:49:15.000 --> 00:49:17.000]  後來卻落在監獄裡
[00:49:17.000 --> 00:49:19.000]  但又因此成為法老的宰相
[00:49:19.000 --> 00:49:23.000]  然後饑荒他們全家罪
[00:49:23.000 --> 00:49:25.000]  約瑟說了一句話
[00:49:25.000 --> 00:49:26.000]  你們的意思不好
[00:49:26.000 --> 00:49:27.000]  你們想害我
[00:49:27.000 --> 00:49:29.000]  但神的意思是好的
[00:49:29.000 --> 00:49:32.000]  祂要拯救很多人
[00:49:32.000 --> 00:49:34.000]  祂要保存我們的後
[00:49:34.000 --> 00:49:37.000]  你可以看到《曠世紀》十二到五十章
[00:49:37.000 --> 00:49:39.000]  一連串的記載
[00:49:39.000 --> 00:49:44.000]  其實就是神如何在人類歷史的缺陷
[00:49:44.000 --> 00:49:48.000]  和人類的活躍環境當中
[00:49:48.000 --> 00:49:51.000]  要成就自己的英雄
[00:49:51.000 --> 00:49:55.000]  人往往很容易失敗、失信
[00:49:55.000 --> 00:49:57.000]  神卻不失信
[00:49:57.000 --> 00:50:01.000]  祂要完成祂起初的祝福和應許
[00:50:01.000 --> 00:50:03.000]  於是你看見神的保守
[00:50:03.000 --> 00:50:07.000]  很奇妙地經過不同的困難
[00:50:07.000 --> 00:50:13.000]  到最後十二支派在埃及哥山地兩征蓄銳
[00:50:13.000 --> 00:50:16.000]  《春海及記》一至十八章
[00:50:16.000 --> 00:50:19.000]  就是神的應許最後這一步
[00:50:19.000 --> 00:50:24.000]  就是他們要從遺牢之地被救出來
[00:50:24.000 --> 00:50:29.000]  這個拯救包括摩西如何經過鍛鍊
[00:50:29.000 --> 00:50:31.000]  不單在皇宮受教育
[00:50:31.000 --> 00:50:35.000]  更加在曠野受鍛鍊
[00:50:35.000 --> 00:50:38.000]  見到火燒的荊棘異象
[00:50:38.000 --> 00:50:41.000]  回到埃及王的法老面前
[00:50:41.000 --> 00:50:45.000]  十災彰顯神的能力
[00:50:45.000 --> 00:50:50.000]  然後過海讓所有的以色列民
[00:50:50.000 --> 00:50:55.000]  親身經歷神拯救的大難
[00:50:55.000 --> 00:51:01.000]  這個拯救亦要完成神起初的恩典
[00:51:01.000 --> 00:51:02.000]  神的應許
[00:51:02.000 --> 00:51:07.000]  神要揀選呼召這群屬祂的子民
[00:51:07.000 --> 00:51:09.000]  就是祂要祝福
[00:51:09.000 --> 00:51:15.000]  祂要讓恩典臨到人類的開始
[00:51:15.000 --> 00:51:16.000]  所以你可以說
[00:51:16.000 --> 00:51:18.000]  《創世紀》一章到《春海及記》十八章
[00:51:18.000 --> 00:51:22.000]  就是為了在西乃山腳
[00:51:22.000 --> 00:51:24.000]  神和以色列人立約
[00:51:24.000 --> 00:51:27.000]  這個偉大的時刻的準備階段
[00:51:27.000 --> 00:51:31.000]  上帝的子民如何在上帝的應許和保守之下
[00:51:31.000 --> 00:51:33.000]  再承認
[00:51:33.000 --> 00:51:36.000]  從《春海及記》十九章
[00:51:36.000 --> 00:51:42.000]  我們可以看到神的子民的內涵
[00:51:42.000 --> 00:51:47.000]  這裡所包括神的分款也很豐富
[00:51:47.000 --> 00:51:50.000]  《春海及記》十九到二十四章
[00:51:50.000 --> 00:51:54.000]  記載了一本稱為約書
[00:51:54.000 --> 00:51:56.000]  在《春海及記》第四章裡
[00:51:56.000 --> 00:52:00.000]  摩西在神和以色列人中間
[00:52:00.000 --> 00:52:05.000]  做中補和立聖約的時候
[00:52:05.000 --> 00:52:09.000]  將約書宣讀給以色列人聽
[00:52:09.000 --> 00:52:14.000]  約書的內容在《春海及記》十九章到三章
[00:52:14.000 --> 00:52:20.000]  約書的內容強調或集中提到
[00:52:20.000 --> 00:52:22.000]  聖約的群體
[00:52:22.000 --> 00:52:27.000]  即神的子民如何一起生活
[00:52:27.000 --> 00:52:31.000]  神的子民現在要承認
[00:52:31.000 --> 00:52:34.000]  他們之間的關係是怎樣
[00:52:34.000 --> 00:52:36.000]  他們是怎樣的群體
[00:52:36.000 --> 00:52:41.000]  約書的內容集中在群體的生活
[00:52:41.000 --> 00:52:45.000]  二十五章到《春海及記》結尾四十章
[00:52:45.000 --> 00:52:48.000]  提到會幕的做
[00:52:48.000 --> 00:52:52.000]  神要和祂的子民在
[00:52:52.000 --> 00:52:56.000]  神在人中間自答帳幕
[00:52:56.000 --> 00:52:59.000]  這個會幕就是神在
[00:52:59.000 --> 00:53:01.000]  一個很明顯的記號
[00:53:01.000 --> 00:53:07.000]  《利未記》我們通常以為是祭司有關
[00:53:07.000 --> 00:53:11.000]  沒錯 《利未記》上半一至十六章
[00:53:11.000 --> 00:53:15.000]  提到關於祭的問題
[00:53:15.000 --> 00:53:18.000]  也提到很多潔淨的道理
[00:53:18.000 --> 00:53:24.000]  這些都是祭司本身應該注意
[00:53:24.000 --> 00:53:26.000]  應該受的訓練
[00:53:26.000 --> 00:53:28.000]  在這裡我們留意
[00:53:28.000 --> 00:53:35.000]  獻祭的意思不是要藉著祭物
[00:53:35.000 --> 00:53:40.000]  燒一隻牛 燒一隻羊去補神的歡喜
[00:53:40.000 --> 00:53:43.000]  我們很清楚在《利未記》裡發現
[00:53:43.000 --> 00:53:46.000]  神教以色列人獻祭
[00:53:46.000 --> 00:53:49.000]  其實獻祭不需要教的
[00:53:49.000 --> 00:53:51.000]  因為人人都懂得獻祭
[00:53:51.000 --> 00:53:54.000]  獻祭不是以色列特有的宗教儀式
[00:53:54.000 --> 00:53:57.000]  阿伯拉罕的時候已經獻祭
[00:53:57.000 --> 00:53:59.000]  阿伯哥去引的時候已經獻祭
[00:53:59.000 --> 00:54:03.000]  獻祭是一個很普通的宗教儀式
[00:54:03.000 --> 00:54:06.000]  但是神有特別的規矩
[00:54:06.000 --> 00:54:08.000]  神有特別的條例
[00:54:08.000 --> 00:54:10.000]  關於怎樣獻祭
[00:54:10.000 --> 00:54:11.000]  為什麼會這樣呢?
[00:54:11.000 --> 00:54:16.000]  因為神要以色列人獻祭給他
[00:54:16.000 --> 00:54:22.000]  是證明在神的面前
[00:54:22.000 --> 00:54:25.000]  開始第一步信服神
[00:54:25.000 --> 00:54:29.000]  以色列人得罪神是因為他們不信服神
[00:54:29.000 --> 00:54:31.000]  現在以色列人悔改
[00:54:31.000 --> 00:54:33.000]  他們要來到神的面前
[00:54:33.000 --> 00:54:37.000]  按神的吩咐來獻祭
[00:54:37.000 --> 00:54:41.000]  就是他們信服的第一步
[00:54:41.000 --> 00:54:44.000]  所以不是看他獻的祭物
[00:54:44.000 --> 00:54:48.000]  本身來得神
[00:54:48.000 --> 00:54:50.000]  而是看他的人
[00:54:50.000 --> 00:54:55.000]  是否真的願意信服神
[00:54:55.000 --> 00:54:57.000]  我相信該引阿伯的祭
[00:54:57.000 --> 00:54:59.000]  一個得到神的喜悅
[00:54:59.000 --> 00:55:01.000]  一個不得到神的喜悅
[00:55:01.000 --> 00:55:03.000]  創世紀的經文很簡單
[00:55:03.000 --> 00:55:07.000]  神看中阿伯和他的公物
[00:55:07.000 --> 00:55:11.000]  神看不中該引他的物
[00:55:11.000 --> 00:55:13.000]  是這個意思
[00:55:13.000 --> 00:55:16.000]  你未記的下半卷
[00:55:16.000 --> 00:55:18.000]  17到27章
[00:55:18.000 --> 00:55:22.000]  不是提到祭或祭司的職責
[00:55:22.000 --> 00:55:27.000]  那裡提到的是聖潔的生活
[00:55:27.000 --> 00:55:29.000]  聖潔的生活是什麼呢?
[00:55:29.000 --> 00:55:33.000]  沒錯!聖潔是分別出來的意思
[00:55:33.000 --> 00:55:40.000]  神的選民要從其他民族中分別出來
[00:55:40.000 --> 00:55:44.000]  你未記的時時同福的一句話
[00:55:44.000 --> 00:55:46.000]  就是你們要聖潔
[00:55:46.000 --> 00:55:49.000]  因為我耶和華上帝是聖潔
[00:55:49.000 --> 00:55:51.000]  但我們不要忘記
[00:55:51.000 --> 00:55:55.000]  這個性分別出來的目的是什麼
[00:55:55.000 --> 00:55:58.000]  目的不是多二成一國
[00:55:58.000 --> 00:56:00.000]  不是多關門
[00:56:00.000 --> 00:56:02.000]  多好聖潔
[00:56:02.000 --> 00:56:04.000]  目的是要被神使用
[00:56:04.000 --> 00:56:07.000]  所以保羅在提摩太前書說得很好
[00:56:07.000 --> 00:56:10.000]  你們要成為聖潔
[00:56:10.000 --> 00:56:13.000]  然後合乎主容
[00:56:13.000 --> 00:56:18.000]  在你未記裡不單人要成為聖潔
[00:56:18.000 --> 00:56:24.000]  回眸裡的器皿也要歸耶和華為聖
[00:56:24.000 --> 00:56:29.000]  被神使用的就是聖潔中最重要的目的
[00:56:29.000 --> 00:56:32.000]  我們追求聖潔的生活
[00:56:32.000 --> 00:56:36.000]  不是追求一個不沾染世俗的生活
[00:56:36.000 --> 00:56:39.000]  而是追求一個讓神使用的生活
[00:56:39.000 --> 00:56:43.000]  利未記十一章到二十章不是說禮儀的問題
[00:56:43.000 --> 00:56:48.000]  而是說到一個被神使用的子民他們有的特質
[00:56:48.000 --> 00:56:53.000]  例如我們今天很熟悉的最大的誡命
[00:56:53.000 --> 00:56:56.000]  愛神的部分就是生命記出來
[00:56:56.000 --> 00:57:00.000]  愛人的部分你們要愛論社記
[00:57:00.000 --> 00:57:03.000]  是從利未記十九章三十四記出來
[00:57:03.000 --> 00:57:09.000]  民數記一至十章就提到一些統計的數字
[00:57:09.000 --> 00:57:13.000]  他們第一次的人口查
[00:57:13.000 --> 00:57:18.000]  然後也關係到他們派怎樣組織起來
[00:57:18.000 --> 00:57:23.000]  在曠野裡好像行軍一樣要很有秩序
[00:57:23.000 --> 00:57:27.000]  上帝的子民不單有群體的生活
[00:57:27.000 --> 00:57:30.000]  單有回眸敬拜的生活
[00:57:30.000 --> 00:57:35.000]  有憲制和神之間和好信服的關係
[00:57:35.000 --> 00:57:38.000]  有他們成為聖潔的子民
[00:57:38.000 --> 00:57:45.000]  也有行政、統計、組織需要關心
[00:57:45.000 --> 00:57:52.000]  這是整個神的子民怎樣承認實現的記憶
[00:57:52.000 --> 00:57:57.000]  其實不單單是指當時的色裂人
[00:57:57.000 --> 00:58:01.000]  他們在歷史上怎樣成為神的選民
[00:58:01.000 --> 00:58:05.000]  我們今天基督徒作為神的子民
[00:58:05.000 --> 00:58:11.000]  我們在當中也有很多真理可以學習
[00:58:11.000 --> 00:58:15.000]  不過我們這個課程說明是提綱令
[00:58:15.000 --> 00:58:24.000]  不可能詳細地討論五經裡關於神子民身份的真理
[00:58:24.000 --> 00:58:28.000]  例如在《摩西五經》的律法當中
[00:58:28.000 --> 00:58:31.000]  其中有一條提到以牙還牙
[00:58:31.000 --> 00:58:35.000]  我們很容易誤會這是要報復
[00:58:35.000 --> 00:58:41.000]  基督徒應該以善報惡、善勝惡
[00:58:41.000 --> 00:58:44.000]  耶穌說要將另一面轉過去
[00:58:44.000 --> 00:58:46.000]  要行第二里路
[00:58:46.000 --> 00:58:49.000]  其實當時的意思不是報復的意思
[00:58:49.000 --> 00:58:57.000]  以牙還牙的意思其實是限制刑拔的意思
[00:58:57.000 --> 00:59:00.000]  有人打你一隻牙
[00:59:00.000 --> 00:59:05.000]  你只能要求上一隻牙
[00:59:05.000 --> 00:59:08.000]  你不能要求他賠命
[00:59:08.000 --> 00:59:10.000]  但以前的部落社會就不是這樣
[00:59:10.000 --> 00:59:11.000]  到今天也可能是這樣
[00:59:11.000 --> 00:59:13.000]  暴力就是攻擊你
[00:59:13.000 --> 00:59:16.000]  如果我能夠有這樣的實力去殺你全村的人
[00:59:16.000 --> 00:59:18.000]  因為你看得我一眼
[00:59:18.000 --> 00:59:23.000]  你的報仇可以令到兩個部落之間永遠結緣
[00:59:23.000 --> 00:59:25.000]  上帝的律法說不是
[00:59:25.000 --> 00:59:27.000]  以牙還牙
[00:59:27.000 --> 00:59:29.000]  和我們今天的生活也有關係
[00:59:29.000 --> 00:59:33.000]  很多時候我們在北美洲撞車
[00:59:33.000 --> 00:59:36.000]  我們要求賠償的時候
[00:59:36.000 --> 00:59:38.000]  如果照神的律法的意思
[00:59:38.000 --> 00:59:41.000]  我們不可以萬變殺價
[00:59:41.000 --> 00:59:46.000]  我們不可以要求精神受損害的賠償
[00:59:46.000 --> 00:59:52.000]  以牙還牙是指一個公道合理的賠償的意思
[00:59:52.000 --> 00:59:54.000]  最後一段
[00:59:54.000 --> 00:59:59.000]  摩西五經第三部分提到神子民的考驗
[00:59:59.000 --> 01:00:03.000]  文素記十一到三十六章提到
[01:00:03.000 --> 01:00:07.000]  在抗野艱難的時候
[01:00:07.000 --> 01:00:10.000]  神子民所遭受到的考驗
[01:00:10.000 --> 01:00:13.000]  生命記其實籠統一點來說
[01:00:13.000 --> 01:00:16.000]  摩西在他們入迦南之前
[01:00:16.000 --> 01:00:18.000]  提醒他們
[01:00:18.000 --> 01:00:21.000]  你們進入英許美地
[01:00:21.000 --> 01:00:23.000]  安樂的日子當中
[01:00:23.000 --> 01:00:26.000]  同樣有考驗
[01:00:26.000 --> 01:00:30.000]  神子民成形實現之後
[01:00:30.000 --> 01:00:32.000]  是畢業的時候
[01:00:32.000 --> 01:00:38.000]  相反那是開始行走天路的時候
[01:00:38.000 --> 01:00:40.000]  一定有考驗
[01:00:40.000 --> 01:00:43.000]  神子民要面對考驗
[01:00:43.000 --> 01:00:45.000]  摩西五經當中
[01:00:45.000 --> 01:00:47.000]  我們又可以學習到
[01:00:47.000 --> 01:00:52.000]  神在這一方的樣子提醒
[01:00:52.000 --> 01:00:54.000]  第三講
[01:00:54.000 --> 01:00:56.000]  我們在過去兩講討論了
[01:00:56.000 --> 01:01:02.000]  舊約的正典結構和摩西五經的主題
[01:01:02.000 --> 01:01:08.000]  現在我們就要討論舊約正典的第二個部分
[01:01:08.000 --> 01:01:12.000]  第二個部分應該稱為歷史書
[01:01:12.000 --> 01:01:14.000]  還是稱為先知書呢
[01:01:14.000 --> 01:01:18.000]  是我們第一個需要處理的問題
[01:01:18.000 --> 01:01:22.000]  其實我們中國人對歷史的了解
[01:01:22.000 --> 01:01:27.000]  在我們明白舊約第二部分的書卷
[01:01:27.000 --> 01:01:29.000]  都很有關係
[01:01:29.000 --> 01:01:31.000]  我們中國人有兩句說話說
[01:01:31.000 --> 01:01:33.000]  以銅為鏡
[01:01:33.000 --> 01:01:35.000]  以史為鑑
[01:01:35.000 --> 01:01:38.000]  以銅作為鏡
[01:01:38.000 --> 01:01:40.000]  以前沒有水銀
[01:01:40.000 --> 01:01:44.000]  我們就可以看看自己的衣冠是否整齊
[01:01:44.000 --> 01:01:54.000]  以歷史為皇帝或執政掌權在位的人
[01:01:54.000 --> 01:01:56.000]  作為一個鑑解
[01:01:56.000 --> 01:02:01.000]  孔子生春秋的時候亂臣賊子懼
[01:02:01.000 --> 01:02:11.000]  歷史的意義不只是保存一個過去的記錄
[01:02:11.000 --> 01:02:21.000]  歷史的意義是讓今天我們知道怎樣去生活
[01:02:21.000 --> 01:02:25.000]  所以當我們提到聖經歷史的時候
[01:02:25.000 --> 01:02:33.000]  我們不只是注意當天發生的事件的真相
[01:02:33.000 --> 01:02:41.000]  有時就算有無線電視記者在場拍攝整件事的過程
[01:02:41.000 --> 01:02:44.000]  真相都有幾個不同的說法
[01:02:44.000 --> 01:02:49.000]  有些細微細節的地方都可能遺留
[01:02:49.000 --> 01:02:57.000]  我們也不是單單介懷舊約聖經是否一個很準確的歷史資料
[01:02:57.000 --> 01:03:05.000]  舊約聖經寫歷史的目的不是在於要保存這些記錄
[01:03:05.000 --> 01:03:09.000]  讓後世的人滿足我們的研究和好奇心
[01:03:09.000 --> 01:03:16.000]  舊約聖經將以色列的歷史寫下來是著眼於它的意義
[01:03:16.000 --> 01:03:19.000]  沒錯這個記錄很可靠
[01:03:19.000 --> 01:03:26.000]  這些資料能夠幫助我們了解當日事件是怎樣發生
[01:03:26.000 --> 01:03:30.000]  但如果我們搞完大量歷史的研究
[01:03:30.000 --> 01:03:35.000]  我們忘記了聖經記載這些歷史的意思
[01:03:35.000 --> 01:03:43.000]  乃是在於讓我們今天的人能夠知道怎樣去生活
[01:03:43.000 --> 01:03:49.000]  我們就是忘記了歷史書最重要的功能
[01:03:49.000 --> 01:03:57.000]  所以希伯來正典稱這幾本歷史書為前先之書很有意思
[01:03:57.000 --> 01:04:04.000]  約書亞紀、史詩紀、薩姆爾紀和列王紀的目的
[01:04:04.000 --> 01:04:12.000]  不是單單在那裏保存一些過去已經發生了好幾千年的事
[01:04:12.000 --> 01:04:18.000]  他們的目的乃是藉著回顧以色列的歷史
[01:04:18.000 --> 01:04:26.000]  幫助我們今天讀的人知道明白神的心意
[01:04:26.000 --> 01:04:33.000]  我們現在要來看的就是前先之書這四卷
[01:04:33.000 --> 01:04:40.000]  約書亞紀、史詩紀、薩姆爾紀和列王紀的內容結構
[01:04:40.000 --> 01:04:43.000]  看上去好像雜亂無章
[01:04:43.000 --> 01:04:50.000]  約書亞紀記載以色列人在摩西死後攻入迦南
[01:04:50.000 --> 01:05:00.000]  史詩紀記載他們在迦南地受到不同的外族人所欺負
[01:05:00.000 --> 01:05:04.000]  神為他們興起、示私、拯救他們
[01:05:04.000 --> 01:05:11.000]  薩姆爾紀和薩姆爾的出生記載他們的第一個王蘇羅
[01:05:11.000 --> 01:05:16.000]  然後又記載到大衛如何興起
[01:05:16.000 --> 01:05:22.000]  列王紀就是大衛臨死所羅門繼位
[01:05:22.000 --> 01:05:28.000]  然後建造聖殿一直到王國分裂為南北
[01:05:28.000 --> 01:05:34.000]  北國以色列強大一點 南國猶大比較弱
[01:05:34.000 --> 01:05:37.000]  但他們卻有大衛王朝的正統
[01:05:37.000 --> 01:05:43.000]  這一段歷史記載如果我們用一個圖表
[01:05:43.000 --> 01:05:49.000]  像股市上落的圖表來代表的話
[01:05:49.000 --> 01:05:52.000]  我們就留意到一個事實
[01:05:52.000 --> 01:05:56.000]  這個事實就挺發人深省
[01:05:56.000 --> 01:06:01.000]  因為我們看見從約書亞紀開始
[01:06:01.000 --> 01:06:05.000]  以色列人如何艱難地進入迦南
[01:06:05.000 --> 01:06:11.000]  一直到聖殿在耶路撒冷石安山被建造起來
[01:06:11.000 --> 01:06:19.000]  列王紀上第八章所經歷的一段很長的掙扎經過
[01:06:19.000 --> 01:06:23.000]  當中有他們歷史的高峰
[01:06:23.000 --> 01:06:28.000]  像約書亞的時代 薩姆爾做時司的時候
[01:06:28.000 --> 01:06:32.000]  像大衛的時候 但也有很多波折
[01:06:32.000 --> 01:06:37.000]  有很多他們失敗墮落的時候
[01:06:37.000 --> 01:06:41.000]  時司的時候 數羅第一個王的失敗
[01:06:41.000 --> 01:06:46.000]  大衛做王之後 亞沙隆等等
[01:06:46.000 --> 01:06:52.000]  經歷了約書亞紀 時司紀 薩姆爾紀
[01:06:52.000 --> 01:06:55.000]  這三卷書千辛萬苦
[01:06:55.000 --> 01:06:59.000]  他們終於在耶路撒冷建立聖殿
[01:06:59.000 --> 01:07:01.000]  特別在建造聖殿的時候
[01:07:01.000 --> 01:07:06.000]  列王紀上第八章重複提到出埃及的時候
[01:07:06.000 --> 01:07:08.000]  計算一下年數
[01:07:08.000 --> 01:07:11.000]  這件事是他們歷史當中另一個
[01:07:11.000 --> 01:07:13.000]  自從出埃及以來的高峰
[01:07:13.000 --> 01:07:19.000]  很快 列王紀上第八章到列王紀夏結束
[01:07:19.000 --> 01:07:24.000]  短短一卷書裡 他們由最高的高峰
[01:07:24.000 --> 01:07:31.000]  跌到一個被擄流亡的低潮
[01:07:31.000 --> 01:07:33.000]  約書亞紀開始的時候
[01:07:33.000 --> 01:07:36.000]  以色列人在迦南英許地之外
[01:07:36.000 --> 01:07:39.000]  列王紀夏結束的時候
[01:07:39.000 --> 01:07:48.000]  以色列和猶大人也在英許的迦南美地之外
[01:07:48.000 --> 01:07:55.000]  一段這樣的歷史到底有什麼意義呢?
[01:07:55.000 --> 01:08:00.000]  我們讀這四卷前先之書
[01:08:00.000 --> 01:08:07.000]  我們留意到在不同的時代轉折的過程裡
[01:08:07.000 --> 01:08:12.000]  總有一段解釋
[01:08:12.000 --> 01:08:16.000]  或者由一個主要的人物
[01:08:16.000 --> 01:08:20.000]  好像回顧前之誤那樣說一番話
[01:08:20.000 --> 01:08:27.000]  譬如我們說他們在迦南約書亞帶領他們攻入迦南地之後
[01:08:27.000 --> 01:08:30.000]  轉折進去士思的時代
[01:08:30.000 --> 01:08:36.000]  就有約書亞一篇臨終遺言
[01:08:36.000 --> 01:08:41.000]  記載在約書亞紀二十三和二十四章裡
[01:08:41.000 --> 01:08:47.000]  由士思的時代轉入王國的時代
[01:08:47.000 --> 01:08:51.000]  我們可以看到薩姆爾也有一篇
[01:08:51.000 --> 01:08:58.000]  好像臨退休的時候他對以色列人的教誨
[01:08:58.000 --> 01:09:01.000]  薩姆爾紀上第十章
[01:09:01.000 --> 01:09:09.000]  由王國時期在他們建造聖殿未曾分裂之前
[01:09:09.000 --> 01:09:16.000]  在這個高潮當中有所羅門一篇很長的祈禱
[01:09:16.000 --> 01:09:23.000]  其實這個祈禱也是對他們的過去和將來的一個詮釋
[01:09:23.000 --> 01:09:25.000]  列王紀上第八章
[01:09:25.000 --> 01:09:29.000]  在他們王國分裂成為南北
[01:09:29.000 --> 01:09:33.000]  以色列北國亡於亞述的時候
[01:09:33.000 --> 01:09:35.000]  列王紀下第十七章
[01:09:35.000 --> 01:09:42.000]  作者或者編者本身忍不住要自己跳出來
[01:09:42.000 --> 01:09:45.000]  就好像狄更斯的小說
[01:09:45.000 --> 01:09:49.000]  寫著寫著的人物說話都不夠
[01:09:49.000 --> 01:09:52.000]  作者要出來加段的按語
[01:09:52.000 --> 01:09:55.000]  列王紀下第十七章
[01:09:55.000 --> 01:10:01.000]  大半章的經文就是討論為何以色列國會亡國
[01:10:01.000 --> 01:10:04.000]  我們這樣看的時候就發覺
[01:10:04.000 --> 01:10:12.000]  這些解釋重要的人物或者編者自己的說話
[01:10:12.000 --> 01:10:19.000]  他們出現的地方並不是在約書亞紀和史記中間的轉接
[01:10:19.000 --> 01:10:22.000]  而是在歷史時代的轉接
[01:10:22.000 --> 01:10:35.000]  換句話說我們不要再一次被約書亞紀、史記、薩姆爾紀、列王紀這些書名誤導我們
[01:10:35.000 --> 01:10:37.000]  認為這幾本書是獨立的
[01:10:37.000 --> 01:10:41.000]  其實這幾本書的連貫性很強
[01:10:41.000 --> 01:10:45.000]  連貫性甚至可以去到一個地步
[01:10:45.000 --> 01:10:48.000]  如果你忘記了這四卷書的分段
[01:10:48.000 --> 01:10:51.000]  你要重新將它分的時候
[01:10:51.000 --> 01:10:57.000]  可能分段不一定在約書亞紀第24章和史記第1章中間
[01:10:57.000 --> 01:11:02.000]  又或者不一定在薩姆爾紀上第一章和史記最後一章那裡分
[01:11:02.000 --> 01:11:08.000]  譬如由史詩時期轉到王國時期的分界是在薩姆爾紀上12章
[01:11:08.000 --> 01:11:11.000]  薩姆爾的退休的一番說話
[01:11:11.000 --> 01:11:17.000]  換句話說我們可以在這裡留意到
[01:11:17.000 --> 01:11:26.000]  其實前先之書這四卷對以色列的歷史回顧是一氣呵成的
[01:11:26.000 --> 01:11:34.000]  一個有力的證據就是薩姆爾紀和列王紀在七十時日本
[01:11:34.000 --> 01:11:40.000]  我們早兩課說過希臘文翻譯舊約的版本裡
[01:11:40.000 --> 01:11:47.000]  統稱為王國志不過分王國志卷一到卷四
