
[00:00:00.000 --> 00:00:04.640]  所以你可能要留心一點聽 聲音會怪怪的
[00:16:26.960 --> 00:16:28.960]  為什麼無端白事所以
[00:16:28.960 --> 00:16:30.960]  你想一下我們香港社會
[00:16:30.960 --> 00:16:32.960]  這樣通不通
[00:16:32.960 --> 00:16:34.960]  你原本很有錢
[00:16:34.960 --> 00:16:36.960]  越來越窮
[00:16:36.960 --> 00:16:38.960]  窮到在柴灣公園睡街
[00:16:38.960 --> 00:16:40.960]  都會被人踢走
[00:16:40.960 --> 00:16:42.960]  要去垃圾站睡
[00:16:42.960 --> 00:16:44.960]  就升到全香港最出名的人
[00:16:44.960 --> 00:16:46.960]  行不行
[00:16:46.960 --> 00:16:48.960]  香港算盤打不通
[00:16:48.960 --> 00:16:50.960]  所以不應該放在這
[00:16:50.960 --> 00:16:52.960]  不過保羅說
[00:16:52.960 --> 00:16:54.960]  這不是香港的算盤
[00:16:54.960 --> 00:16:56.960]  這不是你們菲律賓人的算盤
[00:16:56.960 --> 00:17:00.960]  這是我們耶和華神的算盤
[00:17:00.960 --> 00:17:02.960]  既然他的價值觀
[00:17:02.960 --> 00:17:04.960]  是不同的時候
[00:17:04.960 --> 00:17:06.960]  所以放在這就很難了
[00:17:06.960 --> 00:17:08.960]  剛才我說
[00:17:08.960 --> 00:17:10.960]  這不是菲律賓的價值觀
[00:17:10.960 --> 00:17:12.960]  這時候就說菲律賓和我們香港有什麼關係
[00:17:12.960 --> 00:17:14.960]  菲律賓是一個殖民地
[00:17:14.960 --> 00:17:16.960]  我們香港以前也是殖民地
[00:17:16.960 --> 00:17:18.960]  菲律賓建了殖民地之後
[00:17:18.960 --> 00:17:20.960]  他做到像小羅馬那樣的
[00:17:20.960 --> 00:17:22.960]  所以如果你去香港
[00:17:22.960 --> 00:17:24.960]  看我們以前的建築物
[00:17:24.960 --> 00:17:26.960]  好像有些英國建築物
[00:17:26.960 --> 00:17:28.960]  殖民地
[00:17:28.960 --> 00:17:30.960]  菲律賓是給什麼人住
[00:17:30.960 --> 00:17:32.960]  給現役軍人
[00:17:32.960 --> 00:17:34.960]  和退伍軍人住
[00:17:34.960 --> 00:17:36.960]  特意建給他們
[00:17:36.960 --> 00:17:38.960]  城市紀念大帝
[00:17:38.960 --> 00:17:40.960]  菲律大帝
[00:17:40.960 --> 00:17:42.960]  現役軍人
[00:17:42.960 --> 00:17:44.960]  或者退伍軍人
[00:17:44.960 --> 00:17:46.960]  從來不懂得說謙卑
[00:17:46.960 --> 00:17:48.960]  可以謙卑
[00:17:48.960 --> 00:17:50.960]  我一顆花
[00:17:50.960 --> 00:17:52.960]  對著四顆花一定謙卑
[00:17:52.960 --> 00:17:54.960]  四顆花對著一顆花
[00:17:54.960 --> 00:17:56.960]  謙卑
[00:17:56.960 --> 00:17:58.960]  行不通
[00:17:58.960 --> 00:18:00.960]  我做了十幾年公務員
[00:18:00.960 --> 00:18:02.960]  我從主任
[00:18:02.960 --> 00:18:04.960]  到
[00:18:04.960 --> 00:18:06.960]  我從來不見到有個
[00:18:06.960 --> 00:18:08.960]  處長和人
[00:18:08.960 --> 00:18:10.960]  出街幫那個
[00:18:10.960 --> 00:18:12.960]  主任拿行李
[00:18:12.960 --> 00:18:14.960]  頂著升降機門都不會
[00:18:14.960 --> 00:18:16.960]  車客一定
[00:18:16.960 --> 00:18:18.960]  不會是主任有錯,是處長有錯
[00:18:18.960 --> 00:18:20.960]  就是這麼簡單
[00:18:20.960 --> 00:18:22.960]  我們的社會和
[00:18:22.960 --> 00:18:24.960]  菲律賓的社會一樣
[00:18:24.960 --> 00:18:26.960]  菲律賓的社會就是我們是軍人
[00:18:26.960 --> 00:18:28.960]  誰殺得敵方最多
[00:18:28.960 --> 00:18:30.960]  攻陷城市最多
[00:18:30.960 --> 00:18:32.960]  他就厲害,所以分給菲律賓
[00:18:32.960 --> 00:18:34.960]  給多些地方他
[00:18:34.960 --> 00:18:36.960]  四顆星住大一點
[00:18:36.960 --> 00:18:38.960]  你這個一顆星或沒有星
[00:18:38.960 --> 00:18:40.960]  只有兩條柴那些
[00:18:40.960 --> 00:18:42.960]  你可以住多層大廈
[00:18:42.960 --> 00:18:44.960]  這個菲律賓
[00:18:44.960 --> 00:18:46.960]  這個就是香港
[00:18:46.960 --> 00:18:48.960]  沒什麼分別,不過原來你看得明
[00:18:48.960 --> 00:18:50.960]  這條聖經,保羅就說
[00:18:50.960 --> 00:18:52.960]  我不是教你謙卑這麼簡單
[00:18:52.960 --> 00:18:54.960]  我想你明白上帝的價值觀
[00:18:54.960 --> 00:18:56.960]  上帝的價值觀
[00:18:56.960 --> 00:18:58.960]  是要屬於他的人
[00:18:58.960 --> 00:19:00.960]  集中精力做他應該
[00:19:00.960 --> 00:19:02.960]  做的事,那上帝
[00:19:02.960 --> 00:19:04.960]  應該做的事將他升高
[00:19:04.960 --> 00:19:06.960]  上帝到時就會做
[00:19:06.960 --> 00:19:08.960]  所以相當有味道
[00:19:08.960 --> 00:19:10.960]  所以相當有味道
[00:19:10.960 --> 00:19:12.960]  剛才我和大家說萬失
[00:19:12.960 --> 00:19:14.960]  向他跪拜,萬口向他承認
[00:19:14.960 --> 00:19:16.960]  這是二次華書45章
[00:19:16.960 --> 00:19:18.960]  原來所以
[00:19:18.960 --> 00:19:20.960]  這個字都可以寫45章
[00:19:20.960 --> 00:19:24.960]  不是45章
[00:19:24.960 --> 00:19:26.960]  是二次華書我讀給大家聽
[00:19:26.960 --> 00:19:28.960]  所以我要使他與
[00:19:28.960 --> 00:19:30.960]  偉大的同焚
[00:19:30.960 --> 00:19:32.960]  與強盛的均勳老民
[00:19:32.960 --> 00:19:34.960]  因為他將命傾倒
[00:19:34.960 --> 00:19:36.960]  以至於死
[00:19:36.960 --> 00:19:38.960]  他也被列在罪犯之中
[00:19:38.960 --> 00:19:40.960]  他卻擔當多人的罪
[00:19:40.960 --> 00:19:42.960]  又為罪犯代求
[00:19:42.960 --> 00:19:44.960]  記不記得這在哪裏出來
[00:19:44.960 --> 00:19:46.960]  你們聖誕崇拜時可能會讀
[00:19:46.960 --> 00:19:48.960]  二次華書53章
[00:19:48.960 --> 00:19:50.960]  12節
[00:19:50.960 --> 00:19:52.960]  二次華書53章是僕人的詩歌
[00:19:52.960 --> 00:19:54.960]  在這首詩歌
[00:19:54.960 --> 00:19:56.960]  開始的時候就是52章13節
[00:19:56.960 --> 00:19:58.960]  開始怎麼讀呢
[00:19:58.960 --> 00:20:00.960]  我的僕人
[00:20:00.960 --> 00:20:02.960]  行事有智慧
[00:20:02.960 --> 00:20:04.960]  所以原來保羅
[00:20:04.960 --> 00:20:06.960]  很用心寫
[00:20:06.960 --> 00:20:08.960]  他說根據二次華書所講
[00:20:08.960 --> 00:20:10.960]  上帝的僕人
[00:20:10.960 --> 00:20:12.960]  就是這樣一直降低
[00:20:12.960 --> 00:20:14.960]  而且背負所有人類的罪
[00:20:14.960 --> 00:20:16.960]  寫在十字架上
[00:20:16.960 --> 00:20:18.960]  不過上帝很公明
[00:20:18.960 --> 00:20:20.960]  所以他就將他僕人
[00:20:20.960 --> 00:20:22.960]  升到至高
[00:20:22.960 --> 00:20:24.960]  把所有東西好像打仗贏了
[00:20:24.960 --> 00:20:26.960]  贏了交給他
[00:20:26.960 --> 00:20:28.960]  大家知道嗎
[00:20:28.960 --> 00:20:30.960]  原來保羅寫這首詩歌
[00:20:30.960 --> 00:20:32.960]  或者他借用這首詩歌
[00:20:32.960 --> 00:20:34.960]  第一個很重要的地方
[00:20:34.960 --> 00:20:36.960]  讓我們知道
[00:20:36.960 --> 00:20:38.960]  就是怎樣
[00:20:38.960 --> 00:20:40.960]  就是他的價值觀
[00:20:40.960 --> 00:20:42.960]  上帝的價值觀
[00:20:42.960 --> 00:20:44.960]  不是菲律賓的價值觀
[00:20:44.960 --> 00:20:46.960]  上帝的價值觀
[00:20:46.960 --> 00:20:48.960]  不是香港的價值觀
[00:20:48.960 --> 00:20:54.960]  不是靠錢靠大聲靠大隻靠老婆靠老公的車名貴
[00:20:54.960 --> 00:20:58.960]  是靠你像不像
[00:20:58.960 --> 00:21:00.960]  懂不懂得像耶穌基督那樣
[00:21:00.960 --> 00:21:04.960]  一級一級自己自動降低
[00:21:04.960 --> 00:21:06.960]  不是上帝打你下來
[00:21:06.960 --> 00:21:08.960]  我們看沙城的時候
[00:21:08.960 --> 00:21:10.960]  偶爾上帝會打你下來
[00:21:10.960 --> 00:21:14.960]  但他要自己自動一級一級降低
[00:21:14.960 --> 00:21:16.960]  那你說是不是
[00:21:16.960 --> 00:21:18.960]  你解釋就解得好
[00:21:18.960 --> 00:21:20.960]  六節到十一節
[00:21:20.960 --> 00:21:22.960]  但和上文下理有什麼關係
[00:21:22.960 --> 00:21:24.960]  和上文下理的關係就在第五節
[00:21:24.960 --> 00:21:30.960]  你們當以基督耶穌的心為心
[00:21:30.960 --> 00:21:32.960]  基督耶穌的心為心之後
[00:21:32.960 --> 00:21:34.960]  跟著用第六節到第十一節
[00:21:34.960 --> 00:21:36.960]  告訴你他怎樣想
[00:21:36.960 --> 00:21:38.960]  基督耶穌的心為心這個字
[00:21:38.960 --> 00:21:42.960]  原來在第二章出現了幾次
[00:21:42.960 --> 00:21:44.960]  我讀給大家聽
[00:21:44.960 --> 00:21:46.960]  你們的和修本
[00:21:46.960 --> 00:21:48.960]  就要義志相同
[00:21:48.960 --> 00:21:50.960]  愛心相同
[00:21:50.960 --> 00:21:52.960]  有一樣的心思
[00:21:52.960 --> 00:21:54.960]  一致的想法
[00:21:54.960 --> 00:21:56.960]  使我的喜樂得以滿足
[00:21:56.960 --> 00:21:58.960]  這就是第二章第二節
[00:21:58.960 --> 00:22:00.960]  這裏有兩個字出現了
[00:22:00.960 --> 00:22:04.960]  兩個字就是基督耶穌的心為心的詞語
[00:22:04.960 --> 00:22:06.960]  你猜不猜得到是什麼字
[00:22:06.960 --> 00:22:10.960]  你們就要義志相同
[00:22:10.960 --> 00:22:12.960]  有個義志這個字
[00:22:12.960 --> 00:22:14.960]  即是你要想東西
[00:22:14.960 --> 00:22:16.960]  大家想一致
[00:22:16.960 --> 00:22:18.960]  跟著下面一個就是
[00:22:18.960 --> 00:22:20.960]  一致的想法
[00:22:20.960 --> 00:22:24.960]  原來以基督耶穌的心為心的說法
[00:22:24.960 --> 00:22:26.960]  等於義志
[00:22:26.960 --> 00:22:28.960]  等於想法
[00:22:28.960 --> 00:22:30.960]  這樣就明白了
[00:22:30.960 --> 00:22:32.960]  原來聖經不是說要合一
[00:22:32.960 --> 00:22:36.960]  我們義念相同
[00:22:36.960 --> 00:22:38.960]  義志相同
[00:22:38.960 --> 00:22:40.960]  我們今天父親節一定要吃中餐
[00:22:40.960 --> 00:22:44.960]  吃西餐不團結
[00:22:44.960 --> 00:22:46.960]  不是這樣
[00:22:46.960 --> 00:22:48.960]  他說我們要合一
[00:22:48.960 --> 00:22:50.960]  有義志一起想
[00:22:50.960 --> 00:22:52.960]  想什麼
[00:22:52.960 --> 00:22:54.960]  你要搞清楚
[00:22:54.960 --> 00:22:56.960]  我要大家都想一樣
[00:22:56.960 --> 00:22:58.960]  是不是大家都要支持國民黨
[00:22:58.960 --> 00:23:00.960]  是不是大家都要支持共產黨
[00:23:00.960 --> 00:23:02.960]  是不是大家都要藍遮黃遮
[00:23:02.960 --> 00:23:04.960]  第一大家都這樣想
[00:23:04.960 --> 00:23:06.960]  這個想法在哪裏出現
[00:23:06.960 --> 00:23:08.960]  好像基督耶穌這樣想
[00:23:08.960 --> 00:23:10.960]  明白嗎
[00:23:10.960 --> 00:23:12.960]  所有菲律賓教會的人
[00:23:12.960 --> 00:23:14.960]  大家都要一起用心思意念
[00:23:14.960 --> 00:23:16.960]  集中注意力
[00:23:16.960 --> 00:23:18.960]  做什麼跟誰
[00:23:18.960 --> 00:23:20.960]  跟耶穌基督怎樣想
[00:23:20.960 --> 00:23:22.960]  詞語在這裏出現了三次
[00:23:22.960 --> 00:23:24.960]  將它串連在一起
[00:23:24.960 --> 00:23:26.960]  這樣就明白了
[00:23:26.960 --> 00:23:28.960]  謙卑不是你自己可以做到
[00:23:28.960 --> 00:23:30.960]  謙卑保羅特意用
[00:23:30.960 --> 00:23:32.960]  耶穌基督的例子
[00:23:32.960 --> 00:23:34.960]  告訴你
[00:23:34.960 --> 00:23:36.960]  我知道每個人謙卑的時候
[00:23:36.960 --> 00:23:38.960]  謙卑到一定程度
[00:23:38.960 --> 00:23:40.960]  你就會怒氣
[00:23:40.960 --> 00:23:42.960]  你就不能謙卑下去
[00:23:42.960 --> 00:23:44.960]  因為你已經在服事
[00:23:44.960 --> 00:23:46.960]  所以他說
[00:23:46.960 --> 00:23:48.960]  六節是八節之後
[00:23:48.960 --> 00:23:50.960]  有九節十一節
[00:23:50.960 --> 00:23:52.960]  你和我人生之上
[00:23:52.960 --> 00:23:54.960]  有個叫耶和華神
[00:23:54.960 --> 00:23:56.960]  他的價值觀算盤很特別
[00:23:56.960 --> 00:23:58.960]  只要我們在六節八節裏
[00:23:58.960 --> 00:24:00.960]  集中精力做我們的事
[00:24:00.960 --> 00:24:02.960]  不要那麼多苦讀
[00:24:02.960 --> 00:24:04.960]  不要那麼多憎恨
[00:24:04.960 --> 00:24:06.960]  不要說這個厲害那個厲害
[00:24:06.960 --> 00:24:08.960]  我做神給我做的事
[00:24:08.960 --> 00:24:10.960]  你信一個我們的上帝
[00:24:10.960 --> 00:24:12.960]  我們就像耶穌基督一樣
[00:24:12.960 --> 00:24:14.960]  那麼君臣
[00:24:14.960 --> 00:24:16.960]  到第九節十一節
[00:24:16.960 --> 00:24:18.960]  將他升為至高
[00:24:18.960 --> 00:24:20.960]  這樣的時候
[00:24:20.960 --> 00:24:22.960]  大家就好像耶穌基督那樣想
[00:24:22.960 --> 00:24:24.960]  好像耶穌基督那樣想的時候
[00:24:24.960 --> 00:24:26.960]  你肥立比的教會就同心了
[00:24:26.960 --> 00:24:28.960]  我還要再問
[00:24:28.960 --> 00:24:30.960]  為什麼無端白事講同心
[00:24:30.960 --> 00:24:34.960]  你們記得
[00:24:34.960 --> 00:24:36.960]  肥立比書後面第四章的時候
[00:24:36.960 --> 00:24:38.960]  有兩個女人
[00:24:38.960 --> 00:24:40.960]  名字很特別的
[00:24:40.960 --> 00:24:42.960]  她說你以前和我一起傳福音
[00:24:42.960 --> 00:24:44.960]  現在不知道什麼事
[00:24:44.960 --> 00:24:46.960]  大家吵架
[00:24:46.960 --> 00:24:48.960]  你找人勸他們
[00:24:48.960 --> 00:24:50.960]  第四章太遠了
[00:24:50.960 --> 00:24:52.960]  第二章為什麼講同心
[00:24:52.960 --> 00:24:54.960]  第二章講同心就簡單了
[00:24:54.960 --> 00:24:56.960]  因為第一章沒講他的說話
[00:24:56.960 --> 00:24:58.960]  我不知道你們有沒有第一章
[00:24:58.960 --> 00:25:00.960]  第一章沒讀給大家聽
[00:25:00.960 --> 00:25:02.960]  第一章沒讀給大家聽
[00:25:02.960 --> 00:25:04.960]  第一章沒讀給大家聽
[00:25:04.960 --> 00:25:06.960]  他說
[00:25:06.960 --> 00:25:08.960]  你們同有一個心志
[00:25:08.960 --> 00:25:10.960]  站立得穩
[00:25:10.960 --> 00:25:12.960]  為他所信的福音
[00:25:12.960 --> 00:25:14.960]  齊心努力
[00:25:14.960 --> 00:25:16.960]  凡事不怕敵人驚嚇
[00:25:16.960 --> 00:25:18.960]  去到後面
[00:25:18.960 --> 00:25:20.960]  他說你們蒙恩不但得以信服基督
[00:25:20.960 --> 00:25:22.960]  還要什麼
[00:25:22.960 --> 00:25:24.960]  並要為他受苦
[00:25:24.960 --> 00:25:26.960]  並要為他受苦
[00:25:26.960 --> 00:25:28.960]  這就是肥立比書第一章最後那一章
[00:25:28.960 --> 00:25:30.960]  這就是肥立比書第一章最後那一章
[00:25:30.960 --> 00:25:32.960]  第二章無端白事
[00:25:32.960 --> 00:25:34.960]  為什麼大家有這麼多安慰
[00:25:34.960 --> 00:25:36.960]  不要只顧自己
[00:25:36.960 --> 00:25:38.960]  要看別人
[00:25:38.960 --> 00:25:40.960]  原因很簡單
[00:25:40.960 --> 00:25:42.960]  因為他們有社會壓力
[00:25:42.960 --> 00:25:44.960]  因為保羅說你信了耶穌
[00:25:44.960 --> 00:25:46.960]  是呀神的恩典
[00:25:46.960 --> 00:25:48.960]  第一是讓你信耶穌
[00:25:48.960 --> 00:25:50.960]  第二他有一個恩典
[00:25:50.960 --> 00:25:52.960]  恩典是什麼
[00:25:52.960 --> 00:25:54.960]  他們為他受苦
[00:25:54.960 --> 00:25:56.960]  我想我們很少講這句說話
[00:25:56.960 --> 00:25:58.960]  不過保羅就不怕
[00:25:58.960 --> 00:26:00.960]  保羅說你得的恩典
[00:26:00.960 --> 00:26:02.960]  第一可以信了耶穌
[00:26:02.960 --> 00:26:04.960]  你永生上了天堂
[00:26:04.960 --> 00:26:06.960]  第二個恩典
[00:26:06.960 --> 00:26:08.960]  他看得起你
[00:26:08.960 --> 00:26:10.960]  他說你和他一起
[00:26:10.960 --> 00:26:12.960]  受苦
[00:26:12.960 --> 00:26:14.960]  所以第二章一直這樣講
[00:26:14.960 --> 00:26:16.960]  我和你說看他怎樣
[00:26:16.960 --> 00:26:18.960]  保羅就說留意
[00:26:18.960 --> 00:26:20.960]  跟他的想法
[00:26:20.960 --> 00:26:22.960]  跟他做
[00:26:22.960 --> 00:26:24.960]  不過放心我們的神很均真的
[00:26:24.960 --> 00:26:26.960]  他會升他最高
[00:26:26.960 --> 00:26:28.960]  將來都會升我們
[00:26:28.960 --> 00:26:30.960]  升自己高
[00:26:30.960 --> 00:26:32.960]  但自己高不是我們自己做的事
[00:26:32.960 --> 00:26:34.960]  降自己低就是我們自己做的事
[00:26:34.960 --> 00:26:38.960]  差不多解釋完
[00:26:38.960 --> 00:26:40.960]  究竟和大家生活有什麼關係
[00:26:40.960 --> 00:26:42.960]  我做得這樣
[00:26:42.960 --> 00:26:46.960]  你們應該是屬於
[00:26:46.960 --> 00:26:50.960]  怎樣
[00:26:50.960 --> 00:26:52.960]  屬於中產的教會
[00:26:52.960 --> 00:26:54.960]  好像我以前出生也是這樣
[00:26:54.960 --> 00:26:58.960]  沒辦法避免
[00:26:58.960 --> 00:27:00.960]  你勤力
[00:27:00.960 --> 00:27:02.960]  有基督徒的教導
[00:27:02.960 --> 00:27:04.960]  你做事等等神會幫你開路
[00:27:04.960 --> 00:27:06.960]  有恩典
[00:27:06.960 --> 00:27:08.960]  不過社會就是
[00:27:08.960 --> 00:27:10.960]  當你升了社會層次的時候
[00:27:10.960 --> 00:27:12.960]  你就放下你的出身
[00:27:12.960 --> 00:27:16.960]  你就會群起一群
[00:27:16.960 --> 00:27:18.960]  都是你的層次
[00:27:18.960 --> 00:27:20.960]  這個都是正常的
[00:27:20.960 --> 00:27:22.960]  我不是說社會不正常
[00:27:22.960 --> 00:27:24.960]  這個都是正常的
[00:27:24.960 --> 00:27:26.960]  不過保羅就說我們上帝想給我們一個特別的價值觀
[00:27:26.960 --> 00:27:28.960]  他本來也可以不理的
[00:27:28.960 --> 00:27:30.960]  他也可以停留在上面
[00:27:30.960 --> 00:27:32.960]  不過不是的
[00:27:32.960 --> 00:27:34.960]  他不停留在上面是為了其他人的好處
[00:27:34.960 --> 00:27:36.960]  他不停留在上面是為了信服主
[00:27:36.960 --> 00:27:38.960]  所以他一步一步走下來
[00:27:38.960 --> 00:27:40.960]  結果他沒有損失所有東西
[00:27:40.960 --> 00:27:42.960]  得回所有東西
[00:27:42.960 --> 00:27:46.960]  所以如果在你們的教會
[00:27:46.960 --> 00:27:48.960]  持續地
[00:27:48.960 --> 00:27:50.960]  做事
[00:27:50.960 --> 00:27:52.960]  賺到錢
[00:27:52.960 --> 00:27:54.960]  買到糖紙
[00:27:54.960 --> 00:27:56.960]  你可能不理柴灣
[00:27:56.960 --> 00:27:58.960]  可能去數碼港
[00:27:58.960 --> 00:28:02.960]  你不會去後面的餐廳吃飯
[00:28:02.960 --> 00:28:04.960]  剛才人家說訂了什麼樓
[00:28:04.960 --> 00:28:06.960]  你都不去的
[00:28:06.960 --> 00:28:08.960]  不是說這些錯
[00:28:08.960 --> 00:28:10.960]  而是看不到算盤
[00:28:10.960 --> 00:28:14.960]  所以無論你搬去
[00:28:14.960 --> 00:28:16.960]  怎樣好生活
[00:28:16.960 --> 00:28:18.960]  你在你的教會
[00:28:18.960 --> 00:28:20.960]  福音的事工上面
[00:28:20.960 --> 00:28:22.960]  一定要
[00:28:22.960 --> 00:28:24.960]  看一看那些人
[00:28:24.960 --> 00:28:26.960]  留意下那些人
[00:28:26.960 --> 00:28:28.960]  不只是自己最舒服
[00:28:28.960 --> 00:28:30.960]  安全的
[00:28:30.960 --> 00:28:32.960]  最好
[00:28:32.960 --> 00:28:34.960]  就算看你們教會裏面
[00:28:34.960 --> 00:28:36.960]  有些新人進來的時候
[00:28:36.960 --> 00:28:38.960]  去過很多教會
[00:28:38.960 --> 00:28:40.960]  我自己目錄會都是
[00:28:40.960 --> 00:28:42.960]  那些人不理那些新人
[00:28:42.960 --> 00:28:44.960]  我不知道你們是不是
[00:28:44.960 --> 00:28:46.960]  你們可能好一點
[00:28:46.960 --> 00:28:48.960]  自己熟悉的人就在一起
[00:28:48.960 --> 00:28:50.960]  最舒服的
[00:28:50.960 --> 00:28:52.960]  但保羅在這裏就說
[00:28:52.960 --> 00:28:54.960]  你當以基督耶穌的心為心
[00:28:54.960 --> 00:28:56.960]  好像他這樣想
[00:28:56.960 --> 00:28:58.960]  不要停留在上面
[00:28:58.960 --> 00:29:00.960]  一步一步走下來
[00:29:00.960 --> 00:29:02.960]  好像他這樣服侍周圍的人
[00:29:02.960 --> 00:29:04.960]  甚至做到
[00:29:04.960 --> 00:29:06.960]  好像不合理
[00:29:06.960 --> 00:29:08.960]  在社會上
[00:29:08.960 --> 00:29:10.960]  為什麼
[00:29:10.960 --> 00:29:12.960]  譬如你當中有銀行大班
[00:29:12.960 --> 00:29:14.960]  或者議員
[00:29:14.960 --> 00:29:18.960]  如果新朋友進來
[00:29:18.960 --> 00:29:20.960]  他不認識你是誰
[00:29:20.960 --> 00:29:22.960]  你服侍他
[00:29:22.960 --> 00:29:24.960]  幫他
[00:29:24.960 --> 00:29:26.960]  看顧他的兒女
[00:29:26.960 --> 00:29:28.960]  或者他有病
[00:29:28.960 --> 00:29:30.960]  你照顧他
[00:29:30.960 --> 00:29:32.960]  他就會覺得
[00:29:32.960 --> 00:29:34.960]  很有愛心
[00:29:34.960 --> 00:29:36.960]  不過當他後來問清楚
[00:29:36.960 --> 00:29:38.960]  服侍我的人
[00:29:38.960 --> 00:29:40.960]  不是在立法局做主席嗎
[00:29:40.960 --> 00:29:42.960]  他的感受就不同
[00:29:42.960 --> 00:29:44.960]  他對你和我的信仰
[00:29:44.960 --> 00:29:46.960]  開始有問題有興趣
[00:29:46.960 --> 00:29:48.960]  他就說
[00:29:48.960 --> 00:29:50.960]  我現在就不想再做了
[00:29:50.960 --> 00:29:52.960]  我現在就不想再做了
[00:29:52.960 --> 00:29:54.960]  我現在就不想再做了
[00:29:54.960 --> 00:29:56.960]  我現在就不想再做了
[00:29:56.960 --> 00:29:58.960]  我現在就不想再做了
[00:29:58.960 --> 00:30:00.960]  我現在就不想再做了
[00:30:00.960 --> 00:30:02.960]  我現在就不想再做了
[00:30:02.960 --> 00:30:04.960]  我現在就不想再做了
[00:30:04.960 --> 00:30:06.960]  我現在就不想再做了
[00:30:06.960 --> 00:30:08.960]  我現在就不想再做了
[00:30:08.960 --> 00:30:10.960]  我現在就不想再做了
[00:30:10.960 --> 00:30:12.960]  我現在就不想再做了
[00:30:12.960 --> 00:30:14.960]  我現在就不想再做了
[00:30:14.960 --> 00:30:16.960]  我現在就不想再做了
[00:30:16.960 --> 00:30:18.960]  我現在就不想再做了
[00:30:18.960 --> 00:30:20.960]  我現在就不想再做了
[00:30:20.960 --> 00:30:22.960]  我現在就不想再做了
[00:30:22.960 --> 00:30:24.960]  我現在就不想再做了
[00:30:24.960 --> 00:30:26.960]  我現在就不想再做了
[00:30:26.960 --> 00:30:28.960]  我現在就不想再做了
[00:30:28.960 --> 00:30:30.960]  我現在就不想再做了
[00:30:30.960 --> 00:30:32.960]  我現在就不想再做了
[00:30:32.960 --> 00:30:34.960]  我現在就不想再做了
[00:30:34.960 --> 00:30:36.960]  我現在就不想再做了
[00:30:36.960 --> 00:30:38.960]  我現在就不想再做了
[00:30:38.960 --> 00:30:40.960]  我現在就不想再做了
[00:30:40.960 --> 00:30:42.960]  我現在就不想再做了
[00:30:42.960 --> 00:30:44.960]  我現在就不想再做了
[00:30:44.960 --> 00:30:46.960]  我現在就不想再做了
[00:30:46.960 --> 00:30:48.960]  我現在就不想再做了
[00:30:48.960 --> 00:30:50.960]  我現在就不想再做了
[00:30:50.960 --> 00:30:52.960]  我現在就不想再做了
[00:30:52.960 --> 00:30:54.960]  我現在就不想再做了
[00:30:54.960 --> 00:30:56.960]  我現在就不想再做了
[00:30:56.960 --> 00:30:58.960]  我現在就不想再做了
[00:30:58.960 --> 00:31:00.960]  我現在就不想再做了
[00:31:00.960 --> 00:31:02.960]  我現在就不想再做了
[00:31:02.960 --> 00:31:04.960]  我現在就不想再做了
[00:31:04.960 --> 00:31:06.960]  我現在就不想再做了
[00:31:06.960 --> 00:31:08.960]  我現在就不想再做了
[00:31:08.960 --> 00:31:10.960]  我現在就不想再做了
[00:31:10.960 --> 00:31:12.960]  我現在就不想再做了
[00:31:12.960 --> 00:31:14.960]  我現在就不想再做了
[00:31:14.960 --> 00:31:16.960]  我現在就不想再做了
[00:31:16.960 --> 00:31:18.960]  我現在就不想再做了
[00:31:18.960 --> 00:31:20.960]  我現在就不想再做了
[00:31:20.960 --> 00:31:22.960]  我現在就不想再做了

