
[00:00:00.000 --> 00:00:04.640]  多謝Steven的介紹
[00:17:06.640 --> 00:17:08.640]  我都醜
[00:17:08.640 --> 00:17:10.640]  我故意講這個故事
[00:17:10.640 --> 00:17:12.640]  顯示我多差
[00:17:12.640 --> 00:17:14.640]  城牆不是我們家的窗
[00:17:14.640 --> 00:17:16.640]  幾毫米
[00:17:16.640 --> 00:17:18.640]  一吋玻璃不是那麼薄
[00:17:18.640 --> 00:17:20.640]  城牆是大石
[00:17:20.640 --> 00:17:22.640]  那時的城牆怎麼會那麼薄
[00:17:22.640 --> 00:17:24.640]  大石
[00:17:24.640 --> 00:17:26.640]  刮穿窿子就是窗
[00:17:26.640 --> 00:17:28.640]  月光就透進來
[00:17:28.640 --> 00:17:30.640]  即是說
[00:17:30.640 --> 00:17:32.640]  在窿子裏面
[00:17:32.640 --> 00:17:34.640]  穿過大石窿
[00:17:34.640 --> 00:17:36.640]  就掉下來
[00:17:36.640 --> 00:17:38.640]  有段時間他都不知道自己是生是死
[00:17:38.640 --> 00:17:40.640]  黑漆漆的
[00:17:40.640 --> 00:17:42.640]  看繩子拖著的血
[00:17:42.640 --> 00:17:44.640]  人生已經掉到哪裏
[00:17:44.640 --> 00:17:46.640]  我就說我是這樣走的
[00:17:46.640 --> 00:17:48.640]  好收家的
[00:17:48.640 --> 00:17:50.640]  不過是主救我
[00:17:50.640 --> 00:17:54.640]  不是我叻
[00:17:54.640 --> 00:17:56.640]  不是我殺出重圍
[00:17:56.640 --> 00:17:58.640]  是主救我
[00:17:58.640 --> 00:18:00.640]  捐窿捐冷讓我走
[00:18:00.640 --> 00:18:02.640]  還未完的
[00:18:02.640 --> 00:18:06.640]  十二章第一節
[00:18:06.640 --> 00:18:08.640]  剛才Doris和我讀
[00:18:08.640 --> 00:18:10.640]  我自誇固然無益
[00:18:10.640 --> 00:18:12.640]  但是我不得已
[00:18:12.640 --> 00:18:16.640]  我又說到主的顯現和啟示
[00:18:16.640 --> 00:18:18.640]  我們心目中想著說
[00:18:18.640 --> 00:18:20.640]  普羅利的人都沉不住氣
[00:18:20.640 --> 00:18:22.640]  說了自己捱苦的壞事
[00:18:22.640 --> 00:18:24.640]  說了逃跑的醜事
[00:18:24.640 --> 00:18:26.640]  終於都要說厲害的事了
[00:18:26.640 --> 00:18:28.640]  你做服事神
[00:18:28.640 --> 00:18:30.640]  誰不是說啟示和顯現
[00:18:30.640 --> 00:18:32.640]  如果有個目者走來你當中
[00:18:32.640 --> 00:18:34.640]  昨晚我見到一個異象
[00:18:34.640 --> 00:18:36.640]  一個發光的十字架
[00:18:36.640 --> 00:18:38.640]  帶領我們三環是播的
[00:18:38.640 --> 00:18:40.640]  繞著唐人街走幾個圈
[00:18:40.640 --> 00:18:42.640]  然後唐人街全部的人
[00:18:42.640 --> 00:18:44.640]  臉覆向於地
[00:18:44.640 --> 00:18:46.640]  我們現在一起去
[00:18:46.640 --> 00:18:48.640]  誰夠膽
[00:18:48.640 --> 00:18:50.640]  我見過異象
[00:18:50.640 --> 00:18:52.640]  我們以為普羅是
[00:18:52.640 --> 00:18:54.640]  始終都顯現了
[00:18:54.640 --> 00:18:56.640]  他忍不住了
[00:18:56.640 --> 00:18:58.640]  他鬥厲害
[00:18:58.640 --> 00:19:00.640]  他就顯現了
[00:19:00.640 --> 00:19:02.640]  看看他是不是在顯現
[00:19:02.640 --> 00:19:04.640]  他是說啟示和異象
[00:19:04.640 --> 00:19:06.640]  不過他這樣說
[00:19:06.640 --> 00:19:08.640]  第十二章第二節
[00:19:08.640 --> 00:19:10.640]  和第三節有什麼新來
[00:19:10.640 --> 00:19:12.640]  我們先不要理他
[00:19:12.640 --> 00:19:14.640]  他大致上用文筆來寫
[00:19:14.640 --> 00:19:16.640]  即是說
[00:19:16.640 --> 00:19:18.640]  那個人其實就是他
[00:19:18.640 --> 00:19:20.640]  第五節你已經看到了
[00:19:20.640 --> 00:19:22.640]  開始說他自己
[00:19:22.640 --> 00:19:24.640]  不用理的
[00:19:24.640 --> 00:19:26.640]  他只是說是我
[00:19:26.640 --> 00:19:28.640]  不過十四年前
[00:19:28.640 --> 00:19:30.640]  已經去到三層天
[00:19:30.640 --> 00:19:32.640]  你記住
[00:19:32.640 --> 00:19:34.640]  十四年前見的異象
[00:19:34.640 --> 00:19:36.640]  去到三層天
[00:19:36.640 --> 00:19:38.640]  聽到的東西
[00:19:38.640 --> 00:19:40.640]  不可以說的
[00:19:40.640 --> 00:19:42.640]  厲害嗎
[00:19:42.640 --> 00:19:44.640]  在座當中有誰可以見到異象
[00:19:44.640 --> 00:19:46.640]  聽到神的東西
[00:19:46.640 --> 00:19:48.640]  忍到十四年
[00:19:48.640 --> 00:19:50.640]  十四秒都難了
[00:19:50.640 --> 00:19:52.640]  我們的脾氣
[00:19:52.640 --> 00:19:54.640]  還不認叻
[00:19:54.640 --> 00:19:56.640]  還不厲害
[00:19:56.640 --> 00:19:58.640]  忍了十四年
[00:19:58.640 --> 00:20:00.640]  你知不知道他為什麼忍了
[00:20:00.640 --> 00:20:02.640]  他說因為這個緣故
[00:20:02.640 --> 00:20:04.640]  禁止我不說
[00:20:04.640 --> 00:20:06.640]  恐怕有人把我看高了
[00:20:06.640 --> 00:20:08.640]  恐怕有人把我看高了
[00:20:08.640 --> 00:20:10.640]  恐怕有人把我看高了
[00:20:10.640 --> 00:20:12.640]  即是說
[00:20:12.640 --> 00:20:14.640]  我不說
[00:20:14.640 --> 00:20:16.640]  因為我怕那些人
[00:20:16.640 --> 00:20:18.640]  以為我看到異象很厲害
[00:20:18.640 --> 00:20:20.640]  我服事主的人
[00:20:20.640 --> 00:20:22.640]  不是要人認為我厲害的
[00:20:22.640 --> 00:20:24.640]  所以我不說
[00:20:24.640 --> 00:20:26.640]  不單止這樣
[00:20:26.640 --> 00:20:28.640]  他還沒完
[00:20:28.640 --> 00:20:30.640]  他繼續再說下去
[00:20:30.640 --> 00:20:32.640]  第十二章第七節
[00:20:32.640 --> 00:20:38.640]  又恐怕我因所得的啟示甚大過於至高
[00:20:38.640 --> 00:20:40.640]  前面那段是他自己不說
[00:20:40.640 --> 00:20:44.640]  他不想別人看得起他太高
[00:20:44.640 --> 00:20:46.640]  這段由第七節開始
[00:20:46.640 --> 00:20:48.640]  不單止我自己不說
[00:20:48.640 --> 00:20:50.640]  神也不想我說
[00:20:50.640 --> 00:20:54.640]  恐怕我因所得的啟示甚大過於至高
[00:20:54.640 --> 00:20:58.640]  所以有一根刺加在我的肉體上
[00:20:58.640 --> 00:21:02.640]  這是上帝加在肉體上的
[00:21:02.640 --> 00:21:05.640]  透過撒旦的差異去攻擊我
[00:21:05.640 --> 00:21:09.640]  免得我過於至高
[00:21:09.640 --> 00:21:11.640]  來到我們開始說
[00:21:11.640 --> 00:21:14.640]  我的恩典教理用的那段
[00:21:14.640 --> 00:21:16.640]  原來保羅就說
[00:21:16.640 --> 00:21:18.640]  我見過的東西很厲害
[00:21:18.640 --> 00:21:20.640]  不過我忍口不說
[00:21:20.640 --> 00:21:23.640]  我不想別人以為我比頭厲害
[00:21:23.640 --> 00:21:26.640]  原來神也不想我說
[00:21:26.640 --> 00:21:28.640]  他給了我一根刺
[00:21:28.640 --> 00:21:32.640]  不是神突然輸了一回合給撒旦
[00:21:32.640 --> 00:21:34.640]  所以撒旦就作弄我
[00:21:34.640 --> 00:21:36.640]  給我一根刺
[00:21:36.640 --> 00:21:39.640]  不是的,他的寫法就是這樣
[00:21:39.640 --> 00:21:42.640]  有一根刺加在肉體上
[00:21:42.640 --> 00:21:45.640]  是神加的,他的寫法就是
[00:21:45.640 --> 00:21:47.640]  神容許這樣的
[00:21:47.640 --> 00:21:50.640]  為什麼這樣?
[00:21:50.640 --> 00:21:52.640]  為什麼糟蹋了他一輩子?
[00:21:52.640 --> 00:21:54.640]  我不想他一輩子沙塵
[00:21:54.640 --> 00:21:56.640]  我不想他一輩子死
[00:21:56.640 --> 00:21:58.640]  還有一件事
[00:21:58.640 --> 00:22:00.640]  那個僕人跟他說
[00:22:00.640 --> 00:22:04.640]  為者是,我三次求過主
[00:22:04.640 --> 00:22:06.640]  叫者次離開我
[00:22:06.640 --> 00:22:09.640]  大家回答清楚這句話
[00:22:09.640 --> 00:22:12.640]  如果你是主的僕人
[00:22:12.640 --> 00:22:16.640]  你有病都已經一般般
[00:22:16.640 --> 00:22:18.640]  是不是?
[00:22:18.640 --> 00:22:21.640]  如果你去賣健康產品
[00:22:21.640 --> 00:22:25.640]  上電視那些賣健康產品
[00:22:25.640 --> 00:22:28.640]  說著說著又咳又吐血
[00:22:28.640 --> 00:22:31.640]  你明不明白
[00:22:31.640 --> 00:22:33.640]  你的神是大能的
[00:22:33.640 --> 00:22:36.640]  你為什麼做使徒搞到這麼差?
[00:22:36.640 --> 00:22:38.640]  他說不怕不怕
[00:22:38.640 --> 00:22:40.640]  我的神很大能,很聽禱告
[00:22:40.640 --> 00:22:42.640]  我祈禱就行了,我真的是他僕人
[00:22:42.640 --> 00:22:44.640]  我祈禱吧
[00:22:44.640 --> 00:22:46.640]  一次不行
[00:22:46.640 --> 00:22:49.640]  兩次沒聲音
[00:22:49.640 --> 00:22:51.640]  三次都不行
[00:22:51.640 --> 00:22:53.640]  病已經收家了
[00:22:53.640 --> 00:22:57.640]  祈禱不來就家上收家
[00:22:57.640 --> 00:22:59.640]  三次都不行
[00:22:59.640 --> 00:23:01.640]  你說來幹什麼?
[00:23:01.640 --> 00:23:03.640]  你鬥什麼?
[00:23:03.640 --> 00:23:05.640]  鬥肉酸?
[00:23:05.640 --> 00:23:07.640]  保羅跟著說
[00:23:07.640 --> 00:23:11.640]  叫者次離開我
[00:23:11.640 --> 00:23:13.640]  然後第九節
[00:23:13.640 --> 00:23:15.640]  他對我說
[00:23:15.640 --> 00:23:17.640]  剛才我說前面應該有個
[00:23:17.640 --> 00:23:19.640]  人事
[00:23:19.640 --> 00:23:21.640]  不過
[00:23:21.640 --> 00:23:23.640]  保羅祈禱
[00:23:23.640 --> 00:23:25.640]  然後開始告訴哥倫多人
[00:23:25.640 --> 00:23:27.640]  告訴你和我
[00:23:27.640 --> 00:23:29.640]  神說
[00:23:29.640 --> 00:23:31.640]  我不是不聽祈禱不醫他
[00:23:31.640 --> 00:23:33.640]  而是我認為
[00:23:33.640 --> 00:23:35.640]  他做我的僕人
[00:23:35.640 --> 00:23:39.640]  不用全部健康
[00:23:39.640 --> 00:23:41.640]  只要有我的恩典
[00:23:41.640 --> 00:23:43.640]  就夠用了
[00:23:43.640 --> 00:23:46.640]  所以看十二章第九節的時候
[00:23:46.640 --> 00:23:48.640]  我們常常要問
[00:23:48.640 --> 00:23:50.640]  夠用夠什麼用?
[00:23:50.640 --> 00:23:52.640]  可以買樓?
[00:23:52.640 --> 00:23:55.640]  可以娶媳婦?
[00:23:55.640 --> 00:23:58.640]  可以供兒子讀書?
[00:23:58.640 --> 00:24:00.640]  怎樣救?在哪方面救?
[00:24:00.640 --> 00:24:02.640]  上文是很清楚
[00:24:02.640 --> 00:24:04.640]  一開始和大家說的時候
[00:24:04.640 --> 00:24:06.640]  他們希伯來人嗎?我也是
[00:24:06.640 --> 00:24:08.640]  他們以色列人嗎?我也是
[00:24:08.640 --> 00:24:10.640]  他們阿不拉罕的後裔嗎?我也是
[00:24:10.640 --> 00:24:12.640]  他們是基督的僕人嗎?我更是
[00:24:12.640 --> 00:24:14.640]  就夠做基督的僕人
[00:24:14.640 --> 00:24:16.640]  夠服侍他
[00:24:16.640 --> 00:24:18.640]  來到這裡他就最後高潮了
[00:24:18.640 --> 00:24:20.640]  他兜了
[00:24:20.640 --> 00:24:22.640]  壞到祈禱都不答應的時候
[00:24:22.640 --> 00:24:24.640]  他就說主說過不醫好你了
[00:24:24.640 --> 00:24:26.640]  不過你想做我的僕人嗎?
[00:24:26.640 --> 00:24:28.640]  不用健康
[00:24:28.640 --> 00:24:30.640]  是需要什麼?
[00:24:30.640 --> 00:24:32.640]  我的恩典
[00:24:32.640 --> 00:24:34.640]  這句話
[00:24:34.640 --> 00:24:36.640]  如果你能夠抓住的時候
[00:24:36.640 --> 00:24:38.640]  你人生是有大釋放的
[00:24:38.640 --> 00:24:40.640]  聽過無數人說
[00:24:40.640 --> 00:24:42.640]  我又不懂英文
[00:24:42.640 --> 00:24:44.640]  又不懂電腦
[00:24:44.640 --> 00:24:46.640]  什麼都不懂,沒用了
[00:24:46.640 --> 00:24:48.640]  有什麼資格服侍主?
[00:24:48.640 --> 00:24:52.640]  剛才說又不懂英文
[00:24:52.640 --> 00:24:54.640]  又不懂電腦又老
[00:24:54.640 --> 00:24:56.640]  我們當中很多人都說過
[00:24:56.640 --> 00:25:00.640]  我都聽過
[00:25:00.640 --> 00:25:02.640]  也是我喜歡
[00:25:02.640 --> 00:25:04.640]  三藩市報道會的原因
[00:25:04.640 --> 00:25:10.640]  就是成人團契的姊妹
[00:25:10.640 --> 00:25:12.640]  弟兄
[00:25:12.640 --> 00:25:14.640]  又不懂英文
[00:25:14.640 --> 00:25:16.640]  又不懂電腦
[00:25:16.640 --> 00:25:18.640]  就是老
[00:25:18.640 --> 00:25:20.640]  最年輕的七十多歲
[00:25:20.640 --> 00:25:22.640]  沒什麼資格入主
[00:25:22.640 --> 00:25:24.640]  但是他們在教會
[00:25:24.640 --> 00:25:26.640]  那幾年我親眼看見他們的侍奉
[00:25:26.640 --> 00:25:28.640]  最多人的團契
[00:25:28.640 --> 00:25:30.640]  就是成人團契
[00:25:30.640 --> 00:25:32.640]  如果他們像我們外面的
[00:25:32.640 --> 00:25:34.640]  一定要年輕
[00:25:34.640 --> 00:25:36.640]  漂亮,懂電腦,懂英文
[00:25:36.640 --> 00:25:38.640]  才可以給神使用的時候
[00:25:38.640 --> 00:25:40.640]  他們已經不懂英文很久了
[00:25:40.640 --> 00:25:42.640]  他們不是
[00:25:42.640 --> 00:25:44.640]  我真的好似服了他們
[00:25:44.640 --> 00:25:48.640]  要搭公車轉來轉去
[00:25:48.640 --> 00:25:50.640]  都可以去到這個醫院
[00:25:50.640 --> 00:25:52.640]  去那個醫院探病
[00:25:52.640 --> 00:25:54.640]  還要拿湯拿東西給別人
[00:25:54.640 --> 00:25:58.640]  我感謝神在這班姊妹
[00:25:58.640 --> 00:26:00.640]  這班弟兄教我們
[00:26:00.640 --> 00:26:02.640]  不是等你問題解決
[00:26:02.640 --> 00:26:04.640]  不是等你回復健康
[00:26:04.640 --> 00:26:06.640]  一切正常
[00:26:06.640 --> 00:26:08.640]  神才使用
[00:26:08.640 --> 00:26:10.640]  我就是不要你
[00:26:10.640 --> 00:26:12.640]  我就是要你拐杖
[00:26:12.640 --> 00:26:16.640]  我就是要你年紀大
[00:26:16.640 --> 00:26:20.640]  為什麼要我這麼老
[00:26:20.640 --> 00:26:22.640]  老一點健康一點
[00:26:22.640 --> 00:26:24.640]  我就是要你這樣
[00:26:24.640 --> 00:26:26.640]  因為你需要服侍我的
[00:26:26.640 --> 00:26:28.640]  我恩典夠
[00:26:28.640 --> 00:26:30.640]  而且當你不行的時候
[00:26:30.640 --> 00:26:32.640]  那些人都能夠
[00:26:32.640 --> 00:26:34.640]  認識我
[00:26:34.640 --> 00:26:36.640]  證明是我怎樣
[00:26:36.640 --> 00:26:38.640]  不是你怎樣
[00:26:38.640 --> 00:26:40.640]  你軟弱的時候
[00:26:40.640 --> 00:26:42.640]  更加顯出
[00:26:42.640 --> 00:26:46.640]  我恩典的能力的完全
[00:26:46.640 --> 00:26:50.640]  所以保羅接著敢說
[00:26:50.640 --> 00:26:52.640]  我為基督的緣故
[00:26:52.640 --> 00:26:54.640]  就以軟弱
[00:26:54.640 --> 00:26:56.640]  凌辱、急難、逼迫
[00:26:56.640 --> 00:26:58.640]  又是說壞話
[00:26:58.640 --> 00:27:00.640]  困苦為喜樂的
[00:27:00.640 --> 00:27:02.640]  因我什麼時候軟弱
[00:27:02.640 --> 00:27:04.640]  什麼時候
[00:27:04.640 --> 00:27:06.640]  就剛強
[00:27:06.640 --> 00:27:10.640]  我們很多時候讀錯了
[00:27:10.640 --> 00:27:12.640]  保羅這句說話
[00:27:12.640 --> 00:27:14.640]  我們以為保羅這句說話
[00:27:14.640 --> 00:27:16.640]  等於我們的哲學
[00:27:16.640 --> 00:27:18.640]  自知死地而後生
[00:27:18.640 --> 00:27:20.640]  前面的路
[00:27:20.640 --> 00:27:22.640]  柳暗花明又一村
[00:27:22.640 --> 00:27:24.640]  保羅不是說心理學
[00:27:24.640 --> 00:27:26.640]  我們也以為保羅是說
[00:27:26.640 --> 00:27:28.640]  古龍的小說
[00:27:28.640 --> 00:27:30.640]  哪裡最危險的地方
[00:27:30.640 --> 00:27:32.640]  最軟弱就變成堅強
[00:27:32.640 --> 00:27:34.640]  保羅又不是說古龍的小說
[00:27:34.640 --> 00:27:36.640]  這裡有個詞語
[00:27:36.640 --> 00:27:38.640]  剛強
[00:27:38.640 --> 00:27:40.640]  事實上的字
[00:27:40.640 --> 00:27:42.640]  就是能力
[00:27:42.640 --> 00:27:44.640]  有能力
[00:27:44.640 --> 00:27:46.640]  英文就說
[00:27:46.640 --> 00:27:48.640]  powerful
[00:27:48.640 --> 00:27:50.640]  power的能力
[00:27:50.640 --> 00:27:52.640]  這個字是出現過的
[00:27:52.640 --> 00:27:54.640]  十二章第九節
[00:27:54.640 --> 00:27:56.640]  他對我說我恩典夠你用
[00:27:56.640 --> 00:27:58.640]  因為我的能力
[00:27:58.640 --> 00:28:00.640]  在人的軟弱上
[00:28:00.640 --> 00:28:02.640]  顯得完全
[00:28:02.640 --> 00:28:04.640]  保羅不是說
[00:28:04.640 --> 00:28:06.640]  他很喜歡軟弱很喜歡壞
[00:28:06.640 --> 00:28:08.640]  越壞我就越厲害
[00:28:08.640 --> 00:28:10.640]  他不是這個意思
[00:28:10.640 --> 00:28:12.640]  你不要誤會
[00:28:12.640 --> 00:28:14.640]  軟弱變成剛強不是你的人變成剛強
[00:28:14.640 --> 00:28:16.640]  軟弱變成有power
[00:28:16.640 --> 00:28:18.640]  是誰的能力
[00:28:18.640 --> 00:28:20.640]  十二章九節限了我們
[00:28:20.640 --> 00:28:22.640]  這個能力不是保羅的能力
[00:28:22.640 --> 00:28:24.640]  不是你和我的能力
[00:28:24.640 --> 00:28:26.640]  是基督耶穌的主
[00:28:26.640 --> 00:28:28.640]  我的能力
[00:28:28.640 --> 00:28:30.640]  所以我專找一些有軟弱的人
[00:28:30.640 --> 00:28:32.640]  透過他們
[00:28:32.640 --> 00:28:34.640]  服事拯救人
[00:28:34.640 --> 00:28:36.640]  更加顯得我的能力
[00:28:36.640 --> 00:28:38.640]  的完全
[00:28:38.640 --> 00:28:40.640]  不要誤會保羅不是說心理
[00:28:40.640 --> 00:28:42.640]  保羅不是說古龍小說
[00:28:42.640 --> 00:28:44.640]  保羅是說
[00:28:44.640 --> 00:28:46.640]  人生有苦楚
[00:28:46.640 --> 00:28:48.640]  有缺陷
[00:28:48.640 --> 00:28:50.640]  有包袱的時候
[00:28:50.640 --> 00:28:52.640]  亦都可能是
[00:28:52.640 --> 00:28:54.640]  彰顯神的能力的
[00:28:54.640 --> 00:28:56.640]  能力的
[00:28:56.640 --> 00:28:58.640]  我們在想
[00:28:58.640 --> 00:29:00.640]  有誰是百分之一百完美的男子女子
[00:29:00.640 --> 00:29:02.640]  可能你曾經是
[00:29:02.640 --> 00:29:04.640]  現在可能你年紀都不是
[00:29:04.640 --> 00:29:06.640]  我們在想
[00:29:06.640 --> 00:29:08.640]  有誰沒有煩惱的人生
[00:29:08.640 --> 00:29:10.640]  你以為小朋友
[00:29:10.640 --> 00:29:12.640]  讀大學就沒有煩惱
[00:29:12.640 --> 00:29:14.640]  離開我們就舒服了
[00:29:14.640 --> 00:29:16.640]  拿回房間讀書房出租
[00:29:16.640 --> 00:29:18.640]  你以為
[00:29:18.640 --> 00:29:20.640]  小朋友讀完大學
[00:29:20.640 --> 00:29:22.640]  希望讀完大學
[00:29:22.640 --> 00:29:24.640]  希望讀完大學
[00:29:24.640 --> 00:29:26.640]  認識到一個女孩子或男孩子
[00:29:26.640 --> 00:29:28.640]  認識到女孩子或男孩子
[00:29:28.640 --> 00:29:30.640]  為什麼這麼久都不生小孩
[00:29:30.640 --> 00:29:32.640]  養隻狗
[00:29:32.640 --> 00:29:34.640]  你永遠都不完的
[00:29:34.640 --> 00:29:36.640]  你的煩惱
[00:29:36.640 --> 00:29:38.640]  常常牽著
[00:29:38.640 --> 00:29:40.640]  無論你的病
[00:29:40.640 --> 00:29:42.640]  你的咳嗽
[00:29:42.640 --> 00:29:44.640]  甚至你過往的臭歷史
[00:29:44.640 --> 00:29:46.640]  跟你一輩子
[00:29:46.640 --> 00:29:48.640]  你跟神說
[00:29:48.640 --> 00:29:50.640]  搞定我家
[00:29:50.640 --> 00:29:52.640]  搞定我的子女
[00:29:52.640 --> 00:29:54.640]  搞定我的健康
[00:29:54.640 --> 00:29:56.640]  搞定我心理上過往的事
[00:29:56.640 --> 00:29:58.640]  搞定我之後
[00:29:58.640 --> 00:30:00.640]  我全身都服侍你
[00:30:00.640 --> 00:30:02.640]  我跟足你一輩子
[00:30:02.640 --> 00:30:04.640]  世不回頭
[00:30:04.640 --> 00:30:06.640]  神說你只有一個港字
[00:30:06.640 --> 00:30:08.640]  機先搞定
[00:30:08.640 --> 00:30:10.640]  人生當中誰沒有遺憾
[00:30:10.640 --> 00:30:12.640]  誰沒有得罪人
[00:30:12.640 --> 00:30:14.640]  誰沒有做一些事
[00:30:14.640 --> 00:30:16.640]  自己想關起來永遠都不看
[00:30:16.640 --> 00:30:18.640]  大罷油
[00:30:18.640 --> 00:30:20.640]  等那些事搞定了
[00:30:20.640 --> 00:30:22.640]  才可以服侍神
[00:30:22.640 --> 00:30:24.640]  神說
[00:30:24.640 --> 00:30:26.640]  不是的
[00:30:26.640 --> 00:30:28.640]  你想服侍我
[00:30:28.640 --> 00:30:30.640]  要一樣東西就夠了
[00:30:30.640 --> 00:30:32.640]  夠用的
[00:30:32.640 --> 00:30:34.640]  無恩典
[00:30:34.640 --> 00:30:36.640]  你說多釋放
[00:30:36.640 --> 00:30:38.640]  如果我們在座坐在這裡的人
[00:30:38.640 --> 00:30:40.640]  個個都釋放
[00:30:40.640 --> 00:30:42.640]  我們個個都可以出去服侍
[00:30:42.640 --> 00:30:44.640]  不要理你多大年紀
[00:30:44.640 --> 00:30:46.640]  有什麼缺陷
[00:30:46.640 --> 00:30:48.640]  坎坷
[00:30:48.640 --> 00:30:50.640]  主橫
[00:30:50.640 --> 00:30:52.640]  個個都可以來
[00:30:52.640 --> 00:30:54.640]  只要信一個我有恩典有憐憫的神
[00:30:54.640 --> 00:30:56.640]  我的恩典就成為你的能力
[00:30:56.640 --> 00:30:58.640]  人們認識我不是因為你厲害
[00:30:58.640 --> 00:31:00.640]  這麼多人
[00:31:00.640 --> 00:31:02.640]  我之前在座很多人
[00:31:02.640 --> 00:31:04.640]  是因為認識了
[00:31:04.640 --> 00:31:06.640]  成人團的一些人
[00:31:06.640 --> 00:31:08.640]  進來這教會坐在這裡
[00:31:08.640 --> 00:31:10.640]  他們異口同聲
[00:31:10.640 --> 00:31:12.640]  都要跟大家說
[00:31:12.640 --> 00:31:14.640]  不是因為認識那個老人家
[00:31:14.640 --> 00:31:18.640]  而是透過那個老人家的介紹
[00:31:18.640 --> 00:31:20.640]  讓我認識到這個神
[00:31:20.640 --> 00:31:22.640]  這麼好的神
[00:31:22.640 --> 00:31:24.640]  這麼有能力的神
[00:31:24.640 --> 00:31:26.640]  弟兄姊妹
[00:31:26.640 --> 00:31:28.640]  香港人是鬥得厲害的
[00:31:28.640 --> 00:31:30.640]  樣樣都鬥的
[00:31:30.640 --> 00:31:32.640]  洗頭水
[00:31:32.640 --> 00:31:34.640]  美容
[00:31:34.640 --> 00:31:36.640]  膏
[00:31:36.640 --> 00:31:38.640]  大相
[00:31:38.640 --> 00:31:40.640]  那個人很漂亮的
[00:31:40.640 --> 00:31:42.640]  樣子很漂亮
[00:31:42.640 --> 00:31:44.640]  樣子很漂亮
[00:31:44.640 --> 00:31:46.640]  有些人問我你知不知道那個人幾歲
[00:31:46.640 --> 00:31:48.640]  我說他三十多歲
[00:31:48.640 --> 00:31:50.640]  在隧道口的那張照片
[00:31:50.640 --> 00:31:52.640]  很大幅
[00:31:52.640 --> 00:31:54.640]  他說不是啊,那個人已經六十歲了
[00:31:54.640 --> 00:31:56.640]  都用了那種東西
[00:31:56.640 --> 00:31:58.640]  我不知道他是誰
[00:31:58.640 --> 00:32:00.640]  不過有人跟我說
[00:32:00.640 --> 00:32:02.640]  所以他發言
[00:32:02.640 --> 00:32:04.640]  代言人一定要漂亮
[00:32:04.640 --> 00:32:06.640]  接著我們去坐巴士
[00:32:06.640 --> 00:32:08.640]  看到
[00:32:08.640 --> 00:32:10.640]  周圍的巴士上
[00:32:10.640 --> 00:32:12.640]  年輕人
[00:32:12.640 --> 00:32:14.640]  天王都翹手
[00:32:14.640 --> 00:32:16.640]  那些是不是明星
[00:32:16.640 --> 00:32:18.640]  不是明星
[00:32:18.640 --> 00:32:20.640]  那些是補習先生
[00:32:20.640 --> 00:32:22.640]  補習天王
[00:32:22.640 --> 00:32:24.640]  保證你有地理神
[00:32:24.640 --> 00:32:26.640]  這樣
[00:32:26.640 --> 00:32:28.640]  對嗎
[00:32:28.640 --> 00:32:30.640]  化妝品的代言人
[00:32:30.640 --> 00:32:32.640]  要漂亮的
[00:32:32.640 --> 00:32:34.640]  世界是這樣的
[00:32:34.640 --> 00:32:36.640]  補習天王要聰明要威風
[00:32:36.640 --> 00:32:38.640]  一定
[00:32:38.640 --> 00:32:40.640]  不包你拿多少分
[00:32:40.640 --> 00:32:42.640]  是啊,他們的世界是這樣的
[00:32:42.640 --> 00:32:44.640]  保羅說
[00:32:44.640 --> 00:32:46.640]  我們基督徒的世界
[00:32:46.640 --> 00:32:48.640]  不是這樣
[00:32:48.640 --> 00:32:50.640]  我們基督徒的世界不是每個人
[00:32:50.640 --> 00:32:52.640]  最有錢最厲害最帥
[00:32:52.640 --> 00:32:54.640]  讀書做得最好
[00:32:54.640 --> 00:32:56.640]  走得最快最強壯的人
[00:32:56.640 --> 00:32:58.640]  才有資格做他的代言人
[00:32:58.640 --> 00:33:00.640]  我們的代言人需要
[00:33:00.640 --> 00:33:02.640]  承受神的恩典
[00:33:02.640 --> 00:33:04.640]  帶著自己的缺陷
[00:33:04.640 --> 00:33:06.640]  帶著自己的困難
[00:33:06.640 --> 00:33:08.640]  帶著自己的三根刺
[00:33:08.640 --> 00:33:10.640]  繼續上路服侍他
[00:33:10.640 --> 00:33:12.640]  這樣就將
[00:33:12.640 --> 00:33:14.640]  軟弱的人變成
[00:33:14.640 --> 00:33:16.640]  剛強,不過是主耶穌
[00:33:16.640 --> 00:33:18.640]  基督的能力的剛強
[00:33:18.640 --> 00:33:20.640]  我們祈禱
[00:33:20.640 --> 00:33:22.640]  親愛的天父
[00:33:22.640 --> 00:33:24.640]  我們再次感謝你
[00:33:24.640 --> 00:33:26.640]  感謝你不因為我們好而拯救我們
[00:33:26.640 --> 00:33:28.640]  也感謝你不因為我們
[00:33:28.640 --> 00:33:30.640]  厲害而容我們
[00:33:30.640 --> 00:33:32.640]  實質上你是一個慈悲
[00:33:32.640 --> 00:33:34.640]  有憐憫的神
[00:33:34.640 --> 00:33:36.640]  這樣的救家師
[00:33:36.640 --> 00:33:38.640]  仍然可以放在你家中
[00:33:38.640 --> 00:33:40.640]  作各樣的器皿
[00:33:40.640 --> 00:33:42.640]  求之激勵我們
[00:33:42.640 --> 00:33:44.640]  成為你合用的器皿
[00:33:44.640 --> 00:33:46.640]  顯示你的恩典能力的完全
