
[00:00:00.000 --> 00:00:05.000]  各位朋友各位大家好
[00:17:08.000 --> 00:17:10.000]  有好些信他的
[00:17:10.000 --> 00:17:12.000]  只因法尼塞人的怨顧
[00:17:12.000 --> 00:17:14.000]  就不承認
[00:17:14.000 --> 00:17:16.000]  恐怕被趕出會堂
[00:17:16.000 --> 00:17:18.000]  這是因為他們愛人的榮耀
[00:17:18.000 --> 00:17:20.000]  過於愛神的榮耀
[00:17:20.000 --> 00:17:22.000]  因為
[00:17:22.000 --> 00:17:24.000]  不是所有猶太人都不信
[00:17:24.000 --> 00:17:26.000]  在觀長宗中
[00:17:26.000 --> 00:17:28.000]  有好些信了他
[00:17:28.000 --> 00:17:30.000]  但他們的信
[00:17:30.000 --> 00:17:32.000]  是很有疑問
[00:17:32.000 --> 00:17:34.000]  因為他們的信是秘密的
[00:17:34.000 --> 00:17:36.000]  秘密的信徒
[00:17:36.000 --> 00:17:38.000]  他們怕被法尼塞人得悉
[00:17:38.000 --> 00:17:40.000]  趕他們出會堂
[00:17:40.000 --> 00:17:42.000]  於是就不承認
[00:17:42.000 --> 00:17:44.000]  承認這個字
[00:17:44.000 --> 00:17:46.000]  在南美叫
[00:17:46.000 --> 00:17:48.000]  Omnogel
[00:17:48.000 --> 00:17:50.000]  是公開的表達
[00:17:50.000 --> 00:17:52.000]  不是偷偷摸摸
[00:17:52.000 --> 00:17:54.000]  或者他們身為長官
[00:17:54.000 --> 00:17:56.000]  情勢不容許他們表達
[00:17:56.000 --> 00:17:58.000]  或者內心信就行
[00:17:58.000 --> 00:18:00.000]  做一個秘密的基督徒
[00:18:00.000 --> 00:18:02.000]  今天有不少的信徒
[00:18:02.000 --> 00:18:04.000]  都說
[00:18:04.000 --> 00:18:06.000]  今天有不少的信徒
[00:18:06.000 --> 00:18:08.000]  都是秘密做基督徒
[00:18:08.000 --> 00:18:10.000]  有人做了幾十年同事
[00:18:10.000 --> 00:18:12.000]  都不知道那個是基督徒
[00:18:12.000 --> 00:18:14.000]  或者他怕人笑
[00:18:14.000 --> 00:18:16.000]  或者怕得罪人
[00:18:16.000 --> 00:18:18.000]  或者怕失去一些東西
[00:18:18.000 --> 00:18:20.000]  或者
[00:18:20.000 --> 00:18:22.000]  不知什麼緣故
[00:18:22.000 --> 00:18:24.000]  總之他們要做秘密的基督徒
[00:18:24.000 --> 00:18:26.000]  不能夠公開
[00:18:26.000 --> 00:18:28.000]  耶穌說
[00:18:28.000 --> 00:18:30.000]  如果人不去公開承認
[00:18:30.000 --> 00:18:32.000]  他是救主
[00:18:32.000 --> 00:18:34.000]  耶穌也不會承認
[00:18:34.000 --> 00:18:36.000]  他是神的兒女
[00:18:36.000 --> 00:18:38.000]  告訴你
[00:18:38.000 --> 00:18:40.000]  他們心裏面怕
[00:18:40.000 --> 00:18:42.000]  怕因為他們的信仰
[00:18:42.000 --> 00:18:44.000]  即為不武
[00:18:44.000 --> 00:18:46.000]  怕因為你的信被人憎
[00:18:46.000 --> 00:18:48.000]  被法利人知道
[00:18:48.000 --> 00:18:50.000]  被趕出會堂
[00:18:50.000 --> 00:18:52.000]  你的信不是投身的
[00:18:52.000 --> 00:18:54.000]  是沒有犧牲的
[00:18:54.000 --> 00:18:56.000]  你想想
[00:18:56.000 --> 00:18:58.000]  假如有人向你投婚
[00:18:58.000 --> 00:19:00.000]  這個男孩說
[00:19:00.000 --> 00:19:02.000]  我愛你
[00:19:02.000 --> 00:19:04.000]  不愛你就不可以了
[00:19:04.000 --> 00:19:06.000]  於是
[00:19:06.000 --> 00:19:08.000]  向你求婚
[00:19:08.000 --> 00:19:10.000]  準備要
[00:19:10.000 --> 00:19:12.000]  嫁給他的時候
[00:19:12.000 --> 00:19:14.000]  他突然說出一個要求
[00:19:14.000 --> 00:19:16.000]  不過我有一個要求
[00:19:16.000 --> 00:19:18.000]  我們結婚之後
[00:19:18.000 --> 00:19:20.000]  你不可以公開承認我是你太太
[00:19:20.000 --> 00:19:22.000]  你只可以做秘密的地下夫人
[00:19:22.000 --> 00:19:24.000]  你就會問他
[00:19:24.000 --> 00:19:26.000]  如果人家知道我們結了婚
[00:19:26.000 --> 00:19:28.000]  那你有什麼怕
[00:19:28.000 --> 00:19:30.000]  當然怕
[00:19:30.000 --> 00:19:32.000]  怕不能升職
[00:19:32.000 --> 00:19:34.000]  或者沒有工作
[00:19:34.000 --> 00:19:36.000]  總之怕
[00:19:36.000 --> 00:19:38.000]  總之你做秘密的太太
[00:19:38.000 --> 00:19:40.000]  你會不會嫁給他
[00:19:40.000 --> 00:19:42.000]  耶穌說人若不承認我
[00:19:42.000 --> 00:19:44.000]  我便在天父面前也必不承認他
[00:19:44.000 --> 00:19:46.000]  沒有一個投身的信心
[00:19:46.000 --> 00:19:48.000]  這個不是真正的信仰
[00:19:48.000 --> 00:19:50.000]  其實他們的問題
[00:19:50.000 --> 00:19:52.000]  都不是外面環境的因素
[00:19:52.000 --> 00:19:54.000]  而是內心的問題
[00:19:54.000 --> 00:19:56.000]  四十三節
[00:19:56.000 --> 00:19:58.000]  這是因為他們愛人的榮耀
[00:19:58.000 --> 00:20:00.000]  過於愛神的榮
[00:20:00.000 --> 00:20:02.000]  什麼叫人的榮耀
[00:20:02.000 --> 00:20:04.000]  什麼叫神的榮耀
[00:20:04.000 --> 00:20:06.000]  doctor這個字也可以解作稱讚
[00:20:06.000 --> 00:20:08.000]  捧場
[00:20:08.000 --> 00:20:10.000]  稱許
[00:20:10.000 --> 00:20:12.000]  所體重是人的稱讚
[00:20:12.000 --> 00:20:14.000]  人的捧場
[00:20:14.000 --> 00:20:16.000]  人的應許
[00:20:16.000 --> 00:20:18.000]  而不是體重神的榮耀
[00:20:18.000 --> 00:20:20.000]  第四十一節就告訴你
[00:20:20.000 --> 00:20:22.000]  這個神的榮耀是什麼
[00:20:22.000 --> 00:20:24.000]  就是十字架
[00:20:24.000 --> 00:20:26.000]  很多人覺得這是羞恥的象徵
[00:20:26.000 --> 00:20:28.000]  是無能無權的象徵
[00:20:28.000 --> 00:20:30.000]  但對基督徒來說
[00:20:30.000 --> 00:20:32.000]  這是榮耀
[00:20:32.000 --> 00:20:34.000]  今天我們講的問題在哪裡
[00:20:34.000 --> 00:20:36.000]  因為我們體重人的榮耀
[00:20:36.000 --> 00:20:38.000]  不體重神的榮耀
[00:20:38.000 --> 00:20:40.000]  有很多人會問
[00:20:40.000 --> 00:20:42.000]  信耶穌有什麼好處
[00:20:42.000 --> 00:20:44.000]  信耶穌有什麼好處
[00:20:44.000 --> 00:20:46.000]  對我有什麼好處
[00:20:46.000 --> 00:20:48.000]  這樣信耶穌
[00:20:48.000 --> 00:20:50.000]  不是真的信耶穌
[00:20:50.000 --> 00:20:52.000]  是玩魔術
[00:20:52.000 --> 00:20:54.000]  玩魔術
[00:20:54.000 --> 00:20:56.000]  魔術和信心有什麼不同
[00:20:56.000 --> 00:20:58.000]  信心是將自己的生命
[00:20:58.000 --> 00:21:00.000]  生命的主權交給神
[00:21:00.000 --> 00:21:02.000]  這就叫信心
[00:21:02.000 --> 00:21:04.000]  魔術是將神放在手指裡
[00:21:04.000 --> 00:21:06.000]  向左走
[00:21:06.000 --> 00:21:08.000]  向右走
[00:21:08.000 --> 00:21:10.000]  向右走
[00:21:10.000 --> 00:21:12.000]  向右走
[00:21:12.000 --> 00:21:14.000]  不靈驗的我不信你
[00:21:14.000 --> 00:21:16.000]  那不是信
[00:21:16.000 --> 00:21:18.000]  那是玩魔術
[00:21:18.000 --> 00:21:20.000]  最後我們看44-50節
[00:21:20.000 --> 00:21:22.000]  不信帶來嚴重的後果
[00:21:22.000 --> 00:21:24.000]  或者你會問
[00:21:24.000 --> 00:21:26.000]  不信
[00:21:26.000 --> 00:21:28.000]  做基督徒沒有後果
[00:21:28.000 --> 00:21:30.000]  一樣
[00:21:30.000 --> 00:21:32.000]  不用去禮拜堂
[00:21:32.000 --> 00:21:34.000]  不用讀聖經
[00:21:34.000 --> 00:21:36.000]  你喜歡信我尊重你
[00:21:36.000 --> 00:21:38.000]  我不信你也要尊重我
[00:21:38.000 --> 00:21:40.000]  河水不犯井水
[00:21:40.000 --> 00:21:42.000]  不要和我說耶穌
[00:21:42.000 --> 00:21:44.000]  不信帶來嚴重的後果
[00:21:44.000 --> 00:21:46.000]  我們聽到神的話
[00:21:46.000 --> 00:21:48.000]  忘記一乾二淨
[00:21:48.000 --> 00:21:50.000]  很少有
[00:21:50.000 --> 00:21:52.000]  你這樣做
[00:21:52.000 --> 00:21:54.000]  不是沒事的
[00:21:54.000 --> 00:21:56.000]  帶來嚴重的後果
[00:21:56.000 --> 00:21:58.000]  直招一點
[00:21:58.000 --> 00:22:00.000]  宣我神的話語
[00:22:00.000 --> 00:22:02.000]  一定有功效
[00:22:02.000 --> 00:22:04.000]  對一些人來說是祝福
[00:22:04.000 --> 00:22:06.000]  對另一些人來說是奏助
[00:22:06.000 --> 00:22:08.000]  你不要說我聽不聽
[00:22:08.000 --> 00:22:10.000]  沒所謂
[00:22:10.000 --> 00:22:12.000]  有後果的
[00:22:12.000 --> 00:22:14.000]  有什麼後果
[00:22:14.000 --> 00:22:16.000]  第一個就是不信
[00:22:16.000 --> 00:22:18.000]  就會住在黑暗裏
[00:22:18.000 --> 00:22:20.000]  44-46
[00:22:20.000 --> 00:22:22.000]  耶穌大聲說
[00:22:22.000 --> 00:22:24.000]  信我的人不是信我
[00:22:24.000 --> 00:22:26.000]  乃是信了差我來的
[00:22:26.000 --> 00:22:28.000]  人看見我就是看見了差我來的
[00:22:28.000 --> 00:22:30.000]  我到世信來乃是光
[00:22:30.000 --> 00:22:32.000]  凡信我的
[00:22:32.000 --> 00:22:34.000]  就不在黑暗裏走
[00:22:34.000 --> 00:22:36.000]  聽神的話語的人
[00:22:36.000 --> 00:22:38.000]  相信神的人
[00:22:38.000 --> 00:22:40.000]  整個生命
[00:22:40.000 --> 00:22:42.000]  交給上帝的人
[00:22:42.000 --> 00:22:44.000]  他看到一樣東西
[00:22:44.000 --> 00:22:46.000]  就不在黑暗裏走
[00:22:46.000 --> 00:22:48.000]  不會夢察
[00:22:48.000 --> 00:22:50.000]  什麼叫黑暗裏走
[00:22:50.000 --> 00:22:52.000]  沒有安全感
[00:22:52.000 --> 00:22:54.000]  沒有目標
[00:22:54.000 --> 00:22:56.000]  心目中
[00:22:56.000 --> 00:22:58.000]  沒有耶穌這個人
[00:22:58.000 --> 00:23:00.000]  我記得有一個女人
[00:23:00.000 --> 00:23:02.000]  坐船由倫敦
[00:23:02.000 --> 00:23:04.000]  去紐約
[00:23:04.000 --> 00:23:06.000]  走到半路
[00:23:06.000 --> 00:23:08.000]  大風大雨
[00:23:08.000 --> 00:23:10.000]  很多人很害怕
[00:23:10.000 --> 00:23:12.000]  但這個女人不但不害怕
[00:23:12.000 --> 00:23:14.000]  她又幫助
[00:23:14.000 --> 00:23:16.000]  大風大雨過後
[00:23:16.000 --> 00:23:18.000]  沒事了
[00:23:18.000 --> 00:23:20.000]  那些人問她為何不害怕
[00:23:20.000 --> 00:23:22.000]  她說我有兩個兒子
[00:23:22.000 --> 00:23:24.000]  一個在紐約
[00:23:24.000 --> 00:23:26.000]  一個離開了
[00:23:26.000 --> 00:23:28.000]  在天堂
[00:23:28.000 --> 00:23:30.000]  如果船沉我就上天堂探望兒子
[00:23:30.000 --> 00:23:32.000]  如果不沉我就去紐約探望兒子
[00:23:32.000 --> 00:23:34.000]  對我來說
[00:23:34.000 --> 00:23:36.000]  兩樣都很好
[00:23:36.000 --> 00:23:38.000]  因為這個信
[00:23:38.000 --> 00:23:40.000]  她相信在耶穌基督裏有永生
[00:23:40.000 --> 00:23:42.000]  她相信耶穌基督的應許
[00:23:42.000 --> 00:23:44.000]  所以她就有安全感
[00:23:44.000 --> 00:23:46.000]  不單止這樣
[00:23:46.000 --> 00:23:48.000]  相信耶穌
[00:23:48.000 --> 00:23:50.000]  說話的人
[00:23:50.000 --> 00:23:52.000]  不會在黑暗裏走
[00:23:52.000 --> 00:23:54.000]  到末日的時候
[00:23:54.000 --> 00:23:56.000]  她一定得到拯救
[00:23:56.000 --> 00:23:58.000]  不信的一定會接受滅亡
[00:23:58.000 --> 00:24:00.000]  你看47-50節
[00:24:00.000 --> 00:24:02.000]  若有人聽見我的話不遵守的
[00:24:02.000 --> 00:24:04.000]  我不審判他
[00:24:04.000 --> 00:24:06.000]  我來本不時要審判世界
[00:24:06.000 --> 00:24:08.000]  乃是要拯救世界
[00:24:08.000 --> 00:24:10.000]  記住我不領受
[00:24:10.000 --> 00:24:12.000]  我說的人
[00:24:12.000 --> 00:24:14.000]  有審判他的
[00:24:14.000 --> 00:24:16.000]  就是我所說的道
[00:24:16.000 --> 00:24:18.000]  在末日要審判他
[00:24:18.000 --> 00:24:20.000]  因為我沒有憑著自己說
[00:24:20.000 --> 00:24:22.000]  唯有差我來的父
[00:24:22.000 --> 00:24:24.000]  已經給我命令
[00:24:24.000 --> 00:24:26.000]  叫我說什麼說什麼
[00:24:26.000 --> 00:24:28.000]  我又知道他的命令就是永生
[00:24:28.000 --> 00:24:30.000]  故此我所說的話
[00:24:30.000 --> 00:24:32.000]  是照著父對我所說的說
[00:24:32.000 --> 00:24:34.000]  主耶穌來
[00:24:34.000 --> 00:24:36.000]  不是要定人的罪
[00:24:36.000 --> 00:24:38.000]  乃是要拯救人
[00:24:38.000 --> 00:24:40.000]  但當他再來的時候
[00:24:40.000 --> 00:24:42.000]  他就來審判
[00:24:42.000 --> 00:24:44.000]  我們要是欺絕他
[00:24:44.000 --> 00:24:46.000]  不信他
[00:24:46.000 --> 00:24:48.000]  到末日的時候我們一定會遭受審判
[00:24:48.000 --> 00:24:50.000]  聽他的話的
[00:24:50.000 --> 00:24:52.000]  又信他的就得永生
[00:24:52.000 --> 00:24:54.000]  不信的人就永遠沉淪
[00:24:54.000 --> 00:24:58.000]  這是非常非常重要的後果
[00:24:58.000 --> 00:25:00.000]  我們眼光放遠一點
[00:25:00.000 --> 00:25:02.000]  不要只看暫時
[00:25:02.000 --> 00:25:04.000]  弟兄姊妹
[00:25:04.000 --> 00:25:06.000]  我們如何面對神的話
[00:25:06.000 --> 00:25:08.000]  我們聽到讀聖經
[00:25:08.000 --> 00:25:10.000]  究竟持著什麼態度
[00:25:10.000 --> 00:25:12.000]  我們不是像耶穌所說的
[00:25:12.000 --> 00:25:14.000]  那個比喻
[00:25:14.000 --> 00:25:16.000]  有些殺種落在路旁
[00:25:16.000 --> 00:25:18.000]  一會兒就忘記一干二淨
[00:25:18.000 --> 00:25:20.000]  有些落在船上
[00:25:20.000 --> 00:25:22.000]  遇到試煉的時候就拜拜
[00:25:22.000 --> 00:25:24.000]  有些落在荊棘裡
[00:25:24.000 --> 00:25:26.000]  受不起世上的
[00:25:26.000 --> 00:25:28.000]  思慮啊錢財啊各樣的隱憂
[00:25:28.000 --> 00:25:30.000]  遮住我們
[00:25:30.000 --> 00:25:32.000]  就要我們落在斧頭裡
[00:25:32.000 --> 00:25:34.000]  領受神的話
[00:25:34.000 --> 00:25:36.000]  三十倍五十倍增長
[00:25:36.000 --> 00:25:38.000]  請記住
[00:25:38.000 --> 00:25:40.000]  聖經是沒有人
[00:25:40.000 --> 00:25:42.000]  有說人自說這回事
[00:25:42.000 --> 00:25:44.000]  當我們傳達了神的話語的時候
[00:25:44.000 --> 00:25:46.000]  一釋放出去
[00:25:46.000 --> 00:25:48.000]  一是帶來祝福
[00:25:48.000 --> 00:25:50.000]  喜歡領受的
[00:25:50.000 --> 00:25:52.000]  就成為了祝福
[00:25:52.000 --> 00:25:54.000]  有些人拒絕去
[00:25:54.000 --> 00:25:56.000]  就成為了就坐
[00:25:56.000 --> 00:25:58.000]  他所聽的道
[00:25:58.000 --> 00:26:00.000]  就成為了審判
[00:26:00.000 --> 00:26:02.000]  的一個根源
[00:26:02.000 --> 00:26:04.000]  弟兄姊妹
[00:26:04.000 --> 00:26:06.000]  你所謂信耶穌
[00:26:06.000 --> 00:26:08.000]  你的信是怎樣的
[00:26:08.000 --> 00:26:10.000]  是一個秘密的基督徒嗎
[00:26:10.000 --> 00:26:12.000]  你一說完全毀身給他
[00:26:12.000 --> 00:26:14.000]  求主憐憫我們
[00:26:14.000 --> 00:26:16.000]  請我們再一次
[00:26:16.000 --> 00:26:18.000]  心低頭和禱告
[00:26:18.000 --> 00:26:20.000]  慈悲人
[00:26:20.000 --> 00:26:22.000]  我們滿心感謝你
[00:26:22.000 --> 00:26:24.000]  我們知道
[00:26:24.000 --> 00:26:26.000]  你的話語是帶有權柄
[00:26:26.000 --> 00:26:28.000]  一是帶給我們的祝福
[00:26:28.000 --> 00:26:30.000]  二是帶給我們的追求
[00:26:30.000 --> 00:26:32.000]  求你教導我們
[00:26:32.000 --> 00:26:34.000]  做一個聰明的抉擇
[00:26:34.000 --> 00:26:36.000]  願意將生命的教導給你
[00:26:36.000 --> 00:26:38.000]  以致我們是蒙福的
[00:26:38.000 --> 00:26:40.000]  你帶領我們
[00:26:40.000 --> 00:26:42.000]  祈禱奉耶穌基督名求
[00:26:42.000 --> 00:26:44.000]  阿們
[00:26:44.000 --> 00:26:46.000]  阿們
[00:26:46.000 --> 00:26:48.000]  阿們
[00:26:48.000 --> 00:26:50.000]  阿們
[00:26:50.000 --> 00:26:52.000]  阿們
[00:26:52.000 --> 00:26:54.000]  阿們
[00:26:54.000 --> 00:26:56.000]  阿們
[00:26:56.000 --> 00:26:58.000]  阿們
[00:26:58.000 --> 00:27:00.000]  阿們
[00:27:00.000 --> 00:27:02.000]  阿們
[00:27:02.000 --> 00:27:04.000]  阿們
[00:27:04.000 --> 00:27:06.000]  阿們
[00:27:06.000 --> 00:27:08.000]  阿們

