
[00:00:00.000 --> 00:00:05.000]  各位頂展姐妹你們好
[00:26:04.000 --> 00:26:06.000]  因為我們了解的聖潔
[00:26:06.000 --> 00:26:10.000]  常常只能夠有一種道德的了解
[00:26:10.000 --> 00:26:12.000]  沒有一種神學的了解
[00:26:12.000 --> 00:26:15.000]  所以我們經常說自己不敢當
[00:26:15.000 --> 00:26:18.000]  上帝說你是聖潔的
[00:26:18.000 --> 00:26:20.000]  你說不敢當
[00:26:20.000 --> 00:26:21.000]  上帝說是呀
[00:26:21.000 --> 00:26:22.000]  我說是聖潔的
[00:26:22.000 --> 00:26:25.000]  但是我今天早上又做錯了這樣
[00:26:25.000 --> 00:26:27.000]  昨天又做錯了這樣
[00:26:28.000 --> 00:26:31.000]  上帝說為甚麼我和你說話
[00:26:31.000 --> 00:26:32.000]  你又要反駁我呢
[00:26:32.000 --> 00:26:35.000]  你知不知道甚麼叫聖潔呢
[00:26:35.000 --> 00:26:38.000]  做聖潔
[00:26:38.000 --> 00:26:40.000]  聖潔就是不做這件錯
[00:26:40.000 --> 00:26:41.000]  不犯那件錯
[00:26:41.000 --> 00:26:43.000]  就是常常都對的
[00:26:43.000 --> 00:26:45.000]  上帝就會問你
[00:26:45.000 --> 00:26:49.000]  你有沒有見到你戒過那個石頭
[00:26:49.000 --> 00:26:51.000]  那個石頭我做的時候
[00:26:51.000 --> 00:26:52.000]  它就掉在那裡
[00:26:52.000 --> 00:26:54.000]  到今天都沒有做過事
[00:26:54.000 --> 00:26:56.000]  甚麼都沒有做過
[00:26:56.000 --> 00:26:58.000]  那你覺不覺得那個石頭很聖潔呢
[00:26:58.000 --> 00:27:03.000]  我們常常將了道德上的聖潔
[00:27:03.000 --> 00:27:05.000]  即是說不犯錯
[00:27:05.000 --> 00:27:07.000]  就等同了聖潔
[00:27:07.000 --> 00:27:10.000]  All wrong
[00:27:10.000 --> 00:27:13.000]  你只有道德的聯想
[00:27:13.000 --> 00:27:16.000]  就沒有聖經的了解了
[00:27:16.000 --> 00:27:18.000]  聖經的了解就是聖潔
[00:27:18.000 --> 00:27:19.000]  為甚麼呢
[00:27:19.000 --> 00:27:21.000]  聖經的了解是聖潔
[00:27:21.000 --> 00:27:24.000]  是 separate apart unto God
[00:27:24.000 --> 00:27:27.000]  and that is holiness
[00:27:27.000 --> 00:27:30.000]  變成是說你這個人
[00:27:30.000 --> 00:27:32.000]  是上帝的
[00:27:32.000 --> 00:27:35.000]  所以你就要被分別
[00:27:35.000 --> 00:27:38.000]  為瑤華為聖
[00:27:38.000 --> 00:27:42.000]  你是為瑤華而分別出來的
[00:27:42.000 --> 00:27:44.000]  你不是那個
[00:27:44.000 --> 00:27:48.000]  任何人都可以用
[00:27:48.000 --> 00:27:50.000]  任何人都可以洗的
[00:27:50.000 --> 00:27:52.000]  是將自己分別了出來
[00:27:52.000 --> 00:27:57.000]  只為一個的國度
[00:27:57.000 --> 00:28:01.000]  你是用你一生的
[00:28:01.000 --> 00:28:04.000]  我告訴你
[00:28:04.000 --> 00:28:10.000]  我是因為喜歡文字
[00:28:10.000 --> 00:28:13.000]  又喜歡寫作
[00:28:13.000 --> 00:28:17.000]  所以到我
[00:28:20.000 --> 00:28:23.000]  我還未出英國讀書的時候
[00:28:23.000 --> 00:28:27.000]  我寫的文章
[00:28:27.000 --> 00:28:32.000]  很多secular的報紙雜誌都認識的
[00:28:32.000 --> 00:28:36.000]  那時候我們又加上
[00:28:36.000 --> 00:28:38.000]  因為讀書
[00:28:38.000 --> 00:28:40.000]  我又沒有獎學金
[00:28:40.000 --> 00:28:43.000]  每張學費單都要寫出來
[00:28:43.000 --> 00:28:45.000]  即是寫稿寫出來
[00:28:45.000 --> 00:28:47.000]  寫稿交學費
[00:28:47.000 --> 00:28:52.000]  加上那時候我剛剛入英國讀大學的時候
[00:28:52.000 --> 00:28:55.000]  是280鎊一年
[00:28:55.000 --> 00:28:58.000]  280鎊一年我記得
[00:28:58.000 --> 00:29:05.000]  到劍橋是2000鎊一年
[00:29:05.000 --> 00:29:12.000]  差不多增加了十倍
[00:29:13.000 --> 00:29:21.000]  那時候有一個台灣的雜誌寫信
[00:29:21.000 --> 00:29:24.000]  邀請我為他寫稿
[00:29:24.000 --> 00:29:28.000]  答應我給我一元一個字
[00:29:28.000 --> 00:29:31.000]  稿費一元一個字
[00:29:31.000 --> 00:29:33.000]  不是逐個字計算
[00:29:33.000 --> 00:29:35.000]  是逐張原稿子計算
[00:29:35.000 --> 00:29:37.000]  意思是你給我一張原稿子
[00:29:37.000 --> 00:29:38.000]  你寫一張原稿子給我
[00:29:38.000 --> 00:29:40.000]  我就給你500元
[00:29:40.000 --> 00:29:42.000]  你寫給我兩張原稿子
[00:29:42.000 --> 00:29:43.000]  我就給你1000元
[00:29:43.000 --> 00:29:46.000]  我是那種一落筆就很難停的那種
[00:29:46.000 --> 00:29:49.000]  我多數都是寫過了就不會寫少
[00:29:49.000 --> 00:29:51.000]  不夠得交那種
[00:29:51.000 --> 00:29:53.000]  所以很容易
[00:29:53.000 --> 00:29:55.000]  如果一落筆
[00:29:55.000 --> 00:29:59.000]  我就很快就可以寫幾千元
[00:29:59.000 --> 00:30:01.000]  對我來說很簡單
[00:30:01.000 --> 00:30:05.000]  我經過討估之後
[00:30:05.000 --> 00:30:06.000]  我都回他的信
[00:30:06.000 --> 00:30:07.000]  我說對不起
[00:30:07.000 --> 00:30:08.000]  不行了
[00:30:08.000 --> 00:30:10.000]  我還記得那個雜誌的名字
[00:30:10.000 --> 00:30:13.000]  我現在為了什麼我應該提他的名字
[00:30:13.000 --> 00:30:15.000]  我還記得
[00:30:15.000 --> 00:30:17.000]  但是那個雜誌是很
[00:30:17.000 --> 00:30:19.000]  意思是很noble的
[00:30:19.000 --> 00:30:21.000]  不是那些五三五四那些
[00:30:21.000 --> 00:30:23.000]  是一個很noble的雜誌
[00:30:23.000 --> 00:30:26.000]  我寫一封信告訴他
[00:30:26.000 --> 00:30:29.000]  我說我是一個牧師
[00:30:29.000 --> 00:30:31.000]  我是奉獻了自己的
[00:30:31.000 --> 00:30:34.000]  我是只能夠為上帝而用的
[00:30:34.000 --> 00:30:37.000]  結果這個原則
[00:30:37.000 --> 00:30:40.000]  這個原則
[00:30:40.000 --> 00:30:42.000]  換了我一生
[00:30:42.000 --> 00:30:44.000]  直到現在
[00:30:44.000 --> 00:30:47.000]  last summer
[00:30:47.000 --> 00:30:49.000]  我去了兩個地方
[00:30:49.000 --> 00:30:52.000]  因為兩個地方向我發出邀請
[00:30:52.000 --> 00:30:55.000]  一個是北京一個是矽谷
[00:30:55.000 --> 00:30:59.000]  他們都想將我的資料買了來
[00:30:59.000 --> 00:31:02.000]  然後將它變成一些課程
[00:31:02.000 --> 00:31:05.000]  賣給那些大公司
[00:31:05.000 --> 00:31:08.000]  然後轉做專業的訓練
[00:31:08.000 --> 00:31:12.000]  或者吸引人們進來網看
[00:31:12.000 --> 00:31:17.000]  那個錢銀很厲害
[00:31:17.000 --> 00:31:21.000]  那個錢銀是四千萬美金
[00:31:21.000 --> 00:31:24.000]  要建立一個這樣的網站
[00:31:24.000 --> 00:31:31.000]  我經過很久很久跟他們談
[00:31:31.000 --> 00:31:33.000]  始終都說不行
[00:31:33.000 --> 00:31:35.000]  因為其中一個條件就是
[00:31:35.000 --> 00:31:38.000]  你要停止了
[00:31:38.000 --> 00:31:40.000]  不可以再將資料
[00:31:40.000 --> 00:31:42.000]  免費寫給報紙
[00:31:42.000 --> 00:31:44.000]  讓報紙來登記
[00:31:44.000 --> 00:31:45.000]  他們就不行了
[00:31:45.000 --> 00:31:47.000]  等於我一下子
[00:31:47.000 --> 00:31:52.000]  將所有的資料
[00:31:52.000 --> 00:31:54.000]  書信全部的東西
[00:31:54.000 --> 00:31:56.000]  就要封了
[00:31:56.000 --> 00:31:58.000]  就不可以在基督教圈裡面用
[00:31:58.000 --> 00:32:01.000]  變成只能夠為他們用
[00:32:02.000 --> 00:32:05.000]  我仍然記得我的奉獻
[00:32:05.000 --> 00:32:08.000]  不為世人
[00:32:08.000 --> 00:32:11.000]  只為他們的國度
[00:32:11.000 --> 00:32:15.000]  聖潔的國度的意思就是說
[00:32:15.000 --> 00:32:18.000]  我們是被分別了出來
[00:32:18.000 --> 00:32:20.000]  我要這樣說
[00:32:20.000 --> 00:32:25.000]  我不代表我們不可以做engineer
[00:32:25.000 --> 00:32:27.000]  做這個那個
[00:32:27.000 --> 00:32:28.000]  不是這個意思
[00:32:28.000 --> 00:32:29.000]  我又更加不是說
[00:32:29.000 --> 00:32:32.000]  從此以後你們要進神學院了
[00:32:32.000 --> 00:32:34.000]  你要整垮神學院
[00:32:34.000 --> 00:32:36.000]  最容易就是要所有人都進去
[00:32:36.000 --> 00:32:38.000]  最容易整垮它
[00:32:38.000 --> 00:32:39.000]  床位又不夠
[00:32:39.000 --> 00:32:40.000]  什麼都不夠的時候
[00:32:40.000 --> 00:32:41.000]  很容易就垮了
[00:32:41.000 --> 00:32:44.000]  所以我就一定不會這樣害神學院的
[00:32:44.000 --> 00:32:47.000]  完全不是這個意思
[00:32:47.000 --> 00:32:50.000]  意思就是說
[00:32:50.000 --> 00:32:53.000]  假如你是一個IT人
[00:32:53.000 --> 00:32:56.000]  在你IT的崗位
[00:32:56.000 --> 00:32:59.000]  建立你的祭壇
[00:32:59.000 --> 00:33:02.000]  你做這個IT的工作
[00:33:02.000 --> 00:33:04.000]  你為主來做的
[00:33:04.000 --> 00:33:07.000]  你要在那個工作崗位
[00:33:07.000 --> 00:33:10.000]  是要做到最彪炳、最卓越的
[00:33:10.000 --> 00:33:15.000]  因為你要在那個祭壇那裡來榮耀它
[00:33:15.000 --> 00:33:17.000]  你這個的侍奉
[00:33:17.000 --> 00:33:21.000]  你是為著上帝的國來做的
[00:33:21.000 --> 00:33:23.000]  上帝的國很豐富的
[00:33:23.000 --> 00:33:25.000]  有傳道、有牧師
[00:33:25.000 --> 00:33:27.000]  有宣教士
[00:33:27.000 --> 00:33:30.000]  有其他的工作
[00:33:30.000 --> 00:33:31.000]  有可能是工程師
[00:33:31.000 --> 00:33:33.000]  有可能是醫師
[00:33:33.000 --> 00:33:38.000]  有可能是做賣菜的、煮飯的
[00:33:38.000 --> 00:33:42.000]  都是要為他的榮耀來做的
[00:33:42.000 --> 00:33:47.000]  不是為著自己的德或者失來做的
[00:33:47.000 --> 00:33:50.000]  這個是性別的角度的意思
[00:33:50.000 --> 00:33:54.000]  你就是那個被分別了出來
[00:33:54.000 --> 00:33:56.000]  只為他的角度
[00:33:56.000 --> 00:33:59.000]  那你說那個角度的原則是什麼?
[00:33:59.000 --> 00:34:03.000]  按著角度來生活的原則是什麼?
[00:34:03.000 --> 00:34:10.000]  就是以他的國和他的義為念
[00:34:10.000 --> 00:34:14.000]  這些一切都要加給你
[00:34:14.000 --> 00:34:17.000]  換句話說我們這個人
[00:34:17.000 --> 00:34:19.000]  我們的其他一切
[00:34:19.000 --> 00:34:21.000]  是上帝打點的
[00:34:21.000 --> 00:34:24.000]  不是我的負責的
[00:34:24.000 --> 00:34:26.000]  我的責任就是
[00:34:26.000 --> 00:34:29.000]  將上帝給我的這一生
[00:34:29.000 --> 00:34:34.000]  一生都是為他來分別為勝
[00:34:34.000 --> 00:34:38.000]  所以分別為勝或者是性別
[00:34:38.000 --> 00:34:42.000]  不是一個道德的累積效果
[00:34:42.000 --> 00:34:47.000]  性別是一次過將自己分別出來
[00:34:47.000 --> 00:34:48.000]  來歸給上帝
[00:34:48.000 --> 00:34:50.000]  這個叫性別
[00:34:50.000 --> 00:34:54.000]  所以千萬不要想錯了
[00:34:54.000 --> 00:34:59.000]  性別就是不做錯這個、不做錯那個
[00:34:59.000 --> 00:35:02.000]  造成了我們教會傳統下來
[00:35:02.000 --> 00:35:05.000]  我們所誤解的性別
[00:35:05.000 --> 00:35:07.000]  等於什麼都不做
[00:35:07.000 --> 00:35:11.000]  基督徒就成了不做這個、不做那個
[00:35:11.000 --> 00:35:13.000]  什麼都不犯錯
[00:35:13.000 --> 00:35:18.000]  你這樣生存都是一個就坐
[00:35:18.000 --> 00:35:23.000]  因為生存你就要做出無盡的選擇
[00:35:23.000 --> 00:35:25.000]  和無盡的努力
[00:35:25.000 --> 00:35:28.000]  你有多少件事會做對呢?
[00:35:28.000 --> 00:35:32.000]  有多少事不會錯呢?
[00:35:32.000 --> 00:35:34.000]  但最重要的是一樣
[00:35:34.000 --> 00:35:39.000]  如果我們是為了上帝來做的
[00:35:39.000 --> 00:35:43.000]  我告訴你錯都是對的
[00:35:43.000 --> 00:35:45.000]  你為了自己來做的
[00:35:45.000 --> 00:35:51.000]  對也是錯的
[00:35:51.000 --> 00:35:53.000]  你知不知道這件事
[00:35:53.000 --> 00:35:55.000]  你為了自己來做
[00:35:55.000 --> 00:35:58.000]  無論怎樣光榮
[00:35:58.000 --> 00:36:01.000]  你有一天你都會覺得如影飛去
[00:36:01.000 --> 00:36:03.000]  不被紀念的
[00:36:03.000 --> 00:36:06.000]  為了上帝來做的
[00:36:06.000 --> 00:36:08.000]  做錯了又怎樣?
[00:36:08.000 --> 00:36:09.000]  再來一次
[00:36:09.000 --> 00:36:10.000]  求主幫助我
[00:36:10.000 --> 00:36:12.000]  重新再來一次
[00:36:12.000 --> 00:36:14.000]  錯了又怎樣?
[00:36:14.000 --> 00:36:18.000]  我們的上帝是因為愛我們
[00:36:18.000 --> 00:36:22.000]  他是一個容許我們錯誤的上帝
[00:36:22.000 --> 00:36:26.000]  有沒有想過這件事?
[00:36:26.000 --> 00:36:29.000]  只有一個不愛我們的人
[00:36:29.000 --> 00:36:31.000]  才不讓我們錯
[00:36:31.000 --> 00:36:36.000]  我經常和父母說
[00:36:36.000 --> 00:36:38.000]  你不要經常夾著兒子
[00:36:38.000 --> 00:36:40.000]  夾到他氣都沒得透
[00:36:40.000 --> 00:36:41.000]  你知不知道?
[00:36:41.000 --> 00:36:44.000]  你又怕他跌倒又怕他怎樣
[00:36:44.000 --> 00:36:46.000]  最怕你經常夾著他
[00:36:46.000 --> 00:36:47.000]  你經常抱著他
[00:36:47.000 --> 00:36:48.000]  抱到他緊緊的
[00:36:48.000 --> 00:36:49.000]  他死都透不了
[00:36:49.000 --> 00:36:51.000]  快要臉都青了
[00:36:51.000 --> 00:36:52.000]  臉都黃了
[00:36:52.000 --> 00:36:53.000]  你都不知道
[00:36:53.000 --> 00:36:55.000]  我們很多時候
[00:36:55.000 --> 00:36:57.000]  我們對兒女很慣了
[00:36:57.000 --> 00:36:59.000]  快點吃快點吃
[00:36:59.000 --> 00:37:00.000]  快點做這個
[00:37:00.000 --> 00:37:03.000]  我自小就不明白
[00:37:03.000 --> 00:37:06.000]  為什麼快點吃會乖呢?
[00:37:06.000 --> 00:37:09.000]  為什麼吃飯或者做事
[00:37:09.000 --> 00:37:11.000]  不說話會乖呢?
[00:37:11.000 --> 00:37:13.000]  睡覺不說話會乖呢?
[00:37:13.000 --> 00:37:15.000]  我完全不明白
[00:37:15.000 --> 00:37:17.000]  我到大了才明白
[00:37:17.000 --> 00:37:20.000]  原來你快點吃
[00:37:20.000 --> 00:37:23.000]  你就不要阻礙我收碗收袋
[00:37:23.000 --> 00:37:24.000]  洗碗
[00:37:24.000 --> 00:37:26.000]  然後看廟宇的人心
[00:37:26.000 --> 00:37:31.000]  不要阻礙我的schedule
[00:37:31.000 --> 00:37:33.000]  所以你最好不要犯錯
[00:37:33.000 --> 00:37:35.000]  你犯錯
[00:37:35.000 --> 00:37:37.000]  你就會叫我的schedule受挫折
[00:37:37.000 --> 00:37:40.000]  你就會阻礙我的schedule
[00:37:40.000 --> 00:37:44.000]  唯獨上帝愛我們
[00:37:44.000 --> 00:37:46.000]  上帝讓我們犯錯
[00:37:46.000 --> 00:37:51.000]  因為祂知道我們很多生命裏面的雜質
[00:37:51.000 --> 00:37:56.000]  哪個錯誤是改不了的
[00:37:56.000 --> 00:37:58.000]  是改不了的
[00:37:58.000 --> 00:38:02.000]  我們生命裏面很多錯誤
[00:38:02.000 --> 00:38:04.000]  我們大人
[00:38:04.000 --> 00:38:06.000]  我們忘記了我們怎樣成長
[00:38:06.000 --> 00:38:08.000]  你記不記得
[00:38:08.000 --> 00:38:13.000]  你怎樣從小長到大
[00:38:13.000 --> 00:38:15.000]  有多少事情
[00:38:15.000 --> 00:38:17.000]  你今天認定的事情
[00:38:17.000 --> 00:38:20.000]  不是因為你犯了錯誤
[00:38:20.000 --> 00:38:23.000]  然後在錯誤裏面學習
[00:38:23.000 --> 00:38:25.000]  你錯了
[00:38:25.000 --> 00:38:27.000]  你最好的藉口就說
[00:38:27.000 --> 00:38:29.000]  我不想我兒子也錯
[00:38:29.000 --> 00:38:31.000]  你不錯
[00:38:31.000 --> 00:38:33.000]  你會有今天的認識嗎?
[00:38:33.000 --> 00:38:34.000]  你沒有的
[00:38:34.000 --> 00:38:37.000]  你今天的認識是由錯誤來的
[00:38:37.000 --> 00:38:39.000]  正因為這樣我錯了
[00:38:39.000 --> 00:38:40.000]  我不讓他錯
[00:38:40.000 --> 00:38:42.000]  當日你不是經過錯
[00:38:42.000 --> 00:38:44.000]  你怎知道那個是錯
[00:38:44.000 --> 00:38:46.000]  你不知道的
[00:38:46.000 --> 00:38:48.000]  我們唯獨我們自己錯過了
[00:38:48.000 --> 00:38:49.000]  我們忘記了
[00:38:49.000 --> 00:38:52.000]  我們就不讓下一代錯
[00:38:52.000 --> 00:38:54.000]  我們只以為他錯少一樣
[00:38:54.000 --> 00:38:56.000]  他早日可以上路
[00:38:56.000 --> 00:38:59.000]  人生不是這樣的
[00:38:59.000 --> 00:39:01.000]  摸著石子過
[00:39:01.000 --> 00:39:03.000]  是我們的經驗
[00:39:03.000 --> 00:39:04.000]  摸過石子過
[00:39:04.000 --> 00:39:06.000]  我們就不讓小朋友摸
[00:39:06.000 --> 00:39:13.000]  唯獨愛我們的上帝
[00:39:13.000 --> 00:39:15.000]  讓我們錯
[00:39:15.000 --> 00:39:20.000]  又叫我們在錯誤裏面學習
[00:39:20.000 --> 00:39:22.000]  但是無論你怎樣錯
[00:39:22.000 --> 00:39:23.000]  記住
[00:39:23.000 --> 00:39:25.000]  你這個生命
[00:39:25.000 --> 00:39:30.000]  已經歸耶和華為聖的生命
[00:39:30.000 --> 00:39:36.000]  不再是為自己和為世所用的生命
[00:39:36.000 --> 00:39:41.000]  第四個是最溫暖的身份
[00:39:41.000 --> 00:39:45.000]  你們是一個屬神的子民
[00:39:45.000 --> 00:39:47.000]  意思是說
[00:39:47.000 --> 00:39:50.000]  你是有一個belongingness
[00:39:50.000 --> 00:39:54.000]  你不是孤家寡人單身上路
[00:39:54.000 --> 00:39:57.000]  你是有一個belongingness
[00:39:57.000 --> 00:39:58.000]  你做一件事
[00:39:58.000 --> 00:39:59.000]  不是代表自己去做
[00:39:59.000 --> 00:40:01.000]  不是自己去創一班成績
[00:40:01.000 --> 00:40:03.000]  然後炎耀於同濟
[00:40:03.000 --> 00:40:06.000]  你是和弟子一起去做
[00:40:06.000 --> 00:40:08.000]  或者你是代表一個群體
[00:40:08.000 --> 00:40:09.000]  你來去做
[00:40:09.000 --> 00:40:14.000]  所以你永遠有一個群體來支持你
[00:40:14.000 --> 00:40:17.000]  來推動你的
[00:40:17.000 --> 00:40:23.000]  這裏是講到我們的教會的特性
[00:40:23.000 --> 00:40:26.000]  我們有一個所屬的
[00:40:26.000 --> 00:40:30.000]  我們如果整個生命是一個自奉的生命
[00:40:30.000 --> 00:40:35.000]  我們就不是一個人在勇闖天關的人
[00:40:35.000 --> 00:40:37.000]  我們和弟兄姊妹一起
[00:40:37.000 --> 00:40:40.000]  在前面有路我們一起來走
[00:40:40.000 --> 00:40:43.000]  有使命我們一起來做
[00:40:43.000 --> 00:40:46.000]  是屬神的子民
[00:40:46.000 --> 00:40:49.000]  我有成也好有敗也好
[00:40:49.000 --> 00:40:51.000]  這個成與敗
[00:40:51.000 --> 00:40:54.000]  我和弟兄姊妹是有份的
[00:40:54.000 --> 00:40:59.000]  你們記不記得我們的身份
[00:40:59.000 --> 00:41:01.000]  所有這些東西
[00:41:01.000 --> 00:41:04.000]  做什麼事目的是什麼
[00:41:04.000 --> 00:41:05.000]  只為了一件事
[00:41:05.000 --> 00:41:09.000]  為的就是要叫你們宣揚
[00:41:09.000 --> 00:41:12.000]  那叫你們出黑暗
[00:41:12.000 --> 00:41:15.000]  入奇妙光明者的美德
[00:41:15.000 --> 00:41:16.000]  夠了
[00:41:16.000 --> 00:41:18.000]  就是這個目的
[00:41:18.000 --> 00:41:22.000]  就帶著我們四重的身份
[00:41:22.000 --> 00:41:24.000]  讓我們達到那個目的
[00:41:24.000 --> 00:41:29.000]  那個目的就是宣揚那個叫我們出黑暗
[00:41:29.000 --> 00:41:32.000]  入奇妙光明者的美德
[00:41:32.000 --> 00:41:33.000]  這個是我們的身份
[00:41:33.000 --> 00:41:34.000]  好了
[00:41:34.000 --> 00:41:35.000]  由這句話
[00:41:35.000 --> 00:41:38.000]  我們不可能不會提醒到我們
[00:41:38.000 --> 00:41:41.000]  那個大使命的提醒
[00:41:41.000 --> 00:41:45.000]  這個大使命是我們讀了幾十年
[00:41:45.000 --> 00:41:50.000]  始終都讀不懂的一個奇妙的經文
[00:41:50.000 --> 00:41:52.000]  那個大使命大家都知道
[00:41:52.000 --> 00:41:55.000]  是記載了在《馬太福音》
[00:41:55.000 --> 00:42:00.000]  《馬太福音》的最後那一章
[00:42:00.000 --> 00:42:02.000]  最後那兩節
[00:42:02.000 --> 00:42:09.000]  28章19到20節
[00:42:09.000 --> 00:42:15.000]  天上地下所有權民的字給我了
[00:42:15.000 --> 00:42:21.000]  所以你們要去洗萬民作我的門徒
[00:42:21.000 --> 00:42:23.000]  第一個的命令
[00:42:23.000 --> 00:42:26.000]  第三個命令
[00:42:26.000 --> 00:42:31.000]  凡我教訓你們的都教訓他們遵守
[00:42:31.000 --> 00:42:32.000]  第三個命令
[00:42:32.000 --> 00:42:35.000]  我再說第二個
[00:42:35.000 --> 00:42:37.000]  第二個命令是什麼呢?
[00:42:37.000 --> 00:42:42.000]  奉父子聖人的名
[00:42:42.000 --> 00:42:44.000]  給他們施洗
[00:42:45.000 --> 00:42:47.000]  你聽不聽到那個次序?
[00:42:47.000 --> 00:42:48.000]  那個次序就是說
[00:42:48.000 --> 00:42:56.000]  你既然能夠成為一個信息
[00:42:56.000 --> 00:43:00.000]  你能夠讓萬民作我的門徒
[00:43:00.000 --> 00:43:03.000]  跟著你就要奉父子聖人的名
[00:43:03.000 --> 00:43:05.000]  給他們施洗
[00:43:05.000 --> 00:43:07.000]  然後使他們能夠歸入我名下
[00:43:07.000 --> 00:43:09.000]  成為教會一份子
[00:43:09.000 --> 00:43:11.000]  所以才有第三個命令
[00:43:11.000 --> 00:43:14.000]  第三個命令就是凡我教訓你們的
[00:43:14.000 --> 00:43:15.000]  你教訓他們遵守
[00:43:15.000 --> 00:43:17.000]  讓他們去成長
[00:43:17.000 --> 00:43:19.000]  這個就是那個培靈的工作
[00:43:19.000 --> 00:43:21.000]  第一個是傳聞的工作
[00:43:21.000 --> 00:43:24.000]  第三個是培靈的工作
[00:43:24.000 --> 00:43:26.000]  第二個呢
[00:43:26.000 --> 00:43:31.000]  我保證你們當中沒有人做過
[00:43:31.000 --> 00:43:36.000]  有誰為信徒施洗過?
[00:43:36.000 --> 00:43:38.000]  我們沒有
[00:43:38.000 --> 00:43:44.000]  如果我問你有沒有為信徒施聖餐?
[00:43:44.000 --> 00:43:46.000]  我們沒有人敢舉手
[00:43:46.000 --> 00:43:48.000]  因為我們沒有人做過
[00:43:48.000 --> 00:43:50.000]  你跟著說
[00:43:50.000 --> 00:43:53.000]  這個是我們教會的傳統
[00:43:53.000 --> 00:43:56.000]  那我說:What about聖殿的傳統?
[00:43:56.000 --> 00:43:58.000]  是我們教會的教訓
[00:43:58.000 --> 00:44:00.000]  那What about聖殿的教訓?
[00:44:00.000 --> 00:44:03.000]  聖殿那個大使命的教訓
[00:44:03.000 --> 00:44:04.000]  我們讀了這麼多年
[00:44:04.000 --> 00:44:06.000]  讀了這麼多年
[00:44:06.000 --> 00:44:10.000]  我從來都沒有想過這個使命是給我的
[00:44:10.000 --> 00:44:11.000]  那假如我問你
[00:44:11.000 --> 00:44:13.000]  大使命是給牧師呢?
[00:44:13.000 --> 00:44:15.000]  傳道人呢?
[00:44:15.000 --> 00:44:16.000]  堂主任呢?
[00:44:16.000 --> 00:44:18.000]  還是給我們所有信徒呢?
[00:44:18.000 --> 00:44:20.000]  是給我們所有信徒的
[00:44:20.000 --> 00:44:22.000]  我們人人都承認的
[00:44:22.000 --> 00:44:24.000]  我們人人都承認
[00:44:24.000 --> 00:44:27.000]  大使命是給所有信徒
[00:44:27.000 --> 00:44:31.000]  所以所有信徒都有責任做傳福音的
[00:44:31.000 --> 00:44:33.000]  還有那個培育的
[00:44:33.000 --> 00:44:34.000]  都有的
[00:44:34.000 --> 00:44:38.000]  為什麼第二個誓命我們忘記了?
[00:44:38.000 --> 00:44:42.000]  那個誓命就叫我們所有人
[00:44:42.000 --> 00:44:45.000]  我們都有機會是可以
[00:44:45.000 --> 00:44:47.000]  豐富子聖的名
[00:44:47.000 --> 00:44:49.000]  來為人之使
[00:44:49.000 --> 00:44:51.000]  這個是什麼呢?
[00:44:51.000 --> 00:44:57.000]  就是你那個祭司的身份的實行
[00:44:57.000 --> 00:44:59.000]  是因為我們連那個祭司的身份
[00:44:59.000 --> 00:45:01.000]  我們都沒有看清楚呢
[00:45:01.000 --> 00:45:05.000]  我們連那個祭司的工作我們都沒有做到
[00:45:05.000 --> 00:45:07.000]  好了
[00:45:07.000 --> 00:45:09.000]  我現在講一些實際的例子
[00:45:09.000 --> 00:45:13.000]  讓你知道那個情況的嚴重
[00:45:13.000 --> 00:45:14.000]  第一世紀
[00:45:14.000 --> 00:45:16.000]  第一世紀有多少個牧師?
[00:45:16.000 --> 00:45:17.000]  大家知不知道?
[00:45:17.000 --> 00:45:19.000]  有多少個牧師?
[00:45:19.000 --> 00:45:21.000]  一個都沒有
[00:45:21.000 --> 00:45:23.000]  我們一個都不知道哪個牧師
[00:45:23.000 --> 00:45:24.000]  你說保羅是牧師嗎?
[00:45:24.000 --> 00:45:26.000]  我們都不知道保羅是牧師
[00:45:26.000 --> 00:45:29.000]  保羅都不是牧師
[00:45:29.000 --> 00:45:33.000]  你說就算第一世紀
[00:45:33.000 --> 00:45:35.000]  我們說12個使徒
[00:45:35.000 --> 00:45:37.000]  12個使徒不用睡覺
[00:45:37.000 --> 00:45:38.000]  不用洗澡
[00:45:38.000 --> 00:45:40.000]  什麼都不用
[00:45:40.000 --> 00:45:42.000]  一天這樣走過
[00:45:42.000 --> 00:45:44.000]  由亞洲走到歐洲
[00:45:44.000 --> 00:45:47.000]  一天為人師弟都不得了
[00:45:47.000 --> 00:45:48.000]  都不行了
[00:45:48.000 --> 00:45:51.000]  你教會在短短的第一代
[00:45:51.000 --> 00:45:55.000]  就已經傳福音傳到歐洲了
[00:45:55.000 --> 00:45:59.000]  誰為他們師弟?
[00:45:59.000 --> 00:46:03.000]  很自然地只有一個可能
[00:46:03.000 --> 00:46:06.000]  就是平信徒為平信徒師弟
[00:46:06.000 --> 00:46:08.000]  沒有第二個可能
[00:46:08.000 --> 00:46:11.000]  然後我再講一遍
[00:46:11.000 --> 00:46:17.000]  我們中國有多少基督徒?
[00:46:17.000 --> 00:46:22.000]  有些人喜歡報大數
[00:46:22.000 --> 00:46:25.000]  我們說我們中國有三億基督徒
[00:46:25.000 --> 00:46:27.000]  你說三億不如說十二億吧
[00:46:27.000 --> 00:46:29.000]  免得那麼麻煩
