
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹 各位朋友
[00:23:13.000 --> 00:23:16.000]  就好像美國獨立戰爭
[00:23:16.000 --> 00:23:18.000]  華盛頓宣佈革命成功
[00:23:18.000 --> 00:23:19.000]  美國獨立
[00:23:19.000 --> 00:23:21.000]  替代了英國的統治
[00:23:21.000 --> 00:23:24.000]  大家全國歡呼慶祝
[00:23:24.000 --> 00:23:27.000]  不過在這個時候
[00:23:27.000 --> 00:23:30.000]  這幅圖畫還沒有實現
[00:23:30.000 --> 00:23:34.000]  是上帝預先告訴約翰
[00:23:34.000 --> 00:23:36.000]  約翰告訴我們
[00:23:36.000 --> 00:23:38.000]  最終的結局是甚麼?
[00:23:38.000 --> 00:23:42.000]  是見我們帶著這個末世眼光
[00:23:42.000 --> 00:23:45.000]  來看這個黑暗的環境
[00:23:45.000 --> 00:23:47.000]  這個稱為千禧年的國度
[00:23:47.000 --> 00:23:49.000]  是由基督統治的國度
[00:23:49.000 --> 00:23:52.000]  是必然出現的結局
[00:23:52.000 --> 00:23:55.000]  所以我們應該歡喜快樂
[00:23:55.000 --> 00:23:59.000]  而且這個國度是永遠的
[00:23:59.000 --> 00:24:02.000]  在這個千禧年的國度裏面
[00:24:02.000 --> 00:24:04.000]  我們看到有三個特色
[00:24:04.000 --> 00:24:07.000]  第一色在金在的神
[00:24:07.000 --> 00:24:09.000]  是這國度之王
[00:24:09.000 --> 00:24:11.000]  會執掌王權
[00:24:11.000 --> 00:24:14.000]  在第十六節就說到
[00:24:14.000 --> 00:24:16.000]  二十四位長老
[00:24:16.000 --> 00:24:19.000]  這樣歌頌和敬拜
[00:24:19.000 --> 00:24:21.000]  色在金在的神
[00:24:21.000 --> 00:24:23.000]  的主神
[00:24:23.000 --> 00:24:26.000]  全能者我們感謝你
[00:24:26.000 --> 00:24:28.000]  因你執掌大權作王
[00:24:28.000 --> 00:24:32.000]  留意無論是過去現在或者將來
[00:24:32.000 --> 00:24:34.000]  神仍然掌管
[00:24:34.000 --> 00:24:37.000]  不過要成立千禧年國
[00:24:37.000 --> 00:24:40.000]  是到末世的時候才實現
[00:24:40.000 --> 00:24:42.000]  但為甚麼在這裏就告訴你
[00:24:42.000 --> 00:24:46.000]  色在金在而沒有永在這個字呢
[00:24:46.000 --> 00:24:48.000]  原因很簡單
[00:24:48.000 --> 00:24:51.000]  因為已經進入永恆的時代
[00:24:51.000 --> 00:24:54.000]  永恆的時代不需要說將來
[00:24:54.000 --> 00:24:56.000]  因為是永永遠遠的
[00:24:56.000 --> 00:24:58.000]  這是第一點
[00:24:58.000 --> 00:25:02.000]  第二點這個宣告的特質
[00:25:02.000 --> 00:25:04.000]  這個特質不單止是說到
[00:25:04.000 --> 00:25:07.000]  基督的國代替了這個世界的國
[00:25:07.000 --> 00:25:09.000]  第二更加告訴你
[00:25:09.000 --> 00:25:11.000]  神會施行審判
[00:25:11.000 --> 00:25:14.000]  在第十八節就這樣說
[00:25:14.000 --> 00:25:17.000]  愛邦法奴你的憤怒也臨到
[00:25:17.000 --> 00:25:19.000]  審判死人的時候也到了
[00:25:19.000 --> 00:25:24.000]  你敗壞那些敗壞世界的人的時候也到了
[00:25:24.000 --> 00:25:25.000]  一開始的時候
[00:25:25.000 --> 00:25:28.000]  二十四位長老就引用了詩篇第二篇
[00:25:28.000 --> 00:25:31.000]  尤其是第二節來說
[00:25:31.000 --> 00:25:33.000]  詩篇第二篇怎麼說呢
[00:25:33.000 --> 00:25:34.000]  第一節到第二節說
[00:25:34.000 --> 00:25:36.000]  愛邦為甚麼憎恨
[00:25:36.000 --> 00:25:39.000]  萬民為甚麼謀算虛妄的事
[00:25:39.000 --> 00:25:41.000]  世上的君王一起起來
[00:25:41.000 --> 00:25:43.000]  神在一同相議
[00:25:43.000 --> 00:25:47.000]  要抵擋耶和華並他的仇高者
[00:25:47.000 --> 00:25:51.000]  二十四位長老將這一段的說話
[00:25:51.000 --> 00:25:55.000]  很概括地用四個字來形容
[00:25:55.000 --> 00:25:57.000]  就是愛邦法奴
[00:25:57.000 --> 00:26:00.000]  其實他們是針對耶和華和基督
[00:26:00.000 --> 00:26:02.000]  仇高者基督而法奴的
[00:26:02.000 --> 00:26:04.000]  結果怎樣呢
[00:26:04.000 --> 00:26:07.000]  神的憤怒就必臨到他們
[00:26:07.000 --> 00:26:09.000]  留意「時候」這個字
[00:26:09.000 --> 00:26:10.000]  希臘文叫Kairos
[00:26:10.000 --> 00:26:12.000]  也可以解作機會
[00:26:12.000 --> 00:26:13.000]  是指末日的時候
[00:26:13.000 --> 00:26:15.000]  神審判的時機
[00:26:15.000 --> 00:26:16.000]  有趣的地方
[00:26:16.000 --> 00:26:18.000]  這個審判死人的時候
[00:26:18.000 --> 00:26:21.000]  這是一個審判死人的時候
[00:26:21.000 --> 00:26:23.000]  甚麼叫死人呢
[00:26:23.000 --> 00:26:26.000]  我以為不是指肉體死去的人
[00:26:26.000 --> 00:26:28.000]  而是那些靈性死去的人
[00:26:28.000 --> 00:26:32.000]  十六節稱他們為那些敗壞世界的人
[00:26:32.000 --> 00:26:33.000]  又好像詩篇第二篇所說的
[00:26:33.000 --> 00:26:36.000]  愛邦人、萬民、敵黨神的人
[00:26:36.000 --> 00:26:39.000]  他們終於會接受上帝的審判
[00:26:39.000 --> 00:26:41.000]  逃不掉的
[00:26:41.000 --> 00:26:45.000]  這段聖經第三個特點
[00:26:45.000 --> 00:26:48.000]  它不單只是基督作王的時候
[00:26:48.000 --> 00:26:51.000]  它不單只是神審判的時候
[00:26:51.000 --> 00:26:53.000]  也是一個賞賜的時候
[00:26:53.000 --> 00:26:54.000]  第十八節說
[00:26:54.000 --> 00:26:56.000]  「你這些報人眾先知和眾聖徒
[00:26:56.000 --> 00:26:58.000]  犯敬畏理榮的人
[00:26:58.000 --> 00:27:03.000]  年大大小得賞賜的時候到了」
[00:27:03.000 --> 00:27:06.000]  甚麼人可以得到上帝的賞賜呢
[00:27:06.000 --> 00:27:07.000]  這裡提到報人
[00:27:07.000 --> 00:27:08.000]  即是侍奉神的人
[00:27:08.000 --> 00:27:10.000]  先知、教導神話語的人
[00:27:10.000 --> 00:27:11.000]  聖徒
[00:27:11.000 --> 00:27:12.000]  聖徒就是分開
[00:27:12.000 --> 00:27:14.000]  和罪惡分開的信徒
[00:27:14.000 --> 00:27:16.000]  是敬畏上帝明的人
[00:27:16.000 --> 00:27:19.000]  還有年大大小
[00:27:19.000 --> 00:27:21.000]  無論你是出名還是不出名
[00:27:21.000 --> 00:27:23.000]  你是年紀大還是年紀小
[00:27:23.000 --> 00:27:25.000]  只要在基督裡面就行了
[00:27:25.000 --> 00:27:27.000]  其實這五樣東西
[00:27:27.000 --> 00:27:31.000]  總括來說是形容所有的信徒
[00:27:31.000 --> 00:27:33.000]  所有跟隨基督的人
[00:27:33.000 --> 00:27:36.000]  都得到上帝的賞賜
[00:27:36.000 --> 00:27:37.000]  或者你會問
[00:27:37.000 --> 00:27:39.000]  為甚麼基督教這麼使喚
[00:27:39.000 --> 00:27:42.000]  用賞賜來引誘人信耶穌
[00:27:42.000 --> 00:27:44.000]  賞賜是不是使喚呢?
[00:27:44.000 --> 00:27:45.000]  我舉個例子
[00:27:45.000 --> 00:27:46.000]  如果爸爸對兒子說
[00:27:46.000 --> 00:27:47.000]  你要勤力讀書
[00:27:47.000 --> 00:27:49.000]  你勤力讀書才會有學問
[00:27:49.000 --> 00:27:51.000]  你才知書識禮
[00:27:51.000 --> 00:27:55.000]  你會不會說這個爸爸這麼使喚呢?
[00:27:55.000 --> 00:27:57.000]  不會啊
[00:27:57.000 --> 00:27:58.000]  為甚麼呢?
[00:27:58.000 --> 00:28:00.000]  知書識禮有學問
[00:28:00.000 --> 00:28:05.000]  是你勤力讀書一個合理的賞賜
[00:28:05.000 --> 00:28:06.000]  相反來說
[00:28:06.000 --> 00:28:07.000]  如果父親對兒子說
[00:28:07.000 --> 00:28:09.000]  書中自有黃金屋
[00:28:09.000 --> 00:28:11.000]  書中自有顏如玉
[00:28:11.000 --> 00:28:13.000]  那就使喚了
[00:28:13.000 --> 00:28:15.000]  讀書的目的是為了黃金屋
[00:28:15.000 --> 00:28:17.000]  顏如玉而勤力的
[00:28:17.000 --> 00:28:21.000]  這個就並不太合理的賞賜
[00:28:21.000 --> 00:28:22.000]  但是有學問有成績
[00:28:22.000 --> 00:28:25.000]  知書識禮是一個合理的賞賜
[00:28:25.000 --> 00:28:27.000]  這個絕對不是使喚
[00:28:27.000 --> 00:28:29.000]  使喚與否
[00:28:29.000 --> 00:28:32.000]  是在乎是甚麼賞賜
[00:28:32.000 --> 00:28:34.000]  神給我們甚麼賞賜呢?
[00:28:34.000 --> 00:28:36.000]  是成為神的兒女
[00:28:36.000 --> 00:28:40.000]  如果我們能夠悔改認罪
[00:28:40.000 --> 00:28:42.000]  接受耶穌的凡接待他明的人
[00:28:42.000 --> 00:28:45.000]  就是神的兒女
[00:28:45.000 --> 00:28:48.000]  如果我們帶著這個末世眼光
[00:28:48.000 --> 00:28:50.000]  看萬事萬物
[00:28:50.000 --> 00:28:53.000]  我們心底裏就有平安
[00:28:53.000 --> 00:28:56.000]  最後我們看看第十九節
[00:28:56.000 --> 00:28:58.000]  「電開了」
[00:28:58.000 --> 00:29:00.000]  這一節是一個非常古怪的聖經
[00:29:00.000 --> 00:29:01.000]  第十九節
[00:29:01.000 --> 00:29:04.000]  「當時神天上的電開了
[00:29:04.000 --> 00:29:06.000]  在他的電中
[00:29:06.000 --> 00:29:08.000]  現出他的躍跪
[00:29:08.000 --> 00:29:12.000]  隨後有閃電雷軍地震大炮」
[00:29:12.000 --> 00:29:15.000]  在聖經裏面我們看到三幅圖畫
[00:29:15.000 --> 00:29:17.000]  第一幅圖畫是聖殿
[00:29:17.000 --> 00:29:21.000]  第二幅圖畫是聖殿的致聖所裏面的躍跪
[00:29:21.000 --> 00:29:24.000]  第三就是聖殿以外的天象
[00:29:24.000 --> 00:29:28.000]  閃電、雷軍、地震等等
[00:29:28.000 --> 00:29:32.000]  這三幅圖畫都有一個共同點
[00:29:32.000 --> 00:29:37.000]  都是用來描繪上帝的臨在和活現
[00:29:37.000 --> 00:29:39.000]  The presence of God
[00:29:39.000 --> 00:29:41.000]  聖殿就是象徵上帝的臨在
[00:29:41.000 --> 00:29:43.000]  住在人的中間
[00:29:43.000 --> 00:29:44.000]  在舊約有一個字
[00:29:44.000 --> 00:29:47.000]  事實上和聖殿連在一起
[00:29:47.000 --> 00:29:49.000]  就是指神的榮光
[00:29:49.000 --> 00:29:51.000]  希伯來文叫做Shakina
[00:29:51.000 --> 00:29:55.000]  Shakina本來的意思是同住
[00:29:55.000 --> 00:30:00.000]  聖殿是象徵神住在人的當中
[00:30:00.000 --> 00:30:02.000]  而躍跪是甚麼呢?
[00:30:02.000 --> 00:30:05.000]  躍跪也是象徵神的臨在
[00:30:05.000 --> 00:30:07.000]  在躍跪裏面有兩塊法板
[00:30:07.000 --> 00:30:09.000]  即是黑有十戒
[00:30:09.000 --> 00:30:10.000]  有一半馬娜
[00:30:10.000 --> 00:30:12.000]  馬娜就是神供應以色列人
[00:30:12.000 --> 00:30:15.000]  在四十年來的抗野中的糧食
[00:30:15.000 --> 00:30:17.000]  和亞倫法多瓦的像
[00:30:17.000 --> 00:30:21.000]  這一切都是表示神和以色列有一個密切的關係
[00:30:21.000 --> 00:30:23.000]  耶和華不單止拯救他們
[00:30:23.000 --> 00:30:26.000]  脫離埃及遺奴之手
[00:30:26.000 --> 00:30:28.000]  並且和他們納約
[00:30:28.000 --> 00:30:30.000]  以致上帝可以說
[00:30:30.000 --> 00:30:31.000]  我是你們的神
[00:30:31.000 --> 00:30:33.000]  你是我的子民
[00:30:33.000 --> 00:30:36.000]  亦都是象徵上帝的拯救
[00:30:36.000 --> 00:30:40.000]  而躍跪是安置在聖殿的致聖所
[00:30:40.000 --> 00:30:42.000]  致聖所是沒有人可以進去的
[00:30:42.000 --> 00:30:45.000]  是祭司每年只可以一次進去
[00:30:45.000 --> 00:30:47.000]  為眾人贖罪
[00:30:47.000 --> 00:30:49.000]  還有天象
[00:30:49.000 --> 00:30:55.000]  閃電、聲音、大聲音、雷軍、地震、大炮
[00:30:55.000 --> 00:30:57.000]  都是神臨在的現象
[00:30:57.000 --> 00:30:59.000]  英文稱為Theophany
[00:30:59.000 --> 00:31:01.000]  神出現
[00:31:01.000 --> 00:31:07.000]  神活在我們當中
[00:31:07.000 --> 00:31:10.000]  有天象顯示出來
[00:31:10.000 --> 00:31:13.000]  舊約的摩西在西乃山如是
[00:31:13.000 --> 00:31:16.000]  以利亞在荷里山如是
[00:31:16.000 --> 00:31:19.000]  啟示錄第八章七引時如是
[00:31:19.000 --> 00:31:22.000]  啟示錄七號時亦如是
[00:31:22.000 --> 00:31:29.000]  所有這三樣都是指向神臨在和神的拯救
[00:31:29.000 --> 00:31:32.000]  在《聖經》中我們看到三個動詞
[00:31:32.000 --> 00:31:36.000]  天上的電開了
[00:31:36.000 --> 00:31:39.000]  這指天上的電不是地下的電
[00:31:39.000 --> 00:31:40.000]  開了
[00:31:40.000 --> 00:31:43.000]  開了這個字就像開了幕一樣
[00:31:43.000 --> 00:31:46.000]  一打開幕我們就看到天上的聖電
[00:31:46.000 --> 00:31:49.000]  呈在我們眼前就是神的榮光
[00:31:49.000 --> 00:31:51.000]  我們就目睹這個榮光
[00:31:51.000 --> 00:31:54.000]  第二個字就是現出
[00:31:54.000 --> 00:31:55.000]  Appear
[00:31:55.000 --> 00:31:58.000]  現出在至聖所的約位
[00:31:58.000 --> 00:32:00.000]  就好像看電影的時候
[00:32:00.000 --> 00:32:02.000]  一開幕你見到滿有榮光的聖殿
[00:32:02.000 --> 00:32:04.000]  鏡頭再進入的時候
[00:32:04.000 --> 00:32:06.000]  你進入至聖所
[00:32:06.000 --> 00:32:08.000]  平時沒有人去的
[00:32:08.000 --> 00:32:11.000]  一年之後一次過祭司去贖罪
[00:32:11.000 --> 00:32:13.000]  這個約位就出現了
[00:32:13.000 --> 00:32:17.000]  這個就是上帝活現和恩典的象徵
[00:32:17.000 --> 00:32:20.000]  第三個字是出來或者出現
[00:32:20.000 --> 00:32:22.000]  希臘文叫Ginoma
[00:32:22.000 --> 00:32:25.000]  就是指那些天象
[00:32:25.000 --> 00:32:29.000]  然後就是上帝的威嚴、神聖的天象
[00:32:29.000 --> 00:32:34.000]  雷軍、地震完全出現
[00:32:34.000 --> 00:32:38.000]  所有這些是甚麼意思呢?
[00:32:38.000 --> 00:32:43.000]  這段經文又是給我們一個甚麼訊息呢?
[00:32:43.000 --> 00:32:47.000]  我們要明白今天我們處於一個甚麼時刻
[00:32:47.000 --> 00:32:51.000]  我們處於一個黑暗掌權的時刻
[00:32:51.000 --> 00:32:55.000]  我們周圍所發生的事好像變得很快
[00:32:55.000 --> 00:32:58.000]  令到人很沒有安全感
[00:32:58.000 --> 00:33:01.000]  這個世界好像很黑暗、沒有公義
[00:33:01.000 --> 00:33:04.000]  我們看到這幅圖畫就好像詩篇第91篇
[00:33:04.000 --> 00:33:06.000]  詩人所描繪的圖畫
[00:33:06.000 --> 00:33:09.000]  我們如鳥落在惡人的網羅莊中
[00:33:09.000 --> 00:33:10.000]  第三節
[00:33:10.000 --> 00:33:14.000]  我們遭受毒害我們的瘟疫
[00:33:14.000 --> 00:33:15.000]  第三節
[00:33:15.000 --> 00:33:18.000]  我們正處於黑夜的驚駭
[00:33:18.000 --> 00:33:19.000]  第五節
[00:33:19.000 --> 00:33:22.000]  我們就在白日也有飛戰飛來去害我們
[00:33:22.000 --> 00:33:23.000]  第五節
[00:33:23.000 --> 00:33:28.000]  我們四面對著夜行的瘟疫和滅人的毒
[00:33:28.000 --> 00:33:29.000]  第六節
[00:33:29.000 --> 00:33:33.000]  我們要面對夜行的瘟疫和滅人的毒
[00:33:33.000 --> 00:33:34.000]  第六節
[00:33:34.000 --> 00:33:37.000]  見到千人倒在我旁
[00:33:37.000 --> 00:33:40.000]  萬人撲在我的右邊
[00:33:40.000 --> 00:33:42.000]  一幅淒厲的圖畫
[00:33:42.000 --> 00:33:48.000]  但如果我們是用末世的眼光來看這幅圖畫
[00:33:48.000 --> 00:33:51.000]  我們知道神就是我們閉難所
[00:33:51.000 --> 00:33:54.000]  就好像詩篇第91篇第一節第二節說
[00:33:54.000 --> 00:33:57.000]  你的隱密處必住在全能者的任下
[00:33:57.000 --> 00:33:59.000]  我要論道耶和說
[00:33:59.000 --> 00:34:02.000]  他是我的閉難所 是我的山寨
[00:34:02.000 --> 00:34:05.000]  是我的神 是我所倚靠的
[00:34:05.000 --> 00:34:08.000]  至於那些惡人是怎樣?
[00:34:08.000 --> 00:34:11.000]  那些迫害神子民的惡人又怎樣?
[00:34:11.000 --> 00:34:13.000]  詩篇第73篇第17節就告訴你
[00:34:13.000 --> 00:34:16.000]  當我進入神的聖所
[00:34:16.000 --> 00:34:17.000]  思想他們的結局
[00:34:17.000 --> 00:34:20.000]  你實在把他們安在滑地
[00:34:20.000 --> 00:34:23.000]  使他們掉在沉淪之中
[00:34:23.000 --> 00:34:26.000]  他們轉眼間成了河童荒涼
[00:34:26.000 --> 00:34:29.000]  他們被驚恐滅絕了
[00:34:29.000 --> 00:34:31.000]  弟兄姊妹
[00:34:31.000 --> 00:34:35.000]  我們仍然是在一個黑暗的時候
[00:34:35.000 --> 00:34:37.000]  我們只有等候神
[00:34:37.000 --> 00:34:41.000]  但我們不是繞著手等候神
[00:34:41.000 --> 00:34:44.000]  我們就好像那兩個見證人一樣
[00:34:44.000 --> 00:34:49.000]  神給我們權柄 神給我們使命
[00:34:49.000 --> 00:34:51.000]  去見證耶穌基督的愛
[00:34:51.000 --> 00:34:55.000]  叫人在一個末世的時候要轉回
[00:34:55.000 --> 00:34:59.000]  無論得時不得時 務要全度
[00:34:59.000 --> 00:35:04.000]  沒錯 周圍的事情或許令我們沮喪
[00:35:04.000 --> 00:35:07.000]  一夜雖然有哭泣
[00:35:07.000 --> 00:35:10.000]  但早晨便別歡呼
[00:35:10.000 --> 00:35:14.000]  所以 神席最約翰對我們說
[00:35:14.000 --> 00:35:17.000]  不要放棄 不要氣餒
[00:35:17.000 --> 00:35:19.000]  拿出我們的信德
[00:35:19.000 --> 00:35:22.000]  等候早晨的來臨
[00:35:22.000 --> 00:35:25.000]  黎明必要出現
[00:35:25.000 --> 00:35:29.000]  願上帝安慰我們眾人
[00:35:29.000 --> 00:35:34.000]  每一位 我們繼續去禱告
[00:35:34.000 --> 00:35:36.000]  去多謝我們的神
[00:35:36.000 --> 00:35:38.000]  天皇我們再一次多謝你
[00:35:38.000 --> 00:35:41.000]  給你寶貴的說話去安慰我們
[00:35:41.000 --> 00:35:46.000]  知道上帝仍然掌管宇宙萬物
[00:35:46.000 --> 00:35:50.000]  將來你亦會成立你的王國
[00:35:50.000 --> 00:35:54.000]  去代替世上的國家
[00:35:54.000 --> 00:35:57.000]  求你讓我們去仰望你
[00:35:57.000 --> 00:36:02.000]  用信去等待 用愛彼此維繫
[00:36:02.000 --> 00:36:05.000]  更加有這個盼望
[00:36:05.000 --> 00:36:08.000]  活潑的盼望在我們面前
[00:36:08.000 --> 00:36:10.000]  仰望我們的主耶穌
[00:36:10.000 --> 00:36:11.000]  我們多謝你
[00:36:11.000 --> 00:36:15.000]  祈禱奉耶穌基督名求 阿們
[00:36:15.000 --> 00:36:16.000]  阿們
[00:36:17.000 --> 00:36:20.000]  字幕由 Amara.org 社群提供
[00:36:20.000 --> 00:36:22.000]  多謝各位收聽
[00:36:22.000 --> 00:36:25.000]  字幕由 Amara.org 社群提供
[00:36:25.000 --> 00:36:27.000]  多謝各位收聽
[00:36:27.000 --> 00:36:30.000]  (字幕由 Amara.org 社群提供)

