
[00:00:00.000 --> 00:00:06.480]  我現在就講一下 今天我們有一個很好的新的節目來的
[00:20:52.580 --> 00:20:53.580]  開始在想
[00:20:53.580 --> 00:20:55.580]  為什麼他會接受一個
[00:20:55.580 --> 00:20:57.580]  不同
[00:20:57.580 --> 00:20:59.580]  中派
[00:20:59.580 --> 00:21:00.580]  的人呢
[00:21:00.580 --> 00:21:03.580]  後來我也不明白
[00:21:03.580 --> 00:21:05.580]  但到今天我也很感激他們
[00:21:05.580 --> 00:21:06.580]  我經常說
[00:21:06.580 --> 00:21:07.580]  你請我來掃地
[00:21:07.580 --> 00:21:09.580]  我已經很感動
[00:21:09.580 --> 00:21:11.580]  你現在有資格做一個小小的老師
[00:21:11.580 --> 00:21:13.580]  在那一年裡面
[00:21:13.580 --> 00:21:16.580]  我遇到張家欽教授
[00:21:16.580 --> 00:21:18.580]  就是現在的藤師傅
[00:21:18.580 --> 00:21:21.580]  他找我教輔導
[00:21:21.580 --> 00:21:24.580]  他說我們這裡找不到教輔導的人
[00:21:24.580 --> 00:21:25.580]  你來教書
[00:21:25.580 --> 00:21:27.580]  我又去了教
[00:21:27.580 --> 00:21:28.580]  教著教著的時候
[00:21:28.580 --> 00:21:30.580]  突然間馬國棟
[00:21:30.580 --> 00:21:31.580]  現在牧師
[00:21:31.580 --> 00:21:32.580]  跟我喝茶
[00:21:32.580 --> 00:21:34.580]  他說我們想你做董事
[00:21:34.580 --> 00:21:36.580]  我說哇
[00:21:36.580 --> 00:21:37.580]  我怎麼配做
[00:21:37.580 --> 00:21:40.580]  因為整個名單的人都是平安福音堂
[00:21:40.580 --> 00:21:43.580]  我說你有沒有搞清楚我的背景
[00:21:43.580 --> 00:21:46.580]  他說就是因為你不是我們才喜歡
[00:21:46.580 --> 00:21:49.580]  做到現在
[00:21:49.580 --> 00:21:51.580]  有25年了
[00:21:51.580 --> 00:21:54.580]  平安福音堂的人
[00:21:54.580 --> 00:21:56.580]  他們的下令會很厲害的
[00:21:56.580 --> 00:21:58.580]  一千人包了五個契沙
[00:21:58.580 --> 00:22:00.580]  連都找我講
[00:22:00.580 --> 00:22:03.580]  因為他們說我是平安福音堂的人
[00:22:03.580 --> 00:22:06.580]  後來呢
[00:22:06.580 --> 00:22:07.580]  短宣學生多了
[00:22:07.580 --> 00:22:09.580]  多到現在過千校友
[00:22:09.580 --> 00:22:11.580]  很多宣導會的人進去
[00:22:11.580 --> 00:22:13.580]  我想是藤師沒有影響
[00:22:13.580 --> 00:22:14.580]  或者見到
[00:22:14.580 --> 00:22:17.580]  神樂院很多畢業生都幫忙
[00:22:17.580 --> 00:22:19.580]  於是那些人就說
[00:22:19.580 --> 00:22:21.580]  我是宣導會的教友
[00:22:21.580 --> 00:22:24.580]  所以我經常在北宣講家庭那些
[00:22:24.580 --> 00:22:26.580]  有些人都覺得是自己人
[00:22:26.580 --> 00:22:30.580]  最特別的地方就是在報道會
[00:22:30.580 --> 00:22:33.580]  我在2004年開始講
[00:22:33.580 --> 00:22:34.580]  《滿國好心情》
[00:22:34.580 --> 00:22:35.580]  星期四講座
[00:22:35.580 --> 00:22:38.580]  中文牧師說我開一間七天教會
[00:22:38.580 --> 00:22:39.580]  從星期四
[00:22:39.580 --> 00:22:41.580]  你負責星期四晚
[00:22:41.580 --> 00:22:44.580]  負責一集
[00:22:44.580 --> 00:22:45.580]  那些教友就說
[00:22:45.580 --> 00:22:47.580]  他是我們教友
[00:22:47.580 --> 00:22:49.580]  而生是我們報道會的人
[00:22:49.580 --> 00:22:51.580]  不單只是報道會的人
[00:22:51.580 --> 00:22:53.580]  那些教友還叫錯了我的名字
[00:22:53.580 --> 00:22:55.580]  叫做余牧師
[00:22:55.580 --> 00:22:58.580]  其實我神學都沒有讀過
[00:22:58.580 --> 00:23:01.580]  我開始覺得我的身份很亂
[00:23:01.580 --> 00:23:02.580]  到那些人說
[00:23:02.580 --> 00:23:04.580]  都是說我是他們自己人
[00:23:04.580 --> 00:23:07.580]  但是我又想起我的師父
[00:23:07.580 --> 00:23:12.580]  當日叫我去做基督徹然君總幹事的馮紹寧先生
[00:23:12.580 --> 00:23:14.580]  他提醒我的說話
[00:23:14.580 --> 00:23:17.580]  他說基督徒經常都看不到大公教會
[00:23:17.580 --> 00:23:19.580]  只看到自己的教會
[00:23:19.580 --> 00:23:23.580]  這個說話在我心裏
[00:23:23.580 --> 00:23:24.580]  我記住就是
[00:23:24.580 --> 00:23:27.580]  所有屬於耶穌基督的都是自己人
[00:23:27.580 --> 00:23:30.580]  不要看得那麼重你是哪一間教會
[00:23:30.580 --> 00:23:34.580]  我終於見到一個女的信徒
[00:23:34.580 --> 00:23:36.580]  做了我師父
[00:23:36.580 --> 00:23:38.580]  她打電話給我
[00:23:38.580 --> 00:23:39.580]  我不認識她
[00:23:39.580 --> 00:23:42.580]  她就說我想請人吃飯
[00:23:42.580 --> 00:23:45.580]  你來講一下基督教的東西
[00:23:45.580 --> 00:23:46.580]  講一下信仰的東西
[00:23:46.580 --> 00:23:48.580]  你幫我說吧
[00:23:48.580 --> 00:23:50.580]  她說我是哪裡認識的
[00:23:50.580 --> 00:23:52.580]  她說是一間會所
[00:23:52.580 --> 00:23:54.580]  接著她再打給我
[00:23:54.580 --> 00:23:56.580]  你千萬不要說
[00:23:56.580 --> 00:23:58.580]  是說我請客
[00:23:58.580 --> 00:24:01.580]  我請出來的人都不知道是誰請的
[00:24:01.580 --> 00:24:03.580]  這麼曖昧的
[00:24:03.580 --> 00:24:05.580]  是不是推銷業還是什麼呢
[00:24:05.580 --> 00:24:08.580]  我半信半疑進去
[00:24:08.580 --> 00:24:09.580]  我還沒有見過她
[00:24:09.580 --> 00:24:10.580]  我一進去
[00:24:10.580 --> 00:24:11.580]  發現都坐滿了人
[00:24:11.580 --> 00:24:13.580]  大家看起來很奇怪
[00:24:13.580 --> 00:24:14.580]  有穿西裝
[00:24:14.580 --> 00:24:15.580]  又打大赤鱲
[00:24:15.580 --> 00:24:17.580]  又穿拖鞋
[00:24:17.580 --> 00:24:19.580]  為什麼會這樣呢
[00:24:19.580 --> 00:24:21.580]  這裡是什麼地方呢
[00:24:21.580 --> 00:24:24.580]  我坐在桌子上就問
[00:24:24.580 --> 00:24:25.580]  做哪一行的
[00:24:25.580 --> 00:24:27.580]  原來全部是警察
[00:24:27.580 --> 00:24:29.580]  放工來的
[00:24:29.580 --> 00:24:33.580]  這個女士為什麼可以找到這麼多人呢
[00:24:33.580 --> 00:24:34.580]  是這麼多種類型
[00:24:34.580 --> 00:24:36.580]  我們沒有見過在教會的人
[00:24:36.580 --> 00:24:38.580]  原來出席的人
[00:24:38.580 --> 00:24:40.580]  我想超過接近一百人
[00:24:41.580 --> 00:24:42.580]  有90%
[00:24:42.580 --> 00:24:43.580]  除了女士
[00:24:43.580 --> 00:24:44.580]  兩個女兒
[00:24:44.580 --> 00:24:45.580]  一個兒子之外
[00:24:45.580 --> 00:24:47.580]  其他全部都不是基督徒
[00:24:47.580 --> 00:24:50.580]  他們是分散了
[00:24:50.580 --> 00:24:51.580]  他們認識的朋友
[00:24:51.580 --> 00:24:53.580]  在不同的教會
[00:24:53.580 --> 00:24:55.580]  然後他們的親戚
[00:24:55.580 --> 00:24:57.580]  去找一些人來吃飯
[00:24:57.580 --> 00:24:59.580]  他就暗中給錢
[00:24:59.580 --> 00:25:01.580]  然後叫那些人說
[00:25:01.580 --> 00:25:03.580]  吃飯多了位
[00:25:03.580 --> 00:25:04.580]  我想請你
[00:25:04.580 --> 00:25:06.580]  反正浪費了位子
[00:25:06.580 --> 00:25:08.580]  你就叫這麼多人來吃
[00:25:08.580 --> 00:25:10.580]  我幫他講了幾次
[00:25:10.580 --> 00:25:12.580]  我發現每次
[00:25:12.580 --> 00:25:14.580]  他的作風都很特別
[00:25:14.580 --> 00:25:16.580]  他不講自己是誰
[00:25:16.580 --> 00:25:18.580]  不講自己是哪一間教會
[00:25:18.580 --> 00:25:19.580]  他只是叫那些人
[00:25:19.580 --> 00:25:20.580]  如果余先生講的話
[00:25:20.580 --> 00:25:22.580]  你不明白
[00:25:22.580 --> 00:25:23.580]  吃完了
[00:25:23.580 --> 00:25:24.580]  繼續問吧
[00:25:24.580 --> 00:25:26.580]  所以吃到最後甜品
[00:25:26.580 --> 00:25:28.580]  那些人就談
[00:25:28.580 --> 00:25:29.580]  我猜不到
[00:25:29.580 --> 00:25:31.580]  一個這麼好的福音聚會
[00:25:31.580 --> 00:25:33.580]  吃完飯一個小時後
[00:25:33.580 --> 00:25:34.580]  那些人都不走
[00:25:34.580 --> 00:25:36.580]  每個人問的問題都是
[00:25:36.580 --> 00:25:38.580]  我很不明白那些基督徒
[00:25:38.580 --> 00:25:40.580]  為什麼這樣對待人
[00:25:40.580 --> 00:25:42.580]  我老闆
[00:25:42.580 --> 00:25:43.580]  很差的
[00:25:43.580 --> 00:25:45.580]  他說自己是去教會的
[00:25:45.580 --> 00:25:50.580]  於是我每個問題都回答他
[00:25:50.580 --> 00:25:52.580]  我說你要信的是上帝
[00:25:52.580 --> 00:25:54.580]  因為上帝給你自由
[00:25:54.580 --> 00:25:56.580]  這個基督徒乖不乖
[00:25:56.580 --> 00:25:58.580]  有些很乖的
[00:25:58.580 --> 00:25:59.580]  你要認識一下
[00:25:59.580 --> 00:26:00.580]  不乖的那些
[00:26:00.580 --> 00:26:02.580]  你要勸他乖一點
[00:26:02.580 --> 00:26:03.580]  不過你要想一下
[00:26:03.580 --> 00:26:06.580]  上帝給最壞的人都信耶穌
[00:26:06.580 --> 00:26:10.580]  教會是給不好的人去的
[00:26:10.580 --> 00:26:12.580]  他們在裡面學到
[00:26:12.580 --> 00:26:13.580]  怎麼改變
[00:26:13.580 --> 00:26:15.580]  那些人很接受
[00:26:15.580 --> 00:26:18.580]  他們叫我不要叫人舉手決戰
[00:26:18.580 --> 00:26:20.580]  免得像教會
[00:26:20.580 --> 00:26:22.580]  不如用一個方式
[00:26:22.580 --> 00:26:25.580]  傳他買回來的新易本聖經
[00:26:25.580 --> 00:26:27.580]  就是議題很多
[00:26:27.580 --> 00:26:30.580]  誰有興趣信耶穌
[00:26:30.580 --> 00:26:31.580]  就拿一本走
[00:26:31.580 --> 00:26:33.580]  很多人拿走
[00:26:33.580 --> 00:26:35.580]  然後他就說
[00:26:35.580 --> 00:26:36.580]  你拿完之後
[00:26:36.580 --> 00:26:39.580]  我就有朋友請你吃飯了
[00:26:39.580 --> 00:26:41.580]  他就跟進那幫人
[00:26:41.580 --> 00:26:46.580]  很多日子沒有見他了
[00:26:46.580 --> 00:26:48.580]  今年我知道他的女兒
[00:26:48.580 --> 00:26:52.580]  癌症去世
[00:26:52.580 --> 00:26:54.580]  他們很哀傷
[00:26:54.580 --> 00:26:56.580]  我問他我可以為你做什麼呢
[00:26:56.580 --> 00:27:01.580]  他說你出席我們的安息禮拜
[00:27:01.580 --> 00:27:02.580]  我就很開心了
[00:27:02.580 --> 00:27:03.580]  我就去
[00:27:03.580 --> 00:27:05.580]  誰知道去到的時候
[00:27:05.580 --> 00:27:09.580]  那裡是聖公會的聖約翰大教堂
[00:27:09.580 --> 00:27:13.580]  有幾組人唱詩班
[00:27:13.580 --> 00:27:15.580]  幾組人唱詩班
[00:27:15.580 --> 00:27:16.580]  是不同教會的
[00:27:16.580 --> 00:27:20.580]  我開始看到是什麼事情發生過
[00:27:20.580 --> 00:27:22.580]  就是這個家族
[00:27:22.580 --> 00:27:25.580]  他去過很多不同的教會
[00:27:25.580 --> 00:27:27.580]  認識了不同的朋友
[00:27:27.580 --> 00:27:30.580]  傳過福音給很多很多不同的人
[00:27:30.580 --> 00:27:33.580]  所以有這麼多不同教會的人
[00:27:33.580 --> 00:27:35.580]  出席這個安息禮拜
[00:27:35.580 --> 00:27:38.580]  我很欣賞他
[00:27:38.580 --> 00:27:42.580]  他讓人感覺到他真是一個
[00:27:42.580 --> 00:27:45.580]  很好的大衛約拿丹
[00:27:45.580 --> 00:27:48.580]  他真的做到很多人
[00:27:48.580 --> 00:27:49.580]  他和基督徒都是好朋友
[00:27:49.580 --> 00:27:52.580]  因為他先做了一個最好的榜樣
[00:27:52.580 --> 00:27:54.580]  讓人看到
[00:27:54.580 --> 00:27:57.580]  最近我做護心行動的時候
[00:27:57.580 --> 00:28:00.580]  很感動有十幾個基督徒
[00:28:00.580 --> 00:28:02.580]  他們有患了癌症七年
[00:28:02.580 --> 00:28:04.580]  有一個是十二年
[00:28:04.580 --> 00:28:05.580]  都還沒死的
[00:28:05.580 --> 00:28:07.580]  他們是幫過忙
[00:28:07.580 --> 00:28:10.580]  每逢有患癌症的人來
[00:28:10.580 --> 00:28:12.580]  他們說熱先生你打給我吧
[00:28:12.580 --> 00:28:15.580]  很樂意分享我的經歷
[00:28:15.580 --> 00:28:17.580]  我就認識了這幫人
[00:28:17.580 --> 00:28:18.580]  這幫人是不同的教會
[00:28:18.580 --> 00:28:19.580]  但他只不過說
[00:28:19.580 --> 00:28:21.580]  一個這麼有意義的事情
[00:28:21.580 --> 00:28:23.580]  你也要出席我的聖約
[00:28:23.580 --> 00:28:25.580]  我沒想到在我第一次聚會
[00:28:25.580 --> 00:28:28.580]  和癌症的夫妻
[00:28:28.580 --> 00:28:30.580]  一起做一個訓練和研究的時候
[00:28:30.580 --> 00:28:33.580]  出席的人有四百人
[00:28:33.580 --> 00:28:39.580]  最近有一個人在國內救不了
[00:28:39.580 --> 00:28:40.580]  想到香港救
[00:28:40.580 --> 00:28:41.580]  坐輪椅
[00:28:41.580 --> 00:28:44.580]  突然間有一個基督徒
[00:28:44.580 --> 00:28:47.580]  是開車帶他來見我
[00:28:47.580 --> 00:28:49.580]  我們坐在一起
[00:28:49.580 --> 00:28:50.580]  向他講見證
[00:28:50.580 --> 00:28:51.580]  他相信了
[00:28:51.580 --> 00:28:53.580]  但坐在那裡的人
[00:28:53.580 --> 00:28:56.580]  是各間不同教會的基督徒
[00:28:56.580 --> 00:28:58.580]  當你看到這樣的時候
[00:28:58.580 --> 00:29:01.580]  你真的明白同路人的意義
[00:29:01.580 --> 00:29:03.580]  上帝很喜歡
[00:29:03.580 --> 00:29:06.580]  基督徒互相去支持對方
[00:29:06.580 --> 00:29:09.580]  做了一件世界上很難見到的事情
[00:29:09.580 --> 00:29:12.580]  就是這麼同心的事情
[00:29:12.580 --> 00:29:16.580]  今天我講的約拿丹
[00:29:16.580 --> 00:29:17.580]  四個行為
[00:29:17.580 --> 00:29:20.580]  幫大衛還心願
[00:29:20.580 --> 00:29:23.580]  他難過悲憤的反應
[00:29:23.580 --> 00:29:25.580]  甚至不吃東西
[00:29:25.580 --> 00:29:27.580]  他被爹爹罵
[00:29:27.580 --> 00:29:30.580]  夾在兩個對頭人的中間
[00:29:30.580 --> 00:29:32.580]  這種痛苦你受過了沒有
[00:29:32.580 --> 00:29:36.580]  你會不會肯為其他基督徒
[00:29:36.580 --> 00:29:40.580]  甚至是很冤枉的人
[00:29:40.580 --> 00:29:42.580]  去做出一件這樣的事
[00:29:42.580 --> 00:29:45.580]  為了維護他
[00:29:45.580 --> 00:29:48.580]  保羅說自己大有優秀
[00:29:48.580 --> 00:29:49.580]  心裡善尚
[00:29:49.580 --> 00:29:51.580]  相同
[00:29:51.580 --> 00:29:54.580]  你有沒有為了那些基督徒
[00:29:54.580 --> 00:29:57.580]  可能做的事情是不對的
[00:29:57.580 --> 00:29:59.580]  甚至是對教會不好
[00:29:59.580 --> 00:30:01.580]  你不是心想
[00:30:01.580 --> 00:30:03.580]  看看他報應怎麼樣
[00:30:03.580 --> 00:30:05.580]  而是你只是為他祈禱
[00:30:05.580 --> 00:30:07.580]  然後心裡是憂愁
[00:30:07.580 --> 00:30:09.580]  時常相同
[00:30:09.580 --> 00:30:11.580]  這種心懷
[00:30:11.580 --> 00:30:14.580]  才是真正一個令人覺得
[00:30:14.580 --> 00:30:16.580]  有上帝的愛的基督徒
[00:30:16.580 --> 00:30:18.580]  我遇過一個很好的榜樣
[00:30:18.580 --> 00:30:21.580]  是令到大家都會笑的
[00:30:21.580 --> 00:30:23.580]  這個人
[00:30:23.580 --> 00:30:25.580]  我認識他一點點
[00:30:25.580 --> 00:30:27.580]  但我不知道他叫什麼名字
[00:30:27.580 --> 00:30:29.580]  有一次我在一間教會崇拜
[00:30:29.580 --> 00:30:32.580]  我心裡突然間有一種不安樂
[00:30:32.580 --> 00:30:35.580]  因為我掛念我九年半前
[00:30:35.580 --> 00:30:37.580]  去世的太太
[00:30:37.580 --> 00:30:42.580]  她撞在諾富基督教墳場
[00:30:42.580 --> 00:30:45.580]  但我外母的腳走得不好
[00:30:45.580 --> 00:30:48.580]  她說不要,要糖尿
[00:30:48.580 --> 00:30:53.580]  她很想拜山去掃墓
[00:30:53.580 --> 00:30:55.580]  很遠
[00:30:55.580 --> 00:30:57.580]  但我覺得我做不到任何事情
[00:30:57.580 --> 00:31:00.580]  每一年我們扶著她走
[00:31:00.580 --> 00:31:02.580]  都覺得很不安樂
[00:31:02.580 --> 00:31:04.580]  但她又經常哭
[00:31:04.580 --> 00:31:07.580]  說很遠見過女兒
[00:31:07.580 --> 00:31:09.580]  突然間那天
[00:31:09.580 --> 00:31:12.580]  我很少跟別人說自己的困難
[00:31:12.580 --> 00:31:14.580]  我跟這個男士說
[00:31:14.580 --> 00:31:16.580]  你認識人嗎
[00:31:16.580 --> 00:31:21.580]  做這些可以將墳墓的骨灰搬走
[00:31:21.580 --> 00:31:24.580]  但我怕認識也沒有用
[00:31:24.580 --> 00:31:26.580]  現在好像滿了位置
[00:31:26.580 --> 00:31:28.580]  怎麼搞呢
[00:31:28.580 --> 00:31:30.580]  當然是教一下我
[00:31:30.580 --> 00:31:33.580]  想不到那個人是個工程師
[00:31:33.580 --> 00:31:40.580]  他說我在基督教聯會墳墓部工作
[00:31:40.580 --> 00:31:46.580]  最近幫博富林建電梯
[00:31:46.580 --> 00:31:48.580]  他說你找對人
[00:31:48.580 --> 00:31:51.580]  明天早上我幫你搞定
[00:31:51.580 --> 00:31:54.580]  我想不到一個人跟我說
[00:31:54.580 --> 00:31:58.580]  下午來明早建是這麼真
[00:31:58.580 --> 00:32:00.580]  我去到博富林的時候
[00:32:00.580 --> 00:32:03.580]  他已經交大職員
[00:32:03.580 --> 00:32:06.580]  給我一堆位置讓我選
[00:32:06.580 --> 00:32:09.580]  我選了之後很開心
[00:32:09.580 --> 00:32:10.580]  開心到一個地步
[00:32:10.580 --> 00:32:12.580]  昨天看到那個人
[00:32:12.580 --> 00:32:14.580]  到底是不是神仙
[00:32:14.580 --> 00:32:16.580]  這麼厲害
[00:32:16.580 --> 00:32:17.580]  我回家的時候
[00:32:17.580 --> 00:32:19.580]  我打電話給他謝謝
[00:32:19.580 --> 00:32:21.580]  我問一個問題
[00:32:21.580 --> 00:32:23.580]  我真是一件心事
[00:32:23.580 --> 00:32:26.580]  如果我想報答你
[00:32:26.580 --> 00:32:28.580]  我可以怎麼報答你呢
[00:32:28.580 --> 00:32:30.580]  我相信他一定不要錢
[00:32:30.580 --> 00:32:32.580]  我只想問一個問題
[00:32:32.580 --> 00:32:35.580]  我真是很想做一些事
[00:32:35.580 --> 00:32:37.580]  是他開心的
[00:32:37.580 --> 00:32:40.580]  你猜這個人怎麼回答我呢
[00:32:40.580 --> 00:32:43.580]  他說我要你報答我
[00:32:43.580 --> 00:32:47.580]  以後你看到我
[00:32:47.580 --> 00:32:48.580]  無論在街上也好
[00:32:48.580 --> 00:32:49.580]  教會也好
[00:32:49.580 --> 00:32:50.580]  哪裡也好
[00:32:50.580 --> 00:32:52.580]  你記住看著我笑一笑
[00:32:52.580 --> 00:32:54.580]  這個報答就是又簡單
[00:32:54.580 --> 00:32:56.580]  但是又清楚
[00:32:56.580 --> 00:32:58.580]  因為為什麼呢
[00:32:58.580 --> 00:33:01.580]  我相信他幫了很多人
[00:33:01.580 --> 00:33:03.580]  如果他和他老婆走銅鑼灣
[00:33:03.580 --> 00:33:05.580]  周圍的人都看著他笑
[00:33:05.580 --> 00:33:07.580]  你說是一個多快樂的事
[00:33:07.580 --> 00:33:09.580]  銅鑼灣哪裡有空
[00:33:09.580 --> 00:33:11.580]  看著你笑呢
[00:33:11.580 --> 00:33:13.580]  但是我想他的生命裡真的很快樂
[00:33:13.580 --> 00:33:15.580]  因為他幫了很多人
[00:33:15.580 --> 00:33:17.580]  其實信仰裡
[00:33:17.580 --> 00:33:19.580]  當你幫助別人的時候
[00:33:19.580 --> 00:33:21.580]  最快樂的就是你自己
[00:33:21.580 --> 00:33:25.580]  因為很多人都會看著你笑
[00:33:25.580 --> 00:33:27.580]  所以有時候我也開始想
[00:33:27.580 --> 00:33:29.580]  如果很久都沒有人看著我笑
[00:33:29.580 --> 00:33:31.580]  我也有些問題
[00:33:31.580 --> 00:33:33.580]  有時候我們也要問問自己
[00:33:33.580 --> 00:33:35.580]  在教會裡有沒有人看著你笑呢
[00:33:35.580 --> 00:33:37.580]  不是牧師說現在開始笑
[00:33:37.580 --> 00:33:39.580]  那當然不算
[00:33:39.580 --> 00:33:41.580]  但是真的見到面就笑
[00:33:41.580 --> 00:33:44.580]  因為他覺得心裡有一種很開心
[00:33:44.580 --> 00:33:46.580]  回到來
[00:33:46.580 --> 00:33:48.580]  今天在崇拜結束
[00:33:48.580 --> 00:33:50.580]  我們真的會想
[00:33:50.580 --> 00:33:52.580]  我們用什麼推動力
[00:33:52.580 --> 00:33:55.580]  令我們很想走近上帝的意思呢
[00:33:55.580 --> 00:33:57.580]  在希伯來書
[00:33:57.580 --> 00:33:59.580]  希伯來書十一章
[00:33:59.580 --> 00:34:01.580]  35和38節
[00:34:01.580 --> 00:34:03.580]  我選這兩節
[00:34:03.580 --> 00:34:05.580]  大家思考一下結束今天的崇拜
[00:34:05.580 --> 00:34:07.580]  又有人
[00:34:07.580 --> 00:34:09.580]  忍受嚴刑
[00:34:09.580 --> 00:34:11.580]  當時希伯來書說的那些信徒
[00:34:11.580 --> 00:34:13.580]  他們為了他們的信仰
[00:34:13.580 --> 00:34:15.580]  所付出的是
[00:34:15.580 --> 00:34:17.580]  忍受嚴刑
[00:34:17.580 --> 00:34:19.580]  不肯苟且得釋放
[00:34:19.580 --> 00:34:21.580]  哇
[00:34:21.580 --> 00:34:23.580]  人家放他
[00:34:23.580 --> 00:34:25.580]  他都覺得為了真理
[00:34:25.580 --> 00:34:27.580]  他仍然願意留在監獄
[00:34:27.580 --> 00:34:29.580]  都肯
[00:34:29.580 --> 00:34:31.580]  不肯苟且
[00:34:31.580 --> 00:34:33.580]  得釋放
[00:34:33.580 --> 00:34:35.580]  要得著更美的復活
[00:34:35.580 --> 00:34:37.580]  哇
[00:34:37.580 --> 00:34:39.580]  原來有一個這麼大的獎賞
[00:34:39.580 --> 00:34:41.580]  是得著更美的復活
[00:34:41.580 --> 00:34:43.580]  不過第38節
[00:34:43.580 --> 00:34:45.580]  很詳細看一看
[00:34:45.580 --> 00:34:47.580]  他說在曠野在山嶺
[00:34:47.580 --> 00:34:49.580]  山洞地穴
[00:34:49.580 --> 00:34:51.580]  漂流無定
[00:34:51.580 --> 00:34:53.580]  哇
[00:34:53.580 --> 00:34:55.580]  這個地方沒有人喜歡去的
[00:34:55.580 --> 00:34:57.580]  在曠野山嶺
[00:34:57.580 --> 00:34:59.580]  山洞地穴
[00:34:59.580 --> 00:35:01.580]  漂流無定
[00:35:01.580 --> 00:35:03.580]  就是說這班人
[00:35:03.580 --> 00:35:05.580]  這班人最後聖經
[00:35:05.580 --> 00:35:07.580]  給了什麼名譽呢
[00:35:07.580 --> 00:35:09.580]  這個名譽就是
[00:35:09.580 --> 00:35:11.580]  本是世界
[00:35:11.580 --> 00:35:13.580]  不配有的人
[00:35:13.580 --> 00:35:17.580]  本來是這個世界不應該有的人
[00:35:17.580 --> 00:35:19.580]  不配有的人
[00:35:19.580 --> 00:35:21.580]  不配有
[00:35:21.580 --> 00:35:23.580]  做人可以很平凡
[00:35:23.580 --> 00:35:25.580]  過一世
[00:35:25.580 --> 00:35:27.580]  也可以是
[00:35:27.580 --> 00:35:29.580]  世界不配有的人
[00:35:29.580 --> 00:35:31.580]  如果你為上帝所付出
[00:35:31.580 --> 00:35:33.580]  學到耶穌的榜樣
[00:35:33.580 --> 00:35:35.580]  祂對你周圍的人
[00:35:35.580 --> 00:35:37.580]  忠於你的使命
[00:35:37.580 --> 00:35:39.580]  愛神 愛人
[00:35:39.580 --> 00:35:41.580]  希望今天的講道
[00:35:41.580 --> 00:35:43.580]  留給我們的不是一個
[00:35:43.580 --> 00:35:45.580]  一個歷史
[00:35:45.580 --> 00:35:47.580]  是約拿丹
[00:35:47.580 --> 00:35:49.580]  大衛的主要學護士
[00:35:49.580 --> 00:35:51.580]  我記得我爸爸
[00:35:51.580 --> 00:35:53.580]  洗禮之後
[00:35:53.580 --> 00:35:55.580]  我回教會
[00:35:55.580 --> 00:35:57.580]  我爸爸回天家四年
[00:35:57.580 --> 00:35:59.580]  大約在十八年前他洗禮
[00:35:59.580 --> 00:36:01.580]  在合一堂
[00:36:01.580 --> 00:36:03.580]  我和他坐
[00:36:03.580 --> 00:36:05.580]  我爸爸就
[00:36:05.580 --> 00:36:07.580]  都很喜歡掀聖經的
[00:36:07.580 --> 00:36:09.580]  不過掀都掀不到
[00:36:09.580 --> 00:36:11.580]  那天主席就說
[00:36:11.580 --> 00:36:13.580]  這段聖經是舊約
[00:36:13.580 --> 00:36:15.580]  我爸爸一說到舊約就皺眉頭
[00:36:15.580 --> 00:36:17.580]  因為那個位置很厚 很難掀
[00:36:17.580 --> 00:36:19.580]  讀著讀著
[00:36:19.580 --> 00:36:21.580]  我爸爸就沒興趣看
[00:36:21.580 --> 00:36:23.580]  就說了一句
[00:36:23.580 --> 00:36:25.580]  令我印象很深刻的說話
[00:36:25.580 --> 00:36:27.580]  他說
[00:36:27.580 --> 00:36:29.580]  這麼舊就不要拿出來講
[00:36:29.580 --> 00:36:31.580]  (笑聲)
[00:36:31.580 --> 00:36:33.580]  我都不知道
[00:36:33.580 --> 00:36:35.580]  怎麼回答他 舊約
[00:36:35.580 --> 00:36:37.580]  但是他剛剛信耶穌
[00:36:37.580 --> 00:36:39.580]  他都沒看完聖經
[00:36:39.580 --> 00:36:41.580]  他只是感覺到
[00:36:41.580 --> 00:36:43.580]  為什麼今天來這裡聽這麼舊的東西
[00:36:43.580 --> 00:36:45.580]  這麼舊的東西還拿出來講什麼呢
[00:36:45.580 --> 00:36:47.580]  我不知道你的感想
[00:36:47.580 --> 00:36:49.580]  怎麼回答我爸爸這個問題
[00:36:49.580 --> 00:36:51.580]  聖經裡面這麼舊的東西
[00:36:51.580 --> 00:36:53.580]  這麼多 為什麼拿出來講
[00:36:53.580 --> 00:36:55.580]  就因為這個世界
[00:36:55.580 --> 00:36:57.580]  就是缺乏了
[00:36:57.580 --> 00:36:59.580]  這麼舊 這麼需要的東西
[00:36:59.580 --> 00:37:01.580]  世界本來
[00:37:01.580 --> 00:37:03.580]  不配有人做的事情
[00:37:03.580 --> 00:37:05.580]  值得我們永遠去紀念
[00:37:05.580 --> 00:37:07.580]  也都要學習
[00:37:07.580 --> 00:37:09.580]  不只是聽 要行道
[00:37:09.580 --> 00:37:11.580]  願榮譽歸給上帝
[00:37:11.580 --> 00:37:13.580]  (音樂停止)
[00:37:13.580 --> 00:37:15.580]  (音樂開始)
[00:37:15.580 --> 00:37:17.580]  (音樂停止)
[00:37:17.580 --> 00:37:19.580]  (音樂開始)
[00:37:19.580 --> 00:37:21.580]  (音樂停止)
[00:37:21.580 --> 00:37:24.580]  (字幕由 Amara.org 社群提供)
[00:37:24.580 --> 00:37:27.580]  (字幕由 Amara.org 社群提供)

