
[00:00:00.000 --> 00:00:09.680]  1982年英國的威廉王子出生的時候
[00:22:49.680 --> 00:22:51.680]  還沒過門
[00:22:51.680 --> 00:22:53.680]  一章二十節
[00:22:53.680 --> 00:22:57.680]  天使和藥室說你儘管娶瑪利亞回來
[00:22:57.680 --> 00:23:01.680]  因她懷的孕是從聖靈來的
[00:23:01.680 --> 00:23:03.680]  他的孕是從聖靈來的
[00:23:03.680 --> 00:23:05.680]  而一章二十三節
[00:23:05.680 --> 00:23:08.680]  就是馬太引用今天的經文
[00:23:08.680 --> 00:23:10.680]  以塞亞書是七章十四節
[00:23:10.680 --> 00:23:13.680]  很清楚了 必有同類懷孕
[00:23:13.680 --> 00:23:15.680]  一章二十四至二十五節
[00:23:15.680 --> 00:23:18.680]  當藥室娶了瑪利亞過門
[00:23:18.680 --> 00:23:20.680]  指示沒有和她同房
[00:23:20.680 --> 00:23:22.680]  等她生了兒子
[00:23:22.680 --> 00:23:24.680]  就給她起名叫耶穌
[00:23:24.680 --> 00:23:26.680]  沒有和她同房
[00:23:26.680 --> 00:23:28.680]  說得很清楚
[00:23:28.680 --> 00:23:30.680]  絕對是同類懷孕
[00:23:30.680 --> 00:23:32.680]  那盧家福音呢
[00:23:32.680 --> 00:23:34.680]  盧家福音也是一樣
[00:23:34.680 --> 00:23:36.680]  一章二十七節說
[00:23:36.680 --> 00:23:38.680]  天使到一個同類那裡
[00:23:38.680 --> 00:23:41.680]  已經許配了大衛街的一個人
[00:23:41.680 --> 00:23:43.680]  名叫藥室
[00:23:43.680 --> 00:23:46.680]  同類的名字叫做瑪利亞
[00:23:46.680 --> 00:23:48.680]  這裡告訴我們
[00:23:48.680 --> 00:23:50.680]  瑪利亞就是同類
[00:23:50.680 --> 00:23:52.680]  三十一節天使又和瑪利亞說
[00:23:52.680 --> 00:23:57.680]  你要懷孕身子可以給她起名叫約耶穌
[00:23:57.680 --> 00:23:59.680]  一章三十四節
[00:23:59.680 --> 00:24:01.680]  瑪利亞就害怕了
[00:24:01.680 --> 00:24:03.680]  說我是未出嫁的
[00:24:03.680 --> 00:24:05.680]  怎會有這事
[00:24:05.680 --> 00:24:07.680]  然後三十五節就解釋得很清楚
[00:24:07.680 --> 00:24:09.680]  天使回答說
[00:24:09.680 --> 00:24:11.680]  聖靈要臨到你身上
[00:24:11.680 --> 00:24:13.680]  至高者的能力
[00:24:13.680 --> 00:24:15.680]  要任被理
[00:24:15.680 --> 00:24:19.680]  因此所有生的聖者
[00:24:19.680 --> 00:24:21.680]  必稱為神的兒子
[00:24:21.680 --> 00:24:23.680]  是聖靈所生
[00:24:23.680 --> 00:24:25.680]  生出來的是聖者
[00:24:25.680 --> 00:24:29.680]  必稱為神的兒子
[00:24:29.680 --> 00:24:30.680]  很清楚
[00:24:30.680 --> 00:24:32.680]  同類懷孕
[00:24:32.680 --> 00:24:34.680]  清清楚楚
[00:24:34.680 --> 00:24:37.680]  那舊約有什麼經文是說
[00:24:37.680 --> 00:24:40.680]  耶穌基督是同類懷孕
[00:24:40.680 --> 00:24:42.680]  以塞瓦書七章十四
[00:24:42.680 --> 00:24:44.680]  今天的經文
[00:24:44.680 --> 00:24:46.680]  但其實
[00:24:46.680 --> 00:24:50.680]  早在創世記已經說是同類懷孕
[00:24:50.680 --> 00:24:52.680]  你說真的嗎?
[00:24:52.680 --> 00:24:54.680]  是呀
[00:24:54.680 --> 00:24:56.680]  三章十五節
[00:24:56.680 --> 00:24:58.680]  記不記得神和蛇
[00:24:58.680 --> 00:25:00.680]  或者是撒旦說
[00:25:00.680 --> 00:25:02.680]  你的後裔和女人的後裔
[00:25:02.680 --> 00:25:04.680]  必是
[00:25:04.680 --> 00:25:06.680]  必此為壽
[00:25:06.680 --> 00:25:08.680]  女人的後裔要傷你的頭
[00:25:08.680 --> 00:25:10.680]  你要傷她的腳踭
[00:25:10.680 --> 00:25:13.680]  這篇經文怎會說女人是
[00:25:13.680 --> 00:25:17.680]  女人會不會說是同類懷孕
[00:25:17.680 --> 00:25:19.680]  其實真的說同類懷孕
[00:25:19.680 --> 00:25:21.680]  為什麼呢
[00:25:21.680 --> 00:25:23.680]  因為猶太人的家譜當中
[00:25:23.680 --> 00:25:25.680]  從來不會說男人的事
[00:25:25.680 --> 00:25:27.680]  不會說女人的
[00:25:27.680 --> 00:25:29.680]  一定是說男人生男人
[00:25:29.680 --> 00:25:31.680]  某某人生了某某人
[00:25:31.680 --> 00:25:33.680]  某某人be god某某人
[00:25:33.680 --> 00:25:35.680]  從來不會是女人
[00:25:35.680 --> 00:25:37.680]  說到女人生子的話
[00:25:37.680 --> 00:25:39.680]  一定是不經男人
[00:25:39.680 --> 00:25:41.680]  所以是同類懷孕
[00:25:41.680 --> 00:25:45.680]  有熟悉聖經的弟兄姊妹
[00:25:45.680 --> 00:25:47.680]  可能會說
[00:25:47.680 --> 00:25:49.680]  嘩!你不要騙我膝蓋不吃辣椒醬
[00:25:49.680 --> 00:25:51.680]  我知道馬太福音中
[00:25:51.680 --> 00:25:53.680]  由耶穌基督的家譜
[00:25:53.680 --> 00:25:55.680]  是有四個女人的名字
[00:25:55.680 --> 00:25:57.680]  的確是有四個女人的名字
[00:25:57.680 --> 00:25:59.680]  我們一起來看看這四個女人
[00:25:59.680 --> 00:26:01.680]  第一個是他馬氏
[00:26:01.680 --> 00:26:03.680]  在馬太福音一章三節
[00:26:03.680 --> 00:26:05.680]  是不是說他馬氏生了誰
[00:26:05.680 --> 00:26:07.680]  不是
[00:26:07.680 --> 00:26:09.680]  是猶大從他馬氏生了誰
[00:26:09.680 --> 00:26:11.680]  不是
[00:26:11.680 --> 00:26:13.680]  是猶大從他馬氏生了
[00:26:13.680 --> 00:26:15.680]  法拉斯和謝拉
[00:26:15.680 --> 00:26:17.680]  仍然是男人生男人
[00:26:17.680 --> 00:26:19.680]  不過是從這個女人生的
[00:26:19.680 --> 00:26:21.680]  第二個女人是誰
[00:26:21.680 --> 00:26:23.680]  是拉合氏
[00:26:23.680 --> 00:26:25.680]  又不是說拉合氏
[00:26:25.680 --> 00:26:27.680]  靠自己生子
[00:26:27.680 --> 00:26:29.680]  是撒門從拉合氏生了波亞斯
[00:26:29.680 --> 00:26:31.680]  又是男人生男人
[00:26:31.680 --> 00:26:33.680]  第三個是誰
[00:26:33.680 --> 00:26:35.680]  是別氏巴
[00:26:35.680 --> 00:26:37.680]  經歷了很多事情
[00:26:37.680 --> 00:26:39.680]  是別氏巴
[00:26:39.680 --> 00:26:41.680]  經文都不提別氏巴這個名字
[00:26:41.680 --> 00:26:43.680]  說是烏利亞的妻子
[00:26:43.680 --> 00:26:45.680]  不切提別氏巴
[00:26:45.680 --> 00:26:47.680]  是不是別氏巴生了索羅門
[00:26:47.680 --> 00:26:49.680]  是
[00:26:49.680 --> 00:26:51.680]  但是是大衛從別氏巴生了索羅門
[00:26:51.680 --> 00:26:53.680]  有沒有看到
[00:26:53.680 --> 00:26:55.680]  始終都是男人生男人
[00:26:55.680 --> 00:26:57.680]  第四個女人是瑪利亞
[00:26:57.680 --> 00:26:59.680]  當然是說約瑟
[00:26:59.680 --> 00:27:01.680]  是從瑪利亞生了約瑟
[00:27:01.680 --> 00:27:03.680]  如果我們看前面的經文
[00:27:03.680 --> 00:27:05.680]  是不是這樣說
[00:27:05.680 --> 00:27:07.680]  不是
[00:27:07.680 --> 00:27:09.680]  一章十六節說
[00:27:09.680 --> 00:27:11.680]  約瑟就是瑪利亞的丈夫
[00:27:11.680 --> 00:27:13.680]  然後說什麼
[00:27:13.680 --> 00:27:15.680]  那稱為基督的耶穌
[00:27:15.680 --> 00:27:17.680]  是從瑪利亞生的
[00:27:17.680 --> 00:27:19.680]  耶穌是從瑪利亞生的
[00:27:19.680 --> 00:27:21.680]  同女懷孕
[00:27:21.680 --> 00:27:23.680]  就是說女人的後裔
[00:27:23.680 --> 00:27:25.680]  這裡看到
[00:27:25.680 --> 00:27:27.680]  在這創世記三章十五節
[00:27:27.680 --> 00:27:29.680]  已經提到同女懷孕的事實
[00:27:29.680 --> 00:27:31.680]  因為猶太人的書寫
[00:27:31.680 --> 00:27:33.680]  是同女懷孕
[00:27:33.680 --> 00:27:35.680]  因為猶太人的書
[00:27:35.680 --> 00:27:37.680]  聖經裡面從來不會說
[00:27:37.680 --> 00:27:39.680]  女人生誰
[00:27:39.680 --> 00:27:41.680]  一定是男人生男人
[00:27:41.680 --> 00:27:45.680]  如果你是繼續有心去讀
[00:27:45.680 --> 00:27:47.680]  馬太福音的話你會發覺第二章
[00:27:47.680 --> 00:27:49.680]  有很多經文是提到約瑟
[00:27:49.680 --> 00:27:51.680]  有很多經文是提到瑪利亞
[00:27:51.680 --> 00:27:53.680]  提到約瑟的時候
[00:27:53.680 --> 00:27:55.680]  只不過說是約瑟
[00:27:55.680 --> 00:27:57.680]  提到瑪利亞的時候
[00:27:57.680 --> 00:27:59.680]  會怎麼說
[00:27:59.680 --> 00:28:01.680]  是說耶穌基督的母親
[00:28:01.680 --> 00:28:03.680]  非常非常清楚
[00:28:03.680 --> 00:28:05.680]  同女懷孕的事實
[00:28:05.680 --> 00:28:09.680]  你說舊約除了
[00:28:09.680 --> 00:28:11.680]  以塞亞書
[00:28:11.680 --> 00:28:13.680]  和你說的創世記
[00:28:13.680 --> 00:28:15.680]  還有沒有其他經文
[00:28:15.680 --> 00:28:17.680]  說同女懷孕
[00:28:17.680 --> 00:28:19.680]  有 還有一節
[00:28:19.680 --> 00:28:21.680]  這一節就是耶利米書三十一章
[00:28:21.680 --> 00:28:23.680]  二十二節
[00:28:23.680 --> 00:28:25.680]  耶和華在地上
[00:28:25.680 --> 00:28:27.680]  做了一件新事
[00:28:27.680 --> 00:28:29.680]  就是女子護衛男子
[00:28:29.680 --> 00:28:31.680]  一件新事
[00:28:31.680 --> 00:28:33.680]  女子護衛男子
[00:28:33.680 --> 00:28:35.680]  大兄
[00:28:35.680 --> 00:28:37.680]  完了崇拜就要
[00:28:37.680 --> 00:28:39.680]  抓住那些姐妹
[00:28:39.680 --> 00:28:41.680]  叫他們維護你護衛你
[00:28:41.680 --> 00:28:43.680]  經文是這樣說
[00:28:43.680 --> 00:28:45.680]  這裡的翻譯有一點問題
[00:28:45.680 --> 00:28:47.680]  其實好的翻譯是什麼
[00:28:47.680 --> 00:28:49.680]  是擁有
[00:28:49.680 --> 00:28:51.680]  這個擁有不是說找到老公
[00:28:51.680 --> 00:28:53.680]  擁有了老公
[00:28:53.680 --> 00:28:55.680]  這個其實是
[00:28:55.680 --> 00:28:57.680]  懷孕生子的那種擁有
[00:28:57.680 --> 00:28:59.680]  其實猶太人的拉比
[00:28:59.680 --> 00:29:01.680]  一看這節經文很清楚
[00:29:01.680 --> 00:29:03.680]  他們完全知道
[00:29:03.680 --> 00:29:05.680]  是怎麼一回事
[00:29:05.680 --> 00:29:07.680]  因為從來沒有說男人
[00:29:07.680 --> 00:29:09.680]  沒有說女人會懷孕
[00:29:09.680 --> 00:29:11.680]  靠自己生子
[00:29:11.680 --> 00:29:13.680]  在經文裡面一定是男人
[00:29:13.680 --> 00:29:15.680]  三男人
[00:29:15.680 --> 00:29:17.680]  所以拉比一看到這節經文
[00:29:17.680 --> 00:29:19.680]  知道不尋常
[00:29:19.680 --> 00:29:21.680]  拉比通常的解釋
[00:29:21.680 --> 00:29:23.680]  對這節經文是怎樣的解釋
[00:29:23.680 --> 00:29:25.680]  他們說這一節經文
[00:29:25.680 --> 00:29:27.680]  是講尼塞亞的
[00:29:27.680 --> 00:29:29.680]  一看就知道
[00:29:29.680 --> 00:29:31.680]  猶太人拉比的文獻
[00:29:31.680 --> 00:29:33.680]  當中怎樣說
[00:29:33.680 --> 00:29:35.680]  他說尼塞亞是沒有逐世的父親
[00:29:35.680 --> 00:29:37.680]  因為是女人
[00:29:37.680 --> 00:29:39.680]  擁有男人
[00:29:39.680 --> 00:29:41.680]  自己是懷孕生子
[00:29:41.680 --> 00:29:43.680]  所以是
[00:29:43.680 --> 00:29:45.680]  北京逐世的父親
[00:29:45.680 --> 00:29:47.680]  又說尼塞亞的出生
[00:29:47.680 --> 00:29:49.680]  是沒有瑕疵的
[00:29:49.680 --> 00:29:51.680]  因為你沒有經罪人生出來
[00:29:51.680 --> 00:29:53.680]  所以男人的罪人
[00:29:53.680 --> 00:29:55.680]  是沒有瑕疵的
[00:29:55.680 --> 00:29:57.680]  另外又說什麼
[00:29:57.680 --> 00:29:59.680]  尼塞亞和
[00:29:59.680 --> 00:30:01.680]  常人是不同的
[00:30:01.680 --> 00:30:03.680]  就好像朝露的神
[00:30:03.680 --> 00:30:05.680]  降落在草地上
[00:30:05.680 --> 00:30:07.680]  北京人手
[00:30:07.680 --> 00:30:09.680]  這個是猶太人拉比的文獻
[00:30:09.680 --> 00:30:11.680]  我不是說基督教
[00:30:11.680 --> 00:30:13.680]  基督徒的翻譯
[00:30:13.680 --> 00:30:15.680]  猶太人的拉比
[00:30:15.680 --> 00:30:17.680]  是這樣翻譯這一節的經文
[00:30:17.680 --> 00:30:21.680]  就是耶利米書31章22節
[00:30:21.680 --> 00:30:23.680]  但是很可惜
[00:30:23.680 --> 00:30:25.680]  當耶穌基督
[00:30:25.680 --> 00:30:27.680]  來到猶太人的面前
[00:30:27.680 --> 00:30:29.680]  他們居然是不認識
[00:30:29.680 --> 00:30:31.680]  為什麼說他們不認識
[00:30:31.680 --> 00:30:33.680]  約翰福音第七章第27節
[00:30:33.680 --> 00:30:35.680]  怎麼說
[00:30:35.680 --> 00:30:37.680]  他們研究耶穌基督是誰
[00:30:37.680 --> 00:30:39.680]  然而我們知道
[00:30:39.680 --> 00:30:41.680]  這個人從哪裡來
[00:30:41.680 --> 00:30:43.680]  這個人是誰
[00:30:43.680 --> 00:30:45.680]  耶穌基督
[00:30:45.680 --> 00:30:47.680]  他們說我們知道
[00:30:47.680 --> 00:30:49.680]  耶穌基督是從哪裡來
[00:30:49.680 --> 00:30:51.680]  就是約瑟和瑪利亞的兒子
[00:30:51.680 --> 00:30:53.680]  我們知道他從哪裡來
[00:30:53.680 --> 00:30:55.680]  然後怎麼說
[00:30:55.680 --> 00:30:57.680]  只是基督來的時候
[00:30:57.680 --> 00:30:59.680]  基督就是他們的尼塞亞
[00:30:59.680 --> 00:31:01.680]  我們的尼塞亞來的時候
[00:31:01.680 --> 00:31:03.680]  沒有人知道他從哪裡來
[00:31:03.680 --> 00:31:07.680]  他們就是看到這一節的經文
[00:31:07.680 --> 00:31:09.680]  耶利米書31章22節
[00:31:09.680 --> 00:31:11.680]  知道當尼塞亞來的時候
[00:31:11.680 --> 00:31:13.680]  沒有人知道他從哪裡來
[00:31:13.680 --> 00:31:15.680]  他就好像朝露的神
[00:31:15.680 --> 00:31:17.680]  降落在草地上
[00:31:17.680 --> 00:31:19.680]  自然出現
[00:31:19.680 --> 00:31:21.680]  北京人手
[00:31:21.680 --> 00:31:23.680]  所以他們看到耶穌基督
[00:31:23.680 --> 00:31:25.680]  他們說這個不可能是尼塞亞
[00:31:25.680 --> 00:31:27.680]  我們知道他從哪裡來
[00:31:27.680 --> 00:31:29.680]  他就是約瑟和瑪利亞的兒子
[00:31:29.680 --> 00:31:33.680]  我們看到這麼多經文
[00:31:33.680 --> 00:31:35.680]  都說耶穌基督就是
[00:31:35.680 --> 00:31:37.680]  同女懷孕
[00:31:37.680 --> 00:31:39.680]  不妨再看看
[00:31:39.680 --> 00:31:41.680]  為什麼需要同女懷孕
[00:31:41.680 --> 00:31:43.680]  為什麼我們需要同女懷孕
[00:31:43.680 --> 00:31:45.680]  我們知道耶穌基督
[00:31:45.680 --> 00:31:47.680]  來到世上幫我們做什麼
[00:31:47.680 --> 00:31:49.680]  是救贖我們
[00:31:49.680 --> 00:31:51.680]  是替我們贖罪
[00:31:51.680 --> 00:31:53.680]  在彼得前書3章18節
[00:31:53.680 --> 00:31:55.680]  說得很清楚
[00:31:55.680 --> 00:31:57.680]  這個贖罪的過程
[00:31:57.680 --> 00:31:59.680]  有三樣是需要的
[00:31:59.680 --> 00:32:01.680]  我們看到經文說什麼
[00:32:01.680 --> 00:32:03.680]  因基督也曾一次為罪受苦
[00:32:03.680 --> 00:32:05.680]  就是義的代不義的
[00:32:05.680 --> 00:32:07.680]  為了要引我們到神面前
[00:32:07.680 --> 00:32:09.680]  按著肉體說他被致死
[00:32:09.680 --> 00:32:11.680]  按著靈性說他犯罪
[00:32:11.680 --> 00:32:13.680]  按著肉體說他被致死
[00:32:13.680 --> 00:32:15.680]  按著靈性說他復活了
[00:32:15.680 --> 00:32:17.680]  我們看到
[00:32:17.680 --> 00:32:19.680]  耶穌基督的救贖有三件事
[00:32:19.680 --> 00:32:21.680]  第一件事是義代替不義
[00:32:21.680 --> 00:32:23.680]  所以要救贖我們
[00:32:23.680 --> 00:32:25.680]  一定要無罪的替有罪
[00:32:25.680 --> 00:32:27.680]  就好像是
[00:32:27.680 --> 00:32:29.680]  哥林多後書5章21節所說
[00:32:29.680 --> 00:32:31.680]  無罪的替有罪
[00:32:31.680 --> 00:32:35.680]  試問一下一個人
[00:32:35.680 --> 00:32:37.680]  能不能代替另外一個人
[00:32:37.680 --> 00:32:39.680]  贖罪
[00:32:39.680 --> 00:32:41.680]  他自己也有罪
[00:32:41.680 --> 00:32:43.680]  唯一的方法就是
[00:32:43.680 --> 00:32:45.680]  神自己來代替我們贖罪
[00:32:45.680 --> 00:32:47.680]  所以要是神
[00:32:47.680 --> 00:32:49.680]  來替我們贖罪
[00:32:49.680 --> 00:32:51.680]  第二件事
[00:32:51.680 --> 00:32:53.680]  他要能夠被致死
[00:32:53.680 --> 00:32:55.680]  罪的功架是什麼
[00:32:55.680 --> 00:32:57.680]  罪的功架是死
[00:32:57.680 --> 00:32:59.680]  要人替我們贖罪
[00:32:59.680 --> 00:33:01.680]  這個人是要死要處死的
[00:33:01.680 --> 00:33:03.680]  神可不可以被致死
[00:33:03.680 --> 00:33:05.680]  神不能夠被致死
[00:33:05.680 --> 00:33:07.680]  唯一的方法
[00:33:07.680 --> 00:33:09.680]  神能夠被致死
[00:33:09.680 --> 00:33:11.680]  就是神到城獄
[00:33:11.680 --> 00:33:13.680]  來到世上
[00:33:13.680 --> 00:33:15.680]  為我們的罪被致死
[00:33:15.680 --> 00:33:17.680]  這是第二個需要
[00:33:17.680 --> 00:33:19.680]  第三個需要是
[00:33:19.680 --> 00:33:21.680]  按靈性說他復活了
[00:33:21.680 --> 00:33:25.680]  如果我們每一個人死了
[00:33:25.680 --> 00:33:27.680]  替我們贖罪
[00:33:27.680 --> 00:33:29.680]  耶穌基督替我們贖罪就算了
[00:33:29.680 --> 00:33:31.680]  我們就很悲慘了
[00:33:31.680 --> 00:33:33.680]  我們沒有了永生的盼望
[00:33:33.680 --> 00:33:37.680]  因為耶穌基督的復活
[00:33:37.680 --> 00:33:39.680]  每一個人都有復活的盼望
[00:33:39.680 --> 00:33:43.680]  但是如果一個人
[00:33:43.680 --> 00:33:45.680]  替我們贖罪能不能夠復活
[00:33:45.680 --> 00:33:47.680]  你看到現在死了那麼多人
[00:33:47.680 --> 00:33:49.680]  有沒有一個人能夠復活
[00:33:49.680 --> 00:33:51.680]  是有
[00:33:51.680 --> 00:33:53.680]  以利亞先知
[00:33:53.680 --> 00:33:55.680]  以神跡使人復活
[00:33:55.680 --> 00:33:57.680]  耶穌基督是可以叫拉撒路復活
[00:33:57.680 --> 00:33:59.680]  但是復活了
[00:33:59.680 --> 00:34:01.680]  他們去了哪裡
[00:34:01.680 --> 00:34:03.680]  不就是再死過
[00:34:03.680 --> 00:34:05.680]  只有耶穌基督
[00:34:05.680 --> 00:34:07.680]  是可以使自己復活
[00:34:07.680 --> 00:34:11.680]  約翰福音十章第十八節
[00:34:11.680 --> 00:34:13.680]  怎麼說
[00:34:13.680 --> 00:34:15.680]  耶穌基督說你們沒有人奪我的生命
[00:34:15.680 --> 00:34:17.680]  是我自己捨棄我的生命
[00:34:17.680 --> 00:34:19.680]  他說我有權
[00:34:19.680 --> 00:34:21.680]  捨棄我的生命
[00:34:21.680 --> 00:34:23.680]  我有權將我的生命奪回來
[00:34:23.680 --> 00:34:27.680]  他是為了我們的罪
[00:34:27.680 --> 00:34:29.680]  甘願受死
[00:34:29.680 --> 00:34:31.680]  但是他是有權
[00:34:31.680 --> 00:34:33.680]  有這樣的力量能夠復活
[00:34:33.680 --> 00:34:35.680]  只有神有這樣的力量
[00:34:35.680 --> 00:34:37.680]  能夠自己復活
[00:34:37.680 --> 00:34:39.680]  我們做人的沒有一個能夠
[00:34:39.680 --> 00:34:41.680]  所以這三樣東西
[00:34:41.680 --> 00:34:43.680]  要承傳在我們救贖者身上
[00:34:43.680 --> 00:34:47.680]  這個救贖者有一個很特殊的身份
[00:34:47.680 --> 00:34:49.680]  要是百分之百的神
[00:34:49.680 --> 00:34:51.680]  能夠赦免我們的罪
[00:34:51.680 --> 00:34:55.680]  他要是百分之百的神能夠復活
[00:34:55.680 --> 00:34:57.680]  他要是百分之百的人
[00:34:57.680 --> 00:34:59.680]  能夠為我們被釘十字架受死
[00:35:01.680 --> 00:35:03.680]  這個就是為什麼要
[00:35:03.680 --> 00:35:05.680]  同女懷孕的原因
[00:35:05.680 --> 00:35:07.680]  我們看看歷史當中
[00:35:07.680 --> 00:35:09.680]  其實神做了四種人
[00:35:09.680 --> 00:35:11.680]  第一種人就是
[00:35:11.680 --> 00:35:13.680]  不經男人不經女人生出來
[00:35:13.680 --> 00:35:15.680]  是阿當
[00:35:15.680 --> 00:35:17.680]  是神在泥土
[00:35:17.680 --> 00:35:19.680]  是做了阿當出來
[00:35:19.680 --> 00:35:21.680]  吹一口氣
[00:35:21.680 --> 00:35:23.680]  變了有靈的活人
[00:35:23.680 --> 00:35:25.680]  不經男人也不經女人
[00:35:25.680 --> 00:35:27.680]  是神自己的創造
[00:35:27.680 --> 00:35:29.680]  有很多人問阿當有沒有肚臍
[00:35:29.680 --> 00:35:31.680]  沒有人知道
[00:35:31.680 --> 00:35:35.680]  第二種是什麼人
[00:35:35.680 --> 00:35:37.680]  第二種是靠男人不靠女人生出來
[00:35:37.680 --> 00:35:39.680]  這個是夏娃
[00:35:39.680 --> 00:35:41.680]  夏娃是阿當的一根肋骨
[00:35:41.680 --> 00:35:43.680]  生出來的
[00:35:43.680 --> 00:35:45.680]  有一個笑話
[00:35:45.680 --> 00:35:47.680]  這個只是笑話
[00:35:47.680 --> 00:35:49.680]  不要信以為真
[00:35:49.680 --> 00:35:51.680]  神就和阿當說
[00:35:51.680 --> 00:35:53.680]  你一個人獨居不好
[00:35:53.680 --> 00:35:55.680]  我會為你做一個配偶
[00:35:55.680 --> 00:35:57.680]  阿當說是
[00:35:57.680 --> 00:35:59.680]  我這個配偶很好
[00:35:59.680 --> 00:36:01.680]  你出去工作的時候
[00:36:01.680 --> 00:36:03.680]  他會幫你煮飯洗衣服
[00:36:03.680 --> 00:36:05.680]  會幫你打理家務
[00:36:05.680 --> 00:36:07.680]  你做到汗流浹背
[00:36:07.680 --> 00:36:09.680]  他還會幫你按摩
[00:36:09.680 --> 00:36:11.680]  阿當說這麼好
[00:36:11.680 --> 00:36:13.680]  你什麼時候給我這個配偶
[00:36:13.680 --> 00:36:15.680]  神看著阿當說
[00:36:15.680 --> 00:36:17.680]  有代價的
[00:36:17.680 --> 00:36:19.680]  It's gonna cost you an arm and a leg
[00:36:19.680 --> 00:36:21.680]  It's gonna cost you an arm and a leg
[00:36:21.680 --> 00:36:23.680]  於是阿當怎麼說
[00:36:23.680 --> 00:36:25.680]  阿當說
[00:36:25.680 --> 00:36:29.680]  一根肋骨能夠換取什麼
[00:36:29.680 --> 00:36:31.680]  An arm and a leg就太貴了
[00:36:31.680 --> 00:36:33.680]  一根肋骨能夠換取什麼
[00:36:33.680 --> 00:36:35.680]  於是神就把夏娃給了他
[00:36:35.680 --> 00:36:37.680]  夏娃就犯了罪
[00:36:37.680 --> 00:36:39.680]  這個只不過是一個笑話
[00:36:39.680 --> 00:36:41.680]  但是我們看得到
[00:36:41.680 --> 00:36:43.680]  的確夏娃是
[00:36:43.680 --> 00:36:45.680]  由阿當的肋骨所造成
[00:36:45.680 --> 00:36:47.680]  是靠男人
[00:36:47.680 --> 00:36:49.680]  正如聖經告訴我們
[00:36:49.680 --> 00:36:51.680]  是靠男人不靠女人
[00:36:51.680 --> 00:36:53.680]  而第三種形成人的方法
[00:36:53.680 --> 00:36:55.680]  和我們一樣
[00:36:55.680 --> 00:36:57.680]  我們每個人都有肚子
[00:36:57.680 --> 00:36:59.680]  每個人都是媽媽生的
[00:36:59.680 --> 00:37:01.680]  是男人和女人生出來的
[00:37:01.680 --> 00:37:03.680]  但是這三種
[00:37:03.680 --> 00:37:05.680]  變成人的辦法
[00:37:05.680 --> 00:37:07.680]  能不能夠贖罪
[00:37:07.680 --> 00:37:09.680]  不能夠贖罪
[00:37:09.680 --> 00:37:11.680]  阿當夏娃犯了罪
[00:37:11.680 --> 00:37:13.680]  我們每個人都是罪人
[00:37:13.680 --> 00:37:15.680]  不能夠替他人贖罪
[00:37:15.680 --> 00:37:17.680]  第四種是什麼
[00:37:17.680 --> 00:37:19.680]  是神經過女人
[00:37:19.680 --> 00:37:21.680]  不經男人生
[00:37:21.680 --> 00:37:23.680]  這個就是耶穌基督
[00:37:23.680 --> 00:37:25.680]  是百分之百的神
[00:37:25.680 --> 00:37:27.680]  是百分之百的人
[00:37:27.680 --> 00:37:29.680]  是能夠替我們贖罪
[00:37:29.680 --> 00:37:31.680]  因為他是百分之百的神
[00:37:31.680 --> 00:37:33.680]  是能夠復活
[00:37:33.680 --> 00:37:35.680]  是百分之百的神
[00:37:35.680 --> 00:37:37.680]  他也是人
[00:37:37.680 --> 00:37:39.680]  以致能夠替我們被釘十字架
[00:37:39.680 --> 00:37:41.680]  為我們的罪而死
[00:37:41.680 --> 00:37:43.680]  百分之百的人
[00:37:43.680 --> 00:37:45.680]  說到這裡
[00:37:45.680 --> 00:37:47.680]  要說清楚的就是
[00:37:47.680 --> 00:37:49.680]  耶穌基督的出世
[00:37:49.680 --> 00:37:51.680]  身體是肉體的孕育
[00:37:51.680 --> 00:37:53.680]  但是不是
[00:37:53.680 --> 00:37:55.680]  生命的創造
[00:37:55.680 --> 00:37:57.680]  這個有什麼分別
[00:37:57.680 --> 00:37:59.680]  說到如果是生命的創造
[00:37:59.680 --> 00:38:01.680]  就是說耶穌基督在
[00:38:01.680 --> 00:38:03.680]  同類莫迪亞生他之前
[00:38:03.680 --> 00:38:05.680]  是不存在的
[00:38:05.680 --> 00:38:07.680]  這個是生命的創造
[00:38:07.680 --> 00:38:09.680]  肉體的孕育就是說耶穌基督
[00:38:09.680 --> 00:38:11.680]  一向都存在的
[00:38:11.680 --> 00:38:13.680]  只是透過瑪利亞生出來的肉體
[00:38:13.680 --> 00:38:15.680]  這個我們怎麼知道
[00:38:15.680 --> 00:38:17.680]  耶穌基督只是
[00:38:17.680 --> 00:38:19.680]  肉體的孕育
[00:38:19.680 --> 00:38:21.680]  不是生命的創造
[00:38:21.680 --> 00:38:23.680]  因為經文說的
[00:38:23.680 --> 00:38:25.680]  太初有道
[00:38:25.680 --> 00:38:27.680]  道與神同在
[00:38:27.680 --> 00:38:29.680]  另外耶穌基督曾經說過什麼
[00:38:29.680 --> 00:38:31.680]  在約翰福音
[00:38:31.680 --> 00:38:33.680]  58節說
[00:38:33.680 --> 00:38:35.680]  阿伯拉罕之前
[00:38:35.680 --> 00:38:37.680]  我已經存在
[00:38:37.680 --> 00:38:39.680]  Before Abraham I am
[00:38:39.680 --> 00:38:41.680]  他是用到現在式
[00:38:41.680 --> 00:38:43.680]  阿伯拉罕的前面
