
[00:00:00.000 --> 00:00:09.000]  要明白耶穌所講的殺種的比喻,
[00:32:25.000 --> 00:32:28.000]  你繼續栽種,你繼續消灌,
[00:32:28.000 --> 00:32:32.000]  耶穌教我們,你做完你應份的,你應該怎樣說話?
[00:32:32.000 --> 00:32:37.000]  我們都是無用的僕人,
[00:32:37.000 --> 00:32:42.000]  我們所做的,是我們應該做的。
[00:32:42.000 --> 00:32:44.000]  這個態度很重要的。
[00:32:44.000 --> 00:32:47.000]  你盡心竭力去殺種,
[00:32:47.000 --> 00:32:52.000]  你做完一切,除草、築叢、施肥,
[00:32:52.000 --> 00:32:56.000]  但是你知道,種子是否長起來,
[00:32:56.000 --> 00:32:59.000]  三十倍還是六十倍還是一百倍,
[00:32:59.000 --> 00:33:04.000]  四個字,不關你的事。
[00:33:04.000 --> 00:33:06.000]  懂不懂得這樣看?
[00:33:06.000 --> 00:33:11.000]  我講完道教,今天不行了,我要趕去屋泰華宣道會,
[00:33:11.000 --> 00:33:14.000]  平時會站在門口,跟弟兄姊妹,
[00:33:14.000 --> 00:33:19.000]  現在又不行了,H1N1,不握手了,拱手為禮。
[00:33:19.000 --> 00:33:22.000]  每次都有弟兄姊妹走過來跟我說,
[00:33:22.000 --> 00:33:27.000]  李博士,多謝你,你的訊息很幫助到我。
[00:33:27.000 --> 00:33:32.000]  我衝口而出的,不關我的事。
[00:33:32.000 --> 00:33:35.000]  我以為我講得很精彩那次,
[00:33:35.000 --> 00:33:38.000]  我太太回家告訴我,都不知道你在說什麼。
[00:33:38.000 --> 00:33:42.000]  我以為昨晚我睡得極差,
[00:33:42.000 --> 00:33:45.000]  今天都不知道自己在說什麼的時候,
[00:33:45.000 --> 00:33:50.000]  弟兄姊妹說,你講得很慢,我聽得很清楚。
[00:33:50.000 --> 00:33:59.000]  叫人生長的,令命成長的,真的不關我的事。
[00:33:59.000 --> 00:34:03.000]  不過這麼說,弟兄姊妹呆了,不知道怎麼反應,
[00:34:03.000 --> 00:34:06.000]  於是我現在要改口,感謝主。
[00:34:06.000 --> 00:34:08.000]  他們懂得反應,感謝主。
[00:34:08.000 --> 00:34:13.000]  將榮耀歸給神,你作首聖詩出來,
[00:34:13.000 --> 00:34:17.000]  很多人唱得得幫助,你沾沾自喜?
[00:34:17.000 --> 00:34:22.000]  不是呀!我去另一個夏令會講完這篇道,
[00:34:22.000 --> 00:34:25.000]  帶領唱詩的姐妹,她很有天份,
[00:34:25.000 --> 00:34:28.000]  寫了很多首聖詩,還送給我,
[00:34:28.000 --> 00:34:30.000]  在上面她寫了四個字,
[00:34:30.000 --> 00:34:32.000]  「不關我的事」,
[00:34:32.000 --> 00:34:36.000]  多好呀!多釋放呀!多輕鬆呀!
[00:34:36.000 --> 00:34:40.000]  我做我的那份,我帶茶經,我教主學,
[00:34:40.000 --> 00:34:44.000]  我做導師,我栽培初信者成長,
[00:34:44.000 --> 00:34:47.000]  不關我的事。
[00:34:47.000 --> 00:34:51.000]  這是一個農夫,晚晚睡得著覺,
[00:34:51.000 --> 00:34:55.000]  不用睜大隻眼,望著田,
[00:34:55.000 --> 00:34:58.000]  去看那些稻種有沒有成長,
[00:34:58.000 --> 00:35:01.000]  沒有的話,晚黑播莫札特音樂,
[00:35:01.000 --> 00:35:03.000]  多餘的,
[00:35:03.000 --> 00:35:08.000]  唯有神,叫他生長。
[00:35:08.000 --> 00:35:10.000]  看到嗎?
[00:35:10.000 --> 00:35:15.000]  你做一個農夫,你做一個專業的殺種的人,
[00:35:15.000 --> 00:35:18.000]  你要懂得學,
[00:35:18.000 --> 00:35:21.000]  對當時的人,人人都是農夫,
[00:35:21.000 --> 00:35:24.000]  人人一聽,會心微笑。
[00:35:24.000 --> 00:35:26.000]  今日我們不是農夫,
[00:35:26.000 --> 00:35:30.000]  我們很容易在殺、
[00:35:30.000 --> 00:35:35.000]  稻種、侍奉神的經歷上,
[00:35:35.000 --> 00:35:37.000]  我們灰心,
[00:35:37.000 --> 00:35:39.000]  我們喪膽,
[00:35:39.000 --> 00:35:42.000]  我們以為是自己的肩膀,
[00:35:42.000 --> 00:35:46.000]  背著弟兄姊妹的靈性長進,
[00:35:46.000 --> 00:35:49.000]  我們以為是看我,
[00:35:49.000 --> 00:35:51.000]  No way!
[00:35:51.000 --> 00:35:56.000]  耶穌講這個比喻,真是一言驚醒夢中人。
[00:35:56.000 --> 00:35:59.000]  還有第三,
[00:35:59.000 --> 00:36:01.000]  一個農夫,
[00:36:01.000 --> 00:36:04.000]  詩篇的金句,
[00:36:04.000 --> 00:36:10.000]  他帶著種子流淚出去殺種,
[00:36:10.000 --> 00:36:12.000]  然後呢?
[00:36:12.000 --> 00:36:16.000]  他歡呼收蓋。
[00:36:16.000 --> 00:36:19.000]  那帶著種子流淚出去的,
[00:36:19.000 --> 00:36:22.000]  必歡歡喜喜的返來。
[00:36:22.000 --> 00:36:26.000]  《背聖經》上半節、下半節,
[00:36:26.000 --> 00:36:30.000]  一分鐘之內,一秒鐘之內就讀完了。
[00:36:30.000 --> 00:36:35.000]  但是一個真正殺種的農夫,
[00:36:35.000 --> 00:36:37.000]  他知道,
[00:36:37.000 --> 00:36:40.000]  他流淚殺種,
[00:36:40.000 --> 00:36:43.000]  他要等。
[00:36:43.000 --> 00:36:47.000]  不是這一分鐘殺了種,
[00:36:47.000 --> 00:36:50.000]  下一分鐘就有收成。
[00:36:50.000 --> 00:36:52.000]  等候,
[00:36:52.000 --> 00:36:55.000]  是每一個殺種的人,
[00:36:55.000 --> 00:36:59.000]  必經的過程。
[00:36:59.000 --> 00:37:02.000]  我不懂種花,
[00:37:02.000 --> 00:37:04.000]  種死仙人掌,
[00:37:04.000 --> 00:37:06.000]  不過前年秋天,
[00:37:06.000 --> 00:37:08.000]  我把心一橫,
[00:37:08.000 --> 00:37:14.000]  我去Home Depot買了200粒鬱金香的Bobs,
[00:37:14.000 --> 00:37:16.000]  然後回到家裡,
[00:37:16.000 --> 00:37:20.000]  我把後院的花槽挖起了,
[00:37:20.000 --> 00:37:22.000]  原來種鬱金香,
[00:37:22.000 --> 00:37:25.000]  要量一下挖多深,
[00:37:25.000 --> 00:37:29.000]  半尺,那些松鼠仔就挖不到,
[00:37:29.000 --> 00:37:32.000]  還要放下去,不是扔下去,
[00:37:32.000 --> 00:37:35.000]  Sit,那個Bobs就向上,
[00:37:35.000 --> 00:37:39.000]  你反過來放,它不生長。
[00:37:39.000 --> 00:37:41.000]  我種了200粒下去,
[00:37:41.000 --> 00:37:44.000]  埋了它,埋了肥料。
[00:37:44.000 --> 00:37:47.000]  那年我的親兄告訴我,
[00:37:47.000 --> 00:37:49.000]  如果你種了鬱金香,
[00:37:49.000 --> 00:37:51.000]  明年春天很漂亮的了,
[00:37:51.000 --> 00:37:53.000]  因為今年下雪下得很厲害,
[00:37:53.000 --> 00:37:56.000]  一定長得很漂亮。
[00:37:56.000 --> 00:37:59.000]  二月、三月,
[00:37:59.000 --> 00:38:01.000]  只見到一堆雪,
[00:38:01.000 --> 00:38:03.000]  什麼都看不到,
[00:38:03.000 --> 00:38:05.000]  用雪之後,
[00:38:05.000 --> 00:38:07.000]  我真是天天出去種的,
[00:38:07.000 --> 00:38:11.000]  我幾乎想挖開泥去種,
[00:38:11.000 --> 00:38:12.000]  出來沒有,
[00:38:12.000 --> 00:38:14.000]  什麼聲音都沒有,
[00:38:14.000 --> 00:38:17.000]  我隔壁屋的鬱金香長出來了,
[00:38:17.000 --> 00:38:19.000]  很漂亮,
[00:38:19.000 --> 00:38:21.000]  什麼動靜都沒有。
[00:38:21.000 --> 00:38:24.000]  我說我們都是不適合種花的了,
[00:38:24.000 --> 00:38:26.000]  回去港島更好。
[00:38:26.000 --> 00:38:30.000]  五月一日,
[00:38:30.000 --> 00:38:33.000]  我的鬱金香長出來了,
[00:38:33.000 --> 00:38:36.000]  你知道我做了什麼事嗎?
[00:38:36.000 --> 00:38:38.000]  我去數,
[00:38:38.000 --> 00:38:40.000]  我種了200粒,
[00:38:40.000 --> 00:38:44.000]  有沒有200棵出來?
[00:38:44.000 --> 00:38:45.000]  我的親戚說,
[00:38:45.000 --> 00:38:48.000]  「傻的你,你種得太密了,
[00:38:48.000 --> 00:38:50.000]  變了骰子區,
[00:38:50.000 --> 00:38:51.000]  不行的。」
[00:38:51.000 --> 00:38:55.000]  我說現在挖起來又遲了。
[00:38:55.000 --> 00:38:57.000]  我很心急,
[00:38:57.000 --> 00:39:00.000]  我想今天種,明天出。
[00:39:00.000 --> 00:39:02.000]  沒有這樣的事,
[00:39:02.000 --> 00:39:05.000]  按著時候、結果去種,
[00:39:05.000 --> 00:39:06.000]  有一個循環,
[00:39:06.000 --> 00:39:09.000]  有一個時間表。
[00:39:09.000 --> 00:39:13.000]  為上帝撒種,
[00:39:13.000 --> 00:39:17.000]  你都要等的。
[00:39:17.000 --> 00:39:19.000]  去年六月,
[00:39:19.000 --> 00:39:22.000]  我和太太有機會回去蘇格蘭,
[00:39:22.000 --> 00:39:24.000]  內丁堡。
[00:39:24.000 --> 00:39:29.000]  那個城市我們前後在那裡過了六年,
[00:39:29.000 --> 00:39:31.000]  七年的時候,
[00:39:31.000 --> 00:39:34.000]  差不多成為我們第二個故鄉,
[00:39:34.000 --> 00:39:36.000]  我們很喜歡那個地方。
[00:39:36.000 --> 00:39:38.000]  這次我們很匆忙,
[00:39:38.000 --> 00:39:41.000]  只有大半天時間回去,
[00:39:41.000 --> 00:39:44.000]  所以沒有通知教會朋友,
[00:39:44.000 --> 00:39:46.000]  打算自己走走,
[00:39:46.000 --> 00:39:48.000]  但是很失望,
[00:39:48.000 --> 00:39:51.000]  因為英國現在很有錢,
[00:39:51.000 --> 00:39:56.000]  所以以前那種味道完全沒有了,
[00:39:56.000 --> 00:39:58.000]  我們回去的感覺,
[00:39:58.000 --> 00:40:00.000]  好像說得不好聽一點,
[00:40:00.000 --> 00:40:02.000]  暴發戶的感覺,
[00:40:02.000 --> 00:40:03.000]  很漂亮,
[00:40:03.000 --> 00:40:05.000]  很繁榮,
[00:40:05.000 --> 00:40:08.000]  但是沒有了那個古城的味道。
[00:40:08.000 --> 00:40:09.000]  我和太太說,
[00:40:09.000 --> 00:40:11.000]  我們回來是說再見的,
[00:40:11.000 --> 00:40:12.000]  都不會再回來,
[00:40:12.000 --> 00:40:15.000]  沒有了以前的回憶了。
[00:40:15.000 --> 00:40:16.000]  太太很好,
[00:40:16.000 --> 00:40:18.000]  她記得我爸爸,
[00:40:18.000 --> 00:40:20.000]  我們臨起程之前說,
[00:40:20.000 --> 00:40:22.000]  他想要一件羊毛衣服,
[00:40:22.000 --> 00:40:24.000]  蘇格蘭出羊毛,
[00:40:24.000 --> 00:40:26.000]  所以Cashmere,
[00:40:26.000 --> 00:40:28.000]  我太太幫他找,
[00:40:28.000 --> 00:40:30.000]  六月,
[00:40:30.000 --> 00:40:32.000]  找羊毛衣服,
[00:40:32.000 --> 00:40:34.000]  有過頭的,
[00:40:34.000 --> 00:40:36.000]  我爸爸不喜歡,
[00:40:36.000 --> 00:40:37.000]  要購房子的,
[00:40:37.000 --> 00:40:40.000]  有女裝的,買不買?
[00:40:40.000 --> 00:40:42.000]  騙不了他老人家,
[00:40:42.000 --> 00:40:44.000]  所有房子不同,
[00:40:44.000 --> 00:40:46.000]  問一間,問兩間,
[00:40:46.000 --> 00:40:48.000]  問三間,我說算了,
[00:40:48.000 --> 00:40:50.000]  不合季節,
[00:40:50.000 --> 00:40:53.000]  回Toronto Sears買一件給他吧,
[00:40:53.000 --> 00:40:54.000]  不行的,
[00:40:54.000 --> 00:40:57.000]  你的袋子不是愛丁堡。
[00:40:57.000 --> 00:40:59.000]  我太太真的很好,
[00:40:59.000 --> 00:41:00.000]  她幫老爺,
[00:41:00.000 --> 00:41:01.000]  從Royal Miles,
[00:41:01.000 --> 00:41:03.000]  如果你去過愛丁堡,
[00:41:03.000 --> 00:41:06.000]  由中間North Bridge走起,
[00:41:06.000 --> 00:41:07.000]  一路走上Castle,
[00:41:07.000 --> 00:41:12.000]  逐間賣羊毛衣服的店舖進去問,
[00:41:12.000 --> 00:41:14.000]  去到最後一間,
[00:41:14.000 --> 00:41:16.000]  進去後,
[00:41:16.000 --> 00:41:17.000]  問完,
[00:41:17.000 --> 00:41:19.000]  自己再看清楚都沒有,
[00:41:19.000 --> 00:41:21.000]  死心了,
[00:41:21.000 --> 00:41:22.000]  走出來,
[00:41:22.000 --> 00:41:24.000]  在門口,
[00:41:24.000 --> 00:41:27.000]  遇到教會執事會主席,
[00:41:27.000 --> 00:41:30.000]  張澤波弟兄。
[00:41:30.000 --> 00:41:32.000]  三十年前,
[00:41:32.000 --> 00:41:34.000]  我們離開的時候,
[00:41:34.000 --> 00:41:36.000]  我們特意找他過來,
[00:41:36.000 --> 00:41:40.000]  因為剛剛開始了廣東話崇拜,
[00:41:40.000 --> 00:41:42.000]  請他幫忙看著教會,
[00:41:42.000 --> 00:41:44.000]  他很忠心,
[00:41:44.000 --> 00:41:46.000]  一眨眼,
[00:41:46.000 --> 00:41:50.000]  由1982年他過來,
[00:41:50.000 --> 00:41:53.000]  到2008年,
[00:41:53.000 --> 00:41:55.000]  他現在是教授了,
[00:41:55.000 --> 00:41:56.000]  大學教授了,
[00:41:56.000 --> 00:41:59.000]  不過都是那個雙光眼鏡,
[00:41:59.000 --> 00:42:02.000]  都是那條皺得不得了的褲子,
[00:42:02.000 --> 00:42:05.000]  都是那件風衣,
[00:42:05.000 --> 00:42:07.000]  「為什麼見到你?」
[00:42:07.000 --> 00:42:09.000]  大家都沒有想到,
[00:42:09.000 --> 00:42:11.000]  我們道歉,
[00:42:11.000 --> 00:42:12.000]  不好意思,沒有通知你,
[00:42:12.000 --> 00:42:13.000]  很熟悉的,
[00:42:13.000 --> 00:42:15.000]  所以不用說那麼多客氣話,
[00:42:15.000 --> 00:42:17.000]  「為什麼你會在這裡?」
[00:42:17.000 --> 00:42:19.000]  今晚團契茶經,
[00:42:19.000 --> 00:42:21.000]  在後面宿舍,
[00:42:21.000 --> 00:42:24.000]  我怕有些大陸來的同學找不到,
[00:42:24.000 --> 00:42:26.000]  所以我站在路口,
[00:42:26.000 --> 00:42:29.000]  看看有沒有一兩隻迷路的羊,
[00:42:29.000 --> 00:42:32.000]  帶他們上去茶經,
[00:42:32.000 --> 00:42:34.000]  我真的佩服這個弟兄,
[00:42:34.000 --> 00:42:36.000]  三十年如一日,
[00:42:36.000 --> 00:42:39.000]  教授了,英國教授,
[00:42:39.000 --> 00:42:41.000]  不是北美洲那些大學教授,
[00:42:41.000 --> 00:42:43.000]  不是到處都是,
[00:42:43.000 --> 00:42:45.000]  他就站在街頭,
[00:42:45.000 --> 00:42:47.000]  等一個留學生,
[00:42:47.000 --> 00:42:49.000]  或者有不認識的,
[00:42:49.000 --> 00:42:51.000]  我們談了很多天,
[00:42:51.000 --> 00:42:53.000]  很久沒有見面,
[00:42:53.000 --> 00:42:55.000]  談到天都黑了,
[00:42:55.000 --> 00:42:56.000]  店舖拉閘,
[00:42:56.000 --> 00:42:58.000]  他的手提電話響起,
[00:42:58.000 --> 00:43:00.000]  「習波你去了哪裡?這麼久都不回來。」
[00:43:00.000 --> 00:43:04.000]  「你不知道我見到誰了,我上來了,一會兒再談。」
[00:43:04.000 --> 00:43:06.000]  關了電話,
[00:43:06.000 --> 00:43:11.000]  他說「司機,我還有最後一件事想告訴你,
[00:43:11.000 --> 00:43:14.000]  你記得滿叔嗎?」
[00:43:14.000 --> 00:43:16.000]  記得,
[00:43:16.000 --> 00:43:19.000]  1979年,我們去到的時候,
[00:43:19.000 --> 00:43:22.000]  滿叔滿嫂也是在倫敦搬上來,
[00:43:22.000 --> 00:43:26.000]  滿叔是家禍產,大廚,
[00:43:26.000 --> 00:43:31.000]  滿嫂是極虔誠的基督徒,
[00:43:31.000 --> 00:43:34.000]  在倫敦,范盛.馬丁,in the field,
[00:43:34.000 --> 00:43:37.000]  是聖公會的教友,
[00:43:37.000 --> 00:43:40.000]  華僑,不識多過字,
[00:43:40.000 --> 00:43:42.000]  所以我很記得,有一次,
[00:43:42.000 --> 00:43:45.000]  他拿著張電費單來找我太太,
[00:43:45.000 --> 00:43:51.000]  「你們北面這麼貴電費,要交千幾鎊的。」
[00:43:51.000 --> 00:43:52.000]  我太太說「拿來看看。」
[00:43:52.000 --> 00:43:56.000]  「滿嫂不用怕,年份來的。」
[00:43:56.000 --> 00:44:00.000]  「我真的不識看,不要笑她。」
[00:44:00.000 --> 00:44:03.000]  我們帶她回禮拜堂,
[00:44:03.000 --> 00:44:06.000]  其實,星期六晚最好生意,
[00:44:06.000 --> 00:44:08.000]  我們知道下班後,
[00:44:08.000 --> 00:44:10.000]  洗完廚房,
[00:44:10.000 --> 00:44:11.000]  兩點鐘,
[00:44:11.000 --> 00:44:14.000]  回到家裡,不立刻睡覺,你知道嗎?
[00:44:14.000 --> 00:44:17.000]  所以很多中國人就去賭場,
[00:44:17.000 --> 00:44:20.000]  他們不去的,回家就要看電視片集,
[00:44:20.000 --> 00:44:23.000]  看到四點多鐘,累了,
[00:44:23.000 --> 00:44:26.000]  就上床洗腳睡覺,
[00:44:26.000 --> 00:44:28.000]  第二天不用開早的,
[00:44:28.000 --> 00:44:31.000]  如果兩點鐘回到店裡,
[00:44:31.000 --> 00:44:33.000]  切好菜,就晚上那場,
[00:44:33.000 --> 00:44:35.000]  就做晚餐,
[00:44:35.000 --> 00:44:37.000]  他肯回禮拜堂,
[00:44:37.000 --> 00:44:40.000]  下午兩點半鐘聚會,
[00:44:40.000 --> 00:44:42.000]  他就要早點起床,
[00:44:42.000 --> 00:44:45.000]  來到,「滿嫂,歡迎你。」
[00:44:45.000 --> 00:44:47.000]  「滿叔呢?」
[00:44:47.000 --> 00:44:49.000]  總是這個手勢,
[00:44:49.000 --> 00:44:53.000]  在門口,先煲好,
[00:44:53.000 --> 00:44:55.000]  進來有精神,
[00:44:55.000 --> 00:44:57.000]  不過還是沒有精神,
[00:44:57.000 --> 00:45:00.000]  出來,我是唯一的神學生,
[00:45:00.000 --> 00:45:02.000]  所以每次都是我做主席,
[00:45:02.000 --> 00:45:05.000]  我詩琴,我講道,
[00:45:05.000 --> 00:45:06.000]  我有報告,
[00:45:06.000 --> 00:45:08.000]  後來我聰明了,
[00:45:08.000 --> 00:45:09.000]  我找個錄音機,
[00:45:09.000 --> 00:45:12.000]  早一晚錄好那天唱詩,
[00:45:12.000 --> 00:45:14.000]  請唱詩,
[00:45:14.000 --> 00:45:16.000]  「聖哉聖哉聖哉」,
[00:45:16.000 --> 00:45:18.000]  我就不用走過琴,
[00:45:18.000 --> 00:45:19.000]  我就按鍵,
[00:45:19.000 --> 00:45:22.000]  就唱,
[00:45:22.000 --> 00:45:23.000]  唱完之後,按熄它,
[00:45:23.000 --> 00:45:25.000]  我講道,
[00:45:25.000 --> 00:45:27.000]  每次都是這樣,
[00:45:27.000 --> 00:45:29.000]  有兩個餐館的華僑,
[00:45:29.000 --> 00:45:31.000]  三十多歲,
[00:45:31.000 --> 00:45:32.000]  他要早上班,
[00:45:32.000 --> 00:45:34.000]  所以我講道講到還未完,
[00:45:34.000 --> 00:45:35.000]  現在還差不多,
[00:45:35.000 --> 00:45:36.000]  還有五分鐘就完了,
[00:45:36.000 --> 00:45:38.000]  他就走出來,
[00:45:38.000 --> 00:45:39.000]  很恭敬,
[00:45:39.000 --> 00:45:40.000]  鞠個鞠躬,
[00:45:40.000 --> 00:45:42.000]  「我走了。」
[00:45:42.000 --> 00:45:44.000]  還要拜拜,
[00:45:44.000 --> 00:45:45.000]  我講道,
[00:45:45.000 --> 00:45:46.000]  我不可以這樣,
[00:45:46.000 --> 00:45:48.000]  我跟他合個口,
[00:45:48.000 --> 00:45:49.000]  我繼續講,
[00:45:49.000 --> 00:45:50.000]  他不走,
[00:45:50.000 --> 00:45:52.000]  他走上來前面,
[00:45:52.000 --> 00:45:53.000]  因為有個奉獻箱,
[00:45:53.000 --> 00:45:55.000]  我們的奉獻箱是個餅罐,
[00:45:55.000 --> 00:45:59.000]  他就「噹」,
[00:45:59.000 --> 00:46:01.000]  第二個走上來,
[00:46:01.000 --> 00:46:03.000]  「噹」,
[00:46:03.000 --> 00:46:04.000]  沾香油,
[00:46:04.000 --> 00:46:06.000]  他們未信主,
[00:46:06.000 --> 00:46:07.000]  很恭敬,
[00:46:07.000 --> 00:46:09.000]  所以那段日子,
[00:46:09.000 --> 00:46:10.000]  我很深印象,
[00:46:10.000 --> 00:46:11.000]  我記得滿叔,
[00:46:11.000 --> 00:46:13.000]  他坐在這邊,
[00:46:13.000 --> 00:46:14.000]  講道一半,
[00:46:14.000 --> 00:46:15.000]  他累了,
[00:46:15.000 --> 00:46:17.000]  他打哭了,
[00:46:17.000 --> 00:46:19.000]  很戲劇性,
[00:46:19.000 --> 00:46:21.000]  又聲又色,
[00:46:21.000 --> 00:46:23.000]  然後他就閉上眼,
[00:46:23.000 --> 00:46:25.000]  打鼻鼾,
[00:46:25.000 --> 00:46:27.000]  我有一次都受不了,
[00:46:27.000 --> 00:46:29.000]  沒理由我每次都辛苦,
[00:46:29.000 --> 00:46:31.000]  講道他這樣睡,
[00:46:31.000 --> 00:46:32.000]  那次我講道,
[00:46:32.000 --> 00:46:33.000]  格拉森被鬼附,
[00:46:33.000 --> 00:46:34.000]  那二千隻豬,
[00:46:34.000 --> 00:46:36.000]  推到湖上,
[00:46:36.000 --> 00:46:37.000]  我就停下來,
[00:46:37.000 --> 00:46:38.000]  我問滿叔,
[00:46:38.000 --> 00:46:40.000]  豬肉幾錢斤?
[00:46:40.000 --> 00:46:43.000]  二千隻豬值多少錢?
[00:46:43.000 --> 00:46:47.000]  他起身,
[00:46:47.000 --> 00:46:48.000]  他站起來,
[00:46:48.000 --> 00:46:50.000]  他笑,
[00:46:50.000 --> 00:46:52.000]  我問豬肉幾錢斤,
[00:46:52.000 --> 00:46:53.000]  你問我,
[00:46:53.000 --> 00:46:54.000]  你問對了人,
[00:46:54.000 --> 00:46:57.000]  我知道豬肉幾錢斤,
[00:46:57.000 --> 00:46:58.000]  我說感謝主,
[00:46:58.000 --> 00:47:00.000]  他原來聽到,
[00:47:00.000 --> 00:47:02.000]  雖然他閉上眼聽,
[00:47:02.000 --> 00:47:04.000]  雖然他有時回應,
[00:47:04.000 --> 00:47:05.000]  不是阿門,
[00:47:05.000 --> 00:47:06.000]  是鼻鼾,
[00:47:06.000 --> 00:47:09.000]  不過他始終沒信主,
[00:47:09.000 --> 00:47:10.000]  我們82年離開他,
[00:47:10.000 --> 00:47:12.000]  沒信主,
[00:47:12.000 --> 00:47:15.000]  我們93年回去讀完PhD,
[00:47:15.000 --> 00:47:16.000]  離開他,
[00:47:16.000 --> 00:47:17.000]  沒信主,
[00:47:17.000 --> 00:47:18.000]  撒波弟兄跟我說,
[00:47:18.000 --> 00:47:19.000]  司徑,
[00:47:19.000 --> 00:47:21.000]  我要告訴你一個消息,
[00:47:21.000 --> 00:47:23.000]  上個月,
[00:47:23.000 --> 00:47:27.000]  滿叔洗禮,
[00:47:27.000 --> 00:47:29.000]  三十年,
[00:47:29.000 --> 00:47:32.000]  等了他三十年,
[00:47:32.000 --> 00:47:33.000]  我很難告訴你,
[00:47:33.000 --> 00:47:37.000]  那一刻我和太太站在愛丁堡街頭,
[00:47:37.000 --> 00:47:40.000]  心裏的感覺,
[00:47:40.000 --> 00:47:45.000]  我們簡直覺得上帝帶我們回來愛丁堡,
[00:47:45.000 --> 00:47:48.000]  就是為了聽這個消息,
[00:47:48.000 --> 00:47:50.000]  三十年,
[00:47:50.000 --> 00:47:53.000]  你流淚殺腫,
[00:47:53.000 --> 00:47:57.000]  到你歡呼收竿,
[00:47:57.000 --> 00:48:00.000]  不是一秒鐘,
[00:48:00.000 --> 00:48:02.000]  不是三個月,
[00:48:02.000 --> 00:48:05.000]  不是三年,
[00:48:05.000 --> 00:48:08.000]  感謝上帝,
[00:48:08.000 --> 00:48:13.000]  That made our day in Edinburgh,
[00:48:13.000 --> 00:48:17.000]  我們傳著感謝歡喜的心,
[00:48:17.000 --> 00:48:19.000]  離開蘇格蘭,
[00:48:19.000 --> 00:48:22.000]  滿叔上一個月,
[00:48:22.000 --> 00:48:24.000]  洗了禮,
[00:48:24.000 --> 00:48:26.000]  你出去殺腫,
[00:48:26.000 --> 00:48:29.000]  你服侍上帝,
[00:48:29.000 --> 00:48:32.000]  一個專業的農夫,
[00:48:32.000 --> 00:48:36.000]  他不會因為四種土地,
[00:48:36.000 --> 00:48:40.000]  有三種不結實,
[00:48:40.000 --> 00:48:42.000]  他就灰心,
[00:48:42.000 --> 00:48:45.000]  比喻的重點,
[00:48:45.000 --> 00:48:48.000]  是三十倍、六十倍、一百倍,
[00:48:48.000 --> 00:48:51.000]  一個農夫知道,
[00:48:51.000 --> 00:48:53.000]  他勤力工作,
[00:48:53.000 --> 00:48:58.000]  但是叫他生長的,
[00:48:58.000 --> 00:49:03.000]  無論是自然界的種子,
[00:49:03.000 --> 00:49:06.000]  無論是屬靈的稻種,
[00:49:06.000 --> 00:49:09.000]  都是上帝,
[00:49:09.000 --> 00:49:12.000]  一個農夫更加知道,
[00:49:12.000 --> 00:49:15.000]  殺腫不用等三十年,
[00:49:15.000 --> 00:49:18.000]  不過都要等三個月,
[00:49:18.000 --> 00:49:23.000]  但是為上帝工作,
[00:49:23.000 --> 00:49:27.000]  你有沒有預備要等?
[00:49:27.000 --> 00:49:31.000]  流淚殺腫,
[00:49:31.000 --> 00:49:34.000]  到歡呼收竿,
[00:49:34.000 --> 00:49:38.000]  有一段很長的日子,
[00:49:38.000 --> 00:49:42.000]  所以你們當聽,
[00:49:42.000 --> 00:49:47.000]  這殺腫的禮物,
[00:49:47.000 --> 00:49:51.000]  我們同心祈禱,
[00:49:51.000 --> 00:49:54.000]  感謝天父,
[00:49:54.000 --> 00:49:57.000]  你留下聖經的教訓,
[00:49:57.000 --> 00:50:00.000]  成為我們的激勵,
[00:50:00.000 --> 00:50:02.000]  成為我們的提醒,
[00:50:02.000 --> 00:50:04.000]  成為我們的幫助,
[00:50:04.000 --> 00:50:09.000]  我們願以恭敬,將你的說話藏在心中,
[00:50:09.000 --> 00:50:12.000]  在我們灰心,
[00:50:12.000 --> 00:50:14.000]  在我們後退的時候,
[00:50:14.000 --> 00:50:16.000]  求你的聖靈,
[00:50:16.000 --> 00:50:20.000]  用你自己的說話提醒我們,
[00:50:20.000 --> 00:50:23.000]  奉耶穌基督的名字,
[00:50:23.000 --> 00:50:25.000]  阿彌陀佛。
[00:50:25.000 --> 00:50:28.000]  (字幕由 Amara.org 社群提供)

