
[00:00:00.000 --> 00:00:06.500]  今天就沒有了PowerPoint
[00:17:46.000 --> 00:17:48.000]  我們知道當耶穌基督再次來臨的時候
[00:17:48.000 --> 00:17:50.000]  在主裡面死了的人
[00:17:50.000 --> 00:17:52.000]  都會復活
[00:17:52.000 --> 00:17:54.000]  就好像耶穌基督是他們的初贖果子一樣
[00:17:54.000 --> 00:17:56.000]  就好像耶穌基督是他們的初贖果子一樣
[00:17:56.000 --> 00:17:58.000]  就像耶穌基督是他們的初贖果子一樣
[00:17:58.000 --> 00:18:00.000]  我不會多說初贖果子
[00:18:00.000 --> 00:18:02.000]  因為文數記載不到
[00:18:02.000 --> 00:18:04.000]  28、29
[00:18:04.000 --> 00:18:06.000]  我們一起來看看第四個節日
[00:18:06.000 --> 00:18:08.000]  我們一起來看看第四個節日
[00:18:08.000 --> 00:18:10.000]  第四個節日就是五旬節
[00:18:10.000 --> 00:18:12.000]  第四個節日就是五旬節
[00:18:12.000 --> 00:18:14.000]  或者是七七節
[00:18:14.000 --> 00:18:16.000]  為什麼五旬節又叫做七七節
[00:18:16.000 --> 00:18:18.000]  很有趣
[00:18:18.000 --> 00:18:20.000]  因為是由初贖果子節開始計算
[00:18:20.000 --> 00:18:22.000]  因為是由初贖果子節開始計算
[00:18:22.000 --> 00:18:24.000]  我們知道初贖果子節
[00:18:24.000 --> 00:18:26.000]  是在1月16日
[00:18:26.000 --> 00:18:28.000]  由1月16日開始計算
[00:18:28.000 --> 00:18:30.000]  一共是七個安息日
[00:18:30.000 --> 00:18:32.000]  七個安息日
[00:18:32.000 --> 00:18:34.000]  每個安息日是七日
[00:18:34.000 --> 00:18:36.000]  七七四十九
[00:18:36.000 --> 00:18:38.000]  但是七個安息日的次日
[00:18:38.000 --> 00:18:40.000]  所以你要加多一天上去
[00:18:40.000 --> 00:18:42.000]  一共是49加1
[00:18:42.000 --> 00:18:44.000]  是50日
[00:18:44.000 --> 00:18:46.000]  五旬的意思就是50
[00:18:46.000 --> 00:18:48.000]  所以七七節又叫做五旬節
[00:18:48.000 --> 00:18:50.000]  所以七七節又叫做五旬節
[00:18:50.000 --> 00:18:52.000]  五旬節是用來做什麼
[00:18:52.000 --> 00:18:54.000]  猶太人知道五旬節
[00:18:54.000 --> 00:18:56.000]  是慶祝豐收
[00:18:56.000 --> 00:18:58.000]  慶祝收成
[00:18:58.000 --> 00:19:00.000]  慶祝收割的日子
[00:19:00.000 --> 00:19:02.000]  在這個五旬節
[00:19:02.000 --> 00:19:04.000]  猶太人又有一個習慣
[00:19:04.000 --> 00:19:06.000]  這個習慣就是
[00:19:06.000 --> 00:19:08.000]  讀路德記
[00:19:08.000 --> 00:19:10.000]  這本書
[00:19:10.000 --> 00:19:12.000]  大家記不記得路德記
[00:19:12.000 --> 00:19:14.000]  記不記得
[00:19:14.000 --> 00:19:16.000]  為什麼要讀路德記
[00:19:16.000 --> 00:19:18.000]  你問猶太人的拉比
[00:19:18.000 --> 00:19:20.000]  猶太人的拉比會說
[00:19:20.000 --> 00:19:22.000]  當然是讀路德記
[00:19:22.000 --> 00:19:24.000]  路德記裡面記載很多田園裡發生的事情
[00:19:24.000 --> 00:19:26.000]  是一本農業的書
[00:19:26.000 --> 00:19:28.000]  所以五旬節
[00:19:28.000 --> 00:19:30.000]  慶祝豐收
[00:19:30.000 --> 00:19:32.000]  就讀路德記
[00:19:32.000 --> 00:19:34.000]  但是我們基督徒
[00:19:34.000 --> 00:19:36.000]  又會有更加好的解釋
[00:19:36.000 --> 00:19:38.000]  路德記
[00:19:38.000 --> 00:19:40.000]  記不記得是
[00:19:40.000 --> 00:19:42.000]  紀念什麼的
[00:19:42.000 --> 00:19:44.000]  是用來預表什麼
[00:19:44.000 --> 00:19:46.000]  是用來預表外邦人
[00:19:46.000 --> 00:19:48.000]  得救
[00:19:48.000 --> 00:19:50.000]  路德是什麼人
[00:19:50.000 --> 00:19:52.000]  路德是魔甲女子
[00:19:52.000 --> 00:19:56.000]  波亞斯
[00:19:56.000 --> 00:19:58.000]  波亞斯是猶太人的有錢人
[00:19:58.000 --> 00:20:00.000]  波亞斯去贖路德
[00:20:00.000 --> 00:20:02.000]  一個外邦的女子
[00:20:02.000 --> 00:20:04.000]  就是預表著耶穌基督
[00:20:04.000 --> 00:20:06.000]  波亞斯是耶穌基督的儒將
[00:20:06.000 --> 00:20:08.000]  是預表耶穌基督
[00:20:08.000 --> 00:20:10.000]  將會救贖外邦人
[00:20:10.000 --> 00:20:12.000]  就好像波亞斯救贖路德一樣
[00:20:12.000 --> 00:20:16.000]  為什麼要五旬節去讀
[00:20:16.000 --> 00:20:22.000]  所以五旬節絕對和外邦人得救有很大的淵源
[00:20:22.000 --> 00:20:24.000]  另外在聖經新約
[00:20:24.000 --> 00:20:26.000]  有記載一節經文
[00:20:26.000 --> 00:20:28.000]  又是講到五旬節的
[00:20:28.000 --> 00:20:30.000]  大家記不記得
[00:20:30.000 --> 00:20:32.000]  在使徒行傳第二章
[00:20:32.000 --> 00:20:34.000]  我讀讀給大家聽
[00:20:34.000 --> 00:20:36.000]  使徒行傳第二章
[00:20:36.000 --> 00:20:38.000]  一節三節和四節
[00:20:38.000 --> 00:20:40.000]  說五旬節到了
[00:20:40.000 --> 00:20:42.000]  門徒都聚集在一處
[00:20:42.000 --> 00:20:44.000]  又有時見到
[00:20:44.000 --> 00:20:46.000]  聚集在一處
[00:20:46.000 --> 00:20:48.000]  又有舌頭如火
[00:20:48.000 --> 00:20:50.000]  火焰顯現出來
[00:20:50.000 --> 00:20:52.000]  分開落在他們各人頭上
[00:20:52.000 --> 00:20:54.000]  他們就到悲
[00:20:54.000 --> 00:20:56.000]  都被聖靈充滿
[00:20:56.000 --> 00:20:58.000]  按著聖靈所賜的口才
[00:20:58.000 --> 00:21:00.000]  說起別國的話來
[00:21:00.000 --> 00:21:02.000]  記不記得
[00:21:02.000 --> 00:21:04.000]  在五旬節那天
[00:21:04.000 --> 00:21:06.000]  教會誕生了
[00:21:06.000 --> 00:21:08.000]  有聖靈降落
[00:21:08.000 --> 00:21:10.000]  那些使徒
[00:21:10.000 --> 00:21:12.000]  都開始講別國的謊言
[00:21:12.000 --> 00:21:14.000]  講這些謊言
[00:21:14.000 --> 00:21:16.000]  不像現在的靈音派講謊言
[00:21:16.000 --> 00:21:18.000]  你聽不懂他們在講什麼
[00:21:18.000 --> 00:21:20.000]  早期的謊言
[00:21:20.000 --> 00:21:22.000]  真是言語
[00:21:22.000 --> 00:21:24.000]  你聽得懂
[00:21:24.000 --> 00:21:26.000]  為什麼要有這麼多人講謊言
[00:21:26.000 --> 00:21:28.000]  很明顯那天五旬節
[00:21:28.000 --> 00:21:30.000]  有很多外邦人在
[00:21:30.000 --> 00:21:32.000]  他們都得救
[00:21:32.000 --> 00:21:34.000]  又一次證明
[00:21:34.000 --> 00:21:36.000]  五旬節和外邦人得救
[00:21:36.000 --> 00:21:38.000]  息息相關
[00:21:38.000 --> 00:21:40.000]  其實
[00:21:40.000 --> 00:21:42.000]  如果我們可以
[00:21:42.000 --> 00:21:44.000]  看到的話
[00:21:44.000 --> 00:21:46.000]  其實現在這個時期
[00:21:46.000 --> 00:21:48.000]  我們被認為是教會時期
[00:21:48.000 --> 00:21:50.000]  其實是五旬節
[00:21:50.000 --> 00:21:52.000]  是外邦人
[00:21:52.000 --> 00:21:54.000]  得救的日子
[00:21:54.000 --> 00:21:56.000]  以色列人他們不肯相信
[00:21:56.000 --> 00:21:58.000]  所以我們外邦人都
[00:21:58.000 --> 00:22:00.000]  接了去資治上高
[00:22:00.000 --> 00:22:02.000]  聖經都有講
[00:22:02.000 --> 00:22:04.000]  是外邦人得救的日子
[00:22:04.000 --> 00:22:06.000]  現在就是五旬節
[00:22:06.000 --> 00:22:08.000]  我們應該去修葛
[00:22:08.000 --> 00:22:10.000]  還是去傳福音
[00:22:10.000 --> 00:22:12.000]  記不記得約翰福音裏面
[00:22:12.000 --> 00:22:14.000]  講莊稼已經熟了
[00:22:14.000 --> 00:22:16.000]  可以修葛
[00:22:16.000 --> 00:22:18.000]  講的不是真正的修葛
[00:22:18.000 --> 00:22:20.000]  講的是
[00:22:20.000 --> 00:22:22.000]  那時得救
[00:22:22.000 --> 00:22:24.000]  撒瑪利亞人他們信主
[00:22:24.000 --> 00:22:26.000]  所以是莊稼
[00:22:26.000 --> 00:22:28.000]  熟了可以去修葛
[00:22:28.000 --> 00:22:30.000]  這個是約翰福音裏面
[00:22:30.000 --> 00:22:32.000]  所講
[00:22:32.000 --> 00:22:34.000]  另外
[00:22:34.000 --> 00:22:36.000]  我們知道很可惜
[00:22:36.000 --> 00:22:38.000]  耶穌基督自己都在
[00:22:38.000 --> 00:22:40.000]  馬太福音9:37
[00:22:40.000 --> 00:22:42.000]  講什麼
[00:22:42.000 --> 00:22:44.000]  要修的莊稼多
[00:22:44.000 --> 00:22:46.000]  做工的人
[00:22:46.000 --> 00:22:48.000]  做工的人很少
[00:22:48.000 --> 00:22:50.000]  耶穌基督都看到
[00:22:50.000 --> 00:22:52.000]  講到傳福音
[00:22:52.000 --> 00:22:54.000]  莊稼很多
[00:22:54.000 --> 00:22:56.000]  但是
[00:22:56.000 --> 00:22:58.000]  做工的人很少
[00:22:58.000 --> 00:23:00.000]  兄姊妹現在正是
[00:23:00.000 --> 00:23:02.000]  五旬節正是我們應該
[00:23:02.000 --> 00:23:04.000]  做修葛的時候
[00:23:04.000 --> 00:23:06.000]  我們現在其實看了
[00:23:06.000 --> 00:23:08.000]  第四個節日
[00:23:08.000 --> 00:23:10.000]  三個是春季的節日
[00:23:10.000 --> 00:23:12.000]  是一月的
[00:23:12.000 --> 00:23:14.000]  如月節、除孝節
[00:23:14.000 --> 00:23:16.000]  和初熟果子節
[00:23:16.000 --> 00:23:18.000]  然後由初熟果子節
[00:23:18.000 --> 00:23:20.000]  你數五十天
[00:23:20.000 --> 00:23:22.000]  就去到五旬節
[00:23:22.000 --> 00:23:24.000]  然後要和大家講的
[00:23:24.000 --> 00:23:26.000]  是什麼節日
[00:23:26.000 --> 00:23:28.000]  是秋季的節日
[00:23:28.000 --> 00:23:30.000]  秋季的節日就是七月的節日
[00:23:30.000 --> 00:23:32.000]  七月也有三個節日
[00:23:32.000 --> 00:23:34.000]  七月一日就是
[00:23:34.000 --> 00:23:36.000]  吹號葛節
[00:23:36.000 --> 00:23:38.000]  是29章1至6節文數紀
[00:23:38.000 --> 00:23:40.000]  這一天和猶太人的新年
[00:23:40.000 --> 00:23:42.000]  是同一天
[00:23:42.000 --> 00:23:44.000]  你說為什麼猶太人的新年
[00:23:44.000 --> 00:23:46.000]  會七月一日這麼奇怪
[00:23:46.000 --> 00:23:48.000]  新年不是一月一日嗎
[00:23:48.000 --> 00:23:50.000]  為什麼會七月一日這麼奇怪
[00:23:50.000 --> 00:23:52.000]  你要看回
[00:23:52.000 --> 00:23:54.000]  春埃及記12章
[00:23:54.000 --> 00:23:56.000]  為了要紀念如月節
[00:23:56.000 --> 00:23:58.000]  神叫以色列人
[00:23:58.000 --> 00:24:00.000]  將七月一日
[00:24:00.000 --> 00:24:02.000]  是將七月十四日的如月節
[00:24:02.000 --> 00:24:04.000]  改為一月十四日
[00:24:04.000 --> 00:24:06.000]  來紀念這件事
[00:24:06.000 --> 00:24:08.000]  所以本來是七月十四日的如月節
[00:24:08.000 --> 00:24:10.000]  就變成一月十四日
[00:24:10.000 --> 00:24:12.000]  本來是一月一日的新年
[00:24:12.000 --> 00:24:14.000]  就變成了七月一日
[00:24:14.000 --> 00:24:16.000]  如果你畫一個
[00:24:16.000 --> 00:24:18.000]  好像時鐘的日曆
[00:24:18.000 --> 00:24:20.000]  1至12
[00:24:20.000 --> 00:24:22.000]  你會發覺
[00:24:22.000 --> 00:24:24.000]  如果將一月變成七月
[00:24:24.000 --> 00:24:26.000]  七月就會變成一月
[00:24:26.000 --> 00:24:28.000]  所以猶太人的新年是七月一日
[00:24:28.000 --> 00:24:30.000]  是和
[00:24:30.000 --> 00:24:32.000]  吹國節是同一天
[00:24:32.000 --> 00:24:34.000]  吹國節是用來
[00:24:34.000 --> 00:24:36.000]  用來做什麼
[00:24:36.000 --> 00:24:38.000]  有空吹一下國
[00:24:38.000 --> 00:24:40.000]  好像我們敬拜神的時候
[00:24:40.000 --> 00:24:42.000]  不是的
[00:24:42.000 --> 00:24:44.000]  他們有原因的
[00:24:44.000 --> 00:24:46.000]  吹國節
[00:24:46.000 --> 00:24:48.000]  記不記得在文數第十章
[00:24:48.000 --> 00:24:50.000]  有兩支銀號
[00:24:50.000 --> 00:24:52.000]  吹銀號用來做什麼
[00:24:52.000 --> 00:24:54.000]  有兩個很大的原因
[00:24:54.000 --> 00:24:56.000]  第一就是聚集
[00:24:56.000 --> 00:24:58.000]  以色列人的回眾
[00:24:58.000 --> 00:25:00.000]  都很壯觀
[00:25:00.000 --> 00:25:02.000]  你想一下
[00:25:02.000 --> 00:25:04.000]  在這裡曠野
[00:25:04.000 --> 00:25:06.000]  我們說有60萬的藍丁
[00:25:06.000 --> 00:25:08.000]  一共200萬
[00:25:08.000 --> 00:25:10.000]  超過200萬這麼多的人
[00:25:10.000 --> 00:25:12.000]  如果他們在這裡聚集
[00:25:12.000 --> 00:25:14.000]  都不得了
[00:25:14.000 --> 00:25:16.000]  有人計算過要12平方里
[00:25:16.000 --> 00:25:18.000]  的地才可以
[00:25:18.000 --> 00:25:20.000]  裝得住這麼多人
[00:25:20.000 --> 00:25:22.000]  一聲浩響
[00:25:22.000 --> 00:25:24.000]  就可以個個都聽見
[00:25:24.000 --> 00:25:26.000]  這麼厲害
[00:25:26.000 --> 00:25:28.000]  我們知道現在的猶太人
[00:25:28.000 --> 00:25:30.000]  全部分佈全世界
[00:25:30.000 --> 00:25:32.000]  紐約市已經有
[00:25:32.000 --> 00:25:34.000]  超過100萬近200萬
[00:25:34.000 --> 00:25:36.000]  猶太人在紐約市
[00:25:36.000 --> 00:25:38.000]  分佈全世界
[00:25:38.000 --> 00:25:40.000]  但有一天以塞亞先知說
[00:25:40.000 --> 00:25:42.000]  以塞亞先知有個預言
[00:25:42.000 --> 00:25:44.000]  有一天
[00:25:44.000 --> 00:25:46.000]  有一聲浩響
[00:25:46.000 --> 00:25:48.000]  他們就會回到自己的國家
[00:25:48.000 --> 00:25:50.000]  來聚集
[00:25:50.000 --> 00:25:52.000]  猶太人相信都很
[00:25:52.000 --> 00:25:54.000]  向往這個日子
[00:25:54.000 --> 00:25:56.000]  但在這個吹哨之前
[00:25:56.000 --> 00:25:58.000]  有另外一個日子
[00:25:58.000 --> 00:26:00.000]  是更加重要
[00:26:00.000 --> 00:26:02.000]  對我們基督徒來說
[00:26:02.000 --> 00:26:04.000]  這個就是
[00:26:04.000 --> 00:26:06.000]  帖撒羅利
[00:26:06.000 --> 00:26:08.000]  前書四章十六節所說
[00:26:08.000 --> 00:26:10.000]  一聲浩響
[00:26:10.000 --> 00:26:12.000]  我們的主
[00:26:12.000 --> 00:26:14.000]  必親自從天降臨
[00:26:14.000 --> 00:26:16.000]  接著在主內
[00:26:16.000 --> 00:26:18.000]  死了的會復活
[00:26:18.000 --> 00:26:20.000]  未死的我們會和耶穌基督
[00:26:20.000 --> 00:26:22.000]  一起在半空相遇
[00:26:22.000 --> 00:26:24.000]  這個日子對我們基督徒
[00:26:24.000 --> 00:26:26.000]  很重要
[00:26:26.000 --> 00:26:28.000]  這一聲浩響相信是
[00:26:28.000 --> 00:26:30.000]  比日後的那一聲更清脆
[00:26:30.000 --> 00:26:32.000]  我們知道
[00:26:32.000 --> 00:26:34.000]  1945年
[00:26:34.000 --> 00:26:36.000]  打完第二次世界大戰
[00:26:36.000 --> 00:26:38.000]  德國投降了
[00:26:38.000 --> 00:26:40.000]  在歐洲
[00:26:40.000 --> 00:26:42.000]  他們有慶祝叫做V-Day
[00:26:42.000 --> 00:26:44.000]  或者叫Victory Day
[00:26:44.000 --> 00:26:46.000]  那天就是德國投降
[00:26:46.000 --> 00:26:48.000]  他們很高興
[00:26:48.000 --> 00:26:50.000]  教會的鐘也一起響
[00:26:50.000 --> 00:26:52.000]  多壯觀
[00:26:52.000 --> 00:26:54.000]  多好聽
[00:26:54.000 --> 00:26:56.000]  我們出世遲了聽不到
[00:26:56.000 --> 00:26:58.000]  但是很好聽
[00:26:58.000 --> 00:27:00.000]  但是相信
[00:27:00.000 --> 00:27:04.000]  日後召集我們基督徒的那一聲浩響
[00:27:04.000 --> 00:27:08.000]  會比這個鐘聲更加好聽
[00:27:08.000 --> 00:27:12.000]  經文在帖撒羅利前書四章十六節
[00:27:12.000 --> 00:27:14.000]  告訴我們
[00:27:14.000 --> 00:27:16.000]  當時會有呼叫聲
[00:27:16.000 --> 00:27:18.000]  天使的聲音
[00:27:18.000 --> 00:27:20.000]  還有神的浩吹響
[00:27:20.000 --> 00:27:22.000]  我們死了的會復活
[00:27:22.000 --> 00:27:24.000]  還沒死的會和耶穌基督
[00:27:24.000 --> 00:27:26.000]  在半空相遇
[00:27:26.000 --> 00:27:28.000]  而且會永遠同在
[00:27:28.000 --> 00:27:30.000]  一個非常非常美麗的時候
[00:27:30.000 --> 00:27:36.000]  相信是一個非常好聽的浩響聲
[00:27:36.000 --> 00:27:40.000]  七月第一個節期就是吹國日
[00:27:40.000 --> 00:27:44.000]  第二個節期又是什麼?
[00:27:44.000 --> 00:27:46.000]  第二個節日就是贖罪日
[00:27:46.000 --> 00:27:48.000]  是七月十日
[00:27:48.000 --> 00:27:54.000]  這個是二十九章七到十一節所記載的文字記載
[00:27:54.000 --> 00:27:58.000]  猶太人叫這個節日做Yom Kippur
[00:27:58.000 --> 00:28:00.000]  相信大家都很熟悉
[00:28:00.000 --> 00:28:02.000]  很多猶太朋友的話
[00:28:02.000 --> 00:28:04.000]  那天他們會贖罪
[00:28:04.000 --> 00:28:08.000]  是一年一度全國贖罪的日子
[00:28:08.000 --> 00:28:10.000]  但是很少人知道
[00:28:10.000 --> 00:28:14.000]  原來贖罪日是講到兩隻公羊
[00:28:14.000 --> 00:28:16.000]  公山羊的故事
[00:28:16.000 --> 00:28:18.000]  很少人知道
[00:28:18.000 --> 00:28:20.000]  原來贖罪日是有兩隻公山羊
[00:28:20.000 --> 00:28:24.000]  一隻是獻給耶和華
[00:28:24.000 --> 00:28:26.000]  是叫贖罪的羊
[00:28:26.000 --> 00:28:28.000]  贖罪的羔羊
[00:28:28.000 --> 00:28:32.000]  另外一隻是獻給亞撒舍勒
[00:28:32.000 --> 00:28:36.000]  我今天沒有時間和大家講亞撒舍勒是什麼
[00:28:36.000 --> 00:28:40.000]  在舊教會講利美紀十六章是講了亞撒舍勒
[00:28:40.000 --> 00:28:44.000]  你們不要想亞撒舍勒不需要知道什麼
[00:28:44.000 --> 00:28:48.000]  只需要知道這一隻羊是叫除去罪孽的羊
[00:28:48.000 --> 00:28:50.000]  是叫代罪羔羊
[00:28:50.000 --> 00:28:52.000]  所以有兩隻羊
[00:28:52.000 --> 00:28:56.000]  一隻獻給神的是贖罪的羔羊
[00:28:56.000 --> 00:29:00.000]  一隻獻給亞撒舍勒的是代罪的羔羊
[00:29:00.000 --> 00:29:02.000]  兩隻羊都要被牽到去
[00:29:02.000 --> 00:29:06.000]  帶到去聖殿或未有聖殿之前的會幕
[00:29:06.000 --> 00:29:10.000]  兩隻羊都會用珠紅色的繩子綁住牠們
[00:29:10.000 --> 00:29:14.000]  在聖殿的門口或會幕的門口
[00:29:14.000 --> 00:29:18.000]  然後就會執籌抽籤
[00:29:18.000 --> 00:29:20.000]  看哪隻羊是獻給耶和華
[00:29:20.000 --> 00:29:22.000]  哪隻羊是獻給亞撒舍勒
[00:29:22.000 --> 00:29:26.000]  獻給耶和華的羊是怎樣呢?
[00:29:26.000 --> 00:29:28.000]  獻祭、贖罪
[00:29:28.000 --> 00:29:30.000]  所以宰了之後
[00:29:30.000 --> 00:29:34.000]  大祭司就會將血拿進去至聖所
[00:29:34.000 --> 00:29:38.000]  一年一度大祭司才可以進入至聖所
[00:29:38.000 --> 00:29:44.000]  他進去將這些血灑在斯恩寶座的上方和四周
[00:29:44.000 --> 00:29:48.000]  為何要灑在斯恩寶座上方呢?
[00:29:48.000 --> 00:29:54.000]  其實斯恩寶座是藥櫃的蓋
[00:29:54.000 --> 00:29:58.000]  下方是藥櫃
[00:29:58.000 --> 00:30:02.000]  藥櫃裏面裝著法板
[00:30:02.000 --> 00:30:06.000]  法板是用來治人的罪
[00:30:06.000 --> 00:30:08.000]  所以法板治人的罪
[00:30:08.000 --> 00:30:10.000]  但是羊的血是怎樣呢?
[00:30:10.000 --> 00:30:12.000]  是遮蓋著這一切的罪
[00:30:12.000 --> 00:30:14.000]  看到這個意思嗎?
[00:30:14.000 --> 00:30:16.000]  耶穌基督的罪就是幫我們遮蓋了
[00:30:16.000 --> 00:30:22.000]  以致神在斯恩寶座看不見我們的罪
[00:30:22.000 --> 00:30:24.000]  這就是贖罪的羊
[00:30:24.000 --> 00:30:28.000]  那另外那隻代罪的羊呢?
[00:30:28.000 --> 00:30:33.000]  大祭司就會將手放在羊的頭上
[00:30:33.000 --> 00:30:36.000]  將全部以色列人的罪歸給羊
[00:30:36.000 --> 00:30:38.000]  這隻羊真慘
[00:30:38.000 --> 00:30:40.000]  真是代罪羊
[00:30:40.000 --> 00:30:46.000]  其實代罪羊這個詞真的由那裏來的
[00:30:46.000 --> 00:30:48.000]  羊拿了猶太人的罪
[00:30:48.000 --> 00:30:54.000]  然後將牠頭上戴著一條珠紅色的繩割斷了
[00:30:54.000 --> 00:30:57.000]  然後將這隻羊帶到曠野
[00:30:57.000 --> 00:30:59.000]  去到曠野就任牠走了
[00:30:59.000 --> 00:31:02.000]  我們都知道羊不是那麼聰明
[00:31:02.000 --> 00:31:03.000]  不會找回來的
[00:31:03.000 --> 00:31:07.000]  猶太人就希望牠去了之後千萬不要回來
[00:31:07.000 --> 00:31:10.000]  因為帶著罪走了
[00:31:10.000 --> 00:31:12.000]  回來就不吉利
[00:31:13.000 --> 00:31:16.000]  結果羊真的不是那麼聰明
[00:31:16.000 --> 00:31:17.000]  回不來
[00:31:17.000 --> 00:31:18.000]  但是有一年真的回來了
[00:31:18.000 --> 00:31:19.000]  那隻羊特別聰明
[00:31:19.000 --> 00:31:21.000]  是羊中的愛因斯坦
[00:31:21.000 --> 00:31:24.000]  讓牠找到路走回來
[00:31:24.000 --> 00:31:26.000]  走回耶路撒冷城
[00:31:26.000 --> 00:31:28.000]  那群猶太人不得了了
[00:31:28.000 --> 00:31:30.000]  這次大吉利事
[00:31:30.000 --> 00:31:32.000]  走回羊回來
[00:31:32.000 --> 00:31:34.000]  拿回罪回來
[00:31:34.000 --> 00:31:36.000]  於是以後怎樣?
[00:31:36.000 --> 00:31:38.000]  以後逢節日的時候
[00:31:38.000 --> 00:31:40.000]  你不要帶牠去曠野了
[00:31:40.000 --> 00:31:42.000]  老外說你帶牠去懸崖
[00:31:42.000 --> 00:31:44.000]  推牠下去懸崖
[00:31:44.000 --> 00:31:46.000]  那牠就回不來了
[00:31:46.000 --> 00:31:48.000]  所以以後他們都是這樣做
[00:31:48.000 --> 00:31:50.000]  將羊帶到懸崖超壁
[00:31:50.000 --> 00:31:51.000]  推牠下去
[00:31:51.000 --> 00:31:52.000]  保證回不來
[00:31:52.000 --> 00:31:54.000]  死定了
[00:31:54.000 --> 00:31:56.000]  有件事很有趣
[00:31:56.000 --> 00:31:59.000]  當他們回到聖殿的時候
[00:31:59.000 --> 00:32:04.000]  再看回掛在門口那條珠紅色的繩
[00:32:04.000 --> 00:32:06.000]  變了樣子
[00:32:06.000 --> 00:32:09.000]  由珠紅色變成白色
[00:32:09.000 --> 00:32:11.000]  這是奇蹟
[00:32:11.000 --> 00:32:13.000]  這是神蹟
[00:32:13.000 --> 00:32:20.000]  這件事是記載在猶太人的教法經典
[00:32:20.000 --> 00:32:22.000]  叫做Talmud
[00:32:22.000 --> 00:32:27.000]  塔木德這部經典著作
[00:32:27.000 --> 00:32:30.000]  所以不是基督徒說的
[00:32:30.000 --> 00:32:32.000]  猶太人自己記載的
[00:32:32.000 --> 00:32:36.000]  那個紅色的珠紅色會變成白色
[00:32:36.000 --> 00:32:38.000]  然後怎樣?
[00:32:38.000 --> 00:32:41.000]  去到一年之後
[00:32:41.000 --> 00:32:43.000]  那條繩不再變白
[00:32:43.000 --> 00:32:45.000]  那一年是哪一年?
[00:32:45.000 --> 00:32:50.000]  猶太人記載是聖殿被毀之前的40年
[00:32:50.000 --> 00:32:53.000]  那條繩不再變白
[00:32:53.000 --> 00:32:58.000]  這件事就記載在猶太人經典著作
[00:32:58.000 --> 00:33:01.000]  在Yoma 39篇B有記載
[00:33:01.000 --> 00:33:03.000]  大家可以去查
[00:33:03.000 --> 00:33:05.000]  不是說山安伯做
[00:33:05.000 --> 00:33:12.000]  在聖殿被毀前40年是什麼日子?
[00:33:12.000 --> 00:33:16.000]  知道聖殿是什麼時候被毀嗎?
[00:33:16.000 --> 00:33:20.000]  聖殿是主後70年被毀
[00:33:20.000 --> 00:33:23.000]  那被毀前40年是什麼日子?
[00:33:23.000 --> 00:33:25.000]  主後30年
[00:33:25.000 --> 00:33:28.000]  主後30年是什麼日子?
[00:33:28.000 --> 00:33:31.000]  在耶穌基督被釘十字架
[00:33:31.000 --> 00:33:35.000]  真正的救恩來到之後
[00:33:35.000 --> 00:33:38.000]  還需要那些象徵式的神蹟
[00:33:38.000 --> 00:33:42.000]  那條珠紅色的繩會變白嗎?
[00:33:42.000 --> 00:33:44.000]  不再需要了
[00:33:44.000 --> 00:33:46.000]  所以猶太人自己都記載這件事
[00:33:46.000 --> 00:33:49.000]  在聖殿被毀前40年
[00:33:49.000 --> 00:33:52.000]  那條珠紅色的繩不再變白
[00:33:52.000 --> 00:33:58.000]  如果這件事是記載在我們基督教的著作裏
[00:33:58.000 --> 00:34:01.000]  那些人就說你們基督教山安伯做
[00:34:01.000 --> 00:34:04.000]  不是急得就說嗎?
[00:34:04.000 --> 00:34:07.000]  不是記載在基督教的經典著作
[00:34:07.000 --> 00:34:15.000]  還記載在猶太人最敬重的Torment著作裏
[00:34:15.000 --> 00:34:20.000]  所以相信這件事可靠和可信的程度有多大
[00:34:20.000 --> 00:34:21.000]  真是感謝主
[00:34:21.000 --> 00:34:24.000]  我們真的見到很多神蹟奇事
[00:34:24.000 --> 00:34:27.000]  最後一個節是什麼節?
[00:34:27.000 --> 00:34:30.000]  最後一個節是鑄棚節
[00:34:30.000 --> 00:34:34.000]  這個鑄棚節是7月15日
[00:34:34.000 --> 00:34:36.000]  所以7月的季節有什麼?
[00:34:36.000 --> 00:34:39.000]  有摧國節7月1日
[00:34:39.000 --> 00:34:41.000]  有贖罪節7月10日
[00:34:41.000 --> 00:34:45.000]  還有鑄棚節是7月15日
[00:34:45.000 --> 00:34:48.000]  鑄棚節又用來做什麼?
[00:34:48.000 --> 00:34:49.000]  用來紀念什麼?
[00:34:49.000 --> 00:34:53.000]  利美紀23章43節說得很清楚
[00:34:53.000 --> 00:34:59.000]  好叫你們世世代代知道我領以色列人出埃及地的時候
[00:34:59.000 --> 00:35:02.000]  曾使他們住在棚內
[00:35:02.000 --> 00:35:04.000]  我是耶和華你們的神
[00:35:04.000 --> 00:35:09.000]  是要紀念耶和華帶領以色列人出埃及
[00:35:09.000 --> 00:35:11.000]  讓他們住在曠野
[00:35:11.000 --> 00:35:13.000]  要他們搭棚來居住
[00:35:13.000 --> 00:35:15.000]  是紀念這件事的
[00:35:15.000 --> 00:35:17.000]  猶太人在那天會做什麼?
[00:35:17.000 --> 00:35:22.000]  在家裏附近後院或者前院搭棚
[00:35:22.000 --> 00:35:24.000]  不過有規矩的
