
[00:00:00.000 --> 00:00:08.320]  不能忘記 只能回味 這是往事
[00:18:52.320 --> 00:18:54.320]  但說愛最深的
[00:18:54.320 --> 00:18:56.320]  說愛最深
[00:18:56.320 --> 00:18:58.320]  是約翰一書
[00:18:58.320 --> 00:19:00.320]  很多人結婚
[00:19:00.320 --> 00:19:02.320]  用的經文都是約翰一書
[00:19:02.320 --> 00:19:04.320]  我們愛因為神
[00:19:04.320 --> 00:19:06.320]  才愛
[00:19:06.320 --> 00:19:08.320]  可能整本約翰一書
[00:19:08.320 --> 00:19:10.320]  你只會背這字
[00:19:10.320 --> 00:19:12.320]  又說到你的心事
[00:19:12.320 --> 00:19:14.320]  其實你沒有影響
[00:19:14.320 --> 00:19:16.320]  約翰一書
[00:19:16.320 --> 00:19:18.320]  是淺色神的愛最深
[00:19:18.320 --> 00:19:20.320]  其中約翰一書
[00:19:20.320 --> 00:19:22.320]  第四章
[00:19:22.320 --> 00:19:24.320]  十節
[00:19:24.320 --> 00:19:26.320]  不是我們愛神
[00:19:26.320 --> 00:19:28.320]  乃是神愛我們
[00:19:28.320 --> 00:19:30.320]  差他而止
[00:19:30.320 --> 00:19:32.320]  為我們的罪
[00:19:32.320 --> 00:19:34.320]  作了挽回制
[00:19:34.320 --> 00:19:36.320]  這就是愛了
[00:19:36.320 --> 00:19:38.320]  斬釘截鐵
[00:19:38.320 --> 00:19:40.320]  保羅描寫愛
[00:19:40.320 --> 00:19:42.320]  很多種情操
[00:19:42.320 --> 00:19:44.320]  很漂亮很好
[00:19:44.320 --> 00:19:46.320]  約翰不是這樣的
[00:19:46.320 --> 00:19:48.320]  斬釘截鐵
[00:19:48.320 --> 00:19:50.320]  這就是愛了
[00:19:50.320 --> 00:19:52.320]  誰愛啊
[00:19:52.320 --> 00:19:54.320]  愛是恆久忍耐
[00:19:54.320 --> 00:19:56.320]  有恩慈的識背
[00:19:56.320 --> 00:19:58.320]  你背完這節
[00:19:58.320 --> 00:20:00.320]  約翰一書四章十節
[00:20:00.320 --> 00:20:02.320]  一起背
[00:20:02.320 --> 00:20:04.320]  不是我們愛神
[00:20:04.320 --> 00:20:06.320]  乃是神愛我們
[00:20:06.320 --> 00:20:08.320]  差他而止
[00:20:08.320 --> 00:20:10.320]  為我們的罪
[00:20:10.320 --> 00:20:12.320]  作了挽回制
[00:20:12.320 --> 00:20:14.320]  這就是愛了
[00:20:14.320 --> 00:20:16.320]  清清楚楚
[00:20:16.320 --> 00:20:18.320]  這就是愛了
[00:20:18.320 --> 00:20:20.320]  從神的角度
[00:20:20.320 --> 00:20:22.320]  去看愛
[00:20:22.320 --> 00:20:24.320]  這就是愛了
[00:20:24.320 --> 00:20:26.320]  所以
[00:20:26.320 --> 00:20:28.320]  耶穌三次去
[00:20:28.320 --> 00:20:30.320]  尋問彼得都要帶出
[00:20:30.320 --> 00:20:32.320]  一樣東西
[00:20:32.320 --> 00:20:34.320]  愛不是我愛你
[00:20:34.320 --> 00:20:36.320]  你知道我愛你 我非常愛你
[00:20:36.320 --> 00:20:38.320]  愛是恆度
[00:20:38.320 --> 00:20:40.320]  其實這不單是
[00:20:40.320 --> 00:20:42.320]  講到實人關係
[00:20:42.320 --> 00:20:44.320]  人與人關係一樣
[00:20:44.320 --> 00:20:46.320]  愛就是母親節
[00:20:46.320 --> 00:20:48.320]  我訂了位
[00:20:48.320 --> 00:20:50.320]  吃飯了
[00:20:50.320 --> 00:20:52.320]  但不夠
[00:20:52.320 --> 00:20:54.320]  所以這個愛
[00:20:54.320 --> 00:20:56.320]  大家知道是恆度
[00:20:56.320 --> 00:20:58.320]  第四節
[00:20:58.320 --> 00:21:00.320]  第四段
[00:21:00.320 --> 00:21:02.320]  我覺得最重要
[00:21:02.320 --> 00:21:04.320]  在這段我自己覺得
[00:21:04.320 --> 00:21:06.320]  對我來說最大的提醒
[00:21:06.320 --> 00:21:08.320]  就是重繪我們
[00:21:08.320 --> 00:21:10.320]  人生的曲線
[00:21:10.320 --> 00:21:12.320]  我今天講到題目
[00:21:12.320 --> 00:21:14.320]  人生的第二條曲線
[00:21:14.320 --> 00:21:16.320]  這個第二條曲線
[00:21:16.320 --> 00:21:18.320]  其實是英國
[00:21:18.320 --> 00:21:20.320]  當代一位很有名的
[00:21:20.320 --> 00:21:22.320]  管理學大師 哲學家
[00:21:22.320 --> 00:21:24.320]  Charles Hendy
[00:21:24.320 --> 00:21:26.320]  韓帝教授
[00:21:26.320 --> 00:21:28.320]  他的書
[00:21:28.320 --> 00:21:30.320]  講出來
[00:21:30.320 --> 00:21:32.320]  任何企業去到一個階段
[00:21:32.320 --> 00:21:34.320]  似乎不能再上
[00:21:34.320 --> 00:21:36.320]  於是要重繪企業的
[00:21:36.320 --> 00:21:38.320]  第二條曲線
[00:21:38.320 --> 00:21:40.320]  做人一樣
[00:21:40.320 --> 00:21:42.320]  去到某個階段
[00:21:42.320 --> 00:21:44.320]  要畫第二條曲線
[00:21:44.320 --> 00:21:46.320]  不斷向上 向上
[00:21:46.320 --> 00:21:48.320]  你會迷失
[00:21:48.320 --> 00:21:50.320]  去到一個情況下
[00:21:50.320 --> 00:21:52.320]  人生的轉捩點
[00:21:52.320 --> 00:21:54.320]  有時要向下
[00:21:54.320 --> 00:21:56.320]  有時要停一停
[00:21:56.320 --> 00:21:58.320]  人生一個很重要的分水嶺
[00:21:58.320 --> 00:22:00.320]  這與人生下半場不同
[00:22:00.320 --> 00:22:02.320]  人生下半場
[00:22:02.320 --> 00:22:04.320]  基本上講到你做人的事業
[00:22:04.320 --> 00:22:06.320]  去到這麼上下
[00:22:06.320 --> 00:22:08.320]  你穩夠了
[00:22:08.320 --> 00:22:10.320]  你做其他事
[00:22:10.320 --> 00:22:12.320]  這不是時間的劃分
[00:22:12.320 --> 00:22:14.320]  下半場上半場是時間的劃分
[00:22:14.320 --> 00:22:16.320]  但第二階段不是時間的劃分
[00:22:16.320 --> 00:22:18.320]  不是去到四十幾歲
[00:22:18.320 --> 00:22:20.320]  五十歲退休
[00:22:20.320 --> 00:22:22.320]  就想下跟著做什麼
[00:22:22.320 --> 00:22:24.320]  而是有些事情發生
[00:22:24.320 --> 00:22:26.320]  可能你年輕的時候
[00:22:26.320 --> 00:22:28.320]  二十幾歲
[00:22:28.320 --> 00:22:30.320]  你已經覺得我要重繪
[00:22:30.320 --> 00:22:34.320]  人生的第一條曲線
[00:22:34.320 --> 00:22:36.320]  彼得
[00:22:36.320 --> 00:22:38.320]  他的線曾經上得很高
[00:22:38.320 --> 00:22:40.320]  他的靈命
[00:22:40.320 --> 00:22:42.320]  他的使命
[00:22:42.320 --> 00:22:44.320]  他的恩賜
[00:22:44.320 --> 00:22:46.320]  是去得很高
[00:22:46.320 --> 00:22:48.320]  但突然跌下來
[00:22:48.320 --> 00:22:50.320]  向下
[00:22:50.320 --> 00:22:52.320]  向下
[00:22:52.320 --> 00:22:54.320]  他想回歸平淡
[00:22:54.320 --> 00:22:56.320]  學回來後平平淡淡過一生
[00:22:56.320 --> 00:22:58.320]  他就想在這裏湖邊終老
[00:22:58.320 --> 00:23:00.320]  在這裏打魚終老
[00:23:00.320 --> 00:23:02.320]  但耶穌再次呼召他
[00:23:02.320 --> 00:23:04.320]  所以這個第二階段
[00:23:04.320 --> 00:23:06.320]  耶穌對彼得的第二次呼召
[00:23:06.320 --> 00:23:08.320]  其實很多人都經歷過這個情況
[00:23:08.320 --> 00:23:10.320]  極少人
[00:23:10.320 --> 00:23:12.320]  是在我們年輕的時候
[00:23:12.320 --> 00:23:14.320]  一次的蒙召
[00:23:14.320 --> 00:23:16.320]  一次的召喚
[00:23:16.320 --> 00:23:18.320]  就決定一生一世跟隨主
[00:23:18.320 --> 00:23:20.320]  不多的
[00:23:20.320 --> 00:23:22.320]  其實都有很多的起起伏伏
[00:23:22.320 --> 00:23:24.320]  我教會一個退休的女傳道
[00:23:24.320 --> 00:23:26.320]  她的生命對我影響很大
[00:23:26.320 --> 00:23:28.320]  對我影響很大
[00:23:28.320 --> 00:23:30.320]  她是第一個
[00:23:30.320 --> 00:23:32.320]  在我看來
[00:23:32.320 --> 00:23:34.320]  她是第一個
[00:23:34.320 --> 00:23:36.320]  一個女孩子
[00:23:36.320 --> 00:23:38.320]  她在青少年時代
[00:23:38.320 --> 00:23:40.320]  在教會下令會
[00:23:40.320 --> 00:23:42.320]  決志
[00:23:42.320 --> 00:23:44.320]  跟從主
[00:23:44.320 --> 00:23:46.320]  為主所使用
[00:23:46.320 --> 00:23:48.320]  這個使命成為一生一世
[00:23:48.320 --> 00:23:50.320]  所以她
[00:23:50.320 --> 00:23:52.320]  接下來她放棄了愛情
[00:23:52.320 --> 00:23:54.320]  她去讀護士學校
[00:23:54.320 --> 00:23:56.320]  為了什麼?
[00:23:56.320 --> 00:23:58.320]  為了傳科給中國人聽
[00:23:58.320 --> 00:24:00.320]  她立志
[00:24:00.320 --> 00:24:02.320]  在非洲那裏的中國人
[00:24:02.320 --> 00:24:04.320]  傳道一當
[00:24:04.320 --> 00:24:06.320]  在她的年代
[00:24:06.320 --> 00:24:08.320]  因為在內地是不可以傳福音的
[00:24:08.320 --> 00:24:10.320]  她說在哪裏有中國人呢?
[00:24:10.320 --> 00:24:12.320]  她那裏去傳福音
[00:24:12.320 --> 00:24:14.320]  是在青少年時代所立的志
[00:24:14.320 --> 00:24:16.320]  成為一生一世
[00:24:16.320 --> 00:24:18.320]  所走的路
[00:24:18.320 --> 00:24:20.320]  她在護士畢業之後
[00:24:20.320 --> 00:24:22.320]  有個醫生很喜歡她
[00:24:22.320 --> 00:24:24.320]  很想家庭有個好背景
[00:24:24.320 --> 00:24:26.320]  她覺得這個醫生很難得
[00:24:26.320 --> 00:24:28.320]  但她得
[00:24:28.320 --> 00:24:30.320]  她說我們一起去侍奉
[00:24:30.320 --> 00:24:32.320]  不過
[00:24:32.320 --> 00:24:34.320]  阿姐不要去非洲
[00:24:34.320 --> 00:24:36.320]  她說不行
[00:24:36.320 --> 00:24:38.320]  我要去非洲
[00:24:38.320 --> 00:24:40.320]  於是她放棄了愛情
[00:24:40.320 --> 00:24:42.320]  放棄了事業
[00:24:42.320 --> 00:24:44.320]  結果千辛萬苦
[00:24:44.320 --> 00:24:46.320]  去到非洲
[00:24:46.320 --> 00:24:48.320]  為什麼去非洲傳福音呢?
[00:24:48.320 --> 00:24:50.320]  當時在內地很難傳福音
[00:24:50.320 --> 00:24:52.320]  她知道當時中國政府
[00:24:52.320 --> 00:24:54.320]  幫非洲
[00:24:54.320 --> 00:24:56.320]  坦桑尼亞和贊比亞
[00:24:56.320 --> 00:24:58.320]  建造鐵路
[00:24:58.320 --> 00:25:00.320]  中國在外地
[00:25:00.320 --> 00:25:02.320]  所做的基建工程
[00:25:02.320 --> 00:25:04.320]  有很多歷史
[00:25:04.320 --> 00:25:06.320]  在70年代開始
[00:25:06.320 --> 00:25:08.320]  幫非洲建第一條鐵路
[00:25:08.320 --> 00:25:10.320]  於是她就決定要去非洲
[00:25:10.320 --> 00:25:12.320]  向當地
[00:25:12.320 --> 00:25:14.320]  工作的中國人去傳福音
[00:25:14.320 --> 00:25:16.320]  千辛萬苦去
[00:25:16.320 --> 00:25:18.320]  很辛苦
[00:25:18.320 --> 00:25:20.320]  她寫了她的自傳
[00:25:20.320 --> 00:25:22.320]  500頁
[00:25:22.320 --> 00:25:24.320]  500頁
[00:25:24.320 --> 00:25:26.320]  在坊間未必有賣
[00:25:26.320 --> 00:25:28.320]  我一定有
[00:25:28.320 --> 00:25:30.320]  因為我幫她寫的
[00:25:30.320 --> 00:25:32.320]  我記得那篇序文
[00:25:32.320 --> 00:25:34.320]  我認為是
[00:25:34.320 --> 00:25:36.320]  我所尊敬的女傳道
[00:25:36.320 --> 00:25:38.320]  她的人生好像蒲公英
[00:25:38.320 --> 00:25:40.320]  蒲公英是很輕的
[00:25:40.320 --> 00:25:42.320]  她沒有任何東西
[00:25:42.320 --> 00:25:44.320]  要牽掛
[00:25:44.320 --> 00:25:46.320]  要背著很多東西
[00:25:46.320 --> 00:25:48.320]  她不用斷捨離
[00:25:48.320 --> 00:25:50.320]  一個人到處去
[00:25:50.320 --> 00:25:52.320]  去傳道
[00:25:52.320 --> 00:25:54.320]  蒲公英她知道
[00:25:54.320 --> 00:25:56.320]  她的根在哪裡
[00:25:56.320 --> 00:25:58.320]  所以她這篇書的封面
[00:25:58.320 --> 00:26:00.320]  都用了蒲公英做封面
[00:26:00.320 --> 00:26:02.320]  我記得她當中有一句說話
[00:26:02.320 --> 00:26:04.320]  我當年看已經很感動
[00:26:04.320 --> 00:26:06.320]  去到非洲就問她
[00:26:06.320 --> 00:26:08.320]  你幾多人來呀
[00:26:08.320 --> 00:26:10.320]  其實她只有一個
[00:26:10.320 --> 00:26:12.320]  四個
[00:26:12.320 --> 00:26:14.320]  四個
[00:26:14.320 --> 00:26:16.320]  四個有四個呀
[00:26:16.320 --> 00:26:18.320]  聖父
[00:26:18.320 --> 00:26:20.320]  聖子
[00:26:20.320 --> 00:26:22.320]  聖靈
[00:26:22.320 --> 00:26:24.320]  和小小的我
[00:26:24.320 --> 00:26:26.320]  我當年看她的自傳
[00:26:26.320 --> 00:26:28.320]  因為她先讓我看
[00:26:28.320 --> 00:26:30.320]  所以有時候
[00:26:30.320 --> 00:26:32.320]  當我有時候覺得
[00:26:32.320 --> 00:26:34.320]  好像孤軍作戰
[00:26:34.320 --> 00:26:36.320]  很多時候一個人打
[00:26:36.320 --> 00:26:38.320]  沒有人在身邊
[00:26:38.320 --> 00:26:40.320]  一個人去
[00:26:40.320 --> 00:26:42.320]  我走路你跟不到我
[00:26:42.320 --> 00:26:44.320]  所以下次如果你很孤單的時候
[00:26:44.320 --> 00:26:46.320]  人問你
[00:26:46.320 --> 00:26:48.320]  你幾多人呀
[00:26:48.320 --> 00:26:50.320]  她說
[00:26:50.320 --> 00:26:52.320]  聖父、聖子、聖靈
[00:26:52.320 --> 00:26:54.320]  和我一起
[00:26:54.320 --> 00:26:56.320]  這個
[00:26:56.320 --> 00:26:58.320]  很重要
[00:26:58.320 --> 00:27:00.320]  從她人生的曲線
[00:27:00.320 --> 00:27:02.320]  當然每個人的路不同
[00:27:02.320 --> 00:27:04.320]  不是每個人都需要
[00:27:04.320 --> 00:27:06.320]  去非洲去很辛苦
[00:27:06.320 --> 00:27:08.320]  但神給每個人
[00:27:08.320 --> 00:27:10.320]  都有條曲線
[00:27:10.320 --> 00:27:12.320]  不過慢慢
[00:27:12.320 --> 00:27:14.320]  我們就會畫了
[00:27:14.320 --> 00:27:16.320]  我們自己想走的路
[00:27:16.320 --> 00:27:18.320]  忘記了神本來
[00:27:18.320 --> 00:27:20.320]  很想我們走的路
[00:27:20.320 --> 00:27:22.320]  所以我們看到這段經文
[00:27:22.320 --> 00:27:24.320]  其實真的看到
[00:27:24.320 --> 00:27:26.320]  聖經是和我們說話的
[00:27:26.320 --> 00:27:28.320]  老約翰
[00:27:28.320 --> 00:27:30.320]  為什麼加這張
[00:27:30.320 --> 00:27:32.320]  下去呢
[00:27:32.320 --> 00:27:34.320]  你想想如果沒有了
[00:27:34.320 --> 00:27:36.320]  二十一章的記載
[00:27:36.320 --> 00:27:38.320]  沒有了彼得
[00:27:38.320 --> 00:27:40.320]  第二次蒙召
[00:27:40.320 --> 00:27:42.320]  聖經故事會怎樣呢
[00:27:42.320 --> 00:27:44.320]  無法估計
[00:27:44.320 --> 00:27:46.320]  當然神有神的旨意
[00:27:46.320 --> 00:27:48.320]  去帶領
[00:27:48.320 --> 00:27:50.320]  但如果純粹從聖經的記載
[00:27:50.320 --> 00:27:52.320]  我只能跟著聖經去說聖經
[00:27:52.320 --> 00:27:54.320]  不能跟自己估計怎樣怎樣
[00:27:54.320 --> 00:27:56.320]  都是看到很特別的情況
[00:27:56.320 --> 00:27:58.320]  上人生的
[00:27:58.320 --> 00:28:00.320]  有四條曲線
[00:28:00.320 --> 00:28:02.320]  我說
[00:28:02.320 --> 00:28:04.320]  怎麼能夠很清晰
[00:28:04.320 --> 00:28:06.320]  看到四條曲線呢
[00:28:06.320 --> 00:28:08.320]  第一有些是你看得到的
[00:28:08.320 --> 00:28:10.320]  有些是你看不到的
[00:28:10.320 --> 00:28:12.320]  和漢見和漢不見之間
[00:28:12.320 --> 00:28:14.320]  一定要看到自己的改變
[00:28:14.320 --> 00:28:16.320]  自己的改變
[00:28:16.320 --> 00:28:18.320]  可能去聖地旅行
[00:28:18.320 --> 00:28:20.320]  都帶來很多
[00:28:20.320 --> 00:28:22.320]  聖地的紀念品
[00:28:22.320 --> 00:28:24.320]  最流行的
[00:28:24.320 --> 00:28:26.320]  一個是聖地的樹木
[00:28:26.320 --> 00:28:28.320]  那些什麼樹
[00:28:28.320 --> 00:28:30.320]  斬下來
[00:28:30.320 --> 00:28:32.320]  所砌的十字架
[00:28:32.320 --> 00:28:34.320]  那些甚至說
[00:28:34.320 --> 00:28:36.320]  那些可以用來辟邪趕鬼的
[00:28:36.320 --> 00:28:38.320]  我家裡有幾個
[00:28:38.320 --> 00:28:40.320]  有幾個
[00:28:40.320 --> 00:28:42.320]  第一個就是女孩子最喜歡
[00:28:42.320 --> 00:28:44.320]  那些叫
[00:28:44.320 --> 00:28:46.320]  死海的泥
[00:28:46.320 --> 00:28:48.320]  那些是敷面膜
[00:28:48.320 --> 00:28:50.320]  你媽媽會笑
[00:28:50.320 --> 00:28:52.320]  長寶那些比Mask都更有效
[00:28:52.320 --> 00:28:54.320]  那些死海的泥
[00:28:54.320 --> 00:28:56.320]  可以
[00:28:56.320 --> 00:28:58.320]  沉底
[00:28:58.320 --> 00:29:00.320]  原來是護膚
[00:29:00.320 --> 00:29:02.320]  很有效
[00:29:02.320 --> 00:29:04.320]  下次聖地你去找一件東西
[00:29:04.320 --> 00:29:06.320]  不貴的
[00:29:06.320 --> 00:29:08.320]  叫做沙漠玫瑰
[00:29:08.320 --> 00:29:10.320]  沙漠玫瑰是種棗類的植物
[00:29:10.320 --> 00:29:12.320]  是乾了的草
[00:29:12.320 --> 00:29:14.320]  枯了的 很便宜的
[00:29:14.320 --> 00:29:16.320]  叫做沙漠玫瑰
[00:29:16.320 --> 00:29:18.320]  你拿回家
[00:29:18.320 --> 00:29:20.320]  你把它放在盆裡
[00:29:20.320 --> 00:29:22.320]  一星期之後
[00:29:22.320 --> 00:29:24.320]  這些好像死了枯了的棗類
[00:29:24.320 --> 00:29:26.320]  是會再次有生命的
[00:29:26.320 --> 00:29:28.320]  它們會慢慢散開
[00:29:28.320 --> 00:29:30.320]  然後整盆水
[00:29:30.320 --> 00:29:32.320]  就變成了
[00:29:32.320 --> 00:29:34.320]  很有圖案
[00:29:34.320 --> 00:29:36.320]  很鮮綠的一盆水
[00:29:36.320 --> 00:29:38.320]  你忍言不理
[00:29:38.320 --> 00:29:40.320]  聰明人才看到
[00:29:40.320 --> 00:29:42.320]  好像玫瑰花瓣的組織
[00:29:42.320 --> 00:29:44.320]  其實這個手信
[00:29:44.320 --> 00:29:46.320]  帶給我們最重要的訊息
[00:29:46.320 --> 00:29:48.320]  我們看到改變
[00:29:48.320 --> 00:29:50.320]  我們的生命
[00:29:50.320 --> 00:29:52.320]  曾經是一堆枯草
[00:29:52.320 --> 00:29:54.320]  我們的生命是了無生意
[00:29:54.320 --> 00:29:56.320]  但在聖靈的恩典底下
[00:29:56.320 --> 00:29:58.320]  我們
[00:29:58.320 --> 00:30:00.320]  可以看到
[00:30:00.320 --> 00:30:02.320]  那種改變
[00:30:02.320 --> 00:30:04.320]  你看不看到自己的改變
[00:30:04.320 --> 00:30:06.320]  從別人的改變
[00:30:06.320 --> 00:30:08.320]  我們找不找到一樣呢?
[00:30:08.320 --> 00:30:10.320]  第二樣東西呢?
[00:30:10.320 --> 00:30:12.320]  為什麼耶穌要依次彼斗
[00:30:12.320 --> 00:30:14.320]  彼得是過去
[00:30:14.320 --> 00:30:16.320]  但過不了它
[00:30:16.320 --> 00:30:18.320]  它過不去的
[00:30:18.320 --> 00:30:20.320]  仍然有很多東西
[00:30:20.320 --> 00:30:22.320]  是卡住它
[00:30:22.320 --> 00:30:24.320]  它過不了自己的彎
[00:30:24.320 --> 00:30:26.320]  你會不會也有些東西
[00:30:26.320 --> 00:30:28.320]  是過不了呢?
[00:30:28.320 --> 00:30:30.320]  包括你的傷痕
[00:30:30.320 --> 00:30:32.320]  你的歷史
[00:30:32.320 --> 00:30:34.320]  很多東西
[00:30:34.320 --> 00:30:36.320]  你的往事、心事
[00:30:36.320 --> 00:30:38.320]  很多東西卡住你
[00:30:38.320 --> 00:30:40.320]  所以一般的輔導學
[00:30:40.320 --> 00:30:42.320]  就會引導你
[00:30:42.320 --> 00:30:44.320]  去說出你的心事
[00:30:44.320 --> 00:30:46.320]  說出你從來沒有人說
[00:30:46.320 --> 00:30:48.320]  於是這就是依次的過程
[00:30:48.320 --> 00:30:50.320]  這是一個輔導的過程
[00:30:50.320 --> 00:30:52.320]  耶穌其實輔導彼得
[00:30:52.320 --> 00:30:54.320]  他就透過三個問題
[00:30:54.320 --> 00:30:56.320]  讓彼得過去
[00:30:56.320 --> 00:30:58.320]  就過去了
[00:30:58.320 --> 00:31:00.320]  不要再滯留在昔日
[00:31:00.320 --> 00:31:02.320]  在火光當中
[00:31:02.320 --> 00:31:04.320]  不認主的情況
[00:31:04.320 --> 00:31:06.320]  不要記住那三個雞蹄
[00:31:06.320 --> 00:31:08.320]  做了什麼
[00:31:08.320 --> 00:31:10.320]  過去了
[00:31:10.320 --> 00:31:12.320]  向前走
[00:31:12.320 --> 00:31:14.320]  讓過的就過去
[00:31:14.320 --> 00:31:16.320]  第三個
[00:31:16.320 --> 00:31:18.320]  放下
[00:31:18.320 --> 00:31:20.320]  放不下
[00:31:20.320 --> 00:31:22.320]  這可能比
[00:31:22.320 --> 00:31:24.320]  過去說的更深層
[00:31:24.320 --> 00:31:26.320]  總是有些事情
[00:31:26.320 --> 00:31:28.320]  我們放不下
[00:31:28.320 --> 00:31:30.320]  是放不下的
[00:31:30.320 --> 00:31:32.320]  是放不下的
[00:31:32.320 --> 00:31:34.320]  最後福布署就做了一個調查
[00:31:34.320 --> 00:31:36.320]  我相信
[00:31:36.320 --> 00:31:38.320]  我們很有共鳴
[00:31:38.320 --> 00:31:40.320]  香港很多老人家很抑鬱
[00:31:40.320 --> 00:31:42.320]  突然子女兒孫
[00:31:42.320 --> 00:31:44.320]  在毫無準備下
[00:31:44.320 --> 00:31:46.320]  離開了香港
[00:31:46.320 --> 00:31:48.320]  因為大家不知道
[00:31:48.320 --> 00:31:50.320]  門什麼時候關
[00:31:50.320 --> 00:31:52.320]  於是大家表白到
[00:31:52.320 --> 00:31:54.320]  特別是英國拿著BNO
[00:31:54.320 --> 00:31:56.320]  說走就走
[00:31:56.320 --> 00:31:58.320]  香港的老人家
[00:31:58.320 --> 00:32:00.320]  儘管生活沒有太大問題
[00:32:00.320 --> 00:32:02.320]  但突然間沒有了
[00:32:02.320 --> 00:32:04.320]  那種關係
[00:32:04.320 --> 00:32:06.320]  那種抑鬱
[00:32:06.320 --> 00:32:08.320]  是很難去言喻的
[00:32:08.320 --> 00:32:10.320]  總之不是每天通電話
[00:32:10.320 --> 00:32:12.320]  視像電話等等
[00:32:12.320 --> 00:32:14.320]  但不要忘記
[00:32:14.320 --> 00:32:16.320]  我認識老人家一收線
[00:32:16.320 --> 00:32:18.320]  眼淚就流出來
[00:32:18.320 --> 00:32:20.320]  你不說更好
[00:32:20.320 --> 00:32:22.320]  一說拜拜 拜拜婆婆
[00:32:22.320 --> 00:32:24.320]  拜拜公公 拜拜爺爺
[00:32:24.320 --> 00:32:26.320]  拜拜 拜拜
[00:32:26.320 --> 00:32:28.320]  一說拜拜 完結了
[00:32:28.320 --> 00:32:30.320]  孫子一收線
[00:32:30.320 --> 00:32:32.320]  老人家 腦淚中滑
[00:32:32.320 --> 00:32:34.320]  很多這樣的東西
[00:32:34.320 --> 00:32:36.320]  是放不下的
[00:32:36.320 --> 00:32:38.320]  離開了香港的
[00:32:38.320 --> 00:32:40.320]  所以在我們生命當中
[00:32:40.320 --> 00:32:42.320]  太多東西
[00:32:42.320 --> 00:32:44.320]  無法放下
[00:32:44.320 --> 00:32:46.320]  但耶穌呼召門號
[00:32:46.320 --> 00:32:48.320]  很特別
[00:32:48.320 --> 00:32:50.320]  就是放下
[00:32:50.320 --> 00:32:52.320]  彼得如是
[00:32:52.320 --> 00:32:54.320]  少年喚官如是
[00:32:54.320 --> 00:32:56.320]  你不能放下
[00:32:56.320 --> 00:32:58.320]  你背著世界
[00:32:58.320 --> 00:33:00.320]  就焉能有能力
[00:33:00.320 --> 00:33:02.320]  再背十字架呢
[00:33:02.320 --> 00:33:04.320]  最後就是要知足
[00:33:04.320 --> 00:33:06.320]  知足者
[00:33:06.320 --> 00:33:08.320]  我們仍然為生活
[00:33:08.320 --> 00:33:10.320]  充滿了感恩
[00:33:10.320 --> 00:33:12.320]  儘管今天香港有很多這樣的問題
[00:33:12.320 --> 00:33:14.320]  但我們仍然每天
[00:33:14.320 --> 00:33:16.320]  在恩典當中
[00:33:16.320 --> 00:33:18.320]  去渡過
[00:33:18.320 --> 00:33:20.320]  但同樣
[00:33:20.320 --> 00:33:22.320]  有些東西
[00:33:22.320 --> 00:33:24.320]  是我們不夠的
[00:33:24.320 --> 00:33:26.320]  不是你的銀行戶口不夠
[00:33:26.320 --> 00:33:28.320]  不是你的房子不夠大
[00:33:28.320 --> 00:33:30.320]  你的生命質素
[00:33:30.320 --> 00:33:32.320]  你的屬靈生命
[00:33:32.320 --> 00:33:34.320]  是未夠的
[00:33:34.320 --> 00:33:36.320]  那些我們要急起直追
[00:33:36.320 --> 00:33:38.320]  感恩呢
[00:33:38.320 --> 00:33:40.320]  我想用我
[00:33:40.320 --> 00:33:42.320]  一個至親
[00:33:42.320 --> 00:33:44.320]  是我的親家奶奶
[00:33:44.320 --> 00:33:46.320]  最近一件的事情
[00:33:46.320 --> 00:33:48.320]  作為我們的結束
[00:33:48.320 --> 00:33:50.320]  最近我都
[00:33:50.320 --> 00:33:52.320]  好幾個安息禮拜
[00:33:52.320 --> 00:33:54.320]  一個接一個
[00:33:54.320 --> 00:33:56.320]  都有很多的感慨
[00:33:56.320 --> 00:33:58.320]  但其中我的親家奶奶
[00:33:58.320 --> 00:34:00.320]  其實我們兩親家都很緊密
[00:34:00.320 --> 00:34:02.320]  關係很好
[00:34:02.320 --> 00:34:04.320]  其實過去兩三年
[00:34:04.320 --> 00:34:06.320]  都是癌症
[00:34:06.320 --> 00:34:08.320]  令到她反反覆覆
[00:34:08.320 --> 00:34:10.320]  出入醫院
[00:34:10.320 --> 00:34:12.320]  最近這兩天都知道
[00:34:12.320 --> 00:34:14.320]  和醫院的訊息都知道
[00:34:14.320 --> 00:34:16.320]  是倒數了
[00:34:16.320 --> 00:34:18.320]  有一天
[00:34:18.320 --> 00:34:20.320]  我和太太過去探望她
[00:34:20.320 --> 00:34:22.320]  四個老人家
[00:34:22.320 --> 00:34:24.320]  我差不多是為她
[00:34:24.320 --> 00:34:26.320]  做臨終祈禱
[00:34:26.320 --> 00:34:28.320]  我和她讀詩篇
[00:34:28.320 --> 00:34:30.320]  她說到我們可以
[00:34:30.320 --> 00:34:32.320]  向神求壽命
[00:34:32.320 --> 00:34:34.320]  但一切是神的手中
[00:34:34.320 --> 00:34:36.320]  神有安排
[00:34:36.320 --> 00:34:38.320]  唯有你至親的人
[00:34:38.320 --> 00:34:40.320]  我才可以和她做一個
[00:34:40.320 --> 00:34:42.320]  臨終的祈禱
[00:34:42.320 --> 00:34:44.320]  見面都不會再見
[00:34:44.320 --> 00:34:46.320]  接著那星期
