
[00:00:00.000 --> 00:00:05.280]  各位大兄弟姐妹各位朋友你們好
[00:18:40.760 --> 00:18:42.920]  十八歲的女孩
[00:18:42.920 --> 00:18:45.720]  真是慘不欲生
[00:18:45.720 --> 00:18:48.920]  但是後來她信了主
[00:18:48.920 --> 00:18:51.320]  她看到這段經文
[00:18:51.320 --> 00:18:52.920]  於是她想了想
[00:18:52.920 --> 00:18:56.760]  耶穌不是說從四肢流出活水的江河
[00:18:56.760 --> 00:18:59.960]  而是從福中流出活水的江河
[00:18:59.960 --> 00:19:01.800]  我雖然沒有手我雖然沒有腳
[00:19:01.800 --> 00:19:05.240]  我有福一樣可以流出活水的江河
[00:19:05.240 --> 00:19:07.320]  於是她就傷了一個假手
[00:19:07.320 --> 00:19:09.320]  傷了一個假腳
[00:19:09.320 --> 00:19:10.520]  那個時候沒有電腦
[00:19:10.520 --> 00:19:12.280]  她用打字機
[00:19:12.280 --> 00:19:14.840]  將她所經歷
[00:19:14.840 --> 00:19:17.400]  信耶穌的見證
[00:19:17.400 --> 00:19:21.240]  去安慰那些在痛苦裏面的病人
[00:19:21.240 --> 00:19:26.360]  一年領了數以百計千計的人信了耶穌
[00:19:26.360 --> 00:19:31.240]  她真是從福中流出活水的江河
[00:19:31.240 --> 00:19:32.520]  今天
[00:19:32.520 --> 00:19:35.080]  如果我們都信了耶穌
[00:19:35.080 --> 00:19:37.880]  我們會看到這個使命
[00:19:37.880 --> 00:19:41.720]  耶穌已經將生命賜給我們
[00:19:41.720 --> 00:19:43.000]  在我們生命裏面
[00:19:43.000 --> 00:19:45.560]  但我們會將這個新的生命
[00:19:45.560 --> 00:19:47.880]  像活水江河流出來
[00:19:47.880 --> 00:19:50.680]  滋潤很多人的生命嗎?
[00:19:50.680 --> 00:19:53.240]  最後我們看看第40至44節
[00:19:53.240 --> 00:19:55.560]  這是基督
[00:19:55.560 --> 00:19:57.080]  中人聽見者說
[00:19:57.080 --> 00:19:58.360]  有的說
[00:19:58.360 --> 00:20:00.280]  這真是那先知
[00:20:00.280 --> 00:20:01.160]  有的說
[00:20:01.160 --> 00:20:02.200]  這是基督
[00:20:02.200 --> 00:20:03.480]  也有的說
[00:20:03.480 --> 00:20:06.040]  基督豈是從加利尼出來的嗎?
[00:20:06.040 --> 00:20:08.600]  經上豈不是說
[00:20:08.800 --> 00:20:10.600]  基督是大衛的後裔
[00:20:10.600 --> 00:20:13.160]  除大衛本來是伯利安出來的嗎?
[00:20:13.160 --> 00:20:15.720]  於是眾人因對耶穌起了爭論
[00:20:15.720 --> 00:20:17.240]  其中有人要捉拿他
[00:20:17.240 --> 00:20:19.960]  於是沒有人下手
[00:20:19.960 --> 00:20:24.120]  我們看到那些百姓眾人的反應
[00:20:24.120 --> 00:20:26.200]  他們有什麼反應呢?
[00:20:26.200 --> 00:20:30.680]  當他們聽耶穌基督所說的道
[00:20:30.680 --> 00:20:33.400]  當他們看耶穌基督所行的神蹟
[00:20:33.400 --> 00:20:34.680]  於是他們就會說
[00:20:34.760 --> 00:20:38.760]  難道這就是先知嗎?
[00:20:38.760 --> 00:20:40.200]  那這個先知是什麼意思呢?
[00:20:40.200 --> 00:20:42.200]  原來在《生命記》第18章15節
[00:20:42.200 --> 00:20:45.160]  摩西語言會有一個先知出現
[00:20:45.160 --> 00:20:47.160]  這個先知就是彌撒那
[00:20:47.160 --> 00:20:49.000]  有些人以為耶穌就是先知
[00:20:49.000 --> 00:20:50.360]  有些人以為祂就是基督
[00:20:50.360 --> 00:20:51.880]  有些人就否定一切
[00:20:51.880 --> 00:20:52.680]  非也
[00:20:52.680 --> 00:20:54.200]  基督是大衛的後裔
[00:20:54.200 --> 00:20:55.320]  是伯利安來的
[00:20:55.320 --> 00:20:56.360]  祂是從加利尼來的
[00:20:56.360 --> 00:20:57.960]  怎麼可能呢?
[00:20:57.960 --> 00:20:59.960]  他們聽了耶穌的道
[00:20:59.960 --> 00:21:01.880]  看了耶穌基督的權命
[00:21:01.880 --> 00:21:03.160]  滿有能力
[00:21:03.160 --> 00:21:05.160]  但是他們只會說一句話
[00:21:05.160 --> 00:21:07.160]  成為一個學術性的爭論
[00:21:07.160 --> 00:21:08.360]  在口頭上
[00:21:08.360 --> 00:21:09.560]  你罵我罵
[00:21:09.560 --> 00:21:10.840]  辯論
[00:21:10.840 --> 00:21:13.880]  耶穌說的是非常切身的問題
[00:21:13.880 --> 00:21:16.520]  是說他們的罪的問題
[00:21:16.520 --> 00:21:17.480]  口渴的問題
[00:21:17.480 --> 00:21:19.000]  死亡的問題
[00:21:19.000 --> 00:21:22.360]  耶穌的道不是用來讓他們辯論的
[00:21:22.360 --> 00:21:24.360]  是讓他們知道這個福音
[00:21:24.360 --> 00:21:25.720]  然後投身
[00:21:25.720 --> 00:21:27.160]  委身給耶穌
[00:21:27.160 --> 00:21:28.920]  悔改認罪
[00:21:28.920 --> 00:21:30.840]  這樣他們的生命才能夠改變
[00:21:30.840 --> 00:21:32.840]  但是這些猶太人不是
[00:21:32.840 --> 00:21:33.960]  他們把神的福音
[00:21:33.960 --> 00:21:35.960]  成為了一個辯論的題目
[00:21:35.960 --> 00:21:37.240]  不過說到這裡
[00:21:37.240 --> 00:21:39.240]  雖然今天有很多人都是
[00:21:39.240 --> 00:21:40.520]  他們對基督教
[00:21:40.520 --> 00:21:41.960]  耶穌覺得最重要的東西
[00:21:41.960 --> 00:21:43.960]  就當作一個辯論的藉口
[00:21:43.960 --> 00:21:45.960]  在那裡你爭我奪
[00:21:45.960 --> 00:21:49.720]  沒有真正解決到他們內心的問題
[00:21:49.720 --> 00:21:51.400]  兄弟姐妹
[00:21:51.400 --> 00:21:54.360]  今天我們是不是持這個態度呢?
[00:21:54.360 --> 00:21:55.720]  有很多人信了耶穌
[00:21:55.720 --> 00:21:56.840]  我幾十年了
[00:21:56.840 --> 00:21:57.880]  你說什麼道
[00:21:57.880 --> 00:21:58.520]  我都還沒開口
[00:21:58.520 --> 00:22:00.520]  我都知道你說什麼
[00:22:00.520 --> 00:22:03.880]  耶穌說不是用來聽的
[00:22:03.880 --> 00:22:05.880]  對你的生命毫無改變
[00:22:05.880 --> 00:22:07.880]  仍是擁有我的一個
[00:22:07.880 --> 00:22:09.000]  耶穌說
[00:22:09.000 --> 00:22:11.480]  人若看了可以報我這類人
[00:22:11.480 --> 00:22:13.000]  信我的人
[00:22:13.000 --> 00:22:16.520]  必從福中流出活水的江河
[00:22:16.520 --> 00:22:19.480]  你聽到耶穌給了這個挑戰
[00:22:19.480 --> 00:22:21.480]  你怎麼回應呢?
[00:22:21.480 --> 00:22:22.760]  是不是?不錯啊
[00:22:22.760 --> 00:22:23.800]  你說不要不要
[00:22:23.800 --> 00:22:25.160]  我不信啊
[00:22:25.160 --> 00:22:28.040]  或者來一個評價
[00:22:28.040 --> 00:22:31.880]  耶穌說不是給我們評價
[00:22:31.880 --> 00:22:35.080]  不是給我們去批評一下
[00:22:35.080 --> 00:22:36.600]  不是啊
[00:22:36.600 --> 00:22:39.000]  這個福音是叫我們遵命
[00:22:39.000 --> 00:22:40.680]  叫我們有行動
[00:22:40.680 --> 00:22:43.400]  叫我們生命有改變
[00:22:43.400 --> 00:22:45.160]  但是我可惜
[00:22:45.160 --> 00:22:47.720]  今天不少人就算是信徒
[00:22:47.720 --> 00:22:49.160]  聽到
[00:22:49.160 --> 00:22:51.080]  都是憑著一種的
[00:22:51.080 --> 00:22:52.680]  批判式的
[00:22:52.680 --> 00:22:54.680]  一個評價式的
[00:22:54.680 --> 00:22:56.840]  或者是一個討論式的
[00:22:56.840 --> 00:22:58.600]  沒有真真正正
[00:22:58.600 --> 00:23:00.600]  將耶穌基督的話語
[00:23:00.600 --> 00:23:02.600]  活用在我們的生命裏
[00:23:02.600 --> 00:23:05.560]  以至我們的生命有改變
[00:23:05.560 --> 00:23:09.160]  今天我們屬於哪種人?
[00:23:09.160 --> 00:23:12.680]  是不是只是評價一下
[00:23:12.680 --> 00:23:15.000]  耶穌基督的話語
[00:23:15.000 --> 00:23:17.560]  討論一下耶穌基督的話語
[00:23:17.560 --> 00:23:20.840]  議論一下是是非
[00:23:20.840 --> 00:23:23.960]  還是紮心的看到
[00:23:23.960 --> 00:23:25.960]  原來神的話語
[00:23:25.960 --> 00:23:28.280]  是敬重我們的下懷
[00:23:28.280 --> 00:23:29.880]  講到我們生命
[00:23:29.880 --> 00:23:31.720]  原來就好像一個
[00:23:31.720 --> 00:23:33.720]  妄中人一樣
[00:23:33.720 --> 00:23:36.760]  唯有藉著耶穌基督
[00:23:36.760 --> 00:23:38.200]  叫我們能夠
[00:23:38.200 --> 00:23:41.320]  可以經歷這個生命的改變
[00:23:41.320 --> 00:23:43.320]  在聖靈眼裡當中
[00:23:43.320 --> 00:23:45.320]  成為活水的江河
[00:23:45.320 --> 00:23:47.800]  將這個活水
[00:23:47.800 --> 00:23:50.440]  流給所有周圍的人
[00:23:50.440 --> 00:23:53.400]  以至他們生命配有改變
[00:23:53.400 --> 00:23:55.400]  求主幫助我們
[00:23:55.400 --> 00:23:57.400]  請我們同心低頭
[00:23:57.400 --> 00:23:59.400]  我們同祂禱告
[00:23:59.400 --> 00:24:01.400]  天父我們再次多謝你
[00:24:01.400 --> 00:24:04.280]  因為你就是活水江河
[00:24:04.280 --> 00:24:06.280]  凡惡過你的水
[00:24:06.280 --> 00:24:09.080]  就會得到滋潤
[00:24:09.080 --> 00:24:11.080]  而因為你生命
[00:24:11.080 --> 00:24:13.080]  也能夠將活水江河
[00:24:13.080 --> 00:24:15.080]  流給所有周圍的人
[00:24:15.080 --> 00:24:17.080]  叫他們生命得到改變
[00:24:17.080 --> 00:24:19.080]  求你幫助我們
[00:24:19.080 --> 00:24:21.080]  繼續的
[00:24:21.080 --> 00:24:23.080]  讓我們能夠降服
[00:24:23.080 --> 00:24:25.080]  在你的話語當中
[00:24:25.080 --> 00:24:27.080]  不是只有聽字
[00:24:27.080 --> 00:24:29.080]  而是實踐出來
[00:24:29.080 --> 00:24:31.080]  我們這樣禱告拉奉耶穌基督的名號
[00:24:31.080 --> 00:24:33.080]  阿門
[00:24:33.080 --> 00:24:35.080]  阿門
[00:24:35.080 --> 00:24:37.080]  阿門
[00:24:37.080 --> 00:24:39.080]  阿門
[00:24:39.080 --> 00:24:41.080]  阿門
[00:24:41.080 --> 00:24:43.080]  阿門
[00:24:43.080 --> 00:24:45.080]  阿門
[00:24:45.080 --> 00:24:47.080]  阿門
[00:24:47.080 --> 00:24:49.080]  阿門
[00:24:49.080 --> 00:24:51.080]  阿門

