
[00:00:00.000 --> 00:00:02.000]  各位節目的觀眾朋友 大家午安
[00:23:20.000 --> 00:23:26.000]  北面這些所謂不順種的以色列人
[00:23:26.000 --> 00:23:29.000]  他們念念不忘敬拜上帝
[00:23:29.000 --> 00:23:31.000]  被毀滅之後
[00:23:31.000 --> 00:23:33.000]  他們悔改
[00:23:33.000 --> 00:23:36.000]  你看烈王記下最後的時候
[00:23:36.000 --> 00:23:38.000]  你就會看到
[00:23:38.000 --> 00:23:41.000]  當撒米亞被毀滅之後
[00:23:41.000 --> 00:23:44.000]  那些外族人就進來了
[00:23:44.000 --> 00:23:46.000]  進來之後
[00:23:46.000 --> 00:23:48.000]  他要強迫通婚
[00:23:48.000 --> 00:23:50.000]  和那些猶太人或者以色列人通婚之後
[00:23:50.000 --> 00:23:53.000]  但這幫人堅持敬拜上帝
[00:23:53.000 --> 00:23:56.000]  上帝就幫助他們
[00:23:56.000 --> 00:24:01.000]  將那些不敬人出動到獅子
[00:24:01.000 --> 00:24:03.000]  出動到其他的災難
[00:24:03.000 --> 00:24:05.000]  於是那些人就說
[00:24:05.000 --> 00:24:07.000]  我們怎樣才能流轉下來呢?
[00:24:07.000 --> 00:24:09.000]  他們的領袖就說
[00:24:09.000 --> 00:24:11.000]  我們要遵從他們當地的宗教
[00:24:11.000 --> 00:24:15.000]  因此撒米亞在他們被毀滅之後
[00:24:15.000 --> 00:24:18.000]  那幫人才看到上帝的好處
[00:24:18.000 --> 00:24:21.000]  回到敬拜上帝
[00:24:21.000 --> 00:24:24.000]  他們的摩西園徑就保存下來
[00:24:24.000 --> 00:24:28.000]  就成為一直很長的時間
[00:24:28.000 --> 00:24:32.000]  不過他們一直都沒有被猶太人重視
[00:24:32.000 --> 00:24:34.000]  再說多一件事
[00:24:34.000 --> 00:24:36.000]  主前三百多年
[00:24:36.000 --> 00:24:38.000]  亞歷山大的時候
[00:24:38.000 --> 00:24:43.000]  撒米亞人就在那地方重建聖殿
[00:24:43.000 --> 00:24:47.000]  但南面的猶大國
[00:24:47.000 --> 00:24:49.000]  當時已經被老歸回
[00:24:49.000 --> 00:24:51.000]  他們說你這幫
[00:24:51.000 --> 00:24:52.000]  說不好聽的
[00:24:52.000 --> 00:24:56.000]  有什麼資格去建聖殿
[00:24:56.000 --> 00:25:01.000]  於是派大兵將他們的聖殿拆掉
[00:25:01.000 --> 00:25:02.000]  從今以後
[00:25:02.000 --> 00:25:06.000]  撒米亞人和猶太人再沒有來往
[00:25:06.000 --> 00:25:08.000]  那種仇恨到了地步
[00:25:08.000 --> 00:25:09.000]  就是不再聊天
[00:25:09.000 --> 00:25:10.000]  不再共同
[00:25:10.000 --> 00:25:12.000]  就是耶穌的時代
[00:25:12.000 --> 00:25:17.000]  所以撒米亞城是經歷了很長很長的歷史
[00:25:17.000 --> 00:25:20.000]  現在這個城在尼加書裏面
[00:25:20.000 --> 00:25:22.000]  你會看到
[00:25:22.000 --> 00:25:26.000]  當阿哈維和以後的
[00:25:26.000 --> 00:25:28.000]  他們有一個考慮
[00:25:28.000 --> 00:25:30.000]  他們的考慮就是
[00:25:30.000 --> 00:25:33.000]  耶路撒冷是敬拜耶和華上帝
[00:25:33.000 --> 00:25:36.000]  如果在撒米亞
[00:25:36.000 --> 00:25:39.000]  仍然好像耶路撒冷的聖殿一樣
[00:25:39.000 --> 00:25:45.000]  他們就恐怕那些人就以耶路撒冷為正統
[00:25:45.000 --> 00:25:49.000]  於是他們在撒米亞就拜金牛佛
[00:25:49.000 --> 00:25:55.000]  金牛佛是當時亞倫曾經叫以色列人敬拜過
[00:25:55.000 --> 00:25:57.000]  上帝很生氣
[00:25:57.000 --> 00:26:02.000]  而這個撒米亞城是充滿了各樣的罪惡
[00:26:02.000 --> 00:26:04.000]  因為以色列國之後
[00:26:04.000 --> 00:26:06.000]  一直離開上帝
[00:26:06.000 --> 00:26:08.000]  是離開得很厲害
[00:26:08.000 --> 00:26:15.000]  這個城一直直到阿摩斯的時候
[00:26:15.000 --> 00:26:19.000]  阿摩斯怎樣來批評他呢
[00:26:19.000 --> 00:26:21.000]  阿摩斯就說
[00:26:21.000 --> 00:26:25.000]  這個城每個人穿得好
[00:26:25.000 --> 00:26:27.000]  又吃得好
[00:26:27.000 --> 00:26:31.000]  但是充滿各樣的剝削
[00:26:31.000 --> 00:26:33.000]  對窮人的欺壓
[00:26:33.000 --> 00:26:36.000]  這個城在上帝眼中看來
[00:26:36.000 --> 00:26:39.000]  是一個非常罪惡的城
[00:26:39.000 --> 00:26:42.000]  所以審判是很嚴厲
[00:26:42.000 --> 00:26:45.000]  這個城要變為廢墟
[00:26:45.000 --> 00:26:47.000]  很嚴厲
[00:26:47.000 --> 00:26:49.000]  所以在第二段我們就看到
[00:26:49.000 --> 00:26:53.000]  上帝的審判臨到撒米亞
[00:26:53.000 --> 00:26:56.000]  不過在審判的時候
[00:26:56.000 --> 00:26:58.000]  我們看一看
[00:26:58.000 --> 00:27:00.000]  不行了
[00:27:00.000 --> 00:27:02.000]  下一張
[00:27:02.000 --> 00:27:04.000]  在審判的時候
[00:27:04.000 --> 00:27:11.000]  尼加斯就出現了一個很令人有些詫異的插曲
[00:27:11.000 --> 00:27:13.000]  是什麼插曲呢
[00:27:13.000 --> 00:27:17.000]  你一起讀這節聖經
[00:27:17.000 --> 00:27:19.000]  我覺得很值得讀
[00:27:19.000 --> 00:27:40.000]  (寫)
[00:27:40.000 --> 00:27:43.000]  撒米亞的審判是很嚴厲
[00:27:43.000 --> 00:27:45.000]  尼加斯親眼看到
[00:27:45.000 --> 00:27:47.000]  他們各破家亡
[00:27:47.000 --> 00:27:50.000]  亞述進去毀滅了他們
[00:27:50.000 --> 00:27:53.000]  當尼加斯看得這麼悲傷
[00:27:53.000 --> 00:27:56.000]  心裏面有很多疑問的時候
[00:27:56.000 --> 00:28:00.000]  他突然間體驗到上帝
[00:28:00.000 --> 00:28:03.000]  先知說
[00:28:03.000 --> 00:28:06.000]  因此我必大聲哀號
[00:28:06.000 --> 00:28:09.000]  體驗到原來上帝
[00:28:09.000 --> 00:28:12.000]  去審判撒米亞
[00:28:12.000 --> 00:28:14.000]  是一點都不開心
[00:28:14.000 --> 00:28:18.000]  上帝是很難過
[00:28:18.000 --> 00:28:21.000]  有時候教兒子
[00:28:21.000 --> 00:28:23.000]  兒子不聽話
[00:28:23.000 --> 00:28:25.000]  打在兒身
[00:28:25.000 --> 00:28:27.000]  痛在良心
[00:28:27.000 --> 00:28:29.000]  你都不想
[00:28:29.000 --> 00:28:32.000]  做老師不想罵學生
[00:28:32.000 --> 00:28:34.000]  做父母不想罵兒子
[00:28:34.000 --> 00:28:36.000]  其實很難過
[00:28:36.000 --> 00:28:38.000]  上帝難過成怎樣呢
[00:28:38.000 --> 00:28:41.000]  大聲哀號
[00:28:41.000 --> 00:28:43.000]  赤腳怒體而行
[00:28:43.000 --> 00:28:46.000]  呼叫如野狗
[00:28:46.000 --> 00:28:48.000]  心情多難過呢
[00:28:48.000 --> 00:28:51.000]  所以上帝是很傷心
[00:28:51.000 --> 00:28:56.000]  上帝不會以審判為樂
[00:28:56.000 --> 00:28:59.000]  今天審你 明天弄你
[00:28:59.000 --> 00:29:01.000]  有些意外
[00:29:01.000 --> 00:29:02.000]  上帝不是這樣
[00:29:02.000 --> 00:29:04.000]  上帝很不想
[00:29:04.000 --> 00:29:06.000]  上帝很難 哀號越多了
[00:29:06.000 --> 00:29:10.000]  撒米亞傷痕無法醫治
[00:29:10.000 --> 00:29:14.000]  已經被毀滅了
[00:29:14.000 --> 00:29:17.000]  他們的人被流散了
[00:29:17.000 --> 00:29:19.000]  而撒米亞城裏面
[00:29:19.000 --> 00:29:24.000]  再找不到一個忠心的復恩
[00:29:24.000 --> 00:29:26.000]  所以那些哀號
[00:29:26.000 --> 00:29:28.000]  如果你在經文裏
[00:29:28.000 --> 00:29:31.000]  就好像夜晚流浪的野狗
[00:29:31.000 --> 00:29:34.000]  又好像鴕鳥哀鳴 是很慘的
[00:29:34.000 --> 00:29:37.000]  然後我們看到上帝的心意
[00:29:37.000 --> 00:29:40.000]  在《易西傑書》裏這樣說
[00:29:40.000 --> 00:29:41.000]  主耶和說
[00:29:41.000 --> 00:29:44.000]  我指著我永生起誓
[00:29:44.000 --> 00:29:47.000]  我斷不起越惡人死亡
[00:29:47.000 --> 00:29:51.000]  唯起越惡人轉離所行的道而活
[00:29:51.000 --> 00:29:53.000]  以色列家 你們轉回
[00:29:53.000 --> 00:29:57.000]  離開惡道 何必死亡
[00:29:57.000 --> 00:30:03.000]  這是撒米亞的審判
[00:30:03.000 --> 00:30:08.000]  我們看到一些災難性
[00:30:08.000 --> 00:30:12.000]  我們會覺得上帝好像不理的神明
[00:30:12.000 --> 00:30:15.000]  上帝是有憐憫
[00:30:15.000 --> 00:30:17.000]  上帝是很難過
[00:30:17.000 --> 00:30:24.000]  上帝愛那些罪人比我們更愛
[00:30:24.000 --> 00:30:28.000]  下面就說到猶大的預言
[00:30:28.000 --> 00:30:30.000]  我們看下一章
[00:30:30.000 --> 00:30:35.000]  下一章就說到審判猶大
[00:30:35.000 --> 00:30:38.000]  就在一章10到16節
[00:30:38.000 --> 00:30:40.000]  第一個就是審判撒米亞
[00:30:40.000 --> 00:30:42.000]  第二個就是審判猶大
[00:30:42.000 --> 00:30:46.000]  不過審判猶大這個是很獨特的
[00:30:46.000 --> 00:30:52.000]  它就用一些相關的語言
[00:30:52.000 --> 00:30:55.000]  整段經文在第10節就這樣說
[00:30:55.000 --> 00:30:58.000]  它說不要在加特報告這件事
[00:30:58.000 --> 00:31:00.000]  總不如哭泣
[00:31:00.000 --> 00:31:04.000]  因為加特和哭泣兩個字很相似
[00:31:04.000 --> 00:31:08.000]  我在伯爾芙拉困於灰塵之中
[00:31:08.000 --> 00:31:13.000]  沙肥的居民你們要赤身蒙羞過去
[00:31:13.000 --> 00:31:16.000]  第13節就這樣說
[00:31:16.000 --> 00:31:19.000]  吉拉的居民要用快馬套車
[00:31:19.000 --> 00:31:21.000]  吉拉就是快馬了
[00:31:21.000 --> 00:31:24.000]  所以它用一些很相熟的
[00:31:24.000 --> 00:31:26.000]  就是兩個相關的
[00:31:26.000 --> 00:31:27.000]  我不能解釋的
[00:31:27.000 --> 00:31:32.000]  因為這個語言上就算我們找不到什麼地方
[00:31:32.000 --> 00:31:36.000]  香港就有些商量
[00:31:36.000 --> 00:31:42.000]  你去街市街道的街市買菜
[00:31:42.000 --> 00:31:47.000]  一個地方和行動兩個字是很相同的
[00:31:47.000 --> 00:31:51.000]  這個審判是一個相關的語法
[00:31:51.000 --> 00:31:53.000]  我們不詳細說了
[00:31:53.000 --> 00:31:56.000]  我們要看第16節
[00:31:56.000 --> 00:31:58.000]  第16節說
[00:31:58.000 --> 00:32:03.000]  他猶大要為你所喜愛的兒女剪除你的頭髮
[00:32:03.000 --> 00:32:05.000]  洗頭光禿
[00:32:05.000 --> 00:32:08.000]  要大大地光禿如同禿鷹
[00:32:08.000 --> 00:32:11.000]  因為他們都被擄去離開你
[00:32:11.000 --> 00:32:14.000]  那個頭的光禿我們就看到
[00:32:14.000 --> 00:32:20.000]  原來他是指到耶路撒冷城周圍的人和周圍的縣
[00:32:20.000 --> 00:32:24.000]  如果都被亞述所消滅的話
[00:32:24.000 --> 00:32:29.000]  那耶路撒冷他自己都不保的
[00:32:29.000 --> 00:32:33.000]  所以現在耶路撒冷很危險了
[00:32:33.000 --> 00:32:38.000]  那接著我們看下一章
[00:32:38.000 --> 00:32:43.000]  就是審判富豪和地主
[00:32:43.000 --> 00:32:47.000]  這段的經文就很有意思的
[00:32:47.000 --> 00:32:49.000]  他說
[00:32:49.000 --> 00:32:52.000]  和災在床上圖謀罪孽
[00:32:52.000 --> 00:32:55.000]  造作奸惡天一發亮
[00:32:55.000 --> 00:32:58.000]  因手有能力就行出來
[00:32:58.000 --> 00:33:00.000]  因手有能力呢
[00:33:00.000 --> 00:33:06.000]  原來他的原意就是他的能力
[00:33:06.000 --> 00:33:16.000]  是代表了他們手屬於迦南的神
[00:33:16.000 --> 00:33:18.000]  問題是什麼呢
[00:33:18.000 --> 00:33:21.000]  這幫人剝削人
[00:33:21.000 --> 00:33:27.000]  並且這幫人他們用各種方法去犯罪
[00:33:27.000 --> 00:33:32.000]  去強行霸佔百姓的田地
[00:33:32.000 --> 00:33:35.000]  串通貪官
[00:33:35.000 --> 00:33:38.000]  晚上睡覺的時候都想著怎樣賺盡
[00:33:38.000 --> 00:33:39.000]  怎樣賺錢
[00:33:39.000 --> 00:33:42.000]  在床上的圖謀
[00:33:42.000 --> 00:33:50.000]  因為他們的手是屬於當地的宗教
[00:33:50.000 --> 00:33:53.000]  如果按照馬索拉文的翻譯
[00:33:53.000 --> 00:33:55.000]  我們可以這樣說
[00:33:55.000 --> 00:33:59.000]  因為他們的手屬於迦南的神旗
[00:33:59.000 --> 00:34:01.000]  就是迦南的神
[00:34:01.000 --> 00:34:03.000]  所以這個罪行問題就是
[00:34:03.000 --> 00:34:06.000]  他們是不追隨上帝
[00:34:06.000 --> 00:34:11.000]  不按照律法去按照當地的迦南風俗
[00:34:11.000 --> 00:34:16.000]  按照世俗上公然藐視上帝的律法
[00:34:16.000 --> 00:34:21.000]  上帝是有律法去保護著當地的人
[00:34:21.000 --> 00:34:24.000]  但是他們不要上帝的律法
[00:34:24.000 --> 00:34:29.000]  就用當時那些迦南人那種方式
[00:34:29.000 --> 00:34:33.000]  而那種方式就是用各種方法來奪取人的財富
[00:34:33.000 --> 00:34:35.000]  上帝要保護子民
[00:34:35.000 --> 00:34:38.000]  但是他們剛剛相反
[00:34:38.000 --> 00:34:42.000]  他們殘害的不單只是社會上最貧窮的人
[00:34:42.000 --> 00:34:46.000]  而是社會上那些很勤勞、有家庭的
[00:34:46.000 --> 00:34:48.000]  所以你看經文你會看到
[00:34:48.000 --> 00:34:54.000]  他們是將那些很勤儉、有家庭的、有太太的、有兒女的
[00:34:54.000 --> 00:34:55.000]  將他們趕走
[00:34:55.000 --> 00:34:58.000]  奪取他們的產業、搶他們的錢
[00:34:58.000 --> 00:35:03.000]  這個就是上帝不能夠忍受
[00:35:03.000 --> 00:35:06.000]  上帝保護他的子民
[00:35:06.000 --> 00:35:12.000]  我們再看西方有一個哲學家叫洛克
[00:35:12.000 --> 00:35:19.000]  我們再看下一張
[00:35:19.000 --> 00:35:22.000]  有一個哲學家叫洛克
[00:35:22.000 --> 00:35:25.000]  他是一個清教徒
[00:35:25.000 --> 00:35:29.000]  這個哲學家寫了一本書
[00:35:29.000 --> 00:35:30.000]  叫《論證》
[00:35:30.000 --> 00:35:32.000]  其中有一樣他就說
[00:35:32.000 --> 00:35:34.000]  按照聖經教導
[00:35:34.000 --> 00:35:39.000]  上帝是給每個人有不同的才幹
[00:35:39.000 --> 00:35:43.000]  但每個人是生而自由
[00:35:43.000 --> 00:35:48.000]  我們知道西方的哲學和西方的政治宗教
[00:35:48.000 --> 00:35:50.000]  很受基督教影響
[00:35:50.000 --> 00:35:56.000]  現代的民主基本上就是由基督教的創造論而來
[00:35:56.000 --> 00:36:00.000]  它在自然狀態有山有水
[00:36:00.000 --> 00:36:02.000]  河流有魚
[00:36:02.000 --> 00:36:04.000]  山上有水果
[00:36:04.000 --> 00:36:06.000]  是屬於所有的人
[00:36:06.000 --> 00:36:10.000]  但如果憑我努力捉到一條魚
[00:36:10.000 --> 00:36:11.000]  這條魚就屬於我的了
[00:36:11.000 --> 00:36:13.000]  你就不能夠搶
[00:36:13.000 --> 00:36:15.000]  憑你努力拿到的東西
[00:36:15.000 --> 00:36:19.000]  私人財產是非常尊貴的
[00:36:19.000 --> 00:36:20.000]  你要重視它
[00:36:20.000 --> 00:36:23.000]  所以英國就有一句諺語
[00:36:23.000 --> 00:36:28.000]  當時英國的專制軍王叫Charles Charlie
[00:36:28.000 --> 00:36:30.000]  就是洛克時代
[00:36:30.000 --> 00:36:31.000]  那個農民怎麼說呢?
[00:36:31.000 --> 00:36:33.000]  他說我很窮 我住這間屋
[00:36:33.000 --> 00:36:35.000]  又穿又爛
[00:36:35.000 --> 00:36:38.000]  他說風可以來 雨可以入
[00:36:38.000 --> 00:36:41.000]  但皇帝不准入
[00:36:41.000 --> 00:36:45.000]  風可以來 雨可以進
[00:36:45.000 --> 00:36:47.000]  皇帝不能夠進
[00:36:47.000 --> 00:36:51.000]  他說因為這間屋是上帝給我的
[00:36:51.000 --> 00:36:57.000]  以色列人之所以生存
[00:36:57.000 --> 00:37:00.000]  因為上帝的律法是保護他們的
[00:37:00.000 --> 00:37:05.000]  田產是屬於每一個人
[00:37:05.000 --> 00:37:07.000]  我們看下去會看到
[00:37:07.000 --> 00:37:09.000]  他們在埃及的時候沒有身份
[00:37:09.000 --> 00:37:10.000]  出來之後
[00:37:10.000 --> 00:37:15.000]  上帝就說這個地貴每一個以色列人
[00:37:15.000 --> 00:37:16.000]  人不能夠奪去
[00:37:16.000 --> 00:37:18.000]  就算你賣了之後
[00:37:18.000 --> 00:37:21.000]  到了7749年
[00:37:21.000 --> 00:37:23.000]  是無條件要給回去
[00:37:23.000 --> 00:37:25.000]  因為在上帝眼中
[00:37:25.000 --> 00:37:29.000]  是不容許有人成為其他人的奴隸
[00:37:29.000 --> 00:37:31.000]  這種觀念很強
[00:37:31.000 --> 00:37:34.000]  洛克就是這個時候
[00:37:34.000 --> 00:37:36.000]  下面還有一本書
[00:37:36.000 --> 00:37:38.000]  下一章
[00:37:38.000 --> 00:37:41.000]  就是民主與民盤
[00:37:41.000 --> 00:37:44.000]  就是講到
[00:37:44.000 --> 00:37:46.000]  洛克就是講到
[00:37:46.000 --> 00:37:49.000]  什麼叫民主 什麼叫民盤
[00:37:49.000 --> 00:37:53.000]  民主就是來自聖經裡面所說
[00:37:53.000 --> 00:37:55.000]  每個人是屬於上帝
[00:37:55.000 --> 00:38:01.000]  所以沒有人能夠在人之上操控你
[00:38:01.000 --> 00:38:05.000]  民盤就是以民為貴
[00:38:05.000 --> 00:38:08.000]  君為兄 是不同的
[00:38:08.000 --> 00:38:14.000]  民盤就是要安定繁榮
[00:38:14.000 --> 00:38:18.000]  使到你的政權能夠持續下去
[00:38:18.000 --> 00:38:20.000]  但民主就說
[00:38:20.000 --> 00:38:23.000]  權柄是上帝給每個人
[00:38:23.000 --> 00:38:27.000]  你暫時交託給政府來管理你
[00:38:27.000 --> 00:38:30.000]  如果政府沒有遵從上帝的意思
[00:38:30.000 --> 00:38:32.000]  你是可以拿回來的
[00:38:32.000 --> 00:38:35.000]  所以兩個觀念
[00:38:35.000 --> 00:38:37.000]  一個是從聖經而來
[00:38:37.000 --> 00:38:40.000]  所有權柄是神所給
[00:38:40.000 --> 00:38:42.000]  所有人的權柄是上帝所給
[00:38:42.000 --> 00:38:47.000]  政府是暫時被你委託去管理你
[00:38:47.000 --> 00:38:49.000]  這個是不是我們選舉的觀念
[00:38:49.000 --> 00:38:54.000]  這個也是很早期在以色列的觀念裡面
[00:38:54.000 --> 00:38:56.000]  每個屬於上帝的子民
[00:38:56.000 --> 00:38:59.000]  如果我們每個屬於上帝的子民的時候
[00:38:59.000 --> 00:39:03.000]  就沒有人在這個世界上可以做你的上帝
[00:39:03.000 --> 00:39:05.000]  但中國的民盤就不是
[00:39:05.000 --> 00:39:10.000]  中國的民盤就是天子擁有所有的人民
[00:39:10.000 --> 00:39:13.000]  要天子的權位能夠持續下去
[00:39:13.000 --> 00:39:16.000]  你對人民好 人民就對你好
[00:39:16.000 --> 00:39:18.000]  但權柄不是人民的
[00:39:18.000 --> 00:39:21.000]  因此當人民推翻了皇帝之後
[00:39:21.000 --> 00:39:23.000]  就要等誰呢?
[00:39:23.000 --> 00:39:26.000]  真名天子 誰有能力出來
[00:39:26.000 --> 00:39:28.000]  他就是真名天子
[00:39:28.000 --> 00:39:30.000]  兩個觀念很不同
[00:39:30.000 --> 00:39:32.000]  我們看回尼加書行
[00:39:32.000 --> 00:39:34.000]  我們再看下去
[00:39:34.000 --> 00:39:40.000]  在今天當我們看回
[00:39:40.000 --> 00:39:47.000]  我們的教會從尼加書裡面學到些什麼
[00:39:48.000 --> 00:39:51.000]  尼加書首先就是
[00:39:51.000 --> 00:39:59.000]  它的審判是從以色列 撒米亞 耶路撒冷
[00:39:59.000 --> 00:40:01.000]  然後就去到盟國
[00:40:01.000 --> 00:40:04.000]  第一點尼加要給我們看到的就是
[00:40:04.000 --> 00:40:07.000]  我們今天去讀聖經
[00:40:07.000 --> 00:40:12.000]  不是單單是為了信徒
[00:40:12.000 --> 00:40:15.000]  也是為了這個世界
[00:40:15.000 --> 00:40:20.000]  而這個正正就是和現在整個文化
[00:40:20.000 --> 00:40:24.000]  是一個很大的對抗性
[00:40:24.000 --> 00:40:26.000]  現在的文化就認為
[00:40:26.000 --> 00:40:30.000]  這個宗教是多元的
[00:40:30.000 --> 00:40:33.000]  多元主義就是你不同的宗教
[00:40:33.000 --> 00:40:35.000]  有不同的教導 彼此尊重
[00:40:35.000 --> 00:40:37.000]  我們都會尊重的
[00:40:37.000 --> 00:40:40.000]  但是就將每一個的教導
[00:40:40.000 --> 00:40:42.000]  就限於在你這幫人裡面
[00:40:42.000 --> 00:40:44.000]  你不能影響其他人
[00:40:44.000 --> 00:40:47.000]  西方社會就是這樣
[00:40:47.000 --> 00:40:48.000]  我舉個例子
[00:40:48.000 --> 00:40:50.000]  你大概知道
[00:40:50.000 --> 00:40:51.000]  當我們讀尼加書的時候
[00:40:51.000 --> 00:40:53.000]  我們發現尼加不是
[00:40:53.000 --> 00:40:56.000]  尼加講的審判是給予盟國
[00:40:56.000 --> 00:40:59.000]  由撒米亞 耶路撒冷
[00:40:59.000 --> 00:41:02.000]  要去到亞述和敘利亞
[00:41:02.000 --> 00:41:05.000]  都是在上帝的審判
[00:41:05.000 --> 00:41:08.000]  在上帝的管治下
[00:41:08.000 --> 00:41:13.000]  但現在就說宗教是個人性
[00:41:13.000 --> 00:41:15.000]  一個很深刻的例子就是
[00:41:15.000 --> 00:41:18.000]  當在奧特華墓會的時候
[00:41:18.000 --> 00:41:21.000]  當時我在醫院做
[00:41:21.000 --> 00:41:23.000]  Troopens
[00:41:23.000 --> 00:41:25.000]  就是醫院裡面的院務
[00:41:25.000 --> 00:41:30.000]  不過就是院務的意思不是住院的
[00:41:30.000 --> 00:41:33.000]  就是可以在醫院裡面去探訪
[00:41:33.000 --> 00:41:36.000]  參加院務的時候
[00:41:36.000 --> 00:41:40.000]  當時是要有一個上課的
[00:41:40.000 --> 00:41:44.000]  負責的就是一個神父
[00:41:44.000 --> 00:41:47.000]  他就教你怎樣做怎樣做
[00:41:47.000 --> 00:41:50.000]  完課後我就有一個問題
[00:41:50.000 --> 00:41:52.000]  我就問這個問題
[00:41:52.000 --> 00:41:54.000]  我上了整個課程
[00:41:54.000 --> 00:41:57.000]  但好像都沒有提到
[00:41:57.000 --> 00:41:59.000]  作為一個牧師
[00:41:59.000 --> 00:42:02.000]  一個人快要死的時候
[00:42:02.000 --> 00:42:06.000]  為什麼不可以跟他講聖經
[00:42:06.000 --> 00:42:08.000]  當時那個負責人
[00:42:08.000 --> 00:42:11.000]  突然間反應很大 很大情緒
[00:42:11.000 --> 00:42:14.000]  他說Jason 英文是什麼
[00:42:14.000 --> 00:42:18.000]  他說你不可以將你的信仰
[00:42:18.000 --> 00:42:20.000]  impose to the crime
[00:42:20.000 --> 00:42:22.000]  信的東西不可以
[00:42:22.000 --> 00:42:29.000]  impose 就是監人來聽你的話
[00:42:29.000 --> 00:42:31.000]  我就說為什麼
[00:42:31.000 --> 00:42:36.000]  他說因為這是多元社會
[00:42:36.000 --> 00:42:38.000]  你的信仰是你的
[00:42:38.000 --> 00:42:40.000]  我說怎樣做
[00:42:40.000 --> 00:42:42.000]  他說如果病人有病的時候
[00:42:42.000 --> 00:42:44.000]  你就跟他說不用怕
[00:42:44.000 --> 00:42:46.000]  我陪著你
[00:42:46.000 --> 00:42:48.000]  我在你旁邊
[00:42:48.000 --> 00:42:50.000]  祈禱都不說的
[00:42:50.000 --> 00:42:51.000]  什麼意思啊
[00:42:51.000 --> 00:42:52.000]  他說沒有的
[00:42:52.000 --> 00:42:55.000]  知道有人在旁邊就夠了
[00:42:55.000 --> 00:42:57.000]  我說為什麼不可以跟他說
[00:42:57.000 --> 00:43:01.000]  上帝是愛你
[00:43:01.000 --> 00:43:03.000]  將你心智跟神說
[00:43:03.000 --> 00:43:06.000]  神會寬恕你 會幫助你
[00:43:06.000 --> 00:43:07.000]  怎樣說這些
[00:43:07.000 --> 00:43:08.000]  他說不行不行
[00:43:08.000 --> 00:43:09.000]  這是基督教的東西
[00:43:09.000 --> 00:43:10.000]  如果他不信基督教
[00:43:10.000 --> 00:43:12.000]  你就會干擾他了
[00:43:12.000 --> 00:43:14.000]  你就會得罪他了
[00:43:14.000 --> 00:43:16.000]  我說不是
[00:43:16.000 --> 00:43:19.000]  我說神的說話是對普世人說的
[00:43:19.000 --> 00:43:22.000]  如果你相信上帝是創造主
[00:43:22.000 --> 00:43:25.000]  如果你相信基督是傳遞的主
[00:43:25.000 --> 00:43:29.000]  你相信祂的呼應是能夠真正安慰人
[00:43:29.000 --> 00:43:32.000]  病人死後要面對上帝
[00:43:32.000 --> 00:43:36.000]  要無恐懼去見上帝
[00:43:36.000 --> 00:43:40.000]  你還不把最後把握跟他們說
[00:43:40.000 --> 00:43:42.000]  他很大反應
[00:43:42.000 --> 00:43:44.000]  我就說對不起
[00:43:44.000 --> 00:43:46.000]  我不跟你做
[00:43:46.000 --> 00:43:47.000]  我自己做
[00:43:47.000 --> 00:43:50.000]  我說福音是對萬民
[00:43:50.000 --> 00:43:52.000]  任何人有權聽
[00:43:52.000 --> 00:43:58.000]  我說你不相信你告我吧
[00:43:58.000 --> 00:44:03.000]  聖經的說話是對所有
[00:44:03.000 --> 00:44:09.000]  今天我們就問教會去面對這個世界
[00:44:09.000 --> 00:44:14.000]  這個世界可以說越走越遠
[00:44:14.000 --> 00:44:16.000]  世俗化社會
[00:44:16.000 --> 00:44:18.000]  尼加斯主要就是說到
[00:44:18.000 --> 00:44:24.000]  當時國家以色列和猶大
[00:44:24.000 --> 00:44:26.000]  他們的Mosher
[00:44:26.000 --> 00:44:31.000]  是使得人民、百姓受很大的苦
[00:44:31.000 --> 00:44:34.000]  當時負責宗教的人
[00:44:34.000 --> 00:44:36.000]  他們不單沒有看到
[00:44:36.000 --> 00:44:42.000]  並且他們仍然繼續和政府一樣
[00:44:42.000 --> 00:44:44.000]  去剝削人民
[00:44:44.000 --> 00:44:49.000]  在下面我想說正面的例子
[00:44:49.000 --> 00:44:53.000]  其實教會做了很多事
[00:44:53.000 --> 00:44:58.000]  如果我們看回國家公義從沉
[00:44:58.000 --> 00:45:02.000]  我們發現在過去100年
[00:45:02.000 --> 00:45:04.000]  福音派教會
[00:45:04.000 --> 00:45:06.000]  我所說的福音派教會就是
[00:45:06.000 --> 00:45:10.000]  信仰純正、持守聖經的
[00:45:10.000 --> 00:45:12.000]  是做了很多事
[00:45:12.000 --> 00:45:16.000]  在19世紀當時的教會
[00:45:16.000 --> 00:45:19.000]  是面對工業革命之後
[00:45:19.000 --> 00:45:22.000]  很多人被剝削
[00:45:22.000 --> 00:45:25.000]  但是真的很感謝主
[00:45:25.000 --> 00:45:28.000]  當時的教會有兩個方法
[00:45:28.000 --> 00:45:32.000]  一個方法就是窮人給他們飯吃
[00:45:32.000 --> 00:45:36.000]  但是發現這個不可行
[00:45:36.000 --> 00:45:38.000]  就是說你看到黑衣
[00:45:38.000 --> 00:45:40.000]  你給錢他
[00:45:40.000 --> 00:45:43.000]  這個很受批評
[00:45:43.000 --> 00:45:45.000]  什麼意思呢?
