
[00:00:00.000 --> 00:00:08.000]  各位電視節目的觀眾,我們接著思想聖經的說話
[00:19:19.000 --> 00:19:22.000]  好幾次我聽他講道
[00:19:22.000 --> 00:19:24.000]  我在下面很羨慕
[00:19:24.000 --> 00:19:28.000]  羨慕他氣宇軒昂
[00:19:28.000 --> 00:19:29.000]  很響亮的聲音
[00:19:29.000 --> 00:19:31.000]  很健康的體魄
[00:19:31.000 --> 00:19:34.000]  來講述神自己的話
[00:19:34.000 --> 00:19:37.000]  我自己就想我都沒那麼響亮
[00:19:37.000 --> 00:19:38.000]  但見到神恩愛他
[00:19:38.000 --> 00:19:40.000]  當他願意來這麼做的時候
[00:19:40.000 --> 00:19:42.000]  神賜恩給他
[00:19:42.000 --> 00:19:46.000]  而給他成為更多人的祝福和幫助
[00:19:46.000 --> 00:19:48.000]  在生命裏面很多事情
[00:19:48.000 --> 00:19:51.000]  你會發覺上帝一直來引導你去
[00:19:51.000 --> 00:19:53.000]  或者是做一些事
[00:19:53.000 --> 00:19:55.000]  或者放棄一些事情
[00:19:55.000 --> 00:19:57.000]  或者去尋求一些事
[00:19:57.000 --> 00:19:59.000]  或者去拒絕一些事情
[00:19:59.000 --> 00:20:03.000]  但你總要去順從神的旨意
[00:20:03.000 --> 00:20:05.000]  在順從神的旨意當中
[00:20:05.000 --> 00:20:08.000]  你知道有兩個英雄接著你
[00:20:08.000 --> 00:20:09.000]  第一個英雄
[00:20:09.000 --> 00:20:11.000]  你抵擋魔鬼
[00:20:11.000 --> 00:20:14.000]  魔鬼就必遠離你逃跑了
[00:20:14.000 --> 00:20:16.000]  不要擔心
[00:20:16.000 --> 00:20:18.000]  以為我拒絕了英雄的意見
[00:20:18.000 --> 00:20:20.000]  說我很不濟
[00:20:20.000 --> 00:20:23.000]  不要擔心
[00:20:23.000 --> 00:20:25.000]  惡的勢力不會勝過你
[00:20:25.000 --> 00:20:27.000]  因為你已經屬於主了
[00:20:27.000 --> 00:20:30.000]  但你何時內心有害怕恐懼
[00:20:30.000 --> 00:20:34.000]  以至你聽從了這些惡的意念的時候
[00:20:34.000 --> 00:20:36.000]  問題就大了
[00:20:36.000 --> 00:20:39.000]  當主耶穌在曠野被試探的時候
[00:20:39.000 --> 00:20:40.000]  大家知道
[00:20:40.000 --> 00:20:41.000]  你記得
[00:20:41.000 --> 00:20:42.000]  撒旦告訴你
[00:20:42.000 --> 00:20:46.000]  你看看整個世界萬族的榮華
[00:20:46.000 --> 00:20:47.000]  你只要拜我
[00:20:47.000 --> 00:20:49.000]  我就賜給你
[00:20:49.000 --> 00:20:53.000]  這個世界的王可以這樣做
[00:20:53.000 --> 00:20:57.000]  但主耶穌在當時拒絕他的意見
[00:20:57.000 --> 00:20:59.000]  他說什麼
[00:20:59.000 --> 00:21:01.000]  當拜主你的神
[00:21:01.000 --> 00:21:04.000]  丹瑤是奉他
[00:21:04.000 --> 00:21:06.000]  然後撒旦你退去吧
[00:21:06.000 --> 00:21:10.000]  在那裡你已經有生命的權柄
[00:21:10.000 --> 00:21:11.000]  當你發覺很多時候
[00:21:11.000 --> 00:21:13.000]  內心出現一些試探的時候
[00:21:13.000 --> 00:21:16.000]  情慾在當中誘惑你的時候
[00:21:16.000 --> 00:21:18.000]  你記得你可以奉主的名
[00:21:18.000 --> 00:21:20.000]  我拒絕這個意念
[00:21:20.000 --> 00:21:22.000]  這個試探
[00:21:22.000 --> 00:21:23.000]  還有你知道
[00:21:23.000 --> 00:21:24.000]  聖經第二個應許就是
[00:21:24.000 --> 00:21:26.000]  你親近神
[00:21:26.000 --> 00:21:28.000]  你來到施恩的寶座面前
[00:21:28.000 --> 00:21:29.000]  向祂禱告尋求
[00:21:29.000 --> 00:21:32.000]  神必親近你
[00:21:32.000 --> 00:21:34.000]  無論你感覺到還是不感覺到
[00:21:34.000 --> 00:21:36.000]  這是聖經的應許
[00:21:36.000 --> 00:21:39.000]  神會給你力量去勝過很多試探
[00:21:39.000 --> 00:21:42.000]  給你力量去順從上帝
[00:21:42.000 --> 00:21:44.000]  你說神對我期望
[00:21:44.000 --> 00:21:46.000]  我自己做不到
[00:21:46.000 --> 00:21:48.000]  你說得非常對
[00:21:48.000 --> 00:21:50.000]  你憑自己做不到
[00:21:50.000 --> 00:21:52.000]  但你知道上帝給你的應許
[00:21:52.000 --> 00:21:53.000]  你親近神
[00:21:53.000 --> 00:21:54.000]  神親近你
[00:21:54.000 --> 00:21:56.000]  神與你同在的時候
[00:21:56.000 --> 00:21:58.000]  成為了你的力量
[00:21:58.000 --> 00:22:03.000]  你可以來行在這條正直的路上
[00:22:03.000 --> 00:22:04.000]  你剛才說到
[00:22:04.000 --> 00:22:06.000]  當信服上帝
[00:22:06.000 --> 00:22:08.000]  要抓緊這兩個應許
[00:22:08.000 --> 00:22:11.000]  放膽去拒絕惡的事情
[00:22:11.000 --> 00:22:13.000]  要跟隨著
[00:22:13.000 --> 00:22:15.000]  而聖經來到第十節的時候
[00:22:15.000 --> 00:22:18.000]  也總結了這個重點
[00:22:18.000 --> 00:22:20.000]  大家一起讀第十節
[00:22:20.000 --> 00:22:24.000]  你們不要在主面前謙卑
[00:22:24.000 --> 00:22:28.000]  他就使你們服性
[00:22:28.000 --> 00:22:31.000]  也回到前面那種提醒
[00:22:31.000 --> 00:22:33.000]  謙卑自己
[00:22:33.000 --> 00:22:36.000]  知道你真正的需要
[00:22:36.000 --> 00:22:41.000]  不是自己要在世上
[00:22:41.000 --> 00:22:44.000]  要如何叱吒風雲
[00:22:44.000 --> 00:22:47.000]  你如何得到你想得到的
[00:22:47.000 --> 00:22:49.000]  而是在神面前承認
[00:22:49.000 --> 00:22:52.000]  你需要的是主自己
[00:22:52.000 --> 00:22:53.000]  謙卑下來
[00:22:53.000 --> 00:22:56.000]  去轉回你的內心
[00:22:56.000 --> 00:22:58.000]  正如上面所說
[00:22:58.000 --> 00:23:01.000]  不再是三心兩意
[00:23:01.000 --> 00:23:04.000]  潔淨你的心是在表達
[00:23:04.000 --> 00:23:09.000]  你將你的心的動機調整
[00:23:09.000 --> 00:23:12.000]  只是一個傳
[00:23:12.000 --> 00:23:14.000]  不是兩個傳
[00:23:14.000 --> 00:23:16.000]  在這時候上帝的應許
[00:23:16.000 --> 00:23:19.000]  祂要給你真正的高聖
[00:23:19.000 --> 00:23:21.000]  真正的榮耀
[00:23:21.000 --> 00:23:25.000]  真正永恆的好處
[00:23:25.000 --> 00:23:28.000]  他一定證明我們思想聖經
[00:23:28.000 --> 00:23:31.000]  也知道聖經主耶穌給我們的說話
[00:23:31.000 --> 00:23:33.000]  很清楚地吩咐
[00:23:33.000 --> 00:23:36.000]  你們不能侍奉兩個主
[00:23:36.000 --> 00:23:38.000]  在你繼續人生侍奉
[00:23:38.000 --> 00:23:40.000]  跟隨主的路上
[00:23:40.000 --> 00:23:42.000]  上上告訴自己
[00:23:42.000 --> 00:23:44.000]  我立定心志
[00:23:44.000 --> 00:23:46.000]  當拜主我的神
[00:23:46.000 --> 00:23:49.000]  單要侍奉祂
[00:23:49.000 --> 00:23:51.000]  我們一起來祈禱
[00:23:51.000 --> 00:23:55.000]  大家自己有少少的禱告
[00:23:55.000 --> 00:23:58.000]  主耶穌我們同心禱告你
[00:23:58.000 --> 00:24:01.000]  我們知道你賜給我們的慈愛
[00:24:01.000 --> 00:24:04.000]  不單單是一種感受
[00:24:04.000 --> 00:24:08.000]  一種情緒上的體會
[00:24:08.000 --> 00:24:12.000]  而是你的確真實地愛我們
[00:24:12.000 --> 00:24:14.000]  主耶穌我們承認
[00:24:14.000 --> 00:24:16.000]  有些時候在世界上
[00:24:16.000 --> 00:24:17.000]  一路跟隨你的時候
[00:24:17.000 --> 00:24:20.000]  出現了其他吸引我們心靈的事情
[00:24:20.000 --> 00:24:23.000]  以致我們的心好像偏移了
[00:24:23.000 --> 00:24:25.000]  主耶穌今天我們碰到你的恩
[00:24:25.000 --> 00:24:27.000]  也因為你的慈愛
[00:24:27.000 --> 00:24:29.000]  我們向你求
[00:24:29.000 --> 00:24:32.000]  求你賜下天上的能力
[00:24:32.000 --> 00:24:34.000]  叫我們靠著你
[00:24:34.000 --> 00:24:38.000]  我們可以勝過一切的試探
[00:24:38.000 --> 00:24:40.000]  求你幫助我們
[00:24:40.000 --> 00:24:45.000]  除去心中或者會有的移情別愛
[00:24:45.000 --> 00:24:48.000]  主啊將我們的心奪回
[00:24:48.000 --> 00:24:49.000]  讓我們知道
[00:24:49.000 --> 00:24:52.000]  單單的來尋求你
[00:24:52.000 --> 00:24:54.000]  以你為我們生命的主
[00:24:54.000 --> 00:24:56.000]  真是知道去聽從你
[00:24:56.000 --> 00:24:57.000]  親愛的主
[00:24:57.000 --> 00:24:59.000]  祈求你帶領我們
[00:24:59.000 --> 00:25:03.000]  因為知道你渴望我們能夠得獎你自己
[00:25:03.000 --> 00:25:08.000]  一切其他不會真正給我們生命的祝福
[00:25:08.000 --> 00:25:11.000]  因此主啊施恩於我們
[00:25:11.000 --> 00:25:13.000]  讓我們蒙你的幫助
[00:25:13.000 --> 00:25:17.000]  我們一生是單單侍奉你
[00:25:17.000 --> 00:25:18.000]  聽我們祈禱
[00:25:18.000 --> 00:25:20.000]  奉耶穌名字祈求
[00:25:20.000 --> 00:25:21.000]  我們
[00:25:22.000 --> 00:25:23.000]  字幕:J Chong
[00:25:24.000 --> 00:25:25.000]  字幕:J Chong
[00:25:26.000 --> 00:25:27.000]  字幕:J Chong
[00:25:28.000 --> 00:25:29.000]  字幕:J Chong
[00:25:30.000 --> 00:25:31.000]  字幕:J Chong
[00:25:32.000 --> 00:25:33.000]  字幕:J Chong
[00:25:34.000 --> 00:25:35.000]  字幕:J Chong
[00:25:35.000 --> 00:25:38.000]  (字幕由 Amara.org 社群提供)

