
[00:00:00.000 --> 00:00:08.000]  我也奇怪為什麼Kensa沒有找我問我拿經文題目
[00:18:20.000 --> 00:18:22.000]  樓下有間
[00:18:22.000 --> 00:18:24.000]  長者老人宿舍
[00:18:24.000 --> 00:18:36.000]  他離開世界的時候
[00:18:36.000 --> 00:18:38.000]  家裡有很多東西
[00:18:38.000 --> 00:18:40.000]  因為他單身
[00:18:40.000 --> 00:18:42.000]  離開大陸的時候
[00:18:42.000 --> 00:18:44.000]  整家大小都在裡面
[00:18:44.000 --> 00:18:46.000]  工作到他退休
[00:18:46.000 --> 00:18:48.000]  離開世界的時候
[00:18:48.000 --> 00:18:50.000]  都不知道他的子女
[00:18:50.000 --> 00:18:52.000]  在內地的情況
[00:18:52.000 --> 00:18:54.000]  所以他離開世界之後
[00:18:54.000 --> 00:18:56.000]  整個家怎麼辦呢
[00:18:56.000 --> 00:18:58.000]  教會上的幫忙
[00:18:58.000 --> 00:19:00.000]  有什麼東西可以給人
[00:19:00.000 --> 00:19:02.000]  所以家裡的
[00:19:02.000 --> 00:19:04.000]  所有值得紀念的東西
[00:19:04.000 --> 00:19:06.000]  都被人拿了
[00:19:06.000 --> 00:19:08.000]  書也有人拿
[00:19:08.000 --> 00:19:10.000]  用的東西都被人拿
[00:19:10.000 --> 00:19:12.000]  最後有一個姐妹
[00:19:12.000 --> 00:19:14.000]  想看看還有什麼東西
[00:19:14.000 --> 00:19:16.000]  就進去
[00:19:16.000 --> 00:19:18.000]  那個大廈的單位
[00:19:18.000 --> 00:19:20.000]  看到客廳
[00:19:20.000 --> 00:19:22.000]  什麼都沒有
[00:19:22.000 --> 00:19:24.000]  房間裡看到
[00:19:24.000 --> 00:19:26.000]  整地都是紙張
[00:19:26.000 --> 00:19:28.000]  為什麼這些東西沒有人拿呢
[00:19:28.000 --> 00:19:30.000]  為什麼不撿垃圾呢
[00:19:30.000 --> 00:19:32.000]  如果是垃圾應該撿了
[00:19:32.000 --> 00:19:34.000]  所以就在這裡撿了
[00:19:34.000 --> 00:19:36.000]  原來全部都是明治牧師的手稿
[00:19:36.000 --> 00:19:38.000]  記載到
[00:19:38.000 --> 00:19:40.000]  明治牧師
[00:19:40.000 --> 00:19:42.000]  很多時候寫文章
[00:19:42.000 --> 00:19:44.000]  看他的文章
[00:19:44.000 --> 00:19:46.000]  因為他用了
[00:19:46.000 --> 00:19:48.000]  古老的字眼
[00:19:48.000 --> 00:19:50.000]  有時候在華人基督教會寫文章
[00:19:50.000 --> 00:19:52.000]  寫手稿
[00:19:52.000 --> 00:19:54.000]  都很好讀
[00:19:54.000 --> 00:19:56.000]  他就
[00:19:56.000 --> 00:19:58.000]  整地紙張
[00:19:58.000 --> 00:20:00.000]  所以他撿了
[00:20:00.000 --> 00:20:02.000]  有些是講章
[00:20:02.000 --> 00:20:04.000]  有些是文章
[00:20:04.000 --> 00:20:06.000]  有些是病中的手札
[00:20:06.000 --> 00:20:08.000]  所以他收了
[00:20:08.000 --> 00:20:10.000]  一大疊
[00:20:10.000 --> 00:20:12.000]  收完一大疊的時候就交給信義中出版社
[00:20:12.000 --> 00:20:14.000]  幫他出版
[00:20:14.000 --> 00:20:16.000]  所以我手上有本東西
[00:20:16.000 --> 00:20:18.000]  有一本
[00:20:18.000 --> 00:20:20.000]  有一篇文章
[00:20:20.000 --> 00:20:22.000]  有一段落
[00:20:22.000 --> 00:20:24.000]  我很多年前寫
[00:20:24.000 --> 00:20:26.000]  阮順的時候也用過
[00:20:26.000 --> 00:20:28.000]  一個脫了漆的面盤
[00:20:28.000 --> 00:20:32.000]  在那個
[00:20:32.000 --> 00:20:34.000]  故事裡面
[00:20:34.000 --> 00:20:36.000]  在那本書裡面收集了這個故事
[00:20:36.000 --> 00:20:38.000]  故事是怎樣開始的呢
[00:20:38.000 --> 00:20:40.000]  是講他自己的生命
[00:20:40.000 --> 00:20:42.000]  他出生在
[00:20:42.000 --> 00:20:44.000]  一個很貧苦的家庭
[00:20:44.000 --> 00:20:46.000]  幾兄妹
[00:20:46.000 --> 00:20:48.000]  家裡很貧窮
[00:20:48.000 --> 00:20:50.000]  所以他有個小妹妹
[00:20:50.000 --> 00:20:52.000]  五妹
[00:20:52.000 --> 00:20:54.000]  很小的時候
[00:20:54.000 --> 00:20:56.000]  就要被家人嫁出去
[00:20:56.000 --> 00:20:58.000]  做同樣式
[00:20:58.000 --> 00:21:00.000]  在那個年代做同樣式是很痛苦的事情
[00:21:00.000 --> 00:21:02.000]  所以他就
[00:21:02.000 --> 00:21:04.000]  去了很遠的村落
[00:21:04.000 --> 00:21:06.000]  嫁給別人做同樣式
[00:21:06.000 --> 00:21:08.000]  早上要工作
[00:21:08.000 --> 00:21:10.000]  整天工作
[00:21:10.000 --> 00:21:12.000]  整天工作
[00:21:12.000 --> 00:21:14.000]  不是一個很快樂的生活
[00:21:14.000 --> 00:21:16.000]  不是一個很舒適的生活
[00:21:16.000 --> 00:21:18.000]  後來五明治
[00:21:18.000 --> 00:21:20.000]  就信了耶穌
[00:21:20.000 --> 00:21:22.000]  信了耶穌之後他就說要去讀神學
[00:21:22.000 --> 00:21:24.000]  就去湖北的
[00:21:24.000 --> 00:21:26.000]  涅槃的
[00:21:26.000 --> 00:21:28.000]  信義神學院讀書
[00:21:28.000 --> 00:21:30.000]  寫封信給妹妹
[00:21:30.000 --> 00:21:32.000]  就說我要去讀神學
[00:21:32.000 --> 00:21:34.000]  妹妹收到信之後就說
[00:21:34.000 --> 00:21:36.000]  你要去讀神學
[00:21:36.000 --> 00:21:38.000]  所以他就趁哥哥還沒走的時候
[00:21:38.000 --> 00:21:40.000]  就回鄉下送了個禮物給他
[00:21:40.000 --> 00:21:42.000]  送了個棉本給他
[00:21:42.000 --> 00:21:44.000]  就好像我們小時候
[00:21:44.000 --> 00:21:46.000]  用的那些湯匙棉本
[00:21:46.000 --> 00:21:48.000]  現在很多時候用紅色的
[00:21:48.000 --> 00:21:50.000]  那些膠的棉本
[00:21:50.000 --> 00:21:52.000]  我們那時候用的
[00:21:52.000 --> 00:21:54.000]  朗口中都是那些
[00:21:54.000 --> 00:21:56.000]  湯匙那些
[00:21:56.000 --> 00:21:58.000]  他就說
[00:21:58.000 --> 00:22:00.000]  哥哥你知道做同樣式的痛苦
[00:22:00.000 --> 00:22:02.000]  身邊的錢不多
[00:22:02.000 --> 00:22:04.000]  我幾經艱辛
[00:22:04.000 --> 00:22:06.000]  才積到這筆錢
[00:22:06.000 --> 00:22:08.000]  只可以買一個棉本送給你
[00:22:08.000 --> 00:22:10.000]  希望你無論去到哪個地方
[00:22:10.000 --> 00:22:12.000]  這個棉本都會跟著你
[00:22:12.000 --> 00:22:14.000]  他拿到棉本
[00:22:14.000 --> 00:22:16.000]  就去讀書了
[00:22:16.000 --> 00:22:18.000]  走難輾轉走難都好
[00:22:18.000 --> 00:22:20.000]  他帶著棉本一直下來香港
[00:22:20.000 --> 00:22:22.000]  棉本已經做到爛糊糊了
[00:22:22.000 --> 00:22:24.000]  裡面的湯匙都掉了
[00:22:24.000 --> 00:22:26.000]  但他都放在那個衣櫃裏面
[00:22:26.000 --> 00:22:28.000]  在那個
[00:22:28.000 --> 00:22:30.000]  我們那個年代裏面
[00:22:30.000 --> 00:22:32.000]  現在就很少有了
[00:22:32.000 --> 00:22:34.000]  因為現在的小朋友都很富貴
[00:22:34.000 --> 00:22:36.000]  以前我們老師都很喜歡請神學生
[00:22:36.000 --> 00:22:38.000]  幫他打掃家裏
[00:22:38.000 --> 00:22:40.000]  可以每個月給少少錢
[00:22:40.000 --> 00:22:42.000]  零用錢給他
[00:22:42.000 --> 00:22:44.000]  我估現在
[00:22:44.000 --> 00:22:46.000]  如果有些學校裏面
[00:22:46.000 --> 00:22:48.000]  有老師宿舍
[00:22:48.000 --> 00:22:50.000]  也有學生宿舍的話
[00:22:50.000 --> 00:22:52.000]  都可以這樣做
[00:22:52.000 --> 00:22:54.000]  給少少錢幾十元不多
[00:22:54.000 --> 00:22:56.000]  可以夠膠飯錢
[00:22:56.000 --> 00:22:58.000]  夠膠零用錢
[00:22:58.000 --> 00:23:00.000]  飛阿帆摔阿發
[00:23:00.000 --> 00:23:02.000]  電阿頭那些
[00:23:02.000 --> 00:23:04.000]  請同學幫他
[00:23:04.000 --> 00:23:06.000]  一個星期幫他打掃一次
[00:23:06.000 --> 00:23:08.000]  一個月給你多少錢
[00:23:08.000 --> 00:23:10.000]  他就請同學幫他打掃
[00:23:10.000 --> 00:23:12.000]  他的房間
[00:23:12.000 --> 00:23:14.000]  那些學生來打掃的時候
[00:23:14.000 --> 00:23:16.000]  每次打開衣櫃見到棉本
[00:23:16.000 --> 00:23:18.000]  棉本已經
[00:23:18.000 --> 00:23:20.000]  做到差不多脫落了
[00:23:20.000 --> 00:23:22.000]  好多地方都脫落了
[00:23:22.000 --> 00:23:24.000]  好爛糊糊的棉本
[00:23:24.000 --> 00:23:26.000]  就問他為什麼不扔掉
[00:23:26.000 --> 00:23:28.000]  他說不能扔掉的
[00:23:28.000 --> 00:23:30.000]  問了很多次
[00:23:30.000 --> 00:23:32.000]  這個棉本是我
[00:23:32.000 --> 00:23:34.000]  妹妹這樣這樣
[00:23:34.000 --> 00:23:36.000]  給我的
[00:23:36.000 --> 00:23:38.000]  但他講解的過程中間
[00:23:38.000 --> 00:23:40.000]  他提到另外一件事
[00:23:40.000 --> 00:23:42.000]  在那篇文章裏面提到另外一件事
[00:23:42.000 --> 00:23:46.000]  他曾經有一段很長的時間
[00:23:46.000 --> 00:23:48.000]  做元朗
[00:23:48.000 --> 00:23:50.000]  信義會
[00:23:50.000 --> 00:23:52.000]  生命堂的牧師
[00:23:52.000 --> 00:23:54.000]  是很早很早
[00:23:54.000 --> 00:23:56.000]  年代之前
[00:23:56.000 --> 00:23:58.000]  但那個地方
[00:23:58.000 --> 00:24:00.000]  是一個沒有什麼人
[00:24:00.000 --> 00:24:02.000]  去到的地方
[00:24:02.000 --> 00:24:04.000]  但工作很艱辛的地方
[00:24:04.000 --> 00:24:06.000]  我們有一個校友
[00:24:06.000 --> 00:24:08.000]  最近都離開世界了
[00:24:08.000 --> 00:24:10.000]  是靈量堂的會友
[00:24:10.000 --> 00:24:12.000]  蔡慧思牧師
[00:24:12.000 --> 00:24:14.000]  蔡慧思牧師在50年代
[00:24:14.000 --> 00:24:16.000]  到現在60年前
[00:24:16.000 --> 00:24:18.000]  被趙世光牧師派到元朗
[00:24:18.000 --> 00:24:20.000]  兩夫婦派到元朗
[00:24:20.000 --> 00:24:22.000]  騎著單車
[00:24:22.000 --> 00:24:24.000]  到處落鄉裏面
[00:24:24.000 --> 00:24:26.000]  跟人探訪等等
[00:24:26.000 --> 00:24:28.000]  就成立了元朗靈量堂
[00:24:28.000 --> 00:24:30.000]  屯門靈量堂
[00:24:30.000 --> 00:24:32.000]  元富靈量堂等等
[00:24:32.000 --> 00:24:34.000]  吳明志牧師
[00:24:34.000 --> 00:24:36.000]  是很早的時間
[00:24:36.000 --> 00:24:38.000]  如果你認識他的話
[00:24:38.000 --> 00:24:40.000]  你會發覺他的口音
[00:24:40.000 --> 00:24:42.000]  是鄉音很重的
[00:24:42.000 --> 00:24:44.000]  是那些湖南口音
[00:24:44.000 --> 00:24:46.000]  加上國語
[00:24:46.000 --> 00:24:48.000]  你側耳都很難聽
[00:24:48.000 --> 00:24:50.000]  他就在那裏
[00:24:50.000 --> 00:24:52.000]  勤力工作
[00:24:52.000 --> 00:24:54.000]  辛苦工作
[00:24:54.000 --> 00:24:56.000]  做到自己身體好不好
[00:24:56.000 --> 00:24:58.000]  要做到自己肺癆
[00:24:58.000 --> 00:25:02.000]  在文章裏面有一段
[00:25:02.000 --> 00:25:04.000]  是很感人的
[00:25:04.000 --> 00:25:06.000]  他肺癆做到吐血
[00:25:06.000 --> 00:25:10.000]  他就拿著棉被來吐血
[00:25:10.000 --> 00:25:12.000]  拿著一個妹妹
[00:25:12.000 --> 00:25:14.000]  給他棉被來吐血
[00:25:14.000 --> 00:25:18.000]  他說我不知道
[00:25:18.000 --> 00:25:20.000]  在這個世界裏面我可不可以再見到你
[00:25:20.000 --> 00:25:22.000]  不過哥哥
[00:25:22.000 --> 00:25:24.000]  如果你能夠一步吐血離開世界的話
[00:25:24.000 --> 00:25:26.000]  這是我和你最接近的時刻
[00:25:26.000 --> 00:25:30.000]  我不是叫你去
[00:25:30.000 --> 00:25:32.000]  學這些人
[00:25:32.000 --> 00:25:34.000]  做到吐血
[00:25:34.000 --> 00:25:38.000]  他身邊還帶一個棉被
[00:25:38.000 --> 00:25:40.000]  和你最親近的人棉被
[00:25:40.000 --> 00:25:42.000]  吐的時候就吐在棉被裏
[00:25:42.000 --> 00:25:44.000]  表示你和他極之親密
[00:25:44.000 --> 00:25:46.000]  極之接近
[00:25:46.000 --> 00:25:48.000]  我不是叫你學這些
[00:25:48.000 --> 00:25:50.000]  那些人竟然有這樣的心
[00:25:50.000 --> 00:25:52.000]  他們的語言不通
[00:25:52.000 --> 00:25:54.000]  如果你去到元朗
[00:25:54.000 --> 00:25:56.000]  一個外省口音
[00:25:56.000 --> 00:26:00.000]  怎樣開展工作
[00:26:00.000 --> 00:26:02.000]  怎樣傳福音
[00:26:02.000 --> 00:26:04.000]  你說人會退
[00:26:04.000 --> 00:26:06.000]  你說的人也不明白
[00:26:06.000 --> 00:26:08.000]  怎樣將福音
[00:26:08.000 --> 00:26:10.000]  帶到人群之中
[00:26:10.000 --> 00:26:12.000]  怎樣傳福音
[00:26:12.000 --> 00:26:14.000]  我相信他們能夠在那個地方
[00:26:14.000 --> 00:26:16.000]  建立到教會
[00:26:16.000 --> 00:26:18.000]  讓教會興旺
[00:26:18.000 --> 00:26:20.000]  讓他們有那麼多工作
[00:26:20.000 --> 00:26:22.000]  做到自己肺癆要倒斷
[00:26:22.000 --> 00:26:26.000]  我想他們的生活
[00:26:26.000 --> 00:26:28.000]  他們的作息、他們的模式
[00:26:28.000 --> 00:26:30.000]  他們怎樣生活
[00:26:30.000 --> 00:26:32.000]  將福音怎樣表達
[00:26:32.000 --> 00:26:34.000]  將信仰怎樣呈現在生活之中
[00:26:34.000 --> 00:26:36.000]  那種艱辛
[00:26:36.000 --> 00:26:38.000]  被人看到的時候
[00:26:38.000 --> 00:26:40.000]  就有人跟著來
[00:26:40.000 --> 00:26:42.000]  這樣的工作
[00:26:42.000 --> 00:26:44.000]  這樣的成效
[00:26:44.000 --> 00:26:46.000]  這樣蒙主祝福的生活
[00:26:46.000 --> 00:26:48.000]  在標準裡面
[00:26:48.000 --> 00:26:50.000]  甚至用最低的標準
[00:26:50.000 --> 00:26:52.000]  上限量度自己的人
[00:26:52.000 --> 00:26:54.000]  可以達到的一個成效
[00:26:54.000 --> 00:26:56.000]  我們自己中華傳統會
[00:26:56.000 --> 00:26:58.000]  也有一個牧師
[00:26:58.000 --> 00:27:00.000]  叫姚振海牧師
[00:27:00.000 --> 00:27:02.000]  他覺得他自己說廣東話
[00:27:02.000 --> 00:27:04.000]  很棒
[00:27:04.000 --> 00:27:06.000]  但從來沒有人告訴他
[00:27:06.000 --> 00:27:08.000]  很多人聽不明白
[00:27:08.000 --> 00:27:10.000]  很早的年代
[00:27:10.000 --> 00:27:12.000]  他很賣力做差傳的工作
[00:27:14.000 --> 00:27:16.000]  他就去了澳門開展工作
[00:27:16.000 --> 00:27:20.000]  那些話說起來
[00:27:20.000 --> 00:27:22.000]  哪有人聽得明白
[00:27:22.000 --> 00:27:26.000]  現在我們澳門堂裡面
[00:27:26.000 --> 00:27:28.000]  很多年輕人
[00:27:28.000 --> 00:27:30.000]  是他這樣帶報道、帶出身
[00:27:30.000 --> 00:27:32.000]  然後讓他們可以信耶穌
[00:27:32.000 --> 00:27:34.000]  到今天事業有成
[00:27:34.000 --> 00:27:36.000]  在政府裡面做高官
[00:27:36.000 --> 00:27:38.000]  我不是說他們做高官很了不起
[00:27:38.000 --> 00:27:40.000]  我是說一個這樣的人
[00:27:40.000 --> 00:27:42.000]  知道自己的局限
[00:27:42.000 --> 00:27:44.000]  不肯接納自己的局限
[00:27:44.000 --> 00:27:46.000]  然後在自己的局限裡面
[00:27:46.000 --> 00:27:48.000]  尋求上帝自己的恩典
[00:27:48.000 --> 00:27:52.000]  Grace
[00:27:52.000 --> 00:27:54.000]  Charis
[00:27:54.000 --> 00:27:56.000]  恩賜、Charisma
[00:27:56.000 --> 00:27:58.000]  全部都是恩典
[00:27:58.000 --> 00:28:00.000]  在恩典裡面領受了
[00:28:00.000 --> 00:28:02.000]  而恩典具體的呈現就是恩賜
[00:28:02.000 --> 00:28:04.000]  上帝給你有恩典
[00:28:04.000 --> 00:28:06.000]  具體的呈現就是你有恩賜
[00:28:06.000 --> 00:28:10.000]  你就將那個恩典
[00:28:10.000 --> 00:28:12.000]  用到它盡能力盡至
[00:28:12.000 --> 00:28:14.000]  發揮上帝給你的恩賜
[00:28:14.000 --> 00:28:18.000]  所以姚靖安牧師去到澳門
[00:28:18.000 --> 00:28:20.000]  建立教會
[00:28:20.000 --> 00:28:22.000]  回來在香港建立幽靈堂
[00:28:22.000 --> 00:28:24.000]  廣東話又不正
[00:28:24.000 --> 00:28:26.000]  但是他拒絕
[00:28:26.000 --> 00:28:28.000]  用最低標準行動
[00:28:28.000 --> 00:28:30.000]  自己還不斷衝刺
[00:28:30.000 --> 00:28:32.000]  我希望我們所有的同學
[00:28:32.000 --> 00:28:34.000]  在未來的日子裡面
[00:28:34.000 --> 00:28:38.000]  學習一下
[00:28:38.000 --> 00:28:40.000]  你可以在自己的生活
[00:28:40.000 --> 00:28:42.000]  在自己的時空裡面
[00:28:42.000 --> 00:28:46.000]  找到一些地方
[00:28:46.000 --> 00:28:48.000]  你可以操練
[00:28:48.000 --> 00:28:50.000]  你可以讓自己成為一個
[00:28:50.000 --> 00:28:52.000]  可以被稱得上
[00:28:52.000 --> 00:28:54.000]  一個好牧人
[00:28:54.000 --> 00:28:56.000]  的一個傳道
[00:28:56.000 --> 00:29:00.000]  在羅馬書第十六章
[00:29:00.000 --> 00:29:02.000]  第一到第十六節
[00:29:02.000 --> 00:29:04.000]  裡面是保羅
[00:29:04.000 --> 00:29:06.000]  對羅馬的教會
[00:29:06.000 --> 00:29:08.000]  的一些慰問
[00:29:08.000 --> 00:29:12.000]  通常我們看書信的時候
[00:29:12.000 --> 00:29:14.000]  到最後都是文安結束
[00:29:14.000 --> 00:29:18.000]  但羅馬書第十六章裏面
[00:29:18.000 --> 00:29:20.000]  列出很多的人名
[00:29:20.000 --> 00:29:22.000]  但當你仔細讀這些人名的時候
[00:29:22.000 --> 00:29:24.000]  你會發覺到裏面有很多的意思
[00:29:24.000 --> 00:29:26.000]  很多的意義
[00:29:26.000 --> 00:29:28.000]  很多的用詞
[00:29:28.000 --> 00:29:30.000]  讓我們很感動
[00:29:30.000 --> 00:29:32.000]  原來做一個好牧人
[00:29:32.000 --> 00:29:34.000]  可以做成這樣的話
[00:29:34.000 --> 00:29:36.000]  真的是夢想的似福
[00:29:36.000 --> 00:29:42.000]  絕大部分的
[00:29:42.000 --> 00:29:44.000]  我想所有的
[00:29:44.000 --> 00:29:46.000]  悉聽家都說
[00:29:46.000 --> 00:29:48.000]  羅馬書或羅馬的教會
[00:29:48.000 --> 00:29:50.000]  並不是保羅建立的
[00:29:50.000 --> 00:29:52.000]  如果保羅就去過那個地方
[00:29:52.000 --> 00:29:54.000]  但為什麼他在羅馬書第十六章結尾的時候
[00:29:54.000 --> 00:29:56.000]  問到很多人
[00:29:56.000 --> 00:29:58.000]  那些人都是在早期的教會裏
[00:29:58.000 --> 00:30:00.000]  很被人尊重
[00:30:00.000 --> 00:30:02.000]  甚至被人熟悉的一班人
[00:30:02.000 --> 00:30:04.000]  那這班人
[00:30:04.000 --> 00:30:06.000]  保羅在羅馬書結束的時候
[00:30:06.000 --> 00:30:08.000]  就來問候這班人
[00:30:08.000 --> 00:30:10.000]  可能保羅在不同的地方
[00:30:10.000 --> 00:30:12.000]  做福音的工作的時候
[00:30:12.000 --> 00:30:14.000]  認識到這些人
[00:30:14.000 --> 00:30:16.000]  或曾經和這些人同工
[00:30:16.000 --> 00:30:18.000]  從這些名字的文安
[00:30:18.000 --> 00:30:20.000]  文安的後面
[00:30:20.000 --> 00:30:22.000]  一些故事裏面
[00:30:22.000 --> 00:30:24.000]  我們可以知道
[00:30:24.000 --> 00:30:26.000]  有些人和他同過工
[00:30:26.000 --> 00:30:28.000]  甚至同坐過牢
[00:30:28.000 --> 00:30:30.000]  保羅在不同的地方
[00:30:30.000 --> 00:30:32.000]  在福音的工作上
[00:30:32.000 --> 00:30:34.000]  與這班人相遇
[00:30:34.000 --> 00:30:36.000]  然後這班人分散到世界不同的地方
[00:30:36.000 --> 00:30:38.000]  現在可能都聚居在羅馬
[00:30:38.000 --> 00:30:40.000]  在羅馬的教會裏面
[00:30:40.000 --> 00:30:42.000]  一起相熟
[00:30:42.000 --> 00:30:44.000]  一起熟悉
[00:30:44.000 --> 00:30:46.000]  一起聚會
[00:30:46.000 --> 00:30:48.000]  一起來獻祝上帝的說話
[00:30:48.000 --> 00:30:50.000]  保羅寫了一封信給羅馬的教會裏面
[00:30:50.000 --> 00:30:52.000]  他就問候這些人
[00:30:52.000 --> 00:30:54.000]  但有幾個人物
[00:30:54.000 --> 00:30:56.000]  讓我很心動
[00:30:56.000 --> 00:30:58.000]  他問候第十六章第三節
[00:30:58.000 --> 00:31:00.000]  問候伯基拉和亞居拉
[00:31:00.000 --> 00:31:02.000]  這對夫婦我們很熟悉
[00:31:02.000 --> 00:31:04.000]  我們也很熟悉
[00:31:04.000 --> 00:31:06.000]  即像彭的
[00:31:06.000 --> 00:31:08.000]  和保羅一起同工
[00:31:08.000 --> 00:31:10.000]  問候伯基拉和亞居拉
[00:31:10.000 --> 00:31:12.000]  他們就是基督耶穌
[00:31:12.000 --> 00:31:14.000]  與我同工
[00:31:14.000 --> 00:31:16.000]  我們知道他們和保羅同工
[00:31:16.000 --> 00:31:18.000]  也為我的命
[00:31:18.000 --> 00:31:20.000]  將自己的境航
[00:31:20.000 --> 00:31:22.000]  致諸於道外
[00:31:22.000 --> 00:31:24.000]  這句很動心
[00:31:24.000 --> 00:31:26.000]  如果有一天
[00:31:26.000 --> 00:31:28.000]  你去到教會裏面做傳道
[00:31:28.000 --> 00:31:32.000]  你的弟兄姊妹會為你
[00:31:32.000 --> 00:31:34.000]  而將自己的境航
[00:31:34.000 --> 00:31:36.000]  致諸道外
[00:31:36.000 --> 00:31:38.000]  讀到這書的時候
[00:31:38.000 --> 00:31:40.000]  我就想起我們中華傳播
[00:31:40.000 --> 00:31:42.000]  有另外一個牧師
[00:31:42.000 --> 00:31:44.000]  去了加拿大
[00:31:44.000 --> 00:31:46.000]  很早的時候七年年代就差不多
[00:31:46.000 --> 00:31:48.000]  去了加拿大建立教會的高雲漢牧師
[00:31:48.000 --> 00:31:50.000]  高雲漢牧師
[00:31:50.000 --> 00:31:52.000]  高雲漢牧師就
[00:31:52.000 --> 00:31:54.000]  去了加拿大
[00:31:54.000 --> 00:31:56.000]  建立了華基
[00:31:56.000 --> 00:31:58.000]  華人基督教會
[00:31:58.000 --> 00:32:00.000]  華人基督教會
[00:32:00.000 --> 00:32:02.000]  實際上他用Community Church
[00:32:02.000 --> 00:32:04.000]  初時見面的時候他回來寫信
[00:32:04.000 --> 00:32:06.000]  問桑安傳牧師
[00:32:06.000 --> 00:32:08.000]  到底我建立什麼教會?寫不寫CNEC上去?
[00:32:08.000 --> 00:32:10.000]  想起幾經商量之後
[00:32:10.000 --> 00:32:12.000]  他就說如果我寫了CNEC
[00:32:12.000 --> 00:32:14.000]  就沒什麼人會來
[00:32:14.000 --> 00:32:16.000]  因為覺得是CNEC的人來
[00:32:16.000 --> 00:32:18.000]  如果不認識CNEC的人就不會來
[00:32:18.000 --> 00:32:20.000]  可能浸信會的名字響過CNEC
[00:32:20.000 --> 00:32:22.000]  宣道會的名字響過CNEC
[00:32:22.000 --> 00:32:24.000]  找教會的人
[00:32:24.000 --> 00:32:26.000]  找宣道會、浸信會
[00:32:26.000 --> 00:32:28.000]  找教會都不會找CNEC
[00:32:28.000 --> 00:32:30.000]  所以當時決定
[00:32:30.000 --> 00:32:32.000]  用華人基督教會
[00:32:32.000 --> 00:32:34.000]  什麼什麼堂
[00:32:34.000 --> 00:32:36.000]  什麼什麼堂
[00:32:36.000 --> 00:32:38.000]  初時去到的時候
[00:32:38.000 --> 00:32:40.000]  高雲漢牧師
[00:32:40.000 --> 00:32:42.000]  有一段時間在這裡做教務長
[00:32:42.000 --> 00:32:44.000]  在這裡
[00:32:44.000 --> 00:32:46.000]  聖經學院的時候
[00:32:46.000 --> 00:32:48.000]  他去到那裡
[00:32:48.000 --> 00:32:50.000]  他就寄在
[00:32:50.000 --> 00:32:52.000]  街頭報道
[00:32:52.000 --> 00:32:56.000]  寄在地鐵站口報道
[00:32:56.000 --> 00:33:00.000]  帶了很多年輕人去信福音
[00:33:00.000 --> 00:33:02.000]  信耶穌
[00:33:02.000 --> 00:33:04.000]  其中有一個
[00:33:04.000 --> 00:33:06.000]  是醫生來的
[00:33:06.000 --> 00:33:08.000]  在Toronto大學的醫學院畢業
[00:33:08.000 --> 00:33:10.000]  做了很多年醫生之後
[00:33:10.000 --> 00:33:12.000]  他就安納他做長老
[00:33:12.000 --> 00:33:14.000]  到現在他就做了牧師
[00:33:14.000 --> 00:33:16.000]  不過那個牧師在教會裡面
[00:33:16.000 --> 00:33:18.000]  默默耕耕
[00:33:18.000 --> 00:33:20.000]  建立了好幾間教會
[00:33:20.000 --> 00:33:22.000]  現在他在
[00:33:22.000 --> 00:33:24.000]  Richmond的
[00:33:24.000 --> 00:33:26.000]  Chinese Community Church
[00:33:26.000 --> 00:33:28.000]  華人基督教會
[00:33:28.000 --> 00:33:30.000]  在Richmond那裡
[00:33:30.000 --> 00:33:32.000]  是當地裡面
[00:33:32.000 --> 00:33:34.000]  一個最大的華人教會
[00:33:34.000 --> 00:33:36.000]  所以如果你去到Toronto
[00:33:36.000 --> 00:33:38.000]  去到Richmond Hill
[00:33:38.000 --> 00:33:40.000]  Richmond Hill
[00:33:40.000 --> 00:33:42.000]  就是Richmond
[00:33:42.000 --> 00:33:44.000]  很Rich的人士的地區
[00:33:44.000 --> 00:33:46.000]  那個地區裡面
[00:33:46.000 --> 00:33:48.000]  有很多奇怪的事情發生
[00:33:48.000 --> 00:33:50.000]  有些人是單親移民
[00:33:50.000 --> 00:33:52.000]  去到那裡的
[00:33:52.000 --> 00:33:54.000]  一定會被人
[00:33:54.000 --> 00:33:56.000]  進屋偷東西搶劫
[00:33:56.000 --> 00:33:58.000]  因為知道你只有一個人在那裡
[00:33:58.000 --> 00:34:00.000]  多數是女的在那裡
[00:34:00.000 --> 00:34:02.000]  男的不在那裡
[00:34:02.000 --> 00:34:04.000]  所以在那個區裡面
[00:34:04.000 --> 00:34:06.000]  是有很多很突然的事情發生
[00:34:06.000 --> 00:34:08.000]  他在教會裡面做牧師
[00:34:08.000 --> 00:34:10.000]  很長的時間
[00:34:10.000 --> 00:34:12.000]  他神病
[00:34:12.000 --> 00:34:14.000]  他有一段很長的時間
[00:34:14.000 --> 00:34:16.000]  洗血
[00:34:16.000 --> 00:34:18.000]  拿著藥水
[00:34:18.000 --> 00:34:20.000]  一天要坐在那裡
[00:34:20.000 --> 00:34:22.000]  三幾個小時
[00:34:22.000 --> 00:34:24.000]  不洗不洗不洗
[00:34:24.000 --> 00:34:26.000]  他
[00:34:26.000 --> 00:34:28.000]  無論去哪個地方
[00:34:28.000 --> 00:34:30.000]  領聚會
[00:34:30.000 --> 00:34:32.000]  他就帶著十張八張的藥水
