
[00:00:00.000 --> 00:00:05.000]  感謝主又很高興在2010年的第一個星期日
[00:15:36.600 --> 00:15:38.600]  我養你
[00:15:38.600 --> 00:15:40.600]  你要聽話
[00:15:40.600 --> 00:15:42.600]  我把一塊木頭給你
[00:15:42.600 --> 00:15:43.600]  追回來
[00:15:43.600 --> 00:15:44.600]  又再丟一次
[00:15:44.600 --> 00:15:46.600]  丟這邊丟那邊
[00:15:46.600 --> 00:15:48.600]  不是這樣的態度
[00:15:48.600 --> 00:15:50.600]  不是這樣的態度對動物
[00:15:50.600 --> 00:15:53.600]  因為在神的啟示當中
[00:15:53.600 --> 00:15:56.600]  人和其他都是動物
[00:15:56.600 --> 00:15:57.600]  你明不明
[00:15:57.600 --> 00:15:59.600]  在我們的相處裡面
[00:15:59.600 --> 00:16:00.600]  坦白說
[00:16:00.600 --> 00:16:01.600]  從狗的角度來說
[00:16:01.600 --> 00:16:03.600]  你就是一隻動物
[00:16:03.600 --> 00:16:05.600]  牠怎麼會聖經說這些
[00:16:05.600 --> 00:16:06.600]  什麼神用口吹牠的氣
[00:16:06.600 --> 00:16:07.600]  有靈的會人
[00:16:07.600 --> 00:16:08.600]  不知道這些
[00:16:08.600 --> 00:16:11.600]  只不過看到你丟一塊木頭
[00:16:11.600 --> 00:16:12.600]  牠就追回來的時候
[00:16:12.600 --> 00:16:13.600]  你笑得這麼開心
[00:16:13.600 --> 00:16:14.600]  就給你面子
[00:16:14.600 --> 00:16:15.600]  再走多一次
[00:16:15.600 --> 00:16:16.600]  這樣而已
[00:16:16.600 --> 00:16:17.600]  你明不明
[00:16:17.600 --> 00:16:19.600]  牠給你面子
[00:16:19.600 --> 00:16:21.600]  你應該感激牠
[00:16:21.600 --> 00:16:22.600]  明白嗎
[00:16:22.600 --> 00:16:23.600]  貓你叫牠跳
[00:16:23.600 --> 00:16:24.600]  牠就跳
[00:16:24.600 --> 00:16:25.600]  牠覺得你笑得這麼開心
[00:16:25.600 --> 00:16:26.600]  這麼有趣
[00:16:26.600 --> 00:16:27.600]  笑得那麼開心
[00:16:27.600 --> 00:16:28.600]  就跳兩次給你看
[00:16:28.600 --> 00:16:29.600]  你是動物
[00:16:29.600 --> 00:16:30.600]  只不過
[00:16:30.600 --> 00:16:33.600]  你不要以為你做人很厲害
[00:16:33.600 --> 00:16:35.600]  可以指生的那些動物
[00:16:35.600 --> 00:16:36.600]  不是的
[00:16:36.600 --> 00:16:37.600]  我們人沒什麼厲害
[00:16:37.600 --> 00:16:40.600]  不過神也沒有特別原因
[00:16:40.600 --> 00:16:42.600]  因為我們有什麼厲害
[00:16:42.600 --> 00:16:43.600]  只不過在人
[00:16:43.600 --> 00:16:44.600]  在動物當中
[00:16:44.600 --> 00:16:46.600]  就揀選了這種動物叫做人
[00:16:46.600 --> 00:16:48.600]  就將生命吹給牠
[00:16:48.600 --> 00:16:50.600]  是白白的恩賜給我們
[00:16:50.600 --> 00:16:52.600]  白白的恩賜給我們
[00:16:52.600 --> 00:16:54.600]  我們有什麼驕傲可言
[00:16:54.600 --> 00:16:58.600]  我們不是控制著這些動物
[00:16:58.600 --> 00:16:59.600]  奴役牠們
[00:16:59.600 --> 00:17:00.600]  不可能
[00:17:00.600 --> 00:17:04.600]  人和動物應該這樣去定位
[00:17:04.600 --> 00:17:06.600]  牠不能夠取代配偶
[00:17:06.600 --> 00:17:09.600]  牠也要和我們有同一個生命
[00:17:09.600 --> 00:17:10.600]  講完了
[00:17:10.600 --> 00:17:11.600]  第二點
[00:17:11.600 --> 00:17:13.600]  人和動物的關係
[00:17:13.600 --> 00:17:14.600]  不要以為只是講婚姻
[00:17:14.600 --> 00:17:15.600]  人和動物都要處理
[00:17:15.600 --> 00:17:18.600]  因為今天你講家庭
[00:17:18.600 --> 00:17:19.600]  你不討論動物
[00:17:19.600 --> 00:17:20.600]  不行的
[00:17:20.600 --> 00:17:21.600]  很嚴重的
[00:17:21.600 --> 00:17:22.600]  好了
[00:17:22.600 --> 00:17:24.600]  第三個
[00:17:24.600 --> 00:17:25.600]  講到婚姻
[00:17:25.600 --> 00:17:26.600]  婚姻
[00:17:26.600 --> 00:17:28.600]  從第一節開始
[00:17:28.600 --> 00:17:30.600]  大家都很熟悉的幾節聖經
[00:17:30.600 --> 00:17:34.600]  神創造了這個女人
[00:17:34.600 --> 00:17:36.600]  她的骨
[00:17:36.600 --> 00:17:39.600]  將女人帶到那個人的面前
[00:17:39.600 --> 00:17:40.600]  這個人就說
[00:17:40.600 --> 00:17:42.600]  這是我骨中的骨
[00:17:42.600 --> 00:17:43.600]  肉中的肉
[00:17:43.600 --> 00:17:44.600]  他當稱為女人
[00:17:44.600 --> 00:17:46.600]  因為她是從男人身上
[00:17:46.600 --> 00:17:48.600]  去出的
[00:17:48.600 --> 00:17:51.600]  這段說話裏面
[00:17:51.600 --> 00:17:53.600]  有很豐富的意思
[00:17:53.600 --> 00:17:55.600]  不過我只是想講兩件事
[00:17:55.600 --> 00:17:58.600]  我今天特別和大家提出兩點
[00:17:58.600 --> 00:17:59.600]  第一點
[00:17:59.600 --> 00:18:01.600]  我覺得聖經一路寫的時候
[00:18:01.600 --> 00:18:02.600]  真是有意思的
[00:18:02.600 --> 00:18:03.600]  剛才我們說
[00:18:03.600 --> 00:18:04.600]  現在開始解釋了
[00:18:04.600 --> 00:18:06.600]  神說亞人獨居不好
[00:18:06.600 --> 00:18:09.600]  所以我要做一個配偶去幫助他
[00:18:09.600 --> 00:18:11.600]  或者我做一個與他相配的助手
[00:18:11.600 --> 00:18:12.600]  OK
[00:18:12.600 --> 00:18:14.600]  究竟這個意思是什麼
[00:18:14.600 --> 00:18:17.600]  如果你留意原來的意思
[00:18:17.600 --> 00:18:18.600]  其實很深刻
[00:18:18.600 --> 00:18:19.600]  中文比較難翻譯
[00:18:19.600 --> 00:18:20.600]  首先第一
[00:18:20.600 --> 00:18:22.600]  什麼叫幫助他
[00:18:22.600 --> 00:18:23.600]  幫手
[00:18:23.600 --> 00:18:25.600]  幫手這個字的原文
[00:18:25.600 --> 00:18:29.600]  這個字的字根其實是什麼呢
[00:18:29.600 --> 00:18:31.600]  是拯救
[00:18:31.600 --> 00:18:35.600]  原來神要做一個女人去拯救男人
[00:18:35.600 --> 00:18:37.600]  你知道嗎
[00:18:37.600 --> 00:18:40.600]  今天我底氣
[00:18:40.600 --> 00:18:42.600]  所以我講得比較盡
[00:18:42.600 --> 00:18:44.600]  不要生我的氣
[00:18:44.600 --> 00:18:45.600]  但這是事實
[00:18:45.600 --> 00:18:47.600]  我按照聖經說
[00:18:47.600 --> 00:18:49.600]  你別說女人懂什麼
[00:18:49.600 --> 00:18:52.600]  拯救你的神拿來
[00:18:52.600 --> 00:18:54.600]  還有
[00:18:54.600 --> 00:18:57.600]  配偶這個字
[00:18:57.600 --> 00:18:59.600]  配偶這個字
[00:18:59.600 --> 00:19:00.600]  Nekton
[00:19:00.600 --> 00:19:02.600]  Nekton這個字
[00:19:02.600 --> 00:19:04.600]  配偶這個字其實直譯
[00:19:04.600 --> 00:19:06.600]  就是站在你面前
[00:19:06.600 --> 00:19:09.600]  或者跟你一起平排
[00:19:09.600 --> 00:19:13.600]  相稱相等平等的意思
[00:19:13.600 --> 00:19:16.600]  就是說神要做一個與你平等相稱的
[00:19:16.600 --> 00:19:20.600]  能夠幫助你或者拯救你
[00:19:20.600 --> 00:19:22.600]  這個就是那個意思
[00:19:22.600 --> 00:19:23.600]  所以動物不行
[00:19:23.600 --> 00:19:25.600]  做不到這件事
[00:19:25.600 --> 00:19:29.600]  最後要在人的肋骨裡做一個女人
[00:19:29.600 --> 00:19:30.600]  這個說什麼呢
[00:19:30.600 --> 00:19:33.600]  這個就是說那種男和女
[00:19:33.600 --> 00:19:35.600]  其實在神的眼中
[00:19:35.600 --> 00:19:37.600]  沒有男尊女卑
[00:19:37.600 --> 00:19:40.600]  這些是人的文化古老文化搞出來
[00:19:40.600 --> 00:19:42.600]  為什麼會這樣搞出來
[00:19:42.600 --> 00:19:44.600]  沒辦法那時候因為要打獵
[00:19:44.600 --> 00:19:47.600]  男人的骨格是強一些
[00:19:47.600 --> 00:19:48.600]  所以打獵就打到
[00:19:48.600 --> 00:19:50.600]  女人有時打不到
[00:19:50.600 --> 00:19:52.600]  所以女人就在家裡照顧小孩
[00:19:52.600 --> 00:19:54.600]  煮飯等他回來吃
[00:19:54.600 --> 00:19:55.600]  你有什麼厲害
[00:19:55.600 --> 00:19:57.600]  你肌肉多一點
[00:19:57.600 --> 00:19:58.600]  就是這麼多
[00:19:58.600 --> 00:20:02.600]  21世紀已經有一個資訊科技的時代
[00:20:02.600 --> 00:20:03.600]  高科技的時代
[00:20:03.600 --> 00:20:05.600]  有哪些肌肉可以做到的東西
[00:20:05.600 --> 00:20:06.600]  科技做不到的
[00:20:06.600 --> 00:20:08.600]  你明白我的意思嗎
[00:20:08.600 --> 00:20:11.600]  尤其是已經進入科技溝通的時代
[00:20:11.600 --> 00:20:13.600]  最重要的不是肌肉
[00:20:13.600 --> 00:20:16.600]  肌肉剩下的拿來香港先生那樣弄
[00:20:16.600 --> 00:20:17.600]  沒用的那些
[00:20:17.600 --> 00:20:18.600]  你來看的
[00:20:18.600 --> 00:20:22.600]  最重要的真正整個社會運作的
[00:20:22.600 --> 00:20:26.600]  最重要是透過電子或者傳媒
[00:20:26.600 --> 00:20:29.600]  或者溝通的科技
[00:20:29.600 --> 00:20:31.600]  我們去溝通
[00:20:31.600 --> 00:20:33.600]  溝通的世紀裡
[00:20:33.600 --> 00:20:34.600]  坦白說你問我
[00:20:34.600 --> 00:20:35.600]  我又不是說
[00:20:35.600 --> 00:20:39.600]  不要怪我要賺多一點女士們
[00:20:39.600 --> 00:20:40.600]  真的說溝通
[00:20:40.600 --> 00:20:44.600]  男人一般來說落後的女人很多
[00:20:44.600 --> 00:20:48.600]  十幾二十歲還在那裡你一拳我一拳
[00:20:48.600 --> 00:20:50.600]  男孩子
[00:20:50.600 --> 00:20:52.600]  整個小時最friend的了
[00:20:52.600 --> 00:20:53.600]  最資深的了
[00:20:53.600 --> 00:20:56.600]  整個小時都不見他聊兩句話
[00:20:56.600 --> 00:20:59.600]  女孩子十幾歲聊兩小時電話
[00:20:59.600 --> 00:21:01.600]  還要繞手去廁所
[00:21:01.600 --> 00:21:04.600]  溝通的能力高過你多少
[00:21:04.600 --> 00:21:07.600]  說溝通男人未有內
[00:21:07.600 --> 00:21:09.600]  真的坦白說
[00:21:09.600 --> 00:21:10.600]  到了這個時代裡
[00:21:10.600 --> 00:21:12.600]  有哪一樣東西男人做到
[00:21:12.600 --> 00:21:14.600]  女人做不到你說是不是
[00:21:14.600 --> 00:21:15.600]  你說什麼男尊女卑
[00:21:15.600 --> 00:21:17.600]  這個世界沒有意思的
[00:21:17.600 --> 00:21:19.600]  這個不是社會學的問題
[00:21:19.600 --> 00:21:20.600]  神很有意思就行
[00:21:20.600 --> 00:21:21.600]  神真的很前衛的
[00:21:21.600 --> 00:21:23.600]  神在他設立婚姻的時候
[00:21:23.600 --> 00:21:24.600]  就已經說了這件事
[00:21:24.600 --> 00:21:25.600]  用肋骨的
[00:21:25.600 --> 00:21:26.600]  沒有用頭也沒有用腳
[00:21:26.600 --> 00:21:27.600]  又不要他高過他
[00:21:27.600 --> 00:21:28.600]  又不要低過他
[00:21:28.600 --> 00:21:29.600]  明白嗎
[00:21:29.600 --> 00:21:30.600]  是用什麼
[00:21:30.600 --> 00:21:31.600]  用那條肋骨
[00:21:31.600 --> 00:21:32.600]  和他一起的
[00:21:32.600 --> 00:21:33.600]  拼排的
[00:21:33.600 --> 00:21:35.600]  拼排的
[00:21:35.600 --> 00:21:36.600]  想起一件事
[00:21:36.600 --> 00:21:38.600]  想說或者不說之間
[00:21:38.600 --> 00:21:40.600]  都說吧
[00:21:40.600 --> 00:21:44.600]  想起義股楊牧菊牧師說了一句話
[00:21:44.600 --> 00:21:46.600]  這是他說的不關我的事
[00:21:46.600 --> 00:21:48.600]  很俗的
[00:21:48.600 --> 00:21:49.600]  不過是很傳神的
[00:21:49.600 --> 00:21:52.600]  他說男人到現在
[00:21:52.600 --> 00:21:54.600]  有些什麼他做到
[00:21:54.600 --> 00:21:55.600]  而女人做不到的
[00:21:55.600 --> 00:21:57.600]  你想想
[00:21:57.600 --> 00:21:58.600]  所有男人做到的
[00:21:58.600 --> 00:21:59.600]  女人都做到了
[00:21:59.600 --> 00:22:00.600]  只是一樣東西做不到
[00:22:00.600 --> 00:22:03.600]  男人做到女人做不到
[00:22:03.600 --> 00:22:06.600]  就是站在那裡小便
[00:22:06.600 --> 00:22:07.600]  是不是很俗
[00:22:07.600 --> 00:22:08.600]  不好意思
[00:22:08.600 --> 00:22:11.600]  他說的不關我的事
[00:22:11.600 --> 00:22:14.600]  其他沒有了
[00:22:14.600 --> 00:22:16.600]  為什麼要女人嫁給你
[00:22:16.600 --> 00:22:18.600]  為你犧牲
[00:22:18.600 --> 00:22:20.600]  為什麼你不可以為她犧牲
[00:22:20.600 --> 00:22:22.600]  跟著男人當然為我犧牲
[00:22:22.600 --> 00:22:23.600]  跟著老公
[00:22:23.600 --> 00:22:25.600]  真的不停地
[00:22:25.600 --> 00:22:26.600]  搞死你
[00:22:26.600 --> 00:22:27.600]  有時候男人
[00:22:27.600 --> 00:22:28.600]  做這做那
[00:22:28.600 --> 00:22:29.600]  試試這個試試那個
[00:22:29.600 --> 00:22:31.600]  女人就跟著他犧牲
[00:22:31.600 --> 00:22:32.600]  一直犧牲
[00:22:32.600 --> 00:22:35.600]  為什麼男人不可以為女人犧牲
[00:22:35.600 --> 00:22:36.600]  不可以為太太犧牲
[00:22:36.600 --> 00:22:38.600]  一樣是可以犧牲的
[00:22:38.600 --> 00:22:41.600]  為什麼一定要男人
[00:22:41.600 --> 00:22:43.600]  回到家一定要女人煮飯
[00:22:43.600 --> 00:22:46.600]  為什麼男人不早點下班回家煮飯
[00:22:46.600 --> 00:22:48.600]  沒什麼分別的
[00:22:48.600 --> 00:22:49.600]  尤其是現在這個世界
[00:22:49.600 --> 00:22:50.600]  你又賺錢
[00:22:50.600 --> 00:22:51.600]  他又賺錢
[00:22:51.600 --> 00:22:52.600]  你又工作他又工作
[00:22:52.600 --> 00:22:54.600]  為什麼一定要他照顧小孩
[00:22:54.600 --> 00:22:55.600]  為什麼晚上洗澡
[00:22:55.600 --> 00:22:57.600]  一定要你媽媽幫他洗
[00:22:57.600 --> 00:22:58.600]  為什麼爸爸不可以洗澡
[00:22:58.600 --> 00:23:00.600]  男人不幫人洗澡
[00:23:00.600 --> 00:23:02.600]  哪有這樣的事
[00:23:02.600 --> 00:23:03.600]  沒有的
[00:23:03.600 --> 00:23:04.600]  弟兄姊妹
[00:23:04.600 --> 00:23:05.600]  在神的眼中
[00:23:05.600 --> 00:23:07.600]  這些是互相的配搭
[00:23:07.600 --> 00:23:09.600]  有些你厲害有些他厲害
[00:23:09.600 --> 00:23:10.600]  你需要他
[00:23:10.600 --> 00:23:11.600]  他需要你
[00:23:11.600 --> 00:23:12.600]  這個真是生命裏面
[00:23:12.600 --> 00:23:15.600]  真正的婚姻的意思
[00:23:15.600 --> 00:23:17.600]  所以跟著第二點就很有意思了
[00:23:17.600 --> 00:23:19.600]  就是骨中的骨
[00:23:19.600 --> 00:23:20.600]  肉中的肉
[00:23:20.600 --> 00:23:22.600]  大家都很熟悉這句話
[00:23:22.600 --> 00:23:25.600]  神用什麼方法來描述呢
[00:23:25.600 --> 00:23:26.600]  是骨中的骨
[00:23:26.600 --> 00:23:27.600]  肉中的肉
[00:23:27.600 --> 00:23:28.600]  因為我這樣說
[00:23:28.600 --> 00:23:29.600]  其實是神說了兩次的
[00:23:29.600 --> 00:23:31.600]  你不要忘記
[00:23:31.600 --> 00:23:32.600]  還有一次
[00:23:32.600 --> 00:23:34.600]  之前說了的
[00:23:34.600 --> 00:23:35.600]  第21節那裡
[00:23:35.600 --> 00:23:37.600]  神用了一條肋骨出來
[00:23:37.600 --> 00:23:38.600]  骨
[00:23:38.600 --> 00:23:39.600]  然後呢
[00:23:39.600 --> 00:23:42.600]  又使肉在原處復合
[00:23:42.600 --> 00:23:45.600]  這裡不是說外科手術的描述
[00:23:45.600 --> 00:23:47.600]  神特意這樣說
[00:23:47.600 --> 00:23:48.600]  有它的意思
[00:23:48.600 --> 00:23:49.600]  骨
[00:23:49.600 --> 00:23:50.600]  肉
[00:23:50.600 --> 00:23:51.600]  骨是硬的
[00:23:51.600 --> 00:23:53.600]  肉是軟的
[00:23:53.600 --> 00:23:55.600]  在人生的旅程裏面
[00:23:55.600 --> 00:23:57.600]  要硬的面對風浪
[00:23:57.600 --> 00:23:59.600]  也要軟的溫馨
[00:23:59.600 --> 00:24:01.600]  互相的扶持安慰
[00:24:01.600 --> 00:24:04.600]  這就是婚姻那種生命裏面的原理
[00:24:04.600 --> 00:24:06.600]  而這個骨是剛才說的
[00:24:06.600 --> 00:24:08.600]  是貼近你的生命裏面
[00:24:08.600 --> 00:24:10.600]  貼近你的心臟
[00:24:10.600 --> 00:24:12.600]  保護你的心臟
[00:24:12.600 --> 00:24:14.600]  不好的話呢
[00:24:14.600 --> 00:24:16.600]  就是腰心腰肺
[00:24:16.600 --> 00:24:17.600]  好的話呢
[00:24:17.600 --> 00:24:20.600]  用台灣國語叫做很窩心
[00:24:20.600 --> 00:24:22.600]  婚姻是這樣的
[00:24:22.600 --> 00:24:23.600]  很靠近的
[00:24:23.600 --> 00:24:24.600]  很深的
[00:24:24.600 --> 00:24:27.600]  在生命裏面最深最深的那種相遇
[00:24:27.600 --> 00:24:29.600]  在這個生命的相遇
[00:24:29.600 --> 00:24:30.600]  最深刻的裏面的時候
[00:24:30.600 --> 00:24:32.600]  這個就是骨中的骨
[00:24:32.600 --> 00:24:33.600]  肉中的肉
[00:24:33.600 --> 00:24:35.600]  今天我們很多人到結婚的時候
[00:24:35.600 --> 00:24:38.600]  都是很表面很膚淺的
[00:24:38.600 --> 00:24:41.600]  知道怎麼說嗎
[00:24:41.600 --> 00:24:43.600]  說吧說完它不怕
[00:24:43.600 --> 00:24:46.600]  最經典呢
[00:24:46.600 --> 00:24:48.600]  就是那個洗頭水廣告
[00:24:48.600 --> 00:24:54.600]  那個叫做Rejoice的郵信系列
[00:24:54.600 --> 00:24:57.600]  郵信局郵系列第三
[00:24:57.600 --> 00:24:59.600]  新婚篇
[00:25:00.600 --> 00:25:02.600]  老實說
[00:25:02.600 --> 00:25:06.600]  初初第一眼見那個女孩的時候
[00:25:06.600 --> 00:25:07.600]  她的頭髮這麼漂亮
[00:25:07.600 --> 00:25:08.600]  而喜歡她呢
[00:25:08.600 --> 00:25:09.600]  都情有可原
[00:25:09.600 --> 00:25:10.600]  都可以接受的
[00:25:10.600 --> 00:25:11.600]  人總有個開始的
[00:25:11.600 --> 00:25:12.600]  是不是
[00:25:12.600 --> 00:25:14.600]  有些人他怕死
[00:25:14.600 --> 00:25:16.600]  所以他相信耶穌
[00:25:16.600 --> 00:25:17.600]  我覺得
[00:25:17.600 --> 00:25:18.600]  好都可以接受的
[00:25:18.600 --> 00:25:19.600]  這個起始點
[00:25:19.600 --> 00:25:20.600]  當然是起始點的
[00:25:20.600 --> 00:25:21.600]  你喜歡一個人
[00:25:21.600 --> 00:25:22.600]  或者那個男孩打球
[00:25:22.600 --> 00:25:23.600]  哇好威風
[00:25:23.600 --> 00:25:25.600]  那都可以這樣
[00:25:25.600 --> 00:25:26.600]  然後大家就認識了
[00:25:26.600 --> 00:25:27.600]  那個女孩
[00:25:27.600 --> 00:25:29.600]  哇你的頭髮這麼漂亮
[00:25:29.600 --> 00:25:30.600]  想認識她
[00:25:30.600 --> 00:25:32.600]  沒問題都可以接受的
[00:25:32.600 --> 00:25:34.600]  沒問題的
[00:25:34.600 --> 00:25:36.600]  但是到你結婚
[00:25:36.600 --> 00:25:37.600]  還是為了她的頭髮
[00:25:37.600 --> 00:25:39.600]  你就很危險了
[00:25:39.600 --> 00:25:41.600]  摸一下
[00:25:41.600 --> 00:25:42.600]  哇這樣和她結婚
[00:25:42.600 --> 00:25:43.600]  得了
[00:25:43.600 --> 00:25:44.600]  這樣一剪短了
[00:25:44.600 --> 00:25:45.600]  你沒東西看
[00:25:45.600 --> 00:25:48.600]  你是不是很危險
[00:25:48.600 --> 00:25:50.600]  婚姻不是這樣的
[00:25:50.600 --> 00:25:51.600]  所以信徒說
[00:25:51.600 --> 00:25:53.600]  婚姻在那個肋骨裡面
[00:25:53.600 --> 00:25:54.600]  拿出來
[00:25:54.600 --> 00:25:56.600]  在心窩裡面
[00:25:56.600 --> 00:25:58.600]  還有更有意思的
[00:25:58.600 --> 00:25:59.600]  就是25字那裡說
[00:25:59.600 --> 00:26:01.600]  當時夫妻二人赤身露體
[00:26:01.600 --> 00:26:02.600]  彼此不覺得羞恥
[00:26:02.600 --> 00:26:04.600]  是什麼意思
[00:26:04.600 --> 00:26:05.600]  不是這麼表面說
[00:26:05.600 --> 00:26:06.600]  哎呀沒穿衣服很難看
[00:26:06.600 --> 00:26:08.600]  犯了罪之後覺得難看
[00:26:08.600 --> 00:26:09.600]  不只是這個意思
[00:26:09.600 --> 00:26:10.600]  赤身露體
[00:26:10.600 --> 00:26:11.600]  就是他自己
[00:26:11.600 --> 00:26:13.600]  完全他的自己
[00:26:13.600 --> 00:26:15.600]  完完真真正正的自己
[00:26:15.600 --> 00:26:16.600]  在他面前的時候
[00:26:16.600 --> 00:26:18.600]  是可以這樣一起相處
[00:26:18.600 --> 00:26:19.600]  不會覺得羞恥
[00:26:19.600 --> 00:26:21.600]  沒有隔膜
[00:26:21.600 --> 00:26:23.600]  一個真正美麗的婚姻
[00:26:23.600 --> 00:26:24.600]  是能夠雙方
[00:26:24.600 --> 00:26:26.600]  用他自己最真的自我
[00:26:26.600 --> 00:26:27.600]  拿出來
[00:26:27.600 --> 00:26:29.600]  做回他真的自己
[00:26:29.600 --> 00:26:31.600]  一個美麗的婚姻
[00:26:31.600 --> 00:26:33.600]  是兩個人可以在家裡
[00:26:33.600 --> 00:26:34.600]  相處的時候
[00:26:34.600 --> 00:26:35.600]  用他最真的自我
[00:26:35.600 --> 00:26:37.600]  並且越來越美麗
[00:26:37.600 --> 00:26:39.600]  一個真正的婚姻
[00:26:39.600 --> 00:26:40.600]  一個美麗的婚姻
[00:26:40.600 --> 00:26:41.600]  每個人
[00:26:41.600 --> 00:26:43.600]  雙方都越來越覺得自己可愛
[00:26:43.600 --> 00:26:45.600]  不單覺得對方可愛
[00:26:45.600 --> 00:26:46.600]  自己也越來越變得可愛
[00:26:46.600 --> 00:26:48.600]  覺得自己很可愛
[00:26:48.600 --> 00:26:49.600]  因為就在這個婚姻裡
[00:26:49.600 --> 00:26:51.600]  以前都不覺得這麼可愛
[00:26:51.600 --> 00:26:52.600]  相反來說
[00:26:52.600 --> 00:26:53.600]  一個不好的婚姻
[00:26:53.600 --> 00:26:54.600]  一個錯誤的婚姻
[00:26:54.600 --> 00:26:58.600]  或者一個令我們難過的婚姻
[00:26:58.600 --> 00:26:59.600]  是兩個人越來越
[00:26:59.600 --> 00:27:01.600]  那些不好的東西都出現
[00:27:01.600 --> 00:27:02.600]  是不是
[00:27:02.600 --> 00:27:04.600]  有時一個不快樂的婚姻裡
[00:27:04.600 --> 00:27:05.600]  突然間你發覺
[00:27:05.600 --> 00:27:07.600]  為什麼我這麼差
[00:27:07.600 --> 00:27:08.600]  我以前都不是這麼差
[00:27:08.600 --> 00:27:10.600]  我只覺得自己差
[00:27:10.600 --> 00:27:12.600]  我都不想自己這麼差
[00:27:12.600 --> 00:27:15.600]  二人赤身露體
[00:27:15.600 --> 00:27:16.600]  真的自己
[00:27:16.600 --> 00:27:17.600]  將自己最好的東西
[00:27:17.600 --> 00:27:18.600]  拿出來
[00:27:18.600 --> 00:27:21.600]  雙方享受對方
[00:27:21.600 --> 00:27:23.600]  不覺得羞恥
[00:27:23.600 --> 00:27:24.600]  這個就是婚姻
[00:27:24.600 --> 00:27:26.600]  那種這麼深刻的意思
[00:27:26.600 --> 00:27:27.600]  聖經裡幾句話章裡
[00:27:27.600 --> 00:27:29.600]  都有很深刻的意思
[00:27:29.600 --> 00:27:32.600]  說的是公平
[00:27:32.600 --> 00:27:34.600]  在心窩裡
[00:27:34.600 --> 00:27:36.600]  這個是婚姻的意思
[00:27:36.600 --> 00:27:37.600]  好了
[00:27:37.600 --> 00:27:39.600]  最後第四
[00:27:39.600 --> 00:27:42.600]  第四
[00:27:42.600 --> 00:27:43.600]  二十四節
[00:27:43.600 --> 00:27:47.600]  因此人要離開父母
[00:27:47.600 --> 00:27:49.600]  與妻子聯合
[00:27:49.600 --> 00:27:52.600]  二人成為一體
[00:27:52.600 --> 00:27:54.600]  與妻子聯合
[00:27:54.600 --> 00:27:56.600]  二人成為一體
[00:27:56.600 --> 00:27:57.600]  大家都很熟悉
[00:27:57.600 --> 00:27:59.600]  不過今天我想說前面那句
[00:27:59.600 --> 00:28:01.600]  因此人要離開父母
[00:28:01.600 --> 00:28:03.600]  又有些張力了
[00:28:03.600 --> 00:28:04.600]  聖經說的
[00:28:04.600 --> 00:28:06.600]  不是我說的
[00:28:06.600 --> 00:28:08.600]  神真的很前衛
[00:28:08.600 --> 00:28:10.600]  很前衛
[00:28:10.600 --> 00:28:13.600]  婚姻在傳統裡
[00:28:13.600 --> 00:28:14.600]  包括猶太人
[00:28:14.600 --> 00:28:16.600]  都是由父母安排的
[00:28:16.600 --> 00:28:17.600]  當時
[00:28:17.600 --> 00:28:18.600]  是不是
[00:28:18.600 --> 00:28:19.600]  所以
[00:28:19.600 --> 00:28:20.600]  這個婚姻其實
[00:28:20.600 --> 00:28:22.600]  就是由父母來安排的
[00:28:22.600 --> 00:28:23.600]  不過
[00:28:23.600 --> 00:28:24.600]  神真的厲害
[00:28:24.600 --> 00:28:25.600]  神真的很前衛
[00:28:25.600 --> 00:28:26.600]  就說
[00:28:26.600 --> 00:28:28.600]  但是當結了婚之後
[00:28:28.600 --> 00:28:30.600]  人的關係
[00:28:30.600 --> 00:28:34.600]  和那個關係裡的選擇的價值
[00:28:34.600 --> 00:28:35.600]  就變了
[00:28:35.600 --> 00:28:37.600]  父母和子女的關係
[00:28:37.600 --> 00:28:40.600]  基本上就完結了
[00:28:40.600 --> 00:28:43.600]  然後就開始夫妻的關係
[00:28:43.600 --> 00:28:45.600]  不是說以後你不用理父母
[00:28:45.600 --> 00:28:49.600]  不過請你放手吧
[00:28:49.600 --> 00:28:50.600]  爸媽
[00:28:50.600 --> 00:28:52.600]  你不要纏著他們
[00:28:52.600 --> 00:28:55.600]  他們要向前建立婚姻
[00:28:55.600 --> 00:28:56.600]  這句話
[00:28:56.600 --> 00:28:58.600]  不容易聽得下去
[00:28:58.600 --> 00:29:00.600]  尤其是對父母來說
[00:29:00.600 --> 00:29:02.600]  不過先不要說父母
[00:29:02.600 --> 00:29:03.600]  先說子女
[00:29:03.600 --> 00:29:04.600]  現在年輕的那輩子結婚
[00:29:04.600 --> 00:29:06.600]  我不知道為什麼會這樣
[00:29:06.600 --> 00:29:07.600]  吵架都還沒吵完
[00:29:07.600 --> 00:29:08.600]  就說我回家
[00:29:08.600 --> 00:29:10.600]  我回去找我媽媽
[00:29:10.600 --> 00:29:12.600]  回娘家
[00:29:12.600 --> 00:29:13.600]  有些更離譜
[00:29:13.600 --> 00:29:14.600]  連老公也是這樣
[00:29:14.600 --> 00:29:15.600]  媽媽說
[00:29:15.600 --> 00:29:16.600]  哇
[00:29:16.600 --> 00:29:17.600]  聽到我毛管都動了
[00:29:17.600 --> 00:29:19.600]  這樣吵架的
[00:29:19.600 --> 00:29:21.600]  拜託你了
