
[00:00:00.000 --> 00:00:05.400]  好 等節目讓我們聽神的導演先
[00:17:20.080 --> 00:17:22.800]  保羅將自己已經透過三年的侍奉裏面
[00:17:22.800 --> 00:17:24.240]  去否白給他們知道
[00:17:24.240 --> 00:17:27.760]  透過三年的扶持保羅就口白給大家
[00:17:27.760 --> 00:17:30.160]  保羅說他自己侍奉主的時候
[00:17:30.160 --> 00:17:31.600]  保羅說是不是
[00:17:31.600 --> 00:17:33.200]  凡是謙卑
[00:17:33.200 --> 00:17:34.160]  凡是謙卑
[00:17:34.160 --> 00:17:35.440]  眼中流淚
[00:17:35.440 --> 00:17:36.400]  眼中流淚
[00:17:36.400 --> 00:17:37.600]  大英姊妹
[00:17:37.600 --> 00:17:39.280]  做牧者
[00:17:39.280 --> 00:17:40.960]  做牧者
[00:17:40.960 --> 00:17:45.120]  其實心腸好像做父母一樣
[00:17:45.120 --> 00:17:48.480]  心腸好像做父母一樣
[00:17:48.480 --> 00:17:52.400]  我經常都和湯傳道討論到牧會的問題的時候
[00:17:52.400 --> 00:17:55.360]  我經常跟湯傳道討論牧會的時候
[00:17:55.360 --> 00:17:56.720]  他經常都說
[00:17:56.720 --> 00:18:01.040]  黃牧師你有沒有生幾個兒子在這個教會?
[00:18:01.040 --> 00:18:02.800]  湯傳道經常都問
[00:18:02.800 --> 00:18:07.040]  黃牧師你有沒有生多幾個兒女
[00:18:07.040 --> 00:18:07.920]  在這個教會裏面
[00:18:07.920 --> 00:18:09.040]  我不敢生了
[00:18:09.040 --> 00:18:10.480]  所以我不敢生了
[00:18:10.480 --> 00:18:12.480]  因為生了要教的嘛
[00:18:12.480 --> 00:18:13.680]  生完了要教的
[00:18:13.680 --> 00:18:15.680]  上帝知道我的能力不是很高
[00:18:15.680 --> 00:18:17.200]  但你知道我能力不是很高
[00:18:17.200 --> 00:18:19.760]  所以把我放在一個小的教會裏面
[00:18:19.760 --> 00:18:22.560]  放我在一個小教會裏面
[00:18:22.560 --> 00:18:27.200]  因為牧養每一個信徒其實要花很多時間心力
[00:18:27.200 --> 00:18:30.720]  因為牧養每個信徒都要花很多心力的
[00:18:30.720 --> 00:18:32.400]  好像做父母一樣
[00:18:32.400 --> 00:18:33.600]  好像父母一樣
[00:18:33.600 --> 00:18:35.120]  你有一個兒女
[00:18:35.120 --> 00:18:36.240]  你有一個兒女
[00:18:36.240 --> 00:18:37.520]  就多一份重擔
[00:18:37.520 --> 00:18:39.280]  就多一份重擔
[00:18:39.280 --> 00:18:41.040]  真是老實說
[00:18:41.040 --> 00:18:44.960]  就是綿乾碎濕去照顧一個兒女
[00:18:44.960 --> 00:18:48.320]  就是含辛茹苦的把牠養大
[00:18:48.320 --> 00:18:50.640]  做牧養一樣
[00:18:50.640 --> 00:18:51.760]  和父母一樣
[00:18:51.760 --> 00:18:54.000]  每個信徒會留意著牠的情況
[00:18:54.000 --> 00:18:56.560]  每一個信徒留意牠的狀況
[00:18:56.560 --> 00:18:59.280]  留意到牠最近好像不是很妥
[00:18:59.280 --> 00:19:01.280]  留意牠好像最近不太妥
[00:19:01.280 --> 00:19:03.280]  那就要知道牠什麼情況
[00:19:03.280 --> 00:19:04.800]  要知道牠什麼狀況
[00:19:04.800 --> 00:19:07.040]  又不是你問牠一定答你的嘛 是不是?
[00:19:07.040 --> 00:19:08.720]  有時候問牠不一定會答的
[00:19:08.720 --> 00:19:15.360]  就是牠有些不能言盡的困難 是不是?
[00:19:15.360 --> 00:19:18.000]  有些不可以言談的話 問題
[00:19:18.000 --> 00:19:20.160]  那要花時間慢慢去了解
[00:19:20.160 --> 00:19:21.680]  要花時間慢慢去了解
[00:19:21.680 --> 00:19:23.600]  要慢慢和牠討論
[00:19:23.600 --> 00:19:24.880]  和牠慢慢討論
[00:19:24.880 --> 00:19:25.840]  傾談
[00:19:25.840 --> 00:19:26.320]  傾談
[00:19:26.320 --> 00:19:28.160]  了解那個情況之後
[00:19:28.160 --> 00:19:29.200]  了解情況之後
[00:19:29.200 --> 00:19:30.480]  還要怎麼樣啊?
[00:19:30.480 --> 00:19:31.760]  還要怎樣呢?
[00:19:31.760 --> 00:19:33.600]  有兒女的你會明白
[00:19:33.600 --> 00:19:35.280]  還要看看牠什麼性格
[00:19:35.280 --> 00:19:37.200]  還要看牠是什麼樣的性格
[00:19:37.200 --> 00:19:39.680]  不是同一番話呢
[00:19:39.680 --> 00:19:42.400]  不是每個子女都一樣可以這樣說的吧
[00:19:42.400 --> 00:19:45.440]  同一番話呢 不是每個人都適用的
[00:19:45.440 --> 00:19:46.960]  就是有些子女呢
[00:19:46.960 --> 00:19:48.560]  直一點的你就跟牠說
[00:19:48.560 --> 00:19:50.960]  「醒一點點啦」這樣OK的 是不是?
[00:19:50.960 --> 00:19:52.640]  如果很直的話
[00:19:52.640 --> 00:19:54.560]  你就可以說「聰明一點」
[00:19:54.560 --> 00:19:56.560]  但是有些不行的
[00:19:56.560 --> 00:19:57.600]  有些就不行
[00:19:57.600 --> 00:19:59.760]  你要慢慢這樣跟牠說
[00:19:59.760 --> 00:20:01.600]  讓牠慢慢地明白
[00:20:01.600 --> 00:20:03.760]  要慢慢去講 慢慢去明白
[00:20:03.760 --> 00:20:04.800]  保羅說
[00:20:04.800 --> 00:20:06.160]  牠凡事謙卑
[00:20:06.160 --> 00:20:07.200]  其實意思就是說
[00:20:07.200 --> 00:20:09.360]  我不是因為你的木姐於是乎
[00:20:09.360 --> 00:20:11.760]  我要硬套一套給你
[00:20:11.760 --> 00:20:14.160]  保羅講牠說凡事謙卑
[00:20:14.160 --> 00:20:18.160]  不是說你是木姐而凡事都給你
[00:20:18.160 --> 00:20:20.560]  我硬套下去給你 不是啊
[00:20:20.560 --> 00:20:22.320]  硬套下去給你
[00:20:22.320 --> 00:20:24.400]  謙卑的意思是什麼?
[00:20:24.400 --> 00:20:25.280]  謙卑是什麼意思?
[00:20:25.280 --> 00:20:26.960]  不是給你租賬牠
[00:20:26.960 --> 00:20:27.920]  不是給你去謙卑
[00:20:27.920 --> 00:20:29.520]  這些也有很多教會
[00:20:29.520 --> 00:20:31.360]  會有的錯誤思維來的
[00:20:31.360 --> 00:20:33.200]  這是很多教會會有的思維
[00:20:33.200 --> 00:20:34.640]  木姐要謙卑
[00:20:34.640 --> 00:20:36.880]  所以我們有什麼要求?
[00:20:36.880 --> 00:20:39.200]  木姐都要滿足我的要求
[00:20:39.200 --> 00:20:40.480]  這就叫謙卑了
[00:20:40.480 --> 00:20:42.240]  木姐都要滿足我們的要求
[00:20:42.240 --> 00:20:43.200]  不是啊
[00:20:43.200 --> 00:20:45.200]  謙卑是什麼意思?
[00:20:45.200 --> 00:20:46.560]  謙卑是什麼意思呢?
[00:20:46.560 --> 00:20:48.320]  謙卑是放低自己
[00:20:48.320 --> 00:20:49.600]  謙卑是放低自己
[00:20:49.600 --> 00:20:51.840]  體貼對方的需要
[00:20:51.840 --> 00:20:53.120]  體貼對方的需要
[00:20:53.120 --> 00:20:54.240]  體貼什麼需要
[00:20:54.240 --> 00:20:55.840]  真正牠的需要
[00:20:55.840 --> 00:20:57.200]  牠的真正的需要
[00:20:57.200 --> 00:20:58.720]  然後在這個過程當中
[00:20:58.720 --> 00:20:59.920]  在這個過程當中
[00:20:59.920 --> 00:21:02.160]  能夠在上帝的裏面
[00:21:02.160 --> 00:21:03.360]  能夠在上帝裏面
[00:21:03.360 --> 00:21:05.360]  用上帝的教導
[00:21:05.360 --> 00:21:06.560]  用上帝的教導
[00:21:06.560 --> 00:21:07.520]  告訴牠知道
[00:21:07.520 --> 00:21:08.240]  告訴牠知道
[00:21:08.240 --> 00:21:09.680]  陪牠走
[00:21:09.680 --> 00:21:10.320]  陪牠一起走
[00:21:10.320 --> 00:21:12.080]  這種叫謙卑
[00:21:12.080 --> 00:21:13.680]  這種叫謙卑
[00:21:13.680 --> 00:21:14.320]  不是啊
[00:21:14.320 --> 00:21:15.520]  牧師要聽我
[00:21:15.520 --> 00:21:16.800]  我說什麼牧師要聽什麼
[00:21:16.800 --> 00:21:18.240]  那牠就叫謙卑了
[00:21:18.240 --> 00:21:20.160]  不是說牧師要聽我的話
[00:21:20.160 --> 00:21:21.680]  我說什麼牠做什麼
[00:21:21.680 --> 00:21:22.400]  這是謙卑
[00:21:22.400 --> 00:21:23.680]  不是的
[00:21:23.680 --> 00:21:25.280]  牠要了解牠的需要
[00:21:25.280 --> 00:21:27.040]  了解牠的需要
[00:21:27.040 --> 00:21:27.920]  並且怎麼樣?
[00:21:27.920 --> 00:21:29.520]  眼中流淚
[00:21:29.520 --> 00:21:30.880]  並且眼中流淚
[00:21:30.880 --> 00:21:33.520]  我想到一個耶穌的教訓
[00:21:33.520 --> 00:21:35.600]  我們想到一個耶穌的教訓
[00:21:35.600 --> 00:21:37.840]  與喜樂的人同笑
[00:21:37.840 --> 00:21:39.680]  與喜樂的人同笑
[00:21:39.680 --> 00:21:40.880]  與喜樂
[00:21:40.880 --> 00:21:42.880]  但與愛好的人同哭
[00:21:42.880 --> 00:21:44.880]  與愛好的人同哭
[00:21:44.880 --> 00:21:45.920]  這是什麼意思?
[00:21:45.920 --> 00:21:46.800]  這是什麼意思呢?
[00:21:46.800 --> 00:21:49.440]  你跟牠身同感受
[00:21:49.440 --> 00:21:51.680]  你跟牠身同感受
[00:21:51.680 --> 00:21:52.800]  牠難受
[00:21:52.800 --> 00:21:53.440]  牠難受
[00:21:53.440 --> 00:21:55.760]  你都應該體會到牠的難受
[00:21:55.760 --> 00:21:57.760]  你應該體會到牠難受
[00:21:57.760 --> 00:21:58.880]  靈姐妹你知不知道
[00:21:58.880 --> 00:22:00.000]  做父母一樣的
[00:22:00.000 --> 00:22:01.680]  我相信大家做父母的
[00:22:01.680 --> 00:22:02.880]  你都明白這一點
[00:22:02.880 --> 00:22:04.000]  我相信作為父母
[00:22:04.000 --> 00:22:05.440]  大家都明白這一點
[00:22:05.440 --> 00:22:09.200]  當你自己的子女受傷害的時候
[00:22:09.200 --> 00:22:11.120]  當你兒女受傷害的時候
[00:22:11.120 --> 00:22:12.400]  牠既然痛
[00:22:12.400 --> 00:22:13.200]  牠當然痛了
[00:22:13.200 --> 00:22:14.240]  但你更痛
[00:22:14.240 --> 00:22:15.360]  但你更痛
[00:22:15.360 --> 00:22:16.800]  但這份心情
[00:22:16.800 --> 00:22:19.360]  是上帝推動保羅去侍奉
[00:22:19.360 --> 00:22:21.760]  這份心情的上帝推動保羅去侍奉
[00:22:21.760 --> 00:22:23.600]  同樣作為父母一樣
[00:22:23.600 --> 00:22:24.400]  同樣作為父母
[00:22:24.400 --> 00:22:26.800]  當如果你體會到你子女的痛
[00:22:26.800 --> 00:22:29.040]  不是叫你一直痛下去
[00:22:29.040 --> 00:22:30.480]  當你看到兒女的痛
[00:22:30.480 --> 00:22:32.480]  你不是一路的這樣痛下去
[00:22:32.480 --> 00:22:35.200]  是推動你怎樣去幫助牠
[00:22:35.200 --> 00:22:36.720]  推動你怎樣去幫助牠
[00:22:36.720 --> 00:22:39.840]  這個正正就是保羅在這裏所講的題目
[00:22:39.840 --> 00:22:41.760]  這是這裡保羅所講的題目
[00:22:41.760 --> 00:22:43.280]  為什麽會痛
[00:22:43.280 --> 00:22:45.040]  保羅跟著說
[00:22:45.040 --> 00:22:47.120]  因為什麽
[00:22:47.120 --> 00:22:49.840]  猶太人的謀害
[00:22:49.840 --> 00:22:51.840]  經歷著試煉
[00:22:51.840 --> 00:22:54.400]  因為猶太人的謀害經歷試煉
[00:22:54.400 --> 00:22:55.680]  這番說話說什麽
[00:22:55.680 --> 00:22:58.080]  正正是十九章所說的事情
[00:22:58.080 --> 00:22:59.920]  這是十九章所講的事情
[00:22:59.920 --> 00:23:01.760]  這個底米雕
[00:23:01.760 --> 00:23:02.560]  底米雕
[00:23:02.560 --> 00:23:05.440]  他搞到以法所說雞毛鴉去
[00:23:05.440 --> 00:23:08.320]  搞得以佛所亂七八糟
[00:23:08.320 --> 00:23:09.840]  搞得當地的信徒
[00:23:09.840 --> 00:23:11.600]  搞得當地信徒
[00:23:11.600 --> 00:23:14.480]  都不知道怎樣繼續在面前走
[00:23:14.480 --> 00:23:16.880]  都不知道怎樣在面前走
[00:23:16.880 --> 00:23:18.480]  在這樣的情況之下
[00:23:18.480 --> 00:23:19.360]  這樣的情況下
[00:23:19.360 --> 00:23:21.760]  保羅其實引導了一個狀況
[00:23:21.760 --> 00:23:23.040]  保羅引導一個狀況
[00:23:23.040 --> 00:23:26.800]  教會的信徒
[00:23:26.800 --> 00:23:27.600]  教會的信徒
[00:23:27.600 --> 00:23:31.920]  其實是要面對很多從外來的挑戰
[00:23:31.920 --> 00:23:34.080]  來面對很多從外來的挑戰
[00:23:34.080 --> 00:23:36.720]  而且這些挑戰是很刮你的心的
[00:23:36.720 --> 00:23:39.040]  而這些挑戰很讓你心痛
[00:23:39.040 --> 00:23:40.160]  刮什麽心
[00:23:40.160 --> 00:23:42.240]  因為這些是猶太人
[00:23:42.240 --> 00:23:43.280]  因為這些是猶太人
[00:23:43.280 --> 00:23:44.640]  同為猶太人
[00:23:44.640 --> 00:23:46.960]  而保羅自己都是猶太人
[00:23:46.960 --> 00:23:48.240]  同為猶太人
[00:23:48.240 --> 00:23:50.960]  以佛所教的裏面有很多的猶太人
[00:23:50.960 --> 00:23:52.320]  以佛所裏面有很多猶太人
[00:23:52.320 --> 00:23:54.160]  雖然都有很多希臘人
[00:23:54.160 --> 00:23:55.200]  也有很多希臘人
[00:23:55.200 --> 00:23:56.480]  和其他法外人
[00:23:56.480 --> 00:23:57.360]  和其他的人
[00:23:57.360 --> 00:24:00.880]  但是主要的骨幹仍然有很多的猶太人
[00:24:00.880 --> 00:24:02.480]  主要是猶太人
[00:24:02.480 --> 00:24:05.680]  而是這一幫來到的
[00:24:05.680 --> 00:24:07.200]  以佛所教會的信徒
[00:24:07.200 --> 00:24:10.160]  而這些來到以佛所的信徒的長老
[00:24:10.160 --> 00:24:11.680]  你要明白
[00:24:11.680 --> 00:24:13.680]  現在挑戰你的
[00:24:13.680 --> 00:24:16.080]  也是你最愛的那幫人來的
[00:24:16.080 --> 00:24:18.160]  現在挑戰你的也是你最愛的那些
[00:24:18.160 --> 00:24:19.360]  痛不痛啊
[00:24:19.360 --> 00:24:20.000]  痛不痛啊
[00:24:20.000 --> 00:24:21.200]  就是你越疼愛那個兒子
[00:24:21.200 --> 00:24:22.160]  越插你兩刀
[00:24:22.160 --> 00:24:23.200]  你怎樣啊
[00:24:23.200 --> 00:24:24.560]  你最喜愛的兒女
[00:24:24.560 --> 00:24:26.080]  她越讓你心痛
[00:24:26.080 --> 00:24:29.120]  我經常都想說這番話
[00:24:29.120 --> 00:24:30.560]  都是這樣說的
[00:24:30.560 --> 00:24:33.120]  最傷害你的那個人就是你越愛那個人
[00:24:33.120 --> 00:24:35.520]  最傷害你的人就是你最愛的那個人
[00:24:35.520 --> 00:24:37.200]  對啊
[00:24:37.200 --> 00:24:39.600]  你不愛他你不傷心的
[00:24:39.600 --> 00:24:41.360]  你不愛他你不傷心的
[00:24:41.360 --> 00:24:44.080]  保羅在這裏表現到這份心腸
[00:24:44.080 --> 00:24:46.080]  保羅在這裏保現他的心腸
[00:24:46.080 --> 00:24:49.200]  他其實很掛念著以佛所教會
[00:24:49.200 --> 00:24:52.320]  因為他們會同樣面對同樣這樣的挑戰
[00:24:52.320 --> 00:24:54.560]  保羅很慣了以佛所教會
[00:24:54.560 --> 00:24:56.800]  因為他同樣面臨這樣的挑戰
[00:24:56.800 --> 00:25:00.400]  簡單的來說保羅是講到在過去昔日的日子
[00:25:00.400 --> 00:25:02.160]  甚至將來的日子
[00:25:02.160 --> 00:25:03.840]  無論保羅自己也好
[00:25:03.840 --> 00:25:05.760]  或者以佛所教會也好
[00:25:05.760 --> 00:25:08.960]  保羅說現在的日子或者將來的日子
[00:25:08.960 --> 00:25:11.200]  保羅也好 以佛所教會也好
[00:25:11.200 --> 00:25:15.520]  你們的侍奉將會是有血有淚有挑戰
[00:25:15.520 --> 00:25:18.640]  你的侍奉是有血有淚有挑戰
[00:25:18.640 --> 00:25:21.600]  但只要我們藏身在主的裏面
[00:25:21.600 --> 00:25:23.360]  只要我們藏身在主裏面
[00:25:23.360 --> 00:25:25.600]  向上帝謙卑
[00:25:25.600 --> 00:25:27.360]  向上帝謙卑
[00:25:27.360 --> 00:25:30.240]  為什麽當我們要向上帝謙卑很重要呢?
[00:25:30.240 --> 00:25:32.560]  為什麽向上帝謙卑很重要呢?
[00:25:32.560 --> 00:25:35.040]  那你就不是為自己的好處著想
[00:25:35.040 --> 00:25:36.960]  也就是不是為自己的好處而想
[00:25:36.960 --> 00:25:39.600]  你看事物就用上帝的眼睛
[00:25:39.600 --> 00:25:42.560]  看事物就用上帝的眼睛去看事物
[00:25:42.560 --> 00:25:44.560]  在這個時候
[00:25:44.560 --> 00:25:47.440]  你的侍奉才會有力量去走
[00:25:47.440 --> 00:25:48.960]  你的侍奉才有力量去走
[00:25:48.960 --> 00:25:50.880]  這樣的試煉
[00:25:50.880 --> 00:25:54.000]  其實反而是推動著你去怎樣更愛
[00:25:54.000 --> 00:25:55.840]  怎樣去存主的道理
[00:25:55.840 --> 00:25:58.480]  這樣的試煉能推動你去怎麽去更愛
[00:25:58.480 --> 00:25:59.600]  去存主的道理
[00:25:59.600 --> 00:26:00.400]  接著第二部分
[00:26:00.400 --> 00:26:03.520]  保羅第20節、21節就這樣說了
[00:26:03.520 --> 00:26:05.760]  接下來20節就是這麽講了
[00:26:05.760 --> 00:26:08.240]  我讀給大家聽 大家留意
[00:26:08.240 --> 00:26:11.760]  你們也知道凡與你們有益的
[00:26:11.760 --> 00:26:15.040]  我沒有一樣被毀不說的
[00:26:15.040 --> 00:26:19.200]  或在中人面前或在各人家裏
[00:26:19.200 --> 00:26:21.280]  我都教導你們
[00:26:21.280 --> 00:26:23.920]  又對猶太人和希臘人
[00:26:23.920 --> 00:26:27.120]  證明當向上帝悔改
[00:26:27.120 --> 00:26:30.240]  信靠我主耶穌基督
[00:26:30.240 --> 00:26:32.480]  你們也知道凡與你們有益的
[00:26:32.480 --> 00:26:34.640]  我沒有一樣被毀不說的
[00:26:34.640 --> 00:26:37.120]  或在中人面前或在各人家裏
[00:26:37.120 --> 00:26:38.240]  我都教導你們
[00:26:38.240 --> 00:26:40.560]  又對猶太人和希臘人證明
[00:26:40.560 --> 00:26:41.920]  當向神悔改
[00:26:41.920 --> 00:26:44.000]  信靠我主耶穌基督
[00:26:44.000 --> 00:26:46.800]  保羅在這裏講另一件很重要的事
[00:26:46.800 --> 00:26:49.280]  保羅在這裏講很重要的一件事
[00:26:49.280 --> 00:26:52.240]  他在這裏流淚、在這裏謙卑
[00:26:52.240 --> 00:26:53.600]  在大家當中的事件
[00:26:53.600 --> 00:26:54.960]  你們知道的
[00:26:54.960 --> 00:26:56.720]  他在這裏流淚、在這裏謙卑
[00:26:56.720 --> 00:26:58.480]  他的侍奉大家都知道
[00:26:58.480 --> 00:27:01.760]  保羅不是說用我對你有益處
[00:27:01.760 --> 00:27:03.840]  保羅說我對你有益處
[00:27:03.840 --> 00:27:07.600]  是你們客觀地對我做一個評價
[00:27:07.600 --> 00:27:09.680]  所以你們客觀地對我有一個評價
[00:27:09.680 --> 00:27:12.000]  你知道凡親對你有益處
[00:27:12.000 --> 00:27:14.880]  我沒有一樣是被毀不說的
[00:27:14.880 --> 00:27:17.680]  凡是對你們有益的 我沒有被毀不說的
[00:27:17.680 --> 00:27:20.640]  十幾年前在外界會有一位老人家
[00:27:20.640 --> 00:27:23.120]  十幾年前將會有一個老人家
[00:27:23.120 --> 00:27:25.280]  胡先生 如果大家還記得他
[00:27:25.280 --> 00:27:26.400]  胡先生
[00:27:26.400 --> 00:27:28.400]  我都很久沒有接觸過他了
[00:27:28.400 --> 00:27:29.840]  好久也沒有接觸他了
[00:27:29.840 --> 00:27:31.360]  最後一次我接觸他的時候
[00:27:31.360 --> 00:27:33.440]  他打個電話給我 王牧師
[00:27:33.440 --> 00:27:36.160]  最後一次他跟我打電話說 黃牧師
[00:27:36.160 --> 00:27:38.640]  我回中國大陸了 我不回來了
[00:27:38.640 --> 00:27:41.840]  說我回中國大陸了 不回來了
[00:27:41.840 --> 00:27:44.400]  接著他說了一句話
[00:27:44.400 --> 00:27:45.920]  接著他講了一句話
[00:27:45.920 --> 00:27:47.680]  他說 黃牧師
[00:27:47.680 --> 00:27:49.840]  在加拿大裡面
[00:27:49.840 --> 00:27:52.240]  我信主的過程當中
[00:27:52.240 --> 00:27:53.840]  在我信主的過程當中
[00:27:53.840 --> 00:27:55.520]  有一樣東西我很想跟你說
[00:27:55.520 --> 00:27:58.080]  有一樣事很想跟你分享
[00:27:58.080 --> 00:28:00.240]  你經常說真話
[00:28:00.240 --> 00:28:05.040]  你經常說真話
[00:28:05.040 --> 00:28:07.600]  我跟他說
[00:28:07.600 --> 00:28:10.000]  我是說我應該說的話的
[00:28:10.000 --> 00:28:11.840]  你說我是講應該講的
[00:28:11.840 --> 00:28:13.920]  上帝在那一刻給了我什麼話
[00:28:13.920 --> 00:28:16.960]  上帝在那一刻給了我什麼話
[00:28:16.960 --> 00:28:19.840]  我就講給你聽
[00:28:19.840 --> 00:28:22.880]  他說在加拿大不是每個目者都這樣
[00:28:22.880 --> 00:28:25.360]  他說在加拿大不是每個目者都這樣
[00:28:25.360 --> 00:28:27.760]  但是我很想講這件事 我才回中國大陸
[00:28:27.760 --> 00:28:32.480]  所以我說我很想告訴你 我才回到中國
[00:28:32.480 --> 00:28:36.400]  為什麼要避諱呢?
[00:28:36.400 --> 00:28:40.240]  避諱有幾個原因
[00:28:40.240 --> 00:28:43.360]  不想講一些傷害你 導致你不喜歡我
[00:28:43.360 --> 00:28:47.840]  不想講一些事情傷害你 導致你不喜歡我
[00:28:47.840 --> 00:28:49.520]  避諱另外一個原因
[00:28:49.520 --> 00:28:52.720]  就是世人那一套
[00:28:52.720 --> 00:28:54.320]  你好 我好 大家好
[00:28:54.320 --> 00:28:57.520]  你好 我好 大家好
[00:28:57.520 --> 00:28:59.520]  鄧小姐妹
[00:28:59.520 --> 00:29:02.720]  你想一想
[00:29:02.720 --> 00:29:05.680]  對你有益的話
[00:29:05.680 --> 00:29:10.160]  有多少是順耳的話呢?
[00:29:10.160 --> 00:29:14.240]  中國人也有這樣的評語
[00:29:14.240 --> 00:29:18.880]  忠言逆耳
[00:29:18.880 --> 00:29:22.640]  有些話是對你有益處的
[00:29:22.640 --> 00:29:24.240]  是對你有益的
[00:29:24.240 --> 00:29:26.880]  而是需要你去聽的
[00:29:26.880 --> 00:29:31.360]  這番話就照直告訴你
[00:29:31.360 --> 00:29:34.880]  保羅說你們去看到的
[00:29:34.880 --> 00:29:38.160]  不是我自己要評論我是這樣的心情
[00:29:38.160 --> 00:29:40.080]  不是說我自己評論自己的心情
[00:29:40.080 --> 00:29:45.520]  還有保羅說我不是見人講人話 見鬼講鬼話
[00:29:45.520 --> 00:29:49.520]  保羅說我不是用見人講人話 見鬼講鬼話的
[00:29:49.520 --> 00:29:52.480]  保羅說或在中國人面前
[00:29:52.480 --> 00:29:53.760]  或在中國人面前
[00:29:53.760 --> 00:29:56.160]  或在各人家裡
[00:29:56.160 --> 00:29:57.280]  或在個人家裡
[00:29:57.280 --> 00:29:58.960]  我都是這樣教導你們的
[00:29:58.960 --> 00:30:00.080]  我都是這樣教導你們
[00:30:00.080 --> 00:30:04.640]  這是很重要的作為基督徒 甚至特別是牧者
[00:30:04.640 --> 00:30:07.920]  特別是對基督徒或是牧者
[00:30:07.920 --> 00:30:11.680]  英文叫consistency
[00:30:11.680 --> 00:30:13.680]  英文是consistency
[00:30:13.680 --> 00:30:16.160]  就是什麼?中文意思
[00:30:16.160 --> 00:30:20.160]  從來沒有改變的 一貫作風是這樣的
[00:30:20.160 --> 00:30:22.320]  就是一貫的作風 從來沒有改變
[00:30:22.320 --> 00:30:25.360]  什麼人才可以做事有一貫的作風?
[00:30:25.360 --> 00:30:28.480]  什麼人做事有一貫的作風呢?
[00:30:28.480 --> 00:30:31.440]  就是那個人做任何事
[00:30:31.440 --> 00:30:34.000]  沒有遮、沒有掩、沒有掩飾的人
[00:30:34.000 --> 00:30:38.400]  就是那個人做事沒有遮掩、沒有掩飾的人
[00:30:38.400 --> 00:30:42.320]  保羅就是這樣在以佛所教會裡面去侍奉
[00:30:42.320 --> 00:30:44.880]  保羅就是這樣在以佛所教會侍奉
[00:30:44.880 --> 00:30:46.640]  而且還有一樣東西
[00:30:46.640 --> 00:30:49.440]  他邀請你去評論我
[00:30:49.440 --> 00:30:51.440]  他邀請你去評論我
[00:30:51.440 --> 00:30:53.680]  不是他自己保羅說是這樣
[00:30:53.680 --> 00:30:56.080]  而不是保羅自己去說
[00:30:56.080 --> 00:30:57.600]  作為一個牧者
[00:30:57.600 --> 00:31:00.320]  作為一個牧者
[00:31:00.320 --> 00:31:02.960]  你做的事 你做的行為
[00:31:02.960 --> 00:31:06.560]  你所做的事情 所做的行為
[00:31:06.560 --> 00:31:08.560]  你可以講得天花龍銅都可以的
[00:31:08.560 --> 00:31:10.560]  你可以講得很好聽
[00:31:10.560 --> 00:31:14.000]  但是到底那個真相是怎麼樣?
[00:31:14.000 --> 00:31:16.000]  到底真相是怎麼樣的?
[00:31:16.000 --> 00:31:18.160]  保羅邀請你們去給他一個評語
[00:31:18.160 --> 00:31:20.480]  保羅邀請你給他一個評語
[00:31:20.480 --> 00:31:21.760]  不單止這樣
[00:31:21.760 --> 00:31:24.160]  保羅甚至說
[00:31:24.160 --> 00:31:25.200]  保羅甚至說
[00:31:25.200 --> 00:31:29.120]  他對猶太人、希臘人都是這樣證明的
[00:31:29.120 --> 00:31:31.600]  保羅對猶太人和希臘人都是這樣證明的
[00:31:31.600 --> 00:31:33.840]  不是因為你是自己人、猶太人
[00:31:33.840 --> 00:31:35.600]  不是因為你是猶太人
[00:31:35.600 --> 00:31:36.800]  我就說多一點
[00:31:36.800 --> 00:31:39.200]  說好一點、努力一點
[00:31:39.200 --> 00:31:40.560]  不是的
[00:31:40.560 --> 00:31:42.960]  對個個都是這樣說的
[00:31:42.960 --> 00:31:45.200]  對個個都是一樣的
[00:31:45.200 --> 00:31:47.200]  所以保羅他的侍奉
[00:31:47.200 --> 00:31:50.640]  不是純粹為猶太人而去做的
[00:31:50.640 --> 00:31:51.840]  所以保羅的侍奉
[00:31:51.840 --> 00:31:53.840]  不是單單只是對猶太人去做的
[00:31:53.840 --> 00:31:55.120]  保羅的侍奉
[00:31:55.120 --> 00:31:57.280]  其實正正就是上帝救援
[00:31:57.280 --> 00:31:59.520]  為什麼要選立以色列明的原因
[00:31:59.520 --> 00:32:04.960]  保羅是講上帝為什麼選在教育院裡面選以色列人為
[00:32:04.960 --> 00:32:07.360]  直著上帝怎樣對以色列明
[00:32:07.360 --> 00:32:09.360]  直接怎麼對以色列明
[00:32:09.360 --> 00:32:10.960]  成為一個例證
[00:32:10.960 --> 00:32:11.760]  成為一個例證
[00:32:11.760 --> 00:32:14.240]  展示在普世的裏面
[00:32:14.240 --> 00:32:15.760]  展示在普世裏面
[00:32:15.760 --> 00:32:16.800]  這裏所說的希臘人
[00:32:16.800 --> 00:32:18.560]  不單只是族裔的希臘人
[00:32:18.560 --> 00:32:20.960]  所以講希臘人不是講族裔的一個希臘人
[00:32:20.960 --> 00:32:23.120]  而是講非猶太人的人
[00:32:23.120 --> 00:32:24.320]  而講非猶太人
[00:32:24.320 --> 00:32:26.480]  住在整個羅馬帝國裏面的人
[00:32:26.480 --> 00:32:27.680]  住在羅馬帝國裏的人
[00:32:27.680 --> 00:32:28.640]  所以大家知道
