
[00:00:00.000 --> 00:00:06.000]  在今天崇拜講道之前我想提一件事情
[00:20:00.000 --> 00:20:04.000]  因為夏甲他去逃跑 一直去到抗耶的地方
[00:20:04.000 --> 00:20:08.000]  當時的抗耶是在他們所住的地方的南邊
[00:20:08.000 --> 00:20:10.000]  加南的南部邊緣
[00:20:10.000 --> 00:20:14.000]  他們所住的地方差不多一百英里
[00:20:14.000 --> 00:20:16.000]  嘩 你可以想一想
[00:20:16.000 --> 00:20:21.000]  很痛苦 一個人自己逃走 跑了一百英里
[00:20:21.000 --> 00:20:24.000]  當時他是什麼狀況?
[00:20:24.000 --> 00:20:26.000]  是不是很健壯?
[00:20:26.000 --> 00:20:29.000]  相信仍然年輕 不過他懷著新人
[00:20:29.000 --> 00:20:32.000]  這段路程很艱辛
[00:20:32.000 --> 00:20:36.000]  然後在抗耶的時候 竟然遇見了神的使者
[00:20:36.000 --> 00:20:39.000]  各位弟兄姊妹 你想一想
[00:20:39.000 --> 00:20:44.000]  在抗耶遇見神
[00:20:44.000 --> 00:20:47.000]  很多人會逃避抗耶的經歷
[00:20:47.000 --> 00:20:49.000]  因為很艱難
[00:20:49.000 --> 00:20:52.000]  以色列人他們不想去到抗耶
[00:20:52.000 --> 00:20:56.000]  但是在四十年抗耶的生涯 他們經歷了什麼?
[00:20:56.000 --> 00:21:00.000]  他們的衣服沒有穿破
[00:21:00.000 --> 00:21:03.000]  他們的腳沒有腫
[00:21:03.000 --> 00:21:07.000]  你有沒有試過穿一雙鞋 穿了四十年都不爛?
[00:21:07.000 --> 00:21:09.000]  不要說腳腫
[00:21:09.000 --> 00:21:12.000]  四十年 神一直保守他們
[00:21:12.000 --> 00:21:17.000]  然後他們會經歷每一天神供應他們的食物
[00:21:17.000 --> 00:21:19.000]  有什麼從天上降下
[00:21:19.000 --> 00:21:22.000]  有瑪娜每天供應他們
[00:21:22.000 --> 00:21:27.000]  在抗耶沒有水喝 神讓盆石出水給他們喝
[00:21:27.000 --> 00:21:29.000]  在聖經裡面所記載的
[00:21:29.000 --> 00:21:34.000]  上上系人在抗耶當中去經歷神自己
[00:21:34.000 --> 00:21:37.000]  有些時候神容許我們有抗耶的經歷
[00:21:37.000 --> 00:21:41.000]  唯有催促我們去尋求祂
[00:21:41.000 --> 00:21:46.000]  以致知道祂是那位又真又活的上帝
[00:21:46.000 --> 00:21:51.000]  在當時下隔 竟然在抗耶當中遇見神
[00:21:51.000 --> 00:21:55.000]  或者準確地說 是神遇見了祂
[00:21:55.000 --> 00:22:00.000]  「遇見」這個字在原來的意思包含了「尋找」
[00:22:00.000 --> 00:22:03.000]  有揀選的意思
[00:22:03.000 --> 00:22:07.000]  是神去尋找一個人輕視的人
[00:22:07.000 --> 00:22:09.000]  神去尋找他
[00:22:09.000 --> 00:22:14.000]  然後告訴他 殺來的侍女下隔
[00:22:14.000 --> 00:22:17.000]  這句話看似很平常
[00:22:17.000 --> 00:22:19.000]  但你小心看的時候就發覺
[00:22:19.000 --> 00:22:21.000]  在前面的經文提到下隔的時候
[00:22:21.000 --> 00:22:24.000]  多數說祂是一個侍女
[00:22:24.000 --> 00:22:30.000]  但在這個時刻 神的使者竟然直接稱祂為下隔
[00:22:30.000 --> 00:22:34.000]  承認祂是有名字有身份的人
[00:22:34.000 --> 00:22:37.000]  祂不是一個普通的奴僕
[00:22:37.000 --> 00:22:39.000]  甚至祂比人低級一點
[00:22:39.000 --> 00:22:42.000]  不是 祂是一個人
[00:22:42.000 --> 00:22:44.000]  其實在當時來說
[00:22:44.000 --> 00:22:47.000]  尊貴的人不會直接和女人聊天
[00:22:47.000 --> 00:22:49.000]  更加不會和婢女聊天
[00:22:49.000 --> 00:22:51.000]  而竟然尊貴的上帝
[00:22:51.000 --> 00:22:54.000]  向一位婢女說話
[00:22:54.000 --> 00:23:00.000]  已經是當時來說完全難以想像
[00:23:00.000 --> 00:23:04.000]  而當時神就是這樣和這位下隔說話
[00:23:04.000 --> 00:23:06.000]  當祂和下隔說話的時候
[00:23:06.000 --> 00:23:10.000]  就問祂「祢在哪裡出來的?」
[00:23:10.000 --> 00:23:13.000]  祂猜神知不知道祂從哪裡來的?
[00:23:13.000 --> 00:23:15.000]  神當然知道
[00:23:15.000 --> 00:23:18.000]  否則就不會說「撒萊的侍女下隔」
[00:23:18.000 --> 00:23:21.000]  知道祂的身份 當然知道祂從哪裡來
[00:23:21.000 --> 00:23:25.000]  但是神為什麼這樣問?
[00:23:25.000 --> 00:23:29.000]  好像給機會給下隔去訴苦
[00:23:29.000 --> 00:23:31.000]  去說說祂自己的情況
[00:23:31.000 --> 00:23:33.000]  去講述祂自己的苦困
[00:23:33.000 --> 00:23:36.000]  讓祂知道其實神知道你的情況
[00:23:36.000 --> 00:23:38.000]  讓祂講述出來
[00:23:38.000 --> 00:23:41.000]  不過祂就不會回答神「我跟著去哪裡?」
[00:23:41.000 --> 00:23:43.000]  可能祂想去埃及
[00:23:43.000 --> 00:23:46.000]  祂想找回自己的娘家也說不定
[00:23:46.000 --> 00:23:49.000]  但是祂不好意思說出來了
[00:23:49.000 --> 00:23:51.000]  但是神也知道
[00:23:51.000 --> 00:23:53.000]  但是神在那時候就和祂說了一句話
[00:23:53.000 --> 00:23:57.000]  在第九節
[00:23:57.000 --> 00:24:00.000]  聖經就說「耶和華的使者對他說
[00:24:00.000 --> 00:24:05.000]  你回到你主母那裡 伏在她手下」
[00:24:05.000 --> 00:24:07.000]  很奇怪
[00:24:07.000 --> 00:24:10.000]  本來應該聽到一些很偉大的指示
[00:24:10.000 --> 00:24:12.000]  一些出路給他
[00:24:12.000 --> 00:24:14.000]  但是神竟然告訴他
[00:24:14.000 --> 00:24:18.000]  「你回去 伏在主母手下」
[00:24:18.000 --> 00:24:25.000]  意思是說你回去繼續受主母的苦待
[00:24:25.000 --> 00:24:27.000]  是不是出路來的呢?
[00:24:27.000 --> 00:24:29.000]  人體不是出路
[00:24:29.000 --> 00:24:33.000]  但是神的呼籲就是你回去忍耐著
[00:24:33.000 --> 00:24:35.000]  你繼續承受一些痛苦
[00:24:35.000 --> 00:24:38.000]  不過神將盼望賜給他
[00:24:38.000 --> 00:24:39.000]  是什麼盼望?
[00:24:39.000 --> 00:24:41.000]  你再看下一個經文
[00:24:41.000 --> 00:24:46.000]  「並說你如今懷孕要生一個兒子」
[00:24:46.000 --> 00:24:51.000]  當時其實夏革也不是很清楚自己懷的是兒子還是女兒
[00:24:51.000 --> 00:24:55.000]  當時沒有超聲波可以馬上幫他照一照
[00:24:55.000 --> 00:24:56.000]  是兒子還是女兒
[00:24:56.000 --> 00:24:58.000]  但突然間知道是兒子
[00:24:58.000 --> 00:25:04.000]  而且知道這個兒子將來會生出有更多的後代
[00:25:04.000 --> 00:25:06.000]  大家再看的時候會發覺
[00:25:06.000 --> 00:25:13.000]  第十二節就提到「他為人必像野狼」
[00:25:13.000 --> 00:25:17.000]  然後「他的手要攻打人 人的手也要攻打他
[00:25:17.000 --> 00:25:21.000]  他必住在眾弟兄的東邊」
[00:25:21.000 --> 00:25:28.000]  突然間發覺神允許他生的孩子會有一個大的種族出來
[00:25:28.000 --> 00:25:32.000]  成為了很多千千萬萬的人的先祖
[00:25:32.000 --> 00:25:36.000]  他是野狼意味著他是自由的
[00:25:36.000 --> 00:25:41.000]  他不再是一個奴僕受到很多的約束
[00:25:41.000 --> 00:25:46.000]  他可以自由四處生活去做他要做的事情
[00:25:46.000 --> 00:25:49.000]  這裡提到他是攻打人
[00:25:49.000 --> 00:25:52.000]  也表示他容易和別人有爭執
[00:25:52.000 --> 00:25:55.000]  因此人攻打他他又攻打人
[00:25:55.000 --> 00:25:58.000]  但起碼在這個時刻
[00:25:58.000 --> 00:26:01.000]  夏革就知道他的兒子要出生
[00:26:01.000 --> 00:26:04.000]  成為多人的先祖
[00:26:04.000 --> 00:26:06.000]  在這個時候聖經就提及
[00:26:06.000 --> 00:26:09.000]  神就這樣鼓勵他「你回去」
[00:26:09.000 --> 00:26:11.000]  有些時候當我們祈禱
[00:26:11.000 --> 00:26:14.000]  為自己家庭的需要祈禱
[00:26:14.000 --> 00:26:19.000]  未必神馬上要給一個答案解決我們的問題
[00:26:19.000 --> 00:26:22.000]  但上上祂鼓勵我們忍耐著
[00:26:22.000 --> 00:26:27.000]  但祂賜給我們盼望有出路
[00:26:27.000 --> 00:26:30.000]  在這個時候當夏革聽見這樣的說話之後
[00:26:30.000 --> 00:26:35.000]  剛才第十一節我們再看下半句
[00:26:35.000 --> 00:26:38.000]  神說你要生一個兒子
[00:26:38.000 --> 00:26:41.000]  可以給得起名叫「以實馬利」
[00:26:41.000 --> 00:26:44.000]  「以實馬利」的意思是神聽見
[00:26:44.000 --> 00:26:46.000]  下面一句說話說
[00:26:46.000 --> 00:26:49.000]  因為耶和華聽見了你的苦情
[00:26:49.000 --> 00:26:51.000]  有聖經學者研究發現
[00:26:51.000 --> 00:26:53.000]  其實這句說話更加是
[00:26:53.000 --> 00:26:55.000]  不單止是聽見
[00:26:55.000 --> 00:26:58.000]  是下面一句說話所說的意思
[00:26:58.000 --> 00:27:03.000]  就是耶和華聽見了你的苦情
[00:27:03.000 --> 00:27:07.000]  就是「以實馬利」的意思
[00:27:07.000 --> 00:27:09.000]  神聽見了
[00:27:09.000 --> 00:27:11.000]  不要以為沒有人知道
[00:27:11.000 --> 00:27:13.000]  神聽見你的苦情
[00:27:13.000 --> 00:27:15.000]  知道你的哀號
[00:27:15.000 --> 00:27:18.000]  祂明白 祂知道
[00:27:18.000 --> 00:27:20.000]  各位聽眾有些時候
[00:27:20.000 --> 00:27:22.000]  我們想回到基督徒能夠祈禱
[00:27:22.000 --> 00:27:25.000]  是一個很大很大的權利
[00:27:25.000 --> 00:27:30.000]  因為一個眾多限制的人
[00:27:30.000 --> 00:27:34.000]  能夠向永生的神祈禱
[00:27:34.000 --> 00:27:36.000]  而神不會聽人的禱告
[00:27:36.000 --> 00:27:39.000]  祂會聽我們的傾訴
[00:27:39.000 --> 00:27:41.000]  有些人說
[00:27:41.000 --> 00:27:43.000]  不好意思說這麼多給神聽
[00:27:43.000 --> 00:27:45.000]  要這麼煩他
[00:27:45.000 --> 00:27:47.000]  神不會怕被我們煩
[00:27:47.000 --> 00:27:49.000]  祂願意我們帶著信心
[00:27:49.000 --> 00:27:51.000]  可以向祂放心的傾訴
[00:27:51.000 --> 00:27:53.000]  神願意聽
[00:27:53.000 --> 00:27:55.000]  「以實馬利」
[00:27:55.000 --> 00:27:58.000]  神聽見人的苦情
[00:27:58.000 --> 00:28:01.000]  然後當他知道之後
[00:28:01.000 --> 00:28:03.000]  在後面的第十三節
[00:28:03.000 --> 00:28:05.000]  大家看看
[00:28:05.000 --> 00:28:09.000]  第十三節
[00:28:09.000 --> 00:28:12.000]  夏甲就稱那對他說話的耶和華為
[00:28:12.000 --> 00:28:14.000]  看顧人的神
[00:28:14.000 --> 00:28:16.000]  因而說
[00:28:16.000 --> 00:28:19.000]  在這裡我也看見那看顧我的嗎?
[00:28:19.000 --> 00:28:21.000]  看顧人的神
[00:28:21.000 --> 00:28:24.000]  看顧的意思是看見
[00:28:24.000 --> 00:28:26.000]  原來的意思是看見
[00:28:26.000 --> 00:28:28.000]  在聖經裡說的看見
[00:28:28.000 --> 00:28:33.000]  包含了看顧、關心和照顧的意思
[00:28:33.000 --> 00:28:35.000]  夏甲這個時候清楚認定
[00:28:35.000 --> 00:28:38.000]  耶和華神是一位看見我的神
[00:28:38.000 --> 00:28:40.000]  祂看著我的
[00:28:40.000 --> 00:28:42.000]  祂不單聽見
[00:28:42.000 --> 00:28:45.000]  祂也看見我的需要
[00:28:45.000 --> 00:28:47.000]  然後他說
[00:28:47.000 --> 00:28:50.000]  我在這裡也看見那看見我的神嗎?
[00:28:50.000 --> 00:28:52.000]  是的
[00:28:52.000 --> 00:28:54.000]  在這個地方想不到
[00:28:54.000 --> 00:28:57.000]  這位神竟然看見了他
[00:28:57.000 --> 00:28:59.000]  竟然看顧他
[00:28:59.000 --> 00:29:01.000]  他看見他
[00:29:01.000 --> 00:29:03.000]  他知道他
[00:29:03.000 --> 00:29:04.000]  各位弟兄姊妹
[00:29:04.000 --> 00:29:06.000]  上上記得
[00:29:06.000 --> 00:29:10.000]  這位上帝不單是天地的掌權者
[00:29:10.000 --> 00:29:13.000]  也是看顧你的神
[00:29:13.000 --> 00:29:15.000]  有一次我看到一個見證
[00:29:15.000 --> 00:29:19.000]  說到一位在中國的女醫生
[00:29:19.000 --> 00:29:22.000]  她本身在內蒙古生活
[00:29:22.000 --> 00:29:25.000]  她說她自己的歷史
[00:29:25.000 --> 00:29:28.000]  她說自己很多年前她爸爸是傳道人
[00:29:28.000 --> 00:29:31.000]  但當時被政府抓捕坐牢
[00:29:31.000 --> 00:29:34.000]  有17年這麼長的時間
[00:29:34.000 --> 00:29:35.000]  在17年的時候
[00:29:35.000 --> 00:29:38.000]  她的家庭受到很多傷害
[00:29:38.000 --> 00:29:40.000]  很大的困難
[00:29:40.000 --> 00:29:41.000]  在17年之後
[00:29:41.000 --> 00:29:43.000]  爸爸被釋放出來
[00:29:43.000 --> 00:29:44.000]  但她爸爸很敬畏神
[00:29:44.000 --> 00:29:47.000]  因此繼續來做傳道的服事
[00:29:47.000 --> 00:29:50.000]  不理會會不會再被抓
[00:29:50.000 --> 00:29:51.000]  但在那時候
[00:29:51.000 --> 00:29:53.000]  在爸爸坐牢的時候
[00:29:53.000 --> 00:29:55.000]  這個女子已經離開了家庭
[00:29:55.000 --> 00:29:57.000]  自己到處闖蕩
[00:29:57.000 --> 00:29:59.000]  不敢再信耶穌
[00:29:59.000 --> 00:30:02.000]  因為很怕受到爸爸所受的苦楚
[00:30:02.000 --> 00:30:04.000]  到她30歲的時候
[00:30:04.000 --> 00:30:06.000]  和一個未信的朋友結婚
[00:30:06.000 --> 00:30:09.000]  結婚之後兩年懷了新人
[00:30:09.000 --> 00:30:12.000]  接著很快就被人家趕逐
[00:30:12.000 --> 00:30:15.000]  去了一個貧窮的農村生活
[00:30:15.000 --> 00:30:17.000]  當時很多政治的風暴
[00:30:17.000 --> 00:30:19.000]  大家都可能都會知道
[00:30:19.000 --> 00:30:20.000]  在那個時候
[00:30:20.000 --> 00:30:23.000]  她和丈夫被人勉強地分開了
[00:30:23.000 --> 00:30:26.000]  去到一個貧窮的農村
[00:30:26.000 --> 00:30:27.000]  生活很艱難
[00:30:27.000 --> 00:30:29.000]  很苦困
[00:30:29.000 --> 00:30:33.000]  有一次突然間她就想起這位上帝
[00:30:33.000 --> 00:30:38.000]  她就人生第一次跪下就祈禱
[00:30:38.000 --> 00:30:40.000]  她說上帝啊
[00:30:40.000 --> 00:30:42.000]  如果你是真神
[00:30:42.000 --> 00:30:44.000]  你一定見到我的情況
[00:30:44.000 --> 00:30:47.000]  我爸爸那麼敬畏你
[00:30:47.000 --> 00:30:50.000]  你不是說會看顧人的後代嗎?
[00:30:50.000 --> 00:30:52.000]  我這樣的情況
[00:30:52.000 --> 00:30:55.000]  在病患中 在苦困當中
[00:30:55.000 --> 00:30:57.000]  難道你不看顧嗎?
[00:30:57.000 --> 00:31:00.000]  在神面前吐苦
[00:31:00.000 --> 00:31:03.000]  但她也向神表達她的尋求
[00:31:03.000 --> 00:31:07.000]  她說神啊 你看顧我吧
[00:31:07.000 --> 00:31:10.000]  在那個時候她突然間就想起
[00:31:10.000 --> 00:31:12.000]  在她爸爸被抓去坐牢的時候
[00:31:12.000 --> 00:31:15.000]  很多人來把她家裡的教書籍
[00:31:15.000 --> 00:31:18.000]  全部搬走 燒掉
[00:31:18.000 --> 00:31:21.000]  但她靜悄悄地就拿下了一本小的聖經
[00:31:21.000 --> 00:31:23.000]  把它收起來
[00:31:23.000 --> 00:31:25.000]  在那個時候她突然間想找一本聖經
[00:31:25.000 --> 00:31:27.000]  她就拿出一本聖經
[00:31:27.000 --> 00:31:29.000]  她就隨便一打開 一揭開
[00:31:29.000 --> 00:31:32.000]  她就見到《馬太福音》六章
[00:31:32.000 --> 00:31:35.000]  二十五節在她的面前
[00:31:35.000 --> 00:31:36.000]  她一讀聖經
[00:31:36.000 --> 00:31:37.000]  聖經說
[00:31:37.000 --> 00:31:40.000]  所以我告訴你們
[00:31:40.000 --> 00:31:45.000]  不要為生命憂慮吃什麼喝什麼
[00:31:45.000 --> 00:31:49.000]  不要為身體憂慮穿什麼
[00:31:49.000 --> 00:31:51.000]  一路一路說
[00:31:51.000 --> 00:31:55.000]  然後說一天的難處一天當就夠
[00:31:55.000 --> 00:31:57.000]  這位姊妹就說
[00:31:57.000 --> 00:32:00.000]  當時當我看到這段聖經的時候
[00:32:00.000 --> 00:32:02.000]  我就清楚地經歷
[00:32:02.000 --> 00:32:05.000]  好奇妙的神將平安和喜樂
[00:32:05.000 --> 00:32:08.000]  充滿著她的內心
[00:32:08.000 --> 00:32:10.000]  她說從那天開始
[00:32:10.000 --> 00:32:12.000]  我不再流眼淚
[00:32:12.000 --> 00:32:15.000]  也不再受煩
[00:32:15.000 --> 00:32:17.000]  好奇妙的一種內心的力量
[00:32:17.000 --> 00:32:18.000]  一路支持她
[00:32:18.000 --> 00:32:21.000]  而她經歷神在一個很貧窮的環境當中
[00:32:21.000 --> 00:32:24.000]  每天供應她所需要的食物
[00:32:24.000 --> 00:32:28.000]  幾年之後她回到城鎮
[00:32:28.000 --> 00:32:31.000]  然後她自己有機會去讀書
[00:32:31.000 --> 00:32:32.000]  再讀書
[00:32:32.000 --> 00:32:35.000]  然後她後來成為一位女醫生
[00:32:35.000 --> 00:32:37.000]  在她自己所居住的地方
[00:32:37.000 --> 00:32:41.000]  有一個家庭的教會建立給她
[00:32:41.000 --> 00:32:43.000]  這位姊妹就說
[00:32:43.000 --> 00:32:48.000]  耶和華是看顧人的上帝
[00:32:48.000 --> 00:32:50.000]  各位弟兄姊妹
[00:32:50.000 --> 00:32:52.000]  有些時候當我們被眼前的困難
[00:32:52.000 --> 00:32:54.000]  遮蓋我們的時候
[00:32:54.000 --> 00:32:57.000]  因為神不理我們
[00:32:57.000 --> 00:32:59.000]  因為家庭的問題太複雜
[00:32:59.000 --> 00:33:01.000]  沒有出路
[00:33:01.000 --> 00:33:03.000]  但是聖經告訴我們
[00:33:03.000 --> 00:33:05.000]  神聽見
[00:33:05.000 --> 00:33:07.000]  神看見
[00:33:07.000 --> 00:33:10.000]  祂是看顧我們的上帝
[00:33:10.000 --> 00:33:12.000]  所以你看到夏格
[00:33:12.000 --> 00:33:14.000]  在這個時刻她怎麼做呢?
[00:33:14.000 --> 00:33:18.000]  第十四節
[00:33:18.000 --> 00:33:20.000]  所以耳者者
[00:33:20.000 --> 00:33:22.000]  大家之前留意到
[00:33:22.000 --> 00:33:24.000]  她的泉水旁邊
[00:33:24.000 --> 00:33:26.000]  也有一個井
[00:33:26.000 --> 00:33:27.000]  這個井
[00:33:27.000 --> 00:33:29.000]  其實原來有一個含義
[00:33:29.000 --> 00:33:32.000]  泉水有一個眼的含義
[00:33:32.000 --> 00:33:34.000]  這個眼
[00:33:34.000 --> 00:33:38.000]  去呼應後來所說的神看見
[00:33:38.000 --> 00:33:40.000]  神讓她看見井
[00:33:40.000 --> 00:33:41.000]  看見泉水
[00:33:41.000 --> 00:33:44.000]  讓她知道神看見
[00:33:44.000 --> 00:33:46.000]  因此夏格就改這個井
[00:33:46.000 --> 00:33:48.000]  一個特別的名字
[00:33:48.000 --> 00:33:50.000]  是不是很難讀呢?
[00:33:50.000 --> 00:33:52.000]  試試讀一讀這個名字
[00:33:52.000 --> 00:33:54.000]  比爾拉海內
[00:33:54.000 --> 00:33:56.000]  比爾拉海內
[00:33:56.000 --> 00:33:58.000]  希伯來文的意思就是
[00:33:58.000 --> 00:34:00.000]  活著的上帝
[00:34:00.000 --> 00:34:04.000]  是看見人的上帝
[00:34:04.000 --> 00:34:06.000]  因此這個井就是
[00:34:06.000 --> 00:34:11.000]  活著的看見我的神的井
[00:34:11.000 --> 00:34:13.000]  的意思
[00:34:13.000 --> 00:34:14.000]  是看見我的神
[00:34:14.000 --> 00:34:16.000]  因此夏格將這個井
[00:34:16.000 --> 00:34:17.000]  定了這個名字
[00:34:17.000 --> 00:34:22.000]  作為她永遠的提醒和紀念
[00:34:22.000 --> 00:34:24.000]  或者可能在你的家裏
[00:34:24.000 --> 00:34:27.000]  或者你歡喜
[00:34:27.000 --> 00:34:29.000]  你讓某一本書
[00:34:29.000 --> 00:34:31.000]  或者某一些東西
[00:34:31.000 --> 00:34:36.000]  有一個特別的名號寫上去
[00:34:36.000 --> 00:34:37.000]  寫著
[00:34:37.000 --> 00:34:39.000]  神是看顧人的上帝
[00:34:39.000 --> 00:34:41.000]  每一次看到的時候
[00:34:41.000 --> 00:34:43.000]  要提醒自己
[00:34:43.000 --> 00:34:48.000]  這位上帝是看顧我的上帝
[00:34:48.000 --> 00:34:49.000]  各位聽眾
[00:34:49.000 --> 00:34:51.000]  我們看完前一段的經文
[00:34:51.000 --> 00:34:53.000]  我們看到
[00:34:53.000 --> 00:34:55.000]  人的家庭
[00:34:55.000 --> 00:34:57.000]  很多時候會有軟弱
[00:34:57.000 --> 00:34:59.000]  因為一些的錯失
[00:34:59.000 --> 00:35:01.000]  甚至一些的罪
[00:35:01.000 --> 00:35:03.000]  做了錯的決定
[00:35:03.000 --> 00:35:05.000]  因此很多的苦困
[00:35:05.000 --> 00:35:07.000]  很多的艱難出現
[00:35:07.000 --> 00:35:10.000]  但神仍然憐憫我們的家庭
[00:35:10.000 --> 00:35:12.000]  憐憫我們
[00:35:12.000 --> 00:35:14.000]  因此祂讓我們盼望
[00:35:14.000 --> 00:35:16.000]  叫我們忍耐著
[00:35:16.000 --> 00:35:18.000]  然後在當中
[00:35:18.000 --> 00:35:19.000]  祂告訴我們知道
[00:35:19.000 --> 00:35:20.000]  祂聽見
[00:35:20.000 --> 00:35:23.000]  祂看見
[00:35:23.000 --> 00:35:24.000]  在猶太書
[00:35:24.000 --> 00:35:26.000]  大家會記得新約的猶太書
[00:35:26.000 --> 00:35:28.000]  二十一節就說
[00:35:28.000 --> 00:35:30.000]  神呼籲我們
[00:35:30.000 --> 00:35:35.000]  保守自己常在神的愛中
[00:35:35.000 --> 00:35:39.000]  仰望主耶穌基督的憐憫
[00:35:39.000 --> 00:35:42.000]  直到永生
[00:35:42.000 --> 00:35:43.000]  一生裏面
[00:35:43.000 --> 00:35:46.000]  將自己保守在神的愛裏面
[00:35:46.000 --> 00:35:51.000]  然後不斷仰望神給我們的憐憫
[00:35:51.000 --> 00:35:53.000]  直至到永遠
[00:35:53.000 --> 00:35:55.000]  這也是你和我
[00:35:55.000 --> 00:35:57.000]  所抓住的信念
[00:35:57.000 --> 00:36:02.000]  因為神的確是看顧人的上帝
[00:36:02.000 --> 00:36:04.000]  我們一起祈禱
[00:36:04.000 --> 00:36:07.000]  我們的主我們的神
[00:36:07.000 --> 00:36:09.000]  我們承認我們人生
[00:36:09.000 --> 00:36:13.000]  都有很多軟弱的時刻
[00:36:13.000 --> 00:36:17.000]  也曾經作過一些錯誤的決定
[00:36:17.000 --> 00:36:21.000]  接受了一些不合適的意見
[00:36:21.000 --> 00:36:25.000]  主啊求祢寬恕我們
[00:36:25.000 --> 00:36:27.000]  但主我們感謝祢
[00:36:27.000 --> 00:36:29.000]  祢仍然有憐憫
[00:36:29.000 --> 00:36:32.000]  仍然有恩典
[00:36:32.000 --> 00:36:36.000]  主啊祢恩代分是尋求祢的人
[00:36:36.000 --> 00:36:39.000]  因此我們向祢祈禱
[00:36:39.000 --> 00:36:41.000]  求祢憐憫我們
[00:36:41.000 --> 00:36:43.000]  也憐憫我們的家庭
[00:36:43.000 --> 00:36:47.000]  求祢介入我們的家庭當中
[00:36:47.000 --> 00:36:50.000]  主啊祢能夠次下派望
[00:36:50.000 --> 00:36:54.000]  讓我們在祢的身體之下平安
[00:36:54.000 --> 00:36:58.000]  因此主啊求祢幫助我們堅定的信靠祢
[00:36:58.000 --> 00:37:01.000]  讓我們靠著祢自己保持自己的良善
[00:37:01.000 --> 00:37:05.000]  也都仰望祢的恩典臨到我們的家庭
[00:37:05.000 --> 00:37:07.000]  主啊帶領我們
[00:37:07.000 --> 00:37:10.000]  讓我們生命裏面真是經驗到
[00:37:10.000 --> 00:37:13.000]  祢是那位看顧人的上帝
[00:37:13.000 --> 00:37:15.000]  也是活著的上帝
[00:37:15.000 --> 00:37:17.000]  聽我們祈禱
[00:37:17.000 --> 00:37:19.000]  奉耶穌基督聖名求
[00:37:19.000 --> 00:37:21.000]  祢是那位看顧人的上帝
[00:37:21.000 --> 00:37:23.000]  也是活著的上帝
[00:37:23.000 --> 00:37:25.000]  聽我們祈禱
[00:37:25.000 --> 00:37:27.000]  奉耶穌基督聖名求
[00:37:27.000 --> 00:37:29.000]  祢是那位看顧人的上帝
[00:37:29.000 --> 00:37:31.000]  也是活著的上帝
[00:37:31.000 --> 00:37:33.000]  聽我們祈禱
[00:37:33.000 --> 00:37:35.000]  奉耶穌基督聖名求

