
[00:00:00.000 --> 00:00:10.000]  我剛才聽馬祺宣教士說,在鄉下的人是會因為信耶穌被趕走的。
[00:26:27.000 --> 00:26:30.000]  願人都尊你的名為聖,
[00:26:30.000 --> 00:26:32.000]  願你的國降臨,
[00:26:32.000 --> 00:26:34.000]  這個意思是什麼?
[00:26:34.000 --> 00:26:37.000]  除了敬畏你,尊重你,
[00:26:37.000 --> 00:26:41.000]  還包括信服你的命令,
[00:26:41.000 --> 00:26:45.000]  在生活裡反映你的榮耀,
[00:26:45.000 --> 00:26:49.000]  然後使你的國道早日降臨,
[00:26:49.000 --> 00:26:51.000]  Hallelujah!
[00:26:51.000 --> 00:26:54.000]  神的國道裡是沒有眼淚,
[00:26:54.000 --> 00:26:56.000]  沒有痛苦,
[00:26:56.000 --> 00:26:59.000]  而你今生所經歷的,
[00:26:59.000 --> 00:27:02.000]  說個好消息給你聽,
[00:27:02.000 --> 00:27:06.000]  都是會完的,
[00:27:06.000 --> 00:27:08.000]  會完的,
[00:27:08.000 --> 00:27:12.000]  是祈禱,
[00:27:12.000 --> 00:27:14.000]  愛我們天父,
[00:27:14.000 --> 00:27:16.000]  願你安慰在座,
[00:27:16.000 --> 00:27:21.000]  每一個經受困苦的人,
[00:27:21.000 --> 00:27:25.000]  願你釋放我們脫離自我,
[00:27:25.000 --> 00:27:27.000]  自我的壓制,
[00:27:27.000 --> 00:27:32.000]  脫離我們因有限的存在,
[00:27:32.000 --> 00:27:38.000]  必有的人性的漂忽和恐懼,
[00:27:38.000 --> 00:27:43.000]  願主在我們生命中被尊為大,
[00:27:43.000 --> 00:27:45.000]  被尊為聖,
[00:27:45.000 --> 00:27:48.000]  以至主自己的能力恩典,
[00:27:48.000 --> 00:27:51.000]  主所賦予我們的盼望,
[00:27:51.000 --> 00:27:55.000]  以及所賦予我們的呼召,
[00:27:55.000 --> 00:27:59.000]  讓我們再一次確認我們的身份,
[00:27:59.000 --> 00:28:02.000]  確認我們的前途,
[00:28:02.000 --> 00:28:06.000]  讓我們再不會困獸道,
[00:28:06.000 --> 00:28:10.000]  被困在這個世界,
[00:28:10.000 --> 00:28:12.000]  我們這樣祈禱奉耶穌基督的名,
[00:28:12.000 --> 00:28:13.000]  阿們。
[00:28:13.000 --> 00:28:16.000]  (字幕由 Amara.org 社群提供)
[00:28:16.000 --> 00:28:19.000]  (字幕由 Amara.org 社群提供)

