
[00:00:00.000 --> 00:00:12.000]  請姐妹平安 我第一次來Swindon 所以都算是大鄉里出城了
[00:23:04.000 --> 00:23:06.000]  耶穌怎樣稱讚彼得
[00:23:06.000 --> 00:23:08.000]  看看
[00:23:08.000 --> 00:23:10.000]  馬太福音
[00:23:10.000 --> 00:23:14.000]  十六章
[00:23:14.000 --> 00:23:18.000]  馬太福音第十六章十七節
[00:23:18.000 --> 00:23:23.000]  耶穌對他說西門伯若拿
[00:23:23.000 --> 00:23:25.000]  你是有福的
[00:23:25.000 --> 00:23:29.000]  因為這不是屬血肉的
[00:23:29.000 --> 00:23:31.000]  只是你的
[00:23:31.000 --> 00:23:35.000]  乃是我在天上的父
[00:23:35.000 --> 00:23:38.000]  子是的
[00:23:38.000 --> 00:23:42.000]  原來彼得懂得這樣回答
[00:23:42.000 --> 00:23:48.000]  你是基督是永生神的兒子
[00:23:48.000 --> 00:23:51.000]  不是因為他聰明
[00:23:51.000 --> 00:23:53.000]  西門伯若拿
[00:23:53.000 --> 00:23:55.000]  你是有福的
[00:23:55.000 --> 00:23:57.000]  為什麼看到你有福
[00:23:57.000 --> 00:24:00.000]  因為你所知道的
[00:24:00.000 --> 00:24:07.000]  其實是天父指示你的
[00:24:07.000 --> 00:24:16.000]  知識是因為你和天父和神的關係很密切
[00:24:16.000 --> 00:24:18.000]  所以你知道
[00:24:18.000 --> 00:24:20.000]  所以你明白
[00:24:20.000 --> 00:24:23.000]  這件事情應該怎樣做
[00:24:23.000 --> 00:24:25.000]  不知道
[00:24:25.000 --> 00:24:27.000]  我知道
[00:24:27.000 --> 00:24:28.000]  聖靈感動我
[00:24:28.000 --> 00:24:35.000]  我讀聖經是平時將神的話藏在心裡
[00:24:35.000 --> 00:24:39.000]  去到一些關鍵的時候
[00:24:39.000 --> 00:24:41.000]  你知道
[00:24:41.000 --> 00:24:44.000]  這個知識不是書本的知識
[00:24:44.000 --> 00:24:49.000]  這個知識是和神的關係很密切
[00:24:49.000 --> 00:24:52.000]  所以你知道
[00:24:55.000 --> 00:24:57.000]  我們的女兒
[00:24:57.000 --> 00:24:59.000]  二十幾歲了
[00:24:59.000 --> 00:25:01.000]  今年二十一歲了
[00:25:01.000 --> 00:25:03.000]  有些弟兄姊妹問
[00:25:03.000 --> 00:25:05.000]  你怎樣教她的
[00:25:05.000 --> 00:25:08.000]  我說現在教太遲了
[00:25:08.000 --> 00:25:12.000]  要教就一早小時候教的
[00:25:12.000 --> 00:25:17.000]  你放了很多小時候
[00:25:17.000 --> 00:25:20.000]  你和她的關係很密切
[00:25:20.000 --> 00:25:23.000]  不要丟掉給老人家
[00:25:23.000 --> 00:25:24.000]  不要不理她
[00:25:24.000 --> 00:25:26.000]  平時聊天
[00:25:26.000 --> 00:25:29.000]  慢慢慢慢你發覺她長大了
[00:25:29.000 --> 00:25:31.000]  在她做決定的時候
[00:25:31.000 --> 00:25:34.000]  為什麼這麼像我
[00:25:34.000 --> 00:25:36.000]  心裡很滿足
[00:25:36.000 --> 00:25:38.000]  你問黃牧師他的兒子
[00:25:38.000 --> 00:25:40.000]  你會知道
[00:25:40.000 --> 00:25:44.000]  你明白你和父神的關係密切
[00:25:44.000 --> 00:25:46.000]  你會像他
[00:25:46.000 --> 00:25:47.000]  你想事情
[00:25:47.000 --> 00:25:48.000]  你說話
[00:25:48.000 --> 00:25:50.000]  你做的決定
[00:25:50.000 --> 00:25:52.000]  這個叫知識
[00:25:52.000 --> 00:25:54.000]  不是讀書那些
[00:25:54.000 --> 00:25:56.000]  讀書那些硬的
[00:25:56.000 --> 00:25:58.000]  冷冰冰的
[00:25:58.000 --> 00:26:00.000]  理論來的
[00:26:00.000 --> 00:26:01.000]  不是啊
[00:26:01.000 --> 00:26:02.000]  很自然
[00:26:02.000 --> 00:26:04.000]  你的選擇
[00:26:04.000 --> 00:26:07.000]  就是上帝聖靈
[00:26:07.000 --> 00:26:10.000]  在你的生命當中
[00:26:10.000 --> 00:26:12.000]  去教你的
[00:26:12.000 --> 00:26:14.000]  西門巴若立
[00:26:14.000 --> 00:26:15.000]  你是有福的
[00:26:15.000 --> 00:26:17.000]  因為你所知道的
[00:26:17.000 --> 00:26:21.000]  是天父指示你的
[00:26:21.000 --> 00:26:23.000]  彼得說
[00:26:23.000 --> 00:26:24.000]  信心
[00:26:24.000 --> 00:26:26.000]  生命改變
[00:26:26.000 --> 00:26:27.000]  品行
[00:26:27.000 --> 00:26:29.000]  人格
[00:26:29.000 --> 00:26:31.000]  你整個人走出來
[00:26:31.000 --> 00:26:33.000]  人家看到你的好行為
[00:26:33.000 --> 00:26:38.000]  將榮耀歸給你們在天上的父
[00:26:38.000 --> 00:26:42.000]  你和天父的關係密切
[00:26:42.000 --> 00:26:45.000]  你行事為人
[00:26:45.000 --> 00:26:48.000]  你知道他喜歡什麼
[00:26:48.000 --> 00:26:50.000]  他不喜歡什麼
[00:26:50.000 --> 00:26:53.000]  在你的生命當中
[00:26:53.000 --> 00:26:58.000]  就看見你是一個認識神的人
[00:26:58.000 --> 00:27:00.000]  你和神的關係
[00:27:00.000 --> 00:27:04.000]  建於你在每一件事情上
[00:27:04.000 --> 00:27:07.000]  你怎樣去決定
[00:27:07.000 --> 00:27:10.000]  然後彼得接著說第四件事
[00:27:10.000 --> 00:27:11.000]  有了信心
[00:27:11.000 --> 00:27:12.000]  加上德行
[00:27:12.000 --> 00:27:13.000]  有了德行
[00:27:13.000 --> 00:27:14.000]  加上知識
[00:27:14.000 --> 00:27:16.000]  有了知識
[00:27:16.000 --> 00:27:20.000]  要加上節制
[00:27:20.000 --> 00:27:22.000]  我知道節制
[00:27:22.000 --> 00:27:25.000]  不要吃那麼多朱古力糖
[00:27:25.000 --> 00:27:28.000]  不要吃那麼多肥豬肉
[00:27:28.000 --> 00:27:29.000]  是很喜歡吃的
[00:27:29.000 --> 00:27:31.000]  不過不行了
[00:27:31.000 --> 00:27:36.000]  那個節制是很低層次的節制
[00:27:36.000 --> 00:27:40.000]  其實節制不是喜歡的事情不做
[00:27:40.000 --> 00:27:44.000]  節制其實是一個操練
[00:27:44.000 --> 00:27:46.000]  一個操練
[00:27:46.000 --> 00:27:51.000]  這個操練就是幫助你
[00:27:51.000 --> 00:27:55.000]  到考驗的時候
[00:27:55.000 --> 00:27:57.000]  你能夠站得穩
[00:27:57.000 --> 00:28:00.000]  能夠警醒
[00:28:00.000 --> 00:28:02.000]  彈琴
[00:28:02.000 --> 00:28:05.000]  剛才領詩的時候弟兄彈琴
[00:28:05.000 --> 00:28:07.000]  你看見他很輕鬆
[00:28:07.000 --> 00:28:09.000]  不用看譜的
[00:28:09.000 --> 00:28:11.000]  彈出來多好
[00:28:11.000 --> 00:28:15.000]  連手手詩歌都彈得很暢順
[00:28:15.000 --> 00:28:17.000]  你試一下
[00:28:17.000 --> 00:28:20.000]  你試一下平日不練琴
[00:28:20.000 --> 00:28:22.000]  行了行了 搞定了
[00:28:22.000 --> 00:28:24.000]  是你右手搞定了
[00:28:24.000 --> 00:28:27.000]  左手的和弦就經常錯
[00:28:27.000 --> 00:28:30.000]  所以你平時要練習的
[00:28:30.000 --> 00:28:35.000]  節制其實是指discipline
[00:28:35.000 --> 00:28:37.000]  平時的練習
[00:28:37.000 --> 00:28:40.000]  彼得在他人生當中
[00:28:40.000 --> 00:28:42.000]  試過有一次
[00:28:42.000 --> 00:28:43.000]  我們廣東話說
[00:28:43.000 --> 00:28:45.000]  我不知道怎麼翻譯
[00:28:45.000 --> 00:28:47.000]  衰了
[00:28:47.000 --> 00:28:50.000]  有沒有記得
[00:28:50.000 --> 00:28:52.000]  他不認耶穌
[00:28:52.000 --> 00:28:54.000]  記得
[00:28:54.000 --> 00:28:56.000]  在大祭司的院內
[00:28:56.000 --> 00:28:59.000]  耶穌被捉拿之後
[00:28:59.000 --> 00:29:02.000]  其實一個小妹
[00:29:02.000 --> 00:29:06.000]  一個不認識他的
[00:29:06.000 --> 00:29:08.000]  不過就是說
[00:29:08.000 --> 00:29:10.000]  你的口音和裡面的
[00:29:10.000 --> 00:29:13.000]  捉拿了那些拿撒勒人的耶穌很像
[00:29:13.000 --> 00:29:15.000]  你認不認識
[00:29:15.000 --> 00:29:18.000]  其實你可以有18個可能性
[00:29:18.000 --> 00:29:22.000]  去不需要否認耶穌
[00:29:22.000 --> 00:29:24.000]  第一 假裝聽不到
[00:29:24.000 --> 00:29:26.000]  今晚的月亮很圓
[00:29:26.000 --> 00:29:29.000]  第二 聽到不理他
[00:29:29.000 --> 00:29:31.000]  睜大眼睛看著他
[00:29:31.000 --> 00:29:33.000]  又可以的
[00:29:33.000 --> 00:29:34.000]  很多辦法的
[00:29:34.000 --> 00:29:39.000]  用不著發誓說不認耶穌嗎
[00:29:39.000 --> 00:29:41.000]  用不著
[00:29:41.000 --> 00:29:42.000]  不需要
[00:29:42.000 --> 00:29:44.000]  不過這件事情
[00:29:44.000 --> 00:29:47.000]  其實耶穌跟他說過
[00:29:47.000 --> 00:29:48.000]  有沒有印象
[00:29:48.000 --> 00:29:50.000]  在哪一本福音書
[00:29:50.000 --> 00:29:51.000]  在路加
[00:29:51.000 --> 00:29:52.000]  我給你看看
[00:29:52.000 --> 00:29:55.000]  耶穌跟彼得說這段話
[00:29:55.000 --> 00:29:58.000]  真的很感動
[00:29:58.000 --> 00:30:02.000]  路加福音
[00:30:02.000 --> 00:30:06.000]  第22章
[00:30:06.000 --> 00:30:13.000]  31節到34節
[00:30:13.000 --> 00:30:16.000]  路加福音22章
[00:30:16.000 --> 00:30:19.000]  31到34節
[00:30:19.000 --> 00:30:21.000]  大家都有聖經吧
[00:30:21.000 --> 00:30:22.000]  PowerPoint就沒有了
[00:30:22.000 --> 00:30:24.000]  我們大家一起讀吧
[00:30:24.000 --> 00:30:25.000]  如果你沒有聖經的
[00:30:25.000 --> 00:30:27.000]  你聽我們讀吧
[00:30:27.000 --> 00:30:30.000]  主又說西門西門
[00:30:30.000 --> 00:30:33.000]  我不但想要得著你們
[00:30:33.000 --> 00:30:36.000]  好西你們像西墨紙一樣
[00:30:36.000 --> 00:30:39.000]  但我已經為你祈求
[00:30:39.000 --> 00:30:42.000]  叫你不至於失了信心
[00:30:42.000 --> 00:30:44.000]  你回頭以後
[00:30:44.000 --> 00:30:46.000]  要堅固你的弟兄
[00:30:46.000 --> 00:30:47.000]  彼得說
[00:30:47.000 --> 00:30:49.000]  主啊 我就是跟你下家
[00:30:49.000 --> 00:30:52.000]  不跟你受死也是甘心
[00:30:52.000 --> 00:30:53.000]  耶穌說
[00:30:53.000 --> 00:30:55.000]  彼得我告訴你
[00:30:55.000 --> 00:31:00.000]  叫你要三次說不認得我
[00:31:00.000 --> 00:31:02.000]  雞叫已先
[00:31:02.000 --> 00:31:06.000]  彼得三次不認耶穌
[00:31:06.000 --> 00:31:09.000]  是耶穌一早跟他說了
[00:31:09.000 --> 00:31:11.000]  一早說了
[00:31:11.000 --> 00:31:14.000]  說的時候彼得是心裏不安的
[00:31:14.000 --> 00:31:15.000]  不會的
[00:31:15.000 --> 00:31:17.000]  我跟你坐牢
[00:31:17.000 --> 00:31:18.000]  不是不是
[00:31:18.000 --> 00:31:19.000]  我跟你一起死
[00:31:19.000 --> 00:31:20.000]  我也肯
[00:31:20.000 --> 00:31:22.000]  說到很盡
[00:31:22.000 --> 00:31:26.000]  沒有再大得過死
[00:31:26.000 --> 00:31:30.000]  耶穌應該拍下彼得的肩膀
[00:31:30.000 --> 00:31:32.000]  好兄弟
[00:31:32.000 --> 00:31:34.000]  看你的
[00:31:34.000 --> 00:31:35.000]  看你的
[00:31:35.000 --> 00:31:37.000]  小的看著你的
[00:31:37.000 --> 00:31:38.000]  你站得穩
[00:31:38.000 --> 00:31:39.000]  他們站得穩
[00:31:39.000 --> 00:31:41.000]  不是
[00:31:41.000 --> 00:31:44.000]  耶穌不是這樣說話的
[00:31:44.000 --> 00:31:46.000]  耶穌看著彼得
[00:31:46.000 --> 00:31:49.000]  耶穌跟彼得說了一句
[00:31:49.000 --> 00:31:51.000]  不是很重的說話
[00:31:51.000 --> 00:31:53.000]  是一個很真的說話
[00:31:53.000 --> 00:31:57.000]  耶穌說撒旦想篩你
[00:31:57.000 --> 00:31:59.000]  撒旦要攻擊你
[00:31:59.000 --> 00:32:01.000]  撒旦想你跌倒
[00:32:01.000 --> 00:32:02.000]  彼得
[00:32:02.000 --> 00:32:03.000]  你知不知道
[00:32:03.000 --> 00:32:05.000]  不過你不用擔心
[00:32:05.000 --> 00:32:07.000]  耶穌跟著說
[00:32:07.000 --> 00:32:10.000]  我已經為你祈求
[00:32:10.000 --> 00:32:11.000]  哦
[00:32:11.000 --> 00:32:13.000]  耶穌為我祈求
[00:32:13.000 --> 00:32:14.000]  是吧
[00:32:14.000 --> 00:32:16.000]  行了
[00:32:16.000 --> 00:32:18.000]  站得穩
[00:32:18.000 --> 00:32:20.000]  跟著耶穌說什麼
[00:32:20.000 --> 00:32:26.000]  你回頭以後
[00:32:26.000 --> 00:32:28.000]  那就是你跌倒了
[00:32:28.000 --> 00:32:30.000]  聽到嗎
[00:32:30.000 --> 00:32:31.000]  很清楚的
[00:32:31.000 --> 00:32:32.000]  雖然耶穌沒有明顯的說
[00:32:32.000 --> 00:32:34.000]  彼得在那裡拍心口的時候
[00:32:34.000 --> 00:32:35.000]  耶穌才說
[00:32:35.000 --> 00:32:36.000]  收起來吧
[00:32:36.000 --> 00:32:37.000]  算了
[00:32:37.000 --> 00:32:38.000]  不要說那麼多了
[00:32:38.000 --> 00:32:40.000]  你今晚就會不認我的了
[00:32:40.000 --> 00:32:44.000]  聽到雞叫你就會記得了
[00:32:44.000 --> 00:32:46.000]  耶穌為他祈禱
[00:32:46.000 --> 00:32:48.000]  彼得不想跌倒
[00:32:48.000 --> 00:32:52.000]  但結果彼得三次不認住
[00:32:52.000 --> 00:32:56.000]  這是一個什麼樣的操練
[00:32:56.000 --> 00:32:57.000]  節制
[00:32:57.000 --> 00:32:58.000]  discipline
[00:32:58.000 --> 00:33:01.000]  這是一個什麼樣的考驗
[00:33:01.000 --> 00:33:02.000]  在彼得的生命當中
[00:33:02.000 --> 00:33:04.000]  他記得很清楚
[00:33:04.000 --> 00:33:05.000]  所以他說
[00:33:05.000 --> 00:33:06.000]  你信耶穌
[00:33:06.000 --> 00:33:07.000]  你生命改變
[00:33:07.000 --> 00:33:08.000]  你有好的德行
[00:33:08.000 --> 00:33:10.000]  你跟神的關係很好
[00:33:10.000 --> 00:33:15.000]  你仍然要經歷這樣的操練
[00:33:15.000 --> 00:33:19.000]  因為如果你沒有試過軟弱
[00:33:19.000 --> 00:33:25.000]  你很難去幫助你身邊的弟兄
[00:33:25.000 --> 00:33:27.000]  你回頭以後
[00:33:27.000 --> 00:33:30.000]  堅固你的弟兄
[00:33:30.000 --> 00:33:33.000]  屬靈的生命不是沒有軟弱的
[00:33:33.000 --> 00:33:34.000]  弟兄姊妹
[00:33:34.000 --> 00:33:37.000]  主耶穌為你祈禱也好
[00:33:37.000 --> 00:33:39.000]  你也可以三次不認祂的
[00:33:39.000 --> 00:33:42.000]  那耶穌祈禱來幹嘛
[00:33:42.000 --> 00:33:44.000]  耶穌說你會回頭的
[00:33:44.000 --> 00:33:48.000]  彼得和猶大最大的分別
[00:33:48.000 --> 00:33:51.000]  兩個其實都出賣了耶穌
[00:33:51.000 --> 00:33:52.000]  你說不是
[00:33:52.000 --> 00:33:53.000]  猶大比較差
[00:33:53.000 --> 00:33:56.000]  他拿了多少錢
[00:33:56.000 --> 00:33:59.000]  他哪有拿到錢
[00:33:59.000 --> 00:34:02.000]  他拿回去還給大祭司
[00:34:02.000 --> 00:34:04.000]  他說blood money
[00:34:04.000 --> 00:34:05.000]  blood money
[00:34:05.000 --> 00:34:07.000]  扔在大祭司面前
[00:34:07.000 --> 00:34:10.000]  但他死都不肯回頭
[00:34:10.000 --> 00:34:13.000]  他走去吊頸
[00:34:13.000 --> 00:34:15.000]  軟弱
[00:34:15.000 --> 00:34:16.000]  跌倒
[00:34:16.000 --> 00:34:18.000]  回轉
[00:34:18.000 --> 00:34:20.000]  回轉
[00:34:20.000 --> 00:34:24.000]  你就能夠幫助另一個軟弱
[00:34:24.000 --> 00:34:27.000]  跌倒在你身邊的弟兄姊妹
[00:34:27.000 --> 00:34:29.000]  當他絕望灰心的時候
[00:34:29.000 --> 00:34:31.000]  你可以告訴他
[00:34:31.000 --> 00:34:33.000]  回頭吧
[00:34:33.000 --> 00:34:35.000]  我也試過
[00:34:35.000 --> 00:34:37.000]  可以的
[00:34:37.000 --> 00:34:39.000]  不需要出去吊頸
[00:34:39.000 --> 00:34:41.000]  不需要離開神
[00:34:41.000 --> 00:34:44.000]  他的愛從來沒有離開你
[00:34:44.000 --> 00:34:47.000]  節制其實是在說這件事
[00:34:47.000 --> 00:34:49.000]  在說這個操練
[00:34:49.000 --> 00:34:54.000]  在說這個軟弱回頭的操練
[00:34:54.000 --> 00:34:58.000]  這樣就能夠幫助你身邊的人
[00:34:58.000 --> 00:35:01.000]  就不會說他這麼容易跌倒
[00:35:01.000 --> 00:35:03.000]  我從來都不會跌倒
[00:35:03.000 --> 00:35:06.000]  為什麼經常都上個禮拜遲到
[00:35:06.000 --> 00:35:08.000]  你看我從來都早到
[00:35:08.000 --> 00:35:09.000]  你不軟弱
[00:35:09.000 --> 00:35:12.000]  你不明白別人的軟弱
[00:35:12.000 --> 00:35:15.000]  你經歷過軟弱
[00:35:15.000 --> 00:35:22.000]  你懂得去見顧你身邊的弟兄
[00:35:22.000 --> 00:35:23.000]  彼得說
[00:35:23.000 --> 00:35:24.000]  真的說得好
[00:35:24.000 --> 00:35:26.000]  如果你明白在他生命當中
[00:35:26.000 --> 00:35:29.000]  一步一步是怎樣走過來的
[00:35:29.000 --> 00:35:31.000]  耶穌呼召他信心
[00:35:31.000 --> 00:35:34.000]  他在門徒當中成為領袖
[00:35:34.000 --> 00:35:36.000]  德行
[00:35:36.000 --> 00:35:38.000]  他懂得認耶穌是基督
[00:35:38.000 --> 00:35:40.000]  是永生神的兒子
[00:35:40.000 --> 00:35:43.000]  這個不是讀書回來的知識
[00:35:43.000 --> 00:35:46.000]  是和神之間的關係
[00:35:46.000 --> 00:35:48.000]  有好的關係
[00:35:48.000 --> 00:35:50.000]  但是他仍然會軟弱
[00:35:50.000 --> 00:35:52.000]  這個操練
[00:35:52.000 --> 00:35:54.000]  這個discipline
[00:35:54.000 --> 00:35:57.000]  這個節制
[00:35:57.000 --> 00:36:00.000]  平日要練習
[00:36:00.000 --> 00:36:04.000]  才會在關鍵的時候
[00:36:04.000 --> 00:36:05.000]  都會跌倒
[00:36:05.000 --> 00:36:08.000]  跌倒回頭
[00:36:08.000 --> 00:36:11.000]  見顧你的弟兄
[00:36:11.000 --> 00:36:13.000]  彼得未講完
[00:36:13.000 --> 00:36:16.000]  節制之後還要加甚麼
[00:36:16.000 --> 00:36:18.000]  忍耐
[00:36:18.000 --> 00:36:20.000]  咬緊牙關那樣忍
[00:36:20.000 --> 00:36:22.000]  忍痛
[00:36:22.000 --> 00:36:23.000]  不是不是
[00:36:23.000 --> 00:36:25.000]  忍耐是甚麼
[00:36:25.000 --> 00:36:28.000]  對彼得來說
[00:36:28.000 --> 00:36:35.000]  這是他等待主耶穌回來的忍耐
[00:36:35.000 --> 00:36:38.000]  門徒兩次問過耶穌
[00:36:38.000 --> 00:36:42.000]  你何時榮耀降臨
[00:36:42.000 --> 00:36:44.000]  是否就是現在
[00:36:44.000 --> 00:36:47.000]  耶穌被他們問到很煩
[00:36:47.000 --> 00:36:50.000]  所以耶穌說不要再問了
[00:36:50.000 --> 00:36:52.000]  這件事只有天父才知道
[00:36:52.000 --> 00:36:54.000]  記不記得
[00:36:54.000 --> 00:36:55.000]  只也不知道
[00:36:55.000 --> 00:36:57.000]  沒有人知道
[00:36:57.000 --> 00:36:58.000]  但我們很多人都知道
[00:36:58.000 --> 00:37:00.000]  所以經常開專題講座
[00:37:00.000 --> 00:37:02.000]  講耶穌何時回來
[00:37:02.000 --> 00:37:03.000]  沒有人知道
[00:37:03.000 --> 00:37:06.000]  有人說他比主耶穌還厲害
[00:37:06.000 --> 00:37:11.000]  門徒很想耶穌快點回來
[00:37:11.000 --> 00:37:13.000]  這個世界太亂了
[00:37:13.000 --> 00:37:15.000]  那麼多苦難
[00:37:15.000 --> 00:37:20.000]  為甚麼不早些見到主耶穌榮耀降臨
[00:37:20.000 --> 00:37:22.000]  主啊 我願祢來
[00:37:22.000 --> 00:37:25.000]  不是 主必快來
[00:37:25.000 --> 00:37:27.000]  在事錄到最後
[00:37:27.000 --> 00:37:33.000]  你看到門徒的心多麼熱切
[00:37:33.000 --> 00:37:36.000]  盼望主耶穌回來
[00:37:36.000 --> 00:37:40.000]  但他們要等
[00:37:40.000 --> 00:37:43.000]  彼得在另外的地方說過
[00:37:43.000 --> 00:37:46.000]  有人以為耶穌是擔言
[00:37:46.000 --> 00:37:50.000]  又做一下這個 又做一下那個
[00:37:50.000 --> 00:37:52.000]  其實是寬容
[00:37:52.000 --> 00:37:55.000]  然後彼得還說了一句話
[00:37:55.000 --> 00:37:56.000]  我們都拗頭了
[00:37:56.000 --> 00:37:58.000]  他說主看一日如千年
[00:37:58.000 --> 00:38:00.000]  千年如一日
[00:38:00.000 --> 00:38:02.000]  嘩 玩死
[00:38:02.000 --> 00:38:04.000]  兩千年就是兩天
[00:38:04.000 --> 00:38:06.000]  那不是等了很久
[00:38:06.000 --> 00:38:08.000]  哎呀 不過我們等了很久
[00:38:08.000 --> 00:38:10.000]  主啊 祢何時回來
[00:38:10.000 --> 00:38:12.000]  忍耐是甚麼意思
[00:38:12.000 --> 00:38:14.000]  對彼得來說
[00:38:14.000 --> 00:38:19.000]  不是每天靈修都問著耶穌何時回來
[00:38:19.000 --> 00:38:20.000]  對彼得來說
[00:38:20.000 --> 00:38:24.000]  在等候主回來的忍耐當中
[00:38:24.000 --> 00:38:28.000]  他是盡力的去傳福音
[00:38:28.000 --> 00:38:31.000]  他是帶人信耶穌
[00:38:31.000 --> 00:38:35.000]  他這個忍耐是一個很積極的忍耐
[00:38:35.000 --> 00:38:39.000]  他這個忍耐不是採樹甚麼都不做的忍耐
[00:38:39.000 --> 00:38:42.000]  Eugene Peterson翻譯這句說話
[00:38:42.000 --> 00:38:44.000]  翻譯那個patience
[00:38:44.000 --> 00:38:46.000]  那個忍耐加了一個形容詞
[00:38:46.000 --> 00:38:48.000]  叫passionate
[00:38:48.000 --> 00:38:54.000]  是很有熱誠的去等主耶穌回來的忍耐
[00:38:54.000 --> 00:38:56.000]  在你屬靈的生命當中
[00:38:56.000 --> 00:38:59.000]  有很多時候你要等
[00:38:59.000 --> 00:39:03.000]  上帝沒有告訴你要等多久
[00:39:03.000 --> 00:39:04.000]  怎樣去等
[00:39:04.000 --> 00:39:06.000]  等神的旨意成就
[00:39:06.000 --> 00:39:10.000]  你是進行祂的吩咐
[00:39:10.000 --> 00:39:12.000]  等主耶穌回來
[00:39:12.000 --> 00:39:18.000]  是門徒從耶穌復活之後就不停問的問題
[00:39:18.000 --> 00:39:21.000]  耶穌升天之前都在問這個問題
[00:39:21.000 --> 00:39:23.000]  耶穌說你們要等
[00:39:23.000 --> 00:39:28.000]  「…乎憑著自己所定的時候
[00:39:28.000 --> 00:39:31.000]  日期不是你們可以知道的
[00:39:31.000 --> 00:39:34.000]  但聖靈降臨在你們身上
[00:39:34.000 --> 00:39:36.000]  你們就必得著能力
[00:39:36.000 --> 00:39:41.000]  並要在耶路撒冷、猶太傳地、撒瑪利亞
[00:39:41.000 --> 00:39:45.000]  直到地極作我的見證」
[00:39:45.000 --> 00:39:49.000]  忍耐不是翹著手坐在那裡
[00:39:49.000 --> 00:39:57.000]  是在等待的期間去完成上帝的大使命
[00:39:57.000 --> 00:39:59.000]  忍耐
[00:39:59.000 --> 00:40:05.000]  有了忍耐要加上虔敬
[00:40:05.000 --> 00:40:08.000]  虔敬是一件什麼事呢
[00:40:08.000 --> 00:40:10.000]  在彼得的生命當中
[00:40:10.000 --> 00:40:12.000]  又是另外一件事
[00:40:12.000 --> 00:40:13.000]  你很熟悉的
[00:40:13.000 --> 00:40:14.000]  記不記得那一次
[00:40:14.000 --> 00:40:17.000]  他在屋頂那裡靈修
[00:40:17.000 --> 00:40:20.000]  祈禱的時候見到異象
[00:40:20.000 --> 00:40:21.000]  什麼異象
[00:40:21.000 --> 00:40:23.000]  有塊布掉下來
[00:40:23.000 --> 00:40:31.000]  裡面有很多是聖經不讓他吃的不潔淨的動物
[00:40:31.000 --> 00:40:35.000]  但是天上有聲音下來跟彼得說
[00:40:35.000 --> 00:40:39.000]  「起來宰了吃」
[00:40:39.000 --> 00:40:43.000]  彼得說「主啊,這是不可的」
[00:40:43.000 --> 00:40:45.000]  一連三次
[00:40:45.000 --> 00:40:48.000]  那塊布就掉上去了
[00:40:48.000 --> 00:40:50.000]  三次彼得都不肯吃
[00:40:50.000 --> 00:40:53.000]  其實如果上帝可以這樣做
[00:40:53.000 --> 00:40:55.000]  捏著他的喉嚨
[00:40:55.000 --> 00:40:57.000]  滴一條赤耳色液
[00:40:57.000 --> 00:40:59.000]  「吃了它吧」
[00:40:59.000 --> 00:41:02.000]  上帝沒有監禁彼得這樣做
[00:41:02.000 --> 00:41:04.000]  在異象當中
[00:41:04.000 --> 00:41:07.000]  天上的聲音吩咐他
[00:41:07.000 --> 00:41:09.000]  但是彼得說「不可以的」
[00:41:09.000 --> 00:41:10.000]  「不可以的」
[00:41:10.000 --> 00:41:12.000]  「利未寄叫我不要吃的」
[00:41:12.000 --> 00:41:14.000]  「你的聖經吩咐的」
[00:41:14.000 --> 00:41:17.000]  很虔誠的彼得
[00:41:17.000 --> 00:41:20.000]  很敬畏神的
[00:41:20.000 --> 00:41:23.000]  他從來不會走錯路的
[00:41:23.000 --> 00:41:26.000]  但是他要學一個什麼功課
[00:41:26.000 --> 00:41:28.000]  異象收回之後
[00:41:28.000 --> 00:41:31.000]  樓下就有人敲門
[00:41:31.000 --> 00:41:35.000]  哥利樓派人來請他去
[00:41:35.000 --> 00:41:38.000]  哥利樓是誰?
[00:41:38.000 --> 00:41:41.000]  羅馬的白夫長?
[00:41:41.000 --> 00:41:42.000]  不是啊
[00:41:42.000 --> 00:41:47.000]  今天在香港解放軍軍營的軍官
[00:41:47.000 --> 00:41:51.000]  他請林二樂牧師去開報道會
[00:41:51.000 --> 00:41:53.000]  開玩笑
[00:41:53.000 --> 00:41:55.000]  怎麼可能的
[00:41:55.000 --> 00:41:57.000]  現在佔中這樣的情況
[00:41:57.000 --> 00:41:59.000]  一定是統戰
[00:41:59.000 --> 00:42:02.000]  彼得去還是不去?
[00:42:02.000 --> 00:42:04.000]  神所潔淨的
[00:42:04.000 --> 00:42:09.000]  你不可以看為不潔淨
[00:42:09.000 --> 00:42:11.000]  你敬畏上帝
[00:42:11.000 --> 00:42:14.000]  是上帝決定的
[00:42:14.000 --> 00:42:16.000]  不是你決定的
[00:42:16.000 --> 00:42:19.000]  食物潔淨不潔淨
[00:42:19.000 --> 00:42:21.000]  其實保羅說得很好的
[00:42:21.000 --> 00:42:23.000]  他說你全感謝的心領受
[00:42:23.000 --> 00:42:26.000]  沒有東西不是不潔淨的
[00:42:26.000 --> 00:42:29.000]  保羅是不是沒有讀過舊約聖經?
[00:42:29.000 --> 00:42:30.000]  不是
[00:42:30.000 --> 00:42:33.000]  保羅很明白其實潔淨不潔淨
[00:42:33.000 --> 00:42:38.000]  是教導我們去敬畏神
[00:42:38.000 --> 00:42:40.000]  重點不在食物
[00:42:40.000 --> 00:42:42.000]  耶穌自己說的
[00:42:42.000 --> 00:42:43.000]  有沒有印象?
