
[00:00:00.000 --> 00:00:03.360]  各位電視節目的觀眾 我想問問大家一個問題
[00:19:13.080 --> 00:19:16.120]  首先我們看看原文
[00:19:16.120 --> 00:19:17.560]  管教這個字
[00:19:17.560 --> 00:19:18.920]  Pidea
[00:19:18.920 --> 00:19:21.440]  Pidea這個字就是管教的字
[00:19:21.440 --> 00:19:22.960]  這個字是從哪裡來的呢?
[00:19:22.960 --> 00:19:24.040]  就是從另一個字
[00:19:24.040 --> 00:19:26.080]  P-A-I-D-I-O-N
[00:19:26.080 --> 00:19:27.200]  Pideon
[00:19:27.200 --> 00:19:29.680]  Pideon這個字就是小孩子
[00:19:29.680 --> 00:19:31.480]  小孩子的意思
[00:19:31.480 --> 00:19:34.320]  另一個字就是Pious
[00:19:34.320 --> 00:19:36.240]  這個字就是小朋友
[00:19:36.240 --> 00:19:38.400]  無論男孩子也叫Pious
[00:19:38.400 --> 00:19:40.360]  女孩子也叫Pious
[00:19:40.360 --> 00:19:41.800]  所以今天的
[00:19:41.800 --> 00:19:44.160]  或者
[00:19:44.160 --> 00:19:45.760]  Pideology
[00:19:45.760 --> 00:19:47.520]  或者Pideology這個字
[00:19:47.520 --> 00:19:49.160]  其實就是從這個字來的
[00:19:49.160 --> 00:19:52.600]  所以很多的英文是從希臘文那裡發出來的
[00:19:52.600 --> 00:19:56.080]  你就可以看得見當中的關聯
[00:19:56.080 --> 00:20:00.120]  管教絕對是苦口的
[00:20:00.120 --> 00:20:01.520]  但是要記得一件事情
[00:20:01.520 --> 00:20:05.680]  這個苦口是暫時的苦口
[00:20:05.680 --> 00:20:07.920]  但是實際上它是良藥
[00:20:07.920 --> 00:20:09.120]  是對我們好的
[00:20:09.120 --> 00:20:11.040]  對我們以後一輩子都好的
[00:20:11.040 --> 00:20:12.880]  我也都告訴大家
[00:20:12.880 --> 00:20:15.320]  就是當我來到香港之後
[00:20:15.320 --> 00:20:18.520]  爸爸兩巴掌打在我那裡
[00:20:18.520 --> 00:20:20.840]  一次在右邊一次在左邊
[00:20:20.840 --> 00:20:25.520]  我很清楚的記得從今以後不要打架
[00:20:25.520 --> 00:20:29.240]  避開一切這些暴力的衝突
[00:20:29.240 --> 00:20:30.640]  是很重要的
[00:20:30.640 --> 00:20:32.280]  接著第二件事
[00:20:32.280 --> 00:20:35.240]  管教是神愛的表示
[00:20:35.240 --> 00:20:39.600]  是證明了我們是真真正正的他的子女
[00:20:39.600 --> 00:20:41.440]  第五到第八節
[00:20:41.440 --> 00:20:43.360]  很重要的經文
[00:20:43.360 --> 00:20:45.040]  各位聽我的第一節
[00:20:45.040 --> 00:20:46.080]  這一段的經文
[00:20:46.080 --> 00:20:48.760]  他說:你又忘了那勸你們
[00:20:48.760 --> 00:20:52.160]  如同勸兒子的話
[00:20:52.160 --> 00:20:54.800]  兒子Pious
[00:20:54.800 --> 00:20:56.720]  H-Y-I-O-S
[00:20:56.720 --> 00:20:58.480]  這個字的本身
[00:20:58.480 --> 00:20:59.800]  根本就是
[00:20:59.800 --> 00:21:04.120]  兒子是親生兒子有關
[00:21:04.120 --> 00:21:06.360]  然後就引用聖經
[00:21:06.360 --> 00:21:07.160]  是
[00:21:07.160 --> 00:21:08.840]  《針研》
[00:21:08.840 --> 00:21:10.720]  爸爸對著兒子所說的
[00:21:10.720 --> 00:21:14.720]  「我而你不可輕看主的管教
[00:21:14.720 --> 00:21:18.160]  被他責備的時候也不可以灰心」
[00:21:18.160 --> 00:21:20.120]  所以一方面不要輕看
[00:21:20.120 --> 00:21:21.920]  要看這件事
[00:21:21.920 --> 00:21:24.800]  是一個很重要的功課
[00:21:24.800 --> 00:21:27.120]  是我們的父母要我們學的
[00:21:27.120 --> 00:21:28.920]  或者在這段聖經裡面
[00:21:28.920 --> 00:21:30.640]  是神要我們學的
[00:21:30.640 --> 00:21:33.800]  是要刻骨銘心要學的
[00:21:33.800 --> 00:21:35.800]  如果我們再學不到的時候
[00:21:35.800 --> 00:21:36.720]  一而再
[00:21:36.720 --> 00:21:37.480]  再而三
[00:21:37.480 --> 00:21:39.320]  還是這樣的時候
[00:21:39.320 --> 00:21:41.480]  我們會死在最終
[00:21:41.480 --> 00:21:43.720]  最終會受到的
[00:21:43.720 --> 00:21:47.640]  是更嚴厲的管教
[00:21:47.640 --> 00:21:48.640]  所以因為這樣
[00:21:48.640 --> 00:21:52.640]  他叫我們做一個很清楚的表示
[00:21:52.640 --> 00:21:54.560]  管教是神愛我們
[00:21:54.560 --> 00:21:57.000]  是證明我真是神的兒女
[00:21:57.000 --> 00:21:57.720]  然後後面就說
[00:21:57.720 --> 00:21:59.640]  因為主所愛的
[00:21:59.640 --> 00:22:00.880]  祂必管教
[00:22:00.880 --> 00:22:04.280]  由哪一方所收納的兒子
[00:22:04.280 --> 00:22:06.680]  就算是接納的
[00:22:06.680 --> 00:22:07.920]  收納的
[00:22:07.920 --> 00:22:09.400]  過繼的
[00:22:09.400 --> 00:22:12.200]  其實都會是愛他們的
[00:22:12.200 --> 00:22:14.280]  但是我們今天呢
[00:22:14.280 --> 00:22:16.160]  到底我們是親生
[00:22:16.160 --> 00:22:17.640]  還是過繼呢?
[00:22:17.640 --> 00:22:19.920]  大家很明顯
[00:22:19.920 --> 00:22:21.280]  我想問問大家
[00:22:21.280 --> 00:22:23.080]  有多少人相信
[00:22:23.080 --> 00:22:26.720]  是神親的兒子
[00:22:26.720 --> 00:22:28.280]  親的女兒
[00:22:28.280 --> 00:22:30.880]  有多少人相信你是神的子女
[00:22:30.880 --> 00:22:33.720]  是真真正正的子女
[00:22:33.720 --> 00:22:36.560]  可不可以舉手?
[00:22:36.560 --> 00:22:38.560]  有多少人呢?
[00:22:38.560 --> 00:22:40.840]  不是很清楚
[00:22:40.840 --> 00:22:42.800]  過繼行不行?
[00:22:42.800 --> 00:22:44.080]  有多少人不是很清楚
[00:22:44.080 --> 00:22:45.160]  可不可以舉手?
[00:22:45.160 --> 00:22:47.200]  就是不清楚是還是不是
[00:22:47.200 --> 00:22:50.560]  今天和你們做完入籍手續
[00:22:50.560 --> 00:22:53.960]  真的子女
[00:22:53.960 --> 00:22:56.200]  《約翰福音》一章十二節
[00:22:56.200 --> 00:22:58.600]  很清楚
[00:22:58.600 --> 00:23:01.440]  凡接待他的
[00:23:01.440 --> 00:23:02.200]  就是耶穌
[00:23:02.200 --> 00:23:04.200]  凡接待耶穌的
[00:23:04.200 --> 00:23:06.920]  就是信他們的人
[00:23:06.920 --> 00:23:10.520]  他就賜他們權柄
[00:23:10.520 --> 00:23:11.880]  作神的
[00:23:11.880 --> 00:23:13.000]  甚麼?
[00:23:13.000 --> 00:23:14.880]  兒女
[00:23:14.880 --> 00:23:15.720]  為甚麼呢?
[00:23:15.720 --> 00:23:19.400]  就是因為祂是用祂的靈生了我們
[00:23:19.400 --> 00:23:21.920]  我們是聖靈生了我們出來
[00:23:21.920 --> 00:23:24.480]  生的就是親生
[00:23:24.480 --> 00:23:25.960]  原來我們以前
[00:23:25.960 --> 00:23:27.280]  那個育身
[00:23:27.280 --> 00:23:28.600]  這個是媽給的
[00:23:28.600 --> 00:23:29.600]  爸爸給的
[00:23:29.600 --> 00:23:31.760]  但是靈生的
[00:23:31.760 --> 00:23:33.320]  《約翰福音》第三章
[00:23:33.320 --> 00:23:35.160]  從靈生的
[00:23:35.160 --> 00:23:36.640]  就是神的子女
[00:23:36.640 --> 00:23:38.520]  就是聖靈生出來
[00:23:38.520 --> 00:23:41.360]  就是真真正正重生的人
[00:23:41.360 --> 00:23:43.480]  就是神的子女
[00:23:43.480 --> 00:23:44.320]  因為這樣
[00:23:44.320 --> 00:23:47.640]  如果我們裏面已經是聖靈重生了之後
[00:23:47.640 --> 00:23:52.920]  就是說我們是我們的神生出來的
[00:23:52.920 --> 00:23:53.920]  既然是這樣
[00:23:53.920 --> 00:23:57.240]  我們是親生的
[00:23:57.240 --> 00:23:59.240]  各位聽眾
[00:23:59.240 --> 00:24:01.880]  如果連過繼的人都愛
[00:24:01.880 --> 00:24:02.880]  他都管教
[00:24:02.880 --> 00:24:06.560]  何況是親生的子女呢?
[00:24:06.560 --> 00:24:08.440]  很清楚
[00:24:08.440 --> 00:24:10.720]  然後
[00:24:10.720 --> 00:24:12.320]  告訴我們
[00:24:12.320 --> 00:24:13.160]  他說
[00:24:13.160 --> 00:24:16.520]  你們所忍受的是神管教你們
[00:24:16.520 --> 00:24:19.160]  待你們就是兒子一樣
[00:24:19.160 --> 00:24:22.440]  怎麼會有兒子不被父親管教呢?
[00:24:22.440 --> 00:24:25.600]  然後管教都是眾子所共受的
[00:24:25.600 --> 00:24:27.240]  如果你們不是管教的話
[00:24:27.240 --> 00:24:28.160]  這個是獅子
[00:24:28.160 --> 00:24:30.320]  就是說他不當你是兒子
[00:24:30.320 --> 00:24:32.200]  我告訴大家
[00:24:32.200 --> 00:24:36.040]  我爸爸從來沒有罵過
[00:24:36.040 --> 00:24:38.440]  和我打架的子女
[00:24:38.440 --> 00:24:39.400]  和我打架的人
[00:24:39.400 --> 00:24:40.760]  他不罵他們
[00:24:40.760 --> 00:24:43.880]  他連碰都不會碰他們
[00:24:43.880 --> 00:24:45.160]  為什麼?
[00:24:45.160 --> 00:24:47.160]  因為基本上
[00:24:47.160 --> 00:24:50.800]  我爸爸和他們沒有任何關係
[00:24:50.800 --> 00:24:52.640]  如果他要敗壞他的事
[00:24:52.640 --> 00:24:54.440]  他要墮落他們的事
[00:24:54.440 --> 00:24:55.600]  他不會管他們
[00:24:55.600 --> 00:24:57.200]  因為他有他的父母
[00:24:57.200 --> 00:24:59.440]  他的父母應該要管他們
[00:24:59.440 --> 00:25:00.760]  但是我爸爸管的
[00:25:00.760 --> 00:25:01.840]  是管我的
[00:25:01.840 --> 00:25:03.280]  是管我的
[00:25:03.280 --> 00:25:05.520]  所以這是一個很重要的一件事
[00:25:05.520 --> 00:25:08.040]  我以前不覺得那是福
[00:25:08.040 --> 00:25:09.440]  但是當我慢慢成長
[00:25:09.440 --> 00:25:10.680]  特別當我有子女的時候
[00:25:10.680 --> 00:25:12.400]  我更加感覺到
[00:25:12.400 --> 00:25:15.880]  這個才是最重要的一點
[00:25:15.880 --> 00:25:17.720]  頂姐妹
[00:25:17.720 --> 00:25:19.000]  再者
[00:25:19.000 --> 00:25:21.680]  我們曾有生生的父管教我們
[00:25:21.680 --> 00:25:23.280]  我們尚且敬重他
[00:25:23.280 --> 00:25:25.080]  何況萬靈的父
[00:25:25.080 --> 00:25:29.400]  我們豈不更當信服他的
[00:25:29.400 --> 00:25:30.920]  生
[00:25:30.920 --> 00:25:33.400]  信服他來得生
[00:25:33.400 --> 00:25:34.880]  然後第十節
[00:25:34.880 --> 00:25:36.760]  生生的父
[00:25:36.760 --> 00:25:39.400]  都是暫隨己而管教我們
[00:25:39.400 --> 00:25:41.520]  唯有萬靈的父管教我們
[00:25:41.520 --> 00:25:42.920]  是要我們得益處
[00:25:42.920 --> 00:25:45.480]  使我們在他的聖結上有份
[00:25:45.480 --> 00:25:47.040]  爸爸對我的管教
[00:25:47.040 --> 00:25:49.040]  是不是每樣都對的呢?
[00:25:49.040 --> 00:25:49.720]  不一定的
[00:25:49.720 --> 00:25:51.080]  我告訴大家
[00:25:51.080 --> 00:25:52.160]  不一定的
[00:25:52.160 --> 00:25:53.560]  有一些事情
[00:25:53.560 --> 00:25:55.240]  他是搞錯了
[00:25:55.240 --> 00:25:57.760]  但是打了才算
[00:25:57.760 --> 00:26:00.280]  他根本都不知道這個事實
[00:26:00.280 --> 00:26:02.120]  但是已經一巴掌打了你
[00:26:02.120 --> 00:26:03.120]  有時候我發覺
[00:26:03.120 --> 00:26:06.440]  我自己有時候都學了爸爸
[00:26:06.440 --> 00:26:11.400]  就是當我兒子和女兒小時候
[00:26:11.400 --> 00:26:13.400]  小時候
[00:26:13.400 --> 00:26:16.240]  我經常教兒子
[00:26:16.240 --> 00:26:18.040]  這個是你的妹妹
[00:26:18.040 --> 00:26:19.240]  你只有一個妹妹
[00:26:19.240 --> 00:26:21.720]  你要疼她
[00:26:21.720 --> 00:26:23.000]  又叫個妹妹
[00:26:23.000 --> 00:26:25.080]  你要疼哥哥
[00:26:25.080 --> 00:26:26.160]  我很感恩
[00:26:26.160 --> 00:26:30.160]  他們兩個真的兩個感情非常好
[00:26:30.160 --> 00:26:33.000]  但是小時候我記得有一個片段
[00:26:33.000 --> 00:26:34.520]  回家的時候突然間
[00:26:34.520 --> 00:26:38.080]  妹妹哭得很厲害
[00:26:38.080 --> 00:26:40.400]  然後我一回去
[00:26:40.400 --> 00:26:42.480]  見到妹妹哭得這麼厲害的時候
[00:26:42.480 --> 00:26:44.280]  我就以為哥哥欺負她
[00:26:44.280 --> 00:26:46.880]  然後一罵就罵了出來
[00:26:46.880 --> 00:26:48.480]  做什麼?Watchman
[00:26:48.480 --> 00:26:51.520]  你欺負妹妹啊這樣
[00:26:51.520 --> 00:26:52.720]  罵就罵了
[00:26:52.720 --> 00:26:55.920]  怨就怨了
[00:26:55.920 --> 00:26:59.200]  但是妹妹在那裡
[00:26:59.200 --> 00:27:00.320]  Daddy
[00:27:00.320 --> 00:27:02.400]  不是哥哥啊
[00:27:02.400 --> 00:27:06.080]  她夾到手指
[00:27:06.080 --> 00:27:08.320]  我當時
[00:27:08.320 --> 00:27:09.800]  心裏面
[00:27:09.800 --> 00:27:11.280]  很不開心
[00:27:11.280 --> 00:27:12.880]  太快了
[00:27:12.880 --> 00:27:14.280]  就去一個結論
[00:27:14.280 --> 00:27:15.560]  但已經是出了聲
[00:27:15.560 --> 00:27:16.360]  罵了她了
[00:27:16.360 --> 00:27:17.440]  那怎麼辦呢?
[00:27:17.440 --> 00:27:19.200]  我接著就回到家裡
[00:27:19.200 --> 00:27:20.480]  跟Watchman說
[00:27:20.480 --> 00:27:21.480]  Watchman 對不起
[00:27:21.480 --> 00:27:23.240]  Daddy 冤錯了你
[00:27:23.240 --> 00:27:25.440]  我要和他道歉
[00:27:25.440 --> 00:27:26.720]  有時候
[00:27:26.720 --> 00:27:29.680]  肉身的負
[00:27:29.680 --> 00:27:31.920]  往往會搞錯了
[00:27:31.920 --> 00:27:34.560]  或者可能是隨己意
[00:27:34.560 --> 00:27:35.120]  舉個例子
[00:27:35.120 --> 00:27:35.960]  你不聽他的話
[00:27:35.960 --> 00:27:37.600]  那些是對的東西
[00:27:37.600 --> 00:27:38.480]  你不聽他的話
[00:27:38.480 --> 00:27:39.000]  舉個例子
[00:27:39.000 --> 00:27:40.800]  我爸爸吃煙的時候
[00:27:40.800 --> 00:27:41.920]  他叫我買煙
[00:27:41.920 --> 00:27:43.080]  我說不買
[00:27:43.080 --> 00:27:45.720]  結果就被他罵了
[00:27:45.720 --> 00:27:47.880]  他罵我是對還是不對呢?
[00:27:47.880 --> 00:27:49.080]  大家很明顯
[00:27:49.080 --> 00:27:50.200]  大家都知道的了
[00:27:50.200 --> 00:27:52.720]  你說是對還是不對
[00:27:52.720 --> 00:27:53.480]  他罵
[00:27:53.480 --> 00:27:54.800]  罵兒子不幫他買煙
[00:27:54.800 --> 00:27:58.120]  是對還是不對?
[00:27:58.120 --> 00:27:59.360]  當然不對了
[00:27:59.360 --> 00:28:00.200]  是不是?
[00:28:00.200 --> 00:28:03.200]  現在小孩是不可以買煙的
[00:28:03.200 --> 00:28:04.760]  整個社會大家都知道了
[00:28:04.760 --> 00:28:05.840]  是不是?
[00:28:05.840 --> 00:28:07.240]  所以那個時候他叫我買煙
[00:28:07.240 --> 00:28:08.080]  我不幫他買
[00:28:08.080 --> 00:28:09.200]  其實是合法的
[00:28:09.200 --> 00:28:11.520]  應該是
[00:28:11.520 --> 00:28:13.520]  那個時候沒有法律的
[00:28:13.520 --> 00:28:14.400]  但是另一方面
[00:28:14.400 --> 00:28:15.960]  《合聖經》對他好
[00:28:15.960 --> 00:28:17.880]  因為他又咳又哮喘
[00:28:17.880 --> 00:28:18.800]  還吃煙
[00:28:18.800 --> 00:28:20.160]  我們都不想他吃
[00:28:20.160 --> 00:28:20.840]  他叫我買煙
[00:28:20.840 --> 00:28:21.480]  我不買
[00:28:21.480 --> 00:28:23.280]  是理所當然的
[00:28:23.280 --> 00:28:24.920]  他罵我是不對的
[00:28:24.920 --> 00:28:25.920]  但是為什麼會罵呢?
[00:28:25.920 --> 00:28:26.680]  隨己意
[00:28:26.680 --> 00:28:27.880]  很生氣的
[00:28:27.880 --> 00:28:28.960]  這個兒子
[00:28:28.960 --> 00:28:30.600]  我叫你做的東西都不肯
[00:28:30.600 --> 00:28:31.800]  他爸爸叫你做的
[00:28:31.800 --> 00:28:32.600]  你都不做
[00:28:32.600 --> 00:28:33.800]  爸爸叫我做的東西
[00:28:33.800 --> 00:28:35.600]  未必全部是對的
[00:28:35.600 --> 00:28:36.880]  這個很重要
[00:28:36.880 --> 00:28:38.800]  暫隨己意
[00:28:38.800 --> 00:28:39.920]  來管教我們
[00:28:39.920 --> 00:28:42.080]  為萬靈的父管教我們
[00:28:42.080 --> 00:28:43.880]  是要我們得益處
[00:28:43.880 --> 00:28:48.000]  是為了我們的好處來著想的
[00:28:48.000 --> 00:28:50.920]  使我們在他的聖潔上有份
[00:28:50.920 --> 00:28:51.840]  因為這樣
[00:28:51.840 --> 00:28:56.160]  我們更加需要信服我們的父
[00:28:56.160 --> 00:28:57.960]  就是我們的神
[00:28:57.960 --> 00:28:59.440]  什麼叫信服?
[00:28:59.440 --> 00:29:01.120]  就是聖經上的說法
[00:29:01.120 --> 00:29:02.560]  祂叫我們做
[00:29:02.560 --> 00:29:03.960]  我們就赴湯蹈火
[00:29:03.960 --> 00:29:04.840]  都去做
[00:29:04.840 --> 00:29:05.960]  叫我們不做
[00:29:05.960 --> 00:29:07.720]  不要去做
[00:29:07.720 --> 00:29:08.840]  而當我們發覺到
[00:29:08.840 --> 00:29:11.680]  做了一些不合神心意的事
[00:29:11.680 --> 00:29:17.720]  而使自己被責備
[00:29:17.720 --> 00:29:20.360]  或者被祖長說
[00:29:20.360 --> 00:29:21.280]  被傳道人說
[00:29:21.280 --> 00:29:23.320]  或者被什麼什麼說
[00:29:23.320 --> 00:29:24.520]  的時候
[00:29:24.520 --> 00:29:25.840]  記得
[00:29:25.840 --> 00:29:28.520]  這個是出於愛
[00:29:28.520 --> 00:29:31.240]  是神容許這件事發生的時候
[00:29:31.240 --> 00:29:35.560]  是叫我們在祂的聖潔上有份
[00:29:35.560 --> 00:29:38.520]  我們更加需要信服
[00:29:38.520 --> 00:29:40.200]  這個是非常重要的
[00:29:40.200 --> 00:29:42.080]  好了 接著我們要看一看
[00:29:42.080 --> 00:29:47.280]  由第九節到第十節
[00:29:47.280 --> 00:29:50.760]  管教有什麼果效呢?
[00:29:50.760 --> 00:29:53.320]  我們一起讀一讀第九、第十節
[00:29:53.320 --> 00:29:57.240]  「在者,我們曾有生生的父管教我們
[00:29:57.240 --> 00:29:58.960]  我們尚且敬重他
[00:29:58.960 --> 00:30:00.480]  何況萬靈的父
[00:30:00.480 --> 00:30:04.000]  我們豈不更當信服他的特徵嗎?
[00:30:04.000 --> 00:30:07.080]  生生的父都是暫隨己而管教我們
[00:30:07.080 --> 00:30:09.000]  惟有萬靈的父管教我們
[00:30:09.000 --> 00:30:10.480]  就是要我們得益處
[00:30:10.480 --> 00:30:12.840]  使我們在他的聖潔上有份」
[00:30:12.840 --> 00:30:16.800]  首先第一件事是「得生」
[00:30:16.800 --> 00:30:18.760]  「得生」
[00:30:18.760 --> 00:30:24.560]  不是說我們管教了才重生
[00:30:24.560 --> 00:30:26.240]  「得生」的意思
[00:30:26.240 --> 00:30:33.120]  就是得到在那件事上脫離了被管教
[00:30:33.120 --> 00:30:34.960]  脫離了被審判
[00:30:34.960 --> 00:30:37.200]  脫離了惹麻煩
[00:30:37.200 --> 00:30:42.000]  脫離了渾身的危
[00:30:42.000 --> 00:30:43.440]  「得生」
[00:30:43.440 --> 00:30:44.600]  第二件事呢
[00:30:44.600 --> 00:30:45.720]  第十節
[00:30:45.720 --> 00:30:48.400]  「在他的聖潔上有份」
[00:30:48.400 --> 00:30:49.960]  我們越信服他
[00:30:49.960 --> 00:30:53.000]  你就會發覺到我們和神越接近
[00:30:53.000 --> 00:30:54.480]  就越像他
[00:30:54.480 --> 00:30:56.920]  越不信服就越不像他
[00:30:56.920 --> 00:30:58.480]  這個很重要
[00:30:58.480 --> 00:31:00.200]  是因為這樣的緣故
[00:31:00.200 --> 00:31:02.280]  很多時候當我們查經
[00:31:02.280 --> 00:31:06.120]  最重要的不是要知道聖經說了那麼多
[00:31:06.120 --> 00:31:07.440]  那些是甚麼
[00:31:07.440 --> 00:31:09.040]  最重要的
[00:31:09.040 --> 00:31:11.640]  是要形容聖經的話
[00:31:11.640 --> 00:31:13.680]  在我們日常的生活當中
[00:31:13.680 --> 00:31:15.320]  如果我們讀經沒有了形容
[00:31:15.320 --> 00:31:17.200]  就等於沒有讀
[00:31:17.200 --> 00:31:20.160]  查經沒有形容就等於沒有查
[00:31:20.160 --> 00:31:21.160]  第三
[00:31:21.160 --> 00:31:23.200]  這個更加重要
[00:31:23.200 --> 00:31:25.160]  以前我就不太明白
[00:31:25.160 --> 00:31:28.880]  這段聖經到底說甚麼呢
[00:31:28.880 --> 00:31:30.560]  十三節
[00:31:30.560 --> 00:31:32.120]  我們一起讀
[00:31:32.120 --> 00:31:36.000]  也要為自己的腳把道路修直了
[00:31:36.000 --> 00:31:39.920]  使瓊子不自歪腳反得全愈
[00:31:39.920 --> 00:31:46.000]  然後括弧歪腳畫作甚麼
[00:31:46.000 --> 00:31:48.040]  真的很怪
[00:31:48.040 --> 00:31:49.600]  我不知道大家看的時候
[00:31:49.600 --> 00:31:51.400]  你看到甚麼出來
[00:31:51.400 --> 00:31:55.000]  原來是翻譯上的問題
[00:31:55.000 --> 00:31:56.680]  翻譯上和合本
[00:31:56.680 --> 00:32:00.880]  就把它翻譯成為把道路修直
[00:32:00.880 --> 00:32:02.880]  是修直
[00:32:02.880 --> 00:32:06.240]  就是把道路修直
[00:32:06.240 --> 00:32:09.960]  修直道路
[00:32:09.960 --> 00:32:15.280]  和不自歪腳有甚麼關係呢
[00:32:15.280 --> 00:32:17.400]  就一定沒有關係
[00:32:17.400 --> 00:32:18.640]  大家明白嗎
[00:32:18.640 --> 00:32:20.240]  所以在這個地方
[00:32:20.240 --> 00:32:22.800]  其實它就多加一個註腳
[00:32:22.800 --> 00:32:26.200]  就是歪腳畫作叉路
[00:32:26.200 --> 00:32:27.200]  換句話來說
[00:32:27.200 --> 00:32:31.200]  使瓊子不自走錯方向
[00:32:31.200 --> 00:32:32.320]  走錯路
[00:32:32.320 --> 00:32:32.960]  大家知不知道
[00:32:32.960 --> 00:32:35.720]  歪了的人走錯方向
[00:32:35.720 --> 00:32:37.880]  回頭會怎樣
[00:32:37.880 --> 00:32:39.560]  就更加辛苦
[00:32:39.560 --> 00:32:41.240]  你走得越遠
[00:32:41.240 --> 00:32:43.280]  你回頭就越辛苦
[00:32:43.280 --> 00:32:45.720]  因為你已經是歪了
[00:32:45.720 --> 00:32:49.520]  歪的人要走越遠的路是越辛苦
[00:32:49.520 --> 00:32:50.400]  我怎麼知道呢
[00:32:50.400 --> 00:32:53.480]  因為我歪過
[00:32:53.480 --> 00:32:55.000]  我試過有兩年的時間
[00:32:55.000 --> 00:32:56.720]  就是要坐在那裡講道
[00:32:56.720 --> 00:32:58.080]  我試過兩年的時間
[00:32:58.080 --> 00:32:59.560]  我穿襪子都穿不到
[00:32:59.560 --> 00:33:01.160]  我蹲也蹲不到
[00:33:01.160 --> 00:33:02.520]  我去大陸培訓的時候
[00:33:02.520 --> 00:33:07.520]  最痛苦的一樣東西就是去廁所
[00:33:07.520 --> 00:33:09.760]  原因在哪裡呢
[00:33:09.760 --> 00:33:10.680]  因為去廁所
[00:33:10.680 --> 00:33:14.600]  絕大部分的廁所是蹲廁
[00:33:14.600 --> 00:33:16.040]  是要蹲的
[00:33:16.040 --> 00:33:18.640]  是不能坐的
[00:33:18.640 --> 00:33:21.600]  所以痛不欲生
[00:33:21.600 --> 00:33:23.880]  就是一蹲到這裡
[00:33:23.880 --> 00:33:25.280]  就硬骨
[00:33:25.280 --> 00:33:27.680]  硬骨
[00:33:27.680 --> 00:33:29.840]  我完全去不到
[00:33:29.840 --> 00:33:32.760]  我要兩邊的牆撐得緊
[00:33:32.760 --> 00:33:34.760]  是半蹲狀態
[00:33:34.760 --> 00:33:35.800]  大家想一想
[00:33:35.800 --> 00:33:36.960]  你說多辛苦
[00:33:36.960 --> 00:33:38.640]  但是那些牆一闊一點
[00:33:38.640 --> 00:33:41.240]  我就撐不到
[00:33:41.240 --> 00:33:42.720]  是要很窄的牆
[00:33:42.720 --> 00:33:44.560]  我才能撐得住
[00:33:44.560 --> 00:33:45.920]  然後夠力
[00:33:45.920 --> 00:33:50.200]  用手來給腳不要這麼下
[00:33:50.200 --> 00:33:51.600]  不要蹲得這麼下
[00:33:51.600 --> 00:33:55.760]  一蹲就很痛
[00:33:55.760 --> 00:33:57.880]  這段聖經是和合本
[00:33:57.880 --> 00:34:01.720]  為了遷就道路修直
[00:34:01.720 --> 00:34:03.800]  然後我看回希臘文的時候
[00:34:03.800 --> 00:34:06.080]  原來把道路修直
[00:34:06.080 --> 00:34:07.200]  它不是直的
[00:34:07.200 --> 00:34:11.560]  那個字更加多人翻譯的方法
[00:34:11.560 --> 00:34:15.200]  就是把道路修平
[00:34:15.200 --> 00:34:16.800]  是修平的
[00:34:16.800 --> 00:34:18.160]  什麼叫修平啊
[00:34:18.160 --> 00:34:20.120]  就是高低不平的路
[00:34:20.120 --> 00:34:22.200]  你把它鋪平
[00:34:22.200 --> 00:34:23.840]  鋪平之後
[00:34:23.840 --> 00:34:26.120]  就使那些跛的人
[00:34:26.120 --> 00:34:28.480]  就不用再扭跛
[00:34:28.480 --> 00:34:29.960]  大家明不明白
[00:34:29.960 --> 00:34:32.120]  所以就不需要一個括弧
[00:34:32.120 --> 00:34:33.880]  但是和合本加了一個括弧
[00:34:33.880 --> 00:34:36.560]  就是因為它翻譯成修直
[00:34:36.560 --> 00:34:39.760]  但是其實這個意思就是把它修平
[00:34:39.760 --> 00:34:44.000]  我也相信修平比修直更加合理
[00:34:44.000 --> 00:34:46.080]  因為修道路很少說
[00:34:46.080 --> 00:34:47.800]  把彎的地方不要
[00:34:47.800 --> 00:34:49.760]  然後整條打直
[00:34:49.760 --> 00:34:50.640]  一般來說
[00:34:50.640 --> 00:34:53.480]  是把路上凹凸不平的地方
[00:34:53.480 --> 00:34:55.640]  把它修平
[00:34:55.640 --> 00:34:57.600]  在這段聖經
[00:34:57.600 --> 00:35:00.200]  它告訴我們
[00:35:00.200 --> 00:35:02.280]  管教
[00:35:02.280 --> 00:35:03.600]  其實就是
[00:35:03.600 --> 00:35:07.600]  要把我們走的路修平
[00:35:07.600 --> 00:35:09.600]  免得有任何東西
[00:35:09.600 --> 00:35:10.480]  把我們弄低
[00:35:10.480 --> 00:35:11.720]  叛逃我們
[00:35:11.720 --> 00:35:13.480]  我們已經跛了
[00:35:13.480 --> 00:35:14.360]  為什麼跛啊
[00:35:14.360 --> 00:35:15.920]  因為我們是一個罪人
[00:35:15.920 --> 00:35:17.360]  我們本身都是罪孽
[00:35:17.360 --> 00:35:18.920]  我們有很多的缺點
[00:35:18.920 --> 00:35:20.200]  我想問問大家
[00:35:20.200 --> 00:35:23.080]  有的人你發覺到你身上有缺點的
[00:35:23.080 --> 00:35:24.320]  可不可以舉手
[00:35:24.320 --> 00:35:25.240]  有缺點
[00:35:25.240 --> 00:35:26.200]  如果你沒有缺點
[00:35:26.200 --> 00:35:27.800]  這個不是人來的
