
[00:00:00.000 --> 00:00:03.000]  (看著第七章)
[00:21:50.000 --> 00:21:54.000]  這個也像哥倫多前書第七章
[00:21:54.000 --> 00:21:58.000]  保羅教有些人有些夫妻
[00:21:58.000 --> 00:22:00.000]  妻子是信主的
[00:22:00.000 --> 00:22:02.000]  但是丈夫不信主
[00:22:02.000 --> 00:22:05.000]  如果丈夫不希望妻子離開他
[00:22:05.000 --> 00:22:08.000]  保羅說你不要離開你的丈夫
[00:22:08.000 --> 00:22:09.000]  為什麼呢
[00:22:09.000 --> 00:22:14.000]  因為丈夫透過信主妻子的言行
[00:22:14.000 --> 00:22:18.000]  可能多多少少都能夠接觸到神的話語
[00:22:18.000 --> 00:22:21.000]  有一天可能他聽著聽著會聽明白
[00:22:21.000 --> 00:22:25.000]  有一天可能他會真真正正能夠得救
[00:22:25.000 --> 00:22:27.000]  所以保羅說如果有這樣的情形
[00:22:27.000 --> 00:22:29.000]  你不要離開你的丈夫
[00:22:29.000 --> 00:22:32.000]  這就是聖賢的益處
[00:22:32.000 --> 00:22:38.000]  那些猶太人不單只罵保羅攻擊神的子民
[00:22:38.000 --> 00:22:41.000]  他們還罵保羅攻擊神的英雄
[00:22:41.000 --> 00:22:45.000]  神的確比以色列人有很多很多的英雄
[00:22:45.000 --> 00:22:48.000]  新命記第十章第十四章
[00:22:48.000 --> 00:22:50.000]  以塞亞書第四十三章
[00:22:50.000 --> 00:22:53.000]  詩篇第一百三十五篇
[00:22:53.000 --> 00:22:58.000]  都是讓我們看到有很多神給猶太人的應許
[00:22:58.000 --> 00:23:02.000]  所以猶太人說我們和神立約
[00:23:02.000 --> 00:23:04.000]  我們是阿伯拉罕的子孫
[00:23:04.000 --> 00:23:07.000]  神應許我們像海沙一樣那麼多
[00:23:07.000 --> 00:23:11.000]  神還應許我們有大衛的王朝
[00:23:11.000 --> 00:23:14.000]  有一天有個永恆的王國
[00:23:14.000 --> 00:23:17.000]  有一位永遠的王會來統治我們
[00:23:17.000 --> 00:23:20.000]  以塞亞先知又應許我們
[00:23:20.000 --> 00:23:23.000]  神透過以塞亞先知應許我們
[00:23:23.000 --> 00:23:25.000]  以色列國將會復國
[00:23:25.000 --> 00:23:29.000]  世上有一個真真正正地上的王朝
[00:23:29.000 --> 00:23:32.000]  這是神給他們的應許
[00:23:32.000 --> 00:23:37.000]  猶太人說難道這一切就因為我們不信
[00:23:37.000 --> 00:23:39.000]  神就會取消嗎?
[00:23:39.000 --> 00:23:41.000]  這是猶太人所問的
[00:23:41.000 --> 00:23:43.000]  這個答案是什麼?
[00:23:43.000 --> 00:23:48.000]  神給以色列人整體的應許
[00:23:48.000 --> 00:23:51.000]  就是有一個永遠的王朝
[00:23:51.000 --> 00:23:53.000]  有一個王來統治他們
[00:23:53.000 --> 00:23:55.000]  會不會落空?
[00:23:55.000 --> 00:23:58.000]  這些應許永遠不會
[00:23:58.000 --> 00:24:02.000]  不會因為猶太人做了什麼而落空
[00:24:02.000 --> 00:24:07.000]  這是給整體給國家給民族的應許
[00:24:07.000 --> 00:24:09.000]  永遠不會落空
[00:24:09.000 --> 00:24:11.000]  但是猶太人個人來說
[00:24:11.000 --> 00:24:15.000]  每一個猶太人能不能夠得救
[00:24:15.000 --> 00:24:18.000]  要在乎他和神是否有個人關係
[00:24:18.000 --> 00:24:22.000]  才能讓我們知道究竟這個人
[00:24:22.000 --> 00:24:24.000]  是否屬於將來
[00:24:24.000 --> 00:24:26.000]  神說有一個王朝
[00:24:26.000 --> 00:24:28.000]  有一個永遠的國度來臨
[00:24:28.000 --> 00:24:30.000]  這個人會不會在這個國度裏
[00:24:30.000 --> 00:24:34.000]  要看他和神是否有個人關係
[00:24:34.000 --> 00:24:39.000]  我們基督徒將來耶穌基督應許
[00:24:39.000 --> 00:24:42.000]  他有一天會回來迎接教會
[00:24:42.000 --> 00:24:44.000]  迎接他的新娘子
[00:24:44.000 --> 00:24:47.000]  這個應許會不會落空?
[00:24:47.000 --> 00:24:49.000]  永遠不會落空
[00:24:49.000 --> 00:24:53.000]  整體耶穌基督會回來迎接教會
[00:24:53.000 --> 00:24:57.000]  但我們每一個人將來會不會在
[00:24:57.000 --> 00:25:00.000]  耶穌基督迎接教會的時候
[00:25:00.000 --> 00:25:02.000]  會不會將我們一起接去呢?
[00:25:02.000 --> 00:25:06.000]  這要看我們和神是否有個人關係
[00:25:06.000 --> 00:25:07.000]  有沒有看到?
[00:25:07.000 --> 00:25:09.000]  在整體來說
[00:25:09.000 --> 00:25:12.000]  這些應許是不會落空的
[00:25:12.000 --> 00:25:15.000]  但在個人立場來看
[00:25:15.000 --> 00:25:19.000]  就要看我們是否真的和神有個人關係
[00:25:19.000 --> 00:25:22.000]  這是非常非常重要
[00:25:22.000 --> 00:25:27.000]  所以保羅問了第二個問題
[00:25:27.000 --> 00:25:30.000]  即便有不信的 又何妨呢?
[00:25:30.000 --> 00:25:35.000]  難道他們的不信就廢掉神的信嗎?
[00:25:35.000 --> 00:25:37.000]  羅馬書三章三節
[00:25:37.000 --> 00:25:38.000]  然後他自己回答
[00:25:38.000 --> 00:25:42.000]  斷乎不能 不如說神是真實的
[00:25:42.000 --> 00:25:44.000]  人都是虛方的
[00:25:44.000 --> 00:25:48.000]  神說我永遠會背棄以色列人
[00:25:48.000 --> 00:25:51.000]  就算所有人說我會這樣做
[00:25:51.000 --> 00:25:54.000]  他們是虛方的 我是信實的
[00:25:54.000 --> 00:25:58.000]  所以保羅用了三章經文在羅馬書裡
[00:25:58.000 --> 00:26:01.000]  第九章至十一章告訴我們
[00:26:01.000 --> 00:26:03.000]  神沒有放棄以色列人
[00:26:03.000 --> 00:26:05.000]  這也是問題
[00:26:05.000 --> 00:26:08.000]  有很多基督教裡的傳道人也好
[00:26:08.000 --> 00:26:10.000]  牧師也好
[00:26:10.000 --> 00:26:13.000]  他們所教的是代替神學
[00:26:13.000 --> 00:26:17.000]  就是說教會已經代替了以色列
[00:26:17.000 --> 00:26:21.000]  這是一個很錯誤的教導
[00:26:21.000 --> 00:26:23.000]  如果是真的話
[00:26:23.000 --> 00:26:26.000]  保羅不會在今天的經文說
[00:26:26.000 --> 00:26:27.000]  神是信實的
[00:26:27.000 --> 00:26:30.000]  永遠不會改變 不會背弱
[00:26:30.000 --> 00:26:32.000]  也不會有羅馬書裡
[00:26:32.000 --> 00:26:35.000]  第九章至十一章三章的經文告訴我們
[00:26:35.000 --> 00:26:38.000]  神沒有放棄以色列
[00:26:38.000 --> 00:26:41.000]  就是這些就算在基督教裡
[00:26:41.000 --> 00:26:45.000]  這些錯誤的教導造成了很大的傷害
[00:26:45.000 --> 00:26:48.000]  為什麼有這麼多人種族歧視猶太人
[00:26:48.000 --> 00:26:51.000]  覺得他們已經沒有用了
[00:26:51.000 --> 00:26:53.000]  神放棄他們了
[00:26:53.000 --> 00:26:54.000]  有什麼用呢?
[00:26:54.000 --> 00:26:56.000]  這群人可以將他們趕盡殺絕
[00:26:56.000 --> 00:26:58.000]  這個就是原因
[00:26:58.000 --> 00:27:00.000]  現在一直由歷史到現在
[00:27:00.000 --> 00:27:03.000]  造成對猶太人這麼大的傷害
[00:27:03.000 --> 00:27:06.000]  逼迫他們歧視他們
[00:27:06.000 --> 00:27:08.000]  我們真的要很小心
[00:27:08.000 --> 00:27:12.000]  千萬不要讓撒旦來搞擾我們
[00:27:12.000 --> 00:27:16.000]  不要幫助撒旦來對付猶太人
[00:27:16.000 --> 00:27:21.000]  保羅說神是真實的
[00:27:21.000 --> 00:27:22.000]  是信實的
[00:27:22.000 --> 00:27:24.000]  絕對不會背弱
[00:27:24.000 --> 00:27:26.000]  就算全世界的人說
[00:27:26.000 --> 00:27:28.000]  說他會背弱
[00:27:28.000 --> 00:27:30.000]  神怎麼說?
[00:27:30.000 --> 00:27:33.000]  這些人才是虛荒的
[00:27:33.000 --> 00:27:36.000]  神說我絕對是真實的
[00:27:36.000 --> 00:27:40.000]  所以在羅馬書有三章的經文
[00:27:40.000 --> 00:27:43.000]  我講過九、十、十一
[00:27:43.000 --> 00:27:48.000]  是講出了猶太人的過去、現在和將來
[00:27:48.000 --> 00:27:51.000]  尤其是在羅馬書的十一章二十六節
[00:27:51.000 --> 00:27:52.000]  是很重要的
[00:27:52.000 --> 00:27:55.000]  經文說以色列全家都要得救
[00:27:55.000 --> 00:27:56.000]  什麼意思?
[00:27:56.000 --> 00:28:00.000]  以色列人會經過末世七年的大災難
[00:28:00.000 --> 00:28:02.000]  他們會受很多的苦
[00:28:02.000 --> 00:28:04.000]  死了很多人
[00:28:04.000 --> 00:28:06.000]  但剩下來的不能死
[00:28:06.000 --> 00:28:12.000]  到最後全部以色列死剩下來的都會得救
[00:28:12.000 --> 00:28:16.000]  這也是撒加利亞書的十二章十節
[00:28:16.000 --> 00:28:18.000]  說以色列有一天會悔改
[00:28:18.000 --> 00:28:22.000]  他們知道自己刺穿了他們的尼塞亞
[00:28:22.000 --> 00:28:23.000]  什麼意思?
[00:28:23.000 --> 00:28:26.000]  將他們的尼塞亞釘在十字架的上方
[00:28:26.000 --> 00:28:29.000]  所以撒加利亞書的十二章十節說
[00:28:29.000 --> 00:28:32.000]  他們會悲哀遇喪獨身子
[00:28:32.000 --> 00:28:36.000]  又為耶穌基督受苦遇喪長子
[00:28:36.000 --> 00:28:41.000]  保羅說神絕對不會放棄以色列
[00:28:41.000 --> 00:28:44.000]  就算西方所有的人都這樣說
[00:28:44.000 --> 00:28:46.000]  他們是虛荒的
[00:28:46.000 --> 00:28:49.000]  神說我是信實、我是真實的
[00:28:49.000 --> 00:28:56.000]  在這裡保羅又讓我們從另一個觀點來看神的信實
[00:28:56.000 --> 00:28:58.000]  就是由大衛的觀點
[00:28:58.000 --> 00:29:00.000]  在羅馬書的三章四節
[00:29:00.000 --> 00:29:04.000]  經文說你責備人的時候顯為公義
[00:29:04.000 --> 00:29:07.000]  被人議論的時候可以得勝
[00:29:07.000 --> 00:29:12.000]  這章經文是引用詩篇的五十一篇第四節
[00:29:12.000 --> 00:29:14.000]  是大衛的詩歌
[00:29:14.000 --> 00:29:19.000]  猶太人最偉大的領袖說什麼呢
[00:29:19.000 --> 00:29:23.000]  他說無論神責備誰 神都是對的
[00:29:23.000 --> 00:29:26.000]  神都是公義的
[00:29:26.000 --> 00:29:30.000]  但無論任何人議論神 他們都是錯的
[00:29:30.000 --> 00:29:32.000]  神永遠都是對的
[00:29:32.000 --> 00:29:36.000]  大衛永遠不會說神是不公義、不公平
[00:29:36.000 --> 00:29:40.000]  相對來說就算大衛被神懲罰
[00:29:40.000 --> 00:29:42.000]  他說神仍然都是公義的
[00:29:42.000 --> 00:29:45.000]  記不記得大衛犯了罪
[00:29:45.000 --> 00:29:47.000]  神懲罰他
[00:29:47.000 --> 00:29:48.000]  大衛怎麼說呢
[00:29:48.000 --> 00:29:50.000]  在詩篇的五十一篇說
[00:29:50.000 --> 00:29:54.000]  神啊 我佩得到祢降在我身上一切的懲罰
[00:29:54.000 --> 00:29:56.000]  這就是大衛
[00:29:56.000 --> 00:30:01.000]  神就算審判人的時候他都是完美
[00:30:01.000 --> 00:30:05.000]  這裡又讓我們看到另外的一方面
[00:30:05.000 --> 00:30:08.000]  就是大衛的確犯了不少罪
[00:30:08.000 --> 00:30:13.000]  他犯了說謊、姦淫、殺人等罪
[00:30:13.000 --> 00:30:21.000]  但我們看到神給以色列人大衛王朝的應許會不會落空
[00:30:21.000 --> 00:30:24.000]  會不會因為大衛犯罪而廢除了
[00:30:24.000 --> 00:30:27.000]  會的 這是單方面的約
[00:30:27.000 --> 00:30:29.000]  很多神學家都搞錯了
[00:30:29.000 --> 00:30:34.000]  以為聖經裡面所有的約都是有條件
[00:30:34.000 --> 00:30:38.000]  亞伯拉罕的約和大衛的約就是無條件
[00:30:38.000 --> 00:30:40.000]  如果有條件的話
[00:30:40.000 --> 00:30:43.000]  我可以第一個告訴你我是不符合條件
[00:30:43.000 --> 00:30:46.000]  我是不配得到神的救贖
[00:30:46.000 --> 00:30:48.000]  這個我是承認
[00:30:48.000 --> 00:30:50.000]  這個是亞伯拉罕的約
[00:30:50.000 --> 00:30:52.000]  也是無條件的約
[00:30:52.000 --> 00:30:55.000]  大衛的約、大衛的王朝也是無條件
[00:30:55.000 --> 00:30:57.000]  是單方面的約
[00:30:57.000 --> 00:30:59.000]  所以我們千萬要小心
[00:30:59.000 --> 00:31:01.000]  不要搞亂了
[00:31:01.000 --> 00:31:03.000]  保羅在這裡說
[00:31:03.000 --> 00:31:05.000]  就算所有的人不義
[00:31:05.000 --> 00:31:07.000]  神是公義的
[00:31:07.000 --> 00:31:10.000]  反而我們的不義顯出了神的公義出來
[00:31:10.000 --> 00:31:15.000]  這就帶領我們去到第三個攻擊
[00:31:15.000 --> 00:31:20.000]  猶太人不單說保羅攻擊神的指紋
[00:31:20.000 --> 00:31:22.000]  攻擊神的應許
[00:31:22.000 --> 00:31:25.000]  還說保羅攻擊神的聖潔
[00:31:25.000 --> 00:31:28.000]  為什麼他們會這樣說呢?
[00:31:28.000 --> 00:31:31.000]  因為保羅傳的福音是怎樣的福音呢?
[00:31:31.000 --> 00:31:33.000]  是恩典的福音
[00:31:33.000 --> 00:31:35.000]  是憐憫的福音
[00:31:35.000 --> 00:31:38.000]  寬恕自由的福音
[00:31:38.000 --> 00:31:42.000]  保羅說你得救不是因為你守神的律例典章
[00:31:42.000 --> 00:31:45.000]  是因為全部都是神的恩典
[00:31:45.000 --> 00:31:49.000]  如果你真真正正接受耶穌基督
[00:31:49.000 --> 00:31:51.000]  你是能夠得救的
[00:31:51.000 --> 00:31:54.000]  不是在乎你守不守神的律例典章
[00:31:54.000 --> 00:31:56.000]  所以猶太人就會說
[00:31:56.000 --> 00:31:58.000]  你傳這樣的福音
[00:31:58.000 --> 00:32:00.000]  你還不是在放縱人
[00:32:00.000 --> 00:32:02.000]  鼓勵人犯罪
[00:32:02.000 --> 00:32:04.000]  你還不是在攻擊神的聖潔
[00:32:04.000 --> 00:32:06.000]  神是聖潔的
[00:32:06.000 --> 00:32:08.000]  祂的律法就表現出
[00:32:08.000 --> 00:32:11.000]  神的律法就表現出祂的聖潔
[00:32:11.000 --> 00:32:14.000]  現在你說不用守律法能夠得救
[00:32:14.000 --> 00:32:16.000]  你分明是在攻擊神的聖潔
[00:32:16.000 --> 00:32:20.000]  所以保羅在羅馬書三章七節
[00:32:20.000 --> 00:32:22.000]  又做了一個假設的問題
[00:32:22.000 --> 00:32:24.000]  這個問題是什麼呢?
[00:32:24.000 --> 00:32:27.000]  若神的真實因我們的虛方
[00:32:27.000 --> 00:32:30.000]  而發顯出祂的榮耀
[00:32:30.000 --> 00:32:34.000]  為什麼我還受審判好像罪人呢?
[00:32:34.000 --> 00:32:37.000]  既然我們的不義
[00:32:37.000 --> 00:32:39.000]  顯出了神的恩典
[00:32:39.000 --> 00:32:40.000]  神的榮耀
[00:32:40.000 --> 00:32:42.000]  為什麼還要審判我們?
[00:32:42.000 --> 00:32:44.000]  為什麼還要說我們犯罪?
[00:32:44.000 --> 00:32:48.000]  保羅說我問這個問題不是假設的
[00:32:48.000 --> 00:32:51.000]  有人真的這樣說我
[00:32:51.000 --> 00:32:53.000]  在羅馬書三章八節
[00:32:53.000 --> 00:32:57.000]  有人說保羅教人作惡以食善
[00:32:57.000 --> 00:33:01.000]  保羅說我這個問題
[00:33:01.000 --> 00:33:04.000]  是照著一個常人的看法來問這個問題
[00:33:04.000 --> 00:33:05.000]  很簡單
[00:33:05.000 --> 00:33:09.000]  一個常人看到原來我們的罪
[00:33:09.000 --> 00:33:11.000]  顯出神的恩典
[00:33:11.000 --> 00:33:13.000]  我們的不義顯出神的義
[00:33:13.000 --> 00:33:15.000]  不如多犯些罪
[00:33:15.000 --> 00:33:17.000]  這是常人會這樣想的
[00:33:17.000 --> 00:33:19.000]  我們的不義顯出神的義
[00:33:19.000 --> 00:33:21.000]  其實好像什麼呢?
[00:33:21.000 --> 00:33:24.000]  好像你們女士去珠寶店買珠寶
[00:33:24.000 --> 00:33:26.000]  那個珠寶商會怎樣呢?
[00:33:26.000 --> 00:33:29.000]  將珠寶放在一塊黑色的絨布上
[00:33:29.000 --> 00:33:31.000]  拿來給你看
[00:33:31.000 --> 00:33:32.000]  為什麼呢?
[00:33:32.000 --> 00:33:34.000]  因為那塊黑色的絨布
[00:33:34.000 --> 00:33:37.000]  就彰顯出那些首飾的榮耀
[00:33:37.000 --> 00:33:39.000]  那些首飾的高貴
[00:33:39.000 --> 00:33:42.000]  所以有人說既然我們的不義
[00:33:42.000 --> 00:33:43.000]  顯出神的義
[00:33:43.000 --> 00:33:45.000]  為什麼神還要怪我們?
[00:33:45.000 --> 00:33:49.000]  其實在這裡我們看到有兩個極端
[00:33:49.000 --> 00:33:52.000]  一個極端的猶太人就是假冒為善
[00:33:52.000 --> 00:33:55.000]  假裝自己好像很正義
[00:33:55.000 --> 00:33:57.000]  你這樣是不對的
[00:33:57.000 --> 00:34:00.000]  你這樣是在攻擊神的聖潔
[00:34:00.000 --> 00:34:03.000]  你這樣是說得不對
[00:34:03.000 --> 00:34:05.000]  但另外一方面的人
[00:34:05.000 --> 00:34:07.000]  又是另外一個極端
[00:34:07.000 --> 00:34:10.000]  既然我們犯罪顯出神的榮耀
[00:34:10.000 --> 00:34:11.000]  多好啊
[00:34:11.000 --> 00:34:13.000]  不如多犯些罪
[00:34:13.000 --> 00:34:16.000]  顯出更多神的榮耀出來
[00:34:16.000 --> 00:34:18.000]  看不看到有兩個極端
[00:34:18.000 --> 00:34:22.000]  其實犯罪更多顯出神的榮耀
[00:34:22.000 --> 00:34:24.000]  在羅馬書的六章一節
[00:34:24.000 --> 00:34:28.000]  保羅會再次說這個問題
[00:34:28.000 --> 00:34:30.000]  在羅馬書的六章一節
[00:34:30.000 --> 00:34:33.000]  他說這樣怎麼說呢?
[00:34:33.000 --> 00:34:35.000]  我們可以形在罪中
[00:34:35.000 --> 00:34:37.000]  叫恩典顯多嗎?
[00:34:37.000 --> 00:34:39.000]  既然我們的罪
[00:34:39.000 --> 00:34:41.000]  將顯出神的憐憫神的恩典
[00:34:41.000 --> 00:34:43.000]  多犯些罪
[00:34:43.000 --> 00:34:45.000]  但在六章二節
[00:34:45.000 --> 00:34:47.000]  保羅立即回答
[00:34:47.000 --> 00:34:49.000]  亂乎不可
[00:34:49.000 --> 00:34:51.000]  我們在罪上死了的人
[00:34:51.000 --> 00:34:53.000]  豈可在罪中活著呢?
[00:34:53.000 --> 00:34:56.000]  我的舊我已經死了
[00:34:56.000 --> 00:34:59.000]  我怎麼可以再繼續活在罪中
[00:34:59.000 --> 00:35:01.000]  不可以這樣做
[00:35:01.000 --> 00:35:03.000]  其實這樣的教導
[00:35:03.000 --> 00:35:05.000]  不單止在保羅的書信
[00:35:05.000 --> 00:35:08.000]  在尤大書也有
[00:35:08.000 --> 00:35:10.000]  尤大書告訴我們
[00:35:10.000 --> 00:35:12.000]  當時有很多假老師
[00:35:12.000 --> 00:35:14.000]  偷進了教會裡
[00:35:14.000 --> 00:35:17.000]  有很多錯誤的教導
[00:35:17.000 --> 00:35:19.000]  他們教什麼呢?
[00:35:19.000 --> 00:35:22.000]  教人接受耶穌基督成為他們的救主
[00:35:22.000 --> 00:35:26.000]  但不是接受耶穌基督成為他們的主宰
[00:35:26.000 --> 00:35:28.000]  有什麼不同呢?
[00:35:28.000 --> 00:35:30.000]  很多基督徒都是一樣
[00:35:30.000 --> 00:35:33.000]  要救贖我要上天堂
[00:35:33.000 --> 00:35:35.000]  但我不要服從耶穌
[00:35:35.000 --> 00:35:37.000]  我要做回我自己
[00:35:37.000 --> 00:35:39.000]  這個就是問題
[00:35:39.000 --> 00:35:43.000]  所以在尤大書的第四節也有說到
[00:35:43.000 --> 00:35:45.000]  經文說這些人是將神的恩
[00:35:45.000 --> 00:35:53.000]  變作放縱情慾的機會
[00:35:53.000 --> 00:35:56.000]  這些人濫用了神的恩典
[00:35:56.000 --> 00:35:58.000]  被神赦免了他們的罪
[00:35:58.000 --> 00:36:01.000]  他們反而越發犯罪
[00:36:01.000 --> 00:36:03.000]  經文告訴我們很清楚
[00:36:03.000 --> 00:36:07.000]  這些不是一個真正基督徒的行為
[00:36:07.000 --> 00:36:10.000]  這些不是真正相信耶穌基督的人
[00:36:10.000 --> 00:36:11.000]  為什麼呢?
[00:36:11.000 --> 00:36:16.000]  經文說這些人是自古被定受刑罰
[00:36:16.000 --> 00:36:19.000]  是自古被定受刑罰
[00:36:19.000 --> 00:36:21.000]  我經常說在聖經裏面
[00:36:21.000 --> 00:36:23.000]  一個真正得救的人
[00:36:23.000 --> 00:36:25.000]  是不會失去你的救贖
[00:36:25.000 --> 00:36:27.000]  你有沒有看到這裡
[00:36:27.000 --> 00:36:30.000]  那些不信的人不是說信信下不信
[00:36:30.000 --> 00:36:33.000]  而是自古被定受刑罰
[00:36:33.000 --> 00:36:35.000]  早就定了他不信
[00:36:35.000 --> 00:36:37.000]  所以他不是說信信下不信
[00:36:37.000 --> 00:36:39.000]  在約翰一書的二章十九節
[00:36:39.000 --> 00:36:41.000]  有很相似的經文
[00:36:41.000 --> 00:36:43.000]  說「從我們中間出去的」
[00:36:43.000 --> 00:36:46.000]  什麼叫「從我們中間出去」?
[00:36:46.000 --> 00:36:48.000]  就是信信下不信
[00:36:48.000 --> 00:36:51.000]  這些人不屬於我們
[00:36:51.000 --> 00:36:53.000]  不是我們的
[00:36:53.000 --> 00:36:55.000]  從來他沒有信過
[00:36:55.000 --> 00:36:57.000]  若是屬於我們的
[00:36:57.000 --> 00:37:00.000]  就必仍舊與我們同在
[00:37:00.000 --> 00:37:01.000]  他們出去
[00:37:01.000 --> 00:37:04.000]  這就顯明他們不是屬於我們的
[00:37:04.000 --> 00:37:07.000]  聖經的教導永遠是
[00:37:07.000 --> 00:37:11.000]  一個真正接受耶穌基督相信的人
[00:37:11.000 --> 00:37:13.000]  你是不會失去你的救恩
[00:37:13.000 --> 00:37:16.000]  當別人看到你好像信信下不信
[00:37:16.000 --> 00:37:17.000]  走出去
[00:37:17.000 --> 00:37:19.000]  從基督教的中間出去
[00:37:19.000 --> 00:37:22.000]  其實你從來沒有屬於他們
[00:37:22.000 --> 00:37:25.000]  你是自古被定受刑罰
[00:37:25.000 --> 00:37:27.000]  不是你信信下不信
[00:37:27.000 --> 00:37:29.000]  所以我們要很小心
[00:37:29.000 --> 00:37:31.000]  有件事我要說
[00:37:31.000 --> 00:37:35.000]  現在這個朝代
[00:37:35.000 --> 00:37:37.000]  沒有人會說做基督徒
[00:37:37.000 --> 00:37:41.000]  既然我的罪顯出神的恩典
[00:37:41.000 --> 00:37:42.000]  讓我多犯罪
[00:37:42.000 --> 00:37:44.000]  我沒有聽過有人會這樣說
[00:37:44.000 --> 00:37:46.000]  起碼做了牧師這麼久
[00:37:46.000 --> 00:37:47.000]  我沒有聽過
[00:37:47.000 --> 00:37:49.000]  但我的確聽過
[00:37:49.000 --> 00:37:51.000]  有人有藉口去犯罪
[00:37:51.000 --> 00:37:53.000]  是什麼藉口?
[00:37:53.000 --> 00:37:55.000]  是我的舊我
[00:37:55.000 --> 00:37:56.000]  是我的舊人
[00:37:56.000 --> 00:37:58.000]  是我的老我
[00:37:58.000 --> 00:38:00.000]  不知道為什麼這麼壞
[00:38:00.000 --> 00:38:02.000]  時不時就會走出來
[00:38:02.000 --> 00:38:04.000]  犯了罪又不見了?
[00:38:04.000 --> 00:38:06.000]  不是我的
[00:38:06.000 --> 00:38:08.000]  你們不要怪我
[00:38:08.000 --> 00:38:09.000]  是我的舊我
[00:38:09.000 --> 00:38:10.000]  他會走出來
[00:38:10.000 --> 00:38:12.000]  我也不知道為什麼
[00:38:12.000 --> 00:38:15.000]  其實這不是聖經的教導
[00:38:15.000 --> 00:38:16.000]  有人會說
[00:38:16.000 --> 00:38:18.000]  什麼不是聖經的教導?
[00:38:18.000 --> 00:38:20.000]  玄牧師你不要以為我不懂聖經
[00:38:20.000 --> 00:38:23.000]  以弗所書的四章二十二節
[00:38:23.000 --> 00:38:25.000]  哥羅西斯的三章九節
[00:38:25.000 --> 00:38:27.000]  和羅馬書的六章六節
[00:38:27.000 --> 00:38:30.000]  都有說到舊人老我
[00:38:30.000 --> 00:38:33.000]  你不要說我不是聖經的教導
[00:38:33.000 --> 00:38:35.000]  但是你讀聖經
[00:38:35.000 --> 00:38:37.000]  你要讀得很小心
[00:38:37.000 --> 00:38:41.000]  以弗所書和哥羅西斯書裡面說的舊人是怎樣?
[00:38:41.000 --> 00:38:43.000]  是脫去舊人
[00:38:43.000 --> 00:38:45.000]  已經脫了
[00:38:45.000 --> 00:38:47.000]  你不要穿上去
[00:38:47.000 --> 00:38:48.000]  已經脫了
[00:38:48.000 --> 00:38:50.000]  你說我喜歡穿
[00:38:50.000 --> 00:38:51.000]  你不給我穿什麼?
[00:38:51.000 --> 00:38:52.000]  我喜歡穿上去
[00:38:52.000 --> 00:38:54.000]  你看羅馬書裡面說的
[00:38:54.000 --> 00:38:56.000]  羅馬書裡面說什麼?
[00:38:56.000 --> 00:38:57.000]  六章六節
[00:38:57.000 --> 00:39:00.000]  你的舊我是和耶穌基督同釘十字架
[00:39:00.000 --> 00:39:03.000]  現在復活的是你的新人
[00:39:03.000 --> 00:39:07.000]  在加拿大書的二章二十節說什麼?
[00:39:07.000 --> 00:39:09.000]  如今沒著的不再是我
[00:39:09.000 --> 00:39:11.000]  不再是我的舊人
[00:39:11.000 --> 00:39:15.000]  如果你的舊我和耶穌基督同釘十字架
[00:39:15.000 --> 00:39:18.000]  又和耶穌基督一起復活的話
[00:39:18.000 --> 00:39:19.000]  這樣就很可怕了
[00:39:19.000 --> 00:39:22.000]  你的舊我不要復活
[00:39:22.000 --> 00:39:24.000]  是你的新我復活
[00:39:24.000 --> 00:39:26.000]  你是成為一個新人
[00:39:26.000 --> 00:39:29.000]  所以所有這些人說
[00:39:29.000 --> 00:39:32.000]  我的舊人犯罪不關我的事
[00:39:32.000 --> 00:39:34.000]  其實代表什麼?
[00:39:34.000 --> 00:39:37.000]  他們不是一個真正重新不救的人
[00:39:37.000 --> 00:39:43.000]  因為他們的舊我不是真正和耶穌基督同釘十字架死了
[00:39:43.000 --> 00:39:45.000]  復活的是我的新我
[00:39:45.000 --> 00:39:47.000]  在聖經裡面
[00:39:47.000 --> 00:39:49.000]  尤其是羅馬書的第七章
[00:39:49.000 --> 00:39:52.000]  我們看到基督徒是有鬥爭的
[00:39:52.000 --> 00:39:56.000]  但鬥爭不是你的舊我和我的新我在鬥爭
[00:39:56.000 --> 00:39:57.000]  鬥爭是什麼?
[00:39:57.000 --> 00:40:00.000]  是你的靈和你的肉體的鬥爭
[00:40:00.000 --> 00:40:02.000]  這就是羅馬書的第七章
[00:40:02.000 --> 00:40:04.000]  不同的地方是什麼?
[00:40:04.000 --> 00:40:07.000]  你說你的舊我就不需要負責
[00:40:07.000 --> 00:40:10.000]  但如果你的身體是你的靈
[00:40:10.000 --> 00:40:13.000]  你是要為這一切負責
[00:40:13.000 --> 00:40:16.000]  所以我們基督徒絕對沒有藉口
[00:40:16.000 --> 00:40:22.000]  我們要為我們的行為負100%的責任
[00:40:22.000 --> 00:40:27.000]  在這裡保羅問出了第三個問題
[00:40:27.000 --> 00:40:31.000]  他說我們的不義若顯出神的意來
[00:40:31.000 --> 00:40:33.000]  我們可以怎樣說呢?
[00:40:33.000 --> 00:40:36.000]  神降怒是他不義嗎?
[00:40:36.000 --> 00:40:38.000]  如果這樣做
[00:40:38.000 --> 00:40:41.000]  神就不應該降怒
[00:40:41.000 --> 00:40:44.000]  不應該審判我們了
[00:40:44.000 --> 00:40:46.000]  保羅怎麼說呢?
