
[00:00:00.000 --> 00:00:05.000]  大家好 打風都來一定不是小事
[00:17:20.340 --> 00:17:22.580]  每一次被我抓他起床呢
[00:17:22.580 --> 00:17:23.580]  醒了呢
[00:17:23.580 --> 00:17:24.860]  他第一句就跟我說
[00:17:24.860 --> 00:17:27.820]  他說不好意思啊
[00:17:27.820 --> 00:17:31.180]  剛才講那一刻睡了這樣
[00:17:31.180 --> 00:17:31.980]  哇這句話呢
[00:17:31.980 --> 00:17:34.020]  我說不回他的神髓
[00:17:34.020 --> 00:17:35.340]  但是講起來呢
[00:17:35.340 --> 00:17:36.460]  那種對不起
[00:17:36.460 --> 00:17:38.180]  那種神情呢
[00:17:38.180 --> 00:17:39.860]  是一百分的
[00:17:39.860 --> 00:17:42.620]  你看他那麼可憐的樣子
[00:17:42.620 --> 00:17:46.020]  那樣又瘦又眼睛矇矇
[00:17:46.020 --> 00:17:47.500]  又彎起背
[00:17:47.500 --> 00:17:48.460]  真的好像祈禱一樣
[00:17:48.460 --> 00:17:49.260]  其實睡了
[00:17:49.260 --> 00:17:51.860]  他跟你說不好意思這樣
[00:17:51.860 --> 00:17:52.660]  好了好了
[00:17:52.660 --> 00:17:53.660]  下次不要了這樣
[00:17:53.660 --> 00:17:55.860]  當然講了幾年都是這樣
[00:17:55.860 --> 00:17:57.980]  但是有奇怪的事情
[00:17:57.980 --> 00:17:59.780]  就指這個小朋友今天是什麼人呢
[00:17:59.780 --> 00:18:01.340]  他星期五中午
[00:18:01.380 --> 00:18:02.660]  他去學校呢
[00:18:02.660 --> 00:18:06.060]  野外定向隊的領隊
[00:18:06.060 --> 00:18:08.020]  他不僅可以早起床
[00:18:08.020 --> 00:18:10.220]  還去過四川啊
[00:18:10.220 --> 00:18:11.140]  去過雲南啊
[00:18:11.140 --> 00:18:11.980]  很多地方呢
[00:18:11.980 --> 00:18:14.180]  是帶野外定向的
[00:18:14.180 --> 00:18:15.660]  你看多厲害啊
[00:18:15.660 --> 00:18:16.900]  一個小朋友呢
[00:18:16.900 --> 00:18:20.780]  如果你教育他做錯事
[00:18:20.780 --> 00:18:22.980]  跟人說對不起
[00:18:22.980 --> 00:18:24.300]  他真的這麼有禮貌的時候
[00:18:24.300 --> 00:18:26.420]  他去到哪裡都會被人喜歡的
[00:18:26.420 --> 00:18:27.780]  他還沒中學畢業的
[00:18:27.780 --> 00:18:30.260]  他已經有薪水了
[00:18:30.260 --> 00:18:31.980]  不是因為有薪水好
[00:18:31.980 --> 00:18:34.780]  而是他有薪水代表他的學校
[00:18:34.780 --> 00:18:35.940]  對他很賞識
[00:18:35.940 --> 00:18:37.500]  覺得他是值得
[00:18:37.500 --> 00:18:39.700]  差不多是一個職員的身份
[00:18:39.700 --> 00:18:41.300]  因為他的責任感
[00:18:41.300 --> 00:18:42.700]  所以如果你練到
[00:18:42.700 --> 00:18:44.340]  對不起這句話
[00:18:44.340 --> 00:18:45.220]  是你跟你老公
[00:18:45.220 --> 00:18:46.500]  你老公跟你說
[00:18:46.500 --> 00:18:48.180]  講起來是用態度講的
[00:18:48.180 --> 00:18:49.060]  有些就不是了
[00:18:49.060 --> 00:18:49.860]  Sorry囉
[00:18:49.860 --> 00:18:50.940]  那些就不是了
[00:18:50.940 --> 00:18:51.860]  那些就是
[00:18:51.860 --> 00:18:53.460]  你說了打發他而已
[00:18:53.460 --> 00:18:53.780]  是不是
[00:18:53.780 --> 00:18:55.980]  你掩飾你不想講
[00:18:55.980 --> 00:18:57.540]  因為講英文是
[00:18:57.540 --> 00:18:58.780]  那你一定要練一下
[00:18:58.780 --> 00:19:01.020]  第二就是講多謝
[00:19:01.020 --> 00:19:04.540]  你大家吃過酒樓你就知道了
[00:19:04.540 --> 00:19:06.100]  你很分別得到
[00:19:06.100 --> 00:19:07.740]  哪個夥計收你貼士
[00:19:07.740 --> 00:19:09.020]  是真的講多謝
[00:19:09.020 --> 00:19:11.460]  哪個不是很多謝的
[00:19:11.460 --> 00:19:12.980]  你分得到的
[00:19:12.980 --> 00:19:15.820]  多謝是一個態度來的
[00:19:15.820 --> 00:19:18.740]  是裡面代表了心
[00:19:18.740 --> 00:19:19.700]  覺得很豐富
[00:19:19.700 --> 00:19:20.460]  有了你的東西
[00:19:20.460 --> 00:19:21.660]  很感激
[00:19:21.660 --> 00:19:23.180]  那種滿足感來的
[00:19:23.180 --> 00:19:24.060]  講多謝
[00:19:24.060 --> 00:19:25.980]  你能不能講到那個神態
[00:19:25.980 --> 00:19:27.540]  如果你做到這樣
[00:19:27.540 --> 00:19:30.380]  你的小朋友有樣學樣
[00:19:30.380 --> 00:19:32.940]  因為我們的強項
[00:19:32.940 --> 00:19:35.620]  小朋友的視覺皮層
[00:19:35.620 --> 00:19:38.300]  全部是將看到的東西學的
[00:19:38.300 --> 00:19:39.100]  不是聽的
[00:19:39.100 --> 00:19:40.940]  是看到的東西學的
[00:19:40.940 --> 00:19:43.220]  所以看得到所以學了
[00:19:43.220 --> 00:19:44.860]  當然講多謝
[00:19:44.860 --> 00:19:46.300]  這些是更加重要的
[00:19:46.300 --> 00:19:47.900]  因為每件事都有些東西
[00:19:47.900 --> 00:19:49.500]  人家幫了你
[00:19:49.500 --> 00:19:50.980]  我有一個助手
[00:19:50.980 --> 00:19:52.260]  他的媽媽
[00:19:52.260 --> 00:19:54.740]  讀書少到近乎沒有讀過
[00:19:54.740 --> 00:19:57.420]  但是這三樣東西的訓練是第一流
[00:19:57.420 --> 00:19:59.540]  今天他已經是很獨當一面的
[00:19:59.540 --> 00:20:02.740]  教EQ的很厲害的主教練
[00:20:02.740 --> 00:20:04.220]  全部都是小朋友的時候
[00:20:04.220 --> 00:20:07.340]  他媽媽教這三句教得很好
[00:20:07.340 --> 00:20:08.820]  所以有時候你想一下
[00:20:08.820 --> 00:20:11.740]  你怕小朋友不可以闖世界
[00:20:11.740 --> 00:20:15.620]  不如你怕他這個品格的基礎不夠
[00:20:15.620 --> 00:20:17.260]  去到哪裡都不受歡迎
[00:20:17.260 --> 00:20:18.740]  這個有些關係
[00:20:18.740 --> 00:20:19.820]  所以印象
[00:20:19.820 --> 00:20:20.540]  好了
[00:20:20.540 --> 00:20:21.540]  下一個是什麼呢
[00:20:21.540 --> 00:20:25.420]  下一個就是教育環境了
[00:20:25.420 --> 00:20:27.420]  有很多人都爭論的問題就是
[00:20:27.420 --> 00:20:28.620]  媽媽生了孩子之後
[00:20:28.620 --> 00:20:30.420]  應不應該去工作呢
[00:20:30.420 --> 00:20:31.540]  有兩個答案
[00:20:31.540 --> 00:20:32.980]  有些人就看
[00:20:32.980 --> 00:20:35.740]  到她進幼兒院或者幼兒中心
[00:20:35.740 --> 00:20:37.140]  就可以工作了
[00:20:37.140 --> 00:20:39.420]  有些人一生就
[00:20:39.420 --> 00:20:42.580]  接著坐完雨就去工作了
[00:20:42.580 --> 00:20:44.820]  其實有些分別的
[00:20:44.820 --> 00:20:46.220]  其實沒有絕對答案
[00:20:46.220 --> 00:20:49.340]  最絕對答案就是那個教育環境
[00:20:49.340 --> 00:20:51.580]  夠不夠環境刺激
[00:20:51.580 --> 00:20:52.780]  什麼叫環境刺激呢
[00:20:52.780 --> 00:20:55.820]  就是任何遇到的事情
[00:20:55.820 --> 00:20:58.420]  都引過小朋友
[00:20:58.420 --> 00:20:59.900]  對那個事情有個興趣
[00:20:59.900 --> 00:21:01.500]  就是什麼來的
[00:21:01.500 --> 00:21:03.340]  然後接著
[00:21:03.340 --> 00:21:04.340]  你回答
[00:21:04.340 --> 00:21:05.060]  記住
[00:21:05.060 --> 00:21:07.020]  這個事情又是男人
[00:21:07.020 --> 00:21:09.260]  是輸蝕的
[00:21:09.260 --> 00:21:11.060]  你的子女問你
[00:21:11.060 --> 00:21:12.620]  什麼來的呢
[00:21:12.620 --> 00:21:13.860]  當你很用心回答
[00:21:13.860 --> 00:21:15.140]  你回答的程度
[00:21:15.140 --> 00:21:18.220]  起碼是中學會考的卷的程度
[00:21:18.220 --> 00:21:20.380]  小朋友真的不明白你說什麼
[00:21:20.380 --> 00:21:21.700]  所以你是很賣力回答
[00:21:21.700 --> 00:21:24.780]  但是越回答他越嚇到不敢再問你了
[00:21:24.780 --> 00:21:25.940]  就是太高深了
[00:21:25.940 --> 00:21:27.540]  莫測高深
[00:21:27.540 --> 00:21:30.660]  我教了20年教徒弟
[00:21:30.660 --> 00:21:33.700]  男的徒弟我教了可能過百個
[00:21:33.700 --> 00:21:36.180]  合格的都不夠5個
[00:21:36.180 --> 00:21:36.700]  不夠5個
[00:21:36.700 --> 00:21:39.580]  是能夠講得信不信的話的男孩子
[00:21:39.580 --> 00:21:42.060]  我現在這幾個全部講得到
[00:21:42.060 --> 00:21:43.420]  比女孩子還厲害
[00:21:43.420 --> 00:21:45.100]  但是很多男孩子
[00:21:45.100 --> 00:21:46.660]  就算社工訓練都不行
[00:21:46.660 --> 00:21:49.500]  所以很多都是去做少年工作
[00:21:49.500 --> 00:21:50.420]  嚴格來說
[00:21:50.420 --> 00:21:53.340]  社工機構做的少年工作都是8歲以上
[00:21:53.340 --> 00:21:55.820]  其實我覺得真的要做是做3歲
[00:21:55.820 --> 00:21:57.500]  3歲以上
[00:21:57.500 --> 00:21:59.540]  以前我在教理工的時候
[00:21:59.540 --> 00:22:00.180]  我interview(採訪)
[00:22:00.180 --> 00:22:03.020]  我說如果幼兒工作是
[00:22:03.020 --> 00:22:06.620]  有兩個男孩子是面試過關
[00:22:06.620 --> 00:22:07.740]  應該就收
[00:22:07.740 --> 00:22:11.340]  可惜每年都只有一個合格
[00:22:11.340 --> 00:22:14.420]  所以最後我們全班都是收30個都是女生
[00:22:14.420 --> 00:22:15.900]  沒收過男生
[00:22:15.900 --> 00:22:18.140]  因為男孩子不懂得講什麼話
[00:22:18.140 --> 00:22:19.500]  講不出來
[00:22:19.500 --> 00:22:23.580]  所以環境主要就是爸爸難做到
[00:22:23.580 --> 00:22:26.420]  但是媽媽很自然做到的
[00:22:26.420 --> 00:22:27.340]  為什麼呢
[00:22:27.340 --> 00:22:29.060]  為什麼女性這麼厲害呢
[00:22:29.060 --> 00:22:31.580]  因為女性的語言中樞系統
[00:22:31.580 --> 00:22:34.540]  是左右腦一起活動的
[00:22:34.540 --> 00:22:36.020]  所以一起活動
[00:22:36.020 --> 00:22:39.220]  所以女性講話和小朋友
[00:22:39.220 --> 00:22:42.140]  可以很快就懂得繞圈
[00:22:42.140 --> 00:22:43.540]  又懂得拆細
[00:22:43.540 --> 00:22:45.100]  就是長的拆到細
[00:22:45.100 --> 00:22:47.300]  又懂得一邊想一邊做
[00:22:47.300 --> 00:22:49.540]  所以媽媽講故事
[00:22:49.540 --> 00:22:50.620]  多長都行
[00:22:50.620 --> 00:22:52.620]  一邊講一邊做下去沒問題
[00:22:52.620 --> 00:22:54.540]  男人做不到這些東西的
[00:22:54.540 --> 00:22:57.660]  男人覺得你先給我看那本書
[00:22:57.660 --> 00:22:59.140]  然後講個絕要給你聽
[00:22:59.140 --> 00:23:01.460]  但是做不到
[00:23:01.460 --> 00:23:02.940]  但是有些男人是行的
[00:23:02.940 --> 00:23:05.500]  當然要技術上的專業訓練
[00:23:05.500 --> 00:23:09.220]  但是如果你說一個小孩最好的成長是什麼呢
[00:23:09.220 --> 00:23:12.780]  就是那個先生 幼稚園先生
[00:23:12.780 --> 00:23:14.740]  或者和他的工人
[00:23:14.740 --> 00:23:16.820]  或者照顧他的婆婆
[00:23:16.820 --> 00:23:18.660]  全部都是著重點
[00:23:18.660 --> 00:23:22.140]  是刺激他的語言的
[00:23:22.140 --> 00:23:24.660]  刺激語言很重要的
[00:23:24.660 --> 00:23:27.340]  最好就是訓練小孩子
[00:23:27.340 --> 00:23:29.020]  能夠有追問的能力
[00:23:29.020 --> 00:23:30.900]  追問 比如說
[00:23:30.900 --> 00:23:32.100]  這些是什麼來的
[00:23:32.100 --> 00:23:35.060]  你說這些是車
[00:23:35.060 --> 00:23:39.140]  接著他說 車是誰做的
[00:23:39.140 --> 00:23:40.780]  你問他
[00:23:40.780 --> 00:23:41.740]  爸爸
[00:23:41.740 --> 00:23:43.740]  爸爸都可能學到的
[00:23:43.740 --> 00:23:45.860]  不過還有些什麼人會呢
[00:23:45.860 --> 00:23:47.860]  他說 工人
[00:23:47.860 --> 00:23:50.460]  都差不多了 很近了
[00:23:50.460 --> 00:23:51.740]  如果你繼續追問下去
[00:23:51.740 --> 00:23:55.060]  你猜那些工人有沒有學過才做到車呢
[00:23:55.060 --> 00:23:57.580]  有 哎呀 講中了
[00:23:57.580 --> 00:24:00.620]  你可以跟進一個話題
[00:24:00.620 --> 00:24:02.460]  一直聊下去
[00:24:02.460 --> 00:24:04.540]  都是那個話題 主線
[00:24:04.540 --> 00:24:06.420]  那就成功了
[00:24:06.420 --> 00:24:08.500]  刺激小孩子的腦袋
[00:24:08.500 --> 00:24:10.980]  好像樹枝型的成長
[00:24:10.980 --> 00:24:13.740]  一直將有關的東西
[00:24:13.740 --> 00:24:14.940]  一直想下去
[00:24:14.940 --> 00:24:17.060]  就叫做思考
[00:24:17.060 --> 00:24:18.580]  但是如果不懂的小孩子
[00:24:18.580 --> 00:24:20.980]  不懂教小孩子的爸爸媽媽呢
[00:24:20.980 --> 00:24:22.220]  就用散句的
[00:24:22.220 --> 00:24:23.380]  這些是什麼來的 書
[00:24:23.380 --> 00:24:24.460]  OK 答得挺好
[00:24:24.460 --> 00:24:25.380]  這個叫杯
[00:24:25.380 --> 00:24:27.100]  是的 這個沒錯 杯了
[00:24:27.100 --> 00:24:28.220]  那個呢 那個媽媽
[00:24:28.220 --> 00:24:29.540]  是的 那個媽媽
[00:24:29.540 --> 00:24:31.300]  你散了
[00:24:31.300 --> 00:24:33.020]  真的很多人問到散了
[00:24:33.020 --> 00:24:34.500]  講到散了
[00:24:34.500 --> 00:24:37.060]  這個小孩子以後跟別人聊天
[00:24:37.060 --> 00:24:40.860]  從來都不懂得將資料跟進
[00:24:40.860 --> 00:24:41.940]  不懂的
[00:24:41.940 --> 00:24:45.060]  整天覺得到處問詳細的人很煩
[00:24:45.060 --> 00:24:46.660]  說人家很煩
[00:24:46.660 --> 00:24:47.860]  糟糕了
[00:24:47.860 --> 00:24:49.620]  她嫌大人煩
[00:24:49.620 --> 00:24:52.900]  就因為她家裡是習慣散溜溜的
[00:24:52.900 --> 00:24:55.020]  每句跟上一句是沒有關係的
[00:24:55.020 --> 00:24:56.300]  那就很糟糕
[00:24:56.300 --> 00:24:58.140]  所以你會說一個媽媽
[00:24:58.140 --> 00:25:00.820]  能夠主宰了這種訓練
[00:25:00.820 --> 00:25:03.580]  這個小孩子以後跟別人溝通
[00:25:03.580 --> 00:25:04.540]  學習
[00:25:04.540 --> 00:25:06.540]  她的追尋能力很高的
[00:25:06.540 --> 00:25:08.940]  所以如果你沒辦法有時間
[00:25:08.940 --> 00:25:10.900]  你都要找一個人
[00:25:10.900 --> 00:25:11.900]  代替你
[00:25:11.900 --> 00:25:13.580]  都是做到這些角色
[00:25:13.580 --> 00:25:16.100]  她學習的興趣是濃厚很多的
[00:25:16.100 --> 00:25:17.420]  所以有些人會說
[00:25:17.420 --> 00:25:21.060]  現在這個香港讀到小孩子讀得很辛苦
[00:25:21.060 --> 00:25:22.620]  但是我覺得不是
[00:25:22.620 --> 00:25:25.500]  其實很多小孩子有滿足感在追尋那裡
[00:25:25.500 --> 00:25:27.580]  就是因為在幼童期
[00:25:27.580 --> 00:25:29.660]  她家裡講到散溜溜
[00:25:29.660 --> 00:25:31.340]  所以突然間要做組織工作
[00:25:31.340 --> 00:25:32.700]  她就頭痛
[00:25:32.700 --> 00:25:34.380]  因為她的左額葉
[00:25:34.380 --> 00:25:36.260]  就是四歲開始成長的
[00:25:36.260 --> 00:25:38.220]  剛剛讀書就是教她
[00:25:38.220 --> 00:25:40.500]  怎麼去深入思考
[00:25:40.500 --> 00:25:42.500]  但是很可惜她頭那一兩年
[00:25:42.500 --> 00:25:44.300]  她家裡不是這樣教她的
[00:25:44.300 --> 00:25:47.020]  所以她就覺得頭痛 很辛苦
[00:25:47.020 --> 00:25:50.580]  這些就是學校有時候靠家長補足
[00:25:50.580 --> 00:25:52.300]  好了 講到這裡為止
[00:25:52.300 --> 00:25:54.660]  就講一下夫妻關係
[00:25:54.660 --> 00:25:55.700]  這個就
[00:25:55.700 --> 00:25:58.780]  很多人相信夫妻關係是兩個人的責任
[00:25:58.780 --> 00:26:00.900]  不過媽媽有幾個重點
[00:26:00.900 --> 00:26:02.900]  都是佔優勢的
[00:26:02.900 --> 00:26:04.020]  第一個重點是什麼呢
[00:26:04.020 --> 00:26:05.300]  就是
[00:26:05.300 --> 00:26:07.300]  如果那個家裡
[00:26:07.300 --> 00:26:09.300]  那個媽媽
[00:26:09.300 --> 00:26:12.300]  生這個小孩的時候 特別第一胎
[00:26:12.300 --> 00:26:14.300]  她的年紀比較大
[00:26:14.300 --> 00:26:16.300]  不一定是高齡
[00:26:16.300 --> 00:26:18.300]  大於比如30歲
[00:26:18.300 --> 00:26:20.300]  31、32歲
[00:26:20.300 --> 00:26:22.300]  才生第一胎
[00:26:22.300 --> 00:26:24.300]  這個小孩是很有好處的
[00:26:24.300 --> 00:26:28.300]  情緒成熟高很多
[00:26:28.300 --> 00:26:32.300]  這些是我們教了18年的研究體制
[00:26:32.300 --> 00:26:36.300]  每逢那個媽媽年紀大一點生小孩
[00:26:36.300 --> 00:26:38.300]  她們的忍耐
[00:26:38.300 --> 00:26:40.300]  和和人相處
[00:26:40.300 --> 00:26:42.300]  那種和洽的程度
[00:26:42.300 --> 00:26:44.300]  她是高一點的
[00:26:44.300 --> 00:26:46.300]  你怎麼解釋啊
[00:26:46.300 --> 00:26:48.300]  原因就是因為媽媽
[00:26:48.300 --> 00:26:50.300]  沒那麼情緒化
[00:26:50.300 --> 00:26:52.300]  因為遇到的事情
[00:26:52.300 --> 00:26:54.300]  世故了
[00:26:54.300 --> 00:26:56.300]  很多不開心的事情習慣了
[00:26:56.300 --> 00:26:58.300]  所以那個人脾氣也好了
[00:26:58.300 --> 00:27:00.300]  但如果那個媽媽
[00:27:00.300 --> 00:27:02.300]  特別我們做另一些研究
[00:27:02.300 --> 00:27:04.300]  是那些未婚媽媽
[00:27:04.300 --> 00:27:06.300]  很年輕就懷孕
[00:27:06.300 --> 00:27:08.300]  後來生了小孩的那些
[00:27:08.300 --> 00:27:10.300]  那些她帶回小孩
[00:27:10.300 --> 00:27:12.300]  很暴戾
[00:27:12.300 --> 00:27:14.300]  因為媽媽的經歷
[00:27:14.300 --> 00:27:16.300]  很煩躁
[00:27:16.300 --> 00:27:18.300]  很多不開心遭遇
[00:27:18.300 --> 00:27:20.300]  所以她的小孩都是情緒大的兒童
[00:27:20.300 --> 00:27:22.300]  所以如果你說
[00:27:22.300 --> 00:27:24.300]  我老年得子
[00:27:24.300 --> 00:27:26.300]  要珍惜
[00:27:26.300 --> 00:27:28.300]  其實你的小孩是好的情緒
[00:27:28.300 --> 00:27:30.300]  不過也可以不好的
[00:27:30.300 --> 00:27:32.300]  因為你太愛錫
[00:27:32.300 --> 00:27:34.300]  你說我沒得再生了
[00:27:34.300 --> 00:27:36.300]  我馬上死掉
[00:27:36.300 --> 00:27:38.300]  這樣就糟了
[00:27:38.300 --> 00:27:40.300]  反過來害了她
[00:27:40.300 --> 00:27:42.300]  搞到小孩凡事都完美
[00:27:42.300 --> 00:27:44.300]  很多事情都看不開
[00:27:44.300 --> 00:27:46.300]  所以這個要想一下
[00:27:46.300 --> 00:27:48.300]  你的成熟度
[00:27:48.300 --> 00:27:50.300]  雖然你說會不會沒有關係
[00:27:50.300 --> 00:27:52.300]  比如25歲生小孩
[00:27:52.300 --> 00:27:54.300]  我都可以很成熟的思考
[00:27:54.300 --> 00:27:56.300]  都可以 不過這是機會率
[00:27:56.300 --> 00:27:58.300]  但另一件事就不是機會率
[00:27:58.300 --> 00:28:00.300]  是爸爸媽媽堅持
[00:28:00.300 --> 00:28:02.300]  雖然我在教會
[00:28:02.300 --> 00:28:04.300]  但都要說
[00:28:04.300 --> 00:28:06.300]  堅持不要離婚
[00:28:06.300 --> 00:28:08.300]  離婚機會率是很高的
[00:28:08.300 --> 00:28:10.300]  現在差不多是五五
[00:28:10.300 --> 00:28:12.300]  不離婚
[00:28:12.300 --> 00:28:14.300]  是靠什麼呢
[00:28:14.300 --> 00:28:16.300]  就不是靠丈夫
[00:28:16.300 --> 00:28:18.300]  或太太好起來
[00:28:18.300 --> 00:28:20.300]  乖起來 對好起來
[00:28:20.300 --> 00:28:22.300]  機會都有 但很微
[00:28:22.300 --> 00:28:24.300]  是靠堅持
[00:28:24.300 --> 00:28:26.300]  就這樣不好
[00:28:26.300 --> 00:28:28.300]  我繼續對一個這樣不好的人
[00:28:28.300 --> 00:28:30.300]  很難得 堅持
[00:28:30.300 --> 00:28:32.300]  堅持做什麼
[00:28:32.300 --> 00:28:34.300]  長痛不如短痛 這是社會說法
[00:28:34.300 --> 00:28:36.300]  但你為一個新嬰兒著想
[00:28:36.300 --> 00:28:38.300]  這個小孩會全倒
[00:28:38.300 --> 00:28:40.300]  因為父母離開
[00:28:40.300 --> 00:28:42.300]  他非常覺得
[00:28:42.300 --> 00:28:44.300]  他不可愛
[00:28:44.300 --> 00:28:46.300]  所以
[00:28:46.300 --> 00:28:48.300]  搞到你們兩個
[00:28:48.300 --> 00:28:50.300]  爭執
[00:28:50.300 --> 00:28:52.300]  不喜歡對方
[00:28:52.300 --> 00:28:54.300]  是我害人精
[00:28:54.300 --> 00:28:56.300]  所以小孩很容易
[00:28:56.300 --> 00:28:58.300]  有內疚感很高
[00:28:58.300 --> 00:29:00.300]  做什麼都說自己錯
[00:29:00.300 --> 00:29:02.300]  我見過這些小孩
[00:29:02.300 --> 00:29:04.300]  經常撞牆
[00:29:04.300 --> 00:29:06.300]  或用拳頭打自己的頭
[00:29:06.300 --> 00:29:08.300]  覺得自己害人
[00:29:08.300 --> 00:29:10.300]  這些
[00:29:10.300 --> 00:29:12.300]  沒有根據的內疚
[00:29:12.300 --> 00:29:14.300]  其實很可憐
[00:29:14.300 --> 00:29:16.300]  因為他仍覺得影響到父母的命運
[00:29:16.300 --> 00:29:18.300]  所以我說
[00:29:18.300 --> 00:29:20.300]  要學堅持
[00:29:20.300 --> 00:29:22.300]  當然如果有輔導就更好
[00:29:22.300 --> 00:29:24.300]  亦有時學學脾氣
[00:29:24.300 --> 00:29:26.300]  我相信很多原因
[00:29:26.300 --> 00:29:28.300]  最簡單的原因
[00:29:28.300 --> 00:29:30.300]  你永遠嫁了或娶了
[00:29:30.300 --> 00:29:32.300]  都覺得你老公老婆
[00:29:32.300 --> 00:29:34.300]  沒有以前那麼好
[00:29:34.300 --> 00:29:36.300]  以前扮演得很好
[00:29:36.300 --> 00:29:38.300]  以前皮皮又好
[00:29:38.300 --> 00:29:40.300]  又笑嘴巴很淑女
[00:29:40.300 --> 00:29:42.300]  男人又有保護你的能力
[00:29:42.300 --> 00:29:44.300]  又很犧牲
[00:29:44.300 --> 00:29:46.300]  娶了之後
[00:29:46.300 --> 00:29:48.300]  沒有這些東西
[00:29:48.300 --> 00:29:50.300]  其實他不是沒有了 他還有
[00:29:50.300 --> 00:29:52.300]  但你見不到
[00:29:52.300 --> 00:29:54.300]  他的犧牲在他的工作上
[00:29:54.300 --> 00:29:56.300]  很多男人在香港
[00:29:56.300 --> 00:29:58.300]  為了供樓
[00:29:58.300 --> 00:30:00.300]  他是忍氣
[00:30:00.300 --> 00:30:02.300]  如果他沒有娶老婆
[00:30:02.300 --> 00:30:04.300]  他肯定是轉了工
[00:30:04.300 --> 00:30:06.300]  但他娶了老婆
[00:30:06.300 --> 00:30:08.300]  然後銀行認了他供款額
[00:30:08.300 --> 00:30:10.300]  他不辭工
[00:30:10.300 --> 00:30:12.300]  所以因為這個緣故
[00:30:12.300 --> 00:30:14.300]  他所有受的氣
[00:30:14.300 --> 00:30:16.300]  回到家
[00:30:16.300 --> 00:30:18.300]  對著老婆就面黑
[00:30:18.300 --> 00:30:20.300]  為何面黑呢
[00:30:20.300 --> 00:30:22.300]  因為他不敢罵老婆
[00:30:22.300 --> 00:30:24.300]  因為他覺得自己的工作不開心
[00:30:24.300 --> 00:30:26.300]  所以他面黑
[00:30:26.300 --> 00:30:28.300]  但老婆看見他面黑
[00:30:28.300 --> 00:30:30.300]  就說你不喜歡我嗎
[00:30:30.300 --> 00:30:32.300]  其實他不是不喜歡你 他是面黑
[00:30:32.300 --> 00:30:34.300]  這有很大分別 因為他不懂化妝
[00:30:34.300 --> 00:30:36.300]  不懂漂面
[00:30:36.300 --> 00:30:38.300]  又不懂美白 甚麼都不懂
[00:30:38.300 --> 00:30:40.300]  所以問題在這裏
[00:30:40.300 --> 00:30:42.300]  你不明白這個男人在外面很痛苦
[00:30:42.300 --> 00:30:44.300]  所以他很痛苦
[00:30:44.300 --> 00:30:46.300]  但他回來不會隱藏
[00:30:46.300 --> 00:30:48.300]  他又要不要瞞你
[00:30:48.300 --> 00:30:50.300]  他爽直
[00:30:50.300 --> 00:30:52.300]  但他不開心
[00:30:52.300 --> 00:30:54.300]  這就是香港的原因
[00:30:54.300 --> 00:30:56.300]  太太一看見這件事就懷疑
[00:30:56.300 --> 00:30:58.300]  這個男人不喜歡自己
[00:30:58.300 --> 00:31:00.300]  你變心了 經常對我面黑
[00:31:00.300 --> 00:31:02.300]  所以如果你還沒有結婚
[00:31:02.300 --> 00:31:04.300]  或者結了婚都要學一件事
[00:31:04.300 --> 00:31:06.300]  就是一定要學共難 患難
[00:31:06.300 --> 00:31:08.300]  最重要是大家窮得起
[00:31:08.300 --> 00:31:10.300]  香港其實沒有甚麼窮
[00:31:10.300 --> 00:31:12.300]  不過不夠有錢
[00:31:12.300 --> 00:31:14.300]  不夠有錢就算了
[00:31:14.300 --> 00:31:16.300]  但為甚麼要搞到很有錢
[00:31:16.300 --> 00:31:18.300]  所以就出事了
[00:31:18.300 --> 00:31:20.300]  所以就出事了
[00:31:20.300 --> 00:31:22.300]  那個新人就經常見到父母
[00:31:22.300 --> 00:31:24.300]  很不喜歡對方
[00:31:24.300 --> 00:31:26.300]  所以很奇怪 讀兒童心理
[00:31:26.300 --> 00:31:28.300]  一百本書都這樣說
[00:31:28.300 --> 00:31:30.300]  每逢父母不喜歡對方
[00:31:30.300 --> 00:31:32.300]  新人就懷疑是自己搞出來的
[00:31:32.300 --> 00:31:34.300]  他懷疑自己搞出來的
[00:31:34.300 --> 00:31:36.300]  這個是很可憐的
[00:31:36.300 --> 00:31:38.300]  另一個就是偏高教育
[00:31:38.300 --> 00:31:40.300]  是有利於婚姻的
[00:31:40.300 --> 00:31:42.300]  如果父母兩個都很喜歡閱讀
[00:31:42.300 --> 00:31:44.300]  學習
[00:31:44.300 --> 00:31:46.300]  包括學歷的偏高
[00:31:46.300 --> 00:31:48.300]  或者平時很喜歡學東西
[00:31:48.300 --> 00:31:50.300]  這個有幫助的 因為你學習型家庭
[00:31:50.300 --> 00:31:52.300]  變了很多東西都沒有那麼主觀
[00:31:52.300 --> 00:31:54.300]  有幫助婚姻關係的
[00:31:54.300 --> 00:31:56.300]  因為你喜歡學東西
[00:31:56.300 --> 00:31:58.300]  你自動接受一些東西
[00:31:58.300 --> 00:32:00.300]  最近這樣說法
[00:32:00.300 --> 00:32:02.300]  又很對喔
[00:32:02.300 --> 00:32:04.300]  你沒有那麼固執的
[00:32:04.300 --> 00:32:06.300]  你的配偶都容易用一些學問
[00:32:06.300 --> 00:32:08.300]  或者聖經
[00:32:08.300 --> 00:32:10.300]  或者真理來講服你
[00:32:10.300 --> 00:32:12.300]  因為你沒有那麼主觀
