
[00:00:00.000 --> 00:00:05.500]  各位觀眾 節目早安
[00:21:26.340 --> 00:21:30.340]  在羅馬書和啟示也提到
[00:21:30.340 --> 00:21:35.340]  撒旦是晝夜在上帝面前控訴使徒
[00:21:35.340 --> 00:21:39.340]  就好像在舊約約伯記一樣 去控訴約伯
[00:21:39.340 --> 00:21:46.340]  爭戰的時候 基督就完成了救贖
[00:21:46.340 --> 00:21:49.340]  真正的結果是撒旦被趕出天庭
[00:21:49.340 --> 00:21:50.340]  意思是什麼呢?
[00:21:50.340 --> 00:21:54.340]  雖然撒旦這樣搞擾 但是上帝沒有聽他
[00:21:54.340 --> 00:21:58.340]  上帝將他趕走 不要他控訴他的使徒
[00:21:58.340 --> 00:22:02.340]  不要他去搞擾上帝
[00:22:02.340 --> 00:22:06.340]  甚至比如約伯這個例子 到最後約伯是得勝的
[00:22:06.340 --> 00:22:09.340]  信徒是得勝的 上帝不會聽
[00:22:09.340 --> 00:22:12.340]  所以我們不需要擔心這些不好的
[00:22:12.340 --> 00:22:17.340]  這些說話有誤解的、誤會的 不需要聽
[00:22:17.340 --> 00:22:19.340]  因為上帝是最精明的
[00:22:19.340 --> 00:22:22.340]  上帝要將這些謠言趕走
[00:22:22.340 --> 00:22:27.340]  天使長米加勒是誰呢?
[00:22:27.340 --> 00:22:30.340]  剛才提到 我們逐節去解釋
[00:22:30.340 --> 00:22:33.340]  上帝的子民是天上的代表
[00:22:33.340 --> 00:22:36.340]  這個在舊約的聖經裏面很多時候是這樣說的
[00:22:36.340 --> 00:22:39.340]  但爾利書十二章一節 代表著我們
[00:22:39.340 --> 00:22:44.340]  他曾經為摩西的身體從魔鬼劇裏的爭辯
[00:22:44.340 --> 00:22:48.340]  在猶大書裏九節 爭辯什麼呢?
[00:22:48.340 --> 00:22:51.340]  聖經沒有詳細說
[00:22:51.340 --> 00:22:56.340]  第三節 第三 他是捍衛上帝子民的大將
[00:22:56.340 --> 00:22:59.340]  他也都是打敗撒旦
[00:22:59.340 --> 00:23:02.340]  所以米加勒是一個很積極的形象
[00:23:02.340 --> 00:23:06.340]  這個Michael 代表著我們 攻擊撒旦
[00:23:06.340 --> 00:23:10.340]  在馬太福音提到 我們有天使的保護
[00:23:10.340 --> 00:23:13.340]  米加勒保護著我們
[00:23:13.340 --> 00:23:16.340]  當然我們神會的使者保護我們
[00:23:16.340 --> 00:23:19.340]  但米加勒的形象是很積極的
[00:23:19.340 --> 00:23:21.340]  保護著教會 保護著我們
[00:23:21.340 --> 00:23:26.340]  所以我們不需要很驚恐 很驚慌
[00:23:26.340 --> 00:23:29.340]  因為上帝很有計劃
[00:23:29.340 --> 00:23:35.340]  第九節 大龍就是古蛇 名叫魔鬼 又叫撒旦
[00:23:35.340 --> 00:23:37.340]  是迷惑普天下
[00:23:37.340 --> 00:23:41.340]  他摔在地上 他的使者也一同摔下去
[00:23:41.340 --> 00:23:43.340]  剛才說過 上帝不要聽他們的話
[00:23:43.340 --> 00:23:45.340]  不要聽他們的控訴
[00:23:45.340 --> 00:23:48.340]  雖然他想去搞擾 但上帝不如趕走
[00:23:48.340 --> 00:23:52.340]  撒旦就在啟示經常出現
[00:23:52.340 --> 00:23:57.340]  約翰就要詳細去解釋撒旦是誰
[00:23:57.340 --> 00:24:02.340]  約翰在這裏解釋 撒旦是古蛇
[00:24:02.340 --> 00:24:09.340]  古蛇就是伊甸園人有亞當的古蛇
[00:24:09.340 --> 00:24:15.340]  古蛇 魔鬼 撒旦都是來自一個字元
[00:24:15.340 --> 00:24:20.340]  希伯來文撒旦Satan這個字
[00:24:20.340 --> 00:24:24.340]  其實就是敵對者 就是敵對上帝
[00:24:24.340 --> 00:24:28.340]  在中世紀有一個故事是這樣說的
[00:24:28.340 --> 00:24:30.340]  我講一下這個故事
[00:24:30.340 --> 00:24:32.340]  這個故事就說
[00:24:32.340 --> 00:24:39.340]  上帝創造了天使 當時還沒有創造人
[00:24:39.340 --> 00:24:45.340]  眾天使在神的面前眾讚著
[00:24:45.340 --> 00:24:50.340]  有一天 上帝就和其中一個天使長說
[00:24:50.340 --> 00:24:53.340]  我要去有一個新的創造
[00:24:53.340 --> 00:24:56.340]  天使就問他 你要創造什麼呢?
[00:24:56.340 --> 00:25:01.340]  他說我要創造一個受造物
[00:25:01.340 --> 00:25:08.340]  它的地位要比你高 它還可以審判你
[00:25:08.340 --> 00:25:11.340]  天使就問 它的活物叫什麼?
[00:25:11.340 --> 00:25:14.340]  它的活物就叫做人
[00:25:14.340 --> 00:25:16.340]  這個天使長就很不高興
[00:25:16.340 --> 00:25:20.340]  於是就退下來 離開了天庭就墮落
[00:25:20.340 --> 00:25:23.340]  這個天使長墮落就成為撒旦
[00:25:23.340 --> 00:25:27.340]  而它只有一個目的 就是要將上帝創造的人
[00:25:27.340 --> 00:25:31.340]  要引誘它 使它離開上帝 敵對上帝
[00:25:31.340 --> 00:25:34.340]  撒旦這個字就從這個時候開始了
[00:25:34.340 --> 00:25:36.340]  就因為上帝要創造人
[00:25:36.340 --> 00:25:39.340]  這個人的地位要比天使高
[00:25:39.340 --> 00:25:43.340]  而它是不能夠忍受這種被矮化了
[00:25:43.340 --> 00:25:47.340]  所以它要將人帶來上帝 敵對上帝
[00:25:47.340 --> 00:25:49.340]  我說這個故事
[00:25:49.340 --> 00:25:52.340]  不過這個故事很有意思
[00:25:52.340 --> 00:25:55.340]  就是其實撒旦今天所做的事是什麼呢?
[00:25:55.340 --> 00:25:58.340]  利用人去敵對上帝
[00:25:58.340 --> 00:26:01.340]  撒旦所做的所有的事
[00:26:01.340 --> 00:26:07.340]  以人為主 讓人離開上帝
[00:26:07.340 --> 00:26:09.340]  以色列就暗示
[00:26:09.340 --> 00:26:13.340]  撒旦本來是天使 在以色列書中看到
[00:26:13.340 --> 00:26:19.340]  他們是受高遮掩若畏的基督派
[00:26:19.340 --> 00:26:20.340]  因為驕傲而墮落
[00:26:20.340 --> 00:26:24.340]  驕傲就是他不願意人在他之上
[00:26:24.340 --> 00:26:28.340]  所以這個故事是配合著聖經的一些記載
[00:26:28.340 --> 00:26:31.340]  而撒旦的手下就是鬼魔
[00:26:31.340 --> 00:26:34.340]  Devil 就充滿世上
[00:26:34.340 --> 00:26:38.340]  唯一一樣東西 引人犯罪
[00:26:38.340 --> 00:26:41.340]  當我們有任何聲音叫我離開上帝
[00:26:41.340 --> 00:26:45.340]  你不需要再去懷疑 一定來自撒旦
[00:26:45.340 --> 00:26:50.340]  當你有心要敵擋上帝 都是來自撒旦
[00:26:50.340 --> 00:26:53.340]  所以我們要很小心
[00:26:53.340 --> 00:26:57.340]  人內心裏面 撒旦用很多方法
[00:26:57.340 --> 00:26:58.340]  不過我們要小心
[00:26:58.340 --> 00:27:02.340]  我們是可以勝過的 靠著勝利
[00:27:02.340 --> 00:27:05.340]  而這個撒旦住在水裏面或無水之地
[00:27:05.340 --> 00:27:08.340]  甚至可以附在人的身上
[00:27:08.340 --> 00:27:11.340]  這些在聖經裏面都很詳細講過
[00:27:11.340 --> 00:27:13.340]  撒旦雖然有勢力
[00:27:13.340 --> 00:27:16.340]  但在基督復活之後 它注定失敗
[00:27:16.340 --> 00:27:20.340]  撒旦是要用一個方法 希望將基督置於死地
[00:27:20.340 --> 00:27:23.340]  破壞救贖計劃
[00:27:23.340 --> 00:27:27.340]  或者讓基督在這個壓力下
[00:27:27.340 --> 00:27:33.340]  當時的苦難當中 完成不了救贖
[00:27:33.340 --> 00:27:36.340]  不過它失敗了
[00:27:36.340 --> 00:27:38.340]  我們要防範撒旦
[00:27:38.340 --> 00:27:40.340]  不過我們又不需要高抬它
[00:27:40.340 --> 00:27:42.340]  不需要太過高估它
[00:27:42.340 --> 00:27:45.340]  因為上帝的能力是遠遠超過它
[00:27:45.340 --> 00:27:46.340]  第十節它說
[00:27:46.340 --> 00:27:49.340]  我聽見天上有大聲音說
[00:27:49.340 --> 00:27:52.340]  我神的救恩 能力 國度
[00:27:52.340 --> 00:27:55.340]  並祂基督的權柄 現在都來到
[00:27:55.340 --> 00:27:59.340]  因為在我們上帝面前
[00:27:59.340 --> 00:28:02.340]  晝夜空過我們弟兄的已經被摔下去
[00:28:02.340 --> 00:28:03.340]  我們不需要擔心
[00:28:03.340 --> 00:28:06.340]  因為上帝知道 想明白
[00:28:06.340 --> 00:28:10.340]  天上大聲音可能來自天時
[00:28:10.340 --> 00:28:13.340]  強調上帝在歷史當中
[00:28:13.340 --> 00:28:17.340]  歷代中的作為就是救恩 能力 國度
[00:28:17.340 --> 00:28:19.340]  而當基督的權柄來到
[00:28:19.340 --> 00:28:21.340]  就是撒旦被摔下去的時候
[00:28:21.340 --> 00:28:23.340]  所以今天天上再沒有撒旦
[00:28:23.340 --> 00:28:25.340]  撒旦已經摔下去
[00:28:25.340 --> 00:28:27.340]  天上再沒有它的地方
[00:28:27.340 --> 00:28:30.340]  所以天上只有上帝聆聽我們祈禱
[00:28:30.340 --> 00:28:32.340]  再沒有其他嘈雜聲音
[00:28:32.340 --> 00:28:35.340]  現在撒旦在地上就是用各樣東西
[00:28:35.340 --> 00:28:37.340]  叫我們離開神
[00:28:37.340 --> 00:28:40.340]  撒旦不能夠在上帝面前空過我們
[00:28:40.340 --> 00:28:42.340]  因為基督的寶血套換我們過分
[00:28:42.340 --> 00:28:45.340]  並且有聖靈用說不出的嘆息為我們祈禱
[00:28:45.340 --> 00:28:47.340]  所以你看到 約翰看到
[00:28:47.340 --> 00:28:49.340]  就是將整個歷史壓縮了
[00:28:49.340 --> 00:28:52.340]  成為好像一台戲一樣
[00:28:52.340 --> 00:28:55.340]  約翰寫啟述的時候
[00:28:55.340 --> 00:28:58.340]  當時羅馬政府有一種特務
[00:28:58.340 --> 00:29:01.340]  就叫告密者 Delayer
[00:29:01.340 --> 00:29:05.340]  告密者就是專門去尋找那些
[00:29:05.340 --> 00:29:07.340]  政治上不正確
[00:29:07.340 --> 00:29:09.340]  或者不去敬拜皇帝的人
[00:29:09.340 --> 00:29:13.340]  在共產黨裏面也有所叫做竊聽
[00:29:13.340 --> 00:29:16.340]  現在基督來到是要赦免釋放
[00:29:16.340 --> 00:29:18.340]  叫我們得到自由
[00:29:18.340 --> 00:29:20.340]  好了 十一節
[00:29:20.340 --> 00:29:22.340]  在這裏說他弟兄勝過他
[00:29:22.340 --> 00:29:26.340]  是因為羔羊的血和自己所見證的毒
[00:29:26.340 --> 00:29:29.340]  他雖致於死 也不愛惜生命
[00:29:29.340 --> 00:29:31.340]  弟兄怎樣勝過他呢?
[00:29:31.340 --> 00:29:33.340]  當我們得釋放的時候
[00:29:33.340 --> 00:29:36.340]  是因為耶穌基督的補血赦免
[00:29:36.340 --> 00:29:38.340]  撒旦是毀壞我們
[00:29:38.340 --> 00:29:41.340]  叫我們灰心 對自己失去信心
[00:29:41.340 --> 00:29:43.340]  撒旦很多時候叫我們灰心
[00:29:43.340 --> 00:29:45.340]  我們對自己沒有信心
[00:29:45.340 --> 00:29:47.340]  我們就看自己的罪
[00:29:47.340 --> 00:29:50.340]  我們忘記了自己的恩典
[00:29:50.340 --> 00:29:52.340]  結果人就沉下去
[00:29:52.340 --> 00:29:54.340]  所以一個人當你失去了
[00:29:54.340 --> 00:29:57.340]  基督那種寬恕、用福音的能力
[00:29:57.340 --> 00:30:01.340]  時時用律法去責備自己
[00:30:01.340 --> 00:30:03.340]  我們自己就沒有辦法站立
[00:30:03.340 --> 00:30:07.340]  詩篇說我們如果時日專注於罪
[00:30:07.340 --> 00:30:09.340]  上帝就不停
[00:30:09.340 --> 00:30:12.340]  所以我們要讓基督去接納
[00:30:12.340 --> 00:30:14.340]  很多時候我和弟兄姐妹說
[00:30:14.340 --> 00:30:18.340]  教會有時候我們有軟弱或者犯錯
[00:30:18.340 --> 00:30:22.340]  就很怕見傳道人 很怕見弟兄姐妹就離開
[00:30:22.340 --> 00:30:24.340]  有時候家庭發生什麼問題
[00:30:24.340 --> 00:30:26.340]  又不敢和人分享 慢慢離開
[00:30:26.340 --> 00:30:28.340]  是沒有解決到
[00:30:28.340 --> 00:30:33.340]  當一個人軟弱犯了罪離開教會
[00:30:33.340 --> 00:30:36.340]  他只會將他的罪帶回家
[00:30:36.340 --> 00:30:40.340]  帶他夢中 最後帶到墳墓
[00:30:40.340 --> 00:30:42.340]  沒有辦法解決
[00:30:42.340 --> 00:30:44.340]  我們必須來到神的面前
[00:30:44.340 --> 00:30:46.340]  來處理這些問題
[00:30:46.340 --> 00:30:49.340]  處理軟弱和罪的問題
[00:30:49.340 --> 00:30:52.340]  神的僕人代表了神
[00:30:52.340 --> 00:30:55.340]  去處理我們生活上的軟弱
[00:30:55.340 --> 00:30:57.340]  我們裏面的罪
[00:30:57.340 --> 00:31:02.340]  撒旦就是要我們不要回到教會
[00:31:02.340 --> 00:31:04.340]  不要到神面前
[00:31:04.340 --> 00:31:06.340]  最好離開
[00:31:06.340 --> 00:31:11.340]  結果我們就得不到勝利
[00:31:11.340 --> 00:31:13.340]  得不到解決
[00:31:13.340 --> 00:31:15.340]  所以我們要緊靠高揚的血
[00:31:15.340 --> 00:31:20.340]  因為只有它能夠解決處理我們的罪
[00:31:20.340 --> 00:31:22.340]  十月節他說
[00:31:22.340 --> 00:31:24.340]  所以諸天同埋在其中
[00:31:24.340 --> 00:31:26.340]  你們快樂
[00:31:26.340 --> 00:31:28.340]  地與海有和
[00:31:28.340 --> 00:31:30.340]  因為魔鬼知道自己時候不多
[00:31:30.340 --> 00:31:33.340]  就氣憤憤落到那裏
[00:31:33.340 --> 00:31:35.340]  所以今天撒旦在這個世上
[00:31:35.340 --> 00:31:37.340]  用他最後的能力
[00:31:37.340 --> 00:31:40.340]  來破壞人和神的關係
[00:31:40.340 --> 00:31:44.340]  撒旦的氣憤因為破壞基督救贖計劃失敗
[00:31:44.340 --> 00:31:47.340]  所以就遷怒世界和教會
[00:31:47.340 --> 00:31:50.340]  他發現世界要將教會
[00:31:50.340 --> 00:31:58.340]  來將教會在這個世界的影響力清除
[00:31:58.340 --> 00:32:00.340]  要信徒閉口不言
[00:32:00.340 --> 00:32:04.340]  要教會的活動在教會裏面
[00:32:04.340 --> 00:32:08.340]  不要在外面有任何的影響力
[00:32:08.340 --> 00:32:10.340]  「龍見到自己被摔在地上
[00:32:10.340 --> 00:32:13.340]  就逼伯生男孩的婦人」
[00:32:13.340 --> 00:32:15.340]  這個我們就知道
[00:32:15.340 --> 00:32:17.340]  有人所見到的就是
[00:32:17.340 --> 00:32:18.340]  當基督升天之後
[00:32:18.340 --> 00:32:22.340]  教會就受到很多很多的逼伯
[00:32:22.340 --> 00:32:25.340]  逼伯歷代以來都有
[00:32:25.340 --> 00:32:26.340]  早期的我們不需要說了
[00:32:26.340 --> 00:32:28.340]  就是羅馬帝國
[00:32:28.340 --> 00:32:31.340]  雖然羅馬不是很多很長的逼伯教會
[00:32:31.340 --> 00:32:35.340]  但是都有幾次很大的逼伯
[00:32:35.340 --> 00:32:37.340]  反而在東方
[00:32:37.340 --> 00:32:40.340]  波斯統治下的東方教會
[00:32:40.340 --> 00:32:43.340]  受到的逼伯就比羅馬教會更大
[00:32:43.340 --> 00:32:47.340]  當時羅馬帝國四世紀之後
[00:32:47.340 --> 00:32:49.340]  羅馬皇帝信了耶穌
[00:32:49.340 --> 00:32:51.340]  波斯王就認為
[00:32:51.340 --> 00:32:54.340]  所有在波斯的基督徒都是奸細
[00:32:54.340 --> 00:32:56.340]  因為當時波斯和羅馬打仗
[00:32:56.340 --> 00:32:59.340]  於是就由350年到650年
[00:32:59.340 --> 00:33:02.340]  三百年是有計劃的去屠殺基督徒
[00:33:02.340 --> 00:33:04.340]  所以東方的教會很慘
[00:33:04.340 --> 00:33:06.340]  直到今天我們知道
[00:33:06.340 --> 00:33:08.340]  伊斯蘭教亦都一樣
[00:33:08.340 --> 00:33:11.340]  來逼伯基督徒
[00:33:11.340 --> 00:33:14.340]  當時波斯的各教一個是天教
[00:33:14.340 --> 00:33:16.340]  天教就是拜火教
[00:33:16.340 --> 00:33:20.340]  這個天教就是逼伯基督教
[00:33:20.340 --> 00:33:23.340]  直到回教之後
[00:33:23.340 --> 00:33:28.340]  基督徒亦都面對很大的逼伯
[00:33:28.340 --> 00:33:30.340]  所以在東方教會裏面
[00:33:30.340 --> 00:33:34.340]  這班基督徒我們需要一些時間去認識
[00:33:34.340 --> 00:33:38.340]  直到今天仍然還有很多基督徒
[00:33:38.340 --> 00:33:39.340]  但直接沒有問
[00:33:39.340 --> 00:33:41.340]  因為他和西方沒有交往
[00:33:41.340 --> 00:33:43.340]  所以我們認識的只有西方基督徒
[00:33:43.340 --> 00:33:46.340]  但你不知道原來東方教會有很多基督徒
[00:33:46.340 --> 00:33:49.340]  例如我提及的亞美尼亞族
[00:33:49.340 --> 00:33:51.340]  幾十萬的基督徒
[00:33:51.340 --> 00:33:53.340]  後來被屠殺
[00:33:53.340 --> 00:33:55.340]  這是15世紀
[00:33:55.340 --> 00:33:57.340]  一路屠殺
[00:33:57.340 --> 00:33:59.340]  他們一路走到山邊
[00:33:59.340 --> 00:34:01.340]  但他們仍然保留下來
[00:34:01.340 --> 00:34:05.340]  在土耳其史美蘭城裏
[00:34:05.340 --> 00:34:08.340]  在20世紀
[00:34:08.340 --> 00:34:12.340]  即是1910年20世紀初期
[00:34:12.340 --> 00:34:14.340]  史美蘭這個城市
[00:34:14.340 --> 00:34:16.340]  你聽過史美蘭
[00:34:16.340 --> 00:34:19.340]  51%是基督徒
[00:34:19.340 --> 00:34:22.340]  他們一路保存著他們的生活
[00:34:22.340 --> 00:34:24.340]  他們的教育
[00:34:24.340 --> 00:34:26.340]  他們自己的信仰
[00:34:26.340 --> 00:34:28.340]  但因為和西方沒有聯繫
[00:34:28.340 --> 00:34:30.340]  所以我們一路都不知道他們
[00:34:30.340 --> 00:34:32.340]  但他們很原始保持著這個信仰
[00:34:32.340 --> 00:34:36.340]  但在一次大戰和二次大戰期間
[00:34:36.340 --> 00:34:38.340]  史美蘭的基督徒
[00:34:38.340 --> 00:34:40.340]  當時被驅散
[00:34:40.340 --> 00:34:41.340]  亦被趕走
[00:34:41.340 --> 00:34:43.340]  直到今天為止2000年
[00:34:43.340 --> 00:34:47.340]  史美蘭仍然有30%的基督徒
[00:34:47.340 --> 00:34:49.340]  是一個很獨特的城市
[00:34:49.340 --> 00:34:54.340]  14節提到
[00:34:54.340 --> 00:34:56.340]  有大英的兩個翅膀
[00:34:56.340 --> 00:34:57.340]  賜給婦人
[00:34:57.340 --> 00:34:59.340]  叫她能夠飛到曠野
[00:34:59.340 --> 00:35:02.340]  到自己地方躲避蛇
[00:35:02.340 --> 00:35:05.340]  她在那裏被養活一載、二載、半載
[00:35:05.340 --> 00:35:07.340]  意思是甚麼呢?
[00:35:07.340 --> 00:35:09.340]  兩個翅膀就代表了強而有力的拯救
[00:35:09.340 --> 00:35:12.340]  即是神不會不理會教會
[00:35:12.340 --> 00:35:16.340]  在大壁崩裏面為她開一條出路出來
[00:35:16.340 --> 00:35:19.340]  好像以色列人在埃及曠野
[00:35:19.340 --> 00:35:21.340]  在今天當我們看到
[00:35:21.340 --> 00:35:24.340]  埃塞去迫害基督徒
[00:35:24.340 --> 00:35:25.340]  我們出去祈禱
[00:35:25.340 --> 00:35:28.340]  我們求神給他們的拯救
[00:35:28.340 --> 00:35:29.340]  帶他們出來
[00:35:29.340 --> 00:35:31.340]  神的手怎樣做我們不知道
[00:35:31.340 --> 00:35:34.340]  但我相信上帝是很關心他們
[00:35:34.340 --> 00:35:37.340]  因為聖經的應許是這樣
[00:35:37.340 --> 00:35:39.340]  這也讓我們想起
[00:35:39.340 --> 00:35:42.340]  上帝在西麗山對以色列人說
[00:35:42.340 --> 00:35:45.340]  我如英將你們背在翅膀帶來歸我
[00:35:45.340 --> 00:35:47.340]  我們真的要紀念
[00:35:47.340 --> 00:35:52.340]  無論是在伊拉克
[00:35:52.340 --> 00:35:54.340]  甚至在印尼
[00:35:54.340 --> 00:35:57.340]  或者在一些北漢的基督徒
[00:35:57.340 --> 00:35:59.340]  印度的基督徒
[00:35:59.340 --> 00:36:02.340]  都是受到很多的迫害
[00:36:02.340 --> 00:36:06.340]  早期教會在約翰的時候
[00:36:06.340 --> 00:36:09.340]  曾經有迪西亞這個人
[00:36:09.340 --> 00:36:11.340]  迫害基督教
[00:36:11.340 --> 00:36:14.340]  當時要他們獻祭
[00:36:14.340 --> 00:36:16.340]  迫害是很厲害的
[00:36:16.340 --> 00:36:18.340]  當時有很多基督徒被殺
[00:36:18.340 --> 00:36:20.340]  257年
[00:36:20.340 --> 00:36:23.340]  另外一個羅馬皇帝
[00:36:23.340 --> 00:36:25.340]  也是迫害這個教會
[00:36:25.340 --> 00:36:27.340]  這個早期教會裏面的歷史
[00:36:27.340 --> 00:36:29.340]  有很多記載
[00:36:29.340 --> 00:36:31.340]  到了300年
[00:36:31.340 --> 00:36:33.340]  也有一個迫害
[00:36:33.340 --> 00:36:36.340]  羅馬人迫害基督教不是連續的
[00:36:36.340 --> 00:36:38.340]  大概100年有一次
[00:36:38.340 --> 00:36:40.340]  所以300年裏面
[00:36:40.340 --> 00:36:42.340]  大約有三次最大
[00:36:42.340 --> 00:36:45.340]  所以教會在羅馬裏面仍然很興旺
[00:36:45.340 --> 00:36:47.340]  仍然在發展
[00:36:47.340 --> 00:36:49.340]  不過每次迫害
[00:36:49.340 --> 00:36:51.340]  因為有很多基督徒
[00:36:51.340 --> 00:36:54.340]  所以很多基督徒受了很多的苦
[00:36:54.340 --> 00:36:57.340]  這個你讀教會歷史就會讀到
[00:36:57.340 --> 00:36:58.340]  好了
[00:36:58.340 --> 00:37:00.340]  15、16節
[00:37:00.340 --> 00:37:02.340]  蛇就在婦人身後
[00:37:02.340 --> 00:37:04.340]  從口中吐出水來
[00:37:04.340 --> 00:37:06.340]  像河一樣要將婦人沖去
[00:37:06.340 --> 00:37:09.340]  地幫助婦人開口
[00:37:09.340 --> 00:37:12.340]  從龍口吞了她們的水
[00:37:12.340 --> 00:37:15.340]  這個又是很形象化的
[00:37:15.340 --> 00:37:18.340]  在舊約水代表什麼呢?
[00:37:18.340 --> 00:37:22.340]  水就代表了人遭遇的困難
[00:37:22.340 --> 00:37:24.340]  地將水吞下
[00:37:24.340 --> 00:37:27.340]  就說在大壁包裏面有神之騎士保守教會
[00:37:27.340 --> 00:37:28.340]  如果我們這樣看
[00:37:28.340 --> 00:37:30.340]  經文其實很暢順
[00:37:30.340 --> 00:37:32.340]  即是無論在怎樣的困難裏面
[00:37:32.340 --> 00:37:33.340]  神都會保守
[00:37:33.340 --> 00:37:35.340]  所以今天我們很心急
[00:37:35.340 --> 00:37:37.340]  神怎樣去保守
[00:37:37.340 --> 00:37:40.340]  在這些不同宗教的信徒
[00:37:40.340 --> 00:37:42.340]  但我們相信神是聽的
[00:37:42.340 --> 00:37:47.340]  不過我們的禱告是不可以停止的
[00:37:47.340 --> 00:37:49.340]  「龍向婦人發怒
[00:37:49.340 --> 00:37:52.340]  同其餘的兒女爭戰」
[00:37:52.340 --> 00:37:54.340]  這些兒女就是守戒命
[00:37:54.340 --> 00:37:56.340]  為耶穌作見證
[00:37:56.340 --> 00:37:58.340]  「那時龍站在海邊的沙上」
[00:37:58.340 --> 00:37:59.340]  婦人是教會
[00:37:59.340 --> 00:38:01.340]  從古到今
[00:38:01.340 --> 00:38:03.340]  亦都是一個屬靈的群體
[00:38:03.340 --> 00:38:04.340]  這個我們剛才說過了
[00:38:04.340 --> 00:38:05.340]  其餘的兒女
[00:38:05.340 --> 00:38:08.340]  就是一個一個有血有肉的基督徒
[00:38:08.340 --> 00:38:11.340]  撒旦要一個一個攻擊基督徒
[00:38:11.340 --> 00:38:13.340]  尤其是愛主守主戒命
[00:38:13.340 --> 00:38:15.340]  因為這些基督徒是站穩的
[00:38:15.340 --> 00:38:17.340]  很多人都要靠著他們
[00:38:17.340 --> 00:38:19.340]  如果他攻擊這些基督徒
[00:38:19.340 --> 00:38:23.340]  你就會見到其他人都散了
[00:38:23.340 --> 00:38:25.340]  最近我們知道一件事
[00:38:25.340 --> 00:38:27.340]  令我們很心痛
[00:38:27.340 --> 00:38:29.340]  就是阮志明牧師
[00:38:29.340 --> 00:38:31.340]  是一個神很重用的僕人
[00:38:31.340 --> 00:38:34.340]  他帶領很多人信主
[00:38:34.340 --> 00:38:36.340]  但因為有一件事
[00:38:36.340 --> 00:38:40.340]  就是柴玲說
[00:38:40.340 --> 00:38:43.340]  在1989年出來的時候
[00:38:43.340 --> 00:38:46.340]  曾經性侵犯了他
[00:38:46.340 --> 00:38:47.340]  這件事到今天為止
[00:38:47.340 --> 00:38:51.340]  我們不知道究竟是很詳細的
[00:38:51.340 --> 00:38:53.340]  有兩個版本
[00:38:53.340 --> 00:38:55.340]  一個版本就是說
[00:38:55.340 --> 00:38:59.340]  當時阮志明是真的侵犯了他
[00:38:59.340 --> 00:39:02.340]  不過他是你情我願的
[00:39:02.340 --> 00:39:05.340]  不是一次 是多次
[00:39:05.340 --> 00:39:06.340]  另一個版本就說
[00:39:06.340 --> 00:39:09.340]  不是 他是侵犯他一次
[00:39:09.340 --> 00:39:14.340]  這次他沒有向他道歉等等
[00:39:14.340 --> 00:39:19.340]  現在就是柴玲要他道歉
[00:39:19.340 --> 00:39:23.340]  這件事後來在網絡上就很厲害
[00:39:23.340 --> 00:39:28.340]  但我很心痛的就是
[00:39:28.340 --> 00:39:31.340]  我都不會去追究究竟對不對
[00:39:31.340 --> 00:39:34.340]  受困苦的就是一大幫信徒
[00:39:34.340 --> 00:39:38.340]  很多人因為阮志明信主
[00:39:38.340 --> 00:39:40.340]  但現在因為這件事
[00:39:40.340 --> 00:39:44.340]  是陷入一個很大的困惑裏面
[00:39:44.340 --> 00:39:48.340]  而這件事也造成了美國兩個福音的機構
[00:39:48.340 --> 00:39:52.340]  互相敵對 互相攻擊
[00:39:52.340 --> 00:39:58.340]  這兩個機構在過去20年所做的事
[00:39:58.340 --> 00:40:02.340]  差不多毀於一旦
[00:40:02.340 --> 00:40:04.340]  撒旦是很厲害的
[00:40:04.340 --> 00:40:07.340]  我不是說柴玲不應該這樣做
[00:40:07.340 --> 00:40:10.340]  或者阮志明不應該這樣做
[00:40:10.340 --> 00:40:12.340]  當然做錯事我們要承認
[00:40:12.340 --> 00:40:14.340]  我們一定要處理 要解決
[00:40:14.340 --> 00:40:16.340]  但你會看到在教會裏面
[00:40:16.340 --> 00:40:20.340]  當福音罪興旺的時候
[00:40:20.340 --> 00:40:22.340]  就有些東西出來
[00:40:22.340 --> 00:40:26.340]  而且殺傷力就不是柴玲和阮志明
[00:40:26.340 --> 00:40:28.340]  這兩人一定很傷的
[00:40:28.340 --> 00:40:30.340]  一定傷得很厲害
[00:40:30.340 --> 00:40:32.340]  但千千萬信徒就因為這件事
[00:40:32.340 --> 00:40:34.340]  是受很大傷害
[00:40:34.340 --> 00:40:36.340]  在美國裏面有很多大陸的人
[00:40:36.340 --> 00:40:39.340]  去到信主在各地
[00:40:39.340 --> 00:40:43.340]  但來到這件事 整個公司就已經是倒塌了
[00:40:43.340 --> 00:40:46.340]  整個過去所做的事毀於一旦
[00:40:46.340 --> 00:40:49.340]  撒旦的攻擊就是攻擊這些人
[00:40:49.340 --> 00:40:51.340]  所以你要為牧者祈禱
[00:40:51.340 --> 00:40:53.340]  你要為這些人祈禱
[00:40:53.340 --> 00:40:56.340]  我不是說每一個牧者都是完美的人
[00:40:56.340 --> 00:40:58.340]  真的讓他有這樣的能力
[00:40:58.340 --> 00:41:00.340]  自省在聖靈光照裏面
[00:41:00.340 --> 00:41:03.340]  先處理裏面的問題
[00:41:03.340 --> 00:41:06.340]  不要給撒旦留有機會
