
[00:00:00.000 --> 00:00:04.000]  丁子明早晨
[00:17:23.000 --> 00:17:25.000]  不過因為上下文的緣故
[00:17:25.000 --> 00:17:27.000]  所以有時翻譯為陰間
[00:17:27.000 --> 00:17:29.000]  那個地方名是甚麼呢
[00:17:29.000 --> 00:17:31.000]  就是恩聯子谷
[00:17:31.000 --> 00:17:33.000]  恩聯子谷
[00:17:33.000 --> 00:17:36.000]  最先出現在約書亞劇
[00:17:36.000 --> 00:17:39.000]  約書亞劇當他們分地的時候
[00:17:39.000 --> 00:17:40.000]  猶大這個支派
[00:17:40.000 --> 00:17:43.000]  有個地方屬於他們的
[00:17:43.000 --> 00:17:45.000]  叫恩聯子谷
[00:17:45.000 --> 00:17:47.000]  恩聯子谷現在還在
[00:17:47.000 --> 00:17:51.000]  就在耶路撒冷這個城的西南面
[00:17:51.000 --> 00:17:54.000]  下面一個山谷
[00:17:54.000 --> 00:17:55.000]  我本來想拍照給大家看
[00:17:55.000 --> 00:17:56.000]  但沒甚麼意思
[00:17:56.000 --> 00:17:57.000]  現在你看到這個山谷
[00:17:57.000 --> 00:17:59.000]  跟剛才說的恩聯子谷是不同的
[00:17:59.000 --> 00:18:02.000]  現在的山谷是種了樹木
[00:18:02.000 --> 00:18:04.000]  一個這樣的山谷
[00:18:04.000 --> 00:18:07.000]  就跟剛才說的恩聯子谷是不相同的
[00:18:07.000 --> 00:18:10.000]  所以看照片也沒甚麼意思
[00:18:10.000 --> 00:18:14.000]  不過為甚麼恩聯子谷這個字的地方名
[00:18:14.000 --> 00:18:16.000]  會有時在上下文裏面
[00:18:16.000 --> 00:18:19.000]  變成陰間這樣翻譯呢
[00:18:19.000 --> 00:18:20.000]  我再看下去
[00:18:20.000 --> 00:18:23.000]  新約聖經有兩個字
[00:18:23.000 --> 00:18:25.000]  都可以譯為陰間
[00:18:25.000 --> 00:18:27.000]  第一個字叫Hades
[00:18:27.000 --> 00:18:32.000]  就是多數我們譯為陰間這個字
[00:18:32.000 --> 00:18:35.000]  譬如這裡說的陰間都是這個字
[00:18:35.000 --> 00:18:37.000]  不過還有一個字
[00:18:37.000 --> 00:18:38.000]  有時是陰間
[00:18:38.000 --> 00:18:42.000]  但更多時候這個字是地獄的
[00:18:42.000 --> 00:18:46.000]  就叫Gethena
[00:18:46.000 --> 00:18:49.000]  Gethena是甚麼呢
[00:18:49.000 --> 00:18:52.000]  Gethena原來就是新約希臘文寫成的
[00:18:52.000 --> 00:18:56.000]  是將希伯來文恩聯子谷這個字
[00:18:56.000 --> 00:18:58.000]  音譯成希臘文
[00:18:58.000 --> 00:19:00.000]  叫Gethena
[00:19:00.000 --> 00:19:02.000]  其實就是恩聯子谷
[00:19:02.000 --> 00:19:04.000]  而言說回恩聯子谷
[00:19:04.000 --> 00:19:09.000]  為甚麼會由一個地方名恩聯子谷
[00:19:09.000 --> 00:19:10.000]  變成陰間
[00:19:10.000 --> 00:19:13.000]  甚至新約變成地獄呢
[00:19:13.000 --> 00:19:17.000]  原來在舊約聖經裏面
[00:19:17.000 --> 00:19:18.000]  你看不到的
[00:19:18.000 --> 00:19:24.000]  所以你自己上網上很容易查得到
[00:19:24.000 --> 00:19:28.000]  中文聖經就翻譯恩聯子谷總共有十次
[00:19:28.000 --> 00:19:31.000]  都是在舊約聖經裏面
[00:19:31.000 --> 00:19:35.000]  這十次裏面都是說地方名
[00:19:35.000 --> 00:19:37.000]  不過特別的地方
[00:19:37.000 --> 00:19:42.000]  最先由猶大分地恩聯子谷慢慢演變
[00:19:42.000 --> 00:19:44.000]  特別提出兩節聖經
[00:19:44.000 --> 00:19:47.000]  亦是次下三十三章第六節
[00:19:47.000 --> 00:19:48.000]  大家看不看得到
[00:19:48.000 --> 00:19:50.000]  請一起讀一次
[00:19:50.000 --> 00:20:05.000]  (英文)
[00:20:05.000 --> 00:20:06.000]  耶利米斯七章
[00:20:06.000 --> 00:20:08.000]  耶利米斯總共有好幾次提到恩聯子谷
[00:20:08.000 --> 00:20:09.000]  請一起讀出
[00:20:10.000 --> 00:20:22.000]  (英文)
[00:20:22.000 --> 00:20:24.000]  恩聯子谷由於山高的緣故
[00:20:24.000 --> 00:20:27.000]  在大城市耶路撒冷的西南面
[00:20:27.000 --> 00:20:32.000]  所以慢慢變成垃圾的焚化場
[00:20:32.000 --> 00:20:36.000]  即是人們將垃圾傾倒在那裏
[00:20:36.000 --> 00:20:42.000]  而行邪術的人很多時受著外邦
[00:20:42.000 --> 00:20:44.000]  你知道舊約有一個叫摩洛神
[00:20:44.000 --> 00:20:48.000]  受著外邦的宗教所影響
[00:20:48.000 --> 00:20:52.000]  所以他們認為將子女獻給他們的上帝
[00:20:52.000 --> 00:20:54.000]  獻給他們的摩洛神
[00:20:54.000 --> 00:20:57.000]  神就會聽他們的話 賜福給他們
[00:20:57.000 --> 00:21:01.000]  所以他們會將子女殺了 火燒他們
[00:21:01.000 --> 00:21:03.000]  在哪裏呢 恩聯子谷
[00:21:03.000 --> 00:21:08.000]  在那裏成為行邪術和污穢的地方
[00:21:08.000 --> 00:21:10.000]  馬方第九章說
[00:21:10.000 --> 00:21:15.000]  地獄的火是不會熄滅的
[00:21:15.000 --> 00:21:17.000]  地獄的蟲是不會死的
[00:21:17.000 --> 00:21:19.000]  就是這個背景
[00:21:19.000 --> 00:21:21.000]  就是在說恩聯子谷
[00:21:21.000 --> 00:21:23.000]  地獄的字就是恩聯子谷
[00:21:23.000 --> 00:21:28.000]  恩聯子谷是一個長期有焚化的地方
[00:21:28.000 --> 00:21:33.000]  因為是垃圾的地方 所以有很多蟲在那裏置生
[00:21:33.000 --> 00:21:37.000]  無論如何 聖經裏面說到
[00:21:37.000 --> 00:21:42.000]  新約很多時將恩聯子谷都翻譯為地獄
[00:21:42.000 --> 00:21:44.000]  除了一次彼得後書最後的字
[00:21:44.000 --> 00:21:45.000]  你看不到的
[00:21:45.000 --> 00:21:50.000]  彼得後書二章四節說到地獄是另外一個字之外
[00:21:50.000 --> 00:21:53.000]  其他地方都是恩聯子谷這個字
[00:21:53.000 --> 00:21:55.000]  簡單點說
[00:21:55.000 --> 00:21:59.000]  裁處到陰間是甚麼意思呢
[00:21:59.000 --> 00:22:03.000]  陰間有闊的定義 有窄的定義
[00:22:03.000 --> 00:22:07.000]  闊的定義是所有人離開世界就去到的地方
[00:22:07.000 --> 00:22:10.000]  陰間有些聖經在經文裏面
[00:22:10.000 --> 00:22:13.000]  比如哲學第二章就將它翻譯成墳墓
[00:22:13.000 --> 00:22:17.000]  等於所有人信的不信的 屬於主的不屬於主的都去到地方
[00:22:17.000 --> 00:22:21.000]  這是闊的定義 陰間或者去到墳墓的地方
[00:22:21.000 --> 00:22:23.000]  陰間好像這裏
[00:22:23.000 --> 00:22:26.000]  《路加芬第十六章》裏面有一個窄的定義
[00:22:26.000 --> 00:22:30.000]  是一個受痛苦的地方
[00:22:30.000 --> 00:22:32.000]  裁處離開世界之後
[00:22:32.000 --> 00:22:37.000]  就在陰間即時受到極大的痛苦
[00:22:37.000 --> 00:22:43.000]  然後拉薩路這個神所愛的離開世界之後
[00:22:43.000 --> 00:22:46.000]  他就到了天父所住的地方
[00:22:46.000 --> 00:22:48.000]  或者叫樂園 或者叫天堂
[00:22:48.000 --> 00:22:51.000]  所以第一個要澄清的觀念就是
[00:22:51.000 --> 00:22:54.000]  除了天堂之外 請大家記得
[00:22:54.000 --> 00:22:56.000]  一個人離開世界之後
[00:22:56.000 --> 00:23:00.000]  他不是等等等等 叫做靈魂睡眠論
[00:23:00.000 --> 00:23:04.000]  等等等等等 甚麼都不知道 等到上帝再回來
[00:23:04.000 --> 00:23:07.000]  根據這段聖經說 拉薩路離開世界
[00:23:07.000 --> 00:23:10.000]  裁處離開世界 是有知覺的 可以說話的
[00:23:10.000 --> 00:23:13.000]  是受痛苦的 然後有呼喊的聲音的
[00:23:13.000 --> 00:23:16.000]  他知道靈魂仍然活躍的
[00:23:16.000 --> 00:23:20.000]  如果加上貧死經驗 你知道更加是
[00:23:20.000 --> 00:23:22.000]  貧死經驗 剛才我提過的那本書
[00:23:22.000 --> 00:23:27.000]  心臟科醫生說 有人見到天堂 有人見到地獄
[00:23:27.000 --> 00:23:30.000]  兩種都有的
[00:23:30.000 --> 00:23:32.000]  所以一個人離開世界
[00:23:32.000 --> 00:23:34.000]  不是等於進入長期休眠狀態
[00:23:34.000 --> 00:23:38.000]  他仍然有知覺的 這是第一點
[00:23:38.000 --> 00:23:41.000]  第二點 我想補充一句
[00:23:41.000 --> 00:23:45.000]  路加方第23章42-43
[00:23:45.000 --> 00:23:47.000]  耶穌釘十字架的時間有兩個囚犯
[00:23:47.000 --> 00:23:49.000]  一個在左邊 一個在右邊
[00:23:49.000 --> 00:23:51.000]  一個拒絕 一個相信
[00:23:51.000 --> 00:23:53.000]  相信的人對耶穌這樣說
[00:23:53.000 --> 00:23:54.000]  然後耶穌怎樣回應他呢?
[00:23:54.000 --> 00:23:56.000]  我們一起讀出這兩節聖經吧
[00:23:56.000 --> 00:24:00.000]  「就說:耶穌啊!你德國降臨的時候
[00:24:00.000 --> 00:24:04.000]  求祢紀念我!耶穌對他說:
[00:24:04.000 --> 00:24:07.000]  我實在告訴你
[00:24:07.000 --> 00:24:11.000]  今日你要和我在樂園裡了」
[00:24:11.000 --> 00:24:16.000]  這更加是支持剛才所說的結論
[00:24:16.000 --> 00:24:20.000]  這個投靠耶穌臨死的囚犯
[00:24:20.000 --> 00:24:23.000]  「神啊!祢的國度來到的時候
[00:24:23.000 --> 00:24:24.000]  請祢紀念我」
[00:24:24.000 --> 00:24:27.000]  他以為這永恆是很遠 是將來的事
[00:24:27.000 --> 00:24:29.000]  耶穌回應說:
[00:24:29.000 --> 00:24:31.000]  「今日你離開世界之後
[00:24:31.000 --> 00:24:34.000]  今日我就要和你在樂園裡」
[00:24:34.000 --> 00:24:35.000]  然後再補充約翰福音
[00:24:35.000 --> 00:24:37.000]  耶穌離開世界之後去哪裏呢?
[00:24:37.000 --> 00:24:39.000]  在約翰福音第20章說
[00:24:39.000 --> 00:24:40.000]  瑪利亞想抓住他
[00:24:40.000 --> 00:24:43.000]  「你不要抓住我 因為我要到婦那裡去」
[00:24:43.000 --> 00:24:45.000]  即是到天堂去
[00:24:45.000 --> 00:24:47.000]  換言之 一個人離開世界
[00:24:47.000 --> 00:24:49.000]  屬於主的人會去到樂園
[00:24:49.000 --> 00:24:52.000]  或是上帝的居所 即是天堂的地方
[00:24:52.000 --> 00:24:57.000]  然後天堂的永恆式
[00:24:57.000 --> 00:25:02.000]  經文繼續在23節說
[00:25:02.000 --> 00:25:05.000]  財主很痛苦
[00:25:05.000 --> 00:25:12.000]  然後對面的阿爸拉罕和在他身邊的拉薩路說
[00:25:12.000 --> 00:25:17.000]  可憐我爸 可不可以叫拉薩路來用指頭沾一些水
[00:25:17.000 --> 00:25:19.000]  涼涼我的舌頭
[00:25:19.000 --> 00:25:23.000]  讓他想像一個極其乾旱 極其痛苦的狀態
[00:25:23.000 --> 00:25:26.000]  阿爸拉罕回應說:
[00:25:26.000 --> 00:25:28.000]  「是不可以的」
[00:25:28.000 --> 00:25:34.000]  然後財主說:
[00:25:34.000 --> 00:25:36.000]  「那不如既然不可以的話
[00:25:36.000 --> 00:25:41.000]  就請拉薩路或請一些人
[00:25:41.000 --> 00:25:45.000]  告訴我葬在生的幾兄弟
[00:25:45.000 --> 00:25:47.000]  讓他們不用像我那麼慘
[00:25:47.000 --> 00:25:49.000]  聽到原來天堂地獄是真的
[00:25:49.000 --> 00:25:52.000]  他們就不會落到這個可憐的狀態」
[00:25:52.000 --> 00:25:54.000]  但答案仍然是NO
[00:25:54.000 --> 00:25:58.000]  阿爸拉罕說:「不可以的」
[00:25:58.000 --> 00:26:02.000]  即是說天堂地獄的決定是在生做的
[00:26:02.000 --> 00:26:08.000]  並且是永遠的 不能更改的
[00:26:08.000 --> 00:26:10.000]  請留意經文的細節
[00:26:10.000 --> 00:26:13.000]  天堂地獄是不能改變的
[00:26:13.000 --> 00:26:18.000]  16章26節
[00:26:18.000 --> 00:26:20.000]  請讀出
[00:26:20.000 --> 00:26:24.000]  「不但這樣 並且在你我之間
[00:26:24.000 --> 00:26:26.000]  有深淵限定
[00:26:26.000 --> 00:26:31.000]  以至人要從這邊過到你們那邊是不能的
[00:26:31.000 --> 00:26:36.000]  要從那邊過到我們這邊也是不能的」
[00:26:36.000 --> 00:26:39.000]  請留意這裡說的不是拉薩路一個人的事
[00:26:39.000 --> 00:26:41.000]  不是財主一個人的事
[00:26:41.000 --> 00:26:46.000]  是你們那邊過到我們這邊
[00:26:46.000 --> 00:26:49.000]  是一個一般的說法
[00:26:49.000 --> 00:26:51.000]  不是只是個人
[00:26:51.000 --> 00:26:52.000]  因為這個人不行
[00:26:52.000 --> 00:26:54.000]  是所有人
[00:26:54.000 --> 00:26:56.000]  然後這裡深淵阻隔
[00:26:56.000 --> 00:27:02.000]  這邊那邊是在說陰間和樂園的分別
[00:27:02.000 --> 00:27:07.000]  所以天堂地獄不但不能改變
[00:27:07.000 --> 00:27:09.000]  而且是不能溝通
[00:27:09.000 --> 00:27:13.000]  這個今生決定了的事
[00:27:13.000 --> 00:27:16.000]  在進入永恆裏是不能改變的
[00:27:16.000 --> 00:27:19.000]  然後同樣地
[00:27:19.000 --> 00:27:25.000]  天堂地獄還有所謂用中國人的術語說
[00:27:25.000 --> 00:27:31.000]  陽間自然再生的人間和陰間也不能溝通
[00:27:31.000 --> 00:27:33.000]  這次在這裡附帶說一說
[00:27:33.000 --> 00:27:35.000]  基督徒不要怕鬼
[00:27:35.000 --> 00:27:37.000]  雖然我非常不贊成你聽鬼故
[00:27:37.000 --> 00:27:41.000]  免得你信心軟弱
[00:27:41.000 --> 00:27:45.000]  但基督徒不應該怕鬼
[00:27:45.000 --> 00:27:48.000]  我們很自然受我們傳統的文化
[00:27:48.000 --> 00:27:51.000]  周圍的環境所影響
[00:27:51.000 --> 00:27:53.000]  如果你家裏有辦過喪事的話
[00:27:53.000 --> 00:27:57.000]  你可能有類似我的經歷
[00:27:57.000 --> 00:28:01.000]  剛剛辦喪事心情很差很低落
[00:28:01.000 --> 00:28:04.000]  如果有次飛蛾或蜻蜓飛進來
[00:28:04.000 --> 00:28:06.000]  你會怎樣想呢?
[00:28:06.000 --> 00:28:08.000]  會否回來報告?
[00:28:08.000 --> 00:28:09.000]  回來跟我說話?
[00:28:09.000 --> 00:28:13.000]  千萬不要打死再死一次
[00:28:13.000 --> 00:28:14.000]  我不知道大家有沒有這樣想
[00:28:14.000 --> 00:28:19.000]  你很自然地將迷信的東西都走出來
[00:28:19.000 --> 00:28:20.000]  我再說
[00:28:20.000 --> 00:28:25.000]  基督徒的信仰是根據聖經
[00:28:25.000 --> 00:28:26.000]  你每一次問的時候
[00:28:26.000 --> 00:28:27.000]  我這樣說這樣想
[00:28:27.000 --> 00:28:28.000]  是否有聖經根據?
[00:28:28.000 --> 00:28:32.000]  否則不是出自上帝的啟示
[00:28:32.000 --> 00:28:35.000]  是你自己將所有東西加起來
[00:28:35.000 --> 00:28:38.000]  做一個糊塗的基督徒
[00:28:38.000 --> 00:28:40.000]  我應該根據聖經說
[00:28:40.000 --> 00:28:41.000]  聖經說沒有就沒有
[00:28:41.000 --> 00:28:45.000]  所以基督徒不要怕鬼
[00:28:45.000 --> 00:28:47.000]  可以嗎?
[00:28:47.000 --> 00:28:52.000]  你不理我沒辦法
[00:28:52.000 --> 00:28:55.000]  財主就在陰間裏面
[00:28:55.000 --> 00:29:01.000]  聖經形容拉薩路在阿伯拉罕的懷女
[00:29:01.000 --> 00:29:04.000]  大概拉薩路是一個成年人
[00:29:04.000 --> 00:29:07.000]  怎會有一個成年男人在另一個男人的懷裡呢?
[00:29:07.000 --> 00:29:10.000]  這是甚麼意思呢?
[00:29:10.000 --> 00:29:12.000]  我們太習慣了
[00:29:12.000 --> 00:29:14.000]  好像沒甚麼想法
[00:29:14.000 --> 00:29:16.000]  所以跟大家分享一下
[00:29:16.000 --> 00:29:21.000]  究竟聖經裏面的「在懷女」是怎樣用的呢?
[00:29:21.000 --> 00:29:23.000]  大概分為兩類
[00:29:23.000 --> 00:29:25.000]  有幾個例子
[00:29:25.000 --> 00:29:27.000]  有段聖經說
[00:29:27.000 --> 00:29:30.000]  摩西曾經在文數記裏面
[00:29:30.000 --> 00:29:35.000]  很灰心喪志
[00:29:35.000 --> 00:29:37.000]  說不做了
[00:29:37.000 --> 00:29:39.000]  為甚麼不做呢?
[00:29:39.000 --> 00:29:41.000]  因為那些以色列人太難受了
[00:29:41.000 --> 00:29:44.000]  有過百萬個以色列人
[00:29:44.000 --> 00:29:46.000]  甚麼都埋怨
[00:29:46.000 --> 00:29:48.000]  一不巧就拿石頭扔人
[00:29:48.000 --> 00:29:50.000]  很麻煩的
[00:29:50.000 --> 00:29:52.000]  沒有水喝當然埋怨
[00:29:52.000 --> 00:29:54.000]  沒有食物又埋怨
[00:29:54.000 --> 00:29:56.000]  有馬拿吃又埋怨
[00:29:56.000 --> 00:29:58.000]  沒有肉吃又埋怨
[00:29:58.000 --> 00:30:00.000]  走路辛苦又埋怨
[00:30:00.000 --> 00:30:02.000]  很多埋怨的
[00:30:02.000 --> 00:30:04.000]  摩西說不做了
[00:30:04.000 --> 00:30:06.000]  然後他用了一句說話這樣說
[00:30:06.000 --> 00:30:08.000]  神啊 那些以色列人
[00:30:08.000 --> 00:30:12.000]  豈是在我懷裡撫養的孩子呢?
[00:30:12.000 --> 00:30:14.000]  即是說
[00:30:14.000 --> 00:30:16.000]  摩西說這不是我的血緣 不是我親生的
[00:30:16.000 --> 00:30:18.000]  不是和我這麼親密的關係
[00:30:18.000 --> 00:30:20.000]  不關我的事
[00:30:20.000 --> 00:30:22.000]  我們做牧者有時也會這樣
[00:30:22.000 --> 00:30:28.000]  會做很激氣的都會這樣
[00:30:28.000 --> 00:30:30.000]  希望你們生生生生
[00:30:30.000 --> 00:30:32.000]  還有
[00:30:32.000 --> 00:30:34.000]  拿俄米
[00:30:34.000 --> 00:30:36.000]  路德的拿俄米
[00:30:36.000 --> 00:30:38.000]  當波亞斯和路德生了第一個新婚者的時候
[00:30:38.000 --> 00:30:42.000]  就交給拿俄米成為養子
[00:30:42.000 --> 00:30:46.000]  聖經說拿俄米抱孩子在他懷裡
[00:30:46.000 --> 00:30:48.000]  即是說一個很親密
[00:30:48.000 --> 00:30:50.000]  好像父母或公公婆婆那樣
[00:30:50.000 --> 00:30:52.000]  和他建立很親密的關係
[00:30:52.000 --> 00:30:54.000]  有個很有趣的例子
[00:30:54.000 --> 00:30:58.000]  大衛王犯罪之後
[00:30:58.000 --> 00:31:02.000]  勇敢的先知拿丹警告他
[00:31:02.000 --> 00:31:06.000]  不過這個先知除了有勇氣之外
[00:31:06.000 --> 00:31:08.000]  還有很智慧的人
[00:31:08.000 --> 00:31:10.000]  他講一個故事給他聽
[00:31:10.000 --> 00:31:12.000]  這個故事說什麼呢?
[00:31:12.000 --> 00:31:14.000]  這個大城裡有一個很有錢的人
[00:31:14.000 --> 00:31:16.000]  然後一個很窮的人
[00:31:16.000 --> 00:31:18.000]  他覺得他子女和養羊羔
[00:31:18.000 --> 00:31:20.000]  就好像我們今天的寵物那樣
[00:31:20.000 --> 00:31:22.000]  因為他不是養來吃的
[00:31:22.000 --> 00:31:24.000]  是養來和他玩
[00:31:24.000 --> 00:31:26.000]  和他的子女一起
[00:31:26.000 --> 00:31:30.000]  甚至形容這個羊羔睡在貧窮人的懷裡
[00:31:30.000 --> 00:31:32.000]  當他的子女那樣
[00:31:32.000 --> 00:31:36.000]  當然財主強行要搶走他等等
[00:31:36.000 --> 00:31:40.000]  這些形容都表示在懷裡
[00:31:40.000 --> 00:31:42.000]  是什麼意思呢?
[00:31:42.000 --> 00:31:44.000]  就好像父母很疼愛自己的子女那樣
[00:31:44.000 --> 00:31:46.000]  另外一個用法
[00:31:46.000 --> 00:31:48.000]  在《西約聖經》唯一的一次
[00:31:48.000 --> 00:31:50.000]  也是很特別的一次
[00:31:50.000 --> 00:31:52.000]  就是在最後晚餐的時間
[00:31:52.000 --> 00:31:54.000]  耶穌的門徒
[00:31:54.000 --> 00:31:56.000]  其中一個學生叫約翰
[00:31:56.000 --> 00:31:58.000]  聖經說他靠近耶穌的懷裡
[00:31:58.000 --> 00:32:04.000]  這說法就比較像現在拉薩路和阿不拉罕的情況
[00:32:04.000 --> 00:32:06.000]  同樣地約翰是一個成年人
[00:32:06.000 --> 00:32:08.000]  怎麼會靠近耶穌的懷裡呢?
[00:32:08.000 --> 00:32:10.000]  你覺得很奇怪吧?
[00:32:10.000 --> 00:32:12.000]  待會兒散會你和我吃飯
[00:32:12.000 --> 00:32:14.000]  人家懷裡就說
[00:32:14.000 --> 00:32:16.000]  牧師坐下一點
[00:32:16.000 --> 00:32:18.000]  很奇怪吧?
[00:32:18.000 --> 00:32:20.000]  怎麼會靠近他的懷裡呢?
[00:32:20.000 --> 00:32:22.000]  其中一個解釋就是
[00:32:22.000 --> 00:32:24.000]  猶太人是這樣凍著吃飯的
[00:32:24.000 --> 00:32:26.000]  靠在席子上
[00:32:26.000 --> 00:32:28.000]  這隻手是用來抓著吃的
[00:32:28.000 --> 00:32:30.000]  這個解釋部分的原因
[00:32:30.000 --> 00:32:32.000]  但也很難不解釋
[00:32:32.000 --> 00:32:34.000]  如果約翰凍在耶穌的旁邊
[00:32:34.000 --> 00:32:36.000]  然後靠近他的懷裡
[00:32:36.000 --> 00:32:38.000]  除非那些人吃完飯
[00:32:38.000 --> 00:32:40.000]  就像沙甸擠得很擠
[00:32:40.000 --> 00:32:44.000]  所以這可能不是一個完全的解釋
[00:32:44.000 --> 00:32:50.000]  其實當他說在懷裡的時候
[00:32:50.000 --> 00:32:54.000]  不一定是指距離
[00:32:54.000 --> 00:32:56.000]  是一種形容的方法
[00:32:56.000 --> 00:32:58.000]  形容方法就像我們中國人請吃飯
[00:32:58.000 --> 00:33:00.000]  你坐在左邊、右邊
[00:33:00.000 --> 00:33:02.000]  或是西人也是
[00:33:02.000 --> 00:33:04.000]  是主要的嘉賓、主要的人
[00:33:04.000 --> 00:33:08.000]  在懷裡就很接近主人家坐的位置
[00:33:08.000 --> 00:33:12.000]  所以第二個理解就是
[00:33:12.000 --> 00:33:16.000]  是主人家尊貴的身份
[00:33:16.000 --> 00:33:18.000]  回到阿伯拉罕的懷裡
[00:33:18.000 --> 00:33:20.000]  是什麼意思呢?
[00:33:20.000 --> 00:33:24.000]  就是阿伯拉罕所愛的兒女
[00:33:24.000 --> 00:33:26.000]  拉薩路是阿伯拉罕所愛的兒女
[00:33:26.000 --> 00:33:30.000]  我忘記了改這段經文
[00:33:30.000 --> 00:33:32.000]  羅馬書不是八章
[00:33:32.000 --> 00:33:34.000]  是第四章
[00:33:34.000 --> 00:33:36.000]  那裡形容阿伯拉罕是信心之父
[00:33:36.000 --> 00:33:40.000]  所有有信心的人
[00:33:40.000 --> 00:33:42.000]  因為阿伯拉罕這個標誌
[00:33:42.000 --> 00:33:44.000]  阿伯拉罕這個行動
[00:33:44.000 --> 00:33:46.000]  所以他成為歷世歷代
[00:33:46.000 --> 00:33:50.000]  所有對上帝有信心的人
[00:33:50.000 --> 00:33:52.000]  好像一個屬龍父親一樣
[00:33:52.000 --> 00:33:54.000]  在羅馬書第四章
[00:33:54.000 --> 00:33:58.000]  阿伯拉罕就是上文說的
[00:33:58.000 --> 00:34:00.000]  作一切未受割禮
[00:34:00.000 --> 00:34:04.000]  加上他就是外邦人的父親
[00:34:04.000 --> 00:34:06.000]  同時接著第十二節說
[00:34:06.000 --> 00:34:08.000]  他也是作受割禮
[00:34:08.000 --> 00:34:10.000]  即猶太人的父親
[00:34:10.000 --> 00:34:14.000]  下文說的是他恩信青年
[00:34:14.000 --> 00:34:16.000]  當他有信心的時候
[00:34:16.000 --> 00:34:18.000]  就成為阿伯拉罕的後製
[00:34:18.000 --> 00:34:20.000]  好像是屬龍的父親一樣
[00:34:20.000 --> 00:34:22.000]  即是說阿伯拉罕的懷裡
[00:34:22.000 --> 00:34:24.000]  用剛才的背景說
[00:34:24.000 --> 00:34:28.000]  拉薩路是一個對上帝有信心的人
[00:34:28.000 --> 00:34:32.000]  並且將來在上帝天國賢侄裡
[00:34:32.000 --> 00:34:36.000]  他是上帝的貴賓、上帝的嘉賓
[00:34:36.000 --> 00:34:42.000]  因此我想說天堂地獄
[00:34:42.000 --> 00:34:46.000]  第三點就是有它的選擇性
[00:34:46.000 --> 00:34:50.000]  剛才我提過整個路加方十六章
[00:34:50.000 --> 00:34:52.000]  是說錢的問題、物質的問題
[00:34:52.000 --> 00:34:56.000]  耶穌說完一個畢業管家這個比喻之後
[00:34:56.000 --> 00:35:00.000]  接著法理賽人和那些宗教領袖的反應是這樣的
[00:35:00.000 --> 00:35:04.000]  一起讀出十六章十四到十五節
[00:35:26.000 --> 00:35:29.000]  當耶穌說完一個畢業管家的比喻
[00:35:29.000 --> 00:35:31.000]  說到不要貪財的時候
[00:35:31.000 --> 00:35:34.000]  法理賽人踩到他的要害
[00:35:34.000 --> 00:35:36.000]  去癡笑耶穌
[00:35:36.000 --> 00:35:38.000]  如果是像今天的說話
[00:35:38.000 --> 00:35:40.000]  說這些就是他不聽
[00:35:40.000 --> 00:35:43.000]  然後耶穌再說一個比喻給你聽
[00:35:43.000 --> 00:35:45.000]  就是天堂和地獄
[00:35:45.000 --> 00:35:47.000]  即是說如果你繼續以人生
[00:35:47.000 --> 00:35:49.000]  以錢財為你存在的目的的話
[00:35:49.000 --> 00:35:54.000]  你會面對陰間、地獄的痛苦
[00:35:54.000 --> 00:35:57.000]  有一句說話是比較難解的
[00:35:57.000 --> 00:35:59.000]  請我們看《翻開聖經》
[00:35:59.000 --> 00:36:01.000]  我沒有打出來 請看《翻開聖經》
[00:36:01.000 --> 00:36:03.000]  第25節
[00:36:03.000 --> 00:36:07.000]  甚麼令財主下陰間?
[00:36:07.000 --> 00:36:10.000]  又甚麼令拉撒路上天堂?
[00:36:10.000 --> 00:36:13.000]  眼看25節可能會有誤解
[00:36:13.000 --> 00:36:15.000]  請一起讀出25節
[00:36:15.000 --> 00:36:17.000]  阿伯拉罕說:
[00:36:17.000 --> 00:36:21.000]  「兒啊!你該回想你生前享過福
[00:36:21.000 --> 00:36:24.000]  拉撒路也受過苦
[00:36:24.000 --> 00:36:27.000]  如今他在這裡得安慰
[00:36:27.000 --> 00:36:29.000]  你倒受痛苦」
[00:36:29.000 --> 00:36:32.000]  如果你在《迦南道真堂》聽得慣
[00:36:32.000 --> 00:36:35.000]  你會知道這個叫做「交叉式平衡」
[00:36:35.000 --> 00:36:38.000]  即是你該回想你生前
[00:36:38.000 --> 00:36:40.000]  即是這個財主享過福
[00:36:40.000 --> 00:36:42.000]  拉撒路受過苦
[00:36:42.000 --> 00:36:43.000]  對比一下
[00:36:43.000 --> 00:36:44.000]  反過來說
[00:36:44.000 --> 00:36:47.000]  「如今拉撒路在這裡得安慰」
[00:36:47.000 --> 00:36:49.000]  反過來說
[00:36:49.000 --> 00:36:51.000]  最後的那句就延接第一句
[00:36:51.000 --> 00:36:53.000]  「財主你卻受過痛苦」
[00:36:53.000 --> 00:36:55.000]  眼看這句說話
[00:36:55.000 --> 00:36:57.000]  好像是甚麼令他們決定上天堂?
[00:36:57.000 --> 00:36:59.000]  因為你之前享過福
[00:36:59.000 --> 00:37:02.000]  你入陰間後就要下陰
[00:37:02.000 --> 00:37:04.000]  就要受苦
[00:37:04.000 --> 00:37:06.000]  你在生的時候受過痛苦
[00:37:06.000 --> 00:37:08.000]  可憐一下你
[00:37:08.000 --> 00:37:11.000]  讓你將來可以上天堂
