
[00:00:00.000 --> 00:00:09.000]  難得我們可以聚集在主的家裏面再相聚
[00:24:11.000 --> 00:24:12.000]  有神自己的
[00:24:12.000 --> 00:24:14.000]  不再需要豐盛生命堂
[00:24:14.000 --> 00:24:16.000]  不再需要禮拜堂
[00:24:16.000 --> 00:24:18.000]  我們全宇宙所有的人
[00:24:18.000 --> 00:24:20.000]  都在神的裡面
[00:24:20.000 --> 00:24:21.000]  在神的面前
[00:24:21.000 --> 00:24:23.000]  一起的敬拜
[00:24:23.000 --> 00:24:24.000]  哇
[00:24:24.000 --> 00:24:27.000]  說起來都毛骨悚然
[00:24:27.000 --> 00:24:29.000]  然後那裡沒有日光
[00:24:29.000 --> 00:24:30.000]  沒有星光
[00:24:30.000 --> 00:24:31.000]  沒有什麼光
[00:24:31.000 --> 00:24:34.000]  因為神自己是光
[00:24:34.000 --> 00:24:35.000]  明白嗎
[00:24:35.000 --> 00:24:36.000]  我明白了
[00:24:36.000 --> 00:24:39.000]  因為祂是萬有的本源
[00:24:39.000 --> 00:24:42.000]  連所有的光體都是祂出來的
[00:24:42.000 --> 00:24:45.000]  那祂自己做光有什麼問題
[00:24:45.000 --> 00:24:49.000]  這個就是我所期盼的榮光
[00:24:49.000 --> 00:24:51.000]  我不期盼別的光
[00:24:51.000 --> 00:24:55.000]  我只期盼上主的光
[00:24:55.000 --> 00:24:58.000]  有人能否定我這個信仰嗎
[00:24:58.000 --> 00:25:01.000]  有人能否拒絕我這樣的期盼嗎
[00:25:01.000 --> 00:25:03.000]  誰有這樣的權柄
[00:25:03.000 --> 00:25:04.000]  有這樣的能力
[00:25:04.000 --> 00:25:06.000]  沒有啊
[00:25:06.000 --> 00:25:08.000]  真正的光
[00:25:08.000 --> 00:25:10.000]  在神的面前
[00:25:10.000 --> 00:25:12.000]  而這個就是
[00:25:12.000 --> 00:25:14.000]  我們讀到啟示錄的時候
[00:25:14.000 --> 00:25:16.000]  說見不到城裡面有電
[00:25:16.000 --> 00:25:18.000]  因為主神全能者和羔羊
[00:25:18.000 --> 00:25:20.000]  成為城的電
[00:25:20.000 --> 00:25:23.000]  城裡面又不需要日光月光
[00:25:23.000 --> 00:25:25.000]  因為神的榮光照耀
[00:25:25.000 --> 00:25:29.000]  又有羔羊成為這座城的燈
[00:25:29.000 --> 00:25:33.000]  列國要在城的光裡面行走
[00:25:33.000 --> 00:25:40.000]  地上的君王必將自己的榮耀歸於那城
[00:25:40.000 --> 00:25:44.000]  城門白晝總不關閉
[00:25:44.000 --> 00:25:47.000]  在那裡原沒有黑夜
[00:25:47.000 --> 00:25:52.000]  人必將列國的榮耀尊貴歸於那城
[00:25:52.000 --> 00:25:54.000]  有一首歌我很喜歡
[00:25:54.000 --> 00:25:57.000]  我希望找人和阿健一起搭下來唱
[00:25:57.000 --> 00:26:00.000]  No more night
[00:26:00.000 --> 00:26:03.000]  No more tears
[00:26:03.000 --> 00:26:05.000]  再沒有黑夜
[00:26:05.000 --> 00:26:07.000]  再沒有眼淚
[00:26:07.000 --> 00:26:12.000]  我們要在那裡一起歌頌讚美神
[00:26:12.000 --> 00:26:14.000]  而還有啊
[00:26:14.000 --> 00:26:17.000]  除了神是電除了神是光
[00:26:17.000 --> 00:26:19.000]  還有在這個城裡面
[00:26:19.000 --> 00:26:24.000]  是有一條河叫做生命河
[00:26:24.000 --> 00:26:27.000]  生命河流出來的是活水
[00:26:27.000 --> 00:26:29.000]  這個生命河的活水
[00:26:29.000 --> 00:26:33.000]  是滋潤著旁邊的樹木
[00:26:33.000 --> 00:26:35.000]  這個樹木是果樹
[00:26:35.000 --> 00:26:38.000]  是常年都結出這個果實
[00:26:38.000 --> 00:26:41.000]  能夠醫治萬民病
[00:26:41.000 --> 00:26:44.000]  這不就是一個終極的健康
[00:26:44.000 --> 00:26:46.000]  終極的生命的圖畫
[00:26:46.000 --> 00:26:47.000]  在這個人世間
[00:26:47.000 --> 00:26:50.000]  人用很多的方法去追求生命
[00:26:50.000 --> 00:26:52.000]  去保住這一條的性命
[00:26:52.000 --> 00:26:54.000]  但是真真正正的
[00:26:54.000 --> 00:26:59.000]  這一切終歸都因為死亡的緣故歸於桃源
[00:26:59.000 --> 00:27:03.000]  唯有那能夠突破死亡
[00:27:03.000 --> 00:27:07.000]  長久給我們新生命的那一位
[00:27:07.000 --> 00:27:10.000]  是我們的盼望
[00:27:10.000 --> 00:27:12.000]  這個生命河
[00:27:12.000 --> 00:27:14.000]  生命樹
[00:27:14.000 --> 00:27:17.000]  每個月都結果子
[00:27:17.000 --> 00:27:21.000]  樹上的葉子乃為醫治萬民病
[00:27:21.000 --> 00:27:23.000]  以後沒有咒詛
[00:27:23.000 --> 00:27:27.000]  以後神的僕人都要侍奉他
[00:27:27.000 --> 00:27:31.000]  神的名要刻在他們的額上
[00:27:31.000 --> 00:27:33.000]  就來到今天講道的
[00:27:33.000 --> 00:27:36.000]  引出來的那一節金句
[00:27:36.000 --> 00:27:38.000]  不再有黑夜
[00:27:38.000 --> 00:27:41.000]  他們也不用燈光日光
[00:27:41.000 --> 00:27:43.000]  因為主神要光照他們
[00:27:43.000 --> 00:27:45.000]  他們要作王
[00:27:45.000 --> 00:27:48.000]  直到永永遠遠
[00:27:48.000 --> 00:27:51.000]  當人接受上主為王
[00:27:51.000 --> 00:27:53.000]  為獨一的王的時候
[00:27:53.000 --> 00:27:55.000]  這一位獨一的王
[00:27:55.000 --> 00:27:57.000]  也都要將這些人
[00:27:57.000 --> 00:28:00.000]  來到聖上從灰塵裏面
[00:28:00.000 --> 00:28:01.000]  抬舉貧窮人
[00:28:01.000 --> 00:28:04.000]  從糞堆裏面來抬舉他們
[00:28:04.000 --> 00:28:06.000]  使他們與王子同坐
[00:28:06.000 --> 00:28:09.000]  就永遠作王
[00:28:09.000 --> 00:28:13.000]  我想你聽過我講無限次這麼多
[00:28:13.000 --> 00:28:15.000]  人最尊貴
[00:28:15.000 --> 00:28:18.000]  最威榮的時候
[00:28:18.000 --> 00:28:21.000]  就是苦服敬拜的時候
[00:28:21.000 --> 00:28:24.000]  人在尊貴的時候
[00:28:24.000 --> 00:28:29.000]  就是除了基督我們沒有王
[00:28:29.000 --> 00:28:31.000]  人在卑賤的時候
[00:28:31.000 --> 00:28:35.000]  就是除了凱撒我們沒有王
[00:28:35.000 --> 00:28:37.000]  然後出賣基督
[00:28:37.000 --> 00:28:40.000]  那是人最墮落的時候
[00:28:40.000 --> 00:28:44.000]  你說我這些說話很有政治意味
[00:28:44.000 --> 00:28:46.000]  我承認
[00:28:46.000 --> 00:28:49.000]  我不會迴避基督信仰裏面
[00:28:49.000 --> 00:28:55.000]  對任何不屬於上帝的權柄的挑戰
[00:28:55.000 --> 00:28:57.000]  因為人
[00:28:57.000 --> 00:28:59.000]  受造
[00:28:59.000 --> 00:29:00.000]  尊貴
[00:29:00.000 --> 00:29:02.000]  奇妙
[00:29:02.000 --> 00:29:04.000]  是沒有任何人
[00:29:04.000 --> 00:29:10.000]  能夠來褫奪他的尊嚴
[00:29:10.000 --> 00:29:14.000]  如果你聽我講到聽了這麼多十年
[00:29:14.000 --> 00:29:16.000]  來到最後的
[00:29:16.000 --> 00:29:19.000]  我算是人生比較後的一個
[00:29:19.000 --> 00:29:20.000]  十年
[00:29:20.000 --> 00:29:22.000]  或者二十年
[00:29:22.000 --> 00:29:26.000]  我當然希望是我人生最後的三十年
[00:29:26.000 --> 00:29:30.000]  我希望你越聽
[00:29:30.000 --> 00:29:33.000]  越覺得我是講聖經
[00:29:33.000 --> 00:29:37.000]  而不是覺得我借題發揮
[00:29:37.000 --> 00:29:39.000]  我想我的theology
[00:29:39.000 --> 00:29:41.000]  我的神學
[00:29:41.000 --> 00:29:45.000]  是以基督為中心
[00:29:45.000 --> 00:29:49.000]  是以神的榮耀為中心
[00:29:49.000 --> 00:29:54.000]  無懼任何的環境
[00:29:54.000 --> 00:29:57.000]  都忠心的來呼籲人
[00:29:57.000 --> 00:30:01.000]  棄假從真
[00:30:01.000 --> 00:30:03.000]  離開黑暗
[00:30:03.000 --> 00:30:05.000]  進入光明
[00:30:05.000 --> 00:30:07.000]  離開偶像
[00:30:07.000 --> 00:30:08.000]  敬拜真神
[00:30:08.000 --> 00:30:10.000]  脫離撒旦
[00:30:10.000 --> 00:30:12.000]  歸向耶穌
[00:30:12.000 --> 00:30:14.000]  勝過私慾
[00:30:14.000 --> 00:30:16.000]  追求聖潔
[00:30:16.000 --> 00:30:17.000]  為我祈禱
[00:30:17.000 --> 00:30:19.000]  如果你記得
[00:30:19.000 --> 00:30:21.000]  這幾樣是我
[00:30:21.000 --> 00:30:24.000]  希望我宣講的哲學
[00:30:24.000 --> 00:30:27.000]  我的人生的方向
[00:30:27.000 --> 00:30:30.000]  這位的神
[00:30:30.000 --> 00:30:33.000]  祂說什麼呢
[00:30:33.000 --> 00:30:34.000]  祂說醫治
[00:30:34.000 --> 00:30:36.000]  祂說釋放
[00:30:36.000 --> 00:30:40.000]  祂說榮耀
[00:30:40.000 --> 00:30:44.000]  祂說這些你要指示眾僕人
[00:30:44.000 --> 00:30:47.000]  遵守這本書上預言的有福
[00:30:47.000 --> 00:30:49.000]  那你都記得了
[00:30:49.000 --> 00:30:52.000]  七教會得勝得勝得勝得勝得勝
[00:30:52.000 --> 00:30:54.000]  我們在說這些的
[00:30:54.000 --> 00:30:56.000]  我們信仰的追求
[00:30:56.000 --> 00:30:59.000]  信仰的生活
[00:30:59.000 --> 00:31:01.000]  最後有兩點
[00:31:01.000 --> 00:31:03.000]  和大家分享
[00:31:03.000 --> 00:31:06.000]  剛才聽的各位弟兄姊妹
[00:31:06.000 --> 00:31:08.000]  這個終極的盼望
[00:31:08.000 --> 00:31:10.000]  終極的榮耀
[00:31:10.000 --> 00:31:12.000]  是上主自己給我們的
[00:31:12.000 --> 00:31:14.000]  感恩嘛
[00:31:14.000 --> 00:31:16.000]  Amen
[00:31:16.000 --> 00:31:19.000]  接著那些呢
[00:31:19.000 --> 00:31:22.000]  在兩張聖經裡面
[00:31:22.000 --> 00:31:24.000]  同樣有警告的
[00:31:24.000 --> 00:31:26.000]  污糟
[00:31:26.000 --> 00:31:28.000]  不乾淨
[00:31:28.000 --> 00:31:31.000]  犬類
[00:31:31.000 --> 00:31:33.000]  行邪術
[00:31:33.000 --> 00:31:35.000]  淫亂
[00:31:35.000 --> 00:31:37.000]  殺人
[00:31:37.000 --> 00:31:39.000]  拜偶像
[00:31:39.000 --> 00:31:41.000]  說謊
[00:31:41.000 --> 00:31:43.000]  編造謊言
[00:31:43.000 --> 00:31:45.000]  兩張聖經
[00:31:45.000 --> 00:31:47.000]  同樣提到這些
[00:31:47.000 --> 00:31:49.000]  這些是神
[00:31:49.000 --> 00:31:51.000]  所增嚴
[00:31:51.000 --> 00:31:53.000]  這些是在新天新地裡面
[00:31:53.000 --> 00:31:55.000]  是沒有份的
[00:31:55.000 --> 00:31:57.000]  這些是在聖城裡面
[00:31:57.000 --> 00:31:59.000]  是沒有份的
[00:31:59.000 --> 00:32:01.000]  這些一定要追討
[00:32:01.000 --> 00:32:03.000]  受審判的
[00:32:03.000 --> 00:32:05.000]  當我們聽到這些的時候
[00:32:05.000 --> 00:32:07.000]  怎樣呢
[00:32:07.000 --> 00:32:09.000]  警惕
[00:32:09.000 --> 00:32:13.000]  因為我們同樣
[00:32:13.000 --> 00:32:15.000]  都是血肉之軀
[00:32:15.000 --> 00:32:17.000]  我們同樣都是有機會
[00:32:17.000 --> 00:32:19.000]  跌倒墮落
[00:32:19.000 --> 00:32:21.000]  所以一定要
[00:32:21.000 --> 00:32:23.000]  努力逃避
[00:32:23.000 --> 00:32:25.000]  這些的事情
[00:32:25.000 --> 00:32:27.000]  不要跌倒
[00:32:27.000 --> 00:32:29.000]  在那裡
[00:32:29.000 --> 00:32:31.000]  不要不覺不覺
[00:32:31.000 --> 00:32:33.000]  側側搏不多角
[00:32:33.000 --> 00:32:35.000]  仍然去
[00:32:35.000 --> 00:32:37.000]  沾染污穢
[00:32:37.000 --> 00:32:39.000]  你以為傳道人
[00:32:39.000 --> 00:32:41.000]  不會沾染污穢嗎
[00:32:41.000 --> 00:32:43.000]  你以為我不會沾染污穢嗎
[00:32:43.000 --> 00:32:45.000]  任何的人
[00:32:45.000 --> 00:32:47.000]  都會,除非他悔改
[00:32:47.000 --> 00:32:49.000]  除非他警醒
[00:32:49.000 --> 00:32:51.000]  有一位
[00:32:51.000 --> 00:32:53.000]  我早幾年
[00:32:53.000 --> 00:32:55.000]  譯過他一本書
[00:32:55.000 --> 00:32:57.000]  精彩到不得了
[00:32:57.000 --> 00:32:59.000]  他被譽為
[00:32:59.000 --> 00:33:01.000]  二十世紀
[00:33:01.000 --> 00:33:03.000]  最偉大的
[00:33:03.000 --> 00:33:05.000]  apologist
[00:33:05.000 --> 00:33:07.000]  護教者
[00:33:07.000 --> 00:33:09.000]  能現
[00:33:09.000 --> 00:33:11.000]  善道
[00:33:11.000 --> 00:33:13.000]  思想真物
[00:33:13.000 --> 00:33:15.000]  我記得在
[00:33:15.000 --> 00:33:17.000]  2000年的時候
[00:33:17.000 --> 00:33:19.000]  在Amsterdam
[00:33:19.000 --> 00:33:21.000]  聽過他一篇的講道
[00:33:21.000 --> 00:33:23.000]  我們在
[00:33:23.000 --> 00:33:25.000]  傳譯的房間裡
[00:33:25.000 --> 00:33:27.000]  追著他來翻譯都不知道多辛苦
[00:33:27.000 --> 00:33:29.000]  很厲害
[00:33:29.000 --> 00:33:31.000]  早幾個月
[00:33:31.000 --> 00:33:33.000]  他死了
[00:33:33.000 --> 00:33:35.000]  好像是7月14日
[00:33:35.000 --> 00:33:37.000]  7月幾時
[00:33:37.000 --> 00:33:39.000]  只不過74歲
[00:33:39.000 --> 00:33:43.000]  很
[00:33:43.000 --> 00:33:45.000]  美妙的安息禮拜
[00:33:45.000 --> 00:33:49.000]  家人為他歌功頌德
[00:33:49.000 --> 00:33:51.000]  很多童工為他
[00:33:51.000 --> 00:33:53.000]  歌功頌德
[00:33:53.000 --> 00:33:55.000]  過不到
[00:33:55.000 --> 00:33:57.000]  三個月
[00:33:57.000 --> 00:33:59.000]  Christianity Today
[00:33:59.000 --> 00:34:01.000]  一份非常有信譽的
[00:34:01.000 --> 00:34:03.000]  基督教雜誌
[00:34:03.000 --> 00:34:05.000]  講出這個人
[00:34:05.000 --> 00:34:07.000]  生活裡的
[00:34:07.000 --> 00:34:09.000]  陰暗的角度
[00:34:09.000 --> 00:34:11.000]  我不說他名字
[00:34:11.000 --> 00:34:13.000]  很大的警惕
[00:34:17.000 --> 00:34:19.000]  啟示錄
[00:34:19.000 --> 00:34:21.000]  這裡
[00:34:21.000 --> 00:34:23.000]  寫出這些
[00:34:23.000 --> 00:34:25.000]  污糟的
[00:34:25.000 --> 00:34:27.000]  可怕的
[00:34:27.000 --> 00:34:29.000]  神不起悅的
[00:34:29.000 --> 00:34:31.000]  在講
[00:34:31.000 --> 00:34:33.000]  這個盼望的時候
[00:34:33.000 --> 00:34:35.000]  我們同時要有一個甦醒的心
[00:34:35.000 --> 00:34:37.000]  求主赦免
[00:34:37.000 --> 00:34:39.000]  我們
[00:34:39.000 --> 00:34:41.000]  以煩的一切罪
[00:34:41.000 --> 00:34:43.000]  求主保守我們
[00:34:43.000 --> 00:34:45.000]  不要再犯罪
[00:34:45.000 --> 00:34:47.000]  求主救我們脫離我們的罪
[00:34:47.000 --> 00:34:49.000]  親愛的
[00:34:49.000 --> 00:34:51.000]  好不好
[00:34:51.000 --> 00:34:53.000]  有些人講福音
[00:34:53.000 --> 00:34:55.000]  講到
[00:34:55.000 --> 00:34:57.000]  他用一些似是而非的說話
[00:34:57.000 --> 00:34:59.000]  我不是很喜歡
[00:34:59.000 --> 00:35:01.000]  我這個人比較麻煩
[00:35:01.000 --> 00:35:03.000]  我喜歡有碗話碗
[00:35:03.000 --> 00:35:05.000]  有碟話碟
[00:35:05.000 --> 00:35:07.000]  我不喜歡將那個好的訊息
[00:35:07.000 --> 00:35:09.000]  講到太好
[00:35:09.000 --> 00:35:11.000]  好訊息裡
[00:35:11.000 --> 00:35:13.000]  同樣有警告
[00:35:13.000 --> 00:35:15.000]  美妙的生活
[00:35:15.000 --> 00:35:17.000]  同樣有危機
[00:35:17.000 --> 00:35:19.000]  有些人說
[00:35:19.000 --> 00:35:21.000]  我沒有仇敵
[00:35:21.000 --> 00:35:23.000]  我說,等一下
[00:35:23.000 --> 00:35:25.000]  主耶穌教我們愛仇敵
[00:35:25.000 --> 00:35:27.000]  主耶穌不是教我們敵我不分
[00:35:27.000 --> 00:35:29.000]  是不是
[00:35:29.000 --> 00:35:31.000]  所以這些污糟的
[00:35:31.000 --> 00:35:33.000]  邪惡的,還有行這些事的人
[00:35:33.000 --> 00:35:35.000]  我們是對他有戒心的
[00:35:35.000 --> 00:35:37.000]  我們是對他有戒心的
[00:35:37.000 --> 00:35:39.000]  有些人說我很兇
[00:35:39.000 --> 00:35:41.000]  經常去罵人
[00:35:41.000 --> 00:35:43.000]  其實如果你聽我講這麼多道
[00:35:43.000 --> 00:35:45.000]  我罵人不就罵自己
[00:35:45.000 --> 00:35:47.000]  我很少指著說你罵
[00:35:47.000 --> 00:35:49.000]  我看到你拿燈石
[00:35:49.000 --> 00:35:51.000]  我都沒有罵你
[00:35:51.000 --> 00:35:53.000]  多謝你提醒我
[00:35:53.000 --> 00:35:55.000]  說笑
[00:35:55.000 --> 00:35:57.000]  就是說
[00:35:57.000 --> 00:35:59.000]  我們真的要離開這些
[00:35:59.000 --> 00:36:01.000]  知道有審判的
[00:36:01.000 --> 00:36:05.000]  審判真的很重要
[00:36:05.000 --> 00:36:07.000]  對於無辜的人
[00:36:07.000 --> 00:36:09.000]  這是一個大的喜訊
[00:36:09.000 --> 00:36:11.000]  是釋放
[00:36:11.000 --> 00:36:13.000]  對於有罪的人,這是一個大的報應
[00:36:13.000 --> 00:36:15.000]  大的警告
[00:36:15.000 --> 00:36:17.000]  但是在愛的
[00:36:17.000 --> 00:36:19.000]  公義的上帝面前
[00:36:19.000 --> 00:36:21.000]  他從來警告人都是為了
[00:36:21.000 --> 00:36:23.000]  想人好
[00:36:23.000 --> 00:36:25.000]  這位上帝從來沒有說
[00:36:25.000 --> 00:36:27.000]  沒發警告就一聲就扔下你
[00:36:27.000 --> 00:36:29.000]  他容忍過一些
[00:36:29.000 --> 00:36:31.000]  迦南裡面的
[00:36:31.000 --> 00:36:33.000]  邪惡的人都起碼四百年
[00:36:33.000 --> 00:36:35.000]  然後才動手
[00:36:35.000 --> 00:36:37.000]  他今天
[00:36:37.000 --> 00:36:39.000]  仍然呼籲世人要悔改
[00:36:39.000 --> 00:36:41.000]  所以我們教會
[00:36:41.000 --> 00:36:43.000]  不要做一個鵪鶉教會
[00:36:43.000 --> 00:36:45.000]  是其是非其非
[00:36:45.000 --> 00:36:47.000]  包括我們自己
[00:36:47.000 --> 00:36:49.000]  謙卑認罪悔改
[00:36:49.000 --> 00:36:51.000]  彼此激勵
[00:36:51.000 --> 00:36:53.000]  來抓緊這個榮耀的盤網
[00:36:53.000 --> 00:36:55.000]  然後最後
[00:36:55.000 --> 00:36:57.000]  給多兩分鐘
[00:36:57.000 --> 00:36:59.000]  就是聖靈與
[00:36:59.000 --> 00:37:01.000]  身輔說來
[00:37:01.000 --> 00:37:03.000]  聽見的人說來
[00:37:03.000 --> 00:37:05.000]  口渴的人說來
[00:37:05.000 --> 00:37:07.000]  我們聽到
[00:37:07.000 --> 00:37:09.000]  整卷啟示錄的訊息
[00:37:09.000 --> 00:37:11.000]  我們的回應是
[00:37:11.000 --> 00:37:13.000]  主耶穌
[00:37:13.000 --> 00:37:15.000]  我願祢來
[00:37:15.000 --> 00:37:17.000]  照我本相
[00:37:17.000 --> 00:37:19.000]  佛善可陳
[00:37:19.000 --> 00:37:21.000]  主啊
[00:37:21.000 --> 00:37:23.000]  我來
[00:37:23.000 --> 00:37:25.000]  我遍體鱗傷
[00:37:25.000 --> 00:37:27.000]  我幾乎絕望
[00:37:27.000 --> 00:37:29.000]  主啊
[00:37:29.000 --> 00:37:31.000]  我來
[00:37:31.000 --> 00:37:33.000]  願主成為
[00:37:33.000 --> 00:37:35.000]  你我的盤網
[00:37:35.000 --> 00:37:37.000]  成為這個風聖家的盤網
[00:37:37.000 --> 00:37:39.000]  亦都藉著風聖家
[00:37:39.000 --> 00:37:41.000]  來帶給
[00:37:41.000 --> 00:37:43.000]  我們所能夠接觸到的社會
[00:37:43.000 --> 00:37:45.000]  盤網
[00:37:45.000 --> 00:37:47.000]  我們祈禱
[00:37:47.000 --> 00:37:49.000]  可憐我們
[00:37:49.000 --> 00:37:51.000]  救我們脫離黑暗
[00:37:51.000 --> 00:37:53.000]  灰心絕望
[00:37:53.000 --> 00:37:55.000]  自以為宜
[00:37:55.000 --> 00:37:57.000]  自以為是
[00:37:57.000 --> 00:37:59.000]  救我們
[00:38:01.000 --> 00:38:03.000]  亦都願主
[00:38:03.000 --> 00:38:05.000]  你自己成為我們的電
[00:38:05.000 --> 00:38:07.000]  我們的光
[00:38:07.000 --> 00:38:09.000]  我們終極的依靠和盤網
[00:38:09.000 --> 00:38:13.000]  由透過我們將你生命的活水
[00:38:13.000 --> 00:38:15.000]  生命的光
[00:38:15.000 --> 00:38:17.000]  繼續的傳揚出去
[00:38:17.000 --> 00:38:19.000]  多謝你
[00:38:19.000 --> 00:38:21.000]  願一切榮耀眾生
[00:38:21.000 --> 00:38:23.000]  虧給你
[00:38:23.000 --> 00:38:25.000]  願投靠你的人
[00:38:25.000 --> 00:38:27.000]  都蒙福
[00:38:27.000 --> 00:38:29.000]  奉耶穌基督的聖名
[00:38:29.000 --> 00:38:31.000]  願以我們的名字
[00:38:31.000 --> 00:38:33.000]  保佑我們永不變
[00:38:33.000 --> 00:38:35.000]  願以我們的名字
[00:38:35.000 --> 00:38:37.000]  保佑我們永不變
[00:38:37.000 --> 00:38:39.000]  願以我們的名字
[00:38:39.000 --> 00:38:41.000]  保佑我們永不變
[00:38:41.000 --> 00:38:43.000]  願以我們的名字
[00:38:43.000 --> 00:38:45.000]  保佑我們永不變
[00:38:45.000 --> 00:38:47.000]  願以我們的名字
[00:38:47.000 --> 00:38:49.000]  保佑我們永不變
[00:38:49.000 --> 00:38:51.000]  願以我們的名字

