
[00:00:00.000 --> 00:00:05.000]  各位大兄弟妹妹 各位朋友 你們好
[00:20:17.000 --> 00:20:19.000]  還請我們吃飯
[00:20:19.000 --> 00:20:21.000]  有時候我想想
[00:20:21.000 --> 00:20:23.000]  你不需要擁有自己的球場
[00:20:23.000 --> 00:20:27.000]  才可以享受到打球的樂趣
[00:20:27.000 --> 00:20:29.000]  不需要每次都買書
[00:20:29.000 --> 00:20:31.000]  你才可以讀到書
[00:20:31.000 --> 00:20:35.000]  在圖書館有多少本書可以借來看
[00:20:35.000 --> 00:20:39.000]  為什麼我們一定要擁有才可以呢?
[00:20:39.000 --> 00:20:43.000]  擁有 當我們得到的時候就怕失去
[00:20:43.000 --> 00:20:46.000]  越多擁有的時候就越怕失去
[00:20:46.000 --> 00:20:48.000]  於是就帶來焦慮
[00:20:48.000 --> 00:20:51.000]  我們所擁有的物質 我們的地位 我們的名譽
[00:20:51.000 --> 00:20:52.000]  我們不滿足的
[00:20:52.000 --> 00:20:54.000]  那些就像鹹水一樣
[00:20:54.000 --> 00:20:56.000]  耶穌就告訴你
[00:20:56.000 --> 00:20:58.000]  貧窮的人有福了 年衰的人有福了
[00:20:58.000 --> 00:21:00.000]  施比受禁的人有福了
[00:21:00.000 --> 00:21:03.000]  不要為生命憂慮吃什麼喝什麼
[00:21:03.000 --> 00:21:05.000]  為身體憂慮穿什麼
[00:21:05.000 --> 00:21:07.000]  這些都是外邦人所求
[00:21:07.000 --> 00:21:10.000]  我們要學習懂得去分享
[00:21:10.000 --> 00:21:13.000]  從擁有到施予
[00:21:13.000 --> 00:21:16.000]  如果我們是這樣做的時候
[00:21:16.000 --> 00:21:19.000]  我們就能夠勝過我們心裡的焦慮
[00:21:19.000 --> 00:21:23.000]  第二 是從電子世界到原始世界
[00:21:23.000 --> 00:21:26.000]  在今天我們的社會裡
[00:21:26.000 --> 00:21:29.000]  我們生活在一個電子的世界裡
[00:21:29.000 --> 00:21:31.000]  我們打手機 我們電腦
[00:21:31.000 --> 00:21:33.000]  我們的影片
[00:21:33.000 --> 00:21:36.000]  我們做很多很多東西
[00:21:36.000 --> 00:21:39.000]  每個人花多少時間
[00:21:39.000 --> 00:21:41.000]  在一個電子世界裡
[00:21:41.000 --> 00:21:43.000]  使我們很緊張
[00:21:43.000 --> 00:21:46.000]  耶穌說 你看看野地的百合花
[00:21:46.000 --> 00:21:48.000]  你看看天空的飛鳥
[00:21:48.000 --> 00:21:50.000]  你看看天 你看看樹
[00:21:50.000 --> 00:21:53.000]  你看看水 你看看海
[00:21:53.000 --> 00:21:57.000]  所有看到這些 你會不會誤會到
[00:21:57.000 --> 00:22:00.000]  上帝今天傳了一個什麼信息給你呢?
[00:22:00.000 --> 00:22:03.000]  朱天述說上帝的榮耀
[00:22:03.000 --> 00:22:06.000]  窮倉傳入他的信神
[00:22:06.000 --> 00:22:09.000]  今天我們試著看看我們的天
[00:22:09.000 --> 00:22:11.000]  看看我們的大地
[00:22:11.000 --> 00:22:14.000]  在大自然裡享受一下上帝的創造
[00:22:14.000 --> 00:22:20.000]  而不是整天躲在家裡打機打機打機
[00:22:20.000 --> 00:22:24.000]  從電子世界到原始世界
[00:22:24.000 --> 00:22:28.000]  第三 從焦慮的明天到感恩的今天
[00:22:28.000 --> 00:22:32.000]  我們很多時候只會為明天憂慮
[00:22:32.000 --> 00:22:34.000]  糟了 會不會世界大戰呢?
[00:22:34.000 --> 00:22:36.000]  糟了 會不會不成功呢?
[00:22:36.000 --> 00:22:38.000]  我們很多時候憂慮
[00:22:38.000 --> 00:22:42.000]  充滿了各類各類的憂慮
[00:22:42.000 --> 00:22:44.000]  耶穌告訴我們
[00:22:44.000 --> 00:22:49.000]  為什麼要為不知道的明天而去憂慮
[00:22:49.000 --> 00:22:52.000]  而不是為今天已經知道的今天而感謝神呢?
[00:22:52.000 --> 00:22:54.000]  今天我們還沒有癌症呢?
[00:22:54.000 --> 00:22:56.000]  今天我們還沒有心臟病呢?
[00:22:56.000 --> 00:22:58.000]  今天我們仍然有工作呢?
[00:22:58.000 --> 00:23:00.000]  今天我們有飯吃有屋住呢?
[00:23:00.000 --> 00:23:02.000]  為什麼不為今天去感謝神
[00:23:02.000 --> 00:23:06.000]  偏偏為不知道的明天而憂慮呢?
[00:23:06.000 --> 00:23:08.000]  改變我們的生活方式
[00:23:08.000 --> 00:23:13.000]  一個人的生活方式是太多擁有
[00:23:13.000 --> 00:23:16.000]  是太多在電子世界裡
[00:23:16.000 --> 00:23:20.000]  是太多為不知道的明天憂慮的時候
[00:23:20.000 --> 00:23:23.000]  自然我們的生命就分割了出來
[00:23:23.000 --> 00:23:27.000]  第二 我們不要活在人的圈套裡
[00:23:27.000 --> 00:23:29.000]  登山報告告訴我們
[00:23:29.000 --> 00:23:31.000]  我們不要被人牽著鼻子走
[00:23:31.000 --> 00:23:33.000]  耶穌是一個很有趣的人
[00:23:33.000 --> 00:23:35.000]  他有他自己的時間
[00:23:35.000 --> 00:23:36.000]  他有他自己的主權
[00:23:36.000 --> 00:23:39.000]  他不是活在人的要求當中
[00:23:39.000 --> 00:23:42.000]  他不是叫人去接納他
[00:23:42.000 --> 00:23:45.000]  不是 他不是活在人的圈套裡
[00:23:45.000 --> 00:23:47.000]  在今天這個世界
[00:23:47.000 --> 00:23:49.000]  我們很喜歡迎合人的需求
[00:23:49.000 --> 00:23:51.000]  我們要去討悅人
[00:23:51.000 --> 00:23:53.000]  於是我們就做各樣的事情
[00:23:53.000 --> 00:23:56.000]  是叫人去接納我們
[00:23:56.000 --> 00:24:00.000]  於是我們就活在人的圈套當中
[00:24:00.000 --> 00:24:02.000]  我們想人去稱讚
[00:24:02.000 --> 00:24:05.000]  我們想人去讚我們
[00:24:05.000 --> 00:24:08.000]  於是我們就活在人的圈套裡
[00:24:08.000 --> 00:24:11.000]  我們掛著我們自己的自我形象
[00:24:11.000 --> 00:24:14.000]  結果我們被人支配
[00:24:14.000 --> 00:24:18.000]  第三 我們多點去默想和獨處
[00:24:18.000 --> 00:24:21.000]  學習不住的禱告
[00:24:21.000 --> 00:24:24.000]  耶穌的生活好像很緊張
[00:24:24.000 --> 00:24:26.000]  他做很多事情
[00:24:26.000 --> 00:24:27.000]  但耶穌有一個特點
[00:24:27.000 --> 00:24:30.000]  他常常在曠野默想獨處靈修
[00:24:30.000 --> 00:24:35.000]  他對周圍的事物是一個正確的態度
[00:24:35.000 --> 00:24:37.000]  我想我們的問題在哪裡呢?
[00:24:37.000 --> 00:24:40.000]  我們的問題就是對人的聲音
[00:24:40.000 --> 00:24:43.000]  周圍的事物過分的敏感
[00:24:43.000 --> 00:24:47.000]  但我們對實的聲音是過分的不敏感
[00:24:47.000 --> 00:24:50.000]  我們事實上是想到
[00:24:50.000 --> 00:24:55.000]  「糟了,這件事還沒做,糟了,我又有要求」
[00:24:55.000 --> 00:24:59.000]  沒有想過今天上帝仍然給我們這些
[00:24:59.000 --> 00:25:01.000]  為什麼我們要感謝他呢?
[00:25:01.000 --> 00:25:03.000]  上帝給我們足夠的能力
[00:25:03.000 --> 00:25:06.000]  為什麼我們不去感謝他
[00:25:06.000 --> 00:25:08.000]  盡我們的能力去完成呢?
[00:25:08.000 --> 00:25:10.000]  我記得我初初開始讀書的時候
[00:25:10.000 --> 00:25:11.000]  心裡很憂慮
[00:25:11.000 --> 00:25:15.000]  「法國的同學很厲害,每樣都懂」
[00:25:15.000 --> 00:25:19.000]  「他上課問老師問題,我都不知道他在說什麼」
[00:25:19.000 --> 00:25:21.000]  當時自己就很憂慮
[00:25:21.000 --> 00:25:23.000]  非常非常憂慮
[00:25:23.000 --> 00:25:27.000]  但是有一天在組會的時候
[00:25:27.000 --> 00:25:30.000]  有一個教授說到
[00:25:30.000 --> 00:25:34.000]  「你得全書,上帝如果要你做一件事」
[00:25:34.000 --> 00:25:38.000]  「他一定會給你足夠的能力、足夠的資源」
[00:25:38.000 --> 00:25:40.000]  「去做到他要你做的事」
[00:25:40.000 --> 00:25:42.000]  「何必憂慮」
[00:25:42.000 --> 00:25:46.000]  我聽到這句的時候,心就釋放了
[00:25:46.000 --> 00:25:51.000]  可以輕輕鬆鬆去享受上帝為我預備
[00:25:51.000 --> 00:25:54.000]  這三年神學的訓練
[00:25:54.000 --> 00:25:57.000]  這個就是這個意思
[00:25:57.000 --> 00:26:04.000]  我們不是需要去為自己的力有不定而去憂慮
[00:26:04.000 --> 00:26:08.000]  上帝給你去做,他就給你足夠的份
[00:26:08.000 --> 00:26:11.000]  給你足夠的時間、足夠的力量去做
[00:26:11.000 --> 00:26:13.000]  你就儘管去做
[00:26:13.000 --> 00:26:17.000]  最後,憂慮和我們的價值觀很有關係
[00:26:17.000 --> 00:26:19.000]  我們追求什麼?
[00:26:19.000 --> 00:26:22.000]  我經常覺得人生觀有兩種人生觀
[00:26:22.000 --> 00:26:24.000]  一是被狗追,一是追狗
[00:26:24.000 --> 00:26:27.000]  被狗追是逃的人生
[00:26:27.000 --> 00:26:30.000]  怕著這個、怕著那個,怕著我會不會失敗
[00:26:30.000 --> 00:26:32.000]  怕著我會不會患癌症,怕著我會怎樣
[00:26:32.000 --> 00:26:34.000]  就跑、跑、跑
[00:26:34.000 --> 00:26:37.000]  沒有方向,被狗追是很慘的
[00:26:37.000 --> 00:26:39.000]  沒有方向,只會逃
[00:26:39.000 --> 00:26:41.000]  活在驚慌裏面
[00:26:41.000 --> 00:26:43.000]  今天有很多人活在驚慌裏面
[00:26:43.000 --> 00:26:46.000]  但追狗就很不同,你有目標
[00:26:46.000 --> 00:26:48.000]  你有追求的對象
[00:26:48.000 --> 00:26:51.000]  我們人生有沒有目標呢?
[00:26:51.000 --> 00:26:53.000]  先求他的國和他的義
[00:26:53.000 --> 00:26:55.000]  這一切都交給你
[00:26:55.000 --> 00:26:56.000]  耶穌就告訴你
[00:26:56.000 --> 00:27:00.000]  我們的焦點要放在一些有永恆價值的身上
[00:27:00.000 --> 00:27:03.000]  我們的焦點放在耶穌給我們的所給我們的那裏
[00:27:03.000 --> 00:27:07.000]  今天我們的價值觀放在哪裏?
[00:27:07.000 --> 00:27:09.000]  如果我們的價值觀錯了
[00:27:09.000 --> 00:27:11.000]  自然我們就會憂慮
[00:27:11.000 --> 00:27:16.000]  但是今天我不是為了自己
[00:27:16.000 --> 00:27:19.000]  我只要上帝在我生命裏面有個份
[00:27:19.000 --> 00:27:22.000]  我就求神給我有足夠的能力
[00:27:22.000 --> 00:27:25.000]  願性去要我完成
[00:27:25.000 --> 00:27:27.000]  先求他的國和他的義
[00:27:27.000 --> 00:27:29.000]  這一切都要交給你
[00:27:29.000 --> 00:27:34.000]  丙子會,你是不是一個很焦慮的人?
[00:27:34.000 --> 00:27:39.000]  你是不是時常為了不知道的明天在焦慮
[00:27:39.000 --> 00:27:41.000]  在埋怨
[00:27:41.000 --> 00:27:45.000]  不懂得活在當下
[00:27:45.000 --> 00:27:47.000]  感謝神
[00:27:47.000 --> 00:27:49.000]  原來神造萬物
[00:27:49.000 --> 00:27:51.000]  果按其時成為美好
[00:27:51.000 --> 00:27:54.000]  又將永生安置在世人心裏面
[00:27:54.000 --> 00:27:55.000]  正因為這樣緣故
[00:27:55.000 --> 00:27:59.000]  我們就可以存著感恩的心
[00:27:59.000 --> 00:28:02.000]  開開心心過每一日
[00:28:02.000 --> 00:28:05.000]  我們先到這裏為止
[00:28:05.000 --> 00:28:07.000]  請我們同心低頭,一起禱告
[00:28:07.000 --> 00:28:11.000]  天父愛祖一字,多謝你
[00:28:11.000 --> 00:28:13.000]  因為你告訴我們
[00:28:13.000 --> 00:28:15.000]  不要為明天憂慮
[00:28:15.000 --> 00:28:17.000]  因為明天只有明天的憂慮
[00:28:17.000 --> 00:28:20.000]  一天的難處,一天當就求
[00:28:20.000 --> 00:28:22.000]  求你教導我們懂得
[00:28:22.000 --> 00:28:24.000]  將我們的重擔交在你的手裏
[00:28:24.000 --> 00:28:26.000]  祝福引領我們
[00:28:26.000 --> 00:28:28.000]  祈禱奉耶穌名求,阿們
[00:28:28.000 --> 00:28:30.000]  阿們
[00:28:31.000 --> 00:28:34.000]  字幕由 Amara.org 社群提供
[00:28:34.000 --> 00:28:37.000]  感謝您的觀看,感謝您的支持
[00:28:37.000 --> 00:28:40.000]  感謝您的觀看,感謝您的支持
[00:28:40.000 --> 00:28:43.000]  (字幕由 Amara.org 社群提供)

