
[00:00:00.000 --> 00:00:03.200]  我們上次有一個新年
[00:14:47.400 --> 00:14:49.400]  講起有題外說話
[00:14:49.400 --> 00:14:51.400]  1951,52,以前我讀初中一
[00:14:51.400 --> 00:14:53.400]  讀生物學,當時讀物學,讀物學
[00:14:53.400 --> 00:14:55.400]  很有興趣的,先生教得很好
[00:14:55.400 --> 00:14:57.400]  老師我很懷念的
[00:14:57.400 --> 00:14:59.400]  講到昆蟲,昆蟲分科
[00:14:59.400 --> 00:15:01.400]  他作了一首歌教我們記
[00:15:01.400 --> 00:15:03.400]  到現在還記得,鄰直莫哨
[00:15:03.400 --> 00:15:05.400]  等相稱,半同塞鼻音
[00:15:05.400 --> 00:15:07.400]  什麼來的,將那些昆蟲
[00:15:07.400 --> 00:15:09.400]  鄰就是鄰似木,就是蝴蝶那些
[00:15:09.400 --> 00:15:11.400]  翼有鄰,直就是直似木
[00:15:11.400 --> 00:15:13.400]  就是蟋蟀,螳螂那些
[00:15:13.400 --> 00:15:15.400]  等就是等似木,就是等一對翼
[00:15:15.400 --> 00:15:17.400]  像蚊子那些
[00:15:17.400 --> 00:15:19.400]  清就是清庭
[00:15:19.400 --> 00:15:21.400]  於是那十幾二十種昆蟲的分科
[00:15:21.400 --> 00:15:23.400]  你就記得了
[00:15:23.400 --> 00:15:25.400]  一樣的道理
[00:15:25.400 --> 00:15:27.400]  每個人都有自己的方法
[00:15:27.400 --> 00:15:29.400]  大家也知道有些朋友寄電話號碼
[00:15:29.400 --> 00:15:31.400]  特別聰明,特別記得
[00:15:31.400 --> 00:15:33.400]  其實他一定有自己的秘訣
[00:15:33.400 --> 00:15:35.400]  他將號碼和數字之間想到的聯想能力
[00:15:35.400 --> 00:15:37.400]  是不是
[00:15:37.400 --> 00:15:39.400]  這樣就容易記了
[00:15:39.400 --> 00:15:41.400]  你在座可能聽到自己會心微笑
[00:15:41.400 --> 00:15:43.400]  你說我就是用這個方法
[00:15:43.400 --> 00:15:45.400]  總之每個人都有一套方法
[00:15:45.400 --> 00:15:47.400]  來幫助自己記憶
[00:15:47.400 --> 00:15:49.400]  一般的方法就是
[00:15:49.400 --> 00:15:51.400]  押韻,順口,排偶,針原型,是如此
[00:15:51.400 --> 00:15:53.400]  好了,福音廣傳世界
[00:15:53.400 --> 00:15:55.400]  知道我在說什麼
[00:15:55.400 --> 00:15:57.400]  有廣義,有排了張東西
[00:15:57.400 --> 00:15:59.400]  你說我先戴個放大鏡來看
[00:15:59.400 --> 00:16:01.400]  字這麼小,不要緊
[00:16:01.400 --> 00:16:03.400]  你說我先戴個大招來學你
[00:16:03.400 --> 00:16:05.400]  這麼難的中文
[00:16:05.400 --> 00:16:07.400]  最好說艱難的中文
[00:16:07.400 --> 00:16:09.400]  就不要連艱難都不會說,要說難
[00:16:09.400 --> 00:16:11.400]  中文都不會說
[00:16:11.400 --> 00:16:13.400]  要說中文
[00:16:13.400 --> 00:16:15.400]  你說呀,這麼諷刺
[00:16:15.400 --> 00:16:17.400]  不是諷刺,是互相勉勵
[00:16:17.400 --> 00:16:19.400]  就等於針原,要刺一下才知道痛
[00:16:21.400 --> 00:16:23.400]  到了中國,針原這個名字
[00:16:23.400 --> 00:16:25.400]  用來翻譯希伯來語
[00:16:25.400 --> 00:16:27.400]  希伯來語才是Marshal
[00:16:27.400 --> 00:16:29.400]  那個聖經書卷
[00:16:29.400 --> 00:16:31.400]  Marshal原文的意思是
[00:16:31.400 --> 00:16:33.400]  短而精簡的格言,但也可以
[00:16:33.400 --> 00:16:35.400]  詩歌謎語比喻笑談
[00:16:35.400 --> 00:16:37.400]  俗諺都行的
[00:16:37.400 --> 00:16:39.400]  事實上這個針原
[00:16:39.400 --> 00:16:41.400]  針原是聖經很重要的經卷
[00:16:41.400 --> 00:16:43.400]  裡面很多
[00:16:43.400 --> 00:16:45.400]  你可以看到,絕不是所羅門一個人
[00:16:45.400 --> 00:16:47.400]  所羅門能做多少事
[00:16:47.400 --> 00:16:49.400]  又有那麼多妃嬪,又要去接見
[00:16:49.400 --> 00:16:51.400]  又有那麼多子孫,又要去祈禱
[00:16:51.400 --> 00:16:53.400]  其實就是他收集
[00:16:53.400 --> 00:16:55.400]  或者他主編,他主持
[00:16:55.400 --> 00:16:57.400]  他鼓勵
[00:16:57.400 --> 00:16:59.400]  針原是集體的智慧
[00:16:59.400 --> 00:17:01.400]  針原,詩篇,傳道書
[00:17:01.400 --> 00:17:03.400]  絕不可能是一個人的作品
[00:17:03.400 --> 00:17:05.400]  都是神的啟示
[00:17:05.400 --> 00:17:07.400]  但神架手不同的人
[00:17:07.400 --> 00:17:09.400]  在不同的時代,都在西亞的地方集合
[00:17:09.400 --> 00:17:11.400]  現在就出了
[00:17:17.400 --> 00:17:19.400]  英文譯為Proverb
[00:17:19.400 --> 00:17:21.400]  Pro就代
[00:17:21.400 --> 00:17:23.400]  等於pronoun,pronoun就代
[00:17:23.400 --> 00:17:25.400]  名詞,noun就名詞
[00:17:25.400 --> 00:17:27.400]  pro就代
[00:17:27.400 --> 00:17:29.400]  譬如說,幾個月前
[00:17:29.400 --> 00:17:31.400]  香港大學發生了一件事
[00:17:31.400 --> 00:17:33.400]  昨天電視都在有影
[00:17:33.400 --> 00:17:35.400]  李克強
[00:17:35.400 --> 00:17:37.400]  那個校監
[00:17:37.400 --> 00:17:39.400]  參察
[00:17:39.400 --> 00:17:41.400]  校長VC,副校長ProVC
[00:17:41.400 --> 00:17:43.400]  大家知道,為什麼叫Pro
[00:17:43.400 --> 00:17:45.400]  代的意思,當校長
[00:17:45.400 --> 00:17:47.400]  沒空的時候,他就代
[00:17:47.400 --> 00:17:49.400]  Pro就代的意思
[00:17:49.400 --> 00:17:51.400]  Proverb就是代
[00:17:51.400 --> 00:17:53.400]  你知道word,就是word
[00:17:53.400 --> 00:17:55.400]  動詞的word
[00:17:55.400 --> 00:17:57.400]  和說話的word是一個字
[00:17:57.400 --> 00:17:59.400]  所以Proverb的原本意思
[00:17:59.400 --> 00:18:01.400]  就是語言的代表
[00:18:01.400 --> 00:18:03.400]  這個就說回
[00:18:03.400 --> 00:18:05.400]  中國一個大文豪陸基
[00:18:05.400 --> 00:18:07.400]  文庫所謂,立篇言而舉要
[00:18:07.400 --> 00:18:09.400]  乃一篇之警察
[00:18:09.400 --> 00:18:11.400]  就是說,一段說話
[00:18:11.400 --> 00:18:13.400]  等於我們看書之前,有時重要的句
[00:18:13.400 --> 00:18:15.400]  舊時就用紅筆underline
[00:18:15.400 --> 00:18:17.400]  畫條底線,現在就用黃筆
[00:18:17.400 --> 00:18:19.400]  highlight,那些就是精警的
[00:18:19.400 --> 00:18:21.400]  讓你自己特別留意
[00:18:21.400 --> 00:18:23.400]  原本就是這個意思
[00:18:23.400 --> 00:18:25.400]  《聖經》舊約的針言
[00:18:25.400 --> 00:18:27.400]  差不多600句
[00:18:27.400 --> 00:18:29.400]  900多節,有時200句
[00:18:29.400 --> 00:18:31.400]  有時2節才1句,就是上古以色列
[00:18:31.400 --> 00:18:33.400]  和鄰近地區各族智慧語言
[00:18:33.400 --> 00:18:35.400]  的總節集
[00:18:35.400 --> 00:18:37.400]  歷經以智慧著稱
[00:18:37.400 --> 00:18:39.400]  根據記載說,曾經做
[00:18:39.400 --> 00:18:41.400]  針言3000句,詩歌1005首
[00:18:41.400 --> 00:18:43.400]  這個所羅門真是多藝
[00:18:43.400 --> 00:18:45.400]  根據列王至上
[00:18:45.400 --> 00:18:47.400]  四章32節
[00:18:47.400 --> 00:18:49.400]  所羅門王和後來希西加王等
[00:18:49.400 --> 00:18:51.400]  主導贊祭收集
[00:18:51.400 --> 00:18:53.400]  因錄選篇補充
[00:18:53.400 --> 00:18:55.400]  發揮作為宮廷以及
[00:18:55.400 --> 00:18:57.400]  全民不辱的教本
[00:18:57.400 --> 00:18:59.400]  到現在怎樣
[00:18:59.400 --> 00:19:01.400]  速度這樣的方式,大家接受
[00:19:01.400 --> 00:19:03.400]  有根據更容易明白
[00:19:03.400 --> 00:19:05.400]  知道我在說什麼
[00:19:05.400 --> 00:19:07.400]  因為有時很多東西,中文的東西
[00:19:07.400 --> 00:19:09.400]  不只是憑聽覺,要憑視覺
[00:19:09.400 --> 00:19:11.400]  更加最好
[00:19:11.400 --> 00:19:13.400]  能夠印出來
[00:19:13.400 --> 00:19:15.400]  一方面鼓勵大家
[00:19:15.400 --> 00:19:17.400]  自己直接看針言,自己看聖經
[00:19:17.400 --> 00:19:19.400]  如果有興趣,隨著
[00:19:19.400 --> 00:19:21.400]  我的作品,也可以找你看看
[00:19:21.400 --> 00:19:25.400]  這些針言
[00:19:25.400 --> 00:19:27.400]  是他們,這班人
[00:19:27.400 --> 00:19:29.400]  這班王者,或者他贊祭
[00:19:29.400 --> 00:19:31.400]  有些是他自己寫的
[00:19:31.400 --> 00:19:33.400]  有些是他收集的
[00:19:33.400 --> 00:19:35.400]  有些是他選擇的,有些是他編的
[00:19:35.400 --> 00:19:37.400]  有些是前人有,他補充的
[00:19:37.400 --> 00:19:39.400]  等等
[00:19:39.400 --> 00:19:41.400]  其中絕大部分是以個人為
[00:19:41.400 --> 00:19:43.400]  本位的實際人生經驗
[00:19:43.400 --> 00:19:45.400]  和道德指引
[00:19:45.400 --> 00:19:47.400]  因為每個人未細心讀之前
[00:19:47.400 --> 00:19:49.400]  當然覺得那裡是重要之道
[00:19:49.400 --> 00:19:51.400]  但是很散的
[00:19:51.400 --> 00:19:53.400]  所以我希望在這方面
[00:19:53.400 --> 00:19:55.400]  走那些路
[00:19:55.400 --> 00:19:57.400]  因為既然我是中文先生,做了幾十年
[00:19:57.400 --> 00:19:59.400]  有些
[00:19:59.400 --> 00:20:01.400]  不懂中文的人,沒有機會做這件事
[00:20:01.400 --> 00:20:03.400]  懂中文的人,如果不是教徒
[00:20:03.400 --> 00:20:05.400]  也沒有責任做這件事
[00:20:05.400 --> 00:20:07.400]  應該做,做得好不好是另一個問題
[00:20:07.400 --> 00:20:09.400]  所以我花了兩年功夫
[00:20:09.400 --> 00:20:11.400]  剛剛出了這本
[00:20:11.400 --> 00:20:13.400]  這方面的努力
[00:20:13.400 --> 00:20:15.400]  以前出過一本傳道書,又出過福音對聯
[00:20:15.400 --> 00:20:17.400]  希望經過努力
[00:20:17.400 --> 00:20:19.400]  將它組織做一組
[00:20:19.400 --> 00:20:21.400]  性質相近的走在一起
[00:20:21.400 --> 00:20:23.400]  我還將中國的意外
[00:20:23.400 --> 00:20:25.400]  和它做一個比較
[00:20:25.400 --> 00:20:27.400]  從這個比較我們知道,聖經確是
[00:20:27.400 --> 00:20:29.400]  很多時候更加高一層
[00:20:29.400 --> 00:20:31.400]  最怕課比課,這是很對的道理
[00:20:31.400 --> 00:20:33.400]  我們只是空口說,聖經很好
[00:20:33.400 --> 00:20:35.400]  有些微信福音
[00:20:35.400 --> 00:20:37.400]  我們中國有智慧,孔子孟子
[00:20:37.400 --> 00:20:39.400]  用不著你們聖經,請比較
[00:20:39.400 --> 00:20:41.400]  不需要動氣
[00:20:41.400 --> 00:20:43.400]  不需要面紅耳熱
[00:20:43.400 --> 00:20:45.400]  一方面需要感謝我們中國
[00:20:45.400 --> 00:20:47.400]  孔子孟子已經是上天的恩賜
[00:20:47.400 --> 00:20:49.400]  但是請比較
[00:20:49.400 --> 00:20:51.400]  最好自己直接看
[00:20:51.400 --> 00:20:53.400]  咬緊無謂
[00:20:53.400 --> 00:20:55.400]  自己去看
[00:20:55.400 --> 00:20:57.400]  自然口服心服
[00:20:57.400 --> 00:20:59.400]  確是不同
[00:20:59.400 --> 00:21:01.400]  當然有些也是
[00:21:01.400 --> 00:21:03.400]  自己比較
[00:21:03.400 --> 00:21:05.400]  絕大部分是以個人為本位
[00:21:05.400 --> 00:21:07.400]  的一種實際的人生經驗
[00:21:07.400 --> 00:21:09.400]  和道德指引
[00:21:09.400 --> 00:21:11.400]  曾賢和聖經
[00:21:11.400 --> 00:21:13.400]  其他經典的性質有些不同
[00:21:13.400 --> 00:21:17.400]  他沒有談及整體性的抽象哲理
[00:21:17.400 --> 00:21:19.400]  怎樣整體性的抽象哲理呢?
[00:21:19.400 --> 00:21:21.400]  像若翰福音一開頭
[00:21:21.400 --> 00:21:23.400]  太初有道,道與神同在,道就至神
[00:21:23.400 --> 00:21:25.400]  這些是整體性的,古今中外
[00:21:25.400 --> 00:21:27.400]  是一種很抽象的
[00:21:27.400 --> 00:21:29.400]  所謂抽象就是純粹的原理
[00:21:29.400 --> 00:21:31.400]  不是具體的東西
[00:21:31.400 --> 00:21:33.400]  抽出的現象,一種哲理
[00:21:33.400 --> 00:21:35.400]  曾賢沒有這些句子
[00:21:35.400 --> 00:21:37.400]  性質不同
[00:21:37.400 --> 00:21:39.400]  也沒有提到
[00:21:39.400 --> 00:21:43.400]  蒙神揀選,以神定約,不神救贖等等問題
[00:21:43.400 --> 00:21:45.400]  這些譬如說保羅的書信
[00:21:45.400 --> 00:21:47.400]  很多講這些問題
[00:21:47.400 --> 00:21:49.400]  曾賢沒有講這些
[00:21:49.400 --> 00:21:51.400]  性質不同
[00:21:51.400 --> 00:21:53.400]  但是自始至終以敬畏耶和華
[00:21:53.400 --> 00:21:55.400]  作為唯一智慧的源頭
[00:21:55.400 --> 00:21:57.400]  和行善去惡的基礎
[00:21:57.400 --> 00:21:59.400]  我的書曾經做過很多統計
[00:21:59.400 --> 00:22:01.400]  將來李牧師有空的時候
[00:22:01.400 --> 00:22:03.400]  可以去看一看
[00:22:03.400 --> 00:22:05.400]  如果大家有興趣
[00:22:05.400 --> 00:22:07.400]  想先看未必為快
[00:22:07.400 --> 00:22:09.400]  可以去看看
[00:22:09.400 --> 00:22:11.400]  希望將來有更多的文道之說
[00:22:11.400 --> 00:22:13.400]  能夠多些和大家分享
[00:22:13.400 --> 00:22:15.400]  這些我認為類同
[00:22:15.400 --> 00:22:17.400]  但是又超出
[00:22:17.400 --> 00:22:19.400]  包括中國在內的倫理層次
[00:22:19.400 --> 00:22:21.400]  類同
[00:22:21.400 --> 00:22:23.400]  說起類同
[00:22:23.400 --> 00:22:25.400]  我們上兩堂課
[00:22:25.400 --> 00:22:27.400]  職業性格
[00:22:27.400 --> 00:22:29.400]  我們上兩次見面都提過
[00:22:29.400 --> 00:22:31.400]  近年經常提到這件事
[00:22:31.400 --> 00:22:33.400]  我們要認識我們的信仰本質
[00:22:33.400 --> 00:22:35.400]  或者想知道余道佛國家的分別
[00:22:35.400 --> 00:22:37.400]  以至中國的教訓和基督教的分別
[00:22:37.400 --> 00:22:39.400]  甚至基督教和回教的分別等等
[00:22:39.400 --> 00:22:41.400]  最重要是看到異議
[00:22:41.400 --> 00:22:43.400]  不只是看到同
[00:22:43.400 --> 00:22:45.400]  看到同當然重要
[00:22:45.400 --> 00:22:47.400]  但是看到同你看不到他的本色
[00:22:47.400 --> 00:22:49.400]  我們中國人很多時候說
[00:22:49.400 --> 00:22:51.400]  什麼宗教都教人為善
[00:22:51.400 --> 00:22:53.400]  本著良心做就行,八九不離十
[00:22:53.400 --> 00:22:55.400]  沒有人說錯
[00:22:55.400 --> 00:22:57.400]  如果是這樣做,為什麼有不同的信仰呢?
[00:22:57.400 --> 00:22:59.400]  當然有同的地方
[00:22:59.400 --> 00:23:01.400]  而同的地方通常未是最高層次
[00:23:01.400 --> 00:23:03.400]  例如叫人孝順父母
[00:23:03.400 --> 00:23:05.400]  叫人照顧朋友
[00:23:05.400 --> 00:23:07.400]  叫人做事本著自己的心安不安樂
[00:23:07.400 --> 00:23:09.400]  叫人做事故得他人
[00:23:09.400 --> 00:23:11.400]  什麼高級宗教都教這件事
[00:23:11.400 --> 00:23:13.400]  什麼哲理都講這件事
[00:23:13.400 --> 00:23:15.400]  如果是這樣,你看不到分別
[00:23:15.400 --> 00:23:17.400]  看不到本色
[00:23:17.400 --> 00:23:19.400]  你要看到不同的地方
[00:23:19.400 --> 00:23:21.400]  不同的地方就是他自己的特質
[00:23:21.400 --> 00:23:23.400]  他都是人,他有男人女人是不同的
[00:23:23.400 --> 00:23:25.400]  怎麼會同呢?
[00:23:25.400 --> 00:23:27.400]  都是男人,他有老和亂的不同
[00:23:27.400 --> 00:23:29.400]  是嗎?
[00:23:29.400 --> 00:23:31.400]  就是這樣,每個人都有自己的特質
[00:23:31.400 --> 00:23:33.400]  正如每一種信仰都是如此
[00:23:33.400 --> 00:23:35.400]  例如我們剛才講,什麼都教人孝親敬長
[00:23:35.400 --> 00:23:37.400]  但是原動力來自哪裡呢?
[00:23:37.400 --> 00:23:39.400]  原動力來自內心
[00:23:39.400 --> 00:23:41.400]  這個叫儒家思想
[00:23:41.400 --> 00:23:43.400]  原動力來自你前世
[00:23:43.400 --> 00:23:45.400]  你怕來世的報應,這個叫佛教
[00:23:45.400 --> 00:23:47.400]  原動力來自神的皆命
[00:23:47.400 --> 00:23:49.400]  因為神愛我們,我們也愛神,所以要這樣
[00:23:49.400 --> 00:23:51.400]  這個就是基督教的信仰,我不同
[00:23:51.400 --> 00:23:53.400]  對不對?
[00:23:53.400 --> 00:23:56.400]  甚至研究人說,基督教和天主教有些不能夠妥協
[00:23:56.400 --> 00:23:58.400]  馬利亞地位如何?
[00:23:58.400 --> 00:24:00.400]  教宗你承不承認他的地位?
[00:24:00.400 --> 00:24:02.400]  教宗是否無可否認呢?
[00:24:02.400 --> 00:24:04.400]  七件聖事,四件聖事呢?
[00:24:04.400 --> 00:24:06.400]  有沒有煉獄呢?
[00:24:06.400 --> 00:24:08.400]  怎麼可以說都是拜那部聖經呢?
[00:24:08.400 --> 00:24:10.400]  那部聖經也不同的
[00:24:10.400 --> 00:24:12.400]  天主教的聖經多了幾次經
[00:24:12.400 --> 00:24:14.400]  對不對?
[00:24:14.400 --> 00:24:16.400]  所以一定要看到不同的地方,不要只看到同一個地方
[00:24:16.400 --> 00:24:18.400]  看到同一個地方就是常識
[00:24:18.400 --> 00:24:20.400]  看到不同的地方就是真正的認識
[00:24:20.400 --> 00:24:26.400]  自始至終就是那句
[00:24:26.400 --> 00:24:30.400]  驚威耶和華是唯一的智慧源頭和行善去惡的基礎
[00:24:30.400 --> 00:24:34.400]  這個就是類同但是又包括了中國在內的倫理層次
[00:24:34.400 --> 00:24:36.400]  而提升到聖經的靈性層次
[00:24:36.400 --> 00:24:40.400]  雖然不同的是它沒有基督救贖的信息
[00:24:40.400 --> 00:24:42.400]  這個要知道
[00:24:42.400 --> 00:24:44.400]  《真言成報》書以詩歌題材寫成
[00:24:44.400 --> 00:24:46.400]  富有希伯來運民的特色
[00:24:46.400 --> 00:24:48.400]  語句多數是對牛
[00:24:48.400 --> 00:24:50.400]  又有類似的
[00:24:50.400 --> 00:24:52.400]  比喻
[00:24:52.400 --> 00:24:54.400]  也有一氣呵的情誼
[00:24:54.400 --> 00:24:56.400]  又比對的
[00:24:56.400 --> 00:24:58.400]  最特別是字母詩
[00:24:58.400 --> 00:25:00.400]  這些地方其實是不能翻譯的
[00:25:00.400 --> 00:25:02.400]  翻譯成英文翻譯成希臘文都已經失真
[00:25:02.400 --> 00:25:04.400]  有時有些東西是無法指的
[00:25:04.400 --> 00:25:06.400]  這些是無可如何
[00:25:06.400 --> 00:25:08.400]  所以聖經巴別塔的故事
[00:25:08.400 --> 00:25:10.400]  等於中文那些律詩啊貧文啊對牛啊
[00:25:10.400 --> 00:25:12.400]  不能翻譯
[00:25:12.400 --> 00:25:14.400]  有些東西可以翻譯,白話文又可以翻譯
[00:25:14.400 --> 00:25:16.400]  只能夠譯義
[00:25:16.400 --> 00:25:18.400]  無法譯出它的精髓
[00:25:18.400 --> 00:25:20.400]  有些人很努力的,有些翻譯家
[00:25:20.400 --> 00:25:22.400]  暫時不說聖經,但是有些人高手到
[00:25:22.400 --> 00:25:24.400]  連韻都能夠翻譯
[00:25:24.400 --> 00:25:26.400]  好像那位老前輩
[00:25:26.400 --> 00:25:28.400]  我不認識,不知道還在不在世
[00:25:28.400 --> 00:25:30.400]  一個人叫XYZ
[00:25:30.400 --> 00:25:32.400]  為什麼叫XYZ呢?他叫許淵聰
[00:25:32.400 --> 00:25:34.400]  用漢語拼音就是XU
[00:25:34.400 --> 00:25:36.400]  YUAN
[00:25:36.400 --> 00:25:38.400]  XYZ
[00:25:38.400 --> 00:25:40.400]  許淵聰,一流翻譯家
[00:25:40.400 --> 00:25:42.400]  他最擅長英文
[00:25:42.400 --> 00:25:44.400]  將中國的詩詞譯成英文
[00:25:44.400 --> 00:25:46.400]  譯出來之後一樣壓韻
[00:25:46.400 --> 00:25:48.400]  當然不能夠壓中國的韻
[00:25:48.400 --> 00:25:50.400]  但至少用英文壓韻的方式
[00:25:50.400 --> 00:25:52.400]  極高手啊
[00:25:52.400 --> 00:25:54.400]  譯成散韻已經很高技術
[00:25:54.400 --> 00:25:56.400]  不失原意
[00:25:56.400 --> 00:25:58.400]  譯出來還壓韻
[00:25:58.400 --> 00:26:00.400]  等於你用中文譯英文的詩
[00:26:00.400 --> 00:26:02.400]  譯出來的中文
[00:26:02.400 --> 00:26:04.400]  本身就像十四行那樣排列
[00:26:04.400 --> 00:26:06.400]  幾乎是不可能的
[00:26:06.400 --> 00:26:08.400]  中國的對聯和律師
[00:26:08.400 --> 00:26:10.400]  是不能夠譯
[00:26:10.400 --> 00:26:12.400]  一個字對一個字
[00:26:12.400 --> 00:26:14.400]  這是中文特有的特色
[00:26:14.400 --> 00:26:16.400]  英文的字已經有長有短
[00:26:16.400 --> 00:26:18.400]  是吧
[00:26:18.400 --> 00:26:20.400]  你怎麼能夠像中文一樣
[00:26:20.400 --> 00:26:22.400]  有這麼多空間
[00:26:22.400 --> 00:26:24.400]  有些東西是不能夠譯的
[00:26:24.400 --> 00:26:26.400]  只能夠譯二
[00:26:26.400 --> 00:26:28.400]  這個希伯來式的字母C
[00:26:28.400 --> 00:26:30.400]  也是不能夠譯的
[00:26:30.400 --> 00:26:32.400]  只能夠印上
[00:26:32.400 --> 00:26:34.400]  譬如說詩篇最出名的
[00:26:34.400 --> 00:26:36.400]  最長的一一九
[00:26:36.400 --> 00:26:38.400]  全長二十二段
[00:26:38.400 --> 00:26:40.400]  每一段那幾句
[00:26:40.400 --> 00:26:42.400]  都是一個字母
[00:26:42.400 --> 00:26:44.400]  二十二段每一段不同的字母
[00:26:44.400 --> 00:26:46.400]  希伯來文二十二個字母
[00:26:46.400 --> 00:26:48.400]  這些特色要用原文才知道
[00:26:48.400 --> 00:26:50.400]  我們知道就行了
[00:26:50.400 --> 00:26:52.400]  既然我們讀中文的就暫時擱置
[00:26:52.400 --> 00:27:00.400]  另外值得注意
[00:27:00.400 --> 00:27:02.400]  跳過在下面
[00:27:02.400 --> 00:27:04.400]  另外值得注意的就是在整個針言裡面
[00:27:04.400 --> 00:27:06.400]  以後幾個我們都圍繞著
[00:27:06.400 --> 00:27:08.400]  圍繞著這個針言
[00:27:08.400 --> 00:27:10.400]  智慧在經文裡面
[00:27:10.400 --> 00:27:12.400]  被譯為一個女性
[00:27:12.400 --> 00:27:14.400]  智慧之神
[00:27:14.400 --> 00:27:16.400]  智慧是一個女
[00:27:16.400 --> 00:27:18.400]  那些文字
[00:27:18.400 --> 00:27:20.400]  希伯來文後來譯成希臘文
[00:27:20.400 --> 00:27:22.400]  都是用
[00:27:22.400 --> 00:27:24.400]  他們的文字有男性女性
[00:27:24.400 --> 00:27:26.400]  中文就沒有這東西
[00:27:26.400 --> 00:27:28.400]  用女性的語氣
[00:27:28.400 --> 00:27:30.400]  語法也是
[00:27:30.400 --> 00:27:32.400]  其中針言一章二十至二十五節
[00:27:32.400 --> 00:27:34.400]  那個智慧就像一個人
[00:27:34.400 --> 00:27:36.400]  像女神一樣
[00:27:36.400 --> 00:27:38.400]  女士當然不要說女神
[00:27:38.400 --> 00:27:40.400]  主動出現在人間深入群眾
[00:27:40.400 --> 00:27:42.400]  懇切呼喚
[00:27:42.400 --> 00:27:44.400]  那些愚昧的
[00:27:44.400 --> 00:27:46.400]  洩慢的愚橫的快點回轉
[00:27:46.400 --> 00:27:48.400]  但結果就無人理會那種冷待
[00:27:48.400 --> 00:27:50.400]  所以有些人說這幾段好像一個預表
[00:27:50.400 --> 00:27:52.400]  將來耶穌基督降生之前
[00:27:52.400 --> 00:27:54.400]  遭遇那麼多冷待
[00:27:54.400 --> 00:27:56.400]  一樣
[00:27:56.400 --> 00:27:58.400]  第八章二十二到三十一節
[00:27:58.400 --> 00:28:00.400]  就說這個智慧和神同在同榮
[00:28:00.400 --> 00:28:02.400]  所說的
[00:28:02.400 --> 00:28:04.400]  道成肉身的耶穌基督身上顯現
[00:28:04.400 --> 00:28:06.400]  至於智慾的對比
[00:28:06.400 --> 00:28:08.400]  也就是善惡的對比
[00:28:08.400 --> 00:28:10.400]  道德、智慧、有福
[00:28:10.400 --> 00:28:12.400]  和快樂是合一
[00:28:12.400 --> 00:28:14.400]  並沒有其他信仰的分離
[00:28:14.400 --> 00:28:16.400]  或者偏重之敝
[00:28:16.400 --> 00:28:18.400]  這句話就比較深了
[00:28:18.400 --> 00:28:20.400]  因為有些別的信仰
[00:28:20.400 --> 00:28:22.400]  有道德的就未必有智慧
[00:28:22.400 --> 00:28:24.400]  智慧的未必需要有道德
[00:28:24.400 --> 00:28:26.400]  有福的就未必有樂趣
[00:28:26.400 --> 00:28:28.400]  樂趣有時未必有福
[00:28:28.400 --> 00:28:30.400]  等於我們說傭人就口福
[00:28:30.400 --> 00:28:32.400]  有智慧的人就容易福薄
[00:28:32.400 --> 00:28:34.400]  有時會有矛盾
[00:28:34.400 --> 00:28:36.400]  人生時常這樣
[00:28:36.400 --> 00:28:38.400]  但是這個
[00:28:38.400 --> 00:28:40.400]  《針元》裡面表現最好的境界就是合一
[00:28:40.400 --> 00:28:42.400]  這些又是不同
[00:28:42.400 --> 00:28:44.400]  所以這些就是中華文化
[00:28:44.400 --> 00:28:46.400]  可以在這些地方看到一個成全
[00:28:46.400 --> 00:28:48.400]  看到一條路
[00:28:48.400 --> 00:28:50.400]  不一定是矛盾
[00:28:50.400 --> 00:28:52.400]  《針元》全書就三十一章
[00:28:52.400 --> 00:28:54.400]  以敬畏耶和華
[00:28:54.400 --> 00:28:56.400]  做主導的信仰
[00:28:56.400 --> 00:28:58.400]  整本由敬畏耶和華得到智慧
[00:28:58.400 --> 00:29:00.400]  因此就能夠驅除愚蠢
[00:29:00.400 --> 00:29:02.400]  判別的善惡
[00:29:02.400 --> 00:29:04.400]  能夠敬虔而正直地度過一生
[00:29:04.400 --> 00:29:06.400]  能夠敬虔而正直地度過一生
[00:29:06.400 --> 00:29:08.400]  那下面的
[00:29:08.400 --> 00:29:10.400]  我們上一次都略為提過一點
[00:29:10.400 --> 00:29:12.400]  舉些例子
[00:29:12.400 --> 00:29:14.400]  現在跳到最右邊那裡
[00:29:14.400 --> 00:29:16.400]  舉些例子
[00:29:16.400 --> 00:29:18.400]  謀事在人成事在天那裡
[00:29:18.400 --> 00:29:20.400]  找到了
[00:29:20.400 --> 00:29:22.400]  講過了
[00:29:22.400 --> 00:29:24.400]  我們做一個簡單的比較
[00:29:24.400 --> 00:29:26.400]  讓大家認識一下
[00:29:26.400 --> 00:29:28.400]  有譬如
[00:29:28.400 --> 00:29:30.400]  中國的老子就說
[00:29:30.400 --> 00:29:32.400]  知人者智 自知己明
[00:29:32.400 --> 00:29:34.400]  上次有來的朋友是不是都聽過
[00:29:34.400 --> 00:29:36.400]  知人者智 自知己明
[00:29:36.400 --> 00:29:38.400]  知人者智 自知己明
[00:29:38.400 --> 00:29:40.400]  知道在哪裡
[00:29:40.400 --> 00:29:42.400]  了解人家就是有聰明
[00:29:42.400 --> 00:29:44.400]  了解自己就是有智慧
