
[00:00:00.000 --> 00:00:06.400]  今天我們分享的題目是舊約僕人傳
[00:15:55.400 --> 00:15:56.600]  我就知道
[00:15:56.600 --> 00:15:58.600]  你就給力量我們了
[00:15:58.600 --> 00:16:00.200]  他都很無賴
[00:16:00.200 --> 00:16:02.200]  無端端自己想這些
[00:16:02.200 --> 00:16:04.400]  這件事你不要學
[00:16:04.400 --> 00:16:06.200]  你不要說今晚祈禱
[00:16:06.200 --> 00:16:07.200]  上帝
[00:16:07.200 --> 00:16:10.600]  我拿機衣出來
[00:16:10.600 --> 00:16:11.800]  如果明天起床
[00:16:11.800 --> 00:16:13.000]  洗好了
[00:16:13.000 --> 00:16:14.000]  掛起來
[00:16:14.000 --> 00:16:16.800]  我立刻教主學
[00:16:16.800 --> 00:16:18.400]  你不要這樣做
[00:16:18.400 --> 00:16:19.600]  整個基顛裡面
[00:16:19.600 --> 00:16:22.400]  我覺得是這件事不要學
[00:16:22.400 --> 00:16:23.800]  然後
[00:16:23.800 --> 00:16:25.600]  上帝有時候真的很可愛
[00:16:25.600 --> 00:16:27.000]  第二天聖經記載
[00:16:27.000 --> 00:16:29.000]  真的好像他這麼說
[00:16:29.000 --> 00:16:30.400]  羊毛濕透了
[00:16:30.400 --> 00:16:31.600]  聖經說得很全神
[00:16:31.600 --> 00:16:35.000]  他說直接拿出一盆水
[00:16:35.000 --> 00:16:37.400]  但是地是乾的
[00:16:37.400 --> 00:16:39.800]  這已經是一個很大的神蹟
[00:16:39.800 --> 00:16:41.000]  但是這個基顛
[00:16:41.000 --> 00:16:43.200]  真的他自己都知道過分
[00:16:43.200 --> 00:16:45.200]  他還和上帝說
[00:16:45.200 --> 00:16:47.000]  求你不要發脾氣
[00:16:47.000 --> 00:16:49.800]  他自己知道自己的要求很不濟
[00:16:49.800 --> 00:16:51.200]  他求你不要發脾氣
[00:16:51.200 --> 00:16:52.400]  我再用多一次
[00:16:52.400 --> 00:16:53.600]  都是用羊毛
[00:16:53.600 --> 00:16:55.200]  不過我想第二天
[00:16:55.200 --> 00:16:58.200]  羊毛是乾的
[00:16:58.200 --> 00:17:00.400]  整個地是濕的
[00:17:00.400 --> 00:17:02.800]  你是上帝都不理他
[00:17:02.800 --> 00:17:04.600]  上帝有時候都很幽默
[00:17:04.600 --> 00:17:06.400]  他真的是一個爸爸
[00:17:06.400 --> 00:17:08.800]  結果真是如他所料
[00:17:08.800 --> 00:17:10.400]  你是基顛
[00:17:10.400 --> 00:17:12.400]  你肯定要教主一學
[00:17:12.400 --> 00:17:15.000]  衣服都好像都露出來了
[00:17:15.000 --> 00:17:17.400]  結果第七章開始記載
[00:17:17.400 --> 00:17:19.400]  他一朝跟隨的人
[00:17:19.400 --> 00:17:21.000]  基顛就要找人打仗
[00:17:21.000 --> 00:17:22.200]  要找人
[00:17:22.200 --> 00:17:23.400]  找人找人
[00:17:23.400 --> 00:17:26.400]  接著他們都紮營準備迎戰
[00:17:26.400 --> 00:17:29.400]  當時基顛有多少個大軍
[00:17:29.400 --> 00:17:31.400]  就是三萬二千
[00:17:31.400 --> 00:17:32.600]  都不少
[00:17:32.600 --> 00:17:34.400]  三萬二千人他就找到
[00:17:34.400 --> 00:17:35.400]  嘩 浩浩蕩蕩
[00:17:35.400 --> 00:17:37.000]  三萬二千人準備
[00:17:37.000 --> 00:17:39.600]  但要對付的是米顛人
[00:17:39.600 --> 00:17:40.400]  有多少人呢
[00:17:40.400 --> 00:17:43.600]  他們有十三萬五千
[00:17:43.600 --> 00:17:47.600]  三萬五千對十三萬五千
[00:17:47.600 --> 00:17:49.000]  有沒有得打呢
[00:17:49.000 --> 00:17:50.000]  應該沒有
[00:17:50.000 --> 00:17:50.800]  如果有得打
[00:17:50.800 --> 00:17:53.000]  他就不被人下足七年
[00:17:53.000 --> 00:17:55.000]  人丁已經單薄了
[00:17:55.000 --> 00:17:55.800]  但當大家
[00:17:55.800 --> 00:17:57.400]  人家在河對面
[00:17:57.400 --> 00:17:59.400]  你吹角震一震住他們
[00:17:59.400 --> 00:18:01.600]  你們就在河另一邊
[00:18:01.600 --> 00:18:06.200]  然後三萬二對十三萬五
[00:18:06.200 --> 00:18:09.600]  結果上帝當時跟基顛說
[00:18:09.600 --> 00:18:10.800]  他說什麼呢
[00:18:10.800 --> 00:18:13.800]  跟隨你的人太多
[00:18:13.800 --> 00:18:16.400]  我不能夠將米顛人
[00:18:16.400 --> 00:18:18.400]  交在你的手上
[00:18:18.400 --> 00:18:21.600]  啊 太多
[00:18:21.600 --> 00:18:23.400]  太多 不能夠
[00:18:23.400 --> 00:18:24.800]  為什麼上帝這樣說呢
[00:18:24.800 --> 00:18:27.200]  上帝說的這句經文
[00:18:27.200 --> 00:18:29.000]  我這半小時的講道
[00:18:29.000 --> 00:18:31.400]  你什麼聖經都不記得不要緊
[00:18:31.400 --> 00:18:33.600]  我想你記得這一節聖經
[00:18:33.600 --> 00:18:35.000]  可能這一節聖經
[00:18:35.000 --> 00:18:37.200]  就是帶著我們使命浸信會
[00:18:37.200 --> 00:18:39.200]  一路走以後的路
[00:18:39.200 --> 00:18:41.800]  我們都要靠著這個經文
[00:18:41.800 --> 00:18:42.800]  他說什麼呢
[00:18:42.800 --> 00:18:47.800]  「免得以色列人向我誇大說
[00:18:47.800 --> 00:18:52.000]  是我們自己救了我們」
[00:18:52.000 --> 00:18:53.200]  我讀多一次
[00:18:53.200 --> 00:18:55.600]  然後我想大家一起讀
[00:18:55.600 --> 00:18:59.800]  「免得以色列人向我誇大說
[00:18:59.800 --> 00:19:04.000]  是我們自己的手救了我們」
[00:19:04.000 --> 00:19:05.800]  我們一起讀一次好不好
[00:19:05.800 --> 00:19:10.200]  「免得以色列人向我誇大說
[00:19:10.200 --> 00:19:14.600]  是我們自己的手救了我們」
[00:19:14.600 --> 00:19:17.000]  就是說上帝不想他們懶得
[00:19:17.000 --> 00:19:19.800]  我們三萬五人
[00:19:19.800 --> 00:19:23.600]  三萬二人打贏了他們這麼多人
[00:19:23.600 --> 00:19:24.800]  可能有一天
[00:19:24.800 --> 00:19:26.000]  我們都要用這句話
[00:19:26.000 --> 00:19:29.800]  上帝說「免得使命浸信會的人
[00:19:29.800 --> 00:19:31.400]  向我誇大
[00:19:31.400 --> 00:19:34.800]  以為是我們有什麼這麼厲害
[00:19:34.800 --> 00:19:38.000]  然後做到以後的所有事」
[00:19:38.000 --> 00:19:40.600]  對不起 我們一點都不厲害
[00:19:40.600 --> 00:19:42.400]  是上帝厲害
[00:19:42.400 --> 00:19:44.000]  上帝要告訴我們
[00:19:44.000 --> 00:19:45.600]  告訴以色列人
[00:19:45.600 --> 00:19:49.200]  祂將要顯一個神蹟
[00:19:49.200 --> 00:19:50.200]  在引言的時候
[00:19:50.200 --> 00:19:51.000]  我就說過
[00:19:51.000 --> 00:19:53.800]  為什麼上帝選擇微小的基癲
[00:19:53.800 --> 00:19:55.800]  原來其中一個原因
[00:19:55.800 --> 00:19:59.800]  就是要顯示上帝的能力
[00:19:59.800 --> 00:20:01.200]  上帝嫌人多
[00:20:01.200 --> 00:20:04.000]  他用什麼辦法割人走呢
[00:20:04.000 --> 00:20:09.600]  他就叫基癲跟士兵說
[00:20:09.600 --> 00:20:15.200]  就是說哪一個害怕的可以回家
[00:20:15.200 --> 00:20:17.000]  有沒有人回家
[00:20:17.000 --> 00:20:17.800]  有
[00:20:17.800 --> 00:20:24.000]  如果我說哪一個害怕教主一學的回家
[00:20:24.000 --> 00:20:26.200]  我不知道有多少個在那裡
[00:20:26.200 --> 00:20:28.400]  可能四個主一學老師在那裡
[00:20:28.400 --> 00:20:29.800]  沒那麼少
[00:20:29.800 --> 00:20:32.600]  結果呢 剛才有三萬二人
[00:20:32.600 --> 00:20:35.000]  多少人回家呢 聖經記載
[00:20:35.000 --> 00:20:38.600]  二萬二千人
[00:20:38.600 --> 00:20:41.800]  三萬二 剩下一萬人
[00:20:41.800 --> 00:20:44.600]  哇
[00:20:44.600 --> 00:20:47.600]  你說只是看他們走
[00:20:47.600 --> 00:20:49.600]  我想都一個小時了
[00:20:49.600 --> 00:20:52.800]  我想那時候最害怕的是誰呢
[00:20:52.800 --> 00:20:54.200]  基癲
[00:20:54.200 --> 00:20:56.800]  我這樣說一句 走
[00:20:56.800 --> 00:20:59.600]  然後可能基癲又看著上帝
[00:20:59.600 --> 00:21:00.600]  現在怎麼樣
[00:21:00.600 --> 00:21:03.200]  你說叫他們走 他們那麼多人走了
[00:21:03.200 --> 00:21:05.400]  然後上帝就說
[00:21:05.400 --> 00:21:09.000]  人還是過多
[00:21:09.000 --> 00:21:10.000]  哇
[00:21:10.000 --> 00:21:11.200]  這個是上帝
[00:21:11.200 --> 00:21:13.000]  上帝才可以這麼有型
[00:21:13.000 --> 00:21:15.000]  人還是過多
[00:21:15.000 --> 00:21:16.000]  然後我想基癲
[00:21:16.000 --> 00:21:18.200]  啊 馬上大開眼睛
[00:21:18.200 --> 00:21:19.800]  還說多
[00:21:19.800 --> 00:21:21.600]  然後用了另一個方法
[00:21:21.600 --> 00:21:22.600]  上帝就跟他說
[00:21:22.600 --> 00:21:24.800]  你現在叫那些人去河邊
[00:21:24.800 --> 00:21:26.600]  你叫他們喝水
[00:21:26.600 --> 00:21:30.400]  如果有些人就好像小狗一樣
[00:21:30.400 --> 00:21:33.200]  像小狗一樣 用手捧著
[00:21:33.200 --> 00:21:36.200]  然後去舔水
[00:21:36.200 --> 00:21:38.400]  那你就叫這些人站在一旁
[00:21:38.400 --> 00:21:40.800]  另外一些人就跪下在河邊喝水
[00:21:40.800 --> 00:21:43.000]  你又叫他們站在一旁
[00:21:43.000 --> 00:21:45.600]  最後呢 這樣
[00:21:45.600 --> 00:21:47.000]  像小狗一樣喝水
[00:21:47.000 --> 00:21:48.800]  就有三百人
[00:21:48.800 --> 00:21:51.600]  上帝說就這三百
[00:21:51.600 --> 00:21:56.200]  三百人準備去打那個大軍
[00:21:56.200 --> 00:21:57.800]  然後就沒辦法了
[00:21:57.800 --> 00:21:59.000]  三百人
[00:21:59.000 --> 00:22:00.400]  然後呢
[00:22:00.400 --> 00:22:01.400]  有一天
[00:22:01.400 --> 00:22:02.400]  上帝就跟基癲說
[00:22:02.400 --> 00:22:04.200]  好了 可以起行了
[00:22:04.200 --> 00:22:05.400]  起來吧
[00:22:05.400 --> 00:22:08.200]  耶和華已將米顛的軍隊
[00:22:08.200 --> 00:22:10.200]  交在你們手中
[00:22:10.200 --> 00:22:12.000]  哇 我想你走的時候
[00:22:12.000 --> 00:22:14.600]  你當這句話是唱歌
[00:22:14.600 --> 00:22:15.400]  我只有三百人
[00:22:15.400 --> 00:22:18.400]  你說將那麼多萬人交在我手中
[00:22:18.400 --> 00:22:21.000]  然後呢
[00:22:21.000 --> 00:22:22.200]  去到二十節
[00:22:22.200 --> 00:22:23.600]  我想你看二十節那裡
[00:22:23.600 --> 00:22:26.600]  三隊人就一起吹角
[00:22:26.600 --> 00:22:29.000]  吹三隊人 因為每隊一百人
[00:22:29.000 --> 00:22:30.800]  接著就打破瓶子
[00:22:30.800 --> 00:22:34.000]  原來一早基癲就給了他們三百人
[00:22:34.000 --> 00:22:36.200]  每人一個玻璃瓶
[00:22:36.200 --> 00:22:38.800]  玻璃瓶裡面要裝著火把
[00:22:38.800 --> 00:22:39.800]  原來就是那一刻
[00:22:39.800 --> 00:22:41.200]  他一發號施令
[00:22:41.200 --> 00:22:44.000]  一起打爆瓶子
[00:22:44.000 --> 00:22:45.600]  然後就拿個火把出來
[00:22:45.600 --> 00:22:47.200]  接著就一起喊叫這句話
[00:22:47.200 --> 00:22:49.800]  就是耶和華和基癲的刀
[00:22:49.800 --> 00:22:51.400]  接著聖經就記載
[00:22:51.400 --> 00:22:55.200]  嚇得那幫人亂跑來跑去
[00:22:55.200 --> 00:22:57.600]  最後他們都要經過兩場戰役
[00:22:57.600 --> 00:23:00.200]  一場戰役就是約旦河西
[00:23:00.200 --> 00:23:02.200]  一場就是約旦河東
[00:23:02.200 --> 00:23:04.400]  結果就是靠著這三百人
[00:23:04.400 --> 00:23:09.200]  擊退了十三萬多的大軍
[00:23:09.200 --> 00:23:12.000]  我相信詩篇有一節經文講得很好
[00:23:12.000 --> 00:23:13.600]  二十篇第七節
[00:23:13.600 --> 00:23:15.800]  他說有人靠車
[00:23:15.800 --> 00:23:18.000]  有人靠馬
[00:23:18.000 --> 00:23:21.000]  但是我們要提到耶和華
[00:23:21.000 --> 00:23:23.600]  我們神的名
[00:23:23.600 --> 00:23:25.000]  就是說打仗
[00:23:25.000 --> 00:23:26.200]  打仗的時候
[00:23:26.200 --> 00:23:28.400]  可能一般的軍官都說
[00:23:28.400 --> 00:23:29.400]  我們有多少兵
[00:23:29.400 --> 00:23:30.200]  我們有多少馬
[00:23:30.200 --> 00:23:30.800]  我們有多少人
[00:23:30.800 --> 00:23:32.400]  我們有多少人去搶灘
[00:23:32.400 --> 00:23:37.400]  這個是最世俗或者一般的計數方法
[00:23:37.400 --> 00:23:38.400]  但是聖經就說
[00:23:38.400 --> 00:23:42.400]  上帝的數字不是這樣計算的
[00:23:42.400 --> 00:23:45.000]  在8章28節那裡形容
[00:23:45.000 --> 00:23:48.600]  他說米顛人被以色列人制服了
[00:23:48.600 --> 00:23:51.000]  這句話很厲害
[00:23:51.000 --> 00:23:53.000]  不敢再抬頭
[00:23:53.000 --> 00:23:56.200]  就是見到你都要低頭這樣走
[00:23:56.200 --> 00:23:58.400]  因為他們太厲害了
[00:23:58.400 --> 00:24:00.600]  基顛還在的日子
[00:24:00.600 --> 00:24:03.600]  國中就太平了40年
[00:24:03.600 --> 00:24:06.400]  這個事司成為了民族英雄
[00:24:06.400 --> 00:24:10.000]  帶領了人們脫離了七年的魔掌
[00:24:10.000 --> 00:24:13.200]  再有40年的太平的時間
[00:24:13.200 --> 00:24:16.000]  不過聖經繼續記載
[00:24:16.000 --> 00:24:19.000]  33節基顛死了
[00:24:19.000 --> 00:24:24.400]  以色列人又去隨從巴力行邪淫
[00:24:24.400 --> 00:24:25.800]  第34節
[00:24:25.800 --> 00:24:30.200]  以色列人不記念耶和華他們的神
[00:24:30.200 --> 00:24:37.200]  就是拯救他們脫離仇敵之手的神
[00:24:37.200 --> 00:24:41.400]  上帝心不心痛呢
[00:24:41.400 --> 00:24:44.200]  在6章1節的時候
[00:24:44.200 --> 00:24:46.800]  他就說:啊!見到你們這麼慘
[00:24:46.800 --> 00:24:48.000]  你們又呼求
[00:24:48.000 --> 00:24:50.000]  好吧!我又憐憫你們
[00:24:50.000 --> 00:24:52.000]  當我們看完這件事的時候
[00:24:52.000 --> 00:24:53.800]  我們會認識上帝多了
[00:24:53.800 --> 00:24:55.600]  起碼我們看到上帝
[00:24:55.600 --> 00:24:58.200]  是一個很有憐憫的上帝
[00:24:58.200 --> 00:25:01.200]  當那些以色列人一直犯錯
[00:25:01.200 --> 00:25:06.400]  但是上帝都一次一次去挽回他們
[00:25:06.400 --> 00:25:09.000]  其實不是和我們一樣嗎?
[00:25:09.000 --> 00:25:11.400]  我們可能信了耶穌很多年
[00:25:11.400 --> 00:25:17.000]  但我們都是經常一次一次一次犯錯
[00:25:17.000 --> 00:25:21.400]  耶利米蘇31章3節裏說了一句很好的經文
[00:25:21.400 --> 00:25:27.800]  上帝說:他以永遠的愛去愛你
[00:25:27.800 --> 00:25:33.400]  因此我以慈愛吸引你
[00:25:33.400 --> 00:25:34.800]  這就是上帝
[00:25:34.800 --> 00:25:38.200]  他用他永遠的愛去愛你
[00:25:38.200 --> 00:25:40.400]  他用他的慈愛吸引你
[00:25:40.400 --> 00:25:42.800]  而關鍵的問題是
[00:25:42.800 --> 00:25:45.400]  你給不給他吸引
[00:25:45.400 --> 00:25:48.200]  你去不去呼求他
[00:25:48.200 --> 00:25:50.600]  你看以色列人大足七年
[00:25:50.600 --> 00:25:55.200]  原來才懂得去找上帝
[00:25:55.200 --> 00:25:57.800]  除了上帝是一個憐憫人的上帝
[00:25:57.800 --> 00:26:03.400]  上帝也是一個獨一無二的上帝
[00:26:03.400 --> 00:26:04.400]  剛才我說過
[00:26:04.400 --> 00:26:07.800]  我們很多時候去埋怨上帝
[00:26:07.800 --> 00:26:09.800]  就像基丁說:我們現在這麼慘
[00:26:09.800 --> 00:26:11.800]  你說有一個很有大能
[00:26:11.800 --> 00:26:13.200]  很愛我們的上帝
[00:26:13.200 --> 00:26:14.800]  那上帝在哪裏?
[00:26:14.800 --> 00:26:17.200]  上帝離棄了我了
[00:26:17.200 --> 00:26:18.600]  或者你也可能一樣
[00:26:18.600 --> 00:26:20.400]  你可能曾經去過教會
[00:26:20.400 --> 00:26:21.800]  可能你信過上帝
[00:26:21.800 --> 00:26:24.800]  但你說上帝離棄我了
[00:26:24.800 --> 00:26:26.800]  我們都經常這樣埋怨
[00:26:26.800 --> 00:26:28.000]  但問題是
[00:26:28.000 --> 00:26:31.000]  究竟是上帝離棄以色列人
[00:26:31.000 --> 00:26:33.400]  還是以色列人離棄上帝?
[00:26:33.400 --> 00:26:35.800]  究竟是你離棄上帝
[00:26:35.800 --> 00:26:38.600]  還是上帝離棄你?
[00:26:38.600 --> 00:26:41.000]  當很多時候和別人分享信仰的時候
[00:26:41.000 --> 00:26:42.600]  特別是他們在困境
[00:26:42.600 --> 00:26:44.200]  他們就很喜歡埋怨上帝
[00:26:44.200 --> 00:26:45.400]  上帝不理我
[00:26:45.400 --> 00:26:47.800]  我感受不到祂
[00:26:47.800 --> 00:26:49.600]  我感受不到祂
[00:26:49.600 --> 00:26:51.600]  人們經常說:我感受不到上帝
[00:26:51.600 --> 00:26:54.600]  你說的那個上帝太虛無縹緲了
[00:26:54.600 --> 00:27:00.000]  但當我問他們:那你有沒有回教會?
[00:27:00.000 --> 00:27:01.800]  他們就說:沒有
[00:27:01.800 --> 00:27:03.400]  很久沒有
[00:27:03.400 --> 00:27:05.400]  當我又問:你有沒有祈禱?
[00:27:05.400 --> 00:27:07.600]  有沒有讀經?
[00:27:07.600 --> 00:27:08.800]  都是沒有
[00:27:08.800 --> 00:27:10.800]  很久沒有
[00:27:10.800 --> 00:27:13.000]  我想上帝都很生氣
[00:27:13.000 --> 00:27:15.400]  你又不來找我
[00:27:15.400 --> 00:27:17.800]  我寫下的情書你又不看聖經
[00:27:17.800 --> 00:27:21.000]  那我怎樣去找你呢?
[00:27:21.000 --> 00:27:24.200]  你是否想無緣無故去吃麥當勞的時候
[00:27:24.200 --> 00:27:26.000]  突然間你叫了一碟薯條
[00:27:26.000 --> 00:27:28.800]  薯條那些突然間那些薯條砌了一個字
[00:27:28.800 --> 00:27:31.000]  說:回教會這樣
[00:27:31.000 --> 00:27:33.800]  你是否想他這樣去提醒你呢?
[00:27:33.800 --> 00:27:35.400]  其實很多人在提醒你的
[00:27:35.400 --> 00:27:36.200]  很多人WhatsApp
[00:27:36.200 --> 00:27:37.000]  很多人微信
[00:27:37.000 --> 00:27:39.800]  很多人發電郵說:你回來吧
[00:27:39.800 --> 00:27:40.600]  但是我不回來
[00:27:40.600 --> 00:27:41.800]  我感受不到上帝
[00:27:41.800 --> 00:27:46.000]  其實這樣真的不是很合邏輯
[00:27:46.000 --> 00:27:47.000]  或者有些人
[00:27:47.000 --> 00:27:48.800]  可能有時候那些信徒
[00:27:48.800 --> 00:27:49.400]  如果你現在有
[00:27:49.400 --> 00:27:50.400]  馬上去除掉
[00:27:50.400 --> 00:27:51.800]  不要讓我再見到
[00:27:51.800 --> 00:27:55.600]  就是戴著那些佛鏈、珠鏈
[00:27:55.600 --> 00:27:57.600]  其他宗教那些
[00:27:57.600 --> 00:27:59.600]  有時候我問他:這些用來幹什麼的?
[00:27:59.600 --> 00:28:02.400]  他說:保平安的
[00:28:02.400 --> 00:28:06.000]  你用這串珠鏈保你平安?
[00:28:06.000 --> 00:28:07.200]  是不是有槍打你的時候
[00:28:07.200 --> 00:28:08.600]  你擋子彈呢?
[00:28:08.600 --> 00:28:09.800]  我不知道行不行
[00:28:09.800 --> 00:28:10.600]  但是我們的平安
[00:28:10.600 --> 00:28:12.400]  我們真正的平安
[00:28:12.400 --> 00:28:15.200]  是在上帝那裡
[00:28:15.200 --> 00:28:15.800]  所以記住
[00:28:15.800 --> 00:28:21.000]  我們這位上帝是一位忌邪的神
[00:28:21.000 --> 00:28:22.200]  這個我覺得我們基督徒
[00:28:22.200 --> 00:28:26.000]  一定要抓得很緊
[00:28:26.000 --> 00:28:28.800]  所以當上帝要呼召基督的時候
[00:28:28.800 --> 00:28:30.200]  第一件事
[00:28:30.200 --> 00:28:34.000]  就是要他拆掉爸爸的假神
[00:28:34.000 --> 00:28:36.200]  那個偶像
[00:28:36.200 --> 00:28:38.000]  基督徒原本要夜間行事
[00:28:38.000 --> 00:28:40.600]  因為他怕爸爸知道
[00:28:40.600 --> 00:28:44.200]  但是原來反而這個成為了
[00:28:44.200 --> 00:28:47.400]  基督徒帶爸爸回到上帝那裡
[00:28:47.400 --> 00:28:48.200]  是不是?
[00:28:48.200 --> 00:28:50.800]  因為他要基督徒的爸爸自己反省
[00:28:50.800 --> 00:28:53.600]  原來巴力是多麼無能
[00:28:53.600 --> 00:28:57.400]  上帝才是真正大能的上帝
[00:28:57.400 --> 00:28:59.800]  當我一邊讀這段經文的時候
[00:28:59.800 --> 00:29:02.000]  一邊看到基癲這樣做的時候
[00:29:02.000 --> 00:29:04.400]  我都記起二十多年前
[00:29:04.400 --> 00:29:08.600]  我自己都親自拆毀一個偶像的經歷
[00:29:08.600 --> 00:29:10.000]  我住彩虹邨
[00:29:10.000 --> 00:29:11.000]  那裡很小的
[00:29:11.000 --> 00:29:13.200]  不是這一間屋那麼大的
[00:29:13.200 --> 00:29:16.000]  但是也有一個這樣的櫃子
[00:29:16.000 --> 00:29:17.600]  大家有沒有見過這些櫃子?
[00:29:17.600 --> 00:29:18.600]  有吧?
[00:29:18.600 --> 00:29:19.800]  那我住彩虹邨
[00:29:19.800 --> 00:29:21.000]  那間屋是小的 沒有房間的
[00:29:21.000 --> 00:29:22.200]  一進去就是廳
[00:29:22.200 --> 00:29:24.000]  這個廳就對著
[00:29:24.000 --> 00:29:24.600]  對正
[00:29:24.600 --> 00:29:25.600]  就像這個門口那樣
[00:29:25.600 --> 00:29:27.400]  有一個很大
[00:29:27.400 --> 00:29:29.400]  從頂到底
[00:29:29.400 --> 00:29:30.600]  兩格
[00:29:30.600 --> 00:29:32.800]  有兩個偶像
[00:29:32.800 --> 00:29:34.800]  我從小到大都很害怕
[00:29:34.800 --> 00:29:36.000]  因為晚上回家
[00:29:36.000 --> 00:29:36.800]  關了燈
[00:29:36.800 --> 00:29:37.600]  一打開門
[00:29:37.600 --> 00:29:39.800]  嘩!紅噹噹的
[00:29:39.800 --> 00:29:42.200]  氣氛很詭異
[00:29:42.200 --> 00:29:45.000]  然後當我讀到大學的時候
[00:29:45.000 --> 00:29:46.200]  有一天我在家裡
[00:29:46.200 --> 00:29:49.000]  那時候讀完一個全福音的訓練班
[00:29:49.000 --> 00:29:53.400]  讀完之後就和我奶奶分享信仰
[00:29:53.400 --> 00:29:54.600]  一邊聊的時候
[00:29:54.600 --> 00:29:55.400]  我說:奶奶
[00:29:55.400 --> 00:29:57.600]  不如你信耶穌吧
[00:29:57.600 --> 00:29:59.000]  耶穌好啊
[00:29:59.000 --> 00:30:00.200]  她也想的
[00:30:00.200 --> 00:30:01.400]  不過有一個困難
[00:30:01.400 --> 00:30:04.000]  就是她說拜了幾十年
[00:30:04.000 --> 00:30:06.800]  這些怎麼辦?
[00:30:06.800 --> 00:30:09.400]  我說:那為什麼你拜祂呢?
[00:30:09.400 --> 00:30:12.800]  因為祂保我們平安
[00:30:12.800 --> 00:30:15.200]  我說祂有保過我們平安嗎?
[00:30:15.200 --> 00:30:16.600]  我說:爺爺吸毒
[00:30:16.600 --> 00:30:17.800]  爸爸又吸毒
[00:30:17.800 --> 00:30:19.000]  又黑社會
[00:30:19.000 --> 00:30:21.400]  你的孫子讀書又差到這樣
[00:30:21.400 --> 00:30:24.000]  她哪有保護過我們?
[00:30:24.000 --> 00:30:26.400]  我說:不如你真正相信
[00:30:26.400 --> 00:30:28.400]  令到你的孫子有這些改變
[00:30:28.400 --> 00:30:29.600]  你的孫子有改變
[00:30:29.600 --> 00:30:31.800]  讀到大學是因為回到教會
[00:30:31.800 --> 00:30:32.800]  因為有耶穌
[00:30:32.800 --> 00:30:34.200]  因為有很多弟兄姊妹
[00:30:34.200 --> 00:30:35.200]  我就數給她看
[00:30:35.200 --> 00:30:37.200]  以前方姐、Steven
[00:30:37.200 --> 00:30:40.800]  教會有多少弟兄姊妹關心你?
[00:30:40.800 --> 00:30:42.400]  然後她說:是啊
[00:30:42.400 --> 00:30:43.800]  然後我說:奶奶
[00:30:43.800 --> 00:30:45.400]  我和你一起祈禱
[00:30:45.400 --> 00:30:46.400]  做一個缺志
[00:30:46.400 --> 00:30:48.000]  相信耶穌的祈禱
[00:30:48.000 --> 00:30:49.800]  然後她說:好啊
[00:30:49.800 --> 00:30:51.800]  其實我那時候也很驚訝
[00:30:51.800 --> 00:30:53.800]  其實我自己也不知道自己說了什麼
[00:30:53.800 --> 00:30:55.600]  剛剛讀完那個全方方法
[00:30:55.600 --> 00:30:57.600]  所以大家有時候不用怕
[00:30:57.600 --> 00:30:59.200]  有時候我們經常出去傳福音
[00:30:59.200 --> 00:31:02.000]  很多見證都說:啊!那個人祈禱啊
[00:31:02.000 --> 00:31:03.600]  其實我自己也不知道自己說了什麼
[00:31:03.600 --> 00:31:05.200]  那我罵罵罵罵
[00:31:05.200 --> 00:31:07.200]  但是聖靈會和人一起同在
[00:31:07.200 --> 00:31:12.000]  結果我和我奶奶都一起流眼淚祈禱
[00:31:12.000 --> 00:31:13.000]  祈禱之後
[00:31:13.000 --> 00:31:15.400]  我一看到這座建築
[00:31:15.400 --> 00:31:18.000]  我奶奶拆了它
[00:31:18.000 --> 00:31:19.800]  一相信了耶穌就要拆了
[00:31:19.800 --> 00:31:20.800]  然後她說:好啊
[00:31:20.800 --> 00:31:24.800]  我立刻趕快進廚房拿一把鎚子
[00:31:24.800 --> 00:31:25.800]  真的是鎚子
[00:31:25.800 --> 00:31:28.600]  前面是銀色的一個大的鋼
[00:31:28.600 --> 00:31:30.200]  然後擺很厚的報紙
[00:31:30.200 --> 00:31:33.400]  然後自己拿著椅子拿了偶像下來
[00:31:33.400 --> 00:31:35.200]  然後我就說:奉主耶穌的名
[00:31:35.200 --> 00:31:37.000]  打爛它!
[00:31:37.000 --> 00:31:40.400]  哇!打完之後還要扔出去垃圾房
[00:31:40.400 --> 00:31:42.800]  做一個見證
[00:31:42.800 --> 00:31:45.400]  扔完之後我才有點害怕
[00:31:45.400 --> 00:31:48.800]  哎呀!那些人說要叫牧師做
[00:31:48.800 --> 00:31:50.400]  你們不要自己回家做
[00:31:50.400 --> 00:31:52.600]  你叫我和執事和你一起做
[00:31:52.600 --> 00:31:53.400]  但是那時候
[00:31:53.400 --> 00:31:55.400]  第一,聖靈給了我一點勇氣
[00:31:55.400 --> 00:31:58.400]  第二,我怕我奶奶改變主意
[00:31:58.400 --> 00:32:00.400]  我怕我奶奶日後回家
[00:32:00.400 --> 00:32:02.600]  她包走了不知道拿到哪裡
[00:32:02.600 --> 00:32:04.800]  所以我先下手為快
[00:32:04.800 --> 00:32:06.200]  然後就做了
[00:32:06.200 --> 00:32:07.600]  然後很感恩
[00:32:07.600 --> 00:32:09.400]  原來偶像拆了
[00:32:09.400 --> 00:32:12.400]  然後我爸爸本來吸毒
[00:32:12.400 --> 00:32:14.800]  我都帶他去福音戒毒
[00:32:14.800 --> 00:32:17.400]  就是在西貢那個戶外團體
