
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹 聖誕平安! (聖誕快樂!)
[00:19:42.000 --> 00:19:43.000]  羞辱和傷害
[00:19:43.000 --> 00:19:45.000]  但聖經所講的就是
[00:19:45.000 --> 00:19:47.000]  當彌創亞來到的時候
[00:19:47.000 --> 00:19:50.000]  他要將加倍的賞賜賜下
[00:19:50.000 --> 00:19:52.000]  因為他要將真理賜下
[00:19:52.000 --> 00:19:54.000]  下體聖經提及到
[00:19:54.000 --> 00:19:58.000]  神的真理叫我們遠離了不義的事情
[00:19:58.000 --> 00:20:01.000]  領受上帝給我們的義
[00:20:01.000 --> 00:20:04.000]  以致我們不再被罪傷害
[00:20:04.000 --> 00:20:08.000]  也勝過一切罪帶來的羞辱
[00:20:08.000 --> 00:20:12.000]  反而得到的是加倍的恩賜
[00:20:12.000 --> 00:20:14.000]  成為了神的後裔
[00:20:14.000 --> 00:20:16.000]  聖經提到後裔
[00:20:16.000 --> 00:20:20.000]  這裡不單單講成為了先祖的後裔
[00:20:20.000 --> 00:20:21.000]  後裔在聖經裏面
[00:20:21.000 --> 00:20:26.000]  常常是連繫於承受產業的意思
[00:20:26.000 --> 00:20:28.000]  是承受上帝要賜給人的那種
[00:20:28.000 --> 00:20:31.000]  豐富的產業和恩惠
[00:20:31.000 --> 00:20:35.000]  這是上帝要作成奇妙的工作
[00:20:35.000 --> 00:20:37.000]  因此第七節最後一句
[00:20:37.000 --> 00:20:39.000]  你留意講的是一件事情
[00:20:39.000 --> 00:20:41.000]  或者大家可以讀出來
[00:20:41.000 --> 00:20:45.000]  「他們必有永遠的喜樂」
[00:20:45.000 --> 00:20:49.000]  聖經是應許真實告訴我們
[00:20:49.000 --> 00:20:52.000]  祂要賜給我們有永遠的喜樂
[00:20:52.000 --> 00:20:54.000]  不是短暫的喜樂
[00:20:54.000 --> 00:20:58.000]  在地上我們有時候會有暫時的憂愁
[00:20:58.000 --> 00:20:59.000]  聖經說
[00:20:59.000 --> 00:21:04.000]  但是當我們了解神給我們的盼望的時候
[00:21:04.000 --> 00:21:08.000]  我們可以有永遠的喜樂
[00:21:08.000 --> 00:21:12.000]  剛才我提及到這段時間
[00:21:12.000 --> 00:21:17.000]  弟兄姊妹為我們安排一些退休的餐會
[00:21:17.000 --> 00:21:20.000]  有一份退休的特刊
[00:21:20.000 --> 00:21:22.000]  其中有一篇文章
[00:21:22.000 --> 00:21:24.000]  是我自己的女兒所寫的
[00:21:24.000 --> 00:21:26.000]  我最近看的時候
[00:21:26.000 --> 00:21:28.000]  心裏面再次有一份感恩
[00:21:28.000 --> 00:21:30.000]  這件事情講到我很多年之前
[00:21:30.000 --> 00:21:32.000]  做的心臟手術之後
[00:21:32.000 --> 00:21:34.000]  太太會很掛心
[00:21:34.000 --> 00:21:38.000]  先生這段時間身體很多的軟弱
[00:21:38.000 --> 00:21:40.000]  在手術過程裏面
[00:21:40.000 --> 00:21:44.000]  她一直都在想應該怎樣做
[00:21:44.000 --> 00:21:47.000]  女兒觀察到太太有一種心情
[00:21:47.000 --> 00:21:51.000]  覺得不需要去憂愁
[00:21:51.000 --> 00:21:54.000]  只是相信恩典
[00:21:54.000 --> 00:21:56.000]  然後在盼望當中
[00:21:56.000 --> 00:22:00.000]  積極地去面對困難
[00:22:00.000 --> 00:22:03.000]  因此她不讓自己憂愁
[00:22:03.000 --> 00:22:05.000]  然後她想一些方法
[00:22:05.000 --> 00:22:09.000]  怎樣來幫助我加速康復
[00:22:09.000 --> 00:22:11.000]  也減低一些痛楚
[00:22:11.000 --> 00:22:15.000]  提到她到處搜羅一些小枕頭
[00:22:15.000 --> 00:22:17.000]  不是讓我睡覺的
[00:22:17.000 --> 00:22:19.000]  而是讓我抱著
[00:22:19.000 --> 00:22:21.000]  在那段時間我發覺原來抱著小枕頭
[00:22:21.000 --> 00:22:24.000]  在手術之後是很舒服的
[00:22:24.000 --> 00:22:25.000]  為什麼呢?
[00:22:25.000 --> 00:22:27.000]  因為我咳嗽的時候
[00:22:27.000 --> 00:22:33.000]  立刻抽起那些傷口痛到很痛
[00:22:33.000 --> 00:22:35.000]  但是什麼時候抱著小枕頭
[00:22:35.000 --> 00:22:37.000]  然後咳嗽
[00:22:37.000 --> 00:22:41.000]  發覺減輕很多痛楚
[00:22:41.000 --> 00:22:42.000]  當我想起這些事情的時候
[00:22:42.000 --> 00:22:44.000]  我心裏只想一件事情
[00:22:44.000 --> 00:22:46.000]  上帝賜給我們
[00:22:46.000 --> 00:22:48.000]  是對將來的盼望
[00:22:48.000 --> 00:22:50.000]  因此以將來的眼光看回今天
[00:22:50.000 --> 00:22:52.000]  好像主耶穌所說
[00:22:52.000 --> 00:22:54.000]  看見前面的喜樂
[00:22:54.000 --> 00:22:57.000]  就興旱了羞辱
[00:22:57.000 --> 00:22:59.000]  忍受十字架的苦楚
[00:22:59.000 --> 00:23:01.000]  突然間那些苦楚
[00:23:01.000 --> 00:23:03.000]  不再是苦楚
[00:23:03.000 --> 00:23:08.000]  反而是經歷神恩典的奇妙的時刻
[00:23:08.000 --> 00:23:10.000]  因此在苦楚當中
[00:23:10.000 --> 00:23:12.000]  仍可以坦然面對
[00:23:12.000 --> 00:23:16.000]  而且可以喜樂地面對
[00:23:16.000 --> 00:23:18.000]  各位弟兄姊妹
[00:23:18.000 --> 00:23:20.000]  上帝所應許的拯救
[00:23:20.000 --> 00:23:22.000]  不單止是將來的事情
[00:23:22.000 --> 00:23:24.000]  更加因為所帶來的盼望
[00:23:24.000 --> 00:23:26.000]  讓我們今天有力量
[00:23:26.000 --> 00:23:29.000]  面對一切的壓力和困難
[00:23:29.000 --> 00:23:31.000]  而今天就經歷上帝所要賜的
[00:23:31.000 --> 00:23:34.000]  永遠的喜樂
[00:23:34.000 --> 00:23:36.000]  這一份恩惠
[00:23:36.000 --> 00:23:38.000]  是來創下基督降臨的時候
[00:23:38.000 --> 00:23:40.000]  要帶給我們的
[00:23:40.000 --> 00:23:43.000]  因此最後你再讀第十節
[00:23:43.000 --> 00:23:46.000]  我們一起來讀第十節
[00:23:46.000 --> 00:23:49.000]  我因耶和華大大歡喜
[00:23:49.000 --> 00:23:52.000]  我的心靠著我的神快樂
[00:23:52.000 --> 00:23:56.000]  因為祂給我穿上救恩的衣服
[00:23:56.000 --> 00:23:59.000]  給我披上公義的外袍
[00:23:59.000 --> 00:24:02.000]  好讓新郎戴上華冠
[00:24:02.000 --> 00:24:06.000]  又讓新娘佩戴裝飾
[00:24:06.000 --> 00:24:09.000]  一位的退休的目者
[00:24:09.000 --> 00:24:11.000]  另一位不是我
[00:24:11.000 --> 00:24:13.000]  他曾經說
[00:24:13.000 --> 00:24:15.000]  他說這麼多年侍奉上帝
[00:24:15.000 --> 00:24:18.000]  我發覺一件事情是我最開心的
[00:24:18.000 --> 00:24:20.000]  我很想聽他說什麼
[00:24:20.000 --> 00:24:22.000]  我以為他會說某一些他特別的經歷
[00:24:22.000 --> 00:24:24.000]  怎樣侍奉上帝
[00:24:24.000 --> 00:24:26.000]  有些什麼的果效
[00:24:26.000 --> 00:24:27.000]  接著他說
[00:24:27.000 --> 00:24:28.000]  我這麼多年發覺
[00:24:28.000 --> 00:24:29.000]  一路侍奉上帝
[00:24:29.000 --> 00:24:32.000]  最開心的事情仍然是
[00:24:32.000 --> 00:24:35.000]  我信了耶穌
[00:24:35.000 --> 00:24:37.000]  好像老生常談
[00:24:37.000 --> 00:24:38.000]  但我再想的時候
[00:24:38.000 --> 00:24:41.000]  是真是最大的喜樂的原因
[00:24:41.000 --> 00:24:44.000]  不是因為新娘佩戴裝飾
[00:24:44.000 --> 00:24:46.000]  華美的外表
[00:24:46.000 --> 00:24:50.000]  而是因為她將舊恩的衣給你穿上
[00:24:50.000 --> 00:24:52.000]  公義的袍給你披上
[00:24:52.000 --> 00:24:55.000]  是你最大的喜樂
[00:24:55.000 --> 00:24:57.000]  你可以常常喜樂
[00:24:57.000 --> 00:24:58.000]  因此弟兄姊妹
[00:24:58.000 --> 00:24:59.000]  聖誕的時候
[00:24:59.000 --> 00:25:03.000]  記得上帝已經將舊恩賜給你
[00:25:03.000 --> 00:25:06.000]  因此縱使你有困難
[00:25:06.000 --> 00:25:08.000]  有艱難的日子
[00:25:08.000 --> 00:25:12.000]  因為你知道上帝已經將永遠的喜樂賜給你
[00:25:12.000 --> 00:25:16.000]  你仍然可以喜樂地面對
[00:25:16.000 --> 00:25:19.000]  我們一起祈禱感謝
[00:25:19.000 --> 00:25:23.000]  感謝主耶穌賜給我們奇妙的舊恩
[00:25:23.000 --> 00:25:27.000]  感謝祢賜給我們生命的改變和更新
[00:25:27.000 --> 00:25:32.000]  感謝祢讓我們從羞辱羞愧當中
[00:25:32.000 --> 00:25:34.000]  進入那種光榮
[00:25:34.000 --> 00:25:37.000]  進入祢給我們的豐富
[00:25:37.000 --> 00:25:39.000]  主阿靠祢賜我們信心
[00:25:39.000 --> 00:25:42.000]  從心底領受祢的英許
[00:25:42.000 --> 00:25:46.000]  讓我們今天已經嘗到舊恩的滋味
[00:25:46.000 --> 00:25:48.000]  亦都在主耶穌在你左右的時候
[00:25:48.000 --> 00:25:53.000]  可以盡得祢英許給我們的豐富
[00:25:53.000 --> 00:25:54.000]  仰望感謝
[00:25:54.000 --> 00:25:56.000]  奉耶穌聖名祈求
[00:25:56.000 --> 00:25:57.000]  阿們
[00:26:09.000 --> 00:26:11.000]  我只想知道你到底是谁啊?
