
[00:00:00.000 --> 00:00:03.480]  將來又怎麼樣呢?是不是?能不能帶過去呢?
[00:17:25.040 --> 00:17:27.040]  這個呢
[00:17:27.040 --> 00:17:28.160]  如果我們說科學
[00:17:28.160 --> 00:17:29.600]  科學的東西就是有因有果
[00:17:29.600 --> 00:17:31.840]  一套系統的東西能夠實現的
[00:17:31.840 --> 00:17:33.840]  能夠重現的就叫科學
[00:17:33.840 --> 00:17:36.240]  那你如果問那道道理是怎麼來的
[00:17:36.240 --> 00:17:36.960]  是不是
[00:17:36.960 --> 00:17:39.680]  是什麼力量使得這個世界有這些道理
[00:17:39.680 --> 00:17:41.520]  這些就不是科學能夠解釋的
[00:17:41.520 --> 00:17:43.760]  這裡長話短說 我們一會再說
[00:17:43.760 --> 00:17:46.400]  總之第三個弱點就是人很容易
[00:17:46.400 --> 00:17:47.680]  尤其是男人
[00:17:47.680 --> 00:17:52.160]  以學術 以理論 以邏輯來自誇
[00:17:52.160 --> 00:17:54.960]  就不知道人的智慧根本有限
[00:17:54.960 --> 00:17:57.760]  而所有學問背後都有學問的根源
[00:17:57.760 --> 00:17:59.760]  這些就是
[00:17:59.760 --> 00:18:03.680]  第四點就是人的普通弱點
[00:18:03.680 --> 00:18:05.440]  男士尤其容易有
[00:18:05.440 --> 00:18:07.440]  忘本失根
[00:18:07.440 --> 00:18:10.320]  不明白天高主大
[00:18:10.320 --> 00:18:13.440]  只是以為一切憑雙手就可以創造
[00:18:13.440 --> 00:18:15.440]  不明白天外有天
[00:18:15.440 --> 00:18:19.520]  又不明白一切能力是來自造物主
[00:18:19.520 --> 00:18:21.520]  好了 短片稍微詳細的說一下
[00:18:21.520 --> 00:18:25.040]  第一就是誇大逞強不承認人的渺小
[00:18:25.040 --> 00:18:28.800]  他們男人 尤其是那些壯年的男人
[00:18:28.800 --> 00:18:31.840]  尤其是自命是見多識廣的
[00:18:31.840 --> 00:18:34.160]  相對於那些無知婦孺
[00:18:34.160 --> 00:18:36.560]  你知道我們海口埋有很多無知婦孺
[00:18:36.560 --> 00:18:38.800]  本來女人和小孩同時應該不懂事
[00:18:38.800 --> 00:18:40.240]  男人就懂事 都無知
[00:18:40.240 --> 00:18:41.760]  不要指錯你 指那邊
[00:18:41.760 --> 00:18:43.360]  裡面沒有人 是吧
[00:18:43.360 --> 00:18:45.360]  無知婦孺 是不是
[00:18:45.360 --> 00:18:48.480]  其實有時候有些折角 婦孺
[00:18:48.480 --> 00:18:50.000]  說起婦孺也是
[00:18:50.000 --> 00:18:52.560]  我們時時說 男人有時候問的問題
[00:18:52.560 --> 00:18:54.560]  往往就是最深刻的問題
[00:18:54.560 --> 00:18:56.560]  他是天真 我們時時說
[00:18:56.560 --> 00:18:58.560]  男人有時候問的問題
[00:18:58.560 --> 00:19:00.560]  往往就是最深刻的問題
[00:19:00.560 --> 00:19:02.560]  他是天真無邪
[00:19:02.560 --> 00:19:04.560]  但是你知道做媽媽的事情
[00:19:04.560 --> 00:19:06.560]  通常碰到這些問題
[00:19:06.560 --> 00:19:08.560]  唯有等你爸爸下班問他
[00:19:08.560 --> 00:19:10.560]  然後你長大了自然會了
[00:19:10.560 --> 00:19:12.560]  小孩問 為什麼會有爸爸媽媽
[00:19:12.560 --> 00:19:14.560]  為什麼我們會有個爸爸
[00:19:14.560 --> 00:19:16.560]  你說多大的問題
[00:19:16.560 --> 00:19:18.560]  你不能只是用生物學來解釋
[00:19:18.560 --> 00:19:20.560]  為什麼有爺爺曾祖父
[00:19:20.560 --> 00:19:22.560]  最後問到善於引導
[00:19:22.560 --> 00:19:24.560]  就是神學的第一課
[00:19:24.560 --> 00:19:26.560]  人類有個祖先 祖先是創造者
[00:19:26.560 --> 00:19:28.560]  一直問 這樣就行了 是不是
[00:19:28.560 --> 00:19:30.560]  甚至有個好笑的問題
[00:19:30.560 --> 00:19:32.560]  其實越問越深
[00:19:32.560 --> 00:19:34.560]  為什麼這個天地
[00:19:34.560 --> 00:19:36.560]  無論生物或者人類
[00:19:36.560 --> 00:19:38.560]  都有爸爸媽媽 然後有子女
[00:19:38.560 --> 00:19:40.560]  為什麼會有生殖 繁殖下一代
[00:19:40.560 --> 00:19:42.560]  如果再問 為什麼會這樣
[00:19:42.560 --> 00:19:44.560]  這個就牽涉到
[00:19:44.560 --> 00:19:46.560]  如果人或者生物是長生不老
[00:19:46.560 --> 00:19:48.560]  根本就不需要生殖下一代
[00:19:48.560 --> 00:19:50.560]  就因為人生是有死亡
[00:19:50.560 --> 00:19:52.560]  所以就一代代地接力下去
[00:19:52.560 --> 00:19:54.560]  是不是這個解答 如果你再問
[00:19:54.560 --> 00:19:56.560]  為什麼人有死亡 嘩 就深刻了
[00:19:56.560 --> 00:19:58.560]  誰能回答
[00:19:58.560 --> 00:20:00.560]  沒有人能回答的問題
[00:20:00.560 --> 00:20:02.560]  所以靈犀白鬚公的
[00:20:02.560 --> 00:20:04.560]  莫欺少年童的白鬚公
[00:20:04.560 --> 00:20:06.560]  固然沒有欺負 少年童的問題
[00:20:06.560 --> 00:20:08.560]  往往就是最深刻的問題
[00:20:08.560 --> 00:20:10.560]  因為他那個時候是好奇心最強的時候
[00:20:10.560 --> 00:20:12.560]  又顧忌罪小
[00:20:12.560 --> 00:20:14.560]  人到大了很多想問都不敢問
[00:20:14.560 --> 00:20:16.560]  不好意思問
[00:20:16.560 --> 00:20:18.560]  少年童又無所忌憚
[00:20:18.560 --> 00:20:20.560]  赤子之心很可貴的 什麼都好奇
[00:20:20.560 --> 00:20:22.560]  什麼都想知道 是不是
[00:20:22.560 --> 00:20:24.560]  所以孟子的說話很對
[00:20:24.560 --> 00:20:26.560]  大人者不失其赤子之心
[00:20:26.560 --> 00:20:28.560]  無論做人也好 甚至單純做學問也好
[00:20:28.560 --> 00:20:30.560]  保存一個好奇心是最重要的
[00:20:30.560 --> 00:20:32.560]  這個順便一提 大家都知道
[00:20:32.560 --> 00:20:34.560]  少年童就是最有好奇心
[00:20:34.560 --> 00:20:36.560]  所以能夠時時保存
[00:20:36.560 --> 00:20:38.560]  那個所謂赤子之心
[00:20:38.560 --> 00:20:40.560]  很多事情都有希望
[00:20:40.560 --> 00:20:42.560]  我們人有時一個悲哀就是
[00:20:42.560 --> 00:20:44.560]  各種因素漸漸消磨消磨
[00:20:44.560 --> 00:20:46.560]  沒有了 失去那種童真
[00:20:46.560 --> 00:20:48.560]  藝術固然有童真
[00:20:48.560 --> 00:20:50.560]  知識上都需要
[00:20:50.560 --> 00:20:52.560]  學問上為人都需要不斷的尋求
[00:20:52.560 --> 00:20:54.560]  你知道哲學家
[00:20:54.560 --> 00:20:56.560]  哲學家學問最高的就叫做哲學
[00:20:56.560 --> 00:20:58.560]  所以西方式的學位制度
[00:20:58.560 --> 00:21:00.560]  讀到最高的就叫
[00:21:00.560 --> 00:21:02.560]  什麼科都叫做PhD就這樣來的
[00:21:02.560 --> 00:21:04.560]  就是想用人的智慧
[00:21:04.560 --> 00:21:06.560]  去探究那些其實永遠找不到答案的問題
[00:21:06.560 --> 00:21:08.560]  很多問題永遠想不到答案的
[00:21:08.560 --> 00:21:10.560]  但是值得去思考
[00:21:10.560 --> 00:21:12.560]  很簡單 他們說話已經是
[00:21:12.560 --> 00:21:14.560]  語言已經是一個神秘的問題
[00:21:14.560 --> 00:21:16.560]  照我所知到現在沒有人懂得解釋
[00:21:16.560 --> 00:21:18.560]  為什麼人有不同的說話
[00:21:18.560 --> 00:21:24.560]  為什麼上海人和四邑人和台山人不同
[00:21:24.560 --> 00:21:26.560]  完全都說得不同
[00:21:26.560 --> 00:21:28.560]  為什麼所有中國人和日本人不同
[00:21:28.560 --> 00:21:30.560]  為什麼所有亞洲人和歐洲人不同
[00:21:30.560 --> 00:21:32.560]  這個從來
[00:21:32.560 --> 00:21:34.560]  聖經當然不包涵塔姆的故事
[00:21:34.560 --> 00:21:36.560]  一個比喻一個謬比喻的解釋
[00:21:36.560 --> 00:21:38.560]  但事實上是永不解決
[00:21:38.560 --> 00:21:40.560]  從食物 從地理環境
[00:21:40.560 --> 00:21:42.560]  從遺傳
[00:21:42.560 --> 00:21:44.560]  什麼都不可以解答
[00:21:44.560 --> 00:21:46.560]  為什麼人有不同的說話
[00:21:46.560 --> 00:21:48.560]  人的語言
[00:21:48.560 --> 00:21:50.560]  整個思維方式都不同
[00:21:50.560 --> 00:21:52.560]  比如我們現在的中文
[00:21:52.560 --> 00:21:54.560]  動詞放在中間的
[00:21:54.560 --> 00:21:56.560]  古代的中文動詞放在最後
[00:21:56.560 --> 00:21:58.560]  就好像日文那樣
[00:21:58.560 --> 00:22:00.560]  然後去到歐洲 泰文和英文的語言的次序又不同
[00:22:00.560 --> 00:22:02.560]  那你說為什麼
[00:22:02.560 --> 00:22:04.560]  我就不知道為什麼
[00:22:04.560 --> 00:22:06.560]  如果你知道請你告訴我
[00:22:06.560 --> 00:22:08.560]  相信沒有人知道
[00:22:08.560 --> 00:22:10.560]  我們所謂的語言學家 所謂的翻譯家
[00:22:10.560 --> 00:22:12.560]  其實知道那個現象 知道那個語言
[00:22:12.560 --> 00:22:14.560]  不是知道那個所以
[00:22:14.560 --> 00:22:16.560]  宇宙間不懂的東西實在太多
[00:22:16.560 --> 00:22:18.560]  但是往往我們
[00:22:18.560 --> 00:22:20.560]  年輕的時候
[00:22:20.560 --> 00:22:22.560]  特別是好勝逞強的
[00:22:22.560 --> 00:22:24.560]  我們這些男士
[00:22:24.560 --> 00:22:26.560]  往往
[00:22:26.560 --> 00:22:28.560]  自命強者
[00:22:28.560 --> 00:22:30.560]  不理那些問題
[00:22:30.560 --> 00:22:32.560]  就算有時候會皈依宗教
[00:22:32.560 --> 00:22:34.560]  這個我們認為是東方人
[00:22:34.560 --> 00:22:36.560]  他寧願選擇那些
[00:22:36.560 --> 00:22:38.560]  號稱自己的心就是佛
[00:22:38.560 --> 00:22:40.560]  你的心就是真理
[00:22:40.560 --> 00:22:42.560]  一切是你的心做出來的
[00:22:42.560 --> 00:22:44.560]  那種信仰就不肯謙卑承認
[00:22:44.560 --> 00:22:46.560]  一切其實是受造之物
[00:22:46.560 --> 00:22:48.560]  人無論多偉大
[00:22:48.560 --> 00:22:50.560]  其實都是很年少
[00:22:50.560 --> 00:22:52.560]  我們人之所以偉大的東西
[00:22:52.560 --> 00:22:54.560]  都是由神給你 所以剛才我們選的經文就是
[00:22:54.560 --> 00:22:56.560]  臨前四章七節
[00:22:56.560 --> 00:22:58.560]  此理與人不同的是
[00:22:58.560 --> 00:23:00.560]  我覺得近年才知道
[00:23:00.560 --> 00:23:02.560]  我讀聖經讀得很遲
[00:23:02.560 --> 00:23:04.560]  很感動有時候很想不早讀聖經
[00:23:04.560 --> 00:23:06.560]  有些經過很多翻譯
[00:23:06.560 --> 00:23:08.560]  看來好像很淺白
[00:23:08.560 --> 00:23:10.560]  其實是很深的道理
[00:23:10.560 --> 00:23:12.560]  越是聰明才智
[00:23:12.560 --> 00:23:14.560]  越是血血呼呼喚喚
[00:23:14.560 --> 00:23:16.560]  越是勵志天生的人
[00:23:16.560 --> 00:23:18.560]  越要珍惜這段經文
[00:23:18.560 --> 00:23:20.560]  他很靜的問我們
[00:23:20.560 --> 00:23:22.560]  此理與人不同的是誰呢?
[00:23:22.560 --> 00:23:24.560]  為什麼人家個個都
[00:23:24.560 --> 00:23:26.560]  你認為他是容之逐品
[00:23:26.560 --> 00:23:28.560]  而自己是艷壓群光呢?
[00:23:28.560 --> 00:23:30.560]  這兩行巴三道
[00:23:30.560 --> 00:23:32.560]  很多媽媽寫的娛樂圈
[00:23:32.560 --> 00:23:34.560]  聽說特別多人孝順
[00:23:34.560 --> 00:23:36.560]  他不是的 天性特別孝
[00:23:36.560 --> 00:23:38.560]  他少少感恩
[00:23:38.560 --> 00:23:40.560]  一天天 美著人蠻
[00:23:40.560 --> 00:23:42.560]  原來他媽媽都不錯
[00:23:42.560 --> 00:23:44.560]  全靠我媽媽美 所以我這麼美
[00:23:44.560 --> 00:23:46.560]  所以我今天有這樣的地方
[00:23:46.560 --> 00:23:48.560]  於是稍微孝順一下
[00:23:48.560 --> 00:23:50.560]  但是此理與人不同的是
[00:23:50.560 --> 00:23:52.560]  男人尤其是特別是藝術方面
[00:23:52.560 --> 00:23:54.560]  文人相輕 藝術的才華
[00:23:54.560 --> 00:23:56.560]  是很值得欣賞
[00:23:56.560 --> 00:23:58.560]  但是最容易驕傲
[00:23:58.560 --> 00:24:00.560]  是誰呢?
[00:24:00.560 --> 00:24:02.560]  藝術的才華正如你
[00:24:02.560 --> 00:24:04.560]  玫瑰 牡丹 雀躍 菊花
[00:24:04.560 --> 00:24:06.560]  各有各的美麗之處
[00:24:06.560 --> 00:24:08.560]  但一定每個都覺得自己是最好
[00:24:08.560 --> 00:24:10.560]  那就很容易驕傲
[00:24:10.560 --> 00:24:12.560]  但是如果有一把聲音提起提詞
[00:24:12.560 --> 00:24:14.560]  此理與人不同的是誰呢?
[00:24:14.560 --> 00:24:16.560]  你有什麼不是領受的呢?
[00:24:16.560 --> 00:24:18.560]  是吧?
[00:24:18.560 --> 00:24:20.560]  天賦而已
[00:24:20.560 --> 00:24:22.560]  若是領受的為何自誇
[00:24:22.560 --> 00:24:24.560]  恍不不是領受的呢?
[00:24:24.560 --> 00:24:26.560]  真是很苦
[00:24:26.560 --> 00:24:30.560]  第一他要減輕自己的自誇驕傲
[00:24:30.560 --> 00:24:32.560]  和認識到本源
[00:24:32.560 --> 00:24:34.560]  所以不是長話短說
[00:24:34.560 --> 00:24:36.560]  順便談談 像閒談一樣
[00:24:36.560 --> 00:24:38.560]  談談另一個問題
[00:24:38.560 --> 00:24:40.560]  我們現在傳福音也好 自思自想也好
[00:24:40.560 --> 00:24:42.560]  有很多人最不容易信主的就是
[00:24:42.560 --> 00:24:44.560]  誇張自己的良心
[00:24:44.560 --> 00:24:46.560]  我有良心就夠了
[00:24:46.560 --> 00:24:48.560]  我們就問良心是誰呢?
[00:24:48.560 --> 00:24:50.560]  第一 問兩個問題就夠了
[00:24:50.560 --> 00:24:52.560]  第二 良心夠不夠?
[00:24:52.560 --> 00:24:54.560]  問下去就知道良心是有個造物主
[00:24:54.560 --> 00:24:56.560]  不像他的形象
[00:24:56.560 --> 00:24:58.560]  為何人有良心 黑猩猩又沒有
[00:24:58.560 --> 00:25:00.560]  第一點 良心不是天生的
[00:25:00.560 --> 00:25:02.560]  不是自有變化 就算天生的那些
[00:25:02.560 --> 00:25:04.560]  都是有個造物主 不是人生的
[00:25:04.560 --> 00:25:06.560]  自然有的 第二個問題就是
[00:25:06.560 --> 00:25:08.560]  良心夠不夠?
[00:25:08.560 --> 00:25:10.560]  最近兩三個月前去美國
[00:25:10.560 --> 00:25:12.560]  順便舉個例子
[00:25:12.560 --> 00:25:14.560]  我說良心夠就不用護照了 就這麼簡單
[00:25:14.560 --> 00:25:16.560]  現在護照都不夠
[00:25:16.560 --> 00:25:18.560]  進機場又要用水又不准喝
[00:25:18.560 --> 00:25:20.560]  手錶又要脫 什麼都脫 個個都知道
[00:25:20.560 --> 00:25:22.560]  周克星和你都互相不信
[00:25:22.560 --> 00:25:24.560]  你不信得過 我怎麼知道你是否公報份子
[00:25:24.560 --> 00:25:26.560]  是不是?
[00:25:26.560 --> 00:25:28.560]  最近有個人化妝 化了一把衣服
[00:25:28.560 --> 00:25:30.560]  公民入 大家看到的
[00:25:30.560 --> 00:25:32.560]  我怎麼知道你是否化妝的
[00:25:32.560 --> 00:25:34.560]  就是大家是無法互信
[00:25:34.560 --> 00:25:36.560]  你怕怕良心嗎? 什麼都知道
[00:25:36.560 --> 00:25:38.560]  是不是? 最近我們雪梨電視
[00:25:38.560 --> 00:25:40.560]  周時你都拍到海關 藍色的那些
[00:25:40.560 --> 00:25:42.560]  很好看的那些
[00:25:42.560 --> 00:25:44.560]  海關之所以精明就是因為人信不過
[00:25:44.560 --> 00:25:46.560]  如果良心夠
[00:25:46.560 --> 00:25:48.560]  根本就不用海關 不用護照 就這麼簡單
[00:25:48.560 --> 00:25:50.560]  這麼淺的常識
[00:25:50.560 --> 00:25:52.560]  這麼淺的常識就已經證明良心是不夠的
[00:25:52.560 --> 00:25:54.560]  良心夠我們不用打指模
[00:25:54.560 --> 00:25:56.560]  良心夠我們不用身份證
[00:25:56.560 --> 00:25:58.560]  很簡單
[00:25:58.560 --> 00:26:00.560]  甚至良心夠
[00:26:00.560 --> 00:26:02.560]  雪梨都沒有身份證
[00:26:02.560 --> 00:26:04.560]  有張駕駛執照 就這麼簡單
[00:26:04.560 --> 00:26:06.560]  是不是?
[00:26:06.560 --> 00:26:08.560]  有張駕駛執照證明如果你沒有張執照
[00:26:08.560 --> 00:26:10.560]  我都不知道你懂不懂得駕車
[00:26:10.560 --> 00:26:12.560]  有張執照證明你懂得
[00:26:12.560 --> 00:26:14.560]  還有一張執照證明你是那個人
[00:26:14.560 --> 00:26:16.560]  你用化妝不乾 其實有這東西已經證明良心不夠
[00:26:16.560 --> 00:26:18.560]  就是這麼簡單 何必多說
[00:26:18.560 --> 00:26:20.560]  你以良心來誇耀
[00:26:20.560 --> 00:26:22.560]  不去教會 只是這一點已經可以問到他
[00:26:22.560 --> 00:26:24.560]  都覺得有道理
[00:26:24.560 --> 00:26:26.560]  是不是?
[00:26:26.560 --> 00:26:28.560]  好了 又說了第二樣東西 其實都對的
[00:26:28.560 --> 00:26:30.560]  人就是很容易誇大自己
[00:26:30.560 --> 00:26:32.560]  以為是
[00:26:32.560 --> 00:26:34.560]  其實《聖經》都說得很清楚
[00:26:34.560 --> 00:26:36.560]  人
[00:26:36.560 --> 00:26:38.560]  本來
[00:26:38.560 --> 00:26:40.560]  單就身體來講 肉體來講
[00:26:40.560 --> 00:26:42.560]  人都是很脆弱的
[00:26:42.560 --> 00:26:44.560]  你看 如果上帝放我們一馬
[00:26:44.560 --> 00:26:46.560]  我們可能怎樣都沒事
[00:26:46.560 --> 00:26:48.560]  稍微的 只要我們那個
[00:26:48.560 --> 00:26:50.560]  氣數已盡的 都可以
[00:26:50.560 --> 00:26:52.560]  人都可以沒事
[00:26:52.560 --> 00:26:54.560]  所以為什麼在戰場之上 尤其是可以見到
[00:26:54.560 --> 00:26:56.560]  生命的脆弱
[00:26:56.560 --> 00:26:58.560]  也為什麼有時候說
[00:26:58.560 --> 00:27:00.560]  比如說讀所謂理科的人
[00:27:00.560 --> 00:27:02.560]  做醫生 一方面很容易很驕傲
[00:27:02.560 --> 00:27:04.560]  一方面很容易很厭逼
[00:27:04.560 --> 00:27:06.560]  他驕傲因為他充滿才智
[00:27:06.560 --> 00:27:08.560]  他驕傲因為他從小都被人稱讚
[00:27:08.560 --> 00:27:10.560]  他驕傲因為連學生時期
[00:27:10.560 --> 00:27:12.560]  女朋友都容易多過人
[00:27:12.560 --> 00:27:14.560]  但是他後來知道原來自己一樣
[00:27:14.560 --> 00:27:16.560]  生老病死 一樣有種種的軟弱
[00:27:16.560 --> 00:27:18.560]  而且他肯稍微看看聖經
[00:27:18.560 --> 00:27:20.560]  覺得耶穌就是最大的醫藥者
[00:27:20.560 --> 00:27:22.560]  一個醫療人的人
[00:27:22.560 --> 00:27:24.560]  好了
[00:27:24.560 --> 00:27:26.560]  人好像聖經所講
[00:27:26.560 --> 00:27:28.560]  詩篇144 第四首
[00:27:28.560 --> 00:27:30.560]  人好像一口氣
[00:27:30.560 --> 00:27:32.560]  不得連日如同影兒
[00:27:32.560 --> 00:27:34.560]  快快過去
[00:27:34.560 --> 00:27:36.560]  不過他有些感覺 生命很快
[00:27:36.560 --> 00:27:38.560]  百歲光陰一夢蝶
[00:27:38.560 --> 00:27:40.560]  這個
[00:27:40.560 --> 00:27:42.560]  人也不知道自己的定情
[00:27:42.560 --> 00:27:44.560]  沒有人知道將來的事
[00:27:44.560 --> 00:27:46.560]  今天得知明日事
[00:27:46.560 --> 00:27:48.560]  上晝不知下晝事
[00:27:48.560 --> 00:27:50.560]  不止上晝下晝
[00:27:50.560 --> 00:27:52.560]  知早半個鐘頭都不得了
[00:27:52.560 --> 00:27:54.560]  你看那些股票市場
[00:27:54.560 --> 00:27:56.560]  很多事知早兩分鐘都不見
[00:27:56.560 --> 00:27:58.560]  你去找澳門新歌時你就知道
[00:27:58.560 --> 00:28:00.560]  真的
[00:28:00.560 --> 00:28:02.560]  什麼都人無法知
[00:28:02.560 --> 00:28:04.560]  如知 多聰明的人都不知道
[00:28:04.560 --> 00:28:06.560]  你看歷史上很多那些政治領袖
[00:28:06.560 --> 00:28:08.560]  那些什麼何嘗絕頂聰明
[00:28:08.560 --> 00:28:10.560]  他怎麼想都後來發生那些事
[00:28:10.560 --> 00:28:12.560]  所以又順便說
[00:28:12.560 --> 00:28:14.560]  大家不要輕視俗語
[00:28:14.560 --> 00:28:16.560]  離俗起俗的說話就應該避開
[00:28:16.560 --> 00:28:18.560]  不要說 但是通俗的
[00:28:18.560 --> 00:28:20.560]  有時是很高的哲理
[00:28:20.560 --> 00:28:22.560]  而將它淺化
[00:28:22.560 --> 00:28:24.560]  有些說話真的很妖
[00:28:24.560 --> 00:28:26.560]  裡面用納米蘭經很簡單
[00:28:26.560 --> 00:28:28.560]  又早知下個什麼
[00:28:28.560 --> 00:28:30.560]  無刻意
[00:28:30.560 --> 00:28:32.560]  六個字表面這麼深的道理
[00:28:32.560 --> 00:28:34.560]  有什麼代替得 你說
[00:28:34.560 --> 00:28:36.560]  沒有個字可以選到的
[00:28:36.560 --> 00:28:38.560]  你不可以切三為五個字
[00:28:38.560 --> 00:28:40.560]  五個字的
[00:28:40.560 --> 00:28:42.560]  這個六個字就精極
[00:28:42.560 --> 00:28:44.560]  有種子就無刻意就順口
[00:28:44.560 --> 00:28:46.560]  所以真的站在文學
[00:28:46.560 --> 00:28:48.560]  站在哲學立場
[00:28:48.560 --> 00:28:50.560]  無所謂亞俗的
[00:28:50.560 --> 00:28:52.560]  只要他有道理 只要他動人
[00:28:52.560 --> 00:28:54.560]  是不是 舉此言的說話
[00:28:54.560 --> 00:28:56.560]  只要他生動就很好了
[00:28:56.560 --> 00:28:58.560]  所以我又要扎住自己
[00:28:58.560 --> 00:29:00.560]  不然我舉多幾個例子又說到另一樣東西
[00:29:00.560 --> 00:29:02.560]  你確是有種子無刻意
[00:29:02.560 --> 00:29:04.560]  我想多了這件事就會閹割
[00:29:04.560 --> 00:29:06.560]  是喔
[00:29:06.560 --> 00:29:08.560]  聖經也說
[00:29:08.560 --> 00:29:10.560]  《雅各書》四章十四字
[00:29:10.560 --> 00:29:12.560]  其實明天如何你們萬不知道
[00:29:12.560 --> 00:29:14.560]  你們的命是什麼呢
[00:29:14.560 --> 00:29:16.560]  你們原是一片文物
[00:29:16.560 --> 00:29:18.560]  出現小事而便不見了
[00:29:18.560 --> 00:29:20.560]  多像
[00:29:20.560 --> 00:29:22.560]  但是又多深刻
[00:29:22.560 --> 00:29:24.560]  你們是什麼呢
[00:29:24.560 --> 00:29:26.560]  明天如何萬不知道
[00:29:26.560 --> 00:29:28.560]  真的不知道
[00:29:28.560 --> 00:29:30.560]  以為自己有知識其實越不知
[00:29:30.560 --> 00:29:32.560]  所以
[00:29:32.560 --> 00:29:34.560]  《針原書》又說不要為明天自誇
[00:29:34.560 --> 00:29:36.560]  因為一日要生何事
[00:29:36.560 --> 00:29:38.560]  你尚且不能知道
[00:29:38.560 --> 00:29:40.560]  《新約聖經》有類似的說法
[00:29:40.560 --> 00:29:42.560]  不要為明天憂慮
[00:29:42.560 --> 00:29:44.560]  因為明天有明天的憂慮
[00:29:44.560 --> 00:29:46.560]  當然這個說話有時候
[00:29:46.560 --> 00:29:48.560]  有些人走到另外一條路 走到
[00:29:48.560 --> 00:29:50.560]  隨計主義 比如中國的俗語
[00:29:50.560 --> 00:29:52.560]  今朝有酒今朝醉 明日愁來明日當
[00:29:52.560 --> 00:29:54.560]  但是另一方面
[00:29:54.560 --> 00:29:56.560]  寫出實況出來
[00:29:56.560 --> 00:29:58.560]  人生要處理的東西真是多了
[00:29:58.560 --> 00:30:00.560]  所以我們現在個個聽到的說話
[00:30:00.560 --> 00:30:02.560]  哎呀 煩人煩人真是很煩
[00:30:02.560 --> 00:30:04.560]  每一個人都很多煩事
[00:30:04.560 --> 00:30:06.560]  越是現代的人就越是煩
[00:30:06.560 --> 00:30:08.560]  你打開信箱
[00:30:08.560 --> 00:30:10.560]  向你求愛的信很少
[00:30:10.560 --> 00:30:12.560]  向你表示友誼的信也很少
[00:30:12.560 --> 00:30:14.560]  主要是問你拿錢
[00:30:14.560 --> 00:30:16.560]  這件事那件事那件事
[00:30:16.560 --> 00:30:18.560]  一是就漏你中計
[00:30:18.560 --> 00:30:20.560]  這件事漏你加入 那件事漏你加入
[00:30:20.560 --> 00:30:22.560]  裡面充滿陷阱 這陷阱 這陷阱
[00:30:22.560 --> 00:30:24.560]  偏愛遇上
[00:30:24.560 --> 00:30:26.560]  每天打開信箱都是煩事
[00:30:26.560 --> 00:30:28.560]  你不打開又不行
[00:30:28.560 --> 00:30:30.560]  你想是不是
[00:30:30.560 --> 00:30:32.560]  所以我現在發誓暫時不學電腦
[00:30:32.560 --> 00:30:34.560]  現在人好像我這樣越來越少
[00:30:34.560 --> 00:30:36.560]  我完全沒電過電腦
[00:30:36.560 --> 00:30:38.560]  有些人最不通你的朋友
[00:30:38.560 --> 00:30:40.560]  好易的 這個說法其實很傻
[00:30:40.560 --> 00:30:42.560]  你勸朋友學電腦千萬不要說好易
[00:30:42.560 --> 00:30:44.560]  你說好易這個說法 暗示對方是很蠢的
[00:30:44.560 --> 00:30:46.560]  你不學因為太難
[00:30:46.560 --> 00:30:48.560]  我教你實在
[00:30:48.560 --> 00:30:50.560]  這個說法很容易 我唯有說
[00:30:50.560 --> 00:30:52.560]  你以為我 哎呀
[00:30:52.560 --> 00:30:54.560]  小學生都學得到 現在的東西越來越容易
[00:30:54.560 --> 00:30:56.560]  我想學怎麼會不懂
[00:30:56.560 --> 00:30:58.560]  第一我的眼睛不好
[00:30:58.560 --> 00:31:00.560]  第二我認識他之後不得了
[00:31:00.560 --> 00:31:02.560]  又要去check email 又要去
[00:31:02.560 --> 00:31:04.560]  新生沒空 還要學很多東西
[00:31:04.560 --> 00:31:06.560]  多樣多樣的東西 還有
[00:31:06.560 --> 00:31:08.560]  你知不知道我幾多歲 七十歲了 學來做什麼
[00:31:08.560 --> 00:31:10.560]  誰知道上帝給了我一年養命
[00:31:10.560 --> 00:31:12.560]  學完之後收檔 學來做什麼
[00:31:12.560 --> 00:31:14.560]  變成了白學派 你學我一份
[00:31:14.560 --> 00:31:18.560]  好了 說回
[00:31:18.560 --> 00:31:22.560]  所以聖經說
[00:31:22.560 --> 00:31:24.560]  我們不要誇口說驕傲的話
[00:31:24.560 --> 00:31:26.560]  也不要說出狂妄的語言
[00:31:26.560 --> 00:31:28.560]  耶和華是大有知識式上帝
[00:31:28.560 --> 00:31:30.560]  什麼都給他衡量
[00:31:30.560 --> 00:31:32.560]  撒姆爾記上
[00:31:32.560 --> 00:31:34.560]  大家很多的工具書查到
[00:31:34.560 --> 00:31:36.560]  很多聖經的金句
[00:31:36.560 --> 00:31:38.560]  現在那些參考書 你肯看就行了
[00:31:38.560 --> 00:31:40.560]  很多很好的語句 每一句都是
[00:31:40.560 --> 00:31:42.560]  神的啟示 每一句都是
[00:31:42.560 --> 00:31:44.560]  人類智慧的最高表現
[00:31:44.560 --> 00:31:46.560]  一句令你可以受榮終生
[00:31:46.560 --> 00:31:48.560]  這是第一點
[00:31:48.560 --> 00:31:50.560]  人有時往往驕傲
[00:31:50.560 --> 00:31:52.560]  男人尤其是思慾有成就的
[00:31:54.560 --> 00:31:56.560]  身體狀況還可以揮霍青春
