
[00:00:00.000 --> 00:00:06.000]  好 大家讓我們開始聆聽主教先
[00:22:09.000 --> 00:22:11.000]  什麼是你想做的
[00:22:11.000 --> 00:22:17.000]  還有將來要學會做一個恰當的決定
[00:22:17.000 --> 00:22:19.000]  或者不是一個
[00:22:19.000 --> 00:22:22.000]  很多恰當的決定
[00:22:22.000 --> 00:22:24.000]  絕對不要讓任何人
[00:22:24.000 --> 00:22:29.000]  讓你離開了你人生應走的方向
[00:22:29.000 --> 00:22:32.000]  當然這封信還有很多地方
[00:22:32.000 --> 00:22:36.000]  我是很值得和大家分享
[00:22:36.000 --> 00:22:38.000]  不過不是說他的說話
[00:22:38.000 --> 00:22:41.000]  從這封信裡給我們看一段
[00:22:41.000 --> 00:22:44.000]  耶穌要教導門徒
[00:22:44.000 --> 00:22:47.000]  在一個這麼重要的時間裡
[00:22:47.000 --> 00:22:50.000]  你們要做一個恰當的決定
[00:22:50.000 --> 00:22:52.000]  或者是恰當的演繹
[00:22:52.000 --> 00:22:54.000]  詮釋 理解
[00:22:54.000 --> 00:23:01.000]  
[00:23:01.000 --> 00:23:04.000]  是什麼意思呢
[00:23:04.000 --> 00:23:07.000]  一會兒我們會詳細說
[00:23:07.000 --> 00:23:12.000]  不過門徒的演繹就是
[00:23:12.000 --> 00:23:15.000]  耶穌罵我們
[00:23:15.000 --> 00:23:20.000]  耶穌是不是真的要罵他們呢
[00:23:20.000 --> 00:23:23.000]  其實耶穌是很愛護這幫門徒
[00:23:23.000 --> 00:23:25.000]  才會在這麼重要的時間
[00:23:25.000 --> 00:23:27.000]  作出一個重要
[00:23:27.000 --> 00:23:34.000]  而且打鐵趁熱 滾瓜熱辣的情況下
[00:23:34.000 --> 00:23:36.000]  要他們立刻去學會
[00:23:36.000 --> 00:23:41.000]  因為過了去學就沒得教了
[00:23:41.000 --> 00:23:45.000]  人生的路向 每一步
[00:23:45.000 --> 00:23:49.000]  其實都有一個學習的機會
[00:23:49.000 --> 00:23:51.000]  我不怕和大家說
[00:23:51.000 --> 00:23:52.000]  有些人經常說
[00:23:52.000 --> 00:23:55.000]  牧師我不怕給大家看
[00:23:55.000 --> 00:23:56.000]  我的講章很詳細
[00:23:56.000 --> 00:23:58.000]  有全文的
[00:23:58.000 --> 00:24:00.000]  有些人問
[00:24:00.000 --> 00:24:02.000]  你講一堂道 用不著做這麼多
[00:24:02.000 --> 00:24:04.000]  寫幾個筆記就行了
[00:24:04.000 --> 00:24:06.000]  我認識不少牧師的講章
[00:24:06.000 --> 00:24:08.000]  是沒有寫筆記的
[00:24:08.000 --> 00:24:10.000]  隨口說的
[00:24:10.000 --> 00:24:13.000]  他就說我心中有幅稿
[00:24:13.000 --> 00:24:17.000]  我寫過 為什麼呢
[00:24:17.000 --> 00:24:19.000]  每一樣東西我自己去看
[00:24:19.000 --> 00:24:23.000]  我用了很多時間去鑽研之後
[00:24:23.000 --> 00:24:27.000]  可能這堂道只講一次
[00:24:27.000 --> 00:24:28.000]  我不怕老實說
[00:24:28.000 --> 00:24:30.000]  我當每一堂道都是我一生人
[00:24:30.000 --> 00:24:32.000]  最後講的堂道一次
[00:24:32.000 --> 00:24:34.000]  但我希望將這堂道最好
[00:24:34.000 --> 00:24:37.000]  最準確的內容講給大家知道
[00:24:37.000 --> 00:24:39.000]  至少上帝在這一刻
[00:24:39.000 --> 00:24:41.000]  給我的領袖是什麼
[00:24:41.000 --> 00:24:43.000]  當然有機會有些講道
[00:24:43.000 --> 00:24:44.000]  譬如說書
[00:24:44.000 --> 00:24:46.000]  我講了五六次成卷書
[00:24:46.000 --> 00:24:50.000]  不斷的修改 不斷的改變
[00:24:50.000 --> 00:24:53.000]  使得更加傳遞
[00:24:53.000 --> 00:24:56.000]  我沒想過現在要出一本書
[00:24:56.000 --> 00:24:58.000]  不過將最好的在那一刻
[00:24:58.000 --> 00:25:00.000]  教導給大家
[00:25:00.000 --> 00:25:02.000]  和大家分享
[00:25:02.000 --> 00:25:04.000]  和大家有學習的機會
[00:25:04.000 --> 00:25:06.000]  我自己在裡面有很多學習
[00:25:06.000 --> 00:25:08.000]  真理的學習
[00:25:08.000 --> 00:25:10.000]  在每一個時間
[00:25:10.000 --> 00:25:12.000]  有那個特別的訓練
[00:25:12.000 --> 00:25:14.000]  有適當的學習
[00:25:14.000 --> 00:25:18.000]  你要趁這個時機去告訴大家
[00:25:18.000 --> 00:25:20.000]  如果過了之後
[00:25:20.000 --> 00:25:22.000]  就沒得教了
[00:25:22.000 --> 00:25:24.000]  門徒在這一刻要認識的
[00:25:24.000 --> 00:25:26.000]  就是要抗衡
[00:25:26.000 --> 00:25:30.000]  法尼塞人和薩都該人的
[00:25:30.000 --> 00:25:31.000]  教
[00:25:31.000 --> 00:25:32.000]  為什麼呢
[00:25:32.000 --> 00:25:35.000]  因為當時他們面對的挑戰
[00:25:35.000 --> 00:25:37.000]  越來越激烈
[00:25:37.000 --> 00:25:39.000]  這兩批人物
[00:25:39.000 --> 00:25:41.000]  我們上一堂講道已經講過
[00:25:41.000 --> 00:25:46.000]  他們是源自於耶路撒冷宗教工會
[00:25:46.000 --> 00:25:48.000]  大衛的決定
[00:25:48.000 --> 00:25:50.000]  他們是主流
[00:25:51.000 --> 00:25:53.000]  叫你們跟隨主流容易
[00:25:53.000 --> 00:25:57.000]  還是跟隨小眾容易呢
[00:25:57.000 --> 00:25:59.000]  不用說了
[00:25:59.000 --> 00:26:02.000]  跟隨大眾的決定
[00:26:02.000 --> 00:26:03.000]  是容易的
[00:26:03.000 --> 00:26:05.000]  你面對的挑戰
[00:26:05.000 --> 00:26:07.000]  是會是最少的
[00:26:07.000 --> 00:26:11.000]  但抗衡大眾的觀念是錯的
[00:26:11.000 --> 00:26:14.000]  大眾的宗教信仰
[00:26:14.000 --> 00:26:17.000]  在當時由法尼塞人和薩都該人主導的
[00:26:17.000 --> 00:26:19.000]  是錯誤的
[00:26:19.000 --> 00:26:21.000]  因此耶穌在這個時候
[00:26:21.000 --> 00:26:22.000]  把握這個時間
[00:26:22.000 --> 00:26:23.000]  告訴他們
[00:26:23.000 --> 00:26:27.000]  要抗衡這群人的教
[00:26:27.000 --> 00:26:28.000]  為什麼呢
[00:26:28.000 --> 00:26:30.000]  因為他們的教
[00:26:30.000 --> 00:26:32.000]  是帶你走向另一個方向
[00:26:32.000 --> 00:26:35.000]  不是向上帝的裏面
[00:26:35.000 --> 00:26:39.000]  他們主張的教導
[00:26:39.000 --> 00:26:42.000]  其實是引導他們走向於
[00:26:42.000 --> 00:26:45.000]  自我利益的考量
[00:26:46.000 --> 00:26:50.000]  因此耶穌看到這群門徒
[00:26:50.000 --> 00:26:53.000]  他們認識到自己沒有帶餅的時候
[00:26:53.000 --> 00:26:56.000]  他選用了這個字眼
[00:26:56.000 --> 00:26:57.000]  教
[00:26:57.000 --> 00:27:02.000]  這個意思是讓他們聯想起
[00:27:02.000 --> 00:27:04.000]  不是沒有帶餅
[00:27:04.000 --> 00:27:09.000]  而是教的特色
[00:27:09.000 --> 00:27:10.000]  在我們當中
[00:27:10.000 --> 00:27:13.000]  大家有誰喜歡煮東西吃的
[00:27:14.000 --> 00:27:16.000]  我喜歡煮東西吃
[00:27:16.000 --> 00:27:18.000]  雖然我沒有時間
[00:27:18.000 --> 00:27:21.000]  但我煮的東西都很好吃
[00:27:21.000 --> 00:27:25.000]  煮東西吃
[00:27:25.000 --> 00:27:28.000]  其中一樣不是我的拿手
[00:27:28.000 --> 00:27:30.000]  就是烤餅
[00:27:30.000 --> 00:27:32.000]  烤餅要找師母
[00:27:32.000 --> 00:27:34.000]  她經常烤東西
[00:27:34.000 --> 00:27:37.000]  尤其是早前的疫情
[00:27:37.000 --> 00:27:40.000]  大家經常在家裏生活
[00:27:40.000 --> 00:27:43.000]  沒有什麼小事
[00:27:43.000 --> 00:27:45.000]  不能外出
[00:27:45.000 --> 00:27:47.000]  不是不能外出
[00:27:47.000 --> 00:27:49.000]  是要外出的
[00:27:49.000 --> 00:27:51.000]  多數是留在家裏
[00:27:51.000 --> 00:27:53.000]  經常烤餅
[00:27:53.000 --> 00:27:55.000]  教最大的特色是什麼呢
[00:27:55.000 --> 00:27:58.000]  就是要我們煮餅
[00:27:58.000 --> 00:27:59.000]  特別是做麵包
[00:27:59.000 --> 00:28:01.000]  用來發酵
[00:28:01.000 --> 00:28:05.000]  後來我發現原來
[00:28:05.000 --> 00:28:07.000]  教不是只用來煮麵包
[00:28:07.000 --> 00:28:09.000]  很多東西可以煮
[00:28:10.000 --> 00:28:14.000]  不過教的特點是什麼呢
[00:28:14.000 --> 00:28:16.000]  就是發酵
[00:28:16.000 --> 00:28:18.000]  發酵是什麼意思呢
[00:28:18.000 --> 00:28:21.000]  將一些東西
[00:28:21.000 --> 00:28:23.000]  原本一團很小的
[00:28:23.000 --> 00:28:25.000]  硬梆梆的
[00:28:25.000 --> 00:28:27.000]  將它變大
[00:28:27.000 --> 00:28:31.000]  你沒聽錯
[00:28:31.000 --> 00:28:33.000]  硬梆梆一團的東西
[00:28:33.000 --> 00:28:35.000]  將它發大
[00:28:37.000 --> 00:28:41.000]  法尼塞人和薩多哥人的
[00:28:41.000 --> 00:28:44.000]  教導最大的特點
[00:28:44.000 --> 00:28:46.000]  就是很吸引人
[00:28:46.000 --> 00:28:48.000]  很容易發大
[00:28:48.000 --> 00:28:51.000]  所以耶穌使用了這個字眼
[00:28:51.000 --> 00:28:53.000]  你們一會兒會知道
[00:28:53.000 --> 00:28:55.000]  因為後面會解釋
[00:28:55.000 --> 00:28:57.000]  這個教會怎麼解釋
[00:28:57.000 --> 00:28:59.000]  但門徒想的卻是
[00:28:59.000 --> 00:29:01.000]  另外兩樣東西
[00:29:01.000 --> 00:29:03.000]  耶穌其實在這裏留意到
[00:29:03.000 --> 00:29:05.000]  也知道這班門徒
[00:29:05.000 --> 00:29:07.000]  他們的問題
[00:29:07.000 --> 00:29:10.000]  就是不經意地被
[00:29:10.000 --> 00:29:12.000]  法尼塞人和薩多哥人
[00:29:12.000 --> 00:29:14.000]  他們的信仰或神學
[00:29:14.000 --> 00:29:16.000]  我之前說過
[00:29:16.000 --> 00:29:18.000]  他們的考慮只是
[00:29:18.000 --> 00:29:20.000]  飲飲食食的觀念
[00:29:20.000 --> 00:29:24.000]  他們想的不長遠
[00:29:24.000 --> 00:29:26.000]  只是今生的享受
[00:29:26.000 --> 00:29:28.000]  飲飲食食是這個世界人的
[00:29:28.000 --> 00:29:30.000]  唯一基礎
[00:29:30.000 --> 00:29:32.000]  這個世界人有多少東西考慮
[00:29:32.000 --> 00:29:33.000]  第一是健康
[00:29:33.000 --> 00:29:35.000]  第二是飲飲食食
[00:29:35.000 --> 00:29:37.000]  第三是穿衣服
[00:29:37.000 --> 00:29:43.000]  這班法尼塞人和薩多哥人
[00:29:43.000 --> 00:29:46.000]  他們的神學教養
[00:29:46.000 --> 00:29:48.000]  是主流的神學教養
[00:29:48.000 --> 00:29:51.000]  但卻是錯誤的神學教養
[00:29:51.000 --> 00:29:53.000]  於是耶穌留意到門徒
[00:29:53.000 --> 00:29:56.000]  感染了他們的情況
[00:29:56.000 --> 00:29:59.000]  感染了他們的情況
[00:29:59.000 --> 00:30:01.000]  只專注飲食
[00:30:01.000 --> 00:30:03.000]  就說明了
[00:30:03.000 --> 00:30:05.000]  當他們到達對岸時
[00:30:05.000 --> 00:30:07.000]  發現他們沒有帶餅
[00:30:07.000 --> 00:30:09.000]  他們考慮的是
[00:30:09.000 --> 00:30:11.000]  沒有帶餅
[00:30:11.000 --> 00:30:13.000]  沒有考慮到
[00:30:13.000 --> 00:30:15.000]  主耶穌和他們同在的重要性
[00:30:15.000 --> 00:30:19.000]  稍後我會再詳細說那些
[00:30:19.000 --> 00:30:21.000]  不過我們可以看看
[00:30:21.000 --> 00:30:23.000]  在希臘文的版本
[00:30:23.000 --> 00:30:25.000]  耶穌刻意地提醒他們
[00:30:25.000 --> 00:30:27.000]  請你們留意
[00:30:27.000 --> 00:30:29.000]  在希臘文的版本
[00:30:29.000 --> 00:30:31.000]  請你們留意
[00:30:31.000 --> 00:30:33.000]  叫Aura
[00:30:33.000 --> 00:30:35.000]  請你們留意
[00:30:35.000 --> 00:30:37.000]  留意什麼呢?
[00:30:37.000 --> 00:30:39.000]  提高警覺
[00:30:39.000 --> 00:30:41.000]  可被法尼塞人和薩多哥人
[00:30:41.000 --> 00:30:43.000]  他們的影響
[00:30:43.000 --> 00:30:45.000]  影響到你們
[00:30:45.000 --> 00:30:47.000]  你們只想著
[00:30:47.000 --> 00:30:49.000]  飲飲食食的話
[00:30:49.000 --> 00:30:51.000]  對不起
[00:30:51.000 --> 00:30:53.000]  這不是你們值得關注的問題
[00:30:53.000 --> 00:30:55.000]  你們最關注的是
[00:30:55.000 --> 00:30:57.000]  你們的屬靈生命
[00:30:57.000 --> 00:30:59.000]  是否在上帝的內
[00:30:59.000 --> 00:31:01.000]  薩多哥人和法尼塞人的神學
[00:31:01.000 --> 00:31:03.000]  就是告訴你
[00:31:03.000 --> 00:31:05.000]  在地上
[00:31:05.000 --> 00:31:07.000]  當你相信了耶穌
[00:31:07.000 --> 00:31:09.000]  不是信耶穌
[00:31:09.000 --> 00:31:11.000]  是信了猶太教時
[00:31:11.000 --> 00:31:13.000]  你們會有什麼好處呢?
[00:31:13.000 --> 00:31:15.000]  有什麼好處呢?
[00:31:15.000 --> 00:31:17.000]  在這裡你就可以有影響力
[00:31:17.000 --> 00:31:19.000]  你覺得自己很健健
[00:31:19.000 --> 00:31:21.000]  今天的教會
[00:31:21.000 --> 00:31:23.000]  正在鋪排這樣的信仰給我們
[00:31:23.000 --> 00:31:25.000]  今天的教會
[00:31:25.000 --> 00:31:27.000]  你們回來教會
[00:31:27.000 --> 00:31:29.000]  多點聚會
[00:31:29.000 --> 00:31:31.000]  你們的靈性就會好
[00:31:31.000 --> 00:31:33.000]  你們回來做教會的事
[00:31:33.000 --> 00:31:35.000]  你們就會好
[00:31:35.000 --> 00:31:37.000]  很多人回來教會
[00:31:37.000 --> 00:31:39.000]  靈性是不好的
[00:31:39.000 --> 00:31:41.000]  回來的靈性是不好的
[00:31:41.000 --> 00:31:43.000]  但又做很多聖供
[00:31:43.000 --> 00:31:45.000]  就好像法尼塞人
[00:31:45.000 --> 00:31:47.000]  薩多哥人
[00:31:47.000 --> 00:31:49.000]  做宗教的活動
[00:31:49.000 --> 00:31:51.000]  一樣
[00:31:51.000 --> 00:31:53.000]  當你受到
[00:31:53.000 --> 00:31:55.000]  這些人的神學教導
[00:31:55.000 --> 00:31:57.000]  這麼主流的影響
[00:31:57.000 --> 00:31:59.000]  的時候
[00:31:59.000 --> 00:32:01.000]  你就失去了
[00:32:01.000 --> 00:32:03.000]  專注在
[00:32:03.000 --> 00:32:05.000]  與主耶穌
[00:32:05.000 --> 00:32:07.000]  同在的主旨
[00:32:07.000 --> 00:32:09.000]  我已經說過很多次
[00:32:09.000 --> 00:32:11.000]  一會兒會說
[00:32:11.000 --> 00:32:13.000]  耶穌只是在這個時候
[00:32:13.000 --> 00:32:15.000]  遮著這些門徒
[00:32:15.000 --> 00:32:17.000]  他們討論到的事情
[00:32:17.000 --> 00:32:19.000]  關心到的事情
[00:32:19.000 --> 00:32:21.000]  了解到
[00:32:21.000 --> 00:32:23.000]  靈性上的問題的時候
[00:32:23.000 --> 00:32:25.000]  提醒他們
[00:32:25.000 --> 00:32:27.000]  不要走進了
[00:32:27.000 --> 00:32:29.000]  錯誤的主流
[00:32:29.000 --> 00:32:31.000]  神學的裡面
[00:32:31.000 --> 00:32:33.000]  第一姐妹
[00:32:33.000 --> 00:32:35.000]  門徒當時的心態
[00:32:35.000 --> 00:32:37.000]  是怎樣呢
[00:32:37.000 --> 00:32:39.000]  我們再仔細看看
[00:32:39.000 --> 00:32:41.000]  他們的心態
[00:32:41.000 --> 00:32:43.000]  第七節我們再看
[00:32:43.000 --> 00:32:45.000]  門徒彼此以論說
[00:32:45.000 --> 00:32:47.000]  這是因為我們沒有大餅嗎
[00:32:47.000 --> 00:32:49.000]  用廣東話翻譯
[00:32:49.000 --> 00:32:51.000]  當然是因為我們沒有大餅
[00:32:51.000 --> 00:32:53.000]  當然是因為我們沒有大餅
[00:32:53.000 --> 00:32:55.000]  當然是因為我們沒有大餅
[00:32:55.000 --> 00:32:57.000]  當然是
[00:32:57.000 --> 00:32:59.000]  你會明白
[00:32:59.000 --> 00:33:01.000]  本身寫得很斯文
[00:33:01.000 --> 00:33:03.000]  當然是
[00:33:03.000 --> 00:33:05.000]  英文譯本
[00:33:05.000 --> 00:33:07.000]  英文譯得好
[00:33:07.000 --> 00:33:09.000]  It is because
[00:33:09.000 --> 00:33:11.000]  當然是
[00:33:11.000 --> 00:33:13.000]  一定是
[00:33:13.000 --> 00:33:15.000]  除非不是
[00:33:15.000 --> 00:33:17.000]  肯定是耶穌
[00:33:17.000 --> 00:33:19.000]  因為我們沒有大餅
[00:33:19.000 --> 00:33:21.000]  但是怎樣
[00:33:21.000 --> 00:33:23.000]  又不能說
[00:33:23.000 --> 00:33:25.000]  門徒當時的狀態
[00:33:25.000 --> 00:33:27.000]  我可以稱之為
[00:33:27.000 --> 00:33:29.000]  既要尊重主耶穌
[00:33:29.000 --> 00:33:31.000]  基督是他們的主
[00:33:31.000 --> 00:33:33.000]  但同時又滿心
[00:33:33.000 --> 00:33:35.000]  不服氣的現象
[00:33:35.000 --> 00:33:39.000]  有沒有試過這樣的經驗
[00:33:39.000 --> 00:33:43.000]  當然有
[00:33:43.000 --> 00:33:45.000]  有時有些事
[00:33:45.000 --> 00:33:47.000]  在權威之下
[00:33:47.000 --> 00:33:49.000]  我們不能說
[00:33:49.000 --> 00:33:51.000]  有沒有試過在公司
[00:33:51.000 --> 00:33:53.000]  明明你知道
[00:33:53.000 --> 00:33:55.000]  老闆不是髒話
[00:33:55.000 --> 00:33:57.000]  即是你上司
[00:33:57.000 --> 00:33:59.000]  你上司
[00:33:59.000 --> 00:34:01.000]  做的決定不是最好的
[00:34:01.000 --> 00:34:03.000]  你將你的意思
[00:34:03.000 --> 00:34:05.000]  告訴他之後
[00:34:05.000 --> 00:34:07.000]  他仍然否定你
[00:34:07.000 --> 00:34:09.000]  那你會怎樣
[00:34:11.000 --> 00:34:13.000]  老闆
[00:34:13.000 --> 00:34:15.000]  就由他決定
[00:34:15.000 --> 00:34:17.000]  他死他事
[00:34:17.000 --> 00:34:19.000]  不過
[00:34:19.000 --> 00:34:21.000]  你的心很不服氣
[00:34:21.000 --> 00:34:25.000]  有沒有試過對人好
[00:34:25.000 --> 00:34:29.000]  善待其他人
[00:34:29.000 --> 00:34:31.000]  善待了其他人
[00:34:31.000 --> 00:34:33.000]  的時候
[00:34:33.000 --> 00:34:35.000]  那個人轉過來咬你一口
[00:34:35.000 --> 00:34:37.000]  你有沒有試過
[00:34:37.000 --> 00:34:39.000]  很生氣
[00:34:39.000 --> 00:34:41.000]  對有權威的人
[00:34:41.000 --> 00:34:45.000]  我曾經試過
[00:34:45.000 --> 00:34:47.000]  對一個老人家
[00:34:47.000 --> 00:34:49.000]  做過一件這樣的事
[00:34:49.000 --> 00:34:51.000]  那個老人家經常說
[00:34:51.000 --> 00:34:53.000]  我不想吃那麼多飯
[00:34:53.000 --> 00:34:55.000]  每次都是這樣
[00:34:55.000 --> 00:34:57.000]  我不想吃那麼多飯
[00:34:57.000 --> 00:34:59.000]  那個老人家
[00:34:59.000 --> 00:35:01.000]  因為寄住在我家
[00:35:01.000 --> 00:35:05.000]  我們開飯
[00:35:05.000 --> 00:35:07.000]  每次都說
[00:35:07.000 --> 00:35:09.000]  我不想吃那麼多飯
[00:35:09.000 --> 00:35:11.000]  於是有一次
[00:35:11.000 --> 00:35:13.000]  吃飯的時候
[00:35:13.000 --> 00:35:15.000]  我對那位老人家說
[00:35:15.000 --> 00:35:17.000]  我說
[00:35:17.000 --> 00:35:19.000]  我今天裝少點飯給你
[00:35:19.000 --> 00:35:23.000]  我體會他
[00:35:23.000 --> 00:35:25.000]  因為他不想吃那麼多飯
[00:35:25.000 --> 00:35:27.000]  所以我裝少點飯給他
[00:35:27.000 --> 00:35:29.000]  我還告訴他
[00:35:29.000 --> 00:35:31.000]  誰不知
[00:35:31.000 --> 00:35:33.000]  第二天
[00:35:33.000 --> 00:35:35.000]  我家附近的社區
[00:35:35.000 --> 00:35:37.000]  傳了這個消息給他
[00:35:37.000 --> 00:35:41.000]  王太太的兒子不給飯
[00:35:41.000 --> 00:35:43.000]  她家裡的老人家吃的
[00:35:43.000 --> 00:35:45.000]  嘩
[00:35:45.000 --> 00:35:47.000]  我真是
[00:35:47.000 --> 00:35:49.000]  悶著道氣
[00:35:49.000 --> 00:35:51.000]  不過有老人家長輩
[00:35:51.000 --> 00:35:53.000]  住在我家
[00:35:53.000 --> 00:35:55.000]  當時我媽媽
[00:35:55.000 --> 00:35:57.000]  年輕
[00:35:57.000 --> 00:35:59.000]  為我失淵
[00:35:59.000 --> 00:36:01.000]  失淵在她
[00:36:01.000 --> 00:36:03.000]  於是
[00:36:03.000 --> 00:36:05.000]  我走去街坊
[00:36:05.000 --> 00:36:07.000]  問誰說我兒子不給飯
[00:36:07.000 --> 00:36:09.000]  他吃
[00:36:09.000 --> 00:36:11.000]  原來是老人家在街上
[00:36:11.000 --> 00:36:13.000]  說我不給飯他吃
[00:36:13.000 --> 00:36:15.000]  我媽媽
[00:36:15.000 --> 00:36:17.000]  除了街坊外
[00:36:17.000 --> 00:36:19.000]  解釋完
[00:36:19.000 --> 00:36:21.000]  回來罵老人家
[00:36:21.000 --> 00:36:23.000]  有沒有搞錯
[00:36:23.000 --> 00:36:25.000]  每次都說不吃那麼多飯
[00:36:25.000 --> 00:36:27.000]  我兒子體會你
[00:36:27.000 --> 00:36:29.000]  你竟然說衰他
[00:36:31.000 --> 00:36:33.000]  情境是怎樣
[00:36:33.000 --> 00:36:35.000]  今天我們做基督徒
[00:36:35.000 --> 00:36:37.000]  做了
[00:36:37.000 --> 00:36:39.000]  按神做的事情
[00:36:39.000 --> 00:36:41.000]  這個世界的人
[00:36:41.000 --> 00:36:43.000]  誤會我們
[00:36:43.000 --> 00:36:45.000]  你預料了
[00:36:45.000 --> 00:36:47.000]  這個世界
[00:36:47.000 --> 00:36:49.000]  會誤會我們
[00:36:49.000 --> 00:36:53.000]  於是人反過來
[00:36:53.000 --> 00:36:55.000]  攻擊你
[00:36:55.000 --> 00:36:57.000]  不要緊
[00:36:57.000 --> 00:36:59.000]  上帝會為我們申冤
[00:36:59.000 --> 00:37:01.000]  申冤在我
[00:37:01.000 --> 00:37:03.000]  我必報應
[00:37:03.000 --> 00:37:05.000]  你說
[00:37:05.000 --> 00:37:07.000]  我不想報復
[00:37:07.000 --> 00:37:09.000]  不是報復
[00:37:09.000 --> 00:37:11.000]  上帝自然會為你申冤
[00:37:11.000 --> 00:37:13.000]  從這段聖經裡
[00:37:13.000 --> 00:37:15.000]  門徒在耶穌的教導下
[00:37:15.000 --> 00:37:17.000]  鞠住道氣
[00:37:17.000 --> 00:37:19.000]  自己圍在一起
[00:37:19.000 --> 00:37:21.000]  彼此議論說
[00:37:21.000 --> 00:37:23.000]  這次譯得很準確
[00:37:23.000 --> 00:37:25.000]  他們圍在一起
[00:37:25.000 --> 00:37:27.000]  彼此議論
[00:37:27.000 --> 00:37:29.000]  一定是耶穌說我們沒有帶病
[00:37:29.000 --> 00:37:31.000]  不知道耶穌鞠不鞠氣
[00:37:31.000 --> 00:37:33.000]  自己自責
[00:37:33.000 --> 00:37:35.000]  說耶穌
[00:37:35.000 --> 00:37:37.000]  指責他們
[00:37:37.000 --> 00:37:39.000]  兄弟姐妹
[00:37:39.000 --> 00:37:41.000]  當我們看看
[00:37:41.000 --> 00:37:43.000]  耶穌如何處理這件事情之前
[00:37:43.000 --> 00:37:45.000]  我們看看
[00:37:45.000 --> 00:37:47.000]  全部問題
[00:37:47.000 --> 00:37:49.000]  都是由回應
[00:37:49.000 --> 00:37:51.000]  回應
[00:37:51.000 --> 00:37:53.000]  回應
[00:37:53.000 --> 00:37:55.000]  回應
[00:37:55.000 --> 00:37:57.000]  全部問題
[00:37:57.000 --> 00:37:59.000]  都是門徒猜測出來
[00:37:59.000 --> 00:38:01.000]  自己知道現象
[00:38:01.000 --> 00:38:03.000]  但耶穌的教導
[00:38:03.000 --> 00:38:05.000]  很精準
[00:38:05.000 --> 00:38:07.000]  一方面用鞠
[00:38:07.000 --> 00:38:09.000]  來形容
[00:38:09.000 --> 00:38:11.000]  法利塞人和薩都哥人
[00:38:11.000 --> 00:38:13.000]  錯誤教導的影響力
[00:38:13.000 --> 00:38:15.000]  但同時
[00:38:15.000 --> 00:38:17.000]  命中了
[00:38:17.000 --> 00:38:19.000]  這群門徒
[00:38:19.000 --> 00:38:21.000]  他們的
[00:38:21.000 --> 00:38:23.000]  自以為是對的態度
[00:38:23.000 --> 00:38:25.000]  這種教導
[00:38:25.000 --> 00:38:27.000]  可以說是一石二鳥的教導
[00:38:27.000 --> 00:38:29.000]  耶穌的教導
[00:38:29.000 --> 00:38:31.000]  就好像我兒子
[00:38:31.000 --> 00:38:33.000]  在學期完結的時候
[00:38:33.000 --> 00:38:35.000]  寫了一封信給他們
[00:38:35.000 --> 00:38:37.000]  有多少人仔細去看
[00:38:37.000 --> 00:38:39.000]  我不知道
[00:38:39.000 --> 00:38:41.000]  看不看得明白
[00:38:41.000 --> 00:38:43.000]  亦是另一回事
[00:38:43.000 --> 00:38:45.000]  不過至少從這段聖經裡
[00:38:45.000 --> 00:38:47.000]  當我們如果不明白上帝的時候
[00:38:47.000 --> 00:38:49.000]  我們就會以為
[00:38:49.000 --> 00:38:51.000]  上帝是一個人
[00:38:51.000 --> 00:38:53.000]  上帝的時候我們就會以為
[00:38:53.000 --> 00:38:55.000]  上帝針對我們來說話
[00:38:55.000 --> 00:38:57.000]  上帝在這時候
[00:38:57.000 --> 00:38:59.000]  攻擊我們的軟弱
[00:38:59.000 --> 00:39:01.000]  好像耶穌
[00:39:01.000 --> 00:39:03.000]  說我們沒有帶病一樣
[00:39:03.000 --> 00:39:05.000]  這正正就是
[00:39:05.000 --> 00:39:07.000]  我們的問題所在
[00:39:07.000 --> 00:39:09.000]  怎樣才有一個正確
[00:39:09.000 --> 00:39:11.000]  面對教導的態度呢
[00:39:11.000 --> 00:39:15.000]  是一個很重要的
[00:39:15.000 --> 00:39:17.000]  崇靈功課
[00:39:17.000 --> 00:39:19.000]  曾經有一個信徒
[00:39:19.000 --> 00:39:21.000]  向一個牧者
[00:39:21.000 --> 00:39:23.000]  投訴
[00:39:23.000 --> 00:39:25.000]  崇拜完結之後
[00:39:25.000 --> 00:39:27.000]  有一個信徒
[00:39:27.000 --> 00:39:29.000]  很不開心
[00:39:29.000 --> 00:39:31.000]  就和弟兄姊妹說
[00:39:31.000 --> 00:39:33.000]  弟兄姊妹你知不知道
[00:39:33.000 --> 00:39:35.000]  今天牧師在講台上
[00:39:35.000 --> 00:39:37.000]  說我怎樣做錯
[00:39:37.000 --> 00:39:39.000]  於是他用這段聖經
[00:39:39.000 --> 00:39:41.000]  在我面前指控我
[00:39:41.000 --> 00:39:47.000]  這番說話就傳給牧師
[00:39:47.000 --> 00:39:49.000]  不是我
[00:39:49.000 --> 00:39:51.000]  不是我
[00:39:51.000 --> 00:39:55.000]  牧師就走來
[00:39:55.000 --> 00:39:57.000]  和我說
[00:39:57.000 --> 00:39:59.000]  Ellen
[00:39:59.000 --> 00:40:01.000]  這是一個很好的機會
[00:40:01.000 --> 00:40:03.000]  我教你怎樣做牧者
[00:40:03.000 --> 00:40:05.000]  我說什麼事
[00:40:05.000 --> 00:40:07.000]  他就告訴我
