
[00:00:00.000 --> 00:00:08.320]  在同道早晨 這班小孩子去上學了
[00:17:35.840 --> 00:17:37.840]  就是當兩個競爭很高的人結婚
[00:17:37.840 --> 00:17:39.840]  慢慢你看到
[00:17:39.840 --> 00:17:41.840]  離婚 家庭走婚
[00:17:41.840 --> 00:17:43.840]  都是大家沒辦法妥協
[00:17:43.840 --> 00:17:45.840]  婚姻輔導最困難
[00:17:45.840 --> 00:17:47.840]  見到兩個沒辦法妥協的人
[00:17:47.840 --> 00:17:49.840]  是很困難
[00:17:49.840 --> 00:17:51.840]  給到任何意見
[00:17:51.840 --> 00:17:53.840]  那伊薩
[00:17:53.840 --> 00:17:55.840]  究竟在做甚麼事情呢
[00:17:55.840 --> 00:17:57.840]  其實他介紹一個辦法
[00:17:57.840 --> 00:17:59.840]  就是用控制之上的遊戲方式
[00:17:59.840 --> 00:18:01.840]  抑或是用
[00:18:01.840 --> 00:18:03.840]  另挖口井
[00:18:03.840 --> 00:18:05.840]  誰比較優勝呢
[00:18:05.840 --> 00:18:07.840]  大家看聖經的時候
[00:18:07.840 --> 00:18:09.840]  看到埃及的地圖上
[00:18:09.840 --> 00:18:11.840]  近海邊
[00:18:11.840 --> 00:18:13.840]  就是非利士人的地方
[00:18:13.840 --> 00:18:15.840]  基拉爾
[00:18:15.840 --> 00:18:17.840]  就是阿寶拉罕
[00:18:17.840 --> 00:18:19.840]  帶了他的兒子伊薩
[00:18:19.840 --> 00:18:21.840]  去了曾經生活過的地方
[00:18:21.840 --> 00:18:23.840]  原因是甚麼呢
[00:18:23.840 --> 00:18:25.840]  背景就是饑荒
[00:18:25.840 --> 00:18:27.840]  是饑荒
[00:18:27.840 --> 00:18:29.840]  當時伊薩去到那個地方的時候
[00:18:29.840 --> 00:18:31.840]  非利士人
[00:18:31.840 --> 00:18:33.840]  都是在捱饑荒
[00:18:33.840 --> 00:18:35.840]  伊薩靠甚麼呢
[00:18:35.840 --> 00:18:37.840]  靠耕種
[00:18:37.840 --> 00:18:41.840]  也是靠牧羊
[00:18:41.840 --> 00:18:43.840]  但要留意
[00:18:43.840 --> 00:18:47.840]  饑荒、牧羊、耕種
[00:18:47.840 --> 00:18:49.840]  黏在一起是甚麼呢
[00:18:49.840 --> 00:18:51.840]  就是怕餓死
[00:18:51.840 --> 00:18:55.840]  奇怪
[00:18:55.840 --> 00:18:57.840]  伊薩
[00:18:57.840 --> 00:18:59.840]  他所耕種的結果是甚麼呢
[00:18:59.840 --> 00:19:03.840]  是成為一個大富戶
[00:19:03.840 --> 00:19:05.840]  你看26章
[00:19:05.840 --> 00:19:07.840]  前面那些字的時候
[00:19:07.840 --> 00:19:09.840]  他耕種的修成
[00:19:09.840 --> 00:19:11.840]  很厲害
[00:19:11.840 --> 00:19:13.840]  是槍勝百倍
[00:19:13.840 --> 00:19:15.840]  你想想一個人去到別的地方
[00:19:15.840 --> 00:19:17.840]  那些別的地方
[00:19:17.840 --> 00:19:19.840]  可能見到外來的人
[00:19:19.840 --> 00:19:21.840]  風生水起
[00:19:21.840 --> 00:19:23.840]  原因是甚麼呢
[00:19:23.840 --> 00:19:25.840]  原因就是他竟然在資源缺乏
[00:19:25.840 --> 00:19:27.840]  裡面突然多了資源
[00:19:27.840 --> 00:19:29.840]  多了
[00:19:29.840 --> 00:19:31.840]  例如水
[00:19:31.840 --> 00:19:33.840]  水
[00:19:33.840 --> 00:19:35.840]  研究教育聖經的人說
[00:19:35.840 --> 00:19:37.840]  在這些地方水的價值是高於黃金
[00:19:37.840 --> 00:19:39.840]  他為甚麼有水呢
[00:19:39.840 --> 00:19:41.840]  因為他爸爸
[00:19:41.840 --> 00:19:43.840]  所挖的井
[00:19:43.840 --> 00:19:45.840]  是很豐富水源
[00:19:45.840 --> 00:19:47.840]  即是說
[00:19:47.840 --> 00:19:49.840]  很運氣
[00:19:49.840 --> 00:19:51.840]  不是運氣
[00:19:51.840 --> 00:19:53.840]  是創世紀十五章的時候
[00:19:53.840 --> 00:19:55.840]  第一節
[00:19:55.840 --> 00:19:57.840]  上帝和阿巴罕說甚麼呢
[00:19:57.840 --> 00:19:59.840]  我會大大賜福他們
[00:19:59.840 --> 00:20:01.840]  賞賜給他們
[00:20:01.840 --> 00:20:03.840]  他們一直都是一個很有福氣的家庭
[00:20:03.840 --> 00:20:05.840]  所以去到哪個地方
[00:20:05.840 --> 00:20:07.840]  在別人很不濟的地方
[00:20:07.840 --> 00:20:09.840]  他很豐富
[00:20:09.840 --> 00:20:11.840]  你以為豐富換利的結果是甚麼呢
[00:20:11.840 --> 00:20:13.840]  就是有人不值得
[00:20:13.840 --> 00:20:15.840]  所以阿巴罕
[00:20:15.840 --> 00:20:17.840]  所挖的井是被人一個個填了泥
[00:20:17.840 --> 00:20:19.840]  當你問
[00:20:19.840 --> 00:20:21.840]  那他搶回就行了
[00:20:21.840 --> 00:20:23.840]  很奇怪
[00:20:23.840 --> 00:20:25.840]  在舊約聖經裡面
[00:20:25.840 --> 00:20:27.840]  你見到
[00:20:27.840 --> 00:20:29.840]  那些很豐富的家庭
[00:20:29.840 --> 00:20:31.840]  多數
[00:20:31.840 --> 00:20:33.840]  下賊的那些
[00:20:33.840 --> 00:20:35.840]  殺但通常都不成功
[00:20:35.840 --> 00:20:37.840]  你看阿比米勒
[00:20:37.840 --> 00:20:39.840]  他用甚麼方式呢
[00:20:39.840 --> 00:20:41.840]  是很妥協的
[00:20:41.840 --> 00:20:43.840]  是和他講和的
[00:20:43.840 --> 00:20:45.840]  是和他說我知道上帝幫你
[00:20:45.840 --> 00:20:47.840]  所以不如這樣
[00:20:47.840 --> 00:20:49.840]  我們訂一個合約
[00:20:49.840 --> 00:20:51.840]  你不要害我就行
[00:20:51.840 --> 00:20:53.840]  你看到甚麼事情呢
[00:20:53.840 --> 00:20:55.840]  就是那些有福氣的人
[00:20:55.840 --> 00:20:57.840]  上帝給他福氣的人
[00:20:57.840 --> 00:20:59.840]  他連那些眼紅的人都怕他們
[00:20:59.840 --> 00:21:01.840]  怕得罪他們
[00:21:01.840 --> 00:21:05.840]  就算看亞國拉班的故事
[00:21:05.840 --> 00:21:07.840]  拉班都不太信上帝
[00:21:07.840 --> 00:21:09.840]  但他知道自己那麼豐富
[00:21:09.840 --> 00:21:11.840]  都是因為亞國答謝他
[00:21:11.840 --> 00:21:13.840]  因為亞國有神
[00:21:13.840 --> 00:21:15.840]  他們知道的
[00:21:15.840 --> 00:21:17.840]  所以我相信你今天上班
[00:21:17.840 --> 00:21:19.840]  如果你今天生活
[00:21:19.840 --> 00:21:21.840]  讓人覺得羨慕
[00:21:21.840 --> 00:21:23.840]  那些不是基督徒的人
[00:21:23.840 --> 00:21:25.840]  都看到你的豐富
[00:21:25.840 --> 00:21:27.840]  都有多少想像
[00:21:27.840 --> 00:21:29.840]  你一定有些東西幫你
[00:21:29.840 --> 00:21:31.840]  你合了堂
[00:21:31.840 --> 00:21:33.840]  他們會想
[00:21:33.840 --> 00:21:35.840]  你一定有些來源
[00:21:35.840 --> 00:21:37.840]  不是我們的來源
[00:21:37.840 --> 00:21:39.840]  你是一個受福氣的人
[00:21:39.840 --> 00:21:41.840]  當然下集就是
[00:21:41.840 --> 00:21:43.840]  亞國
[00:21:43.840 --> 00:21:45.840]  以撒
[00:21:45.840 --> 00:21:47.840]  阿布拉罕這個家族
[00:21:47.840 --> 00:21:49.840]  他的後代很多
[00:21:49.840 --> 00:21:51.840]  也很明顯他的資源很豐富
[00:21:51.840 --> 00:21:53.840]  令他的家庭可以擴大
[00:21:53.840 --> 00:21:55.840]  說回這個問題
[00:21:55.840 --> 00:21:57.840]  你覺得自己很豐富嗎
[00:21:57.840 --> 00:21:59.840]  你覺得你的豐富來自甚麼呢
[00:21:59.840 --> 00:22:01.840]  有時香港人都很豐富
[00:22:01.840 --> 00:22:03.840]  但香港人的豐富是很物質的
[00:22:03.840 --> 00:22:05.840]  但物質越豐富
[00:22:05.840 --> 00:22:07.840]  心底越想多一點
[00:22:07.840 --> 00:22:09.840]  所以甚麼都不夠
[00:22:09.840 --> 00:22:11.840]  那怎樣才算夠呢
[00:22:11.840 --> 00:22:13.840]  是沒辦法夠的
[00:22:13.840 --> 00:22:15.840]  當沒辦法夠就睡不著
[00:22:15.840 --> 00:22:17.840]  睡不著不是因為沒有
[00:22:17.840 --> 00:22:19.840]  是因為不夠
[00:22:19.840 --> 00:22:21.840]  但想著想著覺得
[00:22:21.840 --> 00:22:23.840]  朝天不可靠
[00:22:23.840 --> 00:22:25.840]  朝天不可靠
[00:22:25.840 --> 00:22:27.840]  但想著想著覺得
[00:22:27.840 --> 00:22:29.840]  朝夜妒忌
[00:22:29.840 --> 00:22:31.840]  在別人的地方猖獗
[00:22:31.840 --> 00:22:33.840]  這是以撒很難堪的遭遇
[00:22:33.840 --> 00:22:35.840]  我想以撒圍著他的人
[00:22:35.840 --> 00:22:37.840]  都會說不要理他
[00:22:37.840 --> 00:22:39.840]  繼續挖井
[00:22:39.840 --> 00:22:41.840]  挖給他看看
[00:22:41.840 --> 00:22:43.840]  最多做做慈善在那裏
[00:22:43.840 --> 00:22:45.840]  但以撒不是這樣想
[00:22:45.840 --> 00:22:47.840]  以撒看到別人的缺乏
[00:22:47.840 --> 00:22:49.840]  留意這件事
[00:22:49.840 --> 00:22:51.840]  你豐富
[00:22:51.840 --> 00:22:53.840]  別人真的缺乏
[00:22:53.840 --> 00:22:55.840]  人家是饑荒
[00:22:55.840 --> 00:22:57.840]  以撒有一種很善良的心
[00:22:57.840 --> 00:22:59.840]  他覺得分享
[00:22:59.840 --> 00:23:01.840]  分享
[00:23:01.840 --> 00:23:03.840]  是比獨享好
[00:23:03.840 --> 00:23:05.840]  獨享
[00:23:05.840 --> 00:23:07.840]  為甚麼他有這種心呢
[00:23:07.840 --> 00:23:09.840]  我相信他爸爸
[00:23:09.840 --> 00:23:11.840]  阿巴罕
[00:23:11.840 --> 00:23:13.840]  他那種經常都讓
[00:23:13.840 --> 00:23:15.840]  特別你看羅德
[00:23:15.840 --> 00:23:17.840]  阿巴罕習慣讓出他有的東西
[00:23:17.840 --> 00:23:19.840]  因為他對他的豐富
[00:23:19.840 --> 00:23:21.840]  是絕不懷疑的
[00:23:21.840 --> 00:23:23.840]  他相信他讓出的東西
[00:23:23.840 --> 00:23:25.840]  不會令他吃虧
[00:23:25.840 --> 00:23:27.840]  這是世界上不能相信的故事
[00:23:27.840 --> 00:23:29.840]  我相信你教你的兒子
[00:23:29.840 --> 00:23:31.840]  人不為己
[00:23:31.840 --> 00:23:33.840]  天知地明
[00:23:33.840 --> 00:23:35.840]  其他人不會讓
[00:23:35.840 --> 00:23:37.840]  讓了就沒有回頭
[00:23:37.840 --> 00:23:39.840]  甚至說那些人拿了你的東西
[00:23:39.840 --> 00:23:41.840]  不會多謝你的
[00:23:41.840 --> 00:23:43.840]  我相信世界會教很多警告信號
[00:23:43.840 --> 00:23:45.840]  教很多家長教很多成年人
[00:23:45.840 --> 00:23:47.840]  盡量
[00:23:47.840 --> 00:23:49.840]  先入自己的錢包
[00:23:49.840 --> 00:23:51.840]  但是以撒不是
[00:23:51.840 --> 00:23:53.840]  以撒如何保存這些氣質呢
[00:23:53.840 --> 00:23:55.840]  今天崇拜前
[00:23:55.840 --> 00:23:57.840]  我們要研究
[00:23:57.840 --> 00:23:59.840]  我們讀下去下面經文
[00:23:59.840 --> 00:24:01.840]  有兩個道理
[00:24:01.840 --> 00:24:03.840]  這兩個道理我相信就是
[00:24:03.840 --> 00:24:05.840]  任何主欲先生
[00:24:05.840 --> 00:24:07.840]  要教他的學生的道理
[00:24:07.840 --> 00:24:09.840]  第一個道理就是
[00:24:09.840 --> 00:24:11.840]  以撒可以保存這些氣質
[00:24:11.840 --> 00:24:13.840]  是因為他
[00:24:13.840 --> 00:24:15.840]  做了一座壇
[00:24:15.840 --> 00:24:17.840]  一座祭壇
[00:24:17.840 --> 00:24:19.840]  你留意一下
[00:24:19.840 --> 00:24:21.840]  利和伯這個井
[00:24:21.840 --> 00:24:23.840]  他挖到之後
[00:24:23.840 --> 00:24:25.840]  他下去
[00:24:25.840 --> 00:24:27.840]  是壩
[00:24:27.840 --> 00:24:29.840]  直接是壩
[00:24:29.840 --> 00:24:31.840]  然後呢
[00:24:31.840 --> 00:24:33.840]  當他下去的時候
[00:24:33.840 --> 00:24:35.840]  他做什麼事情呢
[00:24:35.840 --> 00:24:37.840]  他在那裏彈
[00:24:37.840 --> 00:24:39.840]  意思就是說
[00:24:39.840 --> 00:24:41.840]  他去感謝上帝
[00:24:41.840 --> 00:24:43.840]  在那裏彈
[00:24:43.840 --> 00:24:45.840]  在那裏彈
[00:24:45.840 --> 00:24:47.840]  這座壇和你這座壇
[00:24:47.840 --> 00:24:49.840]  都很相似
[00:24:49.840 --> 00:24:51.840]  你心裏面有沒有一座壇
[00:24:51.840 --> 00:24:53.840]  你經常覺得你有的東西
[00:24:53.840 --> 00:24:55.840]  你有的東西
[00:24:55.840 --> 00:24:57.840]  是來自上帝呢
[00:24:57.840 --> 00:24:59.840]  感激人的人就是相信自己有東西
[00:24:59.840 --> 00:25:01.840]  不應該是本來的
[00:25:01.840 --> 00:25:03.840]  所以感激人
[00:25:03.840 --> 00:25:05.840]  不感激人的人呢
[00:25:05.840 --> 00:25:07.840]  就當作應該是我的本事
[00:25:07.840 --> 00:25:09.840]  不關你的事
[00:25:09.840 --> 00:25:11.840]  所以我們不會感激人
[00:25:11.840 --> 00:25:13.840]  以撒的一生裏面
[00:25:13.840 --> 00:25:15.840]  他挖口井的動力
[00:25:15.840 --> 00:25:17.840]  是來自他經常都覺得很豐富
[00:25:17.840 --> 00:25:19.840]  是感激上帝的
[00:25:19.840 --> 00:25:21.840]  心中有個壇
[00:25:21.840 --> 00:25:23.840]  是我們今天要練習的功課
[00:25:23.840 --> 00:25:25.840]  是我們今天要練習的功課
[00:25:25.840 --> 00:25:27.840]  是我們今天要練習的功課
[00:25:27.840 --> 00:25:29.840]  但可能你會說
[00:25:29.840 --> 00:25:31.840]  他在那個壇
[00:25:31.840 --> 00:25:33.840]  他感激上帝
[00:25:33.840 --> 00:25:35.840]  但是呢
[00:25:35.840 --> 00:25:37.840]  他的僕人呢
[00:25:37.840 --> 00:25:39.840]  在那裏挖口井
[00:25:39.840 --> 00:25:41.840]  這個井呢
[00:25:41.840 --> 00:25:43.840]  叫做士巴
[00:25:43.840 --> 00:25:45.840]  當時他感激上帝的時候
[00:25:45.840 --> 00:25:47.840]  那個井是未知的結果
[00:25:47.840 --> 00:25:49.840]  那個井是未知的結果
[00:25:49.840 --> 00:25:51.840]  未知的結果
[00:25:51.840 --> 00:25:53.840]  當然你看到後來
[00:25:53.840 --> 00:25:55.840]  進入章尾的時候
[00:25:55.840 --> 00:25:57.840]  第32節
[00:25:57.840 --> 00:25:59.840]  他的那些僕人告訴他
[00:25:59.840 --> 00:26:01.840]  我們得了水了
[00:26:01.840 --> 00:26:03.840]  我們得了水了
[00:26:03.840 --> 00:26:05.840]  我們找到了
[00:26:05.840 --> 00:26:07.840]  其實我相信在以撒離開
[00:26:07.840 --> 00:26:09.840]  離河拔的時候
[00:26:09.840 --> 00:26:11.840]  他挖這個井
[00:26:11.840 --> 00:26:13.840]  或者起了壇的時候
[00:26:13.840 --> 00:26:15.840]  他是絕對相信
[00:26:15.840 --> 00:26:17.840]  我沒有了這幾個井
[00:26:17.840 --> 00:26:19.840]  接著我一定還有
[00:26:19.840 --> 00:26:21.840]  一定還有
[00:26:21.840 --> 00:26:23.840]  哇 厲害
[00:26:23.840 --> 00:26:25.840]  這個信心很厲害
[00:26:25.840 --> 00:26:27.840]  我不知道你有沒有這個經歷
[00:26:27.840 --> 00:26:29.840]  就是當你分享了一些東西
[00:26:29.840 --> 00:26:31.840]  給一些很缺乏很慘的人的時候
[00:26:31.840 --> 00:26:33.840]  你覺得算一算
[00:26:33.840 --> 00:26:35.840]  哇 少了一些東西
[00:26:35.840 --> 00:26:37.840]  還是你覺得一定還有
[00:26:37.840 --> 00:26:39.840]  這個感覺
[00:26:39.840 --> 00:26:41.840]  我相信是宗教最強的情操
[00:26:41.840 --> 00:26:43.840]  就是你看不看到
[00:26:43.840 --> 00:26:45.840]  你看不看到
[00:26:45.840 --> 00:26:47.840]  你會有另一個賞賜
[00:26:47.840 --> 00:26:49.840]  會出現
[00:26:49.840 --> 00:26:51.840]  哇 很厲害
[00:26:51.840 --> 00:26:53.840]  你問他的信心是從哪裡來的呢
[00:26:53.840 --> 00:26:55.840]  是從哪裡來的呢
[00:26:55.840 --> 00:26:57.840]  是從哪裡來我們知道
[00:26:57.840 --> 00:26:59.840]  因為他相信上帝
[00:26:59.840 --> 00:27:01.840]  但是他的行動我們更加知道
[00:27:01.840 --> 00:27:03.840]  17節 25節
[00:27:03.840 --> 00:27:05.840]  4個字是什麼呢
[00:27:05.840 --> 00:27:07.840]  支 答 象 彭
[00:27:07.840 --> 00:27:11.840]  支 答 象 彭 為什麼呢
[00:27:11.840 --> 00:27:13.840]  就是說他的信心來自
[00:27:13.840 --> 00:27:15.840]  他不是要顧這間屋的
[00:27:15.840 --> 00:27:17.840]  他爸爸去到哪裡
[00:27:17.840 --> 00:27:19.840]  都是支 答 象 彭
[00:27:19.840 --> 00:27:21.840]  支 答 象 彭 什麼意思呢
[00:27:21.840 --> 00:27:23.840]  就是他不將
[00:27:23.840 --> 00:27:25.840]  目前現在的地方
[00:27:25.840 --> 00:27:27.840]  看為一個永遠的地方
[00:27:27.840 --> 00:27:29.840]  他相信上帝會帶他
[00:27:29.840 --> 00:27:31.840]  去 去 去 去
[00:27:31.840 --> 00:27:33.840]  去很多地方
[00:27:33.840 --> 00:27:35.840]  他不會留戀
[00:27:35.840 --> 00:27:37.840]  留戀一些很豐富的東西
[00:27:37.840 --> 00:27:39.840]  他覺得更豐富的
[00:27:39.840 --> 00:27:41.840]  不是現在
[00:27:41.840 --> 00:27:43.840]  而是在將來
[00:27:43.840 --> 00:27:45.840]  在前面
[00:27:45.840 --> 00:27:47.840]  在前面會有更豐富的東西
[00:27:47.840 --> 00:27:49.840]  所以他答 象 彭
[00:27:49.840 --> 00:27:51.840]  就是隨時可以啟程
[00:27:51.840 --> 00:27:53.840]  的人可以答 象 彭
[00:27:53.840 --> 00:27:55.840]  隨時可以啟程
[00:27:55.840 --> 00:27:57.840]  可以答 象 彭
[00:27:57.840 --> 00:27:59.840]  宗教教我們人生就是
[00:27:59.840 --> 00:28:01.840]  短暫
[00:28:01.840 --> 00:28:03.840]  是過客的
[00:28:03.840 --> 00:28:05.840]  善慕的
[00:28:05.840 --> 00:28:07.840]  是一個永恆的家鄉
[00:28:07.840 --> 00:28:09.840]  小朋友
[00:28:09.840 --> 00:28:11.840]  他知道
[00:28:11.840 --> 00:28:13.840]  這個世界
[00:28:13.840 --> 00:28:15.840]  完結 但還有天堂
[00:28:15.840 --> 00:28:17.840]  生命可以完了
[00:28:17.840 --> 00:28:19.840]  還有天堂
[00:28:19.840 --> 00:28:21.840]  你信不信小朋友
[00:28:21.840 --> 00:28:23.840]  他們聽了之後
[00:28:23.840 --> 00:28:25.840]  在任何喪禮他們是不哭的
[00:28:25.840 --> 00:28:27.840]  他們知道他爸爸
[00:28:27.840 --> 00:28:29.840]  媽媽 他爺爺 他的公
[00:28:29.840 --> 00:28:31.840]  在天堂
[00:28:31.840 --> 00:28:33.840]  他再見他
[00:28:33.840 --> 00:28:35.840]  這份是信心 哭哭大人
[00:28:35.840 --> 00:28:37.840]  為什麼
[00:28:37.840 --> 00:28:39.840]  這麼純真的相信
[00:28:39.840 --> 00:28:41.840]  令他們可以跳出
[00:28:41.840 --> 00:28:43.840]  哀傷
[00:28:43.840 --> 00:28:45.840]  為什麼要相信
[00:28:45.840 --> 00:28:47.840]  如果你看看
[00:28:47.840 --> 00:28:49.840]  新聞仔 教祈禱的
[00:28:49.840 --> 00:28:51.840]  主學班 你叫他們閉上眼睛
[00:28:51.840 --> 00:28:53.840]  祈禱 他們每個人都相信
[00:28:53.840 --> 00:28:55.840]  閉上眼睛
[00:28:55.840 --> 00:28:57.840]  真的祈禱 那些聲音
[00:28:57.840 --> 00:28:59.840]  他們在聽
[00:28:59.840 --> 00:29:01.840]  有時你說這麼奇怪
[00:29:01.840 --> 00:29:03.840]  他本身有一種
[00:29:03.840 --> 00:29:05.840]  嚮往對永恆的
[00:29:05.840 --> 00:29:07.840]  興趣和信念
[00:29:07.840 --> 00:29:11.840]  但有什麼好處對我們呢
[00:29:11.840 --> 00:29:13.840]  知 達 象 彭
[00:29:13.840 --> 00:29:15.840]  知 達 象 彭 令我們放得開
[00:29:15.840 --> 00:29:19.840]  其一個人能夠在宗教教育
[00:29:19.840 --> 00:29:21.840]  得到最大的得益
[00:29:21.840 --> 00:29:23.840]  不是要拿到東西
[00:29:23.840 --> 00:29:25.840]  而是能夠放得開東西
[00:29:25.840 --> 00:29:27.840]  放得開東西比拿到很多東西
[00:29:27.840 --> 00:29:29.840]  更加重要
[00:29:29.840 --> 00:29:31.840]  你同意嗎
[00:29:31.840 --> 00:29:33.840]  放不開東西的人是睡不著覺
[00:29:33.840 --> 00:29:35.840]  是抑鬱症的病人
[00:29:35.840 --> 00:29:37.840]  放不開過去哪段日子
[00:29:37.840 --> 00:29:39.840]  你就痛苦在哪段日子
[00:29:39.840 --> 00:29:41.840]  放不開全部日子
[00:29:41.840 --> 00:29:43.840]  你就離不開
[00:29:43.840 --> 00:29:45.840]  全部日子的痛苦
[00:29:45.840 --> 00:29:47.840]  知 達 象 彭
[00:29:47.840 --> 00:29:49.840]  放得開 因為他知道
[00:29:49.840 --> 00:29:51.840]  這段短暫的痛苦
[00:29:51.840 --> 00:29:53.840]  或者是快樂 他都可以離得開
[00:29:53.840 --> 00:29:55.840]  因為他知道有更加好的將來
[00:29:55.840 --> 00:29:59.840]  創記十五章一節
[00:29:59.840 --> 00:30:01.840]  阿伯拉罕聽到上帝跟他說
[00:30:01.840 --> 00:30:03.840]  十五章一節
[00:30:03.840 --> 00:30:05.840]  他說你不用懼怕
[00:30:05.840 --> 00:30:07.840]  我是你的盾牌
[00:30:07.840 --> 00:30:09.840]  必會大大賜福給你
[00:30:09.840 --> 00:30:11.840]  這時候我相信是他的兒子伊剎
[00:30:11.840 --> 00:30:13.840]  在約壇的時候
[00:30:13.840 --> 00:30:15.840]  一樣聽到同樣的聲音
[00:30:15.840 --> 00:30:17.840]  上帝說
[00:30:17.840 --> 00:30:19.840]  我是你的盾牌
[00:30:19.840 --> 00:30:21.840]  必定大大賜福給你
[00:30:21.840 --> 00:30:23.840]  在他說完的時候
[00:30:23.840 --> 00:30:25.840]  我只想問一個問題
[00:30:25.840 --> 00:30:27.840]  你再想一次
[00:30:27.840 --> 00:30:29.840]  是誰令到頸有水呢
[00:30:29.840 --> 00:30:31.840]  是誰令到頸有水呢
[00:30:31.840 --> 00:30:33.840]  是誰令到頸有水呢
[00:30:33.840 --> 00:30:35.840]  是誰令到頸有水呢
[00:30:35.840 --> 00:30:37.840]  是誰令到頸有水呢
[00:30:37.840 --> 00:30:39.840]  如果你為伊剎辯護
[00:30:39.840 --> 00:30:41.840]  你可以說
[00:30:41.840 --> 00:30:43.840]  上帝給他水
[00:30:43.840 --> 00:30:45.840]  菲利士人
[00:30:45.840 --> 00:30:47.840]  你應該接受命運
[00:30:47.840 --> 00:30:49.840]  你應該接受命運
[00:30:49.840 --> 00:30:51.840]  但你可以說
[00:30:51.840 --> 00:30:53.840]  上帝也願意
[00:30:53.840 --> 00:30:55.840]  令到菲利士人
[00:30:55.840 --> 00:30:57.840]  不會餓死
[00:30:57.840 --> 00:30:59.840]  不會沒有水
[00:30:59.840 --> 00:31:01.840]  所以伊剎明白上帝的心腸
[00:31:01.840 --> 00:31:03.840]  將水
[00:31:03.840 --> 00:31:05.840]  讓給菲利士人
[00:31:05.840 --> 00:31:07.840]  這是人生裏面很重要的教育
[00:31:07.840 --> 00:31:09.840]  同樣我想問你
[00:31:09.840 --> 00:31:11.840]  同樣我想問你
[00:31:11.840 --> 00:31:13.840]  是誰令到你有現在擁有的家
[00:31:13.840 --> 00:31:15.840]  是誰令到你有現在擁有的家
[00:31:15.840 --> 00:31:17.840]  有現在擁有的財產
[00:31:17.840 --> 00:31:19.840]  有現在擁有的健康
[00:31:19.840 --> 00:31:21.840]  有現在擁有的生命
[00:31:21.840 --> 00:31:23.840]  是誰
[00:31:23.840 --> 00:31:25.840]  令你擁有呢
[00:31:25.840 --> 00:31:27.840]  是誰令你擁有呢
[00:31:27.840 --> 00:31:29.840]  如果我們回想小朋友
[00:31:29.840 --> 00:31:31.840]  他們知道是上帝
[00:31:31.840 --> 00:31:33.840]  令他們有的
[00:31:33.840 --> 00:31:35.840]  他們有更加大的快樂
[00:31:35.840 --> 00:31:37.840]  他們知道靈活厚井的道理
[00:31:37.840 --> 00:31:39.840]  他們知道靈活厚井的道理
[00:31:39.840 --> 00:31:41.840]  是每天生存在這個世界上
[00:31:41.840 --> 00:31:43.840]  更加美麗的生活
[00:31:43.840 --> 00:31:45.840]  要明耀、揮援我們的上帝
[00:31:45.840 --> 00:31:47.840]  是誰令到你擁有的
[00:31:47.840 --> 00:31:49.840]  是誰
[00:31:49.840 --> 00:31:51.840]  令你擁有呢
[00:31:51.840 --> 00:31:53.840]  是誰
[00:31:53.840 --> 00:31:55.840]  令你擁有呢
[00:31:55.840 --> 00:31:57.840]  是誰
[00:31:57.840 --> 00:31:59.840]  令你擁有呢
[00:31:59.840 --> 00:32:01.840]  是誰
[00:32:01.840 --> 00:32:03.840]  令你擁有呢

