
[00:00:00.000 --> 00:00:03.000]  當我在一間中學教書的時候
[00:21:03.000 --> 00:21:04.000]  多好啊
[00:21:04.000 --> 00:21:07.000]  一直讀到第十幾個
[00:21:07.000 --> 00:21:09.000]  15分都好意思拿
[00:21:09.000 --> 00:21:12.000]  掃什麼字啊這個
[00:21:12.000 --> 00:21:13.000]  我讓大家知道
[00:21:13.000 --> 00:21:15.000]  在當時來說
[00:21:15.000 --> 00:21:18.000]  那種無限的羞辱
[00:21:18.000 --> 00:21:22.000]  因為我沒試過讀書被人這樣踩的
[00:21:22.000 --> 00:21:24.000]  我是第一次
[00:21:24.000 --> 00:21:27.000]  我讀書不是一個很勤力的人
[00:21:27.000 --> 00:21:31.000]  但我都會是成績非常好
[00:21:31.000 --> 00:21:32.000]  所以那時候
[00:21:32.000 --> 00:21:33.000]  我差不多想著
[00:21:33.000 --> 00:21:34.000]  如果下面有個洞
[00:21:34.000 --> 00:21:35.000]  我就捐了它
[00:21:35.000 --> 00:21:37.000]  捐了下去算了
[00:21:37.000 --> 00:21:38.000]  到第二天的時候
[00:21:38.000 --> 00:21:40.000]  我還不想去補
[00:21:40.000 --> 00:21:41.000]  但是因為家裡
[00:21:41.000 --> 00:21:43.000]  我爸爸罵
[00:21:43.000 --> 00:21:46.000]  如果你不好好的讀好你的英文
[00:21:46.000 --> 00:21:47.000]  你不用讀書
[00:21:47.000 --> 00:21:49.000]  你不用讀書
[00:21:49.000 --> 00:21:50.000]  你要做什麼
[00:21:50.000 --> 00:21:51.000]  做乞丐
[00:21:51.000 --> 00:21:53.000]  就是因為這樣
[00:21:53.000 --> 00:21:54.000]  死死地氣
[00:21:54.000 --> 00:21:55.000]  都要去
[00:21:55.000 --> 00:21:57.000]  我記得當時來說
[00:21:57.000 --> 00:21:58.000]  我就以為
[00:21:58.000 --> 00:22:00.000]  沒有了這個東西的時候
[00:22:00.000 --> 00:22:03.000]  就會是人間的地獄
[00:22:03.000 --> 00:22:05.000]  但是原來發覺到
[00:22:05.000 --> 00:22:07.000]  一次的失敗
[00:22:07.000 --> 00:22:09.000]  不等於永遠的失敗
[00:22:09.000 --> 00:22:11.000]  你就繼續努力一點
[00:22:11.000 --> 00:22:12.000]  追啊
[00:22:12.000 --> 00:22:14.000]  忍著下來
[00:22:14.000 --> 00:22:15.000]  來追
[00:22:15.000 --> 00:22:17.000]  你會追到
[00:22:17.000 --> 00:22:18.000]  但實際上
[00:22:18.000 --> 00:22:22.000]  真正將我徹底的改變
[00:22:22.000 --> 00:22:24.000]  脫胎換骨改變
[00:22:24.000 --> 00:22:26.000]  是直到我自己信得住的時候
[00:22:26.000 --> 00:22:29.000]  讓我看到人的價值
[00:22:29.000 --> 00:22:32.000]  原來不是在乎我讀書的成績點
[00:22:32.000 --> 00:22:36.000]  原來不是在乎我的成就點
[00:22:36.000 --> 00:22:38.000]  不是在乎我做到什麼
[00:22:38.000 --> 00:22:40.000]  你也衡量
[00:22:40.000 --> 00:22:42.000]  我的價值
[00:22:42.000 --> 00:22:45.000]  是看神怎麼看我
[00:22:45.000 --> 00:22:47.000]  耶穌基督是用祂自己的生命
[00:22:47.000 --> 00:22:49.000]  換我的生命
[00:22:49.000 --> 00:22:51.000]  神是按照祂的形象樣式
[00:22:51.000 --> 00:22:52.000]  做我的生命
[00:22:52.000 --> 00:22:53.000]  我是因為這樣
[00:22:53.000 --> 00:22:54.000]  我相信
[00:22:54.000 --> 00:22:55.000]  在神裡面
[00:22:55.000 --> 00:22:57.000]  是有出路的
[00:22:57.000 --> 00:22:59.000]  天生我才
[00:22:59.000 --> 00:23:01.000]  必有用
[00:23:01.000 --> 00:23:04.000]  最近看到報紙的時候
[00:23:04.000 --> 00:23:06.000]  我才看到
[00:23:06.000 --> 00:23:08.000]  行行七狀元
[00:23:08.000 --> 00:23:11.000]  現在的大學畢業生
[00:23:11.000 --> 00:23:12.000]  來來去去
[00:23:12.000 --> 00:23:14.000]  你有萬多元一個月
[00:23:14.000 --> 00:23:16.000]  相當不錯
[00:23:16.000 --> 00:23:19.000]  我突然之間看新聞看到
[00:23:19.000 --> 00:23:21.000]  最近是開班
[00:23:21.000 --> 00:23:22.000]  授徒
[00:23:22.000 --> 00:23:23.000]  就是因為有一個行業
[00:23:23.000 --> 00:23:25.000]  快要斷纜了
[00:23:25.000 --> 00:23:27.000]  這個行業是什麼呢
[00:23:27.000 --> 00:23:29.000]  就是
[00:23:29.000 --> 00:23:34.000]  割豬肉
[00:23:34.000 --> 00:23:36.000]  切豬肉的人
[00:23:36.000 --> 00:23:37.000]  因為已經老化
[00:23:37.000 --> 00:23:39.000]  大部分已經60歲以上
[00:23:39.000 --> 00:23:42.000]  他們要招收一些比較年輕的人
[00:23:42.000 --> 00:23:44.000]  來切豬肉
[00:23:44.000 --> 00:23:46.000]  我剛剛看到很多女將參與
[00:23:46.000 --> 00:23:48.000]  女將
[00:23:48.000 --> 00:23:50.000]  後來才發現原來一天
[00:23:50.000 --> 00:23:52.000]  是有一千元以上的工資
[00:23:52.000 --> 00:23:54.000]  就是每天切豬肉的人
[00:23:54.000 --> 00:23:56.000]  難怪
[00:23:56.000 --> 00:23:59.000]  四個人才差一個位
[00:23:59.000 --> 00:24:01.000]  另外一個呢
[00:24:01.000 --> 00:24:03.000]  我想都沒想到的
[00:24:03.000 --> 00:24:05.000]  就是打機
[00:24:05.000 --> 00:24:07.000]  你整天罵你的兒子
[00:24:07.000 --> 00:24:09.000]  罵你的女兒打機
[00:24:09.000 --> 00:24:11.000]  我告訴大家
[00:24:11.000 --> 00:24:13.000]  原來有一些人
[00:24:13.000 --> 00:24:15.000]  有一些公司
[00:24:15.000 --> 00:24:19.000]  就是請那些打機的專家
[00:24:19.000 --> 00:24:22.000]  年薪過千萬
[00:24:22.000 --> 00:24:24.000]  是打機的專家
[00:24:24.000 --> 00:24:27.000]  加入他們那個行業
[00:24:27.000 --> 00:24:29.000]  親愛的女士們
[00:24:29.000 --> 00:24:31.000]  我就是讓大家知道
[00:24:31.000 --> 00:24:32.000]  我不是叫你們回去的時候
[00:24:32.000 --> 00:24:34.000]  你們放縱兒子打機
[00:24:34.000 --> 00:24:36.000]  打到贏為止
[00:24:36.000 --> 00:24:37.000]  如果是這樣的時候
[00:24:37.000 --> 00:24:39.000]  你們死定了
[00:24:39.000 --> 00:24:41.000]  你帶另一種壓力給你的兒子
[00:24:41.000 --> 00:24:43.000]  帶給你的女兒
[00:24:43.000 --> 00:24:44.000]  我只是告訴大家
[00:24:44.000 --> 00:24:46.000]  每一樣東西都可能會有一個
[00:24:46.000 --> 00:24:48.000]  他自己最喜歡
[00:24:48.000 --> 00:24:51.000]  最享受的一個女孩
[00:24:51.000 --> 00:24:53.000]  報紙賣
[00:24:53.000 --> 00:24:55.000]  來來去去
[00:24:55.000 --> 00:24:57.000]  好慈悲
[00:24:57.000 --> 00:24:59.000]  讀書好慈悲
[00:24:59.000 --> 00:25:01.000]  每一樣東西
[00:25:01.000 --> 00:25:03.000]  都感覺到自己沒用
[00:25:03.000 --> 00:25:05.000]  但最近拿了一個
[00:25:05.000 --> 00:25:11.000]  樹球冠軍獎
[00:25:11.000 --> 00:25:15.000]  而當要求
[00:25:15.000 --> 00:25:18.000]  來到職職表演的時候
[00:25:18.000 --> 00:25:20.000]  毫不怯場
[00:25:20.000 --> 00:25:22.000]  就在表演樹球
[00:25:22.000 --> 00:25:24.000]  報紙就賣了
[00:25:24.000 --> 00:25:27.000]  行行出質
[00:25:27.000 --> 00:25:29.000]  就是當你
[00:25:29.000 --> 00:25:32.000]  能夠真真正正認定那件事
[00:25:32.000 --> 00:25:34.000]  是你的嗜好
[00:25:34.000 --> 00:25:36.000]  你有一種熱誠
[00:25:36.000 --> 00:25:38.000]  在那個地方來發展
[00:25:38.000 --> 00:25:40.000]  神會用得著
[00:25:40.000 --> 00:25:42.000]  你每個人的熱誠
[00:25:42.000 --> 00:25:45.000]  我也都告訴大家
[00:25:45.000 --> 00:25:47.000]  在我們教會裏面
[00:25:47.000 --> 00:25:49.000]  我帶團契的時候
[00:25:49.000 --> 00:25:51.000]  其中有一個組
[00:25:51.000 --> 00:25:54.000]  這個組校長也有
[00:25:54.000 --> 00:25:55.000]  醫生也有
[00:25:55.000 --> 00:25:57.000]  律師也有
[00:25:57.000 --> 00:25:59.000]  我初期都想著
[00:25:59.000 --> 00:26:01.000]  他們找組長
[00:26:01.000 --> 00:26:03.000]  當然找個教師
[00:26:03.000 --> 00:26:05.000]  校長或者什麼
[00:26:05.000 --> 00:26:06.000]  但沒想到
[00:26:06.000 --> 00:26:09.000]  是找了個貨車司機做組長
[00:26:09.000 --> 00:26:12.000]  而是最受歡迎的
[00:26:12.000 --> 00:26:16.000]  各位親愛的兄弟姐妹
[00:26:16.000 --> 00:26:18.000]  神用的人
[00:26:18.000 --> 00:26:19.000]  人用的人
[00:26:19.000 --> 00:26:21.000]  未必完全是人
[00:26:21.000 --> 00:26:23.000]  耶穌基督的門徒當中
[00:26:23.000 --> 00:26:27.000]  大部分是一些目不識丁的人
[00:26:27.000 --> 00:26:29.000]  是愚夫
[00:26:29.000 --> 00:26:31.000]  我只是給大家來看
[00:26:31.000 --> 00:26:33.000]  在這段聖經
[00:26:33.000 --> 00:26:35.000]  以利亞以為他是絕路
[00:26:35.000 --> 00:26:38.000]  但實際上他搞錯了
[00:26:38.000 --> 00:26:40.000]  沒有絕路的
[00:26:40.000 --> 00:26:42.000]  在神的裏面
[00:26:42.000 --> 00:26:44.000]  接著我們再來看一看
[00:26:44.000 --> 00:26:46.000]  在這段聖經當中
[00:26:46.000 --> 00:26:48.000]  是讓我看到
[00:26:48.000 --> 00:26:50.000]  其中有些人
[00:26:50.000 --> 00:26:52.000]  都是因為
[00:26:52.000 --> 00:26:54.000]  不在神的裏面看
[00:26:54.000 --> 00:26:56.000]  他自己的價值
[00:26:56.000 --> 00:26:58.000]  而走向一條末路
[00:26:58.000 --> 00:27:00.000]  這一家的人
[00:27:00.000 --> 00:27:04.000]  是由父母幫他拍了一套紀錄片
[00:27:04.000 --> 00:27:08.000]  他的爸爸叫Hart
[00:27:08.000 --> 00:27:11.000]  媽媽叫Dana
[00:27:11.000 --> 00:27:13.000]  Perry
[00:27:13.000 --> 00:27:17.000]  兩夫婦在兒子十五歲的時候
[00:27:17.000 --> 00:27:19.000]  因為兒子的自殺
[00:27:19.000 --> 00:27:21.000]  離開了他們
[00:27:21.000 --> 00:27:23.000]  非常難過傷心
[00:27:23.000 --> 00:27:29.000]  所以他為了兒子拍了一套紀錄片
[00:27:29.000 --> 00:27:31.000]  叫做《Boy Interrupted》
[00:27:31.000 --> 00:27:33.000]  而當中
[00:27:33.000 --> 00:27:36.000]  這個大兒子Evans十五歲
[00:27:36.000 --> 00:27:41.000]  和媽媽吵了一場架
[00:27:42.000 --> 00:27:44.000]  媽媽說他
[00:27:44.000 --> 00:27:46.000]  你做了功課給我
[00:27:46.000 --> 00:27:51.000]  他很不開心
[00:27:51.000 --> 00:27:54.000]  覺得媽媽經常都是這樣
[00:27:54.000 --> 00:27:57.000]  最後一句話
[00:27:57.000 --> 00:27:59.000]  他媽媽記得很清楚
[00:27:59.000 --> 00:28:01.000]  媽媽,我恨你
[00:28:01.000 --> 00:28:05.000]  然後反鎖自己在房裏
[00:28:05.000 --> 00:28:10.000]  後來當家人發現他的時候
[00:28:11.000 --> 00:28:14.000]  其實他已經跳下去自殺
[00:28:14.000 --> 00:28:18.000]  他給的理由六個
[00:28:18.000 --> 00:28:20.000]  第一,Fear of failing
[00:28:20.000 --> 00:28:24.000]  他很懼怕再次的失敗
[00:28:24.000 --> 00:28:27.000]  第二,Lack of trust in friends
[00:28:27.000 --> 00:28:29.000]  朋友當中
[00:28:29.000 --> 00:28:33.000]  缺乏一些可以信任的朋友
[00:28:33.000 --> 00:28:37.000]  第三,Working hard for what?
[00:28:37.000 --> 00:28:40.000]  辛辛苦苦要來做什麼?
[00:28:40.000 --> 00:28:42.000]  其實這是人生目的的問題
[00:28:42.000 --> 00:28:44.000]  他不知道人生目的是什麼
[00:28:44.000 --> 00:28:48.000]  第四,Never being able to fit in
[00:28:48.000 --> 00:28:51.000]  是投入不到一個群體
[00:28:51.000 --> 00:28:54.000]  投入不到他的朋友當中
[00:28:54.000 --> 00:28:57.000]  投入不到他的學校生活
[00:28:57.000 --> 00:29:01.000]  第五,Knowing all the bad things are true
[00:29:01.000 --> 00:29:07.000]  他也知道他自己有很多東西是真的
[00:29:07.000 --> 00:29:11.000]  懶,是一個失敗者
[00:29:11.000 --> 00:29:14.000]  醜,或者有時候脾氣大
[00:29:14.000 --> 00:29:17.000]  沒有才能,蠢
[00:29:17.000 --> 00:29:21.000]  他知道這些
[00:29:21.000 --> 00:29:24.000]  就是說他知道自己有極限
[00:29:24.000 --> 00:29:27.000]  然後最後,What's the point?
[00:29:27.000 --> 00:29:30.000]  到底是為了什麼?
[00:29:30.000 --> 00:29:34.000]  為什麼要生存下去呢?
[00:29:34.000 --> 00:29:38.000]  然後,啪一聲,就跳下去了
[00:29:38.000 --> 00:29:40.000]  各位聽我的頂智媒
[00:29:40.000 --> 00:29:44.000]  這的確是令我們很難想像
[00:29:44.000 --> 00:29:47.000]  原來今天的青少年,今天的學生
[00:29:47.000 --> 00:29:49.000]  甚至成年人
[00:29:49.000 --> 00:29:54.000]  當他不知道人生最終是為了什麼的時候
[00:29:54.000 --> 00:29:57.000]  很容易做錯決定
[00:29:57.000 --> 00:30:03.000]  我們的出路在哪裡呢?
[00:30:03.000 --> 00:30:06.000]  就是要重整自己和神的關係
[00:30:06.000 --> 00:30:09.000]  和一個平衡的生活
[00:30:09.000 --> 00:30:12.000]  人生是沒有絕路的
[00:30:12.000 --> 00:30:15.000]  但是在我們認定沒有絕路的時候
[00:30:15.000 --> 00:30:18.000]  我們必須要看到我們的出路到底是什麼呢?
[00:30:18.000 --> 00:30:20.000]  我們一起看一看
[00:30:20.000 --> 00:30:22.000]  從第五節開始
[00:30:22.000 --> 00:30:27.000]  一直到第九節
[00:30:27.000 --> 00:30:30.000]  第五到第九節,一切都
[00:30:30.000 --> 00:30:33.000]  他就躺在羅藤樹下睡著了
[00:30:33.000 --> 00:30:35.000]  有一個天使拍他雪
[00:30:35.000 --> 00:30:36.000]  起來吃飯
[00:30:36.000 --> 00:30:39.000]  他觀看見頭旁有一瓶水
[00:30:39.000 --> 00:30:41.000]  與炭火燒的餅
[00:30:41.000 --> 00:30:44.000]  他就吃了喝了,仍然躺下
[00:30:44.000 --> 00:30:47.000]  然後說那使者第二次來拍他雪
[00:30:47.000 --> 00:30:48.000]  起來吃飯
[00:30:48.000 --> 00:30:50.000]  因為你當初的路甚遠
[00:30:50.000 --> 00:30:52.000]  他就起來吃了喝了
[00:30:52.000 --> 00:30:56.000]  將著飲食的力走了四十週夜
[00:30:56.000 --> 00:30:58.000]  到了神的山,就是何列山
[00:30:58.000 --> 00:31:01.000]  他在那裡進了一個洞
[00:31:01.000 --> 00:31:02.000]  就住在洞中
[00:31:02.000 --> 00:31:04.000]  然後他說臨到他雪
[00:31:04.000 --> 00:31:07.000]  伊利亞你在這裡做什麼?
[00:31:07.000 --> 00:31:11.000]  他說我為萬軍之神大發熱心
[00:31:11.000 --> 00:31:13.000]  因為以色列人背棄了你的藥
[00:31:13.000 --> 00:31:15.000]  毀壞了你的藤
[00:31:15.000 --> 00:31:17.000]  用刀殺了你的先知
[00:31:17.000 --> 00:31:19.000]  只剩下我一個人
[00:31:19.000 --> 00:31:21.000]  他們還要含蓄我的命
[00:31:21.000 --> 00:31:24.000]  他說你出來站在山上
[00:31:24.000 --> 00:31:27.000]  在我面前那使者說在那裡經過
[00:31:27.000 --> 00:31:29.000]  在他面前有裂風大作
[00:31:29.000 --> 00:31:30.000]  登山碎石
[00:31:30.000 --> 00:31:32.000]  又說卻不在風中
[00:31:32.000 --> 00:31:33.000]  風後地震
[00:31:33.000 --> 00:31:35.000]  又說也不在其中
[00:31:35.000 --> 00:31:37.000]  在這段聖經當中
[00:31:37.000 --> 00:31:41.000]  我很想讓大家來看一看
[00:31:41.000 --> 00:31:44.000]  有些很特別的地方
[00:31:44.000 --> 00:31:49.000]  就是實怎樣帶那條出路給人
[00:31:49.000 --> 00:31:51.000]  很奇特
[00:31:51.000 --> 00:31:55.000]  有一個天使
[00:31:55.000 --> 00:32:01.000]  有時候這個天使有可能是一個弟兄
[00:32:01.000 --> 00:32:02.000]  是人
[00:32:02.000 --> 00:32:04.000]  不過伊利亞的情形
[00:32:04.000 --> 00:32:07.000]  實實在在是一個天使
[00:32:07.000 --> 00:32:11.000]  神過去可以猜天使
[00:32:11.000 --> 00:32:14.000]  今天他可以猜他自己的人
[00:32:14.000 --> 00:32:16.000]  去到這些人的身邊
[00:32:16.000 --> 00:32:18.000]  換句話來說
[00:32:18.000 --> 00:32:21.000]  每一個人來到需要
[00:32:21.000 --> 00:32:23.000]  有這個守護者
[00:32:23.000 --> 00:32:26.000]  有這個同行者
[00:32:26.000 --> 00:32:30.000]  主裡面相交的頂節
[00:32:30.000 --> 00:32:33.000]  這個天使做的很簡單
[00:32:33.000 --> 00:32:35.000]  各位親愛的頂姐妹
[00:32:35.000 --> 00:32:37.000]  如果你是她的一個使者
[00:32:37.000 --> 00:32:39.000]  是神的使者
[00:32:39.000 --> 00:32:41.000]  你會做什麼呢?
[00:32:41.000 --> 00:32:43.000]  不要說做完功課沒有
[00:32:43.000 --> 00:32:46.000]  為什麼還不做完
[00:32:46.000 --> 00:32:50.000]  考成怎樣
[00:32:50.000 --> 00:32:52.000]  考得好不好
[00:32:52.000 --> 00:32:54.000]  這些不需要問
[00:32:54.000 --> 00:32:56.000]  那些叫做Dumb question
[00:32:56.000 --> 00:32:58.000]  沒有意思的
[00:32:58.000 --> 00:32:59.000]  考完之後
[00:32:59.000 --> 00:33:00.000]  不要想了
[00:33:00.000 --> 00:33:02.000]  吃飯和你慶祝一下
[00:33:02.000 --> 00:33:04.000]  因為你考完一科了
[00:33:04.000 --> 00:33:06.000]  我和我的兒子和我的女兒都是
[00:33:06.000 --> 00:33:08.000]  他們每做完一件事
[00:33:08.000 --> 00:33:09.000]  考完一科
[00:33:09.000 --> 00:33:11.000]  我不管你肥佬也好
[00:33:11.000 --> 00:33:12.000]  什麼也好
[00:33:12.000 --> 00:33:15.000]  我們一起去慶祝一下自己
[00:33:15.000 --> 00:33:17.000]  做完這件事
[00:33:17.000 --> 00:33:18.000]  然後喝一餐
[00:33:18.000 --> 00:33:20.000]  吃一餐
[00:33:20.000 --> 00:33:21.000]  吃他喜歡吃的東西
[00:33:21.000 --> 00:33:23.000]  他喜歡吃三文魚
[00:33:23.000 --> 00:33:24.000]  帶他去吃三文魚
[00:33:24.000 --> 00:33:25.000]  不要緊
[00:33:25.000 --> 00:33:27.000]  頂姐妹
[00:33:27.000 --> 00:33:29.000]  有很多時候我們需要做一個打氣者
[00:33:29.000 --> 00:33:31.000]  這個不只是我說的
[00:33:31.000 --> 00:33:33.000]  是神也一樣
[00:33:33.000 --> 00:33:34.000]  你看看
[00:33:34.000 --> 00:33:36.000]  先後幾次
[00:33:36.000 --> 00:33:37.000]  第五節
[00:33:37.000 --> 00:33:39.000]  起來吃飯
[00:33:39.000 --> 00:33:41.000]  這是第一次
[00:33:41.000 --> 00:33:42.000]  然後第六節
[00:33:42.000 --> 00:33:44.000]  他就吃了破了
[00:33:44.000 --> 00:33:45.000]  第七節
[00:33:45.000 --> 00:33:48.000]  說起來吃飯
[00:33:48.000 --> 00:33:49.000]  你有沒有看到
[00:33:49.000 --> 00:33:51.000]  神對我們
[00:33:51.000 --> 00:33:53.000]  對著這些挫折感
[00:33:53.000 --> 00:33:55.000]  失敗感的人
[00:33:55.000 --> 00:33:57.000]  他做的一件事
[00:33:57.000 --> 00:33:59.000]  就是吃
[00:33:59.000 --> 00:34:00.000]  喝
[00:34:00.000 --> 00:34:01.000]  然後第三
[00:34:01.000 --> 00:34:03.000]  睡
[00:34:03.000 --> 00:34:04.000]  睡覺
[00:34:04.000 --> 00:34:05.000]  第四
[00:34:05.000 --> 00:34:06.000]  運動
[00:34:06.000 --> 00:34:09.000]  因為你當走的路甚遠
[00:34:09.000 --> 00:34:11.000]  以你壓漲著
[00:34:11.000 --> 00:34:12.000]  他走的
[00:34:12.000 --> 00:34:13.000]  他吃的
[00:34:13.000 --> 00:34:14.000]  喝的
[00:34:14.000 --> 00:34:15.000]  飲食的力
[00:34:15.000 --> 00:34:17.000]  走了四十週年
[00:34:17.000 --> 00:34:18.000]  我告訴大家
[00:34:18.000 --> 00:34:20.000]  一個人的生活不平衡的時候
[00:34:20.000 --> 00:34:22.000]  什麼負面的思想
[00:34:22.000 --> 00:34:24.000]  都可能會出現
[00:34:24.000 --> 00:34:25.000]  另外一件事
[00:34:25.000 --> 00:34:26.000]  第九節開始
[00:34:26.000 --> 00:34:27.000]  我們看到
[00:34:27.000 --> 00:34:31.000]  就是和神建立一個比較密切的相交的生活
[00:34:31.000 --> 00:34:34.000]  是非常重要的
[00:34:34.000 --> 00:34:36.000]  我不知道大家有多少人
[00:34:36.000 --> 00:34:38.000]  你真的好像以利亞一樣
[00:34:38.000 --> 00:34:40.000]  你能夠聽得到
[00:34:40.000 --> 00:34:42.000]  神對你說
[00:34:42.000 --> 00:34:44.000]  以利亞
[00:34:44.000 --> 00:34:46.000]  你在做什麼
[00:34:46.000 --> 00:34:48.000]  是神問
[00:34:48.000 --> 00:34:50.000]  我想在網絡裏面
[00:34:50.000 --> 00:34:53.000]  有很多人完全不會聽得到
[00:34:53.000 --> 00:34:56.000]  你的心裏已經沒有了神的聲音
[00:34:56.000 --> 00:35:00.000]  以利亞就是因為他離開了那個環境
[00:35:00.000 --> 00:35:02.000]  四十天這麼久
[00:35:02.000 --> 00:35:03.000]  在何列山
[00:35:03.000 --> 00:35:05.000]  他聽到
[00:35:05.000 --> 00:35:09.000]  然後神對他說話的內容
[00:35:09.000 --> 00:35:11.000]  他竟然都記得
[00:35:11.000 --> 00:35:12.000]  不是一次
[00:35:12.000 --> 00:35:14.000]  而是兩次
[00:35:14.000 --> 00:35:15.000]  兩次問他
[00:35:15.000 --> 00:35:17.000]  以利亞你在做什麼
[00:35:17.000 --> 00:35:18.000]  他就回答
[00:35:18.000 --> 00:35:20.000]  第十節一次
[00:35:20.000 --> 00:35:23.000]  我為耶和華萬軍的神大發熱心
[00:35:23.000 --> 00:35:25.000]  因為以利亞人背棄你的約
[00:35:25.000 --> 00:35:26.000]  毀壞你的壇
[00:35:26.000 --> 00:35:27.000]  用刀殺了你的先知
[00:35:27.000 --> 00:35:29.000]  只剩下我一個人
[00:35:29.000 --> 00:35:31.000]  他們還要尋索我的名字
[00:35:31.000 --> 00:35:33.000]  這句話
[00:35:33.000 --> 00:35:37.000]  神問兩次同樣的問題
[00:35:37.000 --> 00:35:40.000]  而以利亞還是回答同樣的答案
[00:35:40.000 --> 00:35:42.000]  兩次
[00:35:42.000 --> 00:35:46.000]  我想他完全都已經糊塗了
[00:35:46.000 --> 00:35:48.000]  如果神問你第一次
[00:35:48.000 --> 00:35:50.000]  你回答了
[00:35:50.000 --> 00:35:51.000]  神再問你
[00:35:51.000 --> 00:35:53.000]  你就不要再重複那個答案
[00:35:53.000 --> 00:35:55.000]  即是錯了
[00:35:55.000 --> 00:35:57.000]  你就不如再碰第二個
[00:35:57.000 --> 00:35:59.000]  但是以利亞他沒有
[00:35:59.000 --> 00:36:02.000]  他仍然原封不動
[00:36:02.000 --> 00:36:05.000]  都是回答同樣的答案
[00:36:05.000 --> 00:36:06.000]  在十四節
[00:36:06.000 --> 00:36:08.000]  完全一樣的答案
[00:36:08.000 --> 00:36:10.000]  證明他當時
[00:36:10.000 --> 00:36:13.000]  他已經夢遊
[00:36:13.000 --> 00:36:15.000]  在這段聖經
[00:36:15.000 --> 00:36:17.000]  很特別的
[00:36:17.000 --> 00:36:20.000]  特別的地方就是
[00:36:20.000 --> 00:36:25.000]  以利亞看見烈風大作崩山碎石
[00:36:25.000 --> 00:36:27.000]  耶和華卻不在風中
[00:36:27.000 --> 00:36:29.000]  風後地震
[00:36:29.000 --> 00:36:32.000]  耶和華卻不在其中
[00:36:32.000 --> 00:36:35.000]  然後跟著
[00:36:35.000 --> 00:36:38.000]  地震後有火
[00:36:38.000 --> 00:36:41.000]  耶和華也不在火中
[00:36:41.000 --> 00:36:45.000]  然後火後有微小的聲音
[00:36:45.000 --> 00:36:47.000]  兄弟姐妹
[00:36:47.000 --> 00:36:51.000]  神的聲音是很微小
[00:36:51.000 --> 00:36:54.000]  一個人不安靜的時候
[00:36:54.000 --> 00:36:58.000]  你是不可能聽到神的聲音
[00:36:58.000 --> 00:37:01.000]  如果我們日常的生活當中
[00:37:01.000 --> 00:37:05.000]  是給太多世界上的事
[00:37:05.000 --> 00:37:10.000]  全部充斥在
[00:37:10.000 --> 00:37:12.000]  你的日程表裡
[00:37:12.000 --> 00:37:16.000]  根本沒有這些安靜的時間的話
[00:37:16.000 --> 00:37:22.000]  你是不會聽到神的聲音
[00:37:22.000 --> 00:37:30.000]  我給大家一個資料
[00:37:30.000 --> 00:37:33.000]  我很多的夢境
[00:37:33.000 --> 00:37:38.000]  是在凌晨出來
[00:37:38.000 --> 00:37:43.000]  我五點多鐘我就醒
[00:37:43.000 --> 00:37:44.000]  而醒的時候
[00:37:44.000 --> 00:37:48.000]  我發覺到特別多不同
[00:37:48.000 --> 00:37:50.000]  在我自己的祷告
[00:37:50.000 --> 00:37:53.000]  在我自己的默想
[00:37:53.000 --> 00:37:56.000]  對教會
[00:37:56.000 --> 00:37:57.000]  對差處
[00:37:57.000 --> 00:37:59.000]  對中國
[00:37:59.000 --> 00:38:02.000]  對某些特別需要的人
[00:38:02.000 --> 00:38:04.000]  在那個時候
[00:38:04.000 --> 00:38:09.000]  靈感就是那個時候出來
[00:38:09.000 --> 00:38:11.000]  我經常想
[00:38:11.000 --> 00:38:13.000]  為什麼靈感
[00:38:13.000 --> 00:38:15.000]  在那個時候特別多呢
[00:38:15.000 --> 00:38:17.000]  我不懂得解釋
[00:38:17.000 --> 00:38:19.000]  但我告訴大家
[00:38:19.000 --> 00:38:21.000]  在那段時間
[00:38:21.000 --> 00:38:24.000]  是完全沒有電話聲
[00:38:24.000 --> 00:38:27.000]  完全沒有人聲
[00:38:27.000 --> 00:38:29.000]  連小鳥都沒叫的時候
[00:38:29.000 --> 00:38:33.000]  原來是最好的時候
[00:38:33.000 --> 00:38:36.000]  很多講章
[00:38:36.000 --> 00:38:38.000]  在那個時候出來
[00:38:38.000 --> 00:38:40.000]  很多的訊息
[00:38:40.000 --> 00:38:42.000]  在那個時候出來
[00:38:42.000 --> 00:38:47.000]  很多我自己本身想來想去想不通
[00:38:47.000 --> 00:38:49.000]  怎樣去處理
[00:38:49.000 --> 00:38:52.000]  在那個時候出來
[00:38:52.000 --> 00:38:54.000]  各位頂智妹
[00:38:54.000 --> 00:38:57.000]  你有沒有一些這樣的事
[00:38:57.000 --> 00:38:59.000]  不一定是
[00:38:59.000 --> 00:39:02.000]  因為我不知道是不是年紀大了
[00:39:02.000 --> 00:39:05.000]  鳥一叫人就起來
[00:39:05.000 --> 00:39:08.000]  你們可能是深夜都不頂
[00:39:08.000 --> 00:39:10.000]  也都有可能
[00:39:10.000 --> 00:39:12.000]  你們是下午
[00:39:12.000 --> 00:39:15.000]  不要去等排隊吃飯
[00:39:15.000 --> 00:39:21.000]  自己買一包三文治也好
[00:39:21.000 --> 00:39:23.000]  什麼也好
[00:39:23.000 --> 00:39:25.000]  你可以去到海邊
[00:39:25.000 --> 00:39:26.000]  自己吃
[00:39:26.000 --> 00:39:28.000]  你可以去到公園
