
[00:00:00.000 --> 00:00:05.000]  那麼前書我和大家看的方法是怎樣呢?
[00:18:38.200 --> 00:18:41.200]  你們中間有彼此相憎的事
[00:18:41.200 --> 00:18:43.200]  就是打官司
[00:18:43.200 --> 00:18:47.200]  如果你只是看一章十一節
[00:18:47.200 --> 00:18:49.200]  格萊士家裡的人
[00:18:49.200 --> 00:18:51.200]  告訴你
[00:18:51.200 --> 00:18:54.200]  五章第一節風雲
[00:18:54.200 --> 00:18:57.200]  六章第一節你們中間都是風雲的
[00:18:57.200 --> 00:19:00.200]  就是說頭幾章聖經
[00:19:00.200 --> 00:19:02.200]  布雷處理的
[00:19:02.200 --> 00:19:05.200]  是有些二五仔來講消息
[00:19:05.200 --> 00:19:06.200]  OK
[00:19:06.200 --> 00:19:08.200]  有人來探他
[00:19:08.200 --> 00:19:09.200]  告訴他
[00:19:09.200 --> 00:19:12.200]  我們宣道會曉禮堂
[00:19:12.200 --> 00:19:14.200]  有這樣的問題
[00:19:14.200 --> 00:19:16.200]  你怎麼看
[00:19:16.200 --> 00:19:18.200]  他就說這幾個問題
[00:19:18.200 --> 00:19:22.200]  第一章和第五章中間的四章經文
[00:19:22.200 --> 00:19:25.200]  主要是處理他們中間有紛爭的問題
[00:19:25.200 --> 00:19:26.200]  他就說自衛
[00:19:26.200 --> 00:19:29.200]  順便接著你看到第七章
[00:19:29.200 --> 00:19:32.200]  他說論道信上所提的事
[00:19:32.200 --> 00:19:33.200]  是不是
[00:19:33.200 --> 00:19:35.200]  那又不是風雲
[00:19:35.200 --> 00:19:37.200]  就是你們帶一封信來
[00:19:37.200 --> 00:19:39.200]  因為他是創會牧師
[00:19:39.200 --> 00:19:41.200]  你帶一封信來寫
[00:19:41.200 --> 00:19:43.200]  關於一個問題
[00:19:43.200 --> 00:19:46.200]  就是港獨不打胎行不行
[00:19:46.200 --> 00:19:48.200]  我就問他
[00:19:48.200 --> 00:19:52.200]  論道你信上所提港獨不打胎這件事
[00:19:52.200 --> 00:19:54.200]  我的意見怎樣
[00:19:54.200 --> 00:19:56.200]  接著下一個論道
[00:19:56.200 --> 00:19:58.200]  就是七章二十五節
[00:19:58.200 --> 00:20:01.200]  論道同生的人
[00:20:01.200 --> 00:20:03.200]  就是結不結婚的問題
[00:20:03.200 --> 00:20:06.200]  就是未有婚約的人結不結婚的問題
[00:20:06.200 --> 00:20:08.200]  接著到八章第一節
[00:20:08.200 --> 00:20:12.200]  論道濟偶像之物
[00:20:12.200 --> 00:20:15.200]  就是那封信
[00:20:15.200 --> 00:20:17.200]  或者一封或者兩封信帶來的信
[00:20:17.200 --> 00:20:21.200]  有items一二三四五
[00:20:21.200 --> 00:20:23.200]  其中一個就論道濟偶像
[00:20:23.200 --> 00:20:24.200]  就是那些人究竟
[00:20:24.200 --> 00:20:26.200]  祭完神的肉
[00:20:26.200 --> 00:20:27.200]  能不能吃
[00:20:27.200 --> 00:20:29.200]  保羅就很詳細的跟他說
[00:20:29.200 --> 00:20:31.200]  在哪裡不能吃
[00:20:31.200 --> 00:20:32.200]  在哪裡吃
[00:20:32.200 --> 00:20:34.200]  為什麼不能吃
[00:20:34.200 --> 00:20:35.200]  為了誰的好處
[00:20:35.200 --> 00:20:36.200]  一層一層說了
[00:20:36.200 --> 00:20:38.200]  我希望明天可以跟大家說到這裡
[00:20:38.200 --> 00:20:40.200]  還沒完的
[00:20:40.200 --> 00:20:44.200]  第八章第四節是重複剛才說的
[00:20:44.200 --> 00:20:46.200]  濟偶像之物
[00:20:46.200 --> 00:20:49.200]  十一章十八節
[00:20:49.200 --> 00:20:51.200]  又開始收到風了
[00:20:51.200 --> 00:20:54.200]  我聽說你們聚會的時候
[00:20:54.200 --> 00:20:58.200]  彼此分門別類就吃一頓飯
[00:20:58.200 --> 00:21:00.200]  回到十二章第一節
[00:21:00.200 --> 00:21:02.200]  就開始一段很長的討論
[00:21:02.200 --> 00:21:04.200]  就說論道什麼
[00:21:04.200 --> 00:21:07.200]  屬靈的恩賜
[00:21:07.200 --> 00:21:10.200]  十五章三十五節
[00:21:10.200 --> 00:21:12.200]  死人如何復活
[00:21:12.200 --> 00:21:14.200]  十六章第一節
[00:21:14.200 --> 00:21:17.200]  論道為聖徒捐錢
[00:21:17.200 --> 00:21:19.200]  最後一個論道是什麼時候呢
[00:21:19.200 --> 00:21:21.200]  就是十六章第十二節
[00:21:21.200 --> 00:21:25.200]  論道兄弟亞波羅
[00:21:25.200 --> 00:21:27.200]  這些我沒有寫在你的屋子裡
[00:21:27.200 --> 00:21:30.200]  這個我覺得比較是
[00:21:30.200 --> 00:21:32.200]  孤草無味一點的
[00:21:32.200 --> 00:21:34.200]  就是技術一點
[00:21:34.200 --> 00:21:36.200]  但是我在這裡給你一個概括的概念
[00:21:36.200 --> 00:21:38.200]  我想給你看看
[00:21:38.200 --> 00:21:41.200]  頭四章他討論第一個論道
[00:21:41.200 --> 00:21:44.200]  論道你們風靡
[00:21:44.200 --> 00:21:46.200]  風靡你們中間有紛爭的事
[00:21:46.200 --> 00:21:50.200]  他用四章的經文說智慧
[00:21:50.200 --> 00:21:54.200]  我說他用四章的經文說智慧
[00:21:54.200 --> 00:21:59.200]  他說怎麼處理你們跟智慧人的問題呢
[00:21:59.200 --> 00:22:03.200]  就是要你們明白你們所信的福音
[00:22:03.200 --> 00:22:05.200]  他說你的福音是選什麼人呢
[00:22:05.200 --> 00:22:07.200]  我給大家看一下
[00:22:07.200 --> 00:22:13.200]  你可以看回我們給你的第四頁
[00:22:13.200 --> 00:22:15.200]  第四頁A上面
[00:22:15.200 --> 00:22:17.200]  智慧跟分黨有什麼關係
[00:22:17.200 --> 00:22:21.200]  我就說了智慧人那些人的情況
[00:22:21.200 --> 00:22:25.200]  接著十字架跟智慧分黨有什麼關係呢
[00:22:25.200 --> 00:22:28.200]  最重要的地方
[00:22:28.200 --> 00:22:30.200]  當然看到經常出十字架
[00:22:30.200 --> 00:22:34.200]  你如果看第一章十七節
[00:22:34.200 --> 00:22:39.200]  你就會看到保羅實際上是在比較兩樣的道理
[00:22:39.200 --> 00:22:41.200]  雖然我在那裡筆記也有寫清楚
[00:22:41.200 --> 00:22:44.200]  不過如果看經文可能就完整一點
[00:22:44.200 --> 00:22:47.200]  一章第十七節
[00:22:47.200 --> 00:22:51.200]  他就說基督差遣我
[00:22:51.200 --> 00:22:55.200]  原不是為施洗乃是為福音
[00:22:55.200 --> 00:22:59.200]  並不用智慧的言語
[00:22:59.200 --> 00:23:02.200]  原文就是Logos這個字
[00:23:02.200 --> 00:23:06.200]  差不多是智慧人的Logos
[00:23:06.200 --> 00:23:11.200]  接著他就說用了智慧人的語言有什麼後果呢
[00:23:11.200 --> 00:23:13.200]  基督的十字架就empty了
[00:23:13.200 --> 00:23:15.200]  就沒有意思了
[00:23:15.200 --> 00:23:17.200]  所以保羅說看到第十八章
[00:23:17.200 --> 00:23:19.200]  十八節後面
[00:23:19.200 --> 00:23:21.200]  或者你們聖經不是後面的
[00:23:21.200 --> 00:23:25.200]  因為十字架的道理
[00:23:25.200 --> 00:23:27.200]  如果看原文
[00:23:27.200 --> 00:23:31.200]  在我們筆記裡面的原文就是Logos
[00:23:31.200 --> 00:23:34.200]  原文說第一章十七節保羅就說
[00:23:34.200 --> 00:23:37.200]  那一幫人是有Logos
[00:23:37.200 --> 00:23:38.200]  他們有道理說
[00:23:38.200 --> 00:23:40.200]  他們有他們的一套
[00:23:40.200 --> 00:23:43.200]  不過他們的一套是屬於智慧人的一套
[00:23:43.200 --> 00:23:45.200]  他說我不說的
[00:23:45.200 --> 00:23:49.200]  我說的屬於釘十字架的那一套
[00:23:49.200 --> 00:23:51.200]  十字架的Logos
[00:23:51.200 --> 00:23:53.200]  他說我只知道這件事
[00:23:53.200 --> 00:23:55.200]  所以去到第二章的時候
[00:23:55.200 --> 00:23:59.200]  第二章第一節他重複的說
[00:23:59.200 --> 00:24:01.200]  我沒有用到高妙的
[00:24:01.200 --> 00:24:03.200]  我讀了《新學譯本》
[00:24:03.200 --> 00:24:04.200]  我讀完華學本
[00:24:04.200 --> 00:24:08.200]  我並沒有用高賢大智對你們宣傳神的奧秘
[00:24:08.200 --> 00:24:10.200]  因為我定了主義在你們中間
[00:24:10.200 --> 00:24:12.200]  不知道別的
[00:24:12.200 --> 00:24:16.200]  只知道耶穌基督並他釘十字架
[00:24:16.200 --> 00:24:20.200]  來到這裡可能會覺得很奇怪
[00:24:20.200 --> 00:24:24.200]  或者不是那麼exciting
[00:24:24.200 --> 00:24:27.200]  為什麼說十字架呢
[00:24:27.200 --> 00:24:30.200]  好像很低B
[00:24:30.200 --> 00:24:34.200]  好像那麼elementary那麼基本
[00:24:34.200 --> 00:24:36.200]  我們不是已經信了主嗎
[00:24:36.200 --> 00:24:39.200]  我不知道那麼多人的情況是怎樣
[00:24:39.200 --> 00:24:43.200]  我又不知道你們的情況是怎樣
[00:24:43.200 --> 00:24:47.200]  你說我們是信了主嗎
[00:24:47.200 --> 00:24:51.200]  你估計我們的價值觀
[00:24:51.200 --> 00:24:53.200]  被十字架影響了多少呢
[00:24:55.200 --> 00:24:57.200]  你估計我們的價值觀
[00:24:57.200 --> 00:24:59.200]  被十字架影響了
[00:24:59.200 --> 00:25:02.200]  還是被智慧人的價值觀影響了
[00:25:02.200 --> 00:25:04.200]  或者陳先生
[00:25:04.200 --> 00:25:06.200]  我們現在都沒有智慧人
[00:25:06.200 --> 00:25:07.200]  都沒有這類人
[00:25:07.200 --> 00:25:09.200]  舊人時2000年前的人
[00:25:09.200 --> 00:25:11.200]  或者換一換
[00:25:11.200 --> 00:25:15.200]  你估計我們的價值觀念
[00:25:15.200 --> 00:25:16.200]  我們追求的一些東西
[00:25:16.200 --> 00:25:20.200]  被香港的價值觀念影響了多少呢
[00:25:24.200 --> 00:25:26.200]  教會啊
[00:25:26.200 --> 00:25:27.200]  人啊
[00:25:27.200 --> 00:25:29.200]  基督徒啊
[00:25:29.200 --> 00:25:31.200]  我不知道誰
[00:25:31.200 --> 00:25:32.200]  我不是特意說誰
[00:25:32.200 --> 00:25:34.200]  大部分你想一下
[00:25:34.200 --> 00:25:38.200]  如果你想找人做董事會啊
[00:25:38.200 --> 00:25:42.200]  做些什麼
[00:25:42.200 --> 00:25:44.200]  總之是有頭有臉的東西
[00:25:44.200 --> 00:25:46.200]  你會不會隨便找一個
[00:25:46.200 --> 00:25:48.200]  好像陳紅那樣的人來啊
[00:25:48.200 --> 00:25:50.200]  不會啊 是吧
[00:25:50.200 --> 00:25:52.200]  你當然是找個不知道什麼
[00:25:52.200 --> 00:25:54.200]  董事總經理啊
[00:25:54.200 --> 00:25:57.200]  或者前任董事總經理啊
[00:25:57.200 --> 00:25:59.200]  博士啊
[00:25:59.200 --> 00:26:01.200]  或者名目啊
[00:26:01.200 --> 00:26:03.200]  可能都不會找到畫木師啊
[00:26:03.200 --> 00:26:06.200]  要找有幾個堂會啊
[00:26:06.200 --> 00:26:09.200]  有幾千會眾啊
[00:26:09.200 --> 00:26:13.200]  你說我們不跟智慧人的價值觀念嗎
[00:26:13.200 --> 00:26:17.200]  我們
[00:26:17.200 --> 00:26:21.200]  我試過有一次見到一個海報
[00:26:22.200 --> 00:26:24.200]  那個海報是
[00:26:24.200 --> 00:26:26.200]  基督教海報啊
[00:26:26.200 --> 00:26:28.200]  宣傳一個
[00:26:28.200 --> 00:26:30.200]  很好的講座
[00:26:30.200 --> 00:26:32.200]  福音聖的講座
[00:26:32.200 --> 00:26:39.200]  福音聖的講座呢
[00:26:39.200 --> 00:26:41.200]  它要說那個講員呢
[00:26:41.200 --> 00:26:46.200]  是什麼什麼名校
[00:26:46.200 --> 00:26:49.200]  什麼博士啊
[00:26:49.200 --> 00:26:51.200]  還要說是美國的
[00:26:51.200 --> 00:26:54.200]  我說美國有什麼了不起啊
[00:26:54.200 --> 00:26:57.200]  跟你現在講福音聖有什麼關係啊
[00:26:57.200 --> 00:27:00.200]  何必說什麼國啊
[00:27:00.200 --> 00:27:03.200]  什麼愛爾巴尼亞的博士就差一點啊
[00:27:03.200 --> 00:27:05.200]  你明不明白啊
[00:27:05.200 --> 00:27:07.200]  這些是基督教的海報啊
[00:27:07.200 --> 00:27:09.200]  做好事的啊
[00:27:09.200 --> 00:27:11.200]  我們不覺得有什麼事啊
[00:27:11.200 --> 00:27:13.200]  因為我們吸的空氣實際上
[00:27:13.200 --> 00:27:15.200]  跟哥倫多人一樣啊
[00:27:15.200 --> 00:27:17.200]  我們追求的是名氣
[00:27:17.200 --> 00:27:19.200]  款式
[00:27:19.200 --> 00:27:21.200]  是不是啊
[00:27:21.200 --> 00:27:23.200]  講話合聽
[00:27:23.200 --> 00:27:29.200]  我再講深一點
[00:27:29.200 --> 00:27:33.200]  我們是不是說40歲沒房子的那些是廢人啊
[00:27:33.200 --> 00:27:37.200]  對不對啊
[00:27:37.200 --> 00:27:39.200]  我們說不知道幾多歲的
[00:27:39.200 --> 00:27:41.200]  子女沒拖拍
[00:27:41.200 --> 00:27:43.200]  怕他變成什麼啊
[00:27:43.200 --> 00:27:45.200]  成男成女啊
[00:27:45.200 --> 00:27:47.200]  我們說我們的子女
[00:27:47.200 --> 00:27:49.200]  進不了名校
[00:27:49.200 --> 00:27:51.200]  排不了幼稚園
[00:27:51.200 --> 00:27:53.200]  沒機會前途盡喪啊
[00:27:53.200 --> 00:27:55.200]  考不到香港U
[00:27:55.200 --> 00:27:57.200]  中國U都差一點啊
[00:27:57.200 --> 00:28:01.200]  我們不是跟智慧人的觀念一樣
[00:28:01.200 --> 00:28:03.200]  我們是找一些能幹的人啊
[00:28:03.200 --> 00:28:05.200]  能幹的人我們就讓他坐前面
[00:28:05.200 --> 00:28:07.200]  給他耐心去帶啊
[00:28:07.200 --> 00:28:09.200]  是不是啊
[00:28:09.200 --> 00:28:11.200]  有些不能幹的又怎樣啊
[00:28:11.200 --> 00:28:13.200]  保羅在12-14章就說有些不能幹的又怎樣啊
[00:28:13.200 --> 00:28:15.200]  他不是屬於我們的
[00:28:15.200 --> 00:28:17.200]  頭和腳屬於我們
[00:28:17.200 --> 00:28:19.200]  不是屬於我們的
[00:28:19.200 --> 00:28:21.200]  所以就是結黨紛爭啊
[00:28:21.200 --> 00:28:23.200]  所以如果我們有這樣的價值觀
[00:28:23.200 --> 00:28:25.200]  我們仍然喝香港的水
[00:28:25.200 --> 00:28:27.200]  吸他的空氣
[00:28:27.200 --> 00:28:29.200]  不覺得我們作為一個教會應該特別的時候
[00:28:29.200 --> 00:28:33.200]  你就會結黨紛爭的啦
[00:28:33.200 --> 00:28:35.200]  這個團計每次都是他做事
[00:28:35.200 --> 00:28:37.200]  穩持
[00:28:37.200 --> 00:28:39.200]  武娟每次都是他最多的
[00:28:39.200 --> 00:28:41.200]  他們厲害了
[00:28:41.200 --> 00:28:43.200]  他們有什麼梁查普的老闆在那
[00:28:43.200 --> 00:28:45.200]  是不是啊
[00:28:45.200 --> 00:28:47.200]  兄弟姐妹啊
[00:28:47.200 --> 00:28:49.200]  不是2000年的事啊
[00:28:49.200 --> 00:28:51.200]  雖然我們沒有
[00:28:51.200 --> 00:28:53.200]  完全一樣像樣的智慧人啊
[00:28:53.200 --> 00:28:55.200]  但是他的價值觀啊
[00:28:55.200 --> 00:28:57.200]  仍然是影響我們啊
[00:28:57.200 --> 00:28:59.200]  你試一下
[00:28:59.200 --> 00:29:01.200]  想一下
[00:29:01.200 --> 00:29:03.200]  保羅說你知不知道啊
[00:29:03.200 --> 00:29:05.200]  耶穌基督的十字架已經將這個價值觀
[00:29:05.200 --> 00:29:07.200]  完全扭轉了
[00:29:07.200 --> 00:29:09.200]  為什麼扭轉啊
[00:29:09.200 --> 00:29:11.200]  因為他要說的啊
[00:29:11.200 --> 00:29:13.200]  我要毀掉智慧人的智慧
[00:29:13.200 --> 00:29:15.200]  廢掉聰明人的聰明啊
[00:29:15.200 --> 00:29:19.200]  原來神也都已經說過啊
[00:29:19.200 --> 00:29:21.200]  他說那幫人
[00:29:21.200 --> 00:29:23.200]  沙塵那種價值觀
[00:29:23.200 --> 00:29:25.200]  認不到我的
[00:29:25.200 --> 00:29:27.200]  看不到我是主的
[00:29:27.200 --> 00:29:29.200]  所以我選一些
[00:29:29.200 --> 00:29:31.200]  那些能夠看到我是主的那些人
[00:29:31.200 --> 00:29:33.200]  保羅接著說
[00:29:33.200 --> 00:29:35.200]  你們出身的
[00:29:37.200 --> 00:29:39.200]  能力的不多
[00:29:39.200 --> 00:29:41.200]  智慧的不多
[00:29:41.200 --> 00:29:43.200]  神揀選了世上如絕的
[00:29:43.200 --> 00:29:45.200]  叫做智慧的羞愧
[00:29:45.200 --> 00:29:47.200]  揀選了世上如弱的
[00:29:47.200 --> 00:29:49.200]  叫做強壯的羞愧
[00:29:49.200 --> 00:29:51.200]  保羅說你知不知道你們為什麼信主啊
[00:29:51.200 --> 00:29:53.200]  那個十字架就已經將
[00:29:53.200 --> 00:29:55.200]  你們認為很好那種價值觀
[00:29:55.200 --> 00:29:57.200]  他將它廢棄了
[00:29:57.200 --> 00:29:59.200]  才找到你們的
[00:29:59.200 --> 00:30:01.200]  你想一想
[00:30:01.200 --> 00:30:03.200]  重新再想想你們為什麼信耶穌啊
[00:30:03.200 --> 00:30:05.200]  如果你信了耶穌之後
[00:30:05.200 --> 00:30:07.200]  重新再想想街區的價值觀
[00:30:07.200 --> 00:30:09.200]  那就真是浪費力氣了
[00:30:09.200 --> 00:30:11.200]  你之所以能夠進門
[00:30:11.200 --> 00:30:13.200]  就是因為十字架已經將那種價值觀
[00:30:13.200 --> 00:30:15.200]  完全將它放在一邊了
[00:30:15.200 --> 00:30:17.200]  你留意保羅這裡說的幾句話
[00:30:17.200 --> 00:30:19.200]  很特別
[00:30:19.200 --> 00:30:21.200]  我以為他會強硬來
[00:30:21.200 --> 00:30:23.200]  我想和大家看一下
[00:30:23.200 --> 00:30:27.200]  他有幾句說話
[00:30:27.200 --> 00:30:29.200]  直接是按著
[00:30:29.200 --> 00:30:31.200]  舊約聖經來說的
[00:30:31.200 --> 00:30:33.200]  就是剛才和大家讀的那個
[00:30:33.200 --> 00:30:35.200]  有能力
[00:30:35.200 --> 00:30:37.200]  簡宣了世上愚拙的
[00:30:37.200 --> 00:30:39.200]  叫有智慧的羞愧
[00:30:39.200 --> 00:30:41.200]  簡宣了世上軟弱的
[00:30:41.200 --> 00:30:43.200]  叫做強壯的羞愧
[00:30:43.200 --> 00:30:49.200]  這個是第26和27節
[00:30:49.200 --> 00:30:51.200]  是不是啊
[00:30:51.200 --> 00:30:53.200]  第一章
[00:30:53.200 --> 00:30:55.200]  我讀一讀舊約聖經給你們聽
[00:30:55.200 --> 00:30:59.200]  耶利米斯第九章
[00:30:59.200 --> 00:31:01.200]  23至24節
[00:31:01.200 --> 00:31:03.200]  耶和華如此說
[00:31:03.200 --> 00:31:05.200]  智慧人不要因他的智慧誇厚
[00:31:05.200 --> 00:31:11.200]  這個智慧就在26節出現了
[00:31:11.200 --> 00:31:15.200]  然後勇士不要因他的勇力誇厚
[00:31:15.200 --> 00:31:19.200]  這個勇士就在26節的有能力出現了
[00:31:19.200 --> 00:31:23.200]  財主不要因他的財物誇厚
[00:31:23.200 --> 00:31:25.200]  這個財主就在26節的有尊貴出現了
[00:31:29.200 --> 00:31:31.200]  保羅用耶利米斯這三類人
[00:31:31.200 --> 00:31:35.200]  說有智慧有能力有尊貴
[00:31:35.200 --> 00:31:37.200]  保羅說不要誇厚
[00:31:37.200 --> 00:31:39.200]  神選了什麼
[00:31:39.200 --> 00:31:41.200]  智慧的相反愚拙有能力的軟弱
[00:31:41.200 --> 00:31:43.200]  出身很尊貴是怎樣
[00:31:43.200 --> 00:31:45.200]  沒有的
[00:31:45.200 --> 00:31:47.200]  卑賤的被人厭惡的
[00:31:47.200 --> 00:31:49.200]  做什麼啊耶利米斯說
[00:31:49.200 --> 00:31:51.200]  誇厚的因他有聰明
[00:31:51.200 --> 00:31:53.200]  認識我是耶和華
[00:31:53.200 --> 00:31:55.200]  所以保羅詞在那裏說
[00:31:55.200 --> 00:31:57.200]  一切有血氣一生面前一個不可以自誇
[00:31:57.200 --> 00:31:59.200]  誇厚的亦當指著主
[00:31:59.200 --> 00:32:01.200]  誇厚
[00:32:01.200 --> 00:32:05.200]  所以保羅不是亂寫這三個詞語
[00:32:05.200 --> 00:32:07.200]  保羅可能覺得
[00:32:07.200 --> 00:32:09.200]  嘩 原來神的說話真的很厲害
[00:32:09.200 --> 00:32:13.200]  耶利米斯早就看到這班智慧人
[00:32:13.200 --> 00:32:15.200]  這幾項
[00:32:15.200 --> 00:32:17.200]  令我的信徒完全迷失
[00:32:17.200 --> 00:32:19.200]  他的價值觀
[00:32:19.200 --> 00:32:21.200]  那幾樣東西
[00:32:21.200 --> 00:32:23.200]  耶利米斯早就說神就要廢掉這幾樣東西
[00:32:25.200 --> 00:32:27.200]  那幾樣東西的價值觀的人
[00:32:27.200 --> 00:32:29.200]  不懂得
[00:32:29.200 --> 00:32:31.200]  以主誇厚
[00:32:31.200 --> 00:32:33.200]  以自己的厲害加勢力做誇厚
[00:32:33.200 --> 00:32:35.200]  保羅不是
[00:32:35.200 --> 00:32:37.200]  原來先知早就說明
[00:32:37.200 --> 00:32:39.200]  厲害是怎樣認識的
[00:32:39.200 --> 00:32:41.200]  因為認識他是耶和華
[00:32:41.200 --> 00:32:43.200]  還有後面那句也很重要
[00:32:43.200 --> 00:32:45.200]  又知道我喜悅
[00:32:45.200 --> 00:32:47.200]  在世上施行
[00:32:47.200 --> 00:32:49.200]  慈愛 公平和公義
[00:32:49.200 --> 00:32:51.200]  以此誇厚
[00:32:51.200 --> 00:32:53.200]  即是說你認識
[00:32:53.200 --> 00:32:55.200]  我是神 而且知道我是
[00:32:55.200 --> 00:32:57.200]  什麼樣的神
[00:32:57.200 --> 00:32:59.200]  保羅說 看完節目了嗎
[00:32:59.200 --> 00:33:01.200]  如果你真的認識十字架
[00:33:01.200 --> 00:33:03.200]  你就知道十字架已經將
[00:33:03.200 --> 00:33:05.200]  前面那三類智慧能力
[00:33:05.200 --> 00:33:07.200]  專櫃放在一邊
[00:33:07.200 --> 00:33:09.200]  我不是用這些揀人的
[00:33:09.200 --> 00:33:11.200]  放在一邊 用什麼揀人
[00:33:11.200 --> 00:33:13.200]  認識我是耶和華神
[00:33:13.200 --> 00:33:15.200]  還認識我是
[00:33:15.200 --> 00:33:17.200]  什麼樣的神
[00:33:17.200 --> 00:33:19.200]  所以原來一個基督徒
[00:33:19.200 --> 00:33:21.200]  一間教會
[00:33:21.200 --> 00:33:23.200]  認識耶和華神
[00:33:23.200 --> 00:33:25.200]  還有他行施慈愛
[00:33:25.200 --> 00:33:27.200]  公平和公義
[00:33:27.200 --> 00:33:29.200]  你認識這個神的時候
[00:33:29.200 --> 00:33:31.200]  你和弟兄姊妹
[00:33:31.200 --> 00:33:33.200]  之間的相處
[00:33:33.200 --> 00:33:35.200]  就不用智慧人那套
[00:33:35.200 --> 00:33:37.200]  你就不是
[00:33:37.200 --> 00:33:39.200]  大家鬥靚
[00:33:39.200 --> 00:33:41.200]  我們男男女女都鬥靚
[00:33:41.200 --> 00:33:43.200]  男人鬥老婆靚
[00:33:43.200 --> 00:33:45.200]  女人就鬥老公
[00:33:45.200 --> 00:33:47.200]  高大靚仔
[00:33:47.200 --> 00:33:49.200]  或者鬥他有錢
[00:33:49.200 --> 00:33:51.200]  我們以前做官的
[00:33:51.200 --> 00:33:53.200]  做政府工的
[00:33:53.200 --> 00:33:55.200]  每個人都想去
[00:33:55.200 --> 00:33:57.200]  jockey club
[00:33:57.200 --> 00:33:59.200]  football club都不夠威
[00:33:59.200 --> 00:34:01.200]  要在車面前掛jockey club
[00:34:01.200 --> 00:34:03.200]  就好一點
[00:34:03.200 --> 00:34:05.200]  死爭死爭都有人
[00:34:05.200 --> 00:34:07.200]  簽你入去會的
[00:34:07.200 --> 00:34:09.200]  為什麼呢 就是這樣鬥
[00:34:09.200 --> 00:34:11.200]  我們不知道
[00:34:11.200 --> 00:34:13.200]  我們覺得
[00:34:13.200 --> 00:34:15.200]  年輕的時候
[00:34:15.200 --> 00:34:17.200]  擇職 由房屋津貼
[00:34:17.200 --> 00:34:19.200]  轉升了做
[00:34:19.200 --> 00:34:21.200]  住宿舍
[00:34:21.200 --> 00:34:23.200]  住宿舍 住越大越高的宿舍
[00:34:23.200 --> 00:34:25.200]  有機會自己買樓
[00:34:25.200 --> 00:34:27.200]  這個是正常的
[00:34:27.200 --> 00:34:29.200]  香港是這樣的
[00:34:29.200 --> 00:34:31.200]  氣候是這樣 有什麼問題
[00:34:31.200 --> 00:34:35.200]  我不是說一定有問題
[00:34:35.200 --> 00:34:37.200]  不過我覺得十字架就要將這些
[00:34:37.200 --> 00:34:39.200]  擺在一邊
[00:34:39.200 --> 00:34:41.200]  信耶穌的人
[00:34:41.200 --> 00:34:43.200]  都要將這些擺在一邊
[00:34:43.200 --> 00:34:45.200]  我不是叫你不要買樓
[00:34:45.200 --> 00:34:47.200]  我是要求大家
[00:34:47.200 --> 00:34:49.200]  究竟你繼續這樣追求
[00:34:49.200 --> 00:34:51.200]  十字架跟你有什麼關係
[00:34:51.200 --> 00:34:55.200]  如果你繼續這樣追求
[00:34:55.200 --> 00:34:57.200]  我覺得沒有關係
[00:34:57.200 --> 00:34:59.200]  那條軌在這裡走 就是香港的價值觀
[00:34:59.200 --> 00:35:01.200]  十字架就在這裡 從來是平衡的
[00:35:01.200 --> 00:35:03.200]  不cross的
[00:35:03.200 --> 00:35:05.200]  從來平衡的
[00:35:05.200 --> 00:35:07.200]  教會 從來平衡的人
[00:35:07.200 --> 00:35:09.200]  遲早就是第一章至第四章
[00:35:09.200 --> 00:35:11.200]  你看不起我
[00:35:11.200 --> 00:35:13.200]  我看不起你
[00:35:13.200 --> 00:35:15.200]  我比你厲害 我的房子比你大
[00:35:15.200 --> 00:35:17.200]  我老婆比你漂亮 我兒子的學校比你好
[00:35:17.200 --> 00:35:21.200]  你有沒有發覺我們這樣比起來真的很累
[00:35:21.200 --> 00:35:23.200]  很辛苦的
[00:35:23.200 --> 00:35:25.200]  而且
[00:35:25.200 --> 00:35:27.200]  大家不啱啱的
[00:35:27.200 --> 00:35:29.200]  西人有句話叫
[00:35:29.200 --> 00:35:31.200]  Keep up with the Smiths
[00:35:31.200 --> 00:35:35.200]  就是和史密夫一家鬥
[00:35:35.200 --> 00:35:37.200]  沒有 普通話
[00:35:37.200 --> 00:35:39.200]  信耶穌的人
[00:35:39.200 --> 00:35:41.200]  十字架有個價值觀念
[00:35:41.200 --> 00:35:43.200]  它的價值觀念的起步
[00:35:43.200 --> 00:35:45.200]  就是說我將這些東西擺在一邊
[00:35:45.200 --> 00:35:49.200]  你一旦將這些擺在一邊的時候
[00:35:49.200 --> 00:35:51.200]  我告訴你
[00:35:51.200 --> 00:35:53.200]  你一旦將這些擺在一邊的時候
[00:35:53.200 --> 00:35:55.200]  你回到教會崇拜 你見到不同的人
[00:35:55.200 --> 00:35:57.200]  你在街上見到不同人的款式
[00:35:57.200 --> 00:35:59.200]  你的眼光會不同
[00:35:59.200 --> 00:36:03.200]  我們現在很不喜歡國內人
[00:36:03.200 --> 00:36:07.200]  無論他的錯誤在哪裡
[00:36:07.200 --> 00:36:09.200]  或者我們的錯誤在哪裡
[00:36:09.200 --> 00:36:13.200]  只要你將我們的價值觀擺在一邊
[00:36:13.200 --> 00:36:17.200]  以十字架的角度去看國內人的時候
[00:36:17.200 --> 00:36:21.200]  你走到灣仔 去到崇江等等地方
[00:36:21.200 --> 00:36:23.200]  你見到他們的時候 你的做法是不同的
