
[00:00:00.000 --> 00:00:08.000]  各位電視節目的早晨,感謝整個的欣賞
[00:21:14.000 --> 00:21:16.000]  但當他們看到的時候
[00:21:16.000 --> 00:21:18.000]  他們會相信
[00:21:18.000 --> 00:21:21.000]  他們會感覺到這個真的是福音
[00:21:21.000 --> 00:21:23.000]  他們對這個福音產生好感
[00:21:23.000 --> 00:21:25.000]  興趣
[00:21:25.000 --> 00:21:26.000]  活出來
[00:21:26.000 --> 00:21:28.000]  會令人很不同
[00:21:28.000 --> 00:21:30.000]  如果我們今天只是嘗試
[00:21:30.000 --> 00:21:34.000]  注重講一些好的道給人聽
[00:21:34.000 --> 00:21:38.000]  他們只能夠建立消費主義
[00:21:38.000 --> 00:21:40.000]  顧客心態的人
[00:21:40.000 --> 00:21:42.000]  來到我們當中
[00:21:42.000 --> 00:21:44.000]  但如果我們今天注重的
[00:21:44.000 --> 00:21:46.000]  就是生命影響生命
[00:21:46.000 --> 00:21:48.000]  建立門徒的時候
[00:21:48.000 --> 00:21:50.000]  他們出去的爆炸力
[00:21:50.000 --> 00:21:52.000]  是無法估計的
[00:21:52.000 --> 00:21:55.000]  第二是透過施洗
[00:21:55.000 --> 00:21:57.000]  施洗是什麼意思呢?
[00:21:57.000 --> 00:21:59.000]  就是建立教會
[00:21:59.000 --> 00:22:01.000]  原來教會以外是沒有洗禮的
[00:22:01.000 --> 00:22:04.000]  施洗其實就是
[00:22:04.000 --> 00:22:08.000]  讓他們能夠成為教會的一份子
[00:22:08.000 --> 00:22:10.000]  建立一個家
[00:22:10.000 --> 00:22:13.000]  除非他們能夠看得見
[00:22:13.000 --> 00:22:16.000]  在這個社會裏面有一個燈台
[00:22:16.000 --> 00:22:18.000]  能夠樹立起來
[00:22:18.000 --> 00:22:21.000]  除非他們看得見這個燈
[00:22:21.000 --> 00:22:23.000]  是正在照亮的
[00:22:23.000 --> 00:22:26.000]  否則人不會被吸引
[00:22:26.000 --> 00:22:28.000]  去到基督的身體裏面
[00:22:28.000 --> 00:22:30.000]  各位親愛的弟兄姊妹
[00:22:30.000 --> 00:22:32.000]  教會不是完美的
[00:22:32.000 --> 00:22:36.000]  但是聖經仍然要求我們做什麼呢?
[00:22:36.000 --> 00:22:39.000]  我們是要重視教會的生活
[00:22:39.000 --> 00:22:41.000]  不完美的地方
[00:22:41.000 --> 00:22:43.000]  我們大家一起改善它
[00:22:43.000 --> 00:22:47.000]  做錯的承認我們的錯
[00:22:47.000 --> 00:22:49.000]  做得更加的好
[00:22:49.000 --> 00:22:51.000]  這是聖經要求我們做的事
[00:22:51.000 --> 00:22:53.000]  不是說我看見這間教會
[00:22:53.000 --> 00:22:55.000]  有某樣的東西我就離開了
[00:22:55.000 --> 00:22:58.000]  我們都有責任
[00:22:58.000 --> 00:23:03.000]  令到教會成為更完善更完美的一個國家
[00:23:03.000 --> 00:23:05.000]  歷世歷代的教會
[00:23:05.000 --> 00:23:07.000]  沒有一間是完美的
[00:23:07.000 --> 00:23:10.000]  但是神從來沒有說
[00:23:10.000 --> 00:23:12.000]  你看見這間不完美的時候
[00:23:12.000 --> 00:23:14.000]  你不用去
[00:23:14.000 --> 00:23:16.000]  不是
[00:23:16.000 --> 00:23:19.000]  神自己會親自
[00:23:19.000 --> 00:23:21.000]  會讚賞我們做得好的地方
[00:23:21.000 --> 00:23:24.000]  但同樣會責備我們做得不好的地方
[00:23:24.000 --> 00:23:26.000]  做得不好的地方
[00:23:26.000 --> 00:23:28.000]  我們也會受管教
[00:23:28.000 --> 00:23:30.000]  這是神自己的心
[00:23:30.000 --> 00:23:33.000]  當我們願意信服的時候
[00:23:33.000 --> 00:23:36.000]  教會就會變得更加的完美
[00:23:36.000 --> 00:23:40.000]  歷世六七間的教會都是一樣
[00:23:40.000 --> 00:23:44.000]  施洗是要我們成為一個家
[00:23:44.000 --> 00:23:46.000]  集體的見證
[00:23:46.000 --> 00:23:49.000]  一個人單打獨鬥
[00:23:49.000 --> 00:23:51.000]  你影響不了多少東西
[00:23:51.000 --> 00:23:52.000]  另一方面
[00:23:52.000 --> 00:23:54.000]  你帶了人信主
[00:23:54.000 --> 00:23:55.000]  那他去哪裏呢?
[00:23:55.000 --> 00:23:57.000]  是無主孤魂
[00:23:57.000 --> 00:24:00.000]  所以宣教士無論去到哪個地方
[00:24:00.000 --> 00:24:01.000]  神告訴他們
[00:24:01.000 --> 00:24:04.000]  你們傳福音不要只是債傳福音
[00:24:04.000 --> 00:24:06.000]  不只是帶人信主
[00:24:06.000 --> 00:24:08.000]  你要在那個地方
[00:24:08.000 --> 00:24:09.000]  有人信主
[00:24:09.000 --> 00:24:11.000]  就在那個地方來建立教會
[00:24:11.000 --> 00:24:13.000]  然後建立教會之後
[00:24:13.000 --> 00:24:15.000]  讓這個教會能夠成為世上的光
[00:24:15.000 --> 00:24:17.000]  世上的炎
[00:24:17.000 --> 00:24:19.000]  這就是基督的使命
[00:24:21.000 --> 00:24:23.000]  第三方面
[00:24:23.000 --> 00:24:24.000]  門訓
[00:24:24.000 --> 00:24:27.000]  不只是去
[00:24:27.000 --> 00:24:31.000]  甚至做全套的
[00:24:31.000 --> 00:24:33.000]  不只是福音
[00:24:33.000 --> 00:24:34.000]  甚至連福利
[00:24:34.000 --> 00:24:36.000]  各方面的東西一起去
[00:24:36.000 --> 00:24:38.000]  又不只是施洗
[00:24:38.000 --> 00:24:40.000]  叫人成為會友
[00:24:40.000 --> 00:24:43.000]  然後在教會的生活裏面
[00:24:43.000 --> 00:24:45.000]  繼續過著肢體的生活
[00:24:45.000 --> 00:24:47.000]  彼此相顧
[00:24:47.000 --> 00:24:49.000]  彼此愛心說誠實話
[00:24:49.000 --> 00:24:50.000]  彼此勸勉
[00:24:50.000 --> 00:24:51.000]  第二
[00:24:51.000 --> 00:24:52.000]  過著敬拜的生活
[00:24:52.000 --> 00:24:56.000]  讓我們繼續不斷敬拜我們創天造地的主
[00:24:56.000 --> 00:24:57.000]  拯救我們的神
[00:24:57.000 --> 00:24:58.000]  第三
[00:24:58.000 --> 00:24:59.000]  過著教導的生活
[00:24:59.000 --> 00:25:03.000]  和過著炎和光集體的見證
[00:25:03.000 --> 00:25:04.000]  第三個方面
[00:25:04.000 --> 00:25:07.000]  聖經繼續告訴我們
[00:25:07.000 --> 00:25:10.000]  凡我所吩咐你們的
[00:25:10.000 --> 00:25:15.000]  都要繼續不斷地教訓他們去遵守
[00:25:15.000 --> 00:25:17.000]  所以第三個透過
[00:25:17.000 --> 00:25:20.000]  就是透過不住的教導
[00:25:20.000 --> 00:25:24.000]  以致門徒能夠薪火相傳
[00:25:24.000 --> 00:25:26.000]  繼續這樣下去
[00:25:26.000 --> 00:25:28.000]  各位親愛的弟兄姊妹
[00:25:28.000 --> 00:25:32.000]  我很想透過保羅
[00:25:32.000 --> 00:25:35.000]  他自己一段說話
[00:25:35.000 --> 00:25:38.000]  讓我們明白薪火相傳
[00:25:38.000 --> 00:25:40.000]  到底我們怎樣去做呢?
[00:25:40.000 --> 00:25:41.000]  談不談後書
[00:25:41.000 --> 00:25:43.000]  二章一到六節
[00:25:43.000 --> 00:25:46.000]  我們一起讀一讀這一段的聖經
[00:25:46.000 --> 00:25:49.000]  願望神的教導
[00:25:49.000 --> 00:25:52.000]  讓我們更加有把握
[00:25:52.000 --> 00:25:57.000]  能夠將耶穌基督所做的
[00:25:57.000 --> 00:25:59.000]  繼續不斷地伸延下去
[00:25:59.000 --> 00:26:01.000]  我們一起讀
[00:26:01.000 --> 00:26:02.000]  我兒啊
[00:26:02.000 --> 00:26:05.000]  你要就是基督耶穌的恩典
[00:26:05.000 --> 00:26:06.000]  剛強起來
[00:26:06.000 --> 00:26:07.000]  弟兄姊妹
[00:26:07.000 --> 00:26:09.000]  首先第一件事
[00:26:09.000 --> 00:26:13.000]  保羅在教導薪火相傳的時候
[00:26:13.000 --> 00:26:16.000]  他首先說到
[00:26:16.000 --> 00:26:19.000]  我們建立我們的下一代
[00:26:19.000 --> 00:26:22.000]  你要認定
[00:26:22.000 --> 00:26:25.000]  你要看他是你的子女
[00:26:25.000 --> 00:26:32.000]  你不要當這個是外人
[00:26:32.000 --> 00:26:35.000]  我們不可以同一個時間
[00:26:35.000 --> 00:26:37.000]  你做一萬人的門訓
[00:26:37.000 --> 00:26:38.000]  做不到
[00:26:38.000 --> 00:26:40.000]  但是
[00:26:40.000 --> 00:26:43.000]  當你做門徒訓練的時候
[00:26:43.000 --> 00:26:46.000]  在我的印象中
[00:26:46.000 --> 00:26:48.000]  我們的關係
[00:26:48.000 --> 00:26:49.000]  幾十年
[00:26:49.000 --> 00:26:51.000]  不會變
[00:26:51.000 --> 00:26:53.000]  其實這個弟兄
[00:26:53.000 --> 00:26:56.000]  就是他父母水禮的弟兄
[00:26:56.000 --> 00:27:01.000]  我很久沒有帶他去茶餐廳
[00:27:01.000 --> 00:27:05.000]  我很久沒有跟他同組
[00:27:05.000 --> 00:27:08.000]  但是那個關係
[00:27:08.000 --> 00:27:10.000]  是繼續不斷保持
[00:27:10.000 --> 00:27:12.000]  一有什麼機會
[00:27:12.000 --> 00:27:15.000]  我就會探望他父母
[00:27:15.000 --> 00:27:19.000]  我記得我和他父母決戰的時候
[00:27:19.000 --> 00:27:22.000]  茶園經
[00:27:22.000 --> 00:27:25.000]  當他說
[00:27:25.000 --> 00:27:27.000]  他想水禮
[00:27:27.000 --> 00:27:30.000]  我就問他
[00:27:30.000 --> 00:27:34.000]  我會問心事
[00:27:34.000 --> 00:27:37.000]  過了
[00:27:37.000 --> 00:27:39.000]  我就一定會幫你水禮
[00:27:39.000 --> 00:27:41.000]  沒過
[00:27:41.000 --> 00:27:44.000]  我就會幫你補課
[00:27:44.000 --> 00:27:46.000]  補到你過為止
[00:27:46.000 --> 00:27:48.000]  你願不願意
[00:27:48.000 --> 00:27:50.000]  他說願意
[00:27:50.000 --> 00:27:53.000]  是因為這樣
[00:27:53.000 --> 00:27:56.000]  我和他談了幾次之後
[00:27:56.000 --> 00:27:59.000]  我就開始問心事
[00:27:59.000 --> 00:28:01.000]  第一個
[00:28:01.000 --> 00:28:03.000]  我問他的問題
[00:28:03.000 --> 00:28:05.000]  為什麼你要信耶穌
[00:28:05.000 --> 00:28:08.000]  耶穌為你做了什麼
[00:28:08.000 --> 00:28:11.000]  我很感恩
[00:28:11.000 --> 00:28:14.000]  他父母衷口而出
[00:28:14.000 --> 00:28:19.000]  耶穌背了我們的禍
[00:28:19.000 --> 00:28:25.000]  我很感恩
[00:28:25.000 --> 00:28:27.000]  背了我們的禍
[00:28:30.000 --> 00:28:33.000]  細伯補充
[00:28:33.000 --> 00:28:37.000]  他赦免了我們的罪
[00:28:37.000 --> 00:28:40.000]  非常清晰
[00:28:40.000 --> 00:28:42.000]  接著
[00:28:42.000 --> 00:28:45.000]  那耶穌在你哪裡
[00:28:45.000 --> 00:28:48.000]  在我的心
[00:28:48.000 --> 00:28:51.000]  兩年前
[00:28:51.000 --> 00:28:54.000]  我替一位弟兄
[00:28:54.000 --> 00:28:57.000]  95歲受水禮
[00:28:57.000 --> 00:29:00.000]  前世伯施洗的時候
[00:29:00.000 --> 00:29:02.000]  他也是這樣
[00:29:02.000 --> 00:29:04.000]  耶穌在你哪裡
[00:29:04.000 --> 00:29:06.000]  他在我的心
[00:29:06.000 --> 00:29:08.000]  又在我的腦
[00:29:08.000 --> 00:29:10.000]  很奇怪
[00:29:10.000 --> 00:29:11.000]  為什麼
[00:29:11.000 --> 00:29:13.000]  他缺志的時候就是這樣說
[00:29:13.000 --> 00:29:15.000]  水禮也是這樣說
[00:29:15.000 --> 00:29:18.000]  因為他理性去通過
[00:29:18.000 --> 00:29:23.000]  我們的神是創天造地的主
[00:29:23.000 --> 00:29:25.000]  第二
[00:29:25.000 --> 00:29:27.000]  在他的心
[00:29:27.000 --> 00:29:29.000]  他又能夠經歷到
[00:29:29.000 --> 00:29:31.000]  這個神的愛
[00:29:31.000 --> 00:29:33.000]  主的愛
[00:29:33.000 --> 00:29:35.000]  我為了他感恩
[00:29:35.000 --> 00:29:37.000]  在這段聖經
[00:29:37.000 --> 00:29:39.000]  他跟我們說
[00:29:39.000 --> 00:29:41.000]  你要真正使人作門徒
[00:29:41.000 --> 00:29:43.000]  你要認定
[00:29:43.000 --> 00:29:45.000]  你要和他先建立關係
[00:29:45.000 --> 00:29:47.000]  沒有關係
[00:29:47.000 --> 00:29:50.000]  不會有門徒出現
[00:29:50.000 --> 00:29:52.000]  第二
[00:29:52.000 --> 00:29:54.000]  你要建立門徒
[00:29:54.000 --> 00:29:56.000]  要怎樣呢
[00:29:56.000 --> 00:29:58.000]  我們一起讀第二節
[00:29:58.000 --> 00:30:00.000]  你在許多見證人面前
[00:30:00.000 --> 00:30:02.000]  聽見我所教訓的
[00:30:02.000 --> 00:30:07.000]  也要交託那忠心能教導別人的人
[00:30:07.000 --> 00:30:09.000]  是這段聖經
[00:30:09.000 --> 00:30:12.000]  原來我們使人作門徒
[00:30:12.000 --> 00:30:18.000]  一開始就需要有一個心理準備
[00:30:18.000 --> 00:30:20.000]  這個心理準備
[00:30:20.000 --> 00:30:23.000]  就是薪火相傳
[00:30:23.000 --> 00:30:29.000]  不要叫他只是做一個食客
[00:30:29.000 --> 00:30:32.000]  你要讓他有種使命
[00:30:32.000 --> 00:30:35.000]  就是我今天訓練你什麼
[00:30:35.000 --> 00:30:37.000]  你就訓練別人
[00:30:37.000 --> 00:30:39.000]  保羅在這個地方
[00:30:39.000 --> 00:30:42.000]  連續四代的門徒
[00:30:42.000 --> 00:30:44.000]  來帶出來
[00:30:44.000 --> 00:30:46.000]  他說
[00:30:46.000 --> 00:30:49.000]  我今天吩咐你們
[00:30:49.000 --> 00:30:53.000]  要交託那忠心能教導別人的人
[00:30:53.000 --> 00:30:55.000]  第一代保羅
[00:30:55.000 --> 00:30:57.000]  第二代提摩台
[00:30:57.000 --> 00:31:03.000]  第三代交託那忠心能教導別人的人
[00:31:03.000 --> 00:31:05.000]  第四代就是別人
[00:31:05.000 --> 00:31:07.000]  是四代傳人
[00:31:07.000 --> 00:31:11.000]  原來保羅為何去一個地方
[00:31:11.000 --> 00:31:13.000]  最長三年
[00:31:13.000 --> 00:31:15.000]  最短可能只有一個月
[00:31:15.000 --> 00:31:17.000]  貼薩諾尼加教會
[00:31:17.000 --> 00:31:18.000]  可能只有一個月
[00:31:18.000 --> 00:31:20.000]  但他去了之後
[00:31:20.000 --> 00:31:22.000]  這個地方不單有教會
[00:31:22.000 --> 00:31:24.000]  而且教會不會關門
[00:31:24.000 --> 00:31:26.000]  不會倒閉
[00:31:26.000 --> 00:31:27.000]  為什麼呢?
[00:31:27.000 --> 00:31:30.000]  因為他離開了哲善
[00:31:30.000 --> 00:31:34.000]  他已經留下傳人在那裡
[00:31:34.000 --> 00:31:38.000]  繼續不斷傳遞
[00:31:38.000 --> 00:31:39.000]  不單這樣
[00:31:39.000 --> 00:31:45.000]  他繼續不斷用書信來慰藥
[00:31:45.000 --> 00:31:49.000]  原來我們看到保羅的秘笈
[00:31:49.000 --> 00:31:53.000]  不是提供糧食給那些人吃
[00:31:53.000 --> 00:31:56.000]  而是建立他們成為農夫
[00:31:56.000 --> 00:31:59.000]  不單是供應海鮮給那些人
[00:31:59.000 --> 00:32:02.000]  而是建立他們成為漁夫
[00:32:02.000 --> 00:32:05.000]  去養魚、打魚、釣魚、網魚
[00:32:05.000 --> 00:32:07.000]  是因為這樣
[00:32:07.000 --> 00:32:09.000]  所以當他離開的時候
[00:32:09.000 --> 00:32:12.000]  那裡是源源不絕有海鮮供應
[00:32:12.000 --> 00:32:14.000]  有農作物供應
[00:32:14.000 --> 00:32:15.000]  原因在哪裡?
[00:32:15.000 --> 00:32:21.000]  因為保羅已經將最重要的一件事交給他們
[00:32:21.000 --> 00:32:23.000]  各位親愛的弟兄姊妹
[00:32:23.000 --> 00:32:25.000]  這正正就是今天門訓
[00:32:25.000 --> 00:32:27.000]  我們最需要學習
[00:32:27.000 --> 00:32:29.000]  薪火尚存
[00:32:29.000 --> 00:32:33.000]  不要只依賴別人派人來牧養我們
[00:32:33.000 --> 00:32:35.000]  我們要自己起身
[00:32:35.000 --> 00:32:39.000]  領受之後去牧養我們身邊的人
[00:32:39.000 --> 00:32:48.000]  最後,門訓更加需要生命影響生命
[00:32:48.000 --> 00:32:51.000]  第三,去到第六節
[00:32:51.000 --> 00:32:53.000]  我們一起讀
[00:32:53.000 --> 00:32:55.000]  你要和我同受苦難
[00:32:55.000 --> 00:32:57.000]  保障基督耶穌的精兵
[00:32:57.000 --> 00:32:59.000]  凡在軍中當兵的
[00:32:59.000 --> 00:33:01.000]  不將誓無前身
[00:33:01.000 --> 00:33:04.000]  普叫那召他當兵的起源
[00:33:04.000 --> 00:33:06.000]  人若在牆上比武
[00:33:06.000 --> 00:33:09.000]  非按規矩就不能得官便
[00:33:09.000 --> 00:33:10.000]  努力的農夫
[00:33:10.000 --> 00:33:12.000]  你當先得糧食
[00:33:12.000 --> 00:33:14.000]  在這段聖經
[00:33:14.000 --> 00:33:16.000]  保羅不是說
[00:33:16.000 --> 00:33:18.000]  你來吧
[00:33:18.000 --> 00:33:22.000]  我會將我的位讓給你
[00:33:22.000 --> 00:33:29.000]  我會將我仕途的權給你
[00:33:29.000 --> 00:33:38.000]  我會將我行神職義能的能力傳遞給你
[00:33:38.000 --> 00:33:41.000]  不
[00:33:41.000 --> 00:33:45.000]  保羅受換徒
[00:33:45.000 --> 00:33:48.000]  他給他們一個心理準備
[00:33:48.000 --> 00:33:56.000]  和今天人心目中期望完全不同
[00:33:56.000 --> 00:34:02.000]  我們看到今天人嚮往的是我們的地位
[00:34:02.000 --> 00:34:04.000]  我們的身份
[00:34:04.000 --> 00:34:06.000]  我們的權
[00:34:06.000 --> 00:34:09.000]  我們的福利
[00:34:09.000 --> 00:34:13.000]  保羅對提摩太說
[00:34:13.000 --> 00:34:20.000]  你要和我同受苦難
[00:34:20.000 --> 00:34:24.000]  你要預了做門徒
[00:34:24.000 --> 00:34:27.000]  是背鍋的
[00:34:27.000 --> 00:34:33.000]  保羅一生充滿著苦難
[00:34:33.000 --> 00:34:41.000]  因為耶穌基督也是受苦三十多歲
[00:34:41.000 --> 00:34:44.000]  為了我們的罪死於十字架上
[00:34:44.000 --> 00:34:46.000]  我們要有心理準備
[00:34:46.000 --> 00:34:51.000]  除非我們有了這種心理準備
[00:34:51.000 --> 00:34:53.000]  否則我們做得不久
[00:34:53.000 --> 00:34:55.000]  傳道人是如此
[00:34:55.000 --> 00:34:57.000]  長執是如此
[00:34:57.000 --> 00:34:59.000]  早長是如此
[00:34:59.000 --> 00:35:01.000]  基督徒也是如此
[00:35:01.000 --> 00:35:05.000]  如果我們以為信耶穌就一帆風順
[00:35:05.000 --> 00:35:08.000]  要風得風,要雨得雨
[00:35:08.000 --> 00:35:11.000]  忘記他吧
[00:35:11.000 --> 00:35:13.000]  不可能的
[00:35:13.000 --> 00:35:20.000]  我哥哥上個月給了我一個電郵
[00:35:20.000 --> 00:35:24.000]  他叫我們祈禱
[00:35:24.000 --> 00:35:28.000]  因為他患了前列腺癌
[00:35:28.000 --> 00:35:34.000]  手術會在五月十八日做
[00:35:34.000 --> 00:35:37.000]  他說不需要擔心
[00:35:37.000 --> 00:35:41.000]  當那個Bone scan做完後
[00:35:41.000 --> 00:35:43.000]  報告說沒有抗殺
[00:35:43.000 --> 00:35:45.000]  所以醫生告訴他
[00:35:45.000 --> 00:35:47.000]  你可以不做
[00:35:47.000 --> 00:35:49.000]  等到他大一點才做
[00:35:49.000 --> 00:35:51.000]  但也可以做
[00:35:51.000 --> 00:35:53.000]  於是他就選擇做
[00:35:53.000 --> 00:35:58.000]  在我們家裡有七個癌病的病人
[00:35:58.000 --> 00:36:06.000]  但每次我們家裡的親人經歷這些癌病
[00:36:06.000 --> 00:36:10.000]  我們所看到的都是變相的祝福
[00:36:10.000 --> 00:36:12.000]  各位弟兄姊妹
[00:36:12.000 --> 00:36:15.000]  滿途無面
[00:36:15.000 --> 00:36:19.000]  避免免疫
[00:36:19.000 --> 00:36:23.000]  換句話說,這些事情不會臨到我們身上
[00:36:23.000 --> 00:36:24.000]  不是的
[00:36:24.000 --> 00:36:28.000]  一切苦難都可以同時臨到我們身上
[00:36:28.000 --> 00:36:31.000]  但神要改變的不是環境
[00:36:31.000 --> 00:36:33.000]  而是改變我們的心境
[00:36:33.000 --> 00:36:36.000]  當我們有這種心境的時候
[00:36:36.000 --> 00:36:38.000]  你就會像保羅一樣
[00:36:38.000 --> 00:36:40.000]  痛而不苦,殘而不廢
[00:36:40.000 --> 00:36:43.000]  祂說你要和我同受苦難
[00:36:43.000 --> 00:36:45.000]  就像基督耶穌的正病
[00:36:45.000 --> 00:36:48.000]  然後就用了三個比喻
[00:36:48.000 --> 00:36:50.000]  形容我們做滿途
[00:36:50.000 --> 00:36:57.000]  這三個比喻全部都是生活方式去影響我們的下一代
[00:36:57.000 --> 00:36:59.000]  第一個,當病
[00:36:59.000 --> 00:37:02.000]  你要預了輕裝上陣
[00:37:02.000 --> 00:37:04.000]  不要拿這麼大一堆東西
[00:37:04.000 --> 00:37:06.000]  不要誓無前身
[00:37:06.000 --> 00:37:08.000]  第二,視死如歸
[00:37:08.000 --> 00:37:12.000]  你要認定每次出門都可能死
[00:37:12.000 --> 00:37:15.000]  但不要緊,我們肯定已經有永生
[00:37:15.000 --> 00:37:16.000]  不需要怕
[00:37:16.000 --> 00:37:19.000]  第三,你要預定
[00:37:19.000 --> 00:37:22.000]  君分如山
[00:37:22.000 --> 00:37:25.000]  上頭叫你做什麼,你就要做什麼
[00:37:25.000 --> 00:37:27.000]  完全的信服
[00:37:27.000 --> 00:37:28.000]  信服誰?
[00:37:28.000 --> 00:37:30.000]  我們的大老闆
[00:37:30.000 --> 00:37:32.000]  就是耶穌基督
[00:37:32.000 --> 00:37:37.000]  第二,場上比武或比賽
[00:37:37.000 --> 00:37:41.000]  不是要到比賽你才操練
[00:37:41.000 --> 00:37:44.000]  如果是這樣的話,是輸定的
[00:37:44.000 --> 00:37:48.000]  操練是每天操練的
[00:37:48.000 --> 00:37:52.000]  操得不夠,我們是輸定的
[00:37:52.000 --> 00:37:57.000]  第二,一定要嚴守規則
[00:37:57.000 --> 00:38:01.000]  否則的話,取消資格
[00:38:01.000 --> 00:38:05.000]  第三,勞力的農夫
[00:38:05.000 --> 00:38:09.000]  繼續不斷除去害蟲
[00:38:09.000 --> 00:38:11.000]  除去雜草
[00:38:11.000 --> 00:38:15.000]  將我們身上不好的,一刀兩斷
[00:38:15.000 --> 00:38:20.000]  另外,配織好的,繼續不斷挑冠
[00:38:20.000 --> 00:38:26.000]  以致我們能夠產生好的農作物
[00:38:26.000 --> 00:38:29.000]  這就叫做「半分」
[00:38:29.000 --> 00:38:33.000]  我希望我們教會在實踐「半分」的時候
[00:38:33.000 --> 00:38:38.000]  能夠很清晰我們的目標是做什麼
[00:38:38.000 --> 00:38:43.000]  以致我們能夠真正培育一種生命
[00:38:43.000 --> 00:38:45.000]  一個生活方式
[00:38:45.000 --> 00:38:48.000]  無論人怎麼看你,不要緊
[00:38:48.000 --> 00:38:52.000]  始終我們要土,是我們住的器
[00:38:52.000 --> 00:38:55.000]  他叫你做什麼,你就去做什麼
[00:38:55.000 --> 00:38:57.000]  我們低頭
[00:38:57.000 --> 00:38:59.000]  各位聽眾
[00:38:59.000 --> 00:39:04.000]  當我們看回宣教史
[00:39:04.000 --> 00:39:09.000]  不單是出錢、出力
[00:39:09.000 --> 00:39:12.000]  甚至軟到重弱
[00:39:12.000 --> 00:39:15.000]  對著我們這群無親無故的人
[00:39:15.000 --> 00:39:19.000]  他就是這樣寫他們的生命
[00:39:19.000 --> 00:39:23.000]  為回報主的恩典
[00:39:23.000 --> 00:39:29.000]  將福音、將豐盛的人生給了我們
[00:39:29.000 --> 00:39:36.000]  在今天,你和我是否都願意回報主的恩典
[00:39:36.000 --> 00:39:38.000]  在我們的生活上
[00:39:38.000 --> 00:39:40.000]  見到有需要的人
[00:39:40.000 --> 00:39:45.000]  我們安慰他、幫助他
[00:39:45.000 --> 00:39:47.000]  我想問有多少人
[00:39:47.000 --> 00:39:52.000]  因為耶穌基督已經完全傾倒他的生命給我們
[00:39:52.000 --> 00:39:57.000]  你願意將愛我們周圍的人
[00:39:57.000 --> 00:39:59.000]  服侍我們周圍的人
[00:39:59.000 --> 00:40:01.000]  關心我們周圍的人
[00:40:01.000 --> 00:40:05.000]  帶他們進入基督的救恩裡面
[00:40:05.000 --> 00:40:08.000]  去成為你的人生的目的
[00:40:08.000 --> 00:40:11.000]  有多少人願意的,我請你舉手
[00:40:11.000 --> 00:40:16.000]  感謝神
[00:40:16.000 --> 00:40:20.000]  我願意,凡是願意回應我們主的恩典
[00:40:20.000 --> 00:40:24.000]  實現我們做門徒的責任
[00:40:24.000 --> 00:40:28.000]  見到有需要的人,我們關心他
[00:40:28.000 --> 00:40:31.000]  軟弱的人,安慰他
[00:40:31.000 --> 00:40:36.000]  另一方面,更加將耶穌基督的愛介紹給他們
[00:40:36.000 --> 00:40:38.000]  這些弟兄姊妹
[00:40:38.000 --> 00:40:41.000]  在日常生活中,你願意去見證我們的主
[00:40:41.000 --> 00:40:44.000]  我請你起身,我們一起做一個禱告
[00:40:44.000 --> 00:40:48.000]  我為你們祝福,我們一起做一個禱告
[00:40:48.000 --> 00:40:59.000]  親愛的主耶穌,我在這裡
[00:40:59.000 --> 00:41:03.000]  你呼召我們,不是去吃
[00:41:03.000 --> 00:41:06.000]  你給我們的糧食這麼簡單
[00:41:06.000 --> 00:41:10.000]  你呼召我們,其實是叫我們去活出
[00:41:10.000 --> 00:41:13.000]  你叫我們活的生命
[00:41:13.000 --> 00:41:16.000]  我們都在這裡
[00:41:16.000 --> 00:41:18.000]  請拆遷我們
[00:41:18.000 --> 00:41:21.000]  拆遷我們回到我們的家
[00:41:21.000 --> 00:41:23.000]  活出門徒的糧食
[00:41:23.000 --> 00:41:25.000]  回到我們的公司
[00:41:25.000 --> 00:41:27.000]  活出門徒的糧食
[00:41:27.000 --> 00:41:29.000]  去到我們的教會,去到我們的小組
[00:41:29.000 --> 00:41:33.000]  去到社會,去到街市,去到任何的地方
[00:41:33.000 --> 00:41:36.000]  活出門徒的糧食
[00:41:36.000 --> 00:41:40.000]  哇,預立我們的禱告
[00:41:40.000 --> 00:41:43.000]  奉耶穌基督的名,阿門
[00:41:43.000 --> 00:41:45.000]  阿門,你還在嗎?
[00:41:45.000 --> 00:41:47.000]  阿門,你還在嗎?
[00:41:47.000 --> 00:41:49.000]  阿門,你還在嗎?
[00:41:49.000 --> 00:41:50.000]  阿門,你還在嗎?
[00:41:50.000 --> 00:41:51.000]  阿門,你還在嗎?
[00:41:51.000 --> 00:41:53.000]  阿門,你還在嗎?
[00:41:53.000 --> 00:41:55.000]  阿門,你還在嗎?
[00:41:55.000 --> 00:41:57.000]  阿門,你還在嗎?
[00:41:57.000 --> 00:41:59.000]  阿門,你還在嗎?
[00:41:59.000 --> 00:42:01.000]  阿門,你還在嗎?
[00:42:01.000 --> 00:42:03.000]  阿門,你還在嗎?

