
[00:00:00.000 --> 00:00:05.600]  各位頂子妹 主內平安
[00:26:05.000 --> 00:26:10.600]  祢貴為神獨生的兒子
[00:26:10.600 --> 00:26:12.600]  回去要收拾房子嗎?
[00:26:12.600 --> 00:26:18.440]  有時我們打電話去約一些經紀
[00:26:18.440 --> 00:26:20.360]  看看有沒有地方租
[00:26:20.360 --> 00:26:24.120]  「哎呀 業主說要收拾房子 不行」
[00:26:24.120 --> 00:26:26.840]  我們聽得明白的 是不是?
[00:26:26.840 --> 00:26:28.840]  你從來都沒有問這個問題的
[00:26:28.840 --> 00:26:30.840]  《約翰福音》14章
[00:26:31.400 --> 00:26:33.400]  有沒有?
[00:26:33.400 --> 00:26:39.000]  耶穌回去要為我們預備地方
[00:26:39.000 --> 00:26:41.000]  開玩笑吧
[00:26:41.000 --> 00:26:43.000]  是太子爺來的
[00:26:43.000 --> 00:26:45.000]  你也懂得說
[00:26:45.000 --> 00:26:47.000]  要真的收拾房子 誰來收拾?
[00:26:47.000 --> 00:26:50.280]  誰?
[00:26:50.280 --> 00:26:51.480]  天使啊
[00:26:51.480 --> 00:26:53.480]  天使長就行了
[00:26:53.480 --> 00:26:54.280]  加柏烈
[00:26:54.280 --> 00:26:56.280]  一大堆人跟著去收拾
[00:26:56.280 --> 00:26:58.280]  不用
[00:26:58.280 --> 00:27:00.280]  《舊約聖經》是怎樣教的?
[00:27:00.280 --> 00:27:12.280]  「神說有就有 命立就立 講執就執好」
[00:27:12.280 --> 00:27:14.280]  聽得明白嗎?
[00:27:14.280 --> 00:27:16.280]  我們讀聖經不通啊
[00:27:16.280 --> 00:27:18.280]  啊 耶穌還很辛苦
[00:27:18.280 --> 00:27:20.280]  在收拾第十八間房子
[00:27:20.280 --> 00:27:22.280]  不是啊
[00:27:22.280 --> 00:27:24.280]  不是啊
[00:27:24.280 --> 00:27:26.280]  你這樣讀聖經
[00:27:26.280 --> 00:27:28.280]  美文用普通話說
[00:27:28.280 --> 00:27:30.280]  你連門都沒有進去
[00:27:30.280 --> 00:27:32.280]  為什麼耶穌說回去收拾房子?
[00:27:32.280 --> 00:27:36.280]  是個比喻
[00:27:36.280 --> 00:27:40.280]  收拾房子的比喻是什麼?
[00:27:40.280 --> 00:27:42.280]  聽得明白嗎?
[00:27:42.280 --> 00:27:44.280]  為什麼要回去收拾?
[00:27:44.280 --> 00:27:48.280]  就是要歡迎你去啊
[00:27:48.280 --> 00:27:50.280]  是啊
[00:27:50.280 --> 00:27:52.280]  如果你不用請客的
[00:27:52.280 --> 00:27:54.280]  家裡很舒服的
[00:27:54.280 --> 00:27:56.280]  收拾東西
[00:27:56.280 --> 00:27:58.280]  哇 今晚不行啊
[00:27:58.280 --> 00:28:00.280]  現在牧師不探訪了
[00:28:00.280 --> 00:28:02.280]  以前牧師來探訪
[00:28:02.280 --> 00:28:04.280]  「先收起麻將桌」
[00:28:04.280 --> 00:28:06.280]  真的
[00:28:06.280 --> 00:28:08.280]  我不是說笑的
[00:28:08.280 --> 00:28:10.280]  我小時候
[00:28:10.280 --> 00:28:12.280]  我父親是牧師
[00:28:12.280 --> 00:28:14.280]  你不是要收拾那些東西
[00:28:14.280 --> 00:28:16.280]  你也要收拾好房子
[00:28:16.280 --> 00:28:20.280]  收拾的唯一目的
[00:28:20.280 --> 00:28:22.280]  聽得明白耶穌這個比喻嗎?
[00:28:22.280 --> 00:28:24.280]  耶穌說我回去
[00:28:24.280 --> 00:28:30.280]  其實祂是用一個門徒能夠明白的說法
[00:28:30.280 --> 00:28:34.280]  就是為了回來接你們的
[00:28:34.280 --> 00:28:36.280]  我回去收拾東西
[00:28:36.280 --> 00:28:38.280]  大家就明白了
[00:28:38.280 --> 00:28:40.280]  大家就知道了
[00:28:40.280 --> 00:28:42.280]  原來祂一定會回來的
[00:28:42.280 --> 00:28:46.280]  所以開頭你們心裡不要憂愁
[00:28:46.280 --> 00:28:48.280]  你們信神
[00:28:48.280 --> 00:28:50.280]  猶太人一直相信上帝
[00:28:50.280 --> 00:28:52.280]  也當信我
[00:28:52.280 --> 00:28:56.280]  十四章去到結束
[00:28:56.280 --> 00:28:58.280]  不敢問你記不記得了
[00:28:58.280 --> 00:29:00.280]  肯定不記得
[00:29:00.280 --> 00:29:02.280]  耶穌再說你們心裡不要憂愁
[00:29:02.280 --> 00:29:06.280]  也不要膽怯
[00:29:06.280 --> 00:29:08.280]  很清楚的
[00:29:08.280 --> 00:29:12.280]  整章的經文
[00:29:12.280 --> 00:29:14.280]  說什麼呢?
[00:29:14.280 --> 00:29:18.280]  就是說祂一定會回來
[00:29:18.280 --> 00:29:24.280]  所以祂用「預備地方」這個比喻
[00:29:24.280 --> 00:29:28.280]  或者今天我們聽不明白
[00:29:28.280 --> 00:29:32.280]  因為我們沒有這個背景
[00:29:32.280 --> 00:29:34.280]  所以難怪
[00:29:34.280 --> 00:29:36.280]  有時候我們就這樣聽就算了
[00:29:36.280 --> 00:29:38.280]  但其實門徒憂愁
[00:29:38.280 --> 00:29:44.280]  門徒不知道耶穌何時回來
[00:29:44.280 --> 00:29:47.280]  門徒甚至自己想找一條路去找耶穌
[00:29:47.280 --> 00:29:49.280]  耶穌說不行的
[00:29:49.280 --> 00:29:51.280]  你們來不及的
[00:29:51.280 --> 00:29:53.280]  不過放心
[00:29:53.280 --> 00:29:55.280]  我一定回來
[00:29:55.280 --> 00:29:57.280]  耶穌用這個比喻
[00:29:57.280 --> 00:29:59.280]  是這樣的意思
[00:29:59.280 --> 00:30:01.280]  其實聖經裏面
[00:30:01.280 --> 00:30:03.280]  很多的比喻
[00:30:03.280 --> 00:30:05.280]  就是因為我們真的沒辦法掌握
[00:30:05.280 --> 00:30:07.280]  譬如死亡
[00:30:07.280 --> 00:30:09.280]  死亡是什麼呢?
[00:30:09.280 --> 00:30:11.280]  民間宗教很多解釋
[00:30:11.280 --> 00:30:13.280]  聖經怎麼說
[00:30:13.280 --> 00:30:15.280]  睡覺
[00:30:15.280 --> 00:30:17.280]  你記得嗎?
[00:30:17.280 --> 00:30:19.280]  死亡就是睡覺
[00:30:19.280 --> 00:30:21.280]  聽得明白這個比喻嗎?
[00:30:21.280 --> 00:30:23.280]  聽不明白
[00:30:23.280 --> 00:30:25.280]  哎呀
[00:30:25.280 --> 00:30:27.280]  我的女兒要結婚了
[00:30:27.280 --> 00:30:29.280]  我離開了
[00:30:29.280 --> 00:30:31.280]  上帝一定會讓你知道
[00:30:31.280 --> 00:30:33.280]  什麼叫睡覺?
[00:30:33.280 --> 00:30:35.280]  不是這個意思
[00:30:35.280 --> 00:30:37.280]  什麼叫睡覺?
[00:30:37.280 --> 00:30:43.280]  昨晚誰沒有睡覺的?請舉手
[00:30:43.280 --> 00:30:45.280]  有沒有?
[00:30:45.280 --> 00:30:47.280]  沒有,每個人都睡不著
[00:30:47.280 --> 00:30:49.280]  睡覺的時候你是怎樣的?
[00:30:49.280 --> 00:30:53.280]  躺下就睡
[00:30:53.280 --> 00:30:57.280]  叮噹大雄0.96秒
[00:30:57.280 --> 00:30:59.280]  真是羨慕
[00:30:59.280 --> 00:31:01.280]  是啊
[00:31:01.280 --> 00:31:03.280]  你從來都不會
[00:31:03.280 --> 00:31:05.280]  害怕
[00:31:05.280 --> 00:31:07.280]  哎呀,我睡下了
[00:31:07.280 --> 00:31:09.280]  明天起不起身的?
[00:31:09.280 --> 00:31:11.280]  不是,你是問
[00:31:11.280 --> 00:31:13.280]  你準不準時起身
[00:31:13.280 --> 00:31:15.280]  於是你怎樣做?
[00:31:15.280 --> 00:31:17.280]  教鬧鐘
[00:31:17.280 --> 00:31:19.280]  很簡單
[00:31:19.280 --> 00:31:21.280]  睡覺的目的
[00:31:21.280 --> 00:31:25.280]  就是明天起身
[00:31:25.280 --> 00:31:27.280]  死亡是睡覺
[00:31:27.280 --> 00:31:29.280]  這個比喻的說法是什麼?
[00:31:29.280 --> 00:31:31.280]  復活
[00:31:31.280 --> 00:31:35.280]  所以當你離開世界的時候
[00:31:35.280 --> 00:31:37.280]  你不用怕
[00:31:37.280 --> 00:31:39.280]  哎呀,我去哪裡?
[00:31:39.280 --> 00:31:41.280]  你睡著了
[00:31:41.280 --> 00:31:43.280]  睜開眼
[00:31:43.280 --> 00:31:45.280]  復活的清神
[00:31:45.280 --> 00:31:47.280]  聖經就是這樣教我們
[00:31:47.280 --> 00:31:49.280]  用我們能夠明白的比喻
[00:31:49.280 --> 00:31:51.280]  來教我們一些
[00:31:51.280 --> 00:31:53.280]  我們很難想像
[00:31:53.280 --> 00:31:55.280]  甚至會憂愁
[00:31:55.280 --> 00:31:57.280]  會怕的事情
[00:31:57.280 --> 00:32:01.280]  主耶穌離開
[00:32:01.280 --> 00:32:03.280]  升天去了
[00:32:03.280 --> 00:32:05.280]  哎呀,祂會回來嗎?
[00:32:05.280 --> 00:32:07.280]  我去完事
[00:32:07.280 --> 00:32:09.280]  我去完預備
[00:32:09.280 --> 00:32:11.280]  地方
[00:32:11.280 --> 00:32:13.280]  聽得明白嗎?
[00:32:13.280 --> 00:32:15.280]  死亡對於信主的人來說
[00:32:15.280 --> 00:32:17.280]  是睡覺
[00:32:17.280 --> 00:32:19.280]  什麼意思?
[00:32:19.280 --> 00:32:21.280]  一定醒
[00:32:21.280 --> 00:32:23.280]  一定睡醒
[00:32:23.280 --> 00:32:25.280]  醒了出來,早晨
[00:32:25.280 --> 00:32:27.280]  一起吃早餐
[00:32:27.280 --> 00:32:29.280]  很開心的
[00:32:29.280 --> 00:32:31.280]  復活
[00:32:31.280 --> 00:32:33.280]  那聖經用什麼比喻
[00:32:33.280 --> 00:32:35.280]  來教我們
[00:32:35.280 --> 00:32:37.280]  主耶穌回來
[00:32:37.280 --> 00:32:39.280]  用什麼比喻?
[00:32:39.280 --> 00:32:41.280]  我們不是同類
[00:32:41.280 --> 00:32:45.280]  我們是新娘
[00:32:45.280 --> 00:32:47.280]  我們是不明白的
[00:32:47.280 --> 00:32:51.280]  為什麼聖經用新娘
[00:32:51.280 --> 00:32:53.280]  來講教會
[00:32:53.280 --> 00:32:55.280]  哎呀,很漂亮的
[00:32:55.280 --> 00:32:57.280]  哎呀,很整齊的
[00:32:57.280 --> 00:32:59.280]  最怕穿了婚紗
[00:32:59.280 --> 00:33:01.280]  要去洗手間
[00:33:01.280 --> 00:33:03.280]  不是
[00:33:03.280 --> 00:33:05.280]  新娘在做新娘那天
[00:33:05.280 --> 00:33:07.280]  第二天就不是新娘了
[00:33:07.280 --> 00:33:09.280]  前一天又不是新娘
[00:33:09.280 --> 00:33:11.280]  所以是很短的時間
[00:33:11.280 --> 00:33:13.280]  這段時間是新娘
[00:33:13.280 --> 00:33:17.280]  她唯一的焦點
[00:33:17.280 --> 00:33:19.280]  等新娘
[00:33:19.280 --> 00:33:23.280]  聽得明白嗎?
[00:33:23.280 --> 00:33:25.280]  做新娘什麼都不要管
[00:33:25.280 --> 00:33:27.280]  哎呀
[00:33:27.280 --> 00:33:29.280]  晚上去酒席
[00:33:29.280 --> 00:33:31.280]  又加兩個人
[00:33:31.280 --> 00:33:33.280]  不用
[00:33:33.280 --> 00:33:37.280]  新娘唯一的目標
[00:33:37.280 --> 00:33:41.280]  就是等新郎
[00:33:41.280 --> 00:33:45.280]  所以為什麼聖經會用新娘
[00:33:45.280 --> 00:33:47.280]  來做比喻
[00:33:47.280 --> 00:33:51.280]  因為主耶穌一定會回來
[00:33:51.280 --> 00:33:53.280]  祂回來接我們
[00:33:53.280 --> 00:33:55.280]  我們就好像什麼?
[00:33:55.280 --> 00:33:57.280]  新郎、新娘
[00:33:57.280 --> 00:33:59.280]  我們等祂回來
[00:33:59.280 --> 00:34:01.280]  等祂回來
[00:34:01.280 --> 00:34:03.280]  死了的
[00:34:03.280 --> 00:34:05.280]  睡了
[00:34:05.280 --> 00:34:07.280]  號筒吹響
[00:34:07.280 --> 00:34:09.280]  鬧鐘
[00:34:09.280 --> 00:34:11.280]  鬧鐘響起
[00:34:11.280 --> 00:34:15.280]  他們先要復活
[00:34:15.280 --> 00:34:17.280]  看到聖經的教導嗎?
[00:34:17.280 --> 00:34:19.280]  這個就是Advent
[00:34:19.280 --> 00:34:21.280]  這個就是Parousia
[00:34:21.280 --> 00:34:25.280]  這個就是基督降臨
[00:34:25.280 --> 00:34:27.280]  這件事情
[00:34:27.280 --> 00:34:29.280]  一定發生
[00:34:29.280 --> 00:34:33.280]  Advent
[00:34:33.280 --> 00:34:35.280]  不只是說蠟燭的顏色
[00:34:35.280 --> 00:34:41.280]  不是說每個星期日代表什麼意思
[00:34:41.280 --> 00:34:43.280]  教會很厲害
[00:34:43.280 --> 00:34:45.280]  提醒我們
[00:34:45.280 --> 00:34:49.280]  來到將臨期了
[00:34:49.280 --> 00:34:53.280]  等候主的降臨
[00:34:55.280 --> 00:34:57.280]  怎樣等候?
[00:34:57.280 --> 00:35:01.280]  聖經說警醒
[00:35:01.280 --> 00:35:03.280]  我時間到了
[00:35:03.280 --> 00:35:07.280]  不過將臨期剛剛開始
[00:35:07.280 --> 00:35:09.280]  下個星期誰會講到?
[00:35:09.280 --> 00:35:13.280]  還有三個星期
[00:35:13.280 --> 00:35:17.280]  其實可以慢慢和大家討論
[00:35:17.280 --> 00:35:19.280]  什麼叫做警醒?
[00:35:19.280 --> 00:35:21.280]  不准睡覺
[00:35:21.280 --> 00:35:23.280]  不准睡覺
[00:35:23.280 --> 00:35:25.280]  門徒馬上睡著了
[00:35:25.280 --> 00:35:29.280]  要積功德行善事
[00:35:29.280 --> 00:35:31.280]  這個佛家的說法
[00:35:31.280 --> 00:35:35.280]  要勤讀聖經
[00:35:35.280 --> 00:35:37.280]  多多祈禱
[00:35:37.280 --> 00:35:39.280]  不要空手見主
[00:35:39.280 --> 00:35:41.280]  要傳福音救靈魂
[00:35:41.280 --> 00:35:43.280]  不是現在說照命
[00:35:43.280 --> 00:35:45.280]  很多東西可以說下去
[00:35:45.280 --> 00:35:47.280]  什麼叫做警醒?
[00:35:47.280 --> 00:35:49.280]  等候主再來
[00:35:49.280 --> 00:35:51.280]  簡牧師下個星期會講到
[00:35:51.280 --> 00:35:53.280]  交給他
[00:35:53.280 --> 00:35:56.280]  明白嗎?
[00:35:56.280 --> 00:35:58.280]  將臨期不用心急的
[00:35:58.280 --> 00:36:00.280]  我們有四個星期日
[00:36:00.280 --> 00:36:04.280]  來預備學習
[00:36:04.280 --> 00:36:08.280]  怎樣等候主再來
[00:36:08.280 --> 00:36:12.280]  是呀,在疫情當中
[00:36:12.280 --> 00:36:16.280]  是呀,在不安當中
[00:36:16.280 --> 00:36:20.280]  是呀,在國安法之下
[00:36:20.280 --> 00:36:26.280]  是呀,在香港回不了頭
[00:36:26.280 --> 00:36:28.280]  前面不知怎樣
[00:36:28.280 --> 00:36:30.280]  怎樣等候主再來
[00:36:30.280 --> 00:36:34.280]  是呀,我的好朋友去了倫敦
[00:36:34.280 --> 00:36:36.280]  是呀
[00:36:36.280 --> 00:36:42.280]  等候基督降臨
[00:36:42.280 --> 00:36:46.280]  這個事實沒有改變
[00:36:46.280 --> 00:36:54.280]  聖經用了回去預備地方的比喻
[00:36:54.280 --> 00:36:59.280]  聖經用了睡覺的比喻
[00:36:59.280 --> 00:37:05.280]  聖經用新娘的比喻
[00:37:05.280 --> 00:37:08.280]  我希望你明白
[00:37:08.280 --> 00:37:10.280]  不是那件事的本身
[00:37:10.280 --> 00:37:12.280]  不是收拾房子的本身
[00:37:12.280 --> 00:37:15.280]  不是睡覺的本身
[00:37:15.280 --> 00:37:17.280]  不是新娘本身
[00:37:17.280 --> 00:37:19.280]  全部都是等候
[00:37:19.280 --> 00:37:21.280]  期望
[00:37:21.280 --> 00:37:22.280]  起身
[00:37:22.280 --> 00:37:23.280]  新郎來了
[00:37:23.280 --> 00:37:25.280]  所以同類的比喻
[00:37:25.280 --> 00:37:26.280]  新郎來了,你去了哪裡?
[00:37:26.280 --> 00:37:27.280]  去了買油
[00:37:27.280 --> 00:37:29.280]  too bad
[00:37:29.280 --> 00:37:31.280]  主再來
[00:37:31.280 --> 00:37:34.280]  Parousia
[00:37:34.280 --> 00:37:36.280]  Advent
[00:37:36.280 --> 00:37:37.280]  將臨
[00:37:37.280 --> 00:37:39.280]  求主幫助我們
[00:37:39.280 --> 00:37:41.280]  今天我只是想開個頭
[00:37:41.280 --> 00:37:43.280]  年初一
[00:37:43.280 --> 00:37:45.280]  和你恭喜
[00:37:45.280 --> 00:37:47.280]  很開心
[00:37:47.280 --> 00:37:53.280]  我們一起等候基督的降臨
[00:37:53.280 --> 00:37:56.280]  用我中間所用的比喻
[00:37:56.280 --> 00:38:03.280]  諾曼第已經登陸了
[00:38:03.280 --> 00:38:07.280]  V-Day一定會來
[00:38:07.280 --> 00:38:12.280]  我們在中間等待
[00:38:12.280 --> 00:38:19.280]  我們同心一起祈禱
[00:38:19.280 --> 00:38:22.280]  多謝主耶穌
[00:38:22.280 --> 00:38:26.280]  祢降世為人
[00:38:26.280 --> 00:38:31.280]  向我們顯明天父的愛
[00:38:31.280 --> 00:38:35.280]  在十字架上為我們這群罪人
[00:38:35.280 --> 00:38:39.280]  死而復活
[00:38:39.280 --> 00:38:42.280]  讓我們明白祢的救恩
[00:38:42.280 --> 00:38:47.280]  實在是白白臨到我們
[00:38:47.280 --> 00:38:50.280]  不配的人
[00:38:50.280 --> 00:38:52.280]  但又是這麼確實
[00:38:52.280 --> 00:38:54.280]  因為我們作為你的兒女
[00:38:54.280 --> 00:38:58.280]  今天坐在希伯倫堂參加崇拜
[00:38:58.280 --> 00:39:01.280]  我們都可以數算
[00:39:01.280 --> 00:39:05.280]  你在我們身上
[00:39:05.280 --> 00:39:10.280]  所成就莫大的恩典
[00:39:10.280 --> 00:39:12.280]  多謝你
[00:39:12.280 --> 00:39:15.280]  我們知道這不是單單說過去
[00:39:15.280 --> 00:39:18.280]  其實面對將來
[00:39:18.280 --> 00:39:22.280]  今天我們在你的面前聚集
[00:39:22.280 --> 00:39:26.280]  我們點起張臨祈的第一支蠟燭
[00:39:26.280 --> 00:39:33.280]  我們等候的是主的在來
[00:39:33.280 --> 00:39:36.280]  正如你所應許
[00:39:36.280 --> 00:39:40.280]  又正如聖經的教導
[00:39:40.280 --> 00:39:46.280]  教會作為基督的身輔
[00:39:46.280 --> 00:39:50.280]  我們警醒等候
[00:39:50.280 --> 00:39:54.280]  讓我們向祢打開我們的心
[00:39:54.280 --> 00:39:59.280]  在前面還有幾個主日的時間
[00:39:59.280 --> 00:40:02.280]  聖誕未曾到
[00:40:02.280 --> 00:40:04.280]  我們學習
[00:40:04.280 --> 00:40:09.280]  在你的說話的教導當中
[00:40:09.280 --> 00:40:12.280]  怎樣等候你
[00:40:12.280 --> 00:40:17.280]  怎樣警醒求主的聖靈
[00:40:17.280 --> 00:40:20.280]  真理的保衛師
[00:40:20.280 --> 00:40:22.280]  引導我們
[00:40:22.280 --> 00:40:28.280]  明白進入聖經的話語當中
[00:40:28.280 --> 00:40:30.280]  多謝你
[00:40:30.280 --> 00:40:33.280]  多謝你今天在我們中間
[00:40:33.280 --> 00:40:38.280]  保守大靈與我們同在
[00:40:38.280 --> 00:40:43.280]  我們獻上心裏面對你的呼求
[00:40:43.280 --> 00:40:47.280]  深信你已經垂聽
[00:40:47.280 --> 00:40:51.280]  奉耶穌基督得聖的名字祈求
[00:40:51.280 --> 00:40:53.280]  阿們
[00:40:53.280 --> 00:40:55.280]  多謝
[00:40:55.280 --> 00:40:57.280]  多謝
[00:40:57.280 --> 00:41:00.280]  (字幕由 Amara.org 社群提供)

