
[00:00:00.000 --> 00:00:03.000]  我相信這兩年大家都經過了很多
[00:20:58.000 --> 00:21:00.000]  再打前面
[00:21:00.000 --> 00:21:03.000]  我說真的非常殘酷 為什麼要這樣做呢
[00:21:03.000 --> 00:21:06.000]  以賽亞書53章說
[00:21:06.000 --> 00:21:09.000]  他承認擔當我們憂患 背負我們痛苦
[00:21:09.000 --> 00:21:12.000]  我們卻以為他受責罰 被神擊打苦袋
[00:21:12.000 --> 00:21:16.000]  哪知他為我們過分受害 為我們罪孽壓傷
[00:21:16.000 --> 00:21:18.000]  因他受的刑罰我們得平安
[00:21:18.000 --> 00:21:21.000]  他受的鞭傷我們得醫治
[00:21:21.000 --> 00:21:25.000]  耶穌本身是無罪 他的泥是為我們而受的
[00:21:25.000 --> 00:21:27.000]  他為我們受苦的
[00:21:27.000 --> 00:21:30.000]  所以我覺得我們不單要接受耶穌的愛
[00:21:30.000 --> 00:21:32.000]  而且要感激耶穌的愛
[00:21:32.000 --> 00:21:34.000]  有一次我女兒去踩單車
[00:21:34.000 --> 00:21:36.000]  小孩子踩的三輪單車
[00:21:36.000 --> 00:21:38.000]  踩著踩著下雨
[00:21:38.000 --> 00:21:40.000]  下雨就遇到爸爸
[00:21:40.000 --> 00:21:42.000]  我就知道會下雨 可能會下雨
[00:21:42.000 --> 00:21:44.000]  所以我拿了一把傘
[00:21:44.000 --> 00:21:46.000]  但我蠢在一把傘
[00:21:46.000 --> 00:21:48.000]  不是兩把
[00:21:48.000 --> 00:21:50.000]  我女兒很小的時候
[00:21:50.000 --> 00:21:53.000]  很小的時候 你知道小女孩很可愛
[00:21:53.000 --> 00:21:55.000]  坐著單車下雨 怎麼辦呢
[00:21:55.000 --> 00:21:57.000]  我只有一把傘
[00:21:57.000 --> 00:21:59.000]  我就開了一把傘
[00:21:59.000 --> 00:22:01.000]  但我又不能這樣遮著她
[00:22:01.000 --> 00:22:03.000]  我只能這樣遮著她
[00:22:03.000 --> 00:22:05.000]  一直到她回到家
[00:22:05.000 --> 00:22:07.000]  我全身濕了
[00:22:07.000 --> 00:22:09.000]  我覺得我女兒很天真
[00:22:09.000 --> 00:22:11.000]  轉過頭看著爸爸
[00:22:11.000 --> 00:22:13.000]  爸爸你怎麼濕了
[00:22:13.000 --> 00:22:15.000]  為什麼你這麼濕
[00:22:15.000 --> 00:22:17.000]  我答很簡單
[00:22:17.000 --> 00:22:19.000]  因為爸爸愛你
[00:22:19.000 --> 00:22:21.000]  我整個人在傘外邊
[00:22:21.000 --> 00:22:23.000]  一路遮著她
[00:22:23.000 --> 00:22:25.000]  我女兒今天知道
[00:22:25.000 --> 00:22:27.000]  她知道爸爸疼她
[00:22:27.000 --> 00:22:29.000]  我很感激我女兒
[00:22:29.000 --> 00:22:31.000]  接受她的愛 也感激我的愛
[00:22:31.000 --> 00:22:33.000]  今天耶穌同樣愛我們
[00:22:33.000 --> 00:22:35.000]  他愛我們
[00:22:35.000 --> 00:22:37.000]  以致他願意來
[00:22:37.000 --> 00:22:39.000]  雖然他知道死了他也願意來
[00:22:39.000 --> 00:22:41.000]  為什麼來呢 他是擔當我們的罪
[00:22:41.000 --> 00:22:43.000]  擔當我們的罪
[00:22:43.000 --> 00:22:45.000]  有時跟朋友說這些話
[00:22:45.000 --> 00:22:47.000]  人們就很反感
[00:22:47.000 --> 00:22:49.000]  總是你們來教會 總是說我有罪
[00:22:49.000 --> 00:22:51.000]  說好像不行 為什麼一定要這樣說呢
[00:22:51.000 --> 00:22:55.000]  因為我覺得耶穌做了這麼多事
[00:22:55.000 --> 00:22:57.000]  為了解決我們的罪
[00:22:57.000 --> 00:22:59.000]  為什麼不說呢
[00:22:59.000 --> 00:23:01.000]  不說就對不起耶穌
[00:23:01.000 --> 00:23:03.000]  你明不明
[00:23:03.000 --> 00:23:05.000]  他為你做這一切
[00:23:05.000 --> 00:23:07.000]  就是為了解決我們的罪
[00:23:07.000 --> 00:23:09.000]  你不去接受這件事
[00:23:09.000 --> 00:23:11.000]  不說明這件事
[00:23:11.000 --> 00:23:13.000]  就好像浪費了他的心意
[00:23:13.000 --> 00:23:15.000]  人一生當中
[00:23:15.000 --> 00:23:17.000]  多不少總會做錯事
[00:23:17.000 --> 00:23:19.000]  總會錯過很多事
[00:23:19.000 --> 00:23:21.000]  不只是你做錯事
[00:23:21.000 --> 00:23:23.000]  其實錯過也是問題
[00:23:23.000 --> 00:23:25.000]  我再說 不只是做錯
[00:23:25.000 --> 00:23:27.000]  錯過也是罪
[00:23:27.000 --> 00:23:29.000]  罪不只是我犯了法
[00:23:29.000 --> 00:23:31.000]  如果你沒有守規矩
[00:23:31.000 --> 00:23:33.000]  是不是罪 也是罪
[00:23:33.000 --> 00:23:35.000]  開車開得太快 或者你沒有交稅
[00:23:35.000 --> 00:23:37.000]  應該做的沒有做也是罪
[00:23:37.000 --> 00:23:39.000]  不應該做的做了也是罪
[00:23:39.000 --> 00:23:41.000]  英文叫做commission and omission
[00:23:41.000 --> 00:23:43.000]  commission就是你commit了一件事
[00:23:43.000 --> 00:23:45.000]  omission就是你omit了一件事
[00:23:45.000 --> 00:23:47.000]  應做不做 不應做做
[00:23:47.000 --> 00:23:49.000]  背後都是罪
[00:23:49.000 --> 00:23:51.000]  有時候有人說我沒有罪
[00:23:51.000 --> 00:23:53.000]  你看看聖經所說的
[00:23:53.000 --> 00:23:55.000]  母親情都是罪
[00:23:55.000 --> 00:23:57.000]  背後說人也是罪
[00:23:57.000 --> 00:23:59.000]  很多事都是
[00:23:59.000 --> 00:24:01.000]  你不應該做的做了也是
[00:24:01.000 --> 00:24:03.000]  你應該做的不做也是罪
[00:24:03.000 --> 00:24:05.000]  有些人說基督教有很多要求
[00:24:05.000 --> 00:24:07.000]  就算基督教不要求
[00:24:07.000 --> 00:24:09.000]  你問自己
[00:24:09.000 --> 00:24:11.000]  有沒有做過自己知道不對的事
[00:24:11.000 --> 00:24:13.000]  我自己常常都有
[00:24:13.000 --> 00:24:15.000]  甚至現在都有
[00:24:15.000 --> 00:24:17.000]  當然不是很過份的那些
[00:24:17.000 --> 00:24:21.000]  明明那塊五花腩不應該吃的都放進口裡
[00:24:21.000 --> 00:24:23.000]  不經意放的
[00:24:23.000 --> 00:24:25.000]  不是故意的 不過不經意
[00:24:25.000 --> 00:24:27.000]  不知不覺手夾住口又會張開
[00:24:27.000 --> 00:24:29.000]  不知不覺又放進去
[00:24:29.000 --> 00:24:31.000]  又會吞進肚子裡
[00:24:31.000 --> 00:24:33.000]  那些是小事
[00:24:33.000 --> 00:24:35.000]  但有些大事大件一點
[00:24:35.000 --> 00:24:37.000]  我們都常常有做
[00:24:37.000 --> 00:24:39.000]  有時候明知那個人不是這樣我們都不會幫他
[00:24:39.000 --> 00:24:41.000]  我們沒有憐憫的心
[00:24:41.000 --> 00:24:43.000]  沒有同情的心
[00:24:43.000 --> 00:24:45.000]  民災樂禍 我見過那些人是這樣的
[00:24:45.000 --> 00:24:47.000]  哪裡哪裡疫情
[00:24:47.000 --> 00:24:49.000]  幸好不是我這裡
[00:24:49.000 --> 00:24:51.000]  有沒有聽過常常這樣說的
[00:24:51.000 --> 00:24:53.000]  幸好不是我
[00:24:53.000 --> 00:24:55.000]  甚至基督徒不要說感謝神
[00:24:55.000 --> 00:24:57.000]  感謝神 加拿大爆了
[00:24:57.000 --> 00:24:59.000]  幸好不是香港
[00:24:59.000 --> 00:25:01.000]  這些是什麼 沒有憐憫的心
[00:25:01.000 --> 00:25:03.000]  是不是 不可以這樣
[00:25:03.000 --> 00:25:05.000]  我去年回來的時候
[00:25:05.000 --> 00:25:07.000]  去年二月份我回來
[00:25:07.000 --> 00:25:09.000]  我回來的時候那些人勸我不要回來
[00:25:09.000 --> 00:25:11.000]  因為剛剛開始
[00:25:11.000 --> 00:25:13.000]  香港都是不穩定
[00:25:13.000 --> 00:25:15.000]  我還在機場的時候有個牧師給我電話
[00:25:15.000 --> 00:25:17.000]  他說我們剛剛停止了聚會
[00:25:17.000 --> 00:25:19.000]  你還回不回
[00:25:19.000 --> 00:25:21.000]  我說我check in了
[00:25:21.000 --> 00:25:23.000]  回來就對著一個沒有人的台講話
[00:25:23.000 --> 00:25:25.000]  只能夠直播
[00:25:25.000 --> 00:25:27.000]  但沒有人
[00:25:27.000 --> 00:25:29.000]  那我也回
[00:25:29.000 --> 00:25:31.000]  當初那些人勸我不要回
[00:25:31.000 --> 00:25:33.000]  我說我明白你們的心意
[00:25:33.000 --> 00:25:35.000]  既然教會繼續聚會我就要回
[00:25:35.000 --> 00:25:37.000]  當我決定回
[00:25:37.000 --> 00:25:39.000]  很多人說
[00:25:39.000 --> 00:25:41.000]  徐迪兄你幫我戴口罩
[00:25:41.000 --> 00:25:43.000]  去年二月份買不到口罩
[00:25:43.000 --> 00:25:45.000]  香港
[00:25:45.000 --> 00:25:47.000]  你幫我戴 我戴了兩個大行李箱
[00:25:47.000 --> 00:25:49.000]  超大型的行李箱
[00:25:49.000 --> 00:25:51.000]  我借我自己沒有的
[00:25:51.000 --> 00:25:53.000]  最大那個兩個行李箱全部滿了口罩
[00:25:53.000 --> 00:25:55.000]  還有洗手液
[00:25:55.000 --> 00:25:57.000]  有幾大瓶的洗手液
[00:25:57.000 --> 00:25:59.000]  口罩 手套全部塞滿了
[00:25:59.000 --> 00:26:01.000]  我自己行李就是一個carry on
[00:26:01.000 --> 00:26:03.000]  就幫人帶回來
[00:26:03.000 --> 00:26:05.000]  有時我們看到這些
[00:26:05.000 --> 00:26:07.000]  你記住我講的犯罪
[00:26:07.000 --> 00:26:09.000]  不只是commission
[00:26:09.000 --> 00:26:11.000]  應做不做 應不應做
[00:26:11.000 --> 00:26:13.000]  你都是罪
[00:26:13.000 --> 00:26:15.000]  這些罪是沒有結果的
[00:26:15.000 --> 00:26:17.000]  結果是耶穌要來到我們當中
[00:26:17.000 --> 00:26:19.000]  為我們承擔罪的結果
[00:26:19.000 --> 00:26:21.000]  以致我們將來可以和神和好
[00:26:21.000 --> 00:26:23.000]  可以回到神的面前
[00:26:23.000 --> 00:26:25.000]  人生中會做錯很多事
[00:26:25.000 --> 00:26:27.000]  人生中會錯過很多事
[00:26:27.000 --> 00:26:29.000]  但千萬不要錯過神的愛
[00:26:29.000 --> 00:26:31.000]  不要錯過神的愛
[00:26:31.000 --> 00:26:33.000]  我們知道有時我們去
[00:26:33.000 --> 00:26:35.000]  其他地方
[00:26:35.000 --> 00:26:37.000]  我們會錯過一些景點
[00:26:37.000 --> 00:26:39.000]  去北京
[00:26:39.000 --> 00:26:41.000]  有人說不要錯過長城
[00:26:41.000 --> 00:26:43.000]  我去過兩次
[00:26:43.000 --> 00:26:45.000]  我覺得可以不去就不去
[00:26:45.000 --> 00:26:47.000]  因為年紀大了
[00:26:47.000 --> 00:26:49.000]  那些樓梯真的走不到
[00:26:49.000 --> 00:26:51.000]  有時那些樓梯是很邪的
[00:26:51.000 --> 00:26:53.000]  你上到上面
[00:26:53.000 --> 00:26:55.000]  看不到底的
[00:26:55.000 --> 00:26:57.000]  怎樣下去
[00:26:57.000 --> 00:26:59.000]  我不敢
[00:26:59.000 --> 00:27:01.000]  有人說去北京
[00:27:01.000 --> 00:27:03.000]  必去長城做好漢
[00:27:03.000 --> 00:27:05.000]  去香港必去山頂看夜景
[00:27:05.000 --> 00:27:07.000]  來香港不會看夜景
[00:27:07.000 --> 00:27:09.000]  好像沒有來過香港
[00:27:09.000 --> 00:27:11.000]  香港夜景真的好美
[00:27:11.000 --> 00:27:13.000]  來多倫多不要錯過什麼呢
[00:27:13.000 --> 00:27:15.000]  就是風沙龍蝦
[00:27:15.000 --> 00:27:17.000]  那個龍蝦山
[00:27:17.000 --> 00:27:19.000]  真的很好吃
[00:27:19.000 --> 00:27:21.000]  那些人經常說來吧
[00:27:21.000 --> 00:27:23.000]  熊哥來過吧
[00:27:23.000 --> 00:27:25.000]  他一個星期吃了三餐
[00:27:25.000 --> 00:27:27.000]  吃到我說你真的很好吃
[00:27:27.000 --> 00:27:29.000]  因為真的太好吃了
[00:27:29.000 --> 00:27:31.000]  又便宜又划算
[00:27:31.000 --> 00:27:33.000]  很多餐牌裡面
[00:27:33.000 --> 00:27:35.000]  有一個必食推介
[00:27:35.000 --> 00:27:37.000]  有一個手指公
[00:27:37.000 --> 00:27:39.000]  一定要吃的
[00:27:39.000 --> 00:27:41.000]  人生中很多東西都很美麗
[00:27:41.000 --> 00:27:43.000]  你不要錯過神的愛
[00:27:43.000 --> 00:27:45.000]  不要錯過神的愛
[00:27:45.000 --> 00:27:47.000]  剛才那堂歲月無情
[00:27:47.000 --> 00:27:49.000]  我說人生總會走完的
[00:27:49.000 --> 00:27:51.000]  但人生不要只是走完
[00:27:51.000 --> 00:27:53.000]  不要只是走完
[00:27:53.000 --> 00:27:55.000]  剛才我也提過
[00:27:55.000 --> 00:27:57.000]  很多東西我們要珍惜的
[00:27:57.000 --> 00:27:59.000]  不單是人生之中
[00:27:59.000 --> 00:28:01.000]  而且是人生之後
[00:28:01.000 --> 00:28:03.000]  都要珍惜
[00:28:03.000 --> 00:28:05.000]  都要把握的
[00:28:05.000 --> 00:28:07.000]  人要珍惜眼前人
[00:28:07.000 --> 00:28:09.000]  人都要珍惜天上神
[00:28:09.000 --> 00:28:11.000]  而且要在一生之中珍惜
[00:28:11.000 --> 00:28:13.000]  不要機會過了
[00:28:13.000 --> 00:28:15.000]  才想說回頭
[00:28:15.000 --> 00:28:17.000]  有沒有試過考試
[00:28:17.000 --> 00:28:19.000]  當然有
[00:28:19.000 --> 00:28:21.000]  大部分都讀過書
[00:28:21.000 --> 00:28:23.000]  小學都要考試
[00:28:23.000 --> 00:28:25.000]  考試最痛苦是什麼呢
[00:28:25.000 --> 00:28:27.000]  就是考完試出來做什麼
[00:28:27.000 --> 00:28:29.000]  一對答案
[00:28:29.000 --> 00:28:31.000]  一對答案就是錯了
[00:28:31.000 --> 00:28:33.000]  或者是打了一份卷
[00:28:33.000 --> 00:28:35.000]  不懂回答
[00:28:35.000 --> 00:28:37.000]  因為沒有讀
[00:28:37.000 --> 00:28:39.000]  貼錯了
[00:28:39.000 --> 00:28:41.000]  告訴你這些後悔是沒用的
[00:28:41.000 --> 00:28:43.000]  人要珍惜眼前人
[00:28:43.000 --> 00:28:45.000]  人要珍惜天上神
[00:28:45.000 --> 00:28:47.000]  要在一生之中珍惜
[00:28:47.000 --> 00:28:49.000]  我認識一位
[00:28:49.000 --> 00:28:51.000]  教會的女士
[00:28:51.000 --> 00:28:53.000]  有一次她和女兒去參加安息禮拜
[00:28:53.000 --> 00:28:55.000]  去安葬禮
[00:28:55.000 --> 00:28:57.000]  在墓園和女兒走一圈
[00:28:57.000 --> 00:28:59.000]  看看墓碑
[00:28:59.000 --> 00:29:01.000]  看看不同的人
[00:29:01.000 --> 00:29:03.000]  她就四處走走
[00:29:03.000 --> 00:29:05.000]  走到墓碑前
[00:29:05.000 --> 00:29:07.000]  看到一種很美的花
[00:29:07.000 --> 00:29:09.000]  她和女兒說
[00:29:09.000 --> 00:29:11.000]  媽媽很喜歡這種花
[00:29:11.000 --> 00:29:13.000]  女兒那時候跟我說
[00:29:13.000 --> 00:29:15.000]  如果我沒記錯大概八九歲
[00:29:15.000 --> 00:29:17.000]  還是十歲
[00:29:17.000 --> 00:29:19.000]  她說女兒很快反應
[00:29:19.000 --> 00:29:21.000]  媽媽我愛你
[00:29:21.000 --> 00:29:23.000]  當你死了我一定會買花擺在墓前
[00:29:23.000 --> 00:29:25.000]  我那位朋友
[00:29:25.000 --> 00:29:27.000]  他就看著女兒
[00:29:27.000 --> 00:29:29.000]  女兒你愛媽媽不要等媽媽死
[00:29:29.000 --> 00:29:31.000]  可不可以等媽媽死之前買給我
[00:29:31.000 --> 00:29:33.000]  人做很多事
[00:29:33.000 --> 00:29:35.000]  不單是人生之中
[00:29:35.000 --> 00:29:37.000]  人生之後
[00:29:37.000 --> 00:29:39.000]  人生當中
[00:29:39.000 --> 00:29:41.000]  來預備
[00:29:41.000 --> 00:29:43.000]  2018年是我媽媽過世
[00:29:43.000 --> 00:29:45.000]  我媽媽三年前
[00:29:45.000 --> 00:29:47.000]  離開世界年尾的時候
[00:29:47.000 --> 00:29:49.000]  安息禮拜十月一號
[00:29:49.000 --> 00:29:51.000]  安息禮拜裡面
[00:29:51.000 --> 00:29:53.000]  我自己很感恩
[00:29:53.000 --> 00:29:55.000]  我六兄弟姐妹
[00:29:55.000 --> 00:29:57.000]  我們都很疼愛
[00:29:57.000 --> 00:29:59.000]  對爸爸媽媽都很孝順
[00:29:59.000 --> 00:30:01.000]  爸爸媽媽晚年我們都好好照顧他們
[00:30:01.000 --> 00:30:03.000]  我爸爸中風
[00:30:03.000 --> 00:30:05.000]  半身不遂
[00:30:05.000 --> 00:30:07.000]  坐輪椅很多年
[00:30:07.000 --> 00:30:09.000]  我們都會去探望爸爸
[00:30:09.000 --> 00:30:11.000]  陪他各樣的事
[00:30:11.000 --> 00:30:13.000]  幫他做運動 幫他散步
[00:30:13.000 --> 00:30:15.000]  媽媽老的時候就是老人癡呆
[00:30:15.000 --> 00:30:17.000]  老人癡呆都很嚴重
[00:30:17.000 --> 00:30:19.000]  我記得安息禮拜裡面
[00:30:19.000 --> 00:30:21.000]  我剛剛去了溫哥華
[00:30:21.000 --> 00:30:23.000]  回來就負責安息禮拜
[00:30:23.000 --> 00:30:25.000]  安息禮拜裡面
[00:30:25.000 --> 00:30:27.000]  我們六兄弟姐妹都來了
[00:30:27.000 --> 00:30:29.000]  媽媽晚年的時候
[00:30:29.000 --> 00:30:31.000]  大姐姐才過來
[00:30:31.000 --> 00:30:33.000]  我大姐姐已經70歲
[00:30:33.000 --> 00:30:35.000]  她就來照顧媽媽
[00:30:35.000 --> 00:30:37.000]  不容易照顧一個老人癡呆的老人家
[00:30:37.000 --> 00:30:39.000]  而且我媽媽是
[00:30:39.000 --> 00:30:41.000]  挺有份量的一個人
[00:30:41.000 --> 00:30:43.000]  挺重的一個人
[00:30:43.000 --> 00:30:45.000]  她真的照顧我媽媽
[00:30:45.000 --> 00:30:47.000]  每一次知道我媽媽喜歡吃東西
[00:30:47.000 --> 00:30:49.000]  每天都是
[00:30:49.000 --> 00:30:51.000]  三個菜一個湯煮給她
[00:30:51.000 --> 00:30:53.000]  份量很小 但是做得很好
[00:30:53.000 --> 00:30:55.000]  很正直 我大姐姐很孝順
[00:30:55.000 --> 00:30:57.000]  我三姐姐又去照顧我媽媽
[00:30:57.000 --> 00:30:59.000]  因為我大姐姐說太累了
[00:30:59.000 --> 00:31:01.000]  三姐姐就去換班
[00:31:01.000 --> 00:31:03.000]  從香港飛過去
[00:31:03.000 --> 00:31:05.000]  我三姐姐是有潔癖的
[00:31:05.000 --> 00:31:07.000]  老人家年紀老了
[00:31:07.000 --> 00:31:09.000]  你應該知道是很麻煩 很難處理
[00:31:09.000 --> 00:31:11.000]  但我三姐姐就很用心處理
[00:31:11.000 --> 00:31:13.000]  安息禮拜那天
[00:31:13.000 --> 00:31:15.000]  我們六兄弟姐妹都懷念媽媽
[00:31:15.000 --> 00:31:17.000]  哭得很厲害
[00:31:17.000 --> 00:31:19.000]  我們現在傳一些照片
[00:31:19.000 --> 00:31:21.000]  很多照片傳來傳去
[00:31:21.000 --> 00:31:23.000]  大家懷念母親
[00:31:23.000 --> 00:31:25.000]  安息禮拜那天我講完之後
[00:31:25.000 --> 00:31:27.000]  我大姐姐過來
[00:31:27.000 --> 00:31:29.000]  跟我說一句話 她說
[00:31:29.000 --> 00:31:31.000]  其實媽媽去世了我們都不捨得
[00:31:31.000 --> 00:31:33.000]  其實大姐姐過來
[00:31:33.000 --> 00:31:35.000]  其實都很傷心
[00:31:35.000 --> 00:31:37.000]  因為真的很不捨得媽媽
[00:31:37.000 --> 00:31:39.000]  但剛才你分享那裡提到的幾個字
[00:31:39.000 --> 00:31:41.000]  令我很有安慰
[00:31:41.000 --> 00:31:43.000]  我大姐姐說了什麼你很有安慰
[00:31:43.000 --> 00:31:45.000]  她裡面提了八個字
[00:31:45.000 --> 00:31:47.000]  她說我媽媽安享晚年
[00:31:47.000 --> 00:31:49.000]  安息主懷
[00:31:49.000 --> 00:31:51.000]  她說這八個字
[00:31:51.000 --> 00:31:53.000]  令我們很有安慰
[00:31:53.000 --> 00:31:55.000]  我三姐姐又說
[00:31:55.000 --> 00:31:57.000]  其實我們媽媽真的過得很好
[00:31:57.000 --> 00:31:59.000]  我媽媽所有的
[00:31:59.000 --> 00:32:01.000]  同樣我盼望每一個人都可以有
[00:32:01.000 --> 00:32:03.000]  能夠安享晚年
[00:32:03.000 --> 00:32:05.000]  安息主懷
[00:32:05.000 --> 00:32:07.000]  人生過得好
[00:32:07.000 --> 00:32:09.000]  人生之後都可以好
[00:32:09.000 --> 00:32:11.000]  我岳父是92歲才信耶穌
[00:32:11.000 --> 00:32:13.000]  他很硬的
[00:32:13.000 --> 00:32:15.000]  你知不知道
[00:32:15.000 --> 00:32:17.000]  我記得我和我太太結婚的時候
[00:32:17.000 --> 00:32:19.000]  他來6月25日1988年
[00:32:19.000 --> 00:32:21.000]  他來我還記得在教堂外面
[00:32:21.000 --> 00:32:23.000]  他一直在那裡吸煙
[00:32:23.000 --> 00:32:25.000]  他叫我做William
[00:32:25.000 --> 00:32:27.000]  他不懂叫William
[00:32:27.000 --> 00:32:29.000]  William過來就跟你說
[00:32:29.000 --> 00:32:31.000]  什麼事啊 我告訴你
[00:32:31.000 --> 00:32:33.000]  我一輩子最討厭教會
[00:32:33.000 --> 00:32:35.000]  我不會進教會的
[00:32:35.000 --> 00:32:37.000]  這次他又說很直
[00:32:37.000 --> 00:32:39.000]  我岳父說話很大聲
[00:32:39.000 --> 00:32:41.000]  我不是給你面子
[00:32:41.000 --> 00:32:43.000]  我又不是給你面子的神
[00:32:43.000 --> 00:32:45.000]  我給我的女兒面子
[00:32:45.000 --> 00:32:47.000]  去一次
[00:32:47.000 --> 00:32:49.000]  我去了教堂
[00:32:49.000 --> 00:32:51.000]  我這個岳父怎麼信耶穌
[00:32:51.000 --> 00:32:53.000]  他自己很本事 做生意很成功
[00:32:53.000 --> 00:32:55.000]  他是很
[00:32:55.000 --> 00:32:57.000]  我不想用亞渣這個字
[00:32:57.000 --> 00:32:59.000]  他是很主觀的一個人
[00:32:59.000 --> 00:33:01.000]  我們一直都很想他信耶穌
[00:33:01.000 --> 00:33:03.000]  後來我記得到了晚年的時候
[00:33:03.000 --> 00:33:05.000]  他也是中風
[00:33:05.000 --> 00:33:07.000]  家人就不是怎麼理他
[00:33:07.000 --> 00:33:09.000]  我記得我們就找了教會的一個姐妹
[00:33:09.000 --> 00:33:11.000]  姓盧的 盧太
[00:33:11.000 --> 00:33:13.000]  去探望他
[00:33:13.000 --> 00:33:15.000]  他買了一條魚去探望他
[00:33:15.000 --> 00:33:17.000]  我不說太多了
[00:33:17.000 --> 00:33:19.000]  總之就跟他說一樣東西
[00:33:19.000 --> 00:33:21.000]  何生 何伯
[00:33:21.000 --> 00:33:23.000]  做人又這麼成功
[00:33:23.000 --> 00:33:25.000]  我岳父當然很喜歡聽 別人讚他
[00:33:25.000 --> 00:33:27.000]  哇 你的生意做得這麼好
[00:33:27.000 --> 00:33:29.000]  一直在那裡說
[00:33:29.000 --> 00:33:31.000]  說完之後 你的房子又漂亮
[00:33:31.000 --> 00:33:33.000]  人生過得這麼好
[00:33:33.000 --> 00:33:35.000]  如果你也相信耶穌
[00:33:35.000 --> 00:33:37.000]  人生就完美了
[00:33:37.000 --> 00:33:39.000]  人生過得好
[00:33:39.000 --> 00:33:41.000]  人生之後也要好
[00:33:41.000 --> 00:33:43.000]  何伯你看我
[00:33:43.000 --> 00:33:45.000]  我都八十多歲了 我都相信耶穌了
[00:33:45.000 --> 00:33:47.000]  所以現在我人生都是這樣
[00:33:47.000 --> 00:33:49.000]  大家一起都這樣
[00:33:49.000 --> 00:33:51.000]  好好過好不好
[00:33:51.000 --> 00:33:53.000]  想不到我岳父說
[00:33:53.000 --> 00:33:55.000]  是喔
[00:33:55.000 --> 00:33:57.000]  他又肯聽多一點 慢慢聽
[00:33:57.000 --> 00:33:59.000]  然後他就肯信耶穌
[00:33:59.000 --> 00:34:01.000]  其實他還有一個很好朋友
[00:34:01.000 --> 00:34:03.000]  也是和他差不多脾氣
[00:34:03.000 --> 00:34:05.000]  劉伯 他也相信耶穌
[00:34:05.000 --> 00:34:07.000]  很感人的事
[00:34:07.000 --> 00:34:09.000]  然後我岳母也相信耶穌
[00:34:09.000 --> 00:34:11.000]  覺得是不可能的
[00:34:11.000 --> 00:34:13.000]  但是叫做Amazing Grace
[00:34:13.000 --> 00:34:15.000]  所以很奇異的
[00:34:15.000 --> 00:34:17.000]  我們知道一件事
[00:34:17.000 --> 00:34:19.000]  我們不要讓他錯過
[00:34:19.000 --> 00:34:21.000]  既然是這樣
[00:34:21.000 --> 00:34:23.000]  我們今生之中要活得好
[00:34:23.000 --> 00:34:25.000]  今生之後都要走得好
[00:34:25.000 --> 00:34:27.000]  怎麼可以做呢
[00:34:27.000 --> 00:34:29.000]  約翰福音一章十二節說
[00:34:29.000 --> 00:34:31.000]  凡是接待他 信他明的人
[00:34:31.000 --> 00:34:33.000]  他就賜他權並做神的兒女
[00:34:33.000 --> 00:34:35.000]  信他明 什麼意思呢
[00:34:35.000 --> 00:34:37.000]  你接受耶穌吧 接受耶穌
[00:34:37.000 --> 00:34:39.000]  什麼意思呢 就是你信他的名字
[00:34:39.000 --> 00:34:41.000]  什麼叫信他的名字呢
[00:34:41.000 --> 00:34:43.000]  就是信他名字所說的東西
[00:34:43.000 --> 00:34:45.000]  所代表的東西 耶穌的名字是什麼意思
[00:34:45.000 --> 00:34:47.000]  救主嘛 救世主嘛
[00:34:47.000 --> 00:34:49.000]  當你信他要救 你要信兩樣東西
[00:34:49.000 --> 00:34:51.000]  第一 我需要他救 我承認我有錯
[00:34:51.000 --> 00:34:53.000]  我承認我有罪
[00:34:53.000 --> 00:34:55.000]  第二就是他是來為我死的
[00:34:55.000 --> 00:34:57.000]  開了藥你不吃
[00:34:57.000 --> 00:34:59.000]  好像我這次來
[00:34:59.000 --> 00:35:01.000]  腳趾尾損了
[00:35:01.000 --> 00:35:03.000]  穿了鞋子走路很不舒服
[00:35:03.000 --> 00:35:05.000]  我老婆說有膠布的
[00:35:05.000 --> 00:35:07.000]  我們樓下有萬寧的
[00:35:07.000 --> 00:35:09.000]  有屈臣氏的
[00:35:09.000 --> 00:35:11.000]  買塊膠布黏吧
[00:35:11.000 --> 00:35:13.000]  出膠布是給你黏的
[00:35:13.000 --> 00:35:15.000]  耶穌是來為你死的
[00:35:15.000 --> 00:35:17.000]  你要接受 你要信他
[00:35:17.000 --> 00:35:19.000]  我是有錯
[00:35:19.000 --> 00:35:21.000]  我是會離開的人生
[00:35:21.000 --> 00:35:23.000]  我要接受耶穌為我的死
[00:35:23.000 --> 00:35:25.000]  以致我能夠面對我的神
[00:35:25.000 --> 00:35:27.000]  我能夠面對他的審判
[00:35:27.000 --> 00:35:29.000]  雖然無情 人間是有愛的
[00:35:29.000 --> 00:35:31.000]  耶穌明知死他也來
[00:35:31.000 --> 00:35:33.000]  而今天如果在在有未信的朋友
[00:35:33.000 --> 00:35:35.000]  你是可以信他
[00:35:35.000 --> 00:35:37.000]  你是可以接受他
[00:35:37.000 --> 00:35:39.000]  我四十多年前
[00:35:39.000 --> 00:35:41.000]  我是四十六年前信了耶穌
[00:35:41.000 --> 00:35:43.000]  到今天 我可以說我講耶穌講到今天
[00:35:43.000 --> 00:35:45.000]  為什麼呢 我知道這件事真的對我好
[00:35:45.000 --> 00:35:47.000]  他不但改變我今生
