
[00:00:00.000 --> 00:00:07.360]  在特朗普的龍捲風暴下
[00:20:32.680 --> 00:20:34.040]  你再看下去
[00:20:34.040 --> 00:20:36.840]  連尼尼眉的王
[00:20:36.840 --> 00:20:38.040]  身先持罪
[00:20:38.040 --> 00:20:39.720]  認罪悔改
[00:20:39.720 --> 00:20:44.840]  在悔改當中去懺悔
[00:20:44.840 --> 00:20:46.600]  留意細節
[00:20:46.600 --> 00:20:49.960]  特別形容
[00:20:49.960 --> 00:20:52.680]  尼尼眉城是一個大城
[00:20:52.680 --> 00:20:55.880]  大城走三天
[00:20:55.880 --> 00:21:01.400]  約拿走了幾天
[00:21:01.400 --> 00:21:05.160]  約拿進城走了一天
[00:21:05.160 --> 00:21:07.640]  打斧頭
[00:21:07.640 --> 00:21:09.080]  還沒走完
[00:21:09.080 --> 00:21:10.680]  收工了
[00:21:10.680 --> 00:21:12.760]  宣告說再過四十天
[00:21:12.760 --> 00:21:16.120]  尼尼眉要傾覆了
[00:21:16.120 --> 00:21:17.640]  這個訊息
[00:21:17.640 --> 00:21:19.400]  也是打斧頭
[00:21:19.400 --> 00:21:22.120]  只講神的審判
[00:21:22.120 --> 00:21:26.120]  不講神的慈愛
[00:21:26.120 --> 00:21:28.600]  與及赦罪
[00:21:28.600 --> 00:21:30.520]  為什麼?
[00:21:30.520 --> 00:21:31.960]  約拿情義結
[00:21:31.960 --> 00:21:33.720]  我心有不甘
[00:21:33.720 --> 00:21:34.680]  我是不服氣的
[00:21:34.680 --> 00:21:36.280]  我是不想去的
[00:21:36.280 --> 00:21:38.120]  你教迫我去就去
[00:21:38.120 --> 00:21:41.240]  隨隨便便
[00:21:41.240 --> 00:21:42.040]  走三天
[00:21:42.040 --> 00:21:43.720]  走一天就收工
[00:21:43.720 --> 00:21:44.680]  說了訊息
[00:21:44.680 --> 00:21:45.560]  又打斧頭
[00:21:45.560 --> 00:21:47.880]  說一點不說一點
[00:21:47.880 --> 00:21:49.240]  也可以
[00:21:49.240 --> 00:21:51.400]  是不是他可以?
[00:21:51.400 --> 00:21:53.560]  當然不是他可以
[00:21:53.560 --> 00:21:55.960]  條華記恩典臨近
[00:21:55.960 --> 00:21:57.800]  尼尼眉城
[00:21:57.800 --> 00:22:00.600]  約拿也是個小角色
[00:22:00.600 --> 00:22:02.840]  也是神的工具
[00:22:02.840 --> 00:22:06.440]  真正行其事
[00:22:06.440 --> 00:22:08.600]  是約拿神
[00:22:08.600 --> 00:22:11.640]  準那些約拿很不長進
[00:22:11.640 --> 00:22:14.200]  是隨隨便便
[00:22:14.200 --> 00:22:15.880]  打斧頭
[00:22:15.880 --> 00:22:17.720]  完工了
[00:22:17.720 --> 00:22:19.640]  但來到尼尼眉城
[00:22:19.640 --> 00:22:22.920]  全城悔改
[00:22:22.920 --> 00:22:25.800]  是神的恩典
[00:22:25.800 --> 00:22:30.040]  很多時候我們都有這樣的經驗
[00:22:30.040 --> 00:22:31.640]  有時候教會的事工什麼都好
[00:22:31.640 --> 00:22:33.240]  你不想去做
[00:22:33.240 --> 00:22:35.000]  迫他們不做就不行
[00:22:35.000 --> 00:22:37.240]  甚至全都是
[00:22:37.240 --> 00:22:39.320]  全都是自己的想法
[00:22:39.320 --> 00:22:41.480]  我想做什麼就做什麼
[00:22:41.480 --> 00:22:43.240]  發覺到頭來
[00:22:43.240 --> 00:22:45.080]  又不是這樣叫他們做
[00:22:45.080 --> 00:22:45.880]  不做不行
[00:22:45.880 --> 00:22:47.160]  就強行做
[00:22:47.160 --> 00:22:49.480]  做了就懶得做
[00:22:49.480 --> 00:22:56.360]  這些現象在教會比比皆是
[00:22:56.360 --> 00:22:59.320]  但記住
[00:22:59.320 --> 00:23:02.200]  神沒有你也可以
[00:23:02.200 --> 00:23:06.120]  神讓你去參與侍奉
[00:23:06.120 --> 00:23:09.000]  是他的恩典
[00:23:09.000 --> 00:23:10.120]  又看下去
[00:23:10.120 --> 00:23:12.120]  去到第四章
[00:23:12.120 --> 00:23:13.320]  約拿很不服氣
[00:23:13.320 --> 00:23:15.560]  去抗辯
[00:23:15.560 --> 00:23:18.520]  第四章一至五節
[00:23:18.520 --> 00:23:21.400]  尼尼眉城全城悔改
[00:23:21.400 --> 00:23:25.320]  神收回他的懲罰
[00:23:25.320 --> 00:23:28.280]  說明悔改我不會懲罰你
[00:23:28.280 --> 00:23:30.280]  約拿不服氣
[00:23:30.280 --> 00:23:32.280]  約拿很想他們死
[00:23:32.280 --> 00:23:33.960]  質疑神有沒有搞錯
[00:23:33.960 --> 00:23:36.520]  因為你說了懲罰他們
[00:23:36.520 --> 00:23:38.520]  結果現在就赦免他們
[00:23:38.520 --> 00:23:40.280]  這樣都可以
[00:23:40.280 --> 00:23:42.920]  是不是很矛盾
[00:23:42.920 --> 00:23:44.760]  你又要去和他們說
[00:23:44.760 --> 00:23:45.720]  神的
[00:23:45.720 --> 00:23:47.000]  你又要教他們
[00:23:47.000 --> 00:23:48.760]  神會毀滅你們
[00:23:48.760 --> 00:23:50.840]  所以你快點悔改
[00:23:50.840 --> 00:23:51.800]  他真的悔改了
[00:23:51.800 --> 00:23:53.240]  神就赦免他們
[00:23:53.240 --> 00:23:53.880]  你又不服氣
[00:23:53.880 --> 00:23:57.160]  為什麼你不放罪給他們
[00:23:57.160 --> 00:24:00.120]  我剛才說過
[00:24:00.120 --> 00:24:02.280]  約拿是個高材生
[00:24:02.280 --> 00:24:03.800]  聖經科百分
[00:24:03.800 --> 00:24:04.840]  神立科有百分
[00:24:04.840 --> 00:24:05.640]  神立科說
[00:24:05.640 --> 00:24:07.640]  他對神的認識很深
[00:24:07.640 --> 00:24:10.200]  第二節他向耶和華祈禱
[00:24:10.200 --> 00:24:10.840]  耶和華說
[00:24:10.840 --> 00:24:13.480]  這不就是我仍在本我的時候
[00:24:13.480 --> 00:24:14.840]  所說的嗎
[00:24:14.840 --> 00:24:16.680]  我祝你有恩惠
[00:24:16.680 --> 00:24:17.480]  有憐憫的神
[00:24:17.480 --> 00:24:18.440]  不輕而發牢
[00:24:18.440 --> 00:24:20.040]  有豐盛的慈愛
[00:24:20.040 --> 00:24:21.240]  並且會改變心意
[00:24:21.240 --> 00:24:23.640]  不降那災難
[00:24:23.640 --> 00:24:25.240]  我就著恩者如故才
[00:24:25.240 --> 00:24:29.400]  急速眺望他施去也
[00:24:29.400 --> 00:24:31.480]  他對神很熟悉
[00:24:31.480 --> 00:24:33.640]  這段經文不是很熟悉嗎
[00:24:33.640 --> 00:24:35.080]  因為有慈愛
[00:24:35.080 --> 00:24:36.920]  不輕而發牢
[00:24:36.920 --> 00:24:39.400]  怎樣怎樣
[00:24:39.400 --> 00:24:42.280]  他對神很了解
[00:24:42.280 --> 00:24:45.480]  但你只是頭腦上的理解
[00:24:45.480 --> 00:24:50.280]  你未真正掌握神的心意
[00:24:50.280 --> 00:24:52.360]  發悔氣了
[00:24:52.360 --> 00:24:54.520]  我是不服氣
[00:24:54.520 --> 00:24:56.760]  你拿回我的命吧
[00:24:56.760 --> 00:24:57.960]  你在大海救了我
[00:24:57.960 --> 00:24:59.160]  現在你拿回我的命吧
[00:24:59.160 --> 00:25:02.360]  我是不服氣
[00:25:02.360 --> 00:25:03.240]  於是出城
[00:25:03.240 --> 00:25:04.840]  出城到東邊
[00:25:04.840 --> 00:25:06.840]  乘坐棚坐在那裏
[00:25:06.840 --> 00:25:08.440]  我看你怎樣死
[00:25:08.440 --> 00:25:10.840]  看神你會不會降災給他們
[00:25:10.840 --> 00:25:12.840]  這樣也行
[00:25:12.840 --> 00:25:16.360]  約拿真是狂妄自大
[00:25:16.360 --> 00:25:19.240]  但神有整治的方法
[00:25:19.240 --> 00:25:20.920]  坐在那裏很曬
[00:25:20.920 --> 00:25:22.360]  乘坐棚也很曬
[00:25:22.360 --> 00:25:23.960]  在中東很熱
[00:25:23.960 --> 00:25:26.040]  熱到他叫救命
[00:25:26.040 --> 00:25:29.720]  神掌了一棵秘麻樹
[00:25:29.720 --> 00:25:31.640]  秘麻是中東的植物
[00:25:31.640 --> 00:25:33.960]  很快就生長了
[00:25:33.960 --> 00:25:38.760]  很快就成為一個遮陰
[00:25:38.760 --> 00:25:40.680]  像太陽傘一樣遮住他
[00:25:40.680 --> 00:25:42.040]  很舒服
[00:25:42.040 --> 00:25:44.680]  約拿就很開心
[00:25:44.680 --> 00:25:47.240]  其實很容易令人開心
[00:25:47.240 --> 00:25:49.320]  他的情緒很低
[00:25:49.320 --> 00:25:50.600]  情緒變化很大
[00:25:50.600 --> 00:25:53.080]  跟你一樣
[00:25:53.080 --> 00:25:54.280]  情緒變化
[00:25:54.280 --> 00:25:55.640]  一有順境很開心
[00:25:55.640 --> 00:25:56.680]  感謝你
[00:25:56.680 --> 00:25:57.560]  一有逆境
[00:25:57.560 --> 00:25:58.840]  神怎麼搞的
[00:25:58.840 --> 00:26:00.760]  怎麼不聽祈禱
[00:26:00.760 --> 00:26:02.280]  說的是你和我
[00:26:02.280 --> 00:26:04.360]  沒笑
[00:26:04.360 --> 00:26:05.400]  遮陰
[00:26:05.400 --> 00:26:06.920]  太陽曬
[00:26:06.920 --> 00:26:12.280]  神就叫蟲仔出來咬死那棵秘麻樹
[00:26:12.280 --> 00:26:13.240]  又罵
[00:26:13.240 --> 00:26:14.600]  怎麼搞的
[00:26:14.600 --> 00:26:16.760]  遮了又不遮
[00:26:16.760 --> 00:26:19.560]  神是透過秘麻樹
[00:26:19.560 --> 00:26:21.240]  透過蟲仔
[00:26:21.240 --> 00:26:23.800]  給約拿的教導
[00:26:23.800 --> 00:26:28.680]  約拿書寫作的筆法很奇特
[00:26:28.680 --> 00:26:31.000]  我上次說
[00:26:31.000 --> 00:26:31.800]  路德記
[00:26:31.800 --> 00:26:33.400]  路德記是很完整的故事
[00:26:33.400 --> 00:26:35.800]  起承轉合
[00:26:35.800 --> 00:26:36.840]  苦盡甘來
[00:26:36.840 --> 00:26:37.720]  大團結局
[00:26:37.720 --> 00:26:39.320]  變成流芳萬世
[00:26:39.320 --> 00:26:42.040]  耶穌從這個家族出來
[00:26:42.040 --> 00:26:43.720]  約拿書寫作筆法很特別
[00:26:43.720 --> 00:26:46.520]  約拿書第四章
[00:26:46.520 --> 00:26:49.720]  最後那兩節讀給大家聽
[00:26:49.720 --> 00:26:52.760]  「而又說說這秘麻不是你栽種的」
[00:26:52.760 --> 00:26:54.040]  不是你種的
[00:26:54.040 --> 00:26:55.800]  不是你培養的
[00:26:55.800 --> 00:26:57.640]  它一夜發生
[00:26:57.640 --> 00:26:59.240]  一夜生長
[00:26:59.240 --> 00:27:01.000]  一夜乾死
[00:27:01.000 --> 00:27:04.920]  你尚且愛惜它
[00:27:04.920 --> 00:27:07.480]  何況你還未成
[00:27:07.480 --> 00:27:08.760]  這個大成
[00:27:08.760 --> 00:27:12.200]  其中分不出左右手的都十二萬多
[00:27:12.200 --> 00:27:14.040]  誰分不出左右手
[00:27:14.040 --> 00:27:16.520]  Baby分不出
[00:27:16.520 --> 00:27:17.880]  兩歲以下
[00:27:17.880 --> 00:27:19.000]  哪有左手哪有右手
[00:27:19.000 --> 00:27:20.840]  哪有年輕的爸爸媽媽知道
[00:27:20.840 --> 00:27:22.600]  有個Baby一兩歲
[00:27:22.600 --> 00:27:25.800]  「啊!阿B舉右手啊」
[00:27:25.800 --> 00:27:27.000]  他舉腳
[00:27:27.000 --> 00:27:29.240]  他不知道說什麼
[00:27:29.240 --> 00:27:32.280]  如果Baby有十二萬多
[00:27:32.280 --> 00:27:34.520]  走三天
[00:27:34.520 --> 00:27:37.560]  你猜他們未成多少人呢?
[00:27:37.560 --> 00:27:41.320]  過百萬
[00:27:41.320 --> 00:27:43.480]  約拿你為一棵秘麻樹
[00:27:43.480 --> 00:27:45.240]  你覺得可惜
[00:27:45.240 --> 00:27:48.680]  這個大成還有些生畜
[00:27:48.680 --> 00:27:52.760]  「我豈能不愛惜」
[00:27:52.760 --> 00:27:56.600]  神的慈愛無限
[00:27:56.600 --> 00:27:58.920]  《約拿書》就這樣停了
[00:27:58.920 --> 00:28:03.240]  《約拿書》只是用神去回應
[00:28:03.240 --> 00:28:05.320]  約拿的牢騷
[00:28:05.320 --> 00:28:07.080]  就停了
[00:28:07.080 --> 00:28:12.280]  這是電影一個很特別的技巧
[00:28:12.280 --> 00:28:13.960]  沒有結果的
[00:28:13.960 --> 00:28:17.640]  為什麼不是好人又昌盛
[00:28:17.640 --> 00:28:19.080]  壞人又尊廉
[00:28:19.080 --> 00:28:20.760]  好像石堅雖收尾
[00:28:20.760 --> 00:28:22.600]  不是這樣的
[00:28:22.600 --> 00:28:24.520]  《約拿書》是一本奇書
[00:28:24.520 --> 00:28:26.360]  整個寫作筆法
[00:28:26.360 --> 00:28:28.520]  既有神話故事
[00:28:28.520 --> 00:28:29.800]  很有曲折離奇
[00:28:29.800 --> 00:28:34.920]  透過小節帶出大道理
[00:28:34.920 --> 00:28:36.600]  《約拿書》就停了
[00:28:36.600 --> 00:28:37.800]  它再沒有說
[00:28:37.800 --> 00:28:41.000]  約拿的歷史故事
[00:28:41.000 --> 00:28:42.440]  生命故事是怎樣
[00:28:42.440 --> 00:28:43.800]  就停了
[00:28:43.800 --> 00:28:48.280]  留下無限的想像空間
[00:28:48.280 --> 00:28:51.480]  聖經有趣
[00:28:51.480 --> 00:28:52.360]  讀得好
[00:28:52.360 --> 00:28:54.200]  為什麼讀聖經會悶
[00:28:54.200 --> 00:28:56.280]  你不懂就悶
[00:28:56.280 --> 00:28:57.320]  你不停地拿著
[00:28:57.320 --> 00:28:58.840]  這樣這樣就悶
[00:28:58.840 --> 00:29:00.520]  沒有留意細節
[00:29:00.520 --> 00:29:01.880]  所以回去
[00:29:01.880 --> 00:29:03.160]  好在看《約拿書》
[00:29:03.160 --> 00:29:05.560]  因為說了半小時
[00:29:05.560 --> 00:29:09.160]  我已經用我最高的剪貼技巧
[00:29:09.160 --> 00:29:11.240]  剪些精彩的片段給你看
[00:29:11.240 --> 00:29:13.800]  講完故事就要講一下
[00:29:13.800 --> 00:29:16.360]  這個故事的概括是什麼
[00:29:16.360 --> 00:29:19.240]  逆轉人生的純粹思考
[00:29:19.240 --> 00:29:21.000]  什麼是逆轉人生
[00:29:21.000 --> 00:29:25.320]  有一個U-turn
[00:29:25.320 --> 00:29:27.240]  你要懂得U-turn
[00:29:27.240 --> 00:29:29.800]  神有時叫你U-turn
[00:29:29.800 --> 00:29:31.560]  大多數時候我們
[00:29:31.560 --> 00:29:34.680]  因為我們有約拿情意見
[00:29:34.680 --> 00:29:36.360]  我們希望是這樣
[00:29:36.360 --> 00:29:37.080]  希望是這樣
[00:29:37.080 --> 00:29:38.760]  神就跟著我做
[00:29:38.760 --> 00:29:40.360]  你聽我祈禱
[00:29:40.360 --> 00:29:42.920]  天從人源
[00:29:42.920 --> 00:29:44.200]  但神很多時候
[00:29:44.200 --> 00:29:45.800]  我們信仰叫人從天源
[00:29:45.800 --> 00:29:48.840]  要聽神的意見
[00:29:48.840 --> 00:29:50.600]  人的盡頭
[00:29:50.600 --> 00:29:52.680]  十個開始
[00:29:52.680 --> 00:29:55.320]  你們未成罪大厄極
[00:29:55.320 --> 00:29:58.120]  去到盡頭
[00:29:58.120 --> 00:30:01.160]  他沒有踏上索多瑪
[00:30:01.160 --> 00:30:02.440]  俄摩拉
[00:30:02.440 --> 00:30:05.800]  天火焚城的悲劇
[00:30:05.800 --> 00:30:07.960]  神給他們機會
[00:30:07.960 --> 00:30:10.200]  人一樣
[00:30:10.200 --> 00:30:12.520]  約拿也去到盡頭
[00:30:12.520 --> 00:30:13.880]  但神仍給他們機會
[00:30:13.880 --> 00:30:15.720]  一個重新開始
[00:30:15.720 --> 00:30:17.560]  約拿書在這裡停了
[00:30:17.560 --> 00:30:18.920]  但可以想像
[00:30:18.920 --> 00:30:20.840]  約拿經此一役
[00:30:20.840 --> 00:30:24.920]  可以重新開始
[00:30:24.920 --> 00:30:26.760]  逆轉人生
[00:30:26.760 --> 00:30:27.960]  你用你的方法
[00:30:27.960 --> 00:30:32.040]  走到無路可走
[00:30:32.040 --> 00:30:34.600]  你是否應該回轉
[00:30:34.600 --> 00:30:37.800]  從天從人源
[00:30:37.800 --> 00:30:42.600]  回到人從天源
[00:30:42.600 --> 00:30:43.880]  人的逃避
[00:30:43.880 --> 00:30:46.760]  神的尋回
[00:30:46.760 --> 00:30:49.000]  約拿走
[00:30:49.000 --> 00:30:50.280]  逆向而行
[00:30:50.280 --> 00:30:51.880]  神叫向東去向西
[00:30:51.880 --> 00:30:53.480]  一上船躲在船艙底下
[00:30:53.480 --> 00:30:53.960]  找不到我
[00:30:53.960 --> 00:30:54.440]  找不到我
[00:30:54.440 --> 00:30:57.000]  找不到我
[00:30:57.000 --> 00:30:59.560]  神會找到的
[00:30:59.560 --> 00:31:01.800]  記得耶穌說
[00:31:01.800 --> 00:31:04.840]  一百隻羊的比喻
[00:31:04.840 --> 00:31:06.840]  沒有了一隻
[00:31:06.840 --> 00:31:10.280]  仍然去找
[00:31:10.280 --> 00:31:13.800]  我也是這樣找出來的
[00:31:13.800 --> 00:31:16.840]  你是否這樣找出來的呢?
[00:31:16.840 --> 00:31:20.680]  而當你是被神的恩典
[00:31:20.680 --> 00:31:22.600]  慈愛找出來
[00:31:22.600 --> 00:31:23.400]  今時今日
[00:31:23.400 --> 00:31:25.320]  你是否要幫忙
[00:31:25.320 --> 00:31:28.840]  去找那些被隱藏的角落
[00:31:28.840 --> 00:31:30.600]  城市的邊緣人
[00:31:30.600 --> 00:31:34.040]  不被重視的族群
[00:31:34.040 --> 00:31:36.040]  那些沒有能力
[00:31:36.040 --> 00:31:37.880]  去思考尋求福音的人
[00:31:37.880 --> 00:31:40.280]  我們更加向那些人
[00:31:40.280 --> 00:31:43.240]  去傳福音
[00:31:43.240 --> 00:31:46.680]  所以在多倫多一役
[00:31:46.680 --> 00:31:49.640]  我叫走廊的伙計來
[00:31:49.640 --> 00:31:54.280]  都是我認為是我人生當中
[00:31:54.280 --> 00:31:58.680]  記得的記憶
[00:31:58.680 --> 00:32:00.440]  不是很多掌聲
[00:32:00.440 --> 00:32:02.520]  也不是很多人去決志
[00:32:02.520 --> 00:32:05.640]  很踴躍啊
[00:32:05.640 --> 00:32:08.280]  而是在不可能的情況下
[00:32:08.280 --> 00:32:11.160]  我製造一個可能
[00:32:11.160 --> 00:32:12.920]  如果可能承受的
[00:32:12.920 --> 00:32:15.240]  是而有或失
[00:32:15.240 --> 00:32:16.680]  我沒有跟進
[00:32:16.680 --> 00:32:19.160]  究竟他們有沒有人相信耶穌
[00:32:19.160 --> 00:32:20.280]  不是看數字
[00:32:20.280 --> 00:32:23.320]  是看神的心意
[00:32:23.320 --> 00:32:27.560]  人會逃避神的寵滅
[00:32:27.560 --> 00:32:31.400]  人有限於神的無窮
[00:32:31.400 --> 00:32:33.400]  在尼尼尾城的迴轉
[00:32:33.400 --> 00:32:35.880]  當然若拿也出了分力
[00:32:35.880 --> 00:32:38.440]  但他出了多少力?
[00:32:38.440 --> 00:32:40.440]  三分之一吧
[00:32:40.440 --> 00:32:43.880]  走路走了三分之一
[00:32:43.880 --> 00:32:46.840]  講信息大概講了三分之一
[00:32:46.840 --> 00:32:50.280]  但可以令到全城的迴轉
[00:32:50.280 --> 00:32:51.880]  是不是他厲害呢?
[00:32:51.880 --> 00:32:53.880]  他這個工具
[00:32:53.880 --> 00:32:57.720]  是神的奇妙的恩典與大術
[00:32:57.720 --> 00:32:59.800]  在尼尼尾城
[00:32:59.800 --> 00:33:03.880]  將不可能變成可能
[00:33:03.880 --> 00:33:05.080]  而最重要
[00:33:05.080 --> 00:33:06.360]  我們領受的恩典
[00:33:06.360 --> 00:33:07.800]  我們要盡我們的能力
[00:33:07.800 --> 00:33:09.080]  去配合神的計劃
[00:33:09.080 --> 00:33:10.040]  不是坐著祈禱神
[00:33:10.040 --> 00:33:11.640]  你變成神即是我看
[00:33:11.640 --> 00:33:12.840]  你搞定他吧
[00:33:12.840 --> 00:33:14.840]  我祈禱了就算了
[00:33:14.840 --> 00:33:16.600]  要做的
[00:33:16.600 --> 00:33:18.840]  若拿要去的
[00:33:18.840 --> 00:33:19.640]  要曬一下
[00:33:19.640 --> 00:33:20.360]  要走一下
[00:33:20.360 --> 00:33:22.680]  要叫一下的
[00:33:22.680 --> 00:33:24.520]  我們有限
[00:33:24.520 --> 00:33:26.440]  神的無窮
[00:33:26.440 --> 00:33:29.640]  神很喜歡
[00:33:29.640 --> 00:33:34.440]  很喜悅神與人一起去同工
[00:33:34.440 --> 00:33:37.320]  所以耶穌說你是我的朋友
[00:33:37.320 --> 00:33:40.040]  朋友就是我們一起去做
[00:33:40.040 --> 00:33:42.280]  一起做好每件事
[00:33:42.280 --> 00:33:43.720]  所以今時今日
[00:33:43.720 --> 00:33:47.320]  教會在相對艱難的環境
[00:33:47.320 --> 00:33:48.840]  人心肝的環境
[00:33:48.840 --> 00:33:49.880]  很多異端邪說
[00:33:49.880 --> 00:33:50.680]  古靈精怪
[00:33:50.680 --> 00:33:52.040]  那些東西變來變去
[00:33:52.040 --> 00:33:53.960]  不知道是真是假
[00:33:53.960 --> 00:33:57.800]  我們堅持著不變的應許
[00:33:57.800 --> 00:33:59.320]  人的沉淪
[00:33:59.320 --> 00:34:02.120]  神的拯救
[00:34:02.120 --> 00:34:03.720]  有時我對這些人說
[00:34:03.720 --> 00:34:04.840]  死有餘辜
[00:34:04.840 --> 00:34:06.120]  這些人
[00:34:06.120 --> 00:34:09.080]  我們不要再拿上帝的角色
[00:34:09.080 --> 00:34:10.840]  神的救恩
[00:34:10.840 --> 00:34:12.760]  神的拯救
[00:34:12.760 --> 00:34:15.560]  是顧及萬民
[00:34:15.560 --> 00:34:17.160]  神愛世人
[00:34:17.160 --> 00:34:19.400]  要愛這個世界
[00:34:19.400 --> 00:34:21.080]  無分種族
[00:34:21.080 --> 00:34:22.360]  膚色
[00:34:22.360 --> 00:34:24.280]  年齡
[00:34:24.280 --> 00:34:26.440]  年齡成一億
[00:34:26.440 --> 00:34:28.760]  是將神的恩典
[00:34:28.760 --> 00:34:31.320]  可以透過若拿的故事
[00:34:31.320 --> 00:34:35.160]  讓我們去領受
[00:34:35.160 --> 00:34:36.760]  最後和大家講一個
[00:34:36.760 --> 00:34:40.280]  最近一個閱讀的心得
[00:34:40.280 --> 00:34:42.440]  莫言先生
[00:34:42.440 --> 00:34:46.600]  是中國地道的作家
[00:34:46.600 --> 00:34:48.360]  獲得諾貝爾文學獎
[00:34:48.360 --> 00:34:49.400]  有個叫高行健
[00:34:49.400 --> 00:34:52.120]  不過高行健長期在外國
[00:34:52.120 --> 00:34:54.360]  莫言是土生土長
[00:34:54.360 --> 00:34:56.920]  在中國成長的作家
[00:34:56.920 --> 00:34:58.600]  他剛才有一本書
[00:34:58.600 --> 00:35:01.160]  他以前的小說很沉重
[00:35:01.160 --> 00:35:03.080]  可能沒有什麼人看過
[00:35:03.080 --> 00:35:04.360]  我看了一半都看不下去
[00:35:04.360 --> 00:35:05.400]  太重了
[00:35:05.400 --> 00:35:06.680]  太厚了
[00:35:06.680 --> 00:35:10.120]  這本書有很多小文章
[00:35:10.120 --> 00:35:13.320]  這本書叫《不被大風吹倒》
[00:35:13.320 --> 00:35:14.040]  很奇怪
[00:35:14.040 --> 00:35:17.320]  這本書是台灣的出版社幫他出的
[00:35:17.320 --> 00:35:19.400]  在他介紹這本書的時候
[00:35:19.400 --> 00:35:22.920]  他說了一個小故事
[00:35:22.920 --> 00:35:24.440]  他說我不想講大道理
[00:35:24.440 --> 00:35:26.760]  我只想和大家分享一本書
[00:35:26.760 --> 00:35:28.680]  和一個人
[00:35:28.680 --> 00:35:32.520]  這本書是《新華字典》
[00:35:32.520 --> 00:35:35.960]  他小時候沒有書讀
[00:35:35.960 --> 00:35:39.720]  他很慶幸拿了一本《新華字典》
[00:35:39.720 --> 00:35:41.960]  即是讀字典
[00:35:41.960 --> 00:35:44.200]  他的中文修養是讀字典讀回來的
[00:35:44.200 --> 00:35:49.560]  你想不到一個諾貝爾文學獎的得主
[00:35:49.560 --> 00:35:53.400]  是一個坎坷絕學的童年
[00:35:53.400 --> 00:35:55.560]  是靠讀字典
[00:35:55.560 --> 00:35:58.600]  讀出他的中文修養
[00:35:58.600 --> 00:36:00.840]  一個人就是他的爺爺
[00:36:00.840 --> 00:36:01.640]  他小時候很窮
[00:36:01.640 --> 00:36:06.440]  在東北每天跟爺爺出去收割草
[00:36:06.440 --> 00:36:09.080]  賺取生活所需
[00:36:09.080 --> 00:36:12.200]  有一天他們推著一輛木頭車
[00:36:12.200 --> 00:36:16.760]  割了一車稻草推回家
[00:36:16.760 --> 00:36:18.280]  在途中遇到大風
[00:36:18.280 --> 00:36:19.000]  風很厲害
[00:36:19.000 --> 00:36:21.080]  一塊黑雲在前面
[00:36:21.080 --> 00:36:22.840]  爺爺就說
[00:36:22.840 --> 00:36:24.120]  你快點拿著
[00:36:24.120 --> 00:36:24.840]  趴下
[00:36:24.840 --> 00:36:25.560]  保護自己
[00:36:25.560 --> 00:36:26.840]  不要被吹倒
[00:36:26.840 --> 00:36:29.160]  他就拿著草在四周趴在地上
[00:36:29.160 --> 00:36:30.120]  大風很厲害的時候
[00:36:30.120 --> 00:36:34.440]  他聽到爺爺頂著木頭車
[00:36:34.440 --> 00:36:35.400]  是一個姿態
[00:36:35.400 --> 00:36:37.800]  頂著木頭車
[00:36:37.800 --> 00:36:42.360]  風把所有稻草都吹走了
[00:36:42.360 --> 00:36:46.600]  但爺爺保持著同一個姿態
[00:36:46.600 --> 00:36:50.520]  像雕像一樣頂著木頭車
[00:36:50.520 --> 00:36:52.200]  風過後
[00:36:52.200 --> 00:36:56.040]  爺爺仍然保持著這個狀態一段時間
[00:36:56.040 --> 00:37:00.120]  終於這些狂風過後
[00:37:00.120 --> 00:37:04.440]  看著爺爺的衣服都被吹爛了
[00:37:04.440 --> 00:37:08.200]  一車的稻草都被吹走了
[00:37:08.200 --> 00:37:11.880]  但爺爺沒有被大風吹倒
[00:37:11.880 --> 00:37:13.800]  他又告訴年輕人
[00:37:13.800 --> 00:37:19.080]  我們有時候會被生活打敗
[00:37:19.080 --> 00:37:21.560]  很多逆風逆境
[00:37:21.560 --> 00:37:26.440]  但我們要不被大風吹倒
[00:37:26.440 --> 00:37:29.000]  一本書《一個人》
[00:37:29.000 --> 00:37:31.640]  今天帶大家好好看這本書
[00:37:31.640 --> 00:37:33.480]  叫《若拿書》
[00:37:33.480 --> 00:37:35.000]  而想起一個人
[00:37:35.000 --> 00:37:41.320]  當你感到灰心喪氣
[00:37:41.320 --> 00:37:42.680]  失去信心
[00:37:42.680 --> 00:37:44.200]  很難纏得住
[00:37:44.200 --> 00:37:45.720]  你想想這些人
[00:37:45.720 --> 00:37:47.160]  其實不只是一個人
[00:37:47.160 --> 00:37:49.960]  加上很多很多的見證人
[00:37:49.960 --> 00:37:51.000]  有些很有名
[00:37:51.000 --> 00:37:53.000]  有些是沒有名的
[00:37:53.000 --> 00:37:55.160]  而他的生命故事
[00:37:55.160 --> 00:37:59.080]  讓我們在這個歪曲薄弱的世代
[00:37:59.080 --> 00:38:00.120]  我們北部
[00:38:00.120 --> 00:38:04.920]  實不被世俗的洪流吹倒
[00:38:04.920 --> 00:38:08.360]  一本書《一個人》
[00:38:08.360 --> 00:38:11.000]  徒心祈禱
[00:38:11.000 --> 00:38:11.560]  小聖德
[00:38:11.560 --> 00:38:15.000]  多謝你今天能夠在這麼和暖的
[00:38:15.000 --> 00:38:17.960]  春日的早晨來到大埔
[00:38:17.960 --> 00:38:20.200]  冥恩塔
[00:38:20.200 --> 00:38:23.720]  給蒙主恩代的教會
