
[00:00:00.000 --> 00:00:08.320]  以下這一部分大家可能聽得出,是在錄音室錄的
[00:16:10.880 --> 00:16:14.000]  我們看見在這樣的
[00:16:14.000 --> 00:16:16.560]  傳統的農村社會裏面
[00:16:16.560 --> 00:16:17.920]  有經驗
[00:16:17.920 --> 00:16:19.920]  經驗累積得多
[00:16:19.920 --> 00:16:22.880]  這個人就能夠有把握
[00:16:22.880 --> 00:16:25.920]  去指導整個生活和工作
[00:16:25.920 --> 00:16:28.000]  那些人有這種經驗
[00:16:28.000 --> 00:16:29.200]  和經驗累積
[00:16:29.200 --> 00:16:30.640]  當然很明顯
[00:16:30.640 --> 00:16:31.920]  老人家
[00:16:31.920 --> 00:16:33.760]  所以在傳統社會裏面
[00:16:33.760 --> 00:16:35.520]  老人家是值錢的
[00:16:35.520 --> 00:16:37.040]  老人家的經驗
[00:16:37.040 --> 00:16:38.160]  是最寶貴的
[00:16:38.160 --> 00:16:39.440]  所以他們的地位
[00:16:39.440 --> 00:16:40.720]  也是最高的
[00:16:40.720 --> 00:16:41.680]  好了
[00:16:41.680 --> 00:16:42.640]  現在到了一個
[00:16:42.640 --> 00:16:43.600]  這樣的商業化的
[00:16:43.600 --> 00:16:45.200]  現代社會的時候
[00:16:45.200 --> 00:16:47.120]  不斷大家要拼搏
[00:16:47.120 --> 00:16:50.960]  要大家去競爭的時候
[00:16:50.960 --> 00:16:52.240]  老人家在這種
[00:16:52.240 --> 00:16:54.800]  新的社會形態底下
[00:16:54.800 --> 00:16:57.360]  就變得最沒價值了
[00:16:57.360 --> 00:16:59.280]  因為他們所擁有的東西
[00:16:59.280 --> 00:17:01.200]  是成為在現代社會裏面
[00:17:01.200 --> 00:17:03.520]  不再被重視的
[00:17:03.520 --> 00:17:04.640]  那你說是
[00:17:04.640 --> 00:17:06.960]  所以這些都是過時了
[00:17:06.960 --> 00:17:12.080]  我們對老人家好好地養活
[00:17:12.080 --> 00:17:14.320]  盡一下義務
[00:17:14.320 --> 00:17:15.440]  那也算不錯了
[00:17:15.440 --> 00:17:17.360]  有些人連父母也不養
[00:17:17.360 --> 00:17:18.800]  那是不是這樣呢
[00:17:18.800 --> 00:17:20.880]  是不是在這些問題上
[00:17:20.880 --> 00:17:22.720]  只不過是適合於
[00:17:22.720 --> 00:17:26.960]  傳統的老人當道的社會
[00:17:26.960 --> 00:17:28.480]  這樣的文化呢
[00:17:28.480 --> 00:17:30.000]  我覺得不是
[00:17:30.000 --> 00:17:32.400]  首先我們問
[00:17:32.400 --> 00:17:36.160]  為什麼我們要聽
[00:17:36.160 --> 00:17:37.600]  聖經裏面說
[00:17:37.600 --> 00:17:39.040]  我們要聆聽
[00:17:39.040 --> 00:17:40.480]  要聽從
[00:17:40.480 --> 00:17:42.240]  我們的父母
[00:17:42.240 --> 00:17:43.520]  老人家的父母
[00:17:43.520 --> 00:17:46.560]  在27章的11節裏面
[00:17:46.560 --> 00:17:47.440]  是這樣說的
[00:17:47.440 --> 00:17:48.720]  他說我兒
[00:17:48.720 --> 00:17:50.480]  你要做智慧人
[00:17:50.480 --> 00:17:51.600]  智慧人我們第一講
[00:17:51.600 --> 00:17:52.240]  已經講過了
[00:17:52.240 --> 00:17:52.960]  很清楚了
[00:17:52.960 --> 00:17:55.200]  要有智慧去判斷
[00:17:55.200 --> 00:17:56.400]  去思考
[00:17:56.400 --> 00:17:59.440]  去做出這種的分析
[00:17:59.440 --> 00:18:02.320]  和深入的視野
[00:18:02.320 --> 00:18:04.000]  他說我兒
[00:18:04.000 --> 00:18:05.600]  你要做智慧人
[00:18:05.600 --> 00:18:09.440]  好叫我的心歡喜
[00:18:09.440 --> 00:18:12.240]  使我可以回答
[00:18:12.240 --> 00:18:14.560]  譏笑我的人
[00:18:14.560 --> 00:18:19.040]  也在15章的5節裏面說
[00:18:19.040 --> 00:18:22.560]  如枉人藐視父親的管教
[00:18:22.560 --> 00:18:27.120]  領受責備的得著見識
[00:18:27.120 --> 00:18:28.400]  就是說
[00:18:28.400 --> 00:18:32.480]  如果你領受父親的教訓
[00:18:32.480 --> 00:18:34.800]  領受責備
[00:18:34.800 --> 00:18:36.800]  你就會得著見識
[00:18:36.800 --> 00:18:37.840]  同樣的
[00:18:37.840 --> 00:18:39.600]  藐視父親
[00:18:39.600 --> 00:18:41.440]  老人家的管教
[00:18:41.440 --> 00:18:44.560]  你就會變成如枉
[00:18:44.560 --> 00:18:46.880]  如枉和智慧
[00:18:46.880 --> 00:18:49.280]  很明顯在這裏
[00:18:49.280 --> 00:18:53.360]  是在乎你究竟聽不聽老人家的話
[00:18:53.360 --> 00:18:55.760]  好,現在就問這個問題
[00:18:55.760 --> 00:18:57.920]  為什麼我們要聽
[00:18:57.920 --> 00:18:59.920]  這些年老的人
[00:18:59.920 --> 00:19:01.440]  他們所說的話
[00:19:01.440 --> 00:19:02.560]  當然
[00:19:02.560 --> 00:19:04.400]  現在一個新的社會
[00:19:04.400 --> 00:19:07.280]  我不是重新倡導我們復古
[00:19:07.280 --> 00:19:08.880]  我們老人家的說話
[00:19:08.880 --> 00:19:10.160]  句句都聽了
[00:19:10.160 --> 00:19:11.440]  就算沒有理由
[00:19:11.440 --> 00:19:14.800]  完全不合邏輯的
[00:19:14.800 --> 00:19:16.560]  強硬來說的
[00:19:16.560 --> 00:19:17.520]  主觀的
[00:19:17.520 --> 00:19:19.920]  我們都說是,是,對的
[00:19:19.920 --> 00:19:21.280]  那就不可以
[00:19:21.280 --> 00:19:24.400]  聖經都不是教我們盲從父
[00:19:24.400 --> 00:19:28.560]  也不是教我們如孝如忠
[00:19:28.560 --> 00:19:29.600]  但是
[00:19:29.600 --> 00:19:31.440]  是不是等於現代的社會
[00:19:31.440 --> 00:19:34.960]  取消了對老人家的聆聽
[00:19:34.960 --> 00:19:37.200]  留心和敬重
[00:19:37.200 --> 00:19:40.720]  我覺得絕對不是
[00:19:40.720 --> 00:19:44.240]  在這裏首先和大家說一個原因
[00:19:44.240 --> 00:19:45.600]  原因就是
[00:19:45.600 --> 00:19:47.120]  老人家是
[00:19:47.120 --> 00:19:47.840]  沒錯
[00:19:47.840 --> 00:19:48.720]  他老
[00:19:48.720 --> 00:19:53.280]  在一個不斷進步科技的社會
[00:19:53.280 --> 00:19:56.480]  他顯出不及人
[00:19:56.480 --> 00:19:58.480]  有一點落後的感覺
[00:19:58.480 --> 00:20:01.120]  但是老人家有兩件事
[00:20:01.120 --> 00:20:04.720]  我們年輕人是沒有的
[00:20:04.720 --> 00:20:05.760]  第一
[00:20:05.760 --> 00:20:07.120]  剛才說過
[00:20:07.120 --> 00:20:09.840]  他有很多的經驗
[00:20:09.840 --> 00:20:15.360]  經驗是來自他體會見識多
[00:20:15.360 --> 00:20:17.120]  我們剛才也說過
[00:20:17.120 --> 00:20:19.760]  一個智慧的心
[00:20:19.760 --> 00:20:23.440]  不是單單來自你認識多少學識
[00:20:23.440 --> 00:20:25.440]  一個智慧的心
[00:20:25.440 --> 00:20:27.760]  是來自你在
[00:20:27.760 --> 00:20:31.600]  看東西的深度和闊度
[00:20:31.600 --> 00:20:32.320]  對不對
[00:20:32.320 --> 00:20:33.120]  記得嗎
[00:20:33.120 --> 00:20:36.240]  深度和闊度
[00:20:36.240 --> 00:20:42.080]  你看東西的闊度是來自你有更多的經驗角度來看東西
[00:20:42.080 --> 00:20:43.440]  老人家
[00:20:43.440 --> 00:20:48.240]  他們就見過很多不同的世界
[00:20:48.240 --> 00:20:48.800]  沒錯
[00:20:48.800 --> 00:20:51.280]  有時老人家都會頗主觀
[00:20:51.280 --> 00:20:53.360]  這個是每個人的性格
[00:20:53.360 --> 00:20:55.920]  尤其是我們誣陷他誣陷得多
[00:20:55.920 --> 00:20:57.440]  壓他壓得多
[00:20:57.440 --> 00:20:58.480]  看不起的時間
[00:20:58.480 --> 00:21:02.000]  所以他唯有硬著頭皮
[00:21:02.000 --> 00:21:06.080]  仍然保持自己那份已經破碎的自尊心
[00:21:06.080 --> 00:21:09.360]  於是就過分地變得主觀
[00:21:09.360 --> 00:21:12.560]  這個有時我們年輕這一輩都要負責任
[00:21:12.560 --> 00:21:13.840]  是我們壓他出來
[00:21:13.840 --> 00:21:15.840]  是我們逼他變得那麼主觀
[00:21:15.840 --> 00:21:18.640]  老人家如果不主觀的話
[00:21:18.640 --> 00:21:21.520]  其實他有一種很深的智慧
[00:21:21.520 --> 00:21:23.520]  因為他見識很多
[00:21:23.520 --> 00:21:25.120]  我們這一班年輕人
[00:21:25.120 --> 00:21:26.000]  包括我在內
[00:21:26.000 --> 00:21:28.560]  都是戰後出生
[00:21:28.560 --> 00:21:30.640]  我們未經歷過打仗
[00:21:30.640 --> 00:21:33.600]  我們未經歷過真正的貧寒到貧窮
[00:21:33.600 --> 00:21:39.040]  還有走難那種槍彈在腳旁射下來
[00:21:39.040 --> 00:21:42.160]  我們未看見很多親眼
[00:21:42.160 --> 00:21:43.920]  我們所親愛的人
[00:21:43.920 --> 00:21:46.000]  或者我們的同鄉同伴
[00:21:46.000 --> 00:21:48.880]  我們周圍的人死在我們面前
[00:21:48.880 --> 00:21:52.320]  但這些人生很深刻的體會
[00:21:52.320 --> 00:21:57.280]  對生命那種轉瞬必逝
[00:21:57.280 --> 00:21:59.200]  我們也未像他們那樣
[00:21:59.200 --> 00:22:01.600]  當年走難出來
[00:22:01.600 --> 00:22:03.040]  重新再起
[00:22:03.040 --> 00:22:04.480]  一個線都沒有
[00:22:04.480 --> 00:22:06.800]  真的靠著雙手
[00:22:06.800 --> 00:22:09.120]  一直捱出來
[00:22:09.120 --> 00:22:10.960]  這些經驗
[00:22:10.960 --> 00:22:16.080]  是我們這些富裕的戰後一代沒有的
[00:22:16.080 --> 00:22:18.320]  有時候他們這些經驗
[00:22:18.320 --> 00:22:19.360]  老實說
[00:22:19.360 --> 00:22:22.400]  每一次我聽這些經驗的時候
[00:22:22.400 --> 00:22:25.440]  我自己都得到很大的提醒
[00:22:25.440 --> 00:22:29.280]  我們說粒粒米飯來處不易
[00:22:29.280 --> 00:22:30.880]  現在我們說起來
[00:22:30.880 --> 00:22:32.560]  根本就沒有什麼意思
[00:22:32.560 --> 00:22:34.880]  那些米用什麼意思
[00:22:34.880 --> 00:22:36.640]  買一包米回來
[00:22:36.640 --> 00:22:37.840]  吃不完
[00:22:37.840 --> 00:22:39.600]  那一餐飯煲多了
[00:22:39.600 --> 00:22:40.480]  再煲兩天
[00:22:40.480 --> 00:22:41.360]  又再煲
[00:22:41.360 --> 00:22:42.160]  不要了
[00:22:42.160 --> 00:22:43.040]  洗煲的時候
[00:22:43.040 --> 00:22:44.320]  倒掉了
[00:22:44.320 --> 00:22:44.960]  沒錯
[00:22:44.960 --> 00:22:46.720]  這些在我們這樣的生活裏
[00:22:46.720 --> 00:22:48.160]  已經不覺得什麼
[00:22:48.160 --> 00:22:50.400]  但是在人生的路上
[00:22:50.400 --> 00:22:52.640]  也不是那麼容易
[00:22:52.640 --> 00:22:54.560]  事實上是那麼豐裕的
[00:22:54.560 --> 00:22:57.680]  老人家就經驗過這些難處的時間
[00:22:57.680 --> 00:23:01.760]  體會很多在社會裏面的掙扎
[00:23:01.760 --> 00:23:05.040]  他們體會那種人生
[00:23:05.040 --> 00:23:09.760]  他跟我們的體會有很不同的地方
[00:23:09.760 --> 00:23:11.360]  如果我們有時間
[00:23:11.360 --> 00:23:12.480]  有機會
[00:23:12.480 --> 00:23:16.320]  多點心機去聆聽一下
[00:23:16.320 --> 00:23:19.920]  老人家說一下他過去的人生經驗
[00:23:19.920 --> 00:23:21.120]  我告訴你
[00:23:21.120 --> 00:23:23.680]  通常我自己的經驗
[00:23:23.680 --> 00:23:26.080]  就得到很大的啟迪
[00:23:26.080 --> 00:23:28.240]  所以我很喜歡跟老人家聊天
[00:23:28.240 --> 00:23:29.840]  聽他講過去
[00:23:29.840 --> 00:23:31.280]  很多時候我喜歡
[00:23:31.280 --> 00:23:35.520]  跟老人家去拿他的舊相簿來看
[00:23:35.520 --> 00:23:38.080]  老人家最喜歡別人看他的舊相簿
[00:23:38.080 --> 00:23:39.440]  因為這個就是他生命裏面
[00:23:39.440 --> 00:23:41.360]  能夠唯一傳下來的
[00:23:41.360 --> 00:23:43.440]  說回舊人的事
[00:23:43.440 --> 00:23:45.440]  說一下他怎樣跟別人相處
[00:23:45.440 --> 00:23:47.120]  說一下他怎樣奮鬥
[00:23:47.120 --> 00:23:48.720]  說一下他捱的時候
[00:23:48.720 --> 00:23:50.160]  失望到一個地步
[00:23:50.160 --> 00:23:51.200]  已經絕望的時候
[00:23:51.200 --> 00:23:53.120]  怎樣繼續堅忍下去
[00:23:53.120 --> 00:23:53.920]  老實說
[00:23:53.920 --> 00:23:55.760]  這是我們中國文化裏面
[00:23:55.760 --> 00:23:57.760]  其中一個最大的美德
[00:23:57.760 --> 00:23:59.360]  中國文化裏面
[00:23:59.360 --> 00:24:00.320]  我自己覺得
[00:24:00.320 --> 00:24:02.080]  除了儒家的思想
[00:24:02.080 --> 00:24:05.280]  或者道家的灑脫、逍遙之外
[00:24:05.280 --> 00:24:07.360]  其中一個最平凡
[00:24:07.360 --> 00:24:12.240]  但也是最優秀的一個文化氣質
[00:24:12.240 --> 00:24:15.040]  就是堅忍的精神
[00:24:15.040 --> 00:24:19.840]  我們去了北美移民的人更加明白
[00:24:19.840 --> 00:24:24.000]  在北美移民的華僑歷史裏面
[00:24:24.000 --> 00:24:25.680]  血淚史裏面
[00:24:25.680 --> 00:24:27.440]  一直是一百多年
[00:24:27.440 --> 00:24:31.280]  當初我們的祖父母那一輩
[00:24:31.280 --> 00:24:33.440]  是買豬仔去美國
[00:24:33.440 --> 00:24:37.360]  要去開雜稅
[00:24:37.360 --> 00:24:39.280]  或者洗衣店
[00:24:39.280 --> 00:24:42.240]  甚至再早一點在鐵路挖金的時候
[00:24:42.240 --> 00:24:44.800]  他們的生活豬狗不如
[00:24:44.800 --> 00:24:46.800]  和奴隸根本沒什麼分別
[00:24:46.800 --> 00:24:48.240]  但經過一百年
[00:24:48.240 --> 00:24:50.720]  你看看我們現在的新一代
[00:24:50.720 --> 00:24:53.600]  在北美能夠抬起頭來
[00:24:53.600 --> 00:24:55.760]  已經成為社會裏面其中一些
[00:24:55.760 --> 00:24:59.280]  最優秀的行業
[00:24:59.280 --> 00:25:02.880]  和專業的其中很多領導
[00:25:02.880 --> 00:25:05.680]  這些和比較起來
[00:25:05.680 --> 00:25:07.360]  已經是來自美國的黑人
[00:25:07.360 --> 00:25:09.120]  老實說
[00:25:09.120 --> 00:25:11.520]  我們買豬仔來的
[00:25:11.520 --> 00:25:13.680]  我們那些早期的華僑
[00:25:13.680 --> 00:25:15.920]  和黑人的地位是完全一樣
[00:25:15.920 --> 00:25:17.200]  但現在你看看
[00:25:17.200 --> 00:25:19.200]  我們中國人已經抬起頭來
[00:25:19.200 --> 00:25:21.200]  黑人很多時候
[00:25:21.200 --> 00:25:24.400]  仍然是在獲取社會的福利
[00:25:24.400 --> 00:25:26.400]  仍然是爬不上去
[00:25:26.400 --> 00:25:27.520]  分別在哪裡
[00:25:27.520 --> 00:25:29.040]  不是種族的問題
[00:25:29.040 --> 00:25:32.320]  分別在我們中國人的氣質
[00:25:32.320 --> 00:25:34.160]  就是這種堅韌的氣質
[00:25:34.160 --> 00:25:35.680]  這種堅韌的氣質
[00:25:35.680 --> 00:25:39.440]  是我們中國文化能夠成功的地方
[00:25:39.440 --> 00:25:41.680]  我們的老人家那一輩
[00:25:41.680 --> 00:25:43.920]  他們親身經驗這種氣質
[00:25:43.920 --> 00:25:45.280]  相反來說
[00:25:45.280 --> 00:25:47.520]  我恐怕我們的下一代
[00:25:47.520 --> 00:25:49.120]  正如我早些所說的
[00:25:49.120 --> 00:25:52.720]  我們的年輕人所生的這一班
[00:25:52.720 --> 00:25:55.840]  現在十歲八歲或者十多歲的
[00:25:55.840 --> 00:25:57.280]  所謂的X generation
[00:25:57.280 --> 00:25:59.920]  就是X的一代
[00:25:59.920 --> 00:26:01.840]  他們最缺乏的是什麼呢
[00:26:01.840 --> 00:26:03.440]  就是一種堅韌的態度
[00:26:03.440 --> 00:26:05.280]  一不喜歡就不玩了
[00:26:05.280 --> 00:26:08.800]  一不喜歡就大聲叫
[00:26:08.800 --> 00:26:10.080]  這樣的世界
[00:26:10.080 --> 00:26:11.440]  沒辦法捱下去
[00:26:11.440 --> 00:26:14.000]  因為這個世界不是很多東西很好玩的
[00:26:14.000 --> 00:26:15.600]  不好玩也要繼續玩下去
[00:26:15.600 --> 00:26:17.040]  這是成功的秘訣
[00:26:17.040 --> 00:26:18.800]  但我們在新一代裡
[00:26:18.800 --> 00:26:21.040]  已經失去了這種成功的氣質
[00:26:21.040 --> 00:26:23.040]  不好玩就不玩了
[00:26:23.040 --> 00:26:25.840]  這種是沒辦法成功的
[00:26:25.840 --> 00:26:28.800]  老人家有這種經驗
[00:26:28.800 --> 00:26:30.800]  只不過我們很多時候
[00:26:30.800 --> 00:26:31.920]  看不起他
[00:26:31.920 --> 00:26:33.360]  沒有聆聽他
[00:26:33.360 --> 00:26:36.160]  如果我們多鼓勵我們的子女
[00:26:36.160 --> 00:26:37.600]  我們的兒孫
[00:26:37.600 --> 00:26:40.240]  有機會和爺爺奶奶聊聊天
[00:26:40.240 --> 00:26:41.760]  公公婆婆
[00:26:41.760 --> 00:26:43.440]  好像我們帶頭一樣
[00:26:43.440 --> 00:26:46.000]  聽他們說他們那時候是怎樣捱下去的
[00:26:46.000 --> 00:26:48.720]  我相信對於我們的人生來說
[00:26:48.720 --> 00:26:49.680]  智慧很多
[00:26:49.680 --> 00:26:50.960]  因為他們的經驗多
[00:26:50.960 --> 00:26:53.280]  而他們很多早年的經驗
[00:26:53.280 --> 00:26:56.080]  是我們從來都沒有經驗過
[00:26:56.080 --> 00:26:58.560]  第二個原因是值得說的
[00:26:58.560 --> 00:27:02.800]  就是他們有智慧
[00:27:02.800 --> 00:27:04.400]  為什麼他們有智慧
[00:27:04.400 --> 00:27:07.920]  因為他們時間多
[00:27:07.920 --> 00:27:09.680]  老人家退休了
[00:27:09.680 --> 00:27:11.280]  真的沒有什麼事情要做
[00:27:11.280 --> 00:27:13.280]  只能在家裡
[00:27:13.280 --> 00:27:14.640]  比較我們
[00:27:14.640 --> 00:27:16.240]  從早到晚要拼命
[00:27:16.240 --> 00:27:17.760]  又要兒女債
[00:27:17.760 --> 00:27:19.680]  又要照顧那個
[00:27:19.680 --> 00:27:21.680]  照顧那個
[00:27:21.680 --> 00:27:26.000]  然後很多生活上忙得不得了的人
[00:27:26.000 --> 00:27:29.520]  老人家有更多思考的空間
[00:27:29.520 --> 00:27:30.880]  他們時間多
[00:27:30.880 --> 00:27:32.560]  他們時間多的時候
[00:27:32.560 --> 00:27:34.080]  他們想事情
[00:27:34.080 --> 00:27:36.080]  我們說老人家很多時候
[00:27:36.080 --> 00:27:38.000]  心水很清
[00:27:38.000 --> 00:27:39.600]  所謂心水清就是
[00:27:39.600 --> 00:27:42.160]  他有足夠的時間
[00:27:42.160 --> 00:27:45.520]  和心靈空間去想事情
[00:27:45.520 --> 00:27:48.400]  我講過智慧是來自一個
[00:27:48.400 --> 00:27:50.160]  清晰的思考
[00:27:50.160 --> 00:27:50.800]  不但如此
[00:27:50.800 --> 00:27:53.680]  還有一種寧靜的心靈空間
[00:27:53.680 --> 00:27:54.960]  老人家因為他
[00:27:54.960 --> 00:27:56.640]  不能出門
[00:27:56.640 --> 00:27:58.000]  不是那麼多時間
[00:27:58.000 --> 00:28:00.720]  可以到處弄事
[00:28:00.720 --> 00:28:01.920]  於是很多時候
[00:28:01.920 --> 00:28:03.200]  是留在家裡的
[00:28:03.200 --> 00:28:04.960]  留在家裡的時候
[00:28:04.960 --> 00:28:06.240]  他們沒有事情要做
[00:28:06.240 --> 00:28:08.080]  但是他們的腦還沒退化
[00:28:08.080 --> 00:28:10.240]  於是他們想事情想完又想
[00:28:10.240 --> 00:28:11.280]  想完又想
[00:28:11.280 --> 00:28:14.160]  當然不好的就是重重複複
[00:28:14.160 --> 00:28:15.520]  鑽牛角尖
[00:28:15.520 --> 00:28:17.200]  但是好的
[00:28:17.200 --> 00:28:18.720]  老人家很多時候
[00:28:18.720 --> 00:28:22.880]  他就會想事情想得很心水清
[00:28:22.880 --> 00:28:24.800]  好像最近的一個例子
[00:28:24.800 --> 00:28:28.720]  我太太的妹妹和妹夫
[00:28:28.720 --> 00:28:31.600]  她家裡經常
[00:28:31.600 --> 00:28:33.680]  最近病得很多
[00:28:33.760 --> 00:28:38.960]  她的兒子幾歲大
[00:28:38.960 --> 00:28:40.000]  病了又病
[00:28:40.000 --> 00:28:41.280]  病得心都痛
[00:28:41.280 --> 00:28:42.560]  突然又哮喘
[00:28:42.560 --> 00:28:44.000]  一會又說感冒
[00:28:44.000 --> 00:28:45.600]  感冒就變成肺炎
[00:28:45.600 --> 00:28:48.400]  又發高燒去醫院
[00:28:48.400 --> 00:28:50.880]  那個媽媽又是病
[00:28:50.880 --> 00:28:52.480]  我太太的妹妹又病
[00:28:52.480 --> 00:28:55.360]  又全身起了皮膚
[00:28:55.360 --> 00:28:57.040]  起了很多的
[00:28:57.040 --> 00:28:59.280]  不知道什麼紅又癢
[00:28:59.280 --> 00:29:01.840]  真的病完又病
[00:29:01.840 --> 00:29:04.800]  輪著大人病完到小孩病
[00:29:04.800 --> 00:29:06.960]  小孩病完輪回大人
[00:29:06.960 --> 00:29:08.720]  又傳回大人又病過
[00:29:08.720 --> 00:29:10.800]  很慘很憤怒
[00:29:10.800 --> 00:29:16.160]  那天打電話和我太太聊天的時候
[00:29:16.160 --> 00:29:19.520]  她一句就彈過來
[00:29:19.520 --> 00:29:24.880]  她說好像我的姨仔
[00:29:24.880 --> 00:29:28.880]  好像他們家搬進了新屋之後
[00:29:28.880 --> 00:29:31.280]  就很多病痛了
[00:29:31.280 --> 00:29:33.280]  這句話很精彩
[00:29:33.280 --> 00:29:36.400]  她的意思不是迷信
[00:29:36.400 --> 00:29:38.960]  不是說那間屋風水不好
[00:29:38.960 --> 00:29:40.880]  而是她看得到
[00:29:40.880 --> 00:29:44.080]  她開始歸納到我們沒有歸納到的東西
[00:29:44.080 --> 00:29:46.240]  我們一直說兒子病了要進醫院
[00:29:46.240 --> 00:29:47.680]  怎麼養他
[00:29:47.680 --> 00:29:49.440]  怎麼給他營養
[00:29:49.440 --> 00:29:50.080]  吃什麼
[00:29:50.080 --> 00:29:51.280]  我們一直掛念這件事
[00:29:51.280 --> 00:29:53.280]  和老人家不同
[00:29:53.280 --> 00:29:54.640]  老人家想來想去
[00:29:54.640 --> 00:29:56.320]  為什麼最近經常病
[00:29:56.320 --> 00:29:57.520]  她有時間
[00:29:57.520 --> 00:30:00.960]  她突然間看見雷同之處
[00:30:00.960 --> 00:30:05.440]  自從他們最近大半年搬進了新屋之後
[00:30:05.440 --> 00:30:08.640]  就開始很多病痛
[00:30:08.640 --> 00:30:12.480]  為什麼呢
[00:30:12.480 --> 00:30:14.720]  從這個方向想過去的時候
[00:30:14.720 --> 00:30:17.440]  發覺是因為他們住的新屋
[00:30:17.440 --> 00:30:19.920]  那個區是一個山邊的區
[00:30:19.920 --> 00:30:22.720]  山區是新開發的區
[00:30:22.720 --> 00:30:24.960]  很多時候可能山氣
[00:30:24.960 --> 00:30:27.920]  或者是周圍都有山
[00:30:27.920 --> 00:30:30.400]  霧水比較濕氣比較重
[00:30:30.400 --> 00:30:32.400]  濕氣重的時候
[00:30:32.400 --> 00:30:37.440]  自然會令到人很容易染病
[00:30:37.440 --> 00:30:38.880]  想起這件事
[00:30:38.880 --> 00:30:40.640]  於是有一個新方向
[00:30:40.640 --> 00:30:44.160]  這個新方向就是不會再頭痛醫頭
[00:30:44.160 --> 00:30:45.280]  腳痛醫腳
[00:30:45.280 --> 00:30:49.360]  向潮濕的角度去想
[00:30:49.360 --> 00:30:51.200]  看看怎樣可以抽濕
[00:30:51.200 --> 00:30:53.200]  抽了家裡的濕氣
[00:30:53.200 --> 00:30:56.240]  然後消毒那間屋
[00:30:56.240 --> 00:30:58.880]  於是病就會減少
[00:30:58.880 --> 00:31:02.720]  你看看老人家有這種心水清
[00:31:02.720 --> 00:31:04.000]  因為他們時間多
[00:31:04.000 --> 00:31:05.520]  所以你不要小看老人家
[00:31:05.520 --> 00:31:06.160]  沒錯
[00:31:06.160 --> 00:31:08.720]  有時候他們說的話裡面
[00:31:08.720 --> 00:31:10.480]  沉氣重複
[00:31:10.480 --> 00:31:12.320]  做事比較慢
[00:31:12.320 --> 00:31:14.800]  但不等於他們是老病
[00:31:14.800 --> 00:31:16.480]  他們是一無是處
[00:31:16.480 --> 00:31:19.920]  所以聖經的教導很有現代感
[00:31:19.920 --> 00:31:22.560]  就是我們要去敬重
[00:31:22.560 --> 00:31:23.840]  敬重的表現
[00:31:23.840 --> 00:31:26.880]  基本的態度就是要留心聽他們說
[00:31:26.880 --> 00:31:28.160]  聽多一點
[00:31:28.160 --> 00:31:29.440]  不要藐視
[00:31:29.440 --> 00:31:32.160]  不要理睬
[00:31:32.160 --> 00:31:33.280]  老病
[00:31:33.280 --> 00:31:34.320]  不要
[00:31:34.320 --> 00:31:38.560]  這是第一種我們對老人家的態度
[00:31:38.560 --> 00:31:42.560]  我想和大家講一講具體的表現
[00:31:42.560 --> 00:31:46.080]  剛才我們說我們對老人家的態度要聆聽
[00:31:46.080 --> 00:31:48.400]  因為他們有人生的智慧
[00:31:48.400 --> 00:31:52.000]  有思想的時間和空間
[00:31:52.000 --> 00:31:56.320]  表現上就是一種外在的行動
[00:31:56.320 --> 00:31:58.320]  我也說過
[00:31:58.320 --> 00:32:01.200]  表現上也有一個很強的對比
[00:32:01.200 --> 00:32:08.880]  一個對比好的就是要令父母快樂滿足和驕傲
[00:32:08.880 --> 00:32:14.880]  不好的當然是行動上虐待他們
[00:32:14.880 --> 00:32:18.880]  所謂令他們快樂的
[00:32:18.880 --> 00:32:21.680]  就是我剛才讀過的那段聖經
[00:32:21.680 --> 00:32:27.120]  那裡是27章的11節
[00:32:27.120 --> 00:32:30.880]  27章的11節說我而人要做智慧人
[00:32:30.880 --> 00:32:31.680]  為什麼呢
[00:32:31.680 --> 00:32:33.200]  好叫我
[00:32:33.200 --> 00:32:34.320]  就是你爸爸
[00:32:34.320 --> 00:32:36.720]  都叫我的心歡喜
[00:32:36.720 --> 00:32:41.680]  使我可以回答那譏笑我的人
[00:32:41.680 --> 00:32:46.960]  如果你看回23章的24節
[00:32:46.960 --> 00:32:48.320]  有相同的意思
[00:32:48.320 --> 00:32:52.480]  它說你要一個好義人
[00:32:52.480 --> 00:32:56.000]  父親必大德快樂
[00:32:56.000 --> 00:33:01.360]  人生的智慧的兒子必使他歡喜
[00:33:01.360 --> 00:33:04.400]  怎樣才能令父親歡喜呢
[00:33:04.400 --> 00:33:06.880]  就要做智慧的人
[00:33:06.880 --> 00:33:10.720]  我們要令父親歡喜
[00:33:10.720 --> 00:33:13.920]  大德歡樂
[00:33:13.920 --> 00:33:18.560]  就是那種角度和方向
[00:33:18.560 --> 00:33:23.840]  要令父親歡喜就要做智慧人
[00:33:23.840 --> 00:33:29.040]  為什麼我們做智慧人
[00:33:29.040 --> 00:33:32.720]  能夠令父親的心歡喜呢
[00:33:32.720 --> 00:33:34.640]  剛才27章的11節
[00:33:34.640 --> 00:33:36.480]  那段聖經是挺好的
[00:33:36.480 --> 00:33:38.880]  其中它說了一個理由
[00:33:38.880 --> 00:33:41.120]  它說令我心歡喜
[00:33:41.120 --> 00:33:42.480]  怎樣表現出來呢
[00:33:42.480 --> 00:33:47.280]  使我可以回答那譏笑我的人
[00:33:47.280 --> 00:33:51.040]  就是說可以回答那些想笑我的人
