
[00:00:00.000 --> 00:00:05.320]  今天的題目是關於一個隱言
[00:17:14.600 --> 00:17:17.600]  然後聽聽那天說什麼
[00:17:17.600 --> 00:17:18.600]  很有趣
[00:17:18.600 --> 00:17:20.600]  他們說這是講故事的魔法字
[00:17:20.600 --> 00:17:23.600]  所以就算最多人看的故事
[00:17:23.600 --> 00:17:25.600]  都是Once upon a time
[00:17:25.600 --> 00:17:27.600]  約翰也是這樣
[00:17:27.600 --> 00:17:28.600]  他說在第六節
[00:17:28.600 --> 00:17:30.600]  他說有一個人
[00:17:30.600 --> 00:17:32.600]  有一個人
[00:17:32.600 --> 00:17:33.600]  這個人做什麼呢?
[00:17:33.600 --> 00:17:34.600]  他說很厲害
[00:17:34.600 --> 00:17:37.600]  是從神那裡猜來的
[00:17:37.600 --> 00:17:39.600]  名叫約翰
[00:17:39.600 --> 00:17:41.600]  很有趣
[00:17:41.600 --> 00:17:42.600]  在第六節說
[00:17:42.600 --> 00:17:44.600]  有一個人是從神那裡猜來的
[00:17:44.600 --> 00:17:46.600]  名叫約翰
[00:17:46.600 --> 00:17:48.600]  這個是施浸約翰
[00:17:48.600 --> 00:17:49.600]  你不要混淆
[00:17:49.600 --> 00:17:52.600]  作者的約翰和施浸的約翰是不同的
[00:17:52.600 --> 00:17:56.600]  作者約翰怎樣交代施浸約翰的背景呢?
[00:17:56.600 --> 00:17:59.600]  他說施浸約翰是從神猜來的
[00:17:59.600 --> 00:18:00.600]  已經很厲害
[00:18:00.600 --> 00:18:02.600]  但最厲害的是什麼呢?
[00:18:02.600 --> 00:18:03.600]  他所做的是什麼呢?
[00:18:03.600 --> 00:18:05.600]  原來只不過是一個
[00:18:05.600 --> 00:18:08.600]  為光做見證的見證人
[00:18:08.600 --> 00:18:10.600]  在第七節說
[00:18:10.600 --> 00:18:12.600]  這個人來是要做見證
[00:18:12.600 --> 00:18:14.600]  就是為光做見證
[00:18:14.600 --> 00:18:17.600]  叫眾人因此可以信
[00:18:17.600 --> 00:18:19.600]  那光是誰呢?
[00:18:19.600 --> 00:18:20.600]  第九節繼續說
[00:18:20.600 --> 00:18:22.600]  他說那光是真光
[00:18:22.600 --> 00:18:26.600]  照亮一切生在世上的人
[00:18:26.600 --> 00:18:27.600]  在第十三節說
[00:18:27.600 --> 00:18:31.600]  這個光有一個很獨特的身份
[00:18:31.600 --> 00:18:34.600]  它不是從血氣來的
[00:18:34.600 --> 00:18:37.600]  也不是從情慾來的
[00:18:37.600 --> 00:18:43.600]  也不是從人的旨意決定生出來的
[00:18:43.600 --> 00:18:45.600]  是從神而來的
[00:18:45.600 --> 00:18:46.600]  這個就是光
[00:18:46.600 --> 00:18:50.600]  這個就是肉身最特別的地方
[00:18:50.600 --> 00:18:51.600]  到了十八節
[00:18:51.600 --> 00:18:53.600]  他說從來沒有人見過神
[00:18:53.600 --> 00:18:58.600]  只有在腐懷裡的獨生子將祂表明出來
[00:18:58.600 --> 00:18:59.600]  這一節經文
[00:18:59.600 --> 00:19:01.600]  我想大家可以記住
[00:19:01.600 --> 00:19:02.600]  可以背了它
[00:19:02.600 --> 00:19:04.600]  因為當你去傳福音的時候
[00:19:04.600 --> 00:19:06.600]  今早我又偷聽主的學
[00:19:06.600 --> 00:19:08.600]  主的學老師就說
[00:19:08.600 --> 00:19:10.600]  很多時候傳福音
[00:19:10.600 --> 00:19:12.600]  真的被人問到口啞啞
[00:19:12.600 --> 00:19:15.600]  問完也不知道怎麼解釋給他們聽
[00:19:15.600 --> 00:19:18.600]  其中一個最多人問到你口啞啞可能是
[00:19:18.600 --> 00:19:20.600]  我都沒見過神
[00:19:20.600 --> 00:19:22.600]  我怎麼知道有神呢?
[00:19:22.600 --> 00:19:25.600]  這節經文原來可以解釋一個很重要的真理
[00:19:25.600 --> 00:19:27.600]  從來沒有人見過神
[00:19:27.600 --> 00:19:29.600]  不過在腐懷裡的子
[00:19:29.600 --> 00:19:30.600]  就是耶穌基督
[00:19:30.600 --> 00:19:33.600]  就是我們說的聖誕節
[00:19:33.600 --> 00:19:35.600]  復活節的主角耶穌
[00:19:35.600 --> 00:19:38.600]  就是上帝的一個表徵
[00:19:38.600 --> 00:19:41.600]  就是從一開始這個道
[00:19:41.600 --> 00:19:42.600]  創造了世界
[00:19:42.600 --> 00:19:45.600]  這個道成為了人
[00:19:45.600 --> 00:19:48.600]  光照這個世界的所有事物
[00:19:48.600 --> 00:19:52.600]  也給這個世界所有的事物有生命
[00:19:52.600 --> 00:19:55.600]  最後能夠讓我們有恩典
[00:19:55.600 --> 00:19:57.600]  有真理
[00:19:57.600 --> 00:19:59.600]  說到這裡
[00:19:59.600 --> 00:20:03.600]  什麼叫做最美好的連繫?
[00:20:03.600 --> 00:20:05.600]  如果你記得
[00:20:05.600 --> 00:20:07.600]  剛才在引言裡
[00:20:07.600 --> 00:20:08.600]  那個Howard說
[00:20:08.600 --> 00:20:11.600]  我們要來是和人connect
[00:20:11.600 --> 00:20:16.600]  我深信上帝自己就是透過耶穌基督成為了肉身
[00:20:16.600 --> 00:20:20.600]  然後來到這個世界和人connect
[00:20:20.600 --> 00:20:24.600]  這是最美好的連繫
[00:20:24.600 --> 00:20:26.600]  但是我們真的不知道為什麼
[00:20:26.600 --> 00:20:28.600]  人是會拒絕的
[00:20:28.600 --> 00:20:31.600]  在《約翰福音》一章十到十一節
[00:20:31.600 --> 00:20:33.600]  他說他在世界
[00:20:33.600 --> 00:20:36.600]  世界也是藉著他做的
[00:20:36.600 --> 00:20:39.600]  但世界卻不認識他
[00:20:39.600 --> 00:20:41.600]  他到自己的地方來
[00:20:41.600 --> 00:20:44.600]  自己的人就不接待他
[00:20:44.600 --> 00:20:46.600]  為什麼呢?
[00:20:46.600 --> 00:20:48.600]  為什麼這麼美麗
[00:20:48.600 --> 00:20:52.600]  這麼震撼的connect
[00:20:52.600 --> 00:20:56.600]  拒絕的人這麼多呢?
[00:20:56.600 --> 00:20:59.600]  在電影裡提到這個connect
[00:20:59.600 --> 00:21:01.600]  他想透過
[00:21:01.600 --> 00:21:04.600]  我相信大家看完這堂課都會懂得背
[00:21:04.600 --> 00:21:06.600]  就是透過愛
[00:21:06.600 --> 00:21:07.600]  透過時間
[00:21:07.600 --> 00:21:09.600]  透過死亡
[00:21:09.600 --> 00:21:12.600]  在我剛剛在香港這次回程的時候
[00:21:12.600 --> 00:21:14.600]  我深深體會到
[00:21:14.600 --> 00:21:17.600]  這三樣事情的發生
[00:21:17.600 --> 00:21:19.600]  原來是很刻骨銘心
[00:21:19.600 --> 00:21:22.600]  我深信在座很多弟兄姊妹
[00:21:22.600 --> 00:21:25.600]  當發生這些事情在你身上的時候
[00:21:25.600 --> 00:21:28.600]  一樣這麼刻骨銘心
[00:21:28.600 --> 00:21:31.600]  愛、時間和死亡
[00:21:31.600 --> 00:21:35.600]  當在今年的六月八日
[00:21:35.600 --> 00:21:37.600]  那天正在教會上課
[00:21:37.600 --> 00:21:40.600]  我收到Facebook的短訊
[00:21:40.600 --> 00:21:42.600]  我表弟發了一個訊息給我
[00:21:42.600 --> 00:21:44.600]  他說
[00:21:44.600 --> 00:21:47.600]  奶奶可能不行了
[00:21:47.600 --> 00:21:51.600]  醫生說叫家人快點去見她
[00:21:51.600 --> 00:21:53.600]  可能是最後一面
[00:21:53.600 --> 00:21:56.600]  我就馬上打電話給教會
[00:21:56.600 --> 00:21:59.600]  然後就說我真的要請假了
[00:21:59.600 --> 00:22:01.600]  我就買了第二天的機票
[00:22:01.600 --> 00:22:03.600]  第二天而已
[00:22:03.600 --> 00:22:05.600]  買了第二天就要飛了
[00:22:05.600 --> 00:22:07.600]  當我買完機票
[00:22:07.600 --> 00:22:09.600]  不夠幾個小時
[00:22:09.600 --> 00:22:11.600]  我收到第二個短訊
[00:22:11.600 --> 00:22:15.600]  說奶奶走了
[00:22:15.600 --> 00:22:18.600]  當我一知道這個消息的時候
[00:22:18.600 --> 00:22:22.600]  我真的整個世界好像停了一樣
[00:22:22.600 --> 00:22:25.600]  腦海裏面一片空白
[00:22:25.600 --> 00:22:26.600]  一片空白
[00:22:26.600 --> 00:22:29.600]  沒有試過這樣的感覺
[00:22:29.600 --> 00:22:32.600]  然後我要熟悉我的弟兄姊妹
[00:22:32.600 --> 00:22:34.600]  都知道奶奶是把我帶大的
[00:22:34.600 --> 00:22:37.600]  奶奶已經從我出生開始把我帶大
[00:22:37.600 --> 00:22:43.600]  她擔當著奶奶、爺爺、爸爸、媽媽的所有角色
[00:22:43.600 --> 00:22:46.600]  但一下子告訴我
[00:22:46.600 --> 00:22:49.600]  沒有了這個所愛
[00:22:49.600 --> 00:22:54.600]  我馬上要面對愛的失去這個問題
[00:22:54.600 --> 00:22:57.600]  當我知道奶奶死訊那一晚
[00:22:57.600 --> 00:23:01.600]  我也很明白什麼叫時間的重要性
[00:23:01.600 --> 00:23:06.600]  我原本已經馬上很感恩可以訂到明天的機票
[00:23:06.600 --> 00:23:10.600]  但原來一天就是一天
[00:23:10.600 --> 00:23:12.600]  趕不及
[00:23:12.600 --> 00:23:15.600]  就是趕不及
[00:23:15.600 --> 00:23:19.600]  我們很多時候都以為很多時間
[00:23:19.600 --> 00:23:21.600]  我們很多時候都以為很多人
[00:23:21.600 --> 00:23:23.600]  我們可以有很多機會見
[00:23:23.600 --> 00:23:26.600]  但其實那個機會一沒有了
[00:23:26.600 --> 00:23:29.600]  就是沒有了
[00:23:29.600 --> 00:23:32.600]  我沒有機會跟奶奶說再見
[00:23:32.600 --> 00:23:35.600]  沒有機會好像之前跟我們幾位
[00:23:35.600 --> 00:23:37.600]  我們所愛的弟兄姊妹
[00:23:37.600 --> 00:23:40.600]  我沒有機會在她的病床前
[00:23:40.600 --> 00:23:43.600]  跟她唱《天父必看顧你》
[00:23:43.600 --> 00:23:45.600]  我沒有機會在她床前
[00:23:45.600 --> 00:23:50.600]  去讀詩篇23篇給她聽
[00:23:50.600 --> 00:23:53.600]  這個真是我一點點的遺憾
[00:23:53.600 --> 00:23:56.600]  時間
[00:23:56.600 --> 00:23:58.600]  負面出現
[00:23:58.600 --> 00:24:02.600]  然後最明顯一定是死亡
[00:24:02.600 --> 00:24:03.600]  那一刻
[00:24:03.600 --> 00:24:06.600]  死亡這兩個字
[00:24:06.600 --> 00:24:08.600]  跟我很近
[00:24:08.600 --> 00:24:09.600]  近到在我旁邊
[00:24:09.600 --> 00:24:14.600]  這個死亡不是我說的材料
[00:24:14.600 --> 00:24:16.600]  這個死亡
[00:24:16.600 --> 00:24:19.600]  在我前面我要去面對
[00:24:19.600 --> 00:24:21.600]  要自己跟自己解釋
[00:24:21.600 --> 00:24:25.600]  這個死亡是怎樣
[00:24:25.600 --> 00:24:27.600]  雖然我之前都有機會做過幾個安息禮
[00:24:27.600 --> 00:24:29.600]  雖然我都講過幾篇道
[00:24:29.600 --> 00:24:31.600]  去安慰你們和我自己
[00:24:31.600 --> 00:24:33.600]  但當這件事一發生
[00:24:33.600 --> 00:24:35.600]  就算我是一個傳道人
[00:24:35.600 --> 00:24:38.600]  就算我懂得一些經文
[00:24:38.600 --> 00:24:39.600]  那一刻
[00:24:39.600 --> 00:24:43.600]  好像我不知道怎樣面對
[00:24:43.600 --> 00:24:47.600]  由我知道消息
[00:24:47.600 --> 00:24:49.600]  到我飛回香港
[00:24:49.600 --> 00:24:52.600]  到我特意去彩虹邨
[00:24:52.600 --> 00:24:54.600]  搭電梯上14樓
[00:24:54.600 --> 00:24:56.600]  走那條很長的走廊
[00:24:56.600 --> 00:25:00.600]  去我家門口
[00:25:00.600 --> 00:25:02.600]  再在彩虹邨走回去
[00:25:02.600 --> 00:25:03.600]  奶奶從小到大
[00:25:03.600 --> 00:25:08.600]  每天跟我走小學上學的路
[00:25:08.600 --> 00:25:10.600]  到去聯合醫院
[00:25:10.600 --> 00:25:15.600]  領取我奶奶的遺體
[00:25:15.600 --> 00:25:18.600]  我一滴眼淚都流不掉
[00:25:18.600 --> 00:25:21.600]  我不知道有沒有弟兄姊妹試過這個感覺
[00:25:21.600 --> 00:25:23.600]  當你很傷心的時候
[00:25:23.600 --> 00:25:27.600]  原來有些人是可以一滴眼淚都流不掉
[00:25:27.600 --> 00:25:31.600]  那種壓力
[00:25:31.600 --> 00:25:34.600]  壓住心好像呼吸不了
[00:25:34.600 --> 00:25:37.600]  晚上每天睡三個小時
[00:25:37.600 --> 00:25:38.600]  兩個小時
[00:25:38.600 --> 00:25:41.600]  最多那天四個小時
[00:25:41.600 --> 00:25:43.600]  每天就是祈禱
[00:25:43.600 --> 00:25:46.600]  每天就是跟所愛的人分享我現在的困境
[00:25:46.600 --> 00:25:49.600]  每天就是做運動
[00:25:49.600 --> 00:25:52.600]  去到安息禮那一晚
[00:25:52.600 --> 00:25:54.600]  我之前一直要負責
[00:25:54.600 --> 00:25:57.600]  要分享奶奶的生平和點滴
[00:25:57.600 --> 00:25:58.600]  我一直想不到
[00:25:58.600 --> 00:26:00.600]  我想了一個多兩個星期
[00:26:00.600 --> 00:26:01.600]  完全想不到
[00:26:01.600 --> 00:26:02.600]  完全組織不了
[00:26:02.600 --> 00:26:05.600]  不知道應該說什麼
[00:26:05.600 --> 00:26:09.600]  去到安息禮那一晚
[00:26:09.600 --> 00:26:15.600]  當我站在講台上
[00:26:15.600 --> 00:26:20.600]  我要負責分享奶奶的人生點滴的時候
[00:26:20.600 --> 00:26:22.600]  我說到奶奶
[00:26:22.600 --> 00:26:25.600]  幸好有奶奶照顧我
[00:26:25.600 --> 00:26:28.600]  否則我會成為孤兒
[00:26:28.600 --> 00:26:30.600]  因為我已經沒有爸爸沒有媽媽
[00:26:30.600 --> 00:26:32.600]  我已經成為孤兒
[00:26:32.600 --> 00:26:35.600]  我一說到孤兒這兩個字
[00:26:35.600 --> 00:26:37.600]  我突然想起《約翰福音》
[00:26:37.600 --> 00:26:41.600]  14章18節的經文
[00:26:41.600 --> 00:26:46.600]  「我不撇下你們為孤兒」
[00:26:46.600 --> 00:26:47.600]  這是耶穌說的
[00:26:47.600 --> 00:26:50.600]  當耶穌要走上十字架之路
[00:26:50.600 --> 00:26:52.600]  當耶穌將要離開門徒的時候
[00:26:52.600 --> 00:26:54.600]  門徒都很不開心
[00:26:54.600 --> 00:26:59.600]  但耶穌說「我不撇下你們為孤兒」
[00:26:59.600 --> 00:27:02.600]  那一刻我想起這段經文
[00:27:02.600 --> 00:27:08.600]  那一刻我看到台下一百人左右
[00:27:08.600 --> 00:27:13.600]  我突然間好像那一百人全部換成你們一樣
[00:27:13.600 --> 00:27:16.600]  我好像覺得你們在和我一起
[00:27:16.600 --> 00:27:19.600]  我覺得我知道上帝和我一起
[00:27:19.600 --> 00:27:22.600]  我知道你們是為我祈禱
[00:27:22.600 --> 00:27:26.600]  那一刻我立刻哭得很厲害
[00:27:26.600 --> 00:27:27.600]  我控制不了
[00:27:27.600 --> 00:27:31.600]  哭到要趴在講台上
[00:27:31.600 --> 00:27:33.600]  然後有兩個弟兄過來扶著我
[00:27:33.600 --> 00:27:38.600]  然後我要走到旁邊擁抱我姑丈、我姑媽
[00:27:38.600 --> 00:27:44.600]  我才可以回到座位繼續分享
[00:27:44.600 --> 00:27:46.600]  但我真的很感謝大家
[00:27:46.600 --> 00:27:48.600]  你們給了我這個淑寧的家
[00:27:48.600 --> 00:27:51.600]  給了我支持
[00:27:51.600 --> 00:27:54.600]  那次哭完之後
[00:27:54.600 --> 00:27:57.600]  人生就像一個飾演
[00:27:57.600 --> 00:27:59.600]  我知道是不捨的
[00:27:59.600 --> 00:28:02.600]  因為真的不能見
[00:28:02.600 --> 00:28:03.600]  但我們都知道
[00:28:03.600 --> 00:28:05.600]  好像剛才師哥所說
[00:28:05.600 --> 00:28:10.600]  將來會見到奶奶的笑臉
[00:28:10.600 --> 00:28:11.600]  亦都很感恩
[00:28:11.600 --> 00:28:13.600]  在我臨飛回來前一天
[00:28:13.600 --> 00:28:17.600]  都安排了奶奶所有安放骨灰
[00:28:17.600 --> 00:28:19.600]  找地方
[00:28:19.600 --> 00:28:22.600]  然後再回來
[00:28:22.600 --> 00:28:23.600]  當我在飛機的時候
[00:28:23.600 --> 00:28:27.600]  我就是禱告
[00:28:27.600 --> 00:28:29.600]  求聖靈帶領
[00:28:29.600 --> 00:28:33.600]  我很明白當愛、當時間、當死亡
[00:28:33.600 --> 00:28:37.600]  一起由一個負面狀態出現的時候
[00:28:37.600 --> 00:28:41.600]  是很難去面對
[00:28:41.600 --> 00:28:43.600]  但我感謝上帝
[00:28:43.600 --> 00:28:45.600]  感謝你們
[00:28:45.600 --> 00:28:49.600]  讓我們成為了最美麗的連繫
[00:28:49.600 --> 00:28:51.600]  其實這齣戲叫Collectible
[00:28:51.600 --> 00:28:53.600]  Collectible的意思是甚麼呢
[00:28:53.600 --> 00:28:57.600]  很多零碎的片段
[00:28:57.600 --> 00:29:00.600]  或者你遇過的人物
[00:29:00.600 --> 00:29:05.600]  原來可以成為一個最美麗的安排
[00:29:05.600 --> 00:29:08.600]  所以在信仰裏
[00:29:08.600 --> 00:29:10.600]  真的不是那麼巧合
[00:29:10.600 --> 00:29:12.600]  所以甚麼叫信仰
[00:29:12.600 --> 00:29:15.600]  如果我在台上說得很偉大
[00:29:15.600 --> 00:29:17.600]  說得大聲疾呼
[00:29:17.600 --> 00:29:20.600]  說一些聖經
[00:29:20.600 --> 00:29:22.600]  那可能不是我的信仰
[00:29:22.600 --> 00:29:24.600]  甚麼叫信仰
[00:29:24.600 --> 00:29:26.600]  信仰就是在你最需要的時候
[00:29:26.600 --> 00:29:29.600]  那一句說話可以支持到你
[00:29:29.600 --> 00:29:30.600]  可以安慰到你
[00:29:30.600 --> 00:29:32.600]  這個才是信仰
[00:29:32.600 --> 00:29:34.600]  所以無風無浪的時候
[00:29:34.600 --> 00:29:36.600]  有時候你不是很感受到上帝
[00:29:36.600 --> 00:29:40.600]  或者不是很感受到原來弟兄姊妹的支持
[00:29:40.600 --> 00:29:43.600]  所以我懇請大家
[00:29:43.600 --> 00:29:45.600]  教會就是這樣
[00:29:45.600 --> 00:29:47.600]  就是我們每一個弟兄姊妹
[00:29:47.600 --> 00:29:49.600]  一個美麗的連繫
[00:29:49.600 --> 00:29:51.600]  有時候有些人可能傷害了你
[00:29:51.600 --> 00:29:53.600]  但我們可以用愛去包容
[00:29:53.600 --> 00:29:56.600]  又會成為一種更加鞏固的關係
[00:29:56.600 --> 00:29:59.600]  因為我們可能了解了大家多一點
[00:29:59.600 --> 00:30:01.600]  最後
[00:30:01.600 --> 00:30:04.600]  我很想讀一段聖經
[00:30:04.600 --> 00:30:06.600]  給大家作為總結
[00:30:06.600 --> 00:30:08.600]  這個也是一個結論
[00:30:08.600 --> 00:30:10.600]  也是一個引言
[00:30:10.600 --> 00:30:12.600]  我很想大家
[00:30:12.600 --> 00:30:15.600]  待會我邀請你閉上眼的時候
[00:30:15.600 --> 00:30:17.600]  我想用聖經的說話
[00:30:17.600 --> 00:30:18.600]  做我們的總結
[00:30:18.600 --> 00:30:21.600]  用聖經的說話做我們接下來
[00:30:21.600 --> 00:30:25.600]  那幾次約翰福音系列的講道的引言
[00:30:25.600 --> 00:30:28.600]  我會讀一個聖經的版本給大家聽
[00:30:28.600 --> 00:30:32.600]  大家親自自己默想上帝給你的話語
[00:30:32.600 --> 00:30:35.600]  我們一起有個低頭默想的時間
[00:30:35.600 --> 00:30:41.600]  約翰福音第一章第一節這樣說
[00:30:41.600 --> 00:30:45.600]  「大家從一開始就有神的話語
[00:30:45.600 --> 00:30:48.600]  這個話語在神的面前
[00:30:48.600 --> 00:30:51.600]  神也在話語的面前
[00:30:51.600 --> 00:30:53.600]  話語就是神
[00:30:53.600 --> 00:30:56.600]  祂自第一天就準備就水
[00:30:56.600 --> 00:30:58.600]  為要蒙神使用
[00:30:58.600 --> 00:31:03.600]  萬事萬物都是透過祂而創造
[00:31:03.600 --> 00:31:06.600]  無事物不是透過祂而存在的
[00:31:06.600 --> 00:31:09.600]  連一個都沒有
[00:31:09.600 --> 00:31:12.600]  透過祂生出的就是生命
[00:31:12.600 --> 00:31:15.600]  生命是人賴以存活的光
[00:31:15.600 --> 00:31:19.600]  那道生命的光是從黑暗中並發出來
[00:31:19.600 --> 00:31:21.600]  黑暗無法撲滅光
[00:31:21.600 --> 00:31:23.600]  從前有個人名叫約翰
[00:31:23.600 --> 00:31:25.600]  他奉神差派
[00:31:25.600 --> 00:31:28.600]  要指出通往生命之光的道路
[00:31:28.600 --> 00:31:31.600]  他來是要告訴每一個人
[00:31:31.600 --> 00:31:34.600]  該往哪個方向觀看
[00:31:34.600 --> 00:31:36.600]  又該相信誰
[00:31:36.600 --> 00:31:39.600]  約翰不是那光
[00:31:39.600 --> 00:31:43.600]  他來是要指明通往那光的道路
[00:31:43.600 --> 00:31:46.600]  那生命之光是真實的
[00:31:46.600 --> 00:31:49.600]  每一位進入這個生命的人
[00:31:49.600 --> 00:31:52.600]  他都帶他們進入這個真光裡
[00:31:52.600 --> 00:31:54.600]  他在世上生活
[00:31:54.600 --> 00:31:57.600]  世界是藉著他而存在的
[00:31:57.600 --> 00:32:01.600]  但這個世界對此卻絲毫不留意
[00:32:01.600 --> 00:32:04.600]  他來到自己的子民當中
[00:32:04.600 --> 00:32:06.600]  但他們不歡迎他
[00:32:06.600 --> 00:32:08.600]  而那些真正渴望他
[00:32:08.600 --> 00:32:12.600]  對他所宣稱的身份堅信不移
[00:32:12.600 --> 00:32:14.600]  也進行他話語的人
[00:32:14.600 --> 00:32:17.600]  他讓他們得著真實的自我
[00:32:17.600 --> 00:32:19.600]  也就是作神的兒女
[00:32:19.600 --> 00:32:21.600]  他們是從神所生的
[00:32:21.600 --> 00:32:23.600]  不是出於人的血統
[00:32:23.600 --> 00:32:25.600]  不是出於肉體所生
[00:32:25.600 --> 00:32:27.600]  不是出於人的意思
[00:32:27.600 --> 00:32:31.600]  話語變成了有血有肉的人
[00:32:31.600 --> 00:32:33.600]  成為我們的鄰居
[00:32:33.600 --> 00:32:35.600]  我們親眼見過他的榮耀
[00:32:35.600 --> 00:32:38.600]  那是天下無雙的榮耀
[00:32:38.600 --> 00:32:41.600]  有其父必有其子
[00:32:41.600 --> 00:32:43.600]  他屢屢愛愛滿是歡宏
[00:32:43.600 --> 00:32:47.600]  自始至終傳言真實
[00:32:47.600 --> 00:32:51.600]  約翰指著他呼叫說
[00:32:51.600 --> 00:32:53.600]  「就是那一位
[00:32:53.600 --> 00:32:56.600]  他就是我說過在我之後將要來
[00:32:56.600 --> 00:32:59.600]  事實上卻是在我之前的
[00:32:59.600 --> 00:33:01.600]  他一直都在我之前
[00:33:01.600 --> 00:33:03.600]  就是起初發言的人」
[00:33:03.600 --> 00:33:08.600]  我們都倚靠他慷慨的賞賜度日
[00:33:08.600 --> 00:33:11.600]  他給我們一件又一件的禮物
[00:33:11.600 --> 00:33:14.600]  我們從摩西得到最基本的教導
[00:33:14.600 --> 00:33:17.600]  接著就是這豐盛的賜予和領受
[00:33:17.600 --> 00:33:20.600]  這無盡的認識與了解
[00:33:20.600 --> 00:33:22.600]  傳到來自於耶穌
[00:33:22.600 --> 00:33:24.600]  他就是尼塞亞
[00:33:24.600 --> 00:33:25.600]  沒有人見過神
[00:33:25.600 --> 00:33:27.600]  連衝衝一撇都沒有
[00:33:27.600 --> 00:33:30.600]  他以獨一無二的方式
[00:33:30.600 --> 00:33:32.600]  表現了神的樣子
[00:33:32.600 --> 00:33:35.600]  他存在於天父的核心
[00:33:35.600 --> 00:33:39.600]  使天父超然可見
[00:33:39.600 --> 00:33:43.600]  親愛的主耶穌
[00:33:43.600 --> 00:33:47.600]  我們感謝祢曾經
[00:33:47.600 --> 00:33:50.600]  有血有肉來過這個世界
[00:33:50.600 --> 00:33:53.600]  祢明白我們的痛
[00:33:53.600 --> 00:33:57.600]  祢明白我們的眼淚是如何流出來
[00:33:57.600 --> 00:34:01.600]  祢明白什麼叫做關心家人
[00:34:01.600 --> 00:34:03.600]  我們感謝祢
[00:34:03.600 --> 00:34:06.600]  祢也同樣留下了聖經
[00:34:06.600 --> 00:34:08.600]  祢讓我們當我們要解決
[00:34:08.600 --> 00:34:09.600]  什麼是真愛
[00:34:09.600 --> 00:34:11.600]  當我們要解決時間的問題
[00:34:11.600 --> 00:34:14.600]  當我們要解決死亡的問題的時候
[00:34:14.600 --> 00:34:17.600]  原來我們不需要找哲學
[00:34:17.600 --> 00:34:20.600]  我們要找祢
[00:34:20.600 --> 00:34:23.600]  因為上帝祢就是愛
[00:34:23.600 --> 00:34:27.600]  祢是那個沒有時間限制的上帝
[00:34:28.600 --> 00:34:34.600]  祢同樣是戰勝死亡的上帝
[00:34:34.600 --> 00:34:36.600]  我們感謝祢
[00:34:36.600 --> 00:34:38.600]  求祢的靈一路帶領我們
[00:34:38.600 --> 00:34:40.600]  讓我們從約翰福音
[00:34:40.600 --> 00:34:42.600]  去明白祢的道
[00:34:42.600 --> 00:34:45.600]  明白祢的救贖更加多
[00:34:45.600 --> 00:34:47.600]  我們這樣的禱告
[00:34:47.600 --> 00:34:50.600]  是奉主耶穌基督得勝的明智而祈求
[00:34:50.600 --> 00:34:52.600]  阿們

