
[00:00:00.000 --> 00:00:04.200]  各位同學 平安 多謝師哥提醒我們
[00:16:14.360 --> 00:16:15.600]  兄弟姐妹
[00:16:15.600 --> 00:16:17.520]  你不如看一下耶穌吧
[00:16:17.520 --> 00:16:18.920]  你看著他會好一點嗎?
[00:16:18.920 --> 00:16:20.200]  如果看著他會好一點
[00:16:20.200 --> 00:16:21.800]  我就看啊
[00:16:21.800 --> 00:16:22.640]  沒有的
[00:16:22.640 --> 00:16:24.960]  你看著他一樣是那麼痛啊
[00:16:24.960 --> 00:16:27.400]  一樣是起不了身
[00:16:27.400 --> 00:16:28.920]  但是你看一下耶穌
[00:16:28.920 --> 00:16:30.760]  你看見我們那位主耶穌
[00:16:30.760 --> 00:16:33.000]  祂給我們一個榜樣
[00:16:33.000 --> 00:16:34.720]  祂一樣是面對很多痛苦
[00:16:34.720 --> 00:16:35.800]  祂釘十字架的時候
[00:16:35.800 --> 00:16:37.960]  祂的手比你還要痛
[00:16:37.960 --> 00:16:39.480]  祂忍受這個痛苦
[00:16:39.480 --> 00:16:40.760]  祂這個裝備
[00:16:40.760 --> 00:16:41.800]  你想說什麼?
[00:16:41.800 --> 00:16:42.320]  兄弟姐妹
[00:16:42.320 --> 00:16:44.480]  我們今天在這個21世紀
[00:16:44.480 --> 00:16:47.760]  其實有一個很大的危機和一個陷阱
[00:16:47.760 --> 00:16:49.400]  就是我們所有的生活
[00:16:49.400 --> 00:16:51.280]  尤其是這個消費主義
[00:16:51.280 --> 00:16:52.920]  賣廣告的世界
[00:16:52.920 --> 00:16:56.480]  是培養我們意志薄弱的
[00:16:56.480 --> 00:16:57.720]  你知不知道?
[00:16:57.720 --> 00:16:58.840]  是不是啊?
[00:16:58.840 --> 00:17:00.080]  它想賺我們的錢
[00:17:00.080 --> 00:17:00.920]  所以你喜歡的東西
[00:17:00.920 --> 00:17:02.240]  馬上就給到你的
[00:17:02.240 --> 00:17:03.920]  現在我們多心急啊
[00:17:03.920 --> 00:17:04.920]  是不是啊?
[00:17:04.920 --> 00:17:06.920]  我們經常都說
[00:17:06.920 --> 00:17:09.400]  電腦一按個按鈕
[00:17:09.400 --> 00:17:11.400]  不出來就啪啪啪打它
[00:17:11.400 --> 00:17:12.920]  其實只要兩秒鐘而已
[00:17:12.920 --> 00:17:14.360]  不用那麼緊張
[00:17:14.360 --> 00:17:14.920]  是不是啊?
[00:17:14.920 --> 00:17:16.480]  現在按一個按鈕就可以走了
[00:17:16.480 --> 00:17:17.480]  接著回來吃飯了
[00:17:17.480 --> 00:17:18.680]  是不是啊?
[00:17:18.680 --> 00:17:20.520]  以前你透風佬的年代
[00:17:20.520 --> 00:17:23.240]  我和你年紀好像我差不多的年紀
[00:17:23.240 --> 00:17:24.520]  你和我都透過風佬
[00:17:24.520 --> 00:17:25.320]  是不是啊?
[00:17:25.320 --> 00:17:25.720]  哇!
[00:17:25.720 --> 00:17:28.000]  兩個小時才煲到一鍋飯出來
[00:17:28.000 --> 00:17:29.200]  那時候我們有忍耐
[00:17:29.200 --> 00:17:29.800]  你知不知道啊?
[00:17:29.800 --> 00:17:31.080]  那個是重要的
[00:17:31.080 --> 00:17:32.160]  那個才是精金
[00:17:32.160 --> 00:17:33.160]  是不是啊?
[00:17:33.160 --> 00:17:34.720]  現在沒有忍耐的
[00:17:34.720 --> 00:17:35.920]  你頭痛嗎?
[00:17:35.920 --> 00:17:37.640]  特效藥一啪下去
[00:17:37.640 --> 00:17:39.680]  五分鐘你就不痛了
[00:17:39.680 --> 00:17:41.040]  這個其實結果是什麼
[00:17:41.040 --> 00:17:41.880]  你知不知道啊?
[00:17:41.880 --> 00:17:43.800]  是在養我們意志薄弱
[00:17:43.800 --> 00:17:45.000]  我們熬不了
[00:17:45.000 --> 00:17:45.640]  我們熬不了
[00:17:45.640 --> 00:17:46.880]  所以今天我們受苦
[00:17:46.880 --> 00:17:49.080]  特別比以前的人痛苦很多
[00:17:49.080 --> 00:17:50.880]  他們一樣是那麼痛苦
[00:17:50.880 --> 00:17:52.720]  那些打擊那麼多的時候
[00:17:52.720 --> 00:17:54.440]  他們熬得比我們多
[00:17:54.440 --> 00:17:56.200]  所以今天我們要倒轉這件事
[00:17:56.200 --> 00:17:58.960]  我們要好像耶穌基督提醒我們這樣
[00:17:58.960 --> 00:18:03.840]  我們用一個操練的心境去面對這個痛苦
[00:18:03.840 --> 00:18:05.840]  提醒我們每一次的受苦
[00:18:05.840 --> 00:18:07.680]  都是幫助我們
[00:18:07.680 --> 00:18:08.480]  聖經所說
[00:18:08.480 --> 00:18:11.080]  試煉好像精金那樣煉我們
[00:18:11.080 --> 00:18:12.680]  用同樣的心智
[00:18:12.680 --> 00:18:14.360]  我們主耶穌既然有這樣的心智
[00:18:14.360 --> 00:18:16.000]  就讓我們同樣的心智
[00:18:16.000 --> 00:18:17.000]  去面對痛苦
[00:18:17.000 --> 00:18:17.680]  好啊
[00:18:17.680 --> 00:18:18.760]  主耶穌都試過了
[00:18:18.760 --> 00:18:20.200]  我怕什麼
[00:18:20.200 --> 00:18:24.440]  然後聖經裡面有一句話很有意思
[00:18:24.440 --> 00:18:26.120]  第四章十三節
[00:18:26.120 --> 00:18:28.480]  他說你們都要歡喜
[00:18:28.480 --> 00:18:31.240]  為什麼在火鍊的試煉當中
[00:18:31.240 --> 00:18:34.800]  因為你們在耶穌基督的受苦上有份
[00:18:34.800 --> 00:18:38.080]  我想送這個字給大家
[00:18:38.080 --> 00:18:41.480]  我們有份於耶穌的受苦
[00:18:41.480 --> 00:18:43.840]  今天我們和耶穌基督有一個親近
[00:18:43.840 --> 00:18:45.920]  我們說我們很想親近主耶穌
[00:18:45.920 --> 00:18:47.240]  大概二千年前
[00:18:47.240 --> 00:18:48.080]  我們有什麼和祂親近
[00:18:48.080 --> 00:18:50.240]  有一樣東西和祂親近
[00:18:50.240 --> 00:18:51.720]  你不單止領受祂的恩典
[00:18:51.720 --> 00:18:52.720]  有一樣東西親近
[00:18:52.720 --> 00:18:54.960]  就是你的受苦和祂的受苦
[00:18:54.960 --> 00:18:57.840]  讓你兩個能夠更加接近
[00:18:57.840 --> 00:19:00.360]  那你能不能夠對自己的受苦說
[00:19:00.360 --> 00:19:02.040]  是 我很苦
[00:19:02.040 --> 00:19:03.920]  不過就是因為我這麼苦
[00:19:03.920 --> 00:19:06.200]  我現在開始知道原來我們主耶穌
[00:19:06.200 --> 00:19:07.440]  我所愛的主耶穌
[00:19:07.440 --> 00:19:08.920]  祂曾經經歷過的事情
[00:19:08.920 --> 00:19:10.280]  一點點
[00:19:10.280 --> 00:19:11.680]  但這個歷代的靈修學家
[00:19:11.680 --> 00:19:13.560]  很喜歡用這個角度
[00:19:13.560 --> 00:19:15.280]  為什麼我受苦我不怕
[00:19:15.280 --> 00:19:16.960]  甚至我歡迎這個受苦
[00:19:16.960 --> 00:19:18.160]  因為我受苦的時候
[00:19:18.160 --> 00:19:20.480]  我就能夠感受到主耶穌
[00:19:20.480 --> 00:19:23.440]  當日所感受到的一些味道
[00:19:23.440 --> 00:19:25.960]  這個令我和主耶穌更加親近
[00:19:25.960 --> 00:19:26.960]  你明不明白意思
[00:19:26.960 --> 00:19:30.520]  我們有份於耶穌基督的受苦
[00:19:30.520 --> 00:19:31.640]  主我願像祢
[00:19:31.640 --> 00:19:32.560]  我們懂得唱這首歌
[00:19:32.560 --> 00:19:33.560]  像祢的豐盛
[00:19:33.560 --> 00:19:34.640]  像祢的慈愛
[00:19:34.640 --> 00:19:36.040]  像祢的美麗
[00:19:36.040 --> 00:19:38.600]  有沒有說我們像耶穌的痛苦
[00:19:38.600 --> 00:19:40.400]  好像那首詩那裡漏了一句
[00:19:40.400 --> 00:19:41.520]  這個才重要
[00:19:41.520 --> 00:19:43.880]  耶穌一生裡面最重要的經歷
[00:19:43.880 --> 00:19:44.920]  你都沒有經歷過
[00:19:44.920 --> 00:19:46.120]  你怎麼親近祂
[00:19:46.120 --> 00:19:48.200]  怎麼像祂
[00:19:48.200 --> 00:19:50.400]  所以彼得說你要明白
[00:19:50.400 --> 00:19:51.240]  以往的主耶穌
[00:19:51.240 --> 00:19:51.760]  第一
[00:19:51.760 --> 00:19:52.800]  祂給我們一個榜樣
[00:19:52.800 --> 00:19:55.440]  祂以受苦的心智作為裝備
[00:19:55.440 --> 00:19:58.680]  讓我們都可以學他有同樣的心智
[00:19:58.680 --> 00:19:59.320]  第二
[00:19:59.320 --> 00:20:01.120]  我們主耶穌受苦
[00:20:01.120 --> 00:20:02.920]  所以我們今天受苦
[00:20:02.920 --> 00:20:04.720]  其實是賺了
[00:20:04.720 --> 00:20:06.680]  因為我們能夠透過我們的受苦
[00:20:06.680 --> 00:20:09.680]  我們經歷到主耶穌基督一點點
[00:20:09.680 --> 00:20:11.760]  所以冥冥中都追不到祂這麼厲害
[00:20:11.760 --> 00:20:13.800]  但起碼我們近祂一點
[00:20:13.800 --> 00:20:16.000]  這個是一個讚
[00:20:16.000 --> 00:20:17.520]  你應該這樣看的時候
[00:20:17.520 --> 00:20:19.000]  那個苦難對於你
[00:20:19.000 --> 00:20:21.880]  就並不是咒咒
[00:20:21.880 --> 00:20:24.640]  原來有個美意在當中
[00:20:24.640 --> 00:20:25.960]  如果你說這個是
[00:20:25.960 --> 00:20:28.680]  神在每一個苦難裡面都有美意的話
[00:20:28.680 --> 00:20:30.360]  你特別的美意是什麼我不知道
[00:20:30.360 --> 00:20:32.760]  但這個肯定是聖經裡面說出來的美意
[00:20:32.760 --> 00:20:34.280]  讓我們更加親近耶穌
[00:20:34.280 --> 00:20:35.400]  更像耶穌
[00:20:35.400 --> 00:20:36.920]  更學到耶穌這樣
[00:20:36.920 --> 00:20:39.520]  去用這個心智去裝備自己
[00:20:39.520 --> 00:20:40.480]  這是第一樣
[00:20:40.480 --> 00:20:43.160]  第二
[00:20:43.160 --> 00:20:43.720]  有一句話
[00:20:43.720 --> 00:20:45.200]  剛才我們讀的時候
[00:20:45.200 --> 00:20:48.760]  你覺得心裡面有一種觸動和共鳴的
[00:20:48.760 --> 00:20:50.760]  就是第一章第八節
[00:20:50.760 --> 00:20:52.600]  第八節那裡說到
[00:20:52.600 --> 00:20:55.600]  我們雖然未見過他
[00:20:55.600 --> 00:20:57.120]  當然就是主耶穌
[00:20:57.120 --> 00:21:00.160]  卻是愛他
[00:21:00.160 --> 00:21:03.160]  現在雖然不能看見他
[00:21:03.160 --> 00:21:04.880]  卻信他
[00:21:04.880 --> 00:21:07.000]  因此你就有無法形容
[00:21:07.000 --> 00:21:09.440]  滿有榮耀的大喜樂
[00:21:09.440 --> 00:21:10.320]  怎麼樣
[00:21:10.320 --> 00:21:11.280]  喜樂
[00:21:11.280 --> 00:21:12.120]  很有意思的
[00:21:12.120 --> 00:21:15.000]  彼得前書是說最多苦難的一段書
[00:21:15.000 --> 00:21:17.240]  但彼得前書又充滿了說喜樂的書
[00:21:17.240 --> 00:21:20.240]  所以這一句一定要我們講清楚
[00:21:20.240 --> 00:21:20.760]  就在這裡
[00:21:20.760 --> 00:21:21.800]  為什麼喜樂
[00:21:21.800 --> 00:21:24.400]  因為剛才說
[00:21:24.400 --> 00:21:26.600]  我們回顧耶穌基督的時候
[00:21:26.600 --> 00:21:30.080]  我們有一種新的態度、角度去面對現今的苦難
[00:21:30.080 --> 00:21:33.080]  但是在苦難的過程當中
[00:21:33.080 --> 00:21:35.840]  我們雖然沒有親眼見到耶穌基督
[00:21:35.840 --> 00:21:37.160]  但是卻是愛他
[00:21:37.160 --> 00:21:39.000]  雖然不見到他
[00:21:39.000 --> 00:21:40.400]  肉眼見不到他
[00:21:40.400 --> 00:21:42.560]  卻是相信他
[00:21:42.560 --> 00:21:46.240]  就有滿足的大喜樂
[00:21:46.240 --> 00:21:47.160]  我們很感謝
[00:21:47.160 --> 00:21:50.520]  我們的主耶穌基督不是一個歷史的人物
[00:21:50.520 --> 00:21:51.840]  孔子是歷史的人物
[00:21:51.840 --> 00:21:53.280]  釋迦牟尼是歷史人物
[00:21:53.280 --> 00:21:54.480]  毛肯默德是歷史人物
[00:21:54.480 --> 00:21:55.680]  他死了
[00:21:55.680 --> 00:21:57.680]  他留下的教訓可能都很偉大
[00:21:57.680 --> 00:22:00.560]  我們慢慢去懷念他
[00:22:00.560 --> 00:22:02.600]  但是我們的主耶穌是復活的主
[00:22:02.600 --> 00:22:03.400]  記住
[00:22:03.400 --> 00:22:04.200]  是不是
[00:22:04.200 --> 00:22:06.160]  我們所相信的耶穌基督是復活的主
[00:22:06.160 --> 00:22:07.800]  所以今天仍然在天上
[00:22:07.800 --> 00:22:09.040]  所以剛才我們祈禱的時候
[00:22:09.040 --> 00:22:10.000]  我們不是打空氣
[00:22:10.000 --> 00:22:12.840]  我們不是在回憶當中
[00:22:12.840 --> 00:22:15.080]  我們是現在和他聊天
[00:22:15.080 --> 00:22:16.160]  在這個時刻
[00:22:16.160 --> 00:22:18.080]  在你的病床裡面
[00:22:18.080 --> 00:22:19.480]  在你流眼淚的時候
[00:22:19.480 --> 00:22:21.440]  你和他在說話
[00:22:21.440 --> 00:22:22.880]  你雖然肉眼見不到他
[00:22:22.880 --> 00:22:24.360]  但是你知道他在這裡
[00:22:24.360 --> 00:22:25.440]  卻是愛他
[00:22:25.440 --> 00:22:26.720]  雖然看不見他
[00:22:26.720 --> 00:22:28.800]  卻是相信他
[00:22:28.800 --> 00:22:33.680]  十九世紀有一個靈修學的姐妹
[00:22:33.680 --> 00:22:35.640]  叫做小德蘭
[00:22:35.640 --> 00:22:37.560]  她一生裡面受很多的苦
[00:22:37.560 --> 00:22:40.040]  她也是特別多病痛
[00:22:40.040 --> 00:22:42.840]  她24歲就病死了
[00:22:42.840 --> 00:22:44.760]  在她的作品裡面
[00:22:44.760 --> 00:22:47.880]  一直在人體為極多
[00:22:47.880 --> 00:22:49.640]  極難的痛苦當中
[00:22:49.640 --> 00:22:50.840]  她一直都沒有埋怨
[00:22:50.840 --> 00:22:52.240]  並且有喜樂
[00:22:52.240 --> 00:22:53.200]  其中有一句話
[00:22:53.200 --> 00:22:54.680]  我相信我想送給大家
[00:22:54.680 --> 00:22:55.640]  她很有意思
[00:22:55.640 --> 00:22:57.000]  她說當我痛苦的時候
[00:22:57.000 --> 00:22:58.720]  我就在我心靈的眼睛
[00:22:58.720 --> 00:23:01.680]  看著耶穌基督的眼淚
[00:23:01.680 --> 00:23:04.320]  我就看著耶穌基督的微笑
[00:23:04.320 --> 00:23:05.840]  她說當我在受苦裡面
[00:23:05.840 --> 00:23:09.720]  心靈看著耶穌基督的眼淚的時候
[00:23:09.720 --> 00:23:12.360]  我看到祂為我而哭
[00:23:12.360 --> 00:23:14.280]  祂的眼淚為世人而哭
[00:23:14.280 --> 00:23:16.360]  我就知道祂沒有忘記我
[00:23:16.360 --> 00:23:17.520]  祂愛我
[00:23:17.520 --> 00:23:20.000]  我心裡面就有安慰
[00:23:20.000 --> 00:23:23.160]  我心靈的眼睛看著耶穌基督的微笑
[00:23:23.160 --> 00:23:25.120]  看到祂是一個微笑的主的時候
[00:23:25.120 --> 00:23:27.160]  我就知道祂胸有成竹
[00:23:27.160 --> 00:23:29.560]  這個世界仍然在祂手裡有把握
[00:23:29.560 --> 00:23:32.280]  我心裡面有信心就有把握
[00:23:32.280 --> 00:23:34.480]  靚姐妹 你有沒有好像這位小姐妹
[00:23:34.480 --> 00:23:37.240]  24歲就離開世界 怎麼會說這些話
[00:23:37.240 --> 00:23:39.880]  當我受苦的時候 我在看著什麼
[00:23:39.880 --> 00:23:41.840]  你看著你的傷口
[00:23:41.840 --> 00:23:43.080]  因為你心裡面聽到
[00:23:43.080 --> 00:23:44.920]  你看著現在在天上
[00:23:44.920 --> 00:23:47.120]  在心靈裡面看到的那位耶穌基督
[00:23:47.120 --> 00:23:48.480]  你肉眼雖然看不到祂
[00:23:48.480 --> 00:23:50.040]  但是你卻是愛祂
[00:23:50.040 --> 00:23:52.120]  你看不見祂 但是卻是相信祂
[00:23:52.120 --> 00:23:53.720]  因為祂是真的在這裡
[00:23:53.720 --> 00:23:55.640]  然後你看見祂的眼淚
[00:23:55.640 --> 00:23:57.320]  你看見祂的微笑
[00:23:57.320 --> 00:23:58.480]  你看見祂的眼淚的時候
[00:23:58.480 --> 00:23:59.720]  知道主耶穌在這裡
[00:23:59.720 --> 00:24:01.440]  祂了解你的痛苦
[00:24:01.440 --> 00:24:03.680]  你心裡面就得著共鳴和安慰
[00:24:03.680 --> 00:24:06.200]  你看見祂的微笑 知道祂胸有成竹
[00:24:06.200 --> 00:24:08.840]  祂的世界仍然在祂掌握當中的時候
[00:24:08.840 --> 00:24:10.880]  你不會失望 你不會絕望
[00:24:10.880 --> 00:24:12.000]  你有盼望
[00:24:12.000 --> 00:24:14.560]  靚姐妹 這個就是聖經裡面說我們
[00:24:14.560 --> 00:24:18.600]  現今我們的主耶穌基督仍然在這裡
[00:24:18.600 --> 00:24:20.080]  然後當然
[00:24:20.080 --> 00:24:21.880]  剛才我們所讀的那些九節聖經
[00:24:21.880 --> 00:24:22.920]  第一章的第三節
[00:24:22.920 --> 00:24:25.920]  不是第三節 第九節的聖經
[00:24:25.920 --> 00:24:28.080]  說我們為什麼會暫時
[00:24:28.080 --> 00:24:29.880]  為什麼我們痛苦是暫時
[00:24:29.880 --> 00:24:34.160]  因為我們等候榮耀的日子而再來
[00:24:34.160 --> 00:24:36.640]  等候主耶穌基督顯現的時候
[00:24:36.640 --> 00:24:37.760]  第一章第七節
[00:24:37.760 --> 00:24:41.520]  那時候我們就可以得著一個大的喜樂
[00:24:41.520 --> 00:24:44.200]  這個是最大的喜樂
[00:24:44.200 --> 00:24:46.120]  不過分別最重要 靚姐妹
[00:24:46.120 --> 00:24:47.320]  你等候的人回來
[00:24:47.320 --> 00:24:49.720]  究竟你是一個盼望的喜樂
[00:24:49.720 --> 00:24:50.600]  還是因為你恐懼
[00:24:50.600 --> 00:24:53.280]  在乎你和回來的那位
[00:24:53.280 --> 00:24:55.960]  有沒有一個親切的關係 是不是?
[00:24:55.960 --> 00:24:58.920]  你等候行刑就會很痛苦
[00:24:59.920 --> 00:25:04.240]  小朋友等候媽媽回來就會很開心
[00:25:04.240 --> 00:25:06.920]  如果你愛上耶穌
[00:25:06.920 --> 00:25:10.760]  耶穌回來就會成為你一個很大的榮耀的喜樂
[00:25:10.760 --> 00:25:14.280]  主耶穌 我痛苦 我承認
[00:25:14.280 --> 00:25:16.240]  不過我知道是暫時的
[00:25:16.240 --> 00:25:17.520]  這個不是非常的事
[00:25:17.520 --> 00:25:19.200]  這個是不以為稀奇
[00:25:19.200 --> 00:25:21.000]  不過有一天你回來
[00:25:21.000 --> 00:25:22.520]  就算我有一天
[00:25:22.520 --> 00:25:23.640]  我還沒見到你回來
[00:25:23.640 --> 00:25:24.400]  我離開世界
[00:25:24.400 --> 00:25:25.640]  我去見到你的面的時候
[00:25:25.640 --> 00:25:27.440]  這一切都會過
[00:25:27.440 --> 00:25:29.720]  我見到我最愛的主
[00:25:29.720 --> 00:25:31.920]  那位和你一樣受過苦的主
[00:25:31.920 --> 00:25:33.120]  在迎接我的時候
[00:25:33.120 --> 00:25:34.840]  這一切都會過
[00:25:34.840 --> 00:25:35.720]  靚姐妹
[00:25:35.720 --> 00:25:38.520]  這個就是一個大喜樂的力量
[00:25:38.520 --> 00:25:40.480]  你唯有愛上耶穌
[00:25:40.480 --> 00:25:42.280]  你才有一種的情出來
[00:25:42.280 --> 00:25:44.240]  有這種愛上耶穌的情
[00:25:44.240 --> 00:25:45.040]  你就明白
[00:25:45.040 --> 00:25:48.880]  在苦難當中仍然可以有一種喜樂之心
[00:25:48.880 --> 00:25:50.360]  騙不到自己的
[00:25:50.360 --> 00:25:53.840]  是在乎你有多少愛你
[00:25:53.840 --> 00:25:56.360]  求主幫助我們在彼得前書這些
[00:25:56.360 --> 00:25:57.280]  很重要的
[00:25:57.280 --> 00:26:00.960]  今天短短的和大家分享真理當中
[00:26:00.960 --> 00:26:04.880]  一個新的眼光來看你的痛苦
[00:26:04.880 --> 00:26:08.200]  讓這個痛苦仍然可以有喜樂
[00:26:08.200 --> 00:26:09.360]  我們一起祈禱
[00:26:09.360 --> 00:26:10.720]  我們主耶穌基督我們多謝你
[00:26:10.720 --> 00:26:12.840]  就是因為有你我們完全不同
[00:26:12.840 --> 00:26:13.840]  我們和世人一樣
[00:26:13.840 --> 00:26:14.880]  我們不會驚奇
[00:26:14.880 --> 00:26:17.240]  因為我們有苦難淋到我們身上
[00:26:17.240 --> 00:26:18.400]  但是我們很開心
[00:26:18.400 --> 00:26:20.320]  因為有你自己不同
[00:26:20.320 --> 00:26:23.920]  你給了榜樣我們有同樣的心智去面對
[00:26:23.920 --> 00:26:25.080]  今天我們見不到你
[00:26:25.080 --> 00:26:26.240]  但是你確實愛你
[00:26:26.240 --> 00:26:27.520]  我們見到你的眼淚
[00:26:27.520 --> 00:26:29.240]  我們見到你的微笑
[00:26:29.240 --> 00:26:31.160]  我們心裏面就有力量
[00:26:31.160 --> 00:26:34.320]  並且我們等候暫時的
[00:26:34.320 --> 00:26:37.200]  將來永恆的去仰望
[00:26:37.200 --> 00:26:38.600]  在我們回來
[00:26:38.600 --> 00:26:39.800]  我們的力量
[00:26:39.800 --> 00:26:40.800]  我們的滿足
[00:26:40.800 --> 00:26:42.920]  我們的喜樂就出來了
[00:26:42.920 --> 00:26:47.400]  最重要我們能夠在苦難當中仍然靠你得勝
[00:26:47.400 --> 00:26:48.760]  這個是我們的禱告
[00:26:48.760 --> 00:26:50.400]  奉旨耶穌基督的名求
[00:26:50.400 --> 00:26:51.400]  Amen

