
[00:00:00.000 --> 00:00:04.320]  很感謝簡弟兄的很真誠的分享
[00:17:15.160 --> 00:17:17.160]  當然一個是不原諒
[00:17:17.160 --> 00:17:19.160]  但當不原諒的時候
[00:17:19.160 --> 00:17:21.160]  可能給對方的顏色
[00:17:21.160 --> 00:17:23.160]  重重懲罰
[00:17:23.160 --> 00:17:25.160]  他的程度都不小
[00:17:25.160 --> 00:17:27.160]  都不小
[00:17:27.160 --> 00:17:29.160]  我真的想起
[00:17:29.160 --> 00:17:31.160]  如果今天
[00:17:31.160 --> 00:17:33.160]  你又不開心
[00:17:33.160 --> 00:17:35.160]  很多來自一種惡
[00:17:35.160 --> 00:17:37.160]  在裡面
[00:17:37.160 --> 00:17:39.160]  當我們基督徒念主禱文
[00:17:39.160 --> 00:17:41.160]  救我們脫離兇惡
[00:17:41.160 --> 00:17:43.160]  當你讀這句
[00:17:43.160 --> 00:17:45.160]  你會覺得
[00:17:45.160 --> 00:17:47.160]  兇惡
[00:17:47.160 --> 00:17:49.160]  真的要脫離
[00:17:49.160 --> 00:17:51.160]  一黏在兇惡身上
[00:17:51.160 --> 00:17:53.160]  很痛苦
[00:17:53.160 --> 00:17:55.160]  譬如我們傳福音
[00:17:55.160 --> 00:17:57.160]  不是叫你信耶穌
[00:17:57.160 --> 00:17:59.160]  這麼簡單
[00:17:59.160 --> 00:18:01.160]  是叫你脫離罪惡
[00:18:01.160 --> 00:18:03.160]  那種惡
[00:18:03.160 --> 00:18:05.160]  兇惡一黏在這裡
[00:18:05.160 --> 00:18:07.160]  你真的很辛苦
[00:18:07.160 --> 00:18:09.160]  很小的經驗
[00:18:09.160 --> 00:18:11.160]  我大約八歲的時候
[00:18:11.160 --> 00:18:13.160]  我弟弟出生一歲
[00:18:13.160 --> 00:18:15.160]  我在小學讀書的時候
[00:18:15.160 --> 00:18:17.160]  第一次學會在
[00:18:17.160 --> 00:18:19.160]  食物部買東西
[00:18:19.160 --> 00:18:21.160]  我喜歡吃豬腸粉
[00:18:21.160 --> 00:18:23.160]  偷了我媽媽五毛錢
[00:18:23.160 --> 00:18:25.160]  當時五毛錢
[00:18:25.160 --> 00:18:27.160]  豬腸粉是有一盤
[00:18:27.160 --> 00:18:29.160]  一盤
[00:18:29.160 --> 00:18:31.160]  吃到我
[00:18:31.160 --> 00:18:33.160]  開始暈
[00:18:33.160 --> 00:18:35.160]  因為放了很多甜醬
[00:18:35.160 --> 00:18:37.160]  麻醬
[00:18:37.160 --> 00:18:39.160]  但很滿足的感覺
[00:18:39.160 --> 00:18:41.160]  很滿足
[00:18:41.160 --> 00:18:43.160]  當時想到嘔吐
[00:18:43.160 --> 00:18:45.160]  那盤豬腸粉
[00:18:45.160 --> 00:18:47.160]  怎知道回家
[00:18:47.160 --> 00:18:49.160]  我以為家人
[00:18:49.160 --> 00:18:51.160]  沒有人知道
[00:18:51.160 --> 00:18:53.160]  晚上
[00:18:53.160 --> 00:18:55.160]  我看到客廳亮了燈
[00:18:55.160 --> 00:18:57.160]  那時不是很晚
[00:18:57.160 --> 00:18:59.160]  十一點多
[00:18:59.160 --> 00:19:01.160]  我在門縫看到
[00:19:01.160 --> 00:19:03.160]  我爸爸抓住我媽媽的手
[00:19:03.160 --> 00:19:05.160]  我媽媽拿著一把刀
[00:19:07.160 --> 00:19:09.160]  意思是
[00:19:09.160 --> 00:19:11.160]  他想自殺
[00:19:11.160 --> 00:19:13.160]  我爸爸跟我媽媽說
[00:19:13.160 --> 00:19:15.160]  讓我教他
[00:19:15.160 --> 00:19:17.160]  他不會再偷你錢
[00:19:17.160 --> 00:19:19.160]  我媽媽問為什麼我兒子這樣
[00:19:19.160 --> 00:19:21.160]  我在門縫看到
[00:19:21.160 --> 00:19:23.160]  這個情景
[00:19:23.160 --> 00:19:25.160]  很難過
[00:19:25.160 --> 00:19:27.160]  我媽媽發現了
[00:19:27.160 --> 00:19:29.160]  我偷了她的錢
[00:19:29.160 --> 00:19:31.160]  我媽媽很小的時候
[00:19:31.160 --> 00:19:33.160]  帶我回教會
[00:19:33.160 --> 00:19:35.160]  三歲多回去
[00:19:35.160 --> 00:19:37.160]  我媽媽問
[00:19:37.160 --> 00:19:39.160]  為什麼我兒子這樣
[00:19:39.160 --> 00:19:41.160]  我爸爸
[00:19:41.160 --> 00:19:43.160]  不停求我媽媽
[00:19:43.160 --> 00:19:45.160]  讓我教他
[00:19:45.160 --> 00:19:47.160]  讓我教他
[00:19:47.160 --> 00:19:49.160]  那一刻
[00:19:49.160 --> 00:19:51.160]  我明白我媽媽很愛我
[00:19:51.160 --> 00:19:53.160]  但我媽媽沒有辦法
[00:19:53.160 --> 00:19:55.160]  面對
[00:19:55.160 --> 00:19:57.160]  她接受不到我做不好
[00:19:57.160 --> 00:19:59.160]  她接受不到
[00:19:59.160 --> 00:20:01.160]  其實很多年的回憶
[00:20:01.160 --> 00:20:03.160]  我做社工
[00:20:03.160 --> 00:20:05.160]  我做外展
[00:20:05.160 --> 00:20:07.160]  去教一些
[00:20:07.160 --> 00:20:09.160]  很惡教的十元仔
[00:20:09.160 --> 00:20:11.160]  我的心
[00:20:11.160 --> 00:20:13.160]  有一種
[00:20:13.160 --> 00:20:15.160]  很想救他們的心情
[00:20:15.160 --> 00:20:17.160]  每一次我想起
[00:20:17.160 --> 00:20:19.160]  我媽媽當日的程度
[00:20:19.160 --> 00:20:21.160]  但當我見到小朋友的時候
[00:20:21.160 --> 00:20:23.160]  小朋友說
[00:20:23.160 --> 00:20:25.160]  家裡不趕我
[00:20:25.160 --> 00:20:27.160]  我都會走出來
[00:20:27.160 --> 00:20:29.160]  因為他們不愛我
[00:20:29.160 --> 00:20:31.160]  家裡不趕我
[00:20:31.160 --> 00:20:33.160]  我都會走出來
[00:20:33.160 --> 00:20:35.160]  何況他們不趕我
[00:20:35.160 --> 00:20:37.160]  我不知道你們有沒有遇過
[00:20:37.160 --> 00:20:39.160]  這些小朋友
[00:20:39.160 --> 00:20:41.160]  我有三年的時候
[00:20:41.160 --> 00:20:43.160]  和這些小朋友一起相處
[00:20:43.160 --> 00:20:45.160]  我好像感到罪惡
[00:20:45.160 --> 00:20:47.160]  這個曾經做錯的事
[00:20:47.160 --> 00:20:49.160]  帶回來的結果
[00:20:49.160 --> 00:20:51.160]  結果一直帶下去
[00:20:51.160 --> 00:20:53.160]  一直帶下去
[00:20:53.160 --> 00:20:55.160]  我不知道將來會怎樣
[00:20:55.160 --> 00:20:57.160]  我都不知道
[00:20:57.160 --> 00:20:59.160]  他是一個街童
[00:20:59.160 --> 00:21:01.160]  是誰做出來的
[00:21:01.160 --> 00:21:03.160]  你說是一個錯失
[00:21:03.160 --> 00:21:05.160]  其實不是
[00:21:05.160 --> 00:21:07.160]  是我們不肯去原諒人
[00:21:07.160 --> 00:21:09.160]  但很奇怪
[00:21:09.160 --> 00:21:11.160]  接著就不原諒自己
[00:21:11.160 --> 00:21:13.160]  所以很多人就內疚
[00:21:13.160 --> 00:21:15.160]  患抑鬱症
[00:21:15.160 --> 00:21:17.160]  但很感謝上帝
[00:21:17.160 --> 00:21:19.160]  我媽媽是一個基督徒
[00:21:19.160 --> 00:21:21.160]  很快就出去
[00:21:21.160 --> 00:21:23.160]  她見到我很聽她的話
[00:21:23.160 --> 00:21:25.160]  我都陪到她
[00:21:25.160 --> 00:21:27.160]  到最後她離開世界為止
[00:21:27.160 --> 00:21:29.160]  我就感覺到
[00:21:29.160 --> 00:21:31.160]  她示範給我看
[00:21:31.160 --> 00:21:33.160]  愛
[00:21:33.160 --> 00:21:35.160]  她指向一件事
[00:21:35.160 --> 00:21:37.160]  耶穌的血救我們脫離罪惡
[00:21:37.160 --> 00:21:39.160]  她說
[00:21:39.160 --> 00:21:41.160]  我教不到你的
[00:21:41.160 --> 00:21:43.160]  你回教會
[00:21:43.160 --> 00:21:45.160]  等上帝教你
[00:21:45.160 --> 00:21:47.160]  所以我媽每次見到別人
[00:21:47.160 --> 00:21:49.160]  都叫親戚回教會
[00:21:49.160 --> 00:21:51.160]  我心想很煩
[00:21:51.160 --> 00:21:53.160]  講一次就夠了
[00:21:53.160 --> 00:21:55.160]  她真的每天講
[00:21:55.160 --> 00:21:57.160]  她太相信這句話是真的
[00:21:57.160 --> 00:21:59.160]  因為她經歷過她兒子是這樣
[00:21:59.160 --> 00:22:01.160]  我不知道你今天有沒有感覺到
[00:22:01.160 --> 00:22:03.160]  很多人去教會好像很迷信
[00:22:03.160 --> 00:22:05.160]  但其實不是
[00:22:05.160 --> 00:22:07.160]  她信得很真
[00:22:07.160 --> 00:22:09.160]  信到她不說不行
[00:22:09.160 --> 00:22:11.160]  她講多久都講不完
[00:22:11.160 --> 00:22:13.160]  只有這個方法
[00:22:13.160 --> 00:22:15.160]  沒有別的方法
[00:22:15.160 --> 00:22:17.160]  所以後來
[00:22:17.160 --> 00:22:19.160]  我開始看到
[00:22:19.160 --> 00:22:21.160]  人世間真正的joy
[00:22:21.160 --> 00:22:23.160]  你說covid
[00:22:23.160 --> 00:22:25.160]  你反問
[00:22:25.160 --> 00:22:27.160]  為什麼這麼多人死
[00:22:27.160 --> 00:22:29.160]  為什麼上帝不理
[00:22:29.160 --> 00:22:31.160]  其實我早就有這個想法
[00:22:31.160 --> 00:22:33.160]  上帝覺得
[00:22:33.160 --> 00:22:35.160]  這個不是最大最嚴重的問題
[00:22:35.160 --> 00:22:37.160]  有比covid更嚴重的問題
[00:22:37.160 --> 00:22:39.160]  就是人不信上帝
[00:22:39.160 --> 00:22:41.160]  這個問題
[00:22:41.160 --> 00:22:43.160]  大過covid本身
[00:22:43.160 --> 00:22:45.160]  因為不信上帝
[00:22:45.160 --> 00:22:47.160]  那個害
[00:22:47.160 --> 00:22:49.160]  是大過covid的害
[00:22:49.160 --> 00:22:51.160]  covid真的很多人會死
[00:22:51.160 --> 00:22:53.160]  covid真的很多人會好
[00:22:53.160 --> 00:22:55.160]  也可能被治好
[00:22:55.160 --> 00:22:57.160]  但是
[00:22:57.160 --> 00:22:59.160]  不信上帝
[00:22:59.160 --> 00:23:01.160]  就沒有藥治
[00:23:01.160 --> 00:23:03.160]  也沒有人可以教你
[00:23:03.160 --> 00:23:05.160]  怎麼解決
[00:23:05.160 --> 00:23:07.160]  除非你信上帝
[00:23:07.160 --> 00:23:09.160]  也就是說上帝看一個人
[00:23:09.160 --> 00:23:11.160]  做錯事就不是吃錯東西
[00:23:11.160 --> 00:23:13.160]  不是去錯地方
[00:23:13.160 --> 00:23:15.160]  這些是不好的
[00:23:15.160 --> 00:23:17.160]  但不是最嚴重
[00:23:17.160 --> 00:23:19.160]  最嚴重是在關係上
[00:23:19.160 --> 00:23:21.160]  你離開了他
[00:23:21.160 --> 00:23:23.160]  用什麼比喻呢
[00:23:23.160 --> 00:23:25.160]  就是你太太的丈夫
[00:23:25.160 --> 00:23:27.160]  其實他不介意你
[00:23:27.160 --> 00:23:29.160]  煮菜煮得很醜
[00:23:29.160 --> 00:23:31.160]  雖然很多太太煮菜
[00:23:31.160 --> 00:23:33.160]  真的很難吃
[00:23:33.160 --> 00:23:35.160]  不是我那個
[00:23:35.160 --> 00:23:37.160]  但是很難吃
[00:23:37.160 --> 00:23:39.160]  很多老公回來就說
[00:23:39.160 --> 00:23:41.160]  出街吃
[00:23:41.160 --> 00:23:43.160]  但也有很多老公
[00:23:43.160 --> 00:23:45.160]  的確
[00:23:45.160 --> 00:23:47.160]  他不是很爭氣
[00:23:47.160 --> 00:23:49.160]  太太說
[00:23:49.160 --> 00:23:51.160]  年輕的時候努力一點
[00:23:51.160 --> 00:23:53.160]  不要整天轉工
[00:23:53.160 --> 00:23:55.160]  這麼牛脾氣
[00:23:55.160 --> 00:23:57.160]  沒有人請你
[00:23:57.160 --> 00:23:59.160]  但老公真的牛脾氣
[00:23:59.160 --> 00:24:01.160]  他們不等於離婚
[00:24:01.160 --> 00:24:03.160]  因為只要他還愛對方
[00:24:03.160 --> 00:24:05.160]  這些所謂煮菜煮得不好
[00:24:05.160 --> 00:24:07.160]  牛脾氣
[00:24:07.160 --> 00:24:09.160]  是可以接受的
[00:24:09.160 --> 00:24:11.160]  但因為他接受不到
[00:24:11.160 --> 00:24:13.160]  就是他們的婚姻已經沒有愛
[00:24:13.160 --> 00:24:15.160]  他接受不到
[00:24:15.160 --> 00:24:17.160]  婚姻已經沒有了愛
[00:24:17.160 --> 00:24:19.160]  所以有可能
[00:24:19.160 --> 00:24:21.160]  上帝和我們的關係就是
[00:24:21.160 --> 00:24:23.160]  我們和他之間沒有了愛
[00:24:23.160 --> 00:24:25.160]  他接受不到
[00:24:25.160 --> 00:24:27.160]  你離開他
[00:24:27.160 --> 00:24:29.160]  他接受不到
[00:24:29.160 --> 00:24:31.160]  但其他的
[00:24:31.160 --> 00:24:33.160]  你做的不對他接受到
[00:24:33.160 --> 00:24:35.160]  這個很重要
[00:24:35.160 --> 00:24:37.160]  所以有時候看到
[00:24:37.160 --> 00:24:39.160]  為什麼翻了福音書
[00:24:39.160 --> 00:24:41.160]  為什麼耶穌不治癒全部猶太人的病呢
[00:24:41.160 --> 00:24:43.160]  好像選來治癒
[00:24:43.160 --> 00:24:45.160]  特別喜歡這個就叫這個來
[00:24:45.160 --> 00:24:47.160]  為什麼這麼不公平呢
[00:24:47.160 --> 00:24:49.160]  可能耶穌也憐憫人病
[00:24:49.160 --> 00:24:51.160]  不過
[00:24:51.160 --> 00:24:53.160]  耶穌似乎不是看病
[00:24:53.160 --> 00:24:55.160]  是頭號殺手
[00:24:55.160 --> 00:24:57.160]  他不是
[00:24:57.160 --> 00:24:59.160]  他反過來說
[00:24:59.160 --> 00:25:01.160]  你好了之後不要再犯罪
[00:25:01.160 --> 00:25:03.160]  不然你還痛苦
[00:25:03.160 --> 00:25:05.160]  他看那些事很重要
[00:25:05.160 --> 00:25:07.160]  如果我們不搞清楚這個分別
[00:25:07.160 --> 00:25:09.160]  其實我們不信上帝
[00:25:09.160 --> 00:25:11.160]  就真的是上帝眼中的絕症
[00:25:11.160 --> 00:25:13.160]  是一個絕症
[00:25:13.160 --> 00:25:15.160]  為什麼我們教會
[00:25:15.160 --> 00:25:17.160]  今晚要講這個話題呢
[00:25:17.160 --> 00:25:19.160]  就是我們要知道
[00:25:19.160 --> 00:25:21.160]  真正的絕症是什麼
[00:25:21.160 --> 00:25:23.160]  就是罪惡
[00:25:23.160 --> 00:25:25.160]  這個惡纏著我們
[00:25:25.160 --> 00:25:27.160]  因為我們離開了上帝
[00:25:27.160 --> 00:25:29.160]  這個關係
[00:25:29.160 --> 00:25:31.160]  所以第三個
[00:25:31.160 --> 00:25:33.160]  Power Point就說
[00:25:33.160 --> 00:25:35.160]  前無去路
[00:25:35.160 --> 00:25:37.160]  很喜歡
[00:25:37.160 --> 00:25:39.160]  看第十二章
[00:25:39.160 --> 00:25:41.160]  第十二章第十七節
[00:25:41.160 --> 00:25:43.160]  這段話
[00:25:43.160 --> 00:25:45.160]  聖靈對宗教所說的
[00:25:45.160 --> 00:25:47.160]  凡有耳就應該聽
[00:25:47.160 --> 00:25:49.160]  我將隱藏的瑪拿
[00:25:49.160 --> 00:25:51.160]  又講瑪拿
[00:25:51.160 --> 00:25:53.160]  不過這個是隱藏
[00:25:53.160 --> 00:25:55.160]  收起來
[00:25:55.160 --> 00:25:57.160]  並似一塊白石
[00:25:57.160 --> 00:25:59.160]  石上寫上新的名字
[00:25:59.160 --> 00:26:01.160]  除了領袖之外
[00:26:01.160 --> 00:26:03.160]  沒有人能夠認識
[00:26:03.160 --> 00:26:05.160]  你說很深
[00:26:05.160 --> 00:26:07.160]  其實不是很深
[00:26:07.160 --> 00:26:09.160]  就是當你突然發覺到
[00:26:09.160 --> 00:26:11.160]  你想不通
[00:26:11.160 --> 00:26:13.160]  想不出辦法
[00:26:13.160 --> 00:26:15.160]  失眠
[00:26:15.160 --> 00:26:17.160]  很多隻眼睛
[00:26:17.160 --> 00:26:19.160]  你句句說話都講得很重
[00:26:19.160 --> 00:26:21.160]  很重
[00:26:21.160 --> 00:26:23.160]  當你真是
[00:26:23.160 --> 00:26:25.160]  無路可走的時候
[00:26:25.160 --> 00:26:27.160]  你的腦
[00:26:27.160 --> 00:26:29.160]  讀多少書都解決不了問題的時候
[00:26:29.160 --> 00:26:31.160]  老實說
[00:26:31.160 --> 00:26:33.160]  我自己在大學裡面
[00:26:33.160 --> 00:26:35.160]  大學教授都有跳樓自殺
[00:26:35.160 --> 00:26:37.160]  這不代表會解決問題
[00:26:37.160 --> 00:26:39.160]  沒有關係
[00:26:39.160 --> 00:26:41.160]  隱藏的瑪拿
[00:26:41.160 --> 00:26:43.160]  隨時上帝就有意見給你
[00:26:43.160 --> 00:26:45.160]  就想通了
[00:26:45.160 --> 00:26:47.160]  這個隱藏的瑪拿
[00:26:47.160 --> 00:26:49.160]  我曾經很多次
[00:26:49.160 --> 00:26:51.160]  講過見證
[00:26:51.160 --> 00:26:53.160]  在理工教的時候
[00:26:53.160 --> 00:26:55.160]  我試過失聲
[00:26:55.160 --> 00:26:57.160]  後來我就祈禱
[00:26:57.160 --> 00:26:59.160]  上帝你
[00:26:59.160 --> 00:27:01.160]  如果你看得起我
[00:27:01.160 --> 00:27:03.160]  讓我繼續講話
[00:27:03.160 --> 00:27:05.160]  我的理由很好
[00:27:05.160 --> 00:27:07.160]  我的理由就是
[00:27:07.160 --> 00:27:09.160]  我在理工畢業的
[00:27:09.160 --> 00:27:11.160]  我回到理工教
[00:27:11.160 --> 00:27:13.160]  我拿到第一屆優秀社工
[00:27:13.160 --> 00:27:15.160]  我教社工
[00:27:15.160 --> 00:27:17.160]  我的師弟師妹多光榮
[00:27:17.160 --> 00:27:19.160]  還有就是
[00:27:19.160 --> 00:27:21.160]  剛剛拿到第一屆優秀社工獎
[00:27:21.160 --> 00:27:23.160]  我教社工
[00:27:23.160 --> 00:27:25.160]  這幾個理由應該可以教了吧
[00:27:25.160 --> 00:27:27.160]  但上帝沒有醫到我
[00:27:27.160 --> 00:27:29.160]  我繼續沒有聲音
[00:27:29.160 --> 00:27:31.160]  一打完一支就沒有聲音
[00:27:31.160 --> 00:27:33.160]  有個專家
[00:27:33.160 --> 00:27:35.160]  真是專家
[00:27:35.160 --> 00:27:37.160]  他說你這些是輕微哮喘
[00:27:37.160 --> 00:27:39.160]  很容易解決
[00:27:39.160 --> 00:27:41.160]  他是外國人
[00:27:41.160 --> 00:27:43.160]  他說的「易」真的很重要
[00:27:43.160 --> 00:27:45.160]  你以後做的事不用說話就行
[00:27:45.160 --> 00:27:49.160]  嘩
[00:27:49.160 --> 00:27:51.160]  我真的覺得幸好不用給診金
[00:27:51.160 --> 00:27:53.160]  如果給我
[00:27:53.160 --> 00:27:55.160]  真的想扔在他臉上
[00:27:55.160 --> 00:27:57.160]  這樣就叫醫好了我
[00:27:59.160 --> 00:28:01.160]  我想想
[00:28:01.160 --> 00:28:03.160]  可能真是答案
[00:28:03.160 --> 00:28:07.160]  我們訓練了哲學
[00:28:07.160 --> 00:28:09.160]  逆境思維
[00:28:09.160 --> 00:28:11.160]  假設強是對的
[00:28:11.160 --> 00:28:15.160]  這句話很重要
[00:28:15.160 --> 00:28:17.160]  你回家兩個人吵架
[00:28:17.160 --> 00:28:19.160]  假設強是對的
[00:28:19.160 --> 00:28:21.160]  這樣想是不同的
[00:28:21.160 --> 00:28:23.160]  他可能是對的
[00:28:23.160 --> 00:28:25.160]  那是什麼原因呢
[00:28:25.160 --> 00:28:27.160]  他指路讓我走
[00:28:27.160 --> 00:28:29.160]  他指路讓我講話
[00:28:29.160 --> 00:28:31.160]  那是什麼呢
[00:28:31.160 --> 00:28:33.160]  寫作
[00:28:33.160 --> 00:28:35.160]  這幾年我寫了很多本書
[00:28:35.160 --> 00:28:37.160]  超過一百萬字
[00:28:37.160 --> 00:28:39.160]  寫了很多本書
[00:28:39.160 --> 00:28:41.160]  我假設他是對的
[00:28:41.160 --> 00:28:43.160]  上帝如果是一個外國人
[00:28:43.160 --> 00:28:47.160]  那句話來救我
[00:28:47.160 --> 00:28:49.160]  後來我寫完書之後
[00:28:49.160 --> 00:28:51.160]  一次去電台講話
[00:28:51.160 --> 00:28:53.160]  在教會很多地方
[00:28:53.160 --> 00:28:55.160]  我打完一支之後有聲音
[00:28:55.160 --> 00:28:57.160]  我痊癒了
[00:28:57.160 --> 00:28:59.160]  隱藏的馬娜
[00:28:59.160 --> 00:29:01.160]  你看不起的答案
[00:29:01.160 --> 00:29:03.160]  你認為它不存在
[00:29:03.160 --> 00:29:05.160]  其實它存在
[00:29:05.160 --> 00:29:07.160]  它教你
[00:29:07.160 --> 00:29:09.160]  它帶出路給你
[00:29:09.160 --> 00:29:11.160]  有時你不認是出路
[00:29:11.160 --> 00:29:13.160]  你竟然看不起出路
[00:29:13.160 --> 00:29:15.160]  所以各位
[00:29:15.160 --> 00:29:17.160]  你們教會
[00:29:17.160 --> 00:29:19.160]  有時崇拜
[00:29:19.160 --> 00:29:21.160]  一個傳道人跟你講的東西
[00:29:21.160 --> 00:29:23.160]  其實是向你釋放了
[00:29:23.160 --> 00:29:25.160]  你心想了很久的疑問
[00:29:25.160 --> 00:29:27.160]  它教了你
[00:29:27.160 --> 00:29:29.160]  不過你要虛心
[00:29:29.160 --> 00:29:31.160]  你就收到答案
[00:29:31.160 --> 00:29:33.160]  你就知道答案
[00:29:33.160 --> 00:29:35.160]  那個祭司
[00:29:35.160 --> 00:29:37.160]  有兩塊
[00:29:37.160 --> 00:29:39.160]  小的白色寶石
[00:29:39.160 --> 00:29:41.160]  烏零土明
[00:29:41.160 --> 00:29:43.160]  當時神
[00:29:43.160 --> 00:29:45.160]  將這個白石
[00:29:45.160 --> 00:29:47.160]  一扔出來
[00:29:47.160 --> 00:29:49.160]  就會看到答案
[00:29:49.160 --> 00:29:51.160]  可以還是不可以
[00:29:51.160 --> 00:29:53.160]  就是靠這個
[00:29:53.160 --> 00:29:55.160]  就知道上帝的意思
[00:29:55.160 --> 00:29:57.160]  當時這個
[00:29:57.160 --> 00:29:59.160]  當時
[00:29:59.160 --> 00:30:01.160]  教我們什麼呢
[00:30:01.160 --> 00:30:03.160]  就是你想不通的時候
[00:30:03.160 --> 00:30:05.160]  剛才簡帝兄說
[00:30:05.160 --> 00:30:07.160]  三點睡不著
[00:30:07.160 --> 00:30:09.160]  是一個訊號
[00:30:09.160 --> 00:30:11.160]  你醒了
[00:30:11.160 --> 00:30:13.160]  上帝跟你說話
[00:30:13.160 --> 00:30:15.160]  祂不是叫你失眠
[00:30:15.160 --> 00:30:17.160]  祂想你
[00:30:17.160 --> 00:30:19.160]  特別留意
[00:30:19.160 --> 00:30:21.160]  留意現在的聲音
[00:30:21.160 --> 00:30:23.160]  講福音主日
[00:30:23.160 --> 00:30:25.160]  報道會我經常有個經驗
[00:30:25.160 --> 00:30:27.160]  就是三四點的時候
[00:30:27.160 --> 00:30:29.160]  突然間醒了
[00:30:29.160 --> 00:30:31.160]  有個補充資料
[00:30:31.160 --> 00:30:33.160]  很精彩
[00:30:33.160 --> 00:30:35.160]  突然間想到一件事
[00:30:35.160 --> 00:30:37.160]  馬上起來
[00:30:37.160 --> 00:30:39.160]  開手機寫下
[00:30:39.160 --> 00:30:41.160]  有時是真的
[00:30:41.160 --> 00:30:43.160]  上帝在你覺得似乎不適合的時間
[00:30:43.160 --> 00:30:45.160]  說了一個最重要的給你聽
[00:30:45.160 --> 00:30:47.160]  當時的情形
[00:30:47.160 --> 00:30:49.160]  一定是附近沒有人
[00:30:49.160 --> 00:30:51.160]  很靜的
[00:30:51.160 --> 00:30:53.160]  可能真的半夜
[00:30:53.160 --> 00:30:55.160]  為什麼平時不跟你說呢
[00:30:55.160 --> 00:30:57.160]  其實你太忙了
[00:30:57.160 --> 00:30:59.160]  你經常回覆
[00:30:59.160 --> 00:31:01.160]  你見很多人
[00:31:01.160 --> 00:31:03.160]  你就忘記了
[00:31:03.160 --> 00:31:05.160]  找上帝聊天
[00:31:05.160 --> 00:31:07.160]  所以祂要出手用三四點鐘來找你
[00:31:07.160 --> 00:31:09.160]  可能你覺得
[00:31:09.160 --> 00:31:11.160]  真的阻礙本人睡覺
[00:31:11.160 --> 00:31:13.160]  但是
[00:31:13.160 --> 00:31:15.160]  你要記住
[00:31:15.160 --> 00:31:17.160]  祂會幫助
[00:31:17.160 --> 00:31:19.160]  教你
[00:31:19.160 --> 00:31:21.160]  我想講一個短的見證
[00:31:21.160 --> 00:31:25.160]  這件事令我很百思不得其解
[00:31:25.160 --> 00:31:29.160]  三年前
[00:31:29.160 --> 00:31:31.160]  我媽媽
[00:31:31.160 --> 00:31:33.160]  情人節那晚
[00:31:33.160 --> 00:31:35.160]  二月十四號
[00:31:35.160 --> 00:31:37.160]  三個小時
[00:31:37.160 --> 00:31:39.160]  她就在老人院死了
[00:31:39.160 --> 00:31:41.160]  睡著了
[00:31:41.160 --> 00:31:43.160]  二月十五號
[00:31:43.160 --> 00:31:45.160]  當時醫院打電話給我
[00:31:45.160 --> 00:31:47.160]  就去見我媽媽
[00:31:47.160 --> 00:31:49.160]  媽媽已經送了進醫院
[00:31:49.160 --> 00:31:51.160]  在老人院送進醫院
[00:31:51.160 --> 00:31:53.160]  在律敦寺
[00:31:53.160 --> 00:31:55.160]  其實當時都百感交集
[00:31:55.160 --> 00:31:57.160]  很不捨得媽媽
[00:31:57.160 --> 00:31:59.160]  不過又接受到
[00:31:59.160 --> 00:32:01.160]  過了九十歲
[00:32:01.160 --> 00:32:03.160]  接受到
[00:32:03.160 --> 00:32:05.160]  但是
[00:32:05.160 --> 00:32:07.160]  有件事令我百思不得其解
[00:32:07.160 --> 00:32:09.160]  二月十五號
[00:32:09.160 --> 00:32:11.160]  律敦寺下面
[00:32:11.160 --> 00:32:13.160]  有間巡渡會英語教會
[00:32:13.160 --> 00:32:15.160]  很大間
[00:32:15.160 --> 00:32:17.160]  就是我的好朋友
[00:32:17.160 --> 00:32:19.160]  的岳母
[00:32:19.160 --> 00:32:21.160]  二月十五號在那裏
[00:32:21.160 --> 00:32:23.160]  安息禮拜
[00:32:23.160 --> 00:32:25.160]  我報了名
[00:32:25.160 --> 00:32:27.160]  我會去
[00:32:27.160 --> 00:32:29.160]  這位好朋友和我是最好的
[00:32:29.160 --> 00:32:31.160]  也是經常來我家
[00:32:31.160 --> 00:32:33.160]  小時候很相熟我媽媽
[00:32:33.160 --> 00:32:35.160]  當時我真的在想
[00:32:35.160 --> 00:32:37.160]  為什麼今天這麼特別
[00:32:37.160 --> 00:32:39.160]  我弟弟就趕到來
[00:32:39.160 --> 00:32:41.160]  見我媽媽
[00:32:41.160 --> 00:32:43.160]  我和弟弟說
[00:32:43.160 --> 00:32:45.160]  這位好朋友我弟弟也認識
[00:32:45.160 --> 00:32:47.160]  不如這樣
[00:32:47.160 --> 00:32:49.160]  反正媽媽今天離開了我們
[00:32:49.160 --> 00:32:51.160]  你不要上班了
[00:32:51.160 --> 00:32:53.160]  你陪我一起
[00:32:53.160 --> 00:32:55.160]  過對面馬路
[00:32:55.160 --> 00:32:57.160]  參加我們朋友岳母的安息禮拜
[00:32:57.160 --> 00:32:59.160]  我弟弟說好啊
[00:32:59.160 --> 00:33:01.160]  這時我弟弟和他弟
[00:33:01.160 --> 00:33:03.160]  我弟夫兩夫婦
[00:33:03.160 --> 00:33:05.160]  和我們一起去
[00:33:05.160 --> 00:33:07.160]  我最初都沒有什麼感覺
[00:33:07.160 --> 00:33:09.160]  突然坐下去的時候
[00:33:09.160 --> 00:33:11.160]  看到安息禮拜
[00:33:11.160 --> 00:33:13.160]  很寧靜
[00:33:13.160 --> 00:33:15.160]  很令人覺得
[00:33:15.160 --> 00:33:17.160]  很多收穫在心靈裏面
