
[00:00:00.000 --> 00:00:07.100]  非常感激 教會給我這個機會
[00:19:59.580 --> 00:20:00.520]  所以就死了
[00:20:00.520 --> 00:20:03.880]  生無可戀就死了
[00:20:03.880 --> 00:20:04.860]  說服意外之外
[00:20:04.860 --> 00:20:08.260]  這個研究的做法
[00:20:08.260 --> 00:20:10.220]  答案是不是的
[00:20:10.220 --> 00:20:12.920]  他們不是因為不開心而死的
[00:20:12.920 --> 00:20:14.320]  你也不知道他們在說甚麼
[00:20:14.320 --> 00:20:14.880]  不要緊
[00:20:14.880 --> 00:20:16.440]  我再講一個例子
[00:20:16.440 --> 00:20:19.140]  他們就做了一個實驗
[00:20:19.140 --> 00:20:23.960]  找了一班大學生的年輕人
[00:20:23.960 --> 00:20:27.840]  一班人分成兩個小組
[00:20:27.840 --> 00:20:29.680]  兩個小組裏面
[00:20:29.680 --> 00:20:33.360]  就給他們大家有不同的做法
[00:20:33.360 --> 00:20:37.880]  Group A就給他們喜歡做甚麼就做甚麼
[00:20:37.880 --> 00:20:39.280]  以後沒有約束了
[00:20:39.280 --> 00:20:41.120]  你喜歡打遊戲機、睡覺
[00:20:41.120 --> 00:20:43.640]  喜歡跟誰去街、晚上幾點睡
[00:20:43.640 --> 00:20:45.000]  任由你
[00:20:45.000 --> 00:20:47.400]  就看你開不開心
[00:20:47.400 --> 00:20:50.000]  Group B就找一班年輕人回來
[00:20:50.000 --> 00:20:51.760]  去做社區關懷
[00:20:51.760 --> 00:20:53.880]  去探訪老人院、孤兒院
[00:20:53.880 --> 00:20:56.320]  去做這些工作
[00:20:56.320 --> 00:20:58.640]  過了兩個星期就回來了
[00:20:58.640 --> 00:21:01.640]  Group A的人你猜他們開心嗎?
[00:21:01.640 --> 00:21:02.280]  那就錯了
[00:21:02.280 --> 00:21:04.320]  他們是開心的
[00:21:04.320 --> 00:21:06.240]  你問一下年輕人是誰不開心
[00:21:06.240 --> 00:21:07.880]  任由他打遊戲機
[00:21:07.880 --> 00:21:09.400]  任由他甚麼時候睡覺
[00:21:09.400 --> 00:21:11.440]  甚至亂搞男女關係
[00:21:11.440 --> 00:21:12.400]  你猜他開心嗎?
[00:21:12.400 --> 00:21:13.560]  很開心的
[00:21:13.560 --> 00:21:15.240]  覺得很釋放的
[00:21:15.240 --> 00:21:16.520]  Group B呢
[00:21:16.520 --> 00:21:18.520]  一樣很開心
[00:21:18.520 --> 00:21:20.120]  但是那個實驗還沒有完
[00:21:20.120 --> 00:21:23.360]  就是再叫他們這樣的生活模式
[00:21:23.360 --> 00:21:26.000]  再過多幾個月
[00:21:26.000 --> 00:21:28.000]  那就來了
[00:21:28.000 --> 00:21:29.440]  他發現Group A的人
[00:21:29.440 --> 00:21:30.600]  任由都是怎樣就怎樣
[00:21:30.600 --> 00:21:32.400]  開始散了
[00:21:32.400 --> 00:21:34.280]  很多情緒問題
[00:21:34.280 --> 00:21:35.560]  他覺得很不開心
[00:21:35.560 --> 00:21:38.120]  經常跟別人有很多衝突
[00:21:38.120 --> 00:21:40.960]  因為你持續地任由他亂來
[00:21:40.960 --> 00:21:43.640]  你慢慢自己都不知道自己在做甚麼
[00:21:43.640 --> 00:21:45.440]  不知道為了做甚麼
[00:21:45.440 --> 00:21:46.600]  但是Group B呢
[00:21:46.600 --> 00:21:48.960]  他們做社會關懷、做社會服務的工作
[00:21:48.960 --> 00:21:50.080]  是越來越起勁
[00:21:50.080 --> 00:21:51.120]  而且他開始策劃一下
[00:21:51.120 --> 00:21:54.520]  我們怎樣可以長遠地做這些工作
[00:21:54.520 --> 00:21:58.520]  接著這個實驗就是結論了
[00:21:58.520 --> 00:22:02.760]  就是分別了甚麼叫快樂
[00:22:02.760 --> 00:22:04.360]  甚麼叫滿足
[00:22:04.360 --> 00:22:05.800]  甚麼叫開心
[00:22:05.800 --> 00:22:06.880]  甚麼叫有意義
[00:22:06.880 --> 00:22:09.720]  我們姑且亦叫快樂和滿足
[00:22:09.720 --> 00:22:12.200]  那麼他們說
[00:22:12.200 --> 00:22:14.640]  Happiness和Unhappiness
[00:22:14.640 --> 00:22:18.120]  Did not predict suicide
[00:22:18.120 --> 00:22:20.120]  原來年輕人最後
[00:22:20.120 --> 00:22:22.280]  他會選擇自殺
[00:22:22.280 --> 00:22:24.760]  不是因為快樂或者不快樂
[00:22:24.760 --> 00:22:28.320]  是因為他覺得meaningless
[00:22:28.320 --> 00:22:31.880]  是沒有意義的
[00:22:31.880 --> 00:22:32.960]  你再想清楚
[00:22:32.960 --> 00:22:34.520]  剛才你很容易馬上就想
[00:22:34.520 --> 00:22:35.400]  不開心就死了
[00:22:35.400 --> 00:22:36.400]  很容易馬上這樣想
[00:22:36.400 --> 00:22:36.960]  你想清楚
[00:22:36.960 --> 00:22:37.920]  譬如說
[00:22:37.920 --> 00:22:40.880]  很多人做一些不開心的事
[00:22:40.880 --> 00:22:43.840]  但是他很樂意做的
[00:22:43.840 --> 00:22:46.480]  因為覺得有意義
[00:22:46.480 --> 00:22:48.560]  當中有很多做父母的
[00:22:48.560 --> 00:22:51.360]  有多少人很喜歡換尿片
[00:22:51.360 --> 00:22:54.840]  真是很好的享受
[00:22:54.840 --> 00:22:57.800]  你這樣想我真的覺得你有些問題
[00:22:57.800 --> 00:23:01.080]  沒有人喜歡做那些義務性工作的
[00:23:01.080 --> 00:23:02.400]  為甚麼要做呢
[00:23:02.400 --> 00:23:07.880]  不是因為happy是因為meaningful
[00:23:07.880 --> 00:23:11.200]  父母當子女長大之後
[00:23:11.200 --> 00:23:13.680]  那時覺得子女有時沒有良心
[00:23:13.680 --> 00:23:15.760]  求他們回來吃飯
[00:23:15.760 --> 00:23:17.160]  回家後看看怎樣
[00:23:17.160 --> 00:23:18.680]  真是很討人厭
[00:23:18.680 --> 00:23:20.000]  沒甚麼交代
[00:23:20.000 --> 00:23:20.960]  突然間
[00:23:20.960 --> 00:23:23.600]  我今晚來吃飯
[00:23:23.600 --> 00:23:25.040]  父母很開心
[00:23:25.040 --> 00:23:26.000]  走出去買菜
[00:23:26.000 --> 00:23:27.000]  弄了一整天
[00:23:27.000 --> 00:23:28.000]  滿頭大汗
[00:23:28.000 --> 00:23:29.520]  廚房沒有冷氣等等
[00:23:29.520 --> 00:23:30.720]  弄了一頓飯出來
[00:23:30.720 --> 00:23:32.080]  最後坐下來吃飯
[00:23:32.080 --> 00:23:33.160]  連他自己也不想吃
[00:23:33.160 --> 00:23:34.160]  太累了
[00:23:34.160 --> 00:23:35.880]  很多父母都有這樣的經歷
[00:23:35.880 --> 00:23:37.280]  原來兒子是很討人厭的
[00:23:37.280 --> 00:23:39.680]  吃完之後啪啪就走了
[00:23:39.680 --> 00:23:41.640]  是嗎?
[00:23:41.640 --> 00:23:42.640]  (不是)
[00:23:42.640 --> 00:23:44.160]  哦,ok,ok
[00:23:44.160 --> 00:23:46.400]  哦,一餅
[00:23:46.400 --> 00:23:49.640]  那麼
[00:23:49.640 --> 00:23:51.320]  但是你發現
[00:23:51.320 --> 00:23:52.840]  可能吃了很開心
[00:23:52.840 --> 00:23:55.160]  因為有些煎熬
[00:23:55.160 --> 00:23:56.160]  但是
[00:23:56.160 --> 00:23:58.040]  那個父母就算一直吃不下
[00:23:58.040 --> 00:23:59.360]  他很滿足
[00:23:59.360 --> 00:24:02.440]  你看到開心和滿足的分別嗎?
[00:24:02.440 --> 00:24:03.600]  好了
[00:24:03.600 --> 00:24:06.440]  接著這個研究的結論就說
[00:24:06.440 --> 00:24:10.680]  他說人們有最有意義的生活
[00:24:10.680 --> 00:24:12.480]  會給予我們
[00:24:12.480 --> 00:24:15.040]  就是你越思出去的
[00:24:15.040 --> 00:24:16.160]  就越是有意義的
[00:24:16.160 --> 00:24:18.840]  你說這個觀念是不是跟基督教很相似?
[00:24:18.840 --> 00:24:20.880]  就是施比壽教的人很相似
[00:24:20.880 --> 00:24:23.000]  但是那些有快樂的生活
[00:24:23.000 --> 00:24:24.200]  會給予我們
[00:24:24.200 --> 00:24:26.280]  而那些只是尋找快樂的人
[00:24:26.280 --> 00:24:28.320]  多數是想要得到更多東西
[00:24:28.320 --> 00:24:29.480]  享受別人給予他
[00:24:29.480 --> 00:24:30.920]  不過不願意付出
[00:24:30.920 --> 00:24:33.320]  這樣的人他會快樂
[00:24:33.320 --> 00:24:34.480]  他會覺得很爽
[00:24:34.480 --> 00:24:36.000]  我喜歡有什麼就有什麼
[00:24:36.000 --> 00:24:37.360]  我以前沒有的現在有了
[00:24:37.360 --> 00:24:38.440]  我比其他人厲害
[00:24:38.440 --> 00:24:40.640]  不過不是意義的
[00:24:40.640 --> 00:24:43.040]  不是滿足的
[00:24:43.040 --> 00:24:47.400]  你聽到滿足和快樂的分別嗎?
[00:24:47.400 --> 00:24:48.440]  如果你還不行的話
[00:24:48.440 --> 00:24:49.600]  我用圖片來表達
[00:24:49.600 --> 00:24:52.960]  所以你沒有powerpoint你怎麼搞呢?
[00:24:52.960 --> 00:24:55.440]  什麼叫快樂呢?
[00:24:55.440 --> 00:24:58.240]  這個就是快樂了
[00:24:58.240 --> 00:25:00.160]  什麼叫滿足呢?
[00:25:00.160 --> 00:25:06.320]  這個就是滿足了
[00:25:06.320 --> 00:25:08.240]  你覺得也不像你說什麼
[00:25:08.240 --> 00:25:09.520]  我再給你一個例子
[00:25:09.520 --> 00:25:11.920]  什麼叫快樂呢?
[00:25:11.920 --> 00:25:17.680]  這個就是快樂了
[00:25:17.680 --> 00:25:19.440]  我在溫哥華的時候
[00:25:19.440 --> 00:25:22.840]  有人請我吃皇帝蟹
[00:25:22.840 --> 00:25:24.840]  這個皇帝蟹
[00:25:24.840 --> 00:25:26.640]  我最初去吃的時候
[00:25:26.640 --> 00:25:28.360]  大約10塊加幣
[00:25:28.360 --> 00:25:31.960]  現在吃到40塊一磅的皇帝蟹
[00:25:31.960 --> 00:25:32.880]  我覺得很貴
[00:25:32.880 --> 00:25:33.960]  不過我很快樂
[00:25:33.960 --> 00:25:34.880]  因為不怕我付錢
[00:25:34.880 --> 00:25:38.160]  所以很快樂
[00:25:38.160 --> 00:25:40.840]  不過吃完就沒有了
[00:25:40.840 --> 00:25:42.360]  但是這個呢
[00:25:42.360 --> 00:25:44.200]  什麼叫滿足呢?
[00:25:44.200 --> 00:25:46.960]  這個就是滿足了
[00:25:46.960 --> 00:25:51.080]  這四個是我的孫子
[00:25:51.080 --> 00:25:53.040]  其實我剛剛想弄一張照片
[00:25:53.040 --> 00:25:54.360]  不知道為什麼我的資料
[00:25:54.360 --> 00:25:57.960]  我現在發給自己24小時之後才收到
[00:25:57.960 --> 00:25:59.400]  不知道為什麼
[00:25:59.400 --> 00:26:01.480]  我現在有五個孫子
[00:26:01.480 --> 00:26:02.520]  我女兒今年30歲
[00:26:02.520 --> 00:26:03.880]  生了五個小孩
[00:26:03.880 --> 00:26:07.800]  就是小小的 五個
[00:26:07.800 --> 00:26:09.640]  我想當中有人會破她的紀錄的
[00:26:09.640 --> 00:26:12.520]  應該是會的
[00:26:12.520 --> 00:26:16.560]  我看到這些孫子我很滿足
[00:26:16.560 --> 00:26:18.520]  我想每一個做公公、做爺爺的
[00:26:18.520 --> 00:26:20.160]  都有這樣的感覺
[00:26:20.160 --> 00:26:24.280]  你是很難去表達的
[00:26:24.280 --> 00:26:27.360]  只要你正常一點的親人
[00:26:27.360 --> 00:26:28.880]  或者你做長者
[00:26:28.880 --> 00:26:33.800]  你見到一些很有趣的自己的孫子、子女
[00:26:33.800 --> 00:26:36.280]  你那種說不出來的快樂
[00:26:36.280 --> 00:26:37.760]  是心血湧出來的
[00:26:37.760 --> 00:26:38.360]  我其中一個孫子
[00:26:38.360 --> 00:26:40.080]  我覺得他很有趣、很精靈的
[00:26:40.080 --> 00:26:41.520]  雖然很頑皮
[00:26:41.520 --> 00:26:43.240]  我以前很不喜歡我父母
[00:26:43.240 --> 00:26:44.720]  經常縱我的子女
[00:26:44.720 --> 00:26:50.880]  我覺得他縱壞了我的子女
[00:26:50.880 --> 00:26:52.840]  所以我不讓他們搞那麼多
[00:26:52.840 --> 00:26:55.440]  玩一玩好了 讓我住幾天就好了
[00:26:55.440 --> 00:26:57.640]  我自己搞定
[00:26:57.640 --> 00:26:59.120]  因為教壞了我的孩子
[00:26:59.120 --> 00:27:00.360]  比如我給他吃東西
[00:27:00.360 --> 00:27:01.960]  什麼不能吃 什麼時候睡覺
[00:27:01.960 --> 00:27:03.440]  很重要的
[00:27:03.440 --> 00:27:05.880]  但是現在到我自己做了公公之後
[00:27:05.880 --> 00:27:07.840]  我就跟我女兒說
[00:27:07.840 --> 00:27:12.560]  我一定縱你孫子的
[00:27:12.560 --> 00:27:13.800]  我久不久才見他一次
[00:27:13.800 --> 00:27:15.720]  難道我罰他嗎?
[00:27:15.720 --> 00:27:17.760]  他要什麼我當然給他
[00:27:17.760 --> 00:27:18.960]  要教你自己回去教
[00:27:18.960 --> 00:27:22.000]  但是我一定會縱他的
[00:27:22.000 --> 00:27:23.880]  這些你沒做過的公公、爺爺
[00:27:23.880 --> 00:27:26.120]  你不會明白的
[00:27:26.120 --> 00:27:27.840]  你明白嗎?
[00:27:27.840 --> 00:27:28.920]  你不明白是吧?
[00:27:28.920 --> 00:27:31.880]  你覺得是不是很討厭這個公公?
[00:27:31.880 --> 00:27:37.080]  當然你看到這首歌
[00:27:37.080 --> 00:27:39.880]  每天弄得家庭都亂了
[00:27:39.880 --> 00:27:41.560]  比如我現在已經空巢很多年
[00:27:41.560 --> 00:27:42.560]  所以沒有什麼歌
[00:27:42.560 --> 00:27:45.280]  我家裡兩個成人當然很簡單
[00:27:45.280 --> 00:27:48.400]  不會很混亂
[00:27:48.400 --> 00:27:50.560]  只要孫子來大約一個小時
[00:27:50.560 --> 00:27:53.040]  整個客廳都變了樣子
[00:27:53.040 --> 00:27:54.360]  就像打完仗一樣
[00:27:54.360 --> 00:27:55.360]  然後走的時候小心一點
[00:27:55.360 --> 00:27:57.480]  因為地上不知道有什麼踩到
[00:27:57.480 --> 00:27:59.760]  一個小時左右而已 很快的
[00:27:59.760 --> 00:28:00.960]  有時候趕不及
[00:28:00.960 --> 00:28:04.200]  尿片換完之後就扔在地上
[00:28:04.200 --> 00:28:05.640]  你從這個角度來說
[00:28:05.640 --> 00:28:08.120]  就是相當不開心
[00:28:08.120 --> 00:28:09.600]  相當不開心
[00:28:09.600 --> 00:28:11.800]  不過你會滿足
[00:28:11.800 --> 00:28:12.400]  為什麼呢?
[00:28:12.400 --> 00:28:14.520]  你覺得這件事情有意義
[00:28:14.520 --> 00:28:17.920]  這個正正就是基督徒追求的目標
[00:28:17.920 --> 00:28:20.920]  我們不是追求一種觀能上面
[00:28:20.920 --> 00:28:22.760]  觀感上面的快樂
[00:28:22.760 --> 00:28:25.600]  我們追求生命上面的滿足
[00:28:25.600 --> 00:28:28.840]  所以這篇文章和我們基督徒的觀念是很相似的
[00:28:28.840 --> 00:28:34.000]  如果這個是整個的意思的話
[00:28:34.000 --> 00:28:38.320]  我想你明白我在說時間管理
[00:28:38.320 --> 00:28:41.640]  那個真正的目標不是均衡
[00:28:41.640 --> 00:28:44.640]  真正的目標是安息
[00:28:44.640 --> 00:28:47.520]  我能夠在上帝面前
[00:28:47.520 --> 00:28:51.400]  我很滿意上帝在我生命當中
[00:28:51.400 --> 00:28:53.640]  在我周圍裡面所成就的事
[00:28:53.640 --> 00:28:56.520]  我只不過是其中一個可以用得著的器皿
[00:28:56.520 --> 00:28:58.680]  但我看到上帝工作的時間
[00:28:58.680 --> 00:29:00.880]  我就算更辛苦、更忙碌
[00:29:00.880 --> 00:29:03.200]  我都非常滿足
[00:29:03.200 --> 00:29:07.040]  這個就是我對平衡生活的意思
[00:29:07.040 --> 00:29:08.120]  再看回剛才的問題
[00:29:08.120 --> 00:29:10.400]  安息日的意義
[00:29:10.400 --> 00:29:12.360]  安息日在經文裡面
[00:29:12.360 --> 00:29:14.040]  特別在《以西傑書》裡面說
[00:29:14.040 --> 00:29:16.840]  是中間作為記號
[00:29:16.840 --> 00:29:20.000]  安息日本身不是一個目標
[00:29:20.000 --> 00:29:21.960]  安息日是一個貼圖
[00:29:21.960 --> 00:29:25.280]  好像路標一樣指向一個地方
[00:29:25.280 --> 00:29:28.440]  所以安息日是指向和上帝之間的約
[00:29:28.440 --> 00:29:30.280]  和上帝之間的關係
[00:29:30.280 --> 00:29:31.680]  英文更加清楚
[00:29:31.680 --> 00:29:33.320]  它是sabbath安息日
[00:29:33.320 --> 00:29:39.040]  是指向以色列人和上帝之間的記號
[00:29:39.040 --> 00:29:44.800]  在另外的經文
[00:29:44.800 --> 00:29:47.600]  譬如在《初一及記》裡面這麼說
[00:29:47.600 --> 00:29:54.120]  它說這個安息日要世世代代作為記號
[00:29:54.120 --> 00:29:56.280]  是一個sign 是一個post
[00:29:56.280 --> 00:30:00.640]  在另外一次《哲學經文》13至17節也說
[00:30:00.640 --> 00:30:04.160]  它說這是我和以色列人之間永遠的記號
[00:30:04.160 --> 00:30:06.600]  安息日是一個sign告訴我們
[00:30:06.600 --> 00:30:08.000]  其實我們沒有了這個東西
[00:30:08.000 --> 00:30:10.360]  我的人生是不完整的
[00:30:10.360 --> 00:30:11.160]  沒有了這個東西
[00:30:11.160 --> 00:30:13.000]  就算你生命當中擁有很多東西
[00:30:13.000 --> 00:30:13.920]  你都不完整的
[00:30:13.920 --> 00:30:15.040]  那個東西是什麼呢?
[00:30:15.040 --> 00:30:21.080]  就是你要在我面前是完全的平靜、安穩
[00:30:21.080 --> 00:30:22.720]  享受和我溝通
[00:30:22.720 --> 00:30:25.600]  這個就是人生的目標
[00:30:25.600 --> 00:30:27.760]  所以你無論做什麼
[00:30:27.760 --> 00:30:28.840]  你教會好心好
[00:30:28.840 --> 00:30:30.640]  你教會沒什麼參與好
[00:30:30.640 --> 00:30:33.760]  你社會上成就好不成就好
[00:30:33.760 --> 00:30:37.560]  你家庭裡面覺得很滿意你家庭的關係
[00:30:37.560 --> 00:30:40.360]  或者你覺得家庭裡面弟兄姊妹的關係
[00:30:40.360 --> 00:30:43.040]  或者夫婦關係不太理想好
[00:30:43.040 --> 00:30:47.120]  你都要再想我最終是什麼呢?
[00:30:47.120 --> 00:30:50.040]  如果最終是享受與神的交往
[00:30:50.040 --> 00:30:53.000]  享受上帝給我的安息的話
[00:30:53.000 --> 00:30:59.800]  那個只不過是指向我未能夠達到最終目的的一些記號
[00:30:59.800 --> 00:31:00.800]  我要繼續努力
[00:31:00.800 --> 00:31:02.600]  努力的目標不單單只是
[00:31:02.600 --> 00:31:05.120]  我尋求人與人之間的那種和諧
[00:31:05.120 --> 00:31:07.680]  努力的目標是我希望透過這樣
[00:31:07.680 --> 00:31:12.320]  不會失去了我在神面前應該有的安息
[00:31:12.320 --> 00:31:15.520]  因此在聖經裡面說
[00:31:15.520 --> 00:31:20.320]  十一節:我們竭力進到安息
[00:31:20.320 --> 00:31:22.760]  進入安息的方法是要竭力
[00:31:22.760 --> 00:31:23.840]  不是等於什麼都不做
[00:31:23.840 --> 00:31:26.120]  安息的意思不是什麼都不做
[00:31:26.120 --> 00:31:27.520]  安息是要竭力進去
[00:31:27.520 --> 00:31:30.040]  什麼意思呢?我再解釋一下
[00:31:30.040 --> 00:31:33.640]  安息不等於不做事
[00:31:33.640 --> 00:31:36.440]  我覺得有些人可能另一個極端
[00:31:36.440 --> 00:31:39.040]  有些人認為平衡生活就好好的
[00:31:39.040 --> 00:31:43.640]  我控制了所有under control就叫做平衡生活
[00:31:43.640 --> 00:31:45.040]  我覺得不是這樣的
[00:31:45.040 --> 00:31:48.400]  另一個想法是不如我什麼都不做
[00:31:48.400 --> 00:31:50.640]  享受神的安息就什麼都不做
[00:31:50.640 --> 00:31:51.720]  這個更加不是
[00:31:51.720 --> 00:31:56.120]  更加不是聖經教更加不是耶穌的榜樣
[00:31:56.120 --> 00:31:59.320]  在《創世紀》裡面說到
[00:31:59.320 --> 00:32:07.520]  以撒迦在祝福雅各的寓言裡面
[00:32:07.520 --> 00:32:13.920]  他以撒迦是一匹強壯的鹿
[00:32:13.920 --> 00:32:16.680]  我不知道有沒有人試過玩一個遊戲
[00:32:16.680 --> 00:32:18.520]  試一下用一個動物來介紹你自己
[00:32:18.520 --> 00:32:20.720]  你覺得什麼動物像你
[00:32:20.720 --> 00:32:23.240]  有沒有玩過這個遊戲?
[00:32:23.240 --> 00:32:25.880]  有一次我和一些年輕人一起玩
[00:32:25.880 --> 00:32:29.320]  有一個很熟悉我的姐妹這麼說
[00:32:29.320 --> 00:32:33.920]  想都不用想 用什麼動物形容我呢?
[00:32:33.920 --> 00:32:36.600]  我是狗啊
[00:32:36.600 --> 00:32:39.160]  她說有什麼比狗更加忠心啊?
[00:32:39.160 --> 00:32:42.360]  她是這樣想的
[00:32:42.360 --> 00:32:45.040]  在聖經裡面形容以撒迦是一匹鹿
[00:32:45.040 --> 00:32:46.160]  即是什麼呢?
[00:32:46.160 --> 00:32:48.120]  就像中國人說的一隻辛苦命
[00:32:48.120 --> 00:32:50.640]  挨雷仔 甚至我們這樣說
[00:32:50.640 --> 00:32:51.720]  為什麼呢?
[00:32:51.720 --> 00:32:55.120]  它很勤力的 好像一匹鹿一樣
[00:32:55.120 --> 00:32:58.240]  不過這裡說 它說
[00:32:58.240 --> 00:33:01.400]  以撒迦臥在陽圈當中
[00:33:01.400 --> 00:33:05.600]  他看見居於所謂的安殊 土地的肥美
[00:33:05.600 --> 00:33:07.840]  似乎一個這樣的形容方法
[00:33:07.840 --> 00:33:10.840]  形容它很安息 很安詳
[00:33:10.840 --> 00:33:14.040]  但同時間形容它在這樣的情況之下
[00:33:14.040 --> 00:33:20.920]  它會屈服在重擔 肩負在重擔
[00:33:20.920 --> 00:33:24.280]  然後是服奴役的僕人
[00:33:24.280 --> 00:33:27.800]  你看到一個安息的心境
[00:33:27.800 --> 00:33:34.480]  和負重額兩者在以撒迦身上可以同時出現的
[00:33:34.480 --> 00:33:38.440]  更加是的 耶穌說我心裡柔和謙卑 我是安息的
[00:33:38.440 --> 00:33:42.920]  不過有沒有看過耶穌另外一些經文的記載呢?
[00:33:42.920 --> 00:33:44.720]  請一起讀出這段聖經 好嗎?
[00:33:44.720 --> 00:33:46.860]  耶穌進了一個
[00:33:46.860 --> 00:33:51.520]  中了一個罪行 甚至下了罪行 不得了
[00:33:51.520 --> 00:33:55.800]  耶穌的真實經驗就出了一個安全罪行
[00:33:55.800 --> 00:33:58.240]  因為上了罪行 下了瘋狂罪行
[00:33:58.240 --> 00:34:00.480]  你看到嗎? 原來耶穌的生命當中
[00:34:00.480 --> 00:34:02.720]  祂努力到一個地步 人家說是瘋的
[00:34:02.720 --> 00:34:05.100]  工作狂 這樣說的 是不是?
[00:34:05.100 --> 00:34:06.840]  就是說連吃飯都沒有
[00:34:06.840 --> 00:34:09.520]  所以連祂的親人都覺得不行
[00:34:09.520 --> 00:34:13.040]  這個十足十 今天有很多人在傳道人旁邊說的
[00:34:13.040 --> 00:34:15.240]  很多師母都這樣說他們的先生
[00:34:15.240 --> 00:34:17.160]  你不行了 休息了
[00:34:17.160 --> 00:34:22.880]  所以這個似乎是一個不正常的傳道人生涯
[00:34:22.880 --> 00:34:25.360]  不過這個所謂不正常的傳道人生涯
[00:34:25.360 --> 00:34:27.440]  是在耶穌身上看到的
[00:34:27.440 --> 00:34:33.740]  我這樣說不是叫你們要讓自己成為工作狂
[00:34:33.740 --> 00:34:37.280]  我只是說耶穌其中一面是這樣的
[00:34:37.280 --> 00:34:40.020]  所以我們對於平衡生活
[00:34:40.020 --> 00:34:44.900]  會不會有一些徹底的改觀的態度呢?
[00:34:44.900 --> 00:34:49.060]  我再說 安息不等於不做事
[00:34:49.060 --> 00:34:54.460]  甚至連設計安息的天父 他都做工的
[00:34:54.460 --> 00:34:58.860]  設計安息日的天父 他都做工的
[00:34:58.860 --> 00:35:01.240]  我們一起讀一課五章這段經文
[00:35:01.240 --> 00:35:07.260]  耶穌對他們說:我父做事直到如今 我也作事
[00:35:07.260 --> 00:35:13.060]  所以猶太人越想要不但辦了安息日
[00:35:13.060 --> 00:35:18.180]  並且稱神為他的父 將自己和神當作
[00:35:18.180 --> 00:35:20.160]  很清楚猶太人知道耶穌說什麼
[00:35:20.160 --> 00:35:23.520]  耶穌這麼說 表明了他是安息日的主
[00:35:23.520 --> 00:35:27.500]  甚至他和天父一樣 所說的是平等
[00:35:27.500 --> 00:35:28.360]  他說什麼呢?
[00:35:28.360 --> 00:35:31.520]  他說:我父做事直到如今
[00:35:31.520 --> 00:35:34.100]  神創造這個世界 安息了之後
[00:35:34.100 --> 00:35:35.440]  不等於他不做事
[00:35:35.440 --> 00:35:37.280]  就好像這個神學的想法
[00:35:37.280 --> 00:35:41.860]  上帝創造的世界好像被這個世界上了鏈的機器
[00:35:41.860 --> 00:35:43.840]  由得它自然的運作
[00:35:43.840 --> 00:35:48.240]  所以上帝就去vacation 上帝就放假
[00:35:48.240 --> 00:35:54.700]  這個叫做自然神論 一個神學的思想
[00:35:54.700 --> 00:35:59.660]  在大約十八世紀英國一個神學的派別
[00:35:59.660 --> 00:36:01.460]  這個肯定不是自己說的
[00:36:01.460 --> 00:36:03.120]  上帝不是將這個世界上了鏈之後
[00:36:03.120 --> 00:36:04.700]  然後什麼都不管了
[00:36:04.700 --> 00:36:09.040]  上帝是:我父做事直到如今
[00:36:09.040 --> 00:36:12.820]  安息只不過是停止了他創造之工
[00:36:12.820 --> 00:36:16.380]  由無中生有這個創造過程
[00:36:16.380 --> 00:36:18.740]  在第六天之後就停止了
[00:36:18.740 --> 00:36:23.080]  不過神繼續照管大地
[00:36:23.080 --> 00:36:26.180]  和接下來的開始救贖的工作
[00:36:26.180 --> 00:36:29.540]  卻是一直到如今
[00:36:29.540 --> 00:36:32.060]  所以安息是一種心境
[00:36:32.060 --> 00:36:34.740]  安息不等於不做事
[00:36:34.740 --> 00:36:37.840]  好了 我回到事實上一句話來說
[00:36:37.840 --> 00:36:41.380]  怎樣才能夠有效的
[00:36:41.380 --> 00:36:46.060]  或者一個叫做平衡的基督徒的生活呢?
[00:36:46.060 --> 00:36:48.080]  我的答案是這樣的
[00:36:48.080 --> 00:36:51.880]  我們先讀經文 《提摩太后書》4章7到8節
[00:36:51.880 --> 00:36:53.280]  保羅的愛歌
[00:36:53.280 --> 00:36:55.200]  保羅自己在他生命裏面
[00:36:55.200 --> 00:37:00.560]  一個最後的一個好像重贊的詩歌那樣
[00:37:00.560 --> 00:37:01.900]  請石禮謙讀出
[00:37:01.900 --> 00:37:05.100]  那美好的圖像我已經拍攝了
[00:37:05.100 --> 00:37:08.000]  那美好的圖像我已經拍攝了
[00:37:08.000 --> 00:37:10.880]  所信的道我已經守住了
[00:37:10.880 --> 00:37:14.920]  從此以後由公義的冠冕為我傳流
[00:37:14.920 --> 00:37:17.680]  就是按著公義審判的主
[00:37:17.680 --> 00:37:20.040]  到了那日要賜給我的
[00:37:20.040 --> 00:37:24.840]  不但賜給我 也賜給凡愛慕他顯現的人
[00:37:24.840 --> 00:37:26.880]  保羅很榮耀的離開世界
[00:37:26.880 --> 00:37:29.920]  雖然他將要面對這個殉道
[00:37:29.920 --> 00:37:33.820]  會面對根據教會歷史講的被人斬肚而死
[00:37:33.820 --> 00:37:36.520]  是一個非常困難的情況
[00:37:36.520 --> 00:37:39.180]  但是他好像視此如歸
[00:37:39.180 --> 00:37:42.900]  他說我將會去見這位天父
[00:37:42.900 --> 00:37:44.820]  有榮耀冠冕等著我
[00:37:44.820 --> 00:37:46.780]  然後他總結了他的人生
[00:37:46.780 --> 00:37:49.380]  好像打仗那樣 我打完了
[00:37:49.380 --> 00:37:52.640]  跑步那樣 好像賽跑那樣 我跑盡了
