
[00:00:00.000 --> 00:00:09.120]  接下來這段時間就是一些比較具體的生活性的討論
[00:15:11.040 --> 00:15:14.040]  一天讀十個小時的書
[00:15:14.040 --> 00:15:15.040]  原來是可以的
[00:15:15.040 --> 00:15:17.040]  我早上四五點起床
[00:15:17.040 --> 00:15:22.040]  OK吧
[00:15:22.040 --> 00:15:23.040]  然後呢
[00:15:23.040 --> 00:15:24.040]  靈修
[00:15:24.040 --> 00:15:25.040]  祈禱
[00:15:25.040 --> 00:15:28.040]  我大約五點就坐下開始讀書
[00:15:28.040 --> 00:15:30.040]  我第一堂如果有堂的話
[00:15:30.040 --> 00:15:31.040]  八點鐘上堂
[00:15:31.040 --> 00:15:34.040]  即是我由起床到上堂之前
[00:15:34.040 --> 00:15:36.040]  我已經讀了三個小時
[00:15:36.040 --> 00:15:37.040]  第二
[00:15:37.040 --> 00:15:38.040]  然後呢
[00:15:38.040 --> 00:15:39.040]  我就
[00:15:39.040 --> 00:15:42.040]  你知道有些空間
[00:15:42.040 --> 00:15:45.040]  大學或者大學以上的課程
[00:15:45.040 --> 00:15:47.040]  就不會像中學那樣
[00:15:47.040 --> 00:15:49.040]  堂堂都有上堂
[00:15:49.040 --> 00:15:50.040]  所以中間
[00:15:50.040 --> 00:15:52.040]  可能上午我有一兩個小時的時間
[00:15:52.040 --> 00:15:54.040]  是自修的
[00:15:54.040 --> 00:15:55.040]  即是
[00:15:55.040 --> 00:15:57.040]  由我起床到中午的時間
[00:15:57.040 --> 00:15:58.040]  已經有五個小時的時間
[00:15:58.040 --> 00:15:59.040]  是專心讀書
[00:15:59.040 --> 00:16:00.040]  而且很精神
[00:16:00.040 --> 00:16:01.040]  我早上起床讀書
[00:16:01.040 --> 00:16:02.040]  很精神的
[00:16:02.040 --> 00:16:03.040]  然後
[00:16:03.040 --> 00:16:04.040]  下午回來煮飯
[00:16:04.040 --> 00:16:05.040]  看看有沒有太太吃
[00:16:05.040 --> 00:16:06.040]  然後我會睡午覺的
[00:16:06.040 --> 00:16:07.040]  讀學生的
[00:16:07.040 --> 00:16:08.040]  睡午覺
[00:16:08.040 --> 00:16:09.040]  然後呢
[00:16:09.040 --> 00:16:11.040]  下午又讀多三個小時左右
[00:16:11.040 --> 00:16:12.040]  八個小時
[00:16:12.040 --> 00:16:14.040]  然後晚上煮飯
[00:16:14.040 --> 00:16:15.040]  煮完飯之後
[00:16:15.040 --> 00:16:16.040]  和太太聊聊天
[00:16:16.040 --> 00:16:17.040]  或者看電視
[00:16:17.040 --> 00:16:18.040]  然後呢
[00:16:18.040 --> 00:16:20.040]  晚上大約讀多兩個小時
[00:16:20.040 --> 00:16:21.040]  很容易的
[00:16:21.040 --> 00:16:22.040]  讀兩個小時
[00:16:22.040 --> 00:16:24.040]  而且我每段時間都很精神
[00:16:24.040 --> 00:16:26.040]  因為睡完覺
[00:16:26.040 --> 00:16:28.040]  就是下午起床讀書
[00:16:28.040 --> 00:16:29.040]  然後煮完晚飯
[00:16:29.040 --> 00:16:30.040]  有時候我省十五分鐘
[00:16:30.040 --> 00:16:31.040]  有時候不省再讀
[00:16:31.040 --> 00:16:33.040]  兩個小時不是很難的
[00:16:33.040 --> 00:16:35.040]  結果每天我讀十個小時
[00:16:35.040 --> 00:16:37.040]  所以我第一個學期
[00:16:37.040 --> 00:16:38.040]  這樣讀書的方法
[00:16:38.040 --> 00:16:40.040]  我將勤保住自己的資源
[00:16:40.040 --> 00:16:44.040]  所以我每個星期
[00:16:44.040 --> 00:16:45.040]  有五十個小時
[00:16:45.040 --> 00:16:46.040]  是專心讀書的
[00:16:46.040 --> 00:16:48.040]  除了上課之外
[00:16:48.040 --> 00:16:50.040]  結果我第一個學期開始
[00:16:50.040 --> 00:16:51.040]  就已經除了這個
[00:16:51.040 --> 00:16:52.040]  Probation的名字
[00:16:52.040 --> 00:16:54.040]  我就可以繼續讀書
[00:16:54.040 --> 00:16:55.040]  坦白說
[00:16:55.040 --> 00:16:56.040]  這樣維持了大約一年
[00:16:56.040 --> 00:16:58.040]  因為我女兒出生了
[00:16:58.040 --> 00:17:00.040]  然後就真是
[00:17:00.040 --> 00:17:02.040]  真是很可憐的
[00:17:02.040 --> 00:17:03.040]  為什麼呢
[00:17:03.040 --> 00:17:06.040]  因為我女兒出生之後
[00:17:06.040 --> 00:17:08.040]  就很清醒的
[00:17:08.040 --> 00:17:10.040]  我住在一個房間
[00:17:10.040 --> 00:17:12.040]  我在房間里
[00:17:12.040 --> 00:17:14.040]  我要出來讀書
[00:17:14.040 --> 00:17:15.040]  在房間里讀書
[00:17:15.040 --> 00:17:17.040]  吵到我太太睡覺
[00:17:17.040 --> 00:17:18.040]  一出來讀書
[00:17:18.040 --> 00:17:19.040]  一出廳
[00:17:19.040 --> 00:17:20.040]  我女兒就醒了
[00:17:20.040 --> 00:17:24.040]  我將我女兒放在房間里
[00:17:24.040 --> 00:17:25.040]  然後我出廳
[00:17:25.040 --> 00:17:26.040]  一開燈
[00:17:26.040 --> 00:17:27.040]  我女兒又醒了
[00:17:27.040 --> 00:17:28.040]  很麻煩
[00:17:28.040 --> 00:17:29.040]  最後我記得
[00:17:29.040 --> 00:17:30.040]  有一段時間
[00:17:30.040 --> 00:17:31.040]  我在
[00:17:31.040 --> 00:17:33.040]  我這邊叫Norva方面
[00:17:33.040 --> 00:17:34.040]  我走去對面的South Africa方面
[00:17:34.040 --> 00:17:36.040]  那裡有Basement的
[00:17:36.040 --> 00:17:38.040]  那時候是冬天
[00:17:38.040 --> 00:17:40.040]  你知道現在冬天多少度嗎
[00:17:40.040 --> 00:17:43.040]  是零下二、三十度的
[00:17:43.040 --> 00:17:46.040]  而且Basement是沒有暖氣的
[00:17:46.040 --> 00:17:48.040]  我試過四、五個小時在那裡讀
[00:17:48.040 --> 00:17:50.040]  我試過四、五個小時可以的
[00:17:50.040 --> 00:17:51.040]  我打算現在也可以
[00:17:51.040 --> 00:17:52.040]  就在那裡讀
[00:17:52.040 --> 00:17:53.040]  讀到冷到僵了
[00:17:53.040 --> 00:17:54.040]  其實不行的
[00:17:54.040 --> 00:17:55.040]  是有問題的
[00:17:55.040 --> 00:17:56.040]  這樣讀
[00:17:56.040 --> 00:17:57.040]  我讀到那裡
[00:17:57.040 --> 00:17:58.040]  我受不了
[00:17:58.040 --> 00:17:59.040]  我走回頭
[00:17:59.040 --> 00:18:03.040]  不過在我仍然可以控制時間的裡面
[00:18:03.040 --> 00:18:05.040]  現在這首歌還沒出
[00:18:05.040 --> 00:18:06.040]  現在這首歌大了
[00:18:06.040 --> 00:18:08.040]  我當然可以控制自己的時間
[00:18:08.040 --> 00:18:10.040]  我用時間表對我有幫助
[00:18:10.040 --> 00:18:11.040]  就是用剛才的方法
[00:18:11.040 --> 00:18:14.040]  我將每一個星期寫一個表
[00:18:14.040 --> 00:18:16.040]  我覺得好像
[00:18:16.040 --> 00:18:17.040]  我的大餐
[00:18:17.040 --> 00:18:18.040]  這個時間表
[00:18:18.040 --> 00:18:19.040]  我有多少東西吃
[00:18:19.040 --> 00:18:21.040]  我看怎麼放進去
[00:18:21.040 --> 00:18:22.040]  然後放在自己
[00:18:22.040 --> 00:18:23.040]  有些甜品的
[00:18:23.040 --> 00:18:24.040]  有些空間
[00:18:24.040 --> 00:18:25.040]  我喜歡做自己做的事情
[00:18:25.040 --> 00:18:26.040]  可以出去走走
[00:18:26.040 --> 00:18:29.040]  或者可以去購物
[00:18:29.040 --> 00:18:33.040]  或者可以去娛樂
[00:18:33.040 --> 00:18:35.040]  我覺得很開心的
[00:18:35.040 --> 00:18:37.040]  而且我還保持著
[00:18:37.040 --> 00:18:39.040]  頭腦經常都很清醒
[00:18:39.040 --> 00:18:42.040]  很開心地做每一個時段的生活
[00:18:42.040 --> 00:18:44.040]  好過你經常很急地做
[00:18:44.040 --> 00:18:46.040]  其實效果還不差的
[00:18:46.040 --> 00:18:47.040]  OK
[00:18:47.040 --> 00:18:48.040]  不好意思
[00:18:48.040 --> 00:18:49.040]  我講多一點點
[00:18:49.040 --> 00:18:51.040]  關於自己的時間運用
[00:18:51.040 --> 00:18:53.040]  你有沒有興趣回應一下這方面
[00:18:53.040 --> 00:18:57.040]  各位學生哥
[00:18:57.040 --> 00:18:58.040]  有沒有什麼回應
[00:18:58.040 --> 00:19:00.040]  有幾位學生哥在這裡
[00:19:00.040 --> 00:19:02.040]  你有時間表的
[00:19:02.040 --> 00:19:05.040]  可不可以講一下你的時間表的心得
[00:19:05.040 --> 00:19:07.040]  不要客氣
[00:19:07.040 --> 00:19:09.040]  每天八個小時
[00:19:09.040 --> 00:19:10.040]  每天八個小時
[00:19:10.040 --> 00:19:11.040]  你在讀什麼
[00:19:11.040 --> 00:19:12.040]  中學
[00:19:12.040 --> 00:19:13.040]  中學
[00:19:13.040 --> 00:19:15.040]  那難得你今天也來
[00:19:15.040 --> 00:19:20.040]  希望你的觀念慢慢地用得到
[00:19:20.040 --> 00:19:22.040]  不知道適不適合你的情況
[00:19:22.040 --> 00:19:26.040]  後面那位有沒有什麼想分享
[00:19:26.040 --> 00:19:28.040]  你正在讀中學
[00:19:28.040 --> 00:19:29.040]  是不是
[00:19:29.040 --> 00:19:31.040]  OK
[00:19:31.040 --> 00:19:32.040]  你有沒有寫時間表
[00:19:32.040 --> 00:19:33.040]  沒有的
[00:19:33.040 --> 00:19:34.040]  OK
[00:19:34.040 --> 00:19:35.040]  好
[00:19:35.040 --> 00:19:36.040]  不用時間表都寫得這麼好
[00:19:36.040 --> 00:19:37.040]  真是好了
[00:19:37.040 --> 00:19:39.040]  接著
[00:19:39.040 --> 00:19:40.040]  我希望你能夠與人分享
[00:19:40.040 --> 00:19:42.040]  你定了目標之後跟人分享
[00:19:42.040 --> 00:19:43.040]  你告訴別人
[00:19:43.040 --> 00:19:46.040]  給你有動力做得好一點
[00:19:46.040 --> 00:19:47.040]  如果你寫的話
[00:19:47.040 --> 00:19:48.040]  不要說一百件事
[00:19:48.040 --> 00:19:51.040]  你說我未來這幾年想做的十件事情
[00:19:51.040 --> 00:19:52.040]  你跟別人分享
[00:19:52.040 --> 00:19:56.040]  比如說我想養成做運動
[00:19:56.040 --> 00:20:01.040]  或者我在這一年里學會了什麼洋式太極
[00:20:01.040 --> 00:20:02.040]  你跟別人說
[00:20:02.040 --> 00:20:05.040]  你會做得成一點
[00:20:05.040 --> 00:20:11.040]  還有第二
[00:20:11.040 --> 00:20:14.040]  如果你有效的管理時間
[00:20:14.040 --> 00:20:17.040]  是和你的人際關係有關係
[00:20:17.040 --> 00:20:18.040]  如果你是一個很孤獨的人
[00:20:18.040 --> 00:20:22.040]  只是躲在家裡工作
[00:20:22.040 --> 00:20:23.040]  就算你做到
[00:20:23.040 --> 00:20:25.040]  你也不會滿足的
[00:20:25.040 --> 00:20:27.040]  我希望你能夠找到朋友
[00:20:27.040 --> 00:20:30.040]  坦白說
[00:20:30.040 --> 00:20:32.040]  在人生的路上
[00:20:32.040 --> 00:20:33.040]  年紀越大
[00:20:33.040 --> 00:20:35.040]  越難有真正的朋友
[00:20:35.040 --> 00:20:37.040]  所以請你珍惜
[00:20:37.040 --> 00:20:38.040]  我舉個例子
[00:20:38.040 --> 00:20:40.040]  如果認識了20年的朋友
[00:20:40.040 --> 00:20:42.040]  你和他很好的朋友
[00:20:42.040 --> 00:20:43.040]  到21年的時候
[00:20:43.040 --> 00:20:45.040]  你和他吵架
[00:20:45.040 --> 00:20:48.040]  你猜第22年之後會是怎樣呢?
[00:20:48.040 --> 00:20:50.040]  是回到那20年
[00:20:50.040 --> 00:20:53.040]  還是回到吵架的那一刻呢?
[00:20:53.040 --> 00:20:55.040]  你應該也有經驗的
[00:20:55.040 --> 00:20:56.040]  是哪一刻呢?
[00:20:56.040 --> 00:20:57.040]  吵架的那一刻
[00:20:57.040 --> 00:20:59.040]  很多時候都是這樣
[00:20:59.040 --> 00:21:01.040]  基督徒也不例外
[00:21:01.040 --> 00:21:03.040]  那裡好像一根刺那樣
[00:21:03.040 --> 00:21:04.040]  你解決不了的
[00:21:04.040 --> 00:21:06.040]  很多人說
[00:21:06.040 --> 00:21:08.040]  我們是事還事人還人
[00:21:08.040 --> 00:21:10.040]  吵架之後拍拖去喝茶
[00:21:10.040 --> 00:21:12.040]  我和他沒什麼的
[00:21:12.040 --> 00:21:13.040]  我說你要感謝神
[00:21:13.040 --> 00:21:15.040]  坦白說我還沒到這個境界
[00:21:15.040 --> 00:21:17.040]  體會到這樣的功力
[00:21:17.040 --> 00:21:19.040]  我覺得特別是我們中國人
[00:21:19.040 --> 00:21:20.040]  很難的
[00:21:20.040 --> 00:21:23.040]  那種裂痕好像在心裡很難的
[00:21:23.040 --> 00:21:26.040]  所以更加要
[00:21:26.040 --> 00:21:29.040]  竭力保守
[00:21:29.040 --> 00:21:30.040]  聖靈所賜
[00:21:30.040 --> 00:21:31.040]  合而為一的心
[00:21:31.040 --> 00:21:34.040]  不要凍著就發火
[00:21:34.040 --> 00:21:37.040]  應該好好地
[00:21:37.040 --> 00:21:38.040]  勒住你的舌頭
[00:21:38.040 --> 00:21:39.040]  用雅各書說
[00:21:39.040 --> 00:21:40.040]  你想衝口而出
[00:21:40.040 --> 00:21:41.040]  你勒住你的舌頭
[00:21:41.040 --> 00:21:43.040]  保持那個關係
[00:21:43.040 --> 00:21:45.040]  退一步
[00:21:45.040 --> 00:21:47.040]  有時候真的海闊天空
[00:21:47.040 --> 00:21:49.040]  如果你沒有朋友的話
[00:21:49.040 --> 00:21:51.040]  你會影響很多問題
[00:21:51.040 --> 00:21:53.040]  你沒人分享
[00:21:53.040 --> 00:21:55.040]  壓力的時候不知道怎麼舒緩
[00:21:55.040 --> 00:21:58.040]  你會睡不著
[00:21:58.040 --> 00:22:01.040]  或者你知道
[00:22:01.040 --> 00:22:03.040]  這件事真的男女有別
[00:22:03.040 --> 00:22:04.040]  我發覺
[00:22:04.040 --> 00:22:05.040]  我發覺
[00:22:05.040 --> 00:22:06.040]  我可以觀察你
[00:22:06.040 --> 00:22:07.040]  希望不要得罪女士
[00:22:07.040 --> 00:22:08.040]  不好意思
[00:22:09.040 --> 00:22:10.040]  我發覺
[00:22:10.040 --> 00:22:11.040]  多數
[00:22:11.040 --> 00:22:13.040]  我不知道該怎麼說
[00:22:13.040 --> 00:22:16.040]  女士有事不說不行
[00:22:16.040 --> 00:22:19.040]  不說會死的
[00:22:19.040 --> 00:22:21.040]  有個人真的跟我說
[00:22:21.040 --> 00:22:23.040]  你也知道我是女人
[00:22:23.040 --> 00:22:25.040]  有事一定要說不說會死
[00:22:25.040 --> 00:22:26.040]  你聽我說
[00:22:26.040 --> 00:22:28.040]  然後他就說
[00:22:28.040 --> 00:22:29.040]  你全都
[00:22:29.040 --> 00:22:30.040]  一個訓練
[00:22:30.040 --> 00:22:31.040]  其中一個訓練
[00:22:31.040 --> 00:22:32.040]  就是要坐著
[00:22:32.040 --> 00:22:33.040]  會聽人說話
[00:22:33.040 --> 00:22:34.040]  是很難的
[00:22:34.040 --> 00:22:35.040]  這個很困難的
[00:22:35.040 --> 00:22:38.040]  一個活動性的聽眾
[00:22:38.040 --> 00:22:39.040]  是很難的
[00:22:39.040 --> 00:22:40.040]  坐著
[00:22:40.040 --> 00:22:41.040]  嗯嗯嗯
[00:22:41.040 --> 00:22:45.040]  是很艱難的事
[00:22:45.040 --> 00:22:47.040]  然後說完之後
[00:22:47.040 --> 00:22:48.040]  他回家說
[00:22:48.040 --> 00:22:49.040]  我今天很有幫助
[00:22:49.040 --> 00:22:50.040]  什麼幫助呢
[00:22:50.040 --> 00:22:51.040]  有人聽他說
[00:22:51.040 --> 00:22:54.040]  我說真的
[00:22:54.040 --> 00:22:55.040]  真的
[00:22:55.040 --> 00:22:58.040]  我上個星期才跟一個在國內來的人
[00:22:58.040 --> 00:23:00.040]  一個年輕人聊天
[00:23:00.040 --> 00:23:01.040]  其實我不認識他
[00:23:01.040 --> 00:23:02.040]  不過想找他聊天
[00:23:02.040 --> 00:23:03.040]  想聊天
[00:23:03.040 --> 00:23:04.040]  聊聊
[00:23:04.040 --> 00:23:05.040]  然後他跟我說
[00:23:05.040 --> 00:23:07.040]  今天很舒服
[00:23:07.040 --> 00:23:09.040]  因為我很多東西都不能告訴別人
[00:23:09.040 --> 00:23:10.040]  但今天說到了
[00:23:10.040 --> 00:23:12.040]  我聽到一個報道
[00:23:12.040 --> 00:23:14.040]  在美國有一個人做了一則廣告
[00:23:14.040 --> 00:23:17.040]  他說
[00:23:17.040 --> 00:23:19.040]  你只要給五塊美金
[00:23:19.040 --> 00:23:21.040]  我就會
[00:23:21.040 --> 00:23:23.040]  很actively
[00:23:23.040 --> 00:23:24.040]  聆聽你說話
[00:23:24.040 --> 00:23:26.040]  不會打你嘴
[00:23:26.040 --> 00:23:30.040]  結果是怎麼樣呢
[00:23:30.040 --> 00:23:31.040]  結果他生意滿滿
[00:23:31.040 --> 00:23:32.040]  他就不吐
[00:23:32.040 --> 00:23:36.040]  這個世界上很難找到一個
[00:23:36.040 --> 00:23:38.040]  很真心的聆聽你的人
[00:23:38.040 --> 00:23:39.040]  說話的
[00:23:39.040 --> 00:23:41.040]  所以各位做
[00:23:41.040 --> 00:23:43.040]  結婚的配偶
[00:23:43.040 --> 00:23:45.040]  請你真的學一下這件事
[00:23:45.040 --> 00:23:48.040]  你不要看著手機
[00:23:48.040 --> 00:23:49.040]  聽對方說話
[00:23:49.040 --> 00:23:51.040]  你看看今天去食肆那裡
[00:23:51.040 --> 00:23:53.040]  沒有人溝通
[00:23:53.040 --> 00:23:54.040]  每個人都是手機
[00:23:54.040 --> 00:23:55.040]  你看看搭地鐵
[00:23:55.040 --> 00:23:56.040]  每個人都是手機
[00:23:56.040 --> 00:23:58.040]  當然有它的方便
[00:23:58.040 --> 00:23:59.040]  有它的好處
[00:23:59.040 --> 00:24:00.040]  我不反對
[00:24:00.040 --> 00:24:01.040]  不過
[00:24:01.040 --> 00:24:03.040]  有了溝通的平台
[00:24:03.040 --> 00:24:06.040]  但是卻沒有了溝通的實質
[00:24:06.040 --> 00:24:10.040]  請你聽別人說話
[00:24:10.040 --> 00:24:11.040]  是很需要聽別人說話
[00:24:11.040 --> 00:24:14.040]  太太們請你記得
[00:24:14.040 --> 00:24:16.040]  如果你丈夫在教會
[00:24:16.040 --> 00:24:17.040]  在工作很辛苦的時候
[00:24:17.040 --> 00:24:20.040]  他回來是很想你聽他說話
[00:24:20.040 --> 00:24:23.040]  雖然那些男人
[00:24:23.040 --> 00:24:24.040]  那些自尊心
[00:24:24.040 --> 00:24:25.040]  強大的地方
[00:24:25.040 --> 00:24:26.040]  我不用別人幫的
[00:24:26.040 --> 00:24:27.040]  其實他是說謊的
[00:24:27.040 --> 00:24:28.040]  你記得
[00:24:28.040 --> 00:24:29.040]  你聽我說
[00:24:29.040 --> 00:24:30.040]  他不是說謊
[00:24:30.040 --> 00:24:31.040]  他很需要別人幫
[00:24:31.040 --> 00:24:32.040]  是很脆弱的
[00:24:32.040 --> 00:24:34.040]  而且生命很脆弱
[00:24:34.040 --> 00:24:35.040]  你試一下不尊重他
[00:24:35.040 --> 00:24:36.040]  他會死的
[00:24:36.040 --> 00:24:38.040]  所以要聽他說話
[00:24:38.040 --> 00:24:39.040]  然後你用一個
[00:24:39.040 --> 00:24:42.040]  好像初戀的眼神看著他
[00:24:42.040 --> 00:24:43.040]  哎呀
[00:24:43.040 --> 00:24:45.040]  很仰慕他這樣聽他說話
[00:24:45.040 --> 00:24:46.040]  他就會覺得很好
[00:24:46.040 --> 00:24:48.040]  我回來很有家庭溫暖
[00:24:48.040 --> 00:24:50.040]  他就不會出去搞搞震的了
[00:24:50.040 --> 00:24:54.040]  先生也是
[00:24:54.040 --> 00:24:56.040]  請你actively
[00:24:57.040 --> 00:25:01.040]  不要這麼快去做一些判斷的句子
[00:25:01.040 --> 00:25:03.040]  去和你太太說話
[00:25:03.040 --> 00:25:04.040]  你要聽她說話
[00:25:04.040 --> 00:25:05.040]  是嗎
[00:25:05.040 --> 00:25:06.040]  我以前也說過
[00:25:06.040 --> 00:25:08.040]  不知道有沒有在這裡說過這樣的情況呢
[00:25:08.040 --> 00:25:10.040]  你太太很喜歡買完衣服回來
[00:25:10.040 --> 00:25:11.040]  就全部擺出來
[00:25:11.040 --> 00:25:12.040]  那些賤利品
[00:25:12.040 --> 00:25:13.040]  這些鞋啊
[00:25:13.040 --> 00:25:14.040]  這些化妝品啊
[00:25:14.040 --> 00:25:15.040]  這些衣服啊
[00:25:15.040 --> 00:25:16.040]  都鋪好了
[00:25:16.040 --> 00:25:17.040]  先生回來了
[00:25:17.040 --> 00:25:19.040]  她說什麼呢
[00:25:19.040 --> 00:25:20.040]  漂亮嗎
[00:25:20.040 --> 00:25:22.040]  是嗎
[00:25:22.040 --> 00:25:23.040]  先生怎麼說呢
[00:25:23.040 --> 00:25:25.040]  先生怎麼說呢
[00:25:25.040 --> 00:25:26.040]  你會怎麼說呢
[00:25:26.040 --> 00:25:27.040]  漂亮嗎
[00:25:27.040 --> 00:25:30.040]  大部分的老公怎麼說呢
[00:25:30.040 --> 00:25:31.040]  多少錢啊
[00:25:31.040 --> 00:25:37.040]  他問你不漂亮
[00:25:37.040 --> 00:25:38.040]  你問他多少錢啊
[00:25:38.040 --> 00:25:42.040]  我們不是很想有這種溝通的
[00:25:42.040 --> 00:25:44.040]  我們想很實際的問
[00:25:44.040 --> 00:25:45.040]  又浪費錢了
[00:25:45.040 --> 00:25:46.040]  搞錯了
[00:25:46.040 --> 00:25:47.040]  107條裙子啊
[00:25:47.040 --> 00:25:50.040]  這個就不是溝通
[00:25:50.040 --> 00:25:52.040]  變成慢慢的
[00:25:52.040 --> 00:25:54.040]  我們個人的心靈裡面好像很枯乾
[00:25:54.040 --> 00:25:55.040]  沒有人明白我這樣
[00:25:56.040 --> 00:25:57.040]  傳導人一樣是
[00:25:57.040 --> 00:25:58.040]  就算我做牧師
[00:25:58.040 --> 00:25:59.040]  我做院長
[00:25:59.040 --> 00:26:00.040]  我都覺得很少人溝通的
[00:26:00.040 --> 00:26:02.040]  我很想有人聽我說
[00:26:02.040 --> 00:26:04.040]  你有什麼困難啊
[00:26:04.040 --> 00:26:06.040]  其實你辛苦嗎
[00:26:06.040 --> 00:26:09.040]  我可以怎麼去關心你的情況
[00:26:09.040 --> 00:26:12.040]  你知道你越是領袖呢
[00:26:12.040 --> 00:26:14.040]  人家到你面前是想拿東西的
[00:26:14.040 --> 00:26:16.040]  或者想扔垃圾的
[00:26:16.040 --> 00:26:18.040]  一路吐苦水
[00:26:18.040 --> 00:26:21.040]  所以呢
[00:26:21.040 --> 00:26:23.040]  你應該愛你的傳導人呢
[00:26:23.040 --> 00:26:25.040]  你要好好地
[00:26:25.040 --> 00:26:27.040]  就是
[00:26:27.040 --> 00:26:28.040]  跟他溝通
[00:26:28.040 --> 00:26:30.040]  包括你請他吃東西
[00:26:30.040 --> 00:26:31.040]  我不是說我
[00:26:31.040 --> 00:26:32.040]  所以你不用嚇他
[00:26:32.040 --> 00:26:33.040]  因為我說完就走的
[00:26:33.040 --> 00:26:34.040]  那些牧師啊
[00:26:34.040 --> 00:26:35.040]  那些傳導人
[00:26:35.040 --> 00:26:36.040]  你愛他
[00:26:36.040 --> 00:26:37.040]  跟他說說話
[00:26:37.040 --> 00:26:39.040]  請他吃飯
[00:26:39.040 --> 00:26:40.040]  請他吃點好東西
[00:26:40.040 --> 00:26:44.040]  或者如果可以的話
[00:26:44.040 --> 00:26:48.040]  你成為他土庫的支持的人等等
[00:26:48.040 --> 00:26:51.040]  其實我們每個人都需要溝通的
[00:26:52.040 --> 00:26:53.040]  連主耶穌都需要
[00:26:53.040 --> 00:26:56.040]  連主耶穌在下西馬尼亞都說
[00:26:56.040 --> 00:26:58.040]  你可不可以和我警醒騙事呢
[00:26:58.040 --> 00:27:00.040]  如果耶穌都需要
[00:27:00.040 --> 00:27:01.040]  誰可以說我不需要呢
[00:27:01.040 --> 00:27:03.040]  我屬靈強就不用了
[00:27:03.040 --> 00:27:04.040]  這個是自大
[00:27:04.040 --> 00:27:09.040]  所以請你努力建立主義平行情義
[00:27:09.040 --> 00:27:10.040]  包括什麼呢
[00:27:10.040 --> 00:27:12.040]  沒有朋友的人
[00:27:12.040 --> 00:27:13.040]  多數人是不快樂的
[00:27:13.040 --> 00:27:15.040]  所以如果要滿足人生呢
[00:27:15.040 --> 00:27:17.040]  如果你沒有朋友
[00:27:17.040 --> 00:27:18.040]  你很難做到這件事
[00:27:18.040 --> 00:27:19.040]  因為神創造人
[00:27:19.040 --> 00:27:21.040]  就是一個群體的生物
[00:27:21.040 --> 00:27:23.040]  學習祝福人
[00:27:23.040 --> 00:27:25.040]  聽對方的感受
[00:27:25.040 --> 00:27:27.040]  不要只顧著錢
[00:27:27.040 --> 00:27:28.040]  聽他的感受
[00:27:28.040 --> 00:27:30.040]  原來我看得很雀躍
[00:27:30.040 --> 00:27:31.040]  我有一個好朋友
[00:27:31.040 --> 00:27:32.040]  他是傳導人
[00:27:32.040 --> 00:27:35.040]  我們都很感觸地
[00:27:35.040 --> 00:27:37.040]  他和我一樣年紀
[00:27:37.040 --> 00:27:39.040]  但才幾個月過身
[00:27:39.040 --> 00:27:43.040]  在神學院的時候
[00:27:43.040 --> 00:27:44.040]  我就去做同學
[00:27:44.040 --> 00:27:46.040]  我們聊天
[00:27:46.040 --> 00:27:48.040]  當時我們都有男女朋友
[00:27:50.040 --> 00:27:53.040]  我最怕和女朋友去購物
[00:27:53.040 --> 00:27:54.040]  我很怕購物
[00:27:54.040 --> 00:27:56.040]  我不明白
[00:27:56.040 --> 00:27:57.040]  我真的不明白那些姐妹
[00:27:57.040 --> 00:27:58.040]  為什麼很累
[00:27:58.040 --> 00:28:00.040]  一購物23小時就不累
[00:28:00.040 --> 00:28:01.040]  我真的不明白
[00:28:01.040 --> 00:28:05.040]  我覺得在商場里
[00:28:05.040 --> 00:28:07.040]  每家都差不多
[00:28:07.040 --> 00:28:10.040]  商場很神奇
[00:28:10.040 --> 00:28:12.040]  我看見商場叫沙拉
[00:28:12.040 --> 00:28:13.040]  每天都吃沙拉
[00:28:13.040 --> 00:28:15.040]  原來不是吃沙拉
[00:28:15.040 --> 00:28:17.040]  原來是賣手袋的
[00:28:17.040 --> 00:28:19.040]  香蕉不是有香蕉賣的
[00:28:19.040 --> 00:28:20.040]  原來是有香蕉賣的
[00:28:20.040 --> 00:28:23.040]  你比我多了
[00:28:23.040 --> 00:28:26.040]  但我的同學很有趣
[00:28:26.040 --> 00:28:28.040]  他說他很喜歡和女朋友去購物
[00:28:28.040 --> 00:28:29.040]  我問他為什麼
[00:28:29.040 --> 00:28:31.040]  他教我為什麼可以這樣
[00:28:31.040 --> 00:28:32.040]  他說不是
[00:28:32.040 --> 00:28:33.040]  去購物是很好的
[00:28:33.040 --> 00:28:34.040]  我有什麼好呢
[00:28:34.040 --> 00:28:35.040]  我去購物
[00:28:35.040 --> 00:28:37.040]  去理解一下女朋友
[00:28:37.040 --> 00:28:39.040]  她喜歡什麼味道
[00:28:39.040 --> 00:28:41.040]  她喜歡什麼顏色
[00:28:41.040 --> 00:28:42.040]  我給她一些意見
[00:28:42.040 --> 00:28:43.040]  然後認識她多一點
[00:28:43.040 --> 00:28:46.040]  我真的覺得很佩服你
[00:28:46.040 --> 00:28:47.040]  很偉大的境界
[00:28:47.040 --> 00:28:49.040]  我真的學不到
[00:28:49.040 --> 00:28:50.040]  我覺得
[00:28:50.040 --> 00:28:52.040]  我到現在和我太太
[00:28:52.040 --> 00:28:53.040]  一個小時
[00:28:53.040 --> 00:28:54.040]  一個小時之後就走了
[00:28:54.040 --> 00:28:58.040]  是不是這樣
