
[00:00:00.000 --> 00:00:05.520]  各位電影專家各位朋友你們好
[00:18:02.120 --> 00:18:04.120]  當他洗到彼得的時候
[00:18:04.120 --> 00:18:06.120]  彼得不知道是因為客氣
[00:18:06.120 --> 00:18:08.120]  還是不好意思
[00:18:08.120 --> 00:18:10.120]  不准耶穌洗他的腳
[00:18:10.120 --> 00:18:12.120]  但耶穌說讓我不洗
[00:18:12.120 --> 00:18:14.120]  你就與我無關了
[00:18:14.120 --> 00:18:15.120]  於是彼得就說
[00:18:15.120 --> 00:18:18.120]  主啊不但我的腳連手和頭也要洗
[00:18:18.120 --> 00:18:20.120]  於是耶穌就說
[00:18:20.120 --> 00:18:21.120]  凡洗過的東西
[00:18:21.120 --> 00:18:23.120]  只要把腳洗了
[00:18:23.120 --> 00:18:25.120]  全身就潔淨了
[00:18:25.120 --> 00:18:29.120]  究竟耶穌所說的是什麼意思呢?
[00:18:29.120 --> 00:18:31.120]  耶穌看門徒洗腳
[00:18:31.120 --> 00:18:36.120]  不單止教我們謙卑的功課
[00:18:36.120 --> 00:18:39.120]  不單止是一個道德的教導
[00:18:39.120 --> 00:18:44.120]  而且更加有一個更深層次的意義
[00:18:44.120 --> 00:18:47.120]  他不只是非議逆人
[00:18:47.120 --> 00:18:49.120]  乃逆於人這麼簡單
[00:18:49.120 --> 00:18:52.120]  更重要的意義是
[00:18:52.120 --> 00:18:56.120]  那是要捨己作多人的贖價
[00:18:56.120 --> 00:18:59.120]  後面這一句是說救贖
[00:18:59.120 --> 00:19:02.120]  聖經不單止教我們做好人
[00:19:02.120 --> 00:19:03.120]  聖經是告訴我們
[00:19:03.120 --> 00:19:06.120]  耶穌如何捨己作多人的贖價
[00:19:06.120 --> 00:19:08.120]  耶穌不單止是叫我們謙卑
[00:19:08.120 --> 00:19:09.120]  非議逆於人
[00:19:09.120 --> 00:19:10.120]  乃逆於人
[00:19:10.120 --> 00:19:14.120]  首先我們看看洗是什麼意思
[00:19:14.120 --> 00:19:17.120]  洗這個字希臘語叫wimto
[00:19:17.120 --> 00:19:21.120]  wimto有兩重意思
[00:19:21.120 --> 00:19:23.120]  第一是洗腳 洗乾淨
[00:19:23.120 --> 00:19:27.120]  耶穌說若你不洗就與我無份
[00:19:27.120 --> 00:19:30.120]  你就不能夠和我坐直
[00:19:30.120 --> 00:19:35.120]  但是wimto這個字有一個更深層次的意思
[00:19:35.120 --> 00:19:38.120]  這個字是洗淨我們一切的罪
[00:19:38.120 --> 00:19:42.120]  耶穌直接說他的死洗淨我們一切的罪
[00:19:42.120 --> 00:19:44.120]  彼得只是明白第一個意思
[00:19:44.120 --> 00:19:46.120]  但他不明白第二個意思
[00:19:46.120 --> 00:19:49.120]  如果洗腳只是教導我們謙卑
[00:19:49.120 --> 00:19:51.120]  彼得學會了這個功課
[00:19:51.120 --> 00:19:53.120]  他真的學會了這個功課就是謙卑
[00:19:53.120 --> 00:19:55.120]  留意看看他如何對耶穌說
[00:19:55.120 --> 00:19:57.120]  主啊 你洗我的腳
[00:19:57.120 --> 00:20:01.120]  原文是強調你和我是
[00:20:01.120 --> 00:20:05.120]  你作為一個主 一個老師 一個拉比
[00:20:05.120 --> 00:20:09.120]  洗我一個學生 一個門徒的腳
[00:20:09.120 --> 00:20:11.120]  於是他繼續說
[00:20:11.120 --> 00:20:14.120]  你永不可洗我的腳
[00:20:14.120 --> 00:20:17.120]  愚民是一個很重的語氣
[00:20:17.120 --> 00:20:19.120]  不行 不行 永遠不行
[00:20:19.120 --> 00:20:21.120]  你永遠不可以洗我的腳
[00:20:21.120 --> 00:20:23.120]  不可以這樣做
[00:20:23.120 --> 00:20:25.120]  這就是謙卑
[00:20:25.120 --> 00:20:29.120]  主洗我的腳我怎麼受得住
[00:20:29.120 --> 00:20:31.120]  他學了這個功課
[00:20:31.120 --> 00:20:36.120]  但他不明白原來洗有第二重意思
[00:20:36.120 --> 00:20:40.120]  第二重意思是洗淨我們的罪
[00:20:40.120 --> 00:20:42.120]  所以耶穌說我若不洗你
[00:20:42.120 --> 00:20:44.120]  你就與我無份了
[00:20:44.120 --> 00:20:45.120]  換句話說
[00:20:45.120 --> 00:20:48.120]  如果你不准我洗淨你的罪
[00:20:48.120 --> 00:20:50.120]  你就永遠與我無份
[00:20:50.120 --> 00:20:53.120]  你永遠得不償這個救恩
[00:20:53.120 --> 00:20:55.120]  彼得害怕自己無份
[00:20:55.120 --> 00:20:58.120]  就說不單腳 連手和頭都要洗
[00:20:58.120 --> 00:21:00.120]  耶穌就用多事的道理說
[00:21:00.120 --> 00:21:02.120]  洗過草的人都要洗腳
[00:21:02.120 --> 00:21:04.120]  全身就乾淨了
[00:21:04.120 --> 00:21:07.120]  洗腳是入門之洗
[00:21:07.120 --> 00:21:10.120]  每逢進入屋之前才洗腳
[00:21:10.120 --> 00:21:15.120]  而耶穌的洗也是救恩之門必經的途徑
[00:21:15.120 --> 00:21:17.120]  彼得不明白
[00:21:17.120 --> 00:21:20.120]  直到耶穌賦予聖靈降臨的時候
[00:21:20.120 --> 00:21:22.120]  他才明白原來的洗
[00:21:22.120 --> 00:21:24.120]  不單是教我們好人
[00:21:24.120 --> 00:21:29.120]  他說到耶穌基督進入救恩之門的洗
[00:21:29.120 --> 00:21:32.120]  接著耶穌說你們是乾淨的
[00:21:32.120 --> 00:21:35.120]  然而不都是乾淨的
[00:21:35.120 --> 00:21:37.120]  耶穌知道要賣他的是誰
[00:21:37.120 --> 00:21:40.120]  所以說你們不都是乾淨的
[00:21:40.120 --> 00:21:42.120]  雖然猶大是耶穌的門徒
[00:21:42.120 --> 00:21:45.120]  日日夜夜與耶穌相處
[00:21:45.120 --> 00:21:48.120]  親眼見過耶穌所行的神蹟
[00:21:48.120 --> 00:21:50.120]  受過耶穌的洗腳
[00:21:50.120 --> 00:21:52.120]  不等於是一個潔淨
[00:21:52.120 --> 00:21:55.120]  不等於是一個重新得救的信徒
[00:21:55.120 --> 00:21:58.120]  事實上他竟然出賣耶穌
[00:21:58.120 --> 00:22:01.120]  同樣耶穌也對我們提出了一個很重要的警告
[00:22:01.120 --> 00:22:03.120]  雖然你是教會一份子
[00:22:03.120 --> 00:22:05.120]  雖然你受了洗
[00:22:05.120 --> 00:22:07.120]  甚至你服侍主
[00:22:07.120 --> 00:22:08.120]  不等於潔淨
[00:22:08.120 --> 00:22:11.120]  你的心是否真正信耶穌
[00:22:11.120 --> 00:22:13.120]  是另一回事
[00:22:13.120 --> 00:22:17.120]  你是否已經被耶穌基督的寶血洗淨了
[00:22:17.120 --> 00:22:19.120]  你又願意將生命獻上
[00:22:19.120 --> 00:22:22.120]  是完全不同的一件事
[00:22:22.120 --> 00:22:24.120]  基督教不是教我們做好人
[00:22:24.120 --> 00:22:26.120]  基督教告訴我們
[00:22:26.120 --> 00:22:27.120]  我們在上帝面前謙卑
[00:22:27.120 --> 00:22:28.120]  看到自己的軟弱
[00:22:28.120 --> 00:22:29.120]  看到自己的罪人
[00:22:29.120 --> 00:22:31.120]  然後求主憐憫
[00:22:31.120 --> 00:22:34.120]  我們才能夠進入救恩之門
[00:22:34.120 --> 00:22:37.120]  於是耶穌去到第三段
[00:22:37.120 --> 00:22:39.120]  祝福我們要彼此洗腳
[00:22:39.120 --> 00:22:41.120]  12-17節
[00:22:41.120 --> 00:22:43.120]  耶穌洗完了他們的腳
[00:22:43.120 --> 00:22:45.120]  就穿上衣服
[00:22:45.120 --> 00:22:47.120]  又坐下對他們說
[00:22:47.120 --> 00:22:48.120]  我向你們所作的
[00:22:48.120 --> 00:22:50.120]  你們明白嗎
[00:22:50.120 --> 00:22:52.120]  你們稱呼我夫子
[00:22:52.120 --> 00:22:53.120]  稱呼我主
[00:22:53.120 --> 00:22:55.120]  你們說得不錯
[00:22:55.120 --> 00:22:57.120]  我來是為你們
[00:22:57.120 --> 00:22:59.120]  我是你們的主
[00:22:59.120 --> 00:23:01.120]  你們的夫子
[00:23:01.120 --> 00:23:03.120]  並且洗你們的腳
[00:23:03.120 --> 00:23:05.120]  你們也要彼此洗腳
[00:23:05.120 --> 00:23:07.120]  我給你們作了榜樣
[00:23:07.120 --> 00:23:10.120]  叫你們照著我向你們所作的去做
[00:23:10.120 --> 00:23:12.120]  我實實在在告訴你們
[00:23:12.120 --> 00:23:14.120]  富人不能大過主人
[00:23:14.120 --> 00:23:16.120]  差人不能大過差他的人
[00:23:16.120 --> 00:23:18.120]  你們既知道這事
[00:23:18.120 --> 00:23:20.120]  若恕去行
[00:23:20.120 --> 00:23:21.120]  就有福了
[00:23:21.120 --> 00:23:23.120]  耶穌洗腳
[00:23:23.120 --> 00:23:25.120]  不單止是一個實例
[00:23:25.120 --> 00:23:28.120]  不單止是一個救恩的顯色
[00:23:28.120 --> 00:23:30.120]  更加是一個命令
[00:23:30.120 --> 00:23:32.120]  這不只是一個例子這麼簡單
[00:23:32.120 --> 00:23:34.120]  而是一個命令
[00:23:34.120 --> 00:23:35.120]  命令是什麼
[00:23:35.120 --> 00:23:37.120]  你們要彼此洗腳
[00:23:37.120 --> 00:23:39.120]  可以看到耶穌說
[00:23:39.120 --> 00:23:41.120]  你們稱呼我是你們的夫子
[00:23:41.120 --> 00:23:43.120]  夫子就是拉比
[00:23:43.120 --> 00:23:45.120]  又稱呼我是你們的主
[00:23:45.120 --> 00:23:47.120]  主就是Curios
[00:23:47.120 --> 00:23:49.120]  天地萬物的主宰
[00:23:49.120 --> 00:23:52.120]  這樣你們就要聽我的話
[00:23:52.120 --> 00:23:54.120]  跟著我去做
[00:23:54.120 --> 00:23:56.120]  富人不能大過主人
[00:23:56.120 --> 00:23:57.120]  被差的人
[00:23:57.120 --> 00:23:58.120]  就是指的是信差
[00:23:58.120 --> 00:24:00.120]  不能大過差拜他的主人
[00:24:00.120 --> 00:24:03.120]  如果耶穌尚且能夠替門徒洗腳
[00:24:03.120 --> 00:24:06.120]  我們就更加要彼此洗腳
[00:24:06.120 --> 00:24:07.120]  而且耶穌說
[00:24:07.120 --> 00:24:09.120]  若你們知道這樣去行
[00:24:09.120 --> 00:24:11.120]  就有福了
[00:24:11.120 --> 00:24:14.120]  今天我們能不能彼此洗腳呢
[00:24:14.120 --> 00:24:16.120]  我們的答案不是
[00:24:16.120 --> 00:24:19.120]  我們以為出了錢請人洗腳
[00:24:19.120 --> 00:24:21.120]  就等於我們洗人的腳
[00:24:21.120 --> 00:24:24.120]  我們出了錢請牧師來服事
[00:24:24.120 --> 00:24:26.120]  我們就不需要服事其他人
[00:24:26.120 --> 00:24:28.120]  我給了錢
[00:24:28.120 --> 00:24:31.120]  我們以為我們選了執事
[00:24:31.120 --> 00:24:33.120]  你就去服事
[00:24:33.120 --> 00:24:35.120]  我們就可以袖手旁觀
[00:24:35.120 --> 00:24:36.120]  試問一問
[00:24:36.120 --> 00:24:38.120]  你來教會這麼久
[00:24:38.120 --> 00:24:40.120]  有沒有服事過別人呢
[00:24:40.120 --> 00:24:43.120]  你說你永遠被人服事
[00:24:43.120 --> 00:24:47.120]  今天有不少人被人服事
[00:24:47.120 --> 00:24:50.120]  而且服事不好就抱怨
[00:24:50.120 --> 00:24:53.120]  抱怨服事不周到
[00:24:53.120 --> 00:24:55.120]  不要忘記這是一個命令
[00:24:55.120 --> 00:24:57.120]  不是一個教訓
[00:24:57.120 --> 00:25:00.120]  是耶穌吩咐我們彼此洗腳
[00:25:00.120 --> 00:25:01.120]  或者你會問我
[00:25:01.120 --> 00:25:05.120]  牧師究竟我們怎樣洗腳
[00:25:05.120 --> 00:25:07.120]  我就有些提議
[00:25:07.120 --> 00:25:10.120]  第一參與侍奉
[00:25:10.120 --> 00:25:14.120]  教會需要很多人參與侍奉
[00:25:14.120 --> 00:25:17.120]  參與侍奉不只是執事
[00:25:17.120 --> 00:25:19.120]  做童工
[00:25:19.120 --> 00:25:20.120]  主要是學老師
[00:25:20.120 --> 00:25:22.120]  或者是傳基導師
[00:25:22.120 --> 00:25:24.120]  不是
[00:25:24.120 --> 00:25:26.120]  那些都是重要
[00:25:26.120 --> 00:25:31.120]  但更重要的是留意別人的需要
[00:25:31.120 --> 00:25:34.120]  有沒有主動與別人聊天
[00:25:34.120 --> 00:25:35.120]  問問他
[00:25:35.120 --> 00:25:39.120]  好像不太知道你的名字
[00:25:39.120 --> 00:25:41.120]  是否最近來
[00:25:41.120 --> 00:25:44.120]  很多人當自己是客人
[00:25:44.120 --> 00:25:46.120]  來教會很多年都是客人
[00:25:46.120 --> 00:25:48.120]  永遠不是做主人
[00:25:48.120 --> 00:25:50.120]  每天都等人服事
[00:25:50.120 --> 00:25:53.120]  每天都等人洗腳
[00:25:53.120 --> 00:25:54.120]  這就是問題
[00:25:54.120 --> 00:25:56.120]  你不是客人你是主人
[00:25:56.120 --> 00:25:58.120]  這是你的家
[00:25:58.120 --> 00:26:00.120]  那你說OK
[00:26:00.120 --> 00:26:03.120]  在教會裡關懷一下人
[00:26:03.120 --> 00:26:04.120]  問問人
[00:26:04.120 --> 00:26:06.120]  那你有沒有想過
[00:26:06.120 --> 00:26:08.120]  更加為教會的人去禱告
[00:26:08.120 --> 00:26:10.120]  不只是星期六星期的人
[00:26:10.120 --> 00:26:14.120]  你是否能夠彼此洗腳
[00:26:14.120 --> 00:26:16.120]  或者有些人需要車載
[00:26:16.120 --> 00:26:18.120]  你去車載
[00:26:18.120 --> 00:26:20.120]  有些人需要問候
[00:26:20.120 --> 00:26:22.120]  你去問候
[00:26:22.120 --> 00:26:24.120]  或者你會見到有些人
[00:26:24.120 --> 00:26:26.120]  這幾個星期沒來禮拜堂
[00:26:26.120 --> 00:26:28.120]  打電話去問他
[00:26:28.120 --> 00:26:31.120]  可不可以我們為你祈禱
[00:26:31.120 --> 00:26:33.120]  有什麼需要
[00:26:33.120 --> 00:26:35.120]  我們試試睜大眼睛來看看
[00:26:35.120 --> 00:26:38.120]  周圍的人是怎樣
[00:26:38.120 --> 00:26:39.120]  我記得在教會的時候
[00:26:39.120 --> 00:26:41.120]  我很喜歡和一些弟兄姊妹
[00:26:41.120 --> 00:26:42.120]  玩一個遊戲
[00:26:42.120 --> 00:26:44.120]  叫殘忍遊戲
[00:26:44.120 --> 00:26:48.120]  我就說我給三分鐘大家做一個很重要的決定
[00:26:48.120 --> 00:26:50.120]  找兩個老友記的人
[00:26:50.120 --> 00:26:52.120]  三人老友小組
[00:26:52.120 --> 00:26:54.120]  於是他們很開心
[00:26:54.120 --> 00:26:56.120]  每個都找老友記
[00:26:56.120 --> 00:27:00.120]  有些找不到的就坐在一旁
[00:27:00.120 --> 00:27:03.120]  我給三分鐘的時間
[00:27:03.120 --> 00:27:07.120]  每個三人小組的成員要做一個決定
[00:27:07.120 --> 00:27:09.120]  在三分鐘之內
[00:27:09.120 --> 00:27:11.120]  踢一個沒那麼老友出來
[00:27:11.120 --> 00:27:13.120]  留下你們兩個
[00:27:13.120 --> 00:27:17.120]  然後每個都玩得很開心
[00:27:17.120 --> 00:27:20.120]  我就訪問被踢人出來
[00:27:20.120 --> 00:27:22.120]  或者找不到的
[00:27:22.120 --> 00:27:25.120]  我問他被踢人有什麼感受
[00:27:25.120 --> 00:27:28.120]  有些人說我犧牲自我
[00:27:28.120 --> 00:27:30.120]  成全大我
[00:27:30.120 --> 00:27:33.120]  有個說我沒那麼老友
[00:27:33.120 --> 00:27:35.120]  所以先走
[00:27:35.120 --> 00:27:37.120]  好像玩得很開心
[00:27:37.120 --> 00:27:39.120]  當我問到一個姐妹的時候
[00:27:39.120 --> 00:27:42.120]  我說為什麼你進不了組
[00:27:42.120 --> 00:27:44.120]  沒老友組
[00:27:44.120 --> 00:27:47.120]  她哭了起來
[00:27:47.120 --> 00:27:49.120]  每個都笑
[00:27:49.120 --> 00:27:51.120]  她哭了起來
[00:27:51.120 --> 00:27:53.120]  然後跟著跟我說
[00:27:53.120 --> 00:27:55.120]  這不是遊戲
[00:27:55.120 --> 00:27:57.120]  我每個星期都玩
[00:27:57.120 --> 00:28:00.120]  我來教會差不多兩年
[00:28:00.120 --> 00:28:02.120]  每次散會的時候
[00:28:02.120 --> 00:28:04.120]  我是孤零零的一個人走
[00:28:04.120 --> 00:28:07.120]  我是孤孤單單一個人來
[00:28:07.120 --> 00:28:10.120]  孤孤單單的一個人走
[00:28:10.120 --> 00:28:14.120]  我看到熟悉的自己就走在一起
[00:28:14.120 --> 00:28:16.120]  不停的去喝茶
[00:28:16.120 --> 00:28:18.120]  去哪裡都說很多話
[00:28:18.120 --> 00:28:22.120]  但我從沒人招呼過
[00:28:22.120 --> 00:28:25.120]  我是孤孤單單的
[00:28:25.120 --> 00:28:28.120]  孤孤單單的走
[00:28:28.120 --> 00:28:31.120]  本來每個都很開心玩遊戲
[00:28:31.120 --> 00:28:33.120]  突然靜下來
[00:28:33.120 --> 00:28:36.120]  今天如果我們說是侍奉
[00:28:36.120 --> 00:28:38.120]  彼此洗腳
[00:28:38.120 --> 00:28:42.120]  連一些這麼簡單的招呼
[00:28:42.120 --> 00:28:44.120]  去問候去關懷
[00:28:44.120 --> 00:28:46.120]  我們都做不到
[00:28:46.120 --> 00:28:50.120]  我們怎樣能夠彼此洗腳呢?
[00:28:50.120 --> 00:28:54.120]  我可以擔保一樣的
[00:28:54.120 --> 00:28:56.120]  如果我們三藩市博徒會
[00:28:56.120 --> 00:28:59.120]  每個都能夠去跟人洗腳
[00:28:59.120 --> 00:29:02.120]  不是滾水滾腳的走
[00:29:02.120 --> 00:29:04.120]  而是能夠跟人洗腳
[00:29:04.120 --> 00:29:06.120]  去關懷
[00:29:06.120 --> 00:29:09.120]  這個教會不可能會增長
[00:29:09.120 --> 00:29:15.120]  這個教會不可能會更吸引更多人歸來
[00:29:15.120 --> 00:29:17.120]  但問題是
[00:29:17.120 --> 00:29:21.120]  如果這個教會是冷冰冰
[00:29:21.120 --> 00:29:24.120]  沒有人去洗你
[00:29:24.120 --> 00:29:26.120]  沒有人去關懷你
[00:29:26.120 --> 00:29:29.120]  這個教會能夠增長
[00:29:29.120 --> 00:29:32.120]  我覺得是一個大奇蹟
[00:29:32.120 --> 00:29:35.120]  我們要小心自問一下
[00:29:35.120 --> 00:29:38.120]  我們肯不肯跟人洗腳
[00:29:38.120 --> 00:29:40.120]  我們同心低頭
[00:29:40.120 --> 00:29:42.120]  或者同土地
[00:29:42.120 --> 00:29:44.120]  慈悲的主求你幫助
[00:29:44.120 --> 00:29:45.120]  饒恕我們
[00:29:45.120 --> 00:29:48.120]  很多時候我們都是
[00:29:48.120 --> 00:29:51.120]  沒有一個心去關懷別人
[00:29:51.120 --> 00:29:54.120]  去服侍你服侍別人的心
[00:29:54.120 --> 00:29:57.120]  我們不能謙卑自己看別人洗腳
[00:29:57.120 --> 00:30:00.120]  我們只希望別人洗我們的腳
[00:30:00.120 --> 00:30:02.120]  看得不尋常
[00:30:02.120 --> 00:30:04.120]  我們心裡就抱怨
[00:30:04.120 --> 00:30:06.120]  求你饒恕我們
[00:30:06.120 --> 00:30:08.120]  要我們能夠完成
[00:30:08.120 --> 00:30:10.120]  要我們教會成為一個
[00:30:10.120 --> 00:30:13.120]  能夠懂得彼此洗腳的教會
[00:30:13.120 --> 00:30:15.120]  我們禱告 難以奉耶穌基督的名求
[00:30:15.120 --> 00:30:17.120]  阿們
[00:30:17.120 --> 00:30:19.120]  阿們
[00:30:20.120 --> 00:30:22.120]  阿們
[00:30:22.120 --> 00:30:24.120]  阿們
[00:30:24.120 --> 00:30:26.120]  阿們
[00:30:26.120 --> 00:30:28.120]  阿們
[00:30:28.120 --> 00:30:30.120]  阿們
[00:30:30.120 --> 00:30:32.120]  阿們
[00:30:32.120 --> 00:30:35.120]  (字幕由 Amara.org 社群提供)

