
[00:00:00.000 --> 00:00:06.240]  多謝袁長老袁院長的介紹
[00:21:45.760 --> 00:21:49.760]  就是神特別使用我
[00:21:49.760 --> 00:21:50.760]  所以當有人責你兩句的時候
[00:21:50.760 --> 00:21:54.760]  你馬上就受不了
[00:21:54.760 --> 00:21:55.760]  慢慢你忘記了
[00:21:55.760 --> 00:21:58.760]  你成為了教會的哥哥姐姐
[00:21:58.760 --> 00:22:04.760]  但你忘記了你是耶穌基督的奴隸
[00:22:04.760 --> 00:22:07.760]  當你忘記了自己是耶穌基督的奴隸的時候
[00:22:07.760 --> 00:22:11.760]  你猜猜你在教會裏面
[00:22:11.760 --> 00:22:18.760]  令到多少人受傷害呢?
[00:22:18.760 --> 00:22:23.760]  連我們的主在世上
[00:22:23.760 --> 00:22:28.760]  都是謙卑地幫人洗腳
[00:22:28.760 --> 00:22:31.760]  所以我希望靈感方寶堂
[00:22:31.760 --> 00:22:32.760]  繼續叫我哥哥姐姐
[00:22:32.760 --> 00:22:33.760]  非常好
[00:22:33.760 --> 00:22:34.760]  這個傳統非常好
[00:22:34.760 --> 00:22:37.760]  對沒有任何挑戰的意思
[00:22:37.760 --> 00:22:41.760]  不過你繼續更加重要的
[00:22:41.760 --> 00:22:46.760]  要做耶穌基督的奴隸
[00:22:46.760 --> 00:22:53.760]  然後亞各說請散在十二支派的人
[00:22:53.760 --> 00:22:58.760]  十二支派大概是以色列人
[00:22:58.760 --> 00:23:00.760]  另一個稱號
[00:23:00.760 --> 00:23:01.760]  然後根據第二節說
[00:23:01.760 --> 00:23:04.760]  我的弟兄們
[00:23:04.760 --> 00:23:05.760]  因此十二支派的人
[00:23:05.760 --> 00:23:09.760]  大概是以色列人當中的基督徒
[00:23:09.760 --> 00:23:11.760]  因為他們稱他們為弟兄
[00:23:11.760 --> 00:23:16.760]  當時初期教會面對各方面的挑戰
[00:23:16.760 --> 00:23:18.760]  經濟在四中全書一章說
[00:23:18.760 --> 00:23:21.760]  當時有天災有饑荒
[00:23:21.760 --> 00:23:25.760]  有政治上的一些打壓
[00:23:25.760 --> 00:23:31.760]  但是對猶太人以色列人當中的基督徒來說
[00:23:31.760 --> 00:23:33.760]  他們還加了一個重點
[00:23:33.760 --> 00:23:37.760]  就是因為信耶穌而受到其他猶太人的迫害
[00:23:37.760 --> 00:23:39.760]  四中全書看到很多這樣的例子
[00:23:39.760 --> 00:23:43.760]  所以當亞各說
[00:23:43.760 --> 00:23:46.760]  我寫信給這些在挑戰
[00:23:46.760 --> 00:23:49.760]  在困難在考驗當中的基督徒的時候
[00:23:49.760 --> 00:23:51.760]  你們看到更加有意思
[00:23:51.760 --> 00:23:53.760]  不過亞各這樣說
[00:23:53.760 --> 00:23:57.760]  你們落在百官的試煉當中
[00:23:57.760 --> 00:23:59.760]  百官的試煉當中
[00:23:59.760 --> 00:24:01.760]  中文聖經很有趣
[00:24:01.760 --> 00:24:06.760]  將同一個字試煉翻譯成兩個不同的方法
[00:24:06.760 --> 00:24:08.760]  一個是試煉
[00:24:08.760 --> 00:24:14.760]  下文第十二節試探其實都是同一個字
[00:24:14.760 --> 00:24:17.760]  不過中文聖經將上文下理
[00:24:17.760 --> 00:24:21.760]  用理解的方法翻譯成不同的字眼
[00:24:21.760 --> 00:24:25.760]  其實試煉或者我們有時候翻譯成試探
[00:24:25.760 --> 00:24:27.760]  是包括了外在的
[00:24:27.760 --> 00:24:32.760]  可能是一些迫害
[00:24:32.760 --> 00:24:35.760]  一些我們不能控制的環境
[00:24:35.760 --> 00:24:40.760]  但是試煉有時候做試探
[00:24:40.760 --> 00:24:42.760]  也包括了內在的
[00:24:42.760 --> 00:24:45.760]  在裏面的那種被誘惑
[00:24:45.760 --> 00:24:47.760]  亞各書一章十三十四節
[00:24:47.760 --> 00:24:49.760]  當然今天我們沒有時間再看
[00:24:49.760 --> 00:24:55.760]  大概是我理解全本聖經形容一個人犯罪最生動的一段聖經
[00:24:55.760 --> 00:24:58.760]  就是私欲既懷了胎
[00:24:58.760 --> 00:25:03.760]  一個很生動的方法來講試煉試探這件事情
[00:25:03.760 --> 00:25:09.760]  無論如何試煉試探大概和本
[00:25:09.760 --> 00:25:12.760]  因為目的將它翻譯成試煉和試探
[00:25:12.760 --> 00:25:16.760]  來自上帝的動機就是試煉一個考驗
[00:25:16.760 --> 00:25:20.760]  來自撒旦的來自我們私欲的也叫做試探
[00:25:20.760 --> 00:25:22.760]  其實是同一個字來的
[00:25:22.760 --> 00:25:26.760]  意思是很多很多的考驗是內在的外在的
[00:25:26.760 --> 00:25:37.760]  亞各說落在百般的試煉當中都要以為大喜樂
[00:25:37.760 --> 00:25:43.760]  這是不是很難理解的說話呢
[00:25:43.760 --> 00:25:48.760]  落在很多考驗當中以為大喜樂
[00:25:48.760 --> 00:25:50.760]  是不是不近人情呢
[00:25:50.760 --> 00:25:55.760]  假如請大家不要緊張
[00:25:55.760 --> 00:26:00.760]  假如你旁邊的弟兄姐妹說我有重病有癌症
[00:26:00.760 --> 00:26:03.760]  那你可不可以用聖經說你應該開心
[00:26:03.760 --> 00:26:06.760]  聖經說神要考驗你看得起你
[00:26:06.760 --> 00:26:09.760]  看得起你病你會不會這樣說呢
[00:26:09.760 --> 00:26:13.760]  似乎這句話好像不太正常
[00:26:13.760 --> 00:26:17.760]  聖經真的這樣說
[00:26:17.760 --> 00:26:21.760]  落在百般試煉當中以為大喜樂
[00:26:21.760 --> 00:26:28.760]  或者下次如果你的公司裁員裁了你出來
[00:26:28.760 --> 00:26:31.760]  感謝主我要大喜樂
[00:26:31.760 --> 00:26:33.760]  因為在試煉考驗當中
[00:26:33.760 --> 00:26:38.760]  如果你真的這樣做的話
[00:26:38.760 --> 00:26:41.760]  大概是一個不誠實的人
[00:26:41.760 --> 00:26:46.760]  遇見困難的那種不開心
[00:26:46.760 --> 00:26:51.760]  那種失落
[00:26:51.760 --> 00:26:54.760]  我相信你和我有很自然的反應
[00:26:54.760 --> 00:26:56.760]  包括基督徒在內
[00:26:56.760 --> 00:27:02.760]  亞各為什麼說落在百般試煉當中都要以為大喜樂
[00:27:02.760 --> 00:27:07.760]  這句話是否真的可以實踐呢
[00:27:07.760 --> 00:27:14.760]  還是說實際上和我們生活上的體驗有很大的距離
[00:27:14.760 --> 00:27:17.760]  甚至是相反的距離
[00:27:17.760 --> 00:27:20.760]  亞各解釋為什麼要大喜樂呢
[00:27:20.760 --> 00:27:28.760]  第三節 因為知道你們的信心經過試驗就會生忍耐
[00:27:28.760 --> 00:27:33.760]  亞各說原來在這麼艱難的日子裡
[00:27:33.760 --> 00:27:37.760]  為什麼要喜樂呢
[00:27:37.760 --> 00:27:42.760]  因為那些焦點是考驗你的信心
[00:27:42.760 --> 00:27:45.760]  分別在哪裡呢
[00:27:45.760 --> 00:27:48.760]  當我們面對很多艱難的時候
[00:27:48.760 --> 00:27:51.760]  人的本性你和我一樣
[00:27:51.760 --> 00:27:54.760]  很自然的將我們所有焦點
[00:27:54.760 --> 00:27:59.760]  所有的集中力放在解決問題上
[00:27:59.760 --> 00:28:04.760]  如果我有重病我就想如何去醫病
[00:28:04.760 --> 00:28:07.760]  如何找到適合的醫生
[00:28:07.760 --> 00:28:10.760]  如果經濟有困難
[00:28:10.760 --> 00:28:14.760]  這個困難如何在經濟上調配
[00:28:14.760 --> 00:28:16.760]  甚至有些人可以幫到忙
[00:28:16.760 --> 00:28:19.760]  焦點很容易放在那裡
[00:28:19.760 --> 00:28:24.760]  但忘記了如果上帝掌管一切
[00:28:24.760 --> 00:28:27.760]  如果我們相信上帝掌管一切
[00:28:27.760 --> 00:28:30.760]  上帝讓這事發生
[00:28:30.760 --> 00:28:33.760]  他要考驗我們的信心
[00:28:33.760 --> 00:28:38.760]  信心才真真正正是我們的焦點
[00:28:38.760 --> 00:28:40.760]  當我們有困難的時候
[00:28:40.760 --> 00:28:42.760]  身體也好 經濟也好
[00:28:42.760 --> 00:28:44.760]  或者很多我們控制不了的情況也好
[00:28:44.760 --> 00:28:51.760]  我們先問究竟這件事讓我如何經歷上帝
[00:28:51.760 --> 00:28:58.760]  多於我如何將這件事解決
[00:28:58.760 --> 00:29:01.760]  讓我不用那麼多憂慮
[00:29:01.760 --> 00:29:06.760]  一善之差是非常難去做的
[00:29:06.760 --> 00:29:12.760]  馬國說:信心經過試驗後
[00:29:12.760 --> 00:29:13.760]  就會有忍耐
[00:29:13.760 --> 00:29:16.760]  這個和羅馬書所說的很類似的說話
[00:29:16.760 --> 00:29:19.760]  然後第四節比較難理解
[00:29:19.760 --> 00:29:21.760]  忍耐也當成功
[00:29:21.760 --> 00:29:24.760]  使你們成全完備
[00:29:24.760 --> 00:29:26.760]  成功 完備
[00:29:26.760 --> 00:29:31.760]  原來這兩個字眼其實都是來自同一個希臘文字眼
[00:29:31.760 --> 00:29:33.760]  同一節聖經裡用兩次一個字眼
[00:29:33.760 --> 00:29:36.760]  大家看看這個字
[00:29:36.760 --> 00:29:38.760]  Telios這個字
[00:29:38.760 --> 00:29:41.760]  大家認不認得是英文字
[00:29:41.760 --> 00:29:46.760]  後來這個字演變成英文字
[00:29:46.760 --> 00:29:48.760]  這個英文字是什麼呢
[00:29:48.760 --> 00:29:50.760]  是Telescope
[00:29:50.760 --> 00:29:51.760]  望遠鏡
[00:29:51.760 --> 00:29:53.760]  望遠鏡就是這個字
[00:29:53.760 --> 00:29:56.760]  望遠鏡就是從這裡望到很遠的地方
[00:29:56.760 --> 00:29:59.760]  有一個延伸的意味
[00:29:59.760 --> 00:30:01.760]  所以這裡成功 成全
[00:30:01.760 --> 00:30:02.760]  原來是同一個字
[00:30:02.760 --> 00:30:08.760]  因此和學本修定本是唯一的中文翻譯
[00:30:08.760 --> 00:30:10.760]  他很想告訴我們
[00:30:10.760 --> 00:30:13.760]  第四節的第一句成功
[00:30:13.760 --> 00:30:15.760]  第四節的第二句完備是同一個字
[00:30:15.760 --> 00:30:16.760]  所以這樣翻譯
[00:30:16.760 --> 00:30:21.760]  但要讓忍耐發揮完全的功用
[00:30:21.760 --> 00:30:24.760]  使你們能又完全又完整
[00:30:24.760 --> 00:30:28.760]  很不像中文的翻譯
[00:30:28.760 --> 00:30:30.760]  為什麼要這樣翻譯呢
[00:30:30.760 --> 00:30:33.760]  因為要告訴我們
[00:30:33.760 --> 00:30:35.760]  原來這個節聖經裡
[00:30:35.760 --> 00:30:37.760]  兩個字眼都是一樣的
[00:30:37.760 --> 00:30:40.760]  讓我們經過這些考驗之後
[00:30:40.760 --> 00:30:42.760]  我們慢慢會成長的
[00:30:42.760 --> 00:30:45.760]  無論如何
[00:30:45.760 --> 00:30:51.760]  在困難的情況下
[00:30:51.760 --> 00:30:57.760]  真正的焦點是我們的信心
[00:30:57.760 --> 00:31:03.760]  信心是整個考驗要打倒的對象
[00:31:03.760 --> 00:31:08.760]  很多弟兄姊妹在考驗的時候
[00:31:08.760 --> 00:31:11.760]  已經失去信心
[00:31:11.760 --> 00:31:16.760]  甚至有些人失去信仰
[00:31:16.760 --> 00:31:20.760]  對我們要認真信仰的弟兄姊妹來說
[00:31:20.760 --> 00:31:21.760]  我請我們記得
[00:31:21.760 --> 00:31:26.760]  當我們面對很多不同艱難的時間
[00:31:26.760 --> 00:31:31.760]  核心的地方不是我如何能夠在困難裡
[00:31:31.760 --> 00:31:34.760]  有一個更舒適更好的出路
[00:31:34.760 --> 00:31:38.760]  而是我的信心會否得到成長
[00:31:38.760 --> 00:31:42.760]  我們看第二段經文
[00:31:42.760 --> 00:31:45.760]  第五節到第八節
[00:31:45.760 --> 00:31:48.760]  今天我會放多點時間
[00:31:48.760 --> 00:31:50.760]  跟大家思想一段聖經
[00:31:50.760 --> 00:31:52.760]  你看到第五節
[00:31:52.760 --> 00:31:55.760]  他們中間若有缺少智慧
[00:31:55.760 --> 00:31:57.760]  請留意第四節結束
[00:31:57.760 --> 00:31:59.760]  但忍耐也當成功
[00:31:59.760 --> 00:32:02.760]  使他們成全完備毫無缺欠
[00:32:02.760 --> 00:32:04.760]  最後那句第四節毫無缺欠
[00:32:04.760 --> 00:32:06.760]  到第五節同樣的
[00:32:06.760 --> 00:32:09.760]  將缺欠或中文叫缺少
[00:32:09.760 --> 00:32:11.760]  又再重複出現一次
[00:32:11.760 --> 00:32:14.760]  剛才我說的亞國是有邏輯的
[00:32:14.760 --> 00:32:17.760]  不過邏輯不是西方人的邏輯
[00:32:17.760 --> 00:32:18.760]  是東方人的邏輯
[00:32:18.760 --> 00:32:19.760]  即是什麼呢
[00:32:19.760 --> 00:32:20.760]  好像這裡這樣說
[00:32:20.760 --> 00:32:25.760]  第一章的四節即是第一段的小段
[00:32:25.760 --> 00:32:28.760]  是用毫無缺欠來結束的
[00:32:28.760 --> 00:32:31.760]  一章五節是同一個字眼
[00:32:31.760 --> 00:32:33.760]  不過中文叫缺少
[00:32:33.760 --> 00:32:36.760]  缺少智慧是第二個段落開始的時間
[00:32:36.760 --> 00:32:38.760]  就好像一個結束一個開始
[00:32:38.760 --> 00:32:41.760]  連在一起的一個記號
[00:32:41.760 --> 00:32:46.760]  原本的意思是沒有任何的東西
[00:32:46.760 --> 00:32:50.760]  回到第五節說
[00:32:50.760 --> 00:32:53.760]  你們中間若有缺少智慧的
[00:32:53.760 --> 00:32:55.760]  即是沒有了不夠智慧
[00:32:55.760 --> 00:33:00.760]  你就應該求那厚此人不斥責人的上帝
[00:33:00.760 --> 00:33:02.760]  我先解釋一下
[00:33:02.760 --> 00:33:07.760]  如果說在困難當中將焦點放在信心
[00:33:07.760 --> 00:33:09.760]  然後我們要大喜樂
[00:33:09.760 --> 00:33:12.760]  談何容易呀
[00:33:13.760 --> 00:33:16.760]  你想想你現在面對的困難
[00:33:16.760 --> 00:33:19.760]  現在我相信你也有困難
[00:33:19.760 --> 00:33:21.760]  可能人際的困難
[00:33:21.760 --> 00:33:23.760]  可能經濟的困難
[00:33:23.760 --> 00:33:24.760]  可能工作的困難
[00:33:24.760 --> 00:33:26.760]  可能在侍奉上出現一些張力
[00:33:26.760 --> 00:33:29.760]  甚至你在想我需不需要移民
[00:33:29.760 --> 00:33:34.760]  我需不需要為子女做更多的預備
[00:33:34.760 --> 00:33:37.760]  或者健康出現很嚴重的挑戰
[00:33:37.760 --> 00:33:41.760]  你試試將剛才的經文所說的重點
[00:33:41.760 --> 00:33:44.760]  放在你現在的生活裏面
[00:33:44.760 --> 00:33:46.760]  談何容易呀
[00:33:46.760 --> 00:33:47.760]  要大喜樂
[00:33:47.760 --> 00:33:49.760]  要堅持到底
[00:33:49.760 --> 00:33:51.760]  然後將焦點放在信心
[00:33:51.760 --> 00:33:54.760]  說起來好像很對
[00:33:54.760 --> 00:33:57.760]  不過實際上很艱難
[00:33:57.760 --> 00:33:58.760]  雅各知道的
[00:33:58.760 --> 00:34:00.760]  雅各說如果中間缺少智慧
[00:34:00.760 --> 00:34:05.760]  我不知道怎樣可以真真正正將信息融入心靈當中
[00:34:05.760 --> 00:34:12.760]  你就向上求求那個厚此與眾人
[00:34:12.760 --> 00:34:17.760]  這個詞也很難翻譯
[00:34:17.760 --> 00:34:21.760]  我們看看新漢語聖經
[00:34:21.760 --> 00:34:24.760]  新的中文聖經翻譯
[00:34:24.760 --> 00:34:27.760]  你們中間若有人缺少缺乏智慧
[00:34:27.760 --> 00:34:31.760]  就應該祈求那毫無保留地
[00:34:31.760 --> 00:34:34.760]  厚此將其做毫無保留地
[00:34:34.760 --> 00:34:36.760]  賜恩給眾人
[00:34:36.760 --> 00:34:38.760]  若不斥責人的神
[00:34:38.760 --> 00:34:39.760]  他就賜給你們
[00:34:39.760 --> 00:34:41.760]  然後在新漢語聖經裏面
[00:34:41.760 --> 00:34:43.760]  將他做一個註腳
[00:34:43.760 --> 00:34:45.760]  這個毫無保留地
[00:34:45.760 --> 00:34:49.760]  其實可以理解為尊心至至地
[00:34:49.760 --> 00:34:53.760]  即是上帝會尊一地
[00:34:53.760 --> 00:34:55.760]  毫無保留地
[00:34:55.760 --> 00:34:57.760]  用這個說法
[00:34:57.760 --> 00:34:58.760]  會賜恩給你
[00:34:58.760 --> 00:35:00.760]  當我們面對很大困難的時候
[00:35:00.760 --> 00:35:02.760]  你求那位很有恩典的神
[00:35:02.760 --> 00:35:05.760]  他會尊一地賜福給你
[00:35:05.760 --> 00:35:08.760]  這個尊心至至地
[00:35:08.760 --> 00:35:10.760]  一會兒看完下文的時候
[00:35:10.760 --> 00:35:13.760]  會知道是很有意思的對比方法
[00:35:13.760 --> 00:35:14.760]  一會兒會再說
[00:35:14.760 --> 00:35:20.760]  這個說法大概與猶太人背景有關係
[00:35:20.760 --> 00:35:23.760]  原來猶太人背景
[00:35:23.760 --> 00:35:25.760]  你知道猶太人有些刺經
[00:35:25.760 --> 00:35:27.760]  對我們明白
[00:35:27.760 --> 00:35:29.760]  舊約聖經甚至新約聖經有幫助的刺經
[00:35:29.760 --> 00:35:31.760]  一本叫做《辨西拉自訓》
[00:35:31.760 --> 00:35:36.760]  一個定位神的猶太人寫了一本書信
[00:35:36.760 --> 00:35:38.760]  鼓勵他後代要敬畏神
[00:35:38.760 --> 00:35:40.760]  裡面有一段這樣說
[00:35:40.760 --> 00:35:42.760]  他愚昧人的禮物
[00:35:42.760 --> 00:35:44.760]  為你沒有益處
[00:35:44.760 --> 00:35:46.760]  因為他不是睜著一隻眼
[00:35:46.760 --> 00:35:47.760]  而是睜著七隻眼
[00:35:47.760 --> 00:35:48.760]  什麼意思呢
[00:35:48.760 --> 00:35:51.760]  他給的小責難的多
[00:35:51.760 --> 00:35:52.760]  怕張開口
[00:35:52.760 --> 00:35:54.760]  就如一個傳令月
[00:35:54.760 --> 00:35:57.760]  今日借錢明日就要還
[00:35:57.760 --> 00:35:59.760]  像這樣的人實在可恨
[00:35:59.760 --> 00:36:01.760]  原來有些人幫你
[00:36:01.760 --> 00:36:04.760]  是期望你給他回報的
[00:36:04.760 --> 00:36:06.760]  他幫你一點點
[00:36:06.760 --> 00:36:07.760]  希望你記得他
[00:36:07.760 --> 00:36:09.760]  然後有更大的回報
[00:36:09.760 --> 00:36:14.760]  大概亞國從一班熟悉這些經書的猶太人
[00:36:14.760 --> 00:36:15.760]  說這件事
[00:36:15.760 --> 00:36:17.760]  他說上帝與人不同
[00:36:17.760 --> 00:36:21.760]  人的幫助都希望有報酬
[00:36:21.760 --> 00:36:25.760]  但是上帝是毫無保留地
[00:36:25.760 --> 00:36:27.760]  賜恩給求告他的人
[00:36:27.760 --> 00:36:31.760]  你看回經文
[00:36:31.760 --> 00:36:32.760]  如果我缺少智慧
[00:36:32.760 --> 00:36:33.760]  我真的不知道為什麼
[00:36:33.760 --> 00:36:35.760]  這件事為什麼會發生
[00:36:35.760 --> 00:36:37.760]  好像很難搞
[00:36:37.760 --> 00:36:39.760]  我不知道怎麼可以大喜樂
[00:36:39.760 --> 00:36:40.760]  我就向上帝求
[00:36:40.760 --> 00:36:41.760]  怎麼求呢
[00:36:41.760 --> 00:36:42.760]  第六節
[00:36:42.760 --> 00:36:45.760]  只要憑著信心求一點不疑惑
[00:36:45.760 --> 00:36:48.760]  因為疑惑的人就是海中的波浪
[00:36:48.760 --> 00:36:50.760]  我想和大家多些時間說
[00:36:50.760 --> 00:36:52.760]  答案很清楚
[00:36:52.760 --> 00:36:57.760]  你要用信心向上帝祈禱
[00:36:57.760 --> 00:37:02.760]  你就能夠智慧去面對現在的挑戰
[00:37:02.760 --> 00:37:03.760]  我不明白
[00:37:03.760 --> 00:37:06.760]  不過我憑信心向上帝祈禱的時候
[00:37:06.760 --> 00:37:08.760]  上帝幫助我
[00:37:08.760 --> 00:37:09.760]  亞國特別說
[00:37:09.760 --> 00:37:11.760]  不要有疑惑
[00:37:11.760 --> 00:37:16.760]  你覺得解決了問題沒有
[00:37:16.760 --> 00:37:18.760]  你覺得解決了問題嗎
[00:37:18.760 --> 00:37:21.760]  你覺不覺得這個所謂的Circular Argument
[00:37:21.760 --> 00:37:23.760]  我可以面對困難
[00:37:23.760 --> 00:37:25.760]  我不知道怎麼解決
[00:37:25.760 --> 00:37:26.760]  他說不要緊
[00:37:26.760 --> 00:37:28.760]  你憑信心求吧
[00:37:28.760 --> 00:37:31.760]  如果我有信心就不用有疑惑
[00:37:31.760 --> 00:37:35.760]  這個就好像循環的論證
[00:37:35.760 --> 00:37:43.760]  我相信很多人都有類似的掙扎
[00:37:43.760 --> 00:37:45.760]  我掙扎完現在和大家分享一下
[00:37:45.760 --> 00:37:48.760]  什麼叫不疑惑的信心
[00:37:48.760 --> 00:37:51.760]  我聽劉以聖經說
[00:37:51.760 --> 00:37:58.760]  有疑惑的人不要想從主那裡得什麼
[00:37:58.760 --> 00:38:02.760]  看回經文第七節
[00:38:02.760 --> 00:38:06.760]  有疑惑的人不要想從主那裡得什麼
[00:38:06.760 --> 00:38:08.760]  如果有疑惑的信心
[00:38:08.760 --> 00:38:10.760]  你不用期望上帝會聽你的
[00:38:10.760 --> 00:38:13.760]  我想問問大家
[00:38:13.760 --> 00:38:16.760]  你向神祈禱的時候有沒有疑惑的信心
[00:38:16.760 --> 00:38:21.760]  你很堅定的
[00:38:21.760 --> 00:38:23.760]  所以你祈禱一定是英文的
[00:38:23.760 --> 00:38:27.760]  還是你說原版的
[00:38:27.760 --> 00:38:30.760]  我連最後的出路都沒有了
[00:38:30.760 --> 00:38:31.760]  因為有疑惑
[00:38:31.760 --> 00:38:34.760]  原來上帝說不要想從主那裡得什麼
[00:38:34.760 --> 00:38:36.760]  那是怎樣呢
[00:38:36.760 --> 00:38:37.760]  就是沒有路可走
[00:38:37.760 --> 00:38:43.760]  回到什麼叫不疑惑的信心
[00:38:43.760 --> 00:38:50.760]  你回答我
[00:38:50.760 --> 00:38:53.760]  你用點頭、擰頭來回答我
[00:38:53.760 --> 00:38:57.760]  第一個問不疑惑的信心
[00:38:57.760 --> 00:39:02.760]  疑惑的信心是不是信心少
[00:39:02.760 --> 00:39:03.760]  是不是
[00:39:03.760 --> 00:39:05.760]  請你點頭或擰頭
[00:39:05.760 --> 00:39:08.760]  是不是信心小
[00:39:08.760 --> 00:39:10.760]  你是不是這樣理解
[00:39:10.760 --> 00:39:12.760]  你叫人不要疑惑上帝
[00:39:12.760 --> 00:39:14.760]  那是不是信心小呢
[00:39:14.760 --> 00:39:16.760]  是不是呢
[00:39:16.760 --> 00:39:18.760]  請你表示一下
[00:39:18.760 --> 00:39:20.760]  都有不同的答案
[00:39:20.760 --> 00:39:26.760]  如果疑惑的信心等於信心小呢
[00:39:26.760 --> 00:39:32.760]  然後聖經說不要期望從神那裡得什麼
[00:39:32.760 --> 00:39:34.760]  就是神不聽的
[00:39:34.760 --> 00:39:37.760]  那疑惑的信心上帝是否不聽呢
[00:39:37.760 --> 00:39:40.760]  信心小上帝是否不聽呢
[00:39:40.760 --> 00:39:44.760]  馬方第九章
[00:39:44.760 --> 00:39:49.760]  很絕望的爸爸
[00:39:49.760 --> 00:39:55.760]  帶著癲癇病的小孩子
[00:39:55.760 --> 00:39:57.760]  門徒幫不了他
[00:39:57.760 --> 00:39:59.760]  然後耶穌帶著三個門徒
[00:39:59.760 --> 00:40:02.760]  從山上到山下
[00:40:02.760 --> 00:40:04.760]  見到這個可憐的父親
[00:40:04.760 --> 00:40:06.760]  然後告訴他
[00:40:06.760 --> 00:40:07.760]  如果你能夠信
[00:40:07.760 --> 00:40:09.760]  你就見到上帝作為
[00:40:09.760 --> 00:40:11.760]  父親立即喊著
[00:40:11.760 --> 00:40:15.760]  我信但我信不足
[00:40:15.760 --> 00:40:17.760]  如果直譯的話
[00:40:17.760 --> 00:40:20.760]  我信但求主幫助我不信
[00:40:20.760 --> 00:40:21.760]  很難理解
[00:40:21.760 --> 00:40:22.760]  所以就把他譯成
[00:40:22.760 --> 00:40:24.760]  我信但我信不足
[00:40:24.760 --> 00:40:27.760]  那就是他信心小
[00:40:27.760 --> 00:40:29.760]  但上帝有沒有聽他的祈禱呢
[00:40:29.760 --> 00:40:31.760]  他信心小
[00:40:31.760 --> 00:40:33.760]  他很少信心
[00:40:33.760 --> 00:40:37.760]  但沒有因為他很小的信心
[00:40:37.760 --> 00:40:39.760]  耶穌拒絕他
[00:40:39.760 --> 00:40:41.760]  讓他信心大一點再說吧
[00:40:41.760 --> 00:40:45.760]  耶穌就因著他一點點的信心
[00:40:45.760 --> 00:40:46.760]  如用其他經文
[00:40:46.760 --> 00:40:48.760]  好像戒菜種的信心
[00:40:48.760 --> 00:40:52.760]  耶穌聽他的呼喊
[00:40:52.760 --> 00:40:56.760]  在眾人面前顯出上帝的作為
[00:40:56.760 --> 00:40:59.760]  醫治了癲癇病的小孩子
[00:40:59.760 --> 00:41:02.760]  所以不疑惑的信心
[00:41:03.760 --> 00:41:08.760]  不是指信心有多大有多小
[00:41:08.760 --> 00:41:12.760]  這是我們很容易就代入
[00:41:12.760 --> 00:41:16.760]  以為信心堅定
[00:41:16.760 --> 00:41:22.760]  不要對上帝有太小的信心
[00:41:22.760 --> 00:41:25.760]  但如果你認真考慮
[00:41:25.760 --> 00:41:27.760]  如果真的有這個意思的話
[00:41:27.760 --> 00:41:31.760]  那大部分祈禱都會上帝不聽
[00:41:31.760 --> 00:41:33.760]  你同意嗎
[00:41:33.760 --> 00:41:36.760]  除非你說我每次祈禱都很有信心
[00:41:36.760 --> 00:41:37.760]  我信心很大到不得了
[00:41:37.760 --> 00:41:39.760]  我為你感謝神
[00:41:39.760 --> 00:41:41.760]  希望你可以分享給其他人
[00:41:41.760 --> 00:41:43.760]  第二個問題
[00:41:43.760 --> 00:41:46.760]  什麼叫不疑惑的信心
[00:41:46.760 --> 00:41:48.760]  或者疑惑的信心呢
[00:41:48.760 --> 00:41:51.760]  不是信心大小的問題
[00:41:51.760 --> 00:41:55.760]  那是不是信心強弱的問題呢
[00:41:55.760 --> 00:41:56.760]  和大小的關係
[00:41:56.760 --> 00:41:57.760]  不過另一個字眼說
[00:41:57.760 --> 00:41:59.760]  是不是軟弱的信心
[00:41:59.760 --> 00:42:01.760]  就是疑惑的信心
[00:42:01.760 --> 00:42:03.760]  我好像信不過
[00:42:03.760 --> 00:42:05.760]  也算吧
[00:42:05.760 --> 00:42:07.760]  根據《雅各書》說
[00:42:07.760 --> 00:42:10.760]  不要想從主那裡得著什麼
[00:42:10.760 --> 00:42:11.760]  是不是這個意思呢
[00:42:11.760 --> 00:42:13.760]  請你用另頭和額頭表示一下
[00:42:13.760 --> 00:42:17.760]  你覺得疑惑的信心
[00:42:17.760 --> 00:42:19.760]  是不是軟弱的信心呢
[00:42:19.760 --> 00:42:21.760]  請表示一下
[00:42:21.760 --> 00:42:25.760]  好像有很多人猜到我想說什麼了
[00:42:25.760 --> 00:42:33.760]  如果疑惑的信心是軟弱的信心
[00:42:33.760 --> 00:42:37.760]  換來的就是不要想從主那裡得著什麼的話
[00:42:37.760 --> 00:42:41.760]  那你怎樣解釋馬尼科斯特的十一節
[00:42:41.760 --> 00:42:43.760]  當施洗約翰
[00:42:43.760 --> 00:42:47.760]  施洗約翰是上帝重用的僕人
[00:42:47.760 --> 00:42:51.760]  他的傳道是帶給整個耶路撒冷的復興
[00:42:51.760 --> 00:42:54.760]  甚至連耶穌的時代
[00:42:54.760 --> 00:42:57.760]  祭司、法利塞人
[00:42:57.760 --> 00:43:00.760]  基本上都要攻擊耶穌的
[00:43:00.760 --> 00:43:02.760]  但到施洗約翰的時候
[00:43:02.760 --> 00:43:05.760]  他們都承認他們的罪
[00:43:05.760 --> 00:43:07.760]  去到施洗約翰面前
[00:43:07.760 --> 00:43:09.760]  來領受悔改的洗
[00:43:09.760 --> 00:43:11.760]  一個這麼偉大的上帝重用的僕人
