
[00:00:00.000 --> 00:00:05.120]  各位聽聽姐妹們 平安
[00:16:31.760 --> 00:16:33.320]  創世記二章
[00:16:33.320 --> 00:16:36.640]  因此人要離開父母
[00:16:36.640 --> 00:16:38.360]  與妻子結合
[00:16:38.360 --> 00:16:41.240]  二人成為一體
[00:16:41.240 --> 00:16:42.520]  我們都知道
[00:16:42.520 --> 00:16:43.720]  一夫一妻制
[00:16:43.720 --> 00:16:45.400]  或者說婚姻的設立
[00:16:45.400 --> 00:16:48.400]  可以追溯到
[00:16:48.400 --> 00:16:50.080]  來到這一節的經文
[00:16:50.080 --> 00:16:52.400]  創世記二章已經說到
[00:16:52.400 --> 00:16:55.640]  而這個就是一個新的關係
[00:16:55.640 --> 00:16:58.200]  一個家庭的開始
[00:16:58.200 --> 00:17:00.920]  而耶穌走的第一個神跡
[00:17:00.920 --> 00:17:02.520]  在《約翰福音》的記載
[00:17:02.520 --> 00:17:06.480]  也是一個新的家庭的開始
[00:17:06.480 --> 00:17:07.880]  所以神學家告訴我們
[00:17:07.880 --> 00:17:09.880]  這個就是耶穌來
[00:17:09.880 --> 00:17:15.760]  好像在宣認一個新的秩序
[00:17:15.760 --> 00:17:18.680]  就是在加拿大的婚宴
[00:17:18.680 --> 00:17:20.880]  其實在耶穌一路去行神跡
[00:17:20.880 --> 00:17:21.800]  一路去侍奉
[00:17:21.800 --> 00:17:24.360]  一路去工作的時候
[00:17:24.360 --> 00:17:27.160]  祂也有說到有關於家庭的
[00:17:27.160 --> 00:17:30.400]  在《馬太福音》十二章四十八節里說
[00:17:30.400 --> 00:17:34.200]  「他卻回答那對他說話的人說
[00:17:34.200 --> 00:17:35.960]  誰是我的母親
[00:17:35.960 --> 00:17:38.520]  誰是我的兄弟」
[00:17:38.520 --> 00:17:39.960]  為什麼耶穌會突然間
[00:17:39.960 --> 00:17:41.880]  這樣去回應他的門徒呢?
[00:17:41.880 --> 00:17:44.160]  就問哪一個的母親
[00:17:44.160 --> 00:17:46.080]  哪一個的兄弟
[00:17:46.080 --> 00:17:47.200]  原來背景就是
[00:17:47.200 --> 00:17:49.960]  有一次當耶穌在路上
[00:17:49.960 --> 00:17:51.840]  一路團圓地去教導人的時候
[00:17:51.840 --> 00:17:54.080]  耶穌很多時候都很多人
[00:17:54.080 --> 00:17:55.400]  去捉擁著祂
[00:17:55.400 --> 00:17:57.160]  很多人圍著祂
[00:17:57.160 --> 00:17:59.000]  那時候就是耶穌的母親
[00:17:59.000 --> 00:18:01.240]  和她的兄弟來找耶穌
[00:18:01.240 --> 00:18:03.000]  太多人進不去
[00:18:03.000 --> 00:18:04.200]  祂就和門徒說
[00:18:04.200 --> 00:18:05.360]  你可不可以幫我進去
[00:18:05.360 --> 00:18:07.160]  叫耶穌告訴祂
[00:18:07.160 --> 00:18:10.160]  我們來了
[00:18:10.160 --> 00:18:11.760]  那門徒就真的進去和祂說
[00:18:11.760 --> 00:18:13.080]  門徒進去和祂說的時候
[00:18:13.080 --> 00:18:16.320]  耶穌你的母親和你的兄弟來了
[00:18:16.320 --> 00:18:18.680]  原來就在這個背景下
[00:18:18.680 --> 00:18:23.240]  耶穌這樣去回答他的門徒
[00:18:23.240 --> 00:18:24.200]  但是問題是
[00:18:24.200 --> 00:18:25.120]  這樣回答完之後
[00:18:25.120 --> 00:18:27.640]  耶穌怎麼解釋呢?
[00:18:27.640 --> 00:18:30.520]  「於是他伸手指著門徒
[00:18:30.520 --> 00:18:34.520]  說:看!我的母親
[00:18:34.520 --> 00:18:35.800]  我的弟兄
[00:18:35.800 --> 00:18:38.520]  凡遵行我天父旨意的人
[00:18:38.520 --> 00:18:39.920]  就是我的兄弟
[00:18:39.920 --> 00:18:41.960]  姐妹和母親」
[00:18:41.960 --> 00:18:43.800]  這裡耶穌也很強調
[00:18:43.800 --> 00:18:45.800]  原來在我們信祂的裡面
[00:18:45.800 --> 00:18:47.800]  當我們成為了基督徒之後
[00:18:47.800 --> 00:18:50.720]  當我們成為了耶穌的門徒之後
[00:18:50.720 --> 00:18:52.240]  原來我們有一個新的秩序
[00:18:52.240 --> 00:18:53.960]  新的身份
[00:18:53.960 --> 00:18:56.160]  原來我們就是成為了
[00:18:56.160 --> 00:18:58.000]  可以成為耶穌的母親
[00:18:58.000 --> 00:18:59.560]  可以成為耶穌的兄弟
[00:18:59.560 --> 00:19:01.120]  我們互相
[00:19:01.120 --> 00:19:04.720]  所以我們為什麼說我們是兄弟姐妹
[00:19:04.720 --> 00:19:06.120]  來相親
[00:19:06.120 --> 00:19:11.960]  所以耶穌為什麼要我們彼此相愛
[00:19:11.960 --> 00:19:13.760]  原來在這裡讓我們看到一個
[00:19:13.760 --> 00:19:15.280]  很豐富的神學意義
[00:19:15.280 --> 00:19:15.960]  就是說
[00:19:15.960 --> 00:19:18.040]  原來當在釘十字架的時候
[00:19:18.040 --> 00:19:20.120]  耶穌知道要離世的時候
[00:19:20.120 --> 00:19:23.000]  耶穌也要門徒
[00:19:23.000 --> 00:19:26.000]  進入一個新的關係
[00:19:26.000 --> 00:19:27.400]  新的秩序
[00:19:27.400 --> 00:19:30.920]  就是接納了祂的母親
[00:19:30.920 --> 00:19:34.480]  因為祂的母親已經變成了
[00:19:34.480 --> 00:19:36.960]  祂所說的婦人
[00:19:36.960 --> 00:19:39.120]  其實原來在迦南的婚宴
[00:19:39.120 --> 00:19:41.120]  在迦拿的婚宴
[00:19:41.120 --> 00:19:43.440]  已經有神學家告訴我們
[00:19:43.440 --> 00:19:44.360]  在那一刻
[00:19:44.360 --> 00:19:47.680]  當耶穌真的出去為天父而侍奉
[00:19:47.680 --> 00:19:49.640]  祂的身份已經改變了
[00:19:49.640 --> 00:19:51.800]  祂已經變成了神的兒子
[00:19:51.800 --> 00:19:54.800]  是彌賽亞的身份
[00:19:54.800 --> 00:19:58.240]  所以瑪利亞已經和祂的關係不同了
[00:19:58.240 --> 00:20:01.200]  所以祂就稱呼祂為婦人
[00:20:01.200 --> 00:20:03.360]  而到了當祂釘十字架的時候
[00:20:03.360 --> 00:20:07.440]  祂真的要暫時離開這個世界的時候
[00:20:07.440 --> 00:20:09.920]  祂升天之前
[00:20:09.920 --> 00:20:11.760]  祂斷氣之前
[00:20:11.760 --> 00:20:13.680]  祂就是將這個新的秩序
[00:20:13.680 --> 00:20:16.680]  告訴我們所有人
[00:20:16.680 --> 00:20:19.280]  而將祂照顧母親的重任
[00:20:19.280 --> 00:20:24.080]  交給了所愛的門徒
[00:20:24.080 --> 00:20:29.040]  你會怎麼形容這個門徒呢?
[00:20:29.040 --> 00:20:30.560]  如果大家還記得
[00:20:30.560 --> 00:20:34.080]  當耶穌快要被捉拿的時候
[00:20:34.080 --> 00:20:37.120]  祂其中一個門徒就是西門彼得
[00:20:37.120 --> 00:20:38.520]  就問耶穌
[00:20:38.520 --> 00:20:39.560]  主啊 你要去哪裡?
[00:20:39.560 --> 00:20:40.080]  耶穌就說
[00:20:40.080 --> 00:20:41.160]  我要去的地方
[00:20:41.160 --> 00:20:44.120]  現在不能夠跟我去的
[00:20:44.120 --> 00:20:45.680]  後來祂要跟我去
[00:20:45.680 --> 00:20:46.240]  彼得就說
[00:20:46.240 --> 00:20:47.080]  主啊
[00:20:47.080 --> 00:20:49.680]  我為什麼現在不能和你一起去?
[00:20:49.680 --> 00:20:51.880]  我願意為你寫命都可以
[00:20:51.880 --> 00:20:52.600]  耶穌就說
[00:20:52.600 --> 00:20:54.560]  你願意為我寫命?
[00:20:54.560 --> 00:20:56.160]  我實實在在地告訴你
[00:20:56.160 --> 00:20:57.840]  低調以先
[00:20:57.840 --> 00:20:59.880]  你要三次不認我
[00:20:59.880 --> 00:21:03.600]  祂本來是想做一個勇者的
[00:21:03.600 --> 00:21:05.200]  但是大家都知道
[00:21:05.200 --> 00:21:07.200]  祂臨陣就肅殺了
[00:21:07.200 --> 00:21:08.880]  真的不認耶穌
[00:21:08.880 --> 00:21:12.360]  但是我相信這個耶穌所愛的門徒
[00:21:12.360 --> 00:21:16.240]  真的是一個有勇氣的承擔者
[00:21:16.240 --> 00:21:19.160]  祂除了是流通管子
[00:21:19.160 --> 00:21:22.080]  祂還是有勇氣的承擔者
[00:21:22.080 --> 00:21:23.560]  為什麼?
[00:21:23.560 --> 00:21:25.040]  因為當耶穌釘十字架
[00:21:25.040 --> 00:21:27.080]  被人抓了之後
[00:21:27.080 --> 00:21:28.600]  門徒已經四散了
[00:21:28.600 --> 00:21:32.320]  當然要先有門徒不認祂了
[00:21:32.320 --> 00:21:33.920]  但是真真正正去到最後
[00:21:33.920 --> 00:21:35.720]  耶穌釘十字架的時候
[00:21:35.720 --> 00:21:40.920]  只有一群很愛耶穌的一群婦女
[00:21:40.920 --> 00:21:43.000]  一個男人
[00:21:43.000 --> 00:21:46.880]  而這個男人就是耶穌所愛的門徒
[00:21:46.880 --> 00:21:51.280]  而耶穌也將這麼有榮幸的事情
[00:21:51.280 --> 00:21:54.480]  托付給祂所愛的門徒
[00:21:54.480 --> 00:22:00.480]  因為祂能夠成為瑪利亞的一個照顧者
[00:22:00.480 --> 00:22:04.920]  祂很有勇氣去承擔
[00:22:04.920 --> 00:22:07.280]  而在約翰福音21章
[00:22:07.280 --> 00:22:11.360]  當耶穌向七個門徒顯現的時候
[00:22:11.360 --> 00:22:14.920]  大家可以再次去回憶當時的情景
[00:22:14.920 --> 00:22:19.520]  這些時候耶穌在提比利亞海邊向門徒顯現
[00:22:19.520 --> 00:22:20.520]  祂說如何顯現呢?
[00:22:20.520 --> 00:22:21.720]  就是站在下面
[00:22:21.720 --> 00:22:24.120]  那幾個門徒說得很清楚
[00:22:24.120 --> 00:22:27.240]  加里尼的加拿人拿彈葉
[00:22:27.240 --> 00:22:30.120]  西比太的兩個兒子和兩個門徒都在那裡
[00:22:30.120 --> 00:22:31.560]  很多人都在那裡
[00:22:31.560 --> 00:22:33.880]  那麼新聞比較跟他們說
[00:22:33.880 --> 00:22:35.800]  我們去打雨了
[00:22:35.800 --> 00:22:38.600]  他們就說我們也和你一起去
[00:22:38.600 --> 00:22:39.480]  他們就出去了
[00:22:39.480 --> 00:22:40.680]  上了船
[00:22:40.680 --> 00:22:44.160]  整個晚上沒有任何得著
[00:22:44.160 --> 00:22:45.760]  天就亮了
[00:22:45.760 --> 00:22:48.480]  耶穌就站在岸上
[00:22:48.480 --> 00:22:50.480]  門徒就不知道那位是耶穌
[00:22:50.480 --> 00:22:51.480]  耶穌就和他們說
[00:22:51.480 --> 00:22:52.440]  孩子們
[00:22:52.440 --> 00:22:54.680]  你們有沒有吃的東西?
[00:22:54.680 --> 00:22:55.480]  他們就回答說
[00:22:55.480 --> 00:22:56.600]  沒有
[00:22:56.600 --> 00:22:58.000]  那麼耶穌就和他們說
[00:22:58.000 --> 00:23:01.200]  你們把網殺在船的右邊
[00:23:01.200 --> 00:23:02.400]  就會得到了
[00:23:02.400 --> 00:23:04.440]  於是他們就殺下網去
[00:23:04.440 --> 00:23:06.800]  哇!竟然那些雨多到
[00:23:06.800 --> 00:23:08.560]  拉不上來
[00:23:08.560 --> 00:23:10.600]  那麼多
[00:23:10.600 --> 00:23:12.640]  然後第七節
[00:23:12.640 --> 00:23:16.840]  又出現耶穌所愛的那門徒
[00:23:16.840 --> 00:23:18.040]  說些什麼呢?
[00:23:18.040 --> 00:23:20.440]  就和彼得說
[00:23:20.440 --> 00:23:22.560]  是主啊
[00:23:22.560 --> 00:23:25.480]  那時西門彼得就赤著身子
[00:23:25.480 --> 00:23:26.960]  一聽見是主
[00:23:26.960 --> 00:23:28.600]  就速上外衣
[00:23:28.600 --> 00:23:32.440]  跳進海裡
[00:23:32.440 --> 00:23:33.560]  大家以前看的時候
[00:23:33.560 --> 00:23:35.360]  我不知道你有沒有特別留意
[00:23:35.360 --> 00:23:37.440]  我現在只會說這幾個字
[00:23:37.440 --> 00:23:40.680]  耶穌所愛的那門徒
[00:23:40.680 --> 00:23:44.240]  所有的門徒都在那裡
[00:23:44.240 --> 00:23:47.800]  他們都想著和彼得一起去打雨
[00:23:47.800 --> 00:23:51.080]  當然所有的門徒都有跟著他
[00:23:51.080 --> 00:23:54.320]  然後當耶穌做了一系列
[00:23:54.320 --> 00:23:55.760]  無論和他們說話
[00:23:55.760 --> 00:23:56.600]  孩子們
[00:23:56.600 --> 00:23:58.200]  你們有沒有吃的東西?
[00:23:58.200 --> 00:24:00.680]  或者叫他們殺網在右邊
[00:24:00.680 --> 00:24:01.960]  在說到這裡的時候
[00:24:01.960 --> 00:24:03.640]  仍然沒有人知道
[00:24:03.640 --> 00:24:06.440]  沒有人留意這個是主
[00:24:06.440 --> 00:24:09.120]  但是當拉不上來的時候
[00:24:09.120 --> 00:24:11.480]  哇!這一刻
[00:24:11.480 --> 00:24:14.480]  耶穌所愛的那門徒就說
[00:24:14.480 --> 00:24:16.760]  是主啊
[00:24:16.760 --> 00:24:18.320]  你會不會覺得
[00:24:18.320 --> 00:24:20.680]  這個耶穌所愛的門徒
[00:24:20.680 --> 00:24:22.080]  除了是流通管子
[00:24:22.080 --> 00:24:24.720]  除了是有勇氣去承擔的
[00:24:24.720 --> 00:24:29.840]  還要是有敏銳的屬靈觸覺
[00:24:29.840 --> 00:24:31.360]  其他門徒
[00:24:31.360 --> 00:24:33.440]  就是英文說sense不到
[00:24:33.440 --> 00:24:35.320]  看不到的那個就是耶穌
[00:24:35.360 --> 00:24:39.640]  但是他是最有屬靈觸覺
[00:24:39.640 --> 00:24:44.960]  不怪聖經形容他是耶穌所愛的門徒
[00:24:44.960 --> 00:24:49.720]  因為他也是第一個認出是耶穌的
[00:24:49.720 --> 00:24:51.440]  各位大兄姐妹
[00:24:51.440 --> 00:24:54.160]  來到現代應用的時候
[00:24:54.160 --> 00:24:58.640]  剛才我說聖經沒有特別說這個是誰
[00:24:58.640 --> 00:24:59.920]  他也未必
[00:24:59.920 --> 00:25:03.360]  作者或者上帝也未必
[00:25:03.360 --> 00:25:05.560]  要我們一定要知道是誰
[00:25:05.560 --> 00:25:06.880]  有牧者就說
[00:25:06.880 --> 00:25:08.800]  為什麼不一定要我們知道是誰
[00:25:08.800 --> 00:25:11.200]  或者故意不告訴我們是誰呢?
[00:25:11.200 --> 00:25:14.360]  就是想我們能夠代入去
[00:25:14.360 --> 00:25:16.160]  因為這個不知道是誰
[00:25:16.160 --> 00:25:19.680]  正正就是說可以是任何人
[00:25:19.680 --> 00:25:20.400]  正正就是說
[00:25:20.400 --> 00:25:23.360]  這個耶穌所愛的門徒是任何人
[00:25:23.360 --> 00:25:27.520]  關鍵是你想不想做耶穌所愛的門徒
[00:25:27.520 --> 00:25:29.760]  而當我們去看他不同出現的時候
[00:25:29.760 --> 00:25:30.640]  發生的事情
[00:25:30.640 --> 00:25:31.600]  你都可以讓
[00:25:31.600 --> 00:25:35.240]  剛才我至少說了三個情景
[00:25:35.240 --> 00:25:38.080]  真的是值得耶穌所愛的
[00:25:38.080 --> 00:25:40.000]  唯一一個可以托付他的
[00:25:40.000 --> 00:25:41.840]  唯一一個在那一刻
[00:25:41.840 --> 00:25:46.480]  他敢問耶穌或者會問耶穌
[00:25:46.480 --> 00:25:49.320]  而去到最後
[00:25:49.320 --> 00:25:52.160]  就是他能夠第一個認出
[00:25:52.160 --> 00:25:54.200]  這個是耶穌
[00:25:54.200 --> 00:25:55.960]  流通管子
[00:25:55.960 --> 00:25:58.400]  你願不願意做
[00:25:58.400 --> 00:26:00.320]  你說怎麼做
[00:26:00.320 --> 00:26:02.120]  就是當你知道
[00:26:02.120 --> 00:26:06.000]  當上帝在教會侍奉的時候
[00:26:06.000 --> 00:26:07.960]  或者在你的職場的時候
[00:26:07.960 --> 00:26:11.040]  有些事情你知道有感動
[00:26:11.040 --> 00:26:13.640]  是上帝想你做的
[00:26:13.640 --> 00:26:15.080]  願意去做
[00:26:15.080 --> 00:26:17.080]  或者這個位置
[00:26:17.080 --> 00:26:19.640]  你已經坐在耶穌的旁邊了
[00:26:19.640 --> 00:26:20.960]  或者這個位置
[00:26:20.960 --> 00:26:23.920]  你已經去到一個有需要的人那裡了
[00:26:23.920 --> 00:26:26.600]  是你最快能夠做到的
[00:26:26.600 --> 00:26:27.880]  你做不做
[00:26:27.880 --> 00:26:31.360]  或者說上帝給你一直所學的
[00:26:31.360 --> 00:26:34.880]  可能你大學主修的什麼科目
[00:26:34.880 --> 00:26:36.720]  或者說你的文憑
[00:26:36.720 --> 00:26:39.280]  你的專業是什麼
[00:26:39.280 --> 00:26:41.200]  教會用得著
[00:26:41.200 --> 00:26:43.240]  你做不做
[00:26:43.240 --> 00:26:44.480]  做不做
[00:26:44.480 --> 00:26:46.800]  這個就是流通管子
[00:26:46.800 --> 00:26:48.800]  你願不願意成為上帝
[00:26:48.800 --> 00:26:53.360]  透過你去做那件事
[00:26:53.360 --> 00:26:54.720]  如果說最深刻
[00:26:54.720 --> 00:26:57.600]  相信就是在五餅意義裡面
[00:26:57.600 --> 00:26:59.400]  當很多人
[00:26:59.400 --> 00:27:00.760]  幾千人
[00:27:00.760 --> 00:27:01.760]  只是男人
[00:27:01.760 --> 00:27:04.200]  還沒算女人和小朋友
[00:27:04.200 --> 00:27:05.440]  在山丘裡面
[00:27:05.440 --> 00:27:06.760]  聽耶穌分享
[00:27:06.760 --> 00:27:08.200]  聽到不願意走
[00:27:08.200 --> 00:27:09.160]  然後門徒都說
[00:27:09.160 --> 00:27:09.760]  哎呀
[00:27:09.760 --> 00:27:11.680]  就快夜了
[00:27:11.680 --> 00:27:13.400]  耶穌你叫他們回自己家
[00:27:13.400 --> 00:27:14.880]  預備東西吃
[00:27:14.880 --> 00:27:16.240]  耶穌說不用
[00:27:16.240 --> 00:27:17.560]  他和誰說
[00:27:17.560 --> 00:27:19.240]  他和肥力說
[00:27:19.240 --> 00:27:22.280]  聖經都說明要考驗他
[00:27:22.280 --> 00:27:25.160]  跟著就和肥力說
[00:27:25.200 --> 00:27:27.760]  你去買東西吃
[00:27:27.760 --> 00:27:28.760]  肥力說
[00:27:28.760 --> 00:27:33.760]  就是兩百個銀幣的餅
[00:27:33.760 --> 00:27:35.600]  都不夠每人分一點
[00:27:35.600 --> 00:27:37.320]  耶穌測試你
[00:27:37.320 --> 00:27:39.000]  耶穌很想讓你
[00:27:39.000 --> 00:27:41.600]  一起去經歷這個神跡
[00:27:41.600 --> 00:27:42.880]  如果肥力那時候說
[00:27:42.880 --> 00:27:44.360]  好 耶穌你叫我買就買
[00:27:44.360 --> 00:27:45.880]  我知道你有能力
[00:27:45.880 --> 00:27:46.800]  當我去買的時候
[00:27:46.800 --> 00:27:49.560]  可能我只放下二百個銀幣
[00:27:49.560 --> 00:27:50.800]  然後那個老闆就說
[00:27:50.800 --> 00:27:51.200]  不知道為什麼
[00:27:51.200 --> 00:27:53.440]  給很多我也可以
[00:27:53.440 --> 00:27:54.960]  他就是不行動
[00:27:54.960 --> 00:27:59.200]  他只是在算他有多少
[00:27:59.200 --> 00:28:00.480]  結果他就和耶穌說
[00:28:00.480 --> 00:28:03.120]  不夠的
[00:28:03.120 --> 00:28:06.120]  跟著這個神的兒子說
[00:28:06.120 --> 00:28:07.040]  就是說什麼
[00:28:07.040 --> 00:28:08.880]  就是說你都不知道
[00:28:08.880 --> 00:28:10.480]  我們有多少實力
[00:28:10.480 --> 00:28:12.560]  然後你叫我買
[00:28:12.560 --> 00:28:16.800]  就算我一人分一點都不夠
[00:28:16.800 --> 00:28:17.920]  但是跟著有一個門徒
[00:28:17.920 --> 00:28:18.760]  怎樣
[00:28:18.760 --> 00:28:19.640]  有一個門徒就是
[00:28:19.640 --> 00:28:23.360]  西門彼得的弟弟安德烈
[00:28:23.360 --> 00:28:24.560]  就和耶穌說
[00:28:24.560 --> 00:28:26.880]  這裡有一個孩子
[00:28:26.880 --> 00:28:28.600]  就是有一個小朋友
[00:28:28.600 --> 00:28:33.280]  他帶著五個餅和兩條魚
[00:28:33.280 --> 00:28:37.280]  但是分級這麼多人算什麼呢
[00:28:37.280 --> 00:28:39.720]  這個門徒說話都很穩定
[00:28:39.720 --> 00:28:42.080]  什麼意思呢
[00:28:42.080 --> 00:28:43.600]  但是他成為了流通管子
[00:28:43.600 --> 00:28:45.920]  他和這個神跡有份
[00:28:45.920 --> 00:28:46.560]  為什麼
[00:28:46.560 --> 00:28:49.760]  因為在他們很惆悵的時候
[00:28:49.760 --> 00:28:53.840]  耶穌給了這個任務我們
[00:28:53.840 --> 00:28:55.120]  我們怎麼做呢
[00:28:55.120 --> 00:28:56.920]  有門徒就拒絕了耶穌
[00:28:56.920 --> 00:28:58.240]  說不行的
[00:28:58.240 --> 00:28:59.000]  你這個建議
[00:28:59.000 --> 00:29:01.880]  我們根本財力有限
[00:29:01.880 --> 00:29:03.280]  但是有個門徒
[00:29:03.280 --> 00:29:05.120]  他在想的時候
[00:29:05.120 --> 00:29:06.080]  就是這個安德烈
[00:29:06.080 --> 00:29:09.240]  可能有個小朋友就來到門徒那裡
[00:29:09.240 --> 00:29:10.400]  不知道是不是去到彼得那裡
[00:29:10.400 --> 00:29:11.400]  還是去到安德烈那裡
[00:29:11.400 --> 00:29:13.120]  總之去到門徒那裡
[00:29:13.120 --> 00:29:14.120]  然後跟著就說
[00:29:14.120 --> 00:29:14.960]  哥哥
[00:29:14.960 --> 00:29:16.240]  我有五個餅
[00:29:16.240 --> 00:29:17.400]  我有兩條魚
[00:29:17.400 --> 00:29:17.960]  我給你
[00:29:17.960 --> 00:29:20.640]  這個小朋友挺純真的心
[00:29:20.640 --> 00:29:22.240]  能夠有二百個銀幣
[00:29:22.240 --> 00:29:24.600]  那個也說不夠了
[00:29:24.600 --> 00:29:26.680]  然後小朋友帶著五個餅
[00:29:26.680 --> 00:29:27.040]  兩條魚
[00:29:27.040 --> 00:29:28.360]  哥哥
[00:29:28.360 --> 00:29:28.960]  我有啊
[00:29:28.960 --> 00:29:31.440]  我給你們啊
[00:29:31.440 --> 00:29:32.160]  你是門徒
[00:29:32.160 --> 00:29:33.080]  你會怎樣呢
[00:29:33.080 --> 00:29:36.080]  如果他去到肥力那裡
[00:29:36.080 --> 00:29:37.440]  肥力會怎樣
[00:29:37.440 --> 00:29:38.560]  拒絕耶穌
[00:29:38.560 --> 00:29:39.880]  一樣拒絕小朋友
[00:29:39.880 --> 00:29:41.200]  小朋友
[00:29:41.200 --> 00:29:43.120]  我們都很感謝你的好意
[00:29:43.120 --> 00:29:44.960]  當然他是正面的
[00:29:44.960 --> 00:29:45.800]  他有禮貌就說
[00:29:45.800 --> 00:29:47.360]  我們都很感謝你的好意
[00:29:47.360 --> 00:29:48.600]  不過小朋友
[00:29:48.600 --> 00:29:49.080]  你看看
[00:29:49.080 --> 00:29:51.040]  看一看我們有多少人
[00:29:51.040 --> 00:29:52.720]  我們有幾千人
[00:29:52.720 --> 00:29:53.360]  你五個餅
[00:29:53.360 --> 00:29:54.120]  兩條魚
[00:29:54.120 --> 00:29:55.200]  不夠的
[00:29:55.200 --> 00:29:58.840]  你留給自己吧
[00:29:58.840 --> 00:30:01.480]  你是不是會這樣
[00:30:01.480 --> 00:30:03.400]  你是不是會這樣
[00:30:03.400 --> 00:30:05.800]  你會不會真的好像安德烈那樣
[00:30:05.800 --> 00:30:09.440]  都帶到耶穌面前
[00:30:09.440 --> 00:30:10.280]  你可能都會的
[00:30:10.280 --> 00:30:11.240]  你都要和他一樣
[00:30:11.240 --> 00:30:12.600]  說了一句很穩定的
[00:30:12.600 --> 00:30:13.680]  耶穌
[00:30:13.680 --> 00:30:19.920]  其實都分不清算得了什麼
[00:30:19.920 --> 00:30:23.960]  但起碼他肯做流通的管治
[00:30:23.960 --> 00:30:26.320]  起碼有帶過小朋友去
[00:30:26.320 --> 00:30:28.440]  今天的你
[00:30:28.440 --> 00:30:31.440]  當去到一些
[00:30:31.440 --> 00:30:33.520]  上帝要給你一些任務的時候
[00:30:33.520 --> 00:30:36.200]  要給你一些侍奉的時候
[00:30:36.200 --> 00:30:38.120]  你會不會立刻就想
[00:30:38.120 --> 00:30:39.320]  我不行了
[00:30:39.320 --> 00:30:41.080]  如果你立刻想我不行的時候
[00:30:41.080 --> 00:30:44.440]  有沒有點像肥力這一刻
[00:30:44.440 --> 00:30:47.720]  其實你是覺得耶穌不行了
[00:30:47.720 --> 00:30:52.600]  因為他竟然這樣說我建議
[00:30:52.600 --> 00:30:55.800]  如果今天有人要你做一件侍奉
[00:30:55.800 --> 00:31:00.120]  不要說你的專業是很吻合的
[00:31:00.120 --> 00:31:02.920]  譬如說教會很需要財政
[00:31:02.920 --> 00:31:05.920]  你是主修會計的
[00:31:05.920 --> 00:31:08.200]  那你怎麼推呢
[00:31:08.200 --> 00:31:11.520]  上帝早就給了你這樣的專業
[00:31:11.520 --> 00:31:12.520]  是不是
[00:31:12.520 --> 00:31:15.720]  如果你是一個
[00:31:15.720 --> 00:31:17.320]  開車很厲害的
[00:31:17.320 --> 00:31:19.720]  可能之後要你做一些接載的
[00:31:19.720 --> 00:31:22.320]  你又很難推
[00:31:22.320 --> 00:31:25.920]  今天你願不願意做流通管治
[00:31:25.920 --> 00:31:27.720]  其實你願不願意
[00:31:27.720 --> 00:31:31.320]  和你有沒有勇氣去承擔
[00:31:31.320 --> 00:31:34.920]  也是環環相扣
[00:31:34.920 --> 00:31:37.320]  也是你願不願意去行動
[00:31:37.320 --> 00:31:40.320]  你願不願意去踏上
[00:31:40.320 --> 00:31:42.720]  在上個星期
[00:31:42.720 --> 00:31:45.720]  有機會和兩對夫婦聊天
[00:31:45.720 --> 00:31:49.320]  我真的覺得他們勇氣很大
[00:31:49.320 --> 00:31:51.120]  有一對年輕夫婦
[00:31:51.120 --> 00:31:54.520]  他們兩個都有穩定安定的收入在香港
[00:31:54.520 --> 00:31:58.520]  但是申請工作簽證
[00:31:58.520 --> 00:32:01.320]  就來到溫哥華
[00:32:01.320 --> 00:32:04.320]  他太太和我說他沒來過
[00:32:04.320 --> 00:32:05.520]  他丈夫來過
[00:32:05.520 --> 00:32:07.120]  但是來到的時候
[00:32:07.120 --> 00:32:09.920]  真的沒有親友在
[00:32:09.920 --> 00:32:12.520]  他來到的時候都不知道住哪裡
[00:32:12.520 --> 00:32:15.320]  他來到的時候都是找酒店住幾天
[00:32:15.320 --> 00:32:17.520]  然後就Airbnb住幾天
[00:32:17.520 --> 00:32:18.520]  都不知道的
[00:32:18.520 --> 00:32:20.120]  也不知道能不能找到工作
[00:32:20.120 --> 00:32:21.520]  他們來了三個月
[00:32:21.520 --> 00:32:26.520]  先生都沒有找到穩定的職業
[00:32:26.520 --> 00:32:28.720]  他先生曾經跟我說
[00:32:28.720 --> 00:32:35.520]  他說女士我洗廁所都做過
[00:32:35.520 --> 00:32:39.120]  我說你真的有很大的改變
[00:32:39.120 --> 00:32:41.520]  你原本香港有這麼好的職業
[00:32:41.520 --> 00:32:53.120]  我曾經有做過大學主修美藝品鑒定
[00:32:53.120 --> 00:32:56.120]  我和他說你做藝術品鑒定
[00:32:56.120 --> 00:32:58.120]  你說現在洗廁所
[00:32:58.120 --> 00:32:59.920]  你對著廁所
[00:32:59.920 --> 00:33:02.720]  你當時在想什麼
[00:33:02.720 --> 00:33:04.120]  但是他跟我說
[00:33:04.120 --> 00:33:06.520]  他說他們一路走的每一步
[00:33:06.520 --> 00:33:09.120]  他經歷了上帝的帶領
[00:33:09.120 --> 00:33:14.720]  他知道這是上帝要他們來的地方
[00:33:14.720 --> 00:33:17.320]  所以他願意有這種勇氣
[00:33:17.320 --> 00:33:18.720]  各位弟兄姐妹
[00:33:18.720 --> 00:33:20.120]  這是勇氣
[00:33:20.120 --> 00:33:21.120]  然後你可能說
[00:33:21.120 --> 00:33:23.120]  我們每個人來移民
