
[00:00:00.000 --> 00:00:05.000]  請自妹樹來平安
[00:25:38.000 --> 00:25:40.000]  充滿在哪裡?
[00:25:40.000 --> 00:25:46.000]  我有份幫忙建造的這個回望
[00:25:46.000 --> 00:25:51.000]  這是我們讀建造回望的經文
[00:25:51.000 --> 00:25:52.000]  我們需要留意
[00:25:52.000 --> 00:25:55.000]  第二件事
[00:25:55.000 --> 00:25:57.000]  回望不是聖殿
[00:25:57.000 --> 00:25:59.000]  它不是一座建築
[00:25:59.000 --> 00:26:00.000]  所以問第七
[00:26:00.000 --> 00:26:04.000]  第七章又告訴我們
[00:26:04.000 --> 00:26:07.000]  十二支派的首領
[00:26:07.000 --> 00:26:12.000]  他們商量奉獻禮物
[00:26:12.000 --> 00:26:14.000]  這一章的聖經很長
[00:26:14.000 --> 00:26:16.000]  一到八十八節
[00:26:16.000 --> 00:26:19.000]  又是一段重複很多的經文
[00:26:19.000 --> 00:26:22.000]  不過沒有《春安及記》重複得這麼細微
[00:26:22.000 --> 00:26:23.000]  都很詳細的
[00:26:23.000 --> 00:26:25.000]  那是奉獻徵信
[00:26:25.000 --> 00:26:28.000]  十二支派所奉獻的禮物
[00:26:28.000 --> 00:26:31.000]  完全一樣
[00:26:31.000 --> 00:26:33.000]  那用不用重複十二次?
[00:26:33.000 --> 00:26:35.000]  要啊
[00:26:35.000 --> 00:26:37.000]  因為這是交代
[00:26:37.000 --> 00:26:41.000]  沒有中間落格的奉獻徵信
[00:26:41.000 --> 00:26:44.000]  但是在十二支派奉獻
[00:26:44.000 --> 00:26:47.000]  每日一個支派之前
[00:26:47.000 --> 00:26:49.000]  首領主動
[00:26:49.000 --> 00:26:51.000]  十二個領袖
[00:26:51.000 --> 00:26:55.000]  他們奉獻了六輛篷車
[00:26:55.000 --> 00:26:57.000]  十二隻公牛
[00:26:57.000 --> 00:26:59.000]  做什麼呢?
[00:26:59.000 --> 00:27:01.000]  跟摩西說
[00:27:01.000 --> 00:27:05.000]  用來搬運回望的
[00:27:05.000 --> 00:27:07.000]  有沒有印象?
[00:27:07.000 --> 00:27:10.000]  不是每樣東西都放在車上
[00:27:10.000 --> 00:27:11.000]  你記得
[00:27:11.000 --> 00:27:16.000]  藥櫃不可以用牛車搬運的
[00:27:16.000 --> 00:27:18.000]  薩姆爾記大衛
[00:27:18.000 --> 00:27:20.000]  放了藥櫃在車上
[00:27:20.000 --> 00:27:22.000]  結果出事
[00:27:22.000 --> 00:27:23.000]  死人的
[00:27:23.000 --> 00:27:25.000]  哎呀 上帝這麼殘忍
[00:27:25.000 --> 00:27:27.000]  早就說了
[00:27:27.000 --> 00:27:29.000]  文素記已經說得很清楚
[00:27:29.000 --> 00:27:31.000]  摩西已經吩咐
[00:27:31.000 --> 00:27:34.000]  其中利美一個家族
[00:27:34.000 --> 00:27:36.000]  沒有分到一輛車
[00:27:36.000 --> 00:27:38.000]  沒有分到兩隻牛
[00:27:38.000 --> 00:27:40.000]  哎呀 奴役我們
[00:27:40.000 --> 00:27:43.000]  不是 你們是要抬藥櫃
[00:27:43.000 --> 00:27:45.000]  抬登台
[00:27:45.000 --> 00:27:47.000]  有些事不是亂來的
[00:27:47.000 --> 00:27:49.000]  聽上帝的吩咐
[00:27:49.000 --> 00:27:54.000]  但是這個車和牛的作用
[00:27:54.000 --> 00:27:57.000]  就是藥櫃也好
[00:27:57.000 --> 00:27:59.000]  會幕也好
[00:27:59.000 --> 00:28:02.000]  在西乃曠野十個月
[00:28:02.000 --> 00:28:07.000]  百姓一起聽從上帝的教導
[00:28:07.000 --> 00:28:13.000]  按著吩咐所建造出來的會幕
[00:28:13.000 --> 00:28:17.000]  從西乃經過三十八年
[00:28:17.000 --> 00:28:18.000]  曠野漂流
[00:28:18.000 --> 00:28:20.000]  進入了迦南
[00:28:20.000 --> 00:28:21.000]  我們不知道約書亞
[00:28:21.000 --> 00:28:23.000]  擺了會幕在哪裡
[00:28:23.000 --> 00:28:24.000]  沒有詳細 很清楚
[00:28:24.000 --> 00:28:26.000]  不過我們知道後來
[00:28:26.000 --> 00:28:32.000]  會幕在士羅薩姆爾的時候
[00:28:32.000 --> 00:28:34.000]  接著打仗
[00:28:34.000 --> 00:28:37.000]  被非利人擄走
[00:28:37.000 --> 00:28:39.000]  回到基列耶林
[00:28:39.000 --> 00:28:42.000]  最後未曾建好聖殿
[00:28:42.000 --> 00:28:44.000]  來到耶路撒冷
[00:28:44.000 --> 00:28:48.000]  這是一個歷史的事實
[00:28:48.000 --> 00:28:51.000]  哎呀 上帝漂泊
[00:28:51.000 --> 00:28:53.000]  很淒涼
[00:28:53.000 --> 00:28:55.000]  大衛也是這樣想
[00:28:55.000 --> 00:28:58.000]  我每晚有皇宮可以睡覺
[00:28:58.000 --> 00:29:02.000]  上帝還是住在帳幕裡
[00:29:02.000 --> 00:29:06.000]  如果我們記得
[00:29:06.000 --> 00:29:08.000]  列王記記載
[00:29:08.000 --> 00:29:11.000]  所羅門獻聖殿的時候
[00:29:11.000 --> 00:29:13.000]  他的祈禱
[00:29:13.000 --> 00:29:17.000]  聖殿不是神的居所
[00:29:17.000 --> 00:29:21.000]  你不是來這裡找上帝的
[00:29:21.000 --> 00:29:23.000]  上帝無所不在
[00:29:23.000 --> 00:29:28.000]  上帝和我們同在
[00:29:28.000 --> 00:29:35.000]  所以西乃不是一個聖地
[00:29:35.000 --> 00:29:39.000]  每年好像麥加一樣
[00:29:39.000 --> 00:29:42.000]  一個好的穆斯林一生
[00:29:42.000 --> 00:29:44.000]  要去一次朝聖
[00:29:44.000 --> 00:29:46.000]  你去過沒有
[00:29:46.000 --> 00:29:48.000]  香港有些弟兄告訴我
[00:29:48.000 --> 00:29:50.000]  我去約旦河洗禮
[00:29:50.000 --> 00:29:52.000]  我幾乎想問
[00:29:52.000 --> 00:29:54.000]  是不是天堂排隊
[00:29:54.000 --> 00:29:58.000]  有一個快一點的隊伍
[00:29:58.000 --> 00:30:00.000]  不用排隊了
[00:30:00.000 --> 00:30:03.000]  沒有聖地這回事
[00:30:03.000 --> 00:30:07.000]  西乃其實沒有人知道在哪裡
[00:30:07.000 --> 00:30:09.000]  我去過
[00:30:09.000 --> 00:30:11.000]  你知不知道你被人騙了
[00:30:11.000 --> 00:30:13.000]  他不是故意騙你
[00:30:13.000 --> 00:30:15.000]  不過如果你追問下去
[00:30:15.000 --> 00:30:18.000]  導遊會說我們去一個
[00:30:18.000 --> 00:30:21.000]  很像西乃的地方
[00:30:21.000 --> 00:30:24.000]  讓你感受一下
[00:30:24.000 --> 00:30:26.000]  是什麼環境
[00:30:26.000 --> 00:30:30.000]  沒有人知道西乃在哪裡
[00:30:30.000 --> 00:30:32.000]  西乃不是一個
[00:30:32.000 --> 00:30:34.000]  上帝在那裡
[00:30:34.000 --> 00:30:36.000]  我們去朝聖
[00:30:36.000 --> 00:30:39.000]  接近一些插頭柱香
[00:30:39.000 --> 00:30:42.000]  這是民間宗教信仰
[00:30:42.000 --> 00:30:46.000]  這不是獨一的真神
[00:30:46.000 --> 00:30:50.000]  教導他的百姓
[00:30:50.000 --> 00:30:52.000]  從頭一天開始
[00:30:52.000 --> 00:30:55.000]  上帝和他的百姓立約之後
[00:30:55.000 --> 00:30:57.000]  不是吩咐他們
[00:30:57.000 --> 00:30:59.000]  年年你們要組團
[00:30:59.000 --> 00:31:01.000]  回來西乃山
[00:31:01.000 --> 00:31:04.000]  在這裏敬拜我
[00:31:04.000 --> 00:31:06.000]  不是
[00:31:06.000 --> 00:31:11.000]  回望剛剛相反
[00:31:11.000 --> 00:31:16.000]  回望是陪同百姓
[00:31:16.000 --> 00:31:23.000]  一起從西乃入迦南
[00:31:23.000 --> 00:31:28.000]  直到王國的時期
[00:31:28.000 --> 00:31:31.000]  沒有聖地的
[00:31:31.000 --> 00:31:38.000]  就算去到耶路撒冷的聖殿
[00:31:38.000 --> 00:31:40.000]  焦點
[00:31:40.000 --> 00:31:42.000]  以塞亞書是這樣說
[00:31:42.000 --> 00:31:45.000]  主耶穌結證聖殿的時候
[00:31:45.000 --> 00:31:47.000]  也是這樣說
[00:31:47.000 --> 00:31:53.000]  我的殿是萬民禱告的殿
[00:31:53.000 --> 00:31:56.000]  開放的
[00:31:56.000 --> 00:32:00.000]  那也要去才上帝聽祈禱
[00:32:00.000 --> 00:32:05.000]  那你就連猶太會堂都不如了
[00:32:05.000 --> 00:32:09.000]  你知道猶太會堂到今天
[00:32:09.000 --> 00:32:11.000]  沒有聖殿
[00:32:11.000 --> 00:32:15.000]  你知道他們在會堂祈禱
[00:32:15.000 --> 00:32:18.000]  你知道他們
[00:32:18.000 --> 00:32:23.000]  是會堂安息日的祈禱
[00:32:23.000 --> 00:32:32.000]  就是等同在耶路撒冷聖殿獻祭一樣
[00:32:32.000 --> 00:32:36.000]  會堂不只是限在耶路撒冷
[00:32:36.000 --> 00:32:38.000]  全世界都有
[00:32:38.000 --> 00:32:40.000]  你知道香港也有嗎
[00:32:40.000 --> 00:32:42.000]  你不知道在哪裡嗎
[00:32:42.000 --> 00:32:43.000]  不關我的事
[00:32:43.000 --> 00:32:45.000]  我只認識廣恩
[00:32:45.000 --> 00:32:48.000]  諾便神道
[00:32:48.000 --> 00:32:49.000]  不止的
[00:32:49.000 --> 00:32:52.000]  其實有幾間會堂
[00:32:52.000 --> 00:32:53.000]  用不著這麼多嗎
[00:32:53.000 --> 00:32:55.000]  祈禱嘛
[00:32:55.000 --> 00:33:00.000]  大家來到向上帝祈禱的地方
[00:33:00.000 --> 00:33:03.000]  不是一個聖地
[00:33:03.000 --> 00:33:09.000]  只是去那裡才有用
[00:33:09.000 --> 00:33:14.000]  所以這很重要
[00:33:14.000 --> 00:33:21.000]  我帶了耶路撒冷教會的十字架
[00:33:21.000 --> 00:33:25.000]  這是我在百里行聖經學校買的
[00:33:25.000 --> 00:33:27.000]  一個紀念品
[00:33:27.000 --> 00:33:28.000]  很小的
[00:33:28.000 --> 00:33:31.000]  所以我要用powerpoint拍出來
[00:33:31.000 --> 00:33:33.000]  看不看得清楚
[00:33:33.000 --> 00:33:34.000]  我跌爛了
[00:33:34.000 --> 00:33:36.000]  所以有些膠紙痕在黏著
[00:33:36.000 --> 00:33:38.000]  它也是坎的
[00:33:38.000 --> 00:33:41.000]  不是一塊木雕刻出來的
[00:33:41.000 --> 00:33:43.000]  特別的地方是
[00:33:43.000 --> 00:33:46.000]  耶路撒冷教會的十字架
[00:33:46.000 --> 00:33:49.000]  是五個十字架
[00:33:49.000 --> 00:33:52.000]  不是一個十字架
[00:33:52.000 --> 00:33:55.000]  耶穌身邊最多只有兩個強盜
[00:33:55.000 --> 00:33:56.000]  三個十字架
[00:33:56.000 --> 00:33:57.000]  二端
[00:33:57.000 --> 00:33:59.000]  耶路撒冷教會
[00:33:59.000 --> 00:34:01.000]  這麼快說它是二端
[00:34:01.000 --> 00:34:03.000]  Mother Church
[00:34:03.000 --> 00:34:07.000]  所有教會都是耶路撒冷教會開始
[00:34:07.000 --> 00:34:09.000]  這個十字架很有意思
[00:34:09.000 --> 00:34:10.000]  沒錯
[00:34:10.000 --> 00:34:13.000]  它的十字架是用四方形做的
[00:34:13.000 --> 00:34:15.000]  十字架有很多形狀
[00:34:15.000 --> 00:34:18.000]  不只是我們熟悉的那種形狀
[00:34:18.000 --> 00:34:20.000]  但它特別的地方就是
[00:34:20.000 --> 00:34:23.000]  在四方形的四個空間
[00:34:23.000 --> 00:34:26.000]  它多放了四個十字架
[00:34:26.000 --> 00:34:30.000]  如果中間這個十字架代表耶路撒冷教會
[00:34:30.000 --> 00:34:33.000]  你明白其他四個十字架代表什麼嗎?
[00:34:33.000 --> 00:34:35.000]  不熟悉了
[00:34:35.000 --> 00:34:39.000]  我們極其量是讀新舊約聖經
[00:34:39.000 --> 00:34:44.000]  我懂得出埃及記已經很好了
[00:34:44.000 --> 00:34:46.000]  教會歷史我們沒有印象
[00:34:46.000 --> 00:34:49.000]  懷仁教會從《使徒行傳》
[00:34:49.000 --> 00:34:52.000]  從《保羅書信》就跳到今天
[00:34:52.000 --> 00:34:55.000]  中間二千年沒有事情發生過
[00:34:55.000 --> 00:34:57.000]  很多事情發生
[00:34:57.000 --> 00:35:03.000]  四個十字架就代表耶路撒冷教會
[00:35:03.000 --> 00:35:09.000]  四個宣教成立的教會
[00:35:09.000 --> 00:35:12.000]  第一個安提厄
[00:35:12.000 --> 00:35:14.000]  你在《使徒行傳》也讀過了
[00:35:14.000 --> 00:35:16.000]  敘利亞 今天的敘利亞
[00:35:16.000 --> 00:35:21.000]  第二個亞歷山大 埃及
[00:35:21.000 --> 00:35:24.000]  埃及有教會的 古教會
[00:35:24.000 --> 00:35:25.000]  Coptic Church
[00:35:25.000 --> 00:35:27.000]  到今天二千年來
[00:35:27.000 --> 00:35:29.000]  在阿拉伯的世界
[00:35:29.000 --> 00:35:32.000]  二千五百萬的基督徒
[00:35:32.000 --> 00:35:36.000]  從來沒有生活過在基督教的政權之下
[00:35:36.000 --> 00:35:42.000]  但是他們是很有活力的教會
[00:35:42.000 --> 00:35:46.000]  第二個十字架 埃及 亞歷山大
[00:35:46.000 --> 00:35:51.000]  第三 羅馬 保羅去到羅馬
[00:35:51.000 --> 00:35:58.000]  西方拉丁教會所熟悉的羅馬教會
[00:35:58.000 --> 00:35:59.000]  還有第四個
[00:35:59.000 --> 00:36:02.000]  我去年也去過了
[00:36:02.000 --> 00:36:06.000]  康士坦丁堡 當年的說法
[00:36:06.000 --> 00:36:10.000]  今天是土耳其的城市
[00:36:10.000 --> 00:36:15.000]  橫跨亞洲 歐洲 很有歷史的
[00:36:15.000 --> 00:36:18.000]  去到真是教會的歷史
[00:36:18.000 --> 00:36:20.000]  二千年來
[00:36:20.000 --> 00:36:25.000]  Constantinople東羅馬帝國的首都
[00:36:25.000 --> 00:36:30.000]  原來和西羅馬帝國的羅馬
[00:36:30.000 --> 00:36:33.000]  一樣有這麼多歷史
[00:36:33.000 --> 00:36:35.000]  很精彩
[00:36:35.000 --> 00:36:40.000]  四個教會都是耶路撒冷教會
[00:36:40.000 --> 00:36:42.000]  不是分裂出去
[00:36:42.000 --> 00:36:44.000]  是宣教
[00:36:44.000 --> 00:36:48.000]  碧白臨道 四行傳 八章四節
[00:36:48.000 --> 00:36:53.000]  分散的人往各處去傳道
[00:36:53.000 --> 00:37:00.000]  為什麼耶路撒冷教會要這樣設計十字架呢?
[00:37:00.000 --> 00:37:02.000]  很有創意
[00:37:02.000 --> 00:37:04.000]  其實這是歷史
[00:37:04.000 --> 00:37:08.000]  如果只有耶路撒冷教會
[00:37:08.000 --> 00:37:12.000]  大家也明白主後七十年
[00:37:12.000 --> 00:37:16.000]  耶路撒冷被羅馬軍隊毀滅
[00:37:16.000 --> 00:37:19.000]  聖殿又被拆毀
[00:37:19.000 --> 00:37:22.000]  又來亡國被擄
[00:37:22.000 --> 00:37:25.000]  沒有國家可以亡 也沒有被擄
[00:37:25.000 --> 00:37:33.000]  只是耶路撒冷變成一個荒涼的遺跡
[00:37:33.000 --> 00:37:36.000]  如果教會只是停在耶路撒冷
[00:37:36.000 --> 00:37:40.000]  每年信耶穌的外邦人都要去耶路撒冷
[00:37:40.000 --> 00:37:45.000]  七十年之後就再沒有耶路撒冷教會了
[00:37:45.000 --> 00:37:48.000]  為什麼今天有廣恩堂呢?
[00:37:48.000 --> 00:37:50.000]  因為有宣導會
[00:37:50.000 --> 00:37:52.000]  為什麼有宣導會呢?
[00:37:52.000 --> 00:37:54.000]  因為有長老會
[00:37:54.000 --> 00:37:56.000]  孫信博士是長老會的牧師
[00:37:56.000 --> 00:37:58.000]  為什麼有長老會呢?
[00:37:58.000 --> 00:38:00.000]  因為有加爾文
[00:38:00.000 --> 00:38:02.000]  有歐洲的改革運動
[00:38:02.000 --> 00:38:04.000]  為什麼有歐洲的教會呢?
[00:38:04.000 --> 00:38:06.000]  羅馬教會
[00:38:06.000 --> 00:38:08.000]  你追上去 記得嗎?
[00:38:08.000 --> 00:38:11.000]  這是教會歷史
[00:38:11.000 --> 00:38:15.000]  上帝的恩典 上帝的福音
[00:38:15.000 --> 00:38:19.000]  不是聚在一個地方
[00:38:19.000 --> 00:38:25.000]  全世界的人都只是來這裡才最接近上帝
[00:38:25.000 --> 00:38:32.000]  所以不要以為退休去到山上
[00:38:32.000 --> 00:38:37.000]  很寧靜的地方就接近上帝
[00:38:37.000 --> 00:38:40.000]  又是民間宗教迷信
[00:38:40.000 --> 00:38:42.000]  聖經不是這樣說的
[00:38:42.000 --> 00:38:47.000]  上帝是在祂的百姓中間
[00:38:47.000 --> 00:38:53.000]  祂的百姓從西乃到曠野
[00:38:53.000 --> 00:38:56.000]  進入了迦南回望
[00:38:56.000 --> 00:39:00.000]  一路用十二隻公牛
[00:39:00.000 --> 00:39:06.000]  六輛篷車載著一起去
[00:39:06.000 --> 00:39:09.000]  每一次搭起帳幕
[00:39:09.000 --> 00:39:16.000]  神的榮耀在祂的百姓中間
[00:39:16.000 --> 00:39:19.000]  不是上帝在不在
[00:39:19.000 --> 00:39:22.000]  是我們在不在
[00:39:22.000 --> 00:39:28.000]  還是我們隔著Zoom來看上帝的榮光
[00:39:28.000 --> 00:39:32.000]  袖手旁觀 保持安全距離
[00:39:32.000 --> 00:39:34.000]  小心啊 小心啊
[00:39:34.000 --> 00:39:39.000]  這是說明你要明白神的榮耀
[00:39:39.000 --> 00:39:42.000]  你要認識神的榮耀
[00:39:42.000 --> 00:39:45.000]  從聖經開始
[00:39:45.000 --> 00:39:53.000]  從出埃及記最早的歷史開始
[00:39:53.000 --> 00:39:57.000]  新約聖經也很清楚告訴我們
[00:39:57.000 --> 00:40:00.000]  道成為肉身
[00:40:00.000 --> 00:40:04.000]  耶穌基督住在我們中間
[00:40:04.000 --> 00:40:07.000]  讀過神學的人
[00:40:07.000 --> 00:40:10.000]  同學 校友都一定記得住字
[00:40:10.000 --> 00:40:13.000]  和出埃及記上帝吩咐
[00:40:13.000 --> 00:40:15.000]  你們為我做一個聖所
[00:40:15.000 --> 00:40:17.000]  使我可以住在你們中間
[00:40:17.000 --> 00:40:19.000]  是同一個字
[00:40:19.000 --> 00:40:21.000]  那個不是說住屋
[00:40:21.000 --> 00:40:23.000]  神沒有屋企的
[00:40:23.000 --> 00:40:26.000]  是天上的天上
[00:40:26.000 --> 00:40:28.000]  且不夠祂做寶座
[00:40:28.000 --> 00:40:33.000]  這個住字原來是搭一個將王的動詞
[00:40:33.000 --> 00:40:36.000]  Mishkan的動詞 很有意思的
[00:40:36.000 --> 00:40:38.000]  耶穌基督來到我們中間
[00:40:38.000 --> 00:40:44.000]  但是祂是有因典有真理
[00:40:44.000 --> 00:40:46.000]  而約翰說
[00:40:46.000 --> 00:40:51.000]  祂的榮光 負獨生子的榮光
[00:40:51.000 --> 00:40:54.000]  是我們見過的
[00:40:54.000 --> 00:41:01.000]  明白那個一脈相承的教導嗎?
[00:41:01.000 --> 00:41:04.000]  認識神的榮光
[00:41:04.000 --> 00:41:06.000]  不用看異象
[00:41:06.000 --> 00:41:08.000]  今天還要說
[00:41:08.000 --> 00:41:10.000]  我拍到一張照片回來
[00:41:10.000 --> 00:41:12.000]  很漂亮啊 長雲啊
[00:41:12.000 --> 00:41:14.000]  嘩 上帝出現了
[00:41:14.000 --> 00:41:17.000]  不是的 不是的 不是的
[00:41:17.000 --> 00:41:23.000]  我們仍然停留在民間宗教的迷信當中
[00:41:23.000 --> 00:41:25.000]  聖經的教導
[00:41:25.000 --> 00:41:27.000]  上帝吩咐他的百姓
[00:41:27.000 --> 00:41:29.000]  一起參與 聽話
[00:41:29.000 --> 00:41:31.000]  不要自作主張
[00:41:31.000 --> 00:41:33.000]  當我們信服上帝
[00:41:33.000 --> 00:41:35.000]  當我們一起去到哪一處
[00:41:35.000 --> 00:41:36.000]  耶穌都說過
[00:41:36.000 --> 00:41:39.000]  兩三個人祈禱
[00:41:39.000 --> 00:41:43.000]  我就在他們中間
[00:41:43.000 --> 00:41:44.000]  那個只是小組
[00:41:44.000 --> 00:41:46.000]  要翻崇拜
[00:41:46.000 --> 00:41:49.000]  還要二十週年坐在一起
[00:41:49.000 --> 00:41:51.000]  拍一張全體照片
[00:41:51.000 --> 00:41:53.000]  才是榮耀
[00:41:53.000 --> 00:41:54.000]  你又搞錯了
[00:41:54.000 --> 00:41:55.000]  行不行?
[00:41:55.000 --> 00:41:57.000]  要這樣說才明白
[00:41:57.000 --> 00:41:58.000]  不是說一切不重要
[00:41:58.000 --> 00:41:59.000]  重要
[00:41:59.000 --> 00:42:00.000]  不過小組
[00:42:00.000 --> 00:42:02.000]  今天有一半人病了
[00:42:02.000 --> 00:42:04.000]  只有兩三個人
[00:42:04.000 --> 00:42:05.000]  讀一下馬太福音
[00:42:05.000 --> 00:42:06.000]  主耶穌說
[00:42:06.000 --> 00:42:08.000]  我就在你們中間
[00:42:08.000 --> 00:42:12.000]  神的榮光 負獨生子的榮光
[00:42:12.000 --> 00:42:17.000]  這是《春海及記》開始的教導
[00:42:17.000 --> 00:42:19.000]  你說最後那一章
[00:42:19.000 --> 00:42:21.000]  是 《春海及記》開始
[00:42:21.000 --> 00:42:24.000]  我們才進入五經裡面第二卷書
[00:42:24.000 --> 00:42:26.000]  教導百姓
[00:42:26.000 --> 00:42:31.000]  怎樣認識上帝的榮耀
[00:42:31.000 --> 00:42:34.000]  下一堂我們再明白
[00:42:34.000 --> 00:42:37.000]  因點真理
[00:42:37.000 --> 00:42:40.000]  才是神的榮耀
[00:42:40.000 --> 00:42:45.000]  不是神話裡的情節
[00:42:45.000 --> 00:42:49.000]  上帝出現的情景
[00:42:49.000 --> 00:42:51.000]  要回到聖經裡看
[00:42:51.000 --> 00:42:53.000]  如果不回到聖經裡看
[00:42:53.000 --> 00:42:57.000]  我們總有自己創意的想像
[00:42:57.000 --> 00:43:00.000]  很多加鹽加醋的
[00:43:00.000 --> 00:43:01.000]  說到似層層
[00:43:01.000 --> 00:43:04.000]  我見異象你還不信?
[00:43:04.000 --> 00:43:05.000]  不是不信
[00:43:05.000 --> 00:43:06.000]  是不信你
[00:43:06.000 --> 00:43:08.000]  分不分得到?
[00:43:08.000 --> 00:43:09.000]  我信上帝
[00:43:09.000 --> 00:43:11.000]  全能的父
[00:43:11.000 --> 00:43:13.000]  創造天地的主
[00:43:13.000 --> 00:43:15.000]  我信我主耶穌基督
[00:43:15.000 --> 00:43:17.000]  我信的不是你
[00:43:17.000 --> 00:43:19.000]  我信的是聖經
[00:43:19.000 --> 00:43:21.000]  可以嗎?
[00:43:21.000 --> 00:43:24.000]  我們希望能夠謙卑
[00:43:24.000 --> 00:43:27.000]  來到主的根前
[00:43:27.000 --> 00:43:30.000]  從《春海及記》我們明白
[00:43:30.000 --> 00:43:34.000]  原來神的榮耀在我們中間
[00:43:34.000 --> 00:43:37.000]  不需要完美的
[00:43:37.000 --> 00:43:42.000]  曠野所造的回望有多完美
[00:43:42.000 --> 00:43:44.000]  但是一針一線
[00:43:44.000 --> 00:43:46.000]  一手一腳
[00:43:46.000 --> 00:43:48.000]  大家都有份的
[00:43:48.000 --> 00:43:51.000]  教會有多完美
[00:43:51.000 --> 00:43:53.000]  不完美的
[00:43:53.000 --> 00:43:55.000]  明白嗎?
[00:43:55.000 --> 00:43:57.000]  我要找一間完美的教會
[00:43:57.000 --> 00:43:59.000]  不吵架的
[00:43:59.000 --> 00:44:00.000]  沒有的
[00:44:00.000 --> 00:44:01.000]  保羅怎麼說
[00:44:01.000 --> 00:44:02.000]  我經常重複
[00:44:02.000 --> 00:44:05.000]  保羅說基督的身體
[00:44:05.000 --> 00:44:09.000]  有眼、有手、有腳
[00:44:09.000 --> 00:44:12.000]  不能眼對腳說
[00:44:12.000 --> 00:44:15.000]  我不需要你
[00:44:15.000 --> 00:44:19.000]  開會大家都是眼很快樂的
[00:44:19.000 --> 00:44:21.000]  十年計劃
[00:44:21.000 --> 00:44:22.000]  但腳呢?
[00:44:22.000 --> 00:44:24.000]  腳不是用來看東西的
[00:44:24.000 --> 00:44:26.000]  是用來踏實地的
[00:44:26.000 --> 00:44:30.000]  所以眼和腳一定吵架
[00:44:30.000 --> 00:44:31.000]  不吵架的
[00:44:31.000 --> 00:44:33.000]  全身都是眼
[00:44:33.000 --> 00:44:35.000]  那不是基督的身體
[00:44:35.000 --> 00:44:37.000]  那不是教會
[00:44:37.000 --> 00:44:40.000]  那是政黨
[00:44:40.000 --> 00:44:42.000]  那是同溫層
[00:44:42.000 --> 00:44:45.000]  那是圍爐取暖
[00:44:45.000 --> 00:44:48.000]  現在TikTok還是小紅書
[00:44:48.000 --> 00:44:49.000]  連在一起
[00:44:49.000 --> 00:44:50.000]  不是的
[00:44:50.000 --> 00:44:52.000]  教會不是這樣的
[00:44:52.000 --> 00:44:53.000]  教會就是一個
[00:44:53.000 --> 00:44:55.000]  大家來到神的面前
[00:44:55.000 --> 00:44:57.000]  學習、信服、進行
[00:44:57.000 --> 00:45:00.000]  你看看在起會幕的過程當中
[00:45:00.000 --> 00:45:04.000]  竟然會出現這麼大件事
[00:45:04.000 --> 00:45:06.000]  都可以的
[00:45:06.000 --> 00:45:08.000]  《昌海禽記》就是這樣記載
[00:45:08.000 --> 00:45:09.000]  四個段落
[00:45:09.000 --> 00:45:10.000]  記得嗎?
[00:45:10.000 --> 00:45:12.000]  25章到40章
[00:45:12.000 --> 00:45:14.000]  很有意思的經文
[00:45:14.000 --> 00:45:19.000]  幫助我們踏入新的一年
[00:45:19.000 --> 00:45:26.000]  我們怎樣來迎見神的榮耀
[00:45:26.000 --> 00:45:28.000]  在我們廣恩當中
[00:45:28.000 --> 00:45:33.000]  我們同心低頭祈禱
[00:45:33.000 --> 00:45:35.000]  多謝主耶穌
[00:45:35.000 --> 00:45:39.000]  祢來到這個世界
[00:45:39.000 --> 00:45:41.000]  成為人
[00:45:41.000 --> 00:45:44.000]  並且成為奴隸
[00:45:44.000 --> 00:45:49.000]  且死在十字架上
[00:45:49.000 --> 00:45:52.000]  但是就是在十字架上
[00:45:52.000 --> 00:45:57.000]  祢榮耀父神
[00:45:57.000 --> 00:46:05.000]  亦都是父神榮耀祂的兒子的時候
[00:46:05.000 --> 00:46:07.000]  多謝祢告訴我們
[00:46:07.000 --> 00:46:11.000]  原來我們需要學習
[00:46:11.000 --> 00:46:16.000]  是怎樣去見到祢的榮耀
[00:46:16.000 --> 00:46:20.000]  不是在我們自己的想像當中
[00:46:20.000 --> 00:46:24.000]  不是在我們的傳統當中
[00:46:24.000 --> 00:46:26.000]  而是在祢的說話裏面
[00:46:26.000 --> 00:46:30.000]  多謝祢留下聖經在我們的手
[00:46:30.000 --> 00:46:33.000]  使我們可以學習明白遵行
[00:46:33.000 --> 00:46:36.000]  並且得到自由
[00:46:36.000 --> 00:46:40.000]  可以快跑跟從我們的主
[00:46:40.000 --> 00:46:41.000]  誰聽我們的祈禱
[00:46:41.000 --> 00:46:43.000]  奉耶穌基督的聖名
[00:46:43.000 --> 00:46:45.000]  求阿們
[00:46:46.000 --> 00:46:48.000]  多謝主耶穌基督的聖名
[00:46:48.000 --> 00:46:50.000]  求阿們
[00:46:50.000 --> 00:46:52.000]  多謝主耶穌基督的聖名
[00:46:52.000 --> 00:46:54.000]  求阿們
[00:46:54.000 --> 00:46:56.000]  多謝主耶穌基督的聖名
[00:46:56.000 --> 00:46:58.000]  求阿們
[00:46:58.000 --> 00:47:00.000]  多謝主耶穌基督的聖名
[00:47:00.000 --> 00:47:02.000]  求阿們
[00:47:02.000 --> 00:47:05.000]  (字幕由 Amara.org 社群提供)

