
[00:00:00.000 --> 00:00:14.000]  靚節目早晨,61週年唐慶,好像跟去年60週年唐慶很快趣又一年,時間真的很快
[00:20:08.000 --> 00:20:10.000]  我們過去一直都有做
[00:20:10.000 --> 00:20:14.000]  劉華生士工就是在校園全契
[00:20:14.000 --> 00:20:17.000]  有學園全契會學生團聚
[00:20:17.000 --> 00:20:19.000]  這些學生在中國來
[00:20:19.000 --> 00:20:21.000]  大部分沒有聽過福音
[00:20:21.000 --> 00:20:24.000]  透過學園全契會
[00:20:24.000 --> 00:20:26.000]  我們有弟兄姊妹在那裡侍奉
[00:20:26.000 --> 00:20:28.000]  接觸這些劉華生
[00:20:28.000 --> 00:20:29.000]  帶他們順著
[00:20:29.000 --> 00:20:31.000]  順著之後他們會聽到福音
[00:20:31.000 --> 00:20:33.000]  帶回他們原居地
[00:20:33.000 --> 00:20:35.000]  回到中國
[00:20:35.000 --> 00:20:38.000]  這也是一種我們的逆向宣教
[00:20:38.000 --> 00:20:43.000]  地極的宣教我們派人出去
[00:20:43.000 --> 00:20:44.000]  我們有熟悉的
[00:20:44.000 --> 00:20:47.000]  立言會的姊妹任玉明
[00:20:47.000 --> 00:20:50.000]  在幾晚都拿出來
[00:20:50.000 --> 00:20:53.000]  幫當地起教會
[00:20:53.000 --> 00:20:56.000]  幫當地幫了十元錢去讀書
[00:20:56.000 --> 00:20:59.000]  照顧他們
[00:20:59.000 --> 00:21:01.000]  所以我們發現其實
[00:21:01.000 --> 00:21:03.000]  如果要做是可以做
[00:21:03.000 --> 00:21:07.000]  一個姊妹她都可以做很多的事情
[00:21:07.000 --> 00:21:10.000]  我們熟悉的Carrie, Brian
[00:21:10.000 --> 00:21:12.000]  在泰國的清潔工作
[00:21:12.000 --> 00:21:14.000]  利用他們的專業
[00:21:14.000 --> 00:21:16.000]  我們經常都會去祈禱
[00:21:16.000 --> 00:21:17.000]  我們去探訪她
[00:21:17.000 --> 00:21:19.000]  短宣去探訪她認識她
[00:21:19.000 --> 00:21:21.000]  是不是很豐富
[00:21:21.000 --> 00:21:23.000]  我覺得很豐富的
[00:21:23.000 --> 00:21:24.000]  這個福音很豐富
[00:21:24.000 --> 00:21:25.000]  我們要去動員
[00:21:25.000 --> 00:21:26.000]  我們了解
[00:21:26.000 --> 00:21:28.000]  看誰是屬於我們
[00:21:28.000 --> 00:21:29.000]  有份參與的
[00:21:29.000 --> 00:21:30.000]  很豐富的
[00:21:30.000 --> 00:21:33.000]  很多
[00:21:33.000 --> 00:21:37.000]  最後年輕人宣教
[00:21:37.000 --> 00:21:39.000]  這個是普世的問題
[00:21:39.000 --> 00:21:43.000]  因為年輕人離開教會
[00:21:43.000 --> 00:21:47.000]  速度是很快
[00:21:47.000 --> 00:21:49.000]  南韓在這個世界
[00:21:49.000 --> 00:21:53.000]  基督徒可以說比例很高
[00:21:53.000 --> 00:21:55.000]  30%
[00:21:55.000 --> 00:21:58.000]  南韓有統計2005年
[00:21:58.000 --> 00:22:00.000]  當時不信教的人
[00:22:00.000 --> 00:22:03.000]  有47%非基督徒
[00:22:03.000 --> 00:22:05.000]  但是2015年
[00:22:05.000 --> 00:22:07.000]  已經變成56%
[00:22:07.000 --> 00:22:10.000]  即是多了7%
[00:22:10.000 --> 00:22:12.000]  而這7%不信耶穌的人
[00:22:12.000 --> 00:22:13.000]  是什麼人呢
[00:22:13.000 --> 00:22:16.000]  大部分是年輕人
[00:22:16.000 --> 00:22:19.000]  因為在2005年
[00:22:19.000 --> 00:22:20.000]  20多歲的年輕人
[00:22:20.000 --> 00:22:22.000]  有46%信教
[00:22:22.000 --> 00:22:24.000]  但是2015年
[00:22:24.000 --> 00:22:25.000]  只剩30%
[00:22:25.000 --> 00:22:27.000]  年輕人流失
[00:22:27.000 --> 00:22:29.000]  是今天的教會
[00:22:29.000 --> 00:22:30.000]  一定要面對
[00:22:30.000 --> 00:22:33.000]  年輕人離開教會
[00:22:33.000 --> 00:22:35.000]  有什麼原因
[00:22:35.000 --> 00:22:39.000]  香港年輕人宣教
[00:22:39.000 --> 00:22:41.000]  我們首要做
[00:22:41.000 --> 00:22:44.000]  在2004年到2005年
[00:22:44.000 --> 00:22:46.000]  當時的統計
[00:22:46.000 --> 00:22:49.000]  這是2010年香港青年統計資料
[00:22:49.000 --> 00:22:50.000]  是政府的
[00:22:50.000 --> 00:22:53.000]  是香港政府發的
[00:22:53.000 --> 00:22:57.000]  在2004年到2005年
[00:22:57.000 --> 00:22:59.000]  當時15到20歲的青年
[00:22:59.000 --> 00:23:02.000]  參加的組織
[00:23:02.000 --> 00:23:06.000]  基督教比所有都高
[00:23:06.000 --> 00:23:09.000]  是17.3%
[00:23:09.000 --> 00:23:11.000]  而第二高的是什麼
[00:23:11.000 --> 00:23:13.000]  是16%
[00:23:13.000 --> 00:23:15.000]  在過去十個月
[00:23:15.000 --> 00:23:17.000]  參與簽名運動
[00:23:17.000 --> 00:23:20.000]  集會遊行示威活動等等
[00:23:20.000 --> 00:23:22.000]  是16%
[00:23:22.000 --> 00:23:24.000]  但參與教會宗教組織
[00:23:24.000 --> 00:23:26.000]  當然這個不是單單基督教
[00:23:26.000 --> 00:23:27.000]  天主教、佛教
[00:23:27.000 --> 00:23:29.000]  即是有關宗教的組織
[00:23:29.000 --> 00:23:32.000]  是有17.3%
[00:23:32.000 --> 00:23:36.000]  其實數字很高
[00:23:36.000 --> 00:23:38.000]  比參與遊行示威人還要多
[00:23:38.000 --> 00:23:42.000]  如果比較來說
[00:23:42.000 --> 00:23:45.000]  但教會更新運動在2014年
[00:23:45.000 --> 00:23:48.000]  普查就有另一個數字
[00:23:48.000 --> 00:23:50.000]  這個是基督教的
[00:23:50.000 --> 00:23:53.000]  青少年崇拜的人數在2009年
[00:23:53.000 --> 00:23:57.000]  青少年是24歲以下
[00:23:57.000 --> 00:24:05.000]  2009年是有24,852人
[00:24:05.000 --> 00:24:07.000]  但到了2014年
[00:24:07.000 --> 00:24:10.000]  短短五年
[00:24:10.000 --> 00:24:14.000]  跌到17,121人
[00:24:14.000 --> 00:24:16.000]  即是短短五年
[00:24:16.000 --> 00:24:20.000]  總共有7000人
[00:24:20.000 --> 00:24:22.000]  沒有參與教會崇拜
[00:24:22.000 --> 00:24:24.000]  這個數字很可怕
[00:24:24.000 --> 00:24:25.000]  五年裏面
[00:24:25.000 --> 00:24:28.000]  由24,000人跌到17,000人
[00:24:28.000 --> 00:24:30.000]  而青少年崇拜
[00:24:30.000 --> 00:24:33.000]  也是2009年到2014年
[00:24:33.000 --> 00:24:35.000]  2014年還沒有佔中
[00:24:35.000 --> 00:24:37.000]  所以不要賴它
[00:24:37.000 --> 00:24:39.000]  是不關事的
[00:24:39.000 --> 00:24:42.000]  2014年很正常
[00:24:42.000 --> 00:24:44.000]  青少年崇拜的唐字
[00:24:44.000 --> 00:24:47.000]  即是有多少個青少年崇拜
[00:24:47.000 --> 00:24:54.000]  2009年全教會有483次
[00:24:54.000 --> 00:24:58.000]  到了2014年
[00:24:58.000 --> 00:25:01.000]  跌到454
[00:25:01.000 --> 00:25:02.000]  不單止人數少
[00:25:02.000 --> 00:25:05.000]  連青少年崇拜都結束了
[00:25:05.000 --> 00:25:09.000]  少了差不多30堂
[00:25:09.000 --> 00:25:11.000]  這個數字是講什麼呢
[00:25:11.000 --> 00:25:13.000]  這個數字就是說
[00:25:13.000 --> 00:25:15.000]  城市宣教
[00:25:15.000 --> 00:25:17.000]  在這一代裏面
[00:25:17.000 --> 00:25:18.000]  有一個很大挑戰
[00:25:18.000 --> 00:25:20.000]  除了印傭
[00:25:20.000 --> 00:25:21.000]  南亞
[00:25:21.000 --> 00:25:24.000]  海外地區的人
[00:25:24.000 --> 00:25:26.000]  或者是基層
[00:25:26.000 --> 00:25:27.000]  或者很多很多
[00:25:27.000 --> 00:25:28.000]  我們講很多這些
[00:25:28.000 --> 00:25:32.000]  原來有一個很重要的青少年
[00:25:32.000 --> 00:25:33.000]  我們的兒女
[00:25:33.000 --> 00:25:35.000]  下一代
[00:25:35.000 --> 00:25:36.000]  學生
[00:25:36.000 --> 00:25:38.000]  現在青少年人
[00:25:38.000 --> 00:25:41.000]  這個是教會要做
[00:25:41.000 --> 00:25:43.000]  我不反對教會做老人工作
[00:25:43.000 --> 00:25:45.000]  我不反對教會做家庭工作
[00:25:45.000 --> 00:25:48.000]  如果青少年工作不做好
[00:25:48.000 --> 00:25:50.000]  再過十年
[00:25:50.000 --> 00:25:52.000]  教會就沒有年青人
[00:25:52.000 --> 00:25:53.000]  就沒有家庭
[00:25:53.000 --> 00:25:54.000]  再過30年
[00:25:54.000 --> 00:25:55.000]  教會就沒有老人家
[00:25:55.000 --> 00:25:56.000]  是不是
[00:25:56.000 --> 00:25:58.000]  所以這個數字很重要
[00:25:58.000 --> 00:26:00.000]  我們怎樣做好
[00:26:00.000 --> 00:26:02.000]  求神給我們的智慧
[00:26:02.000 --> 00:26:04.000]  成個教會
[00:26:04.000 --> 00:26:06.000]  我們的重點
[00:26:06.000 --> 00:26:08.000]  年輕人宣教
[00:26:08.000 --> 00:26:13.000]  這個是無可取代
[00:26:13.000 --> 00:26:15.000]  在普查裏面
[00:26:15.000 --> 00:26:17.000]  有一樣東西就是
[00:26:17.000 --> 00:26:20.000]  最多的同學關注的青少年事工
[00:26:20.000 --> 00:26:22.000]  原因是什麼
[00:26:22.000 --> 00:26:25.000]  是因為不夠導師
[00:26:25.000 --> 00:26:27.000]  不夠導師這個問題就是
[00:26:27.000 --> 00:26:29.000]  服侍的人不夠
[00:26:29.000 --> 00:26:30.000]  我就問
[00:26:30.000 --> 00:26:35.000]  那些有資深的信徒去哪裏
[00:26:35.000 --> 00:26:37.000]  青少年信徒流失
[00:26:37.000 --> 00:26:40.000]  青少年信仰素質不夠好
[00:26:40.000 --> 00:26:44.000]  以致他們沒有辦法堅持信仰
[00:26:44.000 --> 00:26:47.000]  六成的同會有分寧幕樣
[00:26:47.000 --> 00:26:50.000]  但是大專學生的工作
[00:26:50.000 --> 00:26:53.000]  是不夠好的
[00:26:53.000 --> 00:26:54.000]  如果詳細看
[00:26:54.000 --> 00:26:56.000]  你就看時代論壇的報告
[00:26:56.000 --> 00:26:58.000]  一四三四期你自己看
[00:26:58.000 --> 00:27:02.000]  我都是在那裏拿資料回來
[00:27:02.000 --> 00:27:04.000]  15年之後
[00:27:04.000 --> 00:27:06.000]  有很多人就歸咎
[00:27:06.000 --> 00:27:08.000]  就說
[00:27:08.000 --> 00:27:10.000]  教會不關心年青人
[00:27:10.000 --> 00:27:11.000]  因為教會不關心社會
[00:27:11.000 --> 00:27:13.000]  所以年青人走
[00:27:13.000 --> 00:27:15.000]  還有很多指控
[00:27:15.000 --> 00:27:17.000]  就是教會過去做的事
[00:27:17.000 --> 00:27:19.000]  只是懂得傳福音去幕樣
[00:27:19.000 --> 00:27:23.000]  而是沒有很好的去面對社會
[00:27:23.000 --> 00:27:25.000]  我幾乎在網上
[00:27:25.000 --> 00:27:27.000]  無論是時代論壇也好
[00:27:27.000 --> 00:27:29.000]  在網上 在Facebook裏面
[00:27:29.000 --> 00:27:31.000]  我過一年我看完之後
[00:27:31.000 --> 00:27:33.000]  我是很不開心
[00:27:33.000 --> 00:27:35.000]  而且是很擔心
[00:27:35.000 --> 00:27:37.000]  因為很多指控
[00:27:37.000 --> 00:27:39.000]  對傳統教會很多指控
[00:27:39.000 --> 00:27:41.000]  指控我們
[00:27:41.000 --> 00:27:43.000]  說教會這不夠
[00:27:43.000 --> 00:27:44.000]  那不夠 那不夠
[00:27:44.000 --> 00:27:46.000]  那是甚麼不夠呢
[00:27:46.000 --> 00:27:52.000]  他說教會對政治冷漠
[00:27:52.000 --> 00:27:54.000]  對社會工業不關懷
[00:27:54.000 --> 00:27:56.000]  然後教會不明白福音
[00:27:56.000 --> 00:27:57.000]  甚麼叫福音呢
[00:27:57.000 --> 00:27:58.000]  福音就是
[00:27:58.000 --> 00:28:00.000]  你們說的福音全部都是堅離地
[00:28:00.000 --> 00:28:03.000]  因為沒有落實到
[00:28:03.000 --> 00:28:05.000]  社會情況
[00:28:05.000 --> 00:28:09.000]  然後這些指控
[00:28:09.000 --> 00:28:10.000]  是令到很多教務人員
[00:28:10.000 --> 00:28:12.000]  所以我今天要和教務人員講
[00:28:12.000 --> 00:28:14.000]  和領袖講
[00:28:14.000 --> 00:28:16.000]  那種指控基本上是
[00:28:16.000 --> 00:28:18.000]  一種文革式指控
[00:28:18.000 --> 00:28:21.000]  就叫階級決定人性論
[00:28:21.000 --> 00:28:23.000]  就是你屬於甚麼人
[00:28:23.000 --> 00:28:25.000]  那你就是甚麼人
[00:28:25.000 --> 00:28:27.000]  你屬於
[00:28:27.000 --> 00:28:29.000]  以前就是黑五類
[00:28:29.000 --> 00:28:31.000]  無論你講怎樣好
[00:28:31.000 --> 00:28:33.000]  那你就是黑五類
[00:28:33.000 --> 00:28:35.000]  那種就是傳統教會
[00:28:35.000 --> 00:28:37.000]  一定性的傳統教會
[00:28:37.000 --> 00:28:39.000]  那你做甚麼都不好
[00:28:39.000 --> 00:28:41.000]  一定性的保守派
[00:28:41.000 --> 00:28:43.000]  保守派甚麼都不好
[00:28:43.000 --> 00:28:45.000]  所以這種指控
[00:28:45.000 --> 00:28:47.000]  令到教會很多人問
[00:28:47.000 --> 00:28:49.000]  究竟我要做甚麼
[00:28:49.000 --> 00:28:52.000]  他們指控甚麼
[00:28:52.000 --> 00:28:54.000]  說你太重視全福音了
[00:28:54.000 --> 00:29:00.000]  應該要多些行公義好聯盟
[00:29:00.000 --> 00:29:04.000]  全福音是用這個詞
[00:29:04.000 --> 00:29:06.000]  就算你做社會關懷
[00:29:06.000 --> 00:29:08.000]  你趁火打劫
[00:29:08.000 --> 00:29:11.000]  那些指控是很可怕的
[00:29:11.000 --> 00:29:14.000]  如果教會不做全福音
[00:29:14.000 --> 00:29:16.000]  就算你怎樣做
[00:29:16.000 --> 00:29:18.000]  所謂深度牧養
[00:29:18.000 --> 00:29:20.000]  重質不重量
[00:29:20.000 --> 00:29:22.000]  你到最後教會甚麼都沒有
[00:29:22.000 --> 00:29:24.000]  你教會只有內部
[00:29:24.000 --> 00:29:27.000]  因為教會無論你怎樣做輔導
[00:29:27.000 --> 00:29:28.000]  怎樣做熟練操練
[00:29:28.000 --> 00:29:29.000]  如果你不傳福音
[00:29:29.000 --> 00:29:31.000]  教會有很多問題出來
[00:29:31.000 --> 00:29:33.000]  所有教會的問題
[00:29:33.000 --> 00:29:35.000]  是因為你不傳福音
[00:29:35.000 --> 00:29:36.000]  內部問題出來
[00:29:36.000 --> 00:29:38.000]  當你有心志向外
[00:29:38.000 --> 00:29:40.000]  為主見證為義
[00:29:40.000 --> 00:29:41.000]  基督榮耀
[00:29:41.000 --> 00:29:43.000]  你就不會有這麼多人事問題出來
[00:29:43.000 --> 00:29:46.000]  這是幾乎沒有例外的定律
[00:29:46.000 --> 00:29:49.000]  所以教會越看重自己
[00:29:49.000 --> 00:29:53.000]  越怎樣去講裡面
[00:29:53.000 --> 00:29:56.000]  這個教會就越多問題
[00:29:56.000 --> 00:30:00.000]  新自由主義和自由派的信學
[00:30:00.000 --> 00:30:02.000]  新包裝的社會福音
[00:30:02.000 --> 00:30:04.000]  在臉書
[00:30:04.000 --> 00:30:07.000]  時代論壇的高地
[00:30:07.000 --> 00:30:09.000]  不斷踐踏福音
[00:30:09.000 --> 00:30:12.000]  令到很多人
[00:30:12.000 --> 00:30:14.000]  我今天還不是要傳福音
[00:30:14.000 --> 00:30:16.000]  對年青人是否只講政治參與
[00:30:16.000 --> 00:30:18.000]  是否只講行公義
[00:30:18.000 --> 00:30:20.000]  而不講福音
[00:30:20.000 --> 00:30:22.000]  不講悔改
[00:30:22.000 --> 00:30:25.000]  不講他們面對罪
[00:30:25.000 --> 00:30:27.000]  是否不講這些東西
[00:30:27.000 --> 00:30:28.000]  不講這些東西
[00:30:28.000 --> 00:30:30.000]  他們是否可以回教會
[00:30:30.000 --> 00:30:32.000]  我們發現不是
[00:30:32.000 --> 00:30:35.000]  因為今天最多年青人的教會
[00:30:35.000 --> 00:30:38.000]  就是最保守的
[00:30:38.000 --> 00:30:41.000]  就是生命得到改造
[00:30:41.000 --> 00:30:45.000]  我上個禮拜去太子島的教會
[00:30:45.000 --> 00:30:47.000]  很多年輕人學生做
[00:30:47.000 --> 00:30:50.000]  三年裡面200人
[00:30:50.000 --> 00:30:52.000]  增長到1000人
[00:30:52.000 --> 00:30:53.000]  很多年青人
[00:30:53.000 --> 00:30:56.000]  這間教會就是關心基層
[00:30:56.000 --> 00:30:57.000]  關心福音
[00:30:57.000 --> 00:30:59.000]  就生命改變
[00:30:59.000 --> 00:31:01.000]  就是講福音
[00:31:01.000 --> 00:31:03.000]  福音改造
[00:31:03.000 --> 00:31:05.000]  所以這些歪理在今天
[00:31:05.000 --> 00:31:07.000]  令到很多前代人
[00:31:07.000 --> 00:31:09.000]  我希望我們教會傳到人
[00:31:09.000 --> 00:31:10.000]  我們的執事長老
[00:31:10.000 --> 00:31:13.000]  不會那麼害怕這些東西
[00:31:13.000 --> 00:31:14.000]  我們要建立團契
[00:31:14.000 --> 00:31:15.000]  訓練運動
[00:31:15.000 --> 00:31:17.000]  推動教會增長
[00:31:17.000 --> 00:31:19.000]  如果有人指責我們對福音團契
[00:31:19.000 --> 00:31:23.000]  缺乏政治意識
[00:31:23.000 --> 00:31:25.000]  這是錯誤的
[00:31:25.000 --> 00:31:27.000]  教會是沒世性
[00:31:27.000 --> 00:31:29.000]  我們關心教會
[00:31:29.000 --> 00:31:31.000]  但是我們關心社會
[00:31:31.000 --> 00:31:34.000]  但是關心社會不等同福音
[00:31:34.000 --> 00:31:38.000]  所以今天就算我們做社會關懷
[00:31:38.000 --> 00:31:39.000]  我們不是趁火打劫
[00:31:39.000 --> 00:31:43.000]  人們說你派食物銀行
[00:31:43.000 --> 00:31:44.000]  為什麼派食物
[00:31:44.000 --> 00:31:45.000]  你去窮的時候
[00:31:45.000 --> 00:31:46.000]  你派食物給他
[00:31:46.000 --> 00:31:48.000]  你想他傳福音
[00:31:48.000 --> 00:31:50.000]  你這個派食物動機不正
[00:31:50.000 --> 00:31:51.000]  那怎麼正
[00:31:51.000 --> 00:31:55.000]  什麼都不要說
[00:31:55.000 --> 00:31:56.000]  福音最好
[00:31:56.000 --> 00:31:58.000]  為什麼不可以
[00:31:58.000 --> 00:31:59.000]  關懷他們的時候
[00:31:59.000 --> 00:32:02.000]  把福音給他
[00:32:02.000 --> 00:32:04.000]  所以我們不需要你這些
[00:32:04.000 --> 00:32:07.000]  盼望我們教會很清晰
[00:32:07.000 --> 00:32:09.000]  有很多機會
[00:32:09.000 --> 00:32:12.000]  我們教會面向社區
[00:32:12.000 --> 00:32:16.000]  要把福音宣傳出去
[00:32:16.000 --> 00:32:18.000]  所以我們要對聖經的權威
[00:32:18.000 --> 00:32:20.000]  對我們的教義
[00:32:20.000 --> 00:32:22.000]  並且我們要對上帝福音大能
[00:32:22.000 --> 00:32:24.000]  我們要堅持
[00:32:24.000 --> 00:32:28.000]  我們的福音是我們的使命
[00:32:28.000 --> 00:32:32.000]  最後這張我過了三分鐘
[00:32:32.000 --> 00:32:36.000]  教會不是為使命而存在
[00:32:36.000 --> 00:32:39.000]  教會本身就是使命
[00:32:39.000 --> 00:32:42.000]  教會本身就是使命
[00:32:42.000 --> 00:32:45.000]  因為它就是傳福音宣教
[00:32:45.000 --> 00:32:47.000]  教會成立是為了傳福音
[00:32:47.000 --> 00:32:49.000]  全目的就是建立教會
[00:32:49.000 --> 00:32:52.000]  迎接將來主的在內
[00:32:52.000 --> 00:32:53.000]  當我們傳福音的時候
[00:32:53.000 --> 00:32:55.000]  我們一定要有社會關懷
[00:32:55.000 --> 00:32:57.000]  因為你的心一定會關懷他們
[00:32:57.000 --> 00:32:58.000]  愛他們
[00:32:58.000 --> 00:33:02.000]  但是社會關懷不一定傳福音
[00:33:02.000 --> 00:33:04.000]  千萬不要搞錯
[00:33:04.000 --> 00:33:06.000]  我們傳福音一定會愛他們
[00:33:06.000 --> 00:33:08.000]  一定會關心他們
[00:33:08.000 --> 00:33:10.000]  我會動年免了心
[00:33:10.000 --> 00:33:13.000]  但只有社會關懷
[00:33:13.000 --> 00:33:15.000]  它就不等同福音
[00:33:15.000 --> 00:33:17.000]  所以教會使命
[00:33:17.000 --> 00:33:18.000]  如果沒有了這個使命
[00:33:18.000 --> 00:33:20.000]  這個就再不是教會
[00:33:20.000 --> 00:33:22.000]  大部社區在我們前面
[00:33:22.000 --> 00:33:24.000]  剛才我們唱了一首歌
[00:33:24.000 --> 00:33:27.000]  就是提到
[00:33:27.000 --> 00:33:30.000]  這個是神所給我們的
[00:33:30.000 --> 00:33:33.000]  就是我們的宣教師所作的
[00:33:33.000 --> 00:33:34.000]  作主滿土
[00:33:34.000 --> 00:33:36.000]  裡面的內容很好
[00:33:36.000 --> 00:33:37.000]  作主滿土
[00:33:37.000 --> 00:33:38.000]  這個就是我們的教會
[00:33:38.000 --> 00:33:40.000]  我們一起祈禱
[00:33:40.000 --> 00:33:42.000]  求主祝福我們的教會
[00:33:42.000 --> 00:33:44.000]  能夠看清楚我們的路
[00:33:44.000 --> 00:33:47.000]  因為大部是你給我們的
[00:33:47.000 --> 00:33:51.000]  我們的教會就要迎向著這個宣教
[00:33:51.000 --> 00:33:53.000]  本土已經有普世的宣教
[00:33:53.000 --> 00:33:54.000]  我們不單止本土
[00:33:54.000 --> 00:33:59.000]  我們還要向不同的需要基層的人
[00:33:59.000 --> 00:34:01.000]  外地的人甚至派人出去
[00:34:01.000 --> 00:34:04.000]  但是今天求主幫助我們
[00:34:04.000 --> 00:34:07.000]  在年輕人這個宣教上面
[00:34:07.000 --> 00:34:09.000]  讓我們領受新的意象
[00:34:09.000 --> 00:34:12.000]  幫助我們有各樣的方法
[00:34:12.000 --> 00:34:15.000]  來將福音傳給他們
[00:34:15.000 --> 00:34:17.000]  堅守這個信仰
[00:34:17.000 --> 00:34:19.000]  不要被社會上的歪風
[00:34:19.000 --> 00:34:22.000]  錯誤的道理來牽引著他們走
[00:34:22.000 --> 00:34:25.000]  祝福教會永恆直前
[00:34:25.000 --> 00:34:26.000]  祈禱鳳凰明頭
[00:34:26.000 --> 00:34:28.000]  不受人

