
[00:00:00.000 --> 00:00:05.820]  我收到幾個問題都是很好的回應
[00:24:49.940 --> 00:24:52.940]  我們在婚禮裏一定不會提這部份
[00:24:52.940 --> 00:24:55.940]  不妙的 如果亞當找到一隻狗
[00:24:55.940 --> 00:24:59.940]  那以後婚禮走進來的那隻就
[00:24:59.940 --> 00:25:04.940]  Golden Retriever 還是 Labrador 還是大丹
[00:25:04.940 --> 00:25:09.940]  不是 那裡講的是人
[00:25:09.940 --> 00:25:11.940]  不是講婚姻
[00:25:11.940 --> 00:25:14.940]  動物可以成為人的幫助
[00:25:14.940 --> 00:25:17.940]  但是並不相配
[00:25:17.940 --> 00:25:19.940]  因為有兩個條件
[00:25:19.940 --> 00:25:20.940]  不只是幫助
[00:25:20.940 --> 00:25:22.940]  動物很幫助我們
[00:25:22.940 --> 00:25:26.940]  但是他不是和我們相等
[00:25:26.940 --> 00:25:30.940]  再留心 整件事由始至終
[00:25:30.940 --> 00:25:35.940]  人 亞當是被動的
[00:25:35.940 --> 00:25:38.940]  不是他去找伴侶
[00:25:38.940 --> 00:25:42.940]  他去找配偶
[00:25:42.940 --> 00:25:43.940]  於是他祈禱
[00:25:43.940 --> 00:25:45.940]  上帝先摸摸頭
[00:25:45.940 --> 00:25:47.940]  先找些動物塞住他
[00:25:47.940 --> 00:25:48.940]  他找不到
[00:25:48.940 --> 00:25:50.940]  好吧 做個女人給你
[00:25:50.940 --> 00:25:53.940]  不是 哪人獨居不好
[00:25:53.940 --> 00:25:56.940]  是上帝自己主動的觀察
[00:25:56.940 --> 00:25:58.940]  我們千萬不要誤會
[00:25:58.940 --> 00:26:01.940]  以為上帝百物一梭
[00:26:01.940 --> 00:26:05.940]  《創世記》第一章第二章記載的
[00:26:05.940 --> 00:26:11.940]  是一個好像有BB剛出世的父母親一樣
[00:26:11.940 --> 00:26:14.940]  什麼都準備好了
[00:26:14.940 --> 00:26:17.940]  而且無微不至
[00:26:17.940 --> 00:26:19.940]  太太明天出院了
[00:26:19.940 --> 00:26:20.940]  BB回來了
[00:26:20.940 --> 00:26:22.940]  做父親的 做丈夫的
[00:26:22.940 --> 00:26:27.940]  那晚巡的不是自己夫妻的房間
[00:26:27.940 --> 00:26:29.940]  是BB的房間
[00:26:29.940 --> 00:26:31.940]  已經配好顏色
[00:26:31.940 --> 00:26:35.940]  由窗簾布到床單到枕頭袋
[00:26:35.940 --> 00:26:36.940]  男生的就是藍色
[00:26:36.940 --> 00:26:38.940]  女生的就是粉紅色
[00:26:38.940 --> 00:26:39.940]  初初不知道的
[00:26:39.940 --> 00:26:43.940]  沒有把握的就是黃色
[00:26:43.940 --> 00:26:46.940]  所有的設備
[00:26:46.940 --> 00:26:51.940]  無論溫度濕度都已經是標準的
[00:26:51.940 --> 00:26:53.940]  做爸爸的還是不放心
[00:26:53.940 --> 00:26:55.940]  最後巡一次
[00:26:55.940 --> 00:27:01.940]  發覺床頭的teddy bear是很cute
[00:27:01.940 --> 00:27:05.940]  不過會不會引起呼吸道敏感
[00:27:05.940 --> 00:27:07.940]  還是不好
[00:27:07.940 --> 00:27:08.940]  還是拿走了
[00:27:08.940 --> 00:27:10.940]  不好不好
[00:27:10.940 --> 00:27:15.940]  在非常好的預備當中
[00:27:15.940 --> 00:27:18.940]  都仍然覺得有些不好
[00:27:18.940 --> 00:27:25.940]  這是上帝說這句話的前因後果處境
[00:27:25.940 --> 00:27:28.940]  阿當是沉睡
[00:27:28.940 --> 00:27:34.940]  然後上帝做出這個幫手給他
[00:27:34.940 --> 00:27:38.940]  所以阿當是沒有自得的餘地
[00:27:38.940 --> 00:27:39.940]  沒得選擇
[00:27:39.940 --> 00:27:42.940]  我想他微清一點
[00:27:42.940 --> 00:27:44.940]  目瘦一點
[00:27:44.940 --> 00:27:48.940]  我提議他身材fit一點
[00:27:48.940 --> 00:27:50.940]  齊爾的口小一點
[00:27:50.940 --> 00:27:51.940]  沒有沒有沒有
[00:27:51.940 --> 00:27:54.940]  完全沒有
[00:27:54.940 --> 00:28:01.940]  事實上我們說
[00:28:01.940 --> 00:28:05.940]  婚姻不是必然
[00:28:05.940 --> 00:28:13.940]  不是人生必須完美必備的一個因素
[00:28:13.940 --> 00:28:19.940]  又是我們回到耶穌基督的身上
[00:28:19.940 --> 00:28:22.940]  基督的一生
[00:28:22.940 --> 00:28:24.940]  他沒有娶妻
[00:28:24.940 --> 00:28:26.940]  哦 這人獨居不好
[00:28:26.940 --> 00:28:27.940]  不是
[00:28:27.940 --> 00:28:31.940]  基督的一生並非孤單
[00:28:31.940 --> 00:28:34.940]  並不孤獨
[00:28:34.940 --> 00:28:36.940]  30歲那一年
[00:28:36.940 --> 00:28:40.940]  他出來第一件事做什麼
[00:28:40.940 --> 00:28:43.940]  呼召門徒
[00:28:43.940 --> 00:28:44.940]  他要做門訓
[00:28:44.940 --> 00:28:47.940]  我在神學院搭我的新藥老師
[00:28:47.940 --> 00:28:49.940]  他瞪我一眼
[00:28:49.940 --> 00:28:50.940]  他說不是
[00:28:50.940 --> 00:28:54.940]  他是開始一個群體
[00:28:54.940 --> 00:28:56.940]  一個團契
[00:28:56.940 --> 00:29:00.940]  這班門徒親疏有別
[00:29:00.940 --> 00:29:01.940]  香港這四個字
[00:29:01.940 --> 00:29:05.940]  影響了很多政黨的心情
[00:29:05.940 --> 00:29:09.940]  有三個近身的門徒
[00:29:09.940 --> 00:29:11.940]  上山變像
[00:29:11.940 --> 00:29:13.940]  赫西瑪尼祈禱
[00:29:13.940 --> 00:29:16.940]  有12個稱為使徒
[00:29:16.940 --> 00:29:20.940]  代表以色列12個支派的承傳
[00:29:20.940 --> 00:29:23.940]  有70人猜他們出去
[00:29:23.940 --> 00:29:26.940]  兩個兩個短宣報道
[00:29:26.940 --> 00:29:28.940]  不知道有沒有去到中國大陸這麼遠
[00:29:28.940 --> 00:29:31.940]  起碼都在猶太傳地
[00:29:31.940 --> 00:29:34.940]  或者入了薩瑪利亞
[00:29:34.940 --> 00:29:36.940]  其實不止這麼少人
[00:29:36.940 --> 00:29:37.940]  耶穌還有
[00:29:37.940 --> 00:29:39.940]  去到馬可樓祈禱
[00:29:39.940 --> 00:29:41.940]  等候聖靈降臨的時候
[00:29:41.940 --> 00:29:43.940]  最少有500人
[00:29:43.940 --> 00:29:46.940]  耶穌身邊是有群體
[00:29:46.940 --> 00:29:48.940]  有小組
[00:29:48.940 --> 00:29:53.940]  他沒有孤獨一個
[00:29:53.940 --> 00:29:57.940]  事實上是耶穌自己說的話
[00:29:57.940 --> 00:29:58.940]  我中文聖經
[00:29:58.940 --> 00:30:03.940]  這次就譯得非常忠於原文
[00:30:03.940 --> 00:30:05.940]  因此很噁心
[00:30:05.940 --> 00:30:09.940]  我講的是馬太福音19章
[00:30:09.940 --> 00:30:11.940]  我讀給你聽
[00:30:11.940 --> 00:30:17.940]  門徒聽到耶穌講優妻的要求
[00:30:17.940 --> 00:30:20.940]  19章馬太福音第十節
[00:30:20.940 --> 00:30:21.940]  門徒對耶穌說
[00:30:21.940 --> 00:30:24.940]  人和妻子既是者讓
[00:30:24.940 --> 00:30:26.940]  賭不如不取
[00:30:26.940 --> 00:30:27.940]  耶穌說
[00:30:27.940 --> 00:30:30.940]  這話不是人都能領受的
[00:30:30.940 --> 00:30:34.940]  唯獨次級誰才能領受
[00:30:34.940 --> 00:30:35.940]  門徒沾沾自喜
[00:30:35.940 --> 00:30:37.940]  這次答中了
[00:30:37.940 --> 00:30:39.940]  耶穌接著說什麼
[00:30:39.940 --> 00:30:42.940]  因為有生來時閹人
[00:30:42.940 --> 00:30:44.940]  也有被人閹的
[00:30:44.940 --> 00:30:48.940]  並有為天國的緣故自閹的
[00:30:48.940 --> 00:30:50.940]  這話誰能領受
[00:30:50.940 --> 00:30:52.940]  就可以領受
[00:30:52.940 --> 00:30:57.940]  你如何在主日崇拜讀這節聖經
[00:30:57.940 --> 00:31:00.940]  教會歷史的確有人這樣做
[00:31:00.940 --> 00:31:02.940]  很出名的初期教父
[00:31:02.940 --> 00:31:06.940]  Origin第一位聖經學者
[00:31:06.940 --> 00:31:09.940]  他為天國的緣故自閹
[00:31:09.940 --> 00:31:13.940]  Literally照著聖經的教導
[00:31:13.940 --> 00:31:14.940]  不是
[00:31:14.940 --> 00:31:16.940]  我們知道耶穌不是這樣說
[00:31:16.940 --> 00:31:17.940]  要做外科手術
[00:31:17.940 --> 00:31:18.940]  耶穌只是說
[00:31:18.940 --> 00:31:20.940]  獨身
[00:31:20.940 --> 00:31:24.940]  有人生來是獨身的
[00:31:24.940 --> 00:31:30.940]  有人是後天的環境被迫獨身的
[00:31:30.940 --> 00:31:32.940]  但是
[00:31:32.940 --> 00:31:33.940]  耶穌說
[00:31:33.940 --> 00:31:36.940]  還有第三種人
[00:31:36.940 --> 00:31:40.940]  是有一個更高的目的
[00:31:40.940 --> 00:31:42.940]  而獨身的
[00:31:42.940 --> 00:31:45.940]  耶穌自己就是一個很好的例子
[00:31:45.940 --> 00:31:48.940]  我們難道可以說
[00:31:48.940 --> 00:31:50.940]  降世為人
[00:31:50.940 --> 00:31:53.940]  天父的愛子
[00:31:53.940 --> 00:31:57.940]  三一上帝的聖子
[00:31:57.940 --> 00:31:59.940]  道成肉身
[00:31:59.940 --> 00:32:02.940]  住在我們中間
[00:32:02.940 --> 00:32:05.940]  充充滿滿有恩典有真理
[00:32:05.940 --> 00:32:08.940]  我們見過他的榮光
[00:32:08.940 --> 00:32:10.940]  這樣的生命
[00:32:10.940 --> 00:32:13.940]  是半個蘋果在生的
[00:32:13.940 --> 00:32:15.940]  是不完美
[00:32:15.940 --> 00:32:16.940]  是不完全
[00:32:16.940 --> 00:32:18.940]  是有缺陷
[00:32:18.940 --> 00:32:20.940]  是有遺憾
[00:32:20.940 --> 00:32:21.940]  我們不可以這樣說
[00:32:21.940 --> 00:32:24.940]  如果用我們第一堂所說的
[00:32:24.940 --> 00:32:30.940]  要量度生命最高的準則
[00:32:30.940 --> 00:32:34.940]  我們用什麼標準去審度去定奪
[00:32:34.940 --> 00:32:36.940]  只有一個標準
[00:32:36.940 --> 00:32:39.940]  就是耶穌基督的一生
[00:32:39.940 --> 00:32:41.940]  耶穌基督的一生
[00:32:41.940 --> 00:32:48.940]  就是歷史上最完全的生命
[00:32:48.940 --> 00:32:50.940]  但請你留意
[00:32:50.940 --> 00:32:55.940]  這個量度並沒有涉及婚姻
[00:32:55.940 --> 00:32:57.940]  就等於我們剛才說
[00:32:57.940 --> 00:33:04.940]  做頭話事是不關事的
[00:33:04.940 --> 00:33:07.940]  完美的生命
[00:33:07.940 --> 00:33:12.940]  婚姻可以是不關事的
[00:33:12.940 --> 00:33:14.940]  嘩,這樣也可以?
[00:33:14.940 --> 00:33:16.940]  是呀,在婚禮裏
[00:33:16.940 --> 00:33:19.940]  我們當然祝福兩位新人
[00:33:19.940 --> 00:33:22.940]  所有四字成語用完
[00:33:22.940 --> 00:33:29.940]  都未曾夠表達我們衷心對他們的祝賀
[00:33:29.940 --> 00:33:31.940]  但是我們要記得
[00:33:31.940 --> 00:33:39.940]  獨生不是因此被遺忘的羅底橙
[00:33:39.940 --> 00:33:41.940]  懂得這個說法嗎?
[00:33:41.940 --> 00:33:44.940]  就是選完選剩沒有人選的
[00:33:44.940 --> 00:33:48.940]  獨生也不是只有另一個說法
[00:33:48.940 --> 00:33:50.940]  我們不會這樣說你的
[00:33:50.940 --> 00:33:52.940]  我們說你是鑽石王老五
[00:33:52.940 --> 00:33:56.940]  其實沒有說那句就是代價而沽
[00:33:56.940 --> 00:34:02.940]  不是,人生不是為了婚姻
[00:34:02.940 --> 00:34:05.940]  為了要找一個對象
[00:34:05.940 --> 00:34:08.940]  於是乎如果不是羅底橙
[00:34:08.940 --> 00:34:10.940]  就是鑽石王老五
[00:34:10.940 --> 00:34:15.940]  我們又是走回話事的窮巷裏
[00:34:15.940 --> 00:34:18.940]  來思考
[00:34:18.940 --> 00:34:22.940]  我讀兩位老人家的傳記
[00:34:22.940 --> 00:34:25.940]  一位是John Stott
[00:34:25.940 --> 00:34:28.940]  讀神學,特別讀博士那幾年
[00:34:28.940 --> 00:34:33.940]  是他的助學金一半支持我
[00:34:33.940 --> 00:34:36.940]  另外就是忠臣一半支持我
[00:34:36.940 --> 00:34:39.940]  所以我和他都有幾面之緣
[00:34:39.940 --> 00:34:43.940]  對這位老人家非常敬佩
[00:34:43.940 --> 00:34:46.940]  他的傳記出版之後
[00:34:46.940 --> 00:34:50.940]  我自告奮勇和他寫書評
[00:34:50.940 --> 00:34:55.940]  第一時間可以免費拿到書來看
[00:34:55.940 --> 00:34:57.940]  誰知一拿就知道
[00:34:57.940 --> 00:35:00.940]  原來兩冊加起來兩千多頁
[00:35:00.940 --> 00:35:02.940]  枕頭那麼厚
[00:35:02.940 --> 00:35:05.940]  沒辦法,硬著頭皮都要讀完
[00:35:05.940 --> 00:35:09.940]  不過讀的時候除了好像寫讀書報告那樣
[00:35:09.940 --> 00:35:14.940]  看目錄,要看清楚結構安排等等
[00:35:14.940 --> 00:35:18.940]  我去找他的index
[00:35:18.940 --> 00:35:21.940]  書後面有不同的題目
[00:35:21.940 --> 00:35:24.940]  可以快快找到你想要找的
[00:35:24.940 --> 00:35:27.940]  我第一樣找的是讀新
[00:35:27.940 --> 00:35:30.940]  因為John Stott, Uncle John
[00:35:30.940 --> 00:35:32.940]  沒有結婚
[00:35:32.940 --> 00:35:36.940]  被我找到原來他拍過拖
[00:35:36.940 --> 00:35:39.940]  不過不成功
[00:35:39.940 --> 00:35:43.940]  他不是立志不結婚
[00:35:43.940 --> 00:35:46.940]  不過神用他
[00:35:46.940 --> 00:35:51.940]  這位老人家,一個倫敦聖公會的牧師
[00:35:51.940 --> 00:35:54.940]  一個local pastor
[00:35:54.940 --> 00:36:01.940]  影響了二十世紀福音信仰全世界的領袖人民
[00:36:01.940 --> 00:36:08.940]  《洛桑信約》是他主持之下所寫成的
[00:36:08.940 --> 00:36:11.940]  上帝用他
[00:36:11.940 --> 00:36:15.940]  他可以生活得非常簡單
[00:36:15.940 --> 00:36:18.940]  一套西裝走天涯
[00:36:18.940 --> 00:36:21.940]  去到溫哥華那邊的弟兄不值得
[00:36:21.940 --> 00:36:23.940]  買一件新的給他
[00:36:23.940 --> 00:36:27.940]  照他的顏色款式送給他
[00:36:27.940 --> 00:36:29.940]  他穿了一天,多謝
[00:36:29.940 --> 00:36:33.940]  第二天他就換回他原本的西裝
[00:36:33.940 --> 00:36:36.940]  他住在教會的宿舍
[00:36:36.940 --> 00:36:39.940]  很簡單的生活
[00:36:39.940 --> 00:36:43.940]  但其實他寫的書有人計過
[00:36:43.940 --> 00:36:49.940]  一本書只要拿一英鎊的稿酬
[00:36:49.940 --> 00:36:54.940]  賣一百萬本就已經天文數字
[00:36:54.940 --> 00:36:57.940]  何況他著作等身
[00:36:57.940 --> 00:37:00.940]  但一個先他都沒有用在自己身上
[00:37:00.940 --> 00:37:02.940]  剛才我說的助學金
[00:37:02.940 --> 00:37:07.940]  就是他用他的稿費所成立的一個基金
[00:37:07.940 --> 00:37:09.940]  另外一個基金
[00:37:09.940 --> 00:37:12.940]  Evangelical Literature Trust
[00:37:12.940 --> 00:37:18.940]  他用來送書籍給第三世界的神學院圖書館
[00:37:18.940 --> 00:37:21.940]  造福了整個世界
[00:37:21.940 --> 00:37:28.940]  第三世界超過幾百間的神學院
[00:37:28.940 --> 00:37:32.940]  特別是非洲、拉丁美洲
[00:37:32.940 --> 00:37:40.940]  他的獨身成為了他侍奉的自由
[00:37:40.940 --> 00:37:42.940]  他唯一的要求
[00:37:42.940 --> 00:37:44.940]  就是你請他講道幾多天
[00:37:44.940 --> 00:37:47.940]  就帶他去看鳥仔看幾多天
[00:37:47.940 --> 00:37:50.940]  他都是一個官鳥的專家
[00:37:50.940 --> 00:37:52.940]  他寫過一本書叫做
[00:37:52.940 --> 00:37:55.940]  從鳥鳥來認識福音
[00:37:55.940 --> 00:37:58.940]  不知道你有沒有看過,翻譯成中文
[00:37:58.940 --> 00:38:00.940]  另外一位老人家
[00:38:00.940 --> 00:38:02.940]  和我的關係密切很多
[00:38:02.940 --> 00:38:05.940]  他是養大我父親的孫教士
[00:38:05.940 --> 00:38:07.940]  我父親是一個孤兒
[00:38:07.940 --> 00:38:09.940]  何義師教士
[00:38:09.940 --> 00:38:12.940]  他的傳記誰掌管明天
[00:38:12.940 --> 00:38:14.940]  是我和我太太聲明
[00:38:14.940 --> 00:38:17.940]  未曾拍拖之前合作翻譯的
[00:38:17.940 --> 00:38:19.940]  這個不重要
[00:38:19.940 --> 00:38:22.940]  何義師教士
[00:38:22.940 --> 00:38:25.940]  在第一次世界大戰
[00:38:25.940 --> 00:38:27.940]  他是史丹福大學
[00:38:27.940 --> 00:38:32.940]  一年級工商管理系的高材生
[00:38:32.940 --> 00:38:35.940]  他母親買了一張船票
[00:38:35.940 --> 00:38:37.940]  送他來中國
[00:38:37.940 --> 00:38:39.940]  因為他小時候
[00:38:39.940 --> 00:38:43.940]  曾經立志要為祖孫教
[00:38:43.940 --> 00:38:46.940]  就是這樣一生七十年
[00:38:46.940 --> 00:38:48.940]  何義師教士
[00:38:48.940 --> 00:38:52.940]  就在官山在廣東
[00:38:52.940 --> 00:38:56.940]  經過抗日第二次世界大戰
[00:38:56.940 --> 00:38:58.940]  帶著一班孤兒
[00:38:58.940 --> 00:39:00.940]  包括我父親在內
[00:39:00.940 --> 00:39:02.940]  直到他退休
[00:39:02.940 --> 00:39:04.940]  其中有一張
[00:39:04.940 --> 00:39:06.940]  我很感動
[00:39:06.940 --> 00:39:09.940]  他還年輕的時候
[00:39:09.940 --> 00:39:11.940]  他有一次讀聖經
[00:39:11.940 --> 00:39:13.940]  在靈修當中
[00:39:13.940 --> 00:39:17.940]  他看到經文說
[00:39:17.940 --> 00:39:21.940]  上帝要賜給他很多兒女
[00:39:21.940 --> 00:39:25.940]  他蓋上聖經,他苦笑
[00:39:25.940 --> 00:39:27.940]  他說我哪有機會
[00:39:27.940 --> 00:39:31.940]  一個單身女孩在中國傳教
[00:39:31.940 --> 00:39:35.940]  我都是注定要獨身一世
[00:39:35.940 --> 00:39:41.940]  當時他未曾開始孤兒院的工作
[00:39:41.940 --> 00:39:44.940]  事後他寫這本傳記的時候
[00:39:44.940 --> 00:39:46.940]  已經是他退休
[00:39:46.940 --> 00:39:49.940]  用他母親每一個禮拜的書信
[00:39:49.940 --> 00:39:53.940]  作為資料寫出來
[00:39:53.940 --> 00:39:56.940]  他說後來我才明白
[00:39:56.940 --> 00:39:59.940]  為什麼這麼多人叫我媽媽
[00:39:59.940 --> 00:40:02.940]  這些是屬靈裡面的兒女
[00:40:02.940 --> 00:40:04.940]  我叫她婆婆
[00:40:04.940 --> 00:40:10.940]  因為她等於是我父親的媽媽一樣
[00:40:10.940 --> 00:40:16.940]  獨身不是一個次等的公民
[00:40:16.940 --> 00:40:20.940]  在上帝的創造當中被遺忘
[00:40:20.940 --> 00:40:29.940]  不是,這是一個信服上帝呼召的選擇
[00:40:29.940 --> 00:40:34.940]  不需要自卑,也不需要驕傲
[00:40:34.940 --> 00:40:37.940]  其實就等於走不同的路
[00:40:37.940 --> 00:40:40.940]  在香港我會說坐船
[00:40:40.940 --> 00:40:43.940]  你去到港外線碼頭
[00:40:43.940 --> 00:40:45.940]  去哪裡?長洲
[00:40:45.940 --> 00:40:47.940]  你就在這個碼頭買飛上船
[00:40:47.940 --> 00:40:49.940]  不是,我去梅窩
[00:40:49.940 --> 00:40:51.940]  隔壁的碼頭
[00:40:51.940 --> 00:40:54.940]  他們就好了,他們的船開先
[00:40:54.940 --> 00:40:57.940]  你都不是去梅窩的,你用不著羨慕人
[00:40:57.940 --> 00:41:00.940]  這裡說坐船可能比較遙遠
[00:41:00.940 --> 00:41:03.940]  說開車,五點鐘就完了
[00:41:03.940 --> 00:41:06.940]  你有一輛卡普,他一輛卡普
[00:41:06.940 --> 00:41:09.940]  你去密西薩加,他去Richmond Hill
[00:41:09.940 --> 00:41:12.940]  大家都上401,Medellin一出就對了,很快的
[00:41:12.940 --> 00:41:15.940]  去到404就分道揚鑣了
[00:41:15.940 --> 00:41:17.940]  他就好了,他走404
[00:41:17.940 --> 00:41:20.940]  神經病,你怎會這樣說人家看東西
[00:41:20.940 --> 00:41:25.940]  是不同的目的,不同的方向
[00:41:25.940 --> 00:41:28.940]  婚姻,獨身
[00:41:28.940 --> 00:41:32.940]  那個決定的因素
[00:41:32.940 --> 00:41:39.940]  不是上帝規定了一定是怎樣
[00:41:39.940 --> 00:41:42.940]  耶穌的說話
[00:41:42.940 --> 00:41:44.940]  耶穌的一生
[00:41:44.940 --> 00:41:49.940]  給我們有很重要的提醒
[00:41:49.940 --> 00:41:52.940]  不過我不想停在這裡
[00:41:52.940 --> 00:41:55.940]  我當然不是鼓勵你回復獨身
[00:41:55.940 --> 00:41:59.940]  回去誰復讀都好,總之取消一個
[00:41:59.940 --> 00:42:04.940]  不是,不是,你誤會我的意思了
[00:42:04.940 --> 00:42:07.940]  聖經神學的反省
[00:42:07.940 --> 00:42:11.940]  讓我們再深一層去問
[00:42:11.940 --> 00:42:14.940]  婚姻,獨身
[00:42:14.940 --> 00:42:20.940]  深一層的是奸淫,是性慾
[00:42:20.940 --> 00:42:24.940]  我們所生活的加拿大,北美洲
[00:42:24.940 --> 00:42:28.940]  是一個富裕的社會
[00:42:28.940 --> 00:42:33.940]  是一個自由的地方
[00:42:33.940 --> 00:42:36.940]  色情不叫色情
[00:42:36.940 --> 00:42:40.940]  這個叫做pay per view
[00:42:40.940 --> 00:42:44.940]  at your discretion
[00:42:44.940 --> 00:42:47.940]  助長人性的罪惡
[00:42:47.940 --> 00:42:51.940]  在自由的文明當中
[00:42:51.940 --> 00:42:55.940]  可以泛濫,理直氣壯
[00:42:55.940 --> 00:42:58.940]  全國的報紙
[00:42:58.940 --> 00:43:01.940]  在它的op-ed column
[00:43:01.940 --> 00:43:05.940]  可以提出濫交
[00:43:05.940 --> 00:43:13.940]  中年人,一點羞恥都讀不到
[00:43:13.940 --> 00:43:17.940]  基督徒當然不是這樣
[00:43:17.940 --> 00:43:21.940]  你們的樣子都很驚嚇
[00:43:21.940 --> 00:43:24.940]  不會,我們不會同流合污
[00:43:24.940 --> 00:43:28.940]  我們不會淫亂,我們不會濫交
[00:43:28.940 --> 00:43:35.940]  不過我試試提兩個的情況
[00:43:35.940 --> 00:43:39.940]  試探來到的時候
[00:43:39.940 --> 00:43:43.940]  我們的反應是怎樣
[00:43:43.940 --> 00:43:46.940]  很正常
[00:43:46.940 --> 00:43:50.940]  人當然有這方面的試探
[00:43:50.940 --> 00:43:53.940]  我不應該壓抑的
[00:43:53.940 --> 00:43:58.940]  食色性也,人之大慾
[00:43:58.940 --> 00:44:03.940]  我們是不是去stretch the limit
[00:44:03.940 --> 00:44:07.940]  我可以在這個試探中徘徊多久
[00:44:07.940 --> 00:44:12.940]  去到什麼都未算是真的犯罪
[00:44:12.940 --> 00:44:22.940]  我們很享受那個flirting的過程
[00:44:22.940 --> 00:44:25.940]  婚姻不美滿
[00:44:25.940 --> 00:44:29.940]  夫妻不協調
[00:44:29.940 --> 00:44:35.940]  現在身邊有紅顏知己
[00:44:35.940 --> 00:44:38.940]  我們心裏面怎樣想
[00:44:38.940 --> 00:44:43.940]  感謝主,有人明白我
[00:44:43.940 --> 00:44:46.940]  有人可以跟我分享
[00:44:46.940 --> 00:44:51.940]  我可以有人傾訴
[00:44:51.940 --> 00:44:54.940]  這兩種情況
[00:44:54.940 --> 00:45:02.940]  我相信不是偶然才會發生一次半次
[00:45:02.940 --> 00:45:10.940]  甚至在非常資深的弟兄信徒
[00:45:10.940 --> 00:45:17.940]  傳道牧師當中都沒有例外
[00:45:17.940 --> 00:45:20.940]  不只是Toronto
[00:45:20.940 --> 00:45:25.940]  其實其他地方偶然我們都會聽到
[00:45:25.940 --> 00:45:31.940]  有些醜聞真的不應該在港台上重覆再講一次
[00:45:31.940 --> 00:45:34.940]  但這些是事實
[00:45:34.940 --> 00:45:37.940]  如果我們讀聖經
[00:45:37.940 --> 00:45:43.940]  我們看到獨身是上帝給我們的一個選擇
[00:45:43.940 --> 00:45:52.940]  即是說,性不是生命當中必須的權利
[00:45:52.940 --> 00:46:00.940]  不是量度生命豐盛快樂幸福的標準
[00:46:00.940 --> 00:46:08.940]  婚姻本身也不是為了滿足我們的性慾
[00:46:08.940 --> 00:46:12.940]  婚姻有更重要的目的
[00:46:12.940 --> 00:46:15.940]  意義價值
[00:46:15.940 --> 00:46:23.940]  再講下去,性是可以有,可以沒有
[00:46:23.940 --> 00:46:27.940]  你看到那個邏輯怎樣下嗎
[00:46:27.940 --> 00:46:31.940]  我不是只跟單身的弟兄講
[00:46:31.940 --> 00:46:35.940]  不是,性是很美麗的,性是很美好的
[00:46:35.940 --> 00:46:38.940]  同意,聖經都有這樣的記載
[00:46:38.940 --> 00:46:41.940]  雅歌是一個很好的例子
[00:46:41.940 --> 00:46:45.940]  好就一定要擁有
[00:46:45.940 --> 00:46:48.940]  這個不是聖經的教導
[00:46:48.940 --> 00:46:55.940]  這個只是富裕社會的夢
[00:46:55.940 --> 00:46:58.940]  聖經這樣的教導告訴我們
[00:46:58.940 --> 00:47:01.940]  就算在婚姻當中
[00:47:01.940 --> 00:47:07.940]  弟兄們,心理學報紙說的
[00:47:07.940 --> 00:47:11.940]  一些很尊重的報紙
[00:47:11.940 --> 00:47:12.940]  都是這樣說的
[00:47:12.940 --> 00:47:16.940]  每個男人六秒鐘就想一次
[00:47:16.940 --> 00:47:23.940]  夫妻的關係真的只是用性來區分
[00:47:23.940 --> 00:47:28.940]  跟其他人倫的關係嗎
[00:47:28.940 --> 00:47:34.940]  妻子不解風情,我就大調道理
[00:47:34.940 --> 00:47:36.940]  我不知道你看什麼
[00:47:36.940 --> 00:47:39.940]  你試一下反過來想想
[00:47:39.940 --> 00:47:43.940]  到丈夫餓病在醫院
[00:47:43.940 --> 00:47:47.940]  太太風情萬種,親你一口
[00:47:47.940 --> 00:47:50.940]  然後挽著弟兄的手搭順風車回家
[00:47:50.940 --> 00:47:53.940]  你的感覺是怎樣
[00:47:53.940 --> 00:47:56.940]  其實背後的原因一樣
[00:47:56.940 --> 00:47:59.940]  我需要,我要滿足
[00:47:59.940 --> 00:48:03.940]  你滿足不到我,我大調道理
[00:48:03.940 --> 00:48:06.940]  為什麼我們這麼生氣
[00:48:06.940 --> 00:48:08.940]  婚姻不是關於這件事
[00:48:08.940 --> 00:48:10.940]  婚姻不是要滿足這件事
[00:48:10.940 --> 00:48:13.940]  我們認為婚姻是最好的
[00:48:13.940 --> 00:48:16.940]  獨身是次好的,性是最好的
[00:48:16.940 --> 00:48:20.940]  我沒有,我就大調道理要去有
[00:48:20.940 --> 00:48:24.940]  其實貞潔,Chastity
[00:48:24.940 --> 00:48:29.940]  是婚姻一個很重要的因素
[00:48:29.940 --> 00:48:31.940]  你同意嗎
[00:48:31.940 --> 00:48:33.940]  例如你出差
[00:48:33.940 --> 00:48:36.940]  例如你去福建
[00:48:36.940 --> 00:48:40.940]  我都出過差,去過中國
[00:48:40.940 --> 00:48:45.940]  我明白那個社會環境
[00:48:45.940 --> 00:48:49.940]  不出差的,我的工作很好,朝九晚五的
[00:48:49.940 --> 00:48:52.940]  例如疾病
[00:48:52.940 --> 00:48:56.940]  例如子女
[00:48:56.940 --> 00:49:00.940]  例如人生的階段,更年期
[00:49:00.940 --> 00:49:03.940]  Period
[00:49:03.940 --> 00:49:08.940]  例如壓力,擔憂
[00:49:08.940 --> 00:49:13.940]  在這些處境當中,不一定是兩個人一起經歷
[00:49:13.940 --> 00:49:15.940]  好,另外一方
