
[00:00:00.000 --> 00:00:08.560]  各位早晨!很高興又來到大家當中分享神的話
[00:18:40.240 --> 00:18:42.240]  整家都沒得救
[00:18:42.240 --> 00:18:43.240]  真是這樣的
[00:18:43.240 --> 00:18:47.240]  他沒有一個很完美的福利制度
[00:18:47.240 --> 00:18:49.240]  如果是這樣的情況
[00:18:49.240 --> 00:18:52.240]  唯一的出路是什麼呢?
[00:18:52.240 --> 00:18:57.240]  就是善心的有錢人收買了他整家
[00:18:57.240 --> 00:19:03.240]  於是收買了他們的子女之後
[00:19:03.240 --> 00:19:05.240]  就做奴隸
[00:19:05.240 --> 00:19:07.240]  服侍他一家
[00:19:07.240 --> 00:19:09.240]  他的圖畫
[00:19:09.240 --> 00:19:11.240]  我想說這個朱銀水是救命恩人
[00:19:11.240 --> 00:19:13.240]  如果他不收買他
[00:19:13.240 --> 00:19:17.240]  不去包起他
[00:19:17.240 --> 00:19:21.240]  他就生存不了
[00:19:21.240 --> 00:19:23.240]  所以這個朱銀水的意思
[00:19:23.240 --> 00:19:25.240]  他幫他做事
[00:19:25.240 --> 00:19:27.240]  有得做已經很開心
[00:19:27.240 --> 00:19:30.240]  如果沒得做他就餓死了
[00:19:30.240 --> 00:19:35.240]  所以他做了之後主人不需要多謝他
[00:19:35.240 --> 00:19:37.240]  這個是恩典
[00:19:37.240 --> 00:19:39.240]  有得做已經是恩典
[00:19:39.240 --> 00:19:41.240]  他的意思就是說
[00:19:41.240 --> 00:19:43.240]  你回來做
[00:19:43.240 --> 00:19:45.240]  你是服侍
[00:19:45.240 --> 00:19:46.240]  你試一下想想
[00:19:46.240 --> 00:19:48.240]  我不知道大家有沒有這樣的體會
[00:19:48.240 --> 00:19:50.240]  一個救命的人
[00:19:50.240 --> 00:19:51.240]  真的救了你命的恩人
[00:19:51.240 --> 00:19:53.240]  你不跟他計算
[00:19:53.240 --> 00:19:55.240]  他叫你做什麼你都盡量做
[00:19:55.240 --> 00:19:58.240]  他就是那種感恩的心態
[00:19:58.240 --> 00:20:01.240]  他就是說感恩的心態
[00:20:01.240 --> 00:20:04.240]  加上現在說的是對事
[00:20:04.240 --> 00:20:06.240]  其實他是做不了的
[00:20:06.240 --> 00:20:08.240]  他上面說的我們是做不了的
[00:20:08.240 --> 00:20:09.240]  我們是靠神的
[00:20:09.240 --> 00:20:11.240]  所以現在做到了
[00:20:11.240 --> 00:20:13.240]  他們這些工人是做到了
[00:20:13.240 --> 00:20:15.240]  做完回來
[00:20:15.240 --> 00:20:17.240]  你還會不會誇自己
[00:20:17.240 --> 00:20:19.240]  我多好多勤奮多乖
[00:20:19.240 --> 00:20:21.240]  不會的
[00:20:21.240 --> 00:20:22.240]  全部都不是你做的
[00:20:22.240 --> 00:20:23.240]  根本是神做的
[00:20:23.240 --> 00:20:27.240]  我們是無用的僕人
[00:20:27.240 --> 00:20:28.240]  其實這個無用的
[00:20:28.240 --> 00:20:30.240]  包括你根本都沒機會做
[00:20:30.240 --> 00:20:32.240]  如果不是神憐憫
[00:20:32.240 --> 00:20:34.240]  你根本都沒得做
[00:20:34.240 --> 00:20:37.240]  當時那個背景
[00:20:37.240 --> 00:20:39.240]  你靠自己都做不了
[00:20:39.240 --> 00:20:42.240]  所以他在強調我們感恩的心
[00:20:42.240 --> 00:20:44.240]  這個僕人
[00:20:44.240 --> 00:20:46.240]  這些奴隸就是這樣的
[00:20:46.240 --> 00:20:50.240]  當時他們真的賣身去做
[00:20:50.240 --> 00:20:54.240]  就是因為他們是一個很感恩的心
[00:20:54.240 --> 00:20:55.240]  這個背景是這樣的
[00:20:55.240 --> 00:20:58.240]  跟我們今天請工人回來是不同的
[00:20:58.240 --> 00:21:03.240]  所以不跟他計較
[00:21:03.240 --> 00:21:06.240]  我想說這個是對事的
[00:21:06.240 --> 00:21:08.240]  我們說的是對人
[00:21:08.240 --> 00:21:10.240]  這裡是說對事
[00:21:10.240 --> 00:21:12.240]  或者對我們要做的事
[00:21:12.240 --> 00:21:14.240]  第一你是做不了的
[00:21:14.240 --> 00:21:16.240]  一定要靠神
[00:21:16.240 --> 00:21:18.240]  第二就算你做到了
[00:21:18.240 --> 00:21:20.240]  你都沒得驕傲
[00:21:20.240 --> 00:21:22.240]  是神做的
[00:21:22.240 --> 00:21:26.240]  我們要傳一個感恩的心來做
[00:21:26.240 --> 00:21:29.240]  我們做所有的事都是
[00:21:29.240 --> 00:21:32.240]  我不知道今天我們可能都是這樣
[00:21:32.240 --> 00:21:33.240]  在我們的社會
[00:21:33.240 --> 00:21:35.240]  有份工作已經很開心
[00:21:35.240 --> 00:21:43.240]  我們是帶著感恩的心來做
[00:21:43.240 --> 00:21:44.240]  就很不同
[00:21:44.240 --> 00:21:46.240]  講一個工就是
[00:21:46.240 --> 00:21:48.240]  侍奉的更加是
[00:21:48.240 --> 00:21:50.240]  神今天給你有這樣的機會
[00:21:50.240 --> 00:21:52.240]  有這樣的能力
[00:21:52.240 --> 00:21:54.240]  有這樣的恩賜
[00:21:54.240 --> 00:21:57.240]  你做其實全部都是神給的
[00:21:57.240 --> 00:22:01.240]  你就不用跟神跟著計較
[00:22:01.240 --> 00:22:04.240]  我們試想想
[00:22:04.240 --> 00:22:06.240]  我們有時都會的
[00:22:06.240 --> 00:22:09.240]  我們為神做事
[00:22:09.240 --> 00:22:12.240]  有時都會覺得壓力很大
[00:22:12.240 --> 00:22:14.240]  好像怕做不了
[00:22:14.240 --> 00:22:16.240]  其實真的我們做不了的
[00:22:16.240 --> 00:22:19.240]  所謂屬靈的侍奉
[00:22:19.240 --> 00:22:22.240]  所有的事都不是人做得到的事
[00:22:22.240 --> 00:22:24.240]  你叫人成長
[00:22:24.240 --> 00:22:25.240]  叫人信耶穌
[00:22:25.240 --> 00:22:27.240]  全部都是神做的
[00:22:27.240 --> 00:22:29.240]  我們都要靠祂的
[00:22:29.240 --> 00:22:31.240]  不過更加重要的是
[00:22:31.240 --> 00:22:32.240]  你做了之後
[00:22:32.240 --> 00:22:35.240]  不要以為神好像協助你的人情
[00:22:35.240 --> 00:22:38.240]  這個就是針對這件事
[00:22:38.240 --> 00:22:39.240]  很多時我們都會這樣覺得
[00:22:39.240 --> 00:22:41.240]  你看我多熱心
[00:22:41.240 --> 00:22:44.240]  你知道我們很多時
[00:22:44.240 --> 00:22:45.240]  有這樣的觀念的
[00:22:45.240 --> 00:22:47.240]  如果一個很熱心的人
[00:22:47.240 --> 00:22:50.240]  譬如一個宣教士
[00:22:50.240 --> 00:22:52.240]  他犧牲了很多的為神
[00:22:52.240 --> 00:22:54.240]  誰知神令到他
[00:22:54.240 --> 00:22:56.240]  又遇到意外
[00:22:56.240 --> 00:22:57.240]  又生癌又什麼的
[00:22:57.240 --> 00:22:59.240]  我們的心就會覺得
[00:22:59.240 --> 00:23:00.240]  他對神這麼好
[00:23:00.240 --> 00:23:01.240]  為什麼神對他這樣呢?
[00:23:01.240 --> 00:23:03.240]  我們很容易有這樣的心
[00:23:03.240 --> 00:23:05.240]  這個就是那種心態
[00:23:05.240 --> 00:23:07.240]  覺得他付出了這麼多
[00:23:07.240 --> 00:23:09.240]  神應該對他好一點
[00:23:09.240 --> 00:23:13.240]  好像神欠了他一個人情
[00:23:13.240 --> 00:23:15.240]  其實就不是
[00:23:15.240 --> 00:23:17.240]  全部都是神給的
[00:23:17.240 --> 00:23:19.240]  神沒有欠我們任何東西
[00:23:19.240 --> 00:23:22.240]  反而相反我們應該怎樣呢?
[00:23:22.240 --> 00:23:26.240]  是一種很感恩的心來服侍神
[00:23:26.240 --> 00:23:28.240]  不和神計較
[00:23:28.240 --> 00:23:30.240]  所以你想想
[00:23:30.240 --> 00:23:36.240]  其實在神的侍奉上
[00:23:36.240 --> 00:23:38.240]  不要說犧牲這件事
[00:23:38.240 --> 00:23:41.240]  他現在就是教你這個
[00:23:41.240 --> 00:23:46.240]  這個牧人很辛苦地做完回來
[00:23:46.240 --> 00:23:48.240]  好像維持人做得很辛苦
[00:23:48.240 --> 00:23:49.240]  其實他不會這樣想的
[00:23:49.240 --> 00:23:51.240]  感恩
[00:23:51.240 --> 00:23:53.240]  有得做
[00:23:53.240 --> 00:23:55.240]  做得到
[00:23:55.240 --> 00:23:58.240]  都是神的恩典
[00:23:59.240 --> 00:24:01.240]  為什麼我們會說
[00:24:01.240 --> 00:24:03.240]  為什麼我們覺得是犧牲呢?
[00:24:03.240 --> 00:24:06.240]  感恩就不會覺得這樣
[00:24:06.240 --> 00:24:09.240]  感覺是禮物來的
[00:24:09.240 --> 00:24:11.240]  是我們不配得的
[00:24:11.240 --> 00:24:13.240]  本來是沒有的
[00:24:13.240 --> 00:24:17.240]  這樣可能你
[00:24:17.240 --> 00:24:19.240]  無論是做工也好
[00:24:19.240 --> 00:24:21.240]  或者做家庭主婦也好
[00:24:21.240 --> 00:24:22.240]  這些很辛苦的
[00:24:22.240 --> 00:24:24.240]  我們經常有很多埋怨的
[00:24:24.240 --> 00:24:26.240]  侍奉也是
[00:24:26.240 --> 00:24:28.240]  如果你還有感恩的心
[00:24:28.240 --> 00:24:30.240]  就很不同了
[00:24:30.240 --> 00:24:32.240]  我經常都覺得
[00:24:32.240 --> 00:24:34.240]  我不知道以前有沒有說過
[00:24:34.240 --> 00:24:38.240]  那些外國人
[00:24:38.240 --> 00:24:40.240]  有些人
[00:24:40.240 --> 00:24:42.240]  生一群小孩
[00:24:42.240 --> 00:24:45.240]  那些小孩又亂又吵
[00:24:45.240 --> 00:24:47.240]  他們好像不介意
[00:24:47.240 --> 00:24:49.240]  但是我們這些香港人
[00:24:49.240 --> 00:24:52.240]  一兩個小孩已經覺得很煩
[00:24:52.240 --> 00:24:54.240]  很多的埋怨
[00:24:54.240 --> 00:24:55.240]  他們好像很開心
[00:24:55.240 --> 00:24:58.240]  他們自己又再收養一兩個
[00:24:58.240 --> 00:25:01.240]  我想是有個不同的
[00:25:01.240 --> 00:25:03.240]  那些是神的禮物來的
[00:25:03.240 --> 00:25:05.240]  是恩典來的
[00:25:05.240 --> 00:25:07.240]  就不會覺得是一個重擔
[00:25:07.240 --> 00:25:10.240]  更加不會覺得是很大的犧牲
[00:25:10.240 --> 00:25:12.240]  好像難為了他
[00:25:12.240 --> 00:25:14.240]  這個意思就是這樣
[00:25:14.240 --> 00:25:15.240]  那個僕人
[00:25:15.240 --> 00:25:18.240]  他這樣侍奉對侍的看法
[00:25:18.240 --> 00:25:19.240]  對侍公的看法
[00:25:19.240 --> 00:25:21.240]  就是一種感恩的心
[00:25:21.240 --> 00:25:23.240]  是很不同的
[00:25:24.240 --> 00:25:29.240]  這個才是真正的動力
[00:25:29.240 --> 00:25:34.240]  你做是因為恩典
[00:25:34.240 --> 00:25:37.240]  是神給你的禮物
[00:25:37.240 --> 00:25:43.240]  你就完全沒有一種的介意
[00:25:43.240 --> 00:25:46.240]  或者不會跟著計較去做
[00:25:46.240 --> 00:25:48.240]  這個就是最好的
[00:25:51.240 --> 00:25:56.240]  接著我們講到最後那段
[00:25:56.240 --> 00:25:58.240]  11到19節
[00:25:58.240 --> 00:26:01.240]  這個大家很熟
[00:26:01.240 --> 00:26:02.240]  他很詳細講的
[00:26:02.240 --> 00:26:04.240]  我們有時覺得
[00:26:04.240 --> 00:26:06.240]  其實很簡單的一個故事
[00:26:06.240 --> 00:26:10.240]  就是你不回來感恩
[00:26:10.240 --> 00:26:13.240]  但其實重點就是
[00:26:13.240 --> 00:26:15.240]  耶穌問了一個問題
[00:26:15.240 --> 00:26:19.240]  在第17節
[00:26:19.240 --> 00:26:22.240]  他問潔淨不是十個人嗎?
[00:26:22.240 --> 00:26:24.240]  為什麼那九個人去了哪裡?
[00:26:24.240 --> 00:26:25.240]  為什麼不回來?
[00:26:25.240 --> 00:26:28.240]  我不知道你懂不懂回答這個問題
[00:26:28.240 --> 00:26:30.240]  作者沒有回答
[00:26:30.240 --> 00:26:32.240]  作者寫下來沒有回答
[00:26:32.240 --> 00:26:34.240]  人們沒有回答耶穌
[00:26:34.240 --> 00:26:36.240]  他讓我們讀者自己回答
[00:26:36.240 --> 00:26:38.240]  我不知道你懂不懂回答這個問題
[00:26:38.240 --> 00:26:41.240]  為什麼只有一個回來?
[00:26:41.240 --> 00:26:45.240]  十個都是麻瘋病人
[00:26:45.240 --> 00:26:46.240]  都是治好了的
[00:26:46.240 --> 00:26:48.240]  為什麼只有一個回來?
[00:26:48.240 --> 00:26:51.240]  這個故事
[00:26:51.240 --> 00:26:55.240]  可能我們都要知道多一點背景
[00:26:55.240 --> 00:26:57.240]  在第11節開始
[00:26:57.240 --> 00:27:01.240]  我不知道我們的版本是怎樣
[00:27:01.240 --> 00:27:04.240]  我們這個都是和話本
[00:27:04.240 --> 00:27:08.240]  其實和話本新的修訂版已經改了
[00:27:08.240 --> 00:27:11.240]  因為這裡有一點點東西不是很清楚
[00:27:11.240 --> 00:27:13.240]  第11節
[00:27:13.240 --> 00:27:15.240]  耶穌往耶路撒冷去
[00:27:15.240 --> 00:27:17.240]  經過撒瑪利亞和加利利
[00:27:17.240 --> 00:27:23.240]  當時耶穌就在加利利
[00:27:23.240 --> 00:27:25.240]  大家知道圖畫
[00:27:25.240 --> 00:27:27.240]  他去耶路撒冷要經過撒瑪利亞
[00:27:27.240 --> 00:27:28.240]  這個就不奇怪
[00:27:28.240 --> 00:27:29.240]  但他應該說
[00:27:29.240 --> 00:27:32.240]  耶穌現在往耶路撒冷去
[00:27:32.240 --> 00:27:34.240]  他要經過撒瑪利亞就行
[00:27:34.240 --> 00:27:36.240]  為什麼要和加利利呢?
[00:27:36.240 --> 00:27:39.240]  加利利已經在加利利
[00:27:39.240 --> 00:27:44.240]  這個和這個字
[00:27:44.240 --> 00:27:46.240]  原來原本的意思
[00:27:46.240 --> 00:27:50.240]  就是邊界
[00:27:50.240 --> 00:27:53.240]  加利利和撒瑪利亞的邊界
[00:27:53.240 --> 00:27:58.240]  和修版已經改了
[00:27:58.240 --> 00:28:00.240]  我們現在知道是這樣的
[00:28:00.240 --> 00:28:02.240]  因為他們以前不會這樣說話
[00:28:02.240 --> 00:28:05.240]  他們是說撒瑪利亞和加利利
[00:28:05.240 --> 00:28:07.240]  就是連接那個地方
[00:28:07.240 --> 00:28:10.240]  作者故意要提出這一點
[00:28:10.240 --> 00:28:17.240]  有一點點好像我們旺角去尖沙咀要經過油麻地
[00:28:17.240 --> 00:28:19.240]  他現在在旺角
[00:28:19.240 --> 00:28:22.240]  他說現在去到油麻地和旺角
[00:28:22.240 --> 00:28:24.240]  不用說旺角
[00:28:24.240 --> 00:28:28.240]  他說旺角和油麻地的交界
[00:28:28.240 --> 00:28:31.240]  為什麼要提這一點呢?
[00:28:31.240 --> 00:28:34.240]  我想交代撒瑪利亞
[00:28:34.240 --> 00:28:37.240]  其實和猶太人也有一點相似
[00:28:37.240 --> 00:28:40.240]  雖然他們是不合的
[00:28:40.240 --> 00:28:43.240]  撒瑪利亞也是信摩西五經
[00:28:43.240 --> 00:28:46.240]  只是要摩西五經
[00:28:46.240 --> 00:28:50.240]  摩西五經一樣有麻風病的條例
[00:28:50.240 --> 00:28:52.240]  一樣有祭司、善祭
[00:28:52.240 --> 00:28:53.240]  一樣的
[00:28:53.240 --> 00:28:55.240]  只不過他們拜的山不同
[00:28:55.240 --> 00:28:59.240]  他們以前是因為種族的習俗
[00:28:59.240 --> 00:29:01.240]  他們是不合的
[00:29:01.240 --> 00:29:05.240]  所以撒瑪利亞和加利利亞就是猶太人
[00:29:05.240 --> 00:29:11.240]  兩幫人都是一樣有麻風病的條例
[00:29:11.240 --> 00:29:13.240]  一樣的 祭司也一樣
[00:29:13.240 --> 00:29:15.240]  OK
[00:29:15.240 --> 00:29:18.240]  大家知道麻風病很慘
[00:29:18.240 --> 00:29:20.240]  除了病醫不好之外
[00:29:20.240 --> 00:29:23.240]  就是要被隔離
[00:29:23.240 --> 00:29:25.240]  不可以回家
[00:29:25.240 --> 00:29:28.240]  你想想在加利利
[00:29:28.240 --> 00:29:32.240]  猶太人有人患了麻風病
[00:29:32.240 --> 00:29:34.240]  他們就要趕他出去
[00:29:34.240 --> 00:29:35.240]  不可以在家裡
[00:29:35.240 --> 00:29:37.240]  不可以在社會裡
[00:29:37.240 --> 00:29:39.240]  趕去哪裡呢?
[00:29:39.240 --> 00:29:42.240]  那就是撒瑪利亞了
[00:29:42.240 --> 00:29:44.240]  撒瑪利亞和我們不合
[00:29:44.240 --> 00:29:46.240]  撒瑪利亞也是一樣
[00:29:46.240 --> 00:29:49.240]  他有麻風病的人也是要隔離的
[00:29:49.240 --> 00:29:50.240]  趕去哪裡呢?
[00:29:50.240 --> 00:29:53.240]  去加利利亞
[00:29:53.240 --> 00:29:56.240]  所以現在耶穌去到那個位置
[00:29:56.240 --> 00:29:59.240]  這個就是大家的邊界
[00:29:59.240 --> 00:30:03.240]  是很多麻風病人去到那裡的
[00:30:03.240 --> 00:30:05.240]  他現在就來到這個地方
[00:30:05.240 --> 00:30:07.240]  耶穌進了一個村
[00:30:07.240 --> 00:30:09.240]  那個村就是麻風村
[00:30:09.240 --> 00:30:11.240]  很多麻風病人
[00:30:11.240 --> 00:30:12.240]  有猶太人的麻風病人
[00:30:12.240 --> 00:30:15.240]  有撒瑪利亞人的麻風病人
[00:30:15.240 --> 00:30:17.240]  背景就是這樣
[00:30:17.240 --> 00:30:20.240]  好了 當中有十個出來
[00:30:20.240 --> 00:30:23.240]  他們有一個信心
[00:30:23.240 --> 00:30:26.240]  見到一個猶太人的拉比
[00:30:26.240 --> 00:30:28.240]  這個耶穌走過
[00:30:28.240 --> 00:30:29.240]  他們出來說
[00:30:29.240 --> 00:30:31.240]  他們有一個信心
[00:30:31.240 --> 00:30:34.240]  耶穌是夫子 可憐我們
[00:30:34.240 --> 00:30:37.240]  那耶穌就治好他們
[00:30:37.240 --> 00:30:38.240]  就說你們回去
[00:30:38.240 --> 00:30:40.240]  你們知道他治好了
[00:30:40.240 --> 00:30:43.240]  就要回去祭司那裡證明他治好了
[00:30:43.240 --> 00:30:45.240]  那他就可以自由了
[00:30:45.240 --> 00:30:47.240]  叫他們回去
[00:30:47.240 --> 00:30:50.240]  將身體給祭司擦汗
[00:30:50.240 --> 00:30:53.240]  去的時候就結證了
[00:30:53.240 --> 00:30:54.240]  這個就是
[00:30:54.240 --> 00:30:57.240]  其實他們去都是有信心
[00:30:57.240 --> 00:31:00.240]  知道神 耶穌真的治好他們
[00:31:00.240 --> 00:31:01.240]  那他們就治好了
[00:31:01.240 --> 00:31:03.240]  內中有一個人
[00:31:03.240 --> 00:31:05.240]  是一個撒瑪利亞人
[00:31:05.240 --> 00:31:08.240]  就回來 發覺他治好了
[00:31:08.240 --> 00:31:12.240]  他都沒空 或者他不去祭司
[00:31:12.240 --> 00:31:15.240]  馬上折頭回來
[00:31:15.240 --> 00:31:18.240]  來多謝耶穌
[00:31:18.240 --> 00:31:21.240]  另外那些其實是猶太人
[00:31:21.240 --> 00:31:24.240]  十八字是說除了外族人
[00:31:24.240 --> 00:31:26.240]  這個撒瑪利亞人就回來
[00:31:26.240 --> 00:31:28.240]  猶太人就沒回來
[00:31:28.240 --> 00:31:31.240]  去祭司那裡擦汗了
[00:31:31.240 --> 00:31:33.240]  就得了 合格了
[00:31:33.240 --> 00:31:35.240]  就可以自由了
[00:31:35.240 --> 00:31:37.240]  那耶穌問的問題
[00:31:37.240 --> 00:31:39.240]  為什麼只有這個回來
[00:31:39.240 --> 00:31:43.240]  大家知道為什麼嗎?
[00:31:43.240 --> 00:31:46.240]  為什麼撒瑪利亞這個人回來
[00:31:46.240 --> 00:31:50.240]  猶太人為什麼不回來?
[00:31:50.240 --> 00:31:52.240]  大家都是治好的
[00:31:52.240 --> 00:31:58.240]  大家都是耶穌可憐的
[00:31:58.240 --> 00:32:02.240]  其實我們試一下代入去
[00:32:02.240 --> 00:32:03.240]  那個撒瑪利亞人
[00:32:03.240 --> 00:32:07.240]  那個病人的心是怎麼看的
[00:32:07.240 --> 00:32:10.240]  當時真是
[00:32:10.240 --> 00:32:13.240]  其實應該猶太人和撒瑪利亞人是不對的
[00:32:13.240 --> 00:32:16.240]  撒瑪利亞人不會找一個猶大的拉比去幫的
[00:32:16.240 --> 00:32:19.240]  不過這個人他有信心 他就去
[00:32:19.240 --> 00:32:22.240]  猶太人就會去
[00:32:22.240 --> 00:32:24.240]  所以他的心會怎麼想呢?
[00:32:24.240 --> 00:32:26.240]  現在耶穌說你們十八字回去吧
[00:32:26.240 --> 00:32:28.240]  回去見祭司
[00:32:28.240 --> 00:32:32.240]  就證明你們真是結證了
[00:32:32.240 --> 00:32:34.240]  那他會怎麼想呢?
[00:32:34.240 --> 00:32:36.240]  我是撒瑪利亞人
[00:32:36.240 --> 00:32:38.240]  他會不會醫我呢?
[00:32:38.240 --> 00:32:39.240]  可能都不醫
[00:32:39.240 --> 00:32:43.240]  他只是醫猶太人的那些病
[00:32:43.240 --> 00:32:45.240]  但他走著走著回來
[00:32:45.240 --> 00:32:49.240]  竟然自己都好起來了
[00:32:49.240 --> 00:32:51.240]  所以他就覺得
[00:32:51.240 --> 00:32:55.240]  或者說比猶太人更加覺得感恩
[00:32:55.240 --> 00:32:57.240]  我不知道你們明不明白這個意思
[00:32:57.240 --> 00:32:59.240]  因為他覺得自己是不配的
[00:32:59.240 --> 00:33:00.240]  他不配
[00:33:00.240 --> 00:33:02.240]  沒有那些猶太人那麼配
[00:33:02.240 --> 00:33:06.240]  是被猶太人拉比來治好
[00:33:06.240 --> 00:33:08.240]  但猶太人會怎麼想呢?
[00:33:08.240 --> 00:33:09.240]  可能他心裡想
[00:33:09.240 --> 00:33:10.240]  當然是醫我們
[00:33:10.240 --> 00:33:12.240]  難道醫他嗎?
[00:33:12.240 --> 00:33:14.240]  感恩的心沒那麼大
[00:33:14.240 --> 00:33:16.240]  這個是一個比較上
[00:33:16.240 --> 00:33:18.240]  這個是我猜的
[00:33:18.240 --> 00:33:21.240]  其實是作者故意不回答這個問題
[00:33:21.240 --> 00:33:22.240]  不過應該就是這樣
[00:33:22.240 --> 00:33:24.240]  他故意要交代
[00:33:24.240 --> 00:33:29.240]  撒瑪利亞人其實更加覺得自己不配
[00:33:29.240 --> 00:33:34.240]  所以他更加覺得這個恩典是大的
[00:33:34.240 --> 00:33:38.240]  這裡不是說耶穌好像很小器
[00:33:38.240 --> 00:33:39.240]  一定要感謝我才行
[00:33:39.240 --> 00:33:41.240]  不是這樣的意思
[00:33:41.240 --> 00:33:46.240]  他是想帶出有沒有感恩的心
[00:33:46.240 --> 00:33:48.240]  很多時候我們好像猶太人一樣
[00:33:48.240 --> 00:33:52.240]  覺得恩典是應份的
[00:33:52.240 --> 00:33:53.240]  神是愛的
[00:33:53.240 --> 00:33:55.240]  祂應該幫我的
[00:33:55.240 --> 00:33:58.240]  祂應該饒恕我的
[00:33:58.240 --> 00:34:03.240]  我們就沒有那種感恩的心
[00:34:03.240 --> 00:34:06.240]  反而一個像這個罪人
[00:34:06.240 --> 00:34:08.240]  或者一個撒瑪利亞人
[00:34:08.240 --> 00:34:10.240]  他覺得自己很不配
[00:34:10.240 --> 00:34:12.240]  竟然都有份
[00:34:12.240 --> 00:34:16.240]  那種心就很不配
[00:34:16.240 --> 00:34:19.240]  這個到最後我們說我們對自己
[00:34:19.240 --> 00:34:21.240]  我們說完對人、對事
[00:34:21.240 --> 00:34:23.240]  現在是對自己或者對神
[00:34:23.240 --> 00:34:27.240]  這個才是最基本的問題
[00:34:27.240 --> 00:34:32.240]  我們其實覺得自己在神面前
[00:34:32.240 --> 00:34:35.240]  是否配得到祂那麼多
[00:34:35.240 --> 00:34:38.240]  其實我們不配
[00:34:38.240 --> 00:34:43.240]  但可能我們這個心太弱、太小
[00:34:43.240 --> 00:34:45.240]  我們慢慢習慣了
[00:34:45.240 --> 00:34:48.240]  現在我們覺得神應該祝福我們
[00:34:48.240 --> 00:34:51.240]  祂祝福少一點或者遲一點都不行
[00:34:51.240 --> 00:34:53.240]  好像我們應份有的
[00:34:53.240 --> 00:34:55.240]  恩典就是這樣
[00:34:55.240 --> 00:34:57.240]  恩典就是不應份有的
[00:34:57.240 --> 00:34:58.240]  不應該有的
[00:34:58.240 --> 00:35:03.240]  我們覺得祂不應該幫我們就對了
[00:35:03.240 --> 00:35:05.240]  好像是這樣
[00:35:05.240 --> 00:35:09.240]  這樣才覺得恩典是大
[00:35:09.240 --> 00:35:14.240]  我們很需要這種感覺
[00:35:14.240 --> 00:35:17.240]  我經常喜歡有一個觀察
[00:35:17.240 --> 00:35:19.240]  或者一個比較
[00:35:19.240 --> 00:35:21.240]  你有沒有留意那些
[00:35:21.240 --> 00:35:24.240]  未信主之前是大奸大惡那些
[00:35:24.240 --> 00:35:26.240]  或者沉淪到沒得救那些人
[00:35:26.240 --> 00:35:29.240]  他信得住的真的很不同
[00:35:29.240 --> 00:35:31.240]  那種恩典很大
[00:35:31.240 --> 00:35:36.240]  我們這些未信主之前都很乖的那些
[00:35:36.240 --> 00:35:38.240]  就不覺得的
[00:35:38.240 --> 00:35:40.240]  好像沒什麼改變的
[00:35:40.240 --> 00:35:42.240]  其實我們是吃虧一點的
[00:35:42.240 --> 00:35:43.240]  你可以這樣說
[00:35:43.240 --> 00:35:46.240]  沒那麼容易感受到那個恩典
[00:35:46.240 --> 00:35:48.240]  但其實你想想在神面前
[00:35:48.240 --> 00:35:50.240]  我們一樣是這麼配
[00:35:50.240 --> 00:35:53.240]  但我們比較難一點的
[00:35:53.240 --> 00:35:55.240]  靠神靈問我們
[00:35:55.240 --> 00:35:57.240]  其實祂就是說這種
[00:35:57.240 --> 00:35:58.240]  你在神面前
[00:35:58.240 --> 00:36:02.240]  你知不知道自己是不配的
[00:36:02.240 --> 00:36:04.240]  你有這種感恩的心
[00:36:04.240 --> 00:36:06.240]  就很不同的
[00:36:06.240 --> 00:36:11.240]  我相信你對人都會恩待一點
[00:36:11.240 --> 00:36:14.240]  你會體會到自己都很不配
[00:36:14.240 --> 00:36:16.240]  以為人家得罪你
[00:36:16.240 --> 00:36:20.240]  或者這些事你會多一點恩待人
[00:36:20.240 --> 00:36:22.240]  給多一點恩典給人
[00:36:22.240 --> 00:36:23.240]  對事也是
[00:36:23.240 --> 00:36:25.240]  事工你不需要覺得
[00:36:25.240 --> 00:36:27.240]  好像這麼
[00:36:27.240 --> 00:36:31.240]  怎麼說呢
[00:36:31.240 --> 00:36:33.240]  不需要斤斤計較
[00:36:33.240 --> 00:36:35.240]  覺得你做了些事
[00:36:35.240 --> 00:36:38.240]  應該有人欣賞你
[00:36:38.240 --> 00:36:40.240]  應該有人讚你
[00:36:40.240 --> 00:36:41.240]  應該有些回報
[00:36:41.240 --> 00:36:43.240]  其實我們都是不配
[00:36:43.240 --> 00:36:44.240]  我們做了好的事
[00:36:44.240 --> 00:36:46.240]  特別是為主做
[00:36:46.240 --> 00:36:49.240]  其實根本不關我們事
[00:36:49.240 --> 00:36:51.240]  如果不是祂憐憫我們
[00:36:51.240 --> 00:36:52.240]  救我們
[00:36:52.240 --> 00:36:54.240]  給我們這些恩賜
[00:36:54.240 --> 00:36:55.240]  給我們這些機會
[00:36:55.240 --> 00:36:57.240]  根本就沒得做
[00:36:57.240 --> 00:36:59.240]  也做不到
[00:36:59.240 --> 00:37:01.240]  為什麼我們好像很僵硬
[00:37:01.240 --> 00:37:03.240]  我們就是沒有這種感恩的心
[00:37:03.240 --> 00:37:04.240]  如果真的有這種感恩的心
[00:37:04.240 --> 00:37:06.240]  就很不同
[00:37:06.240 --> 00:37:09.240]  你對人寬容很多
[00:37:09.240 --> 00:37:11.240]  不是說縱容
[00:37:11.240 --> 00:37:15.240]  是那種不需要這麼計較
