
[00:00:00.000 --> 00:00:04.000]  各位觀眾朋友 鄧小平安
[00:17:37.000 --> 00:17:38.000]  你總是需要一些對象
[00:17:38.000 --> 00:17:41.000]  你可以把你自己的生命投資進去
[00:17:41.000 --> 00:17:42.000]  投入給他
[00:17:42.000 --> 00:17:44.000]  讓他帶著你的人生
[00:17:44.000 --> 00:17:49.000]  以至你的生命不會再高高低低
[00:17:49.000 --> 00:17:50.000]  變變還還
[00:17:50.000 --> 00:17:52.000]  你可以有一個恆久的把握
[00:17:52.000 --> 00:17:54.000]  讓你的生命安頓
[00:17:54.000 --> 00:17:56.000]  這個就是宗教的對象
[00:17:56.000 --> 00:17:58.000]  剛才說你根本不是在找一個人
[00:17:58.000 --> 00:18:00.000]  你在找神
[00:18:00.000 --> 00:18:02.000]  所以其實簡單來說
[00:18:02.000 --> 00:18:04.000]  一個宗教的信仰是人人都需要
[00:18:04.000 --> 00:18:06.000]  而人人需要裡面
[00:18:06.000 --> 00:18:10.000]  你在找一個無限的永恆的對象
[00:18:10.000 --> 00:18:13.000]  智慧的問題在哪裡呢?
[00:18:13.000 --> 00:18:14.000]  聖經說
[00:18:14.000 --> 00:18:17.000]  有些人認為他有智慧
[00:18:17.000 --> 00:18:21.000]  他相信他的智慧就足夠解決他宗教的問題
[00:18:21.000 --> 00:18:24.000]  所以他不需要相信神
[00:18:24.000 --> 00:18:27.000]  這個就是愚笨的地方
[00:18:27.000 --> 00:18:29.000]  因為他錯配了
[00:18:29.000 --> 00:18:34.000]  其實每一個人的宗教終極他在找的是神自己
[00:18:34.000 --> 00:18:37.000]  但是他說我不需要神的時候
[00:18:37.000 --> 00:18:39.000]  他只有一個結果
[00:18:39.000 --> 00:18:42.000]  他將其他東西代替了神
[00:18:42.000 --> 00:18:45.000]  最普遍的代替就是他自己
[00:18:45.000 --> 00:18:49.000]  他認為自己的想法就足夠了
[00:18:49.000 --> 00:18:52.000]  我的能力可以解決我的問題
[00:18:52.000 --> 00:18:54.000]  又或者有些人
[00:18:54.000 --> 00:18:55.000]  再聰明一點
[00:18:55.000 --> 00:18:56.000]  有些東西
[00:18:56.000 --> 00:18:57.000]  譬如科學
[00:18:57.000 --> 00:19:00.000]  就可以解決所有神要解決的問題
[00:19:00.000 --> 00:19:03.000]  這個就是那種愚笨在這裡
[00:19:03.000 --> 00:19:05.000]  對不起我不是說他一定驕傲
[00:19:05.000 --> 00:19:08.000]  不過這種是一種宗教的需求
[00:19:08.000 --> 00:19:09.000]  他走不掉
[00:19:09.000 --> 00:19:12.000]  但是拿錯了答案
[00:19:12.000 --> 00:19:16.000]  聖經的詩篇十六篇第四節
[00:19:16.000 --> 00:19:17.000]  很有意思的
[00:19:17.000 --> 00:19:18.000]  那節聖經
[00:19:18.000 --> 00:19:20.000]  他說以別的
[00:19:20.000 --> 00:19:21.000]  他沒有說任何東西
[00:19:21.000 --> 00:19:23.000]  總之以別的你自己填進去
[00:19:23.000 --> 00:19:25.000]  那些有限的東西
[00:19:25.000 --> 00:19:28.000]  代替了那位無限的神的話
[00:19:28.000 --> 00:19:32.000]  他的仇苦定必加增
[00:19:32.000 --> 00:19:34.000]  這個就是關鍵
[00:19:34.000 --> 00:19:37.000]  為什麼整段聖經經常說那些智慧人
[00:19:37.000 --> 00:19:42.000]  他不是你知道保羅聖經也不是要否定這些
[00:19:42.000 --> 00:19:44.000]  就是厲害的人智慧的人
[00:19:44.000 --> 00:19:47.000]  不過如果你以為靠著這些的智慧
[00:19:47.000 --> 00:19:50.000]  我足夠我不洗神的話
[00:19:50.000 --> 00:19:53.000]  這個就是一個最大的錯誤
[00:19:53.000 --> 00:19:57.000]  這個錯誤足以用愚笨來表達
[00:19:57.000 --> 00:20:00.000]  但這個就是聖經裡面所說的
[00:20:00.000 --> 00:20:01.000]  好了
[00:20:01.000 --> 00:20:02.000]  那你說那有什麼特別
[00:20:02.000 --> 00:20:03.000]  我們基督教有什麼特別
[00:20:03.000 --> 00:20:06.000]  這個聖經裡面就說了兩個
[00:20:06.000 --> 00:20:11.000]  與別不同或者不同凡響信仰的獨特性
[00:20:11.000 --> 00:20:12.000]  第一
[00:20:12.000 --> 00:20:14.000]  很簡單的
[00:20:14.000 --> 00:20:15.000]  我們在這裡
[00:20:15.000 --> 00:20:17.000]  我們
[00:20:17.000 --> 00:20:20.000]  就是我想用回馬丁路德那句
[00:20:20.000 --> 00:20:22.000]  其實今年是五百年了
[00:20:22.000 --> 00:20:24.000]  五百年的宗教改革
[00:20:24.000 --> 00:20:26.000]  當然馬丁路德有一句名言
[00:20:26.000 --> 00:20:30.000]  Let God be God
[00:20:30.000 --> 00:20:33.000]  中文好像沒什麼意思
[00:20:33.000 --> 00:20:34.000]  Let God be God
[00:20:34.000 --> 00:20:35.000]  God 就是 God
[00:20:35.000 --> 00:20:36.000]  Let God be God
[00:20:36.000 --> 00:20:37.000]  Let God be God
[00:20:37.000 --> 00:20:38.000]  你知道了
[00:20:38.000 --> 00:20:40.000]  就是讓神做回神
[00:20:40.000 --> 00:20:41.000]  意思就是說
[00:20:41.000 --> 00:20:43.000]  你不要拿其他東西代替神了
[00:20:43.000 --> 00:20:44.000]  好不好
[00:20:44.000 --> 00:20:46.000]  讓神做回神
[00:20:46.000 --> 00:20:49.000]  讓那位無限的永恆的神
[00:20:49.000 --> 00:20:52.000]  來成為你那個宗教信仰裡面
[00:20:52.000 --> 00:20:56.000]  需要的那位的終極的解決者
[00:20:56.000 --> 00:20:58.000]  就是說我們的信仰的特色
[00:20:58.000 --> 00:21:00.000]  我們這一幫人
[00:21:00.000 --> 00:21:01.000]  在一個教會裡面
[00:21:01.000 --> 00:21:03.000]  我們有一個主角的
[00:21:03.000 --> 00:21:07.000]  那個主角不是那個步行徑
[00:21:07.000 --> 00:21:09.000]  那個主角
[00:21:09.000 --> 00:21:13.000]  不是行山喝茶那個時刻
[00:21:13.000 --> 00:21:14.000]  那個主角
[00:21:14.000 --> 00:21:18.000]  不是我們以前大家一起讀中學那些年代
[00:21:18.000 --> 00:21:21.000]  那些話題和我們的回憶
[00:21:21.000 --> 00:21:23.000]  我們的主角只有一個
[00:21:23.000 --> 00:21:26.000]  就是我們以神做神
[00:21:26.000 --> 00:21:27.000]  神是神
[00:21:27.000 --> 00:21:29.000]  我們讓神做回他的神
[00:21:29.000 --> 00:21:31.000]  成為我們的神
[00:21:31.000 --> 00:21:33.000]  我沒有讓任何其他東西
[00:21:33.000 --> 00:21:37.000]  去取代神自己那個無限的角色
[00:21:37.000 --> 00:21:38.000]  為什麼這麼蠢啊
[00:21:38.000 --> 00:21:39.000]  用其他東西
[00:21:39.000 --> 00:21:42.000]  因為任何東西都是有限的
[00:21:42.000 --> 00:21:44.000]  他今天可以給你
[00:21:44.000 --> 00:21:47.000]  可能一段時間的滿足
[00:21:47.000 --> 00:21:48.000]  符合到你
[00:21:48.000 --> 00:21:50.000]  可能那樣是錢
[00:21:50.000 --> 00:21:52.000]  那樣可能是某一個人
[00:21:52.000 --> 00:21:54.000]  那樣可能是你的娛樂
[00:21:54.000 --> 00:21:57.000]  那樣可能是你追尋的那個職位
[00:21:57.000 --> 00:22:00.000]  那樣可能是你得到的那種權力
[00:22:00.000 --> 00:22:02.000]  總之任何東西你填下去
[00:22:02.000 --> 00:22:05.000]  那些東西可能我絕對不會
[00:22:05.000 --> 00:22:08.000]  我不會否認在短暫的時間裏面
[00:22:08.000 --> 00:22:10.000]  在短一段日子裏面
[00:22:10.000 --> 00:22:11.000]  他真的可以滿足到你
[00:22:11.000 --> 00:22:13.000]  作為一個宗教信仰
[00:22:13.000 --> 00:22:14.000]  那個就是我夠了
[00:22:14.000 --> 00:22:15.000]  就是剛才所說
[00:22:15.000 --> 00:22:16.000]  有了這個東西
[00:22:16.000 --> 00:22:18.000]  我的生命就有安頓了
[00:22:18.000 --> 00:22:19.000]  我就可以了
[00:22:19.000 --> 00:22:20.000]  是的
[00:22:20.000 --> 00:22:22.000]  不過那樣東西會變的
[00:22:22.000 --> 00:22:24.000]  我不是要就坐那樣東西
[00:22:24.000 --> 00:22:25.000]  聽清楚
[00:22:25.000 --> 00:22:26.000]  那些是好東西
[00:22:26.000 --> 00:22:28.000]  不過那些是不夠的
[00:22:28.000 --> 00:22:30.000]  那些是不夠的
[00:22:30.000 --> 00:22:33.000]  你那個步行徑當然爽快
[00:22:33.000 --> 00:22:35.000]  不過有一天你會坐輪椅的
[00:22:35.000 --> 00:22:36.000]  真是對不起
[00:22:36.000 --> 00:22:38.000]  我真的說得那麼刻薄
[00:22:38.000 --> 00:22:39.000]  到你坐輪椅的時候
[00:22:39.000 --> 00:22:41.000]  就沒有步行徑了
[00:22:41.000 --> 00:22:46.000]  那你那班朋友就不會再和你那麼好聊了
[00:22:46.000 --> 00:22:48.000]  Let God be God
[00:22:48.000 --> 00:22:50.000]  這個就是我們基督徒
[00:22:50.000 --> 00:22:52.000]  或者我們基督教信仰
[00:22:52.000 --> 00:22:55.000]  那個走在一起不同的地方
[00:22:55.000 --> 00:22:58.000]  我們不同的就是這麼多東西
[00:22:58.000 --> 00:23:01.000]  就是這一點和他們不同
[00:23:01.000 --> 00:23:02.000]  他們可以很開心
[00:23:02.000 --> 00:23:03.000]  我們也可以很開心
[00:23:03.000 --> 00:23:05.000]  原因都可以是一樣
[00:23:05.000 --> 00:23:08.000]  不過我們的內容是有一樣東西是不同的
[00:23:08.000 --> 00:23:10.000]  我們有神
[00:23:10.000 --> 00:23:12.000]  自己作我們的神
[00:23:12.000 --> 00:23:13.000]  第二
[00:23:13.000 --> 00:23:15.000]  聖經那裏說到
[00:23:15.000 --> 00:23:17.000]  對於那些夢照的人來說
[00:23:17.000 --> 00:23:21.000]  耶穌基督是神的能力
[00:23:21.000 --> 00:23:22.000]  神的智慧
[00:23:22.000 --> 00:23:23.000]  第24段
[00:23:24.000 --> 00:23:26.000]  就是剛才說
[00:23:26.000 --> 00:23:28.000]  我們這班人走在一起
[00:23:28.000 --> 00:23:29.000]  第一點
[00:23:29.000 --> 00:23:31.000]  我們將神做回神
[00:23:31.000 --> 00:23:33.000]  但這個不是一個理論
[00:23:33.000 --> 00:23:34.000]  不是說
[00:23:34.000 --> 00:23:36.000]  那就是神是無限的
[00:23:36.000 --> 00:23:37.000]  所以我們宗教信仰
[00:23:37.000 --> 00:23:38.000]  每個人都要一個無限
[00:23:38.000 --> 00:23:40.000]  我們不能夠用任何一個有限的
[00:23:40.000 --> 00:23:42.000]  甚至科學的理論
[00:23:42.000 --> 00:23:44.000]  去取代神自己
[00:23:44.000 --> 00:23:46.000]  這個不一定是一個理論
[00:23:46.000 --> 00:23:47.000]  這一點很重要
[00:23:47.000 --> 00:23:48.000]  但更加重要就是
[00:23:48.000 --> 00:23:51.000]  那位神是我認識的
[00:23:51.000 --> 00:23:52.000]  這個寶貴
[00:23:52.000 --> 00:23:54.000]  我們這班人坐在這裏的時候
[00:23:54.000 --> 00:23:55.000]  這個神是我認識的
[00:23:55.000 --> 00:23:56.000]  他的能力
[00:23:56.000 --> 00:23:58.000]  他的智慧
[00:23:58.000 --> 00:23:59.000]  我試過
[00:23:59.000 --> 00:24:00.000]  我經驗過
[00:24:00.000 --> 00:24:02.000]  是真的在這裏
[00:24:02.000 --> 00:24:04.000]  是真的在這裏
[00:24:04.000 --> 00:24:06.000]  不是說的
[00:24:06.000 --> 00:24:08.000]  不是理論來的
[00:24:08.000 --> 00:24:10.000]  不是說宗教理論需要一個無限的
[00:24:10.000 --> 00:24:12.000]  所以我信了一個無限的對象
[00:24:12.000 --> 00:24:15.000]  我信了這個無限的對象
[00:24:15.000 --> 00:24:16.000]  我經歷過
[00:24:16.000 --> 00:24:18.000]  他真的在我生命裏面
[00:24:18.000 --> 00:24:19.000]  就是這麼真實
[00:24:19.000 --> 00:24:21.000]  在我人生最困難的日子裏面
[00:24:21.000 --> 00:24:24.000]  原來他的手在這裏有動作
[00:24:24.000 --> 00:24:26.000]  我經過我完全的經驗讀過
[00:24:26.000 --> 00:24:28.000]  原來我做不到的事
[00:24:28.000 --> 00:24:30.000]  原來在和神聊天
[00:24:30.000 --> 00:24:31.000]  祈願土
[00:24:31.000 --> 00:24:32.000]  仰望他等候他的時候
[00:24:32.000 --> 00:24:35.000]  我經驗到原來他真的在這裏
[00:24:35.000 --> 00:24:37.000]  那件事情的發生
[00:24:37.000 --> 00:24:38.000]  我自己都張開眼睛
[00:24:38.000 --> 00:24:39.000]  嘩
[00:24:39.000 --> 00:24:40.000]  原來嘔了嘴
[00:24:40.000 --> 00:24:41.000]  為甚麼會可以這樣
[00:24:41.000 --> 00:24:42.000]  就是這樣
[00:24:42.000 --> 00:24:44.000]  我經歷過
[00:24:44.000 --> 00:24:45.000]  我們這班人坐在這裏的時候
[00:24:45.000 --> 00:24:47.000]  我們與其他人沒甚麼不同
[00:24:47.000 --> 00:24:49.000]  我們有高有低
[00:24:49.000 --> 00:24:50.000]  我們有不同的職業
[00:24:50.000 --> 00:24:51.000]  甚麼人都有
[00:24:51.000 --> 00:24:53.000]  不過這裏有一樣東西
[00:24:53.000 --> 00:24:54.000]  是最特別的
[00:24:54.000 --> 00:24:55.000]  我們經歷過神
[00:24:55.000 --> 00:24:57.000]  我們經歷過神的能力
[00:24:57.000 --> 00:24:58.000]  第二
[00:24:58.000 --> 00:24:59.000]  我們信奉那個
[00:24:59.000 --> 00:25:01.000]  以無限的神作為神
[00:25:01.000 --> 00:25:02.000]  就是這麼簡單
[00:25:02.000 --> 00:25:03.000]  但這兩樣東西
[00:25:03.000 --> 00:25:07.000]  是一個不同凡響的信仰
[00:25:07.000 --> 00:25:08.000]  這個不同凡響的信仰
[00:25:08.000 --> 00:25:10.000]  我想跳下去和大家說
[00:25:10.000 --> 00:25:13.000]  我們是不同凡響的會友
[00:25:13.000 --> 00:25:14.000]  就是因為我有這樣的信仰
[00:25:14.000 --> 00:25:16.000]  這班人走在一起的
[00:25:16.000 --> 00:25:17.000]  OK
[00:25:17.000 --> 00:25:20.000]  我不是拯救地球飛碟
[00:25:20.000 --> 00:25:21.000]  走在一起的
[00:25:21.000 --> 00:25:24.000]  我們不是只是為了行山走在一起的
[00:25:24.000 --> 00:25:25.000]  不是因為我們大家
[00:25:25.000 --> 00:25:27.000]  間歇是老同學走在一起的
[00:25:27.000 --> 00:25:29.000]  大家走在一起總有些原因
[00:25:29.000 --> 00:25:30.000]  我們走在一起是因為
[00:25:30.000 --> 00:25:31.000]  我們有一個主角
[00:25:31.000 --> 00:25:34.000]  這個主角是和外面的世界是不同的
[00:25:34.000 --> 00:25:36.000]  是神
[00:25:36.000 --> 00:25:38.000]  而這個主角是我們經歷過的
[00:25:38.000 --> 00:25:40.000]  所以大家我們走在一起的時候
[00:25:40.000 --> 00:25:42.000]  我們所分享的內容
[00:25:42.000 --> 00:25:44.000]  是有神自己
[00:25:44.000 --> 00:25:47.000]  成為我們的核心和媒介
[00:25:47.000 --> 00:25:50.000]  這裡就產生了我們第二個課題
[00:25:50.000 --> 00:25:52.000]  就是第26節開始
[00:25:52.000 --> 00:25:54.000]  說到有一班人
[00:25:54.000 --> 00:25:56.000]  這班人是不同凡響
[00:25:56.000 --> 00:25:57.000]  什麼叫不同凡響
[00:25:57.000 --> 00:25:58.000]  不同凡響在哪裡
[00:25:58.000 --> 00:25:59.000]  第26節說
[00:25:59.000 --> 00:26:01.000]  弟兄們你們想一想
[00:26:01.000 --> 00:26:02.000]  你們這些蒙召的
[00:26:02.000 --> 00:26:04.000]  就是我們這班基督徒
[00:26:04.000 --> 00:26:05.000]  他們當時的基督徒
[00:26:05.000 --> 00:26:08.000]  按世界的標準來說
[00:26:08.000 --> 00:26:09.000]  有智慧的不多
[00:26:09.000 --> 00:26:10.000]  有權勢的不多
[00:26:10.000 --> 00:26:12.000]  出身尊貴的也不多
[00:26:12.000 --> 00:26:14.000]  但是神就揀選了他們
[00:26:14.000 --> 00:26:16.000]  這裡又聽清楚
[00:26:16.000 --> 00:26:19.000]  保羅沒有說
[00:26:19.000 --> 00:26:22.000]  教會裡面那些有名望的
[00:26:22.000 --> 00:26:25.000]  有成就的那些不好
[00:26:25.000 --> 00:26:28.000]  不過保羅就特意說
[00:26:28.000 --> 00:26:30.000]  其實我們教會裡面有很多
[00:26:30.000 --> 00:26:32.000]  就是這些出身低微的
[00:26:32.000 --> 00:26:34.000]  權勢的沒有的
[00:26:34.000 --> 00:26:36.000]  甚至都不是很聰明的
[00:26:36.000 --> 00:26:38.000]  讀書不多的人
[00:26:38.000 --> 00:26:40.000]  當然當年來說
[00:26:40.000 --> 00:26:42.000]  在初期的教會
[00:26:42.000 --> 00:26:44.000]  第一世紀的教會開始的時候
[00:26:44.000 --> 00:26:46.000]  基層是算多的
[00:26:46.000 --> 00:26:48.000]  不過基層都不是唯一的
[00:26:48.000 --> 00:26:49.000]  教會裡面的會友
[00:26:49.000 --> 00:26:51.000]  如果大家看小藤傳知道
[00:26:51.000 --> 00:26:52.000]  小藤傳裡面有些
[00:26:52.000 --> 00:26:54.000]  都是很有錢的會友
[00:26:54.000 --> 00:26:56.000]  我和大家分享過一段聖經
[00:26:56.000 --> 00:26:57.000]  講過小藤傳裡面
[00:26:57.000 --> 00:26:59.000]  保羅去馬其頓的呼聲
[00:26:59.000 --> 00:27:02.000]  第一個信了耶穌的
[00:27:02.000 --> 00:27:04.000]  一個叫女底亞的女人
[00:27:04.000 --> 00:27:06.000]  這個女底亞是大有錢婆
[00:27:06.000 --> 00:27:09.000]  因為她的名字
[00:27:09.000 --> 00:27:11.000]  其實整個城市的名字
[00:27:11.000 --> 00:27:12.000]  是她的名字
[00:27:12.000 --> 00:27:14.000]  加多利山
[00:27:14.000 --> 00:27:16.000]  整個是她的名字
[00:27:16.000 --> 00:27:18.000]  而這個女底亞因為
[00:27:18.000 --> 00:27:20.000]  和皇室的貴族
[00:27:20.000 --> 00:27:22.000]  做紫色布的衣服
[00:27:22.000 --> 00:27:25.000]  就是用皇帝系列的衣服
[00:27:25.000 --> 00:27:26.000]  是她做的
[00:27:26.000 --> 00:27:27.000]  她家裡大到
[00:27:27.000 --> 00:27:29.000]  在她家裡就可以聚會了
[00:27:29.000 --> 00:27:31.000]  很多有錢人的
[00:27:31.000 --> 00:27:33.000]  有很有學問的人有沒有
[00:27:33.000 --> 00:27:35.000]  有 保羅就是
[00:27:35.000 --> 00:27:36.000]  保羅三文兩語
[00:27:36.000 --> 00:27:37.000]  兩文三語
[00:27:37.000 --> 00:27:39.000]  兩文三語
[00:27:39.000 --> 00:27:41.000]  有希臘文 有希伯來文
[00:27:41.000 --> 00:27:43.000]  他根本是一個學者
[00:27:43.000 --> 00:27:45.000]  還有官有沒有 有啊
[00:27:45.000 --> 00:27:46.000]  他白夫長就有
[00:27:46.000 --> 00:27:48.000]  彼得大信的白夫長
[00:27:48.000 --> 00:27:49.000]  肯定是教會的會友
[00:27:49.000 --> 00:27:51.000]  所以那些有學問的人
[00:27:51.000 --> 00:27:52.000]  什麼都有
[00:27:52.000 --> 00:27:54.000]  不過保羅特別強調
[00:27:54.000 --> 00:27:56.000]  有很多是尊貴的
[00:27:56.000 --> 00:27:58.000]  很多出身很低微的
[00:27:58.000 --> 00:28:00.000]  為什麼保羅要講什麼
[00:28:00.000 --> 00:28:02.000]  保羅要講一件事
[00:28:02.000 --> 00:28:03.000]  在教會裡面
[00:28:03.000 --> 00:28:05.000]  什麼人都有
[00:28:05.000 --> 00:28:07.000]  什麼階層的人都有
[00:28:07.000 --> 00:28:09.000]  最重要是什麼呢
[00:28:09.000 --> 00:28:10.000]  就是說
[00:28:10.000 --> 00:28:12.000]  讓沒有人可以
[00:28:12.000 --> 00:28:14.000]  去自誇
[00:28:14.000 --> 00:28:15.000]  這裡所講的
[00:28:15.000 --> 00:28:16.000]  如果
[00:28:16.000 --> 00:28:19.000]  現在我們要誇口的
[00:28:19.000 --> 00:28:22.000]  我們在神面前都不能自誇
[00:28:22.000 --> 00:28:23.000]  第29節
[00:28:23.000 --> 00:28:24.000]  看到嗎
[00:28:24.000 --> 00:28:25.000]  然後接著呢
[00:28:25.000 --> 00:28:27.000]  第30節說
[00:28:27.000 --> 00:28:29.000]  如果你們誇口的話
[00:28:29.000 --> 00:28:31.000]  讓我們靠主誇口
[00:28:31.000 --> 00:28:32.000]  In the Lord
[00:28:32.000 --> 00:28:33.000]  就是誇什麼呢
[00:28:33.000 --> 00:28:35.000]  就是誇我們的
[00:28:35.000 --> 00:28:37.000]  神自己和我們的關係
[00:28:37.000 --> 00:28:38.000]  這個自誇
[00:28:38.000 --> 00:28:39.000]  但這個很重要
[00:28:39.000 --> 00:28:40.000]  領教們
[00:28:40.000 --> 00:28:41.000]  這個是一個
[00:28:41.000 --> 00:28:42.000]  很不同凡響的會友
[00:28:42.000 --> 00:28:44.000]  一個群體來的
[00:28:44.000 --> 00:28:46.000]  教會裡面什麼人都有
[00:28:46.000 --> 00:28:47.000]  但是問題就是
[00:28:47.000 --> 00:28:50.000]  究竟我們要什麼去自誇
[00:28:50.000 --> 00:28:53.000]  什麼要自誇
[00:28:53.000 --> 00:28:54.000]  我知道有一個經驗
[00:28:54.000 --> 00:28:56.000]  我和大家好像有一次
[00:28:56.000 --> 00:28:57.000]  在這裡崇拜講過
[00:28:57.000 --> 00:28:58.000]  不過只是講過一次
[00:28:58.000 --> 00:28:59.000]  那如果你聽過
[00:28:59.000 --> 00:29:00.000]  你再聽一次吧
[00:29:00.000 --> 00:29:03.000]  真實的事情是不可以作的
[00:29:03.000 --> 00:29:04.000]  如果還沒聽過
[00:29:04.000 --> 00:29:05.000]  我再和你分享
[00:29:05.000 --> 00:29:07.000]  這個對我很深印象
[00:29:07.000 --> 00:29:09.000]  當年有一年
[00:29:09.000 --> 00:29:11.000]  我是去美國港島
[00:29:11.000 --> 00:29:13.000]  去美國的南部
[00:29:13.000 --> 00:29:15.000]  一間華人教會港島
[00:29:15.000 --> 00:29:17.000]  美國的華人教會
[00:29:17.000 --> 00:29:19.000]  中國教會都很厲害的
[00:29:19.000 --> 00:29:20.000]  很多
[00:29:20.000 --> 00:29:21.000]  站上台講到
[00:29:21.000 --> 00:29:22.000]  你都有點寒的
[00:29:22.000 --> 00:29:23.000]  因為下面一堆
[00:29:23.000 --> 00:29:24.000]  很多博士
[00:29:24.000 --> 00:29:25.000]  BHD
[00:29:25.000 --> 00:29:26.000]  什麼醫生
[00:29:26.000 --> 00:29:27.000]  什麼工程師
[00:29:27.000 --> 00:29:28.000]  一堆
[00:29:28.000 --> 00:29:29.000]  一堆
[00:29:29.000 --> 00:29:30.000]  70年代
[00:29:30.000 --> 00:29:32.000]  80年代去美國留學的
[00:29:32.000 --> 00:29:34.000]  是很優秀的學生
[00:29:34.000 --> 00:29:36.000]  由台灣到香港的優秀學生
[00:29:36.000 --> 00:29:38.000]  去到就讀了博士
[00:29:38.000 --> 00:29:39.000]  讀了書
[00:29:39.000 --> 00:29:40.000]  然後就很有成就
[00:29:40.000 --> 00:29:41.000]  然後留在美國
[00:29:41.000 --> 00:29:45.000]  就有很好的職業
[00:29:45.000 --> 00:29:47.000]  很多人其實
[00:29:47.000 --> 00:29:49.000]  那些教會是怎麼來的呢
[00:29:49.000 --> 00:29:50.000]  那些教會多半
[00:29:50.000 --> 00:29:53.000]  他們這些中國的學生
[00:29:53.000 --> 00:29:54.000]  去讀書的時候
[00:29:54.000 --> 00:29:56.000]  就在教會裡面接觸到信仰
[00:29:56.000 --> 00:29:57.000]  成為基督徒
[00:29:57.000 --> 00:30:00.000]  在學校裡面成立了
[00:30:00.000 --> 00:30:03.000]  這些學校校園的團契
[00:30:03.000 --> 00:30:04.000]  好了
[00:30:04.000 --> 00:30:05.000]  到他自己畢業了
[00:30:05.000 --> 00:30:07.000]  那他大家好好
[00:30:07.000 --> 00:30:08.000]  大家之間的關係很好
[00:30:08.000 --> 00:30:09.000]  很熱心
[00:30:09.000 --> 00:30:10.000]  那他又捨不得走
[00:30:10.000 --> 00:30:12.000]  但你都要離開學校
[00:30:12.000 --> 00:30:13.000]  當然要出去工作
[00:30:13.000 --> 00:30:14.000]  留在那個鎮那裡
[00:30:14.000 --> 00:30:16.000]  於是慢慢慢慢
[00:30:16.000 --> 00:30:17.000]  他們九月九日
[00:30:17.000 --> 00:30:19.000]  他們就在自己組了一個查經班
[00:30:19.000 --> 00:30:21.000]  就由學校搬到學校以外
[00:30:21.000 --> 00:30:23.000]  因為他不是在學校了
[00:30:23.000 --> 00:30:25.000]  他們慢慢組的時候
[00:30:25.000 --> 00:30:26.000]  覺得這麼好
[00:30:26.000 --> 00:30:28.000]  於是他們又厲害了
[00:30:28.000 --> 00:30:29.000]  錢又多了
[00:30:29.000 --> 00:30:31.000]  有很多成就了
[00:30:31.000 --> 00:30:33.000]  於是他們組成一個教會
[00:30:33.000 --> 00:30:35.000]  不如我們自己組成一個教會
[00:30:35.000 --> 00:30:36.000]  組成一個教會
[00:30:36.000 --> 00:30:37.000]  沒有牧師
[00:30:37.000 --> 00:30:38.000]  那怎麼辦呢
[00:30:38.000 --> 00:30:39.000]  我們錢多了
[00:30:39.000 --> 00:30:40.000]  我們可以請一個牧師回來
[00:30:40.000 --> 00:30:42.000]  我經常都說
[00:30:42.000 --> 00:30:45.000]  這樣的做法
[00:30:45.000 --> 00:30:47.000]  是很困難的
[00:30:47.000 --> 00:30:48.000]  如果你做他的牧者
[00:30:48.000 --> 00:30:49.000]  你就知道有困難了
[00:30:49.000 --> 00:30:50.000]  誰出錢
[00:30:50.000 --> 00:30:51.000]  誰做老闆
[00:30:51.000 --> 00:30:53.000]  那你要牧養老闆
[00:30:53.000 --> 00:30:54.000]  怎麼牧養他呢
[00:30:54.000 --> 00:30:57.000]  所以那些傳道人經常都被解僱
[00:30:57.000 --> 00:30:59.000]  不滿意就解僱
[00:30:59.000 --> 00:31:00.000]  那些人很厲害
[00:31:00.000 --> 00:31:01.000]  那些人厲害到
[00:31:01.000 --> 00:31:04.000]  在自己的專業當然是一流
[00:31:04.000 --> 00:31:05.000]  有時間剩下
[00:31:05.000 --> 00:31:07.000]  有錢多
[00:31:07.000 --> 00:31:10.000]  不如讀多個神學學位玩玩
[00:31:10.000 --> 00:31:12.000]  於是就讀了博士
[00:31:12.000 --> 00:31:14.000]  博士可能不多
[00:31:14.000 --> 00:31:15.000]  讀了碩士
[00:31:15.000 --> 00:31:17.000]  所以其實那些人
[00:31:17.000 --> 00:31:19.000]  老實說是很難牧養
[00:31:19.000 --> 00:31:20.000]  那我不怕他
[00:31:20.000 --> 00:31:22.000]  我上去港道
[00:31:22.000 --> 00:31:23.000]  我又不認識他
[00:31:23.000 --> 00:31:24.000]  週末
[00:31:24.000 --> 00:31:25.000]  星期五晚
[00:31:25.000 --> 00:31:26.000]  星期六晚
[00:31:26.000 --> 00:31:27.000]  培靈會
[00:31:27.000 --> 00:31:28.000]  就跟他們港道
[00:31:28.000 --> 00:31:30.000]  那我都用心去跟他們講
[00:31:30.000 --> 00:31:32.000]  那他們都相當
[00:31:32.000 --> 00:31:33.000]  都很
[00:31:33.000 --> 00:31:35.000]  有談過講
[00:31:35.000 --> 00:31:36.000]  我又不是很熟他們
[00:31:36.000 --> 00:31:37.000]  到星期日我最記得
[00:31:37.000 --> 00:31:39.000]  星期日有兩堂我港道
[00:31:39.000 --> 00:31:41.000]  一堂早堂一堂午堂
[00:31:41.000 --> 00:31:44.000]  早堂由他們自己教會的傳道人自己講
[00:31:44.000 --> 00:31:45.000]  午堂就我講
[00:31:45.000 --> 00:31:46.000]  這樣
[00:31:46.000 --> 00:31:48.000]  第一堂講完道之後
[00:31:48.000 --> 00:31:49.000]  我當然我去聽
[00:31:49.000 --> 00:31:51.000]  教會傳道人講我又去聽
