
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 各位親友 平安
[00:17:37.000 --> 00:17:39.000]  問我聽不聽得懂
[00:17:39.000 --> 00:17:41.000]  我聽得懂
[00:17:41.000 --> 00:17:43.000]  他就問你想不想做這個手術
[00:17:43.000 --> 00:17:45.000]  我就會大聲說
[00:17:45.000 --> 00:17:47.000]  麻煩你大聲說
[00:17:47.000 --> 00:17:49.000]  I do
[00:17:49.000 --> 00:17:51.000]  就放湯了
[00:17:51.000 --> 00:17:53.000]  他會解釋可能性是多少
[00:17:53.000 --> 00:17:55.000]  讓你知道有這個機會
[00:17:55.000 --> 00:17:57.000]  但一樣告訴你
[00:17:57.000 --> 00:17:59.000]  是百分之一百會發生
[00:17:59.000 --> 00:18:01.000]  每一個人
[00:18:01.000 --> 00:18:03.000]  都死定了
[00:18:03.000 --> 00:18:05.000]  雖然我們還沒死
[00:18:05.000 --> 00:18:07.000]  是必死無疑
[00:18:07.000 --> 00:18:09.000]  我年紀慢慢大
[00:18:09.000 --> 00:18:11.000]  登陸了
[00:18:11.000 --> 00:18:13.000]  我發現
[00:18:13.000 --> 00:18:15.000]  隨著日子
[00:18:15.000 --> 00:18:17.000]  吃的藥越來越多
[00:18:17.000 --> 00:18:19.000]  現在出門就要很多
[00:18:19.000 --> 00:18:21.000]  大家鬥一下好不好
[00:18:21.000 --> 00:18:23.000]  大家拿出來數
[00:18:23.000 --> 00:18:25.000]  好像坐大地一樣
[00:18:25.000 --> 00:18:27.000]  你有多少我有多少
[00:18:27.000 --> 00:18:29.000]  不只是藥
[00:18:29.000 --> 00:18:31.000]  有維他命
[00:18:31.000 --> 00:18:33.000]  骨膠丸
[00:18:33.000 --> 00:18:35.000]  維他命CBD
[00:18:35.000 --> 00:18:37.000]  那些全部很多東西
[00:18:37.000 --> 00:18:39.000]  有血壓
[00:18:39.000 --> 00:18:41.000]  膽固醇
[00:18:41.000 --> 00:18:43.000]  我每一次加一種
[00:18:43.000 --> 00:18:45.000]  我就告訴我老婆
[00:18:45.000 --> 00:18:47.000]  我哥哥頭近
[00:18:47.000 --> 00:18:49.000]  現在裝滿了
[00:18:49.000 --> 00:18:51.000]  下次買個大一點的
[00:18:51.000 --> 00:18:53.000]  越大越多就越近
[00:18:53.000 --> 00:18:55.000]  對不對
[00:18:55.000 --> 00:18:57.000]  這些是告訴我
[00:18:57.000 --> 00:18:59.000]  你死定了
[00:18:59.000 --> 00:19:01.000]  這些告訴我
[00:19:01.000 --> 00:19:03.000]  你死定了
[00:19:03.000 --> 00:19:05.000]  兩個梗不同
[00:19:05.000 --> 00:19:07.000]  一個是你死定了
[00:19:07.000 --> 00:19:09.000]  一個是你會死
[00:19:09.000 --> 00:19:11.000]  你一定死
[00:19:11.000 --> 00:19:13.000]  一個就是你死定了
[00:19:13.000 --> 00:19:15.000]  在過程中
[00:19:15.000 --> 00:19:17.000]  我不是很喜歡驗身
[00:19:17.000 --> 00:19:19.000]  我驗身就是醫生告訴我
[00:19:19.000 --> 00:19:21.000]  你又哥哥頭近
[00:19:21.000 --> 00:19:23.000]  不想吃的東西
[00:19:23.000 --> 00:19:25.000]  不想吃的東西
[00:19:25.000 --> 00:19:27.000]  現在要吃
[00:19:27.000 --> 00:19:29.000]  有很多很喜歡吃的東西
[00:19:29.000 --> 00:19:31.000]  現在不能吃
[00:19:31.000 --> 00:19:33.000]  這就是現實
[00:19:33.000 --> 00:19:35.000]  驗身報告告訴我
[00:19:35.000 --> 00:19:37.000]  哥哥頭近
[00:19:37.000 --> 00:19:39.000]  新聞報告告訴我
[00:19:39.000 --> 00:19:41.000]  天國近
[00:19:41.000 --> 00:19:43.000]  你看這個世界很多事情在發生
[00:19:43.000 --> 00:19:45.000]  告訴我耶穌所說的預言
[00:19:45.000 --> 00:19:47.000]  真的在應驗
[00:19:47.000 --> 00:19:49.000]  馬利福音24章說
[00:19:49.000 --> 00:19:51.000]  耶穌說我再回來之前會有天災人禍
[00:19:51.000 --> 00:19:53.000]  這些是災難的起頭
[00:19:53.000 --> 00:19:55.000]  有人說天災人禍
[00:19:55.000 --> 00:19:57.000]  其實自古以來都有
[00:19:57.000 --> 00:19:59.000]  你說現在有很多水災
[00:19:59.000 --> 00:20:01.000]  以前沒有嗎
[00:20:01.000 --> 00:20:03.000]  中國歷史有一個很出名的故事是什麼
[00:20:03.000 --> 00:20:05.000]  大魚治水
[00:20:05.000 --> 00:20:07.000]  都有水災
[00:20:07.000 --> 00:20:09.000]  那時候都有現在都有
[00:20:09.000 --> 00:20:11.000]  但你留意字說什麼
[00:20:11.000 --> 00:20:13.000]  災難叫生產之難
[00:20:13.000 --> 00:20:15.000]  在座媽媽會知道
[00:20:15.000 --> 00:20:17.000]  生嬰兒的時候
[00:20:17.000 --> 00:20:19.000]  當你接近快要生的時候
[00:20:19.000 --> 00:20:21.000]  陣痛會越來越勤
[00:20:21.000 --> 00:20:23.000]  越來越密
[00:20:23.000 --> 00:20:25.000]  陣痛會越來越痛
[00:20:25.000 --> 00:20:27.000]  對不對在座的母親
[00:20:27.000 --> 00:20:29.000]  對不對
[00:20:29.000 --> 00:20:31.000]  除非你一早就全身麻醉
[00:20:31.000 --> 00:20:33.000]  應該是這樣
[00:20:33.000 --> 00:20:35.000]  我看我太太生也是這樣
[00:20:35.000 --> 00:20:37.000]  有部機器在檢查她的陣痛
[00:20:37.000 --> 00:20:39.000]  然後陣痛就來了
[00:20:39.000 --> 00:20:41.000]  越來越密越來越痛
[00:20:41.000 --> 00:20:43.000]  我今晚陪我太太到早上三點鐘
[00:20:43.000 --> 00:20:45.000]  我和我太太說算了不生了
[00:20:45.000 --> 00:20:47.000]  她說你說的
[00:20:47.000 --> 00:20:49.000]  陣痛發到什麼時候
[00:20:49.000 --> 00:20:51.000]  一直發
[00:20:51.000 --> 00:20:53.000]  越來越厲害
[00:20:53.000 --> 00:20:55.000]  她說是這樣的
[00:20:55.000 --> 00:20:57.000]  越來越近就越來越痛
[00:20:57.000 --> 00:20:59.000]  越來越近就越來越密
[00:20:59.000 --> 00:21:01.000]  不是說以前沒有天災人禍
[00:21:01.000 --> 00:21:03.000]  現在越來越厲害
[00:21:03.000 --> 00:21:05.000]  你看新聞真是
[00:21:05.000 --> 00:21:07.000]  在我們這一代裡面
[00:21:07.000 --> 00:21:09.000]  你覺不覺得真的很厲害
[00:21:09.000 --> 00:21:11.000]  很多片出來
[00:21:11.000 --> 00:21:13.000]  譬如日本大地震
[00:21:13.000 --> 00:21:15.000]  南亞海嘯
[00:21:15.000 --> 00:21:17.000]  很恐怖
[00:21:17.000 --> 00:21:19.000]  我覺得是整間屋
[00:21:19.000 --> 00:21:21.000]  移走
[00:21:21.000 --> 00:21:23.000]  天災人禍越來越多
[00:21:23.000 --> 00:21:25.000]  我吃東西就越來越多
[00:21:25.000 --> 00:21:27.000]  事情發生
[00:21:27.000 --> 00:21:29.000]  天國近
[00:21:29.000 --> 00:21:31.000]  近的時候就考試
[00:21:31.000 --> 00:21:33.000]  讀書吧
[00:21:33.000 --> 00:21:35.000]  不要再打機
[00:21:35.000 --> 00:21:37.000]  我經常和小朋友這樣說
[00:21:37.000 --> 00:21:39.000]  讀書吧
[00:21:39.000 --> 00:21:41.000]  要預備
[00:21:41.000 --> 00:21:43.000]  因為我上次是告訴大家
[00:21:43.000 --> 00:21:45.000]  天國近要悔改
[00:21:45.000 --> 00:21:47.000]  要信福音
[00:21:47.000 --> 00:21:49.000]  為什麼這麼緊張
[00:21:49.000 --> 00:21:51.000]  因為這是生死有關的事
[00:21:51.000 --> 00:21:53.000]  不是很簡單無所謂的事
[00:21:53.000 --> 00:21:55.000]  如何預備呢
[00:21:55.000 --> 00:21:57.000]  第三點是悔改
[00:21:57.000 --> 00:21:59.000]  要信福音
[00:21:59.000 --> 00:22:01.000]  天理報告要人預備
[00:22:01.000 --> 00:22:03.000]  天國近了要人預備
[00:22:03.000 --> 00:22:05.000]  為什麼要預備呢
[00:22:05.000 --> 00:22:07.000]  希伯來第九章27節告訴我們
[00:22:07.000 --> 00:22:09.000]  按著定命人人都要一死
[00:22:09.000 --> 00:22:11.000]  死後且有審判
[00:22:11.000 --> 00:22:13.000]  但不是很多人知道
[00:22:13.000 --> 00:22:15.000]  人死後會有審判
[00:22:15.000 --> 00:22:17.000]  人所做的事
[00:22:17.000 --> 00:22:19.000]  不是做了算了
[00:22:19.000 --> 00:22:21.000]  不是擦了嘴就沒事發生
[00:22:21.000 --> 00:22:23.000]  原來是記錄在案
[00:22:23.000 --> 00:22:25.000]  有些人覺得
[00:22:25.000 --> 00:22:27.000]  我試過和朋友說
[00:22:27.000 --> 00:22:29.000]  我又不記得我做錯了什麼
[00:22:29.000 --> 00:22:31.000]  我說你不記得不表示你沒有錯
[00:22:31.000 --> 00:22:33.000]  對不對
[00:22:33.000 --> 00:22:35.000]  原來要面對審判
[00:22:35.000 --> 00:22:37.000]  審判什麼審判人的罪
[00:22:37.000 --> 00:22:39.000]  南海三十二十三節告訴我們
[00:22:39.000 --> 00:22:41.000]  由小到大
[00:22:41.000 --> 00:22:43.000]  無論你無心或猶豫
[00:22:43.000 --> 00:22:45.000]  無論你是無知或故意
[00:22:45.000 --> 00:22:47.000]  我們大大小小
[00:22:47.000 --> 00:22:49.000]  多多少少都做了很多
[00:22:49.000 --> 00:22:51.000]  甚至我們自己都知道不對的事
[00:22:51.000 --> 00:22:53.000]  有時為了貪有時為了好奇
[00:22:53.000 --> 00:22:55.000]  有時為了好勝
[00:22:55.000 --> 00:22:57.000]  什麼都好我們都做了很多這些事
[00:22:57.000 --> 00:22:59.000]  有些人可能知道有些人可能不知道
[00:22:59.000 --> 00:23:01.000]  但這些事我們一天都要面對審判
[00:23:01.000 --> 00:23:05.000]  所以我想講清楚
[00:23:05.000 --> 00:23:07.000]  當我經常勸人信耶穌
[00:23:07.000 --> 00:23:09.000]  我相信耶穌的目的是面對審判
[00:23:09.000 --> 00:23:11.000]  面對我們的罪
[00:23:11.000 --> 00:23:13.000]  有些人說我信耶穌
[00:23:13.000 --> 00:23:15.000]  因為耶穌會幫我所以我信耶穌
[00:23:15.000 --> 00:23:17.000]  我聽過很多人這樣說
[00:23:17.000 --> 00:23:21.000]  遇到一些難處
[00:23:21.000 --> 00:23:23.000]  我信耶穌
[00:23:23.000 --> 00:23:25.000]  2011年日本大地震
[00:23:25.000 --> 00:23:27.000]  我記得我回香港問一些教會
[00:23:27.000 --> 00:23:29.000]  我們開了很多報道
[00:23:29.000 --> 00:23:31.000]  很多人信耶穌
[00:23:31.000 --> 00:23:33.000]  我就問一些人
[00:23:33.000 --> 00:23:35.000]  你為什麼去教會信耶穌
[00:23:35.000 --> 00:23:37.000]  他說因為日本地震
[00:23:37.000 --> 00:23:39.000]  我怕
[00:23:39.000 --> 00:23:41.000]  聽說耶穌會保護我們
[00:23:41.000 --> 00:23:43.000]  我就信耶穌
[00:23:43.000 --> 00:23:45.000]  我和他解釋
[00:23:45.000 --> 00:23:47.000]  我說朋友可能你真的不相信
[00:23:47.000 --> 00:23:49.000]  你信耶穌
[00:23:49.000 --> 00:23:51.000]  我說你那個不是信耶穌
[00:23:51.000 --> 00:23:53.000]  那個叫怕地震
[00:23:53.000 --> 00:23:55.000]  怕地震就不等同信耶穌
[00:23:55.000 --> 00:23:57.000]  信耶穌是信耶穌
[00:23:57.000 --> 00:23:59.000]  怕地震是怕地震
[00:23:59.000 --> 00:24:01.000]  有些人認為我信耶穌
[00:24:01.000 --> 00:24:03.000]  是因為我希望耶穌救我
[00:24:03.000 --> 00:24:05.000]  不是因為我希望耶穌幫我
[00:24:05.000 --> 00:24:07.000]  當然你以為耶穌幫你
[00:24:07.000 --> 00:24:09.000]  他也會幫你
[00:24:09.000 --> 00:24:11.000]  很多人有見證說
[00:24:11.000 --> 00:24:13.000]  我聽過很多
[00:24:13.000 --> 00:24:15.000]  說耶穌幫我
[00:24:15.000 --> 00:24:17.000]  但耶穌幫你是希望你信他
[00:24:17.000 --> 00:24:19.000]  你信他不是因為他幫你
[00:24:19.000 --> 00:24:21.000]  我信他因為他救我
[00:24:21.000 --> 00:24:23.000]  耶穌幫我希望我信他
[00:24:23.000 --> 00:24:25.000]  不是我信他希望他幫我
[00:24:25.000 --> 00:24:27.000]  所以有很多神奇的事
[00:24:27.000 --> 00:24:29.000]  我們聽很多人見證都說
[00:24:29.000 --> 00:24:31.000]  他幫我真的
[00:24:31.000 --> 00:24:33.000]  經過了這件事
[00:24:33.000 --> 00:24:35.000]  解決了這件事
[00:24:35.000 --> 00:24:37.000]  耶穌真的好我相信他
[00:24:37.000 --> 00:24:39.000]  這個還不是信的
[00:24:39.000 --> 00:24:41.000]  讓分二十章說有很多神蹟
[00:24:41.000 --> 00:24:43.000]  記著神蹟不是叫你信耶穌
[00:24:43.000 --> 00:24:45.000]  是基督是神的兒子
[00:24:45.000 --> 00:24:47.000]  信他有生命
[00:24:47.000 --> 00:24:49.000]  那個才是最後的總站
[00:24:49.000 --> 00:24:51.000]  所以有些人很好笑
[00:24:51.000 --> 00:24:53.000]  他以為耶穌幫了我
[00:24:53.000 --> 00:24:55.000]  這個就是信耶穌
[00:24:55.000 --> 00:24:57.000]  未到的他幫你是希望你信他
[00:24:57.000 --> 00:24:59.000]  舉個例子有人去看馬戲班
[00:24:59.000 --> 00:25:01.000]  現在可能沒有這個事
[00:25:01.000 --> 00:25:03.000]  以前馬戲班來的時候
[00:25:03.000 --> 00:25:05.000]  有些遊行隊伍有些獅子老虎
[00:25:05.000 --> 00:25:07.000]  在籠裏經過引你
[00:25:07.000 --> 00:25:09.000]  小丑引你去買票
[00:25:09.000 --> 00:25:11.000]  有個小朋友馬戲班來
[00:25:11.000 --> 00:25:13.000]  跟爸爸說我出去看馬戲班
[00:25:13.000 --> 00:25:15.000]  爸爸說好啊我給你兩元去買票
[00:25:15.000 --> 00:25:17.000]  出去看了看得很開心
[00:25:17.000 --> 00:25:19.000]  小丑走過來跟他玩
[00:25:19.000 --> 00:25:21.000]  又吹波玩
[00:25:21.000 --> 00:25:23.000]  小朋友很開心就給他兩元
[00:25:23.000 --> 00:25:25.000]  回家跟爸爸說
[00:25:25.000 --> 00:25:27.000]  好好看啊爸爸
[00:25:27.000 --> 00:25:29.000]  馬戲班真的好看
[00:25:29.000 --> 00:25:31.000]  爸爸說你什麼時候看的
[00:25:31.000 --> 00:25:33.000]  剛才那個不是表演
[00:25:33.000 --> 00:25:35.000]  剛才那個叫遊行
[00:25:35.000 --> 00:25:37.000]  那個不是正式的演出
[00:25:37.000 --> 00:25:39.000]  神幫我們
[00:25:39.000 --> 00:25:41.000]  是一個媒介
[00:25:41.000 --> 00:25:43.000]  是一個過程的一份子
[00:25:43.000 --> 00:25:45.000]  那個不是終局
[00:25:45.000 --> 00:25:47.000]  很多人說神幫我就行
[00:25:47.000 --> 00:25:49.000]  為什麼我會這樣說
[00:25:49.000 --> 00:25:51.000]  因為很多人覺得信耶穌是因為要神幫
[00:25:51.000 --> 00:25:53.000]  我沒什麼要他幫就不用信
[00:25:53.000 --> 00:25:55.000]  你明白我什麼意思嗎
[00:25:55.000 --> 00:25:57.000]  我身高神大
[00:25:57.000 --> 00:25:59.000]  身體健康家庭美滿
[00:25:59.000 --> 00:26:01.000]  幸福快樂有房有車
[00:26:01.000 --> 00:26:03.000]  哇真的很好啊
[00:26:03.000 --> 00:26:05.000]  你沒房沒車身材矮小
[00:26:05.000 --> 00:26:07.000]  那就要信耶穌
[00:26:07.000 --> 00:26:09.000]  希望神幫你拉長一點
[00:26:09.000 --> 00:26:11.000]  是不是這個意思
[00:26:11.000 --> 00:26:13.000]  舉例說你坐飛機
[00:26:13.000 --> 00:26:15.000]  飛機起飛了
[00:26:15.000 --> 00:26:17.000]  空中少爺來跟你說
[00:26:17.000 --> 00:26:19.000]  我們現在派降落傘
[00:26:19.000 --> 00:26:21.000]  當然沒有了
[00:26:21.000 --> 00:26:23.000]  你問他為什麼派降落傘
[00:26:23.000 --> 00:26:25.000]  你揹著降落傘
[00:26:25.000 --> 00:26:27.000]  我們才給你食物
[00:26:27.000 --> 00:26:29.000]  才給你看戲
[00:26:29.000 --> 00:26:31.000]  你揹吧
[00:26:31.000 --> 00:26:33.000]  我不用了我帶了自己
[00:26:33.000 --> 00:26:35.000]  我有穀寶有鐵觀音
[00:26:35.000 --> 00:26:37.000]  我帶了很多東西
[00:26:37.000 --> 00:26:39.000]  我蒸餾水
[00:26:39.000 --> 00:26:41.000]  我很多點心
[00:26:41.000 --> 00:26:43.000]  我帶了韓劇來看
[00:26:43.000 --> 00:26:45.000]  我不用降落傘
[00:26:45.000 --> 00:26:47.000]  但如果調轉空中少爺
[00:26:47.000 --> 00:26:49.000]  請你帶降落傘
[00:26:49.000 --> 00:26:51.000]  你為什麼要帶
[00:26:51.000 --> 00:26:53.000]  不是給多過我
[00:26:53.000 --> 00:26:55.000]  前前後後帶了
[00:26:55.000 --> 00:26:57.000]  信耶穌不是說你需要幫
[00:26:57.000 --> 00:26:59.000]  所以你信耶穌
[00:26:59.000 --> 00:27:01.000]  人人總有一死
[00:27:01.000 --> 00:27:03.000]  死後且有審判
[00:27:03.000 --> 00:27:05.000]  所以他才要來救我們
[00:27:05.000 --> 00:27:07.000]  如果耶穌來救我們幹什麼
[00:27:07.000 --> 00:27:09.000]  沒多久前四月份就是Good Friday
[00:27:09.000 --> 00:27:11.000]  有時我不明白為什麼
[00:27:11.000 --> 00:27:13.000]  壽難節叫做Good Friday
[00:27:13.000 --> 00:27:15.000]  變態的
[00:27:15.000 --> 00:27:17.000]  耶穌被人鞭打這麼慘
[00:27:17.000 --> 00:27:19.000]  Good Good
[00:27:19.000 --> 00:27:21.000]  不是壽難是好
[00:27:21.000 --> 00:27:23.000]  而是壽難帶來給你和我的好處
[00:27:23.000 --> 00:27:25.000]  所以我們感謝神
[00:27:25.000 --> 00:27:27.000]  This is a Good Friday for us
[00:27:27.000 --> 00:27:29.000]  明白嗎
[00:27:29.000 --> 00:27:31.000]  有間餐館
[00:27:31.000 --> 00:27:33.000]  Thank God is Friday
[00:27:33.000 --> 00:27:35.000]  加拿大有
[00:27:35.000 --> 00:27:37.000]  Good Friday
[00:27:37.000 --> 00:27:39.000]  是這樣的原因
[00:27:39.000 --> 00:27:41.000]  神幫我們希望我們信他
[00:27:41.000 --> 00:27:43.000]  不要說我們信他
[00:27:43.000 --> 00:27:45.000]  除非我們需要他幫我們
[00:27:45.000 --> 00:27:47.000]  我什麼都一帆風順
[00:27:47.000 --> 00:27:49.000]  我做人也沒什麼
[00:27:49.000 --> 00:27:51.000]  我沒殺人禍
[00:27:51.000 --> 00:27:53.000]  我為什麼要信
[00:27:53.000 --> 00:27:55.000]  天國近了
[00:27:55.000 --> 00:27:57.000]  所以我們要悔改
[00:27:57.000 --> 00:27:59.000]  我們要明白為什麼要信福音
[00:27:59.000 --> 00:28:01.000]  因為我們有罪
[00:28:01.000 --> 00:28:03.000]  問題是有些人
[00:28:03.000 --> 00:28:05.000]  他覺得錯是很正常
[00:28:05.000 --> 00:28:07.000]  不犯錯的人
[00:28:07.000 --> 00:28:09.000]  就不是人
[00:28:09.000 --> 00:28:11.000]  人犯錯是應該的
[00:28:11.000 --> 00:28:13.000]  有人說人誰無過
[00:28:13.000 --> 00:28:15.000]  有誰沒有做錯過
[00:28:15.000 --> 00:28:17.000]  聖人也有錯
[00:28:17.000 --> 00:28:19.000]  有錯有什麼大事
[00:28:19.000 --> 00:28:21.000]  是正常的
[00:28:21.000 --> 00:28:23.000]  人人犯就不是犯
[00:28:23.000 --> 00:28:25.000]  人人錯就不是錯
[00:28:25.000 --> 00:28:27.000]  有次我在多倫多開車
[00:28:27.000 --> 00:28:29.000]  去過多倫多
[00:28:29.000 --> 00:28:31.000]  407
[00:28:31.000 --> 00:28:33.000]  那些車很快
[00:28:33.000 --> 00:28:35.000]  那次我和太太開車
[00:28:35.000 --> 00:28:37.000]  差不多130米
[00:28:37.000 --> 00:28:39.000]  不是米是130公里
[00:28:39.000 --> 00:28:41.000]  130米很快
[00:28:41.000 --> 00:28:43.000]  開著開著老婆說
[00:28:43.000 --> 00:28:45.000]  我快我不快
[00:28:45.000 --> 00:28:47.000]  什麼不快
[00:28:47.000 --> 00:28:49.000]  130米也不快
[00:28:49.000 --> 00:28:51.000]  我沒看到駕車也快過我
[00:28:51.000 --> 00:28:53.000]  老婆說駕車快過你
[00:28:53.000 --> 00:28:55.000]  你就沒超出
[00:28:55.000 --> 00:28:57.000]  個個衰過你你就不衰
[00:28:57.000 --> 00:28:59.000]  是不是
[00:28:59.000 --> 00:29:01.000]  意思就是這樣
[00:29:01.000 --> 00:29:03.000]  坐個個都錯
[00:29:03.000 --> 00:29:05.000]  貪心個個都貪
[00:29:05.000 --> 00:29:07.000]  個個都是這樣
[00:29:07.000 --> 00:29:09.000]  所以我這些不是衰
[00:29:09.000 --> 00:29:11.000]  個個錯不表示你那個不是錯
[00:29:11.000 --> 00:29:13.000]  有些人說
[00:29:13.000 --> 00:29:15.000]  有些人還好就是我不覺得錯
[00:29:15.000 --> 00:29:17.000]  為什麼他不覺得錯呢
[00:29:17.000 --> 00:29:19.000]  因為他已經沒什麼感覺
[00:29:19.000 --> 00:29:21.000]  錯了很多次就覺得他不是錯
[00:29:21.000 --> 00:29:23.000]  人很有趣的
[00:29:23.000 --> 00:29:25.000]  有時做錯事初初有感覺
[00:29:25.000 --> 00:29:27.000]  久了沒什麼感覺
[00:29:27.000 --> 00:29:29.000]  以前我和一些黑社會也有走在一起
[00:29:29.000 --> 00:29:31.000]  我說很多很多年前
[00:29:31.000 --> 00:29:33.000]  不是最近
[00:29:33.000 --> 00:29:35.000]  很多很多年前
[00:29:35.000 --> 00:29:37.000]  我未來香港的時候
[00:29:37.000 --> 00:29:39.000]  1973年之前
[00:29:39.000 --> 00:29:41.000]  我記得那時候聽他們說
[00:29:41.000 --> 00:29:43.000]  很精彩
[00:29:43.000 --> 00:29:45.000]  如何出去燙死牛
[00:29:45.000 --> 00:29:47.000]  拿刀仔
[00:29:47.000 --> 00:29:49.000]  他不給就割他
[00:29:49.000 --> 00:29:51.000]  割他
[00:29:51.000 --> 00:29:53.000]  告訴你
[00:29:53.000 --> 00:29:55.000]  初初第一次都很害怕
[00:29:55.000 --> 00:29:57.000]  有聲音
[00:29:57.000 --> 00:29:59.000]  有聲音
[00:29:59.000 --> 00:30:01.000]  血會流出來
[00:30:01.000 --> 00:30:03.000]  初初那時候很害怕
[00:30:03.000 --> 00:30:05.000]  有些手震
[00:30:05.000 --> 00:30:07.000]  割一割就沒事
[00:30:07.000 --> 00:30:09.000]  沒什麼感覺
[00:30:09.000 --> 00:30:11.000]  沒什麼感覺
[00:30:11.000 --> 00:30:13.000]  他說這樣會習慣的
[00:30:13.000 --> 00:30:15.000]  不用怕會習慣的
[00:30:15.000 --> 00:30:17.000]  我想說明我沒做過
[00:30:17.000 --> 00:30:19.000]  只是聽他們的大哥說
[00:30:19.000 --> 00:30:21.000]  那些故事
[00:30:21.000 --> 00:30:23.000]  習慣的
[00:30:23.000 --> 00:30:25.000]  你沒了感覺不表示那件事就沒事
[00:30:25.000 --> 00:30:27.000]  我又不覺得要吃藥
[00:30:27.000 --> 00:30:29.000]  那我就不用吃了嗎
[00:30:29.000 --> 00:30:31.000]  我覺得我沒事
[00:30:31.000 --> 00:30:33.000]  有時人的問題是
[00:30:33.000 --> 00:30:35.000]  他不知道自己有事
[00:30:35.000 --> 00:30:37.000]  他不知道自己有問題
[00:30:37.000 --> 00:30:39.000]  他不知道自己有問題
[00:30:39.000 --> 00:30:41.000]  他不知道自己有多壞
[00:30:41.000 --> 00:30:43.000]  他不知道自己有多壞
[00:30:43.000 --> 00:30:45.000]  他不知道自己有多壞
[00:30:45.000 --> 00:30:47.000]  他都很壞
[00:30:47.000 --> 00:30:49.000]  所以要明白
[00:30:49.000 --> 00:30:51.000]  我們要怎樣做呢
[00:30:51.000 --> 00:30:53.000]  既然人人都死了
[00:30:53.000 --> 00:30:55.000]  要面對審判的時候
[00:30:55.000 --> 00:30:57.000]  要明白人是需要悔改順服音
[00:30:57.000 --> 00:30:59.000]  天國近了
[00:30:59.000 --> 00:31:01.000]  悔改順服音
[00:31:01.000 --> 00:31:03.000]  一定會死
[00:31:03.000 --> 00:31:05.000]  一定要面對審判
[00:31:05.000 --> 00:31:07.000]  怎樣面對審判
[00:31:07.000 --> 00:31:11.000]  我曾經聽過很多講耶穌的聚會
[00:31:11.000 --> 00:31:13.000]  都提到一個理論叫Dominating Expectation
[00:31:13.000 --> 00:31:15.000]  就是Pascal
[00:31:15.000 --> 00:31:17.000]  他的理論
[00:31:17.000 --> 00:31:19.000]  其實不是像一些人說的那麼簡單
[00:31:19.000 --> 00:31:21.000]  他有九點
[00:31:21.000 --> 00:31:23.000]  有九個點
[00:31:23.000 --> 00:31:25.000]  優越期待論
[00:31:25.000 --> 00:31:27.000]  第一點就是說
[00:31:27.000 --> 00:31:29.000]  要麼有神要麼沒有神
[00:31:29.000 --> 00:31:31.000]  第二點要麼你信要麼你不信
[00:31:31.000 --> 00:31:33.000]  有神就有
[00:31:33.000 --> 00:31:35.000]  第四點就是你信但是沒有
[00:31:35.000 --> 00:31:37.000]  那就沒什麼
[00:31:37.000 --> 00:31:39.000]  我們常說有病就治病
[00:31:39.000 --> 00:31:41.000]  沒病就補身
[00:31:41.000 --> 00:31:43.000]  如果有神或沒神
[00:31:43.000 --> 00:31:45.000]  信或不信
[00:31:45.000 --> 00:31:47.000]  如果你信真的有神
[00:31:47.000 --> 00:31:49.000]  那就好了
[00:31:49.000 --> 00:31:51.000]  有什麼大不了
[00:31:51.000 --> 00:31:53.000]  我們來教唱詩
[00:31:53.000 --> 00:31:55.000]  心情好一點
[00:31:55.000 --> 00:31:57.000]  第五就是
[00:31:57.000 --> 00:31:59.000]  如果你不信沒有神
[00:31:59.000 --> 00:32:01.000]  信有神就大件事
[00:32:01.000 --> 00:32:03.000]  第七點
[00:32:03.000 --> 00:32:05.000]  是最重要的
[00:32:05.000 --> 00:32:07.000]  有神的或然率
[00:32:07.000 --> 00:32:09.000]  不是零
[00:32:09.000 --> 00:32:11.000]  有神或然率不是零
[00:32:11.000 --> 00:32:13.000]  意思是有可能有神
[00:32:13.000 --> 00:32:15.000]  基於上面的六點
[00:32:15.000 --> 00:32:17.000]  如果是這樣
[00:32:17.000 --> 00:32:19.000]  信神
[00:32:19.000 --> 00:32:21.000]  比不信神更加優越
[00:32:21.000 --> 00:32:23.000]  最後一點
[00:32:23.000 --> 00:32:25.000]  人應該選擇
[00:32:25.000 --> 00:32:27.000]  更加優越的決定
[00:32:27.000 --> 00:32:29.000]  明白嗎
[00:32:29.000 --> 00:32:31.000]  這才是優越期待論的意思
[00:32:31.000 --> 00:32:33.000]  耶穌告訴我們
[00:32:33.000 --> 00:32:35.000]  天國近了
[00:32:35.000 --> 00:32:37.000]  預言告訴我們天國近了
[00:32:37.000 --> 00:32:39.000]  死後有審判
[00:32:39.000 --> 00:32:41.000]  我們知道天國近的時候
[00:32:41.000 --> 00:32:43.000]  不只是知道那麼簡單
[00:32:43.000 --> 00:32:45.000]  你要預備它回來
[00:32:45.000 --> 00:32:47.000]  預備它回來
[00:32:47.000 --> 00:32:49.000]  這是很重要的事
[00:32:49.000 --> 00:32:51.000]  重要到我都滿身汗
[00:32:51.000 --> 00:32:53.000]  真的濕透了
[00:32:55.000 --> 00:32:57.000]  上個月
[00:32:57.000 --> 00:32:59.000]  我約了一位朋友出來
[00:32:59.000 --> 00:33:01.000]  去吃飯
[00:33:01.000 --> 00:33:03.000]  去年十月我去教會
[00:33:03.000 --> 00:33:05.000]  也是這樣的聚會
