
[00:00:00.000 --> 00:00:05.640]  大圍轉的第26講
[00:22:08.840 --> 00:22:14.840]  但居然現在數點人民說我犯了大罪
[00:22:14.840 --> 00:22:21.840]  很多人會認為大衛和拔萃班犯奸人其實是很大罪
[00:22:21.840 --> 00:22:23.840]  比數點人民還要大
[00:22:23.840 --> 00:22:28.840]  愚蠢得多 嚴重得多 你犯奸人 你犯謀殺
[00:22:28.840 --> 00:22:31.840]  但大衛不是這樣說的
[00:22:31.840 --> 00:22:34.840]  他說他數點人民才是大罪
[00:22:34.840 --> 00:22:36.840]  你說為什麼
[00:22:36.840 --> 00:22:40.840]  你看看他犯罪的代價是什麼
[00:22:40.840 --> 00:22:44.840]  他和拔萃班犯奸人的代價是什麼
[00:22:44.840 --> 00:22:48.840]  死了四個人 四個兒子死亡
[00:22:48.840 --> 00:22:52.840]  就是四倍奉還 出自他自己的口
[00:22:52.840 --> 00:22:54.840]  死了哪幾個人
[00:22:54.840 --> 00:22:57.840]  他和拔萃班所生的嬰兒
[00:22:57.840 --> 00:23:01.840]  第一 第二是他的長子暗聯
[00:23:01.840 --> 00:23:05.840]  第三是他的三兒子亞沙隆
[00:23:05.840 --> 00:23:09.840]  第四是他的四兒子亞哥尼亞
[00:23:09.840 --> 00:23:11.840]  這個要將來才看到
[00:23:11.840 --> 00:23:16.840]  他和所羅門爭王位結果被所羅門殺死
[00:23:16.840 --> 00:23:21.840]  這個就是他和拔萃班犯奸人的代價
[00:23:21.840 --> 00:23:23.840]  他數點人民的代價
[00:23:23.840 --> 00:23:27.840]  在三天之內死了七萬個以色列人
[00:23:27.840 --> 00:23:34.840]  所以數點人民的罪是更加大
[00:23:34.840 --> 00:23:36.840]  你說為什麼
[00:23:36.840 --> 00:23:41.840]  他和拔萃班犯的罪是肉體的罪
[00:23:41.840 --> 00:23:45.840]  是一時間的衝動所犯的罪
[00:23:45.840 --> 00:23:49.840]  但是他數點人民可以說是屬靈的罪
[00:23:49.840 --> 00:23:54.840]  可以說是蓄意背叛神的罪
[00:23:54.840 --> 00:23:57.840]  有計劃地背叛神
[00:23:57.840 --> 00:24:00.840]  所以這個罪是更加的大
[00:24:00.840 --> 00:24:04.840]  大為知道自己的罪是出於他的驕傲
[00:24:04.840 --> 00:24:07.840]  而在聖經裡告訴我們
[00:24:07.840 --> 00:24:10.840]  什麼是神所最憎惡的罪
[00:24:10.840 --> 00:24:13.840]  在真言第六章十六至十七節
[00:24:13.840 --> 00:24:16.840]  說神憎惡的罪一共有六樣
[00:24:16.840 --> 00:24:20.840]  連同他的心所憎惡的一共有七樣
[00:24:20.840 --> 00:24:25.840]  而驕傲的眼就是第一樣
[00:24:25.840 --> 00:24:28.840]  威廉·巴克利曾經說
[00:24:28.840 --> 00:24:32.840]  驕傲是所有罪惡所生長的土壤
[00:24:32.840 --> 00:24:36.840]  也是其他罪惡的根源
[00:24:36.840 --> 00:24:40.840]  人口調查是大為蓄意背叛神
[00:24:40.840 --> 00:24:43.840]  所以他是罪加一等
[00:24:43.840 --> 00:24:47.840]  神給了他九個月的時間來悔改
[00:24:47.840 --> 00:24:49.840]  但是大為有沒有悔改?
[00:24:49.840 --> 00:24:51.840]  他沒有悔改
[00:24:51.840 --> 00:24:57.840]  反而虐壓他的元帥不是一個虔誠的人
[00:24:57.840 --> 00:25:01.840]  我們知道虐壓甚至不是一個好人
[00:25:01.840 --> 00:25:04.840]  他也看到數點人民的避諸
[00:25:04.840 --> 00:25:07.840]  但是居然大為看不到
[00:25:07.840 --> 00:25:12.840]  大為應該聽虐壓和虐壓手下的勸告
[00:25:12.840 --> 00:25:14.840]  但是他一意孤行
[00:25:14.840 --> 00:25:16.840]  一定要去數點人民
[00:25:16.840 --> 00:25:19.840]  他沒有聽虐壓的勸告
[00:25:19.840 --> 00:25:23.840]  聖經裡很清楚告訴我們
[00:25:23.840 --> 00:25:27.840]  有突發因為衝動而犯的罪
[00:25:27.840 --> 00:25:29.840]  激情的罪
[00:25:29.840 --> 00:25:34.840]  和那些是故意蓄意背叛神的罪
[00:25:34.840 --> 00:25:37.840]  是有完全不同的懲罰
[00:25:37.840 --> 00:25:41.840]  生命記的十九章和埃及記的二十一章
[00:25:41.840 --> 00:25:43.840]  都說得很清楚
[00:25:43.840 --> 00:25:46.840]  當我們認罪的時候
[00:25:46.840 --> 00:25:47.840]  神會怎樣?
[00:25:47.840 --> 00:25:49.840]  神會寬恕我們
[00:25:49.840 --> 00:25:51.840]  因為神是信實的
[00:25:51.840 --> 00:25:55.840]  在約翰一書的一章九節都說得很清楚
[00:25:55.840 --> 00:25:59.840]  只要我們肯認罪悔改回到神身邊
[00:25:59.840 --> 00:26:01.840]  神是信實的
[00:26:01.840 --> 00:26:04.840]  但是我們所犯的罪都是有後果的
[00:26:04.840 --> 00:26:06.840]  因為神是公義的
[00:26:06.840 --> 00:26:09.840]  所以罪一定要得到審判
[00:26:09.840 --> 00:26:15.840]  神就叫大為來揀選他喜歡有什麼懲罰
[00:26:15.840 --> 00:26:18.840]  神都真的很幽默
[00:26:18.840 --> 00:26:20.840]  為什麼?
[00:26:20.840 --> 00:26:22.840]  因為大為犯的罪是蓄意的
[00:26:22.840 --> 00:26:25.840]  是有計謀地犯罪的
[00:26:25.840 --> 00:26:27.840]  神說既然你揀選犯罪
[00:26:27.840 --> 00:26:30.840]  我讓你揀選你的懲罰是什麼
[00:26:30.840 --> 00:26:32.840]  你想想神是不是很幽默
[00:26:32.840 --> 00:26:38.840]  所以他就派了加德先知去和大為說
[00:26:38.840 --> 00:26:41.840]  我讓你揀選你的懲罰是什麼
[00:26:41.840 --> 00:26:44.840]  加德先知上一次出現的時候
[00:26:44.840 --> 00:26:47.840]  在撒姆爾上的二十二章第五節
[00:26:47.840 --> 00:26:51.840]  當大為剛剛從摩納地回來的時候
[00:26:51.840 --> 00:26:55.840]  大為送了父母去摩納
[00:26:55.840 --> 00:26:56.840]  然後他回來
[00:26:56.840 --> 00:26:57.840]  加德就跟他說
[00:26:57.840 --> 00:27:00.840]  你不要逗留在山寨了
[00:27:00.840 --> 00:27:02.840]  你要回去猶大地
[00:27:02.840 --> 00:27:06.840]  現在加德先知又來見他了
[00:27:06.840 --> 00:27:10.840]  聖經叫加德先知做先見
[00:27:10.840 --> 00:27:12.840]  先見就是先知
[00:27:12.840 --> 00:27:15.840]  就是得到從神而來異象的人
[00:27:15.840 --> 00:27:18.840]  加德來和大為說出
[00:27:18.840 --> 00:27:21.840]  神給他三個選擇
[00:27:21.840 --> 00:27:24.840]  加德先知跟他說
[00:27:24.840 --> 00:27:25.840]  我再回來的時候
[00:27:25.840 --> 00:27:28.840]  你要告訴我你揀選誰
[00:27:28.840 --> 00:27:32.840]  所以其實根據聖經的記載
[00:27:32.840 --> 00:27:37.840]  加德一共去見了大為兩次
[00:27:37.840 --> 00:27:39.840]  而在這兩次之間
[00:27:39.840 --> 00:27:43.840]  我相信大為就開始尋求神的面
[00:27:43.840 --> 00:27:45.840]  開始懺悔
[00:27:45.840 --> 00:27:50.840]  這也是神為什麼將七年的饑荒
[00:27:50.840 --> 00:27:52.840]  揀到三年
[00:27:52.840 --> 00:27:55.840]  有很多人都挑戰聖經
[00:27:55.840 --> 00:27:58.840]  說聖經又充滿矛盾了
[00:27:58.840 --> 00:28:01.840]  撒姆爾下的二十四章十三節
[00:28:01.840 --> 00:28:04.840]  說神給大為揀選
[00:28:04.840 --> 00:28:07.840]  要接受其中一樣的就是七年的饑荒
[00:28:07.840 --> 00:28:11.840]  為什麼到歷代至上的二十一章十二節
[00:28:11.840 --> 00:28:13.840]  變成三年的饑荒
[00:28:13.840 --> 00:28:15.840]  他們說聖經有矛盾
[00:28:15.840 --> 00:28:16.840]  不是的
[00:28:16.840 --> 00:28:18.840]  我相信原因是
[00:28:18.840 --> 00:28:21.840]  加德兩次來見大為之間
[00:28:21.840 --> 00:28:24.840]  大為尋求神的面去悔改
[00:28:24.840 --> 00:28:26.840]  所以神將七年的饑荒
[00:28:26.840 --> 00:28:28.840]  減到三年
[00:28:28.840 --> 00:28:31.840]  不是聖經有矛盾
[00:28:31.840 --> 00:28:34.840]  其實在聖經裡時時都告訴我們
[00:28:34.840 --> 00:28:36.840]  神是有祂的憐憫
[00:28:36.840 --> 00:28:40.840]  神時時都會縮短我們所受苦的日子
[00:28:40.840 --> 00:28:44.840]  就好像日後七年的大災難的時候
[00:28:44.840 --> 00:28:48.840]  在聖馬太福音二十四章二十二節告訴我們
[00:28:48.840 --> 00:28:51.840]  神會縮短他指紋受苦的日子
[00:28:51.840 --> 00:28:53.840]  一樣的原理
[00:28:53.840 --> 00:28:58.840]  神給大為三樣揀選一樣
[00:28:58.840 --> 00:28:59.840]  是哪三樣呢
[00:28:59.840 --> 00:29:00.840]  剛才說過了
[00:29:00.840 --> 00:29:02.840]  三年的饑荒
[00:29:02.840 --> 00:29:04.840]  本來是七年的
[00:29:04.840 --> 00:29:05.840]  減到三年
[00:29:05.840 --> 00:29:06.840]  還有第二點
[00:29:06.840 --> 00:29:10.840]  三個月在敵人手上
[00:29:10.840 --> 00:29:13.840]  就是軍事上的失敗
[00:29:13.840 --> 00:29:17.840]  或者三天的瘟疫
[00:29:17.840 --> 00:29:22.840]  這三樣都很難接近
[00:29:22.840 --> 00:29:24.840]  但有人說
[00:29:24.840 --> 00:29:27.840]  是大為數點人民
[00:29:27.840 --> 00:29:31.840]  為什麼現在神要懲罰在以色列人身上
[00:29:31.840 --> 00:29:35.840]  其實早在撒布爾夏二十四章一節已經說了
[00:29:35.840 --> 00:29:38.840]  耶和華的怒氣又向以色列人發作
[00:29:38.840 --> 00:29:41.840]  耶和華又向以色列人發怒
[00:29:41.840 --> 00:29:44.840]  其實是以色列人先犯罪
[00:29:44.840 --> 00:29:45.840]  惹怒了神
[00:29:45.840 --> 00:29:51.840]  現在神就用大為數點人民來懲罰以色列人
[00:29:51.840 --> 00:29:58.840]  大為感受到這次選擇的痛苦
[00:29:58.840 --> 00:30:01.840]  因為這三樣都一樣難忍
[00:30:01.840 --> 00:30:02.840]  我剛才也說過
[00:30:02.840 --> 00:30:04.840]  一樣的嚴厲
[00:30:04.840 --> 00:30:09.840]  但他絕對不想他的子民落在敵人手上
[00:30:09.840 --> 00:30:12.840]  他覺得這是最慘的
[00:30:12.840 --> 00:30:13.840]  所以他跟神說
[00:30:13.840 --> 00:30:17.840]  不要三個月在敵人手上
[00:30:17.840 --> 00:30:18.840]  除了這三樣
[00:30:18.840 --> 00:30:20.840]  你說怎樣就怎樣
[00:30:20.840 --> 00:30:21.840]  他跟神說
[00:30:21.840 --> 00:30:23.840]  結果神怎樣
[00:30:23.840 --> 00:30:26.840]  在撒布爾夏二十四章十五節
[00:30:26.840 --> 00:30:30.840]  於是耶和華降瘟疫於以色列人
[00:30:30.840 --> 00:30:33.840]  就是三天的瘟疫
[00:30:33.840 --> 00:30:39.840]  所以我們說了第一點數點人民的黃
[00:30:39.840 --> 00:30:42.840]  第二點被定罪的黃
[00:30:42.840 --> 00:30:45.840]  現在第三點一個悔改的黃
[00:30:45.840 --> 00:30:48.840]  在撒布爾夏二十四章十五節
[00:30:48.840 --> 00:30:52.840]  於是耶和華降瘟疫於以色列人
[00:30:52.840 --> 00:30:55.840]  自早晨到鎖定的時候
[00:30:55.840 --> 00:30:57.840]  瘟疫由第二天開始
[00:30:57.840 --> 00:31:00.840]  一共連續有三天
[00:31:00.840 --> 00:31:04.840]  審判的天使走遍全地
[00:31:04.840 --> 00:31:07.840]  殺害以色列人
[00:31:07.840 --> 00:31:11.840]  回到耶路撒冷終結了他的工作
[00:31:11.840 --> 00:31:17.840]  這件事跟虐鴨數點人民很相似
[00:31:17.840 --> 00:31:20.840]  虐鴨數點人民都是走遍了全地
[00:31:20.840 --> 00:31:23.840]  然後回到耶路撒冷
[00:31:23.840 --> 00:31:26.840]  撒布爾夏二十四章八節
[00:31:26.840 --> 00:31:31.840]  還有數點人民從丹到別士巴
[00:31:31.840 --> 00:31:34.840]  但經文亦告訴我們
[00:31:34.840 --> 00:31:36.840]  這個奪命的使者
[00:31:36.840 --> 00:31:40.840]  由丹到別士巴擊殺了全部的以色列人
[00:31:40.840 --> 00:31:44.840]  七萬人在三天內全部死了
[00:31:44.840 --> 00:31:47.840]  你說是不是針對著大衛數點人民
[00:31:47.840 --> 00:31:49.840]  一模一樣
[00:31:49.840 --> 00:31:51.840]  這一場的瘟疫
[00:31:51.840 --> 00:31:54.840]  我相信是有針對性的瘟疫
[00:31:54.840 --> 00:31:55.840]  為什麼我這樣說
[00:31:55.840 --> 00:31:58.840]  你記不記得另外一場的瘟疫
[00:31:58.840 --> 00:32:00.840]  在出埃及記的十二章
[00:32:00.840 --> 00:32:05.840]  擊殺長子就是十災當中的最後一災
[00:32:05.840 --> 00:32:07.840]  是有針對性的
[00:32:07.840 --> 00:32:10.840]  是長子才死的
[00:32:10.840 --> 00:32:15.840]  還是那些長子沒有在門框上流上了羔羊的血
[00:32:15.840 --> 00:32:17.840]  是有針對性的
[00:32:17.840 --> 00:32:19.840]  是揀選性的
[00:32:19.840 --> 00:32:22.840]  所以這裡我相信都是一樣
[00:32:22.840 --> 00:32:24.840]  針對什麼人
[00:32:24.840 --> 00:32:28.840]  所有惹了耶和華怒氣的以色列人
[00:32:28.840 --> 00:32:30.840]  他們都被擊殺
[00:32:30.840 --> 00:32:36.840]  這一場瘟疫的執行者就是一個滅城的天使
[00:32:36.840 --> 00:32:42.840]  這個是根據歷代至上的二十一章十五節和合本
[00:32:42.840 --> 00:32:45.840]  但我相信這一位滅城的天使
[00:32:45.840 --> 00:32:48.840]  也和出埃及記十二章我剛才所說
[00:32:48.840 --> 00:32:52.840]  滅命的天使就是擊殺長子的天使
[00:32:52.840 --> 00:32:53.840]  都是同一位
[00:32:53.840 --> 00:32:58.840]  也和約書亞記第五章的元帥
[00:32:58.840 --> 00:33:03.840]  和在舊約有很多經文說到有耶和華的使者
[00:33:03.840 --> 00:33:05.840]  都是同一位
[00:33:05.840 --> 00:33:07.840]  這一位就是誰呢?
[00:33:07.840 --> 00:33:10.840]  就是未到城獄身的耶穌基督
[00:33:10.840 --> 00:33:14.840]  我相信這就是那位滅命的天使
[00:33:14.840 --> 00:33:19.840]  神允許大衛見到這個審判的天使
[00:33:19.840 --> 00:33:21.840]  在摩利亞山那裡
[00:33:21.840 --> 00:33:26.840]  就是靠近耶布斯人阿努那的打谷場
[00:33:26.840 --> 00:33:32.840]  這個天使伸出手來擊殺耶路撒冷的居民
[00:33:32.840 --> 00:33:37.840]  在歷代至上增加了很多的細節
[00:33:37.840 --> 00:33:38.840]  經文怎麼說呢?
[00:33:38.840 --> 00:33:43.840]  大衛舉目看見耶和華的使者站在天地間
[00:33:43.840 --> 00:33:45.840]  手裡拔出刀來
[00:33:45.840 --> 00:33:50.840]  身在耶路撒冷以上生命記日二十一章十六節
[00:33:50.840 --> 00:33:55.840]  我剛才說完全是針對大衛數點人民
[00:33:55.840 --> 00:33:58.840]  首先是從彈至拔士巴
[00:33:58.840 --> 00:34:02.840]  還有經過全國之後回到耶路撒冷
[00:34:02.840 --> 00:34:06.840]  現在這個滅命天使拿著刀
[00:34:06.840 --> 00:34:08.840]  大衛數什麼人呢?
[00:34:08.840 --> 00:34:10.840]  是能夠拿刀的人
[00:34:10.840 --> 00:34:15.840]  完全針對大衛數點人民的罪
[00:34:15.840 --> 00:34:19.840]  大衛和他的長老都身穿麻衣
[00:34:19.840 --> 00:34:21.840]  面服於地
[00:34:21.840 --> 00:34:26.840]  在神的面前謙卑懺悔敬拜神
[00:34:26.840 --> 00:34:28.840]  大衛向神禱告
[00:34:28.840 --> 00:34:30.840]  他自己承認自己的罪
[00:34:30.840 --> 00:34:32.840]  他說我犯了罪
[00:34:32.840 --> 00:34:35.840]  行了惡就是做了歪曲的事
[00:34:35.840 --> 00:34:37.840]  沒有照到神的旨意
[00:34:37.840 --> 00:34:39.840]  是照自己的旨意
[00:34:39.840 --> 00:34:42.840]  他願意承擔一切責任
[00:34:42.840 --> 00:34:45.840]  他知道神是有憐憫是有恩典
[00:34:45.840 --> 00:34:47.840]  他跟神說什麼呢?
[00:34:47.840 --> 00:34:50.840]  他說這些以色列人民是無辜的
[00:34:50.840 --> 00:34:52.840]  他們好像無罪的綿羊一樣
[00:34:52.840 --> 00:34:54.840]  他說是我的問題
[00:34:54.840 --> 00:34:57.840]  他說不如你審判的手
[00:34:57.840 --> 00:35:00.840]  落在我的身上和我家人的身上
[00:35:00.840 --> 00:35:03.840]  你不要審判以色列人的子民
[00:35:03.840 --> 00:35:07.840]  我相信也是因為這樣感動了神
[00:35:07.840 --> 00:35:11.840]  所以神停止了這場瘟疫
[00:35:11.840 --> 00:35:16.840]  大衛他禱告的動機絕對是正確的
[00:35:16.840 --> 00:35:19.840]  知道他自己犯了罪
[00:35:19.840 --> 00:35:22.840]  但他說的不是事實
[00:35:22.840 --> 00:35:25.840]  他說以色列人是無罪的綿羊
[00:35:25.840 --> 00:35:30.840]  但神說的是以色列人激怒了他
[00:35:30.840 --> 00:35:33.840]  所以以色列人絕對是有犯罪
[00:35:33.840 --> 00:35:35.840]  他們不是無罪的綿羊
[00:35:35.840 --> 00:35:37.840]  剛才我也說過
[00:35:37.840 --> 00:35:40.840]  這很可能是因為以色列人
[00:35:40.840 --> 00:35:43.840]  反叛大衛跟隨亞沙隆
[00:35:43.840 --> 00:35:46.840]  以致招來神的審判
[00:35:46.840 --> 00:35:50.840]  神透過這場瘟疫一石二鳥
[00:35:50.840 --> 00:35:53.840]  不單止懲罰了以色列人
[00:35:53.840 --> 00:35:56.840]  也懲罰了大衛數點人民
[00:35:56.840 --> 00:35:59.840]  數點士兵的驕傲
[00:35:59.840 --> 00:36:01.840]  因為神的憤怒
[00:36:01.840 --> 00:36:04.840]  神的審判臨到以色列人
[00:36:04.840 --> 00:36:08.840]  所以最終這個數點人民沒有完成
[00:36:08.840 --> 00:36:10.840]  這也是原因
[00:36:10.840 --> 00:36:14.840]  所以我們剛才看到的數點人民的數字
[00:36:14.840 --> 00:36:17.840]  其實有很多估計的成份在裏面
[00:36:17.840 --> 00:36:23.840]  耶和華命令天使停止攻擊以色列人
[00:36:23.840 --> 00:36:24.840]  在那裏?
[00:36:24.840 --> 00:36:27.840]  在阿羅那的打谷場
[00:36:27.840 --> 00:36:31.840]  通常打谷場都在山上
[00:36:31.840 --> 00:36:32.840]  為什麼?
[00:36:32.840 --> 00:36:35.840]  因為山上很容易有風
[00:36:35.840 --> 00:36:38.840]  為什麼要有風?
[00:36:38.840 --> 00:36:41.840]  因為把穀物和糠分開
[00:36:41.840 --> 00:36:48.840]  所以在舊約打谷場通常都會認為是審判的象徵
[00:36:48.840 --> 00:36:53.840]  就是把熟神的人和不熟神的人分開
[00:36:53.840 --> 00:36:55.840]  這就是審判
[00:36:55.840 --> 00:36:59.840]  所以打谷場在舊約通常都有這樣的象徵
[00:36:59.840 --> 00:37:01.840]  現在就在那裏
[00:37:01.840 --> 00:37:05.840]  神叫滅命的天使停止擊殺以色列人
[00:37:05.840 --> 00:37:12.840]  好像神在暗示阿羅那的打谷場將來會成為一個神聖的地方
[00:37:12.840 --> 00:37:14.840]  就是什麼地方?
[00:37:14.840 --> 00:37:17.840]  執行公義、執行審判的地方
[00:37:17.840 --> 00:37:20.840]  就是耶和華的聖殿
[00:37:20.840 --> 00:37:23.840]  根據歷代至上的記載
[00:37:23.840 --> 00:37:25.840]  瘟疫停止那天
[00:37:25.840 --> 00:37:28.840]  加德仙子又一次去找大衛
[00:37:28.840 --> 00:37:35.840]  跟他說你要走上山去阿羅那的打谷場
[00:37:35.840 --> 00:37:38.840]  捉一座壇來獻祭彼撒
[00:37:38.840 --> 00:37:43.840]  這個打谷場其實在摩利亞山
[00:37:43.840 --> 00:37:48.840]  這座山很靠近耶路撒冷城牆
[00:37:48.840 --> 00:37:50.840]  最古老的部分
[00:37:50.840 --> 00:37:52.840]  近著北邊的部分
[00:37:52.840 --> 00:37:58.840]  將來所羅門建造聖殿是同一個地方
[00:37:58.840 --> 00:38:04.840]  大衛立刻遵守加德仙子的吩咐
[00:38:04.840 --> 00:38:06.840]  立刻去找阿羅那
[00:38:06.840 --> 00:38:10.840]  因為他知道事不延遲
[00:38:10.840 --> 00:38:16.840]  再遲一點這個奪命的天使又再動殺機的時候怎麼辦?
[00:38:16.840 --> 00:38:19.840]  所以他立刻去找阿羅那
[00:38:19.840 --> 00:38:25.840]  歷代至上又一次填補了撒姆爾記缺乏的細節
[00:38:25.840 --> 00:38:27.840]  大衛去到的時候
[00:38:27.840 --> 00:38:30.840]  阿羅那和他的兒子正在打谷
[00:38:30.840 --> 00:38:32.840]  打蜜子
[00:38:32.840 --> 00:38:35.840]  他們轉身過來就見到天使
[00:38:35.840 --> 00:38:38.840]  我相信這個天使不是奪命的天使
[00:38:38.840 --> 00:38:42.840]  因為希伯來文天使和使者是同一個字
[00:38:42.840 --> 00:38:49.840]  我相信這個是宣佈大衛王來到打谷的一位使者
[00:38:49.840 --> 00:38:54.840]  這個使者來到說大衛將會來臨打谷
[00:38:54.840 --> 00:38:58.840]  阿羅那四個兒子就躲起來了
[00:38:58.840 --> 00:38:59.840]  驚到
[00:38:59.840 --> 00:39:03.840]  經文告訴我們阿羅那是耶布斯人
[00:39:03.840 --> 00:39:08.840]  記不記得耶布斯人曾經佔據耶路撒冷城
[00:39:08.840 --> 00:39:16.840]  大衛要攻打耶路撒冷城才在耶布斯人手上搶回耶路撒冷
[00:39:16.840 --> 00:39:23.840]  我相信之後很多耶布斯人都留下了服從大衛成為耶路撒冷的居民
[00:39:23.840 --> 00:39:28.840]  這個阿羅那我相信就是一個例子
[00:39:28.840 --> 00:39:32.840]  阿羅那苦瀑在大衛面前問大衛
[00:39:32.840 --> 00:39:35.840]  你來找我有什麼事啊皇上
[00:39:35.840 --> 00:39:38.840]  大衛就說我想買你的打谷場
[00:39:38.840 --> 00:39:42.840]  我要捉一座祭壇來獻祭給神
[00:39:42.840 --> 00:39:49.840]  可能大衛聽見加德先知叫他去獻祭給神
[00:39:49.840 --> 00:39:50.840]  捉一座壇
[00:39:50.840 --> 00:39:55.840]  他可能認為這是一個兆頭
[00:39:55.840 --> 00:39:59.840]  如果神真的閲納了我的獻祭就代表什麼呢
[00:39:59.840 --> 00:40:01.840]  神平息了他的怒氣
[00:40:01.840 --> 00:40:05.840]  這一場瘟疫就可以得到止息
[00:40:05.840 --> 00:40:09.840]  所以大衛立心要在那裡獻祭
[00:40:09.840 --> 00:40:16.840]  阿羅那也是替大衛提供了所有獻祭需要的東西
[00:40:16.840 --> 00:40:19.840]  本來用來奸錢的牛變成了什麼呢
[00:40:19.840 --> 00:40:21.840]  變成了梵祭獻給神
[00:40:21.840 --> 00:40:24.840]  你說要燒了牛給神
[00:40:24.840 --> 00:40:26.840]  你需要木材啊
[00:40:26.840 --> 00:40:27.840]  你需要柴啊
[00:40:27.840 --> 00:40:29.840]  哪裡來的打谷場
[00:40:29.840 --> 00:40:32.840]  阿羅那甚至把打樑的器具
[00:40:32.840 --> 00:40:34.840]  是木造的打樑器具
[00:40:34.840 --> 00:40:37.840]  還有套牛的鴨都拿來
[00:40:37.840 --> 00:40:39.840]  當柴燒
[00:40:39.840 --> 00:40:41.840]  燒了牛給神
[00:40:41.840 --> 00:40:43.840]  這裡很有趣
[00:40:43.840 --> 00:40:46.840]  撒姆爾夏的二十四章三節
[00:40:46.840 --> 00:40:51.840]  根據猶太人的傳統有另外一個翻譯
[00:40:51.840 --> 00:40:53.840]  根據我們和合本
[00:40:53.840 --> 00:40:56.840]  撒姆爾夏的二十四章二十三節怎麼說呢
[00:40:56.840 --> 00:40:59.840]  阿羅那說
[00:40:59.840 --> 00:41:02.840]  這一切我阿羅那都奉給你
[00:41:02.840 --> 00:41:05.840]  但是King James Version是怎麼說的呢
[00:41:05.840 --> 00:41:08.840]  另外是根據猶太人的傳統
[00:41:08.840 --> 00:41:11.840]  在撒姆爾夏的二十四章二十三節說
[00:41:11.840 --> 00:41:16.840]  王阿羅那欠了這一切給王
[00:41:16.840 --> 00:41:17.840]  有沒有看到
[00:41:17.840 --> 00:41:20.840]  根據猶太人的傳統
[00:41:20.840 --> 00:41:24.840]  原來阿羅那是耶布斯人的王
[00:41:24.840 --> 00:41:27.840]  是耶布斯人最後的一位王
[00:41:27.840 --> 00:41:32.840]  阿羅那不但把這些祭物
[00:41:32.840 --> 00:41:33.840]  全部獻給大衛
[00:41:33.840 --> 00:41:36.840]  他還幫大衛禱告
[00:41:36.840 --> 00:41:40.840]  祈求神會閱納大衛的獻祭
[00:41:40.840 --> 00:41:45.840]  也就是說祈求神終止這一場瘟疫
[00:41:45.840 --> 00:41:51.840]  大衛不肯用阿羅那給他免費的禮物獻給神
[00:41:51.840 --> 00:41:53.840]  為什麼呢
[00:41:53.840 --> 00:41:56.840]  因為獻祭是一種犧牲
[00:41:56.840 --> 00:42:00.840]  大衛叫耶和華做我的神
[00:42:00.840 --> 00:42:01.840]  意思就是說
[00:42:01.840 --> 00:42:05.840]  我的神我要願意為他犧牲
[00:42:05.840 --> 00:42:06.840]  弟兄姊妹
[00:42:06.840 --> 00:42:10.840]  很多時候我們獻給神的是什麼呢
[00:42:10.840 --> 00:42:12.840]  是多餘下來的
[00:42:12.840 --> 00:42:15.840]  是聖下來的
[00:42:15.840 --> 00:42:17.840]  今年多了這麼多錢
[00:42:17.840 --> 00:42:18.840]  我獻給神吧
[00:42:18.840 --> 00:42:21.840]  對我們有沒有痛癢呢
[00:42:21.840 --> 00:42:23.840]  一點都沒有痛癢
[00:42:23.840 --> 00:42:25.840]  無關痛癢
[00:42:25.840 --> 00:42:26.840]  不是的
[00:42:26.840 --> 00:42:29.840]  原來我們獻給神是要辱赤的
[00:42:29.840 --> 00:42:31.840]  是要辱痛的
[00:42:31.840 --> 00:42:33.840]  是要犧牲的
[00:42:33.840 --> 00:42:35.840]  這就是大衛告訴我們
[00:42:35.840 --> 00:42:38.840]  千萬不要獻給神是無關痛癢的事
[00:42:38.840 --> 00:42:40.840]  大衛也不肯做
[00:42:40.840 --> 00:42:44.840]  所以大衛花了50赤克的銀紙
[00:42:44.840 --> 00:42:50.840]  來買了打鞠場牛和木製的用具
[00:42:50.840 --> 00:42:54.840]  他用50赤克的銀紙買了
[00:42:54.840 --> 00:42:57.840]  撒姆爾夏的24張24折
[00:42:57.840 --> 00:43:00.840]  這個數目和歷代至上21張25折
[00:43:00.840 --> 00:43:02.840]  差距很大
[00:43:02.840 --> 00:43:05.840]  很多人說聖經有矛盾
[00:43:05.840 --> 00:43:08.840]  你想想矛盾會不會這麼離譜
[00:43:08.840 --> 00:43:11.840]  一邊說是50赤克的銀紙
[00:43:11.840 --> 00:43:15.840]  一邊說是600赤克的金紙
[00:43:15.840 --> 00:43:17.840]  不會差別這麼大
[00:43:17.840 --> 00:43:21.840]  其實在歷代至下的21張25折
[00:43:21.840 --> 00:43:25.840]  大衛買了整個摩利亞山的山頭
[00:43:25.840 --> 00:43:29.840]  向阿諾南買
[00:43:29.840 --> 00:43:32.840]  歷代至上又補充了
[00:43:32.840 --> 00:43:35.840]  在撒姆爾夏不足的經文
[00:43:35.840 --> 00:43:39.840]  經文說當時會幕和祭壇
[00:43:39.840 --> 00:43:41.840]  都在機片的高處
[00:43:41.840 --> 00:43:44.840]  而大衛不敢去那裡
[00:43:44.840 --> 00:43:48.840]  因為大衛怕耶和華使者的刀
[00:43:48.840 --> 00:43:50.840]  所以他很怕瘟疫
[00:43:50.840 --> 00:43:52.840]  當時會幕在機片
[00:43:52.840 --> 00:43:54.840]  大衛不敢去那裡
[00:43:54.840 --> 00:43:57.840]  來敬拜神來獻祭
