
[00:00:00.000 --> 00:00:05.000]  請我們再一次同心 同祈禱
[00:17:03.000 --> 00:17:05.000]  但是那些猶太人就說
[00:17:05.000 --> 00:17:07.000]  喂
[00:17:07.000 --> 00:17:09.000]  我等一下要吃魚節晚餐
[00:17:09.000 --> 00:17:11.000]  我等一下要吃魚節晚餐
[00:17:11.000 --> 00:17:13.000]  我現在還沒吃魚節晚餐
[00:17:13.000 --> 00:17:15.000]  如果我進入衙門
[00:17:15.000 --> 00:17:17.000]  進入外邦人的地方
[00:17:17.000 --> 00:17:19.000]  我就是污穢了
[00:17:19.000 --> 00:17:21.000]  猶太人有些規矩就是說
[00:17:21.000 --> 00:17:23.000]  在魚節之前那一天
[00:17:23.000 --> 00:17:25.000]  不可以去外邦人的地方
[00:17:25.000 --> 00:17:27.000]  如果你去外邦人的地方
[00:17:27.000 --> 00:17:29.000]  你就污穢了你的腳
[00:17:29.000 --> 00:17:31.000]  污穢了你的身
[00:17:31.000 --> 00:17:33.000]  你就不能守魚節晚餐
[00:17:33.000 --> 00:17:35.000]  這些猶太人就說
[00:17:35.000 --> 00:17:37.000]  我還沒守魚節晚餐
[00:17:37.000 --> 00:17:39.000]  你叫我去比拉多的衙門
[00:17:39.000 --> 00:17:41.000]  那我就污染了
[00:17:41.000 --> 00:17:43.000]  那就是盧家約翰福音
[00:17:43.000 --> 00:17:45.000]  污染了的時候就不行
[00:17:45.000 --> 00:17:47.000]  所以比拉多就知道了
[00:17:47.000 --> 00:17:49.000]  比拉多就說你不要來我去
[00:17:49.000 --> 00:17:51.000]  所以比拉多
[00:17:51.000 --> 00:17:53.000]  就是自己去
[00:17:53.000 --> 00:17:55.000]  該亞法的地方
[00:17:55.000 --> 00:17:59.000]  所以BB都吵
[00:17:59.000 --> 00:18:01.000]  有沒有搞錯
[00:18:01.000 --> 00:18:05.000]  如果根據約翰福音的記載
[00:18:05.000 --> 00:18:07.000]  應該吃魚節晚餐
[00:18:07.000 --> 00:18:09.000]  就是星期五晚
[00:18:09.000 --> 00:18:11.000]  如果不是的話
[00:18:11.000 --> 00:18:13.000]  為什麼那些祭司就說
[00:18:13.000 --> 00:18:15.000]  我都還沒吃魚
[00:18:15.000 --> 00:18:17.000]  我都還沒吃
[00:18:17.000 --> 00:18:19.000]  那剛才我們所說的
[00:18:19.000 --> 00:18:21.000]  魚節晚餐
[00:18:21.000 --> 00:18:23.000]  盧家福音記載
[00:18:23.000 --> 00:18:25.000]  應該是星期四晚
[00:18:25.000 --> 00:18:27.000]  不是星期五晚
[00:18:27.000 --> 00:18:29.000]  所以就有衝突
[00:18:29.000 --> 00:18:31.000]  這就是歷史的問題
[00:18:31.000 --> 00:18:33.000]  一向有很多人都在爭論
[00:18:33.000 --> 00:18:35.000]  是不是
[00:18:35.000 --> 00:18:37.000]  幾年前我有機會
[00:18:37.000 --> 00:18:39.000]  去以色列
[00:18:39.000 --> 00:18:43.000]  那領隊是一個考古學家
[00:18:43.000 --> 00:18:47.000]  他就帶我們去到耶路撒冷
[00:18:47.000 --> 00:18:49.000]  一個
[00:18:49.000 --> 00:18:51.000]  我不記得東面是什麼
[00:18:51.000 --> 00:18:53.000]  他就指給我們看一下
[00:18:53.000 --> 00:18:55.000]  你看不看到那些子彈
[00:18:55.000 --> 00:18:57.000]  那些牆裡面還有子彈洞
[00:18:57.000 --> 00:18:59.000]  就是六日戰爭的時候
[00:18:59.000 --> 00:19:01.000]  以色列人攻入耶路撒冷的時候
[00:19:01.000 --> 00:19:03.000]  那一排子彈的洞
[00:19:03.000 --> 00:19:05.000]  還是看得清楚
[00:19:05.000 --> 00:19:07.000]  然後呢
[00:19:07.000 --> 00:19:09.000]  這個
[00:19:09.000 --> 00:19:11.000]  領隊就跟我們說
[00:19:11.000 --> 00:19:13.000]  大多數的考古學家
[00:19:13.000 --> 00:19:15.000]  相信
[00:19:15.000 --> 00:19:17.000]  耶穌最後晚餐
[00:19:17.000 --> 00:19:19.000]  就在這一區
[00:19:19.000 --> 00:19:21.000]  我不知道他有什麼證據
[00:19:21.000 --> 00:19:23.000]  大多數考古學家
[00:19:23.000 --> 00:19:25.000]  相信耶穌和門徒
[00:19:25.000 --> 00:19:27.000]  吃最後晚餐
[00:19:27.000 --> 00:19:29.000]  就在這一區
[00:19:29.000 --> 00:19:31.000]  然後跟著他講一句
[00:19:31.000 --> 00:19:33.000]  這一區是一個地獄
[00:19:33.000 --> 00:19:35.000]  跟著他講一句
[00:19:35.000 --> 00:19:37.000]  這一區是一個特別區
[00:19:37.000 --> 00:19:39.000]  是什麼呢?
[00:19:39.000 --> 00:19:41.000]  是外色人聚集的地方
[00:19:41.000 --> 00:19:43.000]  在猶太教裡面有一個支派叫
[00:19:43.000 --> 00:19:45.000]  就是那些所謂的
[00:19:45.000 --> 00:19:47.000]  現在我們找到的
[00:19:47.000 --> 00:19:49.000]  死海古卷的
[00:19:49.000 --> 00:19:51.000]  那些就是那些
[00:19:51.000 --> 00:19:53.000]  然後我們再查一查
[00:19:53.000 --> 00:19:55.000]  一些歷史
[00:19:55.000 --> 00:19:57.000]  是星期四
[00:19:57.000 --> 00:19:59.000]  首如預節晚餐
[00:19:59.000 --> 00:20:01.000]  而這些的
[00:20:01.000 --> 00:20:03.000]  傳統的猶太人
[00:20:03.000 --> 00:20:05.000]  就是猶太教的猶太人
[00:20:05.000 --> 00:20:07.000]  星期五
[00:20:07.000 --> 00:20:09.000]  才吃這個預節晚餐
[00:20:09.000 --> 00:20:11.000]  那我們就解決了這個問題
[00:20:11.000 --> 00:20:13.000]  當時
[00:20:13.000 --> 00:20:15.000]  那個考古學家就跟我們說
[00:20:15.000 --> 00:20:17.000]  現在大多數的
[00:20:17.000 --> 00:20:19.000]  大經家都相信
[00:20:19.000 --> 00:20:21.000]  耶穌首如預節的晚餐
[00:20:21.000 --> 00:20:23.000]  是首asins的預節晚餐
[00:20:23.000 --> 00:20:25.000]  不是首這些的
[00:20:25.000 --> 00:20:27.000]  缺乏的
[00:20:27.000 --> 00:20:29.000]  缺乏的
[00:20:29.000 --> 00:20:31.000]  不是首這些的
[00:20:31.000 --> 00:20:33.000]  權貴的猶太人晚餐
[00:20:33.000 --> 00:20:35.000]  所以是沒有衝突的
[00:20:35.000 --> 00:20:37.000]  這個是歷史上的
[00:20:37.000 --> 00:20:39.000]  一個問題
[00:20:39.000 --> 00:20:41.000]  我稍微說說
[00:20:41.000 --> 00:20:43.000]  原來聖經是沒有錯的
[00:20:43.000 --> 00:20:45.000]  一點都沒有錯的
[00:20:45.000 --> 00:20:47.000]  第二個問題就是神學問題
[00:20:47.000 --> 00:20:49.000]  路加有要強調
[00:20:49.000 --> 00:20:51.000]  這是一個特別的時候
[00:20:51.000 --> 00:20:53.000]  第一節就說
[00:20:53.000 --> 00:20:55.000]  隨交接
[00:20:55.000 --> 00:20:57.000]  須率
[00:20:57.000 --> 00:20:59.000]  預節的羔羊
[00:20:59.000 --> 00:21:01.000]  來到那一天
[00:21:01.000 --> 00:21:03.000]  即是說那天
[00:21:03.000 --> 00:21:05.000]  隨交接就是
[00:21:05.000 --> 00:21:07.000]  殺羔羊那一天
[00:21:07.000 --> 00:21:09.000]  第十四節說時候到了
[00:21:09.000 --> 00:21:11.000]  究竟這個時候是什麼意思呢
[00:21:11.000 --> 00:21:13.000]  路加封印重視這個時候
[00:21:13.000 --> 00:21:15.000]  為什麼中共重視呢
[00:21:15.000 --> 00:21:17.000]  不單止路加封印
[00:21:17.000 --> 00:21:19.000]  整個約翰
[00:21:19.000 --> 00:21:21.000]  馬可 馬太
[00:21:21.000 --> 00:21:23.000]  都是很重視那一刻
[00:21:23.000 --> 00:21:25.000]  就是時候到了
[00:21:25.000 --> 00:21:27.000]  在聖經裡面
[00:21:27.000 --> 00:21:29.000]  時後到了 時後還沒到
[00:21:29.000 --> 00:21:31.000]  時後還沒到
[00:21:31.000 --> 00:21:33.000]  是很多重覆這個字的
[00:21:33.000 --> 00:21:35.000]  首先我們看看時後這個字是什麼意思
[00:21:35.000 --> 00:21:37.000]  希臘文這個字叫
[00:21:37.000 --> 00:21:39.000]  不是
[00:21:39.000 --> 00:21:41.000]  也不是
[00:21:41.000 --> 00:21:43.000]  是另外一個字
[00:21:43.000 --> 00:21:45.000]  叫
[00:21:45.000 --> 00:21:47.000]  如果英文
[00:21:47.000 --> 00:21:49.000]  過一個小時
[00:21:49.000 --> 00:21:51.000]  過一個時辰
[00:21:51.000 --> 00:21:53.000]  時辰還沒到
[00:21:53.000 --> 00:21:55.000]  那個是什麼時辰呢
[00:21:55.000 --> 00:21:57.000]  就是耶穌基督被殺
[00:21:57.000 --> 00:21:59.000]  耶穌基督被釘十字架的時辰
[00:21:59.000 --> 00:22:01.000]  在聖經裡面
[00:22:01.000 --> 00:22:03.000]  你會發現經常有這些記載
[00:22:03.000 --> 00:22:05.000]  時辰到
[00:22:05.000 --> 00:22:07.000]  時辰還沒到
[00:22:07.000 --> 00:22:09.000]  你記不記得耶穌行第一個神蹟
[00:22:09.000 --> 00:22:11.000]  在約翰封印第二章
[00:22:11.000 --> 00:22:13.000]  當時耶穌和祂媽媽
[00:22:13.000 --> 00:22:15.000]  和門徒
[00:22:15.000 --> 00:22:17.000]  參加了一個婚宴
[00:22:17.000 --> 00:22:19.000]  有人結婚
[00:22:19.000 --> 00:22:21.000]  去婚宴
[00:22:21.000 --> 00:22:23.000]  吃飯的時候
[00:22:23.000 --> 00:22:25.000]  婚宴很開心
[00:22:25.000 --> 00:22:27.000]  突然間祂媽媽就走過來
[00:22:27.000 --> 00:22:29.000]  和耶穌說
[00:22:29.000 --> 00:22:31.000]  不行了不行了
[00:22:31.000 --> 00:22:33.000]  主人
[00:22:33.000 --> 00:22:35.000]  喝光了酒
[00:22:35.000 --> 00:22:37.000]  沒有酒了
[00:22:37.000 --> 00:22:39.000]  在猶太人的規矩裡面
[00:22:39.000 --> 00:22:41.000]  婚宴沒有酒
[00:22:41.000 --> 00:22:43.000]  是很大的一件事
[00:22:43.000 --> 00:22:45.000]  好像我們中國人
[00:22:45.000 --> 00:22:47.000]  婚宴
[00:22:47.000 --> 00:22:49.000]  你結婚沒有
[00:22:49.000 --> 00:22:51.000]  魚翅
[00:22:51.000 --> 00:22:53.000]  炸很多
[00:22:53.000 --> 00:22:55.000]  我們中國人結婚
[00:22:55.000 --> 00:22:57.000]  多數都是有
[00:22:57.000 --> 00:22:59.000]  吃魚翅
[00:22:59.000 --> 00:23:01.000]  但最後
[00:23:01.000 --> 00:23:03.000]  要吃什麼
[00:23:03.000 --> 00:23:05.000]  八年好合
[00:23:05.000 --> 00:23:07.000]  糖水
[00:23:07.000 --> 00:23:09.000]  八年好合
[00:23:09.000 --> 00:23:11.000]  來這裡又沒有魚翅
[00:23:11.000 --> 00:23:13.000]  不是廁所的魚翅
[00:23:13.000 --> 00:23:15.000]  又沒有八年好合
[00:23:15.000 --> 00:23:17.000]  這樣還成世界
[00:23:17.000 --> 00:23:19.000]  這是婚宴
[00:23:19.000 --> 00:23:21.000]  猶太人
[00:23:21.000 --> 00:23:23.000]  婚宴沒有酒
[00:23:23.000 --> 00:23:25.000]  是很大的一件事
[00:23:25.000 --> 00:23:27.000]  所以耶穌媽媽就走來找耶穌
[00:23:27.000 --> 00:23:29.000]  他們沒有酒了
[00:23:29.000 --> 00:23:31.000]  耶穌怎麼回答
[00:23:31.000 --> 00:23:33.000]  女人
[00:23:33.000 --> 00:23:35.000]  關我什麼事
[00:23:35.000 --> 00:23:37.000]  時候還沒到
[00:23:37.000 --> 00:23:39.000]  你想想
[00:23:39.000 --> 00:23:41.000]  這樣說話是不是對媽媽不尊重
[00:23:41.000 --> 00:23:43.000]  好像有一天你媽媽煮菜
[00:23:43.000 --> 00:23:45.000]  發覺沒有醬油
[00:23:45.000 --> 00:23:47.000]  女人關我什麼事
[00:23:47.000 --> 00:23:49.000]  時候還沒到
[00:23:49.000 --> 00:23:51.000]  你猜媽媽會怎樣
[00:23:51.000 --> 00:23:53.000]  一巴掌
[00:23:53.000 --> 00:23:55.000]  像你這臭小子
[00:23:55.000 --> 00:23:57.000]  為什麼耶穌會這樣說
[00:23:57.000 --> 00:23:59.000]  媽媽說
[00:23:59.000 --> 00:24:01.000]  酒用完了
[00:24:01.000 --> 00:24:03.000]  而且說得莫名其妙
[00:24:03.000 --> 00:24:05.000]  第一
[00:24:05.000 --> 00:24:07.000]  他不叫媽媽
[00:24:07.000 --> 00:24:09.000]  他叫女人
[00:24:09.000 --> 00:24:11.000]  你有沒有搞錯
[00:24:11.000 --> 00:24:13.000]  叫媽媽做女人
[00:24:13.000 --> 00:24:15.000]  回家後
[00:24:15.000 --> 00:24:17.000]  女人
[00:24:17.000 --> 00:24:19.000]  裝飯了沒有
[00:24:19.000 --> 00:24:21.000]  第二
[00:24:21.000 --> 00:24:23.000]  關我什麼事
[00:24:23.000 --> 00:24:25.000]  與我有何相干
[00:24:25.000 --> 00:24:27.000]  關我什麼事
[00:24:27.000 --> 00:24:29.000]  這樣說話
[00:24:29.000 --> 00:24:31.000]  我煮飯要醬油
[00:24:31.000 --> 00:24:33.000]  有什麼相干
[00:24:33.000 --> 00:24:35.000]  第三
[00:24:35.000 --> 00:24:37.000]  什麼時候才可以
[00:24:37.000 --> 00:24:39.000]  說完之後
[00:24:39.000 --> 00:24:41.000]  他媽媽就很信任兒子
[00:24:41.000 --> 00:24:43.000]  很信任兒子
[00:24:43.000 --> 00:24:45.000]  問他多久
[00:24:45.000 --> 00:24:47.000]  他說時候還沒到
[00:24:47.000 --> 00:24:49.000]  隔了幾分鐘
[00:24:49.000 --> 00:24:51.000]  他就叫人
[00:24:51.000 --> 00:24:53.000]  將猶太人
[00:24:53.000 --> 00:24:55.000]  有六個口缸
[00:24:55.000 --> 00:24:57.000]  在門口
[00:24:57.000 --> 00:24:59.000]  每個進來
[00:24:59.000 --> 00:25:01.000]  家裡的人
[00:25:01.000 --> 00:25:03.000]  因為那時沒有柏油爐
[00:25:03.000 --> 00:25:05.000]  全部在泥濘
[00:25:05.000 --> 00:25:07.000]  所以腳髒髒
[00:25:07.000 --> 00:25:09.000]  用六缸水洗腳
[00:25:09.000 --> 00:25:11.000]  洗腳的習慣
[00:25:11.000 --> 00:25:13.000]  不單是衛生
[00:25:13.000 --> 00:25:15.000]  也是當時猶太人的禮儀
[00:25:15.000 --> 00:25:17.000]  每個人都要去
[00:25:17.000 --> 00:25:19.000]  每個人都要去
[00:25:19.000 --> 00:25:21.000]  耶穌說
[00:25:21.000 --> 00:25:23.000]  用六缸水
[00:25:23.000 --> 00:25:25.000]  裝滿水
[00:25:25.000 --> 00:25:27.000]  用來洗腳嗎
[00:25:27.000 --> 00:25:29.000]  不是
[00:25:29.000 --> 00:25:31.000]  然後你去倒上來
[00:25:31.000 --> 00:25:33.000]  給他們喝
[00:25:33.000 --> 00:25:35.000]  過了延籍的
[00:25:35.000 --> 00:25:37.000]  那些小市
[00:25:37.000 --> 00:25:39.000]  聽他們說
[00:25:39.000 --> 00:25:41.000]  倒水進去
[00:25:41.000 --> 00:25:43.000]  水是洗腳的
[00:25:43.000 --> 00:25:45.000]  拿回來
[00:25:45.000 --> 00:25:47.000]  給客人喝
[00:25:47.000 --> 00:25:49.000]  你不要以為那些是洗腳水
[00:25:49.000 --> 00:25:51.000]  那些客人喝
[00:25:51.000 --> 00:25:53.000]  嘩
[00:25:53.000 --> 00:25:55.000]  這些是不是茅台
[00:25:55.000 --> 00:25:57.000]  是不是紅酒
[00:25:57.000 --> 00:25:59.000]  我從未喝過
[00:25:59.000 --> 00:26:01.000]  這麼好的酒
[00:26:01.000 --> 00:26:03.000]  然後就跟主人說
[00:26:03.000 --> 00:26:05.000]  人家給酒喝
[00:26:05.000 --> 00:26:07.000]  當然是早上給
[00:26:07.000 --> 00:26:09.000]  怎麼會是延籍完了才給呢
[00:26:09.000 --> 00:26:11.000]  上次
[00:26:11.000 --> 00:26:13.000]  早上有次吃
[00:26:13.000 --> 00:26:15.000]  吃完之後
[00:26:15.000 --> 00:26:17.000]  你才最後上次
[00:26:17.000 --> 00:26:19.000]  那些是吃炒飯
[00:26:19.000 --> 00:26:21.000]  炒飯是炒爛飯
[00:26:21.000 --> 00:26:23.000]  其實
[00:26:23.000 --> 00:26:25.000]  其實
[00:26:25.000 --> 00:26:27.000]  耶穌說
[00:26:27.000 --> 00:26:29.000]  時候未到是什麼意思
[00:26:29.000 --> 00:26:31.000]  以前我不明白
[00:26:31.000 --> 00:26:33.000]  這段聖經
[00:26:33.000 --> 00:26:35.000]  如果有機會去以色列
[00:26:35.000 --> 00:26:37.000]  去見到一個婚禮的進行
[00:26:37.000 --> 00:26:39.000]  那我就會完全明白
[00:26:39.000 --> 00:26:41.000]  耶穌說的
[00:26:41.000 --> 00:26:43.000]  原來
[00:26:43.000 --> 00:26:45.000]  以色列人的婚禮
[00:26:45.000 --> 00:26:47.000]  是很有趣的
[00:26:47.000 --> 00:26:49.000]  以色列人
[00:26:49.000 --> 00:26:51.000]  男人一邊女人一邊
[00:26:51.000 --> 00:26:53.000]  有機會去到以色列旅行
[00:26:53.000 --> 00:26:55.000]  有一個哭場
[00:26:55.000 --> 00:26:57.000]  耶路撒冷有一個哭場
[00:26:57.000 --> 00:26:59.000]  猶太人很喜歡在場上哭
[00:26:59.000 --> 00:27:01.000]  叫wailing wall
[00:27:01.000 --> 00:27:03.000]  中間有一面牆隔著
[00:27:03.000 --> 00:27:05.000]  男人在哭
[00:27:05.000 --> 00:27:07.000]  女人在哭
[00:27:07.000 --> 00:27:09.000]  男人不可以去女人
[00:27:09.000 --> 00:27:11.000]  女人不可以去男人
[00:27:11.000 --> 00:27:13.000]  是規矩
[00:27:13.000 --> 00:27:15.000]  原來猶太人的婚禮也是這樣
[00:27:15.000 --> 00:27:17.000]  男人一邊女人一邊
[00:27:17.000 --> 00:27:19.000]  男人不可以去女人
[00:27:19.000 --> 00:27:21.000]  女人不可以去男人
[00:27:21.000 --> 00:27:23.000]  是禁地
[00:27:23.000 --> 00:27:25.000]  偏偏耶穌的母親
[00:27:25.000 --> 00:27:27.000]  打破禁忌
[00:27:27.000 --> 00:27:29.000]  走到男人那邊
[00:27:29.000 --> 00:27:31.000]  不要走
[00:27:31.000 --> 00:27:33.000]  女人是男人的地方
[00:27:33.000 --> 00:27:35.000]  請你回去
[00:27:35.000 --> 00:27:37.000]  女人在那邊
[00:27:37.000 --> 00:27:39.000]  你進錯了
[00:27:39.000 --> 00:27:41.000]  好像進錯廁所
[00:27:41.000 --> 00:27:43.000]  請你回去
[00:27:43.000 --> 00:27:45.000]  然後那句
[00:27:45.000 --> 00:27:47.000]  時候未到
[00:27:47.000 --> 00:27:49.000]  什麼意思
[00:27:49.000 --> 00:27:51.000]  為什麼耶穌的母親會去到男人的地方
[00:27:51.000 --> 00:27:53.000]  因為
[00:27:53.000 --> 00:27:55.000]  舊約聖經和聖經裡說得很清楚
[00:27:55.000 --> 00:27:57.000]  當尼塞亞利的時候
[00:27:57.000 --> 00:27:59.000]  無分男女
[00:27:59.000 --> 00:28:01.000]  無分自主
[00:28:01.000 --> 00:28:03.000]  無分為奴
[00:28:03.000 --> 00:28:05.000]  無分外邦人
[00:28:05.000 --> 00:28:07.000]  無分人
[00:28:07.000 --> 00:28:09.000]  在主裡面全部都可以有上帝的恩典
[00:28:09.000 --> 00:28:11.000]  不只是人
[00:28:11.000 --> 00:28:13.000]  猶太人
[00:28:13.000 --> 00:28:15.000]  尼塞亞利的時候
[00:28:15.000 --> 00:28:17.000]  這個救恩是給所有的人
[00:28:17.000 --> 00:28:19.000]  耶穌的母親就說
[00:28:19.000 --> 00:28:21.000]  我耶穌就是尼塞亞利
[00:28:21.000 --> 00:28:23.000]  現在已經是
[00:28:23.000 --> 00:28:25.000]  無分男無分女
[00:28:25.000 --> 00:28:27.000]  那我就走進來
[00:28:27.000 --> 00:28:29.000]  耶穌說錯了
[00:28:29.000 --> 00:28:31.000]  時候未到
[00:28:31.000 --> 00:28:33.000]  到耶穌上十字架
[00:28:33.000 --> 00:28:35.000]  被釘死在十字架的時候
[00:28:35.000 --> 00:28:37.000]  救恩成就
[00:28:37.000 --> 00:28:39.000]  才是新的時代開始啟開
[00:28:39.000 --> 00:28:41.000]  這個就叫
[00:28:41.000 --> 00:28:43.000]  時候到了
[00:28:43.000 --> 00:28:45.000]  原來這個時候
[00:28:45.000 --> 00:28:47.000]  是指耶穌死的一刻
[00:28:47.000 --> 00:28:49.000]  為我們預備了救恩
[00:28:49.000 --> 00:28:51.000]  在一個重要的歷史裡的一刻
[00:28:51.000 --> 00:28:53.000]  在一個重要的歷史裡的一刻
[00:28:53.000 --> 00:28:55.000]  就是說
[00:28:55.000 --> 00:28:57.000]  我們得救了
[00:28:57.000 --> 00:28:59.000]  我們得到釋放
[00:28:59.000 --> 00:29:01.000]  我們有永生的盼望
[00:29:01.000 --> 00:29:03.000]  就好像一個患了絕症的人
[00:29:03.000 --> 00:29:05.000]  突然間醫生告訴你
[00:29:05.000 --> 00:29:07.000]  我現在找到救藥
[00:29:07.000 --> 00:29:09.000]  你吃了藥真的好了
[00:29:09.000 --> 00:29:11.000]  你想想情況是多麼的
[00:29:11.000 --> 00:29:13.000]  歡喜
[00:29:13.000 --> 00:29:15.000]  第二個問題我們解決
[00:29:15.000 --> 00:29:17.000]  就是耶穌和門徒在一起的時候
[00:29:17.000 --> 00:29:19.000]  耶穌就吩咐
[00:29:19.000 --> 00:29:21.000]  彼得約翰
[00:29:21.000 --> 00:29:23.000]  你們去預備
[00:29:23.000 --> 00:29:25.000]  因為我們要守如意節的晚餐
[00:29:25.000 --> 00:29:27.000]  時候到了
[00:29:27.000 --> 00:29:29.000]  你們要為我們預備
[00:29:29.000 --> 00:29:31.000]  約翰和彼得聽到耶穌
[00:29:31.000 --> 00:29:33.000]  叫我們去預備的時候
[00:29:33.000 --> 00:29:35.000]  就頂他
[00:29:35.000 --> 00:29:37.000]  要我們在哪裡預備
[00:29:37.000 --> 00:29:39.000]  在哪裡預備
[00:29:39.000 --> 00:29:41.000]  就好像我現在說
[00:29:41.000 --> 00:29:43.000]  一會兒完了之後
[00:29:43.000 --> 00:29:45.000]  我們有EGM
[00:29:45.000 --> 00:29:47.000]  我們要開會
[00:29:47.000 --> 00:29:49.000]  你們為我預備所有豆腐牛肉飯
[00:29:49.000 --> 00:29:51.000]  於是
[00:29:51.000 --> 00:29:53.000]  Sherman說我們在哪裡找到豆腐牛肉飯
[00:29:53.000 --> 00:29:57.000]  如果你問了解當時的情形
[00:29:57.000 --> 00:29:59.000]  你會知道
[00:29:59.000 --> 00:30:01.000]  在預節的時候
[00:30:01.000 --> 00:30:03.000]  有250萬的猶太人
[00:30:03.000 --> 00:30:05.000]  湧入城裏
[00:30:05.000 --> 00:30:09.000]  突然間
[00:30:09.000 --> 00:30:11.000]  那個城
[00:30:11.000 --> 00:30:13.000]  有250萬人進來了
[00:30:13.000 --> 00:30:17.000]  住在哪裡
[00:30:17.000 --> 00:30:19.000]  人頭湧湧
[00:30:19.000 --> 00:30:23.000]  滯滯湧湧
[00:30:23.000 --> 00:30:25.000]  還有一個問題
[00:30:25.000 --> 00:30:27.000]  原來猶太人有一個很有趣的規矩
[00:30:27.000 --> 00:30:29.000]  凡是到預節的時候
[00:30:29.000 --> 00:30:33.000]  你家裏有房間
[00:30:33.000 --> 00:30:35.000]  你一定要開放你的房間
[00:30:35.000 --> 00:30:37.000]  讓人進來
[00:30:37.000 --> 00:30:39.000]  舉個例子
[00:30:39.000 --> 00:30:41.000]  現在大部分人都進來三藩市
[00:30:41.000 --> 00:30:43.000]  三藩市政府說所有有家居的
[00:30:43.000 --> 00:30:45.000]  無論是居住房屋還是什麼
[00:30:45.000 --> 00:30:47.000]  你都要開放你的家居
[00:30:47.000 --> 00:30:49.000]  招待這一班人
[00:30:49.000 --> 00:30:51.000]  是免費招待的
[00:30:51.000 --> 00:30:53.000]  不可以收錢的
[00:30:53.000 --> 00:30:55.000]  最多你只可以找
[00:30:55.000 --> 00:30:57.000]  你來我們家住
[00:30:57.000 --> 00:30:59.000]  有預節晚餐
[00:30:59.000 --> 00:31:01.000]  你宰那隻羊
[00:31:01.000 --> 00:31:03.000]  你就把羊皮
[00:31:03.000 --> 00:31:05.000]  交回給主人家就行了
[00:31:05.000 --> 00:31:09.000]  原來是一個這樣的制度
[00:31:09.000 --> 00:31:11.000]  是一個這樣的習慣
[00:31:11.000 --> 00:31:13.000]  所以當時是人山人海
[00:31:13.000 --> 00:31:15.000]  湧進去
[00:31:15.000 --> 00:31:17.000]  根本不可能有地方
[00:31:17.000 --> 00:31:19.000]  所以約翰和彼得對耶穌說
[00:31:19.000 --> 00:31:21.000]  你叫我們去哪裏預備預節
[00:31:21.000 --> 00:31:23.000]  哪裏有
[00:31:23.000 --> 00:31:27.000]  於是耶穌就說你儘管進去
[00:31:27.000 --> 00:31:29.000]  你進去的時候
[00:31:29.000 --> 00:31:31.000]  見到一個人拿著水瓶
[00:31:31.000 --> 00:31:33.000]  你就問他
[00:31:33.000 --> 00:31:35.000]  我主人需要去
[00:31:35.000 --> 00:31:37.000]  他就會帶你去房間
[00:31:37.000 --> 00:31:39.000]  房間的主人就會告訴你
[00:31:39.000 --> 00:31:41.000]  樓上那個很大很整齊的房間就是了
[00:31:41.000 --> 00:31:43.000]  於是約翰和彼得就答應了
[00:31:43.000 --> 00:31:45.000]  聽了說
[00:31:45.000 --> 00:31:47.000]  就走進去
[00:31:47.000 --> 00:31:49.000]  那個城裏
[00:31:49.000 --> 00:31:51.000]  果然間見到一個人
[00:31:51.000 --> 00:31:53.000]  拿著水瓶
[00:31:53.000 --> 00:31:55.000]  於是就問他
[00:31:55.000 --> 00:31:57.000]  所以聖經就說
[00:31:57.000 --> 00:31:59.000]  正如耶穌所說的
[00:31:59.000 --> 00:32:01.000]  事情就發生了
[00:32:01.000 --> 00:32:03.000]  有很多解經家
[00:32:03.000 --> 00:32:05.000]  解讀聖經就說
[00:32:05.000 --> 00:32:07.000]  你看不看到耶穌是
[00:32:07.000 --> 00:32:09.000]  了事如神
[00:32:09.000 --> 00:32:11.000]  耶穌早就想到
[00:32:11.000 --> 00:32:13.000]  你那裏是怎樣怎樣
[00:32:13.000 --> 00:32:15.000]  所以就發生了
[00:32:15.000 --> 00:32:17.000]  所以耶穌是了事如神
[00:32:17.000 --> 00:32:19.000]  因為耶穌是上帝的兒子
[00:32:19.000 --> 00:32:21.000]  他無所不知
[00:32:21.000 --> 00:32:23.000]  他知道何時何時
[00:32:23.000 --> 00:32:25.000]  他早就預備了
[00:32:25.000 --> 00:32:27.000]  所以就叫你去
[00:32:27.000 --> 00:32:29.000]  所以路加就說
[00:32:29.000 --> 00:32:31.000]  事就是這樣成就了
[00:32:31.000 --> 00:32:33.000]  但我不同意這種看法
[00:32:33.000 --> 00:32:35.000]  為什麼我不同意這種看法
[00:32:35.000 --> 00:32:37.000]  你看回聖經就會知道
[00:32:37.000 --> 00:32:39.000]  耶穌對著彼得和約翰
[00:32:39.000 --> 00:32:41.000]  你進去城裏
[00:32:41.000 --> 00:32:43.000]  就見到一個人拿著水瓶
[00:32:43.000 --> 00:32:45.000]  在原文的聖經
[00:32:45.000 --> 00:32:47.000]  不是見到一個人
[00:32:47.000 --> 00:32:49.000]  你見到一個男人
[00:32:49.000 --> 00:32:51.000]  拿著水瓶
[00:32:51.000 --> 00:32:53.000]  你就問他
[00:32:53.000 --> 00:32:55.000]  夫子要的地方
[00:32:55.000 --> 00:32:57.000]  在那裏
[00:32:57.000 --> 00:32:59.000]  他就會帶你去
[00:32:59.000 --> 00:33:01.000]  男人拿著水瓶
