
[00:00:00.000 --> 00:00:12.000]  猶太人的五旬節也是教會的聖靈降臨節
[00:21:17.000 --> 00:21:19.000]  又是沒有重疊的,不是兩次都舉手的
[00:21:19.000 --> 00:21:22.000]  8000個新蒲得救
[00:21:22.000 --> 00:21:24.000]  陪談都做不成
[00:21:24.000 --> 00:21:27.000]  剛才說耶路撒冷教會本來800人左右
[00:21:27.000 --> 00:21:30.000]  一個對十個做了組長
[00:21:30.000 --> 00:21:33.000]  不止,你有沒有留意到
[00:21:33.000 --> 00:21:36.000]  二章士徒行傳最後那句
[00:21:36.000 --> 00:21:40.000]  主將得救的人
[00:21:40.000 --> 00:21:45.000]  天天加給他們
[00:21:45.000 --> 00:21:49.000]  那就是香港單程證每天150個
[00:21:49.000 --> 00:21:53.000]  少數派長計一年五萬人
[00:21:53.000 --> 00:21:57.000]  耶路撒冷教會真是興旺
[00:21:57.000 --> 00:22:01.000]  轉眼之間十倍增長
[00:22:01.000 --> 00:22:06.000]  人數邁向一萬Mega Church
[00:22:06.000 --> 00:22:09.000]  多忙碌
[00:22:09.000 --> 00:22:12.000]  直到地極
[00:22:12.000 --> 00:22:15.000]  開玩笑
[00:22:15.000 --> 00:22:19.000]  所以,施琅傳記載下去
[00:22:19.000 --> 00:22:21.000]  請問耶路撒冷教會
[00:22:21.000 --> 00:22:26.000]  福音是怎樣傳到猶太傳遞和撒瑪利亞的?
[00:22:26.000 --> 00:22:28.000]  第八章
[00:22:28.000 --> 00:22:32.000]  第一節到第四節
[00:22:32.000 --> 00:22:34.000]  碧白臨到
[00:22:34.000 --> 00:22:37.000]  門徒四散
[00:22:37.000 --> 00:22:40.000]  出去的人就傳福音
[00:22:40.000 --> 00:22:43.000]  你們的PowerPoint,我完全沒有說
[00:22:43.000 --> 00:22:47.000]  馬上就出來了
[00:22:47.000 --> 00:22:51.000]  證明管PowerPoint有聽到
[00:22:51.000 --> 00:22:53.000]  很多教會不聽的
[00:22:53.000 --> 00:22:55.000]  有他做的
[00:22:55.000 --> 00:22:57.000]  多謝你,弟兄弟妹
[00:22:57.000 --> 00:23:00.000]  明白嗎?聖靈降臨
[00:23:00.000 --> 00:23:04.000]  你興旺到極
[00:23:04.000 --> 00:23:06.000]  只是在耶路撒冷
[00:23:06.000 --> 00:23:09.000]  不是上帝的旨意
[00:23:09.000 --> 00:23:11.000]  出去
[00:23:11.000 --> 00:23:13.000]  沒空
[00:23:13.000 --> 00:23:15.000]  沒時間
[00:23:15.000 --> 00:23:17.000]  只是栽培
[00:23:17.000 --> 00:23:19.000]  繼續在耶路撒冷
[00:23:19.000 --> 00:23:21.000]  傳福音都不夠人手
[00:23:21.000 --> 00:23:23.000]  好,你不去
[00:23:23.000 --> 00:23:24.000]  一個勞煩
[00:23:24.000 --> 00:23:25.000]  聖靈說
[00:23:25.000 --> 00:23:27.000]  是來反殉道
[00:23:27.000 --> 00:23:29.000]  掃羅拿著文書
[00:23:29.000 --> 00:23:31.000]  上大馬士革
[00:23:31.000 --> 00:23:33.000]  門徒四散
[00:23:33.000 --> 00:23:36.000]  福音出了
[00:23:36.000 --> 00:23:37.000]  五旬節
[00:23:37.000 --> 00:23:39.000]  聖靈降臨
[00:23:39.000 --> 00:23:41.000]  發生什麼事?
[00:23:41.000 --> 00:23:44.000]  彼得心水清
[00:23:44.000 --> 00:23:46.000]  真是聰明
[00:23:46.000 --> 00:23:48.000]  一看就知道
[00:23:48.000 --> 00:23:53.000]  聖靈是要我們出去
[00:23:53.000 --> 00:23:56.000]  在耶路撒冷已經給我們有恩賜
[00:23:56.000 --> 00:24:02.000]  可以說不同的國家、民族
[00:24:02.000 --> 00:24:07.000]  他們的香談
[00:24:07.000 --> 00:24:09.000]  福音
[00:24:09.000 --> 00:24:13.000]  從耶路撒冷直到地球
[00:24:13.000 --> 00:24:15.000]  教會興旺
[00:24:15.000 --> 00:24:19.000]  天天增加得救的人數
[00:24:19.000 --> 00:24:22.000]  門徒彼此相愛
[00:24:22.000 --> 00:24:24.000]  凡物共融
[00:24:24.000 --> 00:24:28.000]  他們有很好的領導團隊
[00:24:28.000 --> 00:24:30.000]  不單有十二使徒
[00:24:30.000 --> 00:24:32.000]  並有七位執事
[00:24:32.000 --> 00:24:35.000]  我猜都是終身按立的吧
[00:24:35.000 --> 00:24:37.000]  Baptist的傳統
[00:24:37.000 --> 00:24:39.000]  不要緊
[00:24:39.000 --> 00:24:41.000]  不過在這一切當中
[00:24:41.000 --> 00:24:43.000]  《使徒行傳》記載的
[00:24:43.000 --> 00:24:45.000]  卻是福音見證
[00:24:45.000 --> 00:24:52.000]  如何從一個八百人開始的教會
[00:24:52.000 --> 00:24:55.000]  直到地極
[00:24:55.000 --> 00:24:59.000]  這是聖靈降臨的應許
[00:24:59.000 --> 00:25:04.000]  這是聖靈降臨的命令
[00:25:04.000 --> 00:25:09.000]  這是聖靈降臨的能力
[00:25:09.000 --> 00:25:12.000]  這是聖靈降臨
[00:25:12.000 --> 00:25:18.000]  我們要經歷的事實
[00:25:18.000 --> 00:25:20.000]  送給你們
[00:25:20.000 --> 00:25:27.000]  作為十六週年感恩的金句
[00:25:27.000 --> 00:25:32.000]  求主讓我們每一個弟兄姊妹
[00:25:32.000 --> 00:25:36.000]  最好不用經歷迫不還難
[00:25:36.000 --> 00:25:38.000]  才出去
[00:25:38.000 --> 00:25:40.000]  不過如果你不出去
[00:25:40.000 --> 00:25:42.000]  你讀《使徒行傳》
[00:25:42.000 --> 00:25:50.000]  你就知道聖靈總有方法踢你出去
[00:25:50.000 --> 00:25:52.000]  你記得了
[00:25:52.000 --> 00:25:54.000]  求主幫助我們
[00:25:54.000 --> 00:25:57.000]  將神的話藏在我們心中
[00:25:57.000 --> 00:26:01.000]  請同心祈禱
[00:26:01.000 --> 00:26:02.000]  親愛的主耶穌
[00:26:02.000 --> 00:26:04.000]  我們感謝你
[00:26:04.000 --> 00:26:07.000]  你成就救恩
[00:26:07.000 --> 00:26:12.000]  卻將這個尊貴的職事
[00:26:12.000 --> 00:26:17.000]  交託給你的門徒教會
[00:26:17.000 --> 00:26:20.000]  雖然我們軟弱不配
[00:26:20.000 --> 00:26:24.000]  但是你卻差遣我們
[00:26:24.000 --> 00:26:27.000]  成為你的見證
[00:26:27.000 --> 00:26:30.000]  就算在我們的軟弱當中
[00:26:30.000 --> 00:26:35.000]  是要顯出你的完全
[00:26:35.000 --> 00:26:37.000]  你的大能
[00:26:37.000 --> 00:26:42.000]  在我們這個沒用的器皿身上
[00:26:42.000 --> 00:26:48.000]  見到你寶貝的恩典
[00:26:48.000 --> 00:26:50.000]  多謝主
[00:26:50.000 --> 00:26:54.000]  我們不需要靠我們自己的力量
[00:26:54.000 --> 00:26:59.000]  去完成你福音的使命
[00:26:59.000 --> 00:27:03.000]  我們需要的是等候聖靈
[00:27:03.000 --> 00:27:05.000]  順服聖靈
[00:27:05.000 --> 00:27:11.000]  同心合意聽王主的福音
[00:27:11.000 --> 00:27:13.000]  求你須聽我們的祈禱
[00:27:13.000 --> 00:27:18.000]  須領教會前面
[00:27:18.000 --> 00:27:23.000]  另一個十六年要走的路
[00:27:23.000 --> 00:27:25.000]  叫我們快跑
[00:27:25.000 --> 00:27:28.000]  跟隨我們的主
[00:27:28.000 --> 00:27:30.000]  耶穌基督性命给予
[00:27:30.000 --> 00:27:32.000]  (字幕製作:貝爾)

