
[00:00:00.000 --> 00:00:05.000]  創世記有一個頗長的記述
[00:19:15.000 --> 00:19:17.000]  來到香港這個地方
[00:19:17.000 --> 00:19:19.000]  不同的困難
[00:19:19.000 --> 00:19:21.000]  因為為了將來
[00:19:21.000 --> 00:19:23.000]  為了將來
[00:19:23.000 --> 00:19:25.000]  獻上過去
[00:19:25.000 --> 00:19:27.000]  我們可能試過
[00:19:27.000 --> 00:19:29.000]  中現困難
[00:19:29.000 --> 00:19:31.000]  可能你試過
[00:19:31.000 --> 00:19:33.000]  可能你父母試過
[00:19:35.000 --> 00:19:37.000]  但如果反過來
[00:19:37.000 --> 00:19:39.000]  神要將我們的過去
[00:19:39.000 --> 00:19:41.000]  拿走
[00:19:41.000 --> 00:19:43.000]  或者要將我們將來獻上的時候
[00:19:43.000 --> 00:19:45.000]  叫我們將來獻上的時候
[00:19:45.000 --> 00:19:47.000]  那就是另外一回事
[00:19:47.000 --> 00:19:49.000]  不是為了將來獻上過去
[00:19:49.000 --> 00:19:51.000]  而是為了神
[00:19:51.000 --> 00:19:53.000]  去獻上將來
[00:19:53.000 --> 00:19:55.000]  這個就是
[00:19:55.000 --> 00:19:57.000]  另外一回事
[00:19:57.000 --> 00:20:01.000]  如果神今天要我們將來獻上
[00:20:01.000 --> 00:20:03.000]  我們願意嗎
[00:20:03.000 --> 00:20:05.000]  可能是你的子女
[00:20:05.000 --> 00:20:07.000]  可能是你的孫
[00:20:07.000 --> 00:20:09.000]  要將將來獻上
[00:20:09.000 --> 00:20:11.000]  你願意嗎
[00:20:11.000 --> 00:20:15.000]  我98年去到美國生物學院
[00:20:15.000 --> 00:20:17.000]  去教書
[00:20:17.000 --> 00:20:19.000]  我和太太去教書
[00:20:19.000 --> 00:20:21.000]  太太在大學部教生物學
[00:20:21.000 --> 00:20:23.000]  我是教神學
[00:20:23.000 --> 00:20:25.000]  去到的時候聽到一個中國人的故事
[00:20:25.000 --> 00:20:27.000]  因為大學部
[00:20:27.000 --> 00:20:29.000]  中國人比較少
[00:20:29.000 --> 00:20:31.000]  神學院都多一些中國人
[00:20:31.000 --> 00:20:33.000]  所以大學部有一個中國人
[00:20:33.000 --> 00:20:35.000]  讀書就很難得
[00:20:35.000 --> 00:20:37.000]  他還是一個中國大陸的學生
[00:20:37.000 --> 00:20:39.000]  來到
[00:20:39.000 --> 00:20:41.000]  我聽了他的故事
[00:20:41.000 --> 00:20:43.000]  這個人我們不認識
[00:20:43.000 --> 00:20:45.000]  97年已經離開了
[00:20:45.000 --> 00:20:47.000]  芝加哥
[00:20:47.000 --> 00:20:49.000]  但我聽了他的故事
[00:20:49.000 --> 00:20:51.000]  從同事口中
[00:20:51.000 --> 00:20:53.000]  後來又聽到他的見證
[00:20:53.000 --> 00:20:55.000]  見證是他媽媽寫下的
[00:20:55.000 --> 00:20:57.000]  所以講一部分給大家聽
[00:20:57.000 --> 00:20:59.000]  他的見證
[00:20:59.000 --> 00:21:01.000]  他的名字姓劉
[00:21:01.000 --> 00:21:03.000]  叫Peter
[00:21:03.000 --> 00:21:05.000]  媽媽說他讀中學的時候
[00:21:05.000 --> 00:21:07.000]  說他Peter讀中學的時候
[00:21:07.000 --> 00:21:09.000]  科科成績都考得很好
[00:21:09.000 --> 00:21:11.000]  除了中三那年
[00:21:11.000 --> 00:21:13.000]  生物科肥佬
[00:21:13.000 --> 00:21:15.000]  為什麼生物科肥佬
[00:21:15.000 --> 00:21:17.000]  不是因為他蠢
[00:21:17.000 --> 00:21:19.000]  而是因為那次考試的時候
[00:21:19.000 --> 00:21:21.000]  有條問題
[00:21:21.000 --> 00:21:23.000]  是關於進化論
[00:21:23.000 --> 00:21:25.000]  他不肯答
[00:21:25.000 --> 00:21:27.000]  所以有骨氣
[00:21:27.000 --> 00:21:29.000]  中學畢業之後
[00:21:29.000 --> 00:21:31.000]  決定去外國讀書
[00:21:31.000 --> 00:21:33.000]  希望以後能夠做一個基督徒的醫生
[00:21:33.000 --> 00:21:35.000]  希望以後能夠做一個基督徒的醫生
[00:21:35.000 --> 00:21:37.000]  希望以後能夠做一個基督徒的醫生
[00:21:37.000 --> 00:21:39.000]  希望以後能夠做一個基督徒的醫生
[00:21:39.000 --> 00:21:41.000]  在讀書的時候
[00:21:41.000 --> 00:21:43.000]  參加了美國中部一個宣教大會
[00:21:43.000 --> 00:21:45.000]  叫做Urbana
[00:21:45.000 --> 00:21:47.000]  叫做Urbana
[00:21:47.000 --> 00:21:49.000]  是一個很出名的宣教大會
[00:21:49.000 --> 00:21:51.000]  很多年歷史
[00:21:51.000 --> 00:21:53.000]  早年我父親留學的時候
[00:21:53.000 --> 00:21:55.000]  參加過Urbana第二
[00:21:55.000 --> 00:21:57.000]  1952年的大會
[00:21:57.000 --> 00:21:59.000]  很多人在大會裡奉獻
[00:21:59.000 --> 00:22:01.000]  Peter就是在1990年代
[00:22:01.000 --> 00:22:03.000]  Urbana那裡
[00:22:03.000 --> 00:22:05.000]  回應神的呼召
[00:22:05.000 --> 00:22:07.000]  回應神的呼召
[00:22:07.000 --> 00:22:09.000]  他決定做一個醫療的宣教士
[00:22:09.000 --> 00:22:11.000]  他決定做一個醫療的宣教士
[00:22:11.000 --> 00:22:13.000]  我們經常說
[00:22:13.000 --> 00:22:15.000]  如果要奉獻最慘的路
[00:22:15.000 --> 00:22:17.000]  就是醫療的宣教
[00:22:17.000 --> 00:22:19.000]  為什麼要花很多錢讀很多書
[00:22:19.000 --> 00:22:21.000]  欠下很多債
[00:22:21.000 --> 00:22:23.000]  到時候就要去醫院
[00:22:23.000 --> 00:22:25.000]  欠下很多債
[00:22:25.000 --> 00:22:27.000]  到時候就賺不回錢
[00:22:27.000 --> 00:22:29.000]  但Peter說我願意這樣做
[00:22:29.000 --> 00:22:31.000]  他願意這樣做之後
[00:22:31.000 --> 00:22:33.000]  寫了一封信給父母
[00:22:33.000 --> 00:22:35.000]  這個父母自己說
[00:22:35.000 --> 00:22:37.000]  他收到這封信
[00:22:37.000 --> 00:22:39.000]  他說親愛的父母
[00:22:39.000 --> 00:22:41.000]  我以後未必能夠供養你們
[00:22:41.000 --> 00:22:43.000]  有時候我打算好好的
[00:22:43.000 --> 00:22:45.000]  做個醫生
[00:22:45.000 --> 00:22:47.000]  奉獻 教會有侍奉
[00:22:47.000 --> 00:22:49.000]  等等供養你們
[00:22:49.000 --> 00:22:51.000]  以致你們一切不用擔心
[00:22:51.000 --> 00:22:53.000]  我會去非洲做宣教
[00:22:53.000 --> 00:22:55.000]  所以我有的錢也不會有太多
[00:22:55.000 --> 00:22:57.000]  不能夠供養你們
[00:22:57.000 --> 00:22:59.000]  兩個退休的生活
[00:22:59.000 --> 00:23:03.000]  他父母是基督徒
[00:23:03.000 --> 00:23:05.000]  回答
[00:23:05.000 --> 00:23:07.000]  當然願意
[00:23:07.000 --> 00:23:09.000]  我會將兒子獻上
[00:23:09.000 --> 00:23:13.000]  07年那年
[00:23:13.000 --> 00:23:15.000]  Peter畢業
[00:23:15.000 --> 00:23:17.000]  畢業之前
[00:23:17.000 --> 00:23:19.000]  其實他媽媽已經幾次
[00:23:19.000 --> 00:23:21.000]  嘗試申請
[00:23:21.000 --> 00:23:23.000]  申請簽證
[00:23:23.000 --> 00:23:25.000]  去芝加哥
[00:23:25.000 --> 00:23:27.000]  希望探望他兒子
[00:23:27.000 --> 00:23:29.000]  但幾次都拿不到簽證
[00:23:29.000 --> 00:23:31.000]  但07年那年拿到簽證
[00:23:31.000 --> 00:23:33.000]  那時候Peter已經離開了學校
[00:23:33.000 --> 00:23:35.000]  但會回去行畢業禮
[00:23:35.000 --> 00:23:37.000]  所以為了那次
[00:23:37.000 --> 00:23:39.000]  他媽媽就去了芝加哥
[00:23:39.000 --> 00:23:41.000]  在機場等了四個小時
[00:23:41.000 --> 00:23:43.000]  他兒子沒有出現
[00:23:43.000 --> 00:23:45.000]  四個小時之後
[00:23:45.000 --> 00:23:47.000]  出現了我的同事Carmen
[00:23:47.000 --> 00:23:49.000]  去找他母親
[00:23:49.000 --> 00:23:51.000]  就說你兒子開車來的時候
[00:23:51.000 --> 00:23:53.000]  有交通意外
[00:23:53.000 --> 00:23:55.000]  已經離開世界
[00:23:55.000 --> 00:23:59.000]  他母親第一個反應
[00:23:59.000 --> 00:24:01.000]  打給她丈夫
[00:24:01.000 --> 00:24:05.000]  我們獨生的兒子
[00:24:05.000 --> 00:24:11.000]  要去看Peter的屍體的時候
[00:24:11.000 --> 00:24:15.000]  警察說沒有什麼好看
[00:24:15.000 --> 00:24:17.000]  因為火爆炸
[00:24:17.000 --> 00:24:19.000]  但是雖然有著火
[00:24:19.000 --> 00:24:23.000]  但乘客那邊的座位
[00:24:23.000 --> 00:24:25.000]  沒有燒著
[00:24:25.000 --> 00:24:27.000]  那裡有本聖經打開了
[00:24:27.000 --> 00:24:31.000]  打開了聖經
[00:24:31.000 --> 00:24:33.000]  打到利未記一段經文
[00:24:33.000 --> 00:24:35.000]  他媽媽馬上說
[00:24:35.000 --> 00:24:37.000]  我現在想起我兒子獻給上帝
[00:24:37.000 --> 00:24:39.000]  我已經將兒子獻上
[00:24:39.000 --> 00:24:41.000]  分別為聖
[00:24:43.000 --> 00:24:45.000]  他媽媽
[00:24:45.000 --> 00:24:47.000]  說回他喪禮的情況
[00:24:47.000 --> 00:24:51.000]  有很多他的朋友
[00:24:51.000 --> 00:24:53.000]  因為Peter的見證
[00:24:53.000 --> 00:24:55.000]  回轉悔改
[00:24:55.000 --> 00:24:59.000]  他父母就說
[00:24:59.000 --> 00:25:01.000]  這是我們獻上的兒子
[00:25:01.000 --> 00:25:05.000]  兩次的獻上
[00:25:05.000 --> 00:25:07.000]  第一次是願意
[00:25:07.000 --> 00:25:09.000]  將兒子放下
[00:25:09.000 --> 00:25:11.000]  做全世界奉獻的傳道人
[00:25:11.000 --> 00:25:13.000]  第二次的獻上
[00:25:13.000 --> 00:25:15.000]  是將兒子的生命放上
[00:25:15.000 --> 00:25:21.000]  宗教改革家
[00:25:21.000 --> 00:25:23.000]  馬丁奧德問過一個問題
[00:25:23.000 --> 00:25:25.000]  他問有誰真的會
[00:25:25.000 --> 00:25:27.000]  將自己獨生的兒子放上
[00:25:27.000 --> 00:25:29.000]  他太太就這樣回答
[00:25:29.000 --> 00:25:31.000]  他們忘記了
[00:25:31.000 --> 00:25:33.000]  父神將他獨生的愛子
[00:25:33.000 --> 00:25:35.000]  放上
[00:25:35.000 --> 00:25:37.000]  因為耶穌基督的死改變世界
[00:25:37.000 --> 00:25:39.000]  羅馬書第八章
[00:25:39.000 --> 00:25:41.000]  創世記第廿章經文
[00:25:41.000 --> 00:25:43.000]  說父神將兒子獻上
[00:25:43.000 --> 00:25:45.000]  就是因為這個獻上
[00:25:45.000 --> 00:25:47.000]  改變世界
[00:25:47.000 --> 00:25:49.000]  如果神
[00:25:49.000 --> 00:25:51.000]  今天要我們將來獻上
[00:25:51.000 --> 00:25:55.000]  可能你的將來
[00:25:55.000 --> 00:25:57.000]  可能你子女的將來
[00:25:57.000 --> 00:25:59.000]  你願不願意
[00:25:59.000 --> 00:26:01.000]  為了將來
[00:26:01.000 --> 00:26:03.000]  是獻過一次
[00:26:03.000 --> 00:26:05.000]  是獻過過去
[00:26:05.000 --> 00:26:07.000]  但這次是為了上帝
[00:26:07.000 --> 00:26:09.000]  獻上將來
[00:26:09.000 --> 00:26:11.000]  我們願不願意
[00:26:11.000 --> 00:26:15.000]  我們留意下第廿二章
[00:26:15.000 --> 00:26:17.000]  如何描寫
[00:26:17.000 --> 00:26:19.000]  阿伯拉罕上山下山的技術
[00:26:19.000 --> 00:26:23.000]  我們看回第廿二章第八節
[00:26:23.000 --> 00:26:27.000]  阿伯拉罕說我兒神
[00:26:27.000 --> 00:26:29.000]  給自己預備
[00:26:29.000 --> 00:26:31.000]  於是二人同行
[00:26:31.000 --> 00:26:33.000]  兩個人上山
[00:26:33.000 --> 00:26:35.000]  問題是兩個人上山
[00:26:35.000 --> 00:26:37.000]  我們知道
[00:26:37.000 --> 00:26:39.000]  以撒沒有死
[00:26:39.000 --> 00:26:45.000]  我們看第十九節
[00:26:45.000 --> 00:26:47.000]  於是阿伯拉罕
[00:26:47.000 --> 00:26:49.000]  回到他僕人那裡
[00:26:49.000 --> 00:26:53.000]  沒有再提及
[00:26:53.000 --> 00:26:55.000]  以撒下山
[00:26:55.000 --> 00:27:01.000]  看這段經文似乎
[00:27:01.000 --> 00:27:03.000]  阿伯拉罕的確有將以撒獻上
[00:27:03.000 --> 00:27:05.000]  而不是將以撒殺掉
[00:27:05.000 --> 00:27:07.000]  而是將以撒獻上
[00:27:07.000 --> 00:27:09.000]  交給上帝
[00:27:09.000 --> 00:27:11.000]  在之後經文沒有再提及
[00:27:11.000 --> 00:27:13.000]  阿伯拉罕和以撒一起出現
[00:27:13.000 --> 00:27:15.000]  直至到阿伯拉罕臨死的時候
[00:27:15.000 --> 00:27:17.000]  阿伯拉罕的確有將以撒獻上
[00:27:17.000 --> 00:27:23.000]  我們看回第十五節
[00:27:23.000 --> 00:27:25.000]  神的使者對阿伯拉罕說的話
[00:27:25.000 --> 00:27:27.000]  耶華的使者第二次
[00:27:27.000 --> 00:27:29.000]  從天上顯現
[00:27:29.000 --> 00:27:31.000]  第一次說的時候
[00:27:31.000 --> 00:27:33.000]  阿伯拉罕知道耶華已立這個道理
[00:27:33.000 --> 00:27:35.000]  所以第二方面
[00:27:35.000 --> 00:27:37.000]  阿伯拉罕可以明白的就是第十六節
[00:27:37.000 --> 00:27:39.000]  耶華說:你既然行了這事
[00:27:39.000 --> 00:27:41.000]  不留下你的兒子,就是你獨生的兒子
[00:27:41.000 --> 00:27:43.000]  我便指著自己起誓
[00:27:43.000 --> 00:27:45.000]  論福我必賜大福給你
[00:27:45.000 --> 00:27:47.000]  論子孫我必給你子孫
[00:27:47.000 --> 00:27:49.000]  很多起來
[00:27:49.000 --> 00:27:51.000]  好像天上的星海邊的沙那麼多
[00:27:51.000 --> 00:27:53.000]  因為第十八節
[00:27:53.000 --> 00:27:55.000]  下半節
[00:27:55.000 --> 00:27:57.000]  你聽從了我的話
[00:27:57.000 --> 00:27:59.000]  將以撒獻上
[00:27:59.000 --> 00:28:01.000]  今日如果神去呼召我們
[00:28:01.000 --> 00:28:03.000]  我們願不願意將我們的將來獻上
[00:28:03.000 --> 00:28:05.000]  你的兒女獻上
[00:28:05.000 --> 00:28:07.000]  我們的孫獻上
[00:28:07.000 --> 00:28:09.000]  我們可以這樣做
[00:28:09.000 --> 00:28:11.000]  因為我們相信
[00:28:11.000 --> 00:28:13.000]  耶華必有預備
[00:28:13.000 --> 00:28:15.000]  如果耶華沒有預備的時候
[00:28:15.000 --> 00:28:17.000]  我們不能獻上一切
[00:28:17.000 --> 00:28:19.000]  但是耶華有預備我們可以這樣做
[00:28:19.000 --> 00:28:21.000]  求神的說話提醒我們
[00:28:21.000 --> 00:28:23.000]  我們低頭祈禱
[00:28:23.000 --> 00:28:25.000]  祈禱
[00:28:25.000 --> 00:28:27.000]  祈禱
[00:28:27.000 --> 00:28:29.000]  我們低頭祈禱
[00:28:29.000 --> 00:28:31.000]  秋天我們獻上感謝和讚美
[00:28:31.000 --> 00:28:35.000]  為在座
[00:28:35.000 --> 00:28:37.000]  在苦難當中掙扎的弟兄姊妹
[00:28:37.000 --> 00:28:41.000]  求神安慰
[00:28:41.000 --> 00:28:43.000]  讓我們堅信神
[00:28:43.000 --> 00:28:45.000]  必自己有預備
[00:28:45.000 --> 00:28:47.000]  因為神
[00:28:47.000 --> 00:28:49.000]  不是一個破壞自己手中
[00:28:49.000 --> 00:28:51.000]  的工作的上帝
[00:28:51.000 --> 00:28:55.000]  為了我們其他的弟兄姊妹
[00:28:55.000 --> 00:28:57.000]  可能是一片光明
[00:28:57.000 --> 00:28:59.000]  前景的
[00:28:59.000 --> 00:29:01.000]  求神也挑戰我們
[00:29:01.000 --> 00:29:03.000]  將我們的將來獻上
[00:29:03.000 --> 00:29:05.000]  用我們的生命
[00:29:05.000 --> 00:29:07.000]  去改變世界
[00:29:07.000 --> 00:29:09.000]  以致我們成為一個無福的群體
[00:29:09.000 --> 00:29:11.000]  為我們今日的時間獻上感謝和讚美
[00:29:11.000 --> 00:29:13.000]  感謝多方主名求
[00:29:13.000 --> 00:29:16.000]  (字幕由 Amara.org 社群提供)

