
[00:00:00.000 --> 00:00:04.540]  各位網友好 今天是星期五的星期五節目
[00:19:53.560 --> 00:19:55.400]  現在活著的不再是我
[00:19:55.400 --> 00:19:57.800]  但是基督在我裡頭活著
[00:19:57.800 --> 00:19:59.960]  並且我如今在肉身活著
[00:19:59.960 --> 00:20:02.120]  是因信神的原資料
[00:20:02.120 --> 00:20:05.320]  他是愛我、為我捨的
[00:20:05.320 --> 00:20:08.680]  如果好像宣信所說的時候
[00:20:08.680 --> 00:20:10.680]  其實這個不是心智上的問題
[00:20:10.680 --> 00:20:12.520]  就是說如今活著不再是我
[00:20:12.520 --> 00:20:14.840]  但是基督在我裡頭活著
[00:20:14.840 --> 00:20:17.480]  我今天不是為我自己而活
[00:20:17.480 --> 00:20:19.560]  是為基督而活
[00:20:19.560 --> 00:20:21.400]  如果好像宣信所認為
[00:20:21.400 --> 00:20:23.560]  其實不單止是心智上
[00:20:23.560 --> 00:20:26.360]  其實實質上
[00:20:26.360 --> 00:20:28.600]  耶穌基督今天住在我們裡頭
[00:20:28.600 --> 00:20:30.200]  是透過甚麼?
[00:20:30.200 --> 00:20:32.200]  透過聖靈
[00:20:32.200 --> 00:20:37.080]  事實上耶穌基督今天在我們肉身裡居住
[00:20:37.080 --> 00:20:41.080]  我們是軟弱的
[00:20:41.080 --> 00:20:42.440]  我們家裡有糖尿病
[00:20:42.440 --> 00:20:44.200]  我們可能有蟲尿病
[00:20:44.200 --> 00:20:46.360]  我家裡有高膽固醇
[00:20:46.360 --> 00:20:49.400]  我就可能有高膽固醇
[00:20:49.400 --> 00:20:51.560]  我們的身體是軟弱的
[00:20:51.560 --> 00:20:56.120]  但是住在我們裡面的主是完全的
[00:20:56.120 --> 00:20:58.840]  我是沒有力量的
[00:20:58.840 --> 00:21:02.280]  但是我裡面的主是大有力量的
[00:21:02.280 --> 00:21:05.000]  所以他第二個聖經的論點就是甚麼?
[00:21:05.000 --> 00:21:07.240]  不是看我們自己的軟弱
[00:21:07.240 --> 00:21:11.400]  而是看住在我裡面的主
[00:21:11.400 --> 00:21:12.440]  如果你看這一點的時候
[00:21:12.440 --> 00:21:16.680]  你就留意他之前所立約的意思是甚麼?
[00:21:16.680 --> 00:21:20.200]  他說以耶穌基督為我的身體
[00:21:20.200 --> 00:21:23.480]  耶穌基督住在我身體裡
[00:21:23.480 --> 00:21:27.560]  這個是他第二方面一個很重要的一點
[00:21:27.560 --> 00:21:29.320]  所以他自己說
[00:21:29.320 --> 00:21:30.600]  從這樣看的時候
[00:21:30.600 --> 00:21:36.200]  「醫治」再不是一個我的疾病不已痊癒
[00:21:36.200 --> 00:21:38.280]  其實「醫治」是甚麼呢?
[00:21:38.280 --> 00:21:40.200]  在孫子來說
[00:21:40.200 --> 00:21:44.360]  「醫治」不只是一個修復普通病
[00:21:44.360 --> 00:21:46.760]  就是我以前有病
[00:21:46.760 --> 00:21:47.800]  現在我醫治了
[00:21:47.800 --> 00:21:49.480]  這個病沒有了
[00:21:49.480 --> 00:21:52.520]  在他來說「醫治」不是這樣
[00:21:52.520 --> 00:21:53.800]  「醫治」是甚麼呢?
[00:21:53.800 --> 00:21:59.160]  是「伴隨著耶穌基督的力量」
[00:21:59.160 --> 00:22:01.480]  就是耶穌基督透過聖名住在我裡面
[00:22:01.480 --> 00:22:05.960]  祂的大能在我這個軟弱的身體當中活著
[00:22:05.960 --> 00:22:07.560]  這個是「醫治」
[00:22:07.560 --> 00:22:09.480]  如果通常我們說「醫治」就是說
[00:22:09.480 --> 00:22:11.240]  如果一個人他患了病
[00:22:11.240 --> 00:22:12.440]  他醫好了
[00:22:12.440 --> 00:22:16.120]  他很多時候就有一個免疫
[00:22:16.120 --> 00:22:19.400]  這個病不會再在他身上發生
[00:22:19.400 --> 00:22:22.440]  但是孫子的論點不是這樣
[00:22:22.440 --> 00:22:24.440]  「醫治」並不是這樣
[00:22:24.440 --> 00:22:26.920]  「醫治」不是說我今天醫好了
[00:22:26.920 --> 00:22:29.880]  這個病不會再在我身上出現
[00:22:29.880 --> 00:22:31.400]  相反來說
[00:22:31.400 --> 00:22:33.880]  孫子的「醫治」的觀念是甚麼呢?
[00:22:33.880 --> 00:22:38.360]  是我要時常倚靠神
[00:22:38.360 --> 00:22:40.280]  只靠基督
[00:22:40.280 --> 00:22:42.040]  在他當中支持力量
[00:22:42.040 --> 00:22:45.960]  很叫我能夠活著一個有能力的生活
[00:22:45.960 --> 00:22:47.720]  而不是我醫好了
[00:22:47.720 --> 00:22:49.960]  我不需要再排洋
[00:22:49.960 --> 00:22:53.480]  也不需要再得益
[00:22:53.480 --> 00:22:56.760]  相反來說我們需要時常
[00:22:56.760 --> 00:23:00.920]  支取住在我裡面主的大能
[00:23:00.920 --> 00:23:04.760]  很叫我有能力去活著一個
[00:23:04.760 --> 00:23:08.520]  被醫治有能力的生活
[00:23:08.520 --> 00:23:11.240]  這個是孫子的觀念
[00:23:11.240 --> 00:23:14.680]  這個是值得我們去重新思想
[00:23:14.680 --> 00:23:18.280]  「醫治」不是說我有病我醫好了
[00:23:18.280 --> 00:23:22.200]  「醫治」是原來我這個這麼軟弱的人
[00:23:22.200 --> 00:23:24.600]  我體質這麼差的人
[00:23:24.600 --> 00:23:26.600]  我受這麼多限制的人
[00:23:26.600 --> 00:23:28.360]  在基督裡面
[00:23:28.360 --> 00:23:32.440]  我可以活出有力的生活
[00:23:32.440 --> 00:23:34.840]  他自己舉一個例子
[00:23:34.840 --> 00:23:37.960]  去形容這個是怎樣的情況
[00:23:37.960 --> 00:23:44.360]  他說有一次他在房間裡面找一些文件
[00:23:44.360 --> 00:23:50.440]  但是當時那個房間的燈沒有了
[00:23:50.440 --> 00:23:53.000]  漆黑一片
[00:23:53.000 --> 00:23:54.600]  但是他去找文件
[00:23:54.600 --> 00:23:56.520]  在漆黑裡面怎麼找呢?
[00:23:56.520 --> 00:24:01.880]  他就發覺在那個房間裡面有火爐
[00:24:01.880 --> 00:24:03.160]  有些鐵架
[00:24:03.160 --> 00:24:05.000]  鐵架上面有些灰
[00:24:05.000 --> 00:24:06.680]  還沒有熄滅
[00:24:06.680 --> 00:24:10.040]  光下光下還沒有熄滅
[00:24:10.040 --> 00:24:14.040]  他就看到在那個火爐上面有瓶子
[00:24:14.040 --> 00:24:17.480]  他將瓶子的油倒進那些灰裡面
[00:24:17.480 --> 00:24:19.480]  他發覺那些灰會怎樣呢?
[00:24:19.480 --> 00:24:21.240]  就著火了
[00:24:21.240 --> 00:24:22.680]  著火的時候
[00:24:22.680 --> 00:24:28.440]  有光讓他能夠在當中找到那些文件
[00:24:28.440 --> 00:24:31.160]  他就用這個例子來說出
[00:24:31.160 --> 00:24:35.480]  其實我們的生命就好像這些灰一樣
[00:24:35.480 --> 00:24:36.920]  我們是很軟弱
[00:24:36.920 --> 00:24:40.760]  甚至是很快的熄滅
[00:24:40.760 --> 00:24:45.720]  但是神的能力就像油
[00:24:45.720 --> 00:24:49.800]  倒進這些快熄滅的灰裡面
[00:24:49.800 --> 00:24:52.920]  很叫這些灰燃著
[00:24:52.920 --> 00:24:59.000]  燃著了是剛剛夠光
[00:24:59.000 --> 00:25:01.320]  可以完成他的責任
[00:25:01.320 --> 00:25:05.400]  就是他拿了文件之後再燃
[00:25:05.400 --> 00:25:10.200]  所以你看回宣誓他的臨約其實是什麼?
[00:25:10.200 --> 00:25:13.560]  重點不是他的意志
[00:25:13.560 --> 00:25:15.560]  重點是神啊
[00:25:15.560 --> 00:25:19.800]  直到我完成我在地上的工作
[00:25:19.800 --> 00:25:22.680]  直到祢在我身上的旨意
[00:25:22.680 --> 00:25:25.400]  得以完成之前
[00:25:25.400 --> 00:25:29.400]  祢給我有這個能力
[00:25:29.400 --> 00:25:34.040]  這個是意志
[00:25:34.040 --> 00:25:35.320]  看到嗎?
[00:25:35.320 --> 00:25:37.640]  這個和我們所說的
[00:25:37.640 --> 00:25:39.640]  想求意志
[00:25:39.640 --> 00:25:41.640]  是另一回事
[00:25:41.640 --> 00:25:44.120]  是另一個觀念
[00:25:44.120 --> 00:25:46.120]  所以如果從這個角度來看
[00:25:46.120 --> 00:25:49.880]  神的意志是什麼?
[00:25:49.880 --> 00:25:55.800]  宣誓是將意志和救恩放在一起
[00:25:55.800 --> 00:26:01.880]  所以他說意志絕對不是少數人的專利
[00:26:01.880 --> 00:26:05.400]  每一個蒙神拯救的兒女
[00:26:05.400 --> 00:26:08.760]  他都可以蒙意志
[00:26:08.760 --> 00:26:11.640]  所以絕對不是那些權能報道
[00:26:11.640 --> 00:26:15.800]  某一些人壓他很有意志的能力
[00:26:15.800 --> 00:26:17.560]  他信心很大
[00:26:17.560 --> 00:26:19.560]  他就可以治療我
[00:26:19.560 --> 00:26:21.560]  不是
[00:26:21.560 --> 00:26:23.560]  其實每一個屬神的兒女
[00:26:23.560 --> 00:26:26.840]  他都好像一個血流的婦人
[00:26:26.840 --> 00:26:30.360]  因為我們都有這個權柄
[00:26:30.360 --> 00:26:33.880]  我們可以來到施恩寶座面前
[00:26:33.880 --> 00:26:35.880]  蒙恩圍
[00:26:35.880 --> 00:26:39.320]  只要我們去接受主
[00:26:39.320 --> 00:26:41.320]  祂進入我們生命裡頭
[00:26:41.320 --> 00:26:44.200]  我們就可以有這個意志
[00:26:44.200 --> 00:26:48.360]  我們就有這個生命的改變
[00:26:48.360 --> 00:26:53.720]  所以他說意志的條件不是其它東西
[00:26:53.720 --> 00:26:58.120]  我們有什麼條件能夠去蒙意志呢?
[00:26:58.120 --> 00:27:00.120]  他說有三方面
[00:27:00.120 --> 00:27:03.400]  第一 我們需要全然的馴服祂的主權
[00:27:03.400 --> 00:27:06.920]  以致我們用這個去賜給我們的生命
[00:27:06.920 --> 00:27:09.480]  來去服侍祂和榮耀祂
[00:27:09.480 --> 00:27:11.480]  其實這一點
[00:27:11.480 --> 00:27:16.200]  我在第一課講到耶穌是救主的時候
[00:27:16.200 --> 00:27:18.200]  已經是這樣
[00:27:18.200 --> 00:27:21.000]  當我們接受耶穌是救主的時候
[00:27:21.000 --> 00:27:23.000]  不是說 哎呀 祂拯救我
[00:27:23.000 --> 00:27:27.240]  其實我們需要以主為主
[00:27:27.240 --> 00:27:28.680]  祂是我們生命的主
[00:27:28.680 --> 00:27:30.680]  Lord of Lord
[00:27:30.680 --> 00:27:32.200]  祂真是生命的主
[00:27:32.200 --> 00:27:34.840]  所以我們需要全然的馴服
[00:27:34.840 --> 00:27:36.840]  我們的生命已經不是我們 是祂
[00:27:36.840 --> 00:27:39.800]  我們的生命是交給祂
[00:27:39.800 --> 00:27:42.440]  用來去服侍祂 榮耀祂
[00:27:42.440 --> 00:27:44.440]  承擔祂在我們身上的責任
[00:27:44.440 --> 00:27:47.080]  所以這是第一個條件
[00:27:47.080 --> 00:27:49.080]  我們需要全然的馴服祂
[00:27:49.080 --> 00:27:51.080]  第二
[00:27:51.080 --> 00:27:54.280]  就是我們深信神的話語
[00:27:54.280 --> 00:27:57.160]  有關於「醫治」這個英語
[00:27:57.160 --> 00:27:59.160]  聖經裡面的英語
[00:27:59.160 --> 00:28:00.920]  所講到的剛才
[00:28:00.920 --> 00:28:02.920]  以塞亞書
[00:28:02.920 --> 00:28:07.320]  或者其他的英文裡面所講到的「醫治」
[00:28:07.320 --> 00:28:09.320]  我們很清楚神的應許
[00:28:09.320 --> 00:28:11.320]  我們接受
[00:28:11.320 --> 00:28:13.320]  第三
[00:28:13.320 --> 00:28:17.080]  就是我們需要「Abide in Him」
[00:28:17.080 --> 00:28:20.600]  因為不是我們自己有這個能力
[00:28:20.600 --> 00:28:23.640]  是我們裡面的主有這個能力
[00:28:23.640 --> 00:28:26.600]  所以我們需要時常的住在基督裡
[00:28:26.600 --> 00:28:29.800]  是透過時常的支取祂的力量
[00:28:29.800 --> 00:28:32.280]  依靠祂支取的力量
[00:28:32.280 --> 00:28:35.880]  保證我們能夠活出一個有能力的生命
[00:28:35.880 --> 00:28:40.040]  所以這三個條件其實每個基督應該都要做
[00:28:40.040 --> 00:28:43.640]  我們要馴服祂
[00:28:43.640 --> 00:28:45.640]  我們相信祂的應許
[00:28:45.640 --> 00:28:47.640]  並且我們時常住在祂裡面
[00:28:47.640 --> 00:28:49.640]  支取祂的力量
[00:28:49.640 --> 00:28:51.640]  可以有生命的
[00:28:51.640 --> 00:28:54.280]  這個就是「醫治」
[00:28:54.280 --> 00:28:57.000]  所以第三方面我們看回
[00:28:57.000 --> 00:29:03.080]  究竟如果「醫治」的主是一個這樣的信息的話
[00:29:03.080 --> 00:29:06.600]  四重福音裡面講到耶穌不單是救主
[00:29:06.600 --> 00:29:08.600]  不單是「誠性」之主
[00:29:08.600 --> 00:29:11.000]  亦都是「醫治」之主的時候
[00:29:11.000 --> 00:29:16.840]  究竟這個真理對我們今天有些什麼意義?
[00:29:16.840 --> 00:29:18.840]  第一個我們很需要了解
[00:29:18.840 --> 00:29:23.080]  就是我們需要是教導和實踐「醫治」的真理
[00:29:23.080 --> 00:29:25.400]  在這個亞國書
[00:29:25.400 --> 00:29:28.600]  亞國亦都說你們中間有病的
[00:29:28.600 --> 00:29:30.600]  就應該請教會的長老來
[00:29:30.600 --> 00:29:34.200]  他們可以奉主的名用油來抹他
[00:29:34.200 --> 00:29:35.320]  為他祈禱
[00:29:35.320 --> 00:29:38.120]  出於信心的祈禱是救那病
[00:29:38.120 --> 00:29:39.640]  主必叫他起來
[00:29:39.640 --> 00:29:42.680]  他若犯了罪也必蒙聖
[00:29:42.680 --> 00:29:45.640]  很明顯在當時初期教會裡面
[00:29:45.640 --> 00:29:51.320]  是有這個「醫治」的福事
[00:29:51.320 --> 00:29:53.080]  但是很可惜今天
[00:29:53.080 --> 00:29:57.960]  不知是不是因為我們太過依賴科學昌明
[00:29:57.960 --> 00:29:59.960]  醫學這麼先進
[00:29:59.960 --> 00:30:03.480]  我們雖然都為病人祈禱
[00:30:03.480 --> 00:30:08.040]  但很可能我們祈禱只是希望醫生斷症斷癢
[00:30:08.040 --> 00:30:09.720]  執藥不要執錯
[00:30:09.720 --> 00:30:11.720]  開刀不要開錯
[00:30:11.720 --> 00:30:16.840]  我們可能是這樣
[00:30:16.840 --> 00:30:18.840]  或者另一方面我們很怕
[00:30:18.840 --> 00:30:21.400]  我們和那些權能報導
[00:30:21.400 --> 00:30:22.920]  靈因的混在一起
[00:30:22.920 --> 00:30:24.920]  所以我們對「醫治」這方面
[00:30:24.920 --> 00:30:28.200]  是很少提及的
[00:30:28.200 --> 00:30:30.200]  很少實踐
[00:30:30.200 --> 00:30:38.600]  今年五月當同師母去武漢這一間教會
[00:30:38.600 --> 00:30:40.200]  去參加聚會的時候
[00:30:40.200 --> 00:30:42.200]  我竟然看到他們有「醫治」
[00:30:42.200 --> 00:30:45.080]  在崇拜之後
[00:30:45.080 --> 00:30:46.360]  其中一部分
[00:30:46.360 --> 00:30:48.360]  他們每一次都有
[00:30:48.360 --> 00:30:51.800]  需要為你的病祈禱的
[00:30:51.800 --> 00:30:53.800]  出來 很多人出來祈禱
[00:30:53.800 --> 00:30:56.280]  我心裏的感受就是
[00:30:56.280 --> 00:30:58.280]  為什麼我們宣道會都沒有他有呢?
[00:30:58.280 --> 00:31:01.240]  我們宣道會不是在說「醫治之主」嗎?
[00:31:01.240 --> 00:31:04.200]  誰知道他比我們宣道會還要宣道會
[00:31:04.200 --> 00:31:08.680]  我心裏的感覺就是
[00:31:08.680 --> 00:31:14.840]  其實一個這樣的「醫治」的程序
[00:31:14.840 --> 00:31:18.040]  或者是實踐
[00:31:18.040 --> 00:31:20.040]  其實有一個很深的意義
[00:31:20.040 --> 00:31:22.040]  就是
[00:31:22.040 --> 00:31:27.720]  「醫治」是真的需要依靠神的恩典
[00:31:27.720 --> 00:31:32.840]  當然神的恩典可以透過醫生或者其他人
[00:31:32.840 --> 00:31:34.840]  但都是神的恩典
[00:31:34.840 --> 00:31:37.720]  我們是需要依靠神的恩典
[00:31:37.720 --> 00:31:39.720]  神的大恩典
[00:31:39.720 --> 00:31:44.120]  所以當我們去正式的去教導
[00:31:44.120 --> 00:31:46.120]  和實踐這個真理的時候
[00:31:46.120 --> 00:31:48.120]  其實是提醒我們自己
[00:31:48.120 --> 00:31:50.120]  一個很軟弱的東西
[00:31:50.120 --> 00:31:54.120]  我們今天有的都不可以跨行
[00:31:54.120 --> 00:31:57.720]  我們的存留
[00:31:57.720 --> 00:31:59.720]  我們的健康
[00:31:59.720 --> 00:32:01.720]  其實是需要神的恩典
[00:32:01.720 --> 00:32:07.080]  所以我們需要時刻的去實踐和教導
[00:32:07.080 --> 00:32:09.080]  這個真理
[00:32:09.080 --> 00:32:11.720]  剛才說過
[00:32:11.720 --> 00:32:16.040]  宣誓他們教會逢星期五
[00:32:17.320 --> 00:32:21.320]  下午就有這個「醫治」的侍奉
[00:32:21.320 --> 00:32:23.320]  三十多年來
[00:32:23.320 --> 00:32:25.320]  沒有停過
[00:32:25.320 --> 00:32:27.320]  在聚會裏面很簡單
[00:32:27.320 --> 00:32:30.120]  他開始就是講「醫治」的真理
[00:32:30.120 --> 00:32:32.120]  重提「醫治」的真理
[00:32:32.120 --> 00:32:36.120]  然後有些人去分享他自己夢「醫治」
[00:32:36.120 --> 00:32:38.120]  一些見證
[00:32:38.120 --> 00:32:40.120]  然後為病人祈禱
[00:32:40.120 --> 00:32:42.120]  就是這麼簡單
[00:32:42.120 --> 00:32:46.120]  但當中裏面有很多患病的人
[00:32:46.120 --> 00:32:48.120]  得到「醫治」
[00:32:48.120 --> 00:32:50.120]  這個成為一個美好的福事
[00:32:50.120 --> 00:32:54.120]  但為甚麼今天我們好像忽略了
[00:32:54.120 --> 00:32:56.120]  這一方面的侍奉
[00:32:56.120 --> 00:32:58.120]  耶穌說
[00:32:58.120 --> 00:33:00.120]  有病的人
[00:33:00.120 --> 00:33:02.120]  沒有病的人不需要醫生
[00:33:02.120 --> 00:33:04.120]  有病的人需要睡
[00:33:04.120 --> 00:33:06.120]  其實耶穌都用醫治
[00:33:06.120 --> 00:33:08.120]  去解釋
[00:33:08.120 --> 00:33:10.120]  我們要求我們
[00:33:10.120 --> 00:33:12.120]  要求我們要求我們
[00:33:12.120 --> 00:33:14.120]  要求我們要求我們
[00:33:14.120 --> 00:33:16.120]  其實耶穌都用「醫治」
[00:33:16.120 --> 00:33:18.120]  大能的「醫治」者
[00:33:18.120 --> 00:33:20.120]  來給予他看他自己
[00:33:20.120 --> 00:33:22.120]  去形容他自己
[00:33:22.120 --> 00:33:26.120]  其實今天在這個科學的昌明的時代裏面
[00:33:26.120 --> 00:33:28.120]  我們的問題不是說
[00:33:28.120 --> 00:33:30.120]  究竟是不是有神的「醫治」
[00:33:30.120 --> 00:33:32.120]  其實我們的問題應該是說
[00:33:32.120 --> 00:33:38.120]  有誰就算在今天這麼科學昌明的時刻裏面
[00:33:38.120 --> 00:33:42.120]  仍然體會到自己的無能、無助、無憑
[00:33:42.120 --> 00:33:46.120]  承認自己是一個有病的人
[00:33:46.120 --> 00:33:51.120]  願意來到這個大能的「醫治」者的面前
[00:33:51.120 --> 00:33:53.120]  去忙「醫治」
[00:33:53.120 --> 00:33:55.120]  這個才是我們真正的問題
[00:33:55.120 --> 00:34:02.120]  有病的人是需要醫生的
[00:34:02.120 --> 00:34:04.120]  我們承認我們自己的軟弱
[00:34:04.120 --> 00:34:06.120]  無論是身體的軟弱
[00:34:06.120 --> 00:34:08.120]  情緒上的軟弱
[00:34:08.120 --> 00:34:10.120]  靈性上的軟弱
[00:34:10.120 --> 00:34:12.120]  主人我是無能的
[00:34:12.120 --> 00:34:14.120]  我很脆弱
[00:34:14.120 --> 00:34:16.120]  我需要你
[00:34:16.120 --> 00:34:20.120]  這個是我們需要思想的
[00:34:20.120 --> 00:34:22.120]  第二個
[00:34:22.120 --> 00:34:28.120]  這個也是很重要的
[00:34:28.120 --> 00:34:34.120]  在古羅在羅馬書十二章第一二節
[00:34:34.120 --> 00:34:36.120]  相信大家都很熟悉的經文
[00:34:36.120 --> 00:34:38.120]  所以弟兄們
[00:34:38.120 --> 00:34:42.120]  我以神的慈悲勸你們將身體現象當作活祭
[00:34:42.120 --> 00:34:44.120]  是聖潔的
[00:34:44.120 --> 00:34:46.120]  是神所喜悅的
[00:34:46.120 --> 00:34:48.120]  你們如此侍奉乃是理所當然的
[00:34:48.120 --> 00:34:50.120]  不要效法這個世界
[00:34:50.120 --> 00:34:52.120]  只要心意根深而變化
[00:34:52.120 --> 00:34:54.120]  叫你們測驗
[00:34:54.120 --> 00:34:58.120]  何謂神的善良、純全可喜悅的事
[00:34:58.120 --> 00:35:02.120]  如果神的「醫治」
[00:35:02.120 --> 00:35:08.120]  是和這個「救術」有關的
[00:35:08.120 --> 00:35:10.120]  意思是今天我們蒙醫治
[00:35:10.120 --> 00:35:12.120]  得拯救
[00:35:12.120 --> 00:35:16.120]  對我們來說是免費的
[00:35:16.120 --> 00:35:18.120]  但是對神來說代價是很大的
[00:35:18.120 --> 00:35:22.120]  是要犧牲祂的獨身子
[00:35:22.120 --> 00:35:24.120]  祂受的鞭傷、受的刑罰
[00:35:24.120 --> 00:35:26.120]  原來是因為我們的責任
[00:35:26.120 --> 00:35:28.120]  是因為我們的怨恨
[00:35:28.120 --> 00:35:34.120]  所以當我們體會這個救恩是這麼大
[00:35:34.120 --> 00:35:36.120]  這個救恩是值得我們
[00:35:36.120 --> 00:35:40.120]  將我們自己去獻上
[00:35:40.120 --> 00:35:42.120]  當作活祭
[00:35:42.120 --> 00:35:44.120]  正如這個
[00:35:44.120 --> 00:35:46.120]  埃塞克福(Isaac Watts)
[00:35:46.120 --> 00:35:48.120]  他講的這個思念十家
[00:35:48.120 --> 00:35:50.120]  他說
[00:35:50.120 --> 00:35:52.120]  如此奇妙深厚
[00:35:52.120 --> 00:35:54.120]  即是這個愛如此奇妙深厚
[00:35:54.120 --> 00:35:56.120]  在最後的時候
[00:35:56.120 --> 00:35:58.120]  他講的是
[00:35:58.120 --> 00:36:00.120]  願將自己的我心、我身所有
[00:36:00.120 --> 00:36:04.120]  願獻我心、我身所有
[00:36:04.120 --> 00:36:06.120]  這個救恩這麼大的時候
[00:36:06.120 --> 00:36:10.120]  其實這個身體是值得我們獻給神
[00:36:10.120 --> 00:36:12.120]  成為活祭
[00:36:12.120 --> 00:36:16.120]  是歸回祂所有
[00:36:16.120 --> 00:36:20.120]  所以我們看回Simpson的立志
[00:36:20.120 --> 00:36:22.120]  你會明白其實
[00:36:22.120 --> 00:36:26.120]  他的重點並不是他身體是否得醫治
[00:36:26.120 --> 00:36:28.120]  他的重點
[00:36:28.120 --> 00:36:30.120]  是怎樣用他這個生命
[00:36:30.120 --> 00:36:32.120]  來去回報給神
[00:36:32.120 --> 00:36:36.120]  是完成神在他身上的呼召
[00:36:36.120 --> 00:36:38.120]  和在地上的工作
[00:36:38.120 --> 00:36:40.120]  所以醫治再不是看回自己
[00:36:40.120 --> 00:36:42.120]  哎呀,我今天我這個病
[00:36:42.120 --> 00:36:44.120]  神呀,你能否醫好我
[00:36:44.120 --> 00:36:48.120]  他的重點乃是神的旨意
[00:36:48.120 --> 00:36:50.120]  神的覺
[00:36:50.120 --> 00:36:52.120]  神已經在救贖裡面
[00:36:52.120 --> 00:36:54.120]  將這麼大的恩典給了我
[00:36:54.120 --> 00:36:58.120]  我就將自己獻給他
[00:36:58.120 --> 00:37:02.120]  願祂的旨意成就
[00:37:02.120 --> 00:37:04.120]  其實健康是一個很實質的問題
[00:37:04.120 --> 00:37:06.120]  所以我說這個題目是一個很難的題目
[00:37:06.120 --> 00:37:08.120]  因為是很息前
[00:37:08.120 --> 00:37:12.120]  因為當我們患了重病的時候
[00:37:12.120 --> 00:37:14.120]  輕則都影響我們日常生活
[00:37:14.120 --> 00:37:18.120]  重則就影響我們的存留
[00:37:18.120 --> 00:37:20.120]  最近我家裡
[00:37:20.120 --> 00:37:28.120]  有另一個親人患了癌症
[00:37:28.120 --> 00:37:32.120]  剛剛早幾天才知道
[00:37:32.120 --> 00:37:34.120]  很震驚
[00:37:34.120 --> 00:37:40.120]  當我自己最近要預備搬遷
[00:37:40.120 --> 00:37:42.120]  我要多下很多
[00:37:42.120 --> 00:37:44.120]  忙於整理家居
[00:37:44.120 --> 00:37:46.120]  收拾
[00:37:46.120 --> 00:37:48.120]  收拾
[00:37:48.120 --> 00:37:50.120]  如何預備賣
[00:37:50.120 --> 00:37:52.120]  其實是很煩的事,我很怕搬
[00:37:52.120 --> 00:37:54.120]  人不用搬屋子多好呢
[00:37:54.120 --> 00:37:56.120]  是很煩的事
[00:37:56.120 --> 00:38:02.120]  但是相對聽到這個消息
[00:38:02.120 --> 00:38:04.120]  親人患癌症
[00:38:04.120 --> 00:38:06.120]  他前面需要真的要
[00:38:06.120 --> 00:38:08.120]  診治、做手術
[00:38:08.120 --> 00:38:10.120]  帶來的影響和不便
[00:38:10.120 --> 00:38:12.120]  一比較之下發覺
[00:38:12.120 --> 00:38:14.120]  我的是什麼呢?
[00:38:14.120 --> 00:38:16.120]  不是什麼
[00:38:16.120 --> 00:38:18.120]  相對來說
[00:38:18.120 --> 00:38:20.120]  原來健康
[00:38:20.120 --> 00:38:22.120]  身體是一個很重要的
[00:38:22.120 --> 00:38:26.120]  就在我們的身體這麼重要的東西裡面
[00:38:26.120 --> 00:38:32.120]  其實我們更加體會神的愛
[00:38:32.120 --> 00:38:34.120]  所以剛才Joseph 另一位唱歌
[00:38:34.120 --> 00:38:36.120]  我抄了字的時候
[00:38:36.120 --> 00:38:40.120]  其實就看回親愛的主
[00:38:40.120 --> 00:38:44.120]  這個主是認識我們,知道我們
[00:38:44.120 --> 00:38:48.120]  祂知道我們身體的軟弱
[00:38:48.120 --> 00:38:50.120]  祂知道我們情緒的軟弱
[00:38:50.120 --> 00:38:52.120]  祂知道我們的毛病
[00:38:52.120 --> 00:38:56.120]  但是祂沒有離開我們
[00:38:56.120 --> 00:38:58.120]  祂牽我手
[00:38:58.120 --> 00:39:00.120]  帶我們走前面
[00:39:00.120 --> 00:39:07.120]  所以保羅這個奉獻、活祭
[00:39:07.120 --> 00:39:10.120]  活祭不是再是一個虛無
[00:39:10.120 --> 00:39:15.120]  或者是一個理念
[00:39:15.120 --> 00:39:17.120]  如果我們真的好像孫子一樣
[00:39:17.120 --> 00:39:19.120]  原來我們感受到這個身體
[00:39:19.120 --> 00:39:23.120]  都是神賜給我們
[00:39:23.120 --> 00:39:25.120]  當我們將身體獻給神
[00:39:25.120 --> 00:39:27.120]  好像一個活祭的時候
[00:39:27.120 --> 00:39:31.120]  但是當我們這樣做的時候
[00:39:31.120 --> 00:39:34.120]  我們才能夠察驗到神的旨意
[00:39:34.120 --> 00:39:38.120]  原來是善良、順傳和可棄
[00:39:38.120 --> 00:39:40.120]  醫治的主
[00:39:40.120 --> 00:39:43.120]  不只是醫治我們的疾病
[00:39:43.120 --> 00:39:45.120]  祂要住在我們裡面
[00:39:45.120 --> 00:39:48.120]  去改變我們的生命
[00:39:48.120 --> 00:39:52.120]  當我們願意將自己獻給祂的時候
[00:39:52.120 --> 00:39:57.120]  我們就更加經歷到神的旨意
[00:39:57.120 --> 00:40:01.120]  神的工作、神的計劃
[00:40:01.120 --> 00:40:05.120]  很多時候看到基督徒生命得很苦
[00:40:05.120 --> 00:40:06.120]  很乏力
[00:40:06.120 --> 00:40:10.120]  甚至Simpson他自己也說過
[00:40:10.120 --> 00:40:12.120]  所以我自己看他的經歷的時候
[00:40:12.120 --> 00:40:14.120]  我發現他是一個進步的
[00:40:14.120 --> 00:40:17.120]  他是一步一步的進心
[00:40:17.120 --> 00:40:20.120]  在他自己的經歷裡面他自己說
[00:40:20.120 --> 00:40:26.120]  他說他直到侍奉十年之後
