
[00:00:00.000 --> 00:00:05.280]  今年是休息、安息年
[00:18:49.080 --> 00:18:51.400]  在中學的時候他讀書讀得很厲害
[00:18:51.400 --> 00:18:53.720]  因為他很想有心思
[00:18:53.720 --> 00:18:55.400]  因為過勞
[00:18:55.400 --> 00:18:57.000]  還有一些受驚的原本
[00:18:57.000 --> 00:18:59.560]  他患病 患病得很厲害
[00:18:59.560 --> 00:19:00.680]  甚至有一個情況
[00:19:00.680 --> 00:19:03.640]  他想著自己沒命
[00:19:03.640 --> 00:19:05.000]  就在那個時候
[00:19:05.000 --> 00:19:07.880]  在休養的時候他看一本屬靈的書籍
[00:19:07.880 --> 00:19:09.320]  就在當中很清楚
[00:19:09.320 --> 00:19:11.720]  原來得救是本福恩
[00:19:11.720 --> 00:19:13.960]  不是靠自己的努力
[00:19:13.960 --> 00:19:17.240]  在當中他就決志信主
[00:19:17.240 --> 00:19:19.320]  信主之後神給他很多的祝福
[00:19:19.320 --> 00:19:21.320]  他看聖經很有亮光
[00:19:21.320 --> 00:19:23.320]  他很有負擔
[00:19:23.320 --> 00:19:27.000]  他發覺這個救恩是配得他所有一切的
[00:19:27.000 --> 00:19:28.920]  所以當時他做了一個很特別的事情
[00:19:28.920 --> 00:19:31.240]  我很驚訝看到他
[00:19:31.240 --> 00:19:34.280]  他向神立約
[00:19:34.280 --> 00:19:36.280]  他寫的約
[00:19:36.280 --> 00:19:40.040]  他寫了一個很長篇大論的約
[00:19:40.040 --> 00:19:42.040]  包括他對神的認識
[00:19:42.040 --> 00:19:44.280]  然後他怎樣將自己擺上
[00:19:44.280 --> 00:19:47.320]  其中在約裡面他講了一句話
[00:19:47.320 --> 00:19:51.720]  I yield myself unto thee as one alive in the dead
[00:19:51.720 --> 00:19:54.280]  from time and eternity
[00:19:54.280 --> 00:19:58.920]  take me and use me entirely for thy glory
[00:19:58.920 --> 00:20:02.280]  他對主耶穌立約
[00:20:02.280 --> 00:20:06.280]  就如一個從死裡活過來的人一樣
[00:20:06.280 --> 00:20:09.080]  從一個死裡活過來一樣
[00:20:09.080 --> 00:20:13.160]  我要一生的永遠的馴服於你
[00:20:13.160 --> 00:20:15.720]  取我並用我的生命
[00:20:15.720 --> 00:20:20.360]  完完全全的為著你自己的榮譽
[00:20:20.360 --> 00:20:21.880]  兄弟姐妹
[00:20:21.880 --> 00:20:24.920]  這個就是剛才我所說的
[00:20:24.920 --> 00:20:29.480]  我們不單止接受耶穌基督為救主
[00:20:29.480 --> 00:20:34.280]  他是配得將我們的生命全歸給他
[00:20:34.280 --> 00:20:37.480]  完全是為他的榮譽
[00:20:37.480 --> 00:20:39.960]  不是為我們自己
[00:20:39.960 --> 00:20:44.280]  I yield myself unto thee
[00:20:44.280 --> 00:20:47.080]  一個真正的基督徒
[00:20:47.080 --> 00:20:49.480]  一個真正的門徒
[00:20:49.480 --> 00:20:52.280]  第一樣要做的
[00:20:52.280 --> 00:20:55.880]  就是yield to that
[00:20:55.880 --> 00:20:58.440]  完完全全的馴服神
[00:20:58.440 --> 00:20:59.720]  我再說一次
[00:20:59.720 --> 00:21:02.040]  不是一次
[00:21:02.040 --> 00:21:03.480]  不只是在朕來的時候
[00:21:03.480 --> 00:21:05.000]  牧師問你願不願意
[00:21:05.000 --> 00:21:07.400]  我願意
[00:21:07.400 --> 00:21:08.840]  就好像結婚的時候
[00:21:08.840 --> 00:21:10.440]  我願意
[00:21:10.440 --> 00:21:11.720]  但結了婚之後
[00:21:11.720 --> 00:21:16.280]  你就不知道
[00:21:16.280 --> 00:21:18.920]  今天基督徒很多都是這樣
[00:21:18.920 --> 00:21:23.320]  我不是說你假
[00:21:23.320 --> 00:21:26.920]  我覺得你做得不夠
[00:21:26.920 --> 00:21:29.320]  不是我們能夠馴服神
[00:21:29.320 --> 00:21:32.040]  其實都是神的恩典
[00:21:32.040 --> 00:21:33.480]  但我們願不願意
[00:21:33.480 --> 00:21:36.360]  這很重要
[00:21:36.360 --> 00:21:41.800]  我們願不願意將自己全面的馴服神
[00:21:41.800 --> 00:21:42.760]  對神說
[00:21:42.760 --> 00:21:46.200]  這個生命完全都是你的
[00:21:46.200 --> 00:21:49.640]  redemption其實意思就是
[00:21:49.640 --> 00:21:51.560]  我們是被救贖回來
[00:21:51.560 --> 00:21:53.000]  不是再屬於自己
[00:21:53.000 --> 00:21:55.720]  是屬於救贖我們的主
[00:21:55.720 --> 00:21:58.280]  他是配拿我們的生命
[00:21:58.280 --> 00:22:00.680]  我們的生命就歸給他
[00:22:00.680 --> 00:22:03.400]  完全完全歸給他
[00:22:03.400 --> 00:22:08.200]  宣信的一生就是這樣
[00:22:08.200 --> 00:22:09.480]  他信了主之後
[00:22:09.480 --> 00:22:12.120]  他侍奉神學院畢業
[00:22:12.120 --> 00:22:12.920]  他出來侍奉
[00:22:12.920 --> 00:22:15.800]  在好幾間教會裡有美好的事做
[00:22:15.800 --> 00:22:18.600]  但他從一間去另一間
[00:22:18.600 --> 00:22:20.280]  從一間去另一間
[00:22:20.280 --> 00:22:21.720]  他首先是harmony
[00:22:21.720 --> 00:22:23.480]  多倫多的harmony
[00:22:23.480 --> 00:22:25.720]  大多倫多的harmony
[00:22:25.720 --> 00:22:28.600]  在North Church裡有好的事做
[00:22:28.600 --> 00:22:30.120]  然後去到Kentucky
[00:22:30.120 --> 00:22:33.400]  Chestnut Presbyterian
[00:22:33.400 --> 00:22:38.760]  那間教會是New Israel裡最大的教會
[00:22:38.760 --> 00:22:40.760]  有很好的事做
[00:22:40.760 --> 00:22:43.160]  但後來他去紐約
[00:22:43.160 --> 00:22:46.040]  在十三街上路會
[00:22:46.040 --> 00:22:48.040]  又有很好的事做
[00:22:48.040 --> 00:22:50.520]  但他每一次再下去再下去
[00:22:50.520 --> 00:22:54.120]  不是他想做更多的事和更好的事
[00:22:54.120 --> 00:22:56.600]  為什麼他要離開?
[00:22:56.600 --> 00:22:59.560]  是因為他對神的負擔
[00:22:59.560 --> 00:23:02.200]  他看到仍然有很多的neglect
[00:23:02.200 --> 00:23:03.480]  feel
[00:23:03.480 --> 00:23:05.800]  很多被忽略的人群
[00:23:05.800 --> 00:23:08.040]  不論在國內或國外
[00:23:08.040 --> 00:23:10.680]  這班人仍然在福音的門外
[00:23:10.680 --> 00:23:14.440]  當時的教會只是向中產階層的人傳福音
[00:23:14.440 --> 00:23:16.440]  對於那些新移民
[00:23:16.440 --> 00:23:19.080]  對於那些被忽略的人
[00:23:19.080 --> 00:23:21.080]  很少照顧
[00:23:21.080 --> 00:23:24.840]  坐教會要給錢的
[00:23:24.840 --> 00:23:26.600]  two money
[00:23:26.600 --> 00:23:28.600]  坐前一點給多一點
[00:23:28.600 --> 00:23:29.800]  頭等嘛
[00:23:29.800 --> 00:23:31.000]  會看戲的
[00:23:31.000 --> 00:23:33.000]  坐後面那些可以少一點
[00:23:33.000 --> 00:23:35.000]  教會是這樣的教會
[00:23:35.000 --> 00:23:37.000]  孫信博士說不行
[00:23:37.000 --> 00:23:39.000]  他說福音是免費的
[00:23:39.000 --> 00:23:44.600]  他想福音能夠傳給很多的人
[00:23:44.600 --> 00:23:46.600]  不需要費用
[00:23:46.600 --> 00:23:51.720]  但當時的教會仍然希望是中產的
[00:23:51.720 --> 00:23:54.600]  是很漂亮的、很大的
[00:23:54.600 --> 00:23:59.720]  所以孫信博士不行
[00:23:59.720 --> 00:24:01.720]  他從神領受這個四重福音
[00:24:01.720 --> 00:24:03.720]  他要出去
[00:24:03.720 --> 00:24:06.920]  所以當他離開這個十三街
[00:24:06.920 --> 00:24:09.400]  這個長老會的時候
[00:24:09.400 --> 00:24:11.400]  他在那些戲院裏面
[00:24:11.400 --> 00:24:14.280]  做聚會
[00:24:14.280 --> 00:24:16.280]  他開放給所有的人
[00:24:16.280 --> 00:24:18.280]  是不需要錢的
[00:24:18.280 --> 00:24:20.280]  他在十三街裏面
[00:24:20.280 --> 00:24:22.280]  連薪五千元
[00:24:22.280 --> 00:24:24.280]  當時的五千元很厲害
[00:24:24.280 --> 00:24:26.280]  他出去的時候
[00:24:26.280 --> 00:24:28.280]  他不要薪水
[00:24:28.280 --> 00:24:30.280]  他就是一個這樣的人
[00:24:30.280 --> 00:24:32.280]  他在神裏面有領受
[00:24:32.280 --> 00:24:34.280]  他就去
[00:24:34.280 --> 00:24:36.280]  所以孫信博士一生
[00:24:36.280 --> 00:24:38.280]  就好像我們2009年
[00:24:38.280 --> 00:24:42.280]  我們宣導會的這個聯算
[00:24:42.280 --> 00:24:46.280]  如果你還記得那個時候的主題是什麼
[00:24:46.280 --> 00:24:50.280]  All for Jesus, Jesus for all
[00:24:50.280 --> 00:24:52.280]  一切為主,主為一切
[00:24:52.280 --> 00:24:56.280]  孫信博士他一生就是這樣
[00:24:56.280 --> 00:24:58.280]  所以當我上課的時候
[00:24:58.280 --> 00:25:00.280]  我看到他生平的時候
[00:25:00.280 --> 00:25:02.280]  給我很大的安慰
[00:25:02.280 --> 00:25:04.280]  也給我很大的震撼
[00:25:04.280 --> 00:25:06.280]  我們願不願意
[00:25:06.280 --> 00:25:08.280]  真的將生命擺上
[00:25:08.280 --> 00:25:10.280]  全面歸絕
[00:25:10.280 --> 00:25:12.280]  孫信博士願意將自己擺上的時候
[00:25:12.280 --> 00:25:14.280]  結果他的生命
[00:25:14.280 --> 00:25:16.280]  他的侍奉
[00:25:16.280 --> 00:25:18.280]  就被神給擴大
[00:25:18.280 --> 00:25:20.280]  他從一個個人的信念
[00:25:20.280 --> 00:25:22.280]  對於一個四重福音的信念
[00:25:22.280 --> 00:25:24.280]  對猜拳的信念
[00:25:24.280 --> 00:25:26.280]  成為一個普世宣教的運動
[00:25:26.280 --> 00:25:30.280]  後來成為一個普世性的宗派
[00:25:30.280 --> 00:25:32.280]  但問題不是
[00:25:32.280 --> 00:25:34.280]  侍奉有多大的果效
[00:25:34.280 --> 00:25:36.280]  有多少的
[00:25:36.280 --> 00:25:38.280]  因為我看到他
[00:25:38.280 --> 00:25:40.280]  有多少的
[00:25:40.280 --> 00:25:42.280]  因為那個不是我們計算
[00:25:42.280 --> 00:25:44.280]  也不是我們決定
[00:25:44.280 --> 00:25:46.280]  最重要的是
[00:25:46.280 --> 00:25:48.280]  我們有沒有真的將自己交給神
[00:25:48.280 --> 00:25:50.280]  按他的心意
[00:25:50.280 --> 00:25:52.280]  成就他的工作
[00:25:52.280 --> 00:25:54.280]  這個是
[00:25:54.280 --> 00:25:56.280]  我看到他生平的時候
[00:25:56.280 --> 00:25:58.280]  一個很大很大很重要的信息
[00:25:58.280 --> 00:26:00.280]  也都是我們今天思想
[00:26:00.280 --> 00:26:02.280]  耶穌是救主一個很重要的地方
[00:26:02.280 --> 00:26:04.280]  我們不是只是
[00:26:04.280 --> 00:26:06.280]  蒙拯救
[00:26:06.280 --> 00:26:08.280]  我們更加是將自己的生命
[00:26:08.280 --> 00:26:10.280]  擺上
[00:26:10.280 --> 00:26:12.280]  信服他
[00:26:12.280 --> 00:26:14.280]  歸向他
[00:26:14.280 --> 00:26:16.280]  神啊,這是我的生命
[00:26:16.280 --> 00:26:18.280]  你用我
[00:26:18.280 --> 00:26:20.280]  entirely for your glory
[00:26:20.280 --> 00:26:22.280]  全然為你自己的榮耀
[00:26:22.280 --> 00:26:26.280]  今天好多基督徒
[00:26:26.280 --> 00:26:28.280]  仍然留在半個的救恩當中
[00:26:28.280 --> 00:26:30.280]  一半得救
[00:26:30.280 --> 00:26:32.280]  未是完全得救
[00:26:32.280 --> 00:26:34.280]  我想不是我們不認識的真理
[00:26:34.280 --> 00:26:36.280]  剛才我們說過我們都知道
[00:26:36.280 --> 00:26:38.280]  甚至我們在浸禮的時候都承認過
[00:26:38.280 --> 00:26:42.280]  我相信很多事我們做不到
[00:26:42.280 --> 00:26:44.280]  是因為我們怕
[00:26:44.280 --> 00:26:46.280]  我們怕擺上去
[00:26:46.280 --> 00:26:48.280]  擺上去的時候會有什麼結果
[00:26:48.280 --> 00:26:52.280]  會是怎樣
[00:26:52.280 --> 00:26:54.280]  昨天在這個
[00:26:54.280 --> 00:26:56.280]  Karl和Mina的婚禮裡面
[00:26:56.280 --> 00:26:58.280]  謝牧師
[00:26:58.280 --> 00:27:00.280]  正婚講到的時候
[00:27:00.280 --> 00:27:02.280]  講到中年的盟誓
[00:27:02.280 --> 00:27:04.280]  中年的婚文
[00:27:04.280 --> 00:27:06.280]  就講到我的身體
[00:27:06.280 --> 00:27:08.280]  已經不是像可樂瓶那樣
[00:27:08.280 --> 00:27:10.280]  苗苗條條
[00:27:10.280 --> 00:27:12.280]  現在是可樂罐
[00:27:12.280 --> 00:27:14.280]  好像我現在那樣
[00:27:14.280 --> 00:27:16.280]  當我這樣的身材的時候
[00:27:16.280 --> 00:27:18.280]  你覺得是不是無條件的愛我呢
[00:27:18.280 --> 00:27:24.280]  我發覺
[00:27:24.280 --> 00:27:26.280]  其實中年的危機
[00:27:26.280 --> 00:27:28.280]  其實在屬靈裡面
[00:27:28.280 --> 00:27:30.280]  都是一樣的
[00:27:30.280 --> 00:27:32.280]  不只是外表
[00:27:32.280 --> 00:27:34.280]  我回看我們與過會中
[00:27:34.280 --> 00:27:36.280]  其實很多都是中年裡面的
[00:27:36.280 --> 00:27:38.280]  對不對
[00:27:38.280 --> 00:27:40.280]  中年人有中年人的危機
[00:27:40.280 --> 00:27:42.280]  我們都不是好像
[00:27:42.280 --> 00:27:44.280]  你們年輕一點的不算
[00:27:44.280 --> 00:27:46.280]  我講其他的
[00:27:46.280 --> 00:27:48.280]  你們年輕一點
[00:27:48.280 --> 00:27:52.280]  中年人有中年人的危機
[00:27:52.280 --> 00:27:54.280]  我們再不是好像
[00:27:54.280 --> 00:27:56.280]  我們現在的年輕人
[00:27:56.280 --> 00:27:58.280]  我們都不是像
[00:27:58.280 --> 00:28:00.280]  我們現在的年輕人
[00:28:00.280 --> 00:28:02.280]  我們都不是像
[00:28:02.280 --> 00:28:04.280]  我們現在的年輕人
[00:28:04.280 --> 00:28:06.280]  那種起初的愛心
[00:28:06.280 --> 00:28:08.280]  我們再不是像年輕的時候
[00:28:08.280 --> 00:28:10.280]  那種的火熱
[00:28:10.280 --> 00:28:12.280]  衝動
[00:28:12.280 --> 00:28:14.280]  我們今天好像多了一分的冷靜
[00:28:14.280 --> 00:28:16.280]  或者冷感
[00:28:16.280 --> 00:28:18.280]  我們怕失敗
[00:28:18.280 --> 00:28:20.280]  我們怕行錯
[00:28:20.280 --> 00:28:22.280]  雖然我們不是很滿意
[00:28:22.280 --> 00:28:24.280]  今天我們所有的事
[00:28:24.280 --> 00:28:26.280]  但我們都不怕失敗
[00:28:26.280 --> 00:28:28.280]  今天我們所有的事
[00:28:28.280 --> 00:28:34.280]  但我又不敢再行新的一步
[00:28:34.280 --> 00:28:36.280]  會不會雖收未了
[00:28:36.280 --> 00:28:40.280]  所以我們寧願自甘墮落
[00:28:40.280 --> 00:28:42.280]  真的自甘墮落
[00:28:42.280 --> 00:28:44.280]  坐在這裡
[00:28:44.280 --> 00:28:46.280]  不過不失
[00:28:46.280 --> 00:28:48.280]  人體都幾好
[00:28:48.280 --> 00:28:50.280]  教會裡面有侍奉
[00:28:50.280 --> 00:28:52.280]  我都幾愛主
[00:28:52.280 --> 00:28:54.280]  但其實你自己知道
[00:28:54.280 --> 00:28:56.280]  你不滿足
[00:28:56.280 --> 00:29:00.280]  但為什麼不敢
[00:29:00.280 --> 00:29:02.280]  走上去
[00:29:02.280 --> 00:29:08.280]  耶穌是救主
[00:29:08.280 --> 00:29:10.280]  正是要挑戰我們這個
[00:29:10.280 --> 00:29:12.280]  你要豐盛的生命
[00:29:12.280 --> 00:29:14.280]  《約翰福音》十章十節
[00:29:14.280 --> 00:29:16.280]  大家都知道
[00:29:16.280 --> 00:29:18.280]  但豐盛的生命是怎樣來的
[00:29:18.280 --> 00:29:20.280]  唯有我去到水深之處
[00:29:22.280 --> 00:29:24.280]  在水深之處
[00:29:24.280 --> 00:29:26.280]  我才會經歷到
[00:29:26.280 --> 00:29:28.280]  原來是這樣
[00:29:28.280 --> 00:29:32.280]  是不容易的
[00:29:32.280 --> 00:29:34.280]  我不是拍一個很美麗的圖片
[00:29:34.280 --> 00:29:36.280]  給你們聽
[00:29:36.280 --> 00:29:38.280]  讓你們去吧
[00:29:38.280 --> 00:29:40.280]  去年我是走水深之處
[00:29:40.280 --> 00:29:44.280]  我說好
[00:29:44.280 --> 00:29:46.280]  雖然我不知道前面怎樣
[00:29:46.280 --> 00:29:48.280]  我去吧
[00:29:48.280 --> 00:29:50.280]  誰知今年走出去才發覺
[00:29:50.280 --> 00:29:52.280]  原來很大浪
[00:29:52.280 --> 00:29:54.280]  水深在這裡
[00:29:54.280 --> 00:29:58.280]  年初幾個月我和太太和師母
[00:29:58.280 --> 00:30:00.280]  前六個月
[00:30:00.280 --> 00:30:02.280]  有140多天不在家裡
[00:30:02.280 --> 00:30:04.280]  四處奔波
[00:30:04.280 --> 00:30:06.280]  到處去找
[00:30:06.280 --> 00:30:08.280]  人家以為我去探世界
[00:30:08.280 --> 00:30:10.280]  你不知道我多辛苦
[00:30:10.280 --> 00:30:14.280]  其實我們去的旅程
[00:30:14.280 --> 00:30:16.280]  都是和我們前面
[00:30:16.280 --> 00:30:18.280]  侍奉的路線有關
[00:30:18.280 --> 00:30:20.280]  我離開主恩堂之後
[00:30:20.280 --> 00:30:22.280]  我一直都沒有找任何侍奉
[00:30:22.280 --> 00:30:24.280]  我相信神
[00:30:24.280 --> 00:30:26.280]  叫我們離開主恩堂
[00:30:26.280 --> 00:30:28.280]  祂一定預備我們前面的路
[00:30:28.280 --> 00:30:30.280]  所以當中
[00:30:30.280 --> 00:30:32.280]  神為了我們開了三條路
[00:30:32.280 --> 00:30:34.280]  最初是廣西
[00:30:34.280 --> 00:30:38.280]  叫做村隔
[00:30:38.280 --> 00:30:40.280]  所以我們去吧
[00:30:40.280 --> 00:30:42.280]  預備了
[00:30:42.280 --> 00:30:44.280]  然後後來有另一些路
[00:30:44.280 --> 00:30:46.280]  就是機球
[00:30:46.280 --> 00:30:48.280]  最後有一間是教會
[00:30:48.280 --> 00:30:50.280]  在溫哥華
[00:30:50.280 --> 00:30:54.280]  我們要學習信徒
[00:30:54.280 --> 00:30:56.280]  我就說
[00:30:56.280 --> 00:30:58.280]  神啊 你說哪裡就哪裡
[00:30:58.280 --> 00:31:00.280]  你關門 關門 開門 開門
[00:31:00.280 --> 00:31:02.280]  前幾個月我們離開的時候
[00:31:02.280 --> 00:31:04.280]  就想著去廣西
[00:31:04.280 --> 00:31:06.280]  到了四月
[00:31:06.280 --> 00:31:08.280]  總會告訴我們
[00:31:08.280 --> 00:31:10.280]  廣西不能去
[00:31:10.280 --> 00:31:12.280]  你要去武漢 成都
[00:31:12.280 --> 00:31:14.280]  結果我們回到家裡
[00:31:14.280 --> 00:31:16.280]  再一次回大陸
[00:31:16.280 --> 00:31:18.280]  我們回到家裡大概十幾天
[00:31:18.280 --> 00:31:20.280]  又再飛回亞洲
[00:31:20.280 --> 00:31:22.280]  去武漢
[00:31:22.280 --> 00:31:24.280]  看到武漢
[00:31:24.280 --> 00:31:26.280]  城市
[00:31:26.280 --> 00:31:28.280]  比廣西差 空氣污染
[00:31:28.280 --> 00:31:30.280]  但都不是最重要的
[00:31:30.280 --> 00:31:32.280]  是那個侍奉不是很配合我們
[00:31:32.280 --> 00:31:34.280]  當中裡面等候
[00:31:34.280 --> 00:31:36.280]  有很多的東西 但其中最困難
[00:31:36.280 --> 00:31:38.280]  是怎樣呢 我們沒有想過
[00:31:38.280 --> 00:31:40.280]  當我們離開了
[00:31:40.280 --> 00:31:42.280]  安德華 回香港
[00:31:42.280 --> 00:31:44.280]  到冬天的時候回來
[00:31:44.280 --> 00:31:46.280]  發現原來我們的兒子Amos受影響
[00:31:46.280 --> 00:31:50.280]  因為我們不在家裡
[00:31:50.280 --> 00:31:52.280]  他自己坐巴士上學之類
[00:31:52.280 --> 00:31:54.280]  來回巴士
[00:31:54.280 --> 00:31:56.280]  三個小時
[00:31:56.280 --> 00:31:58.280]  又要煮食
[00:31:58.280 --> 00:32:00.280]  又要買菜
[00:32:00.280 --> 00:32:02.280]  結果他就Overwhelm
[00:32:02.280 --> 00:32:04.280]  Overwhelm之後
[00:32:04.280 --> 00:32:06.280]  影響他讀書
[00:32:06.280 --> 00:32:08.280]  他又不懂
[00:32:08.280 --> 00:32:10.280]  告訴我們 又不敢告訴我們
[00:32:10.280 --> 00:32:12.280]  他又不想搞到我們
[00:32:12.280 --> 00:32:14.280]  又不懂Drop4
[00:32:14.280 --> 00:32:16.280]  讀不懂就Drop
[00:32:16.280 --> 00:32:18.280]  這麼簡單
[00:32:18.280 --> 00:32:20.280]  他又不懂Drop4 結果就搞到有些
[00:32:20.280 --> 00:32:22.280]  不行
[00:32:22.280 --> 00:32:24.280]  我們回來才知道
[00:32:24.280 --> 00:32:26.280]  你知道做父母很難
[00:32:26.280 --> 00:32:30.280]  自己辛苦無所謂
[00:32:30.280 --> 00:32:32.280]  但突然間好像感覺我們離開了
[00:32:32.280 --> 00:32:34.280]  害了他 影響了他成績
[00:32:34.280 --> 00:32:36.280]  影響了他前途
[00:32:36.280 --> 00:32:38.280]  影響了什麼 心裡很難
[00:32:38.280 --> 00:32:40.280]  然後才知道
[00:32:40.280 --> 00:32:42.280]  原來水深知書這麼大單
[00:32:42.280 --> 00:32:44.280]  當時意淚出發
[00:32:44.280 --> 00:32:46.280]  究竟我們離開得對嗎
[00:32:46.280 --> 00:32:48.280]  是否Right Timing
[00:32:48.280 --> 00:32:50.280]  是否什麼
[00:32:50.280 --> 00:32:52.280]  很多時候有這些掙扎
[00:32:52.280 --> 00:32:54.280]  是正常的
[00:32:54.280 --> 00:32:56.280]  當我們真的願意
[00:32:56.280 --> 00:32:58.280]  踏出信心的一步的時候
[00:32:58.280 --> 00:33:00.280]  是有風浪
[00:33:00.280 --> 00:33:04.280]  是有不同的挑戰
[00:33:04.280 --> 00:33:06.280]  但我們感謝神
[00:33:06.280 --> 00:33:08.280]  神給我們有說話
[00:33:08.280 --> 00:33:10.280]  也透過不同的人給我們分享
[00:33:10.280 --> 00:33:12.280]  給我們安慰
[00:33:12.280 --> 00:33:16.280]  今天我們把Amos搬出去了
[00:33:16.280 --> 00:33:18.280]  搬到大學附近
[00:33:18.280 --> 00:33:20.280]  有一間Apartment
[00:33:20.280 --> 00:33:22.280]  他走路上學就行了
[00:33:22.280 --> 00:33:24.280]  後來我又怕他會不會
[00:33:24.280 --> 00:33:26.280]  自己搬出去 想帶回給他
[00:33:26.280 --> 00:33:28.280]  自己開心
[00:33:28.280 --> 00:33:30.280]  (笑聲)
[00:33:30.280 --> 00:33:32.280]  是有困難的
[00:33:32.280 --> 00:33:34.280]  頂替面
[00:33:34.280 --> 00:33:36.280]  走上新的路是有困難的
[00:33:36.280 --> 00:33:38.280]  但那是必須的
[00:33:38.280 --> 00:33:40.280]  是正常的
[00:33:40.280 --> 00:33:46.280]  孫信博士用一個字去形容
[00:33:46.280 --> 00:33:48.280]  這些地方 這些處境
[00:33:48.280 --> 00:33:50.280]  他說 Crisis
[00:33:50.280 --> 00:33:52.280]  當我們面對
[00:33:52.280 --> 00:33:54.280]  一個很大的領袖
[00:33:54.280 --> 00:33:56.280]  我們需要走上去的時候
[00:33:56.280 --> 00:33:58.280]  是不容易的
[00:33:58.280 --> 00:34:00.280]  正如他開始離開教會
[00:34:00.280 --> 00:34:02.280]  去另一個地方的時候
[00:34:02.280 --> 00:34:04.280]  當時人們笑他
[00:34:04.280 --> 00:34:06.280]  看你何時回來
[00:34:06.280 --> 00:34:08.280]  你能撐多久
[00:34:08.280 --> 00:34:12.280]  我們不會送你
[00:34:12.280 --> 00:34:14.280]  我們會看著你回來
[00:34:14.280 --> 00:34:16.280]  他出去是不容易的
[00:34:16.280 --> 00:34:20.280]  因為他走這些路線
[00:34:20.280 --> 00:34:22.280]  和他醫治的路線
[00:34:22.280 --> 00:34:24.280]  他說
[00:34:24.280 --> 00:34:26.280]  聖靈的醫治
[00:34:26.280 --> 00:34:28.280]  結果很多人遠離他
[00:34:30.280 --> 00:34:32.280]  他很孤單 很寂寞
[00:34:32.280 --> 00:34:36.280]  大神也在當中成為他的安慰
[00:34:36.280 --> 00:34:38.280]  也加了很多其他人
[00:34:38.280 --> 00:34:40.280]  成為他的幫助
[00:34:40.280 --> 00:34:42.280]  這些是 Crisis
[00:34:42.280 --> 00:34:44.280]  如果是
[00:34:44.280 --> 00:34:46.280]  羅伯特·克林頓
[00:34:46.280 --> 00:34:48.280]  在他的
[00:34:48.280 --> 00:34:50.280]  Leadership Emergence Theory
[00:34:50.280 --> 00:34:52.280]  裡面說
[00:34:52.280 --> 00:34:54.280]  這些是Test 是試煉
[00:34:54.280 --> 00:34:56.280]  在不同的階段裡面
[00:34:56.280 --> 00:34:58.280]  我們需要去面對這些事
[00:34:58.280 --> 00:35:00.280]  主人我願意馴服你
[00:35:00.280 --> 00:35:02.280]  用我吧
[00:35:02.280 --> 00:35:04.280]  不是一切都順利
[00:35:04.280 --> 00:35:08.280]  但在當中去面對試煉的時候
[00:35:08.280 --> 00:35:10.280]  神是有足夠恩典
[00:35:10.280 --> 00:35:12.280]  帶領我們經過
[00:35:12.280 --> 00:35:14.280]  而是一個很重要的真理
[00:35:14.280 --> 00:35:16.280]  如果你在小事上忠心
[00:35:16.280 --> 00:35:18.280]  神就會放更大的事在你身上
[00:35:18.280 --> 00:35:22.280]  這就是屬靈的成長經驗
[00:35:22.280 --> 00:35:26.280]  正常是必然
[00:35:26.280 --> 00:35:28.280]  但神的恩典是夠用
[00:35:28.280 --> 00:35:32.280]  問題不是我能夠做到多少
[00:35:32.280 --> 00:35:36.280]  結果如何
[00:35:36.280 --> 00:35:38.280]  那些都不是我們的責任
[00:35:38.280 --> 00:35:40.280]  也不是我們的能力
[00:35:40.280 --> 00:35:42.280]  說真的
[00:35:42.280 --> 00:35:44.280]  你今天所有一切的事
[00:35:44.280 --> 00:35:46.280]  都不是你
[00:35:46.280 --> 00:35:48.280]  是神給你
[00:35:48.280 --> 00:35:50.280]  我看回過去幾年
[00:35:50.280 --> 00:35:52.280]  教會很多的肢體患病
[00:35:52.280 --> 00:35:54.280]  患重病
[00:35:54.280 --> 00:35:56.280]  給我很深的體驗
[00:35:56.280 --> 00:35:58.280]  這生命都不是我的
[00:35:58.280 --> 00:36:02.280]  神願意隨時都可以拿走我
[00:36:02.280 --> 00:36:06.280]  我有的健康
[00:36:06.280 --> 00:36:08.280]  我有的時間
[00:36:08.280 --> 00:36:10.280]  你有的RSP
[00:36:10.280 --> 00:36:12.280]  我沒有,你有的RSP
[00:36:12.280 --> 00:36:14.280]  你有的Pension
[00:36:14.280 --> 00:36:16.280]  都不是你的
[00:36:16.280 --> 00:36:18.280]  你不要想著
[00:36:18.280 --> 00:36:20.280]  我一天一天的
[00:36:20.280 --> 00:36:22.280]  我先享受一下
[00:36:22.280 --> 00:36:24.280]  然後再說
[00:36:24.280 --> 00:36:28.280]  不到你說
[00:36:28.280 --> 00:36:30.280]  都是神
[00:36:30.280 --> 00:36:34.280]  能力不是你的問題
[00:36:34.280 --> 00:36:36.280]  結果也不是你的問題
[00:36:36.280 --> 00:36:38.280]  唯一的問題是
[00:36:38.280 --> 00:36:40.280]  就是你的選擇
[00:36:40.280 --> 00:36:44.280]  你願不願意
[00:36:44.280 --> 00:36:46.280]  神啊,完全是你的
[00:36:46.280 --> 00:36:48.280]  你用
[00:36:48.280 --> 00:36:50.280]  當我們真的願意感動的時候
[00:36:50.280 --> 00:36:52.280]  向神納入的時候
[00:36:52.280 --> 00:36:56.280]  神就會用我們的生命
