
[00:00:00.000 --> 00:00:10.000]  好,今早我們請打開新明記第24章
[00:49:32.000 --> 00:50:01.000]  那你得了賞賞,上帝都沒有罵你的,你的賞賜是什麼?就是名揚四海,不是,你不要讓人知道,你幫助人的時候,左手都不讓右手知道,那是什麼?沒可能的,你的左腦和你的右腦是通的,不要記住,不要整天提著,忘記了它,
[00:50:01.000 --> 00:50:27.000]  我試過,在我剛出來在教會服事的時候,有一對夫婦很艱難,丈夫找工作找工作找工作都做得不長,結果失業,兩個小朋友在家裡,太太很辛苦,我和太太祈願土,我們說你不可以只是叫她平平安安的回去罷了,是吧?
[00:50:27.000 --> 00:50:56.000]  願你吃得飽穿得暖,這樣信心是死的,遵行神的吩咐,我們其實都不是很多錢,不過我們有,有少少,於是我們拿著少少的錢去和她說,晚上去探望她,留下信封,小朋友要吃飯買奶粉,你用吧,哎呀,不好意思,不好意思,其實真是夠急的,不要緊,
[00:50:56.000 --> 00:51:21.000]  不用還,都可以的,不過如果你有豐富,哎呀,一定還,一定還,一定還,哇,急死急死,結果一年,兩年,三年,我都離開香港了,都沒有了下文,真是忘記了,真是忘記了,到最後在多倫多見到他們,
[00:51:21.000 --> 00:51:48.000]  這個弟兄很認真,約我們出去吃飯,說我們現在子女長大了,我們很豐富了,說師兄,這些是你當年借給我們的,還給你,其實他不是還那些錢給我,你知道嗎?
[00:51:48.000 --> 00:52:12.000]  其實是那份情,那個關係,這麼多年,其實大家在街上見到,嗨,拜拜,就腳步都不用停的了,但是他很認真,其實我們都不是等那筆錢用,上帝已經不知道多少倍賜福了給我們,
[00:52:12.000 --> 00:52:38.000]  你怎麼經歷上帝的教導,上帝的賜福,你肯不肯聽他所講的,分別就在這裡了,所以最難解的是十六節,不可因子殺父,不可因父殺子,
[00:52:38.000 --> 00:53:05.000]  古代社會真是野蠻,整天都殺人,不是,這裡說的是法庭,這裡說的是兒子殺了人,走了腦,只是抓到爸爸,反過來,兒子很孝順,爸爸殺了人,兒子說你走吧,我跟你擔當了,死了人,殺人填命,
[00:53:05.000 --> 00:53:28.000]  你抓不到兇手,但是現在你抓到他家裡面最親的親人,要負責的,上帝說不要,不可以這麼做,你抓到兇手,凡被殺的都為本身的罪,
[00:53:28.000 --> 00:53:50.000]  死人的家裡人會覺得很不值,但是上帝說你放他一條生路,行不行,事實上上帝好人到一個地步,在以色列,加拿大留下了六座城,
[00:53:50.000 --> 00:54:18.000]  讓那些無心殺人,那些叫做不殺的兇手可以逃亡去那裡,上帝照顧這些殺人兇手,是殺了人的,是有責任的,不過不是謀殺,你分不分得出,first degree, second degree,和man slaughter,有沒有讀法律的,
[00:54:18.000 --> 00:54:47.000]  一早想清楚的first degree murder,沒有想清楚的,不過吵架一拳打下去,死了,second degree murder,無意中的,聖經說的很滑稽的,斬樹的,那條斧頭,頭松了,一斬,斬下去,你的朋友的頸那裡大動脈斷了,流血不止,死亡是你親手殺他的,
[00:54:47.000 --> 00:55:16.000]  不過你既沒有動機,也沒有利益,不殺,man slaughter,上帝關心的,上帝關心的,在公義的審判當中,要有憐憫的,是呀,是吧,一會兒在停車場的時候,沒有看到後鏡,砰,撞了到你那裡,那怎麼辦,要不要賠,弟兄姊妹,愛心愛心,不用賠,要賠的,
[00:55:16.000 --> 00:55:45.000]  是吧,要賠的,要報保險的,哎呀,我沒有放保險,糟了,是有很多這些情況的,上帝教導我們,有公正,有公義,也都有憐憫,今晚我們繼續要討論這個行公義好憐憫,不過不在一個camp裡面,camp的講道到今早早,第五堂就結束了,不過有兩個appendix,
[00:55:45.000 --> 00:56:13.000]  明天晚上,明天晚上後晚有公開的聚會,如果講唱歌,還有一個coda,星期一晚上,如果你有空,中國神學研究院的40週年,我們有感恩崇拜,在Epping Baptist Church,是公開的聚會來的,如果你想瞭解一下神學院做些什麼的,有些什麼書讀的呢,歡迎你來參加,不過在三明治24章,還有最後,
[00:56:13.000 --> 00:56:40.000]  剛才我們講重復的兩節,我都想你看一下,重復當中有個不重復,18節說,紀念,你在埃及做勞卜,22節說,紀念,你在埃及做勞卜,18節說,所以,上帝說,我吩咐你這樣做,
[00:56:40.000 --> 00:57:04.000]  22節說,所以,我吩咐你這樣做,但是18節中間還多了一句,你的《本聖經》有沒有的?有,耶和華你的神從那裡將你救贖?22節就沒有了這句,
[00:57:04.000 --> 00:57:33.000]  沒有了就沒有了,我夠鐘上班了,靈修完畢,你錯過了很多,讀《聖經》要泡下去的,為什麼它會沒有了呢?有幾個可能性的,你都想到的,第一,抄漏了,本來應該有的,不過抄的人又趕著上班,不是,抄《聖經》就是他的工作,抄完之後有人對稿的,沒有理由漏了的,漏了都可以加上去,沒有的,
[00:57:33.000 --> 00:58:00.000]  從來都沒有人加上去,所以它是刻意漏空了的,第二次重復的時候,沒有說中間,耶和華你的神將你救贖,為什麼漏了?兩個可能,一個就是不重要,你做過勞缽,
[00:58:00.000 --> 00:58:29.000]  所以你應該將心給心,你捱過,所以你應該連續那些生活很困苦的人,你二世祖身大手板,爸爸媽媽很多錢,你就不明白人家為什麼這麼辛苦,懶而已,一句答下去就傷了人家的心,不是,你試過,你知道世界艱難,所以你好像施洗約翰說,有兩件衣服就分一件給他,
[00:58:29.000 --> 00:58:56.000]  你做過勞缽,你現在怎麼對勞缽?只是這個經驗已經足夠你要遵循上帝的吩咐的了,不用說上帝曾經救過你的,這件事不重要的,可以的,或者相反,這件事太重要了,
[00:58:56.000 --> 00:59:20.000]  所以他不說,不說的目的是想你說,為什麼不說?為什麼漏了?那你就更加記得了,不漏的,這句,上帝曾經救過你的,如果不是上帝,你沒有今天的,所以你要聽他的吩咐,不單單是做勞缽,不單單是有過這樣的經驗,
[00:59:20.000 --> 00:59:47.000]  更加是因為上帝特別愛你,拯救你,保護你,所以上帝說我現在吩咐你的,是出於我的愛,不是出於我的公義,你要聽從,所以這句不說就更加重要,不說是一個loud silence,
[00:59:47.000 --> 01:00:14.000]  懂不懂這兩個字?矛盾的,paradoxical的,但是很真實的,那究竟這兩個選擇選哪個對?其實兩個都對的,所以不說反而說了double的message,如果說照重復,反而沒有雙重的message,
[01:00:14.000 --> 01:00:41.000]  懂不懂這樣讀聖經?很精彩的,你浸下去,你慢慢消化,或者你有興趣來神學院,我和一個弟兄說,讀兩年,學下個方法,怎麼讀好聖經,哎呀,這麼academic,不是啊,其實要說的是上帝要賜福給你,
[01:00:41.000 --> 01:01:10.000]  他的tips全部寫在聖經裡面,不過你沒心機讀,全部都說了,你照著去做,他愛你,所以他這樣提醒你,求主幫助我們,我要同心祈禱了,不過阿熹沒有罪,不用怕。
[01:01:10.000 --> 01:01:26.000]  多謝天父,你帶來我們這兩天的時間,雖然只有72個小時,很快就要過去,但是你的確和我們每一個人說話,
[01:01:26.000 --> 01:01:46.000]  無論是透過聖經,透過分組,透過sharing,甚至是透過活動,遊戲,吃飯,又或者是這個大自然的環境,
[01:01:46.000 --> 01:02:01.000]  無言無語,也無聲音可聽,但是你的量大通遍天下,你的言語傳到地極。
[01:02:01.000 --> 01:02:26.000]  是我們懂不懂得安靜下來,留心,質疑,聽你的聲音。你說過你屬於你的羊,是認識牧羊人的聲音,你也認識我們,你會按我們每一個人的名呼喚我們,
[01:02:26.000 --> 01:02:47.000]  求你幫助我們,懂得這樣跟隨你。在我們不同的處境當中,就好像生命紀舉出不同的例子一樣,在我們很具體的事情上,但願我們記得,
[01:02:47.000 --> 01:03:16.000]  你曾經救贖我們,所以你的吩咐臨到我們進行,是因為我們記得我們和你的關係,求聖靈幫助我們,我們恭敬,將你的說話藏在我們的心中,免得我們失去信念。

