
[00:00:00.000 --> 00:00:08.000]  獨領人的閱讀觀 閱讀的闊度
[00:16:02.000 --> 00:16:08.000]  那裏指出兩樣東西
[00:16:08.000 --> 00:16:10.000]  一方面是對抗性的閱讀觀
[00:16:10.000 --> 00:16:12.000]  還有一個是疏通性的閱讀觀
[00:16:12.000 --> 00:16:16.000]  對抗性的閱讀觀和疏通性的閱讀觀
[00:16:16.000 --> 00:16:18.000]  有什麼分別呢
[00:16:20.000 --> 00:16:22.000]  這裏我首先要解決的問題
[00:16:22.000 --> 00:16:24.000]  究竟什麼叫熟齡的質素
[00:16:24.000 --> 00:16:28.000]  我今天不是說這個專題
[00:16:28.000 --> 00:16:30.000]  今天我也不會重複
[00:16:30.000 --> 00:16:32.000]  我以往曾經和大家
[00:16:32.000 --> 00:16:34.000]  在錄音帶和講座裏說過的東西
[00:16:34.000 --> 00:16:36.000]  我自己看熟齡
[00:16:36.000 --> 00:16:38.000]  就不是一種抽離現實生活的
[00:16:38.000 --> 00:16:42.000]  另外一種的生活模式
[00:16:42.000 --> 00:16:44.000]  大家記得我說過
[00:16:44.000 --> 00:16:46.000]  我在這裏強調這一點
[00:16:46.000 --> 00:16:48.000]  如果你了解的時候就是這樣
[00:16:48.000 --> 00:16:50.000]  我所謂的熟齡
[00:16:50.000 --> 00:16:52.000]  一個真正熟齡的人不是抽離現實生活
[00:16:52.000 --> 00:16:54.000]  而是在現實生活裏
[00:16:54.000 --> 00:16:56.000]  但不被現實生活所支配
[00:16:56.000 --> 00:17:00.000]  如果大家完全不明白我講什麼
[00:17:00.000 --> 00:17:02.000]  我今天也不在這裏解釋這一點的意思
[00:17:02.000 --> 00:17:06.000]  一個真正活在二十世紀
[00:17:06.000 --> 00:17:08.000]  八十年代的基督徒
[00:17:08.000 --> 00:17:10.000]  他所需要的熟齡的質素
[00:17:10.000 --> 00:17:14.000]  不是一個抽離了的生活
[00:17:14.000 --> 00:17:16.000]  所以當我們
[00:17:16.000 --> 00:17:18.000]  有一些閱讀
[00:17:18.000 --> 00:17:20.000]  幫我們抽離了
[00:17:20.000 --> 00:17:22.000]  現實生活裏的時候
[00:17:22.000 --> 00:17:24.000]  是不是完全不好呢?
[00:17:24.000 --> 00:17:26.000]  也不一定不好
[00:17:26.000 --> 00:17:28.000]  但不能完全
[00:17:28.000 --> 00:17:30.000]  這是今天我想和大家提出的一點
[00:17:30.000 --> 00:17:34.000]  所以我覺得對抗性的
[00:17:34.000 --> 00:17:36.000]  閱讀觀的意思就是這樣
[00:17:36.000 --> 00:17:40.000]  觀點就是我們傳統所了解的
[00:17:40.000 --> 00:17:42.000]  多讀熟齡書籍
[00:17:42.000 --> 00:17:44.000]  對抗世俗的入侵
[00:17:44.000 --> 00:17:46.000]  這是需要的
[00:17:46.000 --> 00:17:48.000]  某個意義上
[00:17:48.000 --> 00:17:50.000]  但我覺得仍然是一個相當消極的對抗
[00:17:50.000 --> 00:17:56.000]  我所謂消極的對抗
[00:17:56.000 --> 00:17:58.000]  就是當我們覺得
[00:17:58.000 --> 00:18:00.000]  現在這個世界不斷的引誘我們
[00:18:00.000 --> 00:18:02.000]  湧入來
[00:18:02.000 --> 00:18:04.000]  剛才我們所講的
[00:18:04.000 --> 00:18:06.000]  我給大家一幅圖畫
[00:18:06.000 --> 00:18:08.000]  就是我們日夜接觸的
[00:18:08.000 --> 00:18:10.000]  我們不斷的控制的
[00:18:10.000 --> 00:18:12.000]  那一大堆的資料不斷的湧入來
[00:18:12.000 --> 00:18:14.000]  將一些人生觀給我們
[00:18:14.000 --> 00:18:16.000]  將一些氣質介紹給我們
[00:18:16.000 --> 00:18:18.000]  潛移默化在改變我們
[00:18:18.000 --> 00:18:20.000]  那我們應該讀些什麼呢?
[00:18:20.000 --> 00:18:22.000]  有些人教我們讀多一點熟齡書籍
[00:18:22.000 --> 00:18:24.000]  關掉電視機
[00:18:24.000 --> 00:18:26.000]  讀熟齡書籍
[00:18:26.000 --> 00:18:28.000]  讀多一點
[00:18:28.000 --> 00:18:30.000]  讀一些深入一點的作品的時候
[00:18:30.000 --> 00:18:32.000]  我們就可以
[00:18:32.000 --> 00:18:34.000]  當我們張開眼睛
[00:18:34.000 --> 00:18:36.000]  穿上衣服出去的時候
[00:18:36.000 --> 00:18:38.000]  我們就能夠對抗它
[00:18:38.000 --> 00:18:40.000]  一看到那本雜誌
[00:18:40.000 --> 00:18:42.000]  立刻就有一句金句
[00:18:42.000 --> 00:18:44.000]  或者什麼出來頂住它
[00:18:44.000 --> 00:18:46.000]  但這個是一個努力
[00:18:46.000 --> 00:18:48.000]  我覺得都是好的
[00:18:48.000 --> 00:18:50.000]  相當有勇氣的努力
[00:18:50.000 --> 00:18:52.000]  但這個是很辛苦的
[00:18:52.000 --> 00:18:54.000]  用回剛才的說話
[00:18:54.000 --> 00:18:56.000]  因為你不只不過是在做兩個世界
[00:18:56.000 --> 00:18:58.000]  你做一個熟齡的世界
[00:18:58.000 --> 00:19:00.000]  去對抗你這個現實的世界
[00:19:00.000 --> 00:19:02.000]  而慘的慘在
[00:19:02.000 --> 00:19:04.000]  現實世界裡面著了你大部分的時間
[00:19:04.000 --> 00:19:06.000]  在這裡生活
[00:19:06.000 --> 00:19:08.000]  所以結果
[00:19:08.000 --> 00:19:10.000]  我們的現實世界愈來愈失望
[00:19:10.000 --> 00:19:12.000]  愈來愈痛苦
[00:19:12.000 --> 00:19:14.000]  我們閱讀的範圍愈來愈窄
[00:19:14.000 --> 00:19:16.000]  我們承認我們有些基督徒
[00:19:16.000 --> 00:19:18.000]  我們看熟齡的書籍是一種逃避
[00:19:18.000 --> 00:19:20.000]  逃避是我們
[00:19:20.000 --> 00:19:22.000]  抵受不住現實生活裡面
[00:19:22.000 --> 00:19:24.000]  很多的衝擊
[00:19:24.000 --> 00:19:26.000]  我們找一個出路
[00:19:26.000 --> 00:19:28.000]  我們找一個出路
[00:19:28.000 --> 00:19:30.000]  這個出路對於我們良心來說
[00:19:30.000 --> 00:19:32.000]  是一個安慰的作用
[00:19:32.000 --> 00:19:34.000]  在現實生活裡面
[00:19:34.000 --> 00:19:36.000]  我覺得很痛苦
[00:19:36.000 --> 00:19:38.000]  我抵不住那班同事
[00:19:38.000 --> 00:19:40.000]  我抵不住那班同學
[00:19:40.000 --> 00:19:42.000]  但是我在熟齡的書籍裡面
[00:19:42.000 --> 00:19:44.000]  我找到
[00:19:44.000 --> 00:19:46.000]  我安頓
[00:19:46.000 --> 00:19:50.000]  這樣的情況
[00:19:50.000 --> 00:19:52.000]  和你去看
[00:19:52.000 --> 00:19:54.000]  一個科幻小說
[00:19:54.000 --> 00:19:56.000]  有些相似
[00:19:56.000 --> 00:19:58.000]  你寄情在一個世界裡面
[00:19:58.000 --> 00:20:00.000]  不過和現實生活
[00:20:00.000 --> 00:20:02.000]  未必是對立的
[00:20:02.000 --> 00:20:04.000]  未必是打得通的
[00:20:04.000 --> 00:20:06.000]  在現實生活裡面
[00:20:06.000 --> 00:20:08.000]  很痛苦
[00:20:08.000 --> 00:20:10.000]  我覺得
[00:20:10.000 --> 00:20:12.000]  我自己就
[00:20:12.000 --> 00:20:14.000]  回想我自己的點
[00:20:14.000 --> 00:20:16.000]  我覺得我自己
[00:20:16.000 --> 00:20:18.000]  我讀的東西
[00:20:18.000 --> 00:20:20.000]  是很闊的
[00:20:20.000 --> 00:20:24.000]  我又不是什麼都不看
[00:20:24.000 --> 00:20:26.000]  但我又覺得
[00:20:26.000 --> 00:20:28.000]  我所看的東西對於我又不是一個衝擊
[00:20:28.000 --> 00:20:30.000]  反而是一個幫助
[00:20:30.000 --> 00:20:32.000]  我想今天就和大家講多一點
[00:20:32.000 --> 00:20:34.000]  各方面的一些體會
[00:20:34.000 --> 00:20:36.000]  我稱它為一種
[00:20:36.000 --> 00:20:38.000]  疏通性的閱讀
[00:20:38.000 --> 00:20:40.000]  疏通性的閱讀的意義
[00:20:40.000 --> 00:20:42.000]  就是能夠令到你
[00:20:42.000 --> 00:20:44.000]  讀任何一件事
[00:20:44.000 --> 00:20:46.000]  都流通到
[00:20:46.000 --> 00:20:48.000]  成為你自己熟齡生命的一種反省
[00:20:48.000 --> 00:20:50.000]  或者提升
[00:20:50.000 --> 00:20:52.000]  的力量和質素
[00:20:52.000 --> 00:20:54.000]  我再講一次
[00:20:54.000 --> 00:20:56.000]  令到你在很廣闊的閱讀裡面
[00:20:56.000 --> 00:20:58.000]  幫助你
[00:20:58.000 --> 00:21:00.000]  使你的熟齡生命
[00:21:00.000 --> 00:21:02.000]  在不同的閱讀裡面
[00:21:02.000 --> 00:21:04.000]  都能夠用到它裡面
[00:21:04.000 --> 00:21:06.000]  美妙的地方
[00:21:06.000 --> 00:21:08.000]  成為一個熟齡生命的自我的反省
[00:21:08.000 --> 00:21:10.000]  或者
[00:21:10.000 --> 00:21:12.000]  提升
[00:21:12.000 --> 00:21:14.000]  希望我這樣講的時候不會太過
[00:21:14.000 --> 00:21:16.000]  抽象或者太過
[00:21:16.000 --> 00:21:18.000]  不切實際
[00:21:18.000 --> 00:21:20.000]  因為我回想我自己
[00:21:20.000 --> 00:21:22.000]  要很小心今天在講的時候
[00:21:22.000 --> 00:21:24.000]  我不是講假的東西
[00:21:24.000 --> 00:21:26.000]  起碼在我自己的心裡是這樣的
[00:21:26.000 --> 00:21:28.000]  我今天和大家講一下
[00:21:28.000 --> 00:21:30.000]  這是我自己的體會
[00:21:30.000 --> 00:21:32.000]  我回想我自己的閱讀
[00:21:32.000 --> 00:21:34.000]  是多麼的廣闊
[00:21:34.000 --> 00:21:36.000]  我不單單是讀熟齡的書籍
[00:21:36.000 --> 00:21:38.000]  認識我比較深的
[00:21:38.000 --> 00:21:40.000]  弟兄姊妹都知道
[00:21:40.000 --> 00:21:42.000]  我真的看很多書
[00:21:42.000 --> 00:21:44.000]  我也覺得我自己
[00:21:44.000 --> 00:21:46.000]  閱讀得很廣闊
[00:21:46.000 --> 00:21:48.000]  如果用廣義的閱讀來說
[00:21:48.000 --> 00:21:50.000]  我想我閱讀的範圍是很廣闊的
[00:21:50.000 --> 00:21:52.000]  我會從一些很古代的
[00:21:52.000 --> 00:21:54.000]  文學作品
[00:21:54.000 --> 00:21:56.000]  剛剛和弟兄在後面說
[00:21:56.000 --> 00:21:58.000]  柏拉圖
[00:21:58.000 --> 00:22:00.000]  柏拉圖很有意思
[00:22:00.000 --> 00:22:02.000]  柏拉圖甚至中國的詩經
[00:22:02.000 --> 00:22:04.000]  一直到現代的
[00:22:04.000 --> 00:22:06.000]  像我剛剛說的小說
[00:22:06.000 --> 00:22:08.000]  金庸的衛斯理
[00:22:08.000 --> 00:22:10.000]  魏康以前的作品
[00:22:10.000 --> 00:22:12.000]  李下木蘭花
[00:22:12.000 --> 00:22:14.000]  易思和瓊瑤
[00:22:14.000 --> 00:22:16.000]  我都會看
[00:22:16.000 --> 00:22:18.000]  很雜的
[00:22:18.000 --> 00:22:20.000]  不再說那些框框的雜文
[00:22:20.000 --> 00:22:22.000]  我很喜歡看
[00:22:24.000 --> 00:22:26.000]  如果包括漫畫
[00:22:26.000 --> 00:22:28.000]  我也會看
[00:22:28.000 --> 00:22:30.000]  叮噹
[00:22:30.000 --> 00:22:32.000]  超太郎
[00:22:32.000 --> 00:22:34.000]  但我每天打開明報
[00:22:34.000 --> 00:22:36.000]  我會先看那版
[00:22:36.000 --> 00:22:38.000]  孫悟空三十八變
[00:22:38.000 --> 00:22:40.000]  挺好看的
[00:22:40.000 --> 00:22:42.000]  我覺得那些對我的生命
[00:22:42.000 --> 00:22:44.000]  都是有幫助的
[00:22:44.000 --> 00:22:46.000]  戲我也喜歡看
[00:22:46.000 --> 00:22:48.000]  很深度的戲
[00:22:48.000 --> 00:22:50.000]  我喜歡看
[00:22:50.000 --> 00:22:52.000]  時下的蠟雜雜戲
[00:22:52.000 --> 00:22:54.000]  不只是和女兒一起看
[00:22:54.000 --> 00:22:56.000]  我覺得都挺好看的
[00:22:56.000 --> 00:22:58.000]  似水流年
[00:22:58.000 --> 00:23:00.000]  我自己想想
[00:23:00.000 --> 00:23:02.000]  我這麼喜歡這麼闊
[00:23:02.000 --> 00:23:04.000]  這麼多
[00:23:04.000 --> 00:23:06.000]  究竟那些對我有沒有幫助呢?
[00:23:06.000 --> 00:23:08.000]  我覺得有幫助
[00:23:08.000 --> 00:23:10.000]  怎樣能夠使得很廣泛的閱讀
[00:23:10.000 --> 00:23:12.000]  都可以成為你
[00:23:12.000 --> 00:23:14.000]  那個宿命成長的動力呢?
[00:23:14.000 --> 00:23:16.000]  我就想指出
[00:23:16.000 --> 00:23:18.000]  是有兩個角度去了解
[00:23:18.000 --> 00:23:20.000]  一方面如果你的閱讀裏面
[00:23:20.000 --> 00:23:22.000]  我們稱它為優秀的作品
[00:23:22.000 --> 00:23:24.000]  有些人會稱它為
[00:23:24.000 --> 00:23:26.000]  一種拙劣的作品
[00:23:26.000 --> 00:23:28.000]  其實優秀的作品和劣的作品
[00:23:28.000 --> 00:23:30.000]  都可以幫助你的靈性增長
[00:23:30.000 --> 00:23:32.000]  優秀的作品
[00:23:32.000 --> 00:23:34.000]  當然可以,但我們都要學習
[00:23:34.000 --> 00:23:36.000]  去怎樣了解優秀的作品
[00:23:36.000 --> 00:23:38.000]  我們的步驟就是這樣
[00:23:38.000 --> 00:23:40.000]  我們經過一個優秀的作品
[00:23:40.000 --> 00:23:42.000]  作者的自覺的層次
[00:23:42.000 --> 00:23:44.000]  去了解
[00:23:44.000 --> 00:23:46.000]  進入一個屬靈生命
[00:23:46.000 --> 00:23:48.000]  深度的經歷
[00:23:48.000 --> 00:23:50.000]  優秀的作品不一定
[00:23:50.000 --> 00:23:52.000]  是從基督教的角度出發
[00:23:52.000 --> 00:23:54.000]  當然包括有基督教的作品
[00:23:54.000 --> 00:23:56.000]  但是
[00:23:56.000 --> 00:23:58.000]  一個優秀的作品
[00:23:58.000 --> 00:24:00.000]  就是作者
[00:24:00.000 --> 00:24:02.000]  他對人生有一個深厚的
[00:24:02.000 --> 00:24:04.000]  深度的體驗
[00:24:04.000 --> 00:24:06.000]  而他看見一件事
[00:24:06.000 --> 00:24:08.000]  是一般人都看不到這麼深入的
[00:24:08.000 --> 00:24:10.000]  深入不是奇怪
[00:24:10.000 --> 00:24:12.000]  不是古怪
[00:24:12.000 --> 00:24:14.000]  古怪那些不算數,每個人都想到很古怪的東西
[00:24:14.000 --> 00:24:16.000]  但對人生
[00:24:16.000 --> 00:24:18.000]  有一個現象
[00:24:18.000 --> 00:24:20.000]  這是文學家特別的地方
[00:24:20.000 --> 00:24:22.000]  你每天上班,他每天上班
[00:24:22.000 --> 00:24:24.000]  你在香港住,他在香港住
[00:24:24.000 --> 00:24:26.000]  但他看見一些你每天都走過
[00:24:26.000 --> 00:24:28.000]  但不察覺到的東西
[00:24:28.000 --> 00:24:30.000]  在那裏他領會到
[00:24:30.000 --> 00:24:32.000]  人生裏面有很多很深入的
[00:24:32.000 --> 00:24:34.000]  道理
[00:24:34.000 --> 00:24:36.000]  而他用一個文學的手法
[00:24:36.000 --> 00:24:38.000]  去表達出來,通過散文
[00:24:38.000 --> 00:24:40.000]  或者是小說
[00:24:40.000 --> 00:24:42.000]  或者一齣戲,甚至一首歌
[00:24:42.000 --> 00:24:44.000]  去表達出來
[00:24:44.000 --> 00:24:46.000]  成為一個優秀的作品
[00:24:46.000 --> 00:24:48.000]  優秀的作品起碼
[00:24:48.000 --> 00:24:50.000]  他看見別人看不到的東西
[00:24:50.000 --> 00:24:52.000]  還有他有一個深度的了解
[00:24:52.000 --> 00:24:54.000]  是一般人及不上的
[00:24:54.000 --> 00:24:56.000]  第三,他還要包括他一種強的表達力
[00:24:56.000 --> 00:24:58.000]  表達到
[00:24:58.000 --> 00:25:00.000]  他所看見的東西
[00:25:00.000 --> 00:25:02.000]  給一般的讀者所能夠了解
[00:25:02.000 --> 00:25:04.000]  如果能夠合乎這些條件
[00:25:04.000 --> 00:25:06.000]  我覺得這是一個優秀的作品
[00:25:06.000 --> 00:25:08.000]  這些優秀的作品
[00:25:08.000 --> 00:25:10.000]  其實每一本都可以對我們的人生
[00:25:10.000 --> 00:25:12.000]  和我們素人生命有所提升
[00:25:12.000 --> 00:25:14.000]  剛才我所說的
[00:25:14.000 --> 00:25:16.000]  如果你們明白
[00:25:16.000 --> 00:25:18.000]  所以屬靈的生命並不是
[00:25:18.000 --> 00:25:20.000]  所謂一個很窄的
[00:25:20.000 --> 00:25:22.000]  只是祈禱
[00:25:22.000 --> 00:25:24.000]  和讀聖經一個單單的
[00:25:24.000 --> 00:25:26.000]  一個多小時的活動
[00:25:26.000 --> 00:25:28.000]  屬靈生命就是一個
[00:25:28.000 --> 00:25:30.000]  整天的生活裏面,與神同行
[00:25:30.000 --> 00:25:32.000]  這個生命的時候,其實你多了解
[00:25:32.000 --> 00:25:34.000]  你自己,多了解
[00:25:34.000 --> 00:25:36.000]  人性,同樣的
[00:25:36.000 --> 00:25:38.000]  你會對神有更多的
[00:25:38.000 --> 00:25:40.000]  欣賞和了解,大家聽不聽得懂這句說話
[00:25:40.000 --> 00:25:42.000]  這個很重要
[00:25:42.000 --> 00:25:44.000]  當我們對人生有一個更深的了解
[00:25:44.000 --> 00:25:46.000]  無論是正面還是反面
[00:25:46.000 --> 00:25:48.000]  對人的罪性有一個深的了解的時候
[00:25:48.000 --> 00:25:50.000]  自然就迫發我們
[00:25:50.000 --> 00:25:52.000]  對人的愛
[00:25:52.000 --> 00:25:54.000]  和對
[00:25:54.000 --> 00:25:56.000]  前方的熱情
[00:25:56.000 --> 00:25:58.000]  當我們對人的美善那一面
[00:25:58.000 --> 00:26:00.000]  偉大那一面有多一些
[00:26:00.000 --> 00:26:02.000]  要發現的時候,我們同樣可以驚訝
[00:26:02.000 --> 00:26:04.000]  原來那位
[00:26:04.000 --> 00:26:06.000]  創造我們那個神
[00:26:06.000 --> 00:26:08.000]  在我們人的歷史當中
[00:26:08.000 --> 00:26:10.000]  做下了這麼美妙的計劃
[00:26:10.000 --> 00:26:12.000]  看見這個歷史的過程當中
[00:26:12.000 --> 00:26:14.000]  很多很美妙的因素
[00:26:14.000 --> 00:26:16.000]  所產生出來的
[00:26:16.000 --> 00:26:18.000]  一個歷史的大時代
[00:26:18.000 --> 00:26:20.000]  轉變的時候,我們更加有體會到
[00:26:20.000 --> 00:26:22.000]  原來生為人
[00:26:22.000 --> 00:26:24.000]  是很幸運的
[00:26:24.000 --> 00:26:28.000]  我們也看見我們作為一個神
[00:26:28.000 --> 00:26:30.000]  所創造的人
[00:26:30.000 --> 00:26:32.000]  這一班人在人類的歷史當中
[00:26:32.000 --> 00:26:34.000]  行走,也是一件很偉大的事
[00:26:38.000 --> 00:26:40.000]  在這裡你也可以有這樣的感觸
[00:26:40.000 --> 00:26:42.000]  當你對人
[00:26:42.000 --> 00:26:44.000]  對人性有深入的了解的時候
[00:26:44.000 --> 00:26:46.000]  你就可以對你自己
[00:26:46.000 --> 00:26:48.000]  所相信的信仰有一個更深一層的
[00:26:48.000 --> 00:26:50.000]  欣賞和讚嘆
[00:26:50.000 --> 00:26:52.000]  當然我剛才和大家說的一樣
[00:26:52.000 --> 00:26:54.000]  這個是講一個功力
[00:26:54.000 --> 00:26:56.000]  有些人不會看得到這件事
[00:26:56.000 --> 00:26:58.000]  我最後才和大家說幾點
[00:26:58.000 --> 00:27:00.000]  這個是要操練的
[00:27:00.000 --> 00:27:02.000]  這個不是今天你聽完之後
[00:27:02.000 --> 00:27:04.000]  你回去又是看看,你又試一下搭巴士
[00:27:04.000 --> 00:27:06.000]  人家看了這麼多東西,你又看不到
[00:27:06.000 --> 00:27:08.000]  就像蘇恩配姊妹一樣,巴士渡輪
[00:27:08.000 --> 00:27:10.000]  想到這麼多東西
[00:27:10.000 --> 00:27:12.000]  我們又要搭巴士,天黑渡輪
[00:27:12.000 --> 00:27:14.000]  真是一肚子火,什麼都沒有
[00:27:14.000 --> 00:27:16.000]  這個就是講功力
[00:27:16.000 --> 00:27:18.000]  這個就是講文學家的功力
[00:27:18.000 --> 00:27:20.000]  不過我們要借助他的觸覺
[00:27:20.000 --> 00:27:22.000]  去學習他的觸覺
[00:27:22.000 --> 00:27:24.000]  通過他的觸覺,慢慢慢慢成為我們的觸覺
[00:27:24.000 --> 00:27:26.000]  這個已經很重要了
[00:27:26.000 --> 00:27:28.000]  這個已經是一個很大的進步
[00:27:28.000 --> 00:27:30.000]  不過這個是需要日子的操練
[00:27:30.000 --> 00:27:32.000]  我們不再說了
[00:27:32.000 --> 00:27:34.000]  所以我剛才所說的一個好的作品
[00:27:34.000 --> 00:27:36.000]  其實我們要做一點
[00:27:36.000 --> 00:27:38.000]  不是做文學批評的功夫
[00:27:38.000 --> 00:27:40.000]  而是要做消化功夫
[00:27:40.000 --> 00:27:42.000]  很多時候我們看完一個作品
[00:27:42.000 --> 00:27:44.000]  覺得真是好東西,人性說得很好
[00:27:44.000 --> 00:27:46.000]  但是你沒有坐下來想想
[00:27:46.000 --> 00:27:48.000]  究竟好在哪裡
[00:27:48.000 --> 00:27:50.000]  究竟是什麼意思,怎樣好
[00:27:50.000 --> 00:27:52.000]  說了些什麼出來
[00:27:52.000 --> 00:27:54.000]  這幾件事其實我們要開始
[00:27:54.000 --> 00:27:56.000]  學習問自己
[00:27:56.000 --> 00:27:58.000]  如果這樣的時候,你就會發覺
[00:27:58.000 --> 00:28:00.000]  其實每一個好的作品
[00:28:00.000 --> 00:28:02.000]  對於我們都很有幫助
[00:28:02.000 --> 00:28:04.000]  舉一些簡單的例子
[00:28:04.000 --> 00:28:06.000]  近代一點
[00:28:06.000 --> 00:28:08.000]  不要太古老
[00:28:08.000 --> 00:28:10.000]  香港人都不喜歡讀古老的作品
[00:28:10.000 --> 00:28:12.000]  近代一點,就五四之後的作品
[00:28:12.000 --> 00:28:14.000]  一直到現在,到處都可以發覺
[00:28:14.000 --> 00:28:16.000]  其實如果你坐下來想一想
[00:28:16.000 --> 00:28:18.000]  你就開始能夠用到那些作品
[00:28:18.000 --> 00:28:20.000]  成為你人生的一個滋潤
[00:28:20.000 --> 00:28:22.000]  再成為你熟人生命的一個提升
[00:28:22.000 --> 00:28:24.000]  譬如魯迅、巴金這些作品
[00:28:24.000 --> 00:28:26.000]  有時候坐下來看的時候
[00:28:26.000 --> 00:28:28.000]  你發覺他每一次
[00:28:28.000 --> 00:28:30.000]  每一度都表達了一個
[00:28:30.000 --> 00:28:32.000]  很深刻的對人性的寫真
[00:28:32.000 --> 00:28:36.000]  在一個封建社會底下
[00:28:36.000 --> 00:28:38.000]  人性被壓抑
[00:28:38.000 --> 00:28:40.000]  但在一個壓抑的人性的底下
[00:28:40.000 --> 00:28:42.000]  他體現了背後人有一種動力
[00:28:42.000 --> 00:28:44.000]  一種勇氣
[00:28:44.000 --> 00:28:46.000]  和一種偉大
[00:28:46.000 --> 00:28:48.000]  在那裡你看他的作品的時候
[00:28:48.000 --> 00:28:50.000]  你會看到一個人
[00:28:50.000 --> 00:28:52.000]  在一個大時代
[00:28:52.000 --> 00:28:54.000]  現實很殘酷的壓力底下
[00:28:54.000 --> 00:28:56.000]  他仍然
[00:28:56.000 --> 00:28:58.000]  是生存下去
[00:28:58.000 --> 00:29:00.000]  他仍然有他自己一點的信念
[00:29:00.000 --> 00:29:02.000]  那個信念
[00:29:02.000 --> 00:29:04.000]  給我們一個很深的挑戰
[00:29:04.000 --> 00:29:06.000]  對於我來說,我自己看魯迅的作品
[00:29:06.000 --> 00:29:08.000]  巴金的作品
[00:29:08.000 --> 00:29:10.000]  很多時候好像很灰
[00:29:10.000 --> 00:29:12.000]  甚至寫得很殘酷
[00:29:12.000 --> 00:29:14.000]  但在殘酷背後看完的時候
[00:29:14.000 --> 00:29:16.000]  一方面去悲你自己
[00:29:16.000 --> 00:29:18.000]  中國在過去的日子裡
[00:29:18.000 --> 00:29:20.000]  那段日子
[00:29:20.000 --> 00:29:22.000]  多少我們的祖父
[00:29:22.000 --> 00:29:24.000]  那輩所受到的痛苦
[00:29:24.000 --> 00:29:26.000]  但另一方面
[00:29:26.000 --> 00:29:28.000]  我們體會到人始終是人
[00:29:28.000 --> 00:29:30.000]  人在這個時代裡
[00:29:30.000 --> 00:29:32.000]  仍然有他一定的
[00:29:32.000 --> 00:29:34.000]  生存的力量
[00:29:34.000 --> 00:29:36.000]  那你坐下來
[00:29:36.000 --> 00:29:38.000]  看完這個作品你不要扔下
[00:29:38.000 --> 00:29:40.000]  自己想一下
[00:29:40.000 --> 00:29:42.000]  想一下,看看現在
[00:29:42.000 --> 00:29:44.000]  你會開始想到香港的前途
[00:29:44.000 --> 00:29:46.000]  香港九七之後
[00:29:46.000 --> 00:29:48.000]  可能另一個世界
[00:29:48.000 --> 00:29:50.000]  這個世界裡如果不是耶穌基督
[00:29:50.000 --> 00:29:52.000]  所救贖的人
[00:29:52.000 --> 00:29:54.000]  未信耶穌的人
[00:29:54.000 --> 00:29:56.000]  在香港的銀聖的勇氣
[00:29:56.000 --> 00:29:58.000]  在大時代轉變裡掙扎的時候
[00:29:58.000 --> 00:30:00.000]  那我呢?
[00:30:00.000 --> 00:30:02.000]  我是誰呢?
[00:30:02.000 --> 00:30:04.000]  我其實可以在他這種生命力裡
[00:30:04.000 --> 00:30:06.000]  找到一些動力
[00:30:06.000 --> 00:30:08.000]  是很大的鼓勵
[00:30:08.000 --> 00:30:10.000]  你開始努力將這兩個東西
[00:30:10.000 --> 00:30:12.000]  連起來
[00:30:12.000 --> 00:30:14.000]  我們讀聖經就很會有observation
[00:30:14.000 --> 00:30:16.000]  有interpretation,有application
[00:30:16.000 --> 00:30:18.000]  有觀察,然後有解釋
[00:30:18.000 --> 00:30:20.000]  解釋之後有應用
[00:30:20.000 --> 00:30:22.000]  但我們看文學作品很少有這三樣東西
[00:30:22.000 --> 00:30:24.000]  觀察之後就不理應用
[00:30:24.000 --> 00:30:26.000]  其實我們每次都可以應用
[00:30:26.000 --> 00:30:28.000]  我們查慣聖經
[00:30:28.000 --> 00:30:30.000]  我們都懂得怎樣應用
[00:30:30.000 --> 00:30:32.000]  基督徒應該比其他人看文學作品更懂得應用
[00:30:32.000 --> 00:30:34.000]  因為他練習慣了
[00:30:34.000 --> 00:30:36.000]  在聖經練習慣了
[00:30:36.000 --> 00:30:38.000]  這樣可以做
[00:30:38.000 --> 00:30:42.000]  可以再看近期陳友希的小說
[00:30:42.000 --> 00:30:44.000]  一樣是可以
[00:30:44.000 --> 00:30:46.000]  看他講到無論在中國大陸的際遇
[00:30:46.000 --> 00:30:48.000]  或者現在在美國的華僑的際遇
[00:30:48.000 --> 00:30:50.000]  在小人物的身上
[00:30:50.000 --> 00:30:52.000]  看見那種是偉大的
[00:30:52.000 --> 00:30:54.000]  在大人物的身上
[00:30:54.000 --> 00:30:56.000]  看見那種是渺小的
[00:30:56.000 --> 00:30:58.000]  這些都是我們
[00:30:58.000 --> 00:31:00.000]  很多時候沒有留意的
[00:31:00.000 --> 00:31:02.000]  其實陳友希的小說幫助我很多
[00:31:02.000 --> 00:31:04.000]  可以在一些很小的人物裏
[00:31:04.000 --> 00:31:06.000]  看見一些很偉大的神操
[00:31:06.000 --> 00:31:08.000]  這個幫助我在過去一年裏
[00:31:08.000 --> 00:31:10.000]  因為我接觸的面變了很多
[00:31:10.000 --> 00:31:12.000]  因為自己太太的病
[00:31:12.000 --> 00:31:14.000]  多數時間在醫院
[00:31:14.000 --> 00:31:16.000]  我就發覺很多很偉大的小人物
[00:31:16.000 --> 00:31:18.000]  給我一個生命很大的欣賞
[00:31:18.000 --> 00:31:20.000]  有些是基督徒
[00:31:20.000 --> 00:31:22.000]  有些不是基督徒
