
[00:00:00.000 --> 00:00:09.000]  其實今天要跟大家講的這篇道理都頗應節的
[00:21:51.000 --> 00:21:53.000]  在保羅的心裏
[00:21:53.000 --> 00:21:56.000]  以色列人和教會是完全分開的
[00:21:56.000 --> 00:22:01.000]  所以千萬不要將以色列和教會混淆
[00:22:01.000 --> 00:22:05.000]  千萬不要將舊約的信徒和新約的信徒混淆
[00:22:05.000 --> 00:22:07.000]  是非常危險的
[00:22:07.000 --> 00:22:11.000]  另外我們看到
[00:22:11.000 --> 00:22:15.000]  寓意解經有什麼不合理的地方
[00:22:15.000 --> 00:22:17.000]  我們剛才說
[00:22:17.000 --> 00:22:21.000]  這些神學家說不是世上有一個真正的國度
[00:22:21.000 --> 00:22:23.000]  只不過是人心裏的國
[00:22:23.000 --> 00:22:25.000]  所以如果是這樣
[00:22:25.000 --> 00:22:30.000]  所有有關耶穌基督在地上親自掌權的經文
[00:22:30.000 --> 00:22:35.000]  他們都要寓意化靈異化象徵化了
[00:22:35.000 --> 00:22:38.000]  這樣就出現很大問題了
[00:22:38.000 --> 00:22:39.000]  為什麼?
[00:22:39.000 --> 00:22:41.000]  因為在聖經裏面
[00:22:41.000 --> 00:22:44.000]  神是重複地給以色列人警告
[00:22:44.000 --> 00:22:47.000]  如果你們服從的話
[00:22:47.000 --> 00:22:49.000]  這些事就會發生
[00:22:49.000 --> 00:22:51.000]  如果你們不服從的話
[00:22:51.000 --> 00:22:53.000]  這些事又會發生
[00:22:53.000 --> 00:22:55.000]  例如在利未記的26章
[00:22:55.000 --> 00:22:58.000]  生命記的28章說得很清楚
[00:22:58.000 --> 00:23:00.000]  服從又如何?不服從又如何?
[00:23:00.000 --> 00:23:03.000]  另外亦都說到
[00:23:03.000 --> 00:23:05.000]  如果以色列人不服從的話
[00:23:05.000 --> 00:23:07.000]  甚至他們會滅國
[00:23:07.000 --> 00:23:10.000]  這些全部是聖經的預言
[00:23:10.000 --> 00:23:13.000]  小仙之書、以塞亞書的24章
[00:23:13.000 --> 00:23:16.000]  耶利米書的20章至22章
[00:23:16.000 --> 00:23:19.000]  24章至29章
[00:23:19.000 --> 00:23:26.000]  還有32章、34章至45章和52章都有說到
[00:23:26.000 --> 00:23:28.000]  很仔細的
[00:23:28.000 --> 00:23:31.000]  全部被人看到照字面解釋
[00:23:31.000 --> 00:23:34.000]  你不服從的時候你會滅國
[00:23:34.000 --> 00:23:36.000]  在歷史當中我們看到
[00:23:36.000 --> 00:23:38.000]  以色列人滅國
[00:23:38.000 --> 00:23:41.000]  真的照著神聖經裏面所說
[00:23:41.000 --> 00:23:43.000]  照著字面解釋
[00:23:43.000 --> 00:23:45.000]  這樣來到亡國
[00:23:45.000 --> 00:23:48.000]  好了,去到七年災難
[00:23:48.000 --> 00:23:50.000]  以色列人服從了
[00:23:50.000 --> 00:23:53.000]  接受耶穌基督了
[00:23:53.000 --> 00:23:55.000]  哦,不是真正的國
[00:23:55.000 --> 00:23:57.000]  我給你一個心裏面的國
[00:23:57.000 --> 00:24:01.000]  你想想這些說法合不合理
[00:24:01.000 --> 00:24:03.000]  完全不合理
[00:24:03.000 --> 00:24:04.000]  如果是這樣的話
[00:24:04.000 --> 00:24:06.000]  你千萬不要相信這位神
[00:24:06.000 --> 00:24:08.000]  祂不是信實可靠
[00:24:08.000 --> 00:24:10.000]  我們的神是信實可靠
[00:24:10.000 --> 00:24:12.000]  我們的神是說一就一
[00:24:12.000 --> 00:24:14.000]  說二就二
[00:24:14.000 --> 00:24:16.000]  所以當以色列人不服從
[00:24:16.000 --> 00:24:18.000]  是遭到滅國
[00:24:18.000 --> 00:24:19.000]  照著字面解釋
[00:24:19.000 --> 00:24:21.000]  但是當他們服從
[00:24:21.000 --> 00:24:22.000]  接受耶穌基督
[00:24:22.000 --> 00:24:25.000]  亦都應該給他們一個實實在在
[00:24:25.000 --> 00:24:27.000]  在世上的國
[00:24:27.000 --> 00:24:29.000]  就是大衛的王朝
[00:24:29.000 --> 00:24:32.000]  我和大家說過
[00:24:32.000 --> 00:24:34.000]  我們解經
[00:24:34.000 --> 00:24:37.000]  是真的要照著字面來解釋
[00:24:37.000 --> 00:24:40.000]  當然聖經裏面有很少部分
[00:24:40.000 --> 00:24:42.000]  是寓意靈異
[00:24:42.000 --> 00:24:44.000]  但是大部分我們都是要
[00:24:44.000 --> 00:24:46.000]  用字面來解釋
[00:24:46.000 --> 00:24:48.000]  當一個聖經的作者
[00:24:48.000 --> 00:24:50.000]  他寫一節的經文
[00:24:50.000 --> 00:24:52.000]  他是有一個意思在裏面
[00:24:52.000 --> 00:24:54.000]  當然經文
[00:24:54.000 --> 00:24:58.000]  在每個人身上的應用都不同
[00:24:58.000 --> 00:25:01.000]  但是正確的解釋只有一個
[00:25:01.000 --> 00:25:03.000]  不是說你解經
[00:25:03.000 --> 00:25:04.000]  你有你的看法
[00:25:04.000 --> 00:25:06.000]  我有我的看法
[00:25:06.000 --> 00:25:08.000]  大家都是對的
[00:25:08.000 --> 00:25:09.000]  如果是這樣的話
[00:25:09.000 --> 00:25:12.000]  你不如把聖經扔出窗口
[00:25:12.000 --> 00:25:13.000]  沒用的
[00:25:13.000 --> 00:25:14.000]  聖經說什麼呢
[00:25:14.000 --> 00:25:16.000]  就是你要說的話
[00:25:16.000 --> 00:25:19.000]  為什麼你抱著聖經不放呢
[00:25:19.000 --> 00:25:20.000]  你就是要讓人知道
[00:25:20.000 --> 00:25:22.000]  這個是神的話語
[00:25:22.000 --> 00:25:25.000]  但是背後是誰在解經呢
[00:25:25.000 --> 00:25:26.000]  用寓意靈異
[00:25:26.000 --> 00:25:28.000]  用你自己的方法
[00:25:28.000 --> 00:25:29.000]  是你自己
[00:25:29.000 --> 00:25:31.000]  你就是神
[00:25:31.000 --> 00:25:32.000]  所以我們解經
[00:25:32.000 --> 00:25:34.000]  真的要照著字面
[00:25:34.000 --> 00:25:37.000]  用聖經來解釋聖經
[00:25:37.000 --> 00:25:39.000]  如果你是照著字面
[00:25:39.000 --> 00:25:41.000]  用聖經來解釋聖經
[00:25:41.000 --> 00:25:43.000]  你會發覺前千禧年論
[00:25:43.000 --> 00:25:46.000]  才是唯一正確的解釋
[00:25:46.000 --> 00:25:51.000]  這也是早期教父的觀點
[00:25:51.000 --> 00:25:53.000]  很可惜
[00:25:53.000 --> 00:25:56.000]  美國宣道會現在正在考慮
[00:25:56.000 --> 00:25:59.000]  要不要把前千禧年的論點
[00:25:59.000 --> 00:26:02.000]  從我們的信仰宣言取出來
[00:26:02.000 --> 00:26:04.000]  這是很可惜的
[00:26:04.000 --> 00:26:06.000]  因為會開了一扇門
[00:26:06.000 --> 00:26:09.000]  給很多錯誤的解經方法
[00:26:09.000 --> 00:26:11.000]  進入我們的教會
[00:26:11.000 --> 00:26:13.000]  這是很可惜的
[00:26:13.000 --> 00:26:18.000]  馬丁路德在改教宗教上很有貢獻
[00:26:18.000 --> 00:26:23.000]  他改變了基督徒對救贖的觀點
[00:26:23.000 --> 00:26:25.000]  就是恩信清義
[00:26:25.000 --> 00:26:27.000]  非常大的成就
[00:26:27.000 --> 00:26:28.000]  但是很可惜
[00:26:28.000 --> 00:26:32.000]  他沒有改變基督徒對末世的觀點
[00:26:32.000 --> 00:26:34.000]  仍然到今時今日
[00:26:34.000 --> 00:26:36.000]  所以大部分的基督徒
[00:26:36.000 --> 00:26:39.000]  都相信無前千禧年論
[00:26:39.000 --> 00:26:43.000]  這是成為基督徒主流的觀點
[00:26:43.000 --> 00:26:46.000]  是非常非常不幸的
[00:26:46.000 --> 00:26:49.000]  不妨和大家看看
[00:26:49.000 --> 00:26:52.000]  為什麼神真的要在這個世上
[00:26:52.000 --> 00:26:56.000]  建立一個實實在在的千禧年國
[00:26:56.000 --> 00:26:57.000]  有三點
[00:26:57.000 --> 00:27:00.000]  第一點就是要承傳大衛之約
[00:27:00.000 --> 00:27:02.000]  第二點就是要承傳
[00:27:02.000 --> 00:27:05.000]  眾聖徒在主禱文的禱告
[00:27:05.000 --> 00:27:08.000]  第三點就是要讓我們見到
[00:27:08.000 --> 00:27:10.000]  神精美的策劃
[00:27:10.000 --> 00:27:13.000]  我們一起來看這三點
[00:27:13.000 --> 00:27:17.000]  第一點就是要承傳大衛之約的應許
[00:27:17.000 --> 00:27:19.000]  在我們今天的經文
[00:27:19.000 --> 00:27:23.000]  就是《撒姆爾夏》七章十六節
[00:27:23.000 --> 00:27:24.000]  經文說
[00:27:24.000 --> 00:27:26.000]  「你的家和你的國
[00:27:26.000 --> 00:27:29.000]  必在我面前永遠建立
[00:27:29.000 --> 00:27:33.000]  你的國位也必堅定直到永遠」
[00:27:33.000 --> 00:27:36.000]  這是被大衛約
[00:27:36.000 --> 00:27:39.000]  我們見到他說的是大衛的家
[00:27:39.000 --> 00:27:40.000]  大衛的國
[00:27:40.000 --> 00:27:43.000]  這是一個實實在在的國度
[00:27:43.000 --> 00:27:45.000]  在《說聖經》裏
[00:27:45.000 --> 00:27:48.000]  神曾經指著自己起誓
[00:27:48.000 --> 00:27:50.000]  在詩篇的八十九篇
[00:27:50.000 --> 00:27:52.000]  在詩篇的一百三十二篇
[00:27:52.000 --> 00:27:54.000]  都指著自己來起誓
[00:27:54.000 --> 00:27:58.000]  這是非常嚴重的話語
[00:27:58.000 --> 00:28:01.000]  神很少指著自己來起誓
[00:28:01.000 --> 00:28:02.000]  即是告訴我們
[00:28:02.000 --> 00:28:05.000]  他真的會實實在在的
[00:28:05.000 --> 00:28:08.000]  令大衛這個國直到永遠
[00:28:08.000 --> 00:28:13.000]  我們見到這個應許
[00:28:13.000 --> 00:28:15.000]  是未完全實現
[00:28:15.000 --> 00:28:18.000]  是 曾經是有一個大衛的國
[00:28:18.000 --> 00:28:19.000]  但是我們見到
[00:28:19.000 --> 00:28:22.000]  當巴比倫入侵以色列
[00:28:22.000 --> 00:28:24.000]  毀壞聖殿
[00:28:24.000 --> 00:28:27.000]  我們見到以色列人最後一個王
[00:28:27.000 --> 00:28:28.000]  就是西底加
[00:28:28.000 --> 00:28:30.000]  直到今時今日
[00:28:30.000 --> 00:28:32.000]  都沒有一個以色列王
[00:28:32.000 --> 00:28:34.000]  坐在大衛的王位上
[00:28:34.000 --> 00:28:37.000]  但我們知道這個應許
[00:28:37.000 --> 00:28:39.000]  是未完全實現
[00:28:39.000 --> 00:28:41.000]  有一天耶穌基督會回來
[00:28:41.000 --> 00:28:45.000]  會實實在在坐在大衛的王位上
[00:28:45.000 --> 00:28:47.000]  來掌權
[00:28:47.000 --> 00:28:51.000]  《聖經》裏面真的有很多很多經文
[00:28:51.000 --> 00:28:52.000]  有關尼塞亞
[00:28:52.000 --> 00:28:55.000]  有關耶穌基督在世上掌權
[00:28:55.000 --> 00:28:58.000]  我沒辦法可以說完這麼多經文
[00:28:58.000 --> 00:29:02.000]  我甚至沒辦法列出所有的經文
[00:29:02.000 --> 00:29:04.000]  如果你看到我的powerpoint
[00:29:04.000 --> 00:29:07.000]  你就知道真的有很多很多的經文
[00:29:07.000 --> 00:29:08.000]  我剛才說
[00:29:08.000 --> 00:29:11.000]  千禧年國這個預言
[00:29:11.000 --> 00:29:13.000]  其實在《聖經》裏面
[00:29:13.000 --> 00:29:17.000]  是最詳細最詳盡的預言
[00:29:17.000 --> 00:29:22.000]  要比其他任何的預言都要詳細
[00:29:22.000 --> 00:29:26.000]  所以第一點
[00:29:26.000 --> 00:29:29.000]  就是要承傳大衛之約
[00:29:29.000 --> 00:29:30.000]  第二點呢
[00:29:30.000 --> 00:29:32.000]  第二點就是要承傳
[00:29:32.000 --> 00:29:35.000]  眾聖徒主禱文的禱告
[00:29:35.000 --> 00:29:36.000]  在主禱文
[00:29:36.000 --> 00:29:38.000]  耶穌教我們怎樣禱告
[00:29:38.000 --> 00:29:41.000]  在《馬太福音》的六章第十節
[00:29:41.000 --> 00:29:43.000]  要願你的國降臨
[00:29:43.000 --> 00:29:45.000]  願你的旨意行在地上
[00:29:45.000 --> 00:29:47.000]  如同行在天上
[00:29:47.000 --> 00:29:50.000]  這個國有沒有降臨
[00:29:50.000 --> 00:29:52.000]  神的旨意有沒有行在地上
[00:29:52.000 --> 00:29:53.000]  如同行在天上
[00:29:53.000 --> 00:29:54.000]  沒有
[00:29:54.000 --> 00:29:57.000]  但是有一天耶穌基督會降臨
[00:29:57.000 --> 00:29:59.000]  這個國是會降臨
[00:29:59.000 --> 00:30:03.000]  以至是祂的旨意會行在地上
[00:30:03.000 --> 00:30:05.000]  如同行在天上
[00:30:05.000 --> 00:30:07.000]  第三個原因
[00:30:07.000 --> 00:30:11.000]  就是要承傳神精美的策劃
[00:30:11.000 --> 00:30:14.000]  我也說了幾次
[00:30:14.000 --> 00:30:17.000]  神的策劃真的很精美
[00:30:17.000 --> 00:30:19.000]  在人進入地獄之前
[00:30:19.000 --> 00:30:23.000]  祂比世間有一個人間的地獄
[00:30:23.000 --> 00:30:25.000]  這個就是陰間
[00:30:25.000 --> 00:30:26.000]  我也說過
[00:30:26.000 --> 00:30:28.000]  他猜猜耶穌基督
[00:30:28.000 --> 00:30:31.000]  在陰間將二人救了上天堂
[00:30:31.000 --> 00:30:34.000]  在進入天堂之前
[00:30:34.000 --> 00:30:37.000]  祂又比地上
[00:30:37.000 --> 00:30:38.000]  比我們人間
[00:30:38.000 --> 00:30:40.000]  有一個人間的天堂
[00:30:40.000 --> 00:30:41.000]  讓我們嘗試一下
[00:30:41.000 --> 00:30:43.000]  天堂會是怎樣
[00:30:43.000 --> 00:30:45.000]  這個就是千禧年國
[00:30:45.000 --> 00:30:47.000]  如果你留意的話
[00:30:47.000 --> 00:30:51.000]  神的創造真的非常非常精美
[00:30:51.000 --> 00:30:54.000]  在毀壞舊天地之前
[00:30:54.000 --> 00:30:56.000]  有人間的地獄
[00:30:56.000 --> 00:30:58.000]  有人間的天堂
[00:30:58.000 --> 00:31:01.000]  在聖下來的時間
[00:31:01.000 --> 00:31:03.000]  我們不妨看看
[00:31:03.000 --> 00:31:06.000]  這個千禧年的國度會是怎樣
[00:31:06.000 --> 00:31:09.000]  第一點就是撒旦會得被捆綁
[00:31:09.000 --> 00:31:12.000]  捆綁真的是鎖住
[00:31:12.000 --> 00:31:14.000]  不是給一條很長的鎖鏈
[00:31:14.000 --> 00:31:17.000]  任意他走出來做什麼都可以
[00:31:17.000 --> 00:31:19.000]  真的將他捆綁
[00:31:19.000 --> 00:31:22.000]  在《啟示錄》的二章一節
[00:31:22.000 --> 00:31:25.000]  我看見有一位天使從天降下
[00:31:25.000 --> 00:31:28.000]  手裡拿著無底坑的鑰匙
[00:31:28.000 --> 00:31:30.000]  記不記得無底坑
[00:31:30.000 --> 00:31:33.000]  我說是通到無底坑的深淵
[00:31:33.000 --> 00:31:38.000]  隔開陰間的二人和不二人的地方
[00:31:38.000 --> 00:31:40.000]  和一條大鏈子
[00:31:40.000 --> 00:31:43.000]  他捉住那龍就是古蛇
[00:31:43.000 --> 00:31:46.000]  又叫魔鬼也叫撒旦
[00:31:46.000 --> 00:31:49.000]  把他捆綁一千年
[00:31:49.000 --> 00:31:51.000]  將他捆綁住
[00:31:51.000 --> 00:31:52.000]  除了被捆綁
[00:31:52.000 --> 00:31:55.000]  也是萬民來敬拜神的時候
[00:31:55.000 --> 00:32:00.000]  萬民都要來到耶路撒冷的聖殿來敬拜
[00:32:00.000 --> 00:32:03.000]  在《御塞瓦書》的二章一至四節
[00:32:03.000 --> 00:32:06.000]  66章18節都是這樣告訴我們
[00:32:06.000 --> 00:32:11.000]  這也是我們基督徒熟悉的經文
[00:32:11.000 --> 00:32:14.000]  《肥勒比書》的二章九至十節
[00:32:14.000 --> 00:32:17.000]  《御塞瓦書》的四十五章二十三節
[00:32:17.000 --> 00:32:18.000]  說到那天會怎樣呢?
[00:32:18.000 --> 00:32:20.000]  萬室都要敬拜
[00:32:20.000 --> 00:32:23.000]  萬口都要承認耶穌基督
[00:32:23.000 --> 00:32:26.000]  就是我們的主我們的王
[00:32:26.000 --> 00:32:29.000]  這個時候也就像《撒加利亞書》
[00:32:29.000 --> 00:32:31.000]  十三章二節所說
[00:32:31.000 --> 00:32:34.000]  不會再有人拜偶像
[00:32:34.000 --> 00:32:37.000]  不單止撒旦被捆綁
[00:32:37.000 --> 00:32:41.000]  萬民敬拜也是耶穌基督親自掌權
[00:32:41.000 --> 00:32:44.000]  剛才說了很多經文
[00:32:44.000 --> 00:32:47.000]  主要的我再提一次
[00:32:47.000 --> 00:32:50.000]  就是十母意下七章十六節
[00:32:50.000 --> 00:32:52.000]  被大衛的應許
[00:32:52.000 --> 00:32:56.000]  和在路加福音的一章31至33節
[00:32:56.000 --> 00:32:59.000]  是被瑪利亞的預言
[00:32:59.000 --> 00:33:02.000]  就是耶穌基督會親自掌權
[00:33:02.000 --> 00:33:05.000]  如果耶穌基督親自掌權
[00:33:05.000 --> 00:33:07.000]  這個角度會是怎樣呢?
[00:33:07.000 --> 00:33:10.000]  就好像我們剛才看到
[00:33:10.000 --> 00:33:12.000]  普世歡騰的那首歌
[00:33:12.000 --> 00:33:15.000]  說會是一個公義的角度
[00:33:15.000 --> 00:33:20.000]  耶穌基督是會以鐵杖來掌權
[00:33:20.000 --> 00:33:23.000]  詩篇的二篇九節
[00:33:23.000 --> 00:33:25.000]  七十二篇九至十一
[00:33:25.000 --> 00:33:28.000]  和以塞瓦書的十一章四節
[00:33:28.000 --> 00:33:30.000]  用鐵杖來掌權
[00:33:30.000 --> 00:33:32.000]  所有不服從他的人
[00:33:32.000 --> 00:33:34.000]  反叛他的人會怎樣呢?
[00:33:34.000 --> 00:33:36.000]  會立刻遭到審判
[00:33:36.000 --> 00:33:40.000]  詩篇的二篇十至十二節
[00:33:40.000 --> 00:33:44.000]  亦都在以塞瓦書的十一章九節
[00:33:44.000 --> 00:33:46.000]  告訴我們
[00:33:46.000 --> 00:33:48.000]  認識耶和華的知識
[00:33:48.000 --> 00:33:50.000]  要充滿遍地
[00:33:50.000 --> 00:33:53.000]  像水充滿洋海一般
[00:33:53.000 --> 00:33:55.000]  到那日耶西的根
[00:33:55.000 --> 00:33:57.000]  納作萬民的大旗
[00:33:57.000 --> 00:33:59.000]  外邦人必尋求他
[00:33:59.000 --> 00:34:03.000]  他安息之所大有榮耀
[00:34:03.000 --> 00:34:07.000]  我們看到是一個充滿了神的公義
[00:34:07.000 --> 00:34:10.000]  充滿了神知識的一個角度
[00:34:10.000 --> 00:34:13.000]  除了是一個公義的角度
[00:34:13.000 --> 00:34:16.000]  亦都是一個聖潔的角度
[00:34:16.000 --> 00:34:20.000]  在以塞瓦書的五十二章第一節
[00:34:20.000 --> 00:34:24.000]  告訴我們耶路撒冷會成為一個聖潔的城
[00:34:24.000 --> 00:34:28.000]  所有在耶路撒冷城裏的人都是聖潔的
[00:34:28.000 --> 00:34:32.000]  在那時有很多的東西都會被分別為聖
[00:34:32.000 --> 00:34:35.000]  甚至馬身上的靈竿
[00:34:35.000 --> 00:34:37.000]  在聖殿裏面的鑊
[00:34:37.000 --> 00:34:41.000]  都會刻上分別為聖
[00:34:41.000 --> 00:34:45.000]  以塞瓦書的十四章二十至二十一節
[00:34:45.000 --> 00:34:48.000]  但是我要補充一句
[00:34:48.000 --> 00:34:52.000]  在千禧年國裏面
[00:34:52.000 --> 00:34:55.000]  最後仍然會有人犯罪
[00:34:55.000 --> 00:34:57.000]  你說怎麼可能
[00:34:57.000 --> 00:34:59.000]  你又說全部的人都是聖潔
[00:34:59.000 --> 00:35:03.000]  所有人進入千禧年國都是聖潔的
[00:35:03.000 --> 00:35:06.000]  你不聖潔都不能進入千禧年國
[00:35:06.000 --> 00:35:09.000]  但是在千禧年國仍然有結婚
[00:35:09.000 --> 00:35:11.000]  仍然有人生孩子
[00:35:11.000 --> 00:35:15.000]  生出來的弟弟和我們一樣有罪性
[00:35:15.000 --> 00:35:17.000]  所以千禧年國去到最後
[00:35:17.000 --> 00:35:19.000]  撒旦被釋放的時候
[00:35:19.000 --> 00:35:23.000]  仍然可以煽動有人來反叛神
[00:35:23.000 --> 00:35:28.000]  最後被打入地獄和火壺裏面
[00:35:28.000 --> 00:35:32.000]  除了這個角度是公義的
[00:35:32.000 --> 00:35:34.000]  是聖潔的
[00:35:34.000 --> 00:35:37.000]  也是一個和平的角度
[00:35:37.000 --> 00:35:41.000]  在這裏以塞瓦書的二章四節
[00:35:41.000 --> 00:35:44.000]  在這裏尼加書的四章三節
[00:35:44.000 --> 00:35:46.000]  都告訴我們
[00:35:46.000 --> 00:35:47.000]  去到那時候
[00:35:47.000 --> 00:35:53.000]  刀和槍都會被打成鐮刀和泥頭
[00:35:53.000 --> 00:35:58.000]  就是說殺人的武器會變成了龍鑿的工具
[00:35:58.000 --> 00:36:00.000]  在聖經裏面有這樣的字眼出現
[00:36:00.000 --> 00:36:02.000]  就是代表和平盛世
[00:36:02.000 --> 00:36:04.000]  但是相反
[00:36:04.000 --> 00:36:08.000]  如果你將龍鑿的工具變成了刀槍
[00:36:08.000 --> 00:36:11.000]  好像約爾書的三章十節
[00:36:11.000 --> 00:36:14.000]  就是講到戰亂的時候
[00:36:14.000 --> 00:36:16.000]  是非常之亂的時候
[00:36:16.000 --> 00:36:20.000]  我們見到千禧年國是一個太平盛世
[00:36:20.000 --> 00:36:23.000]  但是在千禧年國的前面
[00:36:23.000 --> 00:36:25.000]  七年的災難就會很亂
[00:36:25.000 --> 00:36:29.000]  約爾書的三章十節就是一個預言
[00:36:29.000 --> 00:36:32.000]  在這七年的災難裏面
[00:36:32.000 --> 00:36:35.000]  另外在以塞瓦書的十九章
[00:36:35.000 --> 00:36:38.000]  二十三至二十五節
[00:36:38.000 --> 00:36:40.000]  都讓我們見到
[00:36:40.000 --> 00:36:43.000]  到時候所有的國家都一片和平
[00:36:43.000 --> 00:36:46.000]  在以塞瓦書的十九章
[00:36:46.000 --> 00:36:48.000]  是講到三個其中的國家
[00:36:48.000 --> 00:36:52.000]  就是埃及、亞述和以色列
[00:36:52.000 --> 00:36:54.000]  在歷史當中
[00:36:54.000 --> 00:36:56.000]  在今時今日我們都知道
[00:36:56.000 --> 00:36:59.000]  這三個國家是打到你死我活
[00:36:59.000 --> 00:37:01.000]  爭到什麼樣子
[00:37:01.000 --> 00:37:03.000]  但是去到那時候會怎樣
[00:37:03.000 --> 00:37:05.000]  有一條大道路
[00:37:05.000 --> 00:37:07.000]  由埃及通往亞述
[00:37:07.000 --> 00:37:10.000]  亞述人能夠進入埃及
[00:37:10.000 --> 00:37:12.000]  埃及人進入亞述
[00:37:12.000 --> 00:37:15.000]  亞述和埃及人一起敬拜耶和華
[00:37:15.000 --> 00:37:17.000]  真是不可思議
[00:37:17.000 --> 00:37:19.000]  還有就是
[00:37:19.000 --> 00:37:25.000]  以色列人、埃及人和亞述會變成友好之邦
[00:37:25.000 --> 00:37:28.000]  這就是世界的預言
[00:37:28.000 --> 00:37:32.000]  我們見到去到千禧年國會都是一片和平
[00:37:32.000 --> 00:37:34.000]  不單止這樣
[00:37:34.000 --> 00:37:37.000]  還是一個喜樂的國度
[00:37:37.000 --> 00:37:40.000]  在聖經告訴我們是怎樣的喜樂
[00:37:40.000 --> 00:37:42.000]  好像是得到救贖的喜樂
[00:37:42.000 --> 00:37:45.000]  以塞瓦書的十二章三節
[00:37:45.000 --> 00:37:48.000]  還是安息平靜的喜樂
[00:37:48.000 --> 00:37:50.000]  以塞瓦書的十四章七節
[00:37:50.000 --> 00:37:55.000]  還是耶和華親自抹去所有人面上的眼淚
[00:37:55.000 --> 00:38:00.000]  所以我說這個千禧年國是天堂在人間
[00:38:00.000 --> 00:38:03.000]  我們知道同樣的經文出現在
[00:38:03.000 --> 00:38:07.000]  描述天堂的聖經的經文裏面
[00:38:07.000 --> 00:38:10.000]  就是啟示錄的二十一章四節
[00:38:10.000 --> 00:38:14.000]  到那天神會抹去所有人面上的眼淚
[00:38:14.000 --> 00:38:18.000]  所以千禧年國就是天堂在人間
[00:38:18.000 --> 00:38:21.000]  這也是永遠的喜樂
[00:38:21.000 --> 00:38:24.000]  以塞瓦書的六十一章七節
[00:38:24.000 --> 00:38:27.000]  你說一千年怎會是永遠的喜樂
[00:38:27.000 --> 00:38:31.000]  因為千禧年國接著就會進入新天新地
[00:38:31.000 --> 00:38:34.000]  千禧年國所發生的事
[00:38:34.000 --> 00:38:37.000]  會一直延伸到新天新地天堂
[00:38:37.000 --> 00:38:40.000]  所以這是永遠的喜樂
[00:38:40.000 --> 00:38:46.000]  另外聖經裏面也用了很多不同的比喻來形容這些喜樂
[00:38:46.000 --> 00:38:50.000]  在二塞瓦書的九章三節
[00:38:50.000 --> 00:38:52.000]  是好像收割的時候的喜樂
[00:38:52.000 --> 00:38:54.000]  收割開不開心啊
[00:38:54.000 --> 00:38:57.000]  當然開心了 如果有豐盛就收割
[00:38:57.000 --> 00:39:01.000]  另外也好像是分贓打贏了仗
[00:39:01.000 --> 00:39:04.000]  是分戰利品那時候的那種喜樂
[00:39:04.000 --> 00:39:09.000]  也好像以塞瓦書三十章二十九節所說
[00:39:09.000 --> 00:39:13.000]  是守聖節當晚能夠與神親近
[00:39:13.000 --> 00:39:16.000]  能夠去到神的面前那種的喜樂
[00:39:16.000 --> 00:39:22.000]  我們看到不單止這個國度
[00:39:22.000 --> 00:39:24.000]  是撒旦被捆綁
[00:39:24.000 --> 00:39:26.000]  萬民來敬拜神
[00:39:26.000 --> 00:39:30.000]  不單止是耶穌基督親自掌王權
[00:39:30.000 --> 00:39:33.000]  還是所有的詛咒都被逆轉
[00:39:33.000 --> 00:39:39.000]  這就是我們剛才看到普世寬恒裏面的歌詞所說的
[00:39:39.000 --> 00:39:41.000]  一切都被逆轉
[00:39:41.000 --> 00:39:43.000]  有些什麼被逆轉呢?
[00:39:43.000 --> 00:39:47.000]  土地 我們看到土地都會變成豐收
[00:39:47.000 --> 00:39:50.000]  在《創世紀》的第三章告訴我們
[00:39:50.000 --> 00:39:54.000]  這個土地是被咒了 這個地是被咒了
[00:39:54.000 --> 00:39:57.000]  所以是長出了荊棘和擲泥
[00:39:57.000 --> 00:40:00.000]  但是去到千禧年國
[00:40:00.000 --> 00:40:04.000]  土地變得逆轉了 非常豐收
[00:40:04.000 --> 00:40:07.000]  以塞瓦書三十五章六節說
[00:40:07.000 --> 00:40:12.000]  在這裡礦野會噴出有水出來 有泉水出來
[00:40:12.000 --> 00:40:15.000]  在沙漠有河湧出來
[00:40:15.000 --> 00:40:21.000]  在以西傑書三十六章二十九至三十節說
[00:40:21.000 --> 00:40:27.000]  是五穀豐收 樹上會結出很多果子
[00:40:27.000 --> 00:40:31.000]  地上會出產很多豐收
[00:40:31.000 --> 00:40:33.000]  不會再有饑荒
[00:40:33.000 --> 00:40:37.000]  以色列人不會再被他們的敵人
[00:40:37.000 --> 00:40:40.000]  外邦人嘲笑他們
[00:40:40.000 --> 00:40:43.000]  說你們信神為什麼還會有饑荒
[00:40:43.000 --> 00:40:48.000]  在以西傑書三十六章三十五節說
[00:40:48.000 --> 00:40:52.000]  荒廢了的地都會變成伊甸園
[00:40:52.000 --> 00:40:56.000]  我們知道伊甸園是多麼的美 多麼的豐盛
[00:40:56.000 --> 00:40:59.000]  荒廢了的地都會變成伊甸園
[00:40:59.000 --> 00:41:03.000]  在說亞摩斯書九章十三節說
[00:41:03.000 --> 00:41:07.000]  當時會一路收割 一路殺種
[00:41:07.000 --> 00:41:11.000]  殺種完又收割 收割又殺種
[00:41:11.000 --> 00:41:15.000]  寸葡萄的必接軸是耕種的
[00:41:15.000 --> 00:41:19.000]  一樣接著一樣 大山要滴下甜酒
[00:41:19.000 --> 00:41:22.000]  小山都別流奶
[00:41:22.000 --> 00:41:27.000]  不單是土地逆轉 動物都被逆轉
